energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-4.68534267,2.08447127,-1.64873124,1.35209315,-1.10556295,0.65099427,-0.50449599,0.51648506,-0.41873219,0.50620294,-0.34396296,0.00289988,-0.00395639,0.11445967,-0.10398411,0.71838593,-0.61966528,0.00000000,-0.00000000
-4.67933967,2.02568140,-1.71951403,1.33479141,-1.16786263,0.63886919,-0.52588780,0.50034044,-0.43779468,0.48090907,-0.35968848,0.00288581,-0.00391791,0.11093890,-0.10582546,0.69780815,-0.64880642,0.00000000,-0.00000000
-4.67333667,1.95799672,-1.79232630,1.30956314,-1.22834509,0.62351427,-0.54727050,0.48192597,-0.45748830,0.45448517,-0.37687968,0.00285551,-0.00389236,0.10702348,-0.10817138,0.67381367,-0.67816298,0.00000000,-0.00000000
-4.66733367,1.88236286,-1.86542977,1.27680705,-1.28576633,0.60514468,-0.56811574,0.46151026,-0.47733943,0.42728874,-0.39519780,0.00280900,-0.00387635,0.10275588,-0.11091966,0.64676613,-0.70704429,0.00000000,-0.00000000
-4.66133067,1.79985019,-1.93701902,1.23706717,-1.33888472,0.58403378,-0.58788422,0.43938963,-0.49685889,0.39967132,-0.41427069,0.00274674,-0.00386627,0.09818348,-0.11396006,0.61707899,-0.73474218,0.00000000,-0.00000000
-4.65532766,1.71162458,-2.00527648,1.19101512,-1.38650054,0.56050456,-0.60604347,0.41588031,-0.51555598,0.37197115,-0.43370212,0.00266964,-0.00385839,0.09335748,-0.11717758,0.58520342,-0.76055280,0.00000000,-0.00000000
-4.64932466,1.61891653,-2.06842794,1.13942866,-1.42749541,0.53491993,-0.62208557,0.39131036,-0.53295250,0.34450685,-0.45308160,0.00257899,-0.00384908,0.08833156,-0.12045577,0.55161542,-0.78379855,0.00000000,-0.00000000
-4.64332166,1.52299011,-2.12479619,1.08316766,-1.46086967,0.50767218,-0.63554403,0.36601160,-0.54859633,0.31757223,-0.47199435,0.00247642,-0.00383488,0.08316071,-0.12367978,0.51680294,-0.80384927,0.00000000,-0.00000000
-4.63731866,1.42511257,-2.17285096,1.02314831,-1.48577623,0.47917215,-0.64600920,0.34031192,-0.56207402,0.29143230,-0.49003124,0.00236389,-0.00381267,0.07789996,-0.12673934,0.48125317,-0.82014181,0.00000000,-0.00000000
-4.63131566,1.32652563,-2.21125314,0.96031678,-1.50154923,0.44983836,-0.65314158,0.31452801,-0.57302200,0.26632046,-0.50679845,0.00224355,-0.00377976,0.07260326,-0.12953141,0.44544070,-0.83219725,0.00000000,-0.00000000
-4.62531266,1.22841932,-2.23889178,0.89562334,-1.50772626,0.42008665,-0.65668230,0.28895896,-0.58113599,0.24243689,-0.52192649,0.00211773,-0.00373397,0.06732239,-0.13196243,0.40981672,-0.83963506,0.00000000,-0.00000000
-4.61930965,1.13190903,-2.25491261,0.82999783,-1.50406325,0.39032054,-0.65646066,0.26388069,-0.58617832,0.21994796,-0.53507846,0.00198884,-0.00367369,0.06210602,-0.13395029,0.37479975,-0.84218368,0.00000000,-0.00000000
-4.61330665,1.03801634,-2.25873711,0.76432745,-1.49054115,0.36092264,-0.65239815,0.23954144,-0.58798302,0.19898655,-0.54595732,0.00185931,-0.00359791,0.05699887,-0.13542572,0.34076790,-0.83968723,0.00000000,-0.00000000
-4.60730365,0.94765383,-2.25007183,0.69943744,-1.46736447,0.33224732,-0.64450913,0.21615842,-0.58645840,0.17965325,-0.55431202,0.00173153,-0.00350620,0.05204107,-0.13633342,0.30805308,-0.83210799,0.00000000,-0.00000000
-4.60130065,0.86161412,-2.22890785,0.63607525,-1.43495162,0.30461477,-0.63289803,0.19391560,-0.58158729,0.16201807,-0.55994237,0.00160779,-0.00339875,0.04726763,-0.13663255,0.27693696,-0.81952482,0.00000000,-0.00000000
-4.59529765,0.78056305,-2.19551084,0.57489846,-1.39391775,0.27830651,-0.61775342,0.17296264,-0.57342487,0.14612268,-0.56270250,0.00149022,-0.00327626,0.04270814,-0.13629698,0.24764875,-0.80212762,0.00000000,-0.00000000
-4.58929465,0.70503677,-2.15040266,0.51646664,-1.34505098,0.25356233,-0.59933930,0.15341489,-0.56209441,0.13198295,-0.56250296,0.00138076,-0.00313996,0.03838658,-0.13531500,0.22036483,-0.78020820,0.00000000,-0.00000000
-4.58329165,0.63544245,-2.09433552,0.46123705,-1.28928325,0.23057872,-0.57798412,0.13535440,-0.54778111,0.11959164,-0.55931142,0.00128111,-0.00299145,0.03432133,-0.13368880,0.19520979,-0.75414813,0.00000000,-0.00000000
-4.57728864,0.57206210,-2.02826022,0.40956390,-1.22765725,0.20950845,-0.55406801,0.11883174,-0.53072428,0.10892107,-0.55315191,0.00119273,-0.00283270,0.03052529,-0.13143347,0.17225895,-0.72440412,0.00000000,-0.00000000
-4.57128564,0.51505910,-1.95329005,0.36170094,-1.16129103,0.19046138,-0.52800905,0.10386852,-0.51120845,0.09992581,-0.54410286,0.00111680,-0.00266590,0.02700616,-0.12857595,0.15154195,-0.69149167,0.00000000,-0.00000000
-4.56528264,0.46448668,-1.87066208,0.31780685,-1.09134184,0.17350619,-0.50024907,0.09046047,-0.48955365,0.09254513,-0.53229381,0.00105426,-0.00249340,0.02376682,-0.12515359,0.13304723,-0.65596775,0.00000000,-0.00000000
-4.55927964,0.42029813,-1.78169745,0.27795283,-1.01897086,0.15867285,-0.47123968,0.07858078,-0.46610520,0.08670530,-0.51790113,0.00100575,-0.00231764,0.02080577,-0.12121269,0.11672707,-0.61841327,0.00000000,-0.00000000
-4.55327664,0.38235778,-1.68776234,0.24213196,-0.94531024,0.14595575,-0.44142906,0.06818372,-0.44122362,0.08232163,-0.50114272,0.00097168,-0.00214102,0.01811771,-0.11680688,0.10250304,-0.57941598,0.00000000,-0.00000000
-4.54727364,0.35045270,-1.59023093,0.21026959,-0.87143354,0.13531708,-0.41125011,0.05920820,-0.41527484,0.07930026,-0.48227202,0.00095221,-0.00196587,0.01569405,-0.11199544,0.09027155,-0.53955450,0.00000000,-0.00000000
-4.54127064,0.32430432,-1.49045167,0.18223438,-0.79833083,0.12669059,-0.38111022,0.05158125,-0.38862102,0.07753981,-0.46157139,0.00094728,-0.00179439,0.01352353,-0.10684174,0.07990933,-0.49938397,0.00000000,-0.00000000
-4.53526763,0.30357999,-1.38971767,0.15784939,-0.72688872,0.11998536,-0.35138298,0.04522123,-0.36161239,0.07693272,-0.43934512,0.00095667,-0.00162858,0.01159280,-0.10141157,0.07127868,-0.45942373,0.00000000,-0.00000000
-4.52926463,0.28790387,-1.28924198,0.13690285,-0.65787608,0.11508952,-0.32240207,0.04004078,-0.33458007,0.07736659,-0.41591230,0.00097999,-0.00147020,0.00988701,-0.09577164,0.06423238,-0.42014738,0.00000000,-0.00000000
-4.52326163,0.27686728,-1.19013796,0.11915819,-0.59193523,0.11187392,-0.29445722,0.03594931,-0.30783026,0.07872532,-0.39159962,0.00101672,-0.00132079,0.00839032,-0.08998818,0.05861807,-0.38197521,0.00000000,-0.00000000
-4.51725863,0.27003824,-1.09340507,0.10436325,-0.52957850,0.11019565,-0.26779221,0.03285514,-0.28163961,0.08089028,-0.36673445,0.00106627,-0.00118164,0.00708644,-0.08412566,0.05428227,-0.34526920,0.00000000,-0.00000000
-4.51125563,0.26697022,-0.99991961,0.09225833,-0.47118977,0.10990129,-0.24260481,0.03066719,-0.25625199,0.08374145,-0.34163830,0.00112804,-0.00105376,0.00595907,-0.07824566,0.05107375,-0.31033040,0.00000000,-0.00000000
-4.50525263,0.26721021,-0.91043036,0.08258312,-0.41703018,0.11083002,-0.21904830,0.02929634,-0.23187649,0.08715864,-0.31662070,0.00120141,-0.00093795,0.00499228,-0.07240588,0.04884647,-0.27739853,0.00000000,-0.00000000
-4.49924962,0.27030599,-0.82555837,0.07508237,-0.36724740,0.11281656,-0.19723437,0.02865635,-0.20868665,0.09102279,-0.29197389,0.00128584,-0.00083478,0.00417092,-0.06665936,0.04746201,-0.24665349,0.00000000,-0.00000000
-4.49324662,0.27581297,-0.74580036,0.06951059,-0.32188759,0.11569387,-0.17723699,0.02866457,-0.18682067,0.09521737,-0.26796817,0.00138095,-0.00074463,0.00348088,-0.06105385,0.04679160,-0.21821852,0.00000000,-0.00000000
-4.48724362,0.28330041,-0.67153507,0.06563561,-0.28090913,0.11929581,-0.15909696,0.02924239,-0.16638264,0.09962992,-0.24484814,0.00148651,-0.00066772,0.00290936,-0.05563133,0.04671770,-0.19216472,0.00000000,-0.00000000
-4.48124062,0.29235739,-0.60303170,0.06324131,-0.24419732,0.12345956,-0.14282675,0.03031555,-0.14744446,0.10415363,-0.22282974,0.00160259,-0.00060411,0.00244510,-0.05042774,0.04713535,-0.16851636,0.00000000,-0.00000000
-4.47523762,0.30259840,-0.54045990,0.06212962,-0.21157934,0.12802807,-0.12841551,0.03181433,-0.13004844,0.10868904,-0.20209827,0.00172960,-0.00055379,0.00207855,-0.04547280,0.04795319,-0.14725695,0.00000000,-0.00000000
-4.46923462,0.31366876,-0.48390055,0.06212187,-0.18283871,0.13285236,-0.11583367,0.03367378,-0.11421026,0.11314583,-0.18280715,0.00186837,-0.00051664,0.00180203,-0.04079012,0.04909422,-0.12833546,0.00000000,-0.00000000
-4.46323162,0.32524969,-0.43335676,0.06305977,-0.15772887,0.13779377,-0.10503729,0.03583393,-0.09992224,0.11744447,-0.16507757,0.00202026,-0.00049253,0.00160983,-0.03639722,0.05049650,-0.11167259,0.00000000,-0.00000000
-4.45722861,0.33706327,-0.38876469,0.06480598,-0.13598527,0.14272609,-0.09597173,0.03824006,-0.08715675,0.12151794,-0.14899879,0.00218722,-0.00048124,0.00149836,-0.03230594,0.05211349,-0.09716680,0.00000000,-0.00000000
-4.45122561,0.34887693,-0.35000363,0.06724450,-0.11733586,0.14753762,-0.08857464,0.04084312,-0.07586962,0.12531323,-0.13462916,0.00237191,-0.00048259,0.00146615,-0.02852270,0.05391441,-0.08469992,0.00000000,-0.00000000
-4.44522261,0.36050753,-0.31690529,0.07028080,-0.10150985,0.15213302,-0.08277831,0.04360011,-0.06600342,0.12879267,-0.12199750,0.00257771,-0.00049638,0.00151399,-0.02504906,0.05588432,-0.07414220,0.00000000,-0.00000000
-4.43921961,0.37182477,-0.28926194,0.07384180,-0.08824448,0.15643497,-0.07851118,0.04647466,-0.05749055,0.13193497,-0.11110513,0.00280888,-0.00052241,0.00164492,-0.02188222,0.05802403,-0.06535674,0.00000000,-0.00000000
-4.43321661,0.38275383,-0.26683338,0.07787573,-0.07729019,0.16038554,-0.07569880,0.04943756,-0.05025610,0.13473590,-0.10192797,0.00307051,-0.00056053,0.00186424,-0.01901559,0.06034980,-0.05820328,0.00000000,-0.00000000
-4.42721361,0.39327694,-0.24935283,0.08235173,-0.06841400,0.16394716,-0.07426412,0.05246726,-0.04422028,0.13720861,-0.09441905,0.00336862,-0.00061059,0.00217953,-0.01643947,0.06289277,-0.05254123,0.00000000,-0.00000000
-4.42121061,0.40343366,-0.23653169,0.08725913,-0.06140159,0.16710327,-0.07412737,0.05555030,-0.03930060,0.13938338,-0.08851103,0.00371009,-0.00067253,0.00260051,-0.01414165,0.06569808,-0.04823219,0.00000000,-0.00000000
-4.41520760,0.41331981,-0.22806343,0.09260651,-0.05605805,0.16985834,-0.07520553,0.05868165,-0.03541368,0.14130697,-0.08411881,0.00410267,-0.00074631,0.00313902,-0.01210809,0.06882365,-0.04514183,0.00000000,-0.00000000
-4.40920460,0.42308463,-0.22362678,0.09842023,-0.05220770,0.17223740,-0.07741165,0.06186472,-0.03247660,0.14304135,-0.08114218,0.00455482,-0.00083198,0.00380881,-0.01032350,0.07233856,-0.04314136,0.00000000,-0.00000000
-4.40320160,0.43292627,-0.22288844,0.10474253,-0.04969320,0.17428498,-0.08065413,0.06511118,-0.03040806,0.14466190,-0.07946843,0.00507562,-0.00092970,0.00462529,-0.00877205,0.07632097,-0.04210852,0.00000000,-0.00000000
-4.39719860,0.44308545,-0.22550559,0.11162911,-0.04837419,0.17606337,-0.08483600,0.06844041,-0.02912917,0.14625516,-0.07897487,0.00567455,-0.00103978,0.00560529,-0.00743783,0.08085569,-0.04192840,0.00000000,-0.00000000
-4.39119560,0.45383726,-0.23112834,0.11914615,-0.04812563,0.17765035,-0.08985447,0.07187859,-0.02856400,0.14791596,-0.07953143,0.00636123,-0.00116269,0.00676664,-0.00630548,0.08603128,-0.04249399,0.00000000,-0.00000000
-4.38519260,0.46548142,-0.23940256,0.12736676,-0.04883612,0.17913629,-0.09560084,0.07545739,-0.02863994,0.14974429,-0.08100309,0.00714510,-0.00129915,0.00812775,-0.00536064,0.09193669,-0.04370666,0.00000000,-0.00000000
-4.37918959,0.47833095,-0.24997300,0.13636698,-0.05040632,0.18062078,-0.10196069,0.07921238,-0.02928799,0.15184178,-0.08325242,0.00803511,-0.00145018,0.00970704,-0.00459041,0.09865770,-0.04547662,0.00000000,-0.00000000
-4.37318659,0.49269990,-0.26248715,0.14622146,-0.05274758,0.18220887,-0.10881470,0.08318099,-0.03044287,0.15430801,-0.08614198,0.00903924,-0.00161719,0.01152241,-0.00398370,0.10627303,-0.04772343,0.00000000,-0.00000000
-4.36718359,0.50889029,-0.27659963,0.15699879,-0.05578093,0.18400707,-0.11603983,0.08740032,-0.03204319,0.15723684,-0.08953682,0.01016412,-0.00180202,0.01359053,-0.00353161,0.11485035,-0.05037652,0.00000000,-0.00000000
-4.36118059,0.52717912,-0.29197739,0.16875697,-0.05943645,0.18611930,-0.12351110,0.09190476,-0.03403165,0.16071286,-0.09330692,0.01141452,-0.00200707,0.01592621,-0.00322764,0.12444234,-0.05337590,0.00000000,-0.00000000
-4.35517759,0.54780574,-0.30830545,0.18153889,-0.06365302,0.18864295,-0.13110377,0.09672351,-0.03635523,0.16480814,-0.09732963,0.01279297,-0.00223536,0.01854167,-0.00306795,0.13508297,-0.05667286,0.00000000,-0.00000000
-4.34917459,0.57096055,-0.32529320,0.19536848,-0.06837852,0.19166524,-0.13869601,0.10187824,-0.03896554,0.16957966,-0.10149203,0.01429924,-0.00249061,0.02144593,-0.00305147,0.14678415,-0.06023076,0.00000000,-0.00000000
-4.34317159,0.59677555,-0.34268094,0.21024734,-0.07357025,0.19526016,-0.14617177,0.10738099,-0.04181919,0.17506723,-0.10569315,0.01593003,-0.00277732,0.02464412,-0.00317998,0.15953303,-0.06402580,0.00000000,-0.00000000
-4.33716858,0.62531736,-0.36024644,0.22615255,-0.07919573,0.19948611,-0.15342392,0.11323235,-0.04487831,0.18129254,-0.10984612,0.01767859,-0.00310081,0.02813704,-0.00345811,0.17329009,-0.06804775,0.00000000,-0.00000000
-4.33116558,0.65658344,-0.37781116,0.24303554,-0.08523357,0.20438440,-0.16035738,0.11942022,-0.04811104,0.18825905,-0.11387994,0.01953454,-0.00346723,0.03192072,-0.00389325,0.18798820,-0.07230047,0.00000000,-0.00000000
-4.32516258,0.69050188,-0.39524574,0.26082242,-0.09167436,0.20997881,-0.16689216,0.12591914,-0.05149207,0.19595311,-0.11774102,0.02148375,-0.00388359,0.03598617,-0.00449536,0.20353287,-0.07680222,0.00000000,-0.00000000
-4.31915958,0.72693506,-0.41247440,0.27941574,-0.09852144,0.21627619,-0.17296609,0.13269035,-0.05500311,0.20434626,-0.12139422,0.02350835,-0.00435767,0.04031938,-0.00527677,0.21980371,-0.08158556,0.00000000,-0.00000000
-4.31315658,0.76568730,-0.42947783,0.29869793,-0.10579142,0.22326823,-0.17853715,0.13968252,-0.05863328,0.21339864,-0.12482342,0.02558693,-0.00489790,0.04490140,-0.00625174,0.23665724,-0.08669682,0.00000000,-0.00000000
-4.30715358,0.80651643,-0.44629424,0.31853610,-0.11351420,0.23093419,-0.18358511,0.14683337,-0.06237926,0.22306354,-0.12803155,0.02769484,-0.00551327,0.04970879,-0.00743606,0.25393101,-0.09219509,0.00000000,-0.00000000
-4.30115058,0.84914882,-0.46301819,0.33878828,-0.12173250,0.23924464,-0.18811253,0.15407187,-0.06624529,0.23329285,-0.13103984,0.02980470,-0.00621301,0.05471411,-0.00884650,0.27144886,-0.09815049,0.00000000,-0.00000000
-4.29514757,0.89329739,-0.47979713,0.35931081,-0.13050074,0.24816589,-0.19214488,0.16132121,-0.07024276,0.24404321,-0.13388659,0.03188703,-0.00700640,0.05988674,-0.01050011,0.28902739,-0.10464192,0.00000000,-0.00000000
-4.28914457,0.93868160,-0.49682544,0.37996649,-0.13988311,0.25766495,-0.19572973,0.16850226,-0.07438952,0.25528262,-0.13662508,0.03391095,-0.00790238,0.06519374,-0.01241355,0.30648317,-0.11175409,0.00000000,-0.00000000
-4.28314157,0.98504854,-0.51433599,0.40063310,-0.14995095,0.26771462,-0.19893510,0.17553733,-0.07870886,0.26699705,-0.13932097,0.03584513,-0.00890919,0.07060093,-0.01460224,0.32364051,-0.11957398,0.00000000,-0.00000000
-4.27713857,1.03219379,-0.53258954,0.42121188,-0.16077942,0.27829849,-0.20184689,0.18235420,-0.08322803,0.27919674,-0.14204900,0.03765862,-0.01003389,0.07607393,-0.01707959,0.34033943,-0.12818673,0.00000000,-0.00000000
-4.27113557,1.07998087,-0.55186204,0.44163542,-0.17244340,0.28941535,-0.20456541,0.18889009,-0.08797646,0.29192181,-0.14488930,0.03932190,-0.01128195,0.08157923,-0.01985608,0.35644345,-0.13767115,0.00000000,-0.00000000
-4.26513257,1.12835787,-0.57243054,0.46187440,-0.18501302,0.30108284,-0.20720139,0.19509528,-0.09298371,0.30524659,-0.14792325,0.04080775,-0.01265672,0.08708518,-0.02293848,0.37184671,-0.14809495,0.00000000,-0.00000000
-4.25912956,1.17737002,-0.59455815,0.48194281,-0.19854872,0.31333986,-0.20987134,0.20093642,-0.09827718,0.31928247,-0.15122922,0.04209219,-0.01415902,0.09256279,-0.02632905,0.38648008,-0.15950992,0.00000000,-0.00000000
-4.25312656,1.22716714,-0.61847871,0.50190107,-0.21309633,0.32624748,-0.21269264,0.20639898,-0.10387973,0.33417883,-0.15487825,0.04315527,-0.01578665,0.09798638,-0.03002487,0.40031589,-0.17194724,0.00000000,-0.00000000
-4.24712356,1.27800499,-0.64438207,0.52185685,-0.22868218,0.33988834,-0.21577853,0.21148902,-0.10980725,0.35012169,-0.15892989,0.04398171,-0.01753408,0.10333393,-0.03401732,0.41337084,-0.18541327,0.00000000,-0.00000000
-4.24112056,1.33023989,-0.67240060,0.54196318,-0.24530884,0.35436408,-0.21923329,0.21623381,-0.11606649,0.36733004,-0.16342853,0.04456141,-0.01939209,0.10858708,-0.03829173,0.42570698,-0.19988589,0.00000000,-0.00000000
-4.23511756,1.38431648,-0.70259774,0.56241398,-0.26295143,0.36979118,-0.22314778,0.22068156,-0.12265304,0.38604966,-0.16840015,0.04488970,-0.02134765,0.11373092,-0.04282725,0.43743042,-0.21531180,0.00000000,-0.00000000
-4.22911456,1.44074854,-0.73495934,0.58343681,-0.28155506,0.38629498,-0.22759556,0.22489994,-0.12954984,0.40654456,-0.17385001,0.04496747,-0.02338384,0.11875340,-0.04759697,0.44868789,-0.23160493,0.00000000,-0.00000000
-4.22311156,1.50009351,-0.76938835,0.60528315,-0.30103345,0.40400228,-0.23262989,0.22897357,-0.13672618,0.42908611,-0.17976113,0.04480098,-0.02547995,0.12364448,-0.05256831,0.45966106,-0.24864611,0.00000000,-0.00000000
-4.21710855,1.56292166,-0.80570319,0.62821668,-0.32126905,0.42303273,-0.23828162,0.23300059,-0.14413729,0.45394032,-0.18609382,0.04440157,-0.02761172,0.12839507,-0.05770359,0.47055883,-0.26628415,0.00000000,-0.00000000
-4.21110555,1.62978108,-0.84364022,0.65249977,-0.34211460,0.44348953,-0.24455818,0.23708835,-0.15172473,0.48135369,-0.19278633,0.04378506,-0.02975182,0.13299583,-0.06296102,0.48160792,-0.28433835,0.00000000,-0.00000000
-4.20510255,1.70116021,-0.88286018,0.67837899,-0.36339636,0.46544971,-0.25144362,0.24134848,-0.15941738,0.51153814,-0.19975659,0.04297111,-0.03187032,0.13743589,-0.06829571,0.49304210,-0.30260255,0.00000000,-0.00000000
-4.19909955,1.77744966,-0.92295854,0.70607033,-0.38491874,0.48895479,-0.25889974,0.24589153,-0.16713326,0.54465573,-0.20690502,0.04198236,-0.03393548,0.14170162,-0.07366097,0.50509051,-0.32085042,0.00000000,-0.00000000
-4.19309655,1.85890546,-0.96347918,0.73574467,-0.40647033,0.51400205,-0.26686828,0.25082149,-0.17478191,0.58080393,-0.21411829,0.04084355,-0.03591456,0.14577560,-0.07900973,0.51796565,-0.33884196,0.00000000,-0.00000000
-4.18709355,1.94561549,-1.00393100,0.76751447,-0.42783102,0.54053720,-0.27527382,0.25623030,-0.18226741,0.62000224,-0.22127394,0.03958057,-0.03777472,0.14963572,-0.08429592,0.53185155,-0.35633099,0.00000000,-0.00000000
-4.18109055,2.03747140,-1.04380656,0.80142227,-0.44877989,0.56844885,-0.28402751,0.26219285,-0.18949171,0.66218080,-0.22824559,0.03821953,-0.03948404,0.15325472,-0.08947587,0.54689269,-0.37307323,0.00000000,-0.00000000
-4.17508754,2.13414748,-1.08260179,0.83743165,-0.46910354,0.59756502,-0.29303123,0.26876243,-0.19635839,0.70717184,-0.23490864,0.03678589,-0.04101246,0.15660006,-0.09450965,0.56318428,-0.38883465,0.00000000,-0.00000000
-4.16908454,2.23508813,-1.11983605,0.87542121,-0.48860446,0.62765237,-0.30218190,0.27596709,-0.20277635,0.75470461,-0.24114604,0.03530367,-0.04233274,0.15963420,-0.09936205,0.58076425,-0.40339977,0.00000000,-0.00000000
-4.16308154,2.33950500,-1.15507138,0.91518207,-0.50710898,0.65841797,-0.31137596,0.28380694,-0.20866349,0.80440411,-0.24685410,0.03379480,-0.04342138,0.16231537,-0.10400353,0.59960752,-0.41657957,0.00000000,-0.00000000
-4.15707854,2.44638435,-1.18793005,0.95641890,-0.52447449,0.68951390,-0.32051353,0.29225263,-0.21395011,0.85579425,-0.25194786,0.03227863,-0.04425934,0.16459874,-0.10841066,0.61962274,-0.42821849,0.00000000,-0.00000000
-4.15107554,2.55450497,-1.21810980,0.99875480,-0.54059557,0.72054450,-0.32950225,0.30124503,-0.21858181,0.90830534,-0.25636604,0.03077157,-0.04483267,0.16643793,-0.11256633,0.64065178,-0.43820038,0.00000000,-0.00000000
-4.14507254,2.66246606,-1.24539592,1.04173980,-0.55540866,0.75107611,-0.33826054,0.31069615,-0.22252188,0.96128609,-0.26007510,0.02928689,-0.04513293,0.16778686,-0.11645959,0.66247200,-0.44645311,0.00000000,-0.00000000
-4.13906953,2.76872436,-1.26966992,1.08486259,-0.56889524,0.78064884,-0.34672028,0.32049134,-0.22575293,1.01401961,-0.26307260,0.02783477,-0.04515743,0.16860176,-0.12008512,0.68480128,-0.45295158,0.00000000,-0.00000000
-4.13306653,2.87163906,-1.29091450,1.12756533,-0.58108327,0.80879003,-0.35482878,0.33049269,-0.22827776,1.06574319,-0.26538939,0.02642234,-0.04490925,0.16884333,-0.12344241,0.70730561,-0.45771910,0.00000000,-0.00000000
-4.12706353,2.96952278,-1.30921471,1.16926050,-0.59204694,0.83502871,-0.36255005,0.34054340,-0.23011955,1.11567106,-0.26709087,0.02505404,-0.04439707,0.16847873,-0.12653469,0.72960899,-0.46082711,0.00000000,-0.00000000
-4.12106053,3.06069651,-1.32475582,1.20934953,-0.60190478,0.85891054,-0.36986549,0.35047319,-0.23132108,1.16301926,-0.26827715,0.02373189,-0.04363478,0.16748362,-0.12936774,0.75130521,-0.46239326,0.00000000,-0.00000000
-4.11505753,3.14354622,-1.33781780,1.24724206,-0.61081635,0.88001253,-0.37677393,0.36010429,-0.23194341,1.20703176,-0.26908218,0.02245594,-0.04264092,0.16584371,-0.13194857,0.77197106,-0.46257806,0.00000000,-0.00000000
-4.10905453,3.21657865,-1.34876734,1.28237522,-0.61897754,0.89795684,-0.38329129,0.36925800,-0.23206386,1.24700670,-0.26967194,0.02122475,-0.04143805,0.16355620,-0.13428413,0.79118044,-0.46158021,0.00000000,-0.00000000
-4.10305153,3.27847403,-1.35804767,1.31423197,-0.62661500,0.91242320,-0.38944986,0.37776141,-0.23177337,1.28232177,-0.27024181,0.02003586,-0.04005187,0.16063057,-0.13638016,0.80851879,-0.45963090,0.00000000,-0.00000000
-4.09704852,3.32813340,-1.36616691,1.34235784,-0.63397969,0.92315929,-0.39529726,0.38545419,-0.23117363,1.31245742,-0.27101311,0.01888620,-0.03851045,0.15708905,-0.13824025,0.82359723,-0.45698731,0.00000000,-0.00000000
-4.09104552,3.36471853,-1.37368543,1.36637518,-0.64134002,0.92998870,-0.40089536,0.39219501,-0.23037377,1.33701727,-0.27222909,0.01777256,-0.03684329,0.15296658,-0.13986515,0.83606598,-0.45392560,0.00000000,-0.00000000
-4.08504252,3.38768296,-1.38120269,1.38599460,-0.64897472,0.93281615,-0.40631891,0.39786753,-0.22948699,1.35574451,-0.27415035,0.01669189,-0.03508044,0.14831023,-0.14125245,0.84562632,-0.45073362,0.00000000,-0.00000000
-4.07903952,3.39679275,-1.38934403,1.40102293,-0.65716566,0.93162983,-0.41165429,0.40238554,-0.22862718,1.36853382,-0.27704982,0.01564161,-0.03325174,0.14317832,-0.14239656,0.85204092,-0.44770355,0.00000000,-0.00000000
-4.07303652,3.39213657,-1.39874746,1.41136753,-0.66619087,0.92650076,-0.41699796,0.40569724,-0.22790556,1.37543824,-0.28120737,0.01461980,-0.03138601,0.13763905,-0.14328912,0.85514189,-0.44512477,0.00000000,-0.00000000
-4.06703352,3.37412454,-1.41005078,1.41703697,-0.67631769,0.91757943,-0.42245492,0.40778834,-0.22742754,1.37667075,-0.28690419,0.01362531,-0.02951046,0.13176894,-0.14391964,0.85483650,-0.44327698,0.00000000,-0.00000000
-4.06103052,3.34347651,-1.42387885,1.41813796,-0.68779639,0.90508970,-0.42813687,0.40868396,-0.22728984,1.37260045,-0.29441675,0.01265785,-0.02765011,0.12565107,-0.14427652,0.85111030,-0.44242381,0.00000000,-0.00000000
-4.05502751,3.30120039,-1.44083105,1.41486904,-0.70085409,0.88932063,-0.43416015,0.40844922,-0.22757787,1.36374380,-0.30401071,0.01171789,-0.02582745,0.11937320,-0.14434812,0.84402764,-0.44280687,0.00000000,-0.00000000
-4.04902451,3.24856178,-1.46146878,1.40751133,-0.71568918,0.87061646,-0.44064332,0.40718848,-0.22836355,1.35075095,-0.31593441,0.01080664,-0.02406212,0.11302599,-0.14412411,0.83372962,-0.44464048,0.00000000,-0.00000000
-4.04302151,3.18704645,-1.48630281,1.39641693,-0.73246613,0.84936531,-0.44770427,0.40504332,-0.22970342,1.33438827,-0.33041236,0.00992593,-0.02237078,0.10670125,-0.14359661,0.82042975,-0.44810696,0.00000000,-0.00000000
-4.03701851,3.11831746,-1.51578060,1.38199569,-0.75131086,0.82598715,-0.45545696,0.40218928,-0.23163725,1.31551733,-0.34763851,0.00907802,-0.02076703,0.10049045,-0.14276146,0.80440743,-0.45335261,0.00000000,-0.00000000
-4.03101551,3.04416892,-1.55027334,1.36470101,-0.77230663,0.80092159,-0.46400764,0.39883150,-0.23418700,1.29507167,-0.36776944,0.00826547,-0.01926151,0.09448346,-0.14161911,0.78599973,-0.46048427,0.00000000,-0.00000000
-4.02501251,2.96647817,-1.59006306,1.34501542,-0.79549068,0.77461600,-0.47345080,0.39519948,-0.23735636,1.27403185,-0.39091772,0.00749095,-0.01786193,0.08876759,-0.14017536,0.76559179,-0.46956677,0.00000000,-0.00000000
