energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-0.24912456,3.46901960,0.04425235,0.29297117,0.48022326,2.12509916,1.12774885,0.49273796,0.04729617,0.32634858
-0.24312156,3.38324197,0.04351623,0.28347822,0.48108481,2.07660656,1.09644276,0.47538129,0.04486191,0.32190287
-0.23711856,3.29740062,0.04267089,0.27424859,0.48135976,2.02816795,1.06572326,0.45802538,0.04246304,0.31738448
-0.23111556,3.21256537,0.04174387,0.26544579,0.48088561,1.98030626,1.03613923,0.44094289,0.04013244,0.31279367
-0.22511256,3.12983600,0.04076528,0.25722337,0.47952475,1.93358840,1.00821298,0.42439778,0.03790115,0.30812950
-0.21910955,3.05032355,0.03976676,0.24972263,0.47716869,1.88861553,0.98243125,0.40864078,0.03579803,0.30339013
-0.21310655,2.97513034,0.03878037,0.24307081,0.47374104,1.84601118,0.95923678,0.39390543,0.03384943,0.29857337
-0.20710355,2.90532905,0.03783740,0.23737963,0.46919947,1.80640756,0.93902054,0.38040452,0.03207908,0.29367721
-0.20110055,2.84194148,0.03696718,0.23274441,0.46353621,1.77043047,0.92211487,0.36832710,0.03050796,0.28870049
-0.19509755,2.78591731,0.03619605,0.22924348,0.45677745,1.73868327,0.90878765,0.35783610,0.02915431,0.28364353
-0.18909455,2.73811331,0.03554628,0.22693798,0.44898140,1.71173030,0.89923765,0.34906633,0.02803364,0.27850883
-0.18309155,2.69927343,0.03503529,0.22587191,0.44023521,1.69008020,0.89359112,0.34212318,0.02715879,0.27330160
-0.17708854,2.67001025,0.03467494,0.22607237,0.43065095,1.67416971,0.89189992,0.33708160,0.02653999,0.26803022
-0.17108554,2.65078792,0.03447114,0.22754995,0.42036075,1.66434838,0.89414092,0.33398572,0.02618491,0.26270654
-0.16508254,2.64190731,0.03442361,0.23029906,0.40951128,1.66086455,0.90021704,0.33284871,0.02609868,0.25734593
-0.15907954,2.64349339,0.03452592,0.23429840,0.39825800,1.66385319,0.90995962,0.33365302,0.02628387,0.25196714
-0.15307654,2.65548544,0.03476580,0.23951122,0.38675915,1.67332591,0.92313218,0.33635102,0.02674043,0.24659186
-0.14707354,2.67763015,0.03512562,0.24588554,0.37517008,1.68916353,0.93943543,0.34086578,0.02746558,0.24124413
-0.14107054,2.70947827,0.03558313,0.25335429,0.36363780,1.71111151,0.95851334,0.34709218,0.02845363,0.23594941
-0.13506753,2.75038468,0.03611231,0.26183533,0.35229626,1.73877857,0.97996011,0.35489827,0.02969583,0.23073360
-0.12906453,2.79951251,0.03668441,0.27123147,0.34126231,1.77163863,1.00332784,0.36412676,0.03118013,0.22562184
-0.12306153,2.85584124,0.03726904,0.28143050,0.33063272,1.80903619,1.02813477,0.37459691,0.03289101,0.22063727
-0.11705853,2.91817915,0.03783530,0.29230537,0.32048200,1.85019525,1.05387369,0.38610659,0.03480932,0.21579985
-0.11105553,2.98517999,0.03835288,0.30371453,0.31086148,1.89423164,1.08002072,0.39843469,0.03691216,0.21112517
-0.10505253,3.05536405,0.03879315,0.31550266,0.30179917,1.94016868,1.10604391,0.41134386,0.03917284,0.20662352
-0.09904952,3.12714328,0.03913005,0.32750180,0.29330083,1.98695585,1.13141186,0.42458371,0.04156098,0.20229906
-0.09304652,3.19885045,0.03934099,0.33953295,0.28535167,2.03349014,1.15560217,0.43789431,0.04404275,0.19814943
-0.08704352,3.26877176,0.03940743,0.35140837,0.27791892,2.07863965,1.17810961,0.45101030,0.04658113,0.19416550
-0.08104052,3.33518236,0.03931534,0.36293440,0.27095496,2.12126884,1.19845422,0.46366527,0.04913649,0.19033162
-0.07503752,3.39638428,0.03905554,0.37391500,0.26440081,2.16026485,1.21618899,0.47559670,0.05166718,0.18662615
-0.06903452,3.45074563,0.03862369,0.38415587,0.25818994,2.19456414,1.23090746,0.48655117,0.05413032,0.18302234
-0.06303152,3.49674037,0.03802025,0.39346918,0.25225211,2.22317878,1.24225097,0.49628997,0.05648269,0.17948957
-0.05702851,3.53298740,0.03725020,0.40167858,0.24651714,2.24522153,1.24991567,0.50459471,0.05868172,0.17599481
-0.05102551,3.55828782,0.03632261,0.40862464,0.24091853,2.25992904,1.25365917,0.51127307,0.06068655,0.17250433
-0.04502251,3.57165918,0.03525019,0.41417027,0.23539665,2.26668231,1.25330661,0.51616429,0.06245907,0.16898549
-0.03901951,3.57236552,0.03404866,0.41820597,0.22990161,2.26502389,1.24875616,0.51914432,0.06396501,0.16540863
-0.03301651,3.55994198,0.03273615,0.42065470,0.22439551,2.25467095,1.23998360,0.52013029,0.06517492,0.16174886
-0.02701351,3.53421300,0.03133255,0.42147614,0.21885420,2.23552408,1.22704583,0.51908424,0.06606510,0.15798774
-0.02101051,3.49530308,0.02985892,0.42066999,0.21326844,2.20767105,1.21008289,0.51601570,0.06661834,0.15411478
-0.01500750,3.44363956,0.02833691,0.41827824,0.20764433,2.17138574,1.18931845,0.51098314,0.06682457,0.15012853
-0.00900450,3.37994692,0.02678822,0.41438606,0.20200325,2.12712173,1.16505830,0.50409392,0.06668124,0.14603736
-0.00300150,3.30523238,0.02523417,0.40912140,0.19638113,2.07550109,1.13768675,0.49550282,0.06619358,0.14185989
0.00300150,3.22076313,0.02369533,0.40265298,0.19082711,2.01729839,1.10766076,0.48540899,0.06537461,0.13762480
0.00900450,3.12803543,0.02219125,0.39518692,0.18540176,1.95342046,1.07550172,0.47405145,0.06424490,0.13337035
0.01500750,3.02873673,0.02074019,0.38696181,0.18017474,1.88488253,1.04178500,0.46170304,0.06283223,0.12914331
0.02101051,2.92470155,0.01935898,0.37824262,0.17522216,1.81278147,1.00712730,0.44866323,0.06117098,0.12499760
0.02701351,2.81786280,0.01806293,0.36931342,0.17062361,1.73826701,0.97217221,0.43524981,0.05930139,0.12099241
0.03301651,2.71019987,0.01686571,0.36046932,0.16645892,1.66251171,0.93757429,0.42178985,0.05726868,0.11719019
0.03901951,2.60368547,0.01577935,0.35200784,0.16280502,1.58668093,0.90398214,0.40861016,0.05512204,0.11365429
0.04502251,2.50023281,0.01481415,0.34422004,0.15973261,1.51190346,0.87202113,0.39602775,0.05291362,0.11044659
0.05102551,2.40164506,0.01397867,0.33738185,0.15730320,1.43924396,0.84227627,0.38434051,0.05069734,0.10762506
0.05702851,2.30956886,0.01327969,0.33174577,0.15556627,1.36967805,0.81527605,0.37381847,0.04852783,0.10524146
0.06303152,2.22545340,0.01272212,0.32753341,0.15455695,1.30407070,0.79147764,0.36469614,0.04645924,0.10333927
0.06903452,2.15051651,0.01230899,0.32492902,0.15429412,1.24315884,0.77125438,0.35716600,0.04454415,0.10195183
0.07503752,2.08571888,0.01204135,0.32407442,0.15477921,1.18753842,0.75488573,0.35137350,0.04283256,0.10110104
0.08104052,2.03174719,0.01191816,0.32506528,0.15599555,1.13765644,0.74255034,0.34741376,0.04137084,0.10079631
0.08704352,1.98900666,0.01193630,0.32794906,0.15790859,1.09380813,0.73432250,0.34532999,0.04020084,0.10103426
0.09304652,1.95762296,0.01209048,0.33272451,0.16046675,1.05613907,0.73017207,0.34511373,0.03935908,0.10179874
0.09904952,1.93745341,0.01237320,0.33934284,0.16360302,1.02465232,0.72996784,0.34670671,0.03887601,0.10306159
0.10505253,1.92810661,0.01277481,0.34771033,0.16723735,0.99921992,0.73348444,0.35000450,0.03877540,0.10478375
0.11105553,1.92896980,0.01328357,0.35769232,0.17127949,0.97959839,0.74041221,0.35486136,0.03907388,0.10691704
0.11705853,1.93924240,0.01388578,0.36911839,0.17563248,0.96544750,0.75036982,0.36109641,0.03978056,0.10940618
0.12306153,1.95797463,0.01456597,0.38178846,0.18019644,0.95635145,0.76291911,0.36850062,0.04089679,0.11219125
0.12906453,1.98410930,0.01530716,0.39547953,0.18487261,0.95184166,0.77758152,0.37684442,0.04241614,0.11521038
0.13506753,2.01652527,0.01609121,0.40995292,0.18956747,0.95142015,0.79385549,0.38588558,0.04432447,0.11840247
0.14107054,2.05408067,0.01689919,0.42496156,0.19419671,0.95458262,0.81123421,0.39537705,0.04660019,0.12171000
0.14707354,2.09565447,0.01771184,0.44025722,0.19868901,0.96084023,0.82922303,0.40507452,0.04921469,0.12508165
0.15307654,2.14018452,0.01851002,0.45559745,0.20298926,0.96973921,0.84735592,0.41474344,0.05213294,0.12847464
0.15907954,2.18670095,0.01927523,0.47075183,0.20706131,0.98087761,0.86521037,0.42416520,0.05531425,0.13185677
0.16508254,2.23435358,0.01999012,0.48550764,0.21088993,0.99391839,0.88242039,0.43314247,0.05871316,0.13520792
0.17108554,2.28243264,0.02063893,0.49967459,0.21448206,1.00859841,0.89868702,0.44150342,0.06228052,0.13852103
0.17708854,2.33038193,0.02120797,0.51308863,0.21786705,1.02473309,0.91378613,0.44910490,0.06596463,0.14180245
0.18309155,2.37780448,0.02168598,0.52561470,0.22109618,1.04221641,0.92757333,0.45583438,0.06971247,0.14507162
0.18909455,2.42446042,0.02206441,0.53714847,0.22424111,1.06101653,0.93998589,0.46161092,0.07347094,0.14836014
0.19509755,2.47025761,0.02233768,0.54761701,0.22739157,1.08116712,0.95104154,0.46638495,0.07718817,0.15171018
0.20110055,2.51523552,0.02250318,0.55697844,0.23065222,1.10275495,0.96083446,0.47013716,0.08081471,0.15517227
0.20710355,2.55954330,0.02256137,0.56522062,0.23413882,1.12590434,0.96952840,0.47287653,0.08430465,0.15880266
0.21310655,2.60341307,0.02251555,0.57235895,0.23797376,1.15075920,0.97734735,0.47463757,0.08761662,0.16266018
0.21910955,2.64712974,0.02237172,0.57843337,0.24228125,1.17746354,0.98456405,0.47547699,0.09071460,0.16680294
0.22511256,2.69099867,0.02213816,0.58350465,0.24718213,1.20614143,0.99148659,0.47546989,0.09356853,0.17128479
0.23111556,2.73531257,0.02182510,0.58765016,0.25278857,1.23687725,0.99844374,0.47470558,0.09615468,0.17615181
0.23711856,2.78031922,0.02144422,0.59095914,0.25919889,1.26969742,1.00576928,0.47328316,0.09845580,0.18143900
0.24312156,2.82619125,0.02100810,0.59352778,0.26649250,1.30455422,1.01378597,0.47130709,0.10046097,0.18716724
0.24912456,2.87299933,0.02052977,0.59545402,0.27472535,1.34131277,1.02278967,0.46888272,0.10216534,0.19334073
0.25512756,2.92069004,0.02002216,0.59683260,0.28392582,1.37974168,1.03303403,0.46611195,0.10356949,0.19994498
0.26113057,2.96906922,0.01949757,0.59775012,0.29409145,1.41950798,1.04471651,0.46308923,0.10467875,0.20694548
0.26713357,3.01779176,0.01896732,0.59828061,0.30518645,1.46017662,1.05796610,0.45989786,0.10550231,0.21428716
0.27313657,3.06635821,0.01844132,0.59848164,0.31714017,1.50121478,1.07283335,0.45660678,0.10605226,0.22189457
0.27913957,3.11411860,0.01792784,0.59839108,0.32984673,1.54200078,1.08928304,0.45326801,0.10634257,0.22967295
0.28514257,3.16028339,0.01743324,0.59802483,0.34316572,1.58183753,1.10719013,0.44991463,0.10638814,0.23751008
0.29114557,3.20394134,0.01696198,0.59737545,0.35692409,1.61996991,1.12633902,0.44655964,0.10620383,0.24527883
0.29714857,3.24408373,0.01651653,0.59641190,0.37091923,1.65560559,1.14642657,0.44319552,0.10580365,0.25284043
0.30315158,3.27963420,0.01609751,0.59508043,0.38492324,1.68793849,1.16706878,0.43979471,0.10520013,0.26004827
0.30915458,3.30948314,0.01570382,0.59330659,0.39868823,1.71617403,1.18781123,0.43631092,0.10440380,0.26675212
0.31515758,3.33252551,0.01533294,0.59099833,0.41195259,1.73955527,1.20814292,0.43268129,0.10342294,0.27280269
0.32116058,3.34770080,0.01498115,0.58805016,0.42444810,1.75738889,1.22751329,0.42882935,0.10226352,0.27805625
0.32716358,3.35403355,0.01464392,0.58434816,0.43590759,1.76907015,1.24535176,0.42466864,0.10092932,0.28237929
0.33316658,3.35067317,0.01431624,0.57977568,0.44607311,1.77410584,1.26108931,0.42010702,0.09942232,0.28565296
0.33916958,3.33693144,0.01399300,0.57421958,0.45470409,1.77213435,1.27418121,0.41505137,0.09774321,0.28777720
0.34517259,3.31231640,0.01366936,0.56757663,0.46158554,1.76294223,1.28413010,0.40941251,0.09589205,0.28867441
0.35117559,3.27656128,0.01334109,0.55975993,0.46653565,1.74647651,1.29050853,0.40311036,0.09386905,0.28829256
0.35717859,3.22964747,0.01300489,0.55070495,0.46941294,1.72285248,1.29298004,0.39607883,0.09167541,0.28660758
0.36318159,3.17182059,0.01265870,0.54037508,0.47012225,1.69235656,1.29131789,0.38827046,0.08931412,0.28362511
0.36918459,3.10359905,0.01230192,0.52876625,0.46861971,1.65544419,1.28542067,0.37966061,0.08679079,0.27938142
0.37518759,3.02577465,0.01193565,0.51591054,0.46491630,1.61273292,1.27532415,0.37025086,0.08411434,0.27394356
0.38119060,2.93940542,0.01156283,0.50187858,0.45907993,1.56499088,1.26120870,0.36007169,0.08129762,0.26740880
0.38719360,2.84580057,0.01118841,0.48678060,0.45123585,1.51312103,1.24340210,0.34918420,0.07835781,0.25990325
0.39319660,2.74649829,0.01081937,0.47076606,0.44156558,1.45814187,1.22237748,0.33768077,0.07531669,0.25157991
0.39919960,2.64323710,0.01046483,0.45402192,0.43030410,1.40116512,1.19874647,0.32568480,0.07220070,0.24261608
0.40520260,2.53792164,0.01013605,0.43676951,0.41773566,1.34337117,1.17324776,0.31334940,0.06904082,0.23321029
0.41120560,2.43258396,0.00984642,0.41926025,0.40418816,1.28598315,1.14673151,0.30085504,0.06587220,0.22357881
0.41720860,2.32934171,0.00961140,0.40177026,0.39002641,1.23024015,1.12014024,0.28840649,0.06273369,0.21395185
0.42321161,2.23035426,0.00944847,0.38459412,0.37564439,1.17737072,1.09448662,0.27622889,0.05966715,0.20456954
0.42921461,2.13777803,0.00937706,0.36803801,0.36145677,1.12856696,1.07082926,0.26456322,0.05671663,0.19567776
0.43521761,2.05372234,0.00941832,0.35241244,0.34789004,1.08496012,1.05024690,0.25366133,0.05392755,0.18752392
0.44122061,1.98020651,0.00959506,0.33802477,0.33537328,1.04759802,1.03381198,0.24378062,0.05134563,0.18035272
0.44722361,1.91911939,0.00993142,0.32517190,0.32432892,1.01742486,1.02256426,0.23517847,0.04901596,0.17440189
0.45322661,1.87218178,0.01045268,0.31413304,0.31516373,0.99526357,1.01748503,0.22810671,0.04698201,0.16989807
0.45922961,1.84091245,0.01118485,0.30516306,0.30825995,0.98180093,1.01947251,0.22280597,0.04528456,0.16705269
0.46523262,1.82659786,0.01215431,0.29848628,0.30396709,0.97757557,1.02931892,0.21950028,0.04396087,0.16605803
0.47123562,1.83026606,0.01338729,0.29429102,0.30259405,0.98296877,1.04768942,0.21839179,0.04304371,0.16708329
0.47723862,1.85266458,0.01490931,0.29272476,0.30440206,0.99819798,1.07510337,0.21965576,0.04256060,0.17027082
0.48324162,1.89424257,0.01674456,0.29389022,0.30959824,1.02331298,1.11191798,0.22343587,0.04253309,0.17573259
0.48924462,1.95513693,0.01891522,0.29784212,0.31832990,1.05819447,1.15831452,0.22983992,0.04297609,0.18354675
0.49524762,2.03516282,0.02144063,0.30458490,0.33067982,1.10255506,1.21428739,0.23893587,0.04389733,0.19375452
0.50125063,2.13380828,0.02433662,0.31407124,0.34666234,1.15594244,1.27963605,0.25074850,0.04529692,0.20635752
0.50725363,2.25023345,0.02761461,0.32620142,0.36622064,1.21774481,1.35396021,0.26525661,0.04716697,0.22131550
0.51325663,2.38327467,0.03128095,0.34082369,0.38922512,1.28719844,1.43665838,0.28239093,0.04949137,0.23854482
0.51925963,2.53145369,0.03533615,0.35773552,0.41547319,1.36339749,1.52693018,0.30203287,0.05224565,0.25791759
0.52526263,2.69299278,0.03977434,0.37668589,0.44469053,1.44530617,1.62378273,0.32401428,0.05539698,0.27926194
0.53126563,2.86583594,0.04458278,0.39737865,0.47653401,1.53177332,1.72604140,0.34811824,0.05890439,0.30236321
0.53726863,3.04767693,0.04974159,0.41947693,0.51059643,1.62154952,1.83236514,0.37408112,0.06271903,0.32696652
0.54327164,3.23599410,0.05522370,0.44260868,0.54641307,1.71330675,1.94126667,0.40159600,0.06678480,0.35278053
0.54927464,3.42809242,0.06099493,0.46637337,0.58347020,1.80566062,2.05113746,0.43031734,0.07103904,0.37948265
0.55527764,3.62115225,0.06701446,0.49034967,0.62121535,1.89719493,2.16027741,0.45986716,0.07541356,0.40672547
0.56128064,3.81228430,0.07323538,0.51410413,0.65906936,1.98648842,2.26692873,0.48984239,0.07983581,0.43414451
0.56728364,3.99858979,0.07960555,0.53720064,0.69643975,2.07214302,2.36931349,0.51982349,0.08423033,0.46136686
0.57328664,4.17722431,0.08606864,0.55921047,0.73273522,2.15281320,2.46567388,0.54938388,0.08852037,0.48802070
0.57928964,4.34546350,0.09256526,0.57972254,0.76738070,2.22723546,2.55431411,0.57810009,0.09262973,0.51374519
0.58529265,4.50076840,0.09903431,0.59835372,0.79983244,2.29425710,2.63364242,0.60556214,0.09648463,0.53820041
0.59129565,4.64084786,0.10541423,0.61475865,0.82959262,2.35286318,2.70221195,0.63138377,0.10001569,0.56107689
0.59729865,4.76371553,0.11164433,0.62863873,0.85622261,2.40220055,2.75875869,0.65521216,0.10315992,0.58210432
0.60330165,4.86773883,0.11766599,0.63975001,0.87935462,2.44159803,2.80223510,0.67673662,0.10586256,0.60105897
0.60930465,4.95167748,0.12342380,0.64790939,0.89870082,2.47058150,2.83183778,0.69569581,0.10807876,0.61776948
0.61530765,5.01470960,0.12886640,0.65299906,0.91405974,2.48888329,2.84702815,0.71188340,0.10977499,0.63212059
0.62131066,5.05644398,0.13394725,0.65496877,0.92531938,2.49644509,2.84754495,0.72515154,0.11093011,0.64405473
0.62731366,5.07691754,0.13862505,0.65383592,0.93245710,2.49341419,2.83340809,0.73541226,0.11153603,0.65357123
0.63331666,5.07657804,0.14286405,0.64968333,0.93553600,2.48013300,2.80491366,0.74263672,0.11159795,0.66072320
0.63931966,5.05625260,0.14663407,0.64265483,0.93469823,2.45712216,2.76262014,0.74685221,0.11113401,0.66561227
0.64532266,5.01710358,0.14991042,0.63294884,0.93015543,2.42505795,2.70732672,0.74813740,0.11017464,0.66838137
0.65132566,4.96057394,0.15267362,0.62081024,0.92217688,2.38474500,2.64004451,0.74661588,0.10876126,0.66920600
0.65732866,4.88832484,0.15490911,0.60652089,0.91107592,2.33708556,2.56196217,0.74244854,0.10694465,0.66828446
0.66333167,4.80216861,0.15660694,0.59038932,0.89719558,2.28304674,2.47440745,0.73582519,0.10478304,0.66582749
0.66933467,4.70400044,0.15776145,0.57273989,0.88089395,2.22362725,2.37880645,0.72695600,0.10233978,0.66204811
0.67533767,4.59573223,0.15837105,0.55390219,0.86253020,2.15982526,2.27664233,0.71606305,0.09968103,0.65715187
0.68134067,4.47923173,0.15843818,0.53420088,0.84245198,2.09260875,2.16941532,0.70337269,0.09687326,0.65132841
0.68734367,4.35626979,0.15796929,0.51394656,0.82098470,2.02288974,2.05860539,0.68910882,0.09398094,0.64474453
0.69334667,4.22847776,0.15697502,0.49342804,0.79842321,1.95150333,1.94563908,0.67348759,0.09106432,0.63753916
0.69934967,4.09731672,0.15547047,0.47290611,0.77502626,1.87919232,1.83186141,0.65671360,0.08817757,0.62982051
0.70535268,3.96405920,0.15347559,0.45260922,0.75101363,1.80659780,1.71851362,0.63897759,0.08536718,0.62166546
0.71135568,3.82978322,0.15101548,0.43273088,0.72656616,1.73425569,1.60671694,0.62045572,0.08267092,0.61312110
0.71735868,3.69537800,0.14812077,0.41342897,0.70182817,1.66259894,1.49746246,0.60131014,0.08011709,0.60420822
0.72336168,3.56155972,0.14482789,0.39482658,0.67691206,1.59196465,1.39160674,0.58169066,0.07772444,0.59492656
0.72936468,3.42889537,0.14117909,0.37701444,0.65190448,1.52260540,1.28987255,0.56173719,0.07550232,0.58526124
0.73536768,3.29783241,0.13722236,0.36005437,0.62687365,1.45470350,1.19285392,0.54158257,0.07345148,0.57519009
0.74137069,3.16873146,0.13301101,0.34398365,0.60187700,1.38838720,1.10102466,0.52135554,0.07156507,0.56469118
0.74737369,3.04189969,0.12860306,0.32881983,0.57696879,1.32374750,1.01474924,0.50118335,0.06982998,0.55375024
0.75337669,2.91762231,0.12406022,0.31456576,0.55220699,1.26085453,0.93429519,0.48119387,0.06822840,0.54236732
0.75937969,2.79619030,0.11944675,0.30121442,0.52765907,1.19977247,0.85984614,0.46151690,0.06673951,0.53056241
0.76538269,2.67792244,0.11482795,0.28875333,0.50340629,1.14057218,0.79151460,0.44228456,0.06534111,0.51837956
0.77138569,2.56318081,0.11026861,0.27716839,0.47954638,1.08334095,0.72935396,0.42363073,0.06401126,0.50588939
0.77738869,2.45237898,0.10583124,0.26644683,0.45619435,1.02818902,0.67336923,0.40568953,0.06272976,0.49318974
0.78339170,2.34598289,0.10157436,0.25657938,0.43348172,0.97525271,0.62352625,0.38859302,0.06147943,0.48040454
0.78939470,2.24450504,0.09755084,0.24756151,0.41155402,0.92469436,0.57975918,0.37246827,0.06024708,0.46768096
0.79539770,2.14849257,0.09380638,0.23939383,0.39056713,0.87669931,0.54197636,0.35743399,0.05902431,0.45518503
0.80140070,2.05851089,0.09037823,0.23208166,0.37068254,0.83147041,0.51006460,0.34359706,0.05780788,0.44309599
0.80740370,1.97512390,0.08729424,0.22563411,0.35206194,0.78922073,0.48389213,0.33104922,0.05659991,0.43159981
0.81340670,1.89887260,0.08457224,0.22006251,0.33486166,0.75016491,0.46331050,0.31986403,0.05540769,0.42088207
0.81940970,1.83025358,0.08221985,0.21537866,0.31922708,0.71451009,0.44815564,0.31009454,0.05424337,0.41112080
0.82541271,1.76969874,0.08023460,0.21159289,0.30528752,0.68244679,0.43824832,0.30177165,0.05312329,0.40247951
0.83141571,1.71755742,0.07860457,0.20871210,0.29315185,0.65414039,0.43339437,0.29490337,0.05206727,0.39510085
0.83741871,1.67408203,0.07730926,0.20673808,0.28290496,0.62972376,0.43338472,0.28947492,0.05109776,0.38910118
0.84342171,1.63941756,0.07632081,0.20566594,0.27460522,0.60929120,0.43799543,0.28544978,0.05023881,0.38456620
0.84942471,1.61359548,0.07560549,0.20548301,0.26828315,0.59289397,0.44698778,0.28277148,0.04951516,0.38154803
0.85542771,1.59653189,0.07512525,0.20616809,0.26394102,0.58053761,0.46010856,0.28136607,0.04895120,0.38006357
0.86143072,1.58802967,0.07483939,0.20769110,0.26155359,0.57218078,0.47709029,0.28114499,0.04857006,0.38009433
0.86743372,1.58778412,0.07470624,0.21001313,0.26106963,0.56773571,0.49765166,0.28200834,0.04839270,0.38158758
0.87343672,1.59539149,0.07468461,0.21308688,0.26241423,0.56706998,0.52149787,0.28384811,0.04843709,0.38445874
0.87943972,1.61035954,0.07473524,0.21685730,0.26549165,0.57000934,0.54832100,0.28655135,0.04871753,0.38859481
0.88544272,1.63211952,0.07482184,0.22126262,0.27018848,0.57634134,0.57780025,0.29000306,0.04924397,0.39385866
0.89144572,1.66003869,0.07491200,0.22623541,0.27637706,0.58581956,0.60960224,0.29408864,0.05002158,0.40009383
0.89744872,1.69343291,0.07497771,0.23170384,0.28391889,0.59816803,0.64338112,0.29869591,0.05105035,0.40712983
0.90345173,1.73157882,0.07499566,0.23759298,0.29266789,0.61308587,0.67877892,0.30371657,0.05232483,0.41478740
0.90945473,1.77372519,0.07494722,0.24382609,0.30247349,0.63025177,0.71542589,0.30904715,0.05383405,0.42288379
0.91545773,1.81910336,0.07481820,0.25032593,0.31318336,0.64932832,0.75294122,0.31458955,0.05556154,0.43123769
0.92146073,1.86693680,0.07459842,0.25701604,0.32464581,0.66996619,0.79093423,0.32025124,0.05748549,0.43967377
0.92746373,1.91644983,0.07428114,0.26382195,0.33671180,0.69180803,0.82900607,0.32594516,0.05957918,0.44802660
0.93346673,1.96687572,0.07386244,0.27067237,0.34923655,0.71449221,0.86675217,0.33158959,0.06181135,0.45614398
0.93946973,2.01746440,0.07334057,0.27750034,0.36208080,0.73765651,0.90376554,0.33710797,0.06414695,0.46388958
0.94547274,2.06748995,0.07271533,0.28424426,0.37511168,0.76094167,0.93964084,0.34242884,0.06654786,0.47114491
0.95147574,2.11625817,0.07198761,0.29084896,0.38820329,0.78399505,0.97397941,0.34748598,0.06897382,0.47781056
0.95747874,2.16311410,0.07115896,0.29726654,0.40123697,0.80647431,1.00639491,0.35221874,0.07138347,0.48380689
0.96348174,2.20744967,0.07023141,0.30345716,0.41410132,0.82805128,1.03651973,0.35657255,0.07373539,0.48907406
0.96948474,2.24871133,0.06920733,0.30938964,0.42669198,0.84841580,1.06401168,0.36049964,0.07598923,0.49357156
0.97548774,2.28640727,0.06808955,0.31504181,0.43891124,0.86727980,1.08856084,0.36395982,0.07810684,0.49727728
0.98149075,2.32011423,0.06688152,0.32040061,0.45066744,0.88438122,1.10989628,0.36692124,0.08005332,0.50018621
0.98749375,2.34948327,0.06558758,0.32546183,0.46187432,0.89948800,1.12779226,0.36936106,0.08179801,0.50230877
0.99349675,2.37424441,0.06421328,0.33022957,0.47245021,0.91240173,1.14207366,0.37126582,0.08331530,0.50366896
0.99949975,2.39420963,0.06276573,0.33471526,0.48231734,0.92296110,1.15262036,0.37263155,0.08458530,0.50430232
1.00550275,2.40927415,0.06125388,0.33893636,0.49140106,0.93104488,1.15937030,0.37346341,0.08559434,0.50425375
1.01150575,2.41941576,0.05968874,0.34291478,0.49962933,0.93657434,1.16232117,0.37377489,0.08633518,0.50357544
1.01750875,2.42469216,0.05808353,0.34667500,0.50693238,0.93951502,1.16153049,0.37358666,0.08680702,0.50232478
1.02351176,2.42523662,0.05645361,0.35024207,0.51324267,0.93987783,1.15711423,0.37292488,0.08701532,0.50056246
1.02951476,2.42125185,0.05481639,0.35363958,0.51849529,0.93771927,1.14924400,0.37181936,0.08697132,0.49835085
1.03551776,2.41300275,0.05319099,0.35688768,0.52262877,0.93314096,1.13814289,0.37030144,0.08669149,0.49575262
1.04152076,2.40080824,0.05159787,0.36000138,0.52558644,0.92628816,1.12408032,0.36840192,0.08619664,0.49282977
1.04752376,2.38503263,0.05005822,0.36298919,0.52731826,0.91734761,1.10736601,0.36614907,0.08551111,0.48964305
1.05352676,2.36607704,0.04859338,0.36585222,0.52778315,0.90654445,1.08834345,0.36356696,0.08466170,0.48625179
1.05952976,2.34437112,0.04722414,0.36858390,0.52695175,0.89413842,1.06738306,0.36067428,0.08367667,0.48271411
1.06553277,2.32036558,0.04596997,0.37117021,0.52480949,0.88041925,1.04487536,0.35748358,0.08258472,0.47908753
1.07153577,2.29452544,0.04484836,0.37359069,0.52135983,0.86570147,1.02122433,0.35400131,0.08141395,0.47542981
1.07753877,2.26732446,0.04387408,0.37581997,0.51662748,0.85031851,0.99684116,0.35022837,0.08019101,0.47179999
1.08354177,2.23924035,0.04305861,0.37782984,0.51066140,0.83461641,0.97213850,0.34616134,0.07894025,0.46825958
1.08954477,2.21075102,0.04240959,0.37959177,0.50353741,0.81894701,0.94752528,0.34179432,0.07768310,0.46487359
1.09554777,2.18233130,0.04193040,0.38107976,0.49536012,0.80366090,0.92340217,0.33712113,0.07643750,0.46171151
1.10155078,2.15445027,0.04161991,0.38227322,0.48626410,0.78910028,0.90015761,0.33213785,0.07521759,0.45884793
1.10755378,2.12756853,0.04147232,0.38315991,0.47641391,0.77559176,0.87816442,0.32684546,0.07403346,0.45636278
1.11355678,2.10213554,0.04147715,0.38373857,0.46600323,0.76343940,0.85777686,0.32125246,0.07289118,0.45434122
1.11955978,2.07858658,0.04161944,0.38402123,0.45525260,0.75291818,0.83932818,0.31537720,0.07179284,0.45287290
1.12556278,2.05733923,0.04188001,0.38403496,0.44440607,0.74426795,0.82312844,0.30924985,0.07073686,0.45205085
1.13156578,2.03878947,0.04223593,0.38382300,0.43372670,0.73768829,0.80946272,0.30291373,0.06971838,0.45196986
