energy_ev,total_up,In_p_up,In_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-4.30115058,3.19357357,0.20631355,0.00783767,0.34219894,3.10117641,0.00859598,0.07251943
-4.29514757,3.17525710,0.20354857,0.00780803,0.34075910,3.08402017,0.00936807,0.07433578
-4.28914457,3.16407519,0.20251054,0.00779087,0.34200406,3.07264797,0.01021369,0.07668335
-4.28314157,3.16004205,0.20323533,0.00778478,0.34600326,3.06704235,0.01113132,0.07958117
-4.27713857,3.16314036,0.20574421,0.00778815,0.35280478,3.06716533,0.01211834,0.08304597
-4.27113557,3.17334362,0.21004475,0.00779930,0.36243636,3.07298080,0.01317090,0.08709185
-4.26513257,3.19063380,0.21613125,0.00781657,0.37490578,3.08447248,0.01428396,0.09172982
-4.25912956,3.21501285,0.22398449,0.00783842,0.39020042,3.10165607,0.01545115,0.09696707
-4.25312656,3.24650739,0.23357099,0.00786350,0.40828594,3.12458489,0.01666487,0.10280613
-4.24712356,3.28516598,0.24484173,0.00789071,0.42910405,3.15334828,0.01791621,0.10924373
-4.24112056,3.33104901,0.25773046,0.00791927,0.45256955,3.18806295,0.01919506,0.11626954
-4.23511756,3.38421186,0.27215174,0.00794871,0.47856672,3.22885766,0.02049016,0.12386482
-4.22911456,3.44468245,0.28799900,0.00797892,0.50694547,3.27585208,0.02178926,0.13200095
-4.22311156,3.51243439,0.30514272,0.00801009,0.53751760,3.32913136,0.02307923,0.14063804
-4.21710855,3.58735804,0.32342904,0.00804271,0.57005340,3.38871793,0.02434634,0.14972376
-4.21110555,3.66923132,0.34267911,0.00807752,0.60427929,3.45454270,0.02557644,0.15919230
-4.20510255,3.75769285,0.36268924,0.00811542,0.63987665,3.52641781,0.02675531,0.16896385
-4.19909955,3.85221953,0.38323211,0.00815740,0.67648240,3.60401310,0.02786898,0.17894447
-4.19309655,3.95211105,0.40405930,0.00820449,0.71369151,3.68683848,0.02890404,0.18902657
-4.18709355,4.05648300,0.42490490,0.00825763,0.75106170,3.77423404,0.02984806,0.19909007
-4.18109055,4.16427008,0.44549045,0.00831767,0.78812038,3.86536931,0.03068996,0.20900416
-4.17508754,4.27424029,0.46553103,0.00838523,0.82437381,3.95925264,0.03142034,0.21862977
-4.16908454,4.38502020,0.48474228,0.00846071,0.85931817,4.05475098,0.03203181,0.22782272
-4.16308154,4.49513074,0.50284806,0.00854424,0.89245222,4.15061960,0.03251931,0.23643726
-4.15707854,4.60303203,0.51958857,0.00863566,0.92329110,4.24554070,0.03288031,0.24433019
-4.15107554,4.70717538,0.53472837,0.00873455,0.95138058,4.33816900,0.03311494,0.25136506
-4.14507254,4.80605960,0.54806407,0.00884027,0.97631110,4.42718221,0.03322608,0.25741652
-4.13906953,4.89828862,0.55943108,0.00895193,0.99773088,4.51133317,0.03321927,0.26237450
-4.13306653,4.98262699,0.56870920,0.00906855,1.01535740,4.58950094,0.03310263,0.26614798
-4.12706353,5.05804993,0.57582669,0.00918903,1.02898664,4.66073752,0.03288655,0.26866824
-4.12106053,5.12378468,0.58076241,0.00931228,1.03849939,4.72430714,0.03258340,0.26989135
-4.11505753,5.17934032,0.58354605,0.00943721,1.04386446,4.77971562,0.03220708,0.26979974
-4.10905453,5.22452419,0.58425622,0.00956286,1.04513836,4.82672763,0.03177255,0.26840293
-4.10305153,5.25944324,0.58301661,0.00968834,1.04246159,4.86537050,0.03129526,0.26573703
-4.09704852,5.28449018,0.57999024,0.00981295,1.03605162,4.89592404,0.03079063,0.26186348
-4.09104552,5.30031479,0.57537216,0.00993607,1.02619294,4.91889665,0.03027351,0.25686664
-4.08504252,5.30778198,0.56938095,0.01005723,1.01322480,4.93498908,0.02975760,0.25085076
-4.07903952,5.30791893,0.56224952,0.01017604,0.99752719,4.94504770,0.02925504,0.24393616
-4.07303652,5.30185416,0.55421548,0.01029211,0.97950593,4.95001009,0.02877601,0.23625508
-4.06703352,5.29075240,0.54551195,0.01040504,0.95957757,4.95084610,0.02832845,0.22794718
-4.06103052,5.27574880,0.53635884,0.01051431,0.93815493,4.94849797,0.02791789,0.21915518
-4.05502751,5.25788643,0.52695542,0.01061923,0.91563400,4.94382298,0.02754738,0.21002056
-4.04902451,5.23806084,0.51747427,0.01071890,0.89238276,4.93754219,0.02721762,0.20067973
-4.04302151,5.21697466,0.50805697,0.01081215,0.86873244,4.93019833,0.02692711,0.19126073
-4.03701851,5.19510502,0.49881171,0.01089748,0.84497138,4.92212518,0.02667245,0.18188060
-4.03101551,5.17268545,0.48981273,0.01097313,0.82134175,4.91343053,0.02644876,0.17264345
-4.02501251,5.14970323,0.48110164,0.01103705,0.79803896,4.90399349,0.02625008,0.16363935
-4.01900950,5.12591222,0.47269038,0.01108693,0.77521351,4.89347641,0.02606991,0.15494387
-4.01300650,5.10086024,0.46456546,0.01112033,0.75297503,4.88135075,0.02590165,0.14661832
-4.00700350,5.07392931,0.45669332,0.01113472,0.73139782,4.86693538,0.02573910,0.13871060
-4.00100050,5.04438651,0.44902622,0.01112762,0.71052756,4.84944524,0.02557690,0.13125640
-3.99499750,5.01144238,0.44150848,0.01109669,0.69038857,4.82804770,0.02541085,0.12428083
-3.98899450,4.97431374,0.43408244,0.01103990,0.67099092,4.80192346,0.02523816,0.11780011
-3.98299150,4.93228759,0.42669399,0.01095564,0.65233720,4.77032900,0.02505766,0.11182338
-3.97698849,4.88478256,0.41929724,0.01084283,0.63442819,4.73265718,0.02486976,0.10635440
-3.97098549,4.83140501,0.41185820,0.01070105,0.61726746,4.68849287,0.02467643,0.10139309
-3.96498249,4.77199683,0.40435723,0.01053061,0.60086445,4.63766106,0.02448101,0.09693682
-3.95897949,4.70667271,0.39679022,0.01033259,0.58523605,4.58026481,0.02428792,0.09298139
-3.95297649,4.63584517,0.38916862,0.01010895,0.57040688,4.51671149,0.02410229,0.08952172
-3.94697349,4.56023623,0.38151825,0.00986242,0.55640806,4.44772583,0.02392964,0.08655227
-3.94097049,4.48087526,0.37387719,0.00959655,0.54327509,4.37434928,0.02377536,0.08406709
-3.93496748,4.39908308,0.36629290,0.00931563,0.53104483,4.29792564,0.02364436,0.08205969
-3.92896448,4.31644316,0.35881886,0.00902456,0.51975206,4.22007333,0.02354066,0.08052278
-3.92296148,4.23476089,0.35151088,0.00872874,0.50942591,4.14264554,0.02346703,0.07944780
-3.91695848,4.15601286,0.34442357,0.00843395,0.50008635,4.06767967,0.02342476,0.07882443
-3.91095548,4.08228775,0.33760691,0.00814615,0.49174130,3.99733787,0.02341348,0.07864009
-3.90495248,4.01572135,0.33110339,0.00787134,0.48438421,3.93384091,0.02343109,0.07887950
-3.89894947,3.95842782,0.32494569,0.00761534,0.47799264,3.87939767,0.02347379,0.07952430
-3.89294647,3.91242977,0.31915520,0.00738363,0.47252756,3.83613278,0.02353623,0.08055278
-3.88694347,3.87958944,0.31374120,0.00718119,0.46793373,3.80601476,0.02361172,0.08193971
-3.88094047,3.86154346,0.30870091,0.00701232,0.46414089,3.79078741,0.02369252,0.08365638
-3.87493747,3.85964332,0.30402026,0.00688051,0.46106572,3.79190647,0.02377024,0.08567063
-3.86893447,3.87490359,0.29967528,0.00678834,0.45861440,3.81048411,0.02383620,0.08794708
-3.86293147,3.90795975,0.29563403,0.00673739,0.45668574,3.84724299,0.02388183,0.09044747
-3.85692846,3.95903719,0.29185888,0.00672815,0.45517443,3.90248183,0.02389912,0.09313098
-3.85092546,4.02793250,0.28830900,0.00676007,0.45397446,3.97605367,0.02388093,0.09595475
-3.84492246,4.11400811,0.28494287,0.00683152,0.45298240,4.06735814,0.02382134,0.09887430
-3.83891946,4.21620059,0.28172072,0.00693987,0.45210048,4.17534803,0.02371590,0.10184418
-3.83291646,4.33304282,0.27860670,0.00708155,0.45123924,4.29855057,0.02356184,0.10481851
-3.82691346,4.46269943,0.27557069,0.00725217,0.45031981,4.43510286,0.02335815,0.10775162
-3.82091046,4.60301487,0.27258973,0.00744668,0.44927565,4.58280066,0.02310563,0.11059877
-3.81490745,4.75157248,0.26964896,0.00765947,0.44805382,4.73915907,0.02280689,0.11331687
-3.80890445,4.90576287,0.26674202,0.00788462,0.44661574,4.90148315,0.02246624,0.11586529
-3.80290145,5.06285918,0.26387111,0.00811599,0.44493752,5.06694613,0.02208957,0.11820663
-3.79689845,5.22009673,0.26104650,0.00834749,0.44300989,5.23267230,0.02168417,0.12030763
-3.79089545,5.37475384,0.25828569,0.00857319,0.44083774,5.39582159,0.02125855,0.12214001
-3.78489245,5.52423103,0.25561229,0.00878750,0.43843944,5.55367247,0.02082225,0.12368126
-3.77888944,5.66612511,0.25305465,0.00898533,0.43584580,5.70369985,0.02038560,0.12491547
-3.77288644,5.79829539,0.25064429,0.00916222,0.43309886,5.84364490,0.01995956,0.12583396
-3.76688344,5.91891906,0.24841433,0.00931441,0.43025045,5.97157379,0.01955549,0.12643575
-3.76088044,6.02653354,0.24639777,0.00943892,0.42736052,6.08592291,0.01918496,0.12672791
-3.75487744,6.12006396,0.24462591,0.00953359,0.42449527,6.18552875,0.01885959,0.12672555
-3.74887444,6.19883459,0.24312685,0.00959709,0.42172504,6.26964137,0.01859082,0.12645158
-3.74287144,6.26256411,0.24192402,0.00962891,0.41912203,6.33792083,0.01838971,0.12593615
-3.73686843,6.31134490,0.24103499,0.00962928,0.41675777,6.39041739,0.01826675,0.12521569
-3.73086543,6.34560774,0.24047034,0.00959915,0.41470039,6.42753639,0.01823158,0.12433174
-3.72486243,6.36607380,0.24023284,0.00954006,0.41301188,6.44999006,0.01829278,0.12332937
-3.71885943,6.37369664,0.24031676,0.00945410,0.41174516,6.45873882,0.01845752,0.12225545
-3.71285643,6.36959708,0.24070744,0.00934374,0.41094130,6.45492514,0.01873133,0.12115666
-3.70685343,6.35499456,0.24138106,0.00921178,0.41062683,6.43980369,0.01911774,0.12007748
-3.70085043,6.33113846,0.24230471,0.00906122,0.41081142,6.41467107,0.01961801,0.11905816
-3.69484742,6.29924290,0.24343667,0.00889517,0.41148595,6.38079898,0.02023083,0.11813281
-3.68884442,6.26042816,0.24472694,0.00871676,0.41262119,6.33937396,0.02095208,0.11732770
-3.68284142,6.21567183,0.24611810,0.00852908,0.41416721,6.29144667,0.02177469,0.11665993
-3.67683842,6.16577160,0.24754638,0.00833507,0.41605363,6.23789295,0.02268849,0.11613646
-3.67083542,6.11132159,0.24894304,0.00813751,0.41819081,6.17938823,0.02368025,0.11575368
-3.66483242,6.05270284,0.25023602,0.00793899,0.42047205,6.11639630,0.02473377,0.11549751
-3.65882941,5.99008811,0.25135186,0.00774182,0.42277675,6.04917227,0.02583015,0.11534403
-3.65282641,5.92346019,0.25221780,0.00754807,0.42497462,5.97777910,0.02694817,0.11526072
-3.64682341,5.85264246,0.25276416,0.00735953,0.42693067,5.90211632,0.02806473,0.11520812
-3.64082041,5.77733935,0.25292682,0.00717770,0.42851103,5.82195875,0.02915555,0.11514207
-3.63481741,5.69718449,0.25264984,0.00700382,0.42958930,5.73700287,0.03019581,0.11501618
-3.62881441,5.61179352,0.25188800,0.00683887,0.43005317,5.64691786,0.03116096,0.11478461
-3.62281141,5.52081851,0.25060943,0.00668356,0.42981115,5.55139835,0.03202758,0.11440491
-3.61680840,5.42400097,0.24879789,0.00653835,0.42879901,5.45021589,0.03277415,0.11384091
-3.61080540,5.32122061,0.24645491,0.00640351,0.42698574,5.34326621,0.03338194,0.11306532
-3.60480240,5.21253705,0.24360145,0.00627908,0.42437857,5.23060983,0.03383566,0.11206216
-3.59879940,5.09822249,0.24027913,0.00616492,0.42102683,5.11250375,0.03412417,0.11082866
-3.59279640,4.97878349,0.23655078,0.00606074,0.41702450,4.98942275,0.03424093,0.10937668
-3.58679340,4.85497086,0.23250035,0.00596614,0.41251098,4.86206916,0.03418436,0.10773350
-3.58079040,4.72777702,0.22823199,0.00588060,0.40767013,4.73137073,0.03395798,0.10594198
-3.57478739,4.59842106,0.22386837,0.00580353,0.40272735,4.59846662,0.03357039,0.10405994
-3.56878439,4.46832207,0.21954810,0.00573429,0.39794479,4.46468249,0.03303500,0.10215896
-3.56278139,4.33906206,0.21542234,0.00567223,0.39361454,4.33149559,0.03236961,0.10032246
-3.55677839,4.21233992,0.21165066,0.00561671,0.39005024,4.20049184,0.03159581,0.09864316
-3.55077539,4.08991868,0.20839619,0.00556709,0.38757700,4.07331650,0.03073826,0.09722002
-3.54477239,3.97356805,0.20582026,0.00552277,0.38652014,3.95162095,0.02982375,0.09615484
-3.53876938,3.86500485,0.20407656,0.00548321,0.38719315,3.83700766,0.02888030,0.09554842
-3.53276638,3.76583367,0.20330523,0.00544791,0.38988504,3.73097573,0.02793610,0.09549665
-3.52676338,3.67749006,0.20362693,0.00541639,0.39484784,3.63486920,0.02701857,0.09608653
-3.52076038,3.60118868,0.20513713,0.00538824,0.40228464,3.54983019,0.02615334,0.09739231
-3.51475738,3.53787810,0.20790105,0.00536303,0.41233855,3.47675856,0.02536334,0.09947183
-3.50875438,3.48820433,0.21194922,0.00534037,0.42508335,3.41627977,0.02466806,0.10236340
-3.50275138,3.45248401,0.21727410,0.00531983,0.44051599,3.36872177,0.02408282,0.10608301
-3.49674837,3.43068862,0.22382786,0.00530095,0.45855161,3.33410198,0.02361837,0.11062238
-3.49074537,3.42244000,0.23152151,0.00528322,0.47902117,3.31212451,0.02328047,0.11594766
-3.48474237,3.42701747,0.24022545,0.00526607,0.50167214,3.30218778,0.02306984,0.12199897
-3.47873937,3.44337622,0.24977155,0.00524884,0.52617219,3.30340198,0.02298219,0.12869090
-3.47273637,3.47017638,0.25995673,0.00523082,0.55211595,3.31461577,0.02300845,0.13591384
-3.46673337,3.50582158,0.27054790,0.00521121,0.57903473,3.33445112,0.02313520,0.14353632
-3.46073037,3.54850577,0.28128823,0.00518914,0.60640880,3.36134499,0.02334522,0.15140814
-3.45472736,3.59626661,0.29190450,0.00516372,0.63368207,3.39359630,0.02361820,0.15936430
-3.44872436,3.64704340,0.30211519,0.00513401,0.66027838,3.42941646,0.02393154,0.16722970
-3.44272136,3.69873768,0.31163914,0.00509910,0.68561900,3.46698179,0.02426117,0.17482419
-3.43671836,3.74927428,0.32020437,0.00505811,0.70914067,3.50448585,0.02458251,0.18196813
-3.43071536,3.79666072,0.32755670,0.00501021,0.73031334,3.54019009,0.02487129,0.18848804
-3.42471236,3.83904301,0.33346784,0.00495469,0.74865710,3.57247102,0.02510449,0.19422210
-3.41870935,3.87475591,0.33774266,0.00489097,0.76375744,3.59986259,0.02526108,0.19902550
-3.41270635,3.90236630,0.34022528,0.00481858,0.77527848,3.62109244,0.02532274,0.20277518
-3.40670335,3.92070819,0.34080372,0.00473725,0.78297341,3.63511124,0.02527442,0.20537393
-3.40070035,3.92890871,0.33941306,0.00464688,0.78669193,3.64111440,0.02510481,0.20675357
-3.39469735,3.92640456,0.33603687,0.00454755,0.78638445,3.63855596,0.02480659,0.20687722
-3.38869435,3.91294891,0.33070695,0.00443952,0.78210284,3.62715475,0.02437660,0.20574038
-3.38269135,3.88860903,0.32350140,0.00432321,0.77399792,3.60689316,0.02381576,0.20337098
-3.37668834,3.85375546,0.31454123,0.00419922,0.76231381,3.57800912,0.02312896,0.19982824
-3.37068534,3.80904357,0.30398560,0.00406828,0.74737950,3.54098213,0.02232468,0.19520051
-3.36468234,3.75538877,0.29202593,0.00393122,0.72959800,3.49651435,0.02141463,0.18960220
-3.35867934,3.69393650,0.27887932,0.00378899,0.70943370,3.44550759,0.02041317,0.18316983
-3.35267634,3.62602842,0.26478141,0.00364259,0.68739834,3.38903739,0.01933677,0.17605750
-3.34667334,3.55316601,0.24997903,0.00349308,0.66403616,3.32832482,0.01820335,0.16843194
-3.34067034,3.47697254,0.23472304,0.00334152,0.63990887,3.26470695,0.01703165,0.16046727
-3.33466733,3.39915450,0.21926150,0.00318898,0.61558080,3.19960647,0.01584063,0.15233979
-3.32866433,3.32146303,0.20383340,0.00303653,0.59160468,3.13450095,0.01464885,0.14422291
-3.32266133,3.24565598,0.18866327,0.00288518,0.56850850,3.07089184,0.01347398,0.13628239
-3.31665833,3.17346087,0.17395664,0.00273591,0.54678353,3.01027350,0.01233230,0.12867209
-3.31065533,3.10653887,0.15989646,0.00258962,0.52687394,2.95410216,0.01123837,0.12153031
-3.30465233,3.04645003,0.14664055,0.00244717,0.50916786,2.90376493,0.01020471,0.11497674
-3.29864932,2.99461970,0.13431999,0.00230932,0.49399016,2.86054882,0.00924165,0.10911019
-3.29264632,2.95230651,0.12303842,0.00217675,0.48159687,2.82561010,0.00835722,0.10400702
-3.28664332,2.92057194,0.11287215,0.00205006,0.47217124,2.79994417,0.00755709,0.09972029
-3.28064032,2.90025213,0.10387091,0.00192974,0.46582127,2.78435667,0.00684471,0.09627960
-3.27463732,2.89193246,0.09605917,0.00181620,0.46257896,2.77943648,0.00622133,0.09369152
-3.26863432,2.89592572,0.08943793,0.00170974,0.46240090,2.78553155,0.00568626,0.09194066
-3.26263132,2.91225490,0.08398675,0.00161053,0.46517036,2.80272873,0.00523703,0.09099116
-3.25662831,2.94064154,0.07966603,0.00151867,0.47070081,2.83083887,0.00486963,0.09078862
-3.25062531,2.98050092,0.07641940,0.00143414,0.47874075,2.86938818,0.00457880,0.09126236
-3.24462231,3.03094478,0.07417617,0.00135681,0.48897997,2.91761716,0.00435826,0.09232793
-3.23861931,3.09079269,0.07285373,0.00128645,0.50105694,2.97448795,0.00420099,0.09388984
-3.23261631,3.15859232,0.07236000,0.00122275,0.51456753,3.03870062,0.00409946,0.09584435
-3.22661331,3.23264901,0.07259572,0.00116531,0.52907465,3.10871876,0.00404595,0.09808235
-3.22061031,3.31106402,0.07345679,0.00111365,0.54411883,3.18280393,0.00403267,0.10049223
-3.21460730,3.39178101,0.07483648,0.00106725,0.55922949,3.25905840,0.00405208,0.10296266
-3.20860430,3.47263917,0.07662758,0.00102553,0.57393659,3.33547488,0.00409701,0.10538528
-3.20260130,3.55143160,0.07872448,0.00098791,0.58778233,3.40999153,0.00416086,0.10765715
-3.19659830,3.62596653,0.08102515,0.00095377,0.60033267,3.48055025,0.00423776,0.10968305
-3.19059530,3.69412924,0.08343307,0.00092252,0.61118821,3.54515587,0.00432267,0.11137747
-3.18459230,3.75394210,0.08585897,0.00089359,0.61999411,3.60193379,0.00441148,0.11266629
-3.17858929,3.80362012,0.08822244,0.00086644,0.62644869,3.64918364,0.00450113,0.11348809
-3.17258629,3.84161985,0.09045332,0.00084060,0.63031040,3.68542652,0.00458958,0.11379516
-3.16658329,3.86667938,0.09249291,0.00081564,0.63140296,3.70944396,0.00467591,0.11355403
-3.16058029,3.87784792,0.09429477,0.00079120,0.62961834,3.72030691,0.00476024,0.11274565
-3.15457729,3.87450384,0.09582534,0.00076700,0.62491765,3.71739375,0.00484372,0.11136517
-3.14857429,3.85636059,0.09706413,0.00074282,0.61732986,3.70039673,0.00492844,0.10942135
-3.14257129,3.82346070,0.09800348,0.00071852,0.60694836,3.66931709,0.00501733,0.10693562
-3.13656828,3.77615855,0.09864806,0.00069401,0.59392566,3.62444948,0.00511403,0.10394082
-3.13056528,3.71509306,0.09901384,0.00066926,0.57846642,3.56635693,0.00522269,0.10047970
-3.12456228,3.64115215,0.09912679,0.00064429,0.56081907,3.49583797,0.00534783,0.09660324
-3.11855928,3.55543092,0.09902121,0.00061917,0.54126654,3.41388802,0.00549406,0.09236880
-3.11255628,3.45918579,0.09873779,0.00059398,0.52011635,3.32165695,0.00566592,0.08783826
-3.10655328,3.35378701,0.09832145,0.00056882,0.49769059,3.22040533,0.00586762,0.08307609
-3.10055028,3.24067148,0.09781905,0.00054382,0.47431601,3.11146109,0.00610279,0.07814756
-3.09454727,3.12129827,0.09727712,0.00051908,0.45031486,2.99617878,0.00637429,0.07311701
-3.08854427,2.99710823,0.09673952,0.00049473,0.42599651,2.87590277,0.00668398,0.06804634
-3.08254127,2.86948908,0.09624538,0.00047086,0.40165025,2.75193571,0.00703256,0.06299367
-3.07653827,2.73974700,0.09582725,0.00044756,0.37753949,2.62551287,0.00741947,0.05801226
-3.07053527,2.60908504,0.09550951,0.00042492,0.35389727,2.49778289,0.00784274,0.05314967
-3.06453227,2.47858841,0.09530731,0.00040297,0.33092346,2.36979466,0.00829903,0.04844717
-3.05852926,2.34921645,0.09522586,0.00038177,0.30878320,2.24249017,0.00878362,0.04393941
-3.05252626,2.22180051,0.09526031,0.00036134,0.28760683,2.11670246,0.00929053,0.03965436
-3.04652326,2.09704692,0.09539608,0.00034169,0.26749105,1.99315793,0.00981272,0.03561337
-3.04052026,1.97554416,0.09560972,0.00032282,0.24850102,1.87248206,0.01034227,0.03183148
-3.03451726,1.85777303,0.09587028,0.00030474,0.23067346,1.75520735,0.01087070,0.02831788
-3.02851426,1.74411883,0.09614106,0.00028742,0.21402024,1.64178283,0.01138935,0.02507642
-3.02251126,1.63488460,0.09638171,0.00027087,0.19853245,1.53258389,0.01188973,0.02210630
-3.01650825,1.53030440,0.09655059,0.00025507,0.18418471,1.42792211,0.01236393,0.01940268
-3.01050525,1.43055620,0.09660730,0.00024001,0.17093945,1.32805416,0.01280510,0.01695743
-3.00450225,1.33577339,0.09651521,0.00022570,0.15875109,1.23318961,0.01320781,0.01475974
-2.99849925,1.24605497,0.09624388,0.00021212,0.14756989,1.14349737,0.01356846,0.01279684
-2.99249625,1.16147381,0.09577136,0.00019929,0.13734548,1.05911056,0.01388566,0.01105457
-2.98649325,1.08208307,0.09508605,0.00018721,0.12802988,0.98013007,0.01416044,0.00951789
-2.98049025,1.00792082,0.09418831,0.00017590,0.11957998,0.90662672,0.01439654,0.00817142
-2.97448724,0.93901281,0.09309142,0.00016538,0.11195955,0.83864245,0.01460043,0.00699979
-2.96848424,0.87537379,0.09182213,0.00015566,0.10514059,0.77619060,0.01478137,0.00598804
-2.96248124,0.81700743,0.09042059,0.00014677,0.09910423,0.71925572,0.01495130,0.00512185
-2.95647824,0.76390530,0.08893969,0.00013873,0.09384115,0.66779305,0.01512455,0.00438782
-2.95047524,0.71604510,0.08744387,0.00013156,0.08935144,0.62172807,0.01531760,0.00377360
-2.94447224,0.67338848,0.08600744,0.00012528,0.08564422,0.58095620,0.01554857,0.00326807
-2.93846923,0.63587874,0.08471240,0.00011990,0.08273679,0.54534295,0.01583671,0.00286146
-2.93246623,0.60343877,0.08364600,0.00011546,0.08065369,0.51472474,0.01620178,0.00254541
-2.92646323,0.57596939,0.08289794,0.00011195,0.07942545,0.48891030,0.01666339,0.00231305
-2.92046023,0.55334846,0.08255751,0.00010941,0.07908737,0.46768308,0.01724030,0.00215914
-2.91445723,0.53543081,0.08271070,0.00010783,0.07967817,0.45080432,0.01794969,0.00208006
-2.90845423,0.52204928,0.08343742,0.00010724,0.08123885,0.43801720,0.01880649,0.00207396
-2.90245123,0.51301694,0.08480890,0.00010766,0.08381156,0.42905165,0.01982271,0.00214082
-2.89644822,0.50813044,0.08688550,0.00010911,0.08743869,0.42363008,0.02100687,0.00228257
-2.89044522,0.50717458,0.08971487,0.00011161,0.09216228,0.42147361,0.02236356,0.00250321
-2.88444222,0.50992798,0.09333070,0.00011523,0.09802362,0.42230892,0.02389307,0.00280889
-2.87843922,0.51616962,0.09775198,0.00011999,0.10506321,0.42587524,0.02559120,0.00320808
-2.87243622,0.52568606,0.10298286,0.00012599,0.11332093,0.43193150,0.02744920,0.00371165
-2.86643322,0.53827908,0.10901320,0.00013330,0.12283661,0.44026312,0.02945394,0.00433297
-2.86043022,0.55377321,0.11581954,0.00014204,0.13365066,0.45068835,0.03158819,0.00508795
-2.85442721,0.57202301,0.12336680,0.00015233,0.14580492,0.46306368,0.03383107,0.00599504
-2.84842421,0.59291934,0.13161020,0.00016433,0.15934349,0.47728812,0.03615869,0.00707519
-2.84242121,0.61639439,0.14049772,0.00017822,0.17431346,0.49330596,0.03854487,0.00835160
-2.83641821,0.64242492,0.14997257,0.00019419,0.19076533,0.51110777,0.04096199,0.00984956
-2.83041521,0.67103325,0.15997582,0.00021247,0.20875298,0.53072933,0.04338187,0.01159592
-2.82441221,0.70228570,0.17044881,0.00023327,0.22833311,0.55224839,0.04577671,0.01361862
-2.81840920,0.73628813,0.18133534,0.00025685,0.24956373,0.57577900,0.04811994,0.01594592
-2.81240620,0.77317841,0.19258331,0.00028343,0.27250194,0.60146357,0.05038708,0.01860555
-2.80640320,0.81311578,0.20414586,0.00031324,0.29720056,0.62946250,0.05255640,0.02162365
-2.80040020,0.85626726,0.21598172,0.00034649,0.32370378,0.65994172,0.05460947,0.02502363
-2.79439720,0.90279133,0.22805482,0.00038334,0.35204181,0.69305850,0.05653157,0.02882484
-2.78839420,0.95281943,0.24033313,0.00042391,0.38222466,0.72894570,0.05831177,0.03304123
-2.78239120,1.00643594,0.25278669,0.00046826,0.41423524,0.76769543,0.05994294,0.03767992
-2.77638819,1.06365752,0.26538505,0.00051636,0.44802209,0.80934237,0.06142145,0.04273989
-2.77038519,1.12441276,0.27809415,0.00056810,0.48349220,0.85384793,0.06274673,0.04821069
-2.76438219,1.18852339,0.29087292,0.00062326,0.52050418,0.90108574,0.06392063,0.05407141
-2.75837919,1.25568805,0.30366984,0.00068152,0.55886259,0.95082961,0.06494670,0.06028982
-2.75237619,1.32547004,0.31641969,0.00074241,0.59831359,1.00274466,0.06582936,0.06682199
-2.74637319,1.39728988,0.32904081,0.00080537,0.63854276,1.05638242,0.06657309,0.07361213
-2.74037019,1.47042391,0.34143315,0.00086971,0.67917521,1.11118061,0.06718161,0.08059307
-2.73436718,1.54400941,0.35347725,0.00093462,0.71977862,1.16646805,0.06765723,0.08768713
-2.72836418,1.61705678,0.36503453,0.00099921,0.75986922,1.22147486,0.06800028,0.09480746
-2.72236118,1.68846882,0.37594879,0.00106250,0.79892086,1.27534814,0.06820879,0.10186003
-2.71635818,1.75706671,0.38604914,0.00112345,0.83637698,1.32717255,0.06827831,0.10874586
-2.71035518,1.82162203,0.39515418,0.00118098,0.87166528,1.37599544,0.06820202,0.11536378
-2.70435218,1.88089352,0.40307740,0.00123402,0.90421439,1.42085539,0.06797107,0.12161337
-2.69834917,1.93366730,0.40963351,0.00128153,0.93347202,1.46081328,0.06757507,0.12739809
-2.69234617,1.97879852,0.41464539,0.00132253,0.95892371,1.49498423,0.06700282,0.13262841
-2.68634317,2.01525273,0.41795140,0.00135614,0.98011122,1.52256919,0.06624310,0.13722480
-2.68034017,2.04214463,0.41941249,0.00138161,0.99664969,1.54288450,0.06528563,0.14112041
-2.67433717,2.05877251,0.41891892,0.00139832,1.00824257,1.55538792,0.06412193,0.14426333
-2.66833417,2.06464634,0.41639601,0.00140587,1.01469359,1.55969992,0.06274626,0.14661834
-2.66233117,2.05950811,0.41180877,0.00140401,1.01591484,1.55561885,0.06115635,0.14816789
-2.65632816,2.04334322,0.40516494,0.00139271,1.01193077,1.54312949,0.05935403,0.14891256
-2.65032516,2.01638235,0.39651642,0.00137214,1.00287758,1.52240418,0.05734567,0.14887054
-2.64432216,1.97909364,0.38595890,0.00134267,0.98899806,1.49379665,0.05514241,0.14807664
-2.63831916,1.93216557,0.37362978,0.00130485,0.97063221,1.45782885,0.05276011,0.14658044
-2.63231616,1.87648150,0.35970436,0.00125941,0.94820401,1.41517140,0.05021913,0.14444397
-2.62631316,1.81308723,0.34439071,0.00120720,0.92220509,1.36661873,0.04754387,0.14173896
-2.62031016,1.74315324,0.32792329,0.00114921,0.89317622,1.31306030,0.04476213,0.13854373
-2.61430715,1.66793369,0.31055579,0.00108649,0.86168752,1.25544919,0.04190433,0.13494001
-2.60830415,1.58872414,0.29255354,0.00102013,0.82831848,1.19476988,0.03900266,0.13100982
-2.60230115,1.50682018,0.27418584,0.00095127,0.79363885,1.13200655,0.03609011,0.12683246
