energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-3.02251126,1.60463817,0.00338095,0.07757866,0.59540681,1.13051847,0.29143193,0.00000000,0.35113156,0.00107897
-3.01650825,1.66420432,0.00355427,0.08081456,0.60660273,1.17671073,0.29549369,0.00000000,0.36345852,0.00111551
-3.01050525,1.71883340,0.00371362,0.08380572,0.61588809,1.21951849,0.29861931,0.00000000,0.37532921,0.00114681
-3.00450225,1.76775236,0.00385652,0.08651206,0.62305742,1.25836215,0.30072159,0.00000000,0.38660394,0.00117233
-2.99849925,1.81024563,0.00398071,0.08889613,0.62792725,1.29269862,0.30172403,0.00000000,0.39713940,0.00119163
-2.99249625,1.84567243,0.00408422,0.09092390,0.63034289,1.32203327,0.30156391,0.00000000,0.40679290,0.00120439
-2.98649325,1.87348316,0.00416543,0.09256543,0.63018464,1.34593135,0.30019509,0.00000000,0.41542700,0.00121042
-2.98049025,1.89323442,0.00422308,0.09379562,0.62737314,1.36402881,0.29759043,0.00000000,0.42291426,0.00120967
-2.97448724,1.90460196,0.00425633,0.09459474,0.62187344,1.37604195,0.29374363,0.00000000,0.42914206,0.00120222
-2.96848424,1.90739121,0.00426478,0.09494904,0.61369765,1.38177573,0.28867039,0.00000000,0.43401711,0.00118828
-2.96248124,1.90154499,0.00424844,0.09485112,0.60290608,1.38113038,0.28240892,0.00000000,0.43746951,0.00116817
-2.95647824,1.88714802,0.00420778,0.09430029,0.58960668,1.37410610,0.27501960,0.00000000,0.43945618,0.00114234
-2.95047524,1.86442811,0.00414364,0.09330272,0.57395303,1.36080560,0.26658402,0.00000000,0.43996331,0.00111134
-2.94447224,1.83375386,0.00405729,0.09187153,0.55614069,1.34143433,0.25720328,0.00000000,0.43900793,0.00107580
-2.93846923,1.79562879,0.00395032,0.09002666,0.53640238,1.31629829,0.24699570,0.00000000,0.43663822,0.00103641
-2.93246623,1.75068212,0.00382463,0.08779466,0.51500200,1.28579933,0.23609406,0.00000000,0.43293268,0.00099393
-2.92646323,1.69965623,0.00368237,0.08520826,0.49222792,1.25042803,0.22464246,0.00000000,0.42799802,0.00094913
-2.92046023,1.64339110,0.00352590,0.08230582,0.46838568,1.21075415,0.21279302,0.00000000,0.42196595,0.00090279
-2.91445723,1.58280621,0.00335772,0.07913061,0.44379054,1.16741495,0.20070235,0.00000000,0.41498879,0.00085570
-2.90845423,1.51888018,0.00318039,0.07573001,0.41876006,1.12110150,0.18852820,0.00000000,0.40723429,0.00080862
-2.90245123,1.45262878,0.00299651,0.07215454,0.39360705,1.07254343,0.17642612,0.00000000,0.39887965,0.00076225
-2.89644822,1.38508198,0.00280866,0.06845680,0.36863307,1.02249242,0.16454643,0.00000000,0.39010519,0.00071728
-2.89044522,1.31726048,0.00261932,0.06469039,0.34412270,0.97170501,0.15303150,0.00000000,0.38108780,0.00067428
-2.88444222,1.25015261,0.00243084,0.06090871,0.32033880,0.92092515,0.14201335,0.00000000,0.37199460,0.00063380
-2.87843922,1.18469221,0.00224542,0.05716388,0.29751870,0.87086702,0.13161169,0.00000000,0.36297701,0.00059627
-2.87243622,1.12173806,0.00206503,0.05350559,0.27587153,0.82219879,0.12193238,0.00000000,0.35416555,0.00056206
-2.86643322,1.06205568,0.00189143,0.04998007,0.25557667,0.77552765,0.11306632,0.00000000,0.34566567,0.00053143
-2.86043022,1.00630187,0.00172612,0.04662911,0.23678317,0.73138682,0.10508872,0.00000000,0.33755471,0.00050456
-2.85442721,0.95501254,0.00157031,0.04348932,0.21961018,0.69022471,0.09805878,0.00000000,0.32988016,0.00048155
-2.84842421,0.90859418,0.00142498,0.04059140,0.20414832,0.65239681,0.09201974,0.00000000,0.32265938,0.00046241
-2.84242121,0.86731921,0.00129081,0.03795972,0.19046159,0.61816041,0.08699927,0.00000000,0.31588056,0.00044705
-2.83641821,0.83132520,0.00116822,0.03561199,0.17859000,0.58767229,0.08301004,0.00000000,0.30950512,0.00043534
-2.83041521,0.80061800,0.00105737,0.03355917,0.16855247,0.56098952,0.08005064,0.00000000,0.30347115,0.00042705
-2.82441221,0.77507863,0.00095820,0.03180555,0.16034991,0.53807313,0.07810662,0.00000000,0.29769783,0.00042191
-2.81840920,0.75447350,0.00087044,0.03034906,0.15396835,0.51879460,0.07715168,0.00000000,0.29209057,0.00041960
-2.81240620,0.73846758,0.00079361,0.02918163,0.14938175,0.50294485,0.07714894,0.00000000,0.28654652,0.00041975
-2.80640320,0.72664007,0.00072711,0.02828985,0.14655459,0.49024525,0.07805230,0.00000000,0.28096022,0.00042195
-2.80040020,0.71850188,0.00067019,0.02765559,0.14544385,0.48036046,0.07980773,0.00000000,0.27522916,0.00042580
-2.79439720,0.71351436,0.00062200,0.02725685,0.14600047,0.47291235,0.08235454,0.00000000,0.26925881,0.00043087
-2.78839420,0.71110855,0.00058167,0.02706856,0.14817002,0.46749478,0.08562660,0.00000000,0.26296715,0.00043673
-2.78239120,0.71070441,0.00054825,0.02706344,0.15189283,0.46368847,0.08955341,0.00000000,0.25628823,0.00044296
-2.77638819,0.71172930,0.00052083,0.02721290,0.15710333,0.46107567,0.09406105,0.00000000,0.24917494,0.00044918
-2.77038519,0.71363518,0.00049853,0.02748785,0.16372887,0.45925404,0.09907297,0.00000000,0.24160062,0.00045502
-2.76438219,0.71591408,0.00048052,0.02785948,0.17168802,0.45784936,0.10451064,0.00000000,0.23355981,0.00046015
-2.75837919,0.71811136,0.00046606,0.02829992,0.18088860,0.45652679,0.11029408,0.00000000,0.22506786,0.00046428
-2.75237619,0.71983657,0.00045453,0.02878289,0.19122559,0.45500018,0.11634223,0.00000000,0.21615984,0.00046718
-2.74637319,0.72077155,0.00044542,0.02928419,0.20257915,0.45303945,0.12257328,0.00000000,0.20688857,0.00046865
-2.74037019,0.72067583,0.00043839,0.02978203,0.21481295,0.45047580,0.12890498,0.00000000,0.19732209,0.00046856
-2.73436718,0.71938931,0.00043324,0.03025739,0.22777315,0.44720461,0.13525488,0.00000000,0.18754079,0.00046682
-2.72836418,0.71683235,0.00042993,0.03069413,0.24128806,0.44318626,0.14154080,0.00000000,0.17763418,0.00046341
-2.72236118,0.71300340,0.00042862,0.03107912,0.25516884,0.43844478,0.14768126,0.00000000,0.16769771,0.00045834
-2.71635818,0.70797461,0.00042963,0.03140222,0.26921126,0.43306463,0.15359625,0.00000000,0.15782965,0.00045166
-2.71035518,0.70188566,0.00043346,0.03165625,0.28319862,0.42718578,0.15920812,0.00000000,0.14812812,0.00044347
-2.70435218,0.69493618,0.00044079,0.03183684,0.29690580,0.42099732,0.16444272,0.00000000,0.13868855,0.00043391
-2.69834917,0.68737724,0.00045249,0.03194234,0.31010440,0.41473005,0.16923090,0.00000000,0.12960154,0.00042312
-2.69234617,0.67950217,0.00046958,0.03197364,0.32256889,0.40864816,0.17351005,0.00000000,0.12095112,0.00041130
-2.68634317,0.67163723,0.00049325,0.03193403,0.33408330,0.40304056,0.17722601,0.00000000,0.11281348,0.00039863
-2.68034017,0.66413234,0.00052482,0.03182901,0.34444855,0.39821193,0.18033496,0.00000000,0.10525627,0.00038531
-2.67433717,0.65735216,0.00056576,0.03166618,0.35348968,0.39447406,0.18280542,0.00000000,0.09833817,0.00037154
-2.66833417,0.65166784,0.00061766,0.03145509,0.36106296,0.39213750,0.18462013,0.00000000,0.09210898,0.00035752
-2.66233117,0.64744956,0.00068220,0.03120710,0.36706229,0.39150393,0.18577775,0.00000000,0.08660986,0.00034344
-2.65632816,0.64505985,0.00076111,0.03093525,0.37142466,0.39285940,0.18629424,0.00000000,0.08187398,0.00032946
-2.65032516,0.64484800,0.00085619,0.03065415,0.37413430,0.39646853,0.18620383,0.00000000,0.07792719,0.00031577
-2.64432216,0.64714534,0.00096924,0.03037981,0.37522516,0.40256991,0.18555945,0.00000000,0.07478881,0.00030249
-2.63831916,0.65226144,0.00110200,0.03012947,0.37478179,0.41137257,0.18443251,0.00000000,0.07247247,0.00028976
-2.63231616,0.66048115,0.00125616,0.02992138,0.37293810,0.42305373,0.18291210,0.00000000,0.07098685,0.00027768
-2.62631316,0.67206241,0.00143325,0.02977457,0.36987437,0.43775765,0.18110337,0.00000000,0.07033632,0.00026634
-2.62031016,0.68723461,0.00163464,0.02970850,0.36581236,0.45559546,0.17912535,0.00000000,0.07052147,0.00025581
-2.61430715,0.70619748,0.00186143,0.02974275,0.36100866,0.47664601,0.17710804,0.00000000,0.07153938,0.00024615
-2.60830415,0.72912015,0.00211442,0.02989658,0.35574663,0.50095738,0.17518894,0.00000000,0.07338380,0.00023738
-2.60230115,0.75614052,0.00239401,0.03018846,0.35032727,0.52854889,0.17350918,0.00000000,0.07604503,0.00022953
-2.59629815,0.78736437,0.00270020,0.03063558,0.34505916,0.55941341,0.17220923,0.00000000,0.07950966,0.00022260
-2.59029515,0.82286450,0.00303246,0.03125331,0.34024817,0.59351975,0.17142452,0.00000000,0.08376011,0.00021659
-2.58429215,0.86267928,0.00338970,0.03205464,0.33618710,0.63081465,0.17128101,0.00000000,0.08877402,0.00021149
-2.57828914,0.90681090,0.00377026,0.03304966,0.33314586,0.67122446,0.17189088,0.00000000,0.09452351,0.00020726
-2.57228614,0.95522297,0.00417183,0.03424498,0.33136241,0.71465602,0.17334863,0.00000000,0.10097437,0.00020388
-2.56628314,1.00783754,0.00459145,0.03564328,0.33103494,0.76099669,0.17572758,0.00000000,0.10808520,0.00020130
-2.56028014,1.06453152,0.00502553,0.03724289,0.33231548,0.81011347,0.17907704,0.00000000,0.11580662,0.00019949
-2.55427714,1.12513270,0.00546985,0.03903746,0.33530523,0.86185106,0.18342014,0.00000000,0.12408056,0.00019838
-2.54827414,1.18941540,0.00591961,0.04101573,0.34005174,0.91602908,0.18875259,0.00000000,0.13283958,0.00019792
-2.54227114,1.25709617,0.00636951,0.04316143,0.34654797,0.97243857,0.19504217,0.00000000,0.14200662,0.00019806
-2.53626813,1.32782973,0.00681384,0.04545337,0.35473328,1.03083795,0.20222927,0.00000000,0.15149477,0.00019873
-2.53026513,1.40120571,0.00724654,0.04786561,0.36449623,1.09094900,0.21022820,0.00000000,0.16120753,0.00019987
-2.52426213,1.47674649,0.00766143,0.05036782,0.37567907,1.15245308,0.21892937,0.00000000,0.17103935,0.00020141
-2.51825913,1.55390676,0.00805226,0.05292587,0.38808355,1.21498818,0.22820225,0.00000000,0.18087658,0.00020327
-2.51225613,1.63207510,0.00841292,0.05550242,0.40147805,1.27814731,0.23789902,0.00000000,0.19059883,0.00020539
-2.50625313,1.71057813,0.00873757,0.05805779,0.41560543,1.34147861,0.24785863,0.00000000,0.20008069,0.00020768
-2.50025013,1.78868746,0.00902083,0.06055085,0.43019148,1.40448766,0.25791137,0.00000000,0.20919394,0.00021006
-2.49424712,1.86562963,0.00925791,0.06294006,0.44495345,1.46664234,0.26788356,0.00000000,0.21780998,0.00021246
-2.48824412,1.94059916,0.00944475,0.06518449,0.45960846,1.52738029,0.27760231,0.00000000,0.22580263,0.00021479
-2.48224112,2.01277444,0.00957818,0.06724490,0.47388143,1.58611913,0.28690017,0.00000000,0.23305111,0.00021697
-2.47623812,2.08133628,0.00965595,0.06908480,0.48751219,1.64226924,0.29561946,0.00000000,0.23944312,0.00021892
-2.47023512,2.14548843,0.00967687,0.07067138,0.50026165,1.69524868,0.30361621,0.00000000,0.24487789,0.00022056
-2.46423212,2.20447944,0.00964080,0.07197639,0.51191676,1.74449991,0.31076348,0.00000000,0.24926916,0.00022181
-2.45822911,2.25762505,0.00954867,0.07297687,0.52229421,1.78950738,0.31695409,0.00000000,0.25254786,0.00022261
-2.45222611,2.30433002,0.00940246,0.07365566,0.53124288,1.82981537,0.32210259,0.00000000,0.25466444,0.00022289
-2.44622311,2.34410837,0.00920515,0.07400180,0.53864493,1.86504505,0.32614648,0.00000000,0.25559073,0.00022260
-2.44022011,2.37660101,0.00896059,0.07401066,0.54441576,1.89490986,0.32904671,0.00000000,0.25532116,0.00022169
-2.43421711,2.40158983,0.00867343,0.07368390,0.54850293,1.91922829,0.33078737,0.00000000,0.25387341,0.00022013
-2.42821411,2.41900709,0.00834896,0.07302921,0.55088419,1.93793304,0.33137476,0.00000000,0.25128828,0.00021790
-2.42221111,2.42893973,0.00799297,0.07205994,0.55156481,1.95107618,0.33083587,0.00000000,0.24762888,0.00021499
-2.41620810,2.43162792,0.00761157,0.07079444,0.55057457,1.95882938,0.32921630,0.00000000,0.24297907,0.00021142
-2.41020510,2.42745762,0.00721105,0.06925546,0.54796434,1.96147924,0.32657783,0.00000000,0.23744125,0.00020720
-2.40420210,2.41694737,0.00679770,0.06746925,0.54380268,1.95941748,0.32299567,0.00000000,0.23113355,0.00020237
-2.39819910,2.40072957,0.00637767,0.06546481,0.53817255,1.95312637,0.31855558,0.00000000,0.22418644,0.00019696
-2.39219610,2.37952698,0.00595680,0.06327295,0.53116811,1.94315988,0.31335084,0.00000000,0.21673910,0.00019105
-2.38619310,2.35412551,0.00554055,0.06092549,0.52289192,1.93012130,0.30747935,0.00000000,0.20893535,0.00018469
-2.38019010,2.32534423,0.00513383,0.05845440,0.51345240,1.91463850,0.30104075,0.00000000,0.20091970,0.00017796
-2.37418709,2.29400434,0.00474099,0.05589114,0.50296164,1.89733787,0.29413384,0.00000000,0.19283327,0.00017093
-2.36818409,2.26089829,0.00436573,0.05326591,0.49153360,1.87881828,0.28685420,0.00000000,0.18481002,0.00016368
-2.36218109,2.22676063,0.00401106,0.05060721,0.47928247,1.85962659,0.27929210,0.00000000,0.17697329,0.00015630
-2.35617809,2.19224221,0.00367932,0.04794133,0.46632143,1.84023569,0.27153084,0.00000000,0.16943286,0.00014885
-2.35017509,2.15788877,0.00337219,0.04529209,0.45276158,1.82102665,0.26364543,0.00000000,0.16228251,0.00014141
-2.34417209,2.12412530,0.00309074,0.04268059,0.43871096,1.80227571,0.25570168,0.00000000,0.15559828,0.00013404
-2.33816908,2.09124682,0.00283545,0.04012517,0.42427391,1.78414703,0.24775568,0.00000000,0.14943749,0.00012681
-2.33216608,2.05941624,0.00260630,0.03764137,0.40955040,1.76669163,0.23985380,0.00000000,0.14383833,0.00011976
-2.32616308,2.02866930,0.00240289,0.03524204,0.39463570,1.74985265,0.23203294,0.00000000,0.13882040,0.00011294
-2.32016008,1.99892656,0.00222445,0.03293752,0.37962012,1.73347683,0.22432132,0.00000000,0.13438572,0.00010637
-2.31415708,1.97001173,0.00206999,0.03073587,0.36458898,1.71733156,0.21673951,0.00000000,0.13052049,0.00010008
-2.30815408,1.94167547,0.00193836,0.02864316,0.34962290,1.70112676,0.20930189,0.00000000,0.12719740,0.00009408
-2.30215108,1.91362356,0.00182838,0.02666380,0.33479822,1.68454050,0.20201826,0.00000000,0.12437836,0.00008838
-2.29614807,1.88554793,0.00173888,0.02480089,0.32018780,1.66724703,0.19489577,0.00000000,0.12201756,0.00008297
-2.29014507,1.85715905,0.00166879,0.02305657,0.30586202,1.64894586,0.18794087,0.00000000,0.12006477,0.00007784
-2.28414207,1.82821803,0.00161724,0.02143245,0.29189003,1.62939030,0.18116138,0.00000000,0.11846878,0.00007300
-2.27813907,1.79856683,0.00158358,0.01992990,0.27834112,1.60841417,0.17456853,0.00000000,0.11718072,0.00006842
-2.27213607,1.76815514,0.00156744,0.01855044,0.26528628,1.58595519,0.16817877,0.00000000,0.11615737,0.00006409
-2.26613307,1.73706236,0.00156880,0.01729604,0.25279967,1.56207386,0.16201551,0.00000000,0.11536404,0.00005999
-2.26013007,1.70551382,0.00158796,0.01616939,0.24096007,1.53696685,0.15611040,0.00000000,0.11477727,0.00005612
-2.25412706,1.67389008,0.00162559,0.01517412,0.22985205,1.51097421,0.15050438,0.00000000,0.11438698,0.00005247
-2.24812406,1.64272901,0.00168273,0.01431496,0.21956687,1.48457979,0.14524813,0.00000000,0.11419809,0.00004901
-2.24212106,1.61272009,0.00176075,0.01359785,0.21020291,1.45840484,0.14040212,0.00000000,0.11423159,0.00004576
-2.23611806,1.58469115,0.00186134,0.01302994,0.20186558,1.43319480,0.13603612,0.00000000,0.11452495,0.00004269
-2.23011506,1.55958787,0.00198647,0.01261954,0.19466666,1.40979969,0.13222807,0.00000000,0.11513188,0.00003983
-2.22411206,1.53844651,0.00213832,0.01237598,0.18872291,1.38914870,0.12906254,0.00000000,0.11612132,0.00003716
-2.21810905,1.52236091,0.00231923,0.01230937,0.18415411,1.37221985,0.12662852,0.00000000,0.11757589,0.00003469
-2.21210605,1.51244464,0.00253160,0.01243030,0.18108034,1.36000577,0.12501686,0.00000000,0.11958952,0.00003243
-2.20610305,1.50978973,0.00277779,0.01274949,0.17961876,1.35347665,0.12431720,0.00000000,0.12226458,0.00003038
-2.20010005,1.51542323,0.00306002,0.01327725,0.17987969,1.35354186,0.12461466,0.00000000,0.12570841,0.00002855
-2.19409705,1.53026325,0.00338025,0.01402303,0.18196244,1.36101142,0.12598627,0.00000000,0.13002935,0.00002695
-2.18809405,1.55507590,0.00374003,0.01499486,0.18595067,1.37655880,0.12849729,0.00000000,0.13533248,0.00002558
-2.18209105,1.59043491,0.00414042,0.01619869,0.19190779,1.40068648,0.13219761,0.00000000,0.14171505,0.00002444
-2.17608804,1.63668539,0.00458181,0.01763788,0.19987231,1.43369558,0.13711832,0.00000000,0.14926191,0.00002353
-2.17008504,1.69391338,0.00506383,0.01931253,0.20985350,1.47566092,0.14326856,0.00000000,0.15804094,0.00002285
-2.16408204,1.76192254,0.00558519,0.02121901,0.22182754,1.52641268,0.15063298,0.00000000,0.16809884,0.00002239
-2.15807904,1.84021937,0.00614368,0.02334946,0.23573433,1.58552553,0.15916964,0.00000000,0.17945732,0.00002214
-2.15207604,1.92800791,0.00673601,0.02569140,0.25147529,1.65231633,0.16880886,0.00000000,0.19210996,0.00002209
-2.14607304,2.02419477,0.00735782,0.02822750,0.26891216,1.72585061,0.17945279,0.00000000,0.20601986,0.00002222
-2.14007004,2.12740494,0.00800370,0.03093549,0.28786717,1.80495837,0.19097605,0.00000000,0.22111839,0.00002250
-2.13406703,2.23600844,0.00866719,0.03378822,0.30812448,1.88825886,0.20322730,0.00000000,0.23730495,0.00002292
-2.12806403,2.34815745,0.00934093,0.03675390,0.32943325,1.97419416,0.21603193,0.00000000,0.25444810,0.00002344
-2.12206103,2.46183314,0.01001674,0.03979660,0.35151204,2.06107054,0.22919570,0.00000000,0.27238787,0.00002405
-2.11605803,2.57490098,0.01068587,0.04287685,0.37405475,2.14710650,0.24250933,0.00000000,0.29093951,0.00002470
-2.11005503,2.68517278,0.01133917,0.04595251,0.39673792,2.23048599,0.25575399,0.00000000,0.30989833,0.00002538
-2.10405203,2.79047345,0.01196739,0.04897976,0.41922911,2.30941491,0.26870735,0.00000000,0.32904586,0.00002605
-2.09804902,2.88871009,0.01256147,0.05191428,0.44119624,2.38217893,0.28115017,0.00000000,0.34815679,0.00002669
-2.09204602,2.97794074,0.01311284,0.05471244,0.46231750,2.44720031,0.29287309,0.00000000,0.36700672,0.00002726
-2.08604302,3.05644008,0.01361375,0.05733269,0.48229151,2.50309150,0.30368341,0.00000000,0.38538030,0.00002775
-2.08004002,3.12275940,0.01405761,0.05973680,0.50084728,2.54870326,0.31341153,0.00000000,0.40307935,0.00002813
-2.07403702,3.17577808,0.01443925,0.06189121,0.51775358,2.58316526,0.32191681,0.00000000,0.41993080,0.00002839
-2.06803402,3.21474442,0.01475517,0.06376812,0.53282730,2.60591731,0.32909264,0.00000000,0.43579377,0.00002851
-2.06203102,3.23930379,0.01500384,0.06534655,0.54594033,2.61672979,0.33487030,0.00000000,0.45056568,0.00002848
-2.05602801,3.24951270,0.01518579,0.06661314,0.55702468,2.61571223,0.33922169,0.00000000,0.46418687,0.00002830
-2.05002501,3.24583797,0.01530374,0.06756262,0.56607545,2.60330960,0.34216045,0.00000000,0.47664345,0.00002797
-2.04402201,3.22914069,0.01536264,0.06819815,0.57315148,2.58028630,0.34374177,0.00000000,0.48796820,0.00002748
-2.03801901,3.20064562,0.01536964,0.06853120,0.57837358,2.54769836,0.34406042,0.00000000,0.49823931,0.00002685
-2.03201601,3.16189705,0.01533397,0.06858119,0.58192022,2.50685507,0.34324752,0.00000000,0.50757698,0.00002609
-2.02601301,3.11470281,0.01526675,0.06837482,0.58402089,2.45927147,0.34146578,0.00000000,0.51613782,0.00002520
-2.02001001,3.06106888,0.01518082,0.06794509,0.58494731,2.40661378,0.33890366,0.00000000,0.52410741,0.00002421
-2.01400700,3.00312709,0.01509038,0.06733010,0.58500271,2.35063992,0.33576848,0.00000000,0.53169114,0.00002314
-2.00800400,2.94305902,0.01501070,0.06657162,0.58450984,2.29313768,0.33227901,0.00000000,0.53910377,0.00002200
-2.00200100,2.88301924,0.01495776,0.06571352,0.58379794,2.23586298,0.32865756,0.00000000,0.54655830,0.00002081
-1.99599800,2.82506092,0.01494787,0.06480020,0.58318935,2.18048080,0.32512220,0.00000000,0.55425444,0.00001960
-1.98999500,2.77106699,0.01499730,0.06387490,0.58298643,2.12851100,0.32187921,0.00000000,0.56236746,0.00001838
-1.98399200,2.72268934,0.01512192,0.06297820,0.58345911,2.08128118,0.31911618,0.00000000,0.57103793,0.00001718
-1.97798899,2.68129849,0.01533687,0.06214655,0.58483395,2.03988825,0.31699602,0.00000000,0.58036276,0.00001601
-1.97198599,2.64794547,0.01565619,0.06141107,0.58728490,2.00516998,0.31565212,0.00000000,0.59038820,0.00001489
-1.96598299,2.62333703,0.01609264,0.06079656,0.59092635,1.97768729,0.31518476,0.00000000,0.60110505,0.00001383
-1.95997999,2.60782494,0.01665739,0.06032083,0.59580869,1.95771776,0.31565901,0.00000000,0.61244647,0.00001284
-1.95397699,2.60140899,0.01735988,0.05999425,0.60191661,1.94525986,0.31710400,0.00000000,0.62428832,0.00001195
-1.94797399,2.60375340,0.01820769,0.05981975,0.60917015,1.94004760,0.31951364,0.00000000,0.63645233,0.00001114
-1.94197099,2.61421502,0.01920642,0.05979300,0.61742837,1.94157428,0.32284869,0.00000000,0.64871169,0.00001044
-1.93596798,2.63188187,0.02035967,0.05990293,0.62649556,1.94912395,0.32703987,0.00000000,0.66079894,0.00000984
-1.92996498,2.65561981,0.02166901,0.06013254,0.63612958,1.96180899,0.33199210,0.00000000,0.67241579,0.00000934
-1.92396198,2.68412495,0.02313397,0.06045983,0.64605186,1.97861176,0.33758931,0.00000000,0.68324426,0.00000895
-1.91795898,2.71597939,0.02475212,0.06085896,0.65595875,1.99842847,0.34369978,0.00000000,0.69295875,0.00000866
-1.91195598,2.74970765,0.02651903,0.06130147,0.66553347,2.02011327,0.35018169,0.00000000,0.70123837,0.00000848
-1.90595298,2.78383151,0.02842837,0.06175752,0.67445826,2.04252069,0.35688858,0.00000000,0.70777903,0.00000839
-1.89994997,2.81692096,0.03047188,0.06219716,0.68242619,2.06454473,0.36367457,0.00000000,0.71230463,0.00000839
-1.89394697,2.84763949,0.03263942,0.06259150,0.68915204,2.08515334,0.37039904,0.00000000,0.71457706,0.00000849
-1.88794397,2.87478215,0.03491896,0.06291370,0.69438187,2.10341690,0.37693067,0.00000000,0.71440439,0.00000867
-1.88194097,2.89730529,0.03729652,0.06313990,0.69790098,2.11853025,0.38315076,0.00000000,0.71164717,0.00000894
-1.87593797,2.91434756,0.03975620,0.06324990,0.69953990,2.12982769,0.38895560,0.00000000,0.70622249,0.00000928
-1.86993497,2.92524180,0.04228008,0.06322762,0.69917836,2.13679087,0.39425812,0.00000000,0.69810582,0.00000970
-1.86393197,2.92951825,0.04484823,0.06306141,0.69674706,2.13905009,0.39898851,0.00000000,0.68733064,0.00001019
-1.85792896,2.92689965,0.04743867,0.06274409,0.69222746,2.13637933,0.40309419,0.00000000,0.67398600,0.00001076
-1.85192596,2.91728937,0.05002739,0.06227284,0.68564961,2.12868604,0.40653902,0.00000000,0.65821230,0.00001139
-1.84592296,2.90075359,0.05258842,0.06164891,0.67708824,2.11599670,0.40930189,0.00000000,0.64019541,0.00001209
-1.83991996,2.87749911,0.05509395,0.06087716,0.66665752,2.09843917,0.41137490,0.00000000,0.62015971,0.00001287
-1.83391696,2.84784816,0.05751455,0.05996558,0.65450464,2.07622321,0.41276114,0.00000000,0.59836020,0.00001371
-1.82791396,2.81221172,0.05981948,0.05892462,0.64080273,2.04962018,0.41347230,0.00000000,0.57507418,0.00001462
-1.82191096,2.77106276,0.06197708,0.05776657,0.62574339,2.01894321,0.41352627,0.00000000,0.55059275,0.00001561
-1.81590795,2.72491059,0.06395532,0.05650496,0.60952912,1.98452858,0.41294469,0.00000000,0.52521254,0.00001666
-1.80990495,2.67427750,0.06572235,0.05515387,0.59236617,1.94671931,0.41175073,0.00000000,0.49922797,0.00001778
-1.80390195,2.61967841,0.06724730,0.05372742,0.57445781,1.90585150,0.40996711,0.00000000,0.47292409,0.00001896
-1.79789895,2.56160418,0.06850095,0.05223927,0.55599851,1.86224369,0.40761439,0.00000000,0.44657045,0.00002020
-1.79189595,2.50050896,0.06945665,0.05070222,0.53716899,1.81618960,0.40470965,0.00000000,0.42041592,0.00002151
-1.78589295,2.43680161,0.07009108,0.04912794,0.51813240,1.76795403,0.40126560,0.00000000,0.39468459,0.00002285
-1.77988994,2.37084115,0.07038511,0.04752672,0.49903156,1.71777181,0.39729002,0.00000000,0.36957287,0.00002424
-1.77388694,2.30293585,0.07032453,0.04590741,0.47998742,1.66584932,0.39278565,0.00000000,0.34524762,0.00002565
-1.76788394,2.23334564,0.06990069,0.04427739,0.46109848,1.61236826,0.38775047,0.00000000,0.32184535,0.00002708
-1.76188094,2.16228714,0.06911105,0.04264260,0.44244127,1.55749094,0.38217831,0.00000000,0.29947241,0.00002850
-1.75587794,2.08994078,0.06795945,0.04100774,0.42407165,1.50136653,0.37605981,0.00000000,0.27820604,0.00002990
-1.74987494,2.01645933,0.06645634,0.03937635,0.40602682,1.44413785,0.36938358,0.00000000,0.25809612,0.00003126
-1.74387194,1.94197727,0.06461862,0.03775111,0.38832792,1.38594798,0.36213769,0.00000000,0.23916761,0.00003256
-1.73786893,1.86662031,0.06246943,0.03613398,0.37098297,1.32694630,0.35431115,0.00000000,0.22142335,0.00003378
-1.73186593,1.79051463,0.06003761,0.03452651,0.35399008,1.26729368,0.34589563,0.00000000,0.20484736,0.00003489
-1.72586293,1.71379541,0.05735702,0.03293000,0.33734071,1.20716643,0.33688708,0.00000000,0.18940823,0.00003589
-1.71985993,1.63661426,0.05446570,0.03134575,0.32102286,1.14675900,0.32728733,0.00000000,0.17506264,0.00003674
-1.71385693,1.55914543,0.05140484,0.02977522,0.30502416,1.08628532,0.31710558,0.00000000,0.16175895,0.00003745
-1.70785393,1.48159055,0.04821777,0.02822020,0.28933458,1.02597879,0.30635971,0.00000000,0.14944057,0.00003799
-1.70185093,1.40418189,0.04494878,0.02668293,0.27394888,0.96609125,0.29507730,0.00000000,0.13804927,0.00003836
-1.69584792,1.32718426,0.04164207,0.02516620,0.25886865,0.90689084,0.28329636,0.00000000,0.12752817,0.00003856
-1.68984492,1.25089546,0.03834064,0.02367338,0.24410384,0.84865930,0.27106580,0.00000000,0.11782452,0.00003860
-1.68384192,1.17564559,0.03508538,0.02220848,0.22967403,0.79168864,0.25844544,0.00000000,0.10889209,0.00003848
-1.67783892,1.10179517,0.03191420,0.02077615,0.21560908,0.73627766,0.24550571,0.00000000,0.10069328,0.00003824
-1.67183592,1.02973250,0.02886139,0.01938164,0.20194946,0.68272843,0.23232693,0.00000000,0.09320092,0.00003789
-1.66583292,0.95987012,0.02595706,0.01803078,0.18874627,0.63134286,0.21899832,0.00000000,0.08639961,0.00003747
-1.65982991,0.89264077,0.02322688,0.01672994,0.17606075,0.58241960,0.20561658,0.00000000,0.08028688,0.00003702
