energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-2.99849925,2.27317465,0.00320974,0.03829246,0.68690652,1.04907969,0.17046880,0.86453425,0.00726625,0.05940522
-2.99249625,2.23684599,0.00314211,0.03732891,0.66508588,1.03993091,0.16792608,0.85041361,0.00682414,0.05827875
-2.98649325,2.20669342,0.00307453,0.03672655,0.64464773,1.03208066,0.16568849,0.84022059,0.00642545,0.05781419
-2.98049025,2.18355404,0.00300914,0.03648643,0.62577458,1.02597301,0.16378553,0.83426628,0.00607233,0.05800366
-2.97448724,2.16815903,0.00294792,0.03660500,0.60861147,1.02200454,0.16223862,0.83282482,0.00576622,0.05883330
-2.96848424,2.16111997,0.00289264,0.03707472,0.59326398,1.02051533,0.16106109,0.83612880,0.00550785,0.06028399
-2.96248124,2.16291812,0.00284485,0.03788461,0.57979755,1.02178227,0.16025850,0.84436476,0.00529738,0.06233193
-2.95647824,2.17389694,0.00280579,0.03902084,0.56823819,1.02601480,0.15982926,0.85766886,0.00513439,0.06494918
-2.95047524,2.19425785,0.00277640,0.04046725,0.55857454,1.03335313,0.15976548,0.87612278,0.00501802,0.06810408
-2.94447224,2.22405934,0.00275729,0.04220585,0.55076105,1.04386881,0.16005406,0.89975020,0.00494706,0.07176170
-2.93846923,2.26321918,0.00274876,0.04421724,0.54472214,1.05756743,0.16067783,0.92851392,0.00491994,0.07588409
-2.93246623,2.31151937,0.00275079,0.04648097,0.54035696,1.07439312,0.16161688,0.96231364,0.00493493,0.08043056
-2.92646323,2.36861342,0.00276308,0.04897577,0.53754465,1.09423446,0.16284970,1.00098463,0.00499010,0.08535785
-2.92046023,2.43403523,0.00278507,0.05167980,0.53614954,1.11693127,0.16435437,1.04429721,0.00508342,0.09062034
-2.91445723,2.50720915,0.00281600,0.05457069,0.53602624,1.14228183,0.16610943,1.09195712,0.00521280,0.09617013
-2.90845423,2.58746041,0.00285491,0.05762553,0.53702422,1.17005007,0.16809465,1.14360667,0.00537611,0.10195722
-2.90245123,2.67402533,0.00290074,0.06082090,0.53899164,1.19997216,0.17029135,1.19882655,0.00557119,0.10792961
-2.89644822,2.76606086,0.00295234,0.06413263,0.54177839,1.23176231,0.17268257,1.25713848,0.00579585,0.11403339
-2.89044522,2.86265311,0.00300851,0.06753572,0.54523810,1.26511734,0.17525278,1.31800830,0.00604783,0.12021293
-2.88444222,2.96282455,0.00306805,0.07100406,0.54922926,1.29971993,0.17798740,1.38084982,0.00632479,0.12641100
-2.87843922,3.06554013,0.00312978,0.07451030,0.55361539,1.33524056,0.18087196,1.44502917,0.00662422,0.13256896
-2.87243622,3.16971238,0.00319258,0.07802559,0.55826439,1.37133822,0.18389115,1.50986985,0.00694345,0.13862701
-2.86643322,3.27420610,0.00325537,0.08151952,0.56304742,1.40766009,0.18702770,1.57465859,0.00727951,0.14452446
-2.86043022,3.37784313,0.00331713,0.08496004,0.56783726,1.44384075,0.19026127,1.63865210,0.00762914,0.15020005
-2.85442721,3.47940806,0.00337693,0.08831352,0.57250670,1.47950102,0.19356738,1.70108483,0.00798871,0.15559246
-2.84842421,3.57765555,0.00343386,0.09154492,0.57692699,1.51424727,0.19691653,1.76117801,0.00835418,0.16064078
-2.84242121,3.67132005,0.00348707,0.09461811,0.58096671,1.54767144,0.20027357,1.81814994,0.00872111,0.16528518
-2.83641821,3.75912850,0.00353573,0.09749638,0.58449129,1.57935236,0.20359741,1.87122767,0.00908461,0.16946767
-2.83041521,3.83981645,0.00357901,0.10014303,0.58736322,1.60885864,0.20684111,1.91965998,0.00943943,0.17313295
-2.82441221,3.91214762,0.00361610,0.10252212,0.58944321,1.63575343,0.20995239,1.96273147,0.00978001,0.17622937
-2.81840920,3.97493682,0.00364617,0.10459935,0.59059216,1.65960108,0.21287448,1.99977749,0.01010054,0.17871001
-2.81240620,4.02707561,0.00366838,0.10634301,0.59067400,1.67997571,0.21554751,2.03019958,0.01039509,0.18053374
-2.80640320,4.06755986,0.00368189,0.10772493,0.58955923,1.69647131,0.21791005,2.05348062,0.01065778,0.18166634
-2.80040020,4.09551793,0.00368587,0.10872149,0.58712899,1.70871303,0.21990102,2.06919941,0.01088291,0.18208155
-2.79439720,4.11023830,0.00367951,0.10931447,0.58327936,1.71636904,0.22146167,2.07704364,0.01106512,0.18176208
-2.78839420,4.11119475,0.00366207,0.10949186,0.57792571,1.71916246,0.22253768,2.07682072,0.01119963,0.18070042
-2.78239120,4.09806798,0.00363288,0.10924845,0.57100671,1.71688237,0.22308108,2.06846580,0.01128232,0.17889947
-2.77638819,4.07076175,0.00359139,0.10858622,0.56248783,1.70939350,0.22305205,2.05204623,0.01130997,0.17637294
-2.77038519,4.02941269,0.00353722,0.10751448,0.55236399,1.69664380,0.22242045,2.02776220,0.01128036,0.17314542
-2.76438219,3.97439264,0.00347014,0.10604973,0.54066118,1.67866934,0.22116692,1.99594317,0.01119238,0.16925218
-2.75837919,3.90630309,0.00339017,0.10421530,0.52743697,1.65559626,0.21928358,1.95704005,0.01104610,0.16473862
-2.75237619,3.82596158,0.00329751,0.10204064,0.51277978,1.62763950,0.21677437,1.91161333,0.01084280,0.15965939
-2.74637319,3.73438066,0.00319266,0.09956045,0.49680697,1.59509830,0.21365479,1.86031758,0.01058497,0.15407722
-2.74037019,3.63274003,0.00307631,0.09681359,0.47966174,1.55834876,0.20995131,1.80388290,0.01027625,0.14806152
-2.73436718,3.52235340,0.00294944,0.09384183,0.46150919,1.51783368,0.20570046,1.74309411,0.00992134,0.14168673
-2.72836418,3.40463136,0.00281320,0.09068858,0.44253149,1.47405035,0.20094748,1.67876872,0.00952585,0.13503053
-2.72236118,3.28104229,0.00266897,0.08739749,0.42292264,1.42753681,0.19574489,1.61173450,0.00909615,0.12817205
-2.71635818,3.15307298,0.00251827,0.08401127,0.40288293,1.37885731,0.19015086,1.54280776,0.00863921,0.12118998
-2.71035518,3.02219087,0.00236275,0.08057044,0.38261344,1.32858771,0.18422753,1.47277335,0.00816236,0.11416086
-2.70435218,2.88980947,0.00220412,0.07711237,0.36231084,1.27730130,0.17803945,1.40236703,0.00767312,0.10715744
-2.69834917,2.75725832,0.00204412,0.07367047,0.34216263,1.22555587,0.17165203,1.33226106,0.00717896,0.10024732
-2.69234617,2.62575852,0.00188447,0.07027358,0.32234310,1.17388221,0.16513023,1.26305330,0.00668716,0.09349175
-2.68634317,2.49640447,0.00172681,0.06694572,0.30301004,1.12277453,0.15853734,1.19526022,0.00620458,0.08694476
-2.68034017,2.37015193,0.00157268,0.06370592,0.28430233,1.07268292,0.15193411,1.12931370,0.00573753,0.08065261
-2.67433717,2.24781230,0.00142347,0.06056839,0.26633839,1.02400786,0.14537793,1.06556149,0.00529168,0.07465344
-2.66833417,2.13005262,0.00128041,0.05754282,0.24921543,0.97709668,0.13892231,1.00427084,0.00487191,0.06897724
-2.66233117,2.01740041,0.00114452,0.05463488,0.23300953,0.93224185,0.13261646,0.94563498,0.00448227,0.06364611
-2.65632816,1.91025249,0.00101662,0.05184679,0.21777627,0.88968079,0.12650505,0.88978145,0.00412595,0.05867464
-2.65032516,1.80888665,0.00089732,0.04917800,0.20355192,0.84959693,0.12062802,0.83678200,0.00380531,0.05407049
-2.64432216,1.71347513,0.00078705,0.04662581,0.19035505,0.81212177,0.11502054,0.78666298,0.00352185,0.04983512
-2.63831916,1.62409896,0.00068599,0.04418608,0.17818833,0.77733759,0.10971292,0.73941590,0.00327628,0.04596458
-2.63231616,1.54076220,0.00059420,0.04185379,0.16704051,0.74528074,0.10473064,0.69500733,0.00306862,0.04245029
-2.62631316,1.46340552,0.00051153,0.03962357,0.15688843,0.71594527,0.10009436,0.65338788,0.00289823,0.03927991
-2.62031016,1.39191860,0.00043773,0.03749008,0.14769894,0.68928671,0.09581999,0.61449975,0.00276395,0.03643812
-2.61430715,1.32615108,0.00037240,0.03544836,0.13943083,0.66522619,0.09191874,0.57828286,0.00266419,0.03390731
-2.60830415,1.26592185,0.00031509,0.03349397,0.13203650,0.64365461,0.08839726,0.54467918,0.00259702,0.03166836
-2.60230115,1.21102695,0.00026525,0.03162315,0.12546358,0.62443713,0.08525780,0.51363565,0.00256027,0.02970111
-2.59629815,1.16124598,0.00022231,0.02983276,0.11965630,0.60741773,0.08249841,0.48510553,0.00255164,0.02798498
-2.59029515,1.11634735,0.00018567,0.02812027,0.11455682,0.59242409,0.08011324,0.45904840,0.00256878,0.02649936
-2.58429215,1.07609257,0.00015474,0.02648363,0.11010629,0.57927260,0.07809283,0.43542921,0.00260937,0.02522393
-2.57828914,1.04023969,0.00012893,0.02492117,0.10624589,0.56777341,0.07642448,0.41421646,0.00267117,0.02413901
-2.57228614,1.00854617,0.00010769,0.02343141,0.10291764,0.55773550,0.07509267,0.39537970,0.00275207,0.02322572
-2.56628314,0.98077107,0.00009049,0.02201298,0.10006516,0.54897164,0.07407944,0.37888683,0.00285013,0.02246617
-2.56028014,0.95667680,0.00007686,0.02066447,0.09763428,0.54130284,0.07336477,0.36470103,0.00296356,0.02184348
-2.55427714,0.93603024,0.00006636,0.01938437,0.09557346,0.53456242,0.07292695,0.35277788,0.00309076,0.02134194
-2.54827414,0.91860326,0.00005862,0.01817100,0.09383419,0.52859923,0.07274288,0.34306242,0.00323029,0.02094690
-2.54227114,0.90417261,0.00005331,0.01702247,0.09237113,0.52328010,0.07278829,0.33548657,0.00338081,0.02064479
-2.53626813,0.89251912,0.00005014,0.01593674,0.09114220,0.51849122,0.07303794,0.32996680,0.00354106,0.02042306
-2.53026513,0.88342631,0.00004891,0.01491159,0.09010851,0.51413860,0.07346566,0.32640226,0.00370981,0.02027005
-2.52426213,0.87667848,0.00004941,0.01394470,0.08923416,0.51014749,0.07404447,0.32467339,0.00388580,0.02017492
-2.51825913,0.87205852,0.00005153,0.01303369,0.08848600,0.50646098,0.07474653,0.32464101,0.00406768,0.02012753
-2.51225613,0.86934569,0.00005517,0.01217619,0.08783327,0.50303795,0.07554322,0.32614618,0.00425395,0.02011831
-2.50625313,0.86831365,0.00006026,0.01136987,0.08724730,0.49985060,0.07640515,0.32901068,0.00444294,0.02013819
-2.50025013,0.86872924,0.00006681,0.01061255,0.08670120,0.49688179,0.07730232,0.33303828,0.00463276,0.02017851
-2.49424712,0.87035225,0.00007482,0.00990218,0.08616958,0.49412270,0.07820435,0.33801691,0.00482128,0.02023100
-2.48824412,0.87293661,0.00008434,0.00923694,0.08562845,0.49157086,0.07908084,0.34372161,0.00500614,0.02028773
-2.48224112,0.87623316,0.00009544,0.00861523,0.08505520,0.48922902,0.07990190,0.34991842,0.00518476,0.02034120
-2.47623812,0.87999433,0.00010821,0.00803572,0.08442881,0.48710488,0.08063885,0.35636900,0.00535439,0.02038437
-2.47023512,0.88398056,0.00012278,0.00749739,0.08373012,0.48521198,0.08126501,0.36283606,0.00551215,0.02041078
-2.46423212,0.88796846,0.00013927,0.00699953,0.08294235,0.48357166,0.08175671,0.36908929,0.00565513,0.02041472
-2.45822911,0.89176038,0.00015781,0.00654180,0.08205174,0.48221595,0.08209428,0.37491166,0.00578045,0.02039140
-2.45222611,0.89519491,0.00017856,0.00612423,0.08104831,0.48119135,0.08226317,0.38010591,0.00588538,0.02033713
-2.44622311,0.89815779,0.00020163,0.00574732,0.07992664,0.48056311,0.08225502,0.38450083,0.00596741,0.02024947
-2.44022011,0.90059259,0.00022717,0.00541203,0.07868672,0.48041966,0.08206864,0.38795721,0.00602440,0.02012750
-2.43421711,0.90251036,0.00025525,0.00511987,0.07733474,0.48087679,0.08171086,0.39037294,0.00605462,0.01997188
-2.42821411,0.90399756,0.00028597,0.00487293,0.07588380,0.48208114,0.08119715,0.39168725,0.00605685,0.01978499
-2.42221111,0.90522165,0.00031934,0.00467392,0.07435443,0.48421261,0.08055205,0.39188362,0.00603045,0.01957101
-2.41620810,0.90643371,0.00035534,0.00452624,0.07277499,0.48748521,0.07980924,0.39099134,0.00597539,0.01933592
-2.41020510,0.90796760,0.00039391,0.00443397,0.07118178,0.49214616,0.07901129,0.38908550,0.00589231,0.01908742
-2.40420210,0.91023553,0.00043489,0.00440187,0.06961895,0.49847300,0.07820911,0.38628538,0.00578243,0.01883485
-2.39819910,0.91371984,0.00047808,0.00443540,0.06813816,0.50676848,0.07746107,0.38275127,0.00564762,0.01858903
-2.39219610,0.91896126,0.00052320,0.00454062,0.06679790,0.51735356,0.07683180,0.37867988,0.00549028,0.01836198
-2.38619310,0.92654380,0.00056989,0.00472415,0.06566268,0.53055832,0.07639070,0.37429833,0.00531328,0.01816676
-2.38019010,0.93707707,0.00061772,0.00499301,0.06480196,0.54671146,0.07621031,0.36985722,0.00511992,0.01801713
-2.37418709,0.95117645,0.00066623,0.00535451,0.06428879,0.56612850,0.07636438,0.36562279,0.00491375,0.01792725
-2.36818409,0.96944210,0.00071486,0.00581603,0.06419849,0.58909935,0.07692602,0.36186868,0.00469853,0.01791143
-2.36218109,0.99243765,0.00076304,0.00638478,0.06460700,0.61587583,0.07796560,0.35886744,0.00447809,0.01798383
-2.35617809,1.02066944,0.00081020,0.00706759,0.06558928,0.64665966,0.07954886,0.35688226,0.00425624,0.01815821
-2.35017509,1.05456732,0.00085572,0.00787058,0.06721759,0.68159157,0.08173500,0.35615912,0.00403667,0.01844770
-2.34417209,1.09446767,0.00089906,0.00879893,0.06955980,0.72074223,0.08457491,0.35691964,0.00382284,0.01886466
-2.33816908,1.14059957,0.00093967,0.00985651,0.07267765,0.76410522,0.08810960,0.35935486,0.00361797,0.01942048
-2.33216608,1.19307457,0.00097710,0.01104566,0.07662512,0.81159284,0.09236890,0.36362015,0.00342492,0.02012557
-2.32616308,1.25188054,0.00101097,0.01236688,0.08144683,0.86303471,0.09737028,0.36983138,0.00324619,0.02098924
-2.32016008,1.31687986,0.00104102,0.01381861,0.08717654,0.91817957,0.10311812,0.37806238,0.00308392,0.02201977
-2.31415708,1.38781205,0.00106710,0.01539706,0.09383584,0.97670013,0.10960312,0.38834376,0.00293985,0.02322438
-2.30815408,1.46430063,0.00108919,0.01709609,0.10143294,1.03820099,0.11680214,0.40066311,0.00281535,0.02460936
-2.30215108,1.54586409,0.00110739,0.01890716,0.10996171,1.10222924,0.12467829,0.41496654,0.00271146,0.02618009
-2.29614807,1.63193044,0.00112195,0.02081942,0.11940097,1.16828737,0.13318136,0.43116134,0.00262891,0.02794123
-2.29014507,1.72185476,0.00113325,0.02281981,0.12971403,1.23584809,0.14224862,0.44911994,0.00256818,0.02989675
-2.28414207,1.81493925,0.00114176,0.02489335,0.14084855,1.30437023,0.15180588,0.46868475,0.00252954,0.03205013
-2.27813907,1.91045480,0.00114807,0.02702348,0.15273685,1.37331535,0.16176890,0.48967398,0.00251312,0.03440442
-2.27213607,2.00766355,0.00115282,0.02919249,0.16529644,1.44216416,0.17204504,0.51188807,0.00251891,0.03696237
-2.26613307,2.10584143,0.00115672,0.03138208,0.17843111,1.51043214,0.18253525,0.53511678,0.00254690,0.03972649
-2.26013007,2.20429987,0.00116048,0.03357390,0.19203232,1.57768377,0.19313623,0.55914650,0.00259703,0.04269914
-2.25412706,2.30240610,0.00116483,0.03575028,0.20598103,1.64354468,0.20374275,0.58376773,0.00266926,0.04588252
-2.24812406,2.39960097,0.00117044,0.03789481,0.22014984,1.70771126,0.21425012,0.60878252,0.00276364,0.04927867
-2.24212106,2.49541389,0.00117794,0.03999304,0.23440551,1.76995733,0.22455669,0.63401139,0.00288025,0.05288938
-2.23611806,2.58947417,0.00118791,0.04203307,0.24861170,1.83013759,0.23456631,0.65929985,0.00301926,0.05671604
-2.23011506,2.68151833,0.00120080,0.04400611,0.26263180,1.88818766,0.24419067,0.68452388,0.00318092,0.06075947
-2.22411206,2.77139298,0.00121702,0.04590692,0.27633194,1.94412069,0.25335141,0.70959442,0.00336551,0.06501966
-2.21810905,2.85905326,0.00123687,0.04773409,0.28958387,1.99802081,0.26198195,0.73446046,0.00357337,0.06949542
-2.21210605,2.94455655,0.00126056,0.04949021,0.30226769,2.05003341,0.27002894,0.75911067,0.00380479,0.07418401
-2.20610305,3.02805182,0.00128825,0.05118185,0.31427436,2.10035291,0.27745321,0.78357325,0.00406005,0.07908067
-2.20010005,3.10976490,0.00132008,0.05281935,0.32550785,2.14920842,0.28423027,0.80791415,0.00433928,0.08417820
-2.19409705,3.18998007,0.00135615,0.05441642,0.33588674,2.19684776,0.29035023,0.83223339,0.00464244,0.08946641
-2.18809405,3.26901881,0.00139660,0.05598958,0.34534547,2.24352082,0.29581716,0.85665972,0.00496925,0.09493170
-2.18209105,3.34721642,0.00144163,0.05755740,0.35383491,2.28946263,0.30064795,0.88134364,0.00531912,0.10055657
-2.17608804,3.42489758,0.00149154,0.05913968,0.36132241,2.33487723,0.30487068,0.90644911,0.00569106,0.10631926
-2.17008504,3.50235175,0.00154675,0.06075642,0.36779135,2.37992274,0.30852248,0.93214409,0.00608365,0.11219349
-2.16408204,3.57980963,0.00160784,0.06242678,0.37324009,2.42469857,0.31164723,0.95859045,0.00649498,0.11814833
-2.15807904,3.65742175,0.00167560,0.06416804,0.37768057,2.46923530,0.31429288,0.98593353,0.00692257,0.12414820
-2.15207604,3.73524012,0.00175101,0.06599454,0.38113655,2.51348763,0.31650879,1.01429183,0.00736339,0.13015311
-2.14607304,3.81320400,0.00183526,0.06791671,0.38364157,2.55733094,0.31834307,1.04374735,0.00781386,0.13611905
-2.14007004,3.89113040,0.00192975,0.06994018,0.38523680,2.60056152,0.31984008,1.07433690,0.00826982,0.14199862
-2.13406703,3.96870994,0.00203606,0.07206514,0.38596894,2.64290060,0.32103827,1.10604494,0.00872660,0.14774178
-2.12806403,4.04550845,0.00215592,0.07428580,0.38588813,2.68400205,0.32196836,1.13879818,0.00917909,0.15329691
-2.12206103,4.12097415,0.00229118,0.07659013,0.38504613,2.72346330,0.32265200,1.17246236,0.00962181,0.15861188
-2.11605803,4.19445035,0.00244372,0.07895981,0.38349471,2.76083931,0.32310102,1.20684126,0.01004905,0.16363528
-2.11005503,4.26519320,0.00261538,0.08137046,0.38128446,2.79565855,0.32331710,1.24167820,0.01045496,0.16831775
-2.10405203,4.33239360,0.00280788,0.08379211,0.37846388,2.82744073,0.32329211,1.27665996,0.01083371,0.17261322
-2.09804902,4.39520262,0.00302275,0.08618990,0.37507895,2.85571508,0.32300891,1.31142300,0.01117967,0.17648020
-2.09204602,4.45275903,0.00326117,0.08852501,0.37117293,2.88003867,0.32244253,1.34556187,0.01148753,0.17988286
-2.08604302,4.50421813,0.00352392,0.09075575,0.36678664,2.90001370,0.32156182,1.37863953,0.01175247,0.18279200
-2.08004002,4.54878036,0.00381124,0.09283883,0.36195883,2.91530312,0.32033129,1.41019913,0.01197030,0.18518584
-2.07403702,4.58571870,0.00412280,0.09473069,0.35672691,2.92564388,0.31871312,1.43977701,0.01213760,0.18705045
-2.06803402,4.61440374,0.00445755,0.09638888,0.35112765,2.93085718,0.31666927,1.46691637,0.01225183,0.18838006
-2.06203102,4.63432536,0.00481372,0.09777345,0.34519801,2.93085539,0.31416344,1.49118110,0.01231137,0.18917697
-2.05602801,4.64511026,0.00518875,0.09884824,0.33897589,2.92564526,0.31116301,1.51216945,0.01231563,0.18945126
-2.05002501,4.64653477,0.00557929,0.09958213,0.33250072,2.91532753,0.30764066,1.52952685,0.01226502,0.18922021
-2.04402201,4.63853246,0.00598122,0.09995002,0.32581394,2.90009282,0.30357580,1.54295761,0.01216098,0.18850752
-2.03801901,4.62119638,0.00638972,0.09993369,0.31895920,2.88021419,0.29895562,1.55223492,0.01200587,0.18734231
-2.03201601,4.59477605,0.00679931,0.09952242,0.31198240,2.85603678,0.29377582,1.55720885,0.01180299,0.18575803
-2.02601301,4.55966924,0.00720402,0.09871332,0.30493136,2.82796489,0.28804110,1.55781205,0.01155636,0.18379125
-2.02001001,4.51640920,0.00759746,0.09751141,0.29785540,2.79644738,0.28176515,1.55406274,0.01127069,0.18148045
-2.01400700,4.46564766,0.00797304,0.09592945,0.29080465,2.76196180,0.27497054,1.54606509,0.01095122,0.17886478
-2.00800400,4.40813455,0.00832415,0.09398751,0.28382917,2.72499817,0.26768826,1.53400662,0.01060351,0.17598300
-2.00200100,4.34469509,0.00864429,0.09171225,0.27697809,2.68604296,0.25995707,1.51815285,0.01023339,0.17287240
-1.99599800,4.27620518,0.00892734,0.08913610,0.27029864,2.64556410,0.25182268,1.49883930,0.00984672,0.16956798
-1.98999500,4.20356619,0.00916769,0.08629616,0.26383529,2.60399758,0.24333686,1.47646098,0.00944929,0.16610174
-1.98399200,4.12767985,0.00936044,0.08323309,0.25762895,2.56173620,0.23455643,1.45145992,0.00904667,0.16250221
-1.97798899,4.04942455,0.00950155,0.07998986,0.25171644,2.51912089,0.22554226,1.42431100,0.00864415,0.15879417
-1.97198599,3.96963364,0.00958798,0.07661051,0.24613009,2.47643503,0.21635822,1.39550682,0.00824656,0.15499856
-1.96598299,3.88907687,0.00961775,0.07313893,0.24089775,2.43390194,0.20707018,1.36554206,0.00785830,0.15113257
-1.95997999,3.80844545,0.00959004,0.06961776,0.23604302,2.39168553,0.19774509,1.33489821,0.00748325,0.14720999
-1.95397699,3.72834156,0.00950517,0.06608739,0.23158576,2.34989417,0.18845006,1.30402914,0.00712474,0.14324167
-1.94797399,3.64927256,0.00936461,0.06258510,0.22754300,2.30858745,0.17925150,1.27334830,0.00678561,0.13923606
-1.94197099,3.57165013,0.00917091,0.05914446,0.22393000,2.26778547,0.17021444,1.24321811,0.00646823,0.13520000
-1.93596798,3.49579437,0.00892763,0.05579488,0.22076154,2.22748031,0.16140175,1.21394211,0.00617453,0.13113949
-1.92996498,3.42194256,0.00863918,0.05256140,0.21805334,2.18764886,0.15287361,1.18576013,0.00590612,0.12706050
-1.92396198,3.35026204,0.00831073,0.04946468,0.21582349,2.14826647,0.14468687,1.15884683,0.00566437,0.12296988
-1.91795898,3.28086652,0.00794804,0.04652120,0.21409384,2.10932072,0.13689466,1.13331353,0.00545050,0.11887615
-1.91195598,3.21383486,0.00755727,0.04374361,0.21289123,2.07082435,0.12954587,1.10921335,0.00526573,0.11479028
-1.90595298,3.14923124,0.00714482,0.04114126,0.21224849,2.03282687,0.12268482,1.08654914,0.00511135,0.11072638
-1.89994997,3.08712552,0.00671718,0.03872076,0.21220509,1.99542395,0.11635094,1.06528392,0.00498886,0.10670228
-1.89394697,3.02761258,0.00628078,0.03648670,0.21280742,1.95876425,0.11057846,1.04535297,0.00490007,0.10273988
-1.88794397,2.97082938,0.00584181,0.03444227,0.21410869,1.92305294,0.10539617,1.02667704,0.00484715,0.09886545
-1.88194097,2.91696879,0.00540613,0.03258997,0.21616831,1.88855201,0.10082724,1.00917567,0.00483273,0.09510962
-1.87593797,2.86628901,0.00497917,0.03093216,0.21905086,1.85557693,0.09688906,0.99277989,0.00485992,0.09150724
-1.86993497,2.81911814,0.00456581,0.02947154,0.22282464,1.82448998,0.09359311,0.97744352,0.00493231,0.08809696
-1.86393197,2.77585328,0.00417035,0.02821153,0.22755989,1.79569040,0.09094491,0.96315221,0.00505393,0.08492069
-1.85792896,2.73695402,0.00379649,0.02715643,0.23332660,1.76960186,0.08894397,0.94992979,0.00522919,0.08202277
-1.85192596,2.70293057,0.00344727,0.02631149,0.24019223,1.74665781,0.08758384,0.93784137,0.00546281,0.07944900
-1.84592296,2.67432689,0.00312506,0.02568280,0.24821915,1.72728534,0.08685218,0.92699301,0.00575959,0.07724553
-1.83991996,2.65169953,0.00283165,0.02527693,0.25746212,1.71188840,0.08673089,0.91752795,0.00612435,0.07545759
-1.83391696,2.63559329,0.00256817,0.02510057,0.26796576,1.70083108,0.08719631,0.90961944,0.00656163,0.07412812
-1.82791396,2.62651457,0.00233520,0.02515996,0.27976211,1.69442164,0.08821947,0.90346082,0.00707553,0.07329644
-1.82191096,2.62490400,0.00213280,0.02546025,0.29286840,1.69289815,0.08976638,0.89925314,0.00766946,0.07299684
-1.81590795,2.63110939,0.00196051,0.02600481,0.30728508,1.69641618,0.09179843,0.89719118,0.00834591,0.07325725
-1.80990495,2.64536057,0.00181744,0.02679453,0.32299407,1.70503901,0.09427279,0.89744875,0.00910621,0.07409801
-1.80390195,2.66774715,0.00170233,0.02782719,0.33995742,1.71873091,0.09714290,0.90016395,0.00995035,0.07553077
-1.79789895,2.69820059,0.00161354,0.02909680,0.35811636,1.73735347,0.10035899,0.90542555,0.01087678,0.07755765
-1.79189595,2.73648134,0.00154918,0.03059317,0.37739072,1.76066522,0.10386867,0.91326111,0.01188231,0.08017052
-1.78589295,2.78217195,0.00150708,0.03230151,0.39767881,1.78832447,0.10761753,0.92362776,0.01296200,0.08335061
-1.77988994,2.83467656,0.00148489,0.03420235,0.41885785,1.81989518,0.11154983,0.93640619,0.01410917,0.08706842
-1.77388694,2.89322717,0.00148011,0.03627146,0.44078481,1.85485568,0.11560912,0.95139831,0.01531541,0.09128387
-1.76788394,2.95689644,0.00149013,0.03848017,0.46329787,1.89260990,0.11973903,0.96832886,0.01657073,0.09594683
-1.76188094,3.02461692,0.00151228,0.04079573,0.48621832,1.93250074,0.12388395,0.98685099,0.01786367,0.10099789
-1.75587794,3.09520597,0.00154391,0.04318201,0.50935308,1.97382508,0.12798975,1.00655562,0.01918160,0.10636945
-1.74987494,3.16739561,0.00158235,0.04560025,0.53249769,2.01585017,0.13200457,1.02698426,0.02051094,0.11198707
-1.74387194,3.23986614,0.00162504,0.04801006,0.55543976,2.05783061,0.13587947,1.04764453,0.02183751,0.11777103
-1.73786893,3.31128242,0.00166955,0.05037046,0.57796283,2.09902574,0.13956916,1.06802795,0.02314688,0.12363804
-1.73186593,3.38033122,0.00171359,0.05264100,0.59985048,2.13871665,0.14303260,1.08762880,0.02442475,0.12950311
-1.72586293,3.44575832,0.00175509,0.05478295,0.62089069,2.17622252,0.14623358,1.10596343,0.02565725,0.13528146
-1.71985993,3.50640377,0.00179219,0.05676038,0.64088012,2.21091561,0.14914120,1.12258882,0.02683135,0.14089034
-1.71385693,3.56123400,0.00182333,0.05854120,0.65962836,2.24223464,0.15173023,1.13711968,0.02793515,0.14625095
-1.70785393,3.60936928,0.00184722,0.06009810,0.67696172,2.26969592,0.15398139,1.14924320,0.02895812,0.15129000
-1.70185093,3.65010565,0.00186291,0.06140926,0.69272669,2.29290209,0.15588147,1.15873062,0.02989138,0.15594125
-1.69584792,3.68293028,0.00186975,0.06245891,0.70679271,2.31154811,0.15742331,1.16544534,0.03072775,0.16014675
-1.68984492,3.70752987,0.00186741,0.06323768,0.71905417,2.32542432,0.15860566,1.16934693,0.03146192,0.16385777
-1.68384192,3.72379173,0.00185593,0.06374268,0.72943164,2.33441664,0.15943288,1.17049122,0.03209042,0.16703550
-1.67783892,3.73179779,0.00183563,0.06397741,0.73787217,2.33850390,0.15991454,1.16902621,0.03261156,0.16965142
-1.67183592,3.73181204,0.00180713,0.06395142,0.74434883,2.33775255,0.16006490,1.16518443,0.03302532,0.17168739
-1.66583292,3.72426211,0.00177135,0.06367984,0.74885939,2.33230916,0.15990231,1.15927190,0.03333318,0.17313546
-1.65982991,3.70971618,0.00172943,0.06318267,0.75142440,2.32239102,0.15944854,1.15165455,0.03353788,0.17399747
-1.65382691,3.68885633,0.00168272,0.06248403,0.75208466,2.30827543,0.15872810,1.14274263,0.03364322,0.17428445
-1.64782391,3.66244994,0.00163276,0.06161131,0.75089848,2.29028828,0.15776756,1.13297410,0.03365376,0.17401584
-1.64182091,3.63132036,0.00158122,0.06059428,0.74793868,2.26879233,0.15659489,1.12279761,0.03357456,0.17321869
-1.63581791,3.59631826,0.00152985,0.05946418,0.74328968,2.24417587,0.15523885,1.11265606,0.03341094,0.17192673
