energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Mg_p_up,Mg_d_up,Se_s_up,Se_p_up
0.11705853,5.24204505,0.01623807,1.78206248,1.93229941,0.60160561,0.37850772,0.00000000,0.06059890,2.77448547
0.12306153,5.11100683,0.01568461,1.75321888,1.87067591,0.58726208,0.37013240,0.00000000,0.06056195,2.68727192
0.12906453,4.99204169,0.01532420,1.72785015,1.81392789,0.57483047,0.36224563,0.00000000,0.06065749,2.60466084
0.13506753,4.88718329,0.01514832,1.70650152,1.76289416,0.56444217,0.35491068,0.00000000,0.06087269,2.52834681
0.14107054,4.79822394,0.01514991,1.68965384,1.71832746,0.55621141,0.34818498,0.00000000,0.06119491,2.45982979
0.14707354,4.72665510,0.01532307,1.67770750,1.68086812,0.55022933,0.34212000,0.00000000,0.06161198,2.40037356
0.15307654,4.67361548,0.01566271,1.67096818,1.65102114,0.54655859,0.33676128,0.00000000,0.06211247,2.35097073
0.15907954,4.63984892,0.01616431,1.66963528,1.62913753,0.54522872,0.33214892,0.00000000,0.06268593,2.31231557
0.16508254,4.62567372,0.01682356,1.67379333,1.61540080,0.54623249,0.32831814,0.00000000,0.06332316,2.28478560
0.17108554,4.63096493,0.01763614,1.68340676,1.60981910,0.54952341,0.32529999,0.00000000,0.06401638,2.26843271
0.17708854,4.65515049,0.01859742,1.69831844,1.61222340,0.55501460,0.32312200,0.00000000,0.06475944,2.26298410
0.18309155,4.69722157,0.01970236,1.71825190,1.62227173,0.56257906,0.32180881,0.00000000,0.06554788,2.26785339
0.18909455,4.75575716,0.02094521,1.74281737,1.63945942,0.57205136,0.32138248,0.00000000,0.06637905,2.28216148
0.19509755,4.82896200,0.02231945,1.77152141,1.66313473,0.58323069,0.32186264,0.00000000,0.06725203,2.30476684
0.20110055,4.91471677,0.02381766,1.80377970,1.69251923,0.59588518,0.32326625,0.00000000,0.06816759,2.33430404
0.20710355,5.01063840,0.02543142,1.83893264,1.72673202,0.60975723,0.32560707,0.00000000,0.06912797,2.36922961
0.21310655,5.11414853,0.02715126,1.87626301,1.76481674,0.62456975,0.32889472,0.00000000,0.07013664,2.40787332
0.21910955,5.22254705,0.02896660,1.91501505,1.80577003,0.64003282,0.33313342,0.00000000,0.07119793,2.44849326
0.22511256,5.33308791,0.03086576,1.95441401,1.84857033,0.65585073,0.33832040,0.00000000,0.07231663,2.48933259
0.23111556,5.44305416,0.03283596,1.99368561,1.89220567,0.67172882,0.34444415,0.00000000,0.07349748,2.52867584
0.23711856,5.54982906,0.03486328,2.03207433,1.93569949,0.68738004,0.35148241,0.00000000,0.07474462,2.56490250
0.24312156,5.65096062,0.03693273,2.06886004,1.97813326,0.70253086,0.35940021,0.00000000,0.07606104,2.59653592
0.24912456,5.74421727,0.03902831,2.10337239,2.01866537,0.71692632,0.36814794,0.00000000,0.07744803,2.62228563
0.25512756,5.82763270,0.04113303,2.13500249,2.05654574,0.73033416,0.37765968,0.00000000,0.07890463,2.64108142
0.26113057,5.89953905,0.04322905,2.16321174,2.09112591,0.74254792,0.38785191,0.00000000,0.08042717,2.65209806
0.26713357,5.95858775,0.04529781,2.18753785,2.12186474,0.75338895,0.39862273,0.00000000,0.08200898,2.65477004
0.27313657,6.00375871,0.04732023,2.20759826,2.14833008,0.76270757,0.40985181,0.00000000,0.08364012,2.64879584
0.27913957,6.03435848,0.04927688,2.22309133,2.17019700,0.77038337,0.42140108,0.00000000,0.08530742,2.63413237
0.28514257,6.05000936,0.05114835,2.23379583,2.18724342,0.77632501,0.43311638,0.00000000,0.08699459,2.61098001
0.29114557,6.05063117,0.05291556,2.23956936,2.19934387,0.78046955,0.44483004,0.00000000,0.08868268,2.57975972
0.29714857,6.03641811,0.05456014,2.24034628,2.20646247,0.78278173,0.45636446,0.00000000,0.09035063,2.54108361
0.30315158,6.00781293,0.05606492,2.23613574,2.20864582,0.78325321,0.46753661,0.00000000,0.09197610,2.49572088
0.30915458,5.96548057,0.05741441,2.22702023,2.20601660,0.78190214,0.47816334,0.00000000,0.09353645,2.44456088
0.31515758,5.91028309,0.05859531,2.21315500,2.19876840,0.77877291,0.48806740,0.00000000,0.09500990,2.38857550
0.32116058,5.84325730,0.05959705,2.19476842,2.18716207,0.77393638,0.49708387,0.00000000,0.09637673,2.32878244
0.32716358,5.76559589,0.06041230,2.17216319,2.17152365,0.76749032,0.50506678,0.00000000,0.09762052,2.26621117
0.33316658,5.67863221,0.06103744,2.14571813,2.15224364,0.75956010,0.51189560,0.00000000,0.09872938,2.20187283
0.33916958,5.58382847,0.06147299,2.11589009,2.12977729,0.75029931,0.51748132,0.00000000,0.09969704,2.13673504
0.34517259,5.48276640,0.06172395,2.08321525,2.10464516,0.73989025,0.52177173,0.00000000,0.10052378,2.07170228
0.35117559,5.37713918,0.06180000,2.04830936,2.07743327,0.72854393,0.52475564,0.00000000,0.10121711,2.00760189
0.35717859,5.26874307,0.06171568,2.01186598,2.04879219,0.71649929,0.52646575,0.00000000,0.10179212,1.94517575
0.36318159,5.15946717,0.06149035,1.97465226,2.01943408,0.70402164,0.52698002,0.00000000,0.10227159,1.88507694
0.36918459,5.05127976,0.06114806,1.93750159,1.99012712,0.69139981,0.52642124,0.00000000,0.10268561,1.82787078
0.37518759,4.94620998,0.06071731,1.90130281,1.96168693,0.67894223,0.52495493,0.00000000,0.10307100,1.77403932
0.38119060,4.84632382,0.06023071,1.86698584,1.93496438,0.66697162,0.52278544,0.00000000,0.10347020,1.72398818
0.38719360,4.75369407,0.05972442,1.83550374,1.91083008,0.65581856,0.52015042,0.00000000,0.10393006,1.67805487
0.39319660,4.67036412,0.05923768,1.80781156,1.89015539,0.64581390,0.51731379,0.00000000,0.10450017,1.63651740
0.39919960,4.59830636,0.05881209,1.78484248,1.87379063,0.63728039,0.51455761,0.00000000,0.10523116,1.59960256
0.40520260,4.53937609,0.05849096,1.76748200,1.86254110,0.63052364,0.51217295,0.00000000,0.10617273,1.56749301
0.41120560,4.49526263,0.05831852,1.75654118,1.85714167,0.62582290,0.51045029,0.00000000,0.10737180,1.54033267
0.41720860,4.46743940,0.05833919,1.75272982,1.85823118,0.62342190,0.50966976,0.00000000,0.10887055,1.51823029
0.42321161,4.45711521,0.05859674,1.75663084,1.86632765,0.62352029,0.51009169,0.00000000,0.11070466,1.50126096
0.42921461,4.46518893,0.05913349,1.76867690,1.88180538,0.62626592,0.51194765,0.00000000,0.11290174,1.48946566
0.43521761,4.49220983,0.05998949,1.78913041,1.90487536,0.63174834,0.51543258,0.00000000,0.11548000,1.48284933
0.44122061,4.53834570,0.06120166,1.81806782,1.93556980,0.63999391,0.52069807,0.00000000,0.11844727,1.48137755
0.44722361,4.60336058,0.06280302,1.85536914,1.97373182,0.65096274,0.52784721,0.00000000,0.12180030,1.48497259
0.45322661,4.68660360,0.06482179,1.90071330,2.01901103,0.66454752,0.53693100,0.00000000,0.12552455,1.49350914
0.45922961,4.78700997,0.06728062,1.95357969,2.07086552,0.68057451,0.54794655,0.00000000,0.12959423,1.50681041
0.46523262,4.90311473,0.07019578,2.01325627,2.12857049,0.69880664,0.56083697,0.00000000,0.13397290,1.52464486
0.47123562,5.03307909,0.07357642,2.07885400,2.19123350,0.71894862,0.57549296,0.00000000,0.13861425,1.54672413
0.47723862,5.17472913,0.07742391,2.14932734,2.25781601,0.74065393,0.59175592,0.00000000,0.14346334,1.57270236
0.48324162,5.32560547,0.08173123,2.22350025,2.32716067,0.76353354,0.60942240,0.00000000,0.14845809,1.60217714
0.48924462,5.48302261,0.08648254,2.30009687,2.39802340,0.78716595,0.62824976,0.00000000,0.15353099,1.63469202
0.49524762,5.64413584,0.09165291,2.37777590,2.46910922,0.81110831,0.64796254,0.00000000,0.15861096,1.66974074
0.50125063,5.80601346,0.09720820,2.45516743,2.53911054,0.83490818,0.66825957,0.00000000,0.16362538,1.70677287
0.50725363,5.96571181,0.10310522,2.53091102,2.60674646,0.85811556,0.68882130,0.00000000,0.16850212,1.74520071
0.51325663,6.12035042,0.10929212,2.60369364,2.67080157,0.88029474,0.70931731,0.00000000,0.17317148,1.78440722
0.51925963,6.26718463,0.11570901,2.67228607,2.73016280,0.90103561,0.72941354,0.00000000,0.17756817,1.82375475
0.52526263,6.40367322,0.12228891,2.73557645,2.78385272,0.91996400,0.74877929,0.00000000,0.18163298,1.86259414
0.53126563,6.52753869,0.12895890,2.79259983,2.83105815,0.93675072,0.76709370,0.00000000,0.18531436,1.90027421
0.53726863,6.63681829,0.13564153,2.84256261,2.87115283,0.95111911,0.78405165,0.00000000,0.18856964,1.93615116
0.54327164,6.72990423,0.14225641,2.88486096,2.90371326,0.96285066,0.79936905,0.00000000,0.19136607,1.96959802
0.54927464,6.80557183,0.14872198,2.91909270,2.92852716,0.97178878,0.81278743,0.00000000,0.19368145,2.00001378
0.55527764,6.86299532,0.15495728,2.94506218,2.94559417,0.97784057,0.82407789,0.00000000,0.19550444,2.02683226
0.56128064,6.90175071,0.16088383,2.96277815,2.95511885,0.98097645,0.83304445,0.00000000,0.19683461,2.04953073
0.56728364,6.92180644,0.16642741,2.97244467,2.95749635,0.98122798,0.83952669,0.00000000,0.19768202,2.06763797
0.57328664,6.92350234,0.17151973,2.97444553,2.95329124,0.97868379,0.84340193,0.00000000,0.19806659,2.08074195
0.57928964,6.90751804,0.17609990,2.96932294,2.94321051,0.97348393,0.84458667,0.00000000,0.19801714,2.08849692
0.58529265,6.87483225,0.18011564,2.95775105,2.92807176,0.96581285,0.84303758,0.00000000,0.19757009,2.09062969
0.59129565,6.82667460,0.18352425,2.94050570,2.90876783,0.95589127,0.83875174,0.00000000,0.19676799,2.08694498
0.59729865,6.76447167,0.18629318,2.91843117,2.88622930,0.94396733,0.83176633,0.00000000,0.19565785,2.07732957
0.60330165,6.68978934,0.18840032,2.89240546,2.86138625,0.93030720,0.82215756,0.00000000,0.19428926,2.06175503
0.60930465,6.60427325,0.18983394,2.86330518,2.83513073,0.91518561,0.81003886,0.00000000,0.19271250,2.04027865
0.61530765,6.50958939,0.19059222,2.83197137,2.80828135,0.89887655,0.79555831,0.00000000,0.19097653,2.01304249
0.62131066,6.40736677,0.19068265,2.79917765,2.78155129,0.88164440,0.77889530,0.00000000,0.18912708,1.98027026
0.62731366,6.29914402,0.19012103,2.76560156,2.75552094,0.86373591,0.76025645,0.00000000,0.18720482,1.94226204
0.63331666,6.18632164,0.18893037,2.73180054,2.73061617,0.84537314,0.73987080,0.00000000,0.18524369,1.89938673
0.63931966,6.07012161,0.18713964,2.69819312,2.70709308,0.82674764,0.71798455,0.00000000,0.18326954,1.85207257
0.64532266,5.95155554,0.18478244,2.66504627,2.68502983,0.80801611,0.69485531,0.00000000,0.18129894,1.80079588
0.65132566,5.83140274,0.18189573,2.63246938,2.66432584,0.78929756,0.67074617,0.00000000,0.17933857,1.74606847
0.65732866,5.71019886,0.17851859,2.60041511,2.64470858,0.77067217,0.64591985,0.00000000,0.17738484,1.68842430
0.66333167,5.58823564,0.17469108,2.56868714,2.62574752,0.75218173,0.62063301,0.00000000,0.17542405,1.62840583
0.66933467,5.46557174,0.17045334,2.53695456,2.60687498,0.73383180,0.59513107,0.00000000,0.17343305,1.56655088
0.67533767,5.34205419,0.16584485,2.50477224,2.58741289,0.71559535,0.56964378,0.00000000,0.17138027,1.50338037
0.68134067,5.21734966,0.16090383,2.47160653,2.56660449,0.69741770,0.54438151,0.00000000,0.16922721,1.43938774
0.68734367,5.09098385,0.15566702,2.43686485,2.54364962,0.67922266,0.51953255,0.00000000,0.16693036,1.37503026
0.69334667,4.96238750,0.15016951,2.39992822,2.51774217,0.66091941,0.49526150,0.00000000,0.16444329,1.31072265
0.69934967,4.83094640,0.14444483,2.36018484,2.48810785,0.64240998,0.47170850,0.00000000,0.16171908,1.24683320
0.70535268,4.69605320,0.13852515,2.31706351,2.45404086,0.62359677,0.44898948,0.00000000,0.15871267,1.18368228
0.71135568,4.55715811,0.13244161,2.27006496,2.41493756,0.60438988,0.42719717,0.00000000,0.15538336,1.12154311
0.71735868,4.41381597,0.12622472,2.21878974,2.37032556,0.58471381,0.40640272,0.00000000,0.15169697,1.06064452
0.72336168,4.26572714,0.11990468,2.16296133,2.31988704,0.56451328,0.38665770,0.00000000,0.14762792,1.00117517
0.72936468,4.11276995,0.11351177,2.10244313,2.26347502,0.54375781,0.36799634,0.00000000,0.14316076,0.94328885
0.73536768,3.95502318,0.10707661,2.03724882,2.20112188,0.52244479,0.35043772,0.00000000,0.13829136,0.88711024
0.74137069,3.79277722,0.10063032,1.96754541,2.13303987,0.50060114,0.33398779,0.00000000,0.13302758,0.83274068
0.74737369,3.62653355,0.09420457,1.89364898,2.05961353,0.47828314,0.31864110,0.00000000,0.12738937,0.78026346
0.75337669,3.45699276,0.08783143,1.81601360,1.98138470,0.45557491,0.30438210,0.00000000,0.12140832,0.72974830
0.75937969,3.28503192,0.08154319,1.73521395,1.89903082,0.43258523,0.29118598,0.00000000,0.11512675,0.68125469
0.76538269,3.11167289,0.07537193,1.65192286,1.81333798,0.40944329,0.27901921,0.00000000,0.10859632,0.63483413
0.77138569,2.93804354,0.06934910,1.56688497,1.72517003,0.38629342,0.26783963,0.00000000,0.10187626,0.59053103
0.77738869,2.76533434,0.06350493,1.48088815,1.63543553,0.36328921,0.25759649,0.00000000,0.09503131,0.54838261
0.78339170,2.59475278,0.05786789,1.39473407,1.54505430,0.34058734,0.24823025,0.00000000,0.08812958,0.50841787
0.78939470,2.42747845,0.05246406,1.30920961,1.45492520,0.31834152,0.23967266,0.00000000,0.08124021,0.47065596
0.79539770,2.26462110,0.04731656,1.22506058,1.36589677,0.29669682,0.23184693,0.00000000,0.07443123,0.43510429
0.80140070,2.10718398,0.04244513,1.14296880,1.27874206,0.27578472,0.22466839,0.00000000,0.06776747,0.40175664
0.80740370,1.95603419,0.03786564,1.06353379,1.19413867,0.25571905,0.21804551,0.00000000,0.06130875,0.37059163
0.81340670,1.81188139,0.03358987,0.98725949,1.11265468,0.23659310,0.21188152,0.00000000,0.05510841,0.34157177
0.81940970,1.67526541,0.02962533,0.91454656,1.03474082,0.21847790,0.20607653,0.00000000,0.04921210,0.31464336
0.82541271,1.54655313,0.02597523,0.84569016,0.96072880,0.20142166,0.20053006,0.00000000,0.04365704,0.28973718
0.83141571,1.42594401,0.02263863,0.78088289,0.89083543,0.18545048,0.19514406,0.00000000,0.03847161,0.26677020
0.83741871,1.31348344,0.01961063,0.72022249,0.82517188,0.17056995,0.18982605,0.00000000,0.03367529,0.24564811
0.84342171,1.20908284,0.01688275,0.66372333,0.76375712,0.15676777,0.18449253,0.00000000,0.02927899,0.22626869
0.84942471,1.11254465,0.01444333,0.61133094,0.70653456,0.14401694,0.17907213,0.00000000,0.02528557,0.20852568
0.85542771,1.02359084,0.01227806,0.56293850,0.65339072,0.13227947,0.17350867,0.00000000,0.02169068,0.19231311
0.86143072,0.94189310,0.01037047,0.51840442,0.60417479,0.12151027,0.16776379,0.00000000,0.01848370,0.17752982
0.86743372,0.86710306,0.00870249,0.47756983,0.55871809,0.11166106,0.16181899,0.00000000,0.01564885,0.16408385
0.87343672,0.79888115,0.00725503,0.44027547,0.51685245,0.10268417,0.15567712,0.00000000,0.01316628,0.15189665
0.87943972,0.73692281,0.00600841,0.40637691,0.47842666,0.09453590,0.14936309,0.00000000,0.01101321,0.14090680
0.88544272,0.68098110,0.00494291,0.37575789,0.44332058,0.08717951,0.14292395,0.00000000,0.00916502,0.13107316
0.89144572,0.63088500,0.00403913,0.34834103,0.41145628,0.08058757,0.13642817,0.00000000,0.00759628,0.12237733
0.89744872,0.58655297,0.00327835,0.32409602,0.38280611,0.07474376,0.12996428,0.00000000,0.00628159,0.11482527
0.90345173,0.54800156,0.00264283,0.30304487,0.35739769,0.06964402,0.12363887,0.00000000,0.00519637,0.10844818
0.90945473,0.51534922,0.00211599,0.28526445,0.33531566,0.06529705,0.11757414,0.00000000,0.00431754,0.10330246
0.91545773,0.48881527,0.00168257,0.27088629,0.31670067,0.06172425,0.11190496,0.00000000,0.00362396,0.09946890
0.92146073,0.46871446,0.00132872,0.26009391,0.30174551,0.05895902,0.10677561,0.00000000,0.00309681,0.09705100
0.92746373,0.45544747,0.00104205,0.25311768,0.29068898,0.05704562,0.10233634,0.00000000,0.00271984,0.09617251
0.93346673,0.44948754,0.00081156,0.25022763,0.28380755,0.05603750,0.09873974,0.00000000,0.00247944,0.09697422
0.93946973,0.45136385,0.00062765,0.25172434,0.28140514,0.05599526,0.09613698,0.00000000,0.00236468,0.09960996
0.94547274,0.46164177,0.00048204,0.25792799,0.28380146,0.05698418,0.09467413,0.00000000,0.00236720,0.10424190
0.95147574,0.48090055,0.00036762,0.26916604,0.29131893,0.05907152,0.09448839,0.00000000,0.00248102,0.11103525
0.95747874,0.50970866,0.00027839,0.28575949,0.30426860,0.06232341,0.09570439,0.00000000,0.00270231,0.12015224
0.96348174,0.54859734,0.00020934,0.30800813,0.32293528,0.06680169,0.09843056,0.00000000,0.00302902,0.13174559
0.96948474,0.59803278,0.00015631,0.33617510,0.34756228,0.07256046,0.10275558,0.00000000,0.00346056,0.14595160
0.97548774,0.65838756,0.00011589,0.37047086,0.37833585,0.07964262,0.10874497,0.00000000,0.00399736,0.16288283
0.98149075,0.72991207,0.00008531,0.41103731,0.41537007,0.08807637,0.11643791,0.00000000,0.00464043,0.18262073
0.98749375,0.81270671,0.00006236,0.45793225,0.45869227,0.09787187,0.12584425,0.00000000,0.00539084,0.20520836
0.99349675,0.90669600,0.00004526,0.51111497,0.50822986,0.10901809,0.13694192,0.00000000,0.00624931,0.23064344
0.99949975,1.01160545,0.00003262,0.57043336,0.56379878,0.12147999,0.14967488,0.00000000,0.00721568,0.25887210
1.00550275,1.12694262,0.00002334,0.63561339,0.62509449,0.13519628,0.16395153,0.00000000,0.00828847,0.28978356
1.01150575,1.25198333,0.00001658,0.70625148,0.69168586,0.15007771,0.17964400,0.00000000,0.00946441,0.32320620
1.01750875,1.38576430,0.00001170,0.78181046,0.76301260,0.16600623,0.19658822,0.00000000,0.01073814,0.35890511
1.02351176,1.52708304,0.00000819,0.86161958,0.83838677,0.18283495,0.21458502,0.00000000,0.01210180,0.39658171
1.02951476,1.67450595,0.00000570,0.94487910,0.91699856,0.20038916,0.23340233,0.00000000,0.01354490,0.43587538
1.03551776,1.82638491,0.00000393,1.03066959,0.99792676,0.21846835,0.25277848,0.00000000,0.01505413,0.47636742
1.04152076,1.98088267,0.00000270,1.11796615,1.08015367,0.23684928,0.27242669,0.00000000,0.01661336,0.51758730
1.04752376,2.13600650,0.00000183,1.20565717,1.16258441,0.25529009,0.29204064,0.00000000,0.01820380,0.55902125
1.05352676,2.28964965,0.00000124,1.29256742,1.24407007,0.27353531,0.31130104,0.00000000,0.01980417,0.60012289
1.05952976,2.43963923,0.00000083,1.37748465,1.32343410,0.29132174,0.32988304,0.00000000,0.02139115,0.64032570
1.06553277,2.58378902,0.00000055,1.45918895,1.39950094,0.30838478,0.34746423,0.00000000,0.02293978,0.67905689
1.07153577,2.71995545,0.00000037,1.53648372,1.47112600,0.32446533,0.36373292,0.00000000,0.02442414,0.71575224
1.07753877,2.84609436,0.00000024,1.60822716,1.53722570,0.33931663,0.37839652,0.00000000,0.02581798,0.74987120
1.08354177,2.96031653,0.00000016,1.67336293,1.59680640,0.35271103,0.39118954,0.00000000,0.02709550,0.78091189
1.08954477,3.06093957,0.00000010,1.73094886,1.64899112,0.36444633,0.40188096,0.00000000,0.02823209,0.80842514
1.09554777,3.14653408,0.00000007,1.78018234,1.69304277,0.37435132,0.41028061,0.00000000,0.02920517,0.83202718
1.10155078,3.21596216,0.00000004,1.82042162,1.72838312,0.38229053,0.41624440,0.00000000,0.02999486,0.85141037
1.10755378,3.26840670,0.00000003,1.85120189,1.75460666,0.38816773,0.41967796,0.00000000,0.03058470,0.86635148
1.11355678,3.30339044,0.00000002,1.87224583,1.77148885,0.39192823,0.42053879,0.00000000,0.03096219,0.87671743
1.11955978,3.32078405,0.00000001,1.88346804,1.77898860,0.39355981,0.41883659,0.00000000,0.03111926,0.88246792
1.12556278,3.32080324,0.00000001,1.88497351,1.77724496,0.39309234,0.41463202,0.00000000,0.03105252,0.88365533
1.13156578,3.30399519,0.00000000,1.87705029,1.76656838,0.39059600,0.40803373,0.00000000,0.03076340,0.88042152
1.13756878,3.27121524,0.00000000,1.86015681,1.74742701,0.38617843,0.39919399,0.00000000,0.03025812,0.87299211
1.14357179,3.22359507,0.00000000,1.83490455,1.72042894,0.37998072,0.38830311,0.00000000,0.02954741,0.86166831
1.14957479,3.16250383,0.00000000,1.80203696,1.68630101,0.37217256,0.37558279,0.00000000,0.02864619,0.84681669
1.15557779,3.08950396,0.00000000,1.76240544,1.64586534,0.36294680,0.36127892,0.00000000,0.02757301,0.82885751
1.16158079,3.00630360,0.00000000,1.71694355,1.60001446,0.35251353,0.34565391,0.00000000,0.02634945,0.80825182
1.16758379,2.91470726,0.00000000,1.66664014,1.54968593,0.34109397,0.32897910,0.00000000,0.02499936,0.78548806
1.17358679,2.81656647,0.00000000,1.61251261,1.49583745,0.32891444,0.31152730,0.00000000,0.02354812,0.76106839
1.17958979,2.71373196,0.00000000,1.55558082,1.43942304,0.31620044,0.29356594,0.00000000,0.02202183,0.73549537
1.18559280,2.60800866,0.00000000,1.49684259,1.38137095,0.30317119,0.27535087,0.00000000,0.02044658,0.70925919
1.19159580,2.50111457,0.00000000,1.43725114,1.32256382,0.29003465,0.25712110,0.00000000,0.01884767,0.68282586
1.19759880,2.39464439,0.00000000,1.37769510,1.26382139,0.27698310,0.23909451,0.00000000,0.01724903,0.65662668
1.20360180,2.29003837,0.00000000,1.31898122,1.20588595,0.26418951,0.22146460,0.00000000,0.01567263,0.63104894
1.20960480,2.18855705,0.00000000,1.26182016,1.14941068,0.25180454,0.20439827,0.00000000,0.01413803,0.60642842
1.21560780,2.09126178,0.00000000,1.20681544,1.09495088,0.23995436,0.18803465,0.00000000,0.01266210,0.58304330
1.22161081,1.99900149,0.00000000,1.15445559,1.04295810,0.22873918,0.17248485,0.00000000,0.01125881,0.56111008
1.22761381,1.91240539,0.00000000,1.10510960,0.99377712,0.21823259,0.15783245,0.00000000,0.00993915,0.54078106
1.23361681,1.83188182,0.00000000,1.05902556,0.94764557,0.20848154,0.14413483,0.00000000,0.00871116,0.52214380
1.23961981,1.75762279,0.00000000,1.01633258,0.90469634,0.19950712,0.13142493,0.00000000,0.00758006,0.50522228
1.24562281,1.68961421,0.00000000,0.97704577,0.86496232,0.19130589,0.11971356,0.00000000,0.00654847,0.48997984
1.25162581,1.62765134,0.00000000,0.94107421,0.82838366,0.18385190,0.10899194,0.00000000,0.00561664,0.47632377
1.25762881,1.57135919,0.00000000,0.90823169,0.79481711,0.17709919,0.09923451,0.00000000,0.00478281,0.46411145
1.26363182,1.52021704,0.00000000,0.87824997,0.76404732,0.17098479,0.09040179,0.00000000,0.00404352,0.45315789
1.26963482,1.47358682,0.00000000,0.85079422,0.73579990,0.16543212,0.08244321,0.00000000,0.00339395,0.44324438
1.27563782,1.43074416,0.00000000,0.82548021,0.70975571,0.16035466,0.07529999,0.00000000,0.00282828,0.43412807
1.28164082,1.39091143,0.00000000,0.80189267,0.68556621,0.15565979,0.06890775,0.00000000,0.00233996,0.42555218
1.28764382,1.35329163,0.00000000,0.77960442,0.66286917,0.15125275,0.06319901,0.00000000,0.00192205,0.41725637
1.29364682,1.31710204,0.00000000,0.75819538,0.64130448,0.14704046,0.05810548,0.00000000,0.00156744,0.40898709
1.29964982,1.28160647,0.00000000,0.73727109,0.62052939,0.14293521,0.05356007,0.00000000,0.00126908,0.40050737
1.30565283,1.24614500,0.00000000,0.71647983,0.60023269,0.13885806,0.04949863,0.00000000,0.00102013,0.39160580
1.31165583,1.21016010,0.00000000,0.69552785,0.58014731,0.13474170,0.04586144,0.00000000,0.00081412,0.38210433
1.31765883,1.17321822,0.00000000,0.67419210,0.56006096,0.13053291,0.04259435,0.00000000,0.00064505,0.37186451
1.32366183,1.13502615,0.00000000,0.65233003,0.53982437,0.12619434,0.03964973,0.00000000,0.00050743,0.36079214
1.32966483,1.09544148,0.00000000,0.62988607,0.51935681,0.12170567,0.03698701,0.00000000,0.00039629,0.34883994
1.33566783,1.05447705,0.00000000,0.60689466,0.49864886,0.11706405,0.03457300,0.00000000,0.00030728,0.33600844
1.34167084,1.01229918,0.00000000,0.58347966,0.47776227,0.11228383,0.03238201,0.00000000,0.00023655,0.32234485
1.34767384,0.96922013,0.00000000,0.55985038,0.45682696,0.10739576,0.03039559,0.00000000,0.00018079,0.30794025
1.35367684,0.92568508,0.00000000,0.53629440,0.43603557,0.10244544,0.02860220,0.00000000,0.00013718,0.29292514
1.35967984,0.88225452,0.00000000,0.51316746,0.41563551,0.09749135,0.02699656,0.00000000,0.00010335,0.27746372
1.36568284,0.83958271,0.00000000,0.49088111,0.39591926,0.09260244,0.02557892,0.00000000,0.00007730,0.26174713
1.37168584,0.79839349,0.00000000,0.46988841,0.37721303,0.08785546,0.02435421,0.00000000,0.00005740,0.24598606
1.37768884,0.75945413,0.00000000,0.45066843,0.35986457,0.08333201,0.02333102,0.00000000,0.00004232,0.23040300
1.38369185,0.72354867,0.00000000,0.43371013,0.34423032,0.07911566,0.02252065,0.00000000,0.00003097,0.21522459
1.38969485,0.69145145,0.00000000,0.41949621,0.33066262,0.07528899,0.02193597,0.00000000,0.00002251,0.20067431
1.39569785,0.66390201,0.00000000,0.40848742,0.31949737,0.07193091,0.02159048,0.00000000,0.00001624,0.18696581
1.40170085,0.64158212,0.00000000,0.40110804,0.31104247,0.06911409,0.02149726,0.00000000,0.00001163,0.17429713
1.40770385,0.62509559,0.00000000,0.39773277,0.30556753,0.06690285,0.02166803,0.00000000,0.00000827,0.16284597
1.41370685,0.61495156,0.00000000,0.39867561,0.30329509,0.06535137,0.02211239,0.00000000,0.00000584,0.15276607
1.41970985,0.61155148,0.00000000,0.40418085,0.30439356,0.06450226,0.02283699,0.00000000,0.00000409,0.14418487
1.42571286,0.61518023,0.00000000,0.41441659,0.30897215,0.06438567,0.02384506,0.00000000,0.00000285,0.13720225
1.43171586,0.62600129,0.00000000,0.42947075,0.31707770,0.06501882,0.02513585,0.00000000,0.00000197,0.13189045
1.43771886,0.64405597,0.00000000,0.44934971,0.32869373,0.06640594,0.02670445,0.00000000,0.00000135,0.12829496
1.44372186,0.66926655,0.00000000,0.47397954,0.34374135,0.06853861,0.02854158,0.00000000,0.00000092,0.12643624
1.44972486,0.70144288,0.00000000,0.50320964,0.36208219,0.07139655,0.03063363,0.00000000,0.00000062,0.12631209
1.45572786,0.74029211,0.00000000,0.53681861,0.38352303,0.07494865,0.03296289,0.00000000,0.00000042,0.12790053
1.46173087,0.78543087,0.00000000,0.57452199,0.40782201,0.07915427,0.03550779,0.00000000,0.00000028,0.13116287
1.46773387,0.83639935,0.00000000,0.61598157,0.43469597,0.08396480,0.03824340,0.00000000,0.00000018,0.13604685
1.47373687,0.89267646,0.00000000,0.66081563,0.46382880,0.08932522,0.04114196,0.00000000,0.00000012,0.14248964
1.47973987,0.95369537,0.00000000,0.70860981,0.49488025,0.09517581,0.04417345,0.00000000,0.00000008,0.15042049
1.48574287,1.01885853,0.00000000,0.75892780,0.52749485,0.10145369,0.04730631,0.00000000,0.00000005,0.15976287
1.49174587,1.08755151,0.00000000,0.81132152,0.56131053,0.10809435,0.05050803,0.00000000,0.00000003,0.17043604
1.49774887,1.15915482,0.00000000,0.86534007,0.59596646,0.11503285,0.05374584,0.00000000,0.00000002,0.18235589
1.50375188,1.23305318,0.00000000,0.92053701,0.63110992,0.12220487,0.05698727,0.00000000,0.00000001,0.19543500
