energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-3.38869435,5.08760140,0.49202880,0.00000000,0.02863170,1.36305494,0.05827378,2.61687450,3.33917108,1.32624566
-3.38269135,4.88688996,0.47634478,0.00000000,0.02804198,1.32179215,0.05764850,2.49941872,3.20554191,1.25922770
-3.37668834,4.69186761,0.46039218,0.00000000,0.02740824,1.28249626,0.05697045,2.38428600,3.07901615,1.19489225
-3.37068534,4.50398474,0.44436829,0.00000000,0.02673379,1.24538896,0.05624074,2.27240066,2.96033915,1.13366159
-3.36468234,4.32449849,0.42847116,0.00000000,0.02602275,1.21062251,0.05546016,2.16460923,2.85007194,1.07586351
-3.35867934,4.15447063,0.41289588,0.00000000,0.02527990,1.17828401,0.05462942,2.06167468,2.74859692,1.02173456
-3.35267634,3.99477400,0.39783148,0.00000000,0.02451060,1.14840267,0.05374936,1.96427421,2.65613068,0.97142638
-3.34667334,3.84610666,0.38345859,0.00000000,0.02372065,1.12095963,0.05282123,1.87300004,2.57274344,0.92501476
-3.34067034,3.70901242,0.36994771,0.00000000,0.02291630,1.09589979,0.05184706,1.78836287,2.49838372,0.88251075
-3.33466733,3.58390581,0.35745810,0.00000000,0.02210410,1.07314491,0.05082988,1.71079725,2.43290685,0.84387307
-3.32866433,3.47109965,0.34613716,0.00000000,0.02129096,1.05260726,0.04977408,1.64066824,2.37610552,0.80902130
-3.32266133,3.37083295,0.33612015,0.00000000,0.02048405,1.03420310,0.04868564,1.57827842,2.32774055,0.77784897
-3.31665833,3.28329712,0.32753023,0.00000000,0.01969082,1.01786495,0.04757231,1.52387467,2.28757006,0.75023595
-3.31065533,3.20865837,0.32047838,0.00000000,0.01891893,1.00355222,0.04644371,1.47765381,2.25537520,0.72605948
-3.30465233,3.14707471,0.31506336,0.00000000,0.01817627,0.99125921,0.04531136,1.43976664,2.23098091,0.70520342
-3.29864932,3.09870624,0.31137144,0.00000000,0.01747085,0.98102026,0.04418857,1.41031992,2.21427044,0.68756521
-3.29264632,3.06371780,0.30947576,0.00000000,0.01681076,0.97291148,0.04309027,1.38937606,2.20519285,0.67306031
-3.28664332,3.04227393,0.30943548,0.00000000,0.01620409,0.96704914,0.04203266,1.37695046,2.20376285,0.66162419
-3.28064032,3.03452619,0.31129445,0.00000000,0.01565884,0.96358454,0.04103286,1.37300670,2.21005331,0.65321157
-3.27463732,3.04059385,0.31507970,0.00000000,0.01518273,0.96269582,0.04010839,1.37745007,2.22418070,0.64779354
-3.26863432,3.06053929,0.32079965,0.00000000,0.01478313,0.96457709,0.03927664,1.39011984,2.24628452,0.64535243
-3.26263132,3.09433968,0.32844225,0.00000000,0.01446686,0.96942548,0.03855429,1.41078102,2.27650202,0.64587530
-3.25662831,3.14185713,0.33797319,0.00000000,0.01424005,0.97742690,0.03795670,1.43911651,2.31493966,0.64934612
-3.25062531,3.20280935,0.34933429,0.00000000,0.01410796,0.98874119,0.03749738,1.47472025,2.36164328,0.65573756
-3.24462231,3.27674303,0.36244227,0.00000000,0.01407481,1.00348770,0.03718740,1.51709225,2.41656861,0.66500274
-3.23861931,3.36301192,0.37718799,0.00000000,0.01414363,1.02173191,0.03703500,1.56563619,2.47955404,0.67706751
-3.23261631,3.46076139,0.39343638,0.00000000,0.01431616,1.04347396,0.03704518,1.61966009,2.55029727,0.69182377
-3.22661331,3.56892086,0.41102702,0.00000000,0.01459267,1.06863964,0.03721947,1.67838043,2.62833723,0.70912431
-3.22061031,3.68620498,0.42977557,0.00000000,0.01497191,1.09707439,0.03755583,1.74093004,2.71304241,0.72877939
-3.21460730,3.81112407,0.44947598,0.00000000,0.01545103,1.12854059,0.03804863,1.80636950,2.80360635,0.75055525
-3.20860430,3.94200377,0.46990348,0.00000000,0.01602557,1.16271831,0.03868886,1.87370215,2.89905078,0.77417485
-3.20260130,4.07701315,0.49081832,0.00000000,0.01668946,1.19920942,0.03946434,1.94189198,2.99823627,0.79932055
-3.19659830,4.21420062,0.51197015,0.00000000,0.01743506,1.23754497,0.04036015,2.00988414,3.09988018,0.82563886
-3.19059530,4.35153598,0.53310292,0.00000000,0.01825326,1.27719545,0.04135911,2.07662719,3.20258121,0.85274694
-3.18459230,4.48695718,0.55396027,0.00000000,0.01913355,1.31758343,0.04244235,2.14109643,3.30484961,0.88024050
-3.17858929,4.61841989,0.57429101,0.00000000,0.02006423,1.35809809,0.04358993,2.20231746,3.40514199,0.90770302
-3.17258629,4.74394805,0.59385487,0.00000000,0.02103257,1.39811104,0.04478146,2.25938923,3.50189932,0.93471562
-3.16658329,4.86168356,0.61242802,0.00000000,0.02202500,1.43699279,0.04599676,2.31150572,3.59358693,0.96086742
-3.16058029,4.96993334,0.62980847,0.00000000,0.02302738,1.47412925,0.04721645,2.35797564,3.67873497,0.98576591
-3.15457729,5.06721212,0.64582100,0.00000000,0.02402522,1.50893774,0.04842252,2.39823946,3.75597803,1.00904698
-3.14857429,5.15227975,0.66032159,0.00000000,0.02500401,1.54088190,0.04959878,2.43188330,3.82409264,1.03038429
-3.14257129,5.22417185,0.67320109,0.00000000,0.02594942,1.56948512,0.05073131,2.45864933,3.88203138,1.04949771
-3.13656828,5.28222289,0.68438818,0.00000000,0.02684764,1.59434219,0.05180871,2.47844225,3.92895264,1.06616047
-3.13056528,5.32608129,0.69385129,0.00000000,0.02768565,1.61512866,0.05282232,2.49133180,3.96424507,1.08020496
-3.12456228,5.35571625,0.70159954,0.00000000,0.02845146,1.63160801,0.05376629,2.49755127,3.98754595,1.09152691
-3.11855928,5.37141611,0.70768257,0.00000000,0.02913436,1.64363628,0.05463753,2.49749191,3.99875306,1.10008793
-3.11255628,5.37377865,0.71218920,0.00000000,0.02972513,1.65116431,0.05543565,2.49169347,3.99802958,1.10591625
-3.10655328,5.36369357,0.71524498,0.00000000,0.03021623,1.65423749,0.05616272,2.48083112,3.98580199,1.10910580
-3.10055028,5.34231787,0.71700850,0.00000000,0.03060195,1.65299319,0.05682296,2.46569900,3.96275102,1.10981351
-3.09454727,5.31104477,0.71766673,0.00000000,0.03087845,1.64765605,0.05742245,2.44719083,3.92979597,1.10825512
-3.08854427,5.27146719,0.71742927,0.00000000,0.03104385,1.63853135,0.05796870,2.42627804,3.88807279,1.10469935
-3.08254127,5.22533672,0.71652188,0.00000000,0.03109821,1.62599653,0.05847021,2.40398599,3.83890683,1.09946096
-3.07653827,5.17451924,0.71517930,0.00000000,0.03104344,1.61049147,0.05893609,2.38136880,3.78378095,1.09289253
-3.07053527,5.12094852,0.71363770,0.00000000,0.03088325,1.59250748,0.05937556,2.35948359,3.72430009,1.08537551
-3.06453227,5.06657882,0.71212699,0.00000000,0.03062295,1.57257558,0.05979755,2.33936466,3.66215334,1.07731066
-3.05852926,5.01333803,0.71086326,0.00000000,0.03026928,1.55125419,0.06021028,2.32199842,3.59907482,1.06910809
-3.05252626,4.96308238,0.71004169,0.00000000,0.02983018,1.52911669,0.06062089,2.30829976,3.53680434,1.06117736
-3.04652326,4.91755412,0.70983016,0.00000000,0.02931460,1.50673911,0.06103509,2.29909043,3.47704920,1.05391772
-3.04052026,4.87834304,0.71036392,0.00000000,0.02873218,1.48468809,0.06145690,2.29508019,3.42144793,1.04770893
-3.03451726,4.84685296,0.71174140,0.00000000,0.02809305,1.46350953,0.06188842,2.29685108,3.37153704,1.04290262
-3.02851426,4.82427377,0.71402155,0.00000000,0.02740757,1.44371806,0.06232965,2.30484533,3.32872130,1.03981474
-3.02251126,4.81155967,0.71722259,0.00000000,0.02668611,1.42578742,0.06277842,2.31935710,3.29424820,1.03871888
-3.01650825,4.80941381,0.72132251,0.00000000,0.02593886,1.41014189,0.06323036,2.34052824,3.26918671,1.03984081
-3.01050525,4.81827949,0.72626092,0.00000000,0.02517559,1.39714896,0.06367895,2.36834793,3.25441051,1.04335411
-3.00450225,4.83833760,0.73194253,0.00000000,0.02440559,1.38711304,0.06411569,2.40265615,3.25058550,1.04937713
-2.99849925,4.86951005,0.73824178,0.00000000,0.02363750,1.38027038,0.06453026,2.44315064,3.25816138,1.05797093
-2.99249625,4.91146863,0.74500851,0.00000000,0.02287925,1.37678523,0.06491087,2.48939677,3.27736683,1.06913848
-2.98649325,4.96364853,0.75207444,0.00000000,0.02213799,1.37674702,0.06524460,2.54084016,3.30820807,1.08282478
-2.98049025,5.02526599,0.75925996,0.00000000,0.02142011,1.38016872,0.06551779,2.59682120,3.35047022,1.09891807
-2.97448724,5.09533929,0.76638111,0.00000000,0.02073119,1.38698640,0.06571660,2.65659112,3.40372137,1.11725183
-2.96848424,5.17271233,0.77325624,0.00000000,0.02007605,1.39705989,0.06582748,2.71932902,3.46731902,1.13760776
-2.96248124,5.25608051,0.77971224,0.00000000,0.01945878,1.41017476,0.06583775,2.78415948,3.54041900,1.15971954
-2.95647824,5.34401820,0.78558995,0.00000000,0.01888281,1.42604560,0.06573614,2.85017036,3.62198683,1.18327748
-2.95047524,5.43500776,0.79074873,0.00000000,0.01835090,1.44432078,0.06551340,2.91643056,3.71081204,1.20793404
-2.94447224,5.52746975,0.79506988,0.00000000,0.01786527,1.46458870,0.06516278,2.98200747,3.80552555,1.23331026
-2.93846923,5.61979445,0.79845906,0.00000000,0.01742762,1.48638583,0.06468057,3.04598423,3.90462070,1.25900317
-2.93246623,5.71037449,0.80084772,0.00000000,0.01703920,1.50920633,0.06406648,3.10747653,4.00647828,1.28459404
-2.92646323,5.79763867,0.80219350,0.00000000,0.01670083,1.53251346,0.06332404,3.16564923,4.10939576,1.30965768
-2.92046023,5.88008678,0.80247986,0.00000000,0.01641301,1.55575259,0.06246081,3.21973249,4.21162089,1.33377245
-2.91445723,5.95632507,0.80171515,0.00000000,0.01617592,1.57836561,0.06148858,3.26903763,4.31138949,1.35653100
-2.90845423,6.02510201,0.79993119,0.00000000,0.01598946,1.59980656,0.06042337,3.31297245,4.40696679,1.37755141
-2.90245123,6.08534342,0.79718156,0.00000000,0.01585331,1.61955784,0.05928539,3.35105572,4.49669160,1.39648847
-2.89644822,6.13618599,0.79353990,0.00000000,0.01576695,1.63714673,0.05809886,3.38293057,4.57902198,1.41304465
-2.89044522,6.17700799,0.78909808,0.00000000,0.01572966,1.65216133,0.05689166,3.40837627,4.65258081,1.42698031
-2.88444222,6.20745557,0.78396455,0.00000000,0.01574058,1.66426541,0.05569498,3.42731774,4.71619952,1.43812270
-2.87843922,6.22746314,0.77826271,0.00000000,0.01579865,1.67321137,0.05454277,3.43983211,4.76895779,1.44637322
-2.87243622,6.23726623,0.77212935,0.00000000,0.01590266,1.67885056,0.05347117,3.44615176,4.81021727,1.45171238
-2.86643322,6.23740525,0.76571307,0.00000000,0.01605122,1.68114038,0.05251778,3.44666305,4.83964718,1.45420217
-2.86043022,6.22871904,0.75917253,0.00000000,0.01624273,1.68014751,0.05172097,3.44190024,4.85724019,1.45398540
-2.85442721,6.21232723,0.75267440,0.00000000,0.01647535,1.67604705,0.05111899,3.43253419,4.86331695,1.45128187
-2.84842421,6.18960121,0.74639100,0.00000000,0.01674696,1.66911715,0.05074919,3.41935583,4.85851859,1.44638132
-2.84242121,6.16212375,0.74049732,0.00000000,0.01705512,1.65972936,0.05064710,3.40325427,4.84378676,1.43963329
-2.83641821,6.13163838,0.73516763,0.00000000,0.01739702,1.64833492,0.05084552,3.38519026,4.82033157,1.43143419
-2.83041521,6.09998989,0.73057134,0.00000000,0.01776944,1.63544741,0.05137368,3.36616562,4.78958860,1.42221219
-2.82441221,6.06905824,0.72686857,0.00000000,0.01816871,1.62162258,0.05225626,3.34718969,4.75316653,1.41241034
-2.81840920,6.04068849,0.72420509,0.00000000,0.01859066,1.60743630,0.05351269,3.32924417,4.71278777,1.40246893
-2.81240620,6.01661984,0.72270728,0.00000000,0.01903066,1.59346156,0.05515623,3.31324784,4.67022472,1.39280775
-2.80640320,5.99841716,0.72247691,0.00000000,0.01948357,1.58024572,0.05719338,3.30002277,4.62723477,1.38380929
-2.80040020,5.98740817,0.72358634,0.00000000,0.01994381,1.56828913,0.05962322,3.29026367,4.58549709,1.37580349
-2.79439720,5.98462960,0.72607428,0.00000000,0.02040539,1.55802617,0.06243695,3.28451181,4.54655424,1.36905508
-2.78839420,5.99078500,0.72994235,0.00000000,0.02086198,1.54980966,0.06561757,3.28313510,4.51176139,1.36375393
-2.78239120,6.00621633,0.73515284,0.00000000,0.02130703,1.54389931,0.06913973,3.28631503,4.48224541,1.36000897
-2.77638819,6.03089097,0.74162781,0.00000000,0.02173387,1.54045483,0.07296973,3.29404158,4.45887562,1.35784600
-2.77038519,6.06440476,0.74924961,0.00000000,0.02213585,1.53953381,0.07706577,3.30611603,4.44224704,1.35720932
-2.76438219,6.10600071,0.75786303,0.00000000,0.02250645,1.54109440,0.08137838,3.32216184,4.43267655,1.35796711
-2.75837919,6.15460266,0.76727898,0.00000000,0.02283951,1.54500243,0.08585105,3.34164274,4.43021139,1.35992019
-2.75237619,6.20886172,0.77727957,0.00000000,0.02312926,1.55104237,0.09042115,3.36388743,4.43464877,1.36281353
-2.74637319,6.26721316,0.78762449,0.00000000,0.02337054,1.55893141,0.09502096,3.38811923,4.44556482,1.36634991
-2.74037019,6.32794069,0.79805833,0.00000000,0.02355890,1.56833567,0.09957895,3.41348942,4.46235066,1.37020485
-2.73436718,6.38924473,0.80831855,0.00000000,0.02369065,1.57888743,0.10402118,3.43911247,4.48425292,1.37404211
-2.72836418,6.44931130,0.81814378,0.00000000,0.02376298,1.59020264,0.10827287,3.46410136,4.51041614,1.37752871
-2.72236118,6.50637809,0.82728198,0.00000000,0.02377400,1.60189727,0.11226007,3.48760136,4.53992449,1.38034894
-2.71635818,6.55879470,0.83549815,0.00000000,0.02372271,1.61360214,0.11591130,3.50882070,4.57184045,1.38221656
-2.71035518,6.60507446,0.84258124,0.00000000,0.02360906,1.62497505,0.11915926,3.52705685,4.60523844,1.38288466
-2.70435218,6.64393582,0.84834995,0.00000000,0.02343381,1.63571017,0.12194247,3.54171729,4.63923220,1.38215292
-2.69834917,6.67433207,0.85265713,0.00000000,0.02319856,1.64554404,0.12420677,3.55233424,4.67299487,1.37987199
-2.69234617,6.69546876,0.85539280,0.00000000,0.02290561,1.65425848,0.12590670,3.55857297,4.70577172,1.37594504
-2.68634317,6.70680901,0.85648545,0.00000000,0.02255788,1.66168045,0.12700663,3.56023374,4.73688568,1.37032668
-2.68034017,6.70806758,0.85590189,0.00000000,0.02215881,1.66767922,0.12748164,3.55724785,4.76573678,1.36301944
-2.67433717,6.69919496,0.85364562,0.00000000,0.02171224,1.67216165,0.12731819,3.54966840,4.79179650,1.35406847
-2.66833417,6.68035349,0.84975382,0.00000000,0.02122235,1.67506583,0.12651432,3.53765671,4.81459875,1.34355473
-2.66233117,6.65188737,0.84429332,0.00000000,0.02069350,1.67635423,0.12507972,3.52146545,4.83372905,1.33158735
-2.65632816,6.61428913,0.83735574,0.00000000,0.02013020,1.67600669,0.12303533,3.50141975,4.84881365,1.31829568
-2.65032516,6.56816442,0.82905205,0.00000000,0.01953701,1.67401405,0.12041268,3.47789720,4.85950998,1.30382161
-2.64432216,6.51419757,0.81950690,0.00000000,0.01891851,1.67037292,0.11725293,3.45130815,4.86549980,1.28831246
-2.63831916,6.45311941,0.80885299,0.00000000,0.01827921,1.66508192,0.11360572,3.42207700,4.86648585,1.27191495
-2.63231616,6.38567895,0.79722572,0.00000000,0.01762357,1.65813966,0.10952769,3.39062556,4.86219243,1.25477041
-2.62631316,6.31261994,0.78475837,0.00000000,0.01695597,1.64954446,0.10508096,3.35735883,4.85237010,1.23701139
-2.62031016,6.23466277,0.77157791,0.00000000,0.01628066,1.63929574,0.10033147,3.32265384,4.83680388,1.21875973
-2.61430715,6.15249200,0.75780173,0.00000000,0.01560183,1.62739687,0.09534728,3.28685155,4.81532444,1.20012590
-2.60830415,6.06674914,0.74353513,0.00000000,0.01492354,1.61385892,0.09019687,3.25025192,4.78782108,1.18120957
-2.60230115,5.97803019,0.72886983,0.00000000,0.01424979,1.59870512,0.08494758,3.21311184,4.75425516,1.16210112
-2.59629815,5.88688700,0.71388324,0.00000000,0.01358445,1.58197536,0.07966418,3.17564567,4.71467297,1.14288374
-2.59029515,5.79383148,0.69863863,0.00000000,0.01293129,1.56373031,0.07440749,3.13802786,4.66921627,1.12363591
-2.58429215,5.69934155,0.68318595,0.00000000,0.01229400,1.54405467,0.06923342,3.10039718,4.61812965,1.10443389
-2.57828914,5.60386772,0.66756325,0.00000000,0.01167608,1.52305917,0.06419203,3.06286185,4.56176356,1.08535402
-2.57228614,5.50783930,0.65179847,0.00000000,0.01108090,1.50088113,0.05932700,3.02550530,4.50057228,1.06647443
-2.56628314,5.41166935,0.63591161,0.00000000,0.01051162,1.47768321,0.05467523,2.98839175,4.43510654,1.04787619
-2.56028014,5.31575778,0.61991698,0.00000000,0.00997115,1.45365047,0.05026676,2.95157138,4.36600073,1.02964358
-2.55427714,5.22049210,0.60382545,0.00000000,0.00946209,1.42898575,0.04612485,2.91508469,4.29395508,1.01186355
-2.54827414,5.12624575,0.58764666,0.00000000,0.00898672,1.40390361,0.04226632,2.87896582,4.21971350,0.99462437
-2.54227114,5.03337407,0.57139097,0.00000000,0.00854692,1.37862298,0.03870201,2.84324477,4.14403809,0.97801353
-2.53626813,4.94220824,0.55507117,0.00000000,0.00814411,1.35335913,0.03543738,2.80794852,4.06768154,0.96211495
-2.53026513,4.85304777,0.53870391,0.00000000,0.00777925,1.32831526,0.03247330,2.77310112,3.99135890,0.94700588
-2.52426213,4.76615228,0.52231074,0.00000000,0.00745282,1.30367420,0.02980674,2.73872312,3.91572008,0.93275352
-2.51825913,4.68173330,0.50591890,0.00000000,0.00716477,1.27959079,0.02743171,2.70483048,3.84132475,0.91941164
-2.51225613,4.59994712,0.48956174,0.00000000,0.00691454,1.25618533,0.02534000,2.67143337,3.76862094,0.90701756
-2.50625313,4.52088941,0.47327893,0.00000000,0.00670112,1.23353859,0.02352206,2.63853530,3.69792866,0.89558951
-2.50025013,4.44459248,0.45711635,0.00000000,0.00652306,1.21168865,0.02196771,2.60613273,3.62942955,0.88512477
-2.49424712,4.37102581,0.44112593,0.00000000,0.00637853,1.19062999,0.02066688,2.57421564,3.56316334,0.87559868
-2.48824412,4.30010020,0.42536521,0.00000000,0.00626545,1.17031478,0.01961019,2.54276922,3.49903155,0.86696457
-2.48224112,4.23167589,0.40989688,0.00000000,0.00618154,1.15065660,0.01878943,2.51177663,3.43680838,0.85915490
-2.47623812,4.16557443,0.39478825,0.00000000,0.00612442,1.13153638,0.01819797,2.48122310,3.37615867,0.85208334
-2.47023512,4.10159397,0.38011056,0.00000000,0.00609178,1.11281042,0.01783103,2.45110092,3.31666208,0.84564798
-2.46423212,4.03952732,0.36593836,0.00000000,0.00608144,1.09432012,0.01768575,2.42141527,3.25784255,0.83973538
-2.45822911,3.97918186,0.35234865,0.00000000,0.00609149,1.07590309,0.01776119,2.39219026,3.19920176,0.83422537
-2.45222611,3.92040019,0.33942012,0.00000000,0.00612035,1.05740495,0.01805819,2.36347491,3.14025498,0.82899636
-2.44622311,3.86308020,0.32723203,0.00000000,0.00616691,1.03869151,0.01857906,2.33534829,3.08056771,0.82393088
-2.44022011,3.80719327,0.31586313,0.00000000,0.00623054,1.01966053,0.01932713,2.30792338,3.01979118,0.81892108
-2.43421711,3.75279929,0.30539026,0.00000000,0.00631114,1.00025252,0.02030625,2.28134900,2.95769519,0.81387377
-2.42821411,3.70005730,0.29588682,0.00000000,0.00640915,0.98046009,0.02152011,2.25580944,2.89419643,0.80871495
-2.42221111,3.64923073,0.28742100,0.00000000,0.00652552,0.96033532,0.02297150,2.23152132,2.82938094,0.80339333
-2.41620810,3.60068668,0.28005385,0.00000000,0.00666169,0.93999461,0.02466159,2.20872760,2.76351953,0.79788272
-2.41020510,3.55488868,0.27383720,0.00000000,0.00681948,0.91962097,0.02658906,2.18768873,2.69707526,0.79218311
-2.40420210,3.51238328,0.26881150,0.00000000,0.00700104,0.89946332,0.02874937,2.16867119,2.63070259,0.78632046
-2.39819910,3.47378061,0.26500371,0.00000000,0.00720869,0.87983289,0.03113401,2.15193387,2.56523803,0.78034497
-2.39219610,3.43973002,0.26242531,0.00000000,0.00744484,0.86109681,0.03372990,2.13771297,2.50168271,0.77432815
-2.38619310,3.41089185,0.26107050,0.00000000,0.00771187,0.84366907,0.03651891,2.12620628,2.44117750,0.76835869
-2.38019010,3.38790674,0.26091488,0.00000000,0.00801199,0.82799921,0.03947751,2.11755763,2.38497174,0.76253742
-2.37418709,3.37136438,0.26191453,0.00000000,0.00834716,0.81455914,0.04257676,2.11184275,2.33438693,0.75697164
-2.36818409,3.36177305,0.26400576,0.00000000,0.00871898,0.80382867,0.04578239,2.10905731,2.29077676,0.75176918
-2.36218109,3.35953196,0.26710556,0.00000000,0.00912863,0.79628017,0.04905525,2.10910820,2.25548533,0.74703244
-2.35617809,3.36490776,0.27111271,0.00000000,0.00957682,0.79236315,0.05235191,2.11180859,2.22980505,0.74285292
-2.35017509,3.37801663,0.27590978,0.00000000,0.01006376,0.79248907,0.05562559,2.11687760,2.21493608,0.73930640
-2.34417209,3.39881279,0.28136582,0.00000000,0.01058918,0.79701715,0.05882725,2.12394458,2.21194866,0.73644919
-2.33816908,3.42708429,0.28733966,0.00000000,0.01115232,0.80624161,0.06190691,2.13255811,2.22175005,0.73431556
-2.33216608,3.46245605,0.29368388,0.00000000,0.01175202,0.82038078,0.06481502,2.14219952,2.24505693,0.73291657
-2.32616308,3.50440013,0.30024914,0.00000000,0.01238673,0.83956845,0.06750402,2.15230012,2.28237455,0.73224039
-2.32016008,3.55225259,0.30688871,0.00000000,0.01305460,0.86384789,0.06992980,2.16226164,2.33398307,0.73225392
-2.31415708,3.60523602,0.31346313,0.00000000,0.01375356,0.89316852,0.07205315,2.17147855,2.39993167,0.73290583
-2.30815408,3.66248661,0.31984459,0.00000000,0.01448137,0.92738559,0.07384110,2.17936139,2.48004035,0.73413064
-2.30215108,3.72308437,0.32592098,0.00000000,0.01523573,0.96626279,0.07526801,2.18535974,2.57390935,0.73585371
-2.29614807,3.78608503,0.33159943,0.00000000,0.01601431,1.00947768,0.07631647,2.18898381,2.68093559,0.73799677
-2.29014507,3.85055211,0.33680899,0.00000000,0.01681482,1.05662991,0.07697790,2.18982338,2.80033551,0.74048364
-2.28414207,3.91558778,0.34150256,0.00000000,0.01763505,1.10725178,0.07725278,2.18756343,2.93117301,0.74324590
-2.27813907,3.98036113,0.34565785,0.00000000,0.01847292,1.16082099,0.07715065,2.18199542,3.07239156,0.74622800
-2.27213607,4.04413281,0.34927733,0.00000000,0.01932650,1.21677503,0.07668972,2.17302417,3.22284884,0.74939164
-2.26613307,4.10627506,0.35238726,0.00000000,0.02019401,1.27452663,0.07589616,2.16066972,3.38135240,0.75271908
-2.26013007,4.16628655,0.35503578,0.00000000,0.02107384,1.33347988,0.07480317,2.14506461,3.54669484,0.75621520
-2.25412706,4.22380157,0.35729025,0.00000000,0.02196455,1.39304619,0.07344982,2.12644674,3.71768668,0.75990816
-2.24812406,4.27859357,0.35923389,0.00000000,0.02286483,1.45265969,0.07187968,2.10514837,3.89318563,0.76384854
-2.24212106,4.33057301,0.36096199,0.00000000,0.02377352,1.51179119,0.07013942,2.08158215,4.07212068,0.76810716
-2.23611806,4.37978006,0.36257774,0.00000000,0.02468957,1.56996034,0.06827732,2.05622491,4.25351006,0.77277146
-2.23011506,4.42637257,0.36418810,0.00000000,0.02561197,1.62674536,0.06634181,2.02960020,4.43647210,0.77794078
-2.22411206,4.47061011,0.36589960,0.00000000,0.02653976,1.68179006,0.06438013,2.00226058,4.62022866,0.78372069
-2.21810905,4.51283488,0.36781457,0.00000000,0.02747194,1.73480768,0.06243709,1.97477049,4.80410117,0.79021673
-2.21210605,4.55345059,0.37002771,0.00000000,0.02840741,1.78558175,0.06055402,1.94769053,4.98749957,0.79752787
-2.20610305,4.59290005,0.37262324,0.00000000,0.02934494,1.83396372,0.05876794,1.92156384,5.16990511,0.80574004
-2.20010005,4.63164270,0.37567270,0.00000000,0.03028301,1.87986773,0.05711091,1.89690485,5.35084830,0.81492000
-2.19409705,4.67013294,0.37923343,0.00000000,0.03121982,1.92326295,0.05560965,1.87419097,5.52988347,0.82511002
-2.18809405,4.70880004,0.38334775,0.00000000,0.03215314,1.96416383,0.05428533,1.85385697,5.70656192,0.83632357
-2.18209105,4.74803047,0.38804282,0.00000000,0.03308026,2.00261896,0.05315357,1.83629208,5.88040541,0.84854218
-2.17608804,4.78815317,0.39333106,0.00000000,0.03399793,2.03869923,0.05222468,1.82183940,6.05088201,0.86171376
-2.17008504,4.82942808,0.39921105,0.00000000,0.03490225,2.07248597,0.05150389,1.81079714,6.21738605,0.87575237
-2.16408204,4.87203807,0.40566881,0.00000000,0.03578871,2.10405958,0.05099182,1.80342113,6.37922357,0.89053940
-2.15807904,4.91608435,0.41267932,0.00000000,0.03665212,2.13348957,0.05068496,1.79992789,6.53560457,0.90592610
-2.15207604,4.96158486,0.42020803,0.00000000,0.03748667,2.16082608,0.05057617,1.80049760,6.68564245,0.92173736
-2.14607304,5.00847545,0.42821240,0.00000000,0.03828593,2.18609368,0.05065518,1.80527640,6.82836113,0.93777641
-2.14007004,5.05661317,0.43664319,0.00000000,0.03904301,2.20928724,0.05090910,1.81437733,6.96270924,0.95383010
-2.13406703,5.10578105,0.44544550,0.00000000,0.03975058,2.23037032,0.05132285,1.82787981,7.08758081,0.96967472
-2.12806403,5.15569378,0.45455954,0.00000000,0.04040108,2.24927565,0.05187953,1.84582707,7.20184108,0.98508177
-2.12206103,5.20600375,0.46392096,0.00000000,0.04098686,2.26590773,0.05256072,1.86822183,7.30435623,0.99982352
-2.11605803,5.25630681,0.47346093,0.00000000,0.04150037,2.28014717,0.05334677,1.89502022,7.39402504,1.01367815
-2.11005503,5.30614767,0.48310600,0.00000000,0.04193432,2.29185626,0.05421696,1.92612452,7.46981106,1.02643419
-2.10405203,5.35502463,0.49277779,0.00000000,0.04228191,2.30088560,0.05514967,1.96137499,7.53077354,1.03789421
-2.09804902,5.40239383,0.50239266,0.00000000,0.04253697,2.30708113,0.05612254,2.00054197,7.57609564,1.04787756
-2.09204602,5.44767322,0.51186163,0.00000000,0.04269416,2.31029132,0.05711260,2.04331854,7.60510888,1.05622241
-2.08604302,5.49024679,0.52109049,0.00000000,0.04274908,2.31037417,0.05809640,2.08931515,7.61731280,1.06278692
-2.08004002,5.52946954,0.52998046,0.00000000,0.04269842,2.30720366,0.05905023,2.13805656,7.61238952,1.06744981
-2.07403702,5.56467387,0.53842940,0.00000000,0.04254000,2.30067565,0.05995039,2.18898227,7.59021301,1.07011045
-2.06803402,5.59517793,0.54633364,0.00000000,0.04227287,2.29071285,0.06077343,2.24145068,7.55085317,1.07068870
-2.06203102,5.62029651,0.55359058,0.00000000,0.04189729,2.27726913,0.06149659,2.29474775,7.49457537,1.06912453
-2.05602801,5.63935477,0.56010190,0.00000000,0.04141473,2.26033287,0.06209814,2.34809995,7.42183592,1.06537784
-2.05002501,5.65170496,0.56577740,0.00000000,0.04082786,2.23992962,0.06255794,2.40069166,7.33327423,1.05942830
-2.04402201,5.65674594,0.57053931,0.00000000,0.04014043,2.21612397,0.06285785,2.45168651,7.22970254,1.05127556
-2.03801901,5.65394505,0.57432686,0.00000000,0.03935727,2.18902079,0.06298230,2.50025201,7.11209372,1.04093965
-2.03201601,5.64286171,0.57710082,0.00000000,0.03848411,2.15876584,0.06291876,2.54558647,6.98156786,1.02846167
-2.02601301,5.62317158,0.57884796,0.00000000,0.03752755,2.12554564,0.06265815,2.58694725,6.83937800,1.01390463
