energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-0.02101051,3.03582801,0.42198326,1.50482893,0.04894908,0.05416404,0.46088344,1.20219862,0.14116872,0.00000000
-0.01500750,3.00936162,0.43185313,1.52655720,0.04529623,0.05404793,0.45584572,1.15458845,0.14165900,0.00000000
-0.00900450,2.98526842,0.44192952,1.54883048,0.04166705,0.05391032,0.45093880,1.10894372,0.14199169,0.00000000
-0.00300150,2.96288146,0.45199645,1.57078057,0.03810202,0.05372578,0.44607687,1.06555899,0.14211490,0.00000000
0.00300150,2.94144795,0.46183261,1.59154529,0.03463712,0.05346991,0.44116255,1.02463687,0.14197974,0.00000000
0.00900450,2.92015586,0.47121627,1.61029226,0.03130337,0.05312011,0.43609110,0.98628743,0.14154164,0.00000000
0.01500750,2.89816491,0.47993056,1.62624294,0.02812654,0.05265647,0.43075549,0.95053165,0.14076180,0.00000000
0.02101051,2.87464055,0.48776893,1.63869583,0.02512709,0.05206252,0.42505180,0.91730860,0.13960859,0.00000000
0.02701351,2.84878896,0.49454060,1.64704779,0.02232021,0.05132603,0.41888488,0.88648572,0.13805891,0.00000000
0.03301651,2.81989147,0.50007575,1.65081267,0.01971610,0.05043953,0.41217379,0.85787146,0.13609933,0.00000000
0.03901951,2.78733645,0.50423032,1.64963632,0.01732030,0.04940080,0.40485685,0.83122954,0.13372703,0.00000000
0.04502251,2.75064712,0.50689012,1.64330729,0.01513418,0.04821313,0.39689586,0.80629413,0.13095042,0.00000000
0.05102551,2.70950397,0.50797410,1.63176285,0.01315545,0.04688539,0.38827938,0.78278501,0.12778944,0.00000000
0.05702851,2.66376066,0.50743674,1.61508986,0.01137876,0.04543193,0.37902483,0.76042212,0.12427539,0.00000000
0.06303152,2.61345268,0.50526924,1.59352072,0.00979632,0.04387224,0.36917929,0.73893892,0.12045046,0.00000000
0.06903452,2.55879853,0.50149965,1.56742424,0.00839844,0.04223050,0.35881884,0.71809390,0.11636677,0.00000000
0.07503752,2.50019338,0.49619180,1.53729214,0.00717415,0.04053486,0.34804671,0.69767996,0.11208518,0.00000000
0.08104052,2.43819571,0.48944319,1.50372153,0.00611176,0.03881676,0.33699002,0.67753150,0.10767363,0.00000000
0.08704352,2.37350771,0.48138170,1.46739425,0.00519929,0.03710998,0.32579544,0.65752893,0.10320538,0.00000000
0.09304652,2.30695034,0.47216162,1.42905382,0.00442500,0.03544980,0.31462401,0.63760076,0.09875697,0.00000000
0.09904952,2.23943450,0.46195870,1.38948100,0.00377771,0.03387206,0.30364518,0.61772340,0.09440619,0.00000000
0.10505253,2.17192950,0.45096489,1.34946886,0.00324717,0.03241229,0.29303048,0.59791882,0.09022999,0.00000000
0.11105553,2.10543041,0.43938255,1.30979838,0.00282432,0.03110489,0.28294716,0.57825058,0.08630252,0.00000000
0.11705853,2.04092562,0.42741873,1.27121533,0.00250153,0.02998248,0.27355190,0.55881834,0.08269335,0.00000000
0.12306153,1.97936601,0.41527944,1.23440934,0.00227276,0.02907530,0.26498507,0.53975150,0.07946593,0.00000000
0.12906453,1.92163698,0.40316429,1.19999583,0.00213370,0.02841079,0.25736565,0.52120218,0.07667634,0.00000000
0.13506753,1.86853427,0.39126164,1.16850122,0.00208189,0.02801333,0.25078711,0.50333806,0.07437237,0.00000000
0.14107054,1.82074449,0.37974439,1.14035198,0.00211668,0.02790412,0.24531433,0.48633540,0.07259298,0.00000000
0.14707354,1.77883071,0.36876654,1.11586761,0.00223934,0.02810120,0.24098182,0.47037245,0.07136809,0.00000000
0.15307654,1.74322363,0.35846067,1.09525759,0.00245296,0.02861956,0.23779308,0.45562366,0.07071874,0.00000000
0.15907954,1.71421809,0.34893628,1.07862234,0.00276237,0.02947139,0.23572136,0.44225464,0.07065746,0.00000000
0.16508254,1.69197489,0.34027902,1.06595778,0.00317408,0.03066635,0.23471155,0.43041818,0.07118897,0.00000000
0.17108554,1.67652721,0.33255079,1.05716319,0.00369601,0.03221191,0.23468317,0.42025116,0.07231098,0.00000000
0.17708854,1.66779108,0.32579061,1.05205182,0.00433735,0.03411361,0.23553433,0.41187246,0.07401518,0.00000000
0.18309155,1.66557906,0.32001610,1.05036371,0.00510819,0.03637542,0.23714642,0.40538161,0.07628816,0.00000000
0.18909455,1.66961606,0.31522554,1.05178005,0.00601923,0.03899990,0.23938932,0.40085817,0.07911235,0.00000000
0.19509755,1.67955643,0.31140020,1.05593830,0.00708135,0.04198841,0.24212692,0.39836159,0.08246683,0.00000000
0.20110055,1.69500128,0.30850688,1.06244765,0.00830512,0.04534117,0.24522259,0.39793141,0.08632798,0.00000000
0.20710355,1.71551500,0.30650053,1.07090380,0.00970033,0.04905730,0.24854452,0.39958753,0.09066993,0.00000000
0.21310655,1.74064046,0.30532663,1.08090286,0.01127538,0.05313476,0.25197055,0.40333062,0.09546477,0.00000000
0.21910955,1.76991201,0.30492347,1.09205355,0.01303675,0.05757028,0.25539244,0.40914227,0.10068257,0.00000000
0.22511256,1.80286592,0.30522395,1.10398759,0.01498840,0.06235932,0.25871930,0.41698505,0.10629118,0.00000000
0.23111556,1.83904823,0.30615713,1.11636786,0.01713118,0.06749601,0.26188016,0.42680242,0.11225586,0.00000000
0.23711856,1.87801986,0.30764925,1.12889422,0.01946238,0.07297319,0.26482554,0.43851843,0.11853881,0.00000000
0.24312156,1.91935927,0.30962445,1.14130716,0.02197520,0.07878262,0.26752816,0.45203745,0.12509870,0.00000000
0.24912456,1.96266319,0.31200509,1.15338923,0.02465850,0.08491523,0.26998257,0.46724402,0.13189023,0.00000000
0.25512756,2.00754588,0.31471193,1.16496466,0.02749650,0.09136162,0.27220405,0.48400286,0.13886380,0.00000000
0.26113057,2.05363756,0.31766403,1.17589729,0.03046882,0.09811268,0.27422671,0.50215948,0.14596541,0.00000000
0.26713357,2.10058265,0.32077878,1.18608748,0.03355049,0.10516039,0.27610095,0.52154114,0.15313683,0.00000000
0.27313657,2.14803835,0.32397188,1.19546807,0.03671231,0.11249866,0.27789053,0.54195870,0.16031610,0.00000000
0.27913957,2.19567412,0.32715763,1.20399993,0.03992129,0.12012429,0.27966916,0.56320902,0.16743829,0.00000000
0.28514257,2.24317207,0.33024941,1.21166746,0.04314129,0.12803786,0.28151705,0.58507820,0.17443667,0.00000000
0.29114557,2.29022868,0.33316049,1.21847413,0.04633384,0.13624441,0.28351726,0.60734542,0.18124414,0.00000000
0.29714857,2.33655733,0.33580521,1.22443840,0.04945907,0.14475402,0.28575219,0.62978723,0.18779485,0.00000000
0.30315158,2.38189166,0.33810041,1.22959006,0.05247672,0.15358189,0.28830008,0.65218214,0.19402599,0.00000000
0.30915458,2.42598900,0.33996715,1.23396693,0.05534719,0.16274800,0.29123172,0.67431520,0.19987962,0.00000000
0.31515758,2.46863337,0.34133250,1.23761196,0.05803269,0.17227628,0.29460746,0.69598226,0.20530432,0.00000000
0.32116058,2.50963750,0.34213147,1.24057064,0.06049819,0.18219307,0.29847439,0.71699361,0.21025674,0.00000000
0.32716358,2.54884314,0.34230879,1.24288851,0.06271242,0.19252503,0.30286387,0.73717684,0.21470272,0.00000000
0.33316658,2.58611928,0.34182047,1.24460870,0.06464861,0.20329644,0.30778939,0.75637850,0.21861803,0.00000000
0.33916958,2.62135804,0.34063506,1.24576951,0.06628521,0.21452594,0.31324489,0.77446461,0.22198865,0.00000000
0.34517259,2.65446817,0.33873448,1.24640183,0.06760622,0.22622293,0.31920342,0.79131991,0.22481046,0.00000000
0.35117559,2.68536639,0.33611436,1.24652661,0.06860149,0.23838373,0.32561645,0.80684592,0.22708843,0.00000000
0.35717859,2.71396715,0.33278387,1.24615232,0.06926668,0.25098779,0.33241369,0.82095804,0.22883540,0.00000000
0.36318159,2.74017162,0.32876512,1.24527277,0.06960308,0.26399412,0.33950373,0.83358186,0.23007036,0.00000000
0.36918459,2.76385681,0.32409199,1.24386530,0.06961720,0.27733826,0.34677534,0.84464926,0.23081655,0.00000000
0.37518759,2.78486603,0.31880879,1.24188983,0.06932026,0.29093011,0.35409971,0.85409449,0.23109939,0.00000000
0.38119060,2.80300178,0.31296851,1.23928877,0.06872753,0.30465274,0.36133359,0.86185083,0.23094439,0.00000000
0.38719360,2.81802211,0.30663111,1.23598827,0.06785759,0.31836249,0.36832322,0.86784820,0.23037533,0.00000000
0.39319660,2.82964146,0.29986169,1.23190082,0.06673163,0.33189044,0.37490933,0.87201205,0.22941267,0.00000000
0.39919960,2.83753649,0.29272897,1.22692938,0.06537267,0.34504539,0.38093266,0.87426397,0.22807245,0.00000000
0.40520260,2.84135715,0.28530394,1.22097295,0.06380493,0.35761828,0.38624029,0.87452390,0.22636576,0.00000000
0.41120560,2.84074307,0.27765887,1.21393354,0.06205322,0.36938793,0.39069228,0.87271427,0.22429878,0.00000000
0.41720860,2.83534445,0.26986676,1.20572422,0.06014246,0.38012802,0.39416847,0.86876566,0.22187342,0.00000000
0.42321161,2.82484682,0.26200122,1.19627795,0.05809736,0.38961490,0.39657511,0.86262393,0.21908855,0.00000000
0.42921461,2.80899817,0.25413664,1.18555666,0.05594212,0.39763598,0.39785105,0.85425825,0.21594176,0.00000000
0.43521761,2.78763705,0.24634883,1.17356019,0.05370036,0.40399822,0.39797310,0.84366961,0.21243145,0.00000000
0.44122061,2.76071979,0.23871582,1.16033447,0.05139507,0.40853643,0.39696026,0.83089919,0.20855917,0.00000000
0.44722361,2.72834525,0.23131876,1.14597840,0.04904864,0.41112085,0.39487657,0.81603595,0.20433203,0.00000000
0.45322661,2.69077519,0.22424285,1.13064896,0.04668296,0.41166355,0.39183223,0.79922293,0.19976503,0.00000000
0.45922961,2.64844885,0.21757809,1.11456421,0.04431955,0.41012358,0.38798298,0.78066154,0.19488309,0.00000000
0.46523262,2.60199040,0.21141976,1.09800362,0.04197962,0.40651014,0.38352758,0.76061358,0.18972260,0.00000000
0.47123562,2.55220839,0.20586845,1.08130587,0.03968416,0.40088408,0.37870325,0.73940049,0.18433250,0.00000000
0.47723862,2.50008669,0.20102958,1.06486371,0.03745397,0.39335717,0.37377944,0.71739969,0.17877465,0.00000000
0.48324162,2.44676690,0.19701236,1.04911618,0.03530956,0.38408951,0.36904982,0.69503804,0.17312346,0.00000000
0.48924462,2.39352245,0.19392805,1.03453828,0.03327109,0.37328494,0.36482292,0.67278245,0.16746482,0.00000000
0.49524762,2.34172550,0.19188767,1.02162838,0.03135810,0.36118482,0.36141166,0.65112793,0.16189429,0.00000000
0.50125063,2.29280745,0.19099904,1.01089385,0.02958928,0.34806035,0.35912222,0.63058363,0.15651470,0.00000000
0.50725363,2.24821477,0.19136329,1.00283520,0.02798211,0.33420384,0.35824257,0.61165722,0.15143305,0.00000000
0.51325663,2.20936170,0.19307102,0.99792950,0.02655247,0.31991934,0.35903115,0.59483835,0.14675720,0.00000000
0.51925963,2.17758170,0.19619808,0.99661341,0.02531425,0.30551295,0.36170620,0.58058188,0.14259208,0.00000000
0.52526263,2.15407947,0.20080126,0.99926650,0.02427889,0.29128331,0.36643602,0.56929144,0.13903591,0.00000000
0.53126563,2.13988544,0.20691411,1.00619539,0.02345499,0.27751259,0.37333072,0.56130421,0.13617644,0.00000000
0.53726863,2.13581440,0.21454292,1.01761921,0.02284789,0.26445836,0.38243561,0.55687744,0.13408735,0.00000000
0.54327164,2.14243006,0.22366323,1.03365703,0.02245937,0.25234659,0.39372675,0.55617721,0.13282518,0.00000000
0.54927464,2.16001669,0.23421701,1.05431750,0.02228735,0.24136599,0.40710868,0.55927020,0.13242657,0.00000000
0.55527764,2.18855930,0.24611071,1.07949143,0.02232574,0.23166395,0.42241455,0.56611857,0.13290637,0.00000000
0.56128064,2.22773301,0.25921428,1.10894742,0.02256431,0.22334395,0.43940873,0.57657834,0.13425629,0.00000000
0.56728364,2.27690244,0.27336144,1.14233107,0.02298875,0.21646468,0.45779181,0.59040144,0.13644454,0.00000000
0.57328664,2.33513128,0.28835118,1.17916792,0.02358080,0.21104057,0.47720799,0.60724129,0.13941622,0.00000000
0.57928964,2.40120209,0.30395059,1.21887030,0.02431850,0.20704390,0.49725447,0.62666198,0.14309463,0.00000000
0.58529265,2.47364598,0.31989902,1.26074807,0.02517658,0.20440807,0.51749281,0.64815056,0.14738342,0.00000000
0.59129565,2.55078140,0.33591349,1.30402343,0.02612693,0.20303199,0.53746167,0.67113217,0.15216950,0.00000000
0.59729865,2.63076116,0.35169527,1.34784915,0.02713923,0.20278537,0.55669074,0.69498750,0.15732672,0.00000000
0.60330165,2.71162613,0.36693744,1.39133032,0.02818158,0.20351463,0.57471521,0.71907193,0.16272008,0.00000000
0.60930465,2.79136409,0.38133312,1.43354874,0.02922132,0.20504925,0.59109044,0.74273573,0.16821036,0.00000000
0.61530765,2.86797183,0.39458427,1.47358937,0.03022580,0.20720830,0.60540622,0.76534447,0.17365909,0.00000000
0.62131066,2.93951821,0.40641056,1.51056802,0.03116321,0.20980692,0.61730020,0.78629905,0.17893350,0.00000000
0.62731366,3.00420605,0.41655809,1.54365931,0.03200341,0.21266260,0.62646986,0.80505451,0.18391143,0.00000000
0.63331666,3.06043053,0.42480755,1.57212374,0.03271875,0.21560105,0.63268280,0.82113686,0.18848585,0.00000000
0.63931966,3.10683159,0.43098152,1.59533278,0.03328476,0.21846143,0.63578478,0.83415739,0.19256893,0.00000000
0.64532266,3.14233852,0.43495062,1.61279104,0.03368083,0.22110091,0.63570524,0.84382389,0.19609534,0.00000000
0.65132566,3.16620456,0.43663822,1.62415421,0.03389070,0.22339837,0.63246023,0.84994828,0.19902474,0.00000000
0.65732866,3.17803015,0.43602343,1.62924204,0.03390289,0.22525718,0.62615245,0.85245047,0.20134327,0.00000000
0.66333167,3.17777363,0.43314240,1.62804566,0.03371090,0.22660705,0.61696853,0.85135835,0.20306400,0.00000000
0.66933467,3.16574899,0.42808770,1.62072855,0.03331331,0.22740482,0.60517361,0.84680379,0.20422630,0.00000000
0.67533767,3.14261046,0.42100597,1.60762130,0.03271369,0.22763431,0.59110346,0.83901512,0.20489405,0.00000000
0.68134067,3.10932476,0.41209369,1.58920985,0.03192033,0.22730524,0.57515433,0.82830630,0.20515292,0.00000000
0.68734367,3.06713197,0.40159157,1.56611802,0.03094589,0.22645128,0.55777115,0.81506328,0.20510669,0.00000000
0.69334667,3.01749691,0.38977746,1.53908471,0.02980684,0.22512732,0.53943420,0.79972827,0.20487282,0.00000000
0.69934967,2.96205303,0.37695837,1.50893701,0.02852289,0.22340613,0.52064496,0.78278259,0.20457746,0.00000000
0.70535268,2.90254129,0.36346168,1.47656018,0.02711623,0.22137454,0.50191157,0.76472882,0.20435008,0.00000000
0.71135568,2.84074680,0.34962599,1.44286600,0.02561082,0.21912928,0.48373430,0.74607300,0.20431804,0.00000000
0.71735868,2.77843587,0.33579200,1.40876086,0.02403165,0.21677269,0.46659165,0.72730764,0.20460120,0.00000000
0.72336168,2.71729623,0.32229358,1.37511493,0.02240398,0.21440844,0.45092729,0.70889624,0.20530696,0.00000000
0.72936468,2.65888272,0.30944943,1.34273386,0.02075263,0.21213745,0.43713848,0.69125970,0.20652575,0.00000000
0.73536768,2.60457077,0.29755557,1.31233406,0.01910140,0.21005414,0.42556595,0.67476537,0.20832738,0.00000000
0.74137069,2.55551910,0.28687879,1.28452269,0.01747251,0.20824319,0.41648579,0.65971870,0.21075818,0.00000000
0.74737369,2.51264296,0.27765123,1.25978278,0.01588615,0.20677686,0.41010327,0.64635793,0.21383914,0.00000000
0.75337669,2.47659839,0.27006609,1.23846421,0.01436020,0.20571299,0.40654878,0.63485168,0.21756513,0.00000000
0.75937969,2.44777761,0.26427463,1.22078036,0.01291000,0.20509370,0.40587594,0.62529942,0.22190506,0.00000000
0.76538269,2.42631489,0.26038431,1.20681040,0.01154825,0.20494484,0.40806175,0.61773446,0.22680313,0.00000000
0.77138569,2.41210210,0.25845803,1.19650672,0.01028500,0.20527614,0.41300882,0.61212928,0.23218093,0.00000000
0.77738869,2.40481244,0.25851434,1.18970677,0.00912782,0.20608204,0.42054939,0.60840261,0.23794033,0.00000000
0.78339170,2.40393069,0.26052872,1.18614852,0.00808185,0.20734306,0.43045115,0.60642797,0.24396703,0.00000000
0.78939470,2.40878826,0.26443544,1.18548845,0.00715015,0.20902772,0.44242449,0.60604308,0.25013455,0.00000000
0.79539770,2.41860103,0.27013029,1.18732132,0.00633388,0.21109484,0.45613114,0.60705962,0.25630858,0.00000000
0.80140070,2.43250814,0.27747377,1.19120031,0.00563264,0.21349605,0.47119376,0.60927310,0.26235137,0.00000000
0.80740370,2.44961009,0.28629485,1.19665708,0.00504472,0.21617851,0.48720641,0.61247218,0.26812611,0.00000000
0.81340670,2.46900460,0.29639512,1.20322048,0.00456744,0.21908758,0.50374554,0.61644730,0.27350115,0.00000000
0.81940970,2.48981891,0.30755330,1.21043355,0.00419735,0.22216948,0.52038124,0.62099826,0.27835380,0.00000000
0.82541271,2.51123767,0.31953013,1.21786814,0.00393048,0.22537361,0.53668847,0.62594054,0.28257376,0.00000000
0.83141571,2.53252578,0.33207341,1.22513684,0.00376251,0.22865477,0.55225800,0.63111035,0.28606602,0.00000000
0.83741871,2.55304571,0.34492331,1.23190202,0.00368893,0.23197480,0.56670675,0.63636818,0.28875315,0.00000000
0.84342171,2.57226927,0.35781789,1.23788194,0.00370508,0.23530400,0.57968735,0.64160106,0.29057699,0.00000000
0.84942471,2.58978397,0.37049852,1.24285399,0.00380622,0.23862193,0.59089643,0.64672336,0.29149977,0.00000000
0.85542771,2.60529425,0.38271544,1.24665532,0.00398753,0.24191784,0.60008178,0.65167647,0.29150459,0.00000000
0.86143072,2.61861810,0.39423301,1.24918103,0.00424403,0.24519066,0.60704780,0.65642732,0.29059531,0.00000000
0.86743372,2.62967954,0.40483480,1.25038023,0.00457056,0.24844840,0.61165935,0.66096595,0.28879602,0.00000000
0.87343672,2.63849771,0.41432811,1.25025042,0.00496166,0.25170737,0.61384382,0.66530237,0.28614992,0.00000000
0.87943972,2.64517327,0.42254801,1.24883039,0.00541149,0.25499088,0.61359133,0.66946283,0.28271786,0.00000000
0.88544272,2.64987273,0.42936053,1.24619215,0.00591371,0.25832780,0.61095326,0.67348579,0.27857656,0.00000000
0.89144572,2.65281166,0.43466508,1.24243218,0.00646146,0.26175094,0.60603901,0.67741772,0.27381652,0.00000000
0.89744872,2.65423732,0.43839584,1.23766235,0.00704726,0.26529531,0.59901132,0.68130901,0.26853979,0.00000000
0.90345173,2.65441176,0.44052215,1.23200095,0.00766302,0.26899650,0.59008031,0.68521027,0.26285752,0.00000000
0.90945473,2.65359583,0.44104784,1.22556406,0.00830006,0.27288915,0.57949660,0.68916905,0.25688755,0.00000000
0.91545773,2.65203517,0.44000958,1.21845771,0.00894920,0.27700564,0.56754369,0.69322738,0.25075196,0.00000000
0.92146073,2.64994846,0.43747433,1.21077111,0.00960086,0.28137518,0.55453011,0.69742013,0.24457467,0.00000000
0.92746373,2.64751895,0.43353597,1.20257125,0.01024525,0.28602317,0.54078156,0.70177445,0.23847916,0.00000000
0.93346673,2.64488925,0.42831139,1.19389908,0.01087262,0.29097112,0.52663337,0.70631020,0.23258638,0.00000000
0.93946973,2.64216009,0.42193617,1.18476755,0.01147347,0.29623688,0.51242366,0.71104158,0.22701278,0.00000000
0.94547274,2.63939281,0.41456009,1.17516159,0.01203892,0.30183533,0.49848721,0.71597970,0.22186859,0.00000000
0.95147574,2.63661570,0.40634269,1.16504000,0.01256096,0.30777946,0.48515036,0.72113613,0.21725636,0.00000000
0.95747874,2.63383365,0.39744909,1.15433927,0.01303284,0.31408170,0.47272693,0.72652708,0.21326964,0.00000000
0.96348174,2.63104054,0.38804622,1.14297913,0.01344934,0.32075541,0.46151514,0.73217808,0.20999192,0.00000000
0.96948474,2.62823360,0.37829962,1.13086947,0.01380712,0.32781642,0.45179536,0.73812866,0.20749581,0.00000000
0.97548774,2.62542874,0.36837085,1.11791832,0.01410491,0.33528448,0.44382862,0.74443685,0.20584227,0.00000000
0.98149075,2.62267554,0.35841552,1.10404035,0.01434380,0.34318443,0.43785563,0.75118297,0.20508013,0.00000000
0.98749375,2.62007097,0.34858198,1.08916547,0.01452734,0.35154708,0.43409592,0.75847240,0.20524560,0.00000000
0.99349675,2.61777051,0.33901050,1.07324679,0.01466160,0.36040945,0.43274703,0.76643692,0.20636197,0.00000000
0.99949975,2.61599560,0.32983288,1.05626765,0.01475520,0.36981461,0.43398332,0.77523452,0.20843935,0.00000000
1.00550275,2.61503671,0.32117229,1.03824702,0.01481919,0.37981071,0.43795432,0.78504715,0.21147447,0.00000000
1.01150575,2.61525122,0.31314321,1.01924299,0.01486688,0.39044953,0.44478238,0.79607668,0.21545060,0.00000000
1.01750875,2.61705599,0.30585142,0.99935400,0.01491361,0.40178429,0.45455957,0.80853886,0.22033754,0.00000000
1.02351176,2.62091467,0.29939364,0.97871779,0.01497638,0.41386701,0.46734393,0.82265542,0.22609176,0.00000000
1.02951476,2.62732003,0.29385706,0.95750787,0.01507352,0.42674540,0.48315513,0.83864477,0.23265669,0.00000000
1.03551776,2.63677233,0.28931844,0.93592794,0.01522424,0.44045948,0.50196971,0.85671147,0.23996326,0.00000000
1.04152076,2.64975463,0.28584289,0.91420431,0.01544821,0.45503813,0.52371637,0.87703502,0.24793063,0.00000000
1.04752376,2.66670643,0.28348241,0.89257698,0.01576508,0.47049559,0.54827149,0.89975859,0.25646732,0.00000000
1.05352676,2.68799716,0.28227417,0.87128974,0.01619402,0.48682838,0.57545544,0.92497817,0.26547255,0.00000000
1.05952976,2.71390105,0.28223877,0.85057996,0.01675336,0.50401249,0.60502996,0.95273274,0.27483800,0.00000000
1.06553277,2.74457486,0.28337861,0.83066864,0.01746016,0.52200124,0.63669718,0.98299616,0.28444988,0.00000000
1.07153577,2.78003996,0.28567648,0.81175134,0.01832995,0.54072384,0.67010045,1.01567115,0.29419129,0.00000000
1.07753877,2.82016980,0.28909473,0.79399037,0.01937643,0.56008477,0.70482740,1.05058584,0.30394485,0.00000000
1.08354177,2.86468373,0.29357496,0.77750883,0.02061133,0.57996404,0.74041522,1.08749322,0.31359548,0.00000000
1.08954477,2.91314771,0.29903856,0.76238664,0.02204432,0.60021833,0.77635837,1.12607372,0.32303325,0.00000000
1.09554777,2.96498194,0.30538804,0.74865875,0.02368295,0.62068311,0.81211844,1.16594077,0.33215621,0.00000000
1.10155078,3.01947522,0.31250932,0.73631561,0.02553272,0.64117549,0.84713607,1.20664944,0.34087297,0.00000000
1.10755378,3.07580544,0.32027483,0.72530567,0.02759712,0.66149795,0.88084435,1.24770774,0.34910510,0.00000000
1.11355678,3.13306519,0.32854751,0.71553970,0.02987778,0.68144263,0.91268341,1.28859022,0.35678897,0.00000000
1.11955978,3.19029113,0.33718530,0.70689658,0.03237456,0.70079613,0.94211545,1.32875332,0.36387712,0.00000000
1.12556278,3.24649595,0.34604624,0.69923019,0.03508564,0.71934471,0.96863965,1.36765180,0.37033901,0.00000000
1.13156578,3.30070099,0.35499367,0.69237683,0.03800762,0.73687956,0.99180626,1.40475564,0.37616105,0.00000000
1.13756878,3.35196829,0.36390145,0.68616281,0.04113545,0.75320216,1.01122921,1.43956651,0.38134597,0.00000000
1.14357179,3.39943022,0.37265882,0.68041174,0.04446241,0.76812934,1.02659675,1.47163329,0.38591148,0.00000000
1.14957479,3.44231558,0.38117466,0.67495117,0.04797991,0.78149802,1.03767952,1.50056578,0.38988826,0.00000000
1.15557779,3.47997094,0.38938100,0.66961820,0.05167721,0.79316941,1.04433571,1.52604606,0.39331755,0.00000000
1.16158079,3.51187633,0.39723542,0.66426398,0.05554109,0.80303256,1.04651316,1.54783707,0.39624816,0.00000000
1.16758379,3.53765492,0.40472234,0.65875686,0.05955540,0.81100707,1.04424834,1.56578799,0.39873342,0.00000000
1.17358679,3.55707645,0.41185305,0.65298425,0.06370059,0.81704496,1.03766221,1.57983628,0.40082790,0.00000000
1.17958979,3.57005467,0.41866456,0.64685334,0.06795321,0.82113175,1.02695342,1.59000642,0.40258438,0.00000000
1.18559280,3.57663934,0.42521718,0.64029062,0.07228547,0.82328642,1.01238904,1.59640537,0.40405100,0.00000000
1.19159580,3.57700358,0.43159121,0.63324065,0.07666482,0.82356070,0.99429350,1.59921531,0.40526894,0.00000000
1.19759880,3.57142760,0.43788262,0.62566426,0.08105374,0.82203742,0.97303628,1.59868386,0.40627069,0.00000000
1.20360180,3.56028006,0.44419824,0.61753632,0.08540961,0.81882813,0.94901887,1.59511251,0.40707888,0.00000000
1.20960480,3.54399816,0.45065051,0.60884355,0.08968494,0.81407019,0.92266177,1.58884384,0.40770605,0.00000000
1.21560780,3.52306762,0.45735212,0.59958240,0.09382772,0.80792324,0.89439202,1.58024817,0.40815496,0.00000000
1.22161081,3.49800367,0.46441080,0.58975739,0.09778211,0.80056538,0.86463178,1.56971020,0.40841970,0.00000000
1.22761381,3.46933389,0.47192442,0.57937977,0.10148948,0.79218898,0.83378838,1.55761634,0.40848738,0.00000000
1.23361681,3.43758338,0.47997659,0.56846685,0.10488963,0.78299646,0.80224613,1.54434311,0.40834023,0.00000000
1.23961981,3.40326272,0.48863291,0.55704174,0.10792229,0.77319584,0.77036000,1.53024688,0.40795805,0.00000000
1.24562281,3.36685871,0.49793789,0.54513366,0.11052886,0.76299643,0.73845130,1.51565544,0.40732068,0.00000000
1.25162581,3.32882770,0.50791264,0.53277848,0.11265418,0.75260445,0.70680522,1.50086115,0.40641048,0.00000000
1.25762881,3.28959113,0.51855319,0.52001953,0.11424848,0.74221880,0.67567004,1.48611593,0.40521440,0.00000000
1.26363182,3.24953267,0.52982952,0.50690841,0.11526918,0.73202695,0.64525777,1.47162780,0.40372567,0.00000000
1.26963482,3.20899647,0.54168513,0.49350557,0.11568261,0.72220087,0.61574593,1.45755883,0.40194489,0.00000000
1.27563782,3.16828579,0.55403711,0.47988064,0.11546547,0.71289329,0.58728009,1.44402431,0.39988046,0.00000000
1.28164082,3.12766153,0.56677669,0.46611222,0.11460605,0.70423411,0.55997689,1.43109282,0.39754828,0.00000000
1.28764382,3.08734034,0.57977016,0.45228711,0.11310503,0.69632708,0.53392723,1.41878707,0.39497078,0.00000000
1.29364682,3.04749213,0.59286017,0.43849895,0.11097583,0.68924702,0.50919938,1.40708532,0.39217540,0.00000000
1.29964982,3.00823700,0.60586751,0.42484623,0.10824457,0.68303740,0.48584178,1.39592340,0.38919258,0.00000000
1.30565283,2.96964192,0.61859321,0.41142974,0.10494958,0.67770871,0.46388552,1.38519713,0.38605341,0.00000000
1.31165583,2.93171762,0.63082128,0.39834960,0.10114038,0.67323761,0.44334641,1.37476542,0.38278730,0.00000000
1.31765883,2.89441633,0.64232193,0.38570214,0.09687639,0.66956700,0.42422655,1.36445402,0.37941965,0.00000000
1.32366183,2.85763099,0.65285553,0.37357654,0.09222527,0.66660726,0.40651572,1.35406014,0.37596998,0.00000000
1.32966483,2.82119677,0.66217708,0.36205181,0.08726094,0.66423855,0.39019248,1.34335800,0.37245047,0.00000000
1.33566783,2.78489536,0.67004158,0.35119405,0.08206160,0.66231447,0.37522523,1.33210548,0.36886527,0.00000000
1.34167084,2.74846253,0.67620975,0.34105427,0.07670752,0.66066687,0.36157335,1.32005182,0.36521052,0.00000000
1.34767384,2.71159915,0.68045451,0.33166704,0.07127897,0.65911176,0.34918860,1.30694636,0.36147528,0.00000000
1.35367684,2.67398560,0.68256756,0.32304995,0.06585423,0.65745624,0.33801668,1.29254816,0.35764317,0.00000000
1.35967984,2.63529916,0.68236621,0.31520397,0.06050782,0.65550618,0.32799932,1.27663615,0.35369486,0.00000000
1.36568284,2.59523372,0.67969994,0.30811488,0.05530892,0.65307428,0.31907661,1.25901945,0.34961110,0.00000000
