energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Li_s_up,Li_s_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
0.68734367,3.62994879,-15.66955012,0.12775221,-0.02621744,0.17360170,-0.22457763,0.43561956,-0.32281807,0.90176228,-1.20498095,1.68219343,-12.80279725,0.88031104,-1.64634660,0.00000000,-0.00000000
0.69334667,3.42640524,-15.79958797,0.11898205,-0.02610488,0.16396401,-0.22808713,0.43173231,-0.32306905,0.85794996,-1.22011428,1.57653226,-12.91997669,0.82179782,-1.66144859,0.00000000,-0.00000000
0.69934967,3.23501618,-15.87599255,0.11084466,-0.02590121,0.15438179,-0.23123433,0.42752447,-0.32263366,0.81517469,-1.23172578,1.47762950,-12.99181477,0.76849350,-1.67287860,0.00000000,-0.00000000
0.70535268,3.05709064,-15.89685859,0.10340974,-0.02560794,0.14492476,-0.23397462,0.42294880,-0.32132565,0.77370666,-1.23974196,1.38620200,-13.01644575,0.72076392,-1.68062785,0.00000000,-0.00000000
0.71135568,2.89380190,-15.86131007,0.09673689,-0.02522749,0.13565750,-0.23626816,0.41799032,-0.31899321,0.73378907,-1.24415489,1.30287630,-12.99288485,0.67892425,-1.68475189,0.00000000,-0.00000000
0.71735868,2.74618971,-15.76953495,0.09087555,-0.02476325,0.12663936,-0.23808033,0.41266886,-0.31552343,0.69564100,-1.24502235,1.22818847,-12.92106473,0.64323938,-1.68536702,0.00000000,-0.00000000
0.72336168,2.61516048,-15.62278910,0.08586485,-0.02421960,0.11792449,-0.23938221,0.40703943,-0.31084519,0.65945996,-1.24246617,1.16258376,-12.80184540,0.61392400,-1.68264487,0.00000000,-0.00000000
0.72936468,2.50148426,-15.42336827,0.08173356,-0.02360196,0.10956192,-0.24015072,0.40119048,-0.30493038,0.62542388,-1.23666856,1.10641561,-12.63699628,0.59114194,-1.67680521,0.00000000,-0.00000000
0.73536768,2.40578789,-15.17454800,0.07849989,-0.02291673,0.10159562,-0.24036885,0.39524012,-0.29779342,0.59369214,-1.22786662,1.05994360,-12.42915013,0.57500462,-1.66810743,0.00000000,-0.00000000
0.74137069,2.32854435,-14.88049280,0.07617134,-0.02217133,0.09406471,-0.24002560,0.38933045,-0.28948931,0.56440560,-1.21634516,1.02333036,-12.18172984,0.56556858,-1.65684085,0.00000000,-0.00000000
0.74737369,2.27005857,-14.54613716,0.07474448,-0.02137402,0.08700350,-0.23911603,0.38362028,-0.28011010,0.53768547,-1.20242784,0.99663738,-11.89884999,0.56283220,-1.64331435,0.00000000,-0.00000000
0.75337669,2.23045078,-14.17704214,0.07420470,-0.02053387,0.08044169,-0.23764106,0.37827671,-0.26978022,0.51363135,-1.18646708,0.97982016,-11.58519643,0.56673178,-1.62784570,0.00000000,-0.00000000
0.75937969,2.20963890,-13.77923249,0.07452596,-0.01966052,0.07440452,-0.23560731,0.37346600,-0.25865076,0.49231845,-1.16883303,0.97272325,-11.24588803,0.57713745,-1.61075095,0.00000000,-0.00000000
0.76538269,2.20732162,-13.35902037,0.07567071,-0.01876404,0.06891294,-0.23302695,0.36934430,-0.24689309,0.47379447,-1.14990187,0.97507585,-10.88632578,0.59384936,-1.59233434,0.00000000,-0.00000000
0.77138569,2.22296426,-12.92282201,0.07758990,-0.01785471,0.06398388,-0.22991737,0.36604871,-0.23469199,0.45807646,-1.13004402,0.98648876,-10.51203473,0.61659467,-1.57287908,0.00000000,-0.00000000
0.77738869,2.25578953,-12.47697457,0.08022318,-0.01694277,0.05963056,-0.22630096,0.36368932,-0.22223870,0.44514814,-1.10961264,1.00645366,-10.12850510,0.64502595,-1.55263935,0.00000000,-0.00000000
0.78339170,2.30477500,-12.02756021,0.08349948,-0.01603818,0.05586289,-0.22220479,0.36234257,-0.20972418,0.43495803,-1.08893290,1.03434531,-9.74103857,0.67872152,-1.53183386,0.00000000,-0.00000000
0.78939470,2.36865916,-11.58024431,0.08733789,-0.01515038,0.05268796,-0.21766032,0.36204644,-0.19733273,0.42741888,-1.06829246,1.06942757,-9.35460588,0.71718811,-1.51064121,0.00000000,-0.00000000
0.79539770,2.44595702,-11.14013403,0.09164889,-0.01428811,0.05011060,-0.21270303,0.36279777,-0.18523638,0.42240863,-1.04793359,1.11086365,-8.97372116,0.75986632,-1.48919728,0.00000000,-0.00000000
0.80140070,2.53498621,-10.71166279,0.09633611,-0.01345915,0.04813408,-0.20737208,0.36455174,-0.17359010,0.41977301,-1.02804731,1.15773084,-8.60233781,0.80613891,-1.46759471,0.00000000,-0.00000000
0.80740370,2.63390335,-10.29850483,0.10129840,-0.01267023,0.04676085,-0.20170995,0.36722379,-0.16252804,0.41933018,-1.00876972,1.20903974,-8.24376966,0.85534198,-1.44588457,0.00000000,-0.00000000
0.81340670,2.74075008,-9.90352277,0.10643237,-0.01192685,0.04599329,-0.19576206,0.37069367,-0.15216088,0.42087695,-0.99018089,1.26375761,-7.90064005,0.90677889,-1.42408026,0.00000000,-0.00000000
0.81940970,2.85350728,-9.52874962,0.11163518,-0.01123325,0.04583451,-0.18957632,0.37481143,-0.14257423,0.42419673,-0.97230621,1.32083521,-7.57486004,0.95973634,-1.40216331,0.00000000,-0.00000000
0.82541271,2.97015539,-9.17540507,0.11680756,-0.01059239,0.04628915,-0.18320281,0.37940514,-0.13382823,0.42906867,-0.95512025,1.37923608,-7.26763592,1.01350220,-1.38009112,0.00000000,-0.00000000
0.83141571,3.08873815,-8.84394427,0.12185705,-0.01000593,0.04736398,-0.17669329,0.38428964,-0.12595810,0.43527769,-0.93855305,1.43796717,-6.97950448,1.06738423,-1.35780609,0.00000000,-0.00000000
0.83741871,3.20742663,-8.53413596,0.12670102,-0.00947439,0.04906846,-0.17010084,0.38927606,-0.11897561,0.44262483,-0.92249835,1.49610921,-6.71039349,1.12072884,-1.33524602,0.00000000,-0.00000000
0.84342171,3.32458022,-8.24516551,0.13126971,-0.00899719,0.05141507,-0.16347944,0.39418123,-0.11287130,0.45093729,-0.90682370,1.55284550,-6.45970388,1.17293895,-1.31235504,0.00000000,-0.00000000
0.84942471,3.43880126,-7.97575696,0.13550872,-0.00857284,0.05441939,-0.15688357,0.39883675,-0.10761730,0.46007767,-0.89138170,1.60748731,-6.22640870,1.22349005,-1.28909478,0.00000000,-0.00000000
0.85542771,3.54897995,-7.72430809,0.13938118,-0.00819914,0.05809992,-0.15036781,0.40309690,-0.10317054,0.46995166,-0.87602200,1.65949467,-6.00916382,1.27194354,-1.26545508,0.00000000,-0.00000000
0.86143072,3.65432676,-7.48903113,0.14286915,-0.00787333,0.06247755,-0.14398648,0.40684503,-0.09947615,0.48051380,-0.86060344,1.70849101,-5.80642464,1.31795660,-1.24146367,0.00000000,-0.00000000
0.86743372,3.75439020,-7.26809243,0.14597432,-0.00759234,0.06757470,-0.13779319,0.40999806,-0.09647091,0.49177064,-0.84500572,1.75427074,-5.61656295,1.36128797,-1.21719437,0.00000000,-0.00000000
0.87343672,3.84905818,-7.05974397,0.14871783,-0.00735296,0.07341410,-0.13184046,0.41250876,-0.09408657,0.50378120,-0.82914002,1.79679910,-5.43797827,1.40179929,-1.19277316,0.00000000,-0.00000000
0.87943972,3.93854256,-6.86244051,0.15113928,-0.00715209,0.08001729,-0.12617922,0.41436580,-0.09225285,0.51665422,-0.81295796,1.83620384,-5.26919864,1.43945172,-1.16838165,0.00000000,-0.00000000
0.88544272,4.02334697,-6.67493687,0.15329475,-0.00698686,0.08740274,-0.12085838,0.41559141,-0.09090009,0.53054244,-0.79645856,1.87275908,-5.10896608,1.47429819,-1.14425779,0.00000000,-0.00000000
0.89144572,4.10421918,-6.49636097,0.15525405,-0.00685481,0.09558377,-0.11592423,0.41623701,-0.08996143,0.54563372,-0.77969265,1.90686176,-4.95630332,1.50647126,-1.12069333,0.00000000,-0.00000000
0.89744872,4.18209019,-6.32625965,0.15709724,-0.00675402,0.10456629,-0.11141984,0.41637702,-0.08937439,0.56213959,-0.76276455,1.93900183,-4.81055909,1.53616757,-1.09802820,0.00000000,-0.00000000
0.90345173,4.25800278,-6.16461565,0.15891051,-0.00668317,0.11434645,-0.10738441,0.41610124,-0.08908203,0.58028135,-0.74583095,1.96972747,-4.67143060,1.56362930,-1.07664175,0.00000000,-0.00000000
0.90945473,4.33303320,-6.01183577,0.16078168,-0.00664165,0.12490828,-0.10385244,0.41550639,-0.08903350,0.60027452,-0.72909679,1.99960711,-4.53896303,1.58912384,-1.05694117,0.00000000,-0.00000000
0.91545773,4.40820989,-5.86871158,0.16279542,-0.00662954,0.13622153,-0.10085302,0.41468724,-0.08918416,0.62231226,-0.71280866,2.02919005,-4.41352693,1.61292254,-1.03934748,0.00000000,-0.00000000
0.92146073,4.48443354,-5.73635569,0.16502855,-0.00664762,0.14823970,-0.09840893,0.41372808,-0.08949528,0.64654848,-0.69724557,2.05896787,-4.29577571,1.63527977,-1.02427964,0.00000000,-0.00000000
0.92746373,4.56240266,-5.61611741,0.16754553,-0.00669735,0.16089848,-0.09653579,0.41269496,-0.08993345,0.67308158,-0.68270797,2.08933840,-4.18658619,1.65641321,-1.01213744,0.00000000,-0.00000000
0.93346673,4.64254868,-5.50948315,0.17039442,-0.00678085,0.17411473,-0.09524127,0.41162921,-0.09046971,0.70193962,-0.66950514,2.12057437,-4.08698596,1.67648657,-1.00328397,0.00000000,-0.00000000
0.93946973,4.72498421,-5.41796703,0.17360354,-0.00690077,0.18778606,-0.09452431,0.41054274,-0.09107867,0.73306766,-0.65794190,2.15279825,-3.99807213,1.69559546,-0.99802839,0.00000000,-0.00000000
0.94547274,4.80946728,-5.34299794,0.17717892,-0.00706032,0.20179105,-0.09437448,0.40941536,-0.09173750,0.76631819,-0.64830498,2.18596484,-3.92092585,1.71375736,-0.99660982,0.00000000,-0.00000000
0.95147574,4.89538391,-5.28580925,0.18110279,-0.00726312,0.21599039,-0.09477155,0.40819426,-0.09242505,0.80144514,-0.64084992,2.21985236,-3.85652758,1.73090596,-0.99918316,0.00000000,-0.00000000
0.95747874,4.98175002,-5.24733680,0.18533309,-0.00751321,0.23022873,-0.09568517,0.40679576,-0.09312112,0.83810202,-0.63578908,2.25406282,-3.80567751,1.74689058,-1.00580735,0.00000000,-0.00000000
0.96348174,5.06723322,-5.22813078,0.18980421,-0.00781496,0.24433736,-0.09707492,0.40510913,-0.09380584,0.87584453,-0.63328114,2.28803165,-3.76892516,1.76148045,-1.01643689,0.00000000,-0.00000000
0.96948474,5.15019366,-5.22828551,0.19442871,-0.00817308,0.25813776,-0.09889056,0.40300236,-0.09445942,0.91413777,-0.63342292,2.32104629,-3.74651185,1.77437392,-1.03091671,0.00000000,-0.00000000
0.97548774,5.22874235,-5.24739096,0.19910018,-0.00859256,0.27144577,-0.10107265,0.40032929,-0.09506202,0.95236794,-0.63624354,2.35227283,-3.73832855,1.78521226,-1.04898098,0.00000000,-0.00000000
0.98149075,5.30081448,-5.28450776,0.20369699,-0.00907871,0.28407642,-0.10355342,0.39693797,-0.09559390,0.98985826,-0.64170145,2.38078961,-3.74389096,1.79359745,-1.07025567,0.00000000,-0.00000000
0.98749375,5.36425457,-5.33816708,0.20808682,-0.00963713,0.29584922,-0.10625800,0.39267945,-0.09603578,1.02588860,-0.64968419,2.40562616,-3.76233287,1.79911327,-1.09426503,0.00000000,-0.00000000
0.99349675,5.41690956,-5.40639480,0.21213173,-0.01027380,0.30659365,-0.10910595,0.38741663,-0.09636939,1.05971815,-0.66001114,2.42580572,-3.79241756,1.80134884,-1.12044155,0.00000000,-0.00000000
0.99949975,5.45672570,-5.48675875,0.21569366,-0.01099503,0.31615481,-0.11201295,0.38103269,-0.09657804,1.09061027,-0.67243886,2.44038926,-3.83256646,1.79992358,-1.14813924,0.00000000,-0.00000000
1.00550275,5.48184485,-5.57643645,0.21863994,-0.01180754,0.32439882,-0.11489281,0.37343844,-0.09664739,1.11785843,-0.68666888,2.44851912,-3.88090339,1.79451254,-1.17664957,0.00000000,-0.00000000
1.01150575,5.49069575,-5.67230001,0.22084873,-0.01271847,0.33121789,-0.11765948,0.36457844,-0.09656609,1.14081237,-0.70235753,2.44946014,-3.93531194,1.78487094,-1.20521969,0.00000000,-0.00000000
1.01750875,5.48207616,-5.77101433,0.22221405,-0.01373536,0.33653471,-0.12022924,0.35443535,-0.09632647,1.15890312,-0.71912743,2.44263636,-3.99350317,1.77085684,-1.23307214,0.00000000,-0.00000000
1.02351176,5.45522207,-5.86914404,0.22265027,-0.01486615,0.34030604,-0.12252276,0.34303251,-0.09592512,1.17166602,-0.73657996,2.42766178,-4.05309056,1.75245084,-1.25942552,0.00000000,-0.00000000
1.02951476,5.40986073,-5.96326469,0.22209577,-0.01611909,0.34252531,-0.12446719,0.33043446,-0.09536332,1.17876052,-0.75430838,2.40436363,-4.11166870,1.72977194,-1.28351539,0.00000000,-0.00000000
1.03551776,5.34624522,-6.05007352,0.22051569,-0.01750269,0.34322400,-0.12599790,0.31674569,-0.09464739,1.17998599,-0.77191090,2.37279718,-4.16689245,1.70308846,-1.30461488,0.00000000,-0.00000000
1.04152076,5.26516877,-6.12649554,0.21790369,-0.01902554,0.34247184,-0.12706020,0.30210748,-0.09378888,1.17529271,-0.78900322,2.33325153,-4.21655336,1.67282364,-1.32205418,0.00000000,-0.00000000
1.04752376,5.16795822,-6.18978093,0.21428255,-0.02069617,0.34037571,-0.12761058,0.28669330,-0.09280467,1.16478760,-0.80523009,2.28624611,-4.25865053,1.63955529,-1.33523870,0.00000000,-0.00000000
1.05352676,5.05644692,-6.23759038,0.20970368,-0.02252282,0.33707722,-0.12761767,0.27070293,-0.09171691,1.14873434,-0.82027536,2.23251812,-4.29145322,1.60400925,-1.34366506,0.00000000,-0.00000000
1.05952976,4.93292799,-6.26806564,0.20424566,-0.02451315,0.33274921,-0.12706288,0.25435564,-0.09055292,1.12754782,-0.83387036,2.17300164,-4.31355331,1.56704674,-1.34693479,0.00000000,-0.00000000
1.06553277,4.80009024,-6.27988313,0.19801162,-0.02667399,0.32759110,-0.12594055,0.23788296,-0.08934507,1.10178325,-0.84580010,2.10879926,-4.32390597,1.52964582,-1.34476530,0.00000000,-0.00000000
1.07153577,4.66093926,-6.27228958,0.19112596,-0.02901099,0.32182343,-0.12425782,0.22152121,-0.08813051,1.07212025,-0.85590737,2.04114772,-4.32185758,1.49287752,-1.33699775,0.00000000,-0.00000000
1.07753877,4.51870711,-6.24511884,0.18373020,-0.03152830,0.31568178,-0.12203404,0.20550430,-0.08695101,1.03934265,-0.86409454,1.97137899,-4.30716041,1.45787733,-1.32360193,0.00000000,-0.00000000
1.08354177,4.37675446,-6.19879018,0.17597841,-0.03422824,0.30941026,-0.11929991,0.19005700,-0.08585275,1.00431490,-0.87032309,1.90087864,-4.27997402,1.42581308,-1.30467778,0.00000000,-0.00000000
1.08954477,4.23846914,-6.13428876,0.16803223,-0.03711093,0.30325495,-0.11609631,0.17538901,-0.08488605,0.96795603,-0.87461117,1.83104321,-4.24085394,1.39785038,-1.28045368,0.00000000,-0.00000000
1.09554777,4.10716528,-6.05312964,0.16005585,-0.04017405,0.29745748,-0.11247285,0.16169002,-0.08410519,0.93121226,-0.87702919,1.76323839,-4.19072836,1.37511673,-1.25128157,0.00000000,-0.00000000
1.10155078,3.98598697,-5.95730698,0.15221091,-0.04341254,0.29224904,-0.10848633,0.14912580,-0.08356812,0.89502933,-0.87769389,1.69875980,-4.13086413,1.35866587,-1.21762900,0.00000000,-0.00000000
1.10755378,3.87782017,-5.84923055,0.14465180,-0.04681839,0.28784509,-0.10419901,0.13783545,-0.08333610,0.86032571,-0.87676118,1.63879771,-4.06282346,1.34944354,-1.18006831,0.00000000,-0.00000000
1.11355678,3.78521607,-5.73165202,0.13752118,-0.05038053,0.28444093,-0.09967684,0.12792985,-0.08347333,0.82796762,-0.87441811,1.58440717,-3.98841299,1.34825606,-1.13926327,0.00000000,-0.00000000
1.11955978,3.71032850,-5.60758328,0.13094622,-0.05408470,0.28220826,-0.09498774,0.11949113,-0.08404635,0.79874676,-0.87087442,1.53648436,-3.90962681,1.35574300,-1.09595344,0.00000000,-0.00000000
1.12556278,3.65486728,-5.48020961,0.12503534,-0.05791352,0.28129287,-0.09019992,0.11257310,-0.08512339,0.77336147,-0.86635398,1.49574993,-3.82858558,1.37235493,-1.05093674,0.00000000,-0.00000000
1.13156578,3.62006868,-5.35280007,0.11987576,-0.06184653,0.28181349,-0.08538030,0.10720261,-0.08677348,0.75240191,-0.86108653,1.46273957,-3.74747316,1.39833715,-1.00505054,0.00000000,-0.00000000
1.13756878,3.60668346,-5.22861756,0.11553180,-0.06586039,0.28386173,-0.08059313,0.10338148,-0.08906540,0.73633941,-0.85530005,1.43780182,-3.66847286,1.43372017,-0.95915188,0.00000000,-0.00000000
1.14357179,3.61498182,-5.11083108,0.11204390,-0.06992913,0.28750301,-0.07589873,0.10108903,-0.09206649,0.72552033,-0.84921397,1.42110268,-3.59370485,1.47831712,-0.91409715,0.00000000,-0.00000000
1.14957479,3.64477434,-5.00243206,0.10942854,-0.07402448,0.29277845,-0.07135256,0.10028492,-0.09584130,0.72016416,-0.84303345,1.41263640,-3.52516630,1.53172835,-0.87072196,0.00000000,-0.00000000
1.15557779,3.69544704,-4.90615701,0.10767879,-0.07811625,0.29970732,-0.06700433,0.10091220,-0.10045011,0.72036566,-0.83694485,1.41224156,-3.46467595,1.59335294,-0.82982148,0.00000000,-0.00000000
1.16158079,3.76600812,-4.82441804,0.10676554,-0.08217280,0.30829007,-0.06289752,0.10290035,-0.10594740,0.72610059,-0.83111239,1.41962114,-3.41382413,1.66240667,-0.79213195,0.00000000,-0.00000000
1.16758379,3.85514373,-4.75924289,0.10663939,-0.08616151,0.31851148,-0.05906898,0.10616833,-0.11238038,0.73723447,-0.82567610,1.43436564,-3.37392972,1.73794572,-0.75831366,0.00000000,-0.00000000
1.17358679,3.96127963,-4.71222575,0.10723294,-0.09004934,0.33034376,-0.05554882,0.11062729,-0.11978754,0.75353365,-0.82075080,1.45597753,-3.34600492,1.81889505,-0.72893595,0.00000000,-0.00000000
1.17958979,4.08264548,-4.68448985,0.10846359,-0.09380335,0.34374939,-0.05236038,0.11618315,-0.12819736,0.77467808,-0.81642617,1.48389607,-3.33072871,1.90408038,-0.70446462,0.00000000,-0.00000000
1.18559280,4.21733883,-4.67666276,0.11023650,-0.09739128,0.35868339,-0.04952048,0.12273868,-0.13762725,0.80027489,-0.81276764,1.51752086,-3.32842969,1.99226238,-0.68525195,0.00000000,-0.00000000
1.19159580,4.36338546,-4.68886486,0.11244784,-0.10078214,0.37509484,-0.04703974,0.13019527,-0.14808281,0.82987229,-0.80981793,1.55623336,-3.33907871,2.08217177,-0.67152975,0.00000000,-0.00000000
1.19759880,4.51879374,-4.72071124,0.11498806,-0.10394675,0.39292759,-0.04492298,0.13845424,-0.15955730,0.86297288,-0.80759906,1.59941496,-3.36229162,2.17254380,-0.66340551,0.00000000,-0.00000000
1.20360180,4.68160053,-4.77132701,0.11774511,-0.10685834,0.41211997,-0.04316974,0.14741764,-0.17203157,0.89904616,-0.80611469,1.64646131,-3.39734200,2.26215090,-0.66086176,0.00000000,-0.00000000
1.20960480,4.84990714,-4.83937580,0.12060753,-0.10949307,0.43260352,-0.04177488,0.15698876,-0.18547424,0.93753943,-0.80535253,1.69679199,-3.44318377,2.34983216,-0.66375872,0.00000000,-0.00000000
1.21560780,5.02190419,-4.92310052,0.12346740,-0.11183058,0.45430089,-0.04072913,0.16707205,-0.19984225,0.97788716,-0.80528681,1.74985557,-3.49848295,2.43451870,-0.67184009,0.00000000,-0.00000000
1.22161081,5.19588512,-5.02037557,0.12622284,-0.11385448,0.47712288,-0.04001973,0.17757284,-0.21508167,1.01951844,-0.80588057,1.80513011,-3.56165793,2.51525395,-0.68474178,0.00000000,-0.00000000
1.22761381,5.37024873,-5.12876902,0.12878031,-0.11555287,0.50096503,-0.03963098,0.18839662,-0.23112869,1.06186261,-0.80708771,1.86211931,-3.63092701,2.59120844,-0.70200347,0.00000000,-0.00000000
1.23361681,5.54349181,-5.24561295,0.13105641,-0.11691875,0.52570382,-0.03954489,0.19944821,-0.24791076,1.10435325,-0.80885491,1.92034511,-3.70436190,2.66168870,-0.72308245,0.00000000,-0.00000000
1.23961981,5.71419343,-5.36808008,0.13297923,-0.11795041,0.55119301,-0.03974163,0.21063075,-0.26534772,1.14643076,-0.81112306,1.97933744,-3.77994553,2.72614048,-0.74736950,0.00000000,-0.00000000
1.24562281,5.88099335,-5.49326414,0.13448935,-0.11865178,0.57726030,-0.04020011,0.22184463,-0.28335293,1.18754391,-0.81382860,2.03862235,-3.85563231,2.78414632,-0.77420620,0.00000000,-0.00000000
1.25162581,6.04256690,-5.61826157,0.13554028,-0.11903266,0.60370477,-0.04089833,0.23298658,-0.30183423,1.22715084,-0.81690438,2.09770944,-3.92940896,2.83541840,-0.80290321,0.00000000,-0.00000000
1.25762881,6.19759920,-5.74025194,0.13609851,-0.11910893,0.63029544,-0.04181385,0.24394894,-0.32069462,1.26471997,-0.82028042,2.15608006,-3.99935373,2.87978711,-0.83275887,0.00000000,-0.00000000
1.26363182,6.34476166,-5.85657427,0.13614320,-0.11890256,0.65677119,-0.04292407,0.25461925,-0.33983283,1.29973122,-0.82388431,2.21317721,-4.06369210,2.91718658,-0.86307762,0.00000000,-0.00000000
1.26963482,6.48269333,-5.96479685,0.13566546,-0.11844162,0.68284236,-0.04420652,0.26488024,-0.35914347,1.33167808,-0.82764155,2.26839850,-4.12084687,2.94763804,-0.89318760,0.00000000,-0.00000000
1.27563782,6.60998953,-6.06277812,0.13466739,-0.11776006,0.70819422,-0.04563909,0.27461039,-0.37851700,1.36007084,-0.83147562,2.32109283,-4.16948103,2.97123215,-0.92245689,0.00000000,-0.00000000
1.28164082,6.72519941,-6.14871679,0.13316086,-0.11689742,0.73249216,-0.04720020,0.28368494,-0.39783953,1.38444111,-0.83530810,2.37056166,-4.20853186,2.98811132,-0.95030794,0.00000000,-0.00000000
1.28764382,6.82683394,-6.22118940,0.13116617,-0.11589837,0.75538885,-0.04886894,0.29197765,-0.41699238,1.40434785,-0.83905872,2.41606522,-4.23723512,2.99845295,-0.97622976,0.00000000,-0.00000000
1.29364682,6.91338437,-6.27917459,0.12871059,-0.11481210,0.77653287,-0.05062520,0.29936293,-0.43585173,1.41938485,-0.84264545,2.45683361,-4.25513871,3.00245447,-0.99978759,0.00000000,-0.00000000
1.29964982,6.98335111,-6.32206355,0.12582694,-0.11369162,0.79557878,-0.05244969,0.30571868,-0.45428830,1.42918931,-0.84598483,2.49208271,-4.26210541,3.00032054,-1.02062979,0.00000000,-0.00000000
1.30565283,7.03528162,-6.34965677,0.12255214,-0.11259290,0.81219799,-0.05432407,0.31092943,-0.47216734,1.43345135,-0.84899238,2.52103417,-4.25830508,2.99225313,-1.03849193,0.00000000,-0.00000000
1.31165583,7.06781565,-6.36214800,0.11892596,-0.11157390,0.82609009,-0.05623098,0.31488982,-0.48934889,1.43192394,-0.85158339,2.54293864,-4.24419683,2.97844437,-1.05319813,0.00000000,-0.00000000
1.31765883,7.07973524,-6.36009658,0.11498983,-0.11069350,0.83699405,-0.05815413,0.31750822,-0.50568859,1.42443260,-0.85367402,2.55710106,-4.22050230,2.95907231,-1.06465975,0.00000000,-0.00000000
1.32366183,7.07001662,-6.34439011,0.11078584,-0.11001041,0.84469869,-0.06007836,0.31871025,-0.52103901,1.41088439,-0.85518284,2.56290679,-4.18817150,2.93429939,-1.07287174,0.00000000,-0.00000000
1.32966483,7.03788092,-6.31619925,0.10635597,-0.10958195,0.84905182,-0.06198973,0.31844217,-0.53525160,1.39127553,-0.85603271,2.55984710,-4.14834279,2.90427316,-1.07790701,0.00000000,-0.00000000
1.33566783,6.98284059,-6.27692724,0.10174143,-0.10946288,0.84996771,-0.06387569,0.31667369,-0.54817927,1.36569710,-0.85615318,2.54754259,-4.10229899,2.86912905,-1.07990913,0.00000000,-0.00000000
1.34167084,6.90473860,-6.22815632,0.09698222,-0.10970420,0.84743216,-0.06572514,0.31340026,-0.55967945,1.33433833,-0.85548313,2.52576341,-4.05142137,2.82899449,-1.07908391,0.00000000,-0.00000000
1.34767384,6.80377801,-6.17159344,0.09211684,-0.11035197,0.84150527,-0.06752868,0.30864459,-0.56961770,1.29748712,-0.85397385,2.49444493,-3.99714356,2.78399414,-1.07569024,0.00000000,-0.00000000
1.35367684,6.68054001,-6.10901732,0.08718212,-0.11144617,0.83232130,-0.06927871,0.30245730,-0.57787156,1.25552767,-0.85159219,2.45369820,-3.94090700,2.73425560,-1.07003068,0.00000000,-0.00000000
1.35967984,6.53598920,-6.04222881,0.08221314,-0.11301968,0.82008600,-0.07096966,0.29491658,-0.58433455,1.20893498,-0.84832374,2.40381441,-3.88411953,2.67991532,-1.06244211,0.00000000,-0.00000000
1.36568284,6.37146595,-5.97300590,0.07724319,-0.11509731,0.80507129,-0.07259814,0.28612702,-0.58892007,1.15826669,-0.84417596,2.34526342,-3.82811844,2.62112449,-1.05328687,0.00000000,-0.00000000
1.37168584,6.18866603,-5.90306456,0.07230384,-0.11769493,0.78760772,-0.07416312,0.27621741,-0.59156500,1.10415228,-0.83918079,2.27868614,-3.77413884,2.55805454,-1.04294457,0.00000000,-0.00000000
1.37768884,5.98960891,-5.83402616,0.06742490,-0.12081881,0.76807513,-0.07566603,0.26533789,-0.59223271,1.04728029,-0.83339693,2.20488147,-3.72328816,2.49090234,-1.03180486,0.00000000,-0.00000000
1.38369185,5.77659637,-5.76739161,0.06263446,-0.12446500,0.74689197,-0.07711090,0.25365633,-0.59091536,0.98838404,-0.82691122,2.12478846,-3.67652697,2.41989480,-1.02026119,0.00000000,-0.00000000
1.38969485,5.55216391,-5.70452237,0.05795885,-0.12861903,0.72450395,-0.07850435,0.24135430,-0.58763527,0.92822666,-0.81983927,2.03946458,-3.63465630,2.34529312,-1.00870561,0.00000000,-0.00000000
1.39569785,5.31902748,-5.64662794,0.05342261,-0.13325569,0.70137263,-0.07985563,0.22862278,-0.58244526,0.86758598,-0.81232500,1.95006135,-3.59831115,2.26739648,-0.99752470,0.00000000,-0.00000000
1.40170085,5.08002830,-5.59475925,0.04904835,-0.13833906,0.67796450,-0.08117643,0.21565782,-0.57542785,0.80724012,-0.80453917,1.85779844,-3.56795988,2.18654533,-0.98709629,0.00000000,-0.00000000
1.40770385,4.83807842,-5.54980731,0.04485667,-0.14382286,0.65474120,-0.08248081,0.20265634,-0.56669341,0.74795431,-0.79667680,1.76393750,-3.54390873,2.10312424,-0.97778718,0.00000000,-0.00000000
1.41370685,4.59610954,-5.51250625,0.04086600,-0.14965091,0.63215120,-0.08378490,0.18981232,-0.55637727,0.69046962,-0.78895353,1.66975689,-3.52631097,2.01756425,-0.96995132,0.00000000,-0.00000000
1.41970985,4.35702687,-5.48343994,0.03709250,-0.15575799,0.61062335,-0.08510657,0.17731352,-0.54463590,0.63549388,-0.78160097,1.57652806,-3.51517963,1.93034472,-0.96392863,0.00000000,-0.00000000
1.42571286,4.12366967,-5.46305128,0.03354990,-0.16207086,0.59056251,-0.08646506,0.16533874,-0.53164239,0.58369508,-0.77486126,1.48549470,-3.51040320,1.84199446,-0.96004400,0.00000000,-0.00000000
1.43171586,3.89877936,-5.45165323,0.03024944,-0.16850959,0.57234718,-0.08788048,0.15405589,-0.51758150,0.53569739,-0.76898091,1.39785491,-3.51176318,1.75309215,-0.95860630,0.00000000,-0.00000000
1.43771886,3.68497525,-5.44944076,0.02719982,-0.17498909,0.55632909,-0.08937330,0.14362071,-0.50264435,0.49207966,-0.76420415,1.31474681,-3.51895282,1.66426580,-0.95990736,0.00000000,-0.00000000
