energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-3.52076038,3.62018678,0.00516347,0.08300786,0.31871772,0.33916211,0.37434233,2.15521695,0.02507343,1.01262155
-3.51475738,3.69310830,0.00529170,0.08563550,0.33873275,0.34770925,0.37621172,2.17918425,0.02522775,1.04768358
-3.50875438,3.77244532,0.00541512,0.08822397,0.35972700,0.35920512,0.37836604,2.20340686,0.02541237,1.08674410
-3.50275138,3.85692225,0.00553094,0.09074383,0.38156772,0.37328444,0.38076430,2.22753547,0.02562695,1.12921030
-3.49674837,3.94539070,0.00563638,0.09317188,0.40411261,0.38959216,0.38339749,2.25131480,0.02587188,1.17450743
-3.49074537,4.03683380,0.00572877,0.09549116,0.42721021,0.40778315,0.38628749,2.27458883,0.02614819,1.22207777
-3.48474237,4.13036422,0.00580556,0.09769077,0.45070037,0.42752171,0.38948445,2.29730143,0.02645738,1.27137844
-3.47873937,4.22521645,0.00586442,0.09976548,0.47441469,0.44848106,0.39306263,2.31949260,0.02680115,1.32187850
-3.47273637,4.32073414,0.00590331,0.10171510,0.49817720,0.47034285,0.39711509,2.34129028,0.02718113,1.37305567
-3.46673337,4.41635364,0.00592054,0.10354378,0.52180511,0.49279688,0.40174719,2.36289849,0.02759858,1.42439312
-3.46073037,4.51158472,0.00591481,0.10525907,0.54510989,0.51554109,0.40706939,2.38458224,0.02805401,1.47537683
-3.45472736,4.60598996,0.00588526,0.10687093,0.56789847,0.53828182,0.41318956,2.40665009,0.02854692,1.52549369
-3.44872436,4.69916395,0.00583156,0.10839068,0.58997485,0.56073439,0.42020521,2.42943522,0.02907549,1.57423092
-3.44272136,4.79071385,0.00575385,0.10982997,0.61114202,0.58262412,0.42819595,2.45327591,0.02963631,1.62107691
-3.43671836,4.88024241,0.00565286,0.11119971,0.63120410,0.60368761,0.43721658,2.47849649,0.03022430,1.66552385
-3.43071536,4.96733484,0.00552983,0.11250915,0.64996901,0.62367448,0.44729122,2.50538965,0.03083256,1.70707214
-3.42471236,5.05155037,0.00538655,0.11376508,0.66725133,0.64234939,0.45840870,2.53420111,0.03145242,1.74523673
-3.41870935,5.13241956,0.00522535,0.11497118,0.68287554,0.65949447,0.47051960,2.56511732,0.03207361,1.77955534
-3.41270635,5.20944774,0.00504902,0.11612759,0.69667960,0.67491204,0.48353499,2.59825716,0.03268445,1.80959838
-3.40670335,5.28212507,0.00486080,0.11723075,0.70851875,0.68842762,0.49732726,2.63366783,0.03327218,1.83498026
-3.40070035,5.34994320,0.00466433,0.11827345,0.71826952,0.69989325,0.51173281,2.67132568,0.03382346,1.85537191
-3.39469735,5.41241795,0.00446354,0.11924525,0.72583384,0.70919094,0.52655683,2.71114180,0.03432479,1.87051393
-3.38869435,5.46911767,0.00426263,0.12013307,0.73114321,0.71623620,0.54157977,2.75297251,0.03476311,1.88022984
-3.38269135,5.51969583,0.00406594,0.12092216,0.73416266,0.72098157,0.55656555,2.79663420,0.03512634,1.88443895
-3.37668834,5.56392653,0.00387789,0.12159722,0.73489456,0.72341998,0.57127096,2.84192215,0.03540398,1.88316806
-3.37068534,5.60174119,0.00370290,0.12214371,0.73338187,0.72358774,0.58545600,2.88863218,0.03558762,1.87656143
-3.36468234,5.63326420,0.00354527,0.12254937,0.72971084,0.72156692,0.59889458,2.93658426,0.03567140,1.86488827
-3.35867934,5.65884533,0.00340910,0.12280569,0.72401280,0.71748704,0.61138519,2.98564650,0.03565242,1.84854721
-3.35267634,5.67908650,0.00329822,0.12290943,0.71646499,0.71152573,0.62276093,3.03575827,0.03553096,1.82806702
-3.34667334,5.69486052,0.00321608,0.12286400,0.70729013,0.70390814,0.63289832,3.08695057,0.03531067,1.80410326
-3.34067034,5.70731954,0.00316567,0.12268064,0.69675464,0.69490501,0.64172454,3.13936231,0.03499851,1.77743054
-3.33466733,5.71789139,0.00314945,0.12237932,0.68516535,0.68482919,0.64922247,3.19325067,0.03460463,1.74893002
-3.32866433,5.72826213,0.00316928,0.12198925,0.67286466,0.67403052,0.65543336,3.24899451,0.03414207,1.71957246
-3.32266133,5.74034418,0.00322635,0.12154905,0.66022413,0.66288906,0.66045665,3.30708938,0.03362635,1.69039685
-3.31665833,5.75622960,0.00332111,0.12110636,0.64763658,0.65180675,0.66444711,3.36813385,0.03307497,1.66248513
-3.31065533,5.77812921,0.00345326,0.12071708,0.63550686,0.64119761,0.66760906,3.43280665,0.03250673,1.63693375
-3.30465233,5.80829914,0.00362167,0.12044404,0.62424145,0.63147682,0.67018798,3.50183511,0.03194117,1.61482277
-3.29864932,5.84895688,0.00382442,0.12035531,0.61423729,0.62304881,0.67245982,3.57595582,0.03139778,1.59718370
-3.29264632,5.90219014,0.00405876,0.12052213,0.60587017,0.61629500,0.67471841,3.65586895,0.03089543,1.58496709
-3.28664332,5.96986217,0.00432112,0.12101654,0.59948300,0.61156144,0.67726162,3.74218837,0.03045165,1.57901123
-3.28064032,6.05351797,0.00460720,0.12190878,0.59537462,0.60914703,0.68037686,3.83538985,0.03008214,1.58001322
-3.27463732,6.15429594,0.00491198,0.12326471,0.59378948,0.60929262,0.68432663,3.93576051,0.02980024,1.58850351
-3.26863432,6.27284965,0.00522983,0.12514317,0.59490861,0.61217172,0.68933493,4.04335218,0.02961665,1.60482526
-3.26263132,6.40928436,0.00555465,0.12759355,0.59884252,0.61788308,0.69557516,4.15794190,0.02953915,1.62911934
-3.25662831,6.56311214,0.00587994,0.13065362,0.60562614,0.62644566,0.70316016,4.27900241,0.02957252,1.66131577
-3.25062531,6.73322900,0.00619900,0.13434777,0.61521634,0.63779623,0.71213494,4.40568484,0.02971856,1.70113219
-3.24462231,6.91791632,0.00650505,0.13868557,0.62749204,0.65178975,0.72247256,4.53681585,0.02997622,1.74807945
-3.23861931,7.11486759,0.00679146,0.14366097,0.64225713,0.66820275,0.73407329,4.67091007,0.03034186,1.80147435
-3.23261631,7.32124060,0.00705190,0.14925197,0.65924614,0.68673936,0.74676721,4.80619832,0.03080951,1.86045912
-3.22661331,7.53373338,0.00728049,0.15542075,0.67813244,0.70704014,0.76032012,4.94067107,0.03137122,1.92402681
-3.22061031,7.74868136,0.00747201,0.16211437,0.69853884,0.72869303,0.77444251,5.07213573,0.03201747,1.99105191
-3.21460730,7.96217178,0.00762204,0.16926594,0.72005012,0.75124620,0.78880101,5.19828529,0.03273751,2.06032472
-3.20860430,8.17017048,0.00772707,0.17679610,0.74222710,0.77422227,0.80303195,5.31677560,0.03351970,2.13058838
-3.20260130,8.36865564,0.00778461,0.18461482,0.76462158,0.79713316,0.81675615,5.42530745,0.03435178,2.20057694
-3.19659830,8.55375238,0.00779328,0.19262348,0.78679183,0.81949512,0.82959440,5.52170968,0.03522119,2.26905324
-3.19059530,8.72186236,0.00775279,0.20071698,0.80831771,0.84084323,0.84118265,5.60401929,0.03611517,2.33484487
-3.18459230,8.86978245,0.00766397,0.20878597,0.82881511,0.86074486,0.85118637,5.67055449,0.03702093,2.39687718
-3.17858929,8.99480756,0.00752874,0.21671903,0.84794892,0.87881148,0.85931334,5.71997731,0.03792570,2.45420206
-3.17258629,9.09481312,0.00734998,0.22440470,0.86544414,0.89470852,0.86532421,5.75134271,0.03881679,2.50602150
-3.16658329,9.16831418,0.00713149,0.23173347,0.88109465,0.90816292,0.86904060,5.76413193,0.03968155,2.55170537
-3.16058029,9.21449918,0.00687782,0.23859956,0.89476927,0.91896813,0.87035025,5.75826877,0.04050748,2.59080284
-3.15457729,9.23323758,0.00659411,0.24490248,0.90641491,0.92698660,0.86920917,5.73411836,0.04128215,2.62304737
-3.14857429,9.22506219,0.00628596,0.25054852,0.91605660,0.93214976,0.86564089,5.69246879,0.04199334,2.64835527
-3.14257129,9.19112780,0.00595925,0.25545198,0.92379449,0.93445572,0.85973281,5.63449716,0.04262916,2.66681822
-3.13656828,9.13314906,0.00561999,0.25953634,0.92979785,0.93396484,0.85163018,5.56172183,0.04317820,2.67869020
-3.13056528,9.05332112,0.00527413,0.26273520,0.93429625,0.93079371,0.84152791,5.47594386,0.04362979,2.68436953
-3.12456228,8.95422723,0.00492746,0.26499322,0.93756841,0.92510770,0.82966083,5.37918045,0.04397434,2.68437692
-3.11855928,8.83873776,0.00458548,0.26626687,0.93992893,0.91711272,0.81629295,5.27359373,0.04420362,2.67933029
-3.11255628,8.70990496,0.00425328,0.26652512,0.94171352,0.90704636,0.80170609,5.16141815,0.04431126,2.66991741
-3.10655328,8.57085789,0.00393551,0.26575004,0.94326328,0.89516893,0.78618867,5.04488952,0.04429303,2.65686730
-3.10055028,8.42470119,0.00363626,0.26393716,0.94490860,0.88175472,0.77002483,4.92617835,0.04414727,2.64092139
-3.09454727,8.27442109,0.00335910,0.26109580,0.94695333,0.86708364,0.75348464,4.80732972,0.04387524,2.62280530
-3.08854427,8.12280130,0.00310701,0.25724910,0.94965987,0.85143356,0.73681540,4.69021151,0.04348128,2.60320219
-3.08254127,7.97235076,0.00288243,0.25243388,0.95323569,0.83507343,0.72023455,4.57647191,0.04297301,2.58272843
-3.07653827,7.82524452,0.00268725,0.24670017,0.95782204,0.81825719,0.70392421,4.46750692,0.04236131,2.56191239
-3.07053527,7.68327857,0.00252285,0.24011050,0.96348512,0.80121869,0.68802743,4.36443792,0.04166020,2.54117691
-3.06453227,7.54783872,0.00239011,0.23273887,0.97021037,0.78416742,0.67264628,4.26809884,0.04088648,2.52082607
-3.05852926,7.41988330,0.00228948,0.22466938,0.97789989,0.76728507,0.65784156,4.17903237,0.04005938,2.50103660
-3.05252626,7.29993904,0.00222102,0.21599464,0.98637346,0.75072300,0.64363408,4.09749425,0.03919989,2.48185426
-3.04652326,7.18810941,0.00218439,0.20681390,0.99537302,0.73460040,0.63000740,4.02346458,0.03833013,2.46319529
-3.04052026,7.08409432,0.00217893,0.19723094,1.00457052,0.71900321,0.61691171,3.95666516,0.03747251,2.44485300
-3.03451726,6.98722006,0.00220365,0.18735192,1.01357895,0.70398389,0.60426884,3.89658178,0.03664889,2.42650911
-3.02851426,6.89647856,0.00225731,0.17728312,1.02196606,0.68956175,0.59197792,3.84249063,0.03587977,2.40774975
-3.02251126,6.81057447,0.00233843,0.16712873,1.02927038,0.67572425,0.57992172,3.79348783,0.03518340,2.38808532
-3.01650825,6.72797913,0.00244531,0.15698879,1.03501873,0.66242892,0.56797332,3.74852164,0.03457509,2.36697373
-3.01050525,6.64699000,0.00257609,0.14695730,1.03874472,0.64960617,0.55600284,3.70642667,0.03406652,2.34384602
-3.00450225,6.56579425,0.00272880,0.13712064,1.04000726,0.63716291,0.54388419,3.66595947,0.03366533,2.31813357
-2.99849925,6.48253530,0.00290142,0.12755630,1.03840859,0.62498693,0.53150153,3.62583530,0.03337474,2.28929575
-2.99249625,6.39538050,0.00309194,0.11833200,1.03361082,0.61295207,0.51875532,3.58476542,0.03319350,2.25684716
-2.98649325,6.30258871,0.00329843,0.10950525,1.02535054,0.60092396,0.50556772,3.54149444,0.03311597,2.22038318
-2.98049025,6.20257594,0.00351915,0.10112325,1.01345080,0.58876638,0.49188734,3.49483725,0.03313245,2.17960315
-2.97448724,6.09397751,0.00375262,0.09322326,0.99783016,0.57634791,0.47769313,3.44371471,0.03322969,2.13433016
-2.96848424,5.97570485,0.00399775,0.08583325,0.97850830,0.56354874,0.46299731,3.38718753,0.03339156,2.08452680
-2.96248124,5.84699560,0.00425386,0.07897293,0.95560835,0.55026741,0.44784737,3.32448735,0.03359988,2.03030634
-2.95647824,5.70745515,0.00452085,0.07265500,0.92935562,0.53642716,0.43232697,3.25504432,0.03383532,1.97193904
-2.95047524,5.55708861,0.00479921,0.06688652,0.90007326,0.52198177,0.41655590,3.17851017,0.03407841,1.90985333
-2.94447224,5.39632175,0.00509009,0.06167050,0.86817477,0.50692049,0.40068889,3.09477604,0.03431049,1.84463203
-2.93846923,5.22601038,0.00539531,0.05700737,0.83415402,0.49127190,0.38491351,3.00398440,0.03451465,1.77700373
-2.93246623,5.04743748,0.00571734,0.05289650,0.79857314,0.47510664,0.36944718,2.90653436,0.03467655,1.70782967
-2.92646323,4.86229793,0.00605925,0.04933756,0.76204877,0.45853861,0.35453317,2.80308012,0.03478515,1.63808661
-2.92046023,4.67267116,0.00642461,0.04633163,0.72523717,0.44172475,0.34043601,2.69452243,0.03483324,1.56884625
-2.91445723,4.48098216,0.00681738,0.04388215,0.68881875,0.42486335,0.32743607,2.58199308,0.03481775,1.50125169
-2.90845423,4.28995188,0.00724167,0.04199548,0.65348239,0.40819078,0.31582368,2.46683284,0.03473993,1.43649166
-2.90245123,4.10253811,0.00770157,0.04068122,0.61990997,0.39197691,0.30589270,2.35056344,0.03460517,1.37577301
-2.89644822,3.92186836,0.00820092,0.03995211,0.58876140,0.37651913,0.29793374,2.23485432,0.03442280,1.32029211
-2.89044522,3.75116649,0.00874300,0.03982360,0.56066045,0.36213537,0.29222721,2.12148517,0.03420551,1.27120578
-2.88444222,3.59367478,0.00933027,0.04031308,0.53618151,0.34915610,0.28903614,2.01230529,0.03396876,1.22960218
-2.87843922,3.45257344,0.00996416,0.04143878,0.51583739,0.33791571,0.28859903,1.90919084,0.03372995,1.19647230
-2.87243622,3.33089944,0.01064474,0.04321836,0.50006832,0.32874339,0.29112280,1.81400115,0.03350753,1.17268259
-2.86643322,3.23146677,0.01137058,0.04566728,0.48923216,0.32195383,0.29677607,1.72853525,0.03332015,1.15894922
-2.86043022,3.15678978,0.01213855,0.04879700,0.48359596,0.31783799,0.30568273,1.65448931,0.03318567,1.15581464
-2.85442721,3.10901156,0.01294370,0.05261305,0.48332880,0.31665407,0.31791618,1.59341631,0.03312034,1.16362689
-2.84842421,3.08983912,0.01377930,0.05711312,0.48849623,0.31861909,0.33349423,1.54668824,0.03313799,1.18252246
-2.84242121,3.10048669,0.01463679,0.06228517,0.49905631,0.32390109,0.35237502,1.51546183,0.03324939,1.21241313
-2.83641821,3.14162883,0.01550598,0.06810576,0.51485737,0.33261233,0.37445393,1.50064807,0.03346175,1.25297759
-2.83041521,3.21336441,0.01637520,0.07453860,0.53563785,0.34480350,0.39956185,1.50288606,0.03377833,1.30365826
-2.82441221,3.31519259,0.01723161,0.08153349,0.56102828,0.36045924,0.42746486,1.52252153,0.03419835,1.36366387
-2.81840920,3.44600170,0.01806151,0.08902570,0.59055557,0.37949497,0.45786543,1.55959022,0.03471694,1.43197814
-2.81240620,3.60407167,0.01885073,0.09693578,0.62364990,0.40175526,0.49040540,1.61380669,0.03532534,1.50737493
-2.80640320,3.78709029,0.01958510,0.10517005,0.65965407,0.42701373,0.52467061,1.68455847,0.03601128,1.58843956
-2.80040020,3.99218372,0.02025082,0.11362159,0.69783554,0.45497458,0.56019725,1.77090627,0.03675938,1.67359643
-2.79439720,4.21596085,0.02083496,0.12217182,0.73740090,0.48527586,0.59647998,1.87159024,0.03755178,1.76114229
-2.78839420,4.45457115,0.02132584,0.13069272,0.77751265,0.51749425,0.63298151,1.98504286,0.03836874,1.84928440
-2.78239120,4.70377527,0.02171343,0.13904948,0.81730782,0.55115166,0.66914353,2.10940859,0.03918936,1.93618276
-2.77638819,4.95902703,0.02198967,0.14710369,0.85591818,0.58572322,0.70439888,2.24257053,0.03999228,2.01999503
-2.77038519,5.21556553,0.02214871,0.15471673,0.89249123,0.62064678,0.73818429,2.38218427,0.04075636,2.09892284
-2.76438219,5.46851520,0.02218709,0.16175354,0.92621156,0.65533371,0.76995379,2.52571869,0.04146132,2.17125794
-2.75837919,5.71299187,0.02210387,0.16808630,0.95632155,0.68918076,0.79919197,2.67050352,0.04208831,2.23542650
-2.75237619,5.94421196,0.02190055,0.17359822,0.98214107,0.72158269,0.82542695,2.81378303,0.04262045,2.29003015
-2.74637319,6.15760243,0.02158110,0.17818690,1.00308506,0.75194558,0.84824250,2.95277494,0.04304321,2.33388208
-2.74037019,6.34890814,0.02115173,0.18176757,1.01867856,0.77970023,0.86728901,3.08473334,0.04334470,2.36603695
-2.73436718,6.51429391,0.02062070,0.18427559,1.02856853,0.80431552,0.88229282,3.20701408,0.04351591,2.38581352
-2.72836418,6.65043803,0.01999804,0.18566862,1.03253199,0.82531120,0.89306363,3.31714093,0.04355083,2.39280920
-2.72236118,6.75461447,0.01929525,0.18592784,1.03048020,0.84226989,0.89949977,3.41287027,0.04344639,2.38690603
-2.71635818,6.82476102,0.01852495,0.18505868,1.02245866,0.85484776,0.90159106,3.49225228,0.04320249,2.36826799
-2.71035518,6.85953112,0.01770054,0.18309066,1.00864305,0.86278359,0.89941910,3.55368632,0.04282177,2.33732988
-2.70435218,6.85832744,0.01683584,0.18007653,0.98933134,0.86590597,0.89315515,3.59596828,0.04230945,2.29477842
-2.69834917,6.82131592,0.01594477,0.17609073,0.96493223,0.86413828,0.88305535,3.61832794,0.04167305,2.24152632
-2.69234617,6.74941943,0.01504104,0.17122720,0.93595071,0.85750117,0.86945363,3.62045453,0.04092210,2.17868059
-2.68634317,6.64429115,0.01413784,0.16559669,0.90297112,0.84611263,0.85275244,3.60250910,0.04006783,2.10750638
-2.68034017,6.50826809,0.01324765,0.15932362,0.86663849,0.83018539,0.83341153,3.56512291,0.03912283,2.02938765
-2.67433717,6.34430612,0.01238199,0.15254269,0.82763888,0.81002171,0.81193508,3.50938148,0.03810071,1.94578636
-2.66833417,6.15589842,0.01155130,0.14539523,0.78667950,0.78600585,0.78885776,3.43679449,0.03701579,1.85820143
-2.66233117,5.94697987,0.01076475,0.13802564,0.74446916,0.75859423,0.76472978,3.34925240,0.03588277,1.76812892
-2.65632816,5.72182029,0.01003021,0.13057771,0.70169986,0.72830373,0.74010170,3.24897123,0.03471639,1.67702466
-2.65032516,5.48491000,0.00935415,0.12319132,0.65903000,0.69569838,0.71550928,3.13842740,0.03353123,1.58627034
-2.64432216,5.24084133,0.00874164,0.11599924,0.61706961,0.66137496,0.69145884,3.02028481,0.03234139,1.49714385
-2.63831916,4.99418973,0.00819633,0.10912434,0.57636811,0.62594798,0.66841361,2.89731707,0.03116025,1.41079459
-2.63231616,4.74939836,0.00772044,0.10267717,0.53740466,0.59003439,0.64678151,2.77232743,0.03000030,1.32822413
-2.62631316,4.51066962,0.00731486,0.09675393,0.50058128,0.55423867,0.62690461,2.64806948,0.02887293,1.25027234
-2.62031016,4.28186691,0.00697913,0.09143496,0.46621882,0.51913867,0.60905082,2.52717131,0.02778827,1.17760914
-2.61430715,4.06642955,0.00671155,0.08678357,0.43455564,0.48527261,0.59340792,2.41206582,0.02675503,1.11073162
-2.60830415,3.86730316,0.00650925,0.08284538,0.40574874,0.45312770,0.58008014,2.30492948,0.02578043,1.04996630
-2.60230115,3.68688733,0.00636829,0.07964805,0.37987734,0.42313063,0.56908753,2.20763140,0.02487005,0.99547603
-2.59629815,3.52700167,0.00628373,0.07720144,0.35694840,0.39564009,0.56036803,2.12169432,0.02402784,0.94727120
-2.59029515,3.38887090,0.00624982,0.07549807,0.33690387,0.37094166,0.55378225,2.04826831,0.02325601,0.90522450
-2.58429215,3.27312866,0.00626007,0.07451405,0.31962931,0.34924497,0.54912074,1.98811786,0.02255508,0.86908865
-2.57828914,3.17983945,0.00630741,0.07421022,0.30496346,0.33068319,0.54611355,1.94162218,0.02192391,0.83851654
-2.57228614,3.10853720,0.00638437,0.07453366,0.29270849,0.31531478,0.54444174,1.90878819,0.02135974,0.81308289
-2.56628314,3.05827880,0.00648322,0.07541943,0.28264049,0.30312737,0.54375031,1.88927537,0.02085835,0.79230690
-2.56028014,3.02771011,0.00659612,0.07679260,0.27451983,0.29404344,0.54366225,1.88243100,0.02041416,0.77567501
-2.55427714,3.01514189,0.00671533,0.07857044,0.26810120,0.28792774,0.54379304,1.88733426,0.02002047,0.76266318
-2.54827414,3.01863267,0.00683335,0.08066485,0.26314284,0.28459595,0.54376505,1.90284713,0.01966968,0.75275794
-2.54227114,3.03607553,0.00694309,0.08298490,0.25941486,0.28382436,0.54322138,1.92767012,0.01935355,0.74547563
-2.53626813,3.06528555,0.00703800,0.08543950,0.25670630,0.28536023,0.54183858,1.96040065,0.01906354,0.74037916
-2.53026513,3.10408484,0.00711225,0.08794007,0.25483091,0.28893237,0.53933771,1.99959172,0.01879112,0.73709187
-2.52426213,3.15038224,0.00716080,0.09040330,0.25363126,0.29426163,0.53549347,2.04380892,0.01852811,0.73530801
-2.51825913,3.20224490,0.00717950,0.09275372,0.25298137,0.30107096,0.53014095,2.09168346,0.01826704,0.73479965
-2.51225613,3.25795937,0.00716518,0.09492626,0.25278777,0.30909469,0.52317993,2.14195969,0.01800154,0.73541972
-2.50625313,3.31608032,0.00711567,0.09686846,0.25298885,0.31808664,0.51457650,2.19353522,0.01772660,0.73710124
-2.50025013,3.37546539,0.00702981,0.09854250,0.25355286,0.32782699,0.50436215,2.24549254,0.01743893,0.73985286
-2.49424712,3.43529539,0.00690743,0.09992680,0.25447461,0.33812747,0.49263040,2.29712123,0.01713718,0.74375092
-2.48824412,3.49507946,0.00674932,0.10101722,0.25577094,0.34883496,0.47953117,2.34793010,0.01682218,0.74892851
-2.48224112,3.55464579,0.00655715,0.10182775,0.25747549,0.35983316,0.46526334,2.39764943,0.01649707,0.75556201
-2.47623812,3.61411854,0.00633336,0.10239067,0.25963273,0.37104266,0.45006566,2.44622338,0.01616735,0.76385574
-2.47023512,3.67388283,0.00608109,0.10275611,0.26229182,0.38241917,0.43420674,2.49379361,0.01584091,0.77402546
-2.46423212,3.73453953,0.00580401,0.10299107,0.26550045,0.39395023,0.41797433,2.54067491,0.01552791,0.78628145
-2.45822911,3.79685252,0.00550622,0.10317776,0.26929896,0.40565067,0.40166447,2.58732455,0.01524063,0.80081200
-2.45222611,3.86169079,0.00519212,0.10341145,0.27371514,0.41755698,0.38557090,2.63430689,0.01499322,0.81776797
-2.44622311,3.92996855,0.00486626,0.10379773,0.27875979,0.42972090,0.36997518,2.68225502,0.01480135,0.83724915
-2.44022011,4.00258590,0.00453321,0.10444932,0.28442345,0.44220280,0.35513780,2.73183139,0.01468186,0.85929301
-2.43421711,4.08037279,0.00419746,0.10548245,0.29067415,0.45506491,0.34129062,2.78368921,0.01465223,0.88386634
-2.42821411,4.16403870,0.00386331,0.10701297,0.29745662,0.46836501,0.32863070,2.83843629,0.01473014,0.91086007
-2.42221111,4.25413005,0.00353477,0.10915223,0.30469268,0.48215076,0.31731590,2.89660272,0.01493288,0.94008746
-2.41620810,4.35099674,0.00321553,0.11200290,0.31228292,0.49645497,0.30746198,2.95861375,0.01527680,0.97128572
-2.41020510,4.45476889,0.00290886,0.11565483,0.32010958,0.51129207,0.29914148,3.02476843,0.01577668,1.00412082
-2.40420210,4.56534419,0.00261762,0.12018112,0.32804027,0.52665587,0.29238403,3.09522477,0.01644526,1.03819536
-2.39819910,4.68238569,0.00234424,0.12563445,0.33593262,0.54251869,0.28717821,3.16999130,0.01729261,1.07305892
-2.39219610,4.80532950,0.00209069,0.13204395,0.34363936,0.55883189,0.28347453,3.24892511,0.01832565,1.10822048
-2.38619310,4.93340121,0.00185855,0.13941264,0.35101366,0.57552754,0.28118952,3.33173558,0.01954776,1.14316227
-2.38019010,5.06563977,0.00164903,0.14771551,0.35791447,0.59252136,0.28021062,3.41799340,0.02095840,1.17735446
-2.37418709,5.20092712,0.00146297,0.15689849,0.36421162,0.60971636,0.28040168,3.50714373,0.02255284,1.21027000
-2.36818409,5.33802191,0.00130095,0.16687831,0.36979030,0.62700725,0.28160869,3.59852276,0.02432206,1.24139901
-2.36218109,5.47559543,0.00116328,0.17754322,0.37455490,0.64428506,0.28366583,3.69137654,0.02625270,1.27026221
-2.35617809,5.61226814,0.00105010,0.18875475,0.37843190,0.66144185,0.28640126,3.78488112,0.02832717,1.29642279
-2.35017509,5.74664531,0.00096140,0.20035040,0.38137183,0.67837518,0.28964274,3.87816319,0.03052390,1.31949649
-2.34417209,5.87735025,0.00089707,0.21214723,0.38335007,0.69499202,0.29322279,3.97032031,0.03281770,1.33915941
-2.33816908,6.00305436,0.00085695,0.22394622,0.38436667,0.71121198,0.29698330,4.06044025,0.03518026,1.35515359
-2.33216608,6.12250289,0.00084083,0.23553742,0.38444516,0.72696959,0.30077940,4.14761879,0.03758072,1.36729017
-2.32616308,6.23453620,0.00084848,0.24670552,0.38363044,0.74221566,0.30448262,4.23097565,0.03998638,1.37545022
-2.32016008,6.33810609,0.00087965,0.25723579,0.38198592,0.75691749,0.30798323,4.30966844,0.04236347,1.37958342
-2.31415708,6.43228727,0.00093407,0.26692017,0.37959015,0.77105812,0.31119166,4.38290437,0.04467790,1.37970478
-2.30815408,6.51628424,0.00101146,0.27556323,0.37653293,0.78463464,0.31403915,4.44994987,0.04689614,1.37588976
-2.30215108,6.58943406,0.00111144,0.28298782,0.37291144,0.79765570,0.31647761,4.51013815,0.04898598,1.36826803
-2.29614807,6.65120539,0.00123359,0.28904015,0.36882620,0.81013840,0.31847865,4.56287483,0.05091728,1.35701638
-2.29014507,6.70119477,0.00137732,0.29359418,0.36437738,0.82210490,0.32003204,4.60764200,0.05266271,1.34235096
-2.28414207,6.73912058,0.00154191,0.29655499,0.35966143,0.83357889,0.32114356,4.64400080,0.05419829,1.32451939
-2.27813907,6.76481577,0.00172644,0.29786126,0.35476823,0.84458214,0.32183252,4.67159293,0.05550389,1.30379289
-2.27213607,6.77821982,0.00192978,0.29748644,0.34977881,0.85513167,0.32212895,4.69014135,0.05656362,1.28045893
-2.26613307,6.77937086,0.00215053,0.29543895,0.34476377,0.86523736,0.32207065,4.69945036,0.05736600,1.25481430
-2.26013007,6.76839838,0.00238703,0.29176105,0.33978229,0.87490049,0.32170037,4.69940533,0.05790409,1.22715917
-2.25412706,6.74551698,0.00263736,0.28652679,0.33488188,0.88411329,0.32106307,4.68997235,0.05817542,1.19779185
-2.24812406,6.71102154,0.00289935,0.27983891,0.33009863,0.89285931,0.32020354,4.67119770,0.05818185,1.16700460
-2.24212106,6.66528372,0.00317059,0.27182500,0.32545792,0.90111499,0.31916432,4.64320738,0.05792928,1.13508033
-2.23611806,6.60874977,0.00344846,0.26263297,0.32097560,0.90885194,0.31798423,4.60620646,0.05742731,1.10229009
-2.23011506,6.54193929,0.00373022,0.25242619,0.31665932,0.91603999,0.31669729,4.56047821,0.05668879,1.06889145
-2.22411206,6.46544442,0.00401302,0.24137835,0.31251003,0.92265072,0.31533214,4.50638271,0.05572940,1.03512737
-2.21810905,6.37992886,0.00429403,0.22966840,0.30852347,0.92866110,0.31391204,4.44435471,0.05456710,1.00122562
-2.21210605,6.28612605,0.00457046,0.21747564,0.30469158,0.93405698,0.31245516,4.37490038,0.05322166,0.96739857
-2.20610305,6.18483574,0.00483966,0.20497517,0.30100364,0.93883617,0.31097521,4.29859263,0.05171415,0.93384314
-2.20010005,6.07691841,0.00509920,0.19233393,0.29744731,0.94301069,0.30948233,4.21606490,0.05006647,0.90074082
-2.19409705,5.96328702,0.00534694,0.17970726,0.29400925,0.94660796,0.30798401,4.12800296,0.04830089,0.86825778
-2.18809405,5.84489585,0.00558105,0.16723623,0.29067557,0.94967086,0.30648601,4.03513496,0.04643969,0.83654486
-2.18209105,5.72272637,0.00580010,0.15504565,0.28743204,0.95225642,0.30499317,3.93821972,0.04450475,0.80573755
-2.17608804,5.59777052,0.00600304,0.14324278,0.28426408,0.95443329,0.30351000,3.83803347,0.04251725,0.77595591
-2.17008504,5.47101188,0.00618921,0.13191681,0.28115662,0.95627796,0.30204100,3.73535560,0.04049740,0.74730442
-2.16408204,5.34340563,0.00635835,0.12113886,0.27809405,0.95787019,0.30059076,3.63095388,0.03846419,0.71987204
-2.15807904,5.21585841,0.00651052,0.11096260,0.27506003,0.95928766,0.29916381,3.52556992,0.03643523,0.69373219
