energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up
-3.08254127,2.99279082,0.05022563,0.07381904,0.36812815,2.65173225,0.18832293,0.07066216,0.02065361,0.10630424
-3.07653827,2.99077244,0.04992370,0.06952107,0.36035835,2.67129015,0.18538265,0.06890186,0.01887752,0.10321251
-3.07053527,2.99399985,0.04986837,0.06589558,0.35339467,2.69272298,0.18308920,0.06761330,0.01733391,0.10092777
-3.06453227,3.00229813,0.05003970,0.06291697,0.34717951,2.71598327,0.18145125,0.06676860,0.01601403,0.09941986
-3.05852926,3.01534497,0.05041344,0.06055070,0.34164201,2.74092469,0.18046881,0.06633318,0.01490536,0.09864657
-3.05252626,3.03267319,0.05096152,0.05875515,0.33670160,2.76729619,0.18013415,0.06626671,0.01399240,0.09855514
-3.04652326,3.05367865,0.05165265,0.05748335,0.33227158,2.79474102,0.18043293,0.06652419,0.01325726,0.09908389
-3.04052026,3.07763361,0.05245306,0.05668485,0.32826291,2.82280088,0.18134572,0.06705713,0.01268044,0.10016391
-3.03451726,3.10370553,0.05332736,0.05630739,0.32458797,2.85092553,0.18284976,0.06781479,0.01224142,0.10172086
-3.02851426,3.13098094,0.05423943,0.05629867,0.32116421,2.87848748,0.18492086,0.06874548,0.01191937,0.10367674
-3.02251126,3.15849363,0.05515346,0.05660783,0.31791779,2.90480134,0.18753561,0.06979790,0.01169367,0.10595173
-3.01650825,3.18525630,0.05603500,0.05718686,0.31478685,2.92914713,0.19067346,0.07092245,0.01154448,0.10846592
-3.01050525,3.21029422,0.05685207,0.05799186,0.31172455,2.95079626,0.19431889,0.07207250,0.01145318,0.11114106
-3.00450225,3.23267974,0.05757616,0.05898403,0.30870148,2.96903940,0.19846334,0.07320564,0.01140274,0.11390215
-2.99849925,3.25156589,0.05818321,0.06013045,0.30570769,2.98321451,0.20310694,0.07428470,0.01137809,0.11667896
-2.99249625,3.26621778,0.05865443,0.06140460,0.30275388,2.99273401,0.20825974,0.07527867,0.01136630,0.11940731
-2.98649325,3.27604018,0.05897689,0.06278668,0.29987188,2.99710976,0.21394263,0.07616340,0.01135676,0.12203025
-2.98049025,3.28060007,0.05914400,0.06426356,0.29711429,2.99597453,0.22018756,0.07692201,0.01134124,0.12449888
-2.97448724,3.27964316,0.05915557,0.06582854,0.29455323,2.98909924,0.22703722,0.07754513,0.01131391,0.12677308
-2.96848424,3.27310352,0.05901771,0.06748084,0.29227820,2.97640501,0.23454416,0.07803073,0.01127123,0.12882177
-2.96248124,3.26110598,0.05874238,0.06922487,0.29039317,2.95796956,0.24276921,0.07838379,0.01121181,0.13062311
-2.95647824,3.24396118,0.05834671,0.07106927,0.28901282,2.93402787,0.25177944,0.07861560,0.01113620,0.13216425
-2.95047524,3.22215355,0.05785197,0.07302588,0.28825828,2.90496682,0.26164558,0.07874293,0.01104664,0.13344092
-2.94447224,3.19632271,0.05728248,0.07510853,0.28825228,2.87131438,0.27243914,0.07878686,0.01094673,0.13445676
-2.93846923,3.16723931,0.05666429,0.07733182,0.28911410,2.83372368,0.28422919,0.07877164,0.01084115,0.13522242
-2.93246623,3.13577619,0.05602374,0.07970993,0.29095442,2.79295261,0.29707908,0.07872327,0.01073525,0.13575451
-2.92646323,3.10287618,0.05538614,0.08225545,0.29387030,2.74983988,0.31104314,0.07866818,0.01063478,0.13607443
-2.92046023,3.06951786,0.05477439,0.08497837,0.29794051,2.70527831,0.32616348,0.07863194,0.01054552,0.13620713
-2.91445723,3.03668049,0.05420785,0.08788521,0.30322138,2.66018650,0.34246702,0.07863799,0.01047300,0.13617982
-2.90845423,3.00530965,0.05370133,0.09097832,0.30974336,2.61547970,0.35996284,0.07870656,0.01042221,0.13602071
-2.90245123,2.97628450,0.05326442,0.09425541,0.31750838,2.57204091,0.37863986,0.07885385,0.01039746,0.13575783
-2.89644822,2.95038792,0.05290106,0.09770929,0.32648821,2.53069321,0.39846497,0.07909131,0.01040211,0.13541791
-2.89044522,2.92828037,0.05260950,0.10132781,0.33662371,2.49217402,0.41938151,0.07942529,0.01043856,0.13502548
-2.88444222,2.91047818,0.05238246,0.10509398,0.34782505,2.45711225,0.44130827,0.07985686,0.01050815,0.13460203
-2.87843922,2.89733682,0.05220775,0.10898627,0.35997298,2.42600876,0.46413884,0.08038192,0.01061118,0.13416541
-2.87243622,2.88903942,0.05206907,0.11297902,0.37292083,2.39922082,0.48774140,0.08099153,0.01074694,0.13372940
-2.86643322,2.88559075,0.05194701,0.11704297,0.38649736,2.37695103,0.51195893,0.08167242,0.01091384,0.13330347
-2.86043022,2.88681664,0.05182033,0.12114577,0.40051024,2.35924081,0.53660980,0.08240765,0.01110950,0.13289268
-2.85442721,2.89236867,0.05166717,0.12525255,0.41475004,2.34596882,0.56148884,0.08317743,0.01133095,0.13249779
-2.84842421,2.90173382,0.05146643,0.12932652,0.42899458,2.33685417,0.58636883,0.08395993,0.01157472,0.13211550
-2.84242121,2.91424876,0.05119900,0.13332938,0.44301355,2.33146454,0.61100253,0.08473215,0.01183708,0.13173874
-2.83641821,2.92911829,0.05084887,0.13722188,0.45657322,2.32922874,0.63512524,0.08547077,0.01211417,0.13135718
-2.83041521,2.94543726,0.05040414,0.14096415,0.46944120,2.32945360,0.65845799,0.08615291,0.01240214,0.13095770
-2.82441221,2.96221553,0.04985770,0.14451609,0.48139099,2.33134451,0.68071135,0.08675683,0.01269727,0.13052492
-2.81840920,2.97840516,0.04920769,0.14783765,0.49220653,2.33402918,0.70158990,0.08726246,0.01299612,0.13004185
-2.81240620,2.99292913,0.04845770,0.15088921,0.50168628,2.33658378,0.72079738,0.08765188,0.01329552,0.12949040
-2.80640320,3.00471082,0.04761661,0.15363184,0.50964720,2.33806077,0.73804237,0.08790961,0.01359268,0.12885199
-2.80040020,3.01270345,0.04669825,0.15602766,0.51592818,2.33751746,0.75304453,0.08802279,0.01388516,0.12810809
-2.79439720,3.01591858,0.04572073,0.15804030,0.52039312,2.33404446,0.76554113,0.08798129,0.01417086,0.12724072
-2.78839420,3.01345293,0.04470559,0.15963530,0.52293356,2.32679289,0.77529375,0.08777760,0.01444800,0.12623295
-2.78239120,3.00451260,0.04367681,0.16078074,0.52347072,2.31499972,0.78209490,0.08740680,0.01471500,0.12506927
-2.77638819,2.98843404,0.04265966,0.16144778,0.52195693,2.29801001,0.78577430,0.08686634,0.01497048,0.12373602
-2.77038519,2.96470095,0.04167951,0.16161137,0.51837657,2.27529555,0.78620451,0.08615584,0.01521312,0.12222169
-2.76438219,2.93295664,0.04076069,0.16125099,0.51274614,2.24646901,0.78330568,0.08527682,0.01544157,0.12051716
-2.75837919,2.89301144,0.03992530,0.16035127,0.50511380,2.21129334,0.77704909,0.08423248,0.01565441,0.11861592
-2.75237619,2.84484482,0.03919224,0.15890274,0.49555810,2.16968589,0.76745938,0.08302744,0.01585007,0.11651422
-2.74637319,2.78860225,0.03857630,0.15690241,0.48418600,2.12171733,0.75461518,0.08166751,0.01602671,0.11421113
-2.74037019,2.72458703,0.03808748,0.15435421,0.47113026,2.06760545,0.73864809,0.08015945,0.01618227,0.11170855
-2.73436718,2.65324731,0.03773050,0.15126939,0.45654615,2.00770419,0.71974007,0.07851082,0.01631439,0.10901121
-2.72836418,2.57515907,0.03750455,0.14766661,0.44060767,1.94248853,0.69811918,0.07672976,0.01642045,0.10612649
-2.72236118,2.49100574,0.03740323,0.14357189,0.42350333,1.87253587,0.67405388,0.07482491,0.01649759,0.10306432
-2.71635818,2.40155537,0.03741480,0.13901840,0.40543162,1.79850493,0.64784614,0.07280525,0.01654274,0.09983694
-2.71035518,2.30763638,0.03752253,0.13404588,0.38659636,1.72111306,0.61982360,0.07068003,0.01655276,0.09645865
-2.70435218,2.21011298,0.03770539,0.12870001,0.36720211,1.64111293,0.59033107,0.06845869,0.01652447,0.09294551
-2.69834917,2.10986114,0.03793878,0.12303148,0.34744968,1.55926969,0.55972186,0.06615083,0.01645481,0.08931505
-2.69234617,2.00774625,0.03819547,0.11709500,0.32753205,1.47633954,0.52834912,0.06376617,0.01634093,0.08558594
-2.68634317,1.90460315,0.03844661,0.11094813,0.30763076,1.39305031,0.49655768,0.06131450,0.01618037,0.08177766
-2.68034017,1.80121926,0.03866283,0.10465003,0.28791282,1.31008503,0.46467660,0.05880575,0.01597111,0.07791017
-2.67433717,1.69832124,0.03881531,0.09826028,0.26852840,1.22806864,0.43301274,0.05624995,0.01571175,0.07400367
-2.66833417,1.59656543,0.03887683,0.09183760,0.24960908,1.14755830,0.40184553,0.05365728,0.01540163,0.07007828
-2.66233117,1.49653205,0.03882278,0.08543876,0.23126700,1.06903726,0.37142301,0.05103806,0.01504085,0.06615383
-2.65632816,1.39872305,0.03863201,0.07911750,0.21359456,0.99291227,0.34195933,0.04840281,0.01463042,0.06224967
-2.65032516,1.30356323,0.03828760,0.07292368,0.19666481,0.91951405,0.31363350,0.04576228,0.01417224,0.05838446
-2.64432216,1.21140410,0.03777741,0.06690253,0.18053248,0.84910067,0.28658951,0.04312742,0.01366914,0.05457609
-2.63831916,1.12252993,0.03709445,0.06109413,0.16523530,0.78186301,0.26093752,0.04050943,0.01312488,0.05084157
-2.63231616,1.03716543,0.03623712,0.05553308,0.15079585,0.71793200,0.23675607,0.03791976,0.01254407,0.04719693
-2.62631316,0.95548428,0.03520916,0.05024837,0.13722349,0.65738689,0.21409507,0.03537004,0.01193210,0.04365721
-2.62031016,0.87761812,0.03401947,0.04526347,0.12451650,0.60026406,0.19297936,0.03287211,0.01129508,0.04023646
-2.61430715,0.80366538,0.03268179,0.04059652,0.11266416,0.54656590,0.17341267,0.03043796,0.01063970,0.03694768
-2.60830415,0.73369961,0.03121419,0.03626081,0.10164882,0.49626931,0.15538181,0.02807967,0.00997311,0.03380292
-2.60230115,0.66777704,0.02963848,0.03226530,0.09144776,0.44933353,0.13886081,0.02580940,0.00930281,0.03081327
-2.59629815,0.60594328,0.02797950,0.02861536,0.08203488,0.40570713,0.12381511,0.02363933,0.00863646,0.02798896
-2.59029515,0.54823899,0.02626450,0.02531349,0.07338220,0.36533398,0.11020543,0.02158165,0.00798186,0.02533945
-2.58429215,0.49470474,0.02452234,0.02236028,0.06546106,0.32815836,0.09799146,0.01964859,0.00734674,0.02287357
-2.57828914,0.44538515,0.02278288,0.01975527,0.05824314,0.29412903,0.08713524,0.01785243,0.00673875,0.02059965
-2.57228614,0.40033233,0.02107634,0.01749792,0.05170127,0.26320261,0.07760414,0.01620557,0.00616537,0.01852575
-2.56628314,0.35960910,0.01943282,0.01558858,0.04581005,0.23534623,0.06937357,0.01472066,0.00563383,0.01665986
-2.56028014,0.32329186,0.01788184,0.01402945,0.04054632,0.21053975,0.06242935,0.01341072,0.00515118,0.01501014
-2.55427714,0.29147337,0.01645209,0.01282544,0.03588953,0.18877756,0.05676967,0.01228932,0.00472422,0.01358526
-2.54827414,0.26426543,0.01517116,0.01198501,0.03182194,0.17007010,0.05240675,0.01137075,0.00435958,0.01239463
-2.54227114,0.24180146,0.01406552,0.01152092,0.02832892,0.15444515,0.04936810,0.01067023,0.00406371,0.01144874
-2.53626813,0.22423878,0.01316045,0.01145078,0.02539896,0.14194886,0.04769735,0.01020405,0.00384298,0.01075942
-2.53026513,0.21176040,0.01248008,0.01179751,0.02302381,0.13264647,0.04745462,0.00998974,0.00370369,0.01034013
-2.52426213,0.20457602,0.01204745,0.01258956,0.02119843,0.12662261,0.04871629,0.01004609,0.00365212,0.01020607
-2.51825913,0.20292195,0.01188455,0.01386089,0.01992093,0.12398090,0.05157424,0.01039316,0.00369454,0.01037438
-2.51225613,0.20705935,0.01201235,0.01565069,0.01919235,0.12484288,0.05613426,0.01105214,0.00383717,0.01086408
-2.50625313,0.21727076,0.01245066,0.01800278,0.01901635,0.12934582,0.06251373,0.01204505,0.00408617,0.01169594
-2.50025013,0.23385418,0.01321803,0.02096471,0.01939870,0.13763938,0.07083835,0.01339432,0.00444749,0.01289222
-2.49424712,0.25711473,0.01433141,0.02458648,0.02034667,0.14988090,0.08123801,0.01512216,0.00492678,0.01447616
-2.48824412,0.28735352,0.01580569,0.02891888,0.02186815,0.16622910,0.09384169,0.01724984,0.00552913,0.01647137
-2.48224112,0.32485384,0.01765316,0.03401155,0.02397064,0.18683639,0.10877144,0.01979663,0.00625888,0.01890096
-2.47623812,0.36986471,0.01988281,0.03991063,0.02666002,0.21183958,0.12613557,0.02277882,0.00711931,0.02178652
-2.47023512,0.42258207,0.02249947,0.04665623,0.02993921,0.24134925,0.14602113,0.02620837,0.00811231,0.02514694
-2.46423212,0.48312836,0.02550295,0.05427959,0.03380664,0.27543811,0.16848598,0.03009170,0.00923807,0.02899707
-2.45822911,0.55153090,0.02888708,0.06280021,0.03825471,0.31412857,0.19355065,0.03442828,0.01049471,0.03334628
-2.45222611,0.62770019,0.03263885,0.07222293,0.04326825,0.35738010,0.22119037,0.03920938,0.01187795,0.03819704
-2.44622311,0.71140915,0.03673756,0.08253518,0.04882301,0.40507696,0.25132766,0.04441684,0.01338084,0.04354339
-2.44022011,0.80227440,0.04115411,0.09370443,0.05488436,0.45701691,0.28382590,0.05002207,0.01499352,0.04936966
-2.43421711,0.89974087,0.04585054,0.10567619,0.06140623,0.51290162,0.31848425,0.05598531,0.01670301,0.05564929
-2.42821411,1.00307104,0.05077985,0.11837247,0.06833041,0.57232947,0.35503447,0.06225522,0.01849323,0.06234388
-2.42221111,1.11133979,0.05588604,0.13169108,0.07558627,0.63479145,0.39313987,0.06876888,0.02034499,0.06940261
-2.41620810,1.22343609,0.06110461,0.14550571,0.08309094,0.69967076,0.43239688,0.07545224,0.02223621,0.07676213
-2.41020510,1.33807203,0.06636341,0.15966700,0.09075015,0.76624657,0.47233925,0.08222105,0.02414223,0.08434679
-2.40420210,1.45380000,0.07158383,0.17400462,0.09845950,0.83370236,0.51244526,0.08898231,0.02603625,0.09206954
-2.39819910,1.56903779,0.07668245,0.18833041,0.10610647,0.90113883,0.55214770,0.09563622,0.02788994,0.09983322
-2.39219610,1.68210161,0.08157291,0.20244247,0.11357281,0.96759150,0.59084652,0.10207852,0.02967414,0.10753252
-2.38619310,1.79124614,0.08616814,0.21613020,0.12073762,1.03205257,0.62792395,0.10820329,0.03135962,0.11505634
-2.38019010,1.89471057,0.09038273,0.22918007,0.12748062,1.09349647,0.66276141,0.11390596,0.03291800,0.12229064
-2.37418709,1.99076912,0.09413548,0.24138205,0.13368591,1.15090837,0.69475788,0.11908657,0.03432263,0.12912170
-2.36818409,2.07778424,0.09735181,0.25253622,0.13924571,1.20331472,0.72334885,0.12365302,0.03554946,0.13543951
-2.36218109,2.15426023,0.09996620,0.26245960,0.14406423,1.24981456,0.74802515,0.12752422,0.03657791,0.14114138
-2.35617809,2.21889535,0.10192431,0.27099268,0.14806127,1.28961038,0.76835092,0.13063306,0.03739169,0.14613543
-2.35017509,2.27062982,0.10318483,0.27800539,0.15117551,1.32203731,0.78397986,0.13292894,0.03797937,0.15034396
-2.34417209,2.30868776,0.10372087,0.28340235,0.15336742,1.34658927,0.79466905,0.13437981,0.03833493,0.15370640
-2.33816908,2.33261096,0.10352090,0.28712699,0.15462133,1.36294090,0.80028974,0.13497362,0.03845808,0.15618179
-2.33216608,2.34228284,0.10258915,0.28916436,0.15494703,1.37096427,0.80083447,0.13471908,0.03835436,0.15775065
-2.32616308,2.33794139,0.10094546,0.28954254,0.15438030,1.37073947,0.79642033,0.13364564,0.03803505,0.15841608
-2.32016008,2.32018025,0.09862455,0.28833245,0.15298275,1.36255859,0.78728800,0.13180279,0.03751689,0.15820406
-2.31415708,2.28993768,0.09567484,0.28564607,0.15084070,1.34692273,0.77379670,0.12925858,0.03682155,0.15716289
-2.30815408,2.24847374,0.09215677,0.28163317,0.14806319,1.32453207,0.75641513,0.12609748,0.03597495,0.15536186
-2.30215108,2.19733647,0.08814075,0.27647655,0.14477927,1.29626933,0.73570882,0.12241771,0.03500641,0.15288900
-2.29614807,2.13831827,0.08370484,0.27038609,0.14113446,1.26317717,0.71232429,0.11832801,0.03394770,0.14984825
-2.29014507,2.07340425,0.07893228,0.26359172,0.13728675,1.22643031,0.68697072,0.11394413,0.03283197,0.14635592
-2.28414207,2.00471443,0.07390892,0.25633580,0.13340202,1.18730350,0.66039973,0.10938516,0.03169266,0.14253674
-2.27813907,1.93444190,0.06872069,0.24886491,0.12964923,1.14713631,0.63338409,0.10476972,0.03056243,0.13851962
-2.27213607,1.86478935,0.06345130,0.24142172,0.12619540,1.10729604,0.60669601,0.10021235,0.02947211,0.13443334
-2.26613307,1.79790594,0.05818007,0.23423703,0.12320064,1.06913999,0.58108576,0.09582011,0.02844972,0.13040219
-2.26013007,1.73582681,0.05298012,0.22752234,0.12081332,1.03397820,0.55726130,0.09168950,0.02751967,0.12654196
-2.25412706,1.68041697,0.04791692,0.22146326,0.11916547,1.00303780,0.53586947,0.08790388,0.02670208,0.12295629
-2.24812406,1.63332127,0.04304717,0.21621402,0.11836871,0.97742999,0.51747925,0.08453147,0.02601222,0.11973357
-2.24212106,1.59592169,0.03841821,0.21189313,0.11851069,0.95812038,0.50256750,0.08162384,0.02546022,0.11694444
-2.23611806,1.56930306,0.03406759,0.20858049,0.11965214,0.94590346,0.49150738,0.07921508,0.02505092,0.11464008
-2.23011506,1.55422765,0.03002327,0.20631590,0.12182473,0.94138172,0.48455986,0.07732156,0.02478392,0.11285121
-2.22411206,1.55111923,0.02630386,0.20509892,0.12502965,0.94494982,0.48186816,0.07594227,0.02465382,0.11158789
-2.21810905,1.56005650,0.02291939,0.20489027,0.12923713,0.95678399,0.48345538,0.07505974,0.02465061,0.11084003
-2.21210605,1.58077575,0.01987208,0.20561439,0.13438678,0.97683698,0.48922520,0.07464136,0.02476019,0.11057867
-2.20610305,1.61268242,0.01715736,0.20716317,0.14038887,1.00483844,0.49896555,0.07464117,0.02496507,0.11075778
-2.20010005,1.65487094,0.01476500,0.20940065,0.14712641,1.04030080,0.51235515,0.07500198,0.02524507,0.11131658
-2.19409705,1.70615231,0.01268024,0.21216846,0.15445817,1.08253053,0.52897275,0.07565764,0.02557814,0.11218233
-2.18809405,1.76508838,0.01088489,0.21529179,0.16222236,1.13064454,0.54830882,0.07653558,0.02594119,0.11327331
-2.18209105,1.83003221,0.00935846,0.21858565,0.17024114,1.18359155,0.56977944,0.07755932,0.02631093,0.11450196
-2.17608804,1.89917333,0.00807915,0.22186119,0.17832552,1.24017797,0.59274207,0.07865099,0.02666465,0.11577805
-2.17008504,1.97058694,0.00702473,0.22493195,0.18628084,1.29909782,0.61651286,0.07973376,0.02698098,0.11701180
-2.16408204,2.04228587,0.00617336,0.22761966,0.19391244,1.35896617,0.64038503,0.08073408,0.02724051,0.11811671
-2.15807904,2.11227400,0.00550425,0.22975960,0.20103142,1.41835526,0.66364801,0.08158376,0.02742643,0.11901222
-2.15207604,2.17859990,0.00499816,0.23120528,0.20746028,1.47583253,0.68560665,0.08222169,0.02752491,0.11962596
-2.14607304,2.23940935,0.00463785,0.23183232,0.21303829,1.52999944,0.70560003,0.08259536,0.02752548,0.11989563
-2.14007004,2.29299511,0.00440836,0.23154153,0.21762629,1.57953006,0.72301945,0.08266199,0.02742123,0.11977043
-2.13406703,2.33784273,0.00429722,0.23026097,0.22111084,1.62320819,0.73732481,0.08238934,0.02720886,0.11921208
-2.12806403,2.37267092,0.00429453,0.22794723,0.22340751,1.65996176,0.74805906,0.08175617,0.02688867,0.11819538
-2.12206103,2.39646511,0.00439296,0.22458569,0.22446317,1.68889325,0.75486001,0.08075238,0.02646441,0.11670834
-2.11605803,2.40850316,0.00458777,0.22019001,0.22425718,1.70930506,0.75746937,0.07937879,0.02594296,0.11475190
-2.11005503,2.40837223,0.00487658,0.21480075,0.22280148,1.72071868,0.75573841,0.07764671,0.02533401,0.11233930
-2.10405203,2.39597618,0.00525932,0.20848333,0.22013953,1.72288687,0.74963024,0.07557713,0.02464962,0.10949514
-2.09804902,2.37153308,0.00573793,0.20132546,0.21634413,1.71579842,0.73921852,0.07319982,0.02390372,0.10625410
-2.09204602,2.33556305,0.00631619,0.19343400,0.21151430,1.69967492,0.72468276,0.07055210,0.02311154,0.10265954
-2.08604302,2.28886664,0.00699940,0.18493158,0.20577121,1.67495989,0.70630037,0.06767763,0.02228907,0.09876183
-2.08004002,2.23249468,0.00779416,0.17595292,0.19925352,1.64230051,0.68443584,0.06462497,0.02145250,0.09461663
-2.07403702,2.16771072,0.00870802,0.16664117,0.19211215,1.60252265,0.65952743,0.06144619,0.02061761,0.09028312
-2.06803402,2.09594747,0.00974923,0.15714421,0.18450486,1.55660038,0.63207207,0.05819543,0.01979932,0.08582219
-2.06203102,2.01875909,0.01092640,0.14761111,0.17659077,1.50562107,0.60260904,0.05492757,0.01901114,0.08129473
-2.05602801,1.93777104,0.01224825,0.13818886,0.16852507,1.45074764,0.57170297,0.05169689,0.01826481,0.07675998
-2.05002501,1.85462951,0.01372330,0.12901933,0.16045414,1.39317958,0.53992705,0.04855587,0.01756993,0.07227404
-2.04402201,1.77095243,0.01535956,0.12023671,0.15251127,1.33411415,0.50784691,0.04555420,0.01693373,0.06788858
-2.03801901,1.68828361,0.01716433,0.11196520,0.14481316,1.27470957,0.47600574,0.04273779,0.01636088,0.06364975
-2.03201601,1.60805190,0.01914387,0.10431726,0.13745718,1.21605137,0.44491123,0.04014809,0.01585349,0.05959735
-2.02601301,1.53153646,0.02130314,0.09739212,0.13051971,1.15912323,0.41502458,0.03782144,0.01541107,0.05576418
-2.02001001,1.45983909,0.02364557,0.09127485,0.12405527,1.10478321,0.38675193,0.03578865,0.01503074,0.05217577
-2.01400700,1.39386436,0.02617278,0.08603563,0.11809672,1.05374596,0.36043821,0.03407472,0.01470738,0.04885028
-2.00800400,1.33430770,0.02888427,0.08172949,0.11265622,1.00657133,0.33636355,0.03269862,0.01443399,0.04579865
-2.00200100,1.28165122,0.03177715,0.07839625,0.10772704,0.96365930,0.31474205,0.03167327,0.01420204,0.04302504
-1.99599800,1.23616693,0.03484586,0.07606076,0.10328598,0.92525101,0.29572282,0.03100561,0.01400184,0.04052741
-1.98999500,1.19792658,0.03808183,0.07473337,0.09929625,0.89143533,0.27939287,0.03069664,0.01382307,0.03829828
-1.98399200,1.16681725,0.04147319,0.07441060,0.09571077,0.86216030,0.26578176,0.03074171,0.01365521,0.03632563
-1.97798899,1.14256149,0.04500449,0.07507594,0.09247554,0.83724850,0.25486751,0.03113074,0.01348800,0.03459390
-1.97198599,1.12474110,0.04865640,0.07670092,0.08953305,0.81641547,0.24658353,0.03184857,0.01331189,0.03308504
-1.96598299,1.11282324,0.05240554,0.07924632,0.08682560,0.79929019,0.24082620,0.03287531,0.01311845,0.03177956
-1.95997999,1.10618800,0.05622432,0.08266353,0.08429829,0.78543661,0.23746288,0.03418687,0.01290076,0.03065755
-1.95397699,1.10415630,0.06008095,0.08689620,0.08190164,0.77437546,0.23634000,0.03575539,0.01265364,0.02969972
-1.94797399,1.10601747,0.06393950,0.09188205,0.07959379,0.76560554,0.23729106,0.03754992,0.01237393,0.02888827
-1.94197099,1.11105571,0.06776021,0.09755490,0.07734214,0.75862381,0.24014443,0.03953708,0.01206060,0.02820774
-1.93596798,1.11857489,0.07149993,0.10384695,0.07512458,0.75294373,0.24473061,0.04168186,0.01171483,0.02764573
-1.92996498,1.12792136,0.07511271,0.11069117,0.07293002,0.74811169,0.25088898,0.04394845,0.01134000,0.02719345
-1.92396198,1.13850424,0.07855072,0.11802388,0.07075861,0.74372092,0.25847388,0.04630120,0.01094160,0.02684626
-1.91795898,1.14981316,0.08176520,0.12578736,0.06862138,0.73942310,0.26735981,0.04870561,0.01052712,0.02660395
-1.91195598,1.16143295,0.08470767,0.13393242,0.06653955,0.73493722,0.27744576,0.05112936,0.01010577,0.02647103
-1.90595298,1.17305534,0.08733127,0.14242080,0.06454348,0.73005604,0.28865847,0.05354337,0.00968833,0.02645678
-1.89994997,1.18448719,0.08959210,0.15122729,0.06267145,0.72464990,0.30095452,0.05592273,0.00928679,0.02657525
-1.89394697,1.19565523,0.09145072,0.16034135,0.06096813,0.71866805,0.31432105,0.05824762,0.00891413,0.02684514
-1.88794397,1.20660706,0.09287349,0.16976825,0.05948306,0.71213763,0.32877517,0.06050410,0.00858390,0.02728948
-1.88194097,1.21750815,0.09383387,0.17952931,0.05826898,0.70516030,0.34436176,0.06268460,0.00831000,0.02793533
-1.87593797,1.22863487,0.09431349,0.18966145,0.05738027,0.69790675,0.36114981,0.06478830,0.00810628,0.02881319
-1.86993497,1.24036340,0.09430309,0.20021575,0.05687130,0.69060908,0.37922711,0.06682114,0.00798629,0.02995642
-1.86393197,1.25315461,0.09380301,0.21125504,0.05679491,0.68355141,0.39869363,0.06879562,0.00796291,0.03140043
-1.85792896,1.26753526,0.09282351,0.22285061,0.05720106,0.67705884,0.41965347,0.07073017,0.00804805,0.03318179
-1.85192596,1.28407585,0.09138463,0.23507798,0.05813539,0.67148501,0.44220589,0.07264832,0.00825242,0.03533720
-1.84592296,1.30336570,0.08951575,0.24801208,0.05963812,0.66719867,0.46643559,0.07457753,0.00858517,0.03790237
-1.83991996,1.32598618,0.08725478,0.26172178,0.06174291,0.66456958,0.49240280,0.07654777,0.00905365,0.04091074
-1.83391696,1.35248295,0.08464706,0.27626429,0.06447590,0.66395424,0.52013354,0.07858995,0.00966315,0.04439216
-1.82791396,1.38333836,0.08174404,0.29167944,0.06785489,0.66568187,0.54961074,0.08073424,0.01041662,0.04837153
-1.82191096,1.41894521,0.07860176,0.30798446,0.07188863,0.67004111,0.58076666,0.08300827,0.01131450,0.05286741
-1.81590795,1.45958308,0.07527915,0.32516928,0.07657625,0.67726807,0.61347713,0.08543554,0.01235446,0.05789066
-1.80990495,1.50539846,0.07183646,0.34319291,0.08190682,0.68753608,0.64755829,0.08803388,0.01353124,0.06344320
-1.80390195,1.55638970,0.06833360,0.36198099,0.08785911,0.70094761,0.68276582,0.09081413,0.01483656,0.06951686
-1.79789895,1.61239776,0.06482867,0.38142488,0.09440144,0.71752880,0.71879739,0.09377924,0.01625905,0.07609247
-1.79189595,1.67310330,0.06137670,0.40138224,0.10149177,0.73722667,0.75529803,0.09692366,0.01778422,0.08313921
-1.78589295,1.73803069,0.05802855,0.42167945,0.10907793,0.75990946,0.79186856,0.10023316,0.01939459,0.09061423
-1.77988994,1.80655868,0.05483019,0.44211553,0.11709809,0.78536981,0.82807679,0.10368512,0.02106985,0.09846265
-1.77388694,1.87793776,0.05182220,0.46246771,0.12548140,0.81333092,0.86347111,0.10724919,0.02278714,0.10661791
-1.76788394,1.95131324,0.04903954,0.48249823,0.13414882,0.84345533,0.89759572,0.11088843,0.02452140,0.11500261
-1.76188094,2.02575343,0.04651159,0.50196220,0.14301428,0.87535609,0.93000705,0.11456075,0.02624589,0.12352964
-1.75587794,2.10028143,0.04426249,0.52061614,0.15198590,0.90860967,0.96029036,0.11822061,0.02793273,0.13210378
-1.74987494,2.17390927,0.04231151,0.53822673,0.16096754,0.94277033,0.98807578,0.12182095,0.02955353,0.14062369
-1.74387194,2.24567280,0.04067367,0.55457940,0.16986047,0.97738514,1.01305293,0.12531518,0.03108012,0.14898415
-1.73786893,2.31466575,0.03936035,0.56948634,0.17856529,1.01200916,1.03498329,0.12865914,0.03248531,0.15707857
-1.73186593,2.38007136,0.03837996,0.58279340,0.18698393,1.04622010,1.05370975,0.13181297,0.03374362,0.16480174
-1.72586293,2.44119025,0.03773845,0.59438572,0.19502184,1.07963188,1.06916268,0.13474274,0.03483208,0.17205253
-1.71985993,2.49746315,0.03743987,0.60419165,0.20259017,1.11190653,1.08136226,0.13742174,0.03573086,0.17873673
