energy_ev,total_up,Ca_p_up,Ca_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.09454727,1.97095933,0.01428109,0.00000000,0.74160784,0.32737415,0.00775587,0.25975732,0.01198419,1.41789533
-3.08854427,1.98923150,0.01414305,0.00000000,0.74719552,0.32631788,0.00749558,0.26576634,0.01209527,1.43020962
-3.08254127,2.01776473,0.01407709,0.00000000,0.75642909,0.32670431,0.00728692,0.27335734,0.01228834,1.44979106
-3.07653827,2.05624912,0.01408622,0.00000000,0.76921637,0.32847561,0.00712874,0.28234916,0.01256195,1.47653066
-3.07053527,2.10418760,0.01417189,0.00000000,0.78542080,0.33154558,0.00701950,0.29254712,0.01291285,1.51017473
-3.06453227,2.16089844,0.01433391,0.00000000,0.80485888,0.33580182,0.00695724,0.30374512,0.01333593,1.55032515
-3.05852926,2.22552539,0.01457043,0.00000000,0.82730002,0.34110890,0.00693951,0.31572842,0.01382421,1.59644543
-3.05252626,2.29705564,0.01487804,0.00000000,0.85246896,0.34731258,0.00696339,0.32827709,0.01436896,1.64787280
-3.04652326,2.37434521,0.01525188,0.00000000,0.88005078,0.35424494,0.00702541,0.34117010,0.01495980,1.70383596
-3.04052026,2.45615108,0.01568587,0.00000000,0.90969831,0.36173009,0.00712166,0.35418990,0.01558501,1.76347814
-3.03451726,2.54116878,0.01617292,0.00000000,0.94104152,0.36959038,0.00724777,0.36712738,0.01623177,1.82588449
-3.02851426,2.62807410,0.01670529,0.00000000,0.97369858,0.37765275,0.00739906,0.37978698,0.01688654,1.89011277
-3.02251126,2.71556688,0.01727485,0.00000000,1.00728785,0.38575487,0.00757061,0.39199171,0.01753548,1.95522597
-3.01650825,2.80241502,0.01787347,0.00000000,1.04144008,0.39375088,0.00775738,0.40358781,0.01816487,2.02032543
-3.01050525,2.88749652,0.01849332,0.00000000,1.07581028,0.40151639,0.00795439,0.41444895,0.01876156,2.08458280
-3.00450225,2.96983743,0.01912725,0.00000000,1.11008836,0.40895240,0.00815681,0.42447945,0.01931340,2.14726927
-2.99849925,3.04864369,0.01976903,0.00000000,1.14400797,0.41598811,0.00836013,0.43361660,0.01980966,2.20778060
-2.99249625,3.12332527,0.02041362,0.00000000,1.17735302,0.42258221,0.00856028,0.44183175,0.02024132,2.26565661
-2.98649325,3.19351111,0.02105734,0.00000000,1.20996135,0.42872280,0.00875371,0.44913004,0.02060143,2.32059405
-2.98049025,3.25905401,0.02169804,0.00000000,1.24172537,0.43442578,0.00893752,0.45554890,0.02088524,2.37245209
-2.97448724,3.32002502,0.02233507,0.00000000,1.27258961,0.43973185,0.00910945,0.46115507,0.02109036,2.42125008
-2.96848424,3.37669761,0.02296930,0.00000000,1.30254519,0.44470217,0.00926795,0.46604049,0.02121669,2.46715764
-2.96248124,3.42952208,0.02360301,0.00000000,1.33162165,0.44941307,0.00941212,0.47031702,0.02126640,2.51047740
-2.95647824,3.47909175,0.02423968,0.00000000,1.35987650,0.45394993,0.00954171,0.47411038,0.02124369,2.55162142
-2.95047524,3.52610234,0.02488379,0.00000000,1.38738315,0.45840064,0.00965700,0.47755338,0.02115453,2.59108231
-2.94447224,3.57130676,0.02554048,0.00000000,1.41421790,0.46284898,0.00975875,0.48077892,0.02100636,2.62940069
-2.93846923,3.61546776,0.02621528,0.00000000,1.44044681,0.46736833,0.00984804,0.48391299,0.02080763,2.66713057
-2.93246623,3.65931064,0.02691371,0.00000000,1.46611326,0.47201601,0.00992621,0.48706802,0.02056747,2.70480463
-2.92646323,3.70347886,0.02764099,0.00000000,1.49122679,0.47682857,0.00999469,0.49033688,0.02029524,2.74290118
-2.92046023,3.74849468,0.02840166,0.00000000,1.51575417,0.48181840,0.01005490,0.49378785,0.02000009,2.78181454
-2.91445723,3.79472704,0.02919934,0.00000000,1.53961296,0.48697174,0.01010815,0.49746075,0.01969068,2.82183059
-2.90845423,3.84236831,0.03003645,0.00000000,1.56266826,0.49224834,0.01015554,0.50136446,0.01937482,2.86310867
-2.90245123,3.89142129,0.03091408,0.00000000,1.58473258,0.49758268,0.01019794,0.50547588,0.01905924,2.90567090
-2.89644822,3.94169694,0.03183188,0.00000000,1.60556915,0.50288681,0.01023586,0.50974048,0.01874943,2.94939943
-2.89044522,3.99282308,0.03278804,0.00000000,1.62489827,0.50805454,0.01026952,0.51407424,0.01844960,2.99404189
-2.88444222,4.04426351,0.03377939,0.00000000,1.64240660,0.51296689,0.01029879,0.51836711,0.01816263,3.03922452
-2.87843922,4.09534640,0.03480157,0.00000000,1.65775875,0.51749843,0.01032325,0.52248750,0.01789017,3.08447243
-2.87243622,4.14530040,0.03584922,0.00000000,1.67061058,0.52152402,0.01034221,0.52628796,0.01763281,3.12923571
-2.86643322,4.19329649,0.03691634,0.00000000,1.68062366,0.52492591,0.01035476,0.52961138,0.01739025,3.17291995
-2.86043022,4.23849306,0.03799659,0.00000000,1.68747989,0.52760035,0.01035985,0.53229774,0.01716152,3.21491949
-2.85442721,4.28008189,0.03908369,0.00000000,1.69089579,0.52946374,0.01035634,0.53419092,0.01694525,3.25465134
-2.84842421,4.31733234,0.04017180,0.00000000,1.69063549,0.53045761,0.01034308,0.53514521,0.01673993,3.29158804
-2.84242121,4.34963128,0.04125586,0.00000000,1.68652200,0.53055246,0.01031894,0.53503144,0.01654413,3.32528735
-2.83641821,4.37651657,0.04233194,0.00000000,1.67844603,0.52974984,0.01028289,0.53374219,0.01635669,3.35541721
-2.83041521,4.39770216,0.04339746,0.00000000,1.66637206,0.52808295,0.01023403,0.53119613,0.01617691,3.38177437
-2.82441221,4.41309350,0.04445140,0.00000000,1.65034139,0.52561533,0.01017162,0.52734107,0.01600466,3.40429572
-2.81840920,4.42279236,0.04549439,0.00000000,1.63047196,0.52243795,0.01009513,0.52215583,0.01584042,3.42306153
-2.81240620,4.42709087,0.04652866,0.00000000,1.60695525,0.51866473,0.01000419,0.51565073,0.01568530,3.43829048
-2.80640320,4.42645519,0.04755795,0.00000000,1.58005016,0.51442669,0.00989865,0.50786687,0.01554098,3.45032667
-2.80040020,4.42149990,0.04858728,0.00000000,1.55007449,0.50986518,0.00977853,0.49887410,0.01540961,3.45961953
-2.79439720,4.41295453,0.04962268,0.00000000,1.51739442,0.50512446,0.00964403,0.48876804,0.01529370,3.46669773
-2.78839420,4.40162448,0.05067079,0.00000000,1.48241244,0.50034406,0.00949552,0.47766619,0.01519593,3.47213868
-2.78239120,4.38834861,0.05173846,0.00000000,1.44555453,0.49565135,0.00933348,0.46570334,0.01511901,3.47653566
-2.77638819,4.37395609,0.05283233,0.00000000,1.40725711,0.49115482,0.00915852,0.45302669,0.01506551,3.48046441
-2.77038519,4.35922521,0.05395843,0.00000000,1.36795445,0.48693837,0.00897133,0.43979073,0.01503766,3.48445150
-2.76438219,4.34484665,0.05512180,0.00000000,1.32806703,0.48305693,0.00877269,0.42615226,0.01503729,3.48894627
-2.75837919,4.33139331,0.05632617,0.00000000,1.28799151,0.47953382,0.00856344,0.41226574,0.01506566,3.49429832
-2.75237619,4.31929870,0.05757379,0.00000000,1.24809253,0.47635980,0.00834449,0.39827919,0.01512345,3.50074185
-2.74637319,4.30884487,0.05886531,0.00000000,1.20869676,0.47349402,0.00811678,0.38433073,0.01521071,3.50838782
-2.74037019,4.30016071,0.06019975,0.00000000,1.17008922,0.47086681,0.00788129,0.37054601,0.01532691,3.51722452
-2.73436718,4.29323026,0.06157468,0.00000000,1.13251195,0.46838412,0.00763908,0.35703639,0.01547098,3.52712633
-2.72836418,4.28791048,0.06298639,0.00000000,1.09616491,0.46593329,0.00739120,0.34389813,0.01564141,3.53786999
-2.72236118,4.28395683,0.06443022,0.00000000,1.06120877,0.46339003,0.00713877,0.33121229,0.01583635,3.54915728
-2.71635818,4.28105492,0.06590092,0.00000000,1.02776932,0.46062596,0.00688297,0.31904542,0.01605380,3.56064245
-2.71035518,4.27885572,0.06739300,0.00000000,0.99594301,0.45751651,0.00662496,0.30745096,0.01629167,3.57196235
-2.70435218,4.27701171,0.06890115,0.00000000,0.96580316,0.45394849,0.00636600,0.29647094,0.01654795,3.58276720
-2.69834917,4.27521149,0.07042054,0.00000000,0.93740646,0.44982717,0.00610731,0.28613810,0.01682081,3.59274970
-2.69234617,4.27321009,0.07194708,0.00000000,0.91079901,0.44508225,0.00585015,0.27647809,0.01710866,3.60167043
-2.68634317,4.27085294,0.07347759,0.00000000,0.88602182,0.43967248,0.00559579,0.26751164,0.01741022,3.60937761
-2.68034017,4.26809173,0.07500982,0.00000000,0.86311512,0.43358874,0.00534543,0.25925640,0.01772451,3.61581994
-2.67433717,4.26499088,0.07654232,0.00000000,0.84212140,0.42685530,0.00510028,0.25172864,0.01805081,3.62105129
-2.66833417,4.26172433,0.07807427,0.00000000,0.82308698,0.41952933,0.00486144,0.24494424,0.01838861,3.62522718
-2.66233117,4.25856261,0.07960510,0.00000000,0.80606195,0.41169863,0.00462994,0.23891940,0.01873747,3.62859296
-2.65632816,4.25585142,0.08113406,0.00000000,0.79109876,0.40347776,0.00440670,0.23367057,0.01909695,3.63146463
-2.65032516,4.25398275,0.08265972,0.00000000,0.77824934,0.39500284,0.00419250,0.22921403,0.01946639,3.63420352
-2.64432216,4.25336101,0.08417946,0.00000000,0.76756123,0.38642519,0.00398796,0.22556486,0.01984481,3.63718659
-2.63831916,4.25436604,0.08568895,0.00000000,0.75907286,0.37790439,0.00379355,0.22273547,0.02023078,3.64077423
-2.63231616,4.25731585,0.08718171,0.00000000,0.75280841,0.36960086,0.00360957,0.22073393,0.02062224,3.64527781
-2.62631316,4.26243134,0.08864877,0.00000000,0.74877243,0.36166855,0.00343611,0.21956194,0.02101647,3.65092906
-2.62031016,4.26980546,0.09007845,0.00000000,0.74694487,0.35424803,0.00327312,0.21921286,0.02140998,3.65785328
-2.61430715,4.27937881,0.09145630,0.00000000,0.74727646,0.34746028,0.00312035,0.21966977,0.02179851,3.66604810
-2.60830415,4.29092312,0.09276524,0.00000000,0.74968504,0.34140145,0.00297740,0.22090373,0.02217707,3.67536912
-2.60230115,4.30403388,0.09398579,0.00000000,0.75405282,0.33613893,0.00284374,0.22287233,0.02254000,3.68552333
-2.59629815,4.31813232,0.09509663,0.00000000,0.76022491,0.33170866,0.00271871,0.22551874,0.02288107,3.69607063
-2.59029515,4.33247685,0.09607508,0.00000000,0.76800904,0.32811393,0.00260158,0.22877124,0.02319365,3.70643347
-2.58429215,4.34618326,0.09689794,0.00000000,0.77717669,0.32532557,0.00249154,0.23254327,0.02347089,3.71591392
-2.57828914,4.35825250,0.09754221,0.00000000,0.78746551,0.32328355,0.00238775,0.23673418,0.02370592,3.72371729
-2.57228614,4.36760470,0.09798596,0.00000000,0.79858295,0.32189975,0.00228939,0.24123052,0.02389204,3.72898093
-2.56628314,4.37311761,0.09820918,0.00000000,0.81021117,0.32106193,0.00219564,0.24590796,0.02402295,3.73080689
-2.56028014,4.37366764,0.09819455,0.00000000,0.82201290,0.32063840,0.00210575,0.25063372,0.02409294,3.72829659
-2.55427714,4.36817159,0.09792816,0.00000000,0.83363831,0.32048359,0.00201904,0.25526951,0.02409710,3.72058603
-2.54827414,4.35562731,0.09740007,0.00000000,0.84473257,0.32044382,0.00193493,0.25967484,0.02403143,3.70687996
-2.54227114,4.33515160,0.09660478,0.00000000,0.85494410,0.32036345,0.00185295,0.26371067,0.02389302,3.68648358
-2.53626813,4.30601404,0.09554148,0.00000000,0.86393321,0.32009092,0.00177274,0.26724314,0.02368012,3.65883059
-2.53026513,4.26766548,0.09421413,0.00000000,0.87138098,0.31948457,0.00169406,0.27014746,0.02339218,3.62350662
-2.52426213,4.21976061,0.09263146,0.00000000,0.87699817,0.31841803,0.00161679,0.27231164,0.02302991,3.58026749
-2.51825913,4.16217380,0.09080666,0.00000000,0.88053398,0.31678505,0.00154094,0.27364005,0.02259528,3.52905162
-2.51225613,4.09500825,0.08875705,0.00000000,0.88178438,0.31450354,0.00146663,0.27405667,0.02209143,3.46998671
-2.50625313,4.01859823,0.08650360,0.00000000,0.88059973,0.31151886,0.00139405,0.27350788,0.02152265,3.40339057
-2.50025013,3.93350477,0.08407029,0.00000000,0.87689144,0.30780608,0.00132353,0.27196470,0.02089431,3.32976632
-2.49424712,3.84050509,0.08148347,0.00000000,0.87063748,0.30337130,0.00125542,0.26942440,0.02021271,3.24979240
-2.48824412,3.74057641,0.07877119,0.00000000,0.86188634,0.29825199,0.00119019,0.26591147,0.01948502,3.16430790
-2.48224112,3.63487455,0.07596243,0.00000000,0.85075921,0.29251629,0.00112831,0.26147774,0.01871914,3.07429360
-2.47623812,3.52470818,0.07308644,0.00000000,0.83745024,0.28626128,0.00107032,0.25620179,0.01792355,2.98084962
-2.47023512,3.41150924,0.07017207,0.00000000,0.82222460,0.27961040,0.00101678,0.25018759,0.01710722,2.88516990
-2.46423212,3.29680038,0.06724714,0.00000000,0.80541429,0.27270990,0.00096825,0.24356238,0.01627947,2.78851459
-2.45822911,3.18216004,0.06433794,0.00000000,0.78741154,0.26572461,0.00092532,0.23647377,0.01544979,2.69218063
-2.45222611,3.06918602,0.06146871,0.00000000,0.76865999,0.25883294,0.00088854,0.22908630,0.01462780,2.59747135
-2.44622311,2.95945807,0.05866129,0.00000000,0.74964361,0.25222142,0.00085846,0.22157732,0.01382301,2.50566562
-2.44022011,2.85450048,0.05593482,0.00000000,0.73087373,0.24607878,0.00083558,0.21413249,0.01304475,2.41798728
-2.43421711,2.75574524,0.05330555,0.00000000,0.71287432,0.24058983,0.00082039,0.20694088,0.01230203,2.33557532
-2.42821411,2.66449666,0.05078668,0.00000000,0.69616612,0.23592926,0.00081328,0.20018987,0.01160336,2.25945562
-2.42221111,2.58189813,0.04838838,0.00000000,0.68124994,0.23225550,0.00081459,0.19405992,0.01095665,2.19051467
-2.41620810,2.50890191,0.04611775,0.00000000,0.66858978,0.22970495,0.00082456,0.18871945,0.01036905,2.12947618
-2.41020510,2.44624266,0.04397898,0.00000000,0.65859630,0.22838657,0.00084334,0.18431984,0.00984683,2.07688090
-2.40420210,2.39441557,0.04197347,0.00000000,0.65161130,0.22837727,0.00087094,0.18099086,0.00939523,2.03307041
-2.39819910,2.35365971,0.04010006,0.00000000,0.64789382,0.22971800,0.00090725,0.17883648,0.00901836,1.99817554
-2.39219610,2.32394740,0.03835527,0.00000000,0.64760849,0.23241087,0.00095201,0.17793140,0.00871905,1.97210963
-2.38619310,2.30498019,0.03673356,0.00000000,0.65081654,0.23641749,0.00100479,0.17831819,0.00849881,1.95456735
-2.38019010,2.29619176,0.03522767,0.00000000,0.65747019,0.24165839,0.00106501,0.18000543,0.00835773,1.94502930
-2.37418709,2.29675825,0.03382892,0.00000000,0.66741046,0.24801392,0.00113190,0.18296664,0.00829441,1.94277238
-2.36818409,2.30561599,0.03252752,0.00000000,0.68036896,0.25532645,0.00120455,0.18714034,0.00830600,1.94688633
-2.36218109,2.32148657,0.03131294,0.00000000,0.69597349,0.26340387,0.00128186,0.19243108,0.00838816,1.95629585
-2.35617809,2.34290890,0.03017417,0.00000000,0.71375762,0.27202450,0.00136262,0.19871162,0.00853515,1.96978829
-2.35017509,2.36827751,0.02910009,0.00000000,0.73317383,0.28094308,0.00144548,0.20582609,0.00873991,1.98604598
-2.34417209,2.39588638,0.02807972,0.00000000,0.75361001,0.28989779,0.00152900,0.21359413,0.00899420,2.00368277
-2.33816908,2.42397687,0.02710249,0.00000000,0.77440870,0.29861809,0.00161171,0.22181606,0.00928875,2.02128340
-2.33216608,2.45078857,0.02615849,0.00000000,0.79488841,0.30683306,0.00169208,0.23027859,0.00961348,2.03744471
-2.32616308,2.47461122,0.02523868,0.00000000,0.81436626,0.31427995,0.00176863,0.23876133,0.00995777,2.05081743
-2.32016008,2.49383612,0.02433506,0.00000000,0.83218116,0.32071265,0.00183995,0.24704352,0.01031064,2.06014681
-2.31415708,2.50700504,0.02344080,0.00000000,0.84771645,0.32590973,0.00190473,0.25491098,0.01066112,2.06431095
-2.30815408,2.51285481,0.02255037,0.00000000,0.86042131,0.32968170,0.00196184,0.26216293,0.01099849,2.06235515
-2.30215108,2.51035594,0.02165959,0.00000000,0.86982989,0.33187726,0.00201032,0.26861841,0.01131257,2.05352100
-2.29614807,2.49874350,0.02076565,0.00000000,0.87557747,0.33238814,0.00204947,0.27412211,0.01159402,2.03726906
-2.29014507,2.47753907,0.01986710,0.00000000,0.87741293,0.33115248,0.00207880,0.27854926,0.01183455,2.01329402
-2.28414207,2.44656286,0.01896384,0.00000000,0.87520707,0.32815655,0.00209815,0.28180944,0.01202719,1.98153190
-2.27813907,2.40593515,0.01805696,0.00000000,0.86895630,0.32343461,0.00210758,0.28384914,0.01216643,1.94215868
-2.27213607,2.35606728,0.01714871,0.00000000,0.85878175,0.31706717,0.00210747,0.28465287,0.01224837,1.89558062
-2.26613307,2.29764220,0.01624226,0.00000000,0.84492369,0.30917754,0.00209842,0.28424279,0.01227078,1.84241640
-2.26013007,2.23158557,0.01534164,0.00000000,0.82773159,0.29992685,0.00208129,0.28267695,0.01223309,1.78347205
-2.25412706,2.15902855,0.01445146,0.00000000,0.80765029,0.28950792,0.00205712,0.28004602,0.01213638,1.71970951
-2.24812406,2.08126377,0.01357673,0.00000000,0.78520284,0.27813805,0.00202708,0.27646885,0.01198325,1.65221031
-2.24212106,1.99969648,0.01272269,0.00000000,0.76097085,0.26605122,0.00199249,0.27208686,0.01177765,1.58213569
-2.23611806,1.91579284,0.01189455,0.00000000,0.73557304,0.25348993,0.00195466,0.26705773,0.01152472,1.51068507
-2.23011506,1.83102747,0.01109730,0.00000000,0.70964303,0.24069707,0.00191493,0.26154842,0.01123047,1.43905429
-2.22411206,1.74683251,0.01033556,0.00000000,0.68380723,0.22790814,0.00187455,0.25572814,0.01090158,1.36839553
-2.21810905,1.66455012,0.00961337,0.00000000,0.65866358,0.21534412,0.00183468,0.24976123,0.01054511,1.29978025
-2.21210605,1.58539020,0.00893405,0.00000000,0.63476214,0.20320521,0.00179629,0.24380067,0.01016818,1.23416668
-2.20610305,1.51039502,0.00830013,0.00000000,0.61258798,0.19166565,0.00176018,0.23798216,0.00977775,1.17237282
-2.20010005,1.44041160,0.00771323,0.00000000,0.59254713,0.18086985,0.00172690,0.23241924,0.00938036,1.11505596
-2.19409705,1.37607303,0.00717406,0.00000000,0.57495580,0.17092971,0.00169679,0.22719955,0.00898194,1.06269900
-2.18809405,1.31778865,0.00668239,0.00000000,0.56003330,0.16192336,0.00166991,0.22238245,0.00858759,1.01560395
-2.18209105,1.26574327,0.00623708,0.00000000,0.54789851,0.15389513,0.00164611,0.21799794,0.00820156,0.97389243
-2.17608804,1.21990498,0.00583619,0.00000000,0.53857007,0.14685671,0.00162502,0.21404703,0.00782708,0.93751267
-2.17008504,1.18004054,0.00547703,0.00000000,0.53196991,0.14078935,0.00160606,0.21050341,0.00746644,0.90625242
-2.16408204,1.14573750,0.00515628,0.00000000,0.52792991,0.13564695,0.00158850,0.20731621,0.00712094,0.87975690
-2.15807904,1.11643156,0.00487018,0.00000000,0.52620117,0.13135982,0.00157152,0.20441387,0.00679101,0.85755066
-2.15207604,1.09143776,0.00461459,0.00000000,0.52646550,0.12783898,0.00155421,0.20170868,0.00647632,0.83906233
-2.14607304,1.06998407,0.00438524,0.00000000,0.52834859,0.12498067,0.00153563,0.19910190,0.00617591,0.82365106
-2.14007004,1.05124574,0.00417778,0.00000000,0.53143427,0.12267101,0.00151489,0.19648903,0.00588833,0.81063348
-2.13406703,1.03437902,0.00398803,0.00000000,0.53527939,0.12079056,0.00149117,0.19376511,0.00561182,0.79931016
-2.12806403,1.01855303,0.00381198,0.00000000,0.53942872,0.11921870,0.00146373,0.19082976,0.00534445,0.78899057
-2.12206103,1.00297861,0.00364601,0.00000000,0.54342953,0.11783754,0.00143202,0.18759169,0.00508431,0.77901579
-2.11605803,0.98693323,0.00348692,0.00000000,0.54684523,0.11653550,0.00139561,0.18397252,0.00482960,0.76877820
-2.11005503,0.96978148,0.00333198,0.00000000,0.54926794,0.11521026,0.00135427,0.17990981,0.00457877,0.75773782
-2.10405203,0.95099057,0.00317902,0.00000000,0.55032942,0.11377119,0.00130797,0.17535925,0.00433057,0.74543486
-2.09804902,0.93014078,0.00302640,0.00000000,0.54971037,0.11214112,0.00125685,0.17029578,0.00408416,0.73149855
-2.09204602,0.90693094,0.00287300,0.00000000,0.54714774,0.11025762,0.00120122,0.16471393,0.00383909,0.71565206
-2.08604302,0.88117922,0.00271822,0.00000000,0.54244005,0.10807359,0.00114156,0.15862727,0.00359532,0.69771394
-2.08004002,0.85281963,0.00256190,0.00000000,0.53545062,0.10555739,0.00107848,0.15206705,0.00335318,0.67759618
-2.07403702,0.82189483,0.00240430,0.00000000,0.52610881,0.10269249,0.00101267,0.14508024,0.00311337,0.65529943
-2.06803402,0.78854589,0.00224599,0.00000000,0.51440917,0.09947666,0.00094493,0.13772717,0.00287683,0.63090580
-2.06203102,0.75299977,0.00208780,0.00000000,0.50040889,0.09592087,0.00087609,0.13007865,0.00264474,0.60456970
-2.05602801,0.71555517,0.00193075,0.00000000,0.48422349,0.09204787,0.00080697,0.12221313,0.00241840,0.57650733
-2.05002501,0.67656750,0.00177595,0.00000000,0.46602106,0.08789057,0.00073840,0.11421366,0.00219917,0.54698531
-2.04402201,0.63643362,0.00162458,0.00000000,0.44601540,0.08349032,0.00067115,0.10616508,0.00198842,0.51630888
-2.03801901,0.59557695,0.00147778,0.00000000,0.42445813,0.07889511,0.00060594,0.09815135,0.00178743,0.48481024
-2.03201601,0.55443353,0.00133662,0.00000000,0.40163031,0.07415776,0.00054339,0.09025326,0.00159738,0.45283733
-2.02601301,0.51343933,0.00120209,0.00000000,0.37783368,0.06933419,0.00048404,0.08254649,0.00141926,0.42074346
-2.02001001,0.47301920,0.00107502,0.00000000,0.35338194,0.06448183,0.00042831,0.07510007,0.00125390,0.38887806
-2.01400700,0.43357777,0.00095609,0.00000000,0.32859237,0.05965812,0.00037654,0.06797535,0.00110194,0.35757867
-2.00800400,0.39549219,0.00084583,0.00000000,0.30377790,0.05491929,0.00032896,0.06122532,0.00096380,0.32716446
-2.00200100,0.35910703,0.00074461,0.00000000,0.27924014,0.05031926,0.00028570,0.05489438,0.00083974,0.29793119
-1.99599800,0.32473106,0.00065263,0.00000000,0.25526321,0.04590887,0.00024681,0.04901850,0.00072984,0.27014767
-1.98999500,0.29263589,0.00056997,0.00000000,0.23210884,0.04173523,0.00021226,0.04362561,0.00063406,0.24405374
-1.98399200,0.26305617,0.00049659,0.00000000,0.21001254,0.03784142,0.00018197,0.03873632,0.00055226,0.21985948
-1.97798899,0.23619131,0.00043234,0.00000000,0.18918107,0.03426629,0.00015580,0.03436480,0.00048423,0.19774561
-1.97198599,0.21220817,0.00037701,0.00000000,0.16979096,0.03104452,0.00013358,0.03051973,0.00042974,0.17786482
-1.96598299,0.19124456,0.00033033,0.00000000,0.15198824,0.02820677,0.00011513,0.02720537,0.00038859,0.16034385
-1.95997999,0.17341316,0.00029200,0.00000000,0.13588904,0.02577999,0.00010023,0.02442256,0.00036059,0.14528594
-1.95397699,0.15880562,0.00026170,0.00000000,0.12158093,0.02378776,0.00008868,0.02216967,0.00034565,0.13277353
-1.94797399,0.14749628,0.00023913,0.00000000,0.10912493,0.02225067,0.00008029,0.02044340,0.00034378,0.12287087
-1.94197099,0.13954556,0.00022399,0.00000000,0.09855783,0.02118670,0.00007488,0.01923950,0.00035510,0.11562628
-1.93596798,0.13500242,0.00021600,0.00000000,0.08989464,0.02061149,0.00007228,0.01855315,0.00037984,0.11107394
-1.92996498,0.13390597,0.00021492,0.00000000,0.08313117,0.02053856,0.00007234,0.01837930,0.00041839,0.10923494
-1.92396198,0.13628585,0.00022053,0.00000000,0.07824618,0.02097939,0.00007495,0.01871265,0.00047123,0.11011749
-1.91795898,0.14216153,0.00023262,0.00000000,0.07520347,0.02194335,0.00007999,0.01954747,0.00053900,0.11371632
-1.91195598,0.15154037,0.00025104,0.00000000,0.07395331,0.02343755,0.00008737,0.02087724,0.00062239,0.12001118
-1.90595298,0.16441458,0.00027559,0.00000000,0.07443359,0.02546642,0.00009701,0.02269405,0.00072222,0.12896450
-1.89994997,0.18075732,0.00030610,0.00000000,0.07657042,0.02803132,0.00010884,0.02498791,0.00083932,0.14051847
-1.89394697,0.20051803,0.00034238,0.00000000,0.08027832,0.03113000,0.00012278,0.02774598,0.00097457,0.15459161
-1.88794397,0.22361742,0.00038420,0.00000000,0.08546007,0.03475593,0.00013875,0.03095167,0.00112884,0.17107521
-1.88194097,0.24994244,0.00043131,0.00000000,0.09200642,0.03889777,0.00015666,0.03458385,0.00130296,0.18982984
-1.87593797,0.27934154,0.00048337,0.00000000,0.09979568,0.04353876,0.00017641,0.03861611,0.00149766,0.21068229
-1.86993497,0.31162073,0.00054003,0.00000000,0.10869340,0.04865629,0.00019786,0.04301615,0.00171361,0.23342334
-1.86393197,0.34654067,0.00060081,0.00000000,0.11855231,0.05422155,0.00022086,0.04774536,0.00195132,0.25780652
-1.85792896,0.38381535,0.00066522,0.00000000,0.12921274,0.06019941,0.00024525,0.05275863,0.00221114,0.28354832
-1.85192596,0.42311234,0.00073266,0.00000000,0.14050348,0.06654855,0.00027081,0.05800453,0.00249322,0.31032989
-1.84592296,0.46405514,0.00080248,0.00000000,0.15224329,0.07322176,0.00029732,0.06342566,0.00279754,0.33780053
-1.83991996,0.50622747,0.00087396,0.00000000,0.16424312,0.08016657,0.00032453,0.06895942,0.00312383,0.36558289
-1.83391696,0.54917963,0.00094635,0.00000000,0.17630900,0.08732614,0.00035217,0.07453904,0.00347162,0.39327988
-1.82791396,0.59243675,0.00101888,0.00000000,0.18824553,0.09464031,0.00037997,0.08009491,0.00384017,0.42048314
-1.82191096,0.63550877,0.00109074,0.00000000,0.19985994,0.10204689,0.00040763,0.08555614,0.00422855,0.44678280
-1.81590795,0.67790171,0.00116116,0.00000000,0.21096657,0.10948318,0.00043487,0.09085227,0.00463558,0.47177810
-1.80990495,0.71912987,0.00122937,0.00000000,0.22139152,0.11688740,0.00046141,0.09591516,0.00505990,0.49508858
-1.80390195,0.75872845,0.00129469,0.00000000,0.23097739,0.12420036,0.00048699,0.10068077,0.00549994,0.51636518
-1.79789895,0.79626612,0.00135648,0.00000000,0.23958773,0.13136693,0.00051137,0.10509105,0.00595397,0.53530086
-1.79189595,0.83135687,0.00141420,0.00000000,0.24711117,0.13833753,0.00053436,0.10909553,0.00642014,0.55164022
-1.78589295,0.86367079,0.00146742,0.00000000,0.25346483,0.14506940,0.00055580,0.11265274,0.00689649,0.56518756
-1.77988994,0.89294324,0.00151581,0.00000000,0.25859705,0.15152770,0.00057556,0.11573138,0.00738104,0.57581307
-1.77388694,0.91898201,0.00155919,0.00000000,0.26248901,0.15768640,0.00059359,0.11831105,0.00787177,0.58345674
-1.76788394,0.94167221,0.00159748,0.00000000,0.26515544,0.16352889,0.00060989,0.12038267,0.00836673,0.58812985
-1.76188094,0.96097871,0.00163073,0.00000000,0.26664413,0.16904831,0.00062450,0.12194840,0.00886412,0.58991389
-1.75587794,0.97694609,0.00165911,0.00000000,0.26703442,0.17424771,0.00063754,0.12302126,0.00936226,0.58895700
-1.74987494,0.98969598,0.00168292,0.00000000,0.26643458,0.17913983,0.00064920,0.12362426,0.00985976,0.58546799
-1.74387194,0.99942226,0.00170252,0.00000000,0.26497830,0.18374679,0.00065970,0.12378928,0.01035554,0.57970829
-1.73786893,1.00638388,0.00171836,0.00000000,0.26282031,0.18809951,0.00066934,0.12355559,0.01084887,0.57198221
-1.73186593,1.01089611,0.00173099,0.00000000,0.26013139,0.19223689,0.00067847,0.12296819,0.01133950,0.56262584
