energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up,Zr_p_up,Zr_d_up
-0.11705853,2.35025995,0.00763776,0.01413750,0.00209845,0.08107788,0.09950016,1.17715706,0.22155394,0.85400950
-0.11105553,2.27563379,0.00749015,0.01343608,0.00190688,0.07805712,0.09049829,1.16027988,0.21104759,0.81009973
-0.10505253,2.20238095,0.00729885,0.01294684,0.00173669,0.07540126,0.08206806,1.14184578,0.20078776,0.76837594
-0.09904952,2.13124100,0.00706695,0.01267311,0.00158872,0.07314427,0.07425013,1.12226133,0.19089199,0.72905198
-0.09304652,2.06307778,0.00679836,0.01262001,0.00146352,0.07132538,0.06707282,1.10203607,0.18147641,0.69235455
-0.08704352,1.99887096,0.00649768,0.01279432,0.00136144,0.06998831,0.06055312,1.08177393,0.17265451,0.65852464
-0.08104052,1.93969878,0.00617006,0.01320411,0.00128258,0.06918001,0.05469779,1.06215908,0.16453571,0.62781652
-0.07503752,1.88671195,0.00582104,0.01385834,0.00122688,0.06894899,0.04950456,1.04393663,0.15722350,0.60049429
-0.06903452,1.84109951,0.00545637,0.01476623,0.00119409,0.06934327,0.04496326,1.02788867,0.15081333,0.57682584
-0.06303152,1.80404773,0.00508185,0.01593662,0.00118376,0.07040799,0.04105697,1.01480643,0.14539016,0.55707467
-0.05702851,1.77669362,0.00470316,0.01737708,0.00119528,0.07218292,0.03776295,1.00545969,0.14102593,0.54148960
-0.05102551,1.76007503,0.00432568,0.01909315,0.00122789,0.07469972,0.03505356,1.00056464,0.13777686,0.53029312
-0.04502251,1.75507960,0.00395442,0.02108739,0.00128059,0.07797932,0.03289691,1.00075162,0.13568081,0.52366883
-0.03901951,1.76239510,0.00359386,0.02335853,0.00135222,0.08202947,0.03125752,1.00653418,0.13475496,0.52174870
-0.03301651,1.78246348,0.00324787,0.02590064,0.00144139,0.08684247,0.03009675,1.01828091,0.13499370,0.52460069
-0.02701351,1.81544125,0.00291967,0.02870240,0.00154650,0.09239350,0.02937323,1.03619158,0.13636712,0.53221767
-0.02101051,1.86116847,0.00261180,0.03174656,0.00166572,0.09863931,0.02904316,1.06027877,0.13882017,0.54450817
-0.01500750,1.91914821,0.00232611,0.03500950,0.00179700,0.10551773,0.02906072,1.09035609,0.14227247,0.56128952
-0.00900450,1.98853821,0.00206377,0.03846116,0.00193809,0.11294780,0.02937835,1.12603392,0.14661913,0.58228413
-0.00300150,2.06815585,0.00182533,0.04206510,0.00208655,0.12083080,0.02994725,1.16672314,0.15173232,0.60711898
0.00300150,2.15649680,0.00161075,0.04577896,0.00223977,0.12905204,0.03071779,1.21164713,0.15746385,0.63532890
0.00900450,2.25176750,0.00141950,0.04955514,0.00239509,0.13748348,0.03164016,1.25986176,0.16364861,0.66636352
0.01500750,2.35193064,0.00125062,0.05334186,0.00254975,0.14598713,0.03266502,1.31028296,0.17010875,0.69959784
0.02101051,2.45476229,0.00110281,0.05708441,0.00270107,0.15441912,0.03374427,1.36172097,0.17665857,0.73434627
0.02701351,2.55791872,0.00097449,0.06072675,0.00284645,0.16263422,0.03483189,1.41291988,0.18310997,0.76987959
0.03301651,2.65901060,0.00086393,0.06421318,0.00298350,0.17049088,0.03588487,1.46260118,0.18927806,0.80544433
0.03901951,2.75568136,0.00076927,0.06749025,0.00311008,0.17785622,0.03686404,1.50950933,0.19498701,0.84028384
0.04502251,2.84568683,0.00068863,0.07050868,0.00322445,0.18461118,0.03773501,1.55245762,0.20007564,0.87366021
0.05102551,2.92697259,0.00062016,0.07322519,0.00332529,0.19065517,0.03846895,1.59037223,0.20440268,0.90487621
0.05702851,2.99774561,0.00056206,0.07560426,0.00341178,0.19591037,0.03904328,1.62233262,0.20785136,0.93329628
0.06303152,3.05653724,0.00051265,0.07761971,0.00348367,0.20032513,0.03944225,1.64760636,0.21033321,0.95836572
0.06903452,3.10225427,0.00047041,0.07925585,0.00354130,0.20387651,0.03965726,1.66567688,0.21179088,0.97962721
0.07503752,3.13421616,0.00043396,0.08050837,0.00358561,0.20657171,0.03968708,1.67626272,0.21219974,0.99673404
0.08104052,3.15217615,0.00040211,0.08138474,0.00361814,0.20844826,0.03953773,1.67932757,0.21156839,1.00945930
0.08704352,3.15632568,0.00037384,0.08190417,0.00364099,0.20957290,0.03922224,1.67508029,0.20993782,1.01770081
0.09304652,3.14728147,0.00034831,0.08209700,0.00365677,0.21003923,0.03876010,1.66396521,0.20737953,1.02148141
0.09904952,3.12605600,0.00032485,0.08200373,0.00366852,0.20996415,0.03817658,1.64664282,0.20399237,1.02094473
0.10505253,3.09401265,0.00030292,0.08167349,0.00367964,0.20948314,0.03750181,1.62396192,0.19989860,1.01634663
0.11105553,3.05280744,0.00028217,0.08116214,0.00369373,0.20874472,0.03676978,1.59692443,0.19523901,1.00804265
0.11705853,3.00432014,0.00026232,0.08053013,0.00371452,0.20790412,0.03601722,1.56664437,0.19016763,0.99647212
0.12306153,2.95057775,0.00024324,0.07984000,0.00374572,0.20711665,0.03528239,1.53430298,0.18484603,0.98213966
0.12906453,2.89367386,0.00022488,0.07915392,0.00379093,0.20653089,0.03460398,1.50110194,0.17943759,0.96559490
0.13506753,2.83568745,0.00020726,0.07853112,0.00385347,0.20628206,0.03401995,1.46821675,0.17410195,0.94741127
0.14107054,2.77860471,0.00019047,0.07802548,0.00393632,0.20648595,0.03356651,1.43675232,0.16898989,0.92816497
0.14707354,2.72424724,0.00017467,0.07768336,0.00404200,0.20723362,0.03327720,1.40770264,0.16423873,0.90841476
0.15307654,2.67420960,0.00016006,0.07754180,0.00417254,0.20858710,0.03318220,1.38191629,0.15996858,0.88868369
0.15907954,2.62980875,0.00014689,0.07762704,0.00432939,0.21057644,0.03330771,1.36006897,0.15627946,0.86944329
0.16508254,2.59204723,0.00013546,0.07795363,0.00451343,0.21319814,0.03367557,1.34264424,0.15324932,0.85110089
0.17108554,2.56159126,0.00012614,0.07852401,0.00472494,0.21641506,0.03430303,1.32992298,0.15093311,0.83399057
0.17708854,2.53876428,0.00011935,0.07932863,0.00496367,0.22015793,0.03520274,1.32198171,0.14936275,0.81836785
0.18309155,2.52355560,0.00011561,0.08034662,0.00522887,0.22432832,0.03638279,1.31869969,0.14854795,0.80440821
0.18909455,2.51564326,0.00011554,0.08154689,0.00551936,0.22880298,0.03784689,1.31977398,0.14847792,0.79220947
0.19509755,2.51442943,0.00011987,0.08288971,0.00583360,0.23343935,0.03959474,1.32474164,0.14912354,0.78179748
0.20110055,2.51908623,0.00012949,0.08432857,0.00616982,0.23808204,0.04162222,1.33300774,0.15044021,0.77313487
0.20710355,2.52860953,0.00014547,0.08581230,0.00652611,0.24256991,0.04392185,1.34387771,0.15237079,0.76613215
0.21310655,2.54187770,0.00016910,0.08728733,0.00690048,0.24674354,0.04648299,1.35659240,0.15484891,0.76066054
0.21910955,2.55771257,0.00020188,0.08869992,0.00729103,0.25045261,0.04929218,1.37036416,0.15780207,0.75656585
0.22511256,2.57493958,0.00024558,0.08999836,0.00769597,0.25356300,0.05233331,1.38441237,0.16115473,0.75368244
0.23111556,2.59244436,0.00030227,0.09113491,0.00811373,0.25596316,0.05558776,1.39799671,0.16483103,0.75184685
0.23711856,2.60922328,0.00037431,0.09206753,0.00854302,0.25756955,0.05903447,1.41044705,0.16875721,0.75091008
0.24312156,2.62442602,0.00046438,0.09276121,0.00898281,0.25833083,0.06264995,1.42118858,0.17286360,0.75074814
0.24912456,2.63738844,0.00057547,0.09318898,0.00943243,0.25823069,0.06640827,1.42976155,0.17708612,0.75127034
0.25512756,2.64765494,0.00071086,0.09333245,0.00989151,0.25728911,0.07028097,1.43583499,0.18136742,0.75242490
0.26113057,2.65498965,0.00087409,0.09318197,0.01035996,0.25556210,0.07423708,1.43921414,0.18565751,0.75420177
0.26713357,2.65937675,0.00106893,0.09273643,0.01083796,0.25313981,0.07824312,1.43984186,0.18991413,0.75663254
0.27313657,2.66101042,0.00129926,0.09200269,0.01132585,0.25014326,0.08226320,1.43779414,0.19410275,0.75978758
0.27913957,2.66027552,0.00156902,0.09099473,0.01182411,0.24671968,0.08625919,1.43327055,0.19819634,0.76377066
0.28514257,2.65772044,0.00188207,0.08973258,0.01233324,0.24303676,0.09019105,1.42658015,0.20217502,0.76871132
0.29114557,2.65402381,0.00224204,0.08824117,0.01285369,0.23927611,0.09401725,1.41812408,0.20602557,0.77475563
0.29714857,2.64995688,0.00265220,0.08654896,0.01338572,0.23562604,0.09769531,1.40837550,0.20974091,0.78205562
0.30315158,2.64634354,0.00311526,0.08468674,0.01392933,0.23227415,0.10118251,1.39785810,0.21331955,0.79075820
0.30915458,2.64401976,0.00363319,0.08268637,0.01448414,0.22939993,0.10443657,1.38712403,0.21676506,0.80099399
0.31515758,2.64379427,0.00420703,0.08057966,0.01504926,0.22716766,0.10741655,1.37673215,0.22008555,0.81286670
0.32116058,2.64641200,0.00483668,0.07839743,0.01562324,0.22572000,0.11008367,1.36722736,0.22329309,0.82644360
0.32716358,2.65252160,0.00552076,0.07616869,0.01620392,0.22517231,0.11240212,1.35912178,0.22640322,0.84174749
0.33316658,2.66264818,0.00625643,0.07392001,0.01678838,0.22560820,0.11433992,1.35287802,0.22943428,0.85875073
0.33916958,2.67717195,0.00703928,0.07167512,0.01737285,0.22707620,0.11586961,1.34889524,0.23240672,0.87737130
0.34517259,2.69631338,0.00786326,0.06945463,0.01795272,0.22958779,0.11696884,1.34749804,0.23534235,0.89747151
0.35117559,2.72012510,0.00872065,0.06727595,0.01852246,0.23311695,0.11762087,1.34892837,0.23826345,0.91885905
0.35717859,2.74849051,0.00960210,0.06515329,0.01907570,0.23760103,0.11781489,1.35334054,0.24119171,0.94129055
0.36318159,2.78112895,0.01049674,0.06309778,0.01960526,0.24294303,0.11754618,1.36079921,0.24414725,0.96447754
0.36918459,2.81760685,0.01139234,0.06111777,0.02010323,0.24901522,0.11681614,1.37128029,0.24714739,0.98809436
0.37518759,2.85735441,0.01227559,0.05921902,0.02056119,0.25566387,0.11563215,1.38467453,0.25020559,1.01178791
0.38119060,2.89968689,0.01313234,0.05740508,0.02097029,0.26271491,0.11400731,1.40079350,0.25333031,1.03518872
0.38719360,2.94382955,0.01394801,0.05567758,0.02132158,0.26998034,0.11196010,1.41937777,0.25652404,1.05792275
0.39319660,2.98894523,0.01470798,0.05403662,0.02160619,0.27726515,0.10951393,1.44010680,0.25978248,1.07962366
0.39919960,3.03416346,0.01539801,0.05248109,0.02181568,0.28437438,0.10669658,1.46261012,0.26309395,1.09994472
0.40520260,3.07860971,0.01600468,0.05100900,0.02194230,0.29112010,0.10353972,1.48647954,0.26643903,1.11857006
0.41120560,3.12143377,0.01651585,0.04961779,0.02197932,0.29732805,0.10007831,1.51128165,0.26979054,1.13522453
0.41720860,3.16183595,0.01692101,0.04830463,0.02192133,0.30284369,0.09634998,1.53657032,0.27311381,1.14968193
0.42321161,3.19909013,0.01721171,0.04706671,0.02176449,0.30753729,0.09239449,1.56189862,0.27636724,1.16177104
0.42921461,3.23256256,0.01738181,0.04590149,0.02150679,0.31130809,0.08825313,1.58682980,0.27950317,1.17137936
0.43521761,3.26172599,0.01742768,0.04480689,0.02114821,0.31408717,0.08396818,1.61094685,0.28246903,1.17845416
0.44122061,3.28616832,0.01734841,0.04378157,0.02069084,0.31583919,0.07958233,1.63386041,0.28520864,1.18300107
0.44722361,3.30559591,0.01714576,0.04282506,0.02013893,0.31656264,0.07513820,1.65521482,0.28766374,1.18508019
0.45322661,3.31983154,0.01682416,0.04193791,0.01949888,0.31628905,0.07067777,1.67469222,0.28977558,1.18479986
0.45922961,3.32880742,0.01639050,0.04112186,0.01877908,0.31508087,0.06624191,1.69201478,0.29148663,1.18230871
0.46523262,3.33255416,0.01585397,0.04037988,0.01798980,0.31302841,0.06186992,1.70694521,0.29274218,1.17778616
0.47123562,3.33118650,0.01522565,0.03971625,0.01714288,0.31024598,0.05759907,1.71928585,0.29349203,1.17143224
0.47723862,3.32488704,0.01451823,0.03913658,0.01625147,0.30686732,0.05346419,1.72887671,0.29369196,1.16345700
0.48324162,3.31388918,0.01374553,0.03864777,0.01532967,0.30304075,0.04949732,1.73559289,0.29330518,1.15407039
0.48924462,3.29846056,0.01292209,0.03825794,0.01439216,0.29892404,0.04572739,1.73934188,0.29230355,1.14347312
0.49524762,3.27888814,0.01206276,0.03797630,0.01345381,0.29467940,0.04217992,1.74006101,0.29066862,1.13184895
0.50125063,3.25546595,0.01118223,0.03781299,0.01252930,0.29046869,0.03887692,1.73771567,0.28839249,1.11935899
0.50725363,3.22848623,0.01029468,0.03777885,0.01163277,0.28644899,0.03583667,1.73229835,0.28547843,1.10613828
0.51325663,3.19823461,0.00941341,0.03788512,0.01077742,0.28276867,0.03307370,1.72382879,0.28194117,1.09229480
0.51925963,3.16498924,0.00855060,0.03814313,0.00997530,0.27956404,0.03059885,1.71235532,0.27780702,1.07791093
0.52526263,3.12902392,0.00771706,0.03856391,0.00923701,0.27695661,0.02841929,1.69795709,0.27311357,1.06304732
0.53126563,3.09061471,0.00692209,0.03915777,0.00857151,0.27505096,0.02653872,1.68074732,0.26790925,1.04774880
0.53726863,3.05004922,0.00617339,0.03993382,0.00798601,0.27393317,0.02495755,1.66087690,0.26225240,1.03205189
0.54327164,3.00763781,0.00547709,0.04089958,0.00748586,0.27366989,0.02367319,1.63853829,0.25621015,1.01599348
0.54927464,2.96372564,0.00483775,0.04206047,0.00707458,0.27430782,0.02268032,1.61396914,0.24985703,0.99962002
0.55527764,2.91870443,0.00425849,0.04341942,0.00675387,0.27587373,0.02197128,1.58745524,0.24327329,0.98299661
0.56128064,2.87302309,0.00374112,0.04497651,0.00652369,0.27837491,0.02153641,1.55933260,0.23654300,0.96621536
0.56728364,2.82719629,0.00328631,0.04672875,0.00638241,0.28180003,0.02136447,1.52998827,0.22975216,0.94940241
0.57328664,2.78181028,0.00289379,0.04866987,0.00632699,0.28612044,0.02144309,1.49985967,0.22298662,0.93272318
0.57928964,2.73752544,0.00256257,0.05079042,0.00635318,0.29129179,0.02175921,1.46943260,0.21633010,0.91638531
0.58529265,2.69507551,0.00229107,0.05307789,0.00645573,0.29725619,0.02229957,1.43923762,0.20986239,0.90063922
0.59129565,2.65526321,0.00207742,0.05551711,0.00662868,0.30394467,0.02305125,1.40984520,0.20365771,0.88577597
0.59729865,2.61895264,0.00191953,0.05809077,0.00686558,0.31128008,0.02400212,1.38185960,0.19778339,0.87212252
0.60330165,2.58705864,0.00181530,0.06078020,0.00715981,0.31918032,0.02514146,1.35591185,0.19229900,0.86003457
0.60930465,2.56053362,0.00176270,0.06356621,0.00750478,0.32756186,0.02646046,1.33265187,0.18725575,0.84988724
0.61530765,2.54035224,0.00175990,0.06643015,0.00789421,0.33634344,0.02795277,1.31274005,0.18269653,0.84206397
0.62131066,2.52749442,0.00180526,0.06935495,0.00832237,0.34544978,0.02961505,1.29683841,0.17865621,0.83694419
0.62731366,2.52292719,0.00189741,0.07232621,0.00878423,0.35481521,0.03144745,1.28560126,0.17516241,0.83489028
0.63331666,2.52758556,0.00203519,0.07533333,0.00927565,0.36438692,0.03345404,1.27966562,0.17223668,0.83623434
0.63931966,2.54235294,0.00221760,0.07837035,0.00979347,0.37412774,0.03564324,1.27964108,0.16989580,0.84126553
0.64532266,2.56804109,0.00244376,0.08143678,0.01033556,0.38401817,0.03802808,1.28609926,0.16815333,0.85021836
0.65132566,2.60537011,0.00271277,0.08453806,0.01090081,0.39405752,0.04062640,1.29956261,0.16702120,0.86326263
0.65732866,2.65494847,0.00302362,0.08768581,0.01148904,0.40426395,0.04346092,1.32049256,0.16651120,0.88049536
0.66333167,2.71725352,0.00337504,0.09089769,0.01210088,0.41467347,0.04655923,1.34927702,0.16663631,0.90193519
0.66933467,2.79261271,0.00376542,0.09419701,0.01273755,0.42533773,0.04995354,1.38621735,0.16741177,0.92751948
0.67533767,2.88118617,0.00419263,0.09761190,0.01340064,0.43632072,0.05368043,1.43151499,0.16885582,0.95710429
0.68134067,2.98295111,0.00465393,0.10117423,0.01409176,0.44769449,0.05778036,1.48525826,0.17099003,0.99046739
0.68734367,3.09768883,0.00514591,0.10491835,0.01481227,0.45953420,0.06229712,1.54740971,0.17383925,1.02731409
0.69334667,3.22497517,0.00566437,0.10887950,0.01556291,0.47191256,0.06727717,1.61779479,0.17743116,1.06728591
0.69934967,3.36417523,0.00620433,0.11309226,0.01634347,0.48489415,0.07276884,1.69609263,0.18179542,1.10997160
0.70535268,3.51444316,0.00676005,0.11758891,0.01715253,0.49852998,0.07882147,1.78182964,0.18696256,1.15492024
0.71135568,3.67472784,0.00732501,0.12239788,0.01798716,0.51285243,0.08548449,1.87437689,0.19296257,1.20165589
0.71735868,3.84378486,0.00789210,0.12754243,0.01884279,0.52787111,0.09280642,1.97295188,0.19982339,1.24969311
0.72336168,4.02019524,0.00845365,0.13303950,0.01971308,0.54356979,0.10083377,2.07662543,0.20756925,1.29855284
0.72936468,4.20239069,0.00900167,0.13889890,0.02058995,0.55990459,0.10960995,2.18433395,0.21621910,1.34777787
0.73536768,4.38868517,0.00952801,0.14512289,0.02146370,0.57680364,0.11917405,2.29489730,0.22578502,1.39694721
0.74137069,4.57731177,0.01002460,0.15170598,0.02232324,0.59416809,0.12955959,2.40704209,0.23627089,1.44568885
0.74737369,4.76646397,0.01048364,0.15863521,0.02315642,0.61187453,0.14079316,2.51942984,0.24767111,1.49369008
0.75337669,4.95433971,0.01089789,0.16589071,0.02395051,0.62977852,0.15289301,2.63068928,0.25996971,1.54070518
0.75937969,5.13918653,0.01126084,0.17344640,0.02469270,0.64771913,0.16586763,2.73945173,0.27313957,1.58655994
0.76538269,5.31934612,0.01156694,0.18127105,0.02537073,0.66552410,0.17971415,2.84438810,0.28714203,1.63115297
0.77138569,5.49329621,0.01181177,0.18932936,0.02597352,0.68301536,0.19441690,2.94424630,0.30192668,1.67445367
0.77738869,5.65968834,0.01199214,0.19758304,0.02649183,0.70001455,0.20994592,3.03788730,0.31743153,1.71649721
0.78339170,5.81737976,0.01210622,0.20599199,0.02691893,0.71634824,0.22625561,3.12431842,0.33358340,1.75737673
0.78939470,5.96545846,0.01215354,0.21451529,0.02725120,0.73185272,0.24328359,3.20272250,0.35029863,1.79723343
0.79539770,6.10326038,0.01213495,0.22311210,0.02748861,0.74637789,0.26094990,3.27248158,0.36748413,1.83624510
0.80140070,6.23037863,0.01205260,0.23174243,0.02763522,0.75979052,0.27915651,3.33319434,0.38503870,1.87461382
0.80740370,6.34666465,0.01190979,0.24036774,0.02769944,0.77197644,0.29778749,3.38468651,0.40285469,1.91255365
0.81340670,6.45222178,0.01171081,0.24895143,0.02769420,0.78284199,0.31670964,3.42701393,0.42081998,1.95027904
0.81940970,6.54739209,0.01146078,0.25745918,0.02763693,0.79231468,0.33577387,3.46045842,0.43882023,1.98799445
0.82541271,6.63273734,0.01116541,0.26585924,0.02754944,0.80034312,0.35481732,3.48551655,0.45674139,2.02588598
0.83141571,6.70901521,0.01083082,0.27412267,0.02745752,0.80689656,0.37366615,3.50288208,0.47447246,2.06411493
0.83741871,6.77715179,0.01046330,0.28222347,0.02739049,0.81196401,0.39213905,3.51342269,0.49190819,2.10281383
0.84342171,6.83821132,0.01006913,0.29013882,0.02738047,0.81555312,0.41005134,3.51815206,0.50895196,2.14208443
0.84942471,6.89336389,0.00965437,0.29784920,0.02746164,0.81768899,0.42721951,3.51819811,0.52551828,2.18199757
0.85542771,6.94385158,0.00922477,0.30533846,0.02766925,0.81841284,0.44346601,3.51476855,0.54153505,2.22259439
0.86143072,6.99095338,0.00878559,0.31259389,0.02803857,0.81778064,0.45862417,3.50911466,0.55694531,2.26388807
0.86743372,7.03594892,0.00834156,0.31960609,0.02860380,0.81586164,0.47254280,3.50249420,0.57170815,2.30586562
0.87343672,7.08008105,0.00789682,0.32636864,0.02939687,0.81273675,0.48509045,3.49613435,0.58579894,2.34848882
0.87943972,7.12451727,0.00745491,0.33287763,0.03044625,0.80849657,0.49615888,3.49119550,0.59920846,2.39169388
0.88544272,7.17031022,0.00701878,0.33913082,0.03177580,0.80323925,0.50566576,3.48873655,0.61194104,2.43538910
0.89144572,7.21835741,0.00659084,0.34512653,0.03340369,0.79706785,0.51355610,3.48968256,0.62401167,2.47945069
0.89744872,7.26936127,0.00617304,0.35086229,0.03534134,0.79008734,0.51980273,3.49479548,0.63544218,2.52371638
0.90345173,7.32379034,0.00576688,0.35633316,0.03759263,0.78240124,0.52440539,3.50464861,0.64625660,2.56797751
0.90945473,7.38184339,0.00537356,0.36152998,0.04015323,0.77410799,0.52738877,3.51960573,0.65647605,2.61197004
0.91545773,7.44341827,0.00499400,0.36643744,0.04301012,0.76529714,0.52879947,3.53980552,0.66611332,2.65536537
0.92146073,7.50808780,0.00462893,0.37103233,0.04614144,0.75604575,0.52870210,3.56515213,0.67516763,2.69776213
0.92746373,7.57508480,0.00427894,0.37528198,0.04951656,0.74641496,0.52717488,3.59531260,0.68361994,2.73867997
0.93346673,7.64329864,0.00394456,0.37914304,0.05309650,0.73644726,0.52430479,3.62972153,0.69142902,2.77755663
0.93946973,7.71128503,0.00362623,0.38256089,0.05683461,0.72616451,0.52018294,3.66759349,0.69852898,2.81374914
0.94547274,7.77729037,0.00332438,0.38546972,0.06067755,0.71556704,0.51490007,3.70794323,0.70482815,2.84654018
0.95147574,7.83929128,0.00303940,0.38779330,0.06456660,0.70463396,0.50854277,3.74961330,0.71020980,2.87514985
0.95747874,7.89504896,0.00277166,0.38944668,0.06843912,0.69332472,0.50119049,3.79130856,0.71453473,2.89875314
0.96348174,7.94217706,0.00252148,0.39033866,0.07223031,0.68158198,0.49291355,3.83163657,0.71764559,2.91650259
0.96948474,7.97822087,0.00228912,0.39037501,0.07587497,0.66933571,0.48377227,3.86915245,0.71937291,2.92755553
0.97548774,8.00074463,0.00207477,0.38946236,0.07930948,0.65650820,0.47381706,3.90240654,0.71954255,2.93110465
0.98149075,8.00742325,0.00187850,0.38751241,0.08247362,0.64301986,0.46308970,3.92999305,0.71798413,2.92641036
0.98749375,7.99613394,0.00170027,0.38444653,0.08531242,0.62879539,0.45162529,3.95059755,0.71454001,2.91283334
0.99349675,7.96504342,0.00153991,0.38020017,0.08777770,0.61377000,0.43945498,3.96304147,0.70907441,2.88986537
0.99949975,7.91268623,0.00139709,0.37472710,0.08982956,0.59789524,0.42660904,3.96632164,0.70148195,2.85715668
1.00550275,7.83803026,0.00127134,0.36800298,0.09143738,0.58114416,0.41312002,3.95964337,0.69169540,2.81453813
1.01150575,7.74052629,0.00116204,0.36002826,0.09258062,0.56351541,0.39902591,3.94244574,0.67969192,2.76203690
1.01750875,7.62013927,0.00106841,0.35083009,0.09324915,0.54503608,0.38437274,3.91441855,0.66549763,2.69988477
1.02351176,7.47736011,0.00098956,0.34046310,0.09344331,0.52576316,0.36921675,3.87551039,0.64919022,2.62851838
1.02951476,7.31319807,0.00092450,0.32900911,0.09317350,0.50578351,0.35362575,3.82592826,0.63089941,2.54857148
1.03551776,7.12915475,0.00087215,0.31657565,0.09245950,0.48521234,0.33767972,3.76612931,0.61080542,2.46085965
1.04152076,6.92718184,0.00083136,0.30329351,0.09132948,0.46419046,0.32147051,3.69680569,0.58913543,2.36635833
1.04752376,6.70962546,0.00080099,0.28931321,0.08981878,0.44288037,0.30510085,3.61886393,0.56615828,2.26617551
1.05352676,6.47916062,0.00077990,0.27480090,0.08796857,0.42146159,0.28868251,3.53340016,0.54217784,2.16152048
1.05952976,6.23871935,0.00076700,0.25993367,0.08582433,0.40012535,0.27233409,3.44167268,0.51752525,2.05367045
1.06553277,5.99141628,0.00076130,0.24489451,0.08343442,0.37906915,0.25617821,3.34507320,0.49255054,1.94393664
1.07153577,5.74047491,0.00076194,0.22986739,0.08084861,0.35849128,0.24033861,3.24509786,0.46761395,1.83363149
1.07753877,5.48915753,0.00076821,0.21503237,0.07811679,0.33858576,0.22493717,3.14331883,0.44307733,1.72403849
1.08354177,5.24070072,0.00077964,0.20056114,0.07528774,0.31953769,0.21009099,3.04135701,0.41929591,1.61638562
1.08954477,4.99825801,0.00079598,0.18661319,0.07240817,0.30151942,0.19590979,2.94085592,0.39661068,1.51182331
1.09554777,4.76485014,0.00081726,0.17333250,0.06952192,0.28468730,0.18249357,2.84345670,0.37534155,1.41140734
1.10155078,4.54332286,0.00084380,0.16084506,0.06666929,0.26917935,0.16993078,2.75077380,0.35578140,1.31608681
1.10755378,4.33631156,0.00087626,0.14925710,0.06388668,0.25511360,0.15829683,2.66437085,0.33819101,1.22669684
1.11355678,4.14621165,0.00091564,0.13865410,0.06120629,0.24258712,0.14765318,2.58573613,0.32279485,1.14395565
1.11955978,3.97515338,0.00096326,0.12910046,0.05865604,0.23167561,0.13804668,2.51625736,0.30977778,1.06846514
1.12556278,3.82497986,0.00102081,0.12063980,0.05625952,0.22243340,0.12950944,2.45719536,0.29928236,1.00071433
1.13156578,3.69722715,0.00109028,0.11329579,0.05403611,0.21489386,0.12205894,2.40965670,0.29140701,0.94108464
1.13756878,3.59310585,0.00117399,0.10707347,0.05200114,0.20907002,0.11569844,2.37456581,0.28620466,0.88985627
1.14357179,3.51348386,0.00127448,0.10196080,0.05016603,0.20495532,0.11041753,2.35263707,0.28368206,0.84721494
1.14957479,3.45887070,0.00139453,0.09793065,0.04853855,0.20252453,0.10619296,2.34434815,0.28379964,0.81325843
1.15557779,3.42940414,0.00153705,0.09494281,0.04712310,0.20173484,0.10298949,2.34991591,0.28647211,0.78800245
1.16158079,3.42484048,0.00170497,0.09294628,0.04592093,0.20252700,0.10076091,2.36927629,0.29156966,0.77138586
1.16758379,3.44454999,0.00190124,0.09188158,0.04493053,0.20482675,0.09945115,2.40207013,0.29891997,0.76327496
1.17358679,3.48751918,0.00212862,0.09168315,0.04414793,0.20854644,0.09899549,2.44763616,0.30831119,0.76346721
1.17958979,3.55236167,0.00238964,0.09228177,0.04356722,0.21358701,0.09932190,2.50501295,0.31949574,0.77169465
1.18559280,3.63733898,0.00268646,0.09360702,0.04318096,0.21984025,0.10035245,2.57295055,0.33219530,0.78762723
1.19159580,3.74039223,0.00302075,0.09558967,0.04298076,0.22719152,0.10200489,2.64993284,0.34610664,0.81087661
1.19759880,3.85918513,0.00339358,0.09816403,0.04295791,0.23552274,0.10419431,2.73421042,0.36090858,0.84100069
1.20360180,3.99115804,0.00380535,0.10127017,0.04310406,0.24471569,0.10683490,2.82384378,0.37626973,0.87750914
1.20960480,4.13359183,0.00425565,0.10485594,0.04341188,0.25465560,0.10984177,2.91675554,0.39185692,0.91987015
1.21560780,4.28367997,0.00474325,0.10887874,0.04387576,0.26523466,0.11313279,3.01079026,0.40734406,0.96751830
1.22161081,4.43860609,0.00526599,0.11330693,0.04449248,0.27635553,0.11663033,3.10377945,0.42242118,1.01986363
1.22761381,4.59562407,0.00582086,0.11812081,0.04526178,0.28793450,0.12026292,3.19360945,0.43680314,1.07630144
1.23361681,4.75213714,0.00640393,0.12331302,0.04618676,0.29990416,0.12396671,3.27828907,0.45023787,1.13622245
1.23961981,4.90577226,0.00701049,0.12888846,0.04727425,0.31221538,0.12768664,3.35601417,0.46251351,1.19902299
1.24562281,5.05444627,0.00763505,0.13486342,0.04853483,0.32483835,0.13137727,3.42522617,0.47346439,1.26411452
1.25162581,5.19642036,0.00827154,0.14126413,0.04998271,0.33776269,0.13500326,3.48466185,0.48297520,1.33093190
1.25762881,5.33034018,0.00891342,0.14812464,0.05163537,0.35099645,0.13853933,3.53339191,0.49098348,1.39894023
1.26363182,5.45525938,0.00955386,0.15548403,0.05351288,0.36456390,0.14196993,3.57084679,0.49747995,1.46763947
