energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up
-2.86643322,4.24995020,0.00032415,1.80267634,0.53417699,0.36428108,2.39182901,1.46031303,0.00199799,0.79823210
-2.86043022,4.24432472,0.00032281,1.79781371,0.53994517,0.36318573,2.39567469,1.45331979,0.00193994,0.80372843
-2.85442721,4.22147769,0.00031951,1.78614660,0.54393811,0.36039949,2.38946560,1.43991673,0.00188103,0.80669286
-2.84842421,4.18216814,0.00031425,1.76804336,0.54616804,0.35602553,2.37356519,1.42037667,0.00181994,0.80720250
-2.84242121,4.12758061,0.00030706,1.74402652,0.54670738,0.35020677,2.34855730,1.39512176,0.00175572,0.80542592
-2.83641821,4.05927855,0.00029805,1.71475210,0.54568438,0.34312120,2.31522323,1.36470670,0.00168774,0.80161583
-2.83041521,3.97914470,0.00028735,1.68098469,0.54327679,0.33497605,2.27451200,1.32979775,0.00161567,0.79609867
-2.82441221,3.88931151,0.00027514,1.64356932,0.53970352,0.32600102,2.22750536,1.29114841,0.00153950,0.78926124
-2.81840920,3.79208443,0.00026163,1.60340139,0.53521513,0.31644086,2.17537902,1.24957278,0.00145951,0.78153521
-2.81240620,3.68986181,0.00024707,1.56139606,0.53008333,0.30654770,2.11936180,1.20591808,0.00137618,0.77338019
-2.80640320,3.58505450,0.00023168,1.51845825,0.52459016,0.29657324,2.06069470,1.16103721,0.00129019,0.76526596
-2.80040020,3.48000866,0.00021574,1.47545445,0.51901734,0.28676126,2.00059135,1.11576259,0.00120237,0.75765481
-2.79439720,3.37693476,0.00019948,1.43318750,0.51363625,0.27734069,1.94020169,1.07088243,0.00111364,0.75098452
-2.78839420,3.27784526,0.00018316,1.39237509,0.50869884,0.26851935,1.88058003,1.02712001,0.00102495,0.74565283
-2.78239120,3.18450305,0.00016700,1.35363261,0.50442999,0.26047883,1.82265866,0.98511687,0.00093728,0.74200382
-2.77638819,3.09838216,0.00015121,1.31746087,0.50102134,0.25337033,1.76722782,0.94542018,0.00085156,0.74031672
-2.77038519,3.02064130,0.00013597,1.28423872,0.49862683,0.24731185,1.71492233,0.90847465,0.00076864,0.74079742
-2.76438219,2.95211054,0.00012144,1.25422044,0.49735993,0.24238654,1.66621490,0.87461888,0.00068931,0.74357295
-2.75837919,2.89329053,0.00010775,1.22753778,0.49729250,0.23864242,1.62141594,0.84408587,0.00061422,0.74868876
-2.75237619,2.84436319,0.00009499,1.20420587,0.49845509,0.23609315,1.58067926,0.81700751,0.00054394,0.75610889
-2.74637319,2.80521250,0.00008325,1.18413259,0.50083850,0.23471995,1.54401268,0.79342227,0.00047888,0.76571880
-2.74037019,2.77545350,0.00007256,1.16713048,0.50439640,0.23447446,1.51129286,0.77328560,0.00041934,0.77733036
-2.73436718,2.75446761,0.00006296,1.15293057,0.50904860,0.23528233,1.48228302,0.75648226,0.00036553,0.79068894
-2.72836418,2.74144203,0.00005445,1.14119718,0.51468494,0.23704740,1.45665261,0.74283982,0.00031752,0.80548192
-2.72236118,2.73541157,0.00004701,1.13154318,0.52116931,0.23965623,1.43399781,0.73214276,0.00027533,0.82134840
-2.71635818,2.73530060,0.00004064,1.12354487,0.52834390,0.24298289,1.41386197,0.72414627,0.00023889,0.83788955
-2.71035518,2.73996398,0.00003528,1.11675617,0.53603323,0.24689365,1.39575514,0.71858947,0.00020807,0.85467943
-2.70435218,2.74822528,0.00003091,1.11072157,0.54404820,0.25125160,1.37917214,0.71520721,0.00018271,0.87127572
-2.69834917,2.75891147,0.00002748,1.10498778,0.55218985,0.25592089,1.36360864,0.71374042,0.00016264,0.88723032
-2.69234617,2.77088340,0.00002496,1.09911380,0.56025304,0.26077056,1.34857512,0.71394450,0.00014766,0.90209944
-2.68634317,2.78306157,0.00002329,1.09267955,0.56802989,0.26567790,1.33360841,0.71559573,0.00013757,0.91545312
-2.68034017,2.79444720,0.00002243,1.08529309,0.57531331,0.27053115,1.31828112,0.71849563,0.00013221,0.92688412
-2.67433717,2.80413864,0.00002236,1.07659658,0.58190034,0.27523166,1.30220888,0.72247324,0.00013142,0.93601593
-2.66833417,2.81134343,0.00002304,1.06627119,0.58759570,0.27969542,1.28505565,0.72738559,0.00013506,0.94251011
-2.66233117,2.81538631,0.00002443,1.05404110,0.59221520,0.28385397,1.26653741,0.73311642,0.00014300,0.94607274
-2.65632816,2.81571380,0.00002652,1.03967679,0.59558938,0.28765483,1.24642440,0.73957344,0.00015518,0.94646007
-2.65032516,2.81189558,0.00002926,1.02299769,0.59756701,0.29106140,1.22454213,0.74668447,0.00017150,0.94348329
-2.64432216,2.80362335,0.00003264,1.00387425,0.59801855,0.29405245,1.20077130,0.75439267,0.00019193,0.93701247
-2.63831916,2.79070748,0.00003663,0.98222956,0.59683942,0.29662130,1.17504687,0.76265121,0.00021642,0.92697946
-2.63231616,2.77307177,0.00004119,0.95804018,0.59395288,0.29877473,1.14735626,0.77141776,0.00024493,0.91337990
-2.62631316,2.75074686,0.00004628,0.93133648,0.58931251,0.30053176,1.11773676,0.78064909,0.00027743,0.89627413
-2.62031016,2.72386240,0.00005186,0.90220208,0.58290394,0.30192230,1.08627221,0.79029607,0.00031390,0.87578693
-2.61430715,2.69263833,0.00005788,0.87077234,0.57474601,0.30298583,1.05308899,0.80029938,0.00035430,0.85210621
-2.60830415,2.65737558,0.00006429,0.83723194,0.56489087,0.30377008,1.01835130,0.81058622,0.00039859,0.82548037
-2.60230115,2.61844634,0.00007100,0.80181132,0.55342342,0.30432980,0.98225587,0.82106821,0.00044672,0.79621454
-2.59629815,2.57628419,0.00007795,0.76478200,0.54045965,0.30472566,0.94502615,0.83164058,0.00049867,0.76466566
-2.59029515,2.53137426,0.00008505,0.72645091,0.52614422,0.30502318,0.90690617,0.84218280,0.00055438,0.73123635
-2.58429215,2.48424366,0.00009220,0.68715370,0.51064724,0.30529186,0.86815408,0.85256072,0.00061383,0.69636798
-2.57828914,2.43545225,0.00009932,0.64724730,0.49416036,0.30560428,0.82903583,0.86262993,0.00067699,0.66053278
-2.57228614,2.38558392,0.00010630,0.60710183,0.47689236,0.30603526,0.78981891,0.87224041,0.00074387,0.62422533
-2.56628314,2.33523830,0.00011305,0.56709226,0.45906441,0.30666095,0.75076655,0.88124207,0.00081449,0.58795368
-2.56028014,2.28502299,0.00011945,0.52758994,0.44090508,0.30755791,0.71213243,0.88949088,0.00088891,0.55223011
-2.55427714,2.23554604,0.00012543,0.48895441,0.42264543,0.30880188,0.67415620,0.89685527,0.00096720,0.51756198
-2.54827414,2.18740865,0.00013090,0.45152570,0.40451416,0.31046649,0.63705970,0.90322229,0.00104948,0.48444266
-2.54227114,2.14119773,0.00013577,0.41561732,0.38673303,0.31262163,0.60104418,0.90850310,0.00113589,0.45334289
-2.53626813,2.09747820,0.00013998,0.38151030,0.36951264,0.31533164,0.56628836,0.91263746,0.00122657,0.42470250
-2.53026513,2.05678477,0.00014349,0.34944822,0.35304861,0.31865320,0.53294727,0.91559683,0.00132169,0.39892282
-2.52426213,2.01961302,0.00014626,0.31963351,0.33751816,0.32263310,0.50115192,0.91738566,0.00142137,0.37635965
-2.51825913,1.98640979,0.00014826,0.29222495,0.32307719,0.32730585,0.47100950,0.91804101,0.00152573,0.35731702
-2.51225613,1.95756287,0.00014950,0.26733638,0.30985780,0.33269137,0.44260404,0.91763013,0.00163481,0.34204158
-2.50625313,1.93339029,0.00014998,0.24503656,0.29796613,0.33879282,0.41599741,0.91624637,0.00174860,0.33071784
-2.50025013,1.91412951,0.00014972,0.22535005,0.28748078,0.34559480,0.39123038,0.91400347,0.00186696,0.32346410
-2.49424712,1.89992705,0.00014877,0.20825905,0.27845147,0.35306200,0.36832380,0.91102870,0.00198963,0.32032922
-2.48824412,1.89082921,0.00014718,0.19370599,0.27089821,0.36113861,0.34727964,0.90745525,0.00211621,0.32129022
-2.48224112,1.88677455,0.00014499,0.18159672,0.26481086,0.36974853,0.32808189,0.90341445,0.00224612,0.32625085
-2.47623812,1.88758888,0.00014227,0.17180419,0.26014915,0.37879646,0.31069739,0.89902824,0.00237862,0.33504118
-2.47023512,1.89298343,0.00013908,0.16417253,0.25684323,0.38817011,0.29507650,0.89440261,0.00251279,0.34741842
-2.46423212,1.90255675,0.00013548,0.15852129,0.25479476,0.39774329,0.28115366,0.88962225,0.00264754,0.36306899
-2.45822911,1.91580077,0.00013155,0.15464990,0.25387865,0.40737994,0.26884809,0.88474694,0.00278160,0.38161210
-2.45222611,1.93211109,0.00012733,0.15234217,0.25394544,0.41693895,0.25806450,0.87980987,0.00291358,0.40260494
-2.44622311,1.95080149,0.00012289,0.15137081,0.25482431,0.42627951,0.24869403,0.87481787,0.00304195,0.42554955
-2.44022011,1.97112218,0.00011827,0.15150192,0.25632690,0.43526662,0.24061547,0.86975360,0.00316514,0.44990136
-2.43421711,1.99228110,0.00011351,0.15249944,0.25825158,0.44377665,0.23369686,0.86457940,0.00328149,0.47507951
-2.42821411,2.01346746,0.00010865,0.15412940,0.26038840,0.45170240,0.22779738,0.85924240,0.00338937,0.50047859
-2.42221111,2.03387623,0.00010373,0.15616415,0.26252442,0.45895737,0.22276969,0.85368048,0.00348721,0.52548187
-2.41620810,2.05273249,0.00009877,0.15838621,0.26444934,0.46547897,0.21846254,0.84782850,0.00357352,0.54947537
-2.41020510,2.06931427,0.00009379,0.16059203,0.26596114,0.47123034,0.21472364,0.84162429,0.00364693,0.57186272
-2.40420210,2.08297269,0.00008880,0.16259527,0.26687173,0.47620064,0.21140277,0.83501382,0.00370628,0.59207999
-2.39819910,2.09314844,0.00008384,0.16422982,0.26701216,0.48040373,0.20835481,0.82795524,0.00375061,0.60961022
-2.39219610,2.09938353,0.00007890,0.16535219,0.26623732,0.48387516,0.20544281,0.82042125,0.00377917,0.62399694
-2.38619310,2.10132812,0.00007401,0.16584351,0.26442989,0.48666783,0.20254077,0.81239991,0.00379151,0.63485618
-2.38019010,2.09874189,0.00006918,0.16561084,0.26150342,0.48884630,0.19953610,0.80389357,0.00378740,0.64188648
-2.37418709,2.09149041,0.00006442,0.16458788,0.25740425,0.49048037,0.19633170,0.79491628,0.00376691,0.64487636
-2.36818409,2.07953684,0.00005976,0.16273494,0.25211245,0.49163811,0.19284747,0.78548987,0.00373036,0.64370906
-2.36218109,2.06292984,0.00005520,0.16003834,0.24564152,0.49237904,0.18902123,0.77563907,0.00367829,0.63836416
-2.35617809,2.04178871,0.00005078,0.15650908,0.23803692,0.49274773,0.18480915,0.76538622,0.00361150,0.62891616
-2.35017509,2.01628710,0.00004650,0.15218091,0.22937369,0.49276850,0.18018552,0.75474620,0.00353097,0.61552995
-2.34417209,1.98663634,0.00004239,0.14710790,0.21975299,0.49244144,0.17514199,0.74372182,0.00343784,0.59845347
-2.33816908,1.95306989,0.00003847,0.14136156,0.20929801,0.49174020,0.16968641,0.73230050,0.00333338,0.57800788
-2.33216608,1.91582979,0.00003476,0.13502759,0.19814924,0.49061178,0.16384119,0.72045237,0.00321899,0.55457565
-2.32616308,1.87515624,0.00003128,0.12820251,0.18645948,0.48897825,0.15764146,0.70813031,0.00309610,0.52858715
-2.32016008,1.83128076,0.00002804,0.12099009,0.17438864,0.48674058,0.15113302,0.69527172,0.00296621,0.50050635
-2.31415708,1.78442334,0.00002507,0.11349798,0.16209874,0.48378417,0.14437019,0.68180241,0.00283080,0.47081617
-2.30815408,1.73479357,0.00002238,0.10583442,0.14974914,0.47998594,0.13741376,0.66764206,0.00269135,0.44000412
-2.30215108,1.68259540,0.00001998,0.09810518,0.13749228,0.47522253,0.13032897,0.65271120,0.00254930,0.40854882
-2.29614807,1.62803487,0.00001791,0.09041102,0.12546998,0.46937902,0.12318372,0.63693906,0.00240603,0.37690780
-2.29014507,1.57133008,0.00001616,0.08284544,0.11381051,0.46235783,0.11604701,0.62027194,0.00226287,0.34550698
-2.28414207,1.51272227,0.00001476,0.07549295,0.10262638,0.45408712,0.10898757,0.60268150,0.00212106,0.31473214
-2.27813907,1.45248702,0.00001372,0.06842786,0.09201289,0.44452823,0.10207287,0.58417229,0.00198176,0.28492255
-2.27213607,1.39094444,0.00001307,0.06171351,0.08204745,0.43368172,0.09536827,0.56478818,0.00184607,0.25636674
-2.26613307,1.32846736,0.00001283,0.05540194,0.07278960,0.42159161,0.08893647,0.54461703,0.00171496,0.22930040
-2.26013007,1.26548671,0.00001303,0.04953406,0.06428159,0.40834768,0.08283708,0.52379342,0.00158938,0.20390623
-2.25412706,1.20249336,0.00001369,0.04414005,0.05654954,0.39408548,0.07712638,0.50249910,0.00147014,0.18031560
-2.24812406,1.14003611,0.00001485,0.03924011,0.04960488,0.37898419,0.07185713,0.48096098,0.00135802,0.15861157
-2.24212106,1.07871554,0.00001655,0.03484538,0.04344616,0.36326244,0.06707837,0.45944686,0.00125369,0.13883318
-2.23611806,1.01917401,0.00001882,0.03095901,0.03806091,0.34717212,0.06283529,0.43825892,0.00115777,0.12098043
-2.23011506,0.96208187,0.00002171,0.02757727,0.03342758,0.33099069,0.05916890,0.41772514,0.00107079,0.10501986
-2.22411206,0.90812067,0.00002527,0.02469063,0.02951741,0.31501214,0.05611568,0.39818927,0.00099320,0.09089030
-2.21810905,0.85796394,0.00002952,0.02228480,0.02629615,0.29953720,0.05370707,0.37999945,0.00092537,0.07850852
-2.21210605,0.81225632,0.00003451,0.02034167,0.02372557,0.28486306,0.05196882,0.36349614,0.00086759,0.06777466
-2.20610305,0.77159203,0.00004028,0.01884006,0.02176473,0.27127312,0.05092022,0.34899983,0.00082004,0.05857717
-2.20010005,0.73649355,0.00004685,0.01775640,0.02037095,0.25902712,0.05057319,0.33679891,0.00078281,0.05079719
-2.19409705,0.70739138,0.00005424,0.01706515,0.01950059,0.24835212,0.05093132,0.32713830,0.00075587,0.04431224
-2.18809405,0.68460575,0.00006245,0.01673916,0.01910949,0.23943450,0.05198891,0.32020913,0.00073908,0.03899932
-2.18209105,0.66833111,0.00007146,0.01674984,0.01915326,0.23241341,0.05372999,0.31614002,0.00073216,0.03473728
-2.17608804,0.65862391,0.00008126,0.01706727,0.01958736,0.22737571,0.05612749,0.31499012,0.00073472,0.03140863
-2.17008504,0.65539442,0.00009178,0.01766020,0.02036706,0.22435276,0.05914255,0.31674436,0.00074619,0.02890076
-2.16408204,0.65840284,0.00010295,0.01849603,0.02144732,0.22331890,0.06272415,0.32131089,0.00076591,0.02710672
-2.15807904,0.66726004,0.00011468,0.01954081,0.02278264,0.22419186,0.06680895,0.32852108,0.00079304,0.02592565
-2.15207604,0.68143305,0.00012685,0.02075925,0.02432700,0.22683494,0.07132159,0.33813192,0.00082663,0.02526292
-2.14607304,0.70025521,0.00013931,0.02211480,0.02603377,0.23106089,0.07617539,0.34983096,0.00086561,0.02503004
-2.14007004,0.72294093,0.00015192,0.02356983,0.02785581,0.23663748,0.08127350,0.36324353,0.00090879,0.02514455
-2.13406703,0.74860445,0.00016448,0.02508593,0.02974569,0.24329437,0.08651048,0.37794225,0.00095491,0.02552983
-2.12806403,0.77628240,0.00017681,0.02662427,0.03165601,0.25073126,0.09177435,0.39345833,0.00100263,0.02611490
-2.12206103,0.80495922,0.00018870,0.02814613,0.03353992,0.25862692,0.09694901,0.40929458,0.00105058,0.02683431
-2.11605803,0.83359484,0.00019996,0.02961352,0.03535177,0.26664889,0.10191701,0.42493941,0.00109739,0.02762807
-2.11005503,0.86115359,0.00021036,0.03098984,0.03704782,0.27446352,0.10656253,0.43988173,0.00114170,0.02844171
-2.10405203,0.88663341,0.00021972,0.03224064,0.03858704,0.28174593,0.11077452,0.45362587,0.00118222,0.02922636
-2.09804902,0.90909430,0.00022786,0.03333438,0.03993204,0.28818973,0.11444979,0.46570620,0.00121776,0.02993888
-2.09204602,0.92768496,0.00023460,0.03424317,0.04104985,0.29351592,0.11749603,0.47570088,0.00124724,0.03054207
-2.08604302,0.94166658,0.00023982,0.03494344,0.04191272,0.29748090,0.11983454,0.48324415,0.00126976,0.03100486
-2.08004002,0.95043299,0.00024341,0.03541657,0.04249882,0.29988315,0.12140256,0.48803674,0.00128457,0.03130242
-2.07403702,0.95352618,0.00024530,0.03564931,0.04279279,0.30056840,0.12215520,0.48985397,0.00129113,0.03141626
-2.06803402,0.95064685,0.00024546,0.03563413,0.04278605,0.29943314,0.12206662,0.48855126,0.00128911,0.03133425
-2.06203102,0.94165939,0.00024389,0.03536934,0.04247702,0.29642630,0.12113077,0.48406680,0.00127840,0.03105045
-2.05602801,0.92659133,0.00024065,0.03485902,0.04187103,0.29154915,0.11936127,0.47642138,0.00125909,0.03056492
-2.05002501,0.90562728,0.00023583,0.03411284,0.04098002,0.28485344,0.11679081,0.46571532,0.00123150,0.02988332
-2.04402201,0.87909775,0.00022955,0.03314558,0.03982205,0.27643791,0.11346974,0.45212289,0.00119612,0.02901640
-2.03801901,0.84746354,0.00022201,0.03197659,0.03842067,0.26644335,0.10946422,0.43588420,0.00115363,0.02797942
-2.03201601,0.81129630,0.00021339,0.03062910,0.03680397,0.25504653,0.10485391,0.41729538,0.00110484,0.02679143
-2.02601301,0.77125642,0.00020393,0.02912936,0.03500370,0.24245324,0.09972921,0.39669708,0.00105068,0.02547448
-2.02001001,0.72806919,0.00019391,0.02750580,0.03305421,0.22889086,0.09418843,0.37446225,0.00099218,0.02405282
-2.01400700,0.68250027,0.00018363,0.02578814,0.03099132,0.21460071,0.08833473,0.35098343,0.00093040,0.02255207
-2.00800400,0.63533171,0.00017340,0.02400648,0.02885133,0.19983062,0.08227330,0.32666026,0.00086643,0.02099845
-2.00200100,0.58733930,0.00016357,0.02219045,0.02666997,0.18482797,0.07610858,0.30188769,0.00080136,0.01941798
-1.99599800,0.53927227,0.00015451,0.02036851,0.02448155,0.16983350,0.06994188,0.27704530,0.00073624,0.01783589
-1.98999500,0.49183606,0.00014661,0.01856725,0.02231815,0.15507611,0.06386939,0.25248819,0.00067204,0.01627603
-1.98399200,0.44567847,0.00014030,0.01681092,0.02020900,0.14076885,0.05798063,0.22853951,0.00060968,0.01476043
-1.97798899,0.40137986,0.00013603,0.01512103,0.01818010,0.12710613,0.05235746,0.20548502,0.00054998,0.01330905
-1.97198599,0.35944704,0.00013428,0.01351613,0.01625388,0.11426222,0.04707357,0.18356959,0.00049366,0.01193957
-1.96598299,0.32031124,0.00013558,0.01201172,0.01444916,0.10239097,0.04219453,0.16299564,0.00044134,0.01066737
-1.95997999,0.28432945,0.00014049,0.01062032,0.01278118,0.09162671,0.03777829,0.14392337,0.00039356,0.00950566
-1.95397699,0.25178896,0.00014962,0.00935160,0.01126182,0.08208610,0.03387607,0.12647260,0.00035074,0.00846560
-1.94797399,0.22291450,0.00016363,0.00821268,0.00989994,0.07387076,0.03053359,0.11072596,0.00031324,0.00755670
-1.94197099,0.19787724,0.00018323,0.00720847,0.00870178,0.06707053,0.02779254,0.09673307,0.00028134,0.00678709
-1.93596798,0.17680513,0.00020918,0.00634204,0.00767145,0.06176699,0.02569213,0.08451551,0.00025527,0.00616397
-1.92996498,0.15979378,0.00024228,0.00561506,0.00681146,0.05803711,0.02427073,0.07407211,0.00023520,0.00569404
-1.92396198,0.14691730,0.00028336,0.00502825,0.00612324,0.05595668,0.02356728,0.06538442,0.00022130,0.00538395
-1.91795898,0.13823839,0.00033327,0.00458172,0.00560762,0.05560340,0.02362261,0.05842194,0.00021369,0.00524070
-1.91195598,0.13381731,0.00039288,0.00427545,0.00526533,0.05705937,0.02448040,0.05314703,0.00021249,0.00527207
-1.90595298,0.13371919,0.00046304,0.00410953,0.00509740,0.06041277,0.02618768,0.04951915,0.00021785,0.00548693
-1.89994997,0.13801929,0.00054455,0.00408446,0.00510547,0.06575874,0.02879501,0.04749844,0.00022987,0.00589554
-1.89394697,0.14680626,0.00063815,0.00420135,0.00529207,0.07319915,0.03235596,0.04704845,0.00024870,0.00650982
-1.88794397,0.16018298,0.00074448,0.00446202,0.00566075,0.08284149,0.03692617,0.04813807,0.00027446,0.00734345
-1.88194097,0.17826530,0.00086404,0.00486907,0.00621622,0.09479670,0.04256186,0.05074259,0.00030729,0.00841207
-1.87593797,0.20117863,0.00099720,0.00542585,0.00696427,0.10917602,0.04931771,0.05484400,0.00034731,0.00973323
-1.86993497,0.22905270,0.00114409,0.00613637,0.00791178,0.12608714,0.05724438,0.06043058,0.00039461,0.01132651
-1.86393197,0.26201482,0.00130465,0.00700517,0.00906651,0.14562961,0.06638562,0.06749591,0.00044927,0.01321340
-1.85792896,0.30018209,0.00147857,0.00803715,0.01043700,0.16788978,0.07677509,0.07603737,0.00051131,0.01541733
-1.85192596,0.34365283,0.00166530,0.00923736,0.01203231,0.19293562,0.08843310,0.08605444,0.00058069,0.01796355
-1.84592296,0.39249799,0.00186401,0.01061078,0.01386182,0.22081144,0.10136331,0.09754664,0.00065731,0.02087910
-1.83991996,0.44675271,0.00207361,0.01216211,0.01593503,0.25153305,0.11554968,0.11051158,0.00074098,0.02419270
-1.83391696,0.50640877,0.00229277,0.01389555,0.01826131,0.28508329,0.13095383,0.12494296,0.00083143,0.02793471
-1.82791396,0.57140806,0.00251994,0.01581465,0.02084975,0.32140848,0.14751292,0.14082877,0.00092831,0.03213700
-1.82191096,0.64163756,0.00275337,0.01792214,0.02370897,0.36041577,0.16513822,0.15814977,0.00103114,0.03683286
-1.81590795,0.71692595,0.00299118,0.02021979,0.02684702,0.40197155,0.18371462,0.17687814,0.00113938,0.04205677
-1.80990495,0.79704193,0.00323136,0.02270837,0.03027121,0.44590112,0.20310102,0.19697645,0.00125237,0.04784419
-1.80390195,0.88169426,0.00347187,0.02538759,0.03398805,0.49198951,0.22313177,0.21839693,0.00136940,0.05423109
-1.79789895,0.97053330,0.00371067,0.02825604,0.03800306,0.53998340,0.24361908,0.24108089,0.00148966,0.06125344
-1.79189595,1.06315384,0.00394577,0.03131117,0.04232065,0.58959412,0.26435649,0.26495823,0.00161230,0.06894640
-1.78589295,1.15909874,0.00417526,0.03454928,0.04694387,0.64050141,0.28512302,0.28994713,0.00173642,0.07734323
-1.77988994,1.25786321,0.00439740,0.03796542,0.05187410,0.69235782,0.30568819,0.31595357,0.00186108,0.08647406
-1.77388694,1.35889898,0.00461059,0.04155333,0.05711064,0.74479347,0.32581741,0.34287082,0.00198535,0.09636416
-1.76788394,1.46161837,0.00481343,0.04530527,0.06265017,0.79742092,0.34527763,0.37057876,0.00210831,0.10703207
-1.76188094,1.56539765,0.00500471,0.04921181,0.06848609,0.84984002,0.36384301,0.39894304,0.00222903,0.11848738
-1.75587794,1.66957973,0.00518340,0.05326154,0.07460774,0.90164238,0.38130034,0.42781403,0.00234665,0.13072829
-1.74987494,1.77347606,0.00534861,0.05744081,0.08099953,0.95241564,0.39745382,0.45702580,0.00246034,0.14373904
-1.74387194,1.87636803,0.00549963,0.06173327,0.08764003,1.00174726,0.41212929,0.48639511,0.00256935,0.15748738
-1.73786893,1.97750814,0.00563581,0.06611957,0.09450098,1.04922803,0.42517740,0.51572060,0.00267300,0.17192206
-1.73186593,2.07612146,0.00575659,0.07057696,0.10154647,1.09445542,0.43647590,0.54478246,0.00277070,0.18697069
-1.72586293,2.17140815,0.00586144,0.07507901,0.10873211,1.13703697,0.44593082,0.57334276,0.00286194,0.20253801
-1.71985993,2.26254757,0.00594979,0.07959541,0.11600458,1.17659394,0.45347665,0.60114669,0.00294637,0.21850486
-1.71385693,2.34870492,0.00602108,0.08409196,0.12330131,1.21276553,0.45907561,0.62792491,0.00302372,0.23472794
-1.70785393,2.42904089,0.00607467,0.08853070,0.13055068,1.24521394,0.46271613,0.65339717,0.00309390,0.25104051
-1.70185093,2.50272490,0.00610990,0.09287033,0.13767256,1.27363033,0.46441073,0.67727743,0.00315698,0.26725425
-1.69584792,2.56895224,0.00612605,0.09706687,0.14457939,1.29774200,0.46419353,0.69928034,0.00321321,0.28316221
-1.68984492,2.62696509,0.00612241,0.10107458,0.15117773,1.31732062,0.46211764,0.71912912,0.00326306,0.29854293
-1.68384192,2.67607703,0.00609829,0.10484721,0.15737039,1.33219151,0.45825260,0.73656472,0.00330722,0.31316572
-1.67783892,2.71570052,0.00605308,0.10833941,0.16305893,1.34224358,0.45268206,0.75135584,0.00334664,0.32679683
-1.67183592,2.74537622,0.00598629,0.11150842,0.16814658,1.34743965,0.44550190,0.76330956,0.00338257,0.33920645
-1.66583292,2.76480309,0.00589767,0.11431588,0.17254153,1.34782673,0.43681888,0.77228210,0.00341653,0.35017629
-1.65982991,2.77386755,0.00578718,0.11672972,0.17616027,1.34354540,0.42674976,0.77818924,0.00345035,0.35950729
-1.65382691,2.77267036,0.00565512,0.11872599,0.17893106,1.33483807,0.41542107,0.78101577,0.00348616,0.36702728
-1.64782391,2.76154958,0.00550214,0.12029068,0.18079716,1.32205519,0.40296927,0.78082362,0.00352643,0.37259823
-1.64182091,2.74109797,0.00532929,0.12142124,0.18171990,1.30565912,0.38954130,0.77775803,0.00357388,0.37612265
-1.63581791,2.71217388,0.00513803,0.12212789,0.18168120,1.28622504,0.37529536,0.77205148,0.00363150,0.37754884
-1.62981491,2.67590436,0.00493023,0.12243455,0.18068558,1.26443873,0.36040174,0.76402505,0.00370253,0.37687491
-1.62381191,2.63368012,0.00470817,0.12237937,0.17876151,1.24109107,0.34504353,0.75408702,0.00379038,0.37415107
-1.61780890,2.58714214,0.00447451,0.12201479,0.17596202,1.21706923,0.32941711,0.74272865,0.00389859,0.36948033
-1.61180590,2.53816023,0.00423223,0.12140721,0.17236453,1.19334489,0.31373217,0.73051731,0.00403079,0.36301735
-1.60580290,2.48880409,0.00398458,0.12063615,0.16806991,1.17095991,0.29821132,0.71808709,0.00419061,0.35496572
-1.59979990,2.44130821,0.00373504,0.11979306,0.16320088,1.15100973,0.28308900,0.70612723,0.00438168,0.34557356
-1.59379690,2.39803155,0.00348719,0.11897971,0.15789972,1.13462550,0.26860991,0.69536880,0.00460751,0.33512776
-1.58779390,2.36141375,0.00324472,0.11830636,0.15232549,1.12295520,0.25502670,0.68657001,0.00487148,0.32394719
-1.58179090,2.33392912,0.00301129,0.11788966,0.14665075,1.11714462,0.24259717,0.68050072,0.00517681,0.31237493
-1.57578789,2.31804009,0.00279051,0.11785043,0.14105814,1.11831863,0.23158088,0.67792643,0.00552653,0.30077013
-1.56978489,2.31615110,0.00258585,0.11831134,0.13573663,1.12756328,0.22223530,0.67959232,0.00592346,0.28949958
-1.56378189,2.33056415,0.00240061,0.11939459,0.13087788,1.14590881,0.21481161,0.68620758,0.00637021,0.27892936
-1.55777889,2.36343658,0.00223788,0.12121960,0.12667257,1.17431399,0.20955019,0.69843034,0.00686918,0.26941687
-1.55177589,2.41674152,0.00210050,0.12390074,0.12330687,1.21365147,0.20667587,0.71685337,0.00742259,0.26130338
-1.54577289,2.49223106,0.00199105,0.12754514,0.12095919,1.26469412,0.20639314,0.74199066,0.00803246,0.25490725
-1.53976988,2.59140206,0.00191180,0.13225050,0.11979705,1.32810199,0.20888122,0.77426501,0.00870066,0.25051796
-1.53376688,2.71546414,0.00186473,0.13810302,0.11997426,1.40440961,0.21428924,0.81399657,0.00942885,0.24839098
-1.52776388,2.86530965,0.00185151,0.14517521,0.12162827,1.49401317,0.22273158,0.86139242,0.01021849,0.24874344
-1.52176088,3.04148519,0.00187348,0.15352389,0.12487777,1.59715745,0.23428329,0.91653725,0.01107079,0.25175055
-1.51575788,3.24416456,0.00193162,0.16318797,0.12982045,1.71392210,0.24897604,0.97938515,0.01198661,0.25754284
-1.50975488,3.47312327,0.00202656,0.17418636,0.13653095,1.84420759,0.26679431,1.04975281,0.01296642,0.26620394
-1.50375188,3.72771503,0.00215852,0.18651588,0.14505889,1.98772082,0.28767226,1.12731414,0.01401009,0.27776899
