energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.25062531,5.52490164,0.00174189,0.17724505,0.73720502,3.99596542,0.01855736,1.07952341,0.26841139,0.48217511
-3.24462231,5.47233078,0.00184751,0.18108095,0.73278457,3.99047914,0.01857076,1.05151317,0.26361066,0.45891572
-3.23861931,5.43250964,0.00196462,0.18570303,0.73052904,3.99308754,0.01870443,1.02630061,0.25966531,0.43676158
-3.23261631,5.40684467,0.00209225,0.19110538,0.73044065,4.00470402,0.01897073,1.00413721,0.25659407,0.41597855
-3.22661331,5.39639416,0.00222918,0.19726259,0.73245677,4.02599746,0.01938014,0.98520634,0.25440057,0.39680776
-3.22061031,5.40183818,0.00237389,0.20413054,0.73645172,4.05737123,0.01994108,0.96961795,0.25307294,0.37945971
-3.21460730,5.42346224,0.00252465,0.21164768,0.74224075,4.09895192,0.02065974,0.95740583,0.25258387,0.36410992
-3.20860430,5.46115437,0.00267951,0.21973661,0.74958602,4.15058777,0.02154007,0.94852741,0.25289101,0.35089598
-3.20260130,5.51441498,0.00283636,0.22830606,0.75820424,4.21185604,0.02258366,0.94286604,0.25393779,0.33991623
-3.19659830,5.58237804,0.00299298,0.23725302,0.76777569,4.28207834,0.02378978,0.94023564,0.25565443,0.33122987
-3.19059530,5.66384211,0.00314709,0.24646494,0.77795423,4.36034279,0.02515537,0.94038730,0.25795920,0.32485851
-3.18459230,5.75730910,0.00329640,0.25582197,0.78837776,4.44553148,0.02667513,0.94301767,0.26075996,0.32078885
-3.17858929,5.86102910,0.00343870,0.26519914,0.79867881,4.53635194,0.02834160,0.94777865,0.26395571,0.31897638
-3.17258629,5.97304910,0.00357185,0.27446846,0.80849481,4.63137126,0.03014525,0.95428793,0.26743845,0.31934983
-3.16658329,6.09126403,0.00369390,0.28350078,0.81747767,4.72905160,0.03207463,0.96214015,0.27109501,0.32181602
-3.16058029,6.21346853,0.00380307,0.29216766,0.82530229,4.82778622,0.03411653,0.97091814,0.27480907,0.32626509
-3.15457729,6.33740820,0.00389786,0.30034294,0.83167392,4.92593510,0.03625617,0.98020390,0.27846326,0.33257553
-3.14857429,6.46082930,0.00397701,0.30790431,0.83633399,5.02185969,0.03847738,0.98958917,0.28194131,0.34061915
-3.14257129,6.58152620,0.00403957,0.31473475,0.83906454,5.11395630,0.04076288,0.99868506,0.28513030,0.35026547
-3.13656828,6.69738587,0.00408492,0.32072395,0.83969114,5.20068777,0.04309449,1.00713078,0.28792295,0.36138558
-3.13056528,6.80642886,0.00411273,0.32576974,0.83808431,5.28061332,0.04545344,1.01460110,0.29021983,0.37385521
-3.12456228,6.90684639,0.00412298,0.32977948,0.83415975,5.35241605,0.04782062,1.02081254,0.29193161,0.38755701
-3.11855928,6.99703287,0.00411598,0.33267159,0.82787729,5.41492799,0.05017689,1.02552805,0.29298108,0.40238178
-3.11255628,7.07561328,0.00409232,0.33437702,0.81923902,5.46715198,0.05250337,1.02856028,0.29330503,0.41822888
-3.10655328,7.14146463,0.00405283,0.33484073,0.80828648,5.50828000,0.05478173,1.02977316,0.29285579,0.43500554
-3.10055028,7.19373090,0.00399860,0.33402318,0.79509743,5.53770714,0.05699440,1.02908206,0.29160243,0.45262535
-3.09454727,7.23183048,0.00393093,0.33190163,0.77978202,5.55504053,0.05912481,1.02645226,0.28953150,0.47100572
-3.08854427,7.25545555,0.00385125,0.32847129,0.76247885,5.56010258,0.06115755,1.02189601,0.28664721,0.49006481
-3.08254127,7.26456296,0.00376118,0.32374613,0.74335070,5.55292776,0.06307848,1.01546811,0.28297115,0.50971761
-3.07653827,7.25935635,0.00366239,0.31775939,0.72258026,5.53375278,0.06487479,1.00726028,0.27854133,0.52987183
-3.07053527,7.24025977,0.00355664,0.31056353,0.70036588,5.50299994,0.06653499,0.99739440,0.27341076,0.55042350
-3.06453227,7.20788359,0.00344567,0.30222980,0.67691724,5.46125393,0.06804882,0.98601496,0.26764541,0.57125268
-3.05852926,7.16298386,0.00333124,0.29284714,0.65245123,5.40923294,0.06940719,0.97328097,0.26132183,0.59221953
-3.05252626,7.10641696,0.00321502,0.28252061,0.62718788,5.34775508,0.07060201,0.95935772,0.25452439,0.61316114
-3.04652326,7.03909177,0.00309862,0.27136925,0.60134654,5.27770182,0.07162600,0.94440865,0.24734235,0.63388921
-3.04052026,6.96192197,0.00298352,0.25952353,0.57514222,5.19998025,0.07247258,0.92858793,0.23986687,0.65418904
-3.03451726,6.87578135,0.00287104,0.24712233,0.54878238,5.11548633,0.07313572,0.91203395,0.23218810,0.67381999
-3.02851426,6.78146487,0.00276235,0.23430983,0.52246407,5.02507141,0.07360982,0.89486415,0.22439262,0.69251752
-3.02251126,6.67965830,0.00265844,0.22123213,0.49637155,4.92951417,0.07388969,0.87717148,0.21656123,0.70999701
-3.01650825,6.57091875,0.00256012,0.20803401,0.47067461,4.82949984,0.07397061,0.85902281,0.20876729,0.72595928
-3.01050525,6.45566767,0.00246800,0.19485581,0.44552747,4.72560847,0.07384840,0.84045930,0.20107566,0.74009774
-3.00450225,6.33419755,0.00238256,0.18183068,0.42106852,4.61831315,0.07351965,0.82149876,0.19354241,0.75210704
-2.99849925,6.20669245,0.00230408,0.16908225,0.39742074,4.50798871,0.07298202,0.80214008,0.18621514,0.76169275
-2.99249625,6.07326155,0.00223278,0.15672279,0.37469296,4.39493077,0.07223453,0.78236932,0.17913403,0.76858192
-2.98649325,5.93398438,0.00216875,0.14485205,0.35298182,4.27938407,0.07127801,0.76216723,0.17233348,0.77253392
-2.98049025,5.78896509,0.00211209,0.13355659,0.33237442,4.16157880,0.07011551,0.74151792,0.16584421,0.77335108
-2.97448724,5.63839302,0.00206289,0.12290989,0.31295138,4.04177269,0.06875269,0.72041793,0.15969581,0.77088874
-2.96848424,5.48260580,0.00202134,0.11297280,0.29479037,3.92029646,0.06719829,0.69888551,0.15391943,0.76506403
-2.96248124,5.32215137,0.00198772,0.10379470,0.27796974,3.79759985,0.06546442,0.67696932,0.14855043,0.75586314
-2.95647824,5.15784494,0.00196254,0.09541484,0.26257206,3.67429530,0.06356685,0.65475623,0.14363104,0.74334653
-2.95047524,4.99081742,0.00194650,0.08786412,0.24868748,3.55119642,0.06152515,0.63237764,0.13921248,0.72765178
-2.94447224,4.82255182,0.00194060,0.08116687,0.23641648,3.42934884,0.05936273,0.61001405,0.13535669,0.70899409
-2.93846923,4.65490520,0.00194613,0.07534275,0.22587197,3.31005095,0.05710679,0.58789744,0.13213741,0.68766412
-2.93246623,4.49011399,0.00196470,0.07040845,0.21718050,3.19486295,0.05478800,0.56631150,0.12964046,0.66402335
-2.92646323,4.33078173,0.00199826,0.06637920,0.21048243,3.08560298,0.05244017,0.54558935,0.12796319,0.63849712
-2.92046023,4.17984876,0.00204904,0.06326998,0.20593091,2.98432985,0.05009975,0.52610914,0.12721309,0.61156560
-2.91445723,4.04054458,0.00211959,0.06109633,0.20368979,2.89331236,0.04780518,0.50828737,0.12750557,0.58375306
-2.90845423,3.91632419,0.00221265,0.05987468,0.20393026,2.81498602,0.04559618,0.49257041,0.12896083,0.55561583
-2.90245123,3.81079048,0.00233116,0.05962230,0.20682647,2.75189843,0.04351293,0.47942446,0.13170017,0.52772949
-2.89644822,3.72760545,0.00247814,0.06035678,0.21255010,2.70664517,0.04159530,0.46932439,0.13584161,0.50067565
-2.89044522,3.67039330,0.00265659,0.06209506,0.22126423,2.68179844,0.03988194,0.46274189,0.14149516,0.47502887
-2.88444222,3.64263916,0.00286939,0.06485216,0.23311665,2.67983094,0.03840945,0.46013337,0.14875794,0.45134415
-2.87843922,3.64758684,0.00311923,0.06863961,0.24823289,2.70303789,0.03721164,0.46192819,0.15770926,0.43014532
-2.87243622,3.68813959,0.00340842,0.07346370,0.26670939,2.75346003,0.03631874,0.46851748,0.16840599,0.41191465
-2.86643322,3.76676743,0.00373884,0.07932367,0.28860698,2.83281054,0.03575686,0.48024418,0.18087843,0.39708402
-2.86043022,3.88542444,0.00411181,0.08620987,0.31394520,2.94240871,0.03554741,0.49739448,0.19512700,0.38602769
-2.85442721,4.04547914,0.00452801,0.09410209,0.34269768,3.08312293,0.03570677,0.52019097,0.21111971,0.37905681
-2.84842421,4.24766044,0.00498736,0.10296818,0.37478885,3.25532537,0.03624605,0.54878784,0.22879095,0.37641577
-2.84242121,4.49202136,0.00548900,0.11276288,0.41009230,3.45886021,0.03717097,0.58326798,0.24804136,0.37828019
-2.83641821,4.77792174,0.00603124,0.12342716,0.44843095,3.69302700,0.03848195,0.62364229,0.26873915,0.38475657
-2.83041521,5.10403074,0.00661156,0.13488797,0.48957902,3.95657981,0.04017427,0.66985082,0.29072274,0.39588346
-2.82441221,5.46834887,0.00722660,0.14705849,0.53326587,4.24774274,0.04223838,0.72176578,0.31380460,0.41163379
-2.81840920,5.86824882,0.00787218,0.15983890,0.57918163,4.56424120,0.04466031,0.77919604,0.33777637,0.43191841
-2.81240620,6.30053336,0.00854344,0.17311761,0.62698423,4.90334807,0.04742213,0.84189269,0.36241479,0.45659034
-2.80640320,6.76150780,0.00923485,0.18677292,0.67630764,5.26194313,0.05050252,0.90955543,0.38748846,0.48544971
-2.80040020,7.24706425,0.00994032,0.20067512,0.72677087,5.63658337,0.05387727,0.98183919,0.41276481,0.51824894
-2.79439720,7.75277388,0.01065338,0.21468879,0.77798722,6.02358163,0.05751989,1.05836052,0.43801719,0.55469806
-2.78839420,8.27398340,0.01136721,0.22867538,0.82957328,6.41909036,0.06140202,1.13870339,0.46303157,0.59447000
-2.78239120,8.80591185,0.01207485,0.24249579,0.88115724,6.81918711,0.06549398,1.22242397,0.48761254,0.63720544
-2.77638819,9.34374355,0.01276928,0.25601299,0.93238587,7.21995857,0.06976503,1.30905405,0.51158824,0.68251729
-2.77038519,9.88271377,0.01344355,0.26909444,0.98293001,7.61757964,0.07418367,1.39810298,0.53481395,0.72999462
-2.76438219,10.41818390,0.01409091,0.28161437,1.03248797,8.00838468,0.07871777,1.48905801,0.55717425,0.77920598
-2.75837919,10.94570388,0.01470486,0.29345568,1.08078697,8.38892862,0.08333458,1.58138325,0.57858341,0.82970207
-2.75237619,11.46106035,0.01527929,0.30451147,1.12758237,8.75603585,0.08800072,1.67451735,0.59898420,0.88101807
-2.74637319,11.96031012,0.01580848,0.31468625,1.17265499,9.10683608,0.09268200,1.76787048,0.61834515,0.93267542
-2.74037019,12.43979950,0.01628723,0.32389663,1.21580670,9.43878675,0.09734321,1.86082103,0.63665638,0.98418359
-2.73436718,12.89617113,0.01671082,0.33207177,1.25685483,9.74968274,0.10194797,1.95271273,0.65392439,1.03504189
-2.72836418,13.32636069,0.01707511,0.33915330,1.29562580,10.03765462,0.10645847,2.04285291,0.67016617,1.08474161
-2.72236118,13.72758672,0.01737653,0.34509509,1.33194882,10.30115746,0.11083540,2.13051251,0.68540290,1.13276888
-2.71635818,14.09733705,0.01761211,0.34986275,1.36564998,10.53895288,0.11503790,2.21492861,0.69965391,1.17860843
-2.71035518,14.43335569,0.01777952,0.35343291,1.39654776,10.75008705,0.11902368,2.29530992,0.71293113,1.22174846
-2.70435218,14.73363357,0.01787710,0.35579260,1.42445013,10.93386759,0.12274930,2.37084564,0.72523453,1.26168689
-2.69834917,14.99640647,0.01790387,0.35693845,1.44915395,11.08984217,0.12617063,2.44071786,0.73654892,1.29793895
-2.69234617,15.22016221,0.01785962,0.35687609,1.47044690,11.21778126,0.12924352,2.50411742,0.74684229,1.33004609
-2.68634317,15.40365866,0.01774492,0.35561960,1.48811188,11.31766670,0.13192465,2.56026297,0.75606583,1.35758611
-2.68034017,15.54595275,0.01756117,0.35319111,1.50193409,11.38968737,0.13417250,2.60842244,0.76415580,1.38018409
-2.67433717,15.64643937,0.01731069,0.34962061,1.51171020,11.43424211,0.13594854,2.64793641,0.77103701,1.39752391
-2.66833417,15.70489814,0.01699668,0.34494580,1.51725932,11.45194946,0.13721840,2.67824207,0.77662781,1.40935962
-2.66233117,15.72154471,0.01662334,0.33921213,1.51843511,11.44366261,0.13795319,2.69889681,0.78084626,1.41552622
-2.65632816,15.69708257,0.01619579,0.33247286,1.51513822,11.41048769,0.13813064,2.70960007,0.78361715,1.41594927
-2.65032516,15.63275070,0.01572012,0.32478917,1.50732836,11.35380261,0.13773627,2.71021233,0.78487931,1.41065249
-2.64432216,15.53036207,0.01520333,0.31623015,1.49503508,11.27527342,0.13676433,2.70076995,0.78459293,1.39976300
-2.63831916,15.39232842,0.01465325,0.30687274,1.47836654,11.17686523,0.13521856,2.68149494,0.78274624,1.38351358
-2.63231616,15.22166688,0.01407843,0.29680147,1.45751559,11.06084450,0.13311262,2.65279872,0.77936119,1.36224158
-2.62631316,15.02198515,0.01348803,0.28610795,1.43276260,10.92977030,0.13047027,2.61527956,0.77449774,1.33638428
-2.62031016,14.79744287,0.01289167,0.27489020,1.40447466,10.78647256,0.12732523,2.56971326,0.76825643,1.30647065
-2.61430715,14.55268831,0.01229920,0.26325157,1.37310110,10.63401605,0.12372061,2.51703720,0.76077896,1.27310970
-2.60830415,14.29277094,0.01172054,0.25129951,1.33916519,10.47565011,0.11970819,2.45832845,0.75224677,1.23697569
-2.60230115,14.02303201,0.01116544,0.23914410,1.30325247,10.31474464,0.11534723,2.39477625,0.74287748,1.19879080
-2.59629815,13.74897658,0.01064331,0.22689626,1.26599607,10.15471445,0.11070315,2.32765038,0.73291947,1.15930580
-2.59029515,13.47613197,0.01016292,0.21466593,1.22805965,9.99893450,0.10584599,2.25826631,0.72264465,1.11927974
-2.58429215,13.20989842,0.00973229,0.20256011,1.19011872,9.85064955,0.10084871,2.18794869,0.71233989,1.07945918
-2.57828914,12.95539854,0.00935846,0.19068091,1.15284116,9.71288248,0.09578551,2.11799474,0.70229739,1.04055815
-2.57228614,12.71733243,0.00904737,0.17912364,1.11686789,9.58834550,0.09073008,2.04963889,0.69280453,1.00323950
-2.56628314,12.49984523,0.00880369,0.16797510,1.08279437,9.47935886,0.08575397,1.98402027,0.68413365,0.96809845
-2.56028014,12.30641351,0.00863079,0.15731204,1.05115390,9.38778127,0.08092519,1.92215427,0.67653225,0.93564906
-2.55427714,12.13975568,0.00853065,0.14719993,1.02240334,9.31495579,0.07630682,1.86490919,0.67021412,0.90631400
-2.54827414,12.00177085,0.00850386,0.13769203,0.99691182,9.26167418,0.07195607,1.81298893,0.66535180,0.88041807
-2.54227114,11.89350871,0.00854966,0.12882884,0.97495283,9.22816169,0.06792343,1.76692221,0.66207075,0.85818549
-2.53626813,11.81517152,0.00866597,0.12063794,0.95669992,9.21408323,0.06425219,1.72705842,0.66044546,0.83974097
-2.53026513,11.76614766,0.00884950,0.11313420,0.94222605,9.21857069,0.06097817,1.69357013,0.66049777,0.82511422
-2.52426213,11.74507437,0.00909587,0.10632026,0.93150655,9.24026993,0.05812972,1.66646174,0.66219733,0.81424760
-2.51825913,11.74992596,0.00939971,0.10018752,0.92442523,9.27740495,0.05572790,1.64558357,0.66546423,0.80700625
-2.51225613,11.77812243,0.00975485,0.09471717,0.92078336,9.32785589,0.05378682,1.63065053,0.67017365,0.80319012
-2.50625313,11.82665266,0.01015449,0.08988165,0.92031099,9.38924667,0.05231419,1.62126409,0.67616214,0.80254713
-2.50025013,11.89220548,0.01059132,0.08564610,0.92267998,9.45903790,0.05131178,1.61693657,0.68323535,0.80478685
-2.49424712,11.97130240,0.01105775,0.08196998,0.92751811,9.53462041,0.05077606,1.61711625,0.69117671,0.80959386
-2.48824412,12.06042542,0.01154606,0.07880871,0.93442372,9.61340500,0.05069873,1.62121229,0.69975662,0.81664038
-2.48224112,12.15613460,0.01204860,0.07611523,0.94298020,9.69290460,0.05106723,1.62861819,0.70874172,0.82559742
-2.47623812,12.25517085,0.01255794,0.07384149,0.95276995,9.77080567,0.05186518,1.63873294,0.71790381,0.83614432
-2.47023512,12.35454073,0.01306703,0.07193980,0.96338724,9.84502661,0.05307274,1.65097910,0.72702804,0.84797623
-2.46423212,12.45158151,0.01356940,0.07036405,0.97444969,9.91376204,0.05466687,1.66481731,0.73592006,0.86080962
-2.45822911,12.54400619,0.01405930,0.06907065,0.98560823,9.97551275,0.05662153,1.67975695,0.74441178,0.87438575
-2.45222611,12.62992950,0.01453184,0.06801937,0.99655529,10.02910232,0.05890782,1.69536303,0.75236579,0.88847242
-2.44622311,12.70787716,0.01498313,0.06717398,1.00703121,10.07368184,0.06149410,1.71125959,0.75967819,0.90286419
-2.44022011,12.77678154,0.01541041,0.06650262,1.01682899,10.10872527,0.06434611,1.72712989,0.76627993,0.91738148
-2.43421711,12.83596721,0.01581213,0.06597814,1.02579740,10.13401788,0.06742717,1.74271412,0.77213682,0.93186910
-2.42821411,12.88513041,0.01618808,0.06557822,1.03384260,10.14964063,0.07069833,1.75780535,0.77724824,0.94619437
-2.42221111,12.92431570,0.01653939,0.06528540,1.04092843,10.15595285,0.07411880,1.77224419,0.78164490,0.96024543
-2.41620810,12.95389300,0.01686858,0.06508702,1.04707542,10.15357518,0.07764627,1.78591309,0.78538576,0.97393000
-2.41020510,12.97453687,0.01717953,0.06497511,1.05235878,10.14337424,0.08123752,1.79873074,0.78855445,0.98717472
-2.40420210,12.98720918,0.01747742,0.06494623,1.05690524,10.12644933,0.08484899,1.81064695,0.79125525,0.99992528
-2.39819910,12.99314496,0.01776862,0.06500121,1.06088891,10.10412091,0.08843755,1.82163847,0.79360901,1.01214726
-2.39219610,12.99384018,0.01806050,0.06514491,1.06452617,10.07791966,0.09196120,1.83170575,0.79574887,1.02382752
-2.38619310,12.99103932,0.01836127,0.06538590,1.06806943,10.04957429,0.09537991,1.84087062,0.79781620,1.03497593
-2.38019010,12.98671973,0.01867963,0.06573611,1.07179993,10.02099572,0.09865633,1.84917474,0.79995647,1.04562713
-2.37418709,12.98306974,0.01902455,0.06621032,1.07601939,9.99425528,0.10175650,1.85667837,0.80231527,1.05584180
-2.36818409,12.98245706,0.01940487,0.06682569,1.08104066,9.97155437,0.10465045,1.86345930,0.80503438,1.06570721
-2.36218109,12.98738485,0.01982892,0.06760109,1.08717735,9.95518365,0.10731259,1.86961128,0.80824783,1.07533652
-2.35617809,13.00043339,0.02030418,0.06855639,1.09473270,9.94747050,0.10972204,1.87524176,0.81207799,1.08486662
-2.35017509,13.02418642,0.02083688,0.06971157,1.10398783,9.95071413,0.11186270,1.88046852,0.81663152,1.09445421
-2.34417209,13.06114257,0.02143159,0.07108578,1.11518965,9.96710929,0.11372320,1.88541499,0.82199542,1.10427005
-2.33816908,13.11361369,0.02209098,0.07269636,1.12853893,9.99866004,0.11529661,1.89020432,0.82823297,1.11449140
-2.33216608,13.18361338,0.02281548,0.07455767,1.14417889,10.04708665,0.11658006,1.89495209,0.83537988,1.12529290
-2.32616308,13.27274019,0.02360313,0.07668004,1.16218485,10.11372948,0.11757426,1.89975809,0.84344064,1.13683609
-2.32016008,13.38206120,0.02444940,0.07906864,1.18255534,10.19945437,0.11828288,1.90469745,0.85238525,1.14925824
-2.31415708,13.51200218,0.02534725,0.08172252,1.20520534,10.30456473,0.11871190,1.90981165,0.86214669,1.16266085
-2.30815408,13.66225093,0.02628714,0.08463368,1.22996191,10.42872566,0.11886908,1.91509994,0.87261904,1.17709855
-2.30215108,13.83168044,0.02725721,0.08778642,1.25656273,10.57090518,0.11876330,1.92051191,0.88365677,1.19256916
-2.29614807,14.01829754,0.02824360,0.09115682,1.28465760,10.72933716,0.11840413,1.92594152,0.89507514,1.20900535
-2.29014507,14.21922210,0.02923076,0.09471261,1.31381330,10.90150967,0.11780141,1.93122339,0.90665192,1.22626873
-2.28414207,14.43070019,0.03020187,0.09841324,1.34352150,11.08418146,0.11696500,1.93613163,0.91813061,1.24414673
-2.27813907,14.64815318,0.03113939,0.10221033,1.37320973,11.27342765,0.11590461,1.94038146,0.92922498,1.26235266
-2.27213607,14.86626286,0.03202552,0.10604847,1.40225506,11.46471469,0.11462974,1.94363383,0.93962505,1.28052921
-2.26613307,15.07909086,0.03284276,0.10986622,1.42999990,11.65300281,0.11314974,1.94550290,0.94900420,1.29825538
-2.26013007,15.28022869,0.03357443,0.11359756,1.45576960,11.83287288,0.11147394,1.94556625,0.95702744,1.31505668
-2.25412706,15.46297343,0.03420516,0.11717345,1.47889099,11.99867347,0.10961177,1.94337734,0.96336031,1.33041834
-2.24812406,15.62052233,0.03472132,0.12052359,1.49871118,12.14468248,0.10757297,1.93847985,0.96767830,1.34380094
-2.24212106,15.74617890,0.03511142,0.12357838,1.51461610,12.26527737,0.10536773,1.93042315,0.96967633,1.35465791
-2.23611806,15.83356211,0.03536634,0.12627082,1.52604783,12.35510715,0.10300680,1.91877830,0.96907796,1.36245411
-2.23011506,15.87681040,0.03547956,0.12853842,1.53252029,12.40925936,0.10050160,1.90315387,0.96564403,1.36668470
-2.22411206,15.87077213,0.03544726,0.13032497,1.53363264,12.42341543,0.09786417,1.88321096,0.95918028,1.36689351
-2.21810905,15.81117496,0.03526828,0.13158222,1.52908004,12.39398817,0.09510719,1.85867663,0.94954376,1.36269002
-2.21210605,15.69476733,0.03494407,0.13227117,1.51866133,12.31823630,0.09224378,1.82935533,0.93664778,1.35376428
-2.20610305,15.51942680,0.03447850,0.13236319,1.50228362,12.19435141,0.08928743,1.79513789,0.92046516,1.33989905
-2.20010005,15.28423123,0.03387766,0.13184075,1.47996367,12.02151452,0.08625173,1.75600765,0.90102972,1.32097870
-2.19409705,14.98949055,0.03314952,0.13069786,1.45182608,11.79992034,0.08315025,1.71204368,0.87843606,1.29699449
-2.18809405,14.63673869,0.03230369,0.12894008,1.41809868,11.53076884,0.07999630,1.66342094,0.85283754,1.26804601
-2.18209105,14.22868664,0.03135103,0.12658426,1.37910521,11.21622524,0.07680281,1.61040764,0.82444265,1.23433881
-2.17608804,13.76913951,0.03030337,0.12365793,1.33525590,10.85935043,0.07358220,1.55335983,0.79350995,1.19617839
-2.17008504,13.26288164,0.02917315,0.12019843,1.28703616,10.46400549,0.07034635,1.49271371,0.76034181,1.15396084
-2.16408204,12.71553517,0.02797317,0.11625180,1.23499407,10.03473438,0.06710660,1.42897591,0.72527721,1.10816067
-2.15807904,12.13339809,0.02671630,0.11187151,1.17972698,9.57663006,0.06387382,1.36271242,0.68868384,1.05931630
-2.15207604,11.52326876,0.02541528,0.10711698,1.12186776,9.09518941,0.06065854,1.29453639,0.65094988,1.00801405
-2.14607304,10.89226374,0.02408255,0.10205220,1.06207119,8.59616285,0.05747113,1.22509552,0.61247569,0.95487124
-2.14007004,10.24763592,0.02273010,0.09674416,1.00100077,8.08540416,0.05432195,1.15505937,0.57366576,0.90051906
-2.13406703,9.59659947,0.02136939,0.09126143,0.93931640,7.56872599,0.05122158,1.08510715,0.53492106,0.84558610
-2.12806403,8.94616758,0.02001126,0.08567279,0.87766315,7.05176586,0.04818101,1.01591619,0.49663210,0.79068296
-2.12206103,8.30300771,0.01866596,0.08004597,0.81666137,6.53986675,0.04521175,0.94815156,0.45917288,0.73638865
-2.11605803,7.67331855,0.01734307,0.07444658,0.75689826,6.03797555,0.04232596,0.88245696,0.42289571,0.68323907
-2.11005503,7.06273122,0.01605161,0.06893714,0.69892102,5.55056168,0.03953649,0.81944703,0.38812715,0.63171796
-2.10405203,6.47623621,0.01479999,0.06357636,0.64323153,5.08155709,0.03685686,0.75970115,0.35516501,0.58225048
-2.09804902,5.91813638,0.01359612,0.05841860,0.59028270,4.63431800,0.03430114,0.70375865,0.32427629,0.53519935
-2.09204602,5.39202521,0.01244745,0.05351349,0.54047615,4.21160774,0.03188382,0.65211536,0.29569621,0.49086359
-2.08604302,4.90078830,0.01136105,0.04890573,0.49416143,3.81559910,0.02961955,0.60522136,0.26962806,0.44947958
-2.08004002,4.44662555,0.01034371,0.04463510,0.45163628,3.44789420,0.02752291,0.56347969,0.24624373,0.41122411
-2.07403702,4.03109063,0.00940202,0.04073652,0.41314812,3.10955891,0.02560808,0.52724575,0.22568489,0.37621909
-2.06803402,3.65514401,0.00854247,0.03724038,0.37889632,2.80116904,0.02388852,0.49682724,0.20806460,0.34453757
-2.06203102,3.31921567,0.00777158,0.03417280,0.34903518,2.52286478,0.02237664,0.47248435,0.19346913,0.31621055
-2.05602801,3.02327350,0.00709600,0.03155607,0.32367747,2.27441030,0.02108352,0.45442999,0.18195993,0.29123415
-2.05002501,2.76689379,0.00652266,0.02940909,0.30289823,2.05525537,0.02001863,0.44282989,0.17357559,0.26957688
-2.04402201,2.54933038,0.00605885,0.02774781,0.28673881,1.86459620,0.01918957,0.43780237,0.16833357,0.25118655
-2.03801901,2.36957975,0.00571235,0.02658571,0.27521084,1.70143303,0.01860197,0.43941785,0.16623171,0.23599656
-2.03201601,2.22643971,0.00549152,0.02593411,0.26830014,1.56462266,0.01825932,0.44769786,0.16724947,0.22393137
-2.02601301,2.11856012,0.00540534,0.02580255,0.26597029,1.45292432,0.01816299,0.46261371,0.17134866,0.21491099
-2.02001001,2.04448451,0.00546346,0.02619895,0.26816585,1.36503810,0.01831222,0.48408483,0.17847390,0.20885439
-2.01400700,2.00268228,0.00567615,0.02712973,0.27481507,1.29963538,0.01870425,0.51197689,0.18855257,0.20568185
-2.00800400,1.99157145,0.00605417,0.02859974,0.28583201,1.25538140,0.01933442,0.54609978,0.20149448,0.20531616
-2.00200100,2.00953251,0.00660869,0.03061209,0.30111795,1.23095017,0.02019641,0.58620568,0.21719113,0.20768292
-1.99599800,2.05491425,0.00735095,0.03316776,0.32056214,1.22503257,0.02128242,0.63198735,0.23551479,0.21270980
-1.98999500,2.12603263,0.00829198,0.03626517,0.34404159,1.23633850,0.02258338,0.68307670,0.25631734,0.22032514
-1.98399200,2.22116404,0.00944218,0.03989946,0.37142016,1.26359402,0.02408919,0.73904398,0.27942902,0.23045577
-1.97798899,2.33853427,0.01081082,0.04406180,0.40254672,1.30553481,0.02578886,0.79939763,0.30465724,0.24302433
-1.97198599,2.47630473,0.01240544,0.04873852,0.43725250,1.36089690,0.02767070,0.86358484,0.33178549,0.25794620
-1.96598299,2.63255710,0.01423129,0.05391021,0.47534771,1.42840598,0.02972234,0.93099319,0.36057246,0.27512612
-1.95997999,2.80527812,0.01629066,0.05955080,0.51661751,1.50676614,0.03193079,1.00095326,0.39075157,0.29445472
-1.95397699,2.99234553,0.01858218,0.06562676,0.56081752,1.59464922,0.03428233,1.07274241,0.42203100,0.31580503
-1.94797399,3.19151666,0.02110026,0.07209628,0.60766925,1.69068555,0.03676241,1.14558986,0.45409429,0.33902911
-1.94197099,3.40042074,0.02383452,0.07890875,0.65685545,1.79345683,0.03935540,1.21868321,0.48660174,0.36395505
-1.93596798,3.61655616,0.02676929,0.08600440,0.70801613,1.90149192,0.04204438,1.29117632,0.51919265,0.39038440
-1.92996498,3.83729368,0.02988332,0.09331425,0.76074534,2.01326614,0.04481080,1.36219893,0.55148852,0.41809022
-1.92396198,4.05988647,0.03314966,0.10076042,0.81458933,2.12720439,0.04763425,1.43086772,0.58309732,0.44681605
-1.91795898,4.28148782,0.03653568,0.10825683,0.86904635,2.24168863,0.05049210,1.49629917,0.61361876,0.47627580
-1.91195598,4.49917705,0.04000335,0.11571030,0.92356871,2.35506992,0.05335937,1.55762394,0.64265075,0.50615488
-1.90595298,4.70999381,0.04350978,0.12302210,0.97756719,2.46568495,0.05620858,1.61400274,0.66979673,0.53611262
-1.89994997,4.91098071,0.04700800,0.13008988,1.03041818,2.57187711,0.05900974,1.66464351,0.69467406,0.56578621
-1.89394697,5.09923392,0.05044789,0.13680998,1.08147357,2.67202177,0.06173052,1.70881950,0.71692300,0.59479601
-1.88794397,5.27196049,0.05377740,0.14308008,1.13007340,2.76455512,0.06433659,1.74588798,0.73621627,0.62275246
