energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Li_s_up,Li_s_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
0.06903452,1.58285458,-0.75919883,0.29568606,-0.19163229,1.08276815,-0.53841177,0.04360736,-0.03801198,0.00171766,-0.00047863,0.15538438,-0.03854197,0.23755896,-0.15741573,0.00000000,-0.00000000
0.07503752,1.55554554,-0.77881054,0.28523137,-0.19775978,1.06222000,-0.54506155,0.04264989,-0.04042614,0.00190512,-0.00053630,0.15033306,-0.03917978,0.24072351,-0.16426249,0.00000000,-0.00000000
0.08104052,1.52999368,-0.80251136,0.27511984,-0.20399297,1.04356884,-0.55553440,0.04160486,-0.04307124,0.00212510,-0.00059690,0.14494481,-0.03996168,0.24406048,-0.17071703,0.00000000,-0.00000000
0.08704352,1.50713240,-0.82968516,0.26555161,-0.21023548,1.02745320,-0.56938320,0.04049604,-0.04590237,0.00238006,-0.00065982,0.13933320,-0.04086268,0.24765911,-0.17671095,0.00000000,-0.00000000
0.09304652,1.48778054,-0.85961573,0.25670537,-0.21639139,1.01441364,-0.58607029,0.03935047,-0.04886795,0.00267216,-0.00072433,0.13361291,-0.04185486,0.25160072,-0.18218657,0.00000000,-0.00000000
0.09904952,1.47261178,-0.89150706,0.24873318,-0.22236833,1.00487270,-0.60498385,0.03819741,-0.05191099,0.00300321,-0.00078964,0.12789619,-0.04290820,0.25595330,-0.18709846,0.00000000,-0.00000000
0.10505253,1.46213052,-0.92450595,0.24175661,-0.22808017,0.99912016,-0.62545628,0.03706725,-0.05497047,0.00337459,-0.00085487,0.12228933,-0.04399142,0.26076678,-0.19141439,0.00000000,-0.00000000
0.11105553,1.45665551,-0.95772635,0.23586448,-0.23344944,0.99730416,-0.64678404,0.03599055,-0.05798305,0.00378716,-0.00091908,0.11688954,-0.04507289,0.26606922,-0.19511575,0.00000000,-0.00000000
0.11705853,1.45631161,-0.99027482,0.23111204,-0.23840923,0.99942846,-0.66824842,0.03499726,-0.06088497,0.00424127,-0.00098130,0.11178213,-0.04612142,0.27186419,-0.19819747,0.00000000,-0.00000000
0.12306153,1.46103018,-1.02127627,0.22752171,-0.24290461,1.00535591,-0.68913660,0.03411598,-0.06361400,0.00473669,-0.00104058,0.10703825,-0.04710708,0.27812934,-0.20066735,0.00000000,-0.00000000
0.12906453,1.47055786,-1.04989934,0.22508514,-0.24689357,1.01481792,-0.70876259,0.03337354,-0.06611150,0.00527269,-0.00109597,0.10271316,-0.04800191,0.28481645,-0.20254492,0.00000000,-0.00000000
0.13506753,1.48447334,-1.07538061,0.22376656,-0.25034748,1.02742941,-0.72648717,0.03279469,-0.06832446,0.00584804,-0.00114660,0.09884520,-0.04878056,0.29185269,-0.20385985,0.00000000,-0.00000000
0.14107054,1.50221137,-1.09704696,0.22350716,-0.25325104,1.04270866,-0.74173651,0.03240206,-0.07020738,0.00646110,-0.00119167,0.09545536,-0.04942088,0.29914333,-0.20465005,0.00000000,-0.00000000
0.14707354,1.52309261,-1.11433520,0.22423019,-0.25560187,1.06010092,-0.75401872,0.03221630,-0.07172398,0.00710992,-0.00123055,0.09254759,-0.04990430,0.30657543,-0.20495956,0.00000000,-0.00000000
0.15307654,1.54635822,-1.12680860,0.22584669,-0.25740976,1.07900489,-0.76293786,0.03225636,-0.07284867,0.00779236,-0.00126271,0.09010971,-0.05021624,0.31402257,-0.20483628,0.00000000,-0.00000000
0.15907954,1.57120725,-1.13416953,0.22826130,-0.25869563,1.09880073,-0.76820510,0.03253997,-0.07356764,0.00850623,-0.00128784,0.08811485,-0.05034630,0.32135018,-0.20432971,0.00000000,-0.00000000
0.16508254,1.59683528,-1.13626799,0.23137817,-0.25949040,1.11887829,-0.76964650,0.03308412,-0.07387960,0.00924946,-0.00130582,0.08652353,-0.05028839,0.32842130,-0.20348893,0.00000000,-0.00000000
0.17108554,1.62247236,-1.13310565,0.23510646,-0.25983367,1.13866449,-0.76720738,0.03390569,-0.07379609,0.01002024,-0.00131672,0.08528595,-0.05004076,0.33510232,-0.20236064,0.00000000,-0.00000000
0.17708854,1.64741860,-1.12483540,0.23936532,-0.25977246,1.15764826,-0.76095311,0.03502193,-0.07334135,0.01081718,-0.00132083,0.08434478,-0.04960589,0.34126855,-0.20098766,0.00000000,-0.00000000
0.18309155,1.67107569,-1.11175649,0.24408809,-0.25935998,1.17540229,-0.75106640,0.03645096,-0.07255172,0.01163941,-0.00131866,0.08363794,-0.04899033,0.34680919,-0.19940776,0.00000000,-0.00000000
0.18909455,1.69297309,-1.09430539,0.24922559,-0.25865455,1.19160043,-0.73784129,0.03821206,-0.07147464,0.01248672,-0.00131090,0.08310151,-0.04820446,0.35163155,-0.19765291,0.00000000,-0.00000000
0.19509755,1.71278762,-1.07304305,0.25474839,-0.25771862,1.20603007,-0.72167411,0.04032579,-0.07016731,0.01335955,-0.00129843,0.08267261,-0.04726216,0.35566433,-0.19574901,0.00000000,-0.00000000
0.20110055,1.73035584,-1.04863878,0.26064795,-0.25661798,1.21859910,-0.70305188,0.04281387,-0.06869495,0.01425905,-0.00128227,0.08229194,-0.04618048,0.35885972,-0.19371604,0.00000000,-0.00000000
0.20710355,1.74567875,-1.02185163,0.26693674,-0.25542115,1.22933720,-0.68253862,0.04569883,-0.06712885,0.01518700,-0.00126359,0.08190622,-0.04497917,0.36119443,-0.19156861,0.00000000,-0.00000000
0.21310655,1.75891883,-0.99350993,0.27364726,-0.25419889,1.23839157,-0.66076006,0.04900333,-0.06554422,0.01614570,-0.00124359,0.08147011,-0.04368034,0.36266957,-0.18931681,0.00000000,-0.00000000
0.21910955,1.77038984,-0.96448957,0.28083017,-0.25302379,1.24601740,-0.63838736,0.05274928,-0.06401797,0.01713779,-0.00122358,0.08094779,-0.04230797,0.36330947,-0.18696736,0.00000000,-0.00000000
0.22511256,1.78053996,-0.93569196,0.28855153,-0.25196993,1.25256376,-0.61612033,0.05695665,-0.06262643,0.01816607,-0.00120483,0.08031402,-0.04088749,0.36315964,-0.18452493,0.00000000,-0.00000000
0.23111556,1.78992947,-0.90802210,0.29688944,-0.25111253,1.25845562,-0.59467068,0.06164218,-0.06144320,0.01923321,-0.00118860,0.07955472,-0.03944534,0.36228396,-0.18199346,0.00000000,-0.00000000
0.23711856,1.79920395,-0.88236756,0.30593014,-0.25052743,1.26417299,-0.57474569,0.06681784,-0.06053707,0.02034148,-0.00117607,0.07866710,-0.03800853,0.36076141,-0.17937748,0.00000000,-0.00000000
0.24312156,1.80906459,-0.85957863,0.31576373,-0.25029052,1.27022810,-0.55703268,0.07248936,-0.05997018,0.02149247,-0.00116832,0.07765930,-0.03660422,0.35868258,-0.17668332,0.00000000,-0.00000000
0.24912456,1.82023680,-0.84045015,0.32647976,-0.25047683,1.27714183,-0.54218450,0.07865471,-0.05979645,0.02268678,-0.00116632,0.07654955,-0.03525929,0.35614600,-0.17392005,0.00000000,-0.00000000
0.25512756,1.83343868,-0.82570532,0.33816278,-0.25115948,1.28542032,-0.53080632,0.08530272,-0.06006024,0.02392379,-0.00117087,0.07536510,-0.03399990,0.35325477,-0.17110016,0.00000000,-0.00000000
0.26113057,1.84935054,-0.81598145,0.35088790,-0.25240822,1.29553269,-0.52344369,0.09241194,-0.06079537,0.02520145,-0.00118262,0.07414072,-0.03285111,0.35011334,-0.16823994,0.00000000,-0.00000000
0.26713357,1.86858665,-0.81181800,0.36471663,-0.25428780,1.30789078,-0.52057205,0.09994977,-0.06202444,0.02651615,-0.00120203,0.07291703,-0.03183639,0.34682489,-0.16535949,0.00000000,-0.00000000
0.27313657,1.89167016,-0.81364676,0.37969296,-0.25685598,1.32283161,-0.52258766,0.10787196,-0.06375845,0.02786264,-0.00122940,0.07173871,-0.03097725,0.34348903,-0.16248237,0.00000000,-0.00000000
0.27913957,1.91901192,-0.82178415,0.39583975,-0.26016143,1.34060294,-0.52979997,0.11612263,-0.06599677,0.02923408,-0.00126485,0.07065257,-0.03029275,0.34020013,-0.15963502,0.00000000,-0.00000000
0.28514257,1.95089370,-0.83642580,0.41315561,-0.26424147,1.36135246,-0.54242541,0.12463459,-0.06872732,0.03062215,-0.00130836,0.06970567,-0.02979912,0.33704604,-0.15684582,0.00000000,-0.00000000
0.29114557,1.98745607,-0.85764324,0.43161211,-0.26911980,1.38512059,-0.56058271,0.13333032,-0.07192711,0.03201726,-0.00135977,0.06894354,-0.02950931,0.33410733,-0.15414404,0.00000000,-0.00000000
0.29714857,2.02869092,-0.88538279,0.45115167,-0.27480432,1.41183705,-0.58428981,0.14212329,-0.07556289,0.03340886,-0.00141877,0.06840842,-0.02943265,0.33145671,-0.15155868,0.00000000,-0.00000000
0.30315158,2.07443882,-0.91946670,0.47168585,-0.28128532,1.44132109,-0.61346242,0.15091974,-0.07959214,0.03478574,-0.00148500,0.06813783,-0.02957445,0.32915881,-0.14911722,0.00000000,-0.00000000
0.30915458,2.12439054,-0.95959674,0.49309442,-0.28853387,1.47328500,-0.64791451,0.15962083,-0.08396415,0.03613647,-0.00155799,0.06816323,-0.02993578,0.32726991,-0.14684457,0.00000000,-0.00000000
0.31515758,2.17809294,-1.00536015,0.51522507,-0.29650093,1.50734091,-0.68736080,0.16812503,-0.08862130,0.03744984,-0.00163726,0.06850900,-0.03051327,0.32583779,-0.14476203,0.00000000,-0.00000000
0.32116058,2.23495841,-1.05623831,0.53789401,-0.30511697,1.54301020,-0.73142163,0.17633074,-0.09350045,0.03871523,-0.00172229,0.06919171,-0.03129902,0.32490143,-0.14288664,0.00000000,-0.00000000
0.32716358,2.29427777,-1.11161810,0.56088741,-0.31429241,1.57973553,-0.77963015,0.18413886,-0.09853449,0.03992306,-0.00181258,0.07021960,-0.03228063,0.32449063,-0.14123068,0.00000000,-0.00000000
0.33316658,2.35523622,-1.17080606,0.58396389,-0.32391884,1.61689485,-0.83144219,0.19145540,-0.10365398,0.04106516,-0.00190767,0.07159237,-0.03344140,0.32462542,-0.13980162,0.00000000,-0.00000000
0.33916958,2.41693174,-1.23304527,0.60685801,-0.33387109,1.65381716,-0.88624878,0.19819393,-0.10878888,0.04213501,-0.00200714,0.07330126,-0.03476068,0.32531544,-0.13860239,0.00000000,-0.00000000
0.34517259,2.47839596,-1.29753491,0.62928492,-0.34401017,1.68979971,-0.94339121,0.20427765,-0.11387034,0.04312804,-0.00211069,0.07532936,-0.03621430,0.32655916,-0.13763193,0.00000000,-0.00000000
0.35117559,2.53861673,-1.36345217,0.65094606,-0.35418697,1.72412618,-1.00217866,0.20964127,-0.11883258,0.04404172,-0.00221806,0.07765214,-0.03777529,0.32834316,-0.13688619,0.00000000,-0.00000000
0.35717859,2.59656235,-1.42997608,0.67153586,-0.36424664,1.75608553,-1.06190777,0.21423242,-0.12361471,0.04487565,-0.00232917,0.08023816,-0.03941460,0.33064145,-0.13635934,0.00000000,-0.00000000
0.36318159,2.65120680,-1.49631268,0.69074943,-0.37403358,1.78499119,-1.12188401,0.21801257,-0.12816265,0.04563152,-0.00244404,0.08305002,-0.04110204,0.33341507,-0.13604521,0.00000000,-0.00000000
0.36918459,2.70155573,-1.56172091,0.70829093,-0.38339675,1.81020017,-1.18144392,0.22095762,-0.13243089,0.04631308,-0.00256286,0.08604536,-0.04280731,0.33661189,-0.13593892,0.00000000,-0.00000000
0.37518759,2.74667245,-1.62553813,0.72388243,-0.39219522,1.83113153,-1.23997770,0.22305801,-0.13638418,0.04692596,-0.00268599,0.08917800,-0.04450103,0.34016690,-0.13603847,0.00000000,-0.00000000
0.38119060,2.78570358,-1.68720458,0.73727304,-0.40030369,1.84728404,-1.29695113,0.22431840,-0.13999911,0.04747747,-0.00281395,0.09239913,-0.04615590,0.34400290,-0.13634646,0.00000000,-0.00000000
0.38719360,2.81790351,-1.74628553,0.74824784,-0.40761766,1.85825216,-1.35192592,0.22475707,-0.14326537,0.04797649,-0.00294750,0.09565852,-0.04774777,0.34803169,-0.13687150,0.00000000,-0.00000000
0.39319660,2.84265703,-1.80249022,0.75663632,-0.41405818,1.86374024,-1.40457766,0.22440503,-0.14618684,0.04843319,-0.00308759,0.09890575,-0.04925670,0.35215579,-0.13762958,0.00000000,-0.00000000
0.39919960,2.85949948,-1.85568654,0.76232004,-0.41957582,1.86357410,-1.45471019,0.22330495,-0.14878223,0.04885884,-0.00323539,0.10209137,-0.05066792,0.35627067,-0.13864498,0.00000000,-0.00000000
0.40520260,2.86813354,-1.90591059,0.76523890,-0.42415368,1.85770971,-1.50226584,0.22150989,-0.15108542,0.04926568,-0.00339231,0.10516801,-0.05197264,0.36026740,-0.13995096,0.00000000,-0.00000000
0.41120560,2.86844198,-1.95337041,0.76539602,-0.42780932,1.84623851,-1.54733066,0.21908204,-0.15314527,0.04966670,-0.00356002,0.10809146,-0.05316867,0.36403562,-0.14158989,0.00000000,-0.00000000
0.41720860,2.86049590,-1.99844332,0.76286061,-0.43059539,1.82938898,-1.59013416,0.21609142,-0.15502504,0.05007549,-0.00374040,0.11082153,-0.05426093,0.36746681,-0.14361303,0.00000000,-0.00000000
0.42321161,2.84455767,-2.04166664,0.75776889,-0.43259890,1.80752427,-1.63104327,0.21261458,-0.15680124,0.05050616,-0.00393558,0.11332298,-0.05526159,0.37045763,-0.14607973,0.00000000,-0.00000000
0.42921461,2.82107845,-2.08372168,0.75032272,-0.43393914,1.78113580,-1.67055048,0.20873339,-0.15856203,0.05097311,-0.00414792,0.11556609,-0.05619010,0.37291326,-0.14905616,0.00000000,-0.00000000
0.43521761,2.79068992,-2.12541153,0.74078603,-0.43476419,1.75083267,-1.70925630,0.20453383,-0.16040508,0.05149093,-0.00437996,0.11752733,-0.05707288,0.37475057,-0.15261357,0.00000000,-0.00000000
0.44122061,2.75419036,-2.16763288,0.72947896,-0.43524610,1.71732739,-1.74784666,0.20010489,-0.16243508,0.05207421,-0.00463445,0.11918972,-0.05794283,0.37590093,-0.15682610,0.00000000,-0.00000000
0.44722361,2.71252512,-2.21134298,0.71676992,-0.43557501,1.68141786,-1.78706572,0.19553738,-0.16476074,0.05273729,-0.00491422,0.12054310,-0.05883856,0.37631265,-0.16176817,0.00000000,-0.00000000
0.45322661,2.66676208,-2.25752276,0.70306579,-0.43595219,1.64396638,-1.82768531,0.19092286,-0.16749154,0.05349396,-0.00522220,0.12158422,-0.05980340,0.37595279,-0.16751155,0.00000000,-0.00000000
0.45922961,2.61806262,-2.30713726,0.68880044,-0.43658238,1.60587611,-1.87047185,0.18635244,-0.17073423,0.05435716,-0.00556131,0.12231672,-0.06088427,0.37480839,-0.17412221,0.00000000,-0.00000000
0.46523262,2.56764894,-2.36109499,0.67442202,-0.43766573,1.56806569,-1.91615226,0.18191550,-0.17458914,0.05533855,-0.00593437,0.12275083,-0.06213032,0.37288691,-0.18165703,0.00000000,-0.00000000
0.47123562,2.51676861,-2.42020761,0.66037939,-0.43938949,1.53144289,-1.96537998,0.17769839,-0.17914656,0.05644805,-0.00634404,0.12290301,-0.06359151,0.37021601,-0.19016041,0.00000000,-0.00000000
0.47723862,2.46665765,-2.48515158,0.64710808,-0.44192003,1.49687799,-2.01870273,0.17378289,-0.18448311,0.05769336,-0.00679269,0.12279529,-0.06531704,0.36684248,-0.19966110,0.00000000,-0.00000000
0.48324162,2.41850311,-2.55643327,0.63501632,-0.44539524,1.46517783,-2.07653312,0.17024474,-0.19065834,0.05907943,-0.00728227,0.12245457,-0.06735383,0.36283054,-0.21016912,0.00000000,-0.00000000
0.48924462,2.37340644,-2.63435899,0.62447151,-0.44991797,1.43706142,-2.13912356,0.16715191,-0.19771169,0.06060793,-0.00781420,0.12191163,-0.06974494,0.35825940,-0.22167314,0.00000000,-0.00000000
0.49524762,2.33234904,-2.71901132,0.61578770,-0.45555048,1.41313771,-2.20654656,0.16456295,-0.20565987,0.06227686,-0.00838924,0.12120004,-0.07252802,0.35322032,-0.23413827,0.00000000,-0.00000000
0.50125063,2.29616088,-2.81023269,0.60921442,-0.46231046,1.39388658,-2.27868138,0.16252530,-0.21449476,0.06408007,-0.00900739,0.12035499,-0.07573398,0.34781311,-0.24750450,0.00000000,-0.00000000
0.50725363,2.26549372,-2.90761731,0.60492736,-0.47016868,1.37964337,-2.35520771,0.16107369,-0.22418203,0.06600700,-0.00966771,0.11941194,-0.07938562,0.34214244,-0.26168583,0.00000000,-0.00000000
0.51325663,2.24079949,-3.01051183,0.60302120,-0.47904850,1.37058779,-2.43560698,0.16022872,-0.23466044,0.06804252,-0.01036827,0.11840530,-0.08349659,0.33631383,-0.27657026,0.00000000,-0.00000000
0.51925963,2.22231508,-3.11802516,0.60350494,-0.48882729,1.36673744,-2.51917138,0.15999567,-0.24584198,0.07016695,-0.01110602,0.11736707,-0.08807050,0.33042978,-0.29202064,0.00000000,-0.00000000
0.52526263,2.21005391,-3.22904735,0.60630001,-0.49933979,1.36794621,-2.60502045,0.16036368,-0.25761285,0.07235617,-0.01187676,0.11632556,-0.09310027,0.32458594,-0.30787644,0.00000000,-0.00000000
0.53126563,2.20380476,-3.34227700,0.61124120,-0.51038335,1.37390788,-2.69212493,0.16130532,-0.26983531,0.07458203,-0.01267507,0.11530422,-0.09856775,0.31886765,-0.32395657,0.00000000,-0.00000000
0.53726863,2.20313814,-3.45625668,0.61808059,-0.52172480,1.38416452,-2.77933699,0.16277666,-0.28235044,0.07681287,-0.01349434,0.11432066,-0.10444367,0.31334692,-0.34006299,0.00000000,-0.00000000
0.54327164,2.20741993,-3.56941509,0.62649438,-0.53310886,1.39811988,-2.86542596,0.16471786,-0.29498165,0.07901420,-0.01432678,0.11338588,-0.11068784,0.30808001,-0.35598531,0.00000000,-0.00000000
0.54927464,2.21583201,-3.68011456,0.63609245,-0.54426753,1.41505701,-2.94911808,0.16705432,-0.30753900,0.08114957,-0.01516355,0.11250378,-0.11724966,0.30310564,-0.37150607,0.00000000,-0.00000000
0.55527764,2.22739930,-3.78670230,0.64643051,-0.55493039,1.43415984,-3.02913899,0.16969841,-0.31982412,0.08318153,-0.01599485,0.11167102,-0.12406894,0.29844403,-0.38640665,0.00000000,-0.00000000
0.56128064,2.24102211,-3.88756349,0.65702428,-0.56483506,1.45453792,-3.10425714,0.17255166,-0.33163559,0.08507269,-0.01681011,0.11087717,-0.13107698,0.29409664,-0.40047358,0.00000000,-0.00000000
0.56728364,2.25551289,-3.98117410,0.66736536,-0.57373759,1.47525351,-3.17332633,0.17550750,-0.34277470,0.08678681,-0.01759823,0.11010519,-0.13819792,0.29004676,-0.41350507,0.00000000,-0.00000000
0.57328664,2.26963600,-4.06615138,0.67693823,-0.58142223,1.49535025,-3.23532579,0.17845438,-0.35305122,0.08828983,-0.01834784,0.10933225,-0.14535031,0.28626077,-0.42531745,0.00000000,-0.00000000
0.57928964,2.28214905,-4.14129998,0.68523765,-0.58771020,1.51388224,-3.28939591,0.18127909,-0.36228912,0.08955100,-0.01904760,0.10853084,-0.15244883,0.28269014,-0.43575128,0.00000000,-0.00000000
0.58529265,2.29184438,-4.20565166,0.69178598,-0.59246691,1.52994280,-3.33486802,0.18387041,-0.37033185,0.09054375,-0.01968652,0.10767007,-0.15940616,0.27927396,-0.44467690,0.00000000,-0.00000000
0.59129565,2.29758912,-4.25849690,0.69614954,-0.59560747,1.54269175,-3.37128698,0.18612266,-0.37704718,0.09124655,-0.02025427,0.10671721,-0.16613492,0.27594195,-0.45199912,0.00000000,-0.00000000
0.59729865,2.29836254,-4.29940697,0.69795354,-0.59710018,1.55138043,-3.39842550,0.18793923,-0.38233109,0.09164361,-0.02074162,0.10563924,-0.17254968,0.27261774,-0.45766076,0.00000000,-0.00000000
0.60330165,2.29328917,-4.32824542,0.69689488,-0.59696769,1.55537356,-3.41628936,0.18923589,-0.38611081,0.09172540,-0.02114064,0.10440452,-0.17856881,0.26922241,-0.46164505,0.00000000,-0.00000000
0.60930465,2.28166686,-4.34516833,0.69275237,-0.59528597,1.55416741,-3.42511336,0.18994372,-0.38834670,0.09148893,-0.02144513,0.10298434,-0.18411640,0.26567796,-0.46397648,0.00000000,-0.00000000
0.61530765,2.26298867,-4.35061334,0.68539400,-0.59218098,1.54740355,-3.42534811,0.19001164,-0.38903294,0.09093800,-0.02165080,0.10135434,-0.18912386,0.26191070,-0.46472022,0.00000000,-0.00000000
0.62131066,2.23695818,-4.34527789,0.67478098,-0.58782324,1.53487800,-3.41763813,0.18940833,-0.38819700,0.09008313,-0.02175553,0.09949578,-0.19353146,0.25785445,-0.46398002,0.00000000,-0.00000000
0.62731366,2.20349774,-4.33008746,0.66096837,-0.58242053,1.51654559,-3.40279246,0.18812355,-0.38589788,0.08894137,-0.02175953,0.09739652,-0.19728954,0.25345332,-0.46189464,0.00000000,-0.00000000
0.63331666,2.16274972,-4.30615542,0.64410254,-0.57620907,1.49251949,-3.38174884,0.18616889,-0.38222327,0.08753602,-0.02166539,0.09505174,-0.20035948,0.24866408,-0.45863303,0.00000000,-0.00000000
0.63931966,2.11507109,-4.27473626,0.62441544,-0.56944354,1.46306622,-3.35553343,0.18357774,-0.37728570,0.08589614,-0.02147808,0.09246430,-0.20271436,0.24345806,-0.45438827,0.00000000,-0.00000000
0.64532266,2.06102153,-4.23717426,0.60221618,-0.56238646,1.42859631,-3.32521777,0.18040468,-0.37121792,0.08405596,-0.02120491,0.08964489,-0.20433929,0.23782242,-0.44937080,0.00000000,-0.00000000
0.65132566,2.00134609,-4.19485021,0.57788019,-0.55529731,1.38965137,-3.29187509,0.17672419,-0.36416776,0.08205424,-0.02085531,0.08661178,-0.20523149,0.23176096,-0.44380098,0.00000000,-0.00000000
0.65732866,1.93695305,-4.14912834,0.55183665,-0.54842204,1.34688788,-3.25653807,0.17262885,-0.35629267,0.07993347,-0.02044065,0.08339033,-0.20539995,0.22529431,-0.43790149,0.00000000,-0.00000000
0.66333167,1.86888788,-4.10130629,0.52455458,-0.54198324,1.30105852,-3.22015995,0.16822698,-0.34775419,0.07773913,-0.01997386,0.08001224,-0.20486487,0.21845959,-0.43188984,0.00000000,-0.00000000
0.66933467,1.79830452,-4.05257006,0.49652833,-0.53617162,1.25299156,-3.18358086,0.16363995,-0.33871274,0.07551872,-0.01946910,0.07651469,-0.20365687,0.21130959,-0.42597131,0.00000000,-0.00000000
0.67533767,1.72643470,-4.00395624,0.46826301,-0.53113904,1.20356925,-3.14750093,0.15899908,-0.32932274,0.07332089,-0.01894133,0.07293919,-0.20181591,0.20391151,-0.42033273,0.00000000,-0.00000000
0.68134067,1.65455652,-3.95632308,0.44026026,-0.52699339,1.15370547,-3.11246133,0.15444245,-0.31972852,0.07119444,-0.01840583,0.06933047,-0.19939008,0.19634532,-0.41513728,0.00000000,-0.00000000
0.68734367,1.58396305,-3.91033154,0.41300506,-0.52379569,1.10432370,-3.07883399,0.15011147,-0.31006094,0.06918734,-0.01787777,0.06573526,-0.19643425,0.18870182,-0.41052054,0.00000000,-0.00000000
0.69334667,1.51593179,-3.86643717,0.38695377,-0.52155927,1.05633542,-3.04682051,0.14614759,-0.30043494,0.06734569,-0.01737173,0.06220111,-0.19300869,0.18108047,-0.40658802,0.00000000,-0.00000000
0.69934967,1.45169584,-3.82489281,0.36252384,-0.52025129,1.01061982,-3.01645985,0.14268902,-0.29094812,0.06571263,-0.01690125,0.05877529,-0.18917758,0.17358706,-0.40341415,0.00000000,-0.00000000
0.70535268,1.39241728,-3.78576180,0.34008529,-0.51979635,0.96800496,-2.98764459,0.13986770,-0.28168018,0.06432735,-0.01647840,0.05550371,-0.18500766,0.16633138,-0.40104277,0.00000000,-0.00000000
0.71135568,1.33916335,-3.74894080,0.31995413,-0.52008209,0.92925095,-2.96014452,0.13780650,-0.27269334,0.06322404,-0.01611347,0.05243001,-0.18056691,0.15942487,-0.39948905,0.00000000,-0.00000000
0.71735868,1.29288596,-3.71419072,0.30238774,-0.52096639,0.89503535,-2.93363630,0.13661687,-0.26403348,0.06243088,-0.01581463,0.04959487,-0.17592335,0.15297837,-0.39874269,0.00000000,-0.00000000
0.72336168,1.25440482,-3.68117413,0.28758209,-0.52228598,0.86594107,-2.90773769,0.13639686,-0.25573194,0.06196918,-0.01558774,0.04703533,-0.17114399,0.14710007,-0.39877216,0.00000000,-0.00000000
0.72936468,1.22439455,-3.64949700,0.27567091,-0.52386589,0.84244712,-2.88204438,0.13722964,-0.24780789,0.06185258,-0.01543619,0.04478440,-0.16629397,0.14189368,-0.39952971,0.00000000,-0.00000000
0.73536768,1.20337598,-3.61875248,0.26672629,-0.52552936,0.82492213,-2.85616756,0.13918255,-0.24027091,0.06208644,-0.01536088,0.04287083,-0.16143585,0.13745697,-0.40095693,0.00000000,-0.00000000
0.74137069,1.19171185,-3.58856447,0.26076095,-0.52710776,0.81362105,-2.82977035,0.14230670,-0.23312373,0.06266735,-0.01536019,0.04131899,-0.15662910,0.13388055,-0.40299037,0.00000000,-0.00000000
0.74737369,1.18960682,-3.55862869,0.25773167,-0.52845000,0.80868491,-2.80260113,0.14663709,-0.22636498,0.06358300,-0.01543019,0.04014902,-0.15192973,0.13124712,-0.40556711,0.00000000,-0.00000000
0.75337669,1.19711197,-3.52874895,0.25754384,-0.52943104,0.81014365,-2.77452218,0.15219333,-0.21999173,0.06481221,-0.01556475,0.03937699,-0.14739006,0.12963102,-0.40862978,0.00000000,-0.00000000
0.75937969,1.21413344,-3.49886706,0.26005687,-0.52995906,0.81792208,-2.74553219,0.15898071,-0.21400168,0.06632526,-0.01575588,0.03901532,-0.14305863,0.12909825,-0.41213086,0.00000000,-0.00000000
0.76538269,1.24044502,-3.46908453,0.26509027,-0.52998101,0.83184853,-2.71578148,0.16699183,-0.20839496,0.06808458,-0.01599402,0.03907326,-0.13898009,0.12970671,-0.41603601,0.00000000,-0.00000000
0.77138569,1.27570416,-3.43967514,0.27243023,-0.52948628,0.85166622,-2.68557928,0.17620846,-0.20317551,0.07004565,-0.01626845,0.03955741,-0.13519523,0.13150680,-0.42032617,0.00000000,-0.00000000
0.77738869,1.31947085,-3.41108770,0.28183650,-0.52850825,0.87704667,-2.65539257,0.18660366,-0.19835184,0.07215820,-0.01656770,0.04047237,-0.13174093,0.13454222,-0.42499842,0.00000000,-0.00000000
0.78339170,1.37122865,-3.38393880,0.29304940,-0.52712384,0.90760485,-2.62583674,0.19814394,-0.19393735,0.07436772,-0.01687997,0.04182136,-0.12865004,0.13885080,-0.43006549,0.00000000,-0.00000000
0.78939470,1.43040682,-3.35899579,0.30579673,-0.52545090,0.94291528,-2.59765826,0.21079137,-0.18995016,0.07661705,-0.01719362,0.04360682,-0.12595125,0.14446550,-0.43555394,0.00000000,-0.00000000
0.79539770,1.49640277,-3.33715091,0.31980050,-0.52364367,0.98252858,-2.57171029,0.22450552,-0.18641241,0.07884819,-0.01749755,0.04583100,-0.12366882,0.15141511,-0.44150113,0.00000000,-0.00000000
0.80140070,1.56860354,-3.31938762,0.33478327,-0.52188652,1.02598761,-2.54892233,0.23924494,-0.18334925,0.08100408,-0.01778164,0.04849642,-0.12182219,0.15972490,-0.44795113,0.00000000,-0.00000000
0.80740370,1.64640542,-3.30674059,0.35047391,-0.52038623,1.07284237,-2.53026513,0.25496817,-0.18078750,0.08303049,-0.01803709,0.05160624,-0.12042553,0.16941684,-0.45494974,0.00000000,-0.00000000
0.81340670,1.72923058,-3.30025127,0.36661271,-0.51936322,1.12266317,-2.51671248,0.27163412,-0.17875404,0.08487761,-0.01825673,0.05516443,-0.11948718,0.18050951,-0.46253899,0.00000000,-0.00000000
0.81940970,1.81653984,-3.30092083,0.38295562,-0.51904197,1.17505104,-2.50920146,0.28920174,-0.17727415,0.08650165,-0.01843523,0.05917579,-0.11900903,0.19301746,-0.47075127,0.00000000,-0.00000000
