energy_ev,total_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-4.30115058,4.83993144,1.11649737,2.45724601,0.14440908,1.86308794,0.13983905,0.00000000
-4.29514757,5.02816449,1.18216724,2.52327602,0.15492239,1.94416676,0.14978444,0.00000000
-4.28914457,5.21747183,1.24762062,2.59043089,0.16546744,2.02583203,0.15979421,0.00000000
-4.28314157,5.40687626,1.31234055,2.65883772,0.17594513,2.10730028,0.16978766,0.00000000
-4.27713857,5.59529749,1.37577245,2.72860927,0.18624734,2.18771003,0.17967660,0.00000000
-4.27113557,5.78153244,1.43732580,2.79981595,0.19625798,2.26612860,0.18936580,0.00000000
-4.26513257,5.96423666,1.49637726,2.87245544,0.20585450,2.34156177,0.19875356,0.00000000
-4.25912956,6.14190940,1.55227559,2.94642187,0.21490976,2.41296653,0.20773280,0.00000000
-4.25312656,6.31288441,1.60434883,3.02147656,0.22329450,2.47926704,0.21619250,0.00000000
-4.24712356,6.47532909,1.65191378,3.09722243,0.23088008,2.53937396,0.22401948,0.00000000
-4.24112056,6.62725372,1.69428793,3.17308428,0.23754173,2.59220701,0.23110069,0.00000000
-4.23511756,6.76653241,1.73080370,3.24829683,0.24316187,2.63672037,0.23732571,0.00000000
-4.22911456,6.89093655,1.76082470,3.32190217,0.24763382,2.67193025,0.24258966,0.00000000
-4.22311156,6.99818062,1.78376339,3.39275776,0.25086527,2.69694391,0.24679614,0.00000000
-4.21710855,7.08597966,1.79909969,3.45955550,0.25278181,2.71098895,0.24986034,0.00000000
-4.21110555,7.15211649,1.80639949,3.52085183,0.25332997,2.71344170,0.25171202,0.00000000
-4.20510255,7.19451620,1.80533233,3.57510805,0.25247991,2.70385343,0.25229822,0.00000000
-4.19909955,7.21132462,1.79568719,3.62073947,0.25022737,2.68197287,0.25158567,0.00000000
-4.19309655,7.20098696,1.77738562,3.65617119,0.24659497,2.64776407,0.24956266,0.00000000
-4.18709355,7.16232277,1.75049117,3.67989826,0.24163260,2.60141815,0.24624032,0.00000000
-4.18109055,7.09459299,1.71521473,3.69054707,0.23541688,2.54335837,0.24165313,0.00000000
-4.17508754,6.99755540,1.67191505,3.68693497,0.22804983,2.47423778,0.23585875,0.00000000
-4.16908454,6.87150513,1.62109441,3.66812524,0.21965653,2.39492933,0.22893703,0.00000000
-4.16308154,6.71729763,1.56338931,3.63347417,0.21038209,2.30650851,0.22098830,0.00000000
-4.15707854,6.53635222,1.49955658,3.58266812,0.20038787,2.21022920,0.21213094,0.00000000
-4.15107554,6.33063559,1.43045535,3.51574823,0.18984722,2.10749341,0.20249837,0.00000000
-4.14507254,6.10262531,1.35702568,3.43312158,0.17894086,1.99981626,0.19223556,0.00000000
-4.13906953,5.85525467,1.28026471,3.33555813,0.16785204,1.88878741,0.18149521,0.00000000
-4.13306653,5.59184088,1.20120134,3.22417342,0.15676183,1.77603061,0.17043380,0.00000000
-4.12706353,5.31599973,1.12087052,3.10039788,0.14584446,1.66316283,0.15920755,0.00000000
-4.12106053,5.03155002,1.04028814,2.96593426,0.13526317,1.55175459,0.14796856,0.00000000
-4.11505753,4.74241197,0.96042757,2.82270524,0.12516643,1.44329285,0.13686127,0.00000000
-4.10905453,4.45250348,0.88219862,2.67279357,0.11568487,1.33914779,0.12601930,0.00000000
-4.10305153,4.16563869,0.80642968,2.51837776,0.10692883,1.24054446,0.11556275,0.00000000
-4.09704852,3.88543238,0.73385344,2.36166605,0.09898669,1.14854004,0.10559613,0.00000000
-4.09104552,3.61521399,0.66509666,2.20483158,0.09192387,1.06400726,0.09620690,0.00000000
-4.08504252,3.35795398,0.60067387,2.04995155,0.08578259,0.98762406,0.08746462,0.00000000
-4.07903952,3.11620486,0.54098519,1.89895266,0.08058236,0.91986960,0.07942069,0.00000000
-4.07303652,2.89205837,0.48631768,1.75356471,0.07632093,0.86102617,0.07210867,0.00000000
-4.06703352,2.68711952,0.43685026,1.61528397,0.07297598,0.81118659,0.06554518,0.00000000
-4.06103052,2.50249758,0.39266125,1.48534705,0.07050704,0.77026645,0.05973112,0.00000000
-4.05502751,2.33881325,0.35373843,1.36471572,0.06885796,0.73802045,0.05465338,0.00000000
-4.04902451,2.19622076,0.31999068,1.25407242,0.06795949,0.71406201,0.05028674,0.00000000
-4.04302151,2.07444309,0.29126083,1.15382581,0.06773212,0.69788532,0.04659600,0.00000000
-4.03701851,1.97281829,0.26733923,1.06412542,0.06808901,0.68888905,0.04353827,0.00000000
-4.03101551,1.89035424,0.24797727,0.98488385,0.06893882,0.68640084,0.04106520,0.00000000
-4.02501251,1.82578966,0.23290080,0.91580507,0.07018866,0.68970199,0.03912528,0.00000000
-4.01900950,1.77765858,0.22182283,0.85641719,0.07174674,0.69805155,0.03766608,0.00000000
-4.01300650,1.74435605,0.21445537,0.80610785,0.07352491,0.71070939,0.03663622,0.00000000
-4.00700350,1.72420274,0.21052017,0.76416078,0.07544102,0.72695764,0.03598739,0.00000000
-4.00100050,1.71550653,0.20975832,0.72979195,0.07742094,0.74612028,0.03567601,0.00000000
-3.99499750,1.71661953,0.21193850,0.70218402,0.07940029,0.76758036,0.03566477,0.00000000
-3.98899450,1.72598889,0.21686393,0.68051812,0.08132587,0.79079485,0.03592394,0.00000000
-3.98299150,1.74220077,0.22437800,0.66400197,0.08315675,0.81530680,0.03643243,0.00000000
-3.97698849,1.76401643,0.23436852,0.65189398,0.08486494,0.84075470,0.03717858,0.00000000
-3.97098549,1.79040022,0.24677063,0.64352277,0.08643583,0.86687900,0.03816081,0.00000000
-3.96498249,1.82053911,0.26156831,0.63830211,0.08786810,0.89352579,0.03938787,0.00000000
-3.95897949,1.85385395,0.27879440,0.63574116,0.08917344,0.92064745,0.04087890,0.00000000
-3.95297649,1.89000234,0.29852920,0.63545039,0.09037583,0.94830039,0.04266323,0.00000000
-3.94697349,1.92887372,0.32089741,0.63714318,0.09151050,0.97663985,0.04477982,0.00000000
-3.94097049,1.97057666,0.34606338,0.64063367,0.09262267,1.00591171,0.04727642,0.00000000
-3.93496748,2.01541915,0.37422470,0.64583108,0.09376592,1.03644144,0.05020846,0.00000000
-3.92896448,2.06388203,0.40560391,0.65273097,0.09500035,1.06862015,0.05363748,0.00000000
-3.92296148,2.11658648,0.44043843,0.66140391,0.09639051,1.10288800,0.05762940,0.00000000
-3.91695848,2.17425596,0.47896879,0.67198185,0.09800320,1.13971509,0.06225226,0.00000000
-3.91095548,2.23767366,0.52142523,0.68464275,0.09990503,1.17958015,0.06757381,0.00000000
-3.90495248,2.30763621,0.56801306,0.69959385,0.10216003,1.22294747,0.07365875,0.00000000
-3.89894947,2.38490498,0.61889694,0.71705406,0.10482705,1.27024259,0.08056566,0.00000000
-3.89294647,2.47015623,0.67418480,0.73723595,0.10795733,1.32182742,0.08834392,0.00000000
-3.88694347,2.56393166,0.73391182,0.76032791,0.11159207,1.37797565,0.09703041,0.00000000
-3.88094047,2.66659122,0.79802521,0.78647699,0.11576020,1.43884931,0.10664632,0.00000000
-3.87493747,2.77826996,0.86637057,0.81577310,0.12047636,1.50447757,0.11719410,0.00000000
-3.86893447,2.89884093,0.93868063,0.84823508,0.12573923,1.57473875,0.12865469,0.00000000
-3.86293147,3.02788624,1.01456716,0.88379936,0.13153024,1.64934676,0.14098528,0.00000000
-3.85692846,3.16467794,1.09351682,0.92231180,0.13781278,1.72784282,0.15411761,0.00000000
-3.85092546,3.30817067,1.17489156,0.96352313,0.14453194,1.80959351,0.16795703,0.00000000
-3.84492246,3.45700721,1.25793419,1.00708862,0.15161488,1.89379565,0.18238249,0.00000000
-3.83891946,3.60953783,1.34177927,1.05257212,0.15897187,1.97948870,0.19724751,0.00000000
-3.83291646,3.76385391,1.42546959,1.09945470,0.16649794,2.06557455,0.21238212,0.00000000
-3.82691346,3.91783528,1.50797780,1.14714783,0.17407529,2.15084472,0.22759603,0.00000000
-3.82091046,4.06921037,1.58823298,1.19501082,0.18157625,2.23401410,0.24268271,0.00000000
-3.81490745,4.21562742,1.66515115,1.24237197,0.18886682,2.31376056,0.25742452,0.00000000
-3.80890445,4.35473423,1.73766885,1.28855283,0.19581070,2.38876878,0.27159863,0.00000000
-3.80290145,4.48426353,1.80477839,1.33289447,0.20227363,2.45777686,0.28498361,0.00000000
-3.79689845,4.60212040,1.86556341,1.37478476,0.20812794,2.51962371,0.29736639,0.00000000
-3.79089545,4.70646780,1.91923316,1.41368546,0.21325710,2.57329516,0.30854938,0.00000000
-3.78489245,4.79580642,1.96515387,1.44915767,0.21756011,2.61796671,0.31835736,0.00000000
-3.77888944,4.86904474,2.00287563,1.48088455,0.22095556,2.65304079,0.32664403,0.00000000
-3.77288644,4.92555584,2.03215349,1.50868988,0.22338513,2.67817675,0.33329761,0.00000000
-3.76688344,4.96521776,2.05296139,1.53255148,0.22481650,2.69331181,0.33824555,0.00000000
-3.76088044,4.98843492,2.06549823,1.55260867,0.22524532,2.69867188,0.34145785,0.00000000
-3.75487744,4.99613924,2.07018531,1.56916301,0.22469636,2.69477146,0.34294904,0.00000000
-3.74887444,4.98977005,2.06765520,1.58267220,0.22322362,2.68240219,0.34277846,0.00000000
-3.74287144,4.97123349,2.05873220,1.59373709,0.22090948,2.66261059,0.34104906,0.00000000
-3.73686843,4.94284253,2.04440504,1.60308216,0.21786283,2.63666554,0.33790453,0.00000000
-3.73086543,4.90724015,2.02579294,1.61153038,0.21421627,2.60601698,0.33352509,0.00000000
-3.72486243,4.86730890,2.00410652,1.61997326,0.21012251,2.57224741,0.32812188,0.00000000
-3.71885943,4.82607054,1.98060493,1.62933756,0.20575010,2.53701836,0.32193040,0.00000000
-3.71285643,4.78658028,1.95655133,1.64054993,0.20127856,2.50201404,0.31520318,0.00000000
-3.70685343,4.75182012,1.93316847,1.65450134,0.19689329,2.46888455,0.30820201,0.00000000
-3.70085043,4.72459576,1.91159630,1.67201252,0.19278018,2.43919118,0.30118999,0.00000000
-3.69484742,4.70744158,1.89285327,1.69380225,0.18912040,2.41435574,0.29442388,0.00000000
-3.68884442,4.70253729,1.87780308,1.72045965,0.18608525,2.39561620,0.28814679,0.00000000
-3.68284142,4.71163960,1.86712797,1.75242181,0.18383152,2.38399001,0.28258176,0.00000000
-3.67683842,4.73603107,1.86130949,1.78995737,0.18249729,2.38024649,0.27792610,0.00000000
-3.67083542,4.77648780,1.86061745,1.83315685,0.18219836,2.38488886,0.27434694,0.00000000
-3.66483242,4.83326615,1.86510705,1.88192978,0.18302540,2.39814628,0.27197789,0.00000000
-3.65882941,4.90610825,1.87462398,1.93600840,0.18504185,2.41997560,0.27091685,0.00000000
-3.65282641,4.99426489,1.88881708,1.99495766,0.18828261,2.45007217,0.27122507,0.00000000
-3.64682341,5.09653365,1.90715734,2.05819056,0.19275346,2.48788862,0.27292718,0.00000000
-3.64082041,5.21130956,1.92896255,2.12498783,0.19843121,2.53266044,0.27601223,0.00000000
-3.63481741,5.33664537,1.95342582,2.19452088,0.20526454,2.58343650,0.28043556,0.00000000
-3.62881441,5.47031778,1.97964690,2.26587669,0.21317545,2.63911321,0.28612130,0.00000000
-3.62281141,5.60989665,2.00666475,2.33808329,0.22206116,2.69847030,0.29296531,0.00000000
-3.61680840,5.75281377,2.03348992,2.41013480,0.23179654,2.76020698,0.30083851,0.00000000
-3.61080540,5.89642856,2.05913559,2.48101483,0.24223679,2.82297672,0.30959039,0.00000000
-3.60480240,6.03808832,2.08264608,2.54971745,0.25322042,2.88541981,0.31905252,0.00000000
-3.59879940,6.17518151,2.10312206,2.61526510,0.26457242,2.94619243,0.32904211,0.00000000
-3.59279640,6.30518276,2.11974167,2.67672314,0.27610752,3.00399201,0.33936544,0.00000000
-3.58679340,6.42568958,2.13177737,2.73321100,0.28763355,3.05757829,0.34982119,0.00000000
-3.58079040,6.53445078,2.13860818,2.78391004,0.29895476,3.10579031,0.36020360,0.00000000
-3.57478739,6.62938760,2.13972751,2.82806878,0.30987515,3.14755945,0.37030559,0.00000000
-3.56878439,6.70860867,2.13474690,2.86500583,0.32020178,3.18191918,0.37992174,0.00000000
-3.56278139,6.77042046,2.12339607,2.89411154,0.32974792,3.20801200,0.38885124,0.00000000
-3.55677839,6.81333478,2.10551979,2.91484892,0.33833619,3.22509432,0.39690076,0.00000000
-3.55077539,6.83607496,2.08107237,2.92675470,0.34580155,3.23254016,0.40388747,0.00000000
-3.54477239,6.83758213,2.05011030,2.92944111,0.35199416,3.22984400,0.40964190,0.00000000
-3.53876938,6.81702267,2.01278373,2.92259883,0.35678205,3.21662361,0.41401090,0.00000000
-3.53276638,6.77379750,1.96932735,2.90600140,0.36005364,3.19262299,0.41686055,0.00000000
-3.52676338,6.70755327,1.92005112,2.87951106,0.36171991,3.15771572,0.41807896,0.00000000
-3.52076038,6.61819514,1.86533134,2.84308582,0.36171633,3.11190848,0.41757889,0.00000000
-3.51475738,6.50590039,1.80560211,2.79678722,0.36000443,3.05534468,0.41530010,0.00000000
-3.50875438,6.37113138,1.74134747,2.74078830,0.35657284,2.98830754,0.41121131,0.00000000
-3.50275138,6.21464657,1.67309417,2.67538075,0.35143796,2.91122219,0.40531168,0.00000000
-3.49674837,6.03750780,1.60140497,2.60098058,0.34464398,2.82465614,0.39763163,0.00000000
-3.49074537,5.84108210,1.52687234,2.51813137,0.33626232,2.72931738,0.38823299,0.00000000
-3.48474237,5.62703670,1.45011239,2.42750432,0.32639047,2.62604963,0.37720840,0.00000000
-3.47873937,5.39732578,1.37175880,2.32989457,0.31515020,2.51582417,0.36467979,0.00000000
-3.47273637,5.15416842,1.29245661,2.22621323,0.30268511,2.39972811,0.35079615,0.00000000
-3.46673337,4.90001735,1.21285564,2.11747518,0.28915767,2.27894881,0.33573042,0.00000000
-3.46073037,4.63751892,1.13360362,2.00478253,0.27474573,2.15475476,0.31967570,0.00000000
-3.45472736,4.36946505,1.05533883,1.88930438,0.25963861,2.02847326,0.30284085,0.00000000
-3.44872436,4.09873863,0.97868246,1.77225326,0.24403296,1.90146540,0.28544554,0.00000000
-3.44272136,3.82825418,0.90423071,1.65485937,0.22812845,1.77509925,0.26771513,0.00000000
-3.43671836,3.56089597,0.83254688,1.53834346,0.21212336,1.65072206,0.24987532,0.00000000
-3.43071536,3.29945584,0.76415362,1.42388959,0.19621046,1.52963250,0.23214690,0.00000000
-3.42471236,3.04657320,0.69952558,1.31261874,0.18057300,1.41305387,0.21474075,0.00000000
-3.41870935,2.80467944,0.63908278,1.20556460,0.16538115,1.30210936,0.19785332,0.00000000
-3.41270635,2.57594885,0.58318476,1.10365223,0.15078895,1.19780004,0.18166256,0.00000000
-3.40670335,2.36225770,0.53212595,1.00768070,0.13693175,1.10098646,0.16632471,0.00000000
-3.40070035,2.16515284,0.48613214,0.91831013,0.12392435,1.01237431,0.15197173,0.00000000
-3.39469735,1.98583068,0.44535842,0.83605352,0.11185969,0.93250450,0.13870965,0.00000000
-3.38869435,1.82512688,0.40988843,0.76127370,0.10080823,0.86174790,0.12661773,0.00000000
-3.38269135,1.68351672,0.37973512,0.69418523,0.09081792,0.80030468,0.11574851,0.00000000
-3.37668834,1.56112574,0.35484288,0.63486087,0.08191472,0.74820805,0.10612851,0.00000000
-3.37068534,1.45774978,0.33509100,0.58324253,0.07410364,0.70533216,0.09775980,0.00000000
-3.36468234,1.37288341,0.32029849,0.53915571,0.06737012,0.67140380,0.09062204,0.00000000
-3.35867934,1.30575546,0.31022999,0.50232716,0.06168188,0.64601727,0.08467511,0.00000000
-3.35267634,1.25537040,0.30460284,0.47240473,0.05699088,0.62865207,0.07986209,0.00000000
-3.34667334,1.22055405,0.30309511,0.44897880,0.05323557,0.61869280,0.07611252,0.00000000
-3.34067034,1.20000226,0.30535448,0.43160457,0.05034322,0.61545074,0.07334586,0.00000000
-3.33466733,1.19233124,0.31100788,0.41982440,0.04823231,0.61818660,0.07147491,0.00000000
-3.32866433,1.19612809,0.31967163,0.41318950,0.04681493,0.62613393,0.07040933,0.00000000
-3.32266133,1.21000032,0.33096211,0.41128044,0.04599910,0.63852257,0.07005885,0.00000000
-3.31665833,1.23262318,0.34450648,0.41372572,0.04569110,0.65460180,0.07033645,0.00000000
-3.31065533,1.26278345,0.35995339,0.42021799,0.04579762,0.67366245,0.07116109,0.00000000
-3.30465233,1.29941864,0.37698331,0.43052739,0.04622786,0.69505762,0.07246020,0.00000000
-3.29864932,1.34165049,0.39531808,0.44451148,0.04689537,0.71822125,0.07417167,0.00000000
-3.29264632,1.38881147,0.41472938,0.46212146,0.04771985,0.74268417,0.07624542,0.00000000
-3.28664332,1.44046354,0.43504566,0.48340432,0.04862864,0.76808683,0.07864447,0.00000000
-3.28064032,1.49640794,0.45615712,0.50850068,0.04955804,0.79418839,0.08134541,0.00000000
-3.27463732,1.55668544,0.47801835,0.53763808,0.05045436,0.82087150,0.08433833,0.00000000
-3.26863432,1.62156633,0.50064834,0.57111972,0.05127469,0.84814240,0.08762617,0.00000000
-3.26263132,1.69152998,0.52412748,0.60930883,0.05198739,0.87612606,0.09122348,0.00000000
-3.25662831,1.76723384,0.54859150,0.65260863,0.05257220,0.90505622,0.09515460,0.00000000
-3.25062531,1.84947256,0.57422234,0.70143864,0.05302009,0.93526039,0.09945132,0.00000000
-3.24462231,1.93912797,0.60123598,0.75620768,0.05333274,0.96713998,0.10415013,0.00000000
-3.23861931,2.03711135,0.62986763,0.81728447,0.05352167,1.00114625,0.10928906,0.00000000
-3.23261631,2.14429987,0.66035481,0.88496688,0.05360711,1.03775260,0.11490426,0.00000000
-3.22661331,2.26146957,0.69291875,0.95945086,0.05361658,1.07742437,0.12102648,0.00000000
-3.22061031,2.38922742,0.72774523,1.04080048,0.05358322,1.12058724,0.12767762,0.00000000
-3.21460730,2.52794568,0.76496543,1.12892042,0.05354405,1.16759546,0.13486731,0.00000000
-3.20860430,2.67770152,0.80463800,1.22353236,0.05353801,1.21870162,0.14259004,0.00000000
-3.20260130,2.83822508,0.84673327,1.32415669,0.05360407,1.27402916,0.15082266,0.00000000
-3.19659830,3.00885920,0.89112044,1.43010073,0.05377940,1.33354924,0.15952255,0.00000000
-3.19059530,3.18853321,0.93755891,1.54045474,0.05409761,1.39706325,0.16862667,0.00000000
-3.18459230,3.37575318,0.98569408,1.65409629,0.05458730,1.46419206,0.17805132,0.00000000
-3.17858929,3.56861007,1.03505848,1.76970373,0.05527083,1.53437299,0.18769301,0.00000000
-3.17258629,3.76480666,1.08507830,1.88577865,0.05616342,1.60686488,0.19743019,0.00000000
-3.16658329,3.96170305,1.13508538,2.00067712,0.05727271,1.68076162,0.20712587,0.00000000
-3.16058029,4.15637977,1.18433445,2.11264893,0.05859859,1.75501371,0.21663123,0.00000000
-3.15457729,4.34571661,1.23202493,2.21988357,0.06013354,1.82845738,0.22578979,0.00000000
-3.14857429,4.52648444,1.27732659,2.32056143,0.06186329,1.89985017,0.23444225,0.00000000
-3.14257129,4.69544643,1.31940793,2.41290830,0.06376788,1.96791159,0.24243171,0.00000000
-3.13656828,4.84946475,1.35746620,2.49525102,0.06582297,2.03136722,0.24960895,0.00000000
-3.13056528,4.98560815,1.39075752,2.56607200,0.06800138,2.08899437,0.25583770,0.00000000
-3.12456228,5.10125595,1.41862593,2.62406038,0.07027481,2.13966732,0.26099959,0.00000000
-3.11855928,5.19419379,1.44052989,2.66815750,0.07261560,2.18240017,0.26499854,0.00000000
-3.11255628,5.26269701,1.45606505,2.69759483,0.07499842,2.21638533,0.26776435,0.00000000
-3.10655328,5.30559791,1.46498221,2.71192275,0.07740187,2.24102593,0.26925554,0.00000000
-3.10055028,5.32233408,1.46719961,2.71102872,0.07980988,2.25596084,0.26946096,0.00000000
-3.09454727,5.31297550,1.46280902,2.69514435,0.08221278,2.26108096,0.26840043,0.00000000
-3.08854427,5.27822961,1.45207540,2.66484098,0.08460806,2.25653643,0.26612418,0.00000000
-3.08254127,5.21942410,1.43543002,2.62101403,0.08700075,2.24273413,0.26271127,0.00000000
-3.07653827,5.13846855,1.41345766,2.56485698,0.08940338,2.22032608,0.25826684,0.00000000
-3.07053527,5.03779669,1.38687828,2.49782615,0.09183558,2.19018908,0.25291864,0.00000000
-3.06453227,4.92029215,1.35652422,2.42159790,0.09432323,2.15339669,0.24681277,0.00000000
-3.05852926,4.78920106,1.32331391,2.33802002,0.09689738,2.11118505,0.24010881,0.00000000
-3.05252626,4.64803528,1.28822326,2.24905951,0.09959284,2.06491381,0.23297479,0.00000000
-3.04652326,4.50047042,1.25225603,2.15674862,0.10244656,2.01602418,0.22558193,0.00000000
-3.04052026,4.35024265,1.21641438,2.06313136,0.10549593,1.96599581,0.21809960,0.00000000
-3.03451726,4.20104823,1.18167074,1.97021221,0.10877706,1.91630404,0.21069049,0.00000000
-3.02851426,4.05644919,1.14894203,1.87990869,0.11232305,1.86837947,0.20350635,0.00000000
-3.02251126,3.91978810,1.11906697,1.79400913,0.11616243,1.82357082,0.19668430,0.00000000
-3.01650825,3.79411419,1.09278733,1.71413651,0.12031781,1.78311259,0.19034389,0.00000000
-3.01050525,3.68212235,1.07073315,1.64171908,0.12480468,1.74809801,0.18458490,0.00000000
-3.00450225,3.58610583,1.05341251,1.57796793,0.12963061,1.71945791,0.17948601,0.00000000
-2.99849925,3.50792273,1.04120536,1.52386138,0.13479461,1.69794563,0.17510418,0.00000000
-2.99249625,3.44897570,1.03436157,1.48013597,0.14028689,1.68412783,0.17147477,0.00000000
-2.98649325,3.41020405,1.03300248,1.44728331,0.14608884,1.67838071,0.16861236,0.00000000
-2.98049025,3.39208651,1.03712563,1.42555224,0.15217323,1.68089125,0.16651204,0.00000000
-2.97448724,3.39465341,1.04661195,1.41495534,0.15850474,1.69166244,0.16515121,0.00000000
-2.96848424,3.41750626,1.06123498,1.41527920,0.16504054,1.71052203,0.16449159,0.00000000
-2.96248124,3.45984329,1.08067132,1.42609752,0.17173108,1.73713370,0.16448153,0.00000000
-2.95647824,3.52048938,1.10451192,1.44678653,0.17852094,1.77101020,0.16505833,0.00000000
-2.95047524,3.59792911,1.13227375,1.47654225,0.18534979,1.81152750,0.16615058,0.00000000
-2.94447224,3.69034215,1.16341142,1.51439905,0.19215331,1.85793976,0.16768041,0.00000000
-2.93846923,3.79564020,1.19732855,1.55924952,0.19886418,1.90939457,0.16956557,0.00000000
-2.93246623,3.91150521,1.23338870,1.60986539,0.20541304,1.96494824,0.17172134,0.00000000
-2.92646323,4.03542889,1.27092586,1.66491951,0.21172947,2.02358124,0.17406224,0.00000000
-2.92046023,4.16475340,1.30925443,1.72300889,0.21774291,2.08421362,0.17650345,0.00000000
-2.91445723,4.29671355,1.34767878,1.78267887,0.22338362,2.14572067,0.17896213,0.00000000
-2.90845423,4.42848057,1.38550255,1.84244840,0.22858359,2.20694889,0.18135846,0.00000000
-2.90245123,4.55720751,1.42203757,1.90083615,0.23327751,2.26673237,0.18361652,0.00000000
-2.89644822,4.68007608,1.45661277,1.95638746,0.23740365,2.32390977,0.18566509,0.00000000
-2.89044522,4.79434475,1.48858285,2.00770158,0.24090478,2.37734176,0.18743823,0.00000000
-2.88444222,4.89739716,1.51733680,2.05345881,0.24372909,2.42592894,0.18887587,0.00000000
-2.87843922,4.98679031,1.54230635,2.09244682,0.24583099,2.46863000,0.18992423,0.00000000
-2.87243622,5.06030111,1.56297394,2.12358550,0.24717195,2.50447969,0.19053622,0.00000000
-2.86643322,5.11597018,1.57888042,2.14594953,0.24772118,2.53260643,0.19067177,0.00000000
-2.86043022,5.15214137,1.58963198,2.15878785,0.24745625,2.55224878,0.19029810,0.00000000
-2.85442721,5.16749567,1.59490632,2.16153930,0.24636361,2.56277046,0.18938994,0.00000000
-2.84842421,5.16107810,1.59445782,2.15384372,0.24443889,2.56367327,0.18792965,0.00000000
-2.84242121,5.13231648,1.58812142,2.13554802,0.24168712,2.55460748,0.18590729,0.00000000
-2.83641821,5.08103110,1.57581522,2.10670681,0.23812271,2.53537908,0.18332060,0.00000000
-2.83041521,5.00743480,1.55754150,2.06757749,0.23376931,2.50595382,0.18017489,0.00000000
-2.82441221,4.91212323,1.53338623,2.01860997,0.22865946,2.46645749,0.17648286,0.00000000
-2.81840920,4.79605551,1.50351697,1.96043113,0.22283409,2.41717260,0.17226425,0.00000000
-2.81240620,4.66052594,1.46817918,1.89382484,0.21634185,2.35853138,0.16754550,0.00000000
-2.80640320,4.50712762,1.42769108,1.81970809,0.20923834,2.29110533,0.16235924,0.00000000
-2.80040020,4.33770943,1.38243713,1.73910416,0.20158521,2.21559165,0.15674372,0.00000000
-2.79439720,4.15432777,1.33286031,1.65311393,0.19344916,2.13279692,0.15074217,0.00000000
-2.78839420,3.95919489,1.27945344,1.56288631,0.18490088,2.04361870,0.14440209,0.00000000
-2.78239120,3.75462548,1.22274963,1.46958878,0.17601399,1.94902548,0.13777447,0.00000000
-2.77638819,3.54298331,1.16331232,1.37437929,0.16686390,1.85003563,0.13091299,0.00000000
-2.77038519,3.32662965,1.10172487,1.27838010,0.15752671,1.74769616,0.12387319,0.00000000
-2.76438219,3.10787495,1.03858022,1.18265461,0.14807816,1.64306159,0.11671162,0.00000000
-2.75837919,2.88893505,0.97447061,1.08818763,0.13859254,1.53717379,0.10948496,0.00000000
-2.75237619,2.67189295,0.90997777,0.99586953,0.12914175,1.43104318,0.10224921,0.00000000
-2.74637319,2.45866698,0.84566373,0.90648454,0.11979435,1.32563170,0.09505890,0.00000000
-2.74037019,2.25098577,0.78206237,0.82070322,0.11061474,1.22183797,0.08796633,0.00000000
-2.73436718,2.05037024,0.71967203,0.73907897,0.10166245,1.12048496,0.08102086,0.00000000
-2.72836418,1.85812257,0.65894924,0.66204835,0.09299146,1.02231022,0.07426838,0.00000000
-2.72236118,1.67532195,0.60030367,0.58993485,0.08464973,0.92795895,0.06775074,0.00000000
-2.71635818,1.50282660,0.54409449,0.52295557,0.07667882,0.83797982,0.06150544,0.00000000
-2.71035518,1.34128145,0.49062813,0.46123045,0.06911362,0.75282351,0.05556536,0.00000000
-2.70435218,1.19113098,0.44015755,0.40479333,0.06198226,0.67284388,0.04995866,0.00000000
-2.69834917,1.05263622,0.39288286,0.35360457,0.05530616,0.59830162,0.04470888,0.00000000
-2.69234617,0.92589545,0.34895348,0.30756448,0.04910023,0.52937009,0.03983511,0.00000000
-2.68634317,0.81086750,0.30847149,0.26652732,0.04337316,0.46614312,0.03535240,0.00000000
-2.68034017,0.70739719,0.27149635,0.23031533,0.03812792,0.40864448,0.03127227,0.00000000
-2.67433717,0.61524199,0.23805052,0.19873264,0.03336234,0.35683867,0.02760339,0.00000000
-2.66833417,0.53409932,0.20812610,0.17157854,0.02906974,0.31064265,0.02435238,0.00000000
-2.66233117,0.46363380,0.18169205,0.14866018,0.02523978,0.26993827,0.02152472,0.00000000
-2.65632816,0.40350389,0.15870188,0.12980425,0.02185916,0.23458487,0.01912567,0.00000000
-2.65032516,0.35338732,0.13910155,0.11486777,0.01891256,0.20443184,0.01716136,0.00000000
-2.64432216,0.31300487,0.12283724,0.10374764,0.01638343,0.17933066,0.01563975,0.00000000
-2.63831916,0.28214185,0.10986285,0.09638908,0.01425483,0.15914616,0.01457168,0.00000000
-2.63231616,0.26066700,0.10014688,0.09279269,0.01251013,0.14376661,0.01397173,0.00000000
-2.62631316,0.24854817,0.09367840,0.09302011,0.01113375,0.13311240,0.01385907,0.00000000
-2.62031016,0.24586447,0.09047201,0.09719817,0.01011169,0.12714293,0.01425807,0.00000000
-2.61430715,0.25281448,0.09057137,0.10552149,0.00943195,0.12586152,0.01519875,0.00000000
-2.60830415,0.26972002,0.09405131,0.11825324,0.00908484,0.12931815,0.01671697,0.00000000
-2.60230115,0.29702531,0.10101813,0.13572410,0.00906310,0.13760975,0.01885435,0.00000000
