energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.05252626,4.75327447,0.33137767,4.09218888,0.00551801,0.03794226,0.19125205,0.10210362,0.00303287,0.32246511
-3.04652326,4.87095291,0.33875961,4.19134385,0.00568794,0.03874446,0.20108149,0.10437575,0.00326928,0.32948469
-3.04052026,4.97863716,0.34569352,4.28125043,0.00585507,0.03952260,0.21077139,0.10665013,0.00351609,0.33607758
-3.03451726,5.07543506,0.35204006,4.36120490,0.00602185,0.04025922,0.22020429,0.10891129,0.00377281,0.34212025
-3.02851426,5.16061339,0.35767494,4.43064183,0.00619114,0.04093874,0.22926293,0.11114647,0.00403887,0.34750118
-3.02251126,5.23361471,0.36249307,4.48914603,0.00636616,0.04154798,0.23783305,0.11334603,0.00431360,0.35212413
-3.01650825,5.29407169,0.36641221,4.53646248,0.00655046,0.04207668,0.24580638,0.11550371,0.00459633,0.35591094
-3.01050525,5.34181882,0.36937592,4.57250425,0.00674785,0.04251782,0.25308363,0.11761688,0.00488632,0.35880384
-3.00450225,5.37690111,0.37135572,4.59735806,0.00696236,0.04286793,0.25957744,0.11968670,0.00518286,0.36076727
-2.99849925,5.39957963,0.37235242,4.61128756,0.00719816,0.04312721,0.26521522,0.12171814,0.00548530,0.36178911
-2.99249625,5.41033343,0.37239653,4.61473379,0.00745956,0.04329952,0.26994168,0.12371998,0.00579303,0.36188128
-2.98649325,5.40985730,0.37154775,4.60831261,0.00775088,0.04339233,0.27372101,0.12570471,0.00610560,0.36107968
-2.98049025,5.39905521,0.36989355,4.59280873,0.00807644,0.04341643,0.27653866,0.12768836,0.00642268,0.35944349
-2.97448724,5.37902853,0.36754680,4.56916591,0.00844046,0.04338561,0.27840247,0.12969014,0.00674415,0.35705380
-2.96848424,5.35105910,0.36464260,4.53847303,0.00884704,0.04331615,0.27934318,0.13173209,0.00707010,0.35401161
-2.96248124,5.31658644,0.36133435,4.50194571,0.00929999,0.04322630,0.27941433,0.13383851,0.00740084,0.35043514
-2.95647824,5.27717939,0.35778913,4.46090351,0.00980285,0.04313563,0.27869130,0.13603526,0.00773693,0.34645666
-2.95047524,5.23450198,0.35418259,4.41674258,0.01035869,0.04306428,0.27726970,0.13834895,0.00807914,0.34221875
-2.94447224,5.19027413,0.35069347,4.37090428,0.01097006,0.04303230,0.27526298,0.14080596,0.00842847,0.33787019
-2.93846923,5.14622785,0.34749792,4.32484000,0.01163882,0.04305888,0.27279944,0.14343133,0.00878609,0.33356153
-2.93246623,5.10405993,0.34476380,4.27997333,0.01236605,0.04316161,0.27001851,0.14624752,0.00915332,0.32944046
-2.92646323,5.06538239,0.34264518,4.23766035,0.01315188,0.04335582,0.26706673,0.14927314,0.00953153,0.32564716
-2.92046023,5.03167241,0.34127716,4.19914927,0.01399536,0.04365399,0.26409322,0.15252162,0.00992211,0.32230978
-2.91445723,5.00422337,0.34077125,4.16554108,0.01489432,0.04406519,0.26124501,0.15599985,0.01032640,0.31954017
-2.90845423,4.98409894,0.34121142,4.13775244,0.01584528,0.04459470,0.25866238,0.15970703,0.01074558,0.31742999
-2.90245123,4.97209218,0.34265098,4.11648251,0.01684333,0.04524373,0.25647421,0.16363356,0.01118064,0.31604745
-2.89644822,4.96869157,0.34511041,4.10218520,0.01788207,0.04600928,0.25479376,0.16776023,0.01163229,0.31543470
-2.89044522,4.97405545,0.34857618,4.09504815,0.01895361,0.04688410,0.25371485,0.17205767,0.01210093,0.31560606
-2.88444222,4.98799659,0.35300062,4.09497961,0.02004858,0.04785688,0.25330862,0.17648620,0.01258659,0.31654712
-2.87843922,5.00997773,0.35830282,4.10160418,0.02115620,0.04891244,0.25362111,0.18099603,0.01308891,0.31821477
-2.87243622,5.03911882,0.36437060,4.11426781,0.02226446,0.05003219,0.25467161,0.18552793,0.01360720,0.32053820
-2.86643322,5.07421613,0.37106335,4.13205226,0.02336029,0.05119457,0.25645192,0.19001434,0.01414037,0.32342082
-2.86043022,5.11377291,0.37821578,4.15379882,0.02442983,0.05237567,0.25892653,0.19438087,0.01468707,0.32674309
-2.85442721,5.15604067,0.38564232,4.17814068,0.02545873,0.05354982,0.26203376,0.19854826,0.01524569,0.33036610
-2.84842421,5.19906993,0.39314217,4.20354280,0.02643253,0.05469031,0.26568782,0.20243459,0.01581449,0.33413579
-2.84242121,5.24076857,0.40050465,4.22834809,0.02733701,0.05577007,0.26978155,0.20595781,0.01639163,0.33788773
-2.83641821,5.27896584,0.40751489,4.25082819,0.02815865,0.05676235,0.27419011,0.20903833,0.01697533,0.34145222
-2.83041521,5.31147962,0.41395954,4.26923710,0.02888502,0.05764140,0.27877505,0.21160176,0.01756391,0.34465951
-2.82441221,5.33618462,0.41963235,4.28186563,0.02950515,0.05838308,0.28338899,0.21358150,0.01815593,0.34734505
-2.81840920,5.35107880,0.42433951,4.28709481,0.03000998,0.05896541,0.28788052,0.21492113,0.01875020,0.34935452
-2.81240620,5.35434592,0.42790465,4.28344624,0.03039262,0.05936903,0.29209926,0.21557660,0.01934588,0.35054845
-2.80640320,5.34441166,0.43017320,4.26962757,0.03064862,0.05957764,0.29590085,0.21551790,0.01994249,0.35080634
-2.80040020,5.31999168,0.43101616,4.24457175,0.03077622,0.05957829,0.29915176,0.21473039,0.02053991,0.35003016
-2.79439720,5.28012973,0.43033321,4.20746838,0.03077638,0.05936158,0.30173367,0.21321556,0.02113840,0.34814698
-2.78839420,5.22422486,0.42805489,4.15778655,0.03065286,0.05892184,0.30354738,0.21099120,0.02173850,0.34511094
-2.78239120,5.15204681,0.42414409,4.09528830,0.03041212,0.05825712,0.30451604,0.20809112,0.02234101,0.34090421
-2.77638819,5.06373954,0.41859658,4.02003252,0.03006315,0.05736922,0.30458759,0.20456429,0.02294691,0.33553714
-2.77038519,4.95981276,0.41144074,3.93236944,0.02961726,0.05626353,0.30373639,0.20047347,0.02355723,0.32904761
-2.76438219,4.84112243,0.40273649,3.83292616,0.02908769,0.05494888,0.30196390,0.19589346,0.02417300,0.32149945
-2.75837919,4.70884101,0.39257335,3.72258390,0.02848930,0.05343731,0.29929845,0.19090904,0.02479513,0.31298030
-2.75237619,4.56441887,0.38106785,3.60244828,0.02783807,0.05174373,0.29579405,0.18561250,0.02542430,0.30359873
-2.74637319,4.40953852,0.36836026,3.47381361,0.02715066,0.04988565,0.29152834,0.18010120,0.02606091,0.29348086
-2.74037019,4.24606330,0.35461085,3.33812286,0.02644391,0.04788274,0.28659963,0.17447488,0.02670495,0.28276663
-2.73436718,4.07598263,0.33999559,3.19692473,0.02573433,0.04575645,0.28112329,0.16883300,0.02735599,0.27160572
-2.72836418,3.90135555,0.32470170,3.05182943,0.02503767,0.04352958,0.27522744,0.16327227,0.02801308,0.26015342
-2.72236118,3.72425464,0.30892297,2.90446461,0.02436841,0.04122583,0.26904825,0.15788414,0.02867471,0.24856639
-2.71635818,3.54671190,0.29285504,2.75643304,0.02373939,0.03886938,0.26272488,0.15275263,0.02933880,0.23699866
-2.71035518,3.37066839,0.27669087,2.60927320,0.02316148,0.03648440,0.25639439,0.14795233,0.03000262,0.22559772
-2.70435218,3.19792906,0.26061645,2.46442397,0.02264324,0.03409470,0.25018668,0.14354676,0.03066278,0.21450110
-2.69834917,3.03012380,0.24480691,2.32319437,0.02219073,0.03172330,0.24421976,0.13958693,0.03131525,0.20383326
-2.69234617,2.86867591,0.22942326,2.18673902,0.02180742,0.02939210,0.23859550,0.13611038,0.03195526,0.19370317
-2.68634317,2.71477852,0.21460963,2.05603987,0.02149406,0.02712160,0.23339608,0.13314045,0.03257734,0.18420233
-2.68034017,2.56937938,0.20049135,1.93189433,0.02124874,0.02493063,0.22868123,0.13068600,0.03317532,0.17540356
-2.67433717,2.43317426,0.18717382,1.81491000,0.02106704,0.02283621,0.22448645,0.12874148,0.03374231,0.16736047
-2.66833417,2.30660871,0.17474210,1.70550566,0.02094215,0.02085344,0.22082231,0.12728744,0.03427079,0.16010760
-2.66233117,2.18988792,0.16326147,1.60391828,0.02086515,0.01899549,0.21767483,0.12629133,0.03475262,0.15366127
-2.65632816,2.08299407,0.15277860,1.51021538,0.02082538,0.01727360,0.21500692,0.12570880,0.03517918,0.14802116
-2.65032516,1.98571022,0.14332360,1.42431218,0.02081075,0.01569725,0.21276091,0.12548528,0.03554151,0.14317247
-2.64432216,1.89764989,0.13491253,1.34599264,0.02080822,0.01427429,0.21086201,0.12555796,0.03583050,0.13908856
-2.63831916,1.81829099,0.12755050,1.27493349,0.02080423,0.01301118,0.20922257,0.12585806,0.03603711,0.13573413
-2.63231616,1.74701288,0.12123507,1.21073026,0.02078519,0.01191324,0.20774689,0.12631331,0.03615262,0.13306869
-2.62631316,1.68313505,0.11595975,1.15292434,0.02073795,0.01098493,0.20633646,0.12685069,0.03616901,0.13105009
-2.62031016,1.62595587,0.11171757,1.10102991,0.02065023,0.01023013,0.20489529,0.12739917,0.03607921,0.12963825
-2.61430715,1.57479000,0.10850433,1.05455982,0.02051113,0.00965239,0.20333519,0.12789255,0.03587747,0.12879854
-2.60830415,1.52900294,0.10632153,1.01304939,0.02031142,0.00925519,0.20158054,0.12827207,0.03555967,0.12850495
-2.60230115,1.48804115,0.10517865,0.97607723,0.02004395,0.00904211,0.19957259,0.12848895,0.03512364,0.12874274
-2.59629815,1.45145682,0.10509475,0.94328233,0.01970384,0.00901691,0.19727284,0.12850640,0.03456941,0.12951040
-2.59029515,1.41892588,0.10609914,0.91437675,0.01928874,0.00918358,0.19466546,0.12830139,0.03389937,0.13082083
-2.58429215,1.39025873,0.10823111,0.88915346,0.01879883,0.00954631,0.19175863,0.12786577,0.03311840,0.13270164
-2.57828914,1.36540313,0.11153871,0.86748908,0.01823693,0.01010923,0.18858469,0.12720676,0.03223392,0.13519449
-2.57228614,1.34443901,0.11607640,0.84934146,0.01760835,0.01087623,0.18519906,0.12634693,0.03125574,0.13835335
-2.56628314,1.32756559,0.12190181,0.83474225,0.01692080,0.01185057,0.18167816,0.12532330,0.03019597,0.14224189
-2.56028014,1.31508127,0.12907163,0.82378495,0.01618414,0.01303441,0.17811619,0.12418600,0.02906866,0.14692988
-2.55427714,1.30735730,0.13763670,0.81660894,0.01541012,0.01442833,0.17462116,0.12299615,0.02788951,0.15248884
-2.54827414,1.30480647,0.14763672,0.81338043,0.01461208,0.01603075,0.17131019,0.12182329,0.02667543,0.15898701
-2.54227114,1.30784834,0.15909452,0.81427119,0.01380461,0.01783738,0.16830447,0.12074239,0.02544405,0.16648404
-2.53626813,1.31687281,0.17201049,0.81943628,0.01300316,0.01984064,0.16572399,0.11983055,0.02421321,0.17502536
-2.53026513,1.33220395,0.18635724,0.82899182,0.01222372,0.02202916,0.16368235,0.11916361,0.02300047,0.18463686
-2.52426213,1.35406577,0.20207484,0.84299412,0.01148248,0.02438736,0.16228200,0.11881275,0.02182265,0.19531980
-2.51825913,1.38255219,0.21906710,0.86142126,0.01079550,0.02689520,0.16160995,0.11884133,0.02069533,0.20704663
-2.51225613,1.41760252,0.23719892,0.88415820,0.01017841,0.02952797,0.16173425,0.11930210,0.01963254,0.21975764
-2.50625313,1.45898420,0.25629526,0.91098624,0.00964621,0.03225642,0.16270149,0.12023490,0.01864645,0.23335901
-2.50025013,1.50628377,0.27614158,0.94157767,0.00921299,0.03504697,0.16453524,0.12166501,0.01774715,0.24772212
-2.49424712,1.55890690,0.29648619,0.97549597,0.00889183,0.03786220,0.16723566,0.12360221,0.01694261,0.26268468
-2.48824412,1.61608779,0.31704433,1.01220166,0.00869458,0.04066156,0.17078019,0.12604065,0.01623865,0.27805330
-2.48224112,1.67690772,0.33750401,1.05106391,0.00863184,0.04340225,0.17512534,0.12895946,0.01563909,0.29360788
-2.47623812,1.74032210,0.35753356,1.09137729,0.00871279,0.04604035,0.18020946,0.13232421,0.01514591,0.30910746
-2.47023512,1.80519506,0.37679040,1.13238304,0.00894519,0.04853203,0.18595638,0.13608904,0.01475955,0.32429755
-2.46423212,1.87033997,0.39493103,1.17329406,0.00933529,0.05083492,0.19227967,0.14019936,0.01447923,0.33891848
-2.45822911,1.93456409,0.41162162,1.21332230,0.00988781,0.05290953,0.19908742,0.14459508,0.01430333,0.35271468
-2.45222611,1.99671544,0.42654888,1.25170745,0.01060587,0.05472067,0.20628729,0.14921417,0.01422974,0.36544434
-2.44622311,2.05572950,0.43943064,1.28774550,0.01149098,0.05623877,0.21379156,0.15399631,0.01425628,0.37688904
-2.44022011,2.11067367,0.45002576,1.32081585,0.01254301,0.05744112,0.22152193,0.15888654,0.01438099,0.38686310
-2.43421711,2.16078736,0.45814291,1.35040569,0.01376014,0.05831292,0.22941399,0.16383871,0.01460248,0.39522188
-2.42821411,2.20551566,0.46364765,1.37613039,0.01513883,0.05884803,0.23742100,0.16881849,0.01492013,0.40186905
-2.42221111,2.24453519,0.46646767,1.39774911,0.01667388,0.05904953,0.24551688,0.17380590,0.01533426,0.40676204
-2.41620810,2.27777053,0.46659575,1.41517468,0.01835836,0.05892989,0.25369835,0.17879717,0.01584621,0.40991572
-2.41020510,2.30540079,0.46409045,1.42847737,0.02018369,0.05851081,0.26198593,0.18380580,0.01645833,0.41140385
-2.40420210,2.32785558,0.45907431,1.43788246,0.02213967,0.05782278,0.27042401,0.18886280,0.01717386,0.41135834
-2.39819910,2.34580077,0.45172975,1.44376148,0.02421463,0.05690422,0.27907972,0.19401618,0.01799674,0.40996620
-2.39219610,2.36011443,0.44229280,1.44661779,0.02639546,0.05580041,0.28804083,0.19932945,0.01893139,0.40746430
-2.38619310,2.37185399,0.43104494,1.44706685,0.02866787,0.05456206,0.29741262,0.20487946,0.01998227,0.40413201
-2.38019010,2.38221595,0.41830337,1.44581232,0.03101648,0.05324374,0.30731389,0.21075344,0.02115361,0.40028217
-2.37418709,2.39248972,0.40441027,1.44361873,0.03342509,0.05190208,0.31787225,0.21704548,0.02244884,0.39625048
-2.36818409,2.40400751,0.38972129,1.44128204,0.03587686,0.05059393,0.32921870,0.22385250,0.02387025,0.39238387
-2.36218109,2.41809207,0.37459390,1.43959920,0.03835459,0.04937445,0.34148189,0.23126986,0.02541844,0.38902824
-2.35617809,2.43600429,0.35937608,1.43933784,0.04084093,0.04829527,0.35478210,0.23938679,0.02709190,0.38651600
-2.35017509,2.45889271,0.34439568,1.44120730,0.04331859,0.04740273,0.36922508,0.24828180,0.02888659,0.38515382
-2.34417209,2.48774649,0.32995086,1.44583196,0.04577057,0.04673629,0.38489610,0.25801814,0.03079558,0.38521124
-2.33816908,2.52335374,0.31630202,1.45372785,0.04818036,0.04632723,0.40185425,0.26863964,0.03280875,0.38691031
-2.33216608,2.56626645,0.30366535,1.46528324,0.05053205,0.04619748,0.42012731,0.28016689,0.03491259,0.39041682
-2.32616308,2.61677322,0.29220822,1.48074379,0.05281049,0.04635890,0.43970725,0.29259409,0.03709010,0.39583338
-2.32016008,2.67488072,0.28204646,1.50020273,0.05500136,0.04681286,0.46054656,0.30588650,0.03932082,0.40319465
-2.31415708,2.74030448,0.27324363,1.52359624,0.05709123,0.04755011,0.48255575,0.31997881,0.04158099,0.41246480
-2.30815408,2.81246928,0.26581197,1.55070413,0.05906757,0.04855108,0.50560180,0.33477440,0.04384383,0.42353749
-2.30215108,2.89051909,0.25971522,1.58115562,0.06091879,0.04978649,0.52950809,0.35014554,0.04607992,0.43623817
-2.29614807,2.97333647,0.25487280,1.61444009,0.06263421,0.05121833,0.55405560,0.36593475,0.04825782,0.45032886
-2.29014507,3.05957058,0.25116537,1.64992219,0.06420407,0.05280107,0.57898552,0.38195713,0.05034466,0.46551505
-2.28414207,3.14767310,0.24844130,1.68686089,0.06561948,0.05448316,0.60400341,0.39800377,0.05230694,0.48145470
-2.27813907,3.23594092,0.24652396,1.72443177,0.06687250,0.05620876,0.62878460,0.41384615,0.05411139,0.49776881
-2.27213607,3.32256418,0.24521936,1.76175174,0.06795607,0.05791955,0.65298099,0.42924140,0.05572582,0.51405341
-2.26613307,3.40567808,0.24432396,1.79790541,0.06886409,0.05955667,0.67622893,0.44393837,0.05712005,0.52989236
-2.26013007,3.48341683,0.24363239,1.83197210,0.06959148,0.06106262,0.69815802,0.45768424,0.05826682,0.54487065
-2.25412706,3.55396787,0.24294472,1.86305274,0.07013421,0.06238315,0.71840057,0.47023147,0.05914260,0.55858768
-2.24812406,3.61562440,0.24207317,1.89029567,0.07048937,0.06346899,0.73660137,0.48134498,0.05972838,0.57066995
-2.24212106,3.66683471,0.24084798,1.91292049,0.07065528,0.06427736,0.75242751,0.49080914,0.06001027,0.58078286
-2.23611806,3.70624632,0.23912238,1.93023922,0.07063147,0.06477334,0.76557774,0.49843438,0.05998001,0.58864115
-2.23011506,3.73274369,0.23677640,1.94167417,0.07041882,0.06493081,0.77579124,0.50406327,0.05963526,0.59401761
-2.22411206,3.74547826,0.23371971,1.94677196,0.07001950,0.06473319,0.78285521,0.50757565,0.05897973,0.59674981
-2.21810905,3.74388992,0.22989312,1.94521342,0.06943704,0.06417378,0.78661123,0.50889282,0.05802311,0.59674467
-2.21210605,3.72771959,0.22526917,1.93681917,0.06867622,0.06325579,0.78696001,0.50798052,0.05678082,0.59398090
-2.20610305,3.69701274,0.21985149,1.92155111,0.06774310,0.06199205,0.78386434,0.50485058,0.05527359,0.58850904
-2.20010005,3.65211424,0.21367333,1.89950980,0.06664486,0.06040440,0.77735039,0.49956138,0.05352683,0.58044961
-2.19409705,3.59365532,0.20679528,1.87092838,0.06538977,0.05852281,0.76750700,0.49221689,0.05156996,0.56998921
-2.18809405,3.52253356,0.19930229,1.83616338,0.06398703,0.05638435,0.75448344,0.48296463,0.04943560,0.55737505
-2.18209105,3.43988724,0.19130027,1.79568324,0.06244674,0.05403195,0.73848546,0.47199246,0.04715869,0.54290816
-2.17608804,3.34706550,0.18291237,1.75005500,0.06077973,0.05151306,0.71977007,0.45952448,0.04477568,0.52693556
-2.17008504,3.24559566,0.17427516,1.69992999,0.05899760,0.04887830,0.69863925,0.44581625,0.04232364,0.50984190
-2.16408204,3.13714928,0.16553484,1.64602919,0.05711258,0.04618014,0.67543285,0.43114942,0.03983951,0.49204070
-2.15807904,3.02350810,0.15684366,1.58912864,0.05513764,0.04347154,0.65052106,0.41582611,0.03735938,0.47396560
-2.15207604,2.90653101,0.14835656,1.53004558,0.05308644,0.04080488,0.62429666,0.40016315,0.03491796,0.45606192
-2.14607304,2.78812290,0.14022826,1.46962538,0.05097344,0.03823082,0.59716737,0.38448638,0.03254808,0.43877851
-2.14007004,2.67020587,0.13261072,1.40872973,0.04881399,0.03579748,0.56954847,0.36912509,0.03028036,0.42256025
-2.13406703,2.55469303,0.12565105,1.34822582,0.04662446,0.03354969,0.54185596,0.35440681,0.02814302,0.40784111
-2.12806403,2.44346494,0.11948975,1.28897665,0.04442230,0.03152843,0.51450021,0.34065238,0.02616179,0.39503776
-2.12206103,2.33834842,0.11425942,1.23183218,0.04222619,0.02977043,0.48788031,0.32817149,0.02435987,0.38454383
-2.11605803,2.24109728,0.11008369,1.17762115,0.04005609,0.02830786,0.46237905,0.31725844,0.02275803,0.37672456
-2.11005503,2.15337444,0.10707629,1.12714315,0.03793325,0.02716819,0.43835851,0.30818845,0.02137468,0.37191191
-2.10405203,2.07673507,0.10534041,1.08116090,0.03588025,0.02637406,0.41615621,0.30121410,0.02022601,0.37039994
-2.09804902,2.01260996,0.10496786,1.04039223,0.03392082,0.02594321,0.39608170,0.29656215,0.01932610,0.37244048
-2.09204602,1.96228903,0.10603836,1.00550185,0.03207976,0.02588852,0.37841354,0.29443054,0.01868696,0.37823894
-2.08604302,1.92690452,0.10861857,0.97709260,0.03038262,0.02621791,0.36339655,0.29498561,0.01831856,0.38795036
-2.08004002,1.90741388,0.11276108,0.95569633,0.02885543,0.02693435,0.35123928,0.29835950,0.01822874,0.40167570
-2.07403702,1.90458238,0.11850305,0.94176446,0.02752421,0.02803576,0.34211163,0.30464770,0.01842313,0.41945841
-2.06803402,1.91896589,0.12586484,0.93565835,0.02641459,0.02951498,0.33614260,0.31390685,0.01890487,0.44128145
-2.06203102,1.95089406,0.13484832,0.93763979,0.02555114,0.03135962,0.33341817,0.32615275,0.01967439,0.46706483
-2.05602801,2.00045467,0.14543523,0.94786196,0.02495684,0.03355198,0.33397939,0.34135864,0.02072902,0.49666396
-2.05002501,2.06747973,0.15758543,0.96636107,0.02465238,0.03606896,0.33782065,0.35945394,0.02206268,0.52986874
-2.04402201,2.15153411,0.17123526,0.99304931,0.02465547,0.03888202,0.34488830,0.38032326,0.02366546,0.56640382
-2.03801901,2.25190729,0.18629613,1.02770911,0.02498017,0.04195719,0.35507969,0.40380608,0.02552336,0.60592987
-2.03201601,2.36760928,0.20265337,1.06998947,0.02563621,0.04525519,0.36824268,0.42969687,0.02761791,0.64804620
-2.02601301,2.49737088,0.22016561,1.11940435,0.02662829,0.04873166,0.38417591,0.45774600,0.02992606,0.69229465
-2.02001001,2.63964933,0.23866464,1.17533358,0.02795557,0.05233756,0.40262969,0.48766122,0.03242006,0.73816481
-2.01400700,2.79263938,0.25795602,1.23702645,0.02961109,0.05601966,0.42330784,0.51911003,0.03506754,0.78510053
-2.00800400,2.95429040,0.27782039,1.30360812,0.03158143,0.05972126,0.44587046,0.55172278,0.03783177,0.83250766
-2.00200100,3.12232949,0.29801564,1.37408901,0.03384639,0.06338309,0.46993767,0.58509662,0.04067202,0.87976286
-1.99599800,3.29429067,0.31827988,1.44737712,0.03637898,0.06694428,0.49509448,0.61880031,0.04354418,0.92622342
-1.98999500,3.46755004,0.33833535,1.52229332,0.03914542,0.07034358,0.52089658,0.65237984,0.04640150,0.97123781
-1.98399200,3.63936639,0.35789304,1.59758934,0.04210544,0.07352063,0.54687732,0.68536486,0.04919550,1.01415684
-1.97798899,3.80692693,0.37665806,1.67196848,0.04521282,0.07641727,0.57255544,0.71727583,0.05187703,1.05434509
-1.97198599,3.96739724,0.39433566,1.74410840,0.04841602,0.07897903,0.59744374,0.74763188,0.05439735,1.09119258
-1.96598299,4.11797462,0.41063760,1.81268598,0.05165918,0.08115639,0.62105839,0.77595915,0.05670939,1.12412615
-1.95997999,4.25594361,0.42528885,1.87640336,0.05488313,0.08290618,0.64292864,0.80179962,0.05876892,1.15262064
-1.95397699,4.37873255,0.43803428,1.93401494,0.05802679,0.08419270,0.66260673,0.82472007,0.06053575,1.17620933
-1.94797399,4.48396952,0.44864517,1.98435432,0.06102847,0.08498877,0.67967782,0.84432114,0.06197476,1.19449356
-1.94197099,4.56953625,0.45692532,2.02636073,0.06382751,0.08527650,0.69376940,0.86024612,0.06305692,1.20715125
-1.93596798,4.63361820,0.46271642,2.05910394,0.06636575,0.08504787,0.70456018,0.87218929,0.06376009,1.21394412
-1.92996498,4.67474935,0.46590262,2.08180696,0.06858912,0.08430494,0.71178785,0.87990350,0.06406955,1.21472338
-1.92396198,4.69184986,0.46641403,2.09386565,0.07044917,0.08305987,0.71525566,0.88320676,0.06397843,1.20943366
-1.91795898,4.68425528,0.46422890,2.09486453,0.07190437,0.08133459,0.71483740,0.88198749,0.06348781,1.19811518
-1.91195598,4.65173602,0.45937460,2.08458811,0.07292131,0.07916015,0.71048069,0.87620834,0.06260660,1.18090378
-1.90595298,4.59450605,0.45192715,2.06302719,0.07347567,0.07657589,0.70220829,0.86590821,0.06135118,1.15802907
-1.89994997,4.51322031,0.44200942,2.03037975,0.07355285,0.07362831,0.69011748,0.85120247,0.05974484,1.12981042
-1.89394697,4.40896050,0.42978793,1.98704638,0.07314839,0.07036979,0.67437740,0.83228126,0.05781699,1.09665091
-1.88794397,4.28320962,0.41546858,1.93362008,0.07226795,0.06685718,0.65522452,0.80940575,0.05560223,1.05902945
-1.88194097,4.13781584,0.39929122,1.87087086,0.07092711,0.06315031,0.63295625,0.78290267,0.05313928,1.01749116
-1.87593797,3.97494690,0.38152348,1.79972560,0.06915071,0.05931045,0.60792308,0.75315698,0.05046990,0.97263623
-1.86993497,3.79703655,0.36245399,1.72124385,0.06697202,0.05539886,0.58051946,0.72060318,0.04763766,0.92510767
-1.86393197,3.60672494,0.34238523,1.63659038,0.06443163,0.05147538,0.55117374,0.68571530,0.04468685,0.87557823
-1.85792896,3.40679497,0.32162638,1.54700560,0.06157609,0.04759720,0.52033759,0.64899616,0.04166136,0.82473688
-1.85192596,3.20010706,0.30048634,1.45377484,0.05845649,0.04381773,0.48847532,0.61096604,0.03860367,0.77327534
-1.84592296,2.98953447,0.27926719,1.35819770,0.05512694,0.04018577,0.45605338,0.57215134,0.03555396,0.72187498
-1.83991996,2.77790149,0.25825829,1.26155840,0.05164295,0.03674478,0.42353059,0.53307358,0.03254942,0.67119455
-1.83391696,2.56792658,0.23773121,1.16509834,0.04806001,0.03353248,0.39134917,0.49423907,0.02962362,0.62185911
-1.82791396,2.36217219,0.21793569,1.06999165,0.04443214,0.03058056,0.35992718,0.45612965,0.02680610,0.57445043
-1.82191096,2.16300262,0.19909650,0.97732436,0.04081062,0.02791473,0.32965218,0.41919471,0.02412214,0.52949916
-1.81590795,1.97255105,0.18141151,0.88807792,0.03724293,0.02555479,0.30087661,0.38384479,0.02159266,0.48747893
-1.80990495,1.79269616,0.16505073,0.80311712,0.03377191,0.02351507,0.27391470,0.35044682,0.01923426,0.44880239
-1.80390195,1.62504846,0.15015635,0.72318268,0.03043506,0.02180479,0.24904096,0.31932109,0.01705942,0.41381933
-1.79789895,1.47094601,0.13684371,0.64888820,0.02726419,0.02042869,0.22649020,0.29073993,0.01507676,0.38281667
-1.79189595,1.33145873,0.12520300,0.58072126,0.02428522,0.01938766,0.20645891,0.26492794,0.01329142,0.35602024
-1.78589295,1.20740022,0.11530151,0.51904817,0.02151819,0.01867946,0.18910776,0.24206372,0.01170543,0.33359802
-1.77988994,1.09934577,0.10718641,0.46412161,0.01897749,0.01829937,0.17456503,0.22228273,0.01031822,0.31566462
-1.77388694,1.00765506,0.10088771,0.41609067,0.01667218,0.01824092,0.16293078,0.20568119,0.00912702,0.30228664
-1.76788394,0.93249786,0.09642129,0.37501231,0.01460653,0.01849659,0.15428134,0.19232060,0.00812736,0.29348854
-1.76188094,0.87388128,0.09379193,0.34086373,0.01278051,0.01905836,0.14867417,0.18223266,0.00731339,0.28925862
-1.75587794,0.83167693,0.09299602,0.31355476,0.01119050,0.01991834,0.14615254,0.17542431,0.00667833,0.28955477
-1.74987494,0.80564671,0.09402402,0.29293977,0.00982982,0.02106918,0.14675016,0.17188260,0.00621478,0.29430968
-1.74387194,0.79546616,0.09686244,0.27882856,0.00868947,0.02250453,0.15049542,0.17157925,0.00591492,0.30343512
-1.73786893,0.80074439,0.10149538,0.27099579,0.00775865,0.02421933,0.15741525,0.17447457,0.00577077,0.31682519
-1.73186593,0.82104010,0.10790554,0.26918874,0.00702535,0.02621004,0.16753844,0.18052083,0.00577431,0.33435821
-1.72586293,0.85587339,0.11607472,0.27313328,0.00647685,0.02847478,0.18089858,0.18966472,0.00591759,0.35589732
-1.71985993,0.90473333,0.12598389,0.28253802,0.00610011,0.03101340,0.19753635,0.20184921,0.00619275,0.38128972
-1.71385693,0.96708158,0.13761285,0.29709681,0.00588215,0.03382746,0.21750142,0.21701446,0.00659206,0.41036455
-1.70785393,1.04235249,0.15093949,0.31648973,0.00581031,0.03692015,0.24085384,0.23509816,0.00710789,0.44292979
-1.70185093,1.12995040,0.16593883,0.34038297,0.00587249,0.04029614,0.26766493,0.25603517,0.00773272,0.47876823
-1.69584792,1.22924474,0.18258197,0.36842790,0.00605725,0.04396133,0.29801767,0.27975670,0.00845903,0.51763301
-1.68984492,1.33956399,0.20083480,0.40025963,0.00635398,0.04792263,0.33200655,0.30618901,0.00927936,0.55924293
