energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up
-3.25662831,3.71095700,0.04005732,0.22330822,0.27729049,2.50877164,0.37781530,0.17334801,0.07100845,0.12448572
-3.25062531,3.68705065,0.04039699,0.22245710,0.27433617,2.48663156,0.38227405,0.17260241,0.07103874,0.12616703
-3.24462231,3.66172777,0.04067280,0.22119540,0.27210157,2.46411561,0.38701526,0.17149326,0.07113202,0.12817823
-3.23861931,3.63586664,0.04090699,0.21960801,0.27067734,2.44170142,0.39219320,0.17008893,0.07131308,0.13055740
-3.23261631,3.61035545,0.04112375,0.21778679,0.27015550,2.41985643,0.39795924,0.16846429,0.07160453,0.13334057
-3.22661331,3.58605341,0.04134809,0.21582716,0.27062625,2.39901594,0.40445547,0.16669779,0.07202583,0.13656031
-3.22061031,3.56375153,0.04160473,0.21382460,0.27217451,2.37956153,0.41180817,0.16486837,0.07259233,0.14024427
-3.21460730,3.54413501,0.04191679,0.21187091,0.27487632,2.36180095,0.42012142,0.16305237,0.07331438,0.14441368
-3.20860430,3.52774897,0.04230463,0.21005080,0.27879517,2.34595054,0.42947125,0.16132050,0.07419665,0.14908198
-3.20260130,3.51496934,0.04278469,0.20843859,0.28397854,2.33212096,0.43990038,0.15973510,0.07523753,0.15425355
-3.19659830,3.50598030,0.04336848,0.20709546,0.29045451,2.32030714,0.45141411,0.15834772,0.07642886,0.15992263
-3.19059530,3.50075948,0.04406176,0.20606722,0.29822876,2.31038298,0.46397727,0.15719731,0.07775576,0.16607244
-3.18459230,3.49907163,0.04486393,0.20538274,0.30728206,2.30210103,0.47751265,0.15630883,0.07919680,0.17267461
-3.17858929,3.50047119,0.04576772,0.20505305,0.31756820,2.29509746,0.49190080,0.15569254,0.08072440,0.17968879
-3.17258629,3.50431368,0.04675916,0.20507125,0.32901259,2.28890203,0.50698143,0.15534397,0.08230546,0.18706265
-3.16658329,3.50977532,0.04781783,0.20541307,0.34151151,2.28295266,0.52255624,0.15524443,0.08390219,0.19473218
-3.16058029,3.51588015,0.04891744,0.20603816,0.35493220,2.27661410,0.53839318,0.15536213,0.08547317,0.20262219
-3.15457729,3.52153330,0.05002669,0.20689184,0.36911361,2.26919989,0.55423196,0.15565381,0.08697451,0.21064726
-3.14857429,3.52555905,0.05111034,0.20790752,0.38386811,2.25999657,0.56979059,0.15606675,0.08836120,0.21871283
-3.14257129,3.52674190,0.05213055,0.20900929,0.39898392,2.24828930,0.58477281,0.15654111,0.08958841,0.22671665
-3.13656828,3.52386910,0.05304828,0.21011487,0.41422841,2.23338770,0.59887600,0.15701242,0.09061290,0.23455042
-3.13056528,3.51577266,0.05382482,0.21113857,0.42935218,2.21465095,0.61179936,0.15741416,0.09139433,0.24210168
-3.12456228,3.50136949,0.05442330,0.21199428,0.44409382,2.19151107,0.62325211,0.15768028,0.09189648,0.24925582
-3.11855928,3.47969780,0.05481017,0.21259825,0.45818532,2.16349359,0.63296138,0.15774751,0.09208840,0.25589831
-3.11255628,3.44994882,0.05495652,0.21287168,0.47135794,2.13023482,0.64067946,0.15755750,0.09194531,0.26191697
-3.10655328,3.41149261,0.05483925,0.21274299,0.48334848,2.09149513,0.64619035,0.15705862,0.09144936,0.26720434
-3.10055028,3.36389733,0.05444191,0.21214963,0.49390570,2.04716786,0.64931524,0.15620730,0.09059013,0.27166004
-3.09454727,3.30694152,0.05375542,0.21103962,0.50279672,1.99728362,0.64991693,0.15496915,0.08936494,0.27519310
-3.08854427,3.24061933,0.05277831,0.20937257,0.50981324,1.94201008,0.64790293,0.15331952,0.08777890,0.27772414
-3.08254127,3.16513891,0.05151678,0.20712033,0.51477731,1.88164729,0.64322737,0.15124377,0.08584473,0.27918747
-3.07653827,3.08091436,0.04998445,0.20426731,0.51754646,1.81661898,0.63589153,0.14873714,0.08358240,0.27953290
-3.07053527,2.98855203,0.04820173,0.20081039,0.51801809,1.74746034,0.62594322,0.14580438,0.08101853,0.27872731
-3.06453227,2.88883197,0.04619508,0.19675862,0.51613273,1.67480277,0.61347502,0.14245911,0.07818568,0.27675588
-3.05852926,2.78268556,0.04399599,0.19213267,0.51187634,1.59935652,0.59862141,0.13872295,0.07512150,0.27362296
-3.05252626,2.67117041,0.04163983,0.18696408,0.50528130,1.52189170,0.58155518,0.13462459,0.07186776,0.26935256
-3.04652326,2.55544354,0.03916464,0.18129445,0.49642616,1.44321867,0.56248306,0.13019881,0.06846943,0.26398837
-3.04052026,2.43673403,0.03660987,0.17517447,0.48543418,1.36416836,0.54164086,0.12548541,0.06497360,0.25759340
-3.03451726,2.31631598,0.03401514,0.16866301,0.47247065,1.28557327,0.51928833,0.12052828,0.06142861,0.25024918
-3.02851426,2.19548267,0.03141910,0.16182612,0.45773913,1.20824987,0.49570384,0.11537445,0.05788302,0.24205458
-3.02251126,2.07552270,0.02885843,0.15473608,0.44147678,1.13298260,0.47117908,0.11007329,0.05438488,0.23312422
-3.01650825,1.95769854,0.02636697,0.14747045,0.42394894,1.06051025,0.44601396,0.10467576,0.05098096,0.22358667
-3.01050525,1.84322802,0.02397501,0.14011118,0.40544320,0.99151464,0.42051172,0.09923378,0.04771609,0.21358227
-3.00450225,1.73326880,0.02170885,0.13274368,0.38626318,0.92661196,0.39497451,0.09379972,0.04463272,0.20326090
-2.99849925,1.62890589,0.01959051,0.12545596,0.36672221,0.86634664,0.36969933,0.08842592,0.04177047,0.19277950
-2.99249625,1.53114225,0.01763761,0.11833770,0.34713725,0.81118772,0.34497444,0.08316425,0.03916587,0.18229958
-2.98649325,1.44089198,0.01586348,0.11147935,0.32782311,0.76152753,0.32107631,0.07806579,0.03685211,0.17198479
-2.98049025,1.35897593,0.01427739,0.10497121,0.30908717,0.71768226,0.29826695,0.07318042,0.03485890,0.16199845
-2.97448724,1.28611919,0.01288491,0.09890239,0.29122481,0.67989427,0.27679174,0.06855647,0.03321237,0.15250124
-2.96848424,1.22295001,0.01168832,0.09335978,0.27451546,0.64833556,0.25687755,0.06424031,0.03193497,0.14364899
-2.96248124,1.16999965,0.01068721,0.08842698,0.25921946,0.62311205,0.23873123,0.06027593,0.03104537,0.13559058
-2.95647824,1.12770259,0.00987890,0.08418303,0.24557552,0.60426835,0.22253822,0.05670446,0.03055836,0.12846608
-2.95047524,1.09639671,0.00925909,0.08070126,0.23379888,0.59179241,0.20846143,0.05356364,0.03048466,0.12240491
-2.94447224,1.07632294,0.00882228,0.07804794,0.22407996,0.58561994,0.19664008,0.05088726,0.03083080,0.11752415
-2.93846923,1.06762423,0.00856226,0.07628093,0.21658332,0.58563813,0.18718865,0.04870455,0.03159880,0.11392704
-2.93246623,1.07034334,0.00847249,0.07544834,0.21144689,0.59168861,0.18019567,0.04703957,0.03278596,0.11170138
-2.92646323,1.08441976,0.00854642,0.07558716,0.20878127,0.60356934,0.17572259,0.04591055,0.03438456,0.11091815
-2.92046023,1.10968545,0.00877767,0.07672192,0.20866889,0.62103562,0.17380246,0.04532929,0.03638153,0.11163006
-2.91445723,1.14585986,0.00916022,0.07886346,0.21116306,0.64380006,0.17443864,0.04530058,0.03875822,0.11387019
-2.90845423,1.19254453,0.00968842,0.08200779,0.21628674,0.67153187,0.17760347,0.04582163,0.04149019,0.11765073
-2.90245123,1.24921765,0.01035698,0.08613515,0.22403099,0.70385558,0.18323708,0.04688168,0.04454709,0.12296175
-2.89644822,1.31522943,0.01116088,0.09120933,0.23435332,0.74034963,0.19124632,0.04846163,0.04789265,0.12977016
-2.89044522,1.38979872,0.01209526,0.09717719,0.24717578,0.78054504,0.20150410,0.05053391,0.05148487,0.13801890
-2.88444222,1.47201183,0.01315525,0.10396867,0.26238315,0.82392484,0.21384905,0.05306240,0.05527639,0.14762643
-2.87843922,1.56082414,0.01433577,0.11149707,0.27982131,0.86992444,0.22808591,0.05600270,0.05921500,0.15848661
-2.87243622,1.65506537,0.01563138,0.11965986,0.29929611,0.91793348,0.24398654,0.05930246,0.06324444,0.17046908
-2.86643322,1.75344890,0.01703612,0.12833993,0.32057288,0.96729948,0.26129189,0.06290203,0.06730539,0.18342023
-2.86043022,1.85458567,0.01854337,0.13740731,0.34337698,1.01733357,0.27971477,0.06673536,0.07133661,0.19716476
-2.85442721,1.95700288,0.02014575,0.14672146,0.36739545,1.06731841,0.29894376,0.07073108,0.07527634,0.21150800
-2.84842421,2.05916735,0.02183508,0.15613388,0.39228012,1.11651837,0.31864808,0.07481379,0.07906376,0.22623893
-2.84242121,2.15951328,0.02360232,0.16549127,0.41765216,1.16419191,0.33848334,0.07890566,0.08264055,0.24113384
-2.83641821,2.25647377,0.02543767,0.17463886,0.44310820,1.20960574,0.35809827,0.08292804,0.08595248,0.25596070
-2.83041521,2.34851519,0.02733054,0.18342410,0.46822800,1.25205047,0.37714204,0.08680326,0.08895094,0.27048405
-2.82441221,2.43417324,0.02926966,0.19170036,0.49258341,1.29085717,0.39527212,0.09045651,0.09159438,0.28447022
-2.81840920,2.51208941,0.03124320,0.19933065,0.51574859,1.32541417,0.41216232,0.09381764,0.09384955,0.29769293
-2.81240620,2.58104629,0.03323882,0.20619119,0.53731091,1.35518339,0.42751073,0.09682294,0.09569246,0.30993877
-2.80640320,2.64000026,0.03524378,0.21217461,0.55688241,1.37971546,0.44104734,0.09941675,0.09710913,0.32101259
-2.80040020,2.68811007,0.03724498,0.21719281,0.57411113,1.39866280,0.45254092,0.10155282,0.09809592,0.33074254
-2.79439720,2.72475990,0.03922904,0.22117916,0.58869199,1.41179011,0.46180487,0.10319548,0.09865953,0.33898439
-2.78839420,2.74957584,0.04118231,0.22409016,0.60037666,1.41898160,0.46870192,0.10432042,0.09881662,0.34562520
-2.78239120,2.76243488,0.04309085,0.22590630,0.60898199,1.42024450,0.47314734,0.10491515,0.09859310,0.35058598
-2.77638819,2.76346593,0.04494047,0.22663228,0.61439653,1.41570870,0.47511057,0.10497905,0.09802305,0.35382335
-2.77038519,2.75304283,0.04671664,0.22629640,0.61658494,1.40562231,0.47461524,0.10452309,0.09714737,0.35533007
-2.76438219,2.73176948,0.04840455,0.22494930,0.61558992,1.39034334,0.47173759,0.10356917,0.09601225,0.35513454
-2.75837919,2.70045791,0.04998905,0.22266209,0.61153166,1.37032782,0.46660329,0.10214913,0.09466742,0.35329915
-2.75237619,2.66010022,0.05145477,0.21952392,0.60460475,1.34611488,0.45938306,0.10030350,0.09316442,0.34991777
-2.74637319,2.61183565,0.05278615,0.21563912,0.59507265,1.31830935,0.45028696,0.09808005,0.09155478,0.34511233
-2.74037019,2.55691434,0.05396764,0.21112413,0.58326002,1.28756270,0.43955800,0.09553214,0.08988840,0.33902885
-2.73436718,2.49665932,0.05498392,0.20610419,0.56954319,1.25455323,0.42746499,0.09271710,0.08821199,0.33183291
-2.72836418,2.43242831,0.05582015,0.20071010,0.55433917,1.21996607,0.41429519,0.08969449,0.08656786,0.32370497
-2.72236118,2.36557687,0.05646237,0.19507500,0.53809360,1.18447415,0.40034694,0.08652450,0.08499281,0.31483550
-2.71635818,2.29742423,0.05689791,0.18933138,0.52126819,1.14872057,0.38592240,0.08326646,0.08351754,0.30542034
-2.71035518,2.22922291,0.05711577,0.18360840,0.50432801,1.11330311,0.37132083,0.07997754,0.08216615,0.29565619
-2.70435218,2.16213297,0.05710714,0.17802946,0.48772916,1.07876138,0.35683235,0.07671153,0.08095617,0.28573658
-2.69834917,2.09720128,0.05686584,0.17271011,0.47190706,1.04556677,0.34273246,0.07351805,0.07989870,0.27584823
-2.69234617,2.03534620,0.05638869,0.16775644,0.45726582,1.01411548,0.32927714,0.07044175,0.07899894,0.26616788
-2.68634317,1.97734731,0.05567590,0.16326357,0.44416885,0.98472454,0.31669883,0.06752192,0.07825688,0.25685968
-2.68034017,1.92384003,0.05473131,0.15931464,0.43293091,0.95763062,0.30520294,0.06479216,0.07766814,0.24807300
-2.67433717,1.87531445,0.05356255,0.15597991,0.42381166,0.93299134,0.29496506,0.06228026,0.07722495,0.23994068
-2.66833417,1.83211767,0.05218106,0.15331611,0.41701084,0.91088872,0.28612873,0.06000827,0.07691714,0.23257766
-2.66233117,1.79445889,0.05060201,0.15136593,0.41266498,0.89133435,0.27880366,0.05799256,0.07673308,0.22607996
-2.65632816,1.76241652,0.04884404,0.15015764,0.41084565,0.87427569,0.27306441,0.05624406,0.07666065,0.22052384
-2.65032516,1.73594656,0.04692890,0.14970481,0.41155917,0.85960321,0.26894947,0.05476848,0.07668795,0.21596524
-2.64432216,1.71489163,0.04488098,0.15000613,0.41474769,0.84715784,0.26646078,0.05356659,0.07680392,0.21243936
-2.63831916,1.69899029,0.04272671,0.15104531,0.42029156,0.83673847,0.26556367,0.05263443,0.07699879,0.20996046
-2.63231616,1.68788637,0.04049391,0.15279115,0.42801297,0.82810926,0.26618729,0.05196364,0.07726428,0.20852182
-2.62631316,1.68113814,0.03821109,0.15519771,0.43768073,0.82100651,0.26822568,0.05154169,0.07759362,0.20809595
-2.62031016,1.67822740,0.03590674,0.15820477,0.44901615,0.81514510,0.27153940,0.05135215,0.07798136,0.20863505
-2.61430715,1.67856878,0.03360859,0.16173842,0.46170001,0.81022451,0.27595801,0.05137496,0.07842301,0.21007179
-2.60830415,1.68151929,0.03134299,0.16571205,0.47538049,0.80593441,0.28128323,0.05158675,0.07891455,0.21232048
-2.60230115,1.68638863,0.02913423,0.17002755,0.48968197,0.80196000,0.28729305,0.05196118,0.07945182,0.21527870
-2.59629815,1.69245038,0.02700411,0.17457695,0.50421465,0.79798720,0.29374655,0.05246931,0.08002984,0.21882933
-2.59029515,1.69895438,0.02497145,0.17924427,0.51858475,0.79370782,0.30038955,0.05308011,0.08064218,0.22284312
-2.58429215,1.70514038,0.02305184,0.18390778,0.53240518,0.78882473,0.30696088,0.05376093,0.08128029,0.22718167
-2.57828914,1.71025295,0.02125747,0.18844249,0.54530632,0.78305720,0.31319914,0.05447813,0.08193299,0.23170089
-2.57228614,1.71355751,0.01959706,0.19272289,0.55694667,0.77614631,0.31884973,0.05519774,0.08258608,0.23625478
-2.56628314,1.71435713,0.01807593,0.19662583,0.56702312,0.76786034,0.32367195,0.05588613,0.08322209,0.24069948
-2.56028014,1.71200972,0.01669623,0.20003344,0.57528029,0.75800008,0.32744583,0.05651082,0.08382034,0.24489744
-2.55427714,1.70594498,0.01545721,0.20283609,0.58151877,0.74640388,0.32997848,0.05704118,0.08435711,0.24872158
-2.54827414,1.69568051,0.01435559,0.20493513,0.58560176,0.73295214,0.33110963,0.05744923,0.08480611,0.25205928
-2.54227114,1.68083638,0.01338603,0.20624546,0.58745989,0.71757106,0.33071623,0.05771032,0.08513917,0.25481597
-2.53626813,1.66114748,0.01254164,0.20669779,0.58709386,0.70023550,0.32871579,0.05780383,0.08532711,0.25691833
-2.53026513,1.63647301,0.01181448,0.20624047,0.58457474,0.68097055,0.32506835,0.05771370,0.08534081,0.25831672
-2.52426213,1.60680269,0.01119616,0.20484086,0.58004184,0.65985191,0.31977706,0.05742891,0.08515239,0.25898686
-2.51825913,1.57225906,0.01067834,0.20248620,0.57369811,0.63700465,0.31288730,0.05694377,0.08473642,0.25893073
-2.51225613,1.53309595,0.01025326,0.19918389,0.56580315,0.61260068,0.30448439,0.05625816,0.08407118,0.25817636
-2.50625313,1.48969277,0.00991423,0.19496127,0.55666409,0.58685465,0.29469010,0.05537747,0.08313987,0.25677682
-2.50025013,1.44254496,0.00965598,0.18986483,0.54662461,0.56001862,0.28365797,0.05431252,0.08193161,0.25480819
-2.49424712,1.39225082,0.00947507,0.18395892,0.53605256,0.53237550,0.27156790,0.05307925,0.08044234,0.25236668
-2.48824412,1.33949526,0.00937006,0.17732400,0.52532655,0.50423175,0.25862010,0.05169825,0.07867543,0.24956499
-2.48224112,1.28503099,0.00934171,0.17005452,0.51482219,0.47590927,0.24502869,0.05019425,0.07664205,0.24652808
-2.47623812,1.22965800,0.00939301,0.16225649,0.50489849,0.44773725,0.23101538,0.04859536,0.07436119,0.24338844
-2.47023512,1.17420208,0.00952910,0.15404485,0.49588493,0.42004381,0.21680328,0.04693241,0.07185940,0.24028120
-2.46423212,1.11949315,0.00975710,0.14554069,0.48806991,0.39314818,0.20261132,0.04523804,0.06917017,0.23733913
-2.45822911,1.06634430,0.01008584,0.13686850,0.48169092,0.36735340,0.18864926,0.04354593,0.06633311,0.23468792
-2.45222611,1.01553232,0.01052549,0.12815344,0.47692696,0.34293996,0.17511365,0.04188998,0.06339279,0.23244182
-2.44622311,0.96778019,0.01108704,0.11951884,0.47389357,0.32016050,0.16218466,0.04030348,0.06039739,0.23069984
-2.44022011,0.92374246,0.01178181,0.11108383,0.47264060,0.29923569,0.15002403,0.03881845,0.05739725,0.22954277
-2.43421711,0.88399361,0.01262082,0.10296137,0.47315291,0.28035145,0.13877398,0.03746499,0.05444329,0.22903108
-2.42821411,0.84901984,0.01361415,0.09525651,0.47535391,0.26365749,0.12855708,0.03627077,0.05158544,0.22920380
-2.42221111,0.81921438,0.01477027,0.08806517,0.47911186,0.24926701,0.11947703,0.03526067,0.04887108,0.23007836
-2.41620810,0.79487636,0.01609544,0.08147309,0.48424852,0.23725771,0.11162018,0.03445651,0.04634369,0.23165155
-2.41020510,0.77621289,0.01759306,0.07555535,0.49054989,0.22767376,0.10505760,0.03387694,0.04404155,0.23390133
-2.40420210,0.76334421,0.01926319,0.07037614,0.49777841,0.22052865,0.09984760,0.03353742,0.04199676,0.23678953
-2.39819910,0.75631142,0.02110209,0.06598884,0.50568611,0.21580875,0.09603840,0.03345037,0.04023445,0.24026522
-2.39219610,0.75508621,0.02310191,0.06243641,0.51402812,0.21347733,0.09367086,0.03362539,0.03877227,0.24426860
-2.38619310,0.75958205,0.02525056,0.05975194,0.52257577,0.21347883,0.09278102,0.03406949,0.03762025,0.24873520
-2.38019010,0.76966626,0.02753172,0.05795937,0.53112882,0.21574324,0.09340229,0.03478748,0.03678080,0.25360013
-2.37418709,0.78517212,0.02992500,0.05707428,0.53952601,0.22019025,0.09556715,0.03578231,0.03624913,0.25880217
-2.36818409,0.80591062,0.03240635,0.05710468,0.54765367,0.22673316,0.09930820,0.03705538,0.03601381,0.26428758
-2.36218109,0.83168107,0.03494859,0.05805174,0.55545167,0.23528225,0.10465857,0.03860688,0.03605762,0.27001322
-2.35617809,0.86228012,0.03752214,0.05991041,0.56291670,0.24574750,0.11165151,0.04043604,0.03635849,0.27594902
-2.35017509,0.89750881,0.04009588,0.06266991,0.57010245,0.25804067,0.12031924,0.04254126,0.03689063,0.28207959
-2.34417209,0.93717716,0.04263815,0.06631403,0.57711684,0.27207645,0.13069109,0.04492025,0.03762570,0.28840488
-2.33816908,0.98110635,0.04511783,0.07082121,0.58411635,0.28777289,0.14279096,0.04756995,0.03853404,0.29493979
-2.33216608,1.02912820,0.04750540,0.07616448,0.59129774,0.30505095,0.15663425,0.05048645,0.03958579,0.30171298
-2.32616308,1.08108225,0.04977410,0.08231119,0.59888750,0.32383324,0.17222446,0.05366476,0.04075200,0.30876462
-2.32016008,1.13681052,0.05190093,0.08922265,0.60712966,0.34404218,0.18954953,0.05709853,0.04200561,0.31614349
-2.31415708,1.19615048,0.05386763,0.09685366,0.61627238,0.36559745,0.20857825,0.06077970,0.04332226,0.32390341
-2.30815408,1.25892656,0.05566150,0.10515205,0.62655422,0.38841320,0.22925694,0.06469813,0.04468088,0.33209925
-2.30215108,1.32494099,0.05727599,0.11405826,0.63819043,0.41239495,0.25150652,0.06884122,0.04606416,0.34078276
-2.29614807,1.39396446,0.05871117,0.12350505,0.65136030,0.43743658,0.27522034,0.07319359,0.04745869,0.34999833
-2.29014507,1.46572734,0.05997389,0.13341743,0.66619586,0.46341746,0.30026290,0.07773677,0.04885503,0.35977909
-2.28414207,1.53991219,0.06107772,0.14371280,0.68277274,0.49020014,0.32646957,0.08244901,0.05024740,0.37014341
-2.27813907,1.61614805,0.06204268,0.15430148,0.70110347,0.51762863,0.35364752,0.08730525,0.05163337,0.38109199
-2.27213607,1.69400718,0.06289473,0.16508751,0.72113357,0.54552749,0.38157780,0.09227714,0.05301322,0.39260583
-2.26613307,1.77300448,0.06366493,0.17596983,0.74274066,0.57370196,0.41001873,0.09733326,0.05438931,0.40464505
-2.26013007,1.85259993,0.06438859,0.18684377,0.76573655,0.60193903,0.43871027,0.10243944,0.05576527,0.41714868
-2.25412706,1.93220404,0.06510408,0.19760292,0.78987225,0.63000967,0.46737953,0.10755928,0.05714522,0.43003540
-2.24812406,2.01118618,0.06585164,0.20814110,0.81484553,0.65767197,0.49574692,0.11265468,0.05853290,0.44320530
-2.24212106,2.08888549,0.06667197,0.21835462,0.84031071,0.68467526,0.52353298,0.11768659,0.05993096,0.45654236
-2.23611806,2.16462387,0.06760491,0.22814450,0.86589022,0.71076500,0.55046523,0.12261568,0.06134017,0.46991772
-2.23011506,2.23772041,0.06868797,0.23741872,0.89118719,0.73568811,0.57628512,0.12740316,0.06275891,0.48319345
-2.22411206,2.30750666,0.06995503,0.24609421,0.91579868,0.75919872,0.60075443,0.13201147,0.06418264,0.49622667
-2.21810905,2.37334192,0.07143495,0.25409873,0.93932871,0.78106384,0.62366094,0.13640504,0.06560371,0.50887379
-2.21210605,2.43462791,0.07315050,0.26137224,0.96140071,0.80106888,0.64482316,0.14055087,0.06701117,0.52099473
-2.20610305,2.49082205,0.07511723,0.26786796,0.98166862,0.81902265,0.66409377,0.14441910,0.06839090,0.53245682
-2.20010005,2.54144904,0.07734270,0.27355292,0.99982648,0.83476167,0.68136167,0.14798340,0.06972584,0.54313838
-2.19409705,2.58611009,0.07982586,0.27840805,1.01561594,0.84815364,0.69655261,0.15122134,0.07099650,0.55293166
-2.18809405,2.62448979,0.08255670,0.28242781,1.02883160,0.85909992,0.70962839,0.15411457,0.07218151,0.56174530
-2.18209105,2.65636045,0.08551621,0.28561936,1.03932414,0.86753697,0.72058470,0.15664895,0.07325840,0.56950597
-2.17608804,2.68158413,0.08867665,0.28800143,1.04700119,0.87343684,0.72944780,0.15881465,0.07420450,0.57615955
-2.17008504,2.70011258,0.09200210,0.28960294,1.05182624,0.87680670,0.73627038,0.16060617,0.07499785,0.58167162
-2.16408204,2.71198551,0.09544938,0.29046139,1.05381575,0.87768754,0.74112672,0.16202235,0.07561824,0.58602741
-2.15807904,2.71732757,0.09896931,0.29062132,1.05303487,0.87615225,0.74410766,0.16306645,0.07604819,0.58923147
-2.15207604,2.71634463,0.10250815,0.29013274,1.04959212,0.87230321,0.74531557,0.16374617,0.07627395,0.59130693
-2.14607304,2.70931964,0.10600944,0.28904978,1.04363346,0.86626959,0.74485983,0.16407382,0.07628639,0.59229464
-2.14007004,2.69660845,0.10941588,0.28742958,1.03533607,0.85820445,0.74285281,0.16406642,0.07608178,0.59225222
-2.13406703,2.67863582,0.11267146,0.28533138,1.02490225,0.84828192,0.73940687,0.16374592,0.07566243,0.59125313
-2.12806403,2.65589160,0.11572356,0.28281600,1.01255363,0.83669442,0.73463229,0.16313930,0.07503709,0.58938566
-2.12206103,2.62892693,0.11852498,0.27994558,0.99852591,0.82364996,0.72863631,0.16227875,0.07422119,0.58675207
-2.11605803,2.59835029,0.12103589,0.27678351,0.98306429,0.80936963,0.72152319,0.16120162,0.07323680,0.58346763
-2.11005503,2.56482286,0.12322546,0.27339455,0.96641944,0.79408511,0.71339514,0.15995033,0.07211234,0.57965954
-2.10405203,2.52905271,0.12507313,0.26984504,0.94884412,0.77803620,0.70435400,0.15857202,0.07088200,0.57546576
-2.09804902,2.49178741,0.12656953,0.26620309,0.93059021,0.76146813,0.69450332,0.15711793,0.06958495,0.57103337
-2.09204602,2.45380436,0.12771681,0.26253855,0.91190599,0.74462867,0.68395064,0.15564258,0.06826422,0.56651655
-2.08604302,2.41589865,0.12852846,0.25892281,0.89303356,0.72776488,0.67280957,0.15420253,0.06696549,0.56207409
-2.08004002,2.37886800,0.12902861,0.25542830,0.87420612,0.71111933,0.66120143,0.15285493,0.06573556,0.55786612
-2.07403702,2.34349507,0.12925075,0.25212758,0.85564506,0.69492591,0.64925623,0.15165575,0.06462077,0.55405031
-2.06803402,2.31052706,0.12923593,0.24909205,0.83755666,0.67940508,0.63711273,0.15065781,0.06366531,0.55077743
-2.06203102,2.28065343,0.12903062,0.24639029,0.82012863,0.66475879,0.62491752,0.14990861,0.06290954,0.54818635
-2.05602801,2.25448238,0.12868418,0.24408610,0.80352621,0.65116513,0.61282309,0.14944816,0.06238834,0.54639873
-2.05002501,2.23251719,0.12824620,0.24223635,0.78788837,0.63877293,0.60098488,0.14930682,0.06212954,0.54551357
-2.04402201,2.21513372,0.12776374,0.24088863,0.77332400,0.62769668,0.58955764,0.14950339,0.06215267,0.54560194
-2.03801901,2.20256048,0.12727875,0.24007907,0.75990868,0.61801193,0.57869115,0.15004343,0.06246779,0.54670219
-2.03201601,2.19486250,0.12682566,0.23983031,0.74768210,0.60975159,0.56852562,0.15091808,0.06307476,0.54881597
-2.02601301,2.19193060,0.12642941,0.24014983,0.73664668,0.60290346,0.55918727,0.15210343,0.06396282,0.55190548
-2.02001001,2.19347702,0.12610402,0.24102882,0.72676752,0.59740921,0.55078408,0.15356043,0.06511057,0.55589211
-2.01400700,2.19903841,0.12585172,0.24244175,0.71797407,0.59316502,0.54340240,0.15523563,0.06648630,0.56065689
-2.00800400,2.20798667,0.12566273,0.24434653,0.71016365,0.59002418,0.53710440,0.15706251,0.06804885,0.56604275
-2.00200100,2.21954769,0.12551581,0.24668566,0.70320679,0.58780143,0.53192668,0.15896357,0.06974871,0.57185876
-1.99599800,2.23282776,0.12537939,0.24938799,0.69695451,0.58627927,0.52788018,0.16085300,0.07152961,0.57788630
-1.98999500,2.24684669,0.12521340,0.25237133,0.69124713,0.58521579,0.52495137,0.16263996,0.07333035,0.58388682
-1.98399200,2.26057641,0.12497156,0.25554566,0.68592444,0.58435389,0.52310466,0.16423213,0.07508681,0.58961125
-1.97798899,2.27298344,0.12460412,0.25881684,0.68083672,0.58343155,0.52228593,0.16553962,0.07673426,0.59481022
-1.97198599,2.28307318,0.12406082,0.26209068,0.67585603,0.58219247,0.52242688,0.16647888,0.07820957,0.59924503
-1.96598299,2.28993395,0.12329405,0.26527706,0.67088718,0.58039681,0.52344996,0.16697645,0.07945353,0.60269856
-1.95997999,2.29277854,0.12226182,0.26829400,0.66587781,0.57783143,0.52527356,0.16697244,0.08041295,0.60498563
-1.95397699,2.29098119,0.12093062,0.27107136,0.66082678,0.57431898,0.52781707,0.16642342,0.08104260,0.60596237
-1.94797399,2.28410799,0.11927785,0.27355413,0.65579050,0.56972564,0.53100558,0.16530477,0.08130685,0.60553387
-1.94197099,2.27193922,0.11729380,0.27570486,0.65088651,0.56396691,0.53477380,0.16361216,0.08118090,0.60365991
-1.93596798,2.25448233,0.11498301,0.27750539,0.64629412,0.55701119,0.53906908,0.16136221,0.08065169,0.60035823
-1.92996498,2.23197496,0.11236496,0.27895759,0.64225180,0.54888114,0.54385334,0.15859230,0.07971828,0.59570533
-1.92396198,2.20487772,0.10947413,0.28008316,0.63905126,0.53965255,0.54910367,0.15535938,0.07839183,0.58983455
-1.91795898,2.17385729,0.10635929,0.28092241,0.63702850,0.52945096,0.55481189,0.15173811,0.07669509,0.58293167
-1.91195598,2.13976044,0.10308216,0.28153225,0.63655197,0.51844617,0.56098282,0.14781812,0.07466153,0.57522809
-1.90595298,2.10358055,0.09971554,0.28198325,0.63800838,0.50684501,0.56763163,0.14370074,0.07233405,0.56699210
-1.89994997,2.06641810,0.09634079,0.28235618,0.64178685,0.49488267,0.57478027,0.13949527,0.06976341,0.55851852
-1.89394697,2.02943715,0.09304509,0.28273802,0.64826194,0.48281310,0.58245347,0.13531491,0.06700648,0.55011731
