energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-3.31065533,1.76551062,0.00119635,0.02143338,0.25946761,0.52726658,0.22278407,0.00000000,1.08056935,0.74828852
-3.30465233,1.74614717,0.00121319,0.02045406,0.25635146,0.51986837,0.21472463,0.00000000,1.08379695,0.73786062
-3.29864932,1.72898619,0.00122458,0.01947542,0.25383369,0.51351192,0.20726176,0.00000000,1.08807025,0.72803972
-3.29264632,1.71413470,0.00123019,0.01850666,0.25192795,0.50827701,0.20050613,0.00000000,1.09322496,0.71889928
-3.28664332,1.70159902,0.00122983,0.01755587,0.25062577,0.50421197,0.19454265,0.00000000,1.09903502,0.71047238
-3.28064032,1.69128574,0.00122345,0.01662991,0.24989717,0.50133130,0.18942861,0.00000000,1.10522051,0.70275209
-3.27463732,1.68300516,0.00121114,0.01573438,0.24969175,0.49961405,0.18519275,0.00000000,1.11145696,0.69569303
-3.26863432,1.67647705,0.00119310,0.01487366,0.24994041,0.49900288,0.18183526,0.00000000,1.11738568,0.68921392
-3.26263132,1.67133858,0.00116965,0.01405096,0.25055746,0.49940398,0.17932856,0.00000000,1.12262487,0.68320091
-3.25662831,1.66715399,0.00114121,0.01326837,0.25144308,0.50068793,0.17761889,0.00000000,1.12678085,0.67751182
-3.25062531,1.66342606,0.00110827,0.01252698,0.25248623,0.50269145,0.17662861,0.00000000,1.12945942,0.67198085
-3.24462231,1.65960904,0.00107139,0.01182696,0.25356756,0.50522026,0.17625913,0.00000000,1.13027682,0.66642389
-3.23861931,1.65512293,0.00103115,0.01116769,0.25456274,0.50805288,0.17639433,0.00000000,1.12887023,0.66064425
-3.23261631,1.64936885,0.00098816,0.01054787,0.25534572,0.51094563,0.17690446,0.00000000,1.12490741,0.65443867
-3.22661331,1.64174534,0.00094304,0.00996564,0.25579211,0.51363855,0.17765032,0.00000000,1.11809551,0.64760352
-3.22061031,1.63166516,0.00089638,0.00941870,0.25578250,0.51586228,0.17848765,0.00000000,1.10818873,0.63994106
-3.21460730,1.61857244,0.00084874,0.00890444,0.25520570,0.51734567,0.17927156,0.00000000,1.09499480,0.63126569
-3.20860430,1.60195943,0.00080065,0.00842002,0.25396178,0.51782393,0.17986103,0.00000000,1.07838017,0.62140991
-3.20260130,1.58138277,0.00075258,0.00796251,0.25196485,0.51704704,0.18012309,0.00000000,1.05827381,0.61022995
-3.19659830,1.55647834,0.00070496,0.00752897,0.24914552,0.51478810,0.17993678,0.00000000,1.03466947,0.59761081
-3.19059530,1.52697440,0.00065814,0.00711655,0.24545293,0.51085125,0.17919670,0.00000000,1.00762648,0.58347064
-3.18459230,1.49270239,0.00061244,0.00672256,0.24085627,0.50507885,0.17781598,0.00000000,0.97726900,0.56776419
-3.17858929,1.45360487,0.00056811,0.00634456,0.23534577,0.49735756,0.17572864,0.00000000,0.94378360,0.55048520
-3.17258629,1.40974021,0.00052534,0.00598043,0.22893310,0.48762302,0.17289126,0.00000000,0.90741545,0.53166771
-3.16658329,1.36128385,0.00048429,0.00562839,0.22165108,0.47586288,0.16928387,0.00000000,0.86846299,0.51138611
-3.16058029,1.30852570,0.00044507,0.00528705,0.21355289,0.46211816,0.16491010,0.00000000,0.82727125,0.48975393
-3.15457729,1.25186412,0.00040776,0.00495541,0.20471051,0.44648256,0.15979654,0.00000000,0.78422410,0.46692143
-3.14857429,1.19179626,0.00037240,0.00463292,0.19521278,0.42910013,0.15399139,0.00000000,0.73973550,0.44307209
-3.14257129,1.12890549,0.00033901,0.00431939,0.18516279,0.41016109,0.14756245,0.00000000,0.69424011,0.41841801
-3.13656828,1.06384615,0.00030760,0.00401505,0.17467508,0.38989623,0.14059460,0.00000000,0.64818351,0.39319460
-3.13056528,0.99732648,0.00027815,0.00372045,0.16387241,0.36857004,0.13318684,0.00000000,0.60201237,0.36765467
-3.12456228,0.93009038,0.00025065,0.00343648,0.15288250,0.34647290,0.12544899,0.00000000,0.55616487,0.34206214
-3.11855928,0.86289871,0.00022505,0.00316430,0.14183463,0.32391286,0.11749830,0.00000000,0.51106170,0.31668576
-3.11255628,0.79651097,0.00020133,0.00290529,0.13085648,0.30120713,0.10945604,0.00000000,0.46709796,0.29179294
-3.10655328,0.73166814,0.00017943,0.00266102,0.12007112,0.27867384,0.10144418,0.00000000,0.42463606,0.26764411
-3.10055028,0.66907712,0.00015930,0.00243321,0.10959433,0.25662433,0.09358233,0.00000000,0.38400011,0.24448763
-3.09454727,0.60939743,0.00014089,0.00222369,0.09953233,0.23535621,0.08598505,0.00000000,0.34547155,0.22255550
-3.08854427,0.55323043,0.00012414,0.00203439,0.08998002,0.21514745,0.07875947,0.00000000,0.30928650,0.20206002
-3.08254127,0.50111133,0.00010900,0.00186732,0.08101967,0.19625162,0.07200341,0.00000000,0.27563447,0.18319133
-3.07653827,0.45350396,0.00009539,0.00172460,0.07272011,0.17889430,0.06580398,0.00000000,0.24465859,0.16611592
-3.07053527,0.41079812,0.00008326,0.00160842,0.06513641,0.16327070,0.06023655,0.00000000,0.21645718,0.15097600
-3.06453227,0.37330941,0.00007252,0.00152111,0.05831005,0.14954445,0.05536419,0.00000000,0.19108638,0.13788969
-3.05852926,0.34128111,0.00006311,0.00146517,0.05226936,0.13784730,0.05123741,0.00000000,0.16856377,0.12695177
-3.05252626,0.31488763,0.00005495,0.00144334,0.04703040,0.12827972,0.04789428,0.00000000,0.14887266,0.11823496
-3.04652326,0.29423920,0.00004796,0.00145861,0.04259798,0.12091221,0.04536071,0.00000000,0.13196682,0.11179153
-3.04052026,0.27938730,0.00004208,0.00151437,0.03896692,0.11578702,0.04365089,0.00000000,0.11777536,0.10765498
-3.03451726,0.27033047,0.00003723,0.00161441,0.03612332,0.11292028,0.04276794,0.00000000,0.10620760,0.10584187
-3.02851426,0.26702009,0.00003333,0.00176307,0.03404598,0.11230430,0.04270447,0.00000000,0.09715778,0.10635338
-3.02251126,0.26936595,0.00003031,0.00196528,0.03270762,0.11390998,0.04344332,0.00000000,0.09050927,0.10917679
-3.01650825,0.27724140,0.00002811,0.00222667,0.03207626,0.11768923,0.04495825,0.00000000,0.08613837,0.11428667
-3.01050525,0.29048809,0.00002665,0.00255367,0.03211628,0.12357739,0.04721459,0.00000000,0.08391754,0.12164582
-3.00450225,0.30892018,0.00002588,0.00295355,0.03278957,0.13149560,0.05017004,0.00000000,0.08371801,0.13120601
-2.99849925,0.33232817,0.00002573,0.00343451,0.03405645,0.14135318,0.05377541,0.00000000,0.08541189,0.14290845
-2.99249625,0.36048257,0.00002616,0.00400572,0.03587658,0.15305009,0.05797547,0.00000000,0.08887369,0.15668426
-2.98649325,0.39313728,0.00002711,0.00467734,0.03820967,0.16647934,0.06270993,0.00000000,0.09398144,0.17245484
-2.98049025,0.43003320,0.00002853,0.00546053,0.04101623,0.18152960,0.06791450,0.00000000,0.10061744,0.19013226
-2.97448724,0.47090175,0.00003039,0.00636741,0.04425818,0.19808773,0.07352212,0.00000000,0.10866869,0.20961987
-2.96848424,0.51546870,0.00003263,0.00741094,0.04789940,0.21604154,0.07946431,0.00000000,0.11802720,0.23081295
-2.96248124,0.56345807,0.00003523,0.00860483,0.05190626,0.23528234,0.08567267,0.00000000,0.12859010,0.25359964
-2.95647824,0.61459614,0.00003814,0.00996329,0.05624805,0.25570754,0.09208044,0.00000000,0.14025970,0.27786205
-2.95047524,0.66861524,0.00004134,0.01150082,0.06089732,0.27722284,0.09862413,0.00000000,0.15294350,0.30347743
-2.94447224,0.72525728,0.00004478,0.01323182,0.06583018,0.29974418,0.10524513,0.00000000,0.16655411,0.33031954
-2.93846923,0.78427659,0.00004845,0.01517023,0.07102644,0.32319898,0.11189123,0.00000000,0.18100910,0.35825995
-2.93246623,0.84544180,0.00005230,0.01732903,0.07646958,0.34752678,0.11851793,0.00000000,0.19623073,0.38716916
-2.92646323,0.90853664,0.00005630,0.01971972,0.08214668,0.37267892,0.12508952,0.00000000,0.21214549,0.41691763
-2.92046023,0.97335907,0.00006042,0.02235168,0.08804801,0.39861737,0.13157987,0.00000000,0.22868338,0.44737635
-2.91445723,1.03971904,0.00006463,0.02523162,0.09416660,0.42531246,0.13797273,0.00000000,0.24577692,0.47841706
-2.90845423,1.10743439,0.00006889,0.02836282,0.10049749,0.45273972,0.14426174,0.00000000,0.26335986,0.50991190
-2.90245123,1.17632532,0.00007315,0.03174460,0.10703696,0.48087579,0.15044979,0.00000000,0.28136549,0.54173267
-2.89644822,1.24620741,0.00007739,0.03537161,0.11378149,0.50969368,0.15654819,0.00000000,0.29972472,0.57374955
-2.89044522,1.31688368,0.00008154,0.03923336,0.12072673,0.53915751,0.16257516,0.00000000,0.31836390,0.60582934
-2.88444222,1.38813606,0.00008558,0.04331373,0.12786637,0.56921718,0.16855422,0.00000000,0.33720244,0.63783356
-2.87843922,1.45971703,0.00008946,0.04759066,0.13519107,0.59980325,0.17451213,0.00000000,0.35615051,0.66961629
-2.87243622,1.53134188,0.00009311,0.05203603,0.14268746,0.63082239,0.18047681,0.00000000,0.37510681,0.70102212
-2.86643322,1.60268238,0.00009651,0.05661571,0.15033724,0.66215388,0.18647512,0.00000000,0.39395678,0.73188436
-2.86043022,1.67336250,0.00009960,0.06128978,0.15811661,0.69364734,0.19253082,0.00000000,0.41257125,0.76202372
-2.85442721,1.74295671,0.00010234,0.06601303,0.16599581,0.72512221,0.19866267,0.00000000,0.43080589,0.79124769
-2.84842421,1.81099136,0.00010468,0.07073569,0.17393908,0.75636896,0.20488283,0.00000000,0.44850145,0.81935080
-2.84242121,1.87694931,0.00010658,0.07540433,0.18190487,0.78715224,0.21119570,0.00000000,0.46548507,0.84611577
-2.83641821,1.94027803,0.00010803,0.07996301,0.18984637,0.81721595,0.21759718,0.00000000,0.48157260,0.87131588
-2.83041521,2.00040089,0.00010898,0.08435454,0.19771237,0.84628997,0.22407442,0.00000000,0.49657199,0.89471830
-2.82441221,2.05673137,0.00010942,0.08852192,0.20544841,0.87409849,0.23060607,0.00000000,0.51028772,0.91608852
-2.81840920,2.10868961,0.00010934,0.09240980,0.21299802,0.90036927,0.23716298,0.00000000,0.52252600,0.93519565
-2.81240620,2.15572058,0.00010875,0.09596601,0.22030428,0.92484358,0.24370929,0.00000000,0.53310074,0.95181854
-2.80640320,2.19731290,0.00010766,0.09914296,0.22731132,0.94728621,0.25020386,0.00000000,0.54183983,0.96575224
-2.80040020,2.23301759,0.00010609,0.10189901,0.23396587,0.96749497,0.25660190,0.00000000,0.54859159,0.97681491
-2.79439720,2.26246554,0.00010409,0.10419964,0.24021873,0.98530918,0.26285675,0.00000000,0.55323094,0.98485443
-2.78839420,2.28538299,0.00010169,0.10601840,0.24602607,1.00061663,0.26892167,0.00000000,0.55566512,0.98975482
-2.78239120,2.30160418,0.00009896,0.10733761,0.25135056,1.01335867,0.27475151,0.00000000,0.55583846,0.99144191
-2.77638819,2.31108037,0.00009597,0.10814876,0.25616219,1.02353300,0.28030424,0.00000000,0.55373612,0.98988812
-2.77038519,2.31388511,0.00009280,0.10845263,0.26043888,1.03119421,0.28554230,0.00000000,0.54938644,0.98511601
-2.76438219,2.31021513,0.00008954,0.10825912,0.26416679,1.03645189,0.29043355,0.00000000,0.54286187,0.97720065
-2.75837919,2.30038723,0.00008629,0.10758676,0.26734034,1.03946656,0.29495206,0.00000000,0.53427830,0.96627041
-2.75237619,2.28483118,0.00008315,0.10646202,0.26996206,1.04044357,0.29907855,0.00000000,0.52379295,0.95250631
-2.74637319,2.26407908,0.00008023,0.10491833,0.27204213,1.03962557,0.30280057,0.00000000,0.51160077,0.93613996
-2.74037019,2.23875184,0.00007764,0.10299503,0.27359791,1.03728373,0.30611250,0.00000000,0.49792958,0.91744998
-2.73436718,2.20954344,0.00007550,0.10073615,0.27465325,1.03370853,0.30901536,0.00000000,0.48303418,0.89675720
-2.72836418,2.17720372,0.00007390,0.09818912,0.27523784,1.02920036,0.31151657,0.00000000,0.46718971,0.87441877
-2.72236118,2.14252043,0.00007295,0.09540356,0.27538649,1.02406064,0.31362964,0.00000000,0.45068448,0.85082126
-2.71635818,2.10630134,0.00007275,0.09242999,0.27513851,1.01858375,0.31537383,0.00000000,0.43381260,0.82637310
-2.71035518,2.06935692,0.00007340,0.08931875,0.27453709,1.01305018,0.31677393,0.00000000,0.41686672,0.80149653
-2.70435218,2.03248419,0.00007495,0.08611893,0.27362872,1.00772103,0.31786002,0.00000000,0.40013111,0.77661924
-2.69834917,1.99645196,0.00007749,0.08287755,0.27246270,1.00283405,0.31866729,0.00000000,0.38387528,0.75216594
-2.69234617,1.96198771,0.00008105,0.07963876,0.27109063,0.99860101,0.31923589,0.00000000,0.36834829,0.72855007
-2.68634317,1.92976618,0.00008567,0.07644327,0.26956592,0.99520641,0.31961068,0.00000000,0.35377400,0.70616577
-2.68034017,1.90039948,0.00009136,0.07332791,0.26794318,0.99280717,0.31984092,0.00000000,0.34034712,0.68538022
-2.67433717,1.87442860,0.00009810,0.07032531,0.26627757,0.99153297,0.31997977,0.00000000,0.32823027,0.66652658
-2.66833417,1.85231602,0.00010585,0.06746363,0.26462396,0.99148686,0.32008356,0.00000000,0.31755190,0.64989751
-2.66233117,1.83443926,0.00011457,0.06476650,0.26303597,0.99274590,0.32021068,0.00000000,0.30840511,0.63573941
-2.65632816,1.82108496,0.00012417,0.06225290,0.26156471,0.99536128,0.32042021,0.00000000,0.30084727,0.62424747
-2.65032516,1.81244357,0.00013454,0.05993717,0.26025747,0.99935793,0.32077010,0.00000000,0.29490032,0.61556150
-2.64432216,1.80860433,0.00014556,0.05782906,0.25915616,1.00473324,0.32131505,0.00000000,0.29055172,0.60976275
-2.63831916,1.80955089,0.00015708,0.05593373,0.25829562,1.01145508,0.32210399,0.00000000,0.28775600,0.60687165
-2.63231616,1.81515746,0.00016893,0.05425189,0.25770190,1.01945900,0.32317747,0.00000000,0.28643672,0.60684665
-2.62631316,1.82518606,0.00018094,0.05277992,0.25739059,1.02864500,0.32456479,0.00000000,0.28648895,0.60958419
-2.62031016,1.83928518,0.00019290,0.05150999,0.25736524,1.03887416,0.32628128,0.00000000,0.28778201,0.61491984
-2.61430715,1.85699030,0.00020463,0.05043029,0.25761604,1.04996546,0.32832581,0.00000000,0.29016273,0.62263077
-2.60830415,1.87772688,0.00021592,0.04952530,0.25811884,1.06169339,0.33067859,0.00000000,0.29345887,0.63243957
-2.60230115,1.90081621,0.00022656,0.04877608,0.25883462,1.07378674,0.33329970,0.00000000,0.29748295,0.64401937
-2.59629815,1.92548457,0.00023637,0.04816074,0.25970953,1.08592902,0.33612824,0.00000000,0.30203628,0.65700036
-2.59029515,1.95087597,0.00024516,0.04765487,0.26067548,1.09776095,0.33908247,0.00000000,0.30691325,0.67097769
-2.58429215,1.97606855,0.00025276,0.04723210,0.26165145,1.10888517,0.34206090,0.00000000,0.31190577,0.68552043
-2.57828914,2.00009447,0.00025904,0.04686479,0.26254536,1.11887342,0.34494437,0.00000000,0.31680783,0.70018172
-2.57228614,2.02196307,0.00026386,0.04652466,0.26325660,1.12727604,0.34759919,0.00000000,0.32142003,0.71450963
-2.56628314,2.04068651,0.00026715,0.04618360,0.26367908,1.13363368,0.34988123,0.00000000,0.32555408,0.72805862
-2.56028014,2.05530725,0.00026883,0.04581436,0.26370476,1.13749070,0.35164070,0.00000000,0.32903704,0.74040111
-2.55427714,2.06492638,0.00026887,0.04539136,0.26322736,1.13840991,0.35272764,0.00000000,0.33171528,0.75113890
-2.54827414,2.06873142,0.00026728,0.04489142,0.26214627,1.13598787,0.35299766,0.00000000,0.33345790,0.75991398
-2.54227114,2.06602276,0.00026408,0.04429438,0.26037044,1.12987009,0.35231784,0.00000000,0.33415970,0.76641828
-2.53626813,2.05623722,0.00025935,0.04358371,0.25782194,1.11976526,0.35057229,0.00000000,0.33374327,0.77040203
-2.53026513,2.03896776,0.00025316,0.04274698,0.25443917,1.10545797,0.34766732,0.00000000,0.33216052,0.77168039
-2.52426213,2.01397828,0.00024563,0.04177615,0.25017953,1.08681901,0.34353573,0.00000000,0.32939315,0.77013793
-2.51825913,1.98121288,0.00023691,0.04066779,0.24502131,1.06381279,0.33814011,0.00000000,0.32545244,0.76573096
-2.51225613,1.94079885,0.00022713,0.03942307,0.23896490,1.03650147,0.33147499,0.00000000,0.32037808,0.75848742
-2.50625313,1.89304348,0.00021648,0.03804764,0.23203303,1.00504552,0.32356764,0.00000000,0.31423616,0.74850452
-2.50025013,1.83842465,0.00020512,0.03655132,0.22427031,0.96970061,0.31447749,0.00000000,0.30711658,0.73594409
-2.49424712,1.77757570,0.00019325,0.03494773,0.21574180,0.93081111,0.30429437,0.00000000,0.29912971,0.72102602
-2.48824412,1.71126541,0.00018105,0.03325371,0.20653102,0.88880043,0.29313538,0.00000000,0.29040269,0.70402003
-2.48224112,1.64037402,0.00016870,0.03148869,0.19673716,0.84415868,0.28114086,0.00000000,0.28107543,0.68523626
-2.47623812,1.56586654,0.00015638,0.02967407,0.18647202,0.79742840,0.26846953,0.00000000,0.27129655,0.66501515
-2.47023512,1.48876465,0.00014428,0.02783245,0.17585646,0.74918893,0.25529303,0.00000000,0.26121938,0.64371707
-2.46423212,1.41011853,0.00013255,0.02598695,0.16501688,0.70004027,0.24179030,0.00000000,0.25099829,0.62171230
-2.45822911,1.33097998,0.00012135,0.02416059,0.15408163,0.65058718,0.22814191,0.00000000,0.24078545,0.59937180
-2.45222611,1.25237791,0.00011085,0.02237563,0.14317769,0.60142409,0.21452480,0.00000000,0.23072812,0.57705915
-2.44622311,1.17529730,0.00010116,0.02065312,0.13242770,0.55312167,0.20110752,0.00000000,0.22096673,0.55512413
-2.44022011,1.10066238,0.00009244,0.01901245,0.12194742,0.50621529,0.18804620,0.00000000,0.21163359,0.53389805
-2.43421711,1.02932438,0.00008480,0.01747111,0.11184380,0.46119592,0.17548156,0.00000000,0.20285239,0.51369106
-2.42821411,0.96205414,0.00007838,0.01604449,0.10221354,0.41850347,0.16353683,0.00000000,0.19473844,0.49479135
-2.42221111,0.89953951,0.00007328,0.01474584,0.09314238,0.37852276,0.15231674,0.00000000,0.18739948,0.47746620
-2.41620810,0.84238694,0.00006963,0.01358636,0.08470488,0.34158195,0.14190753,0.00000000,0.18093706,0.46196453
-2.41020510,0.79112680,0.00006755,0.01257531,0.07696478,0.30795313,0.13237790,0.00000000,0.17544825,0.44852080
-2.40420210,0.74622151,0.00006716,0.01172024,0.06997580,0.27785475,0.12378073,0.00000000,0.17102749,0.43735953
-2.39819910,0.70807554,0.00006858,0.01102732,0.06378274,0.25145556,0.11615544,0.00000000,0.16776849,0.42870028
-2.39219610,0.67704609,0.00007193,0.01050158,0.05842290,0.22887937,0.10953078,0.00000000,0.16576578,0.42276233
-2.38619310,0.65345359,0.00007735,0.01014722,0.05392756,0.21021044,0.10392784,0.00000000,0.16511595,0.41976867
-2.38019010,0.63759072,0.00008494,0.00996791,0.05032346,0.19549873,0.09936303,0.00000000,0.16591812,0.41994871
-2.37418709,0.62972930,0.00009485,0.00996703,0.04763419,0.18476490,0.09585087,0.00000000,0.16827378,0.42353940
-2.36818409,0.63012412,0.00010717,0.01014778,0.04588129,0.17800441,0.09340635,0.00000000,0.17228562,0.43078431
-2.36218109,0.63901315,0.00012199,0.01051328,0.04508513,0.17519076,0.09204678,0.00000000,0.17805546,0.44193045
-2.35617809,0.65661398,0.00013941,0.01106657,0.04526535,0.17627745,0.09179284,0.00000000,0.18568121,0.45722275
-2.35017509,0.68311624,0.00015946,0.01181049,0.04644086,0.18119880,0.09266893,0.00000000,0.19525284,0.47689628
-2.34417209,0.71867034,0.00018217,0.01274748,0.04862941,0.18986951,0.09470264,0.00000000,0.20684768,0.50116623
-2.33816908,0.76337296,0.00020749,0.01387924,0.05184675,0.20218319,0.09792338,0.00000000,0.22052497,0.53021616
-2.33216608,0.81724993,0.00023537,0.01520642,0.05610527,0.21801003,0.10236022,0.00000000,0.23632010,0.56418487
-2.32616308,0.88023755,0.00026567,0.01672816,0.06141234,0.23719392,0.10803907,0.00000000,0.25423864,0.60315256
-2.32016008,0.95216334,0.00029820,0.01844165,0.06776837,0.25954931,0.11497918,0.00000000,0.27425071,0.64712678
-2.31415708,1.03272736,0.00033271,0.02034161,0.07516455,0.28485810,0.12318940,0.00000000,0.29628578,0.69602924
-2.30815408,1.12148547,0.00036887,0.02241991,0.08358064,0.31286708,0.13266406,0.00000000,0.32022841,0.74968389
-2.30215108,1.21783566,0.00040632,0.02466511,0.09298272,0.34328607,0.14337899,0.00000000,0.34591518,0.80780729
-2.29614807,1.32100863,0.00044459,0.02706218,0.10332111,0.37578716,0.15528774,0.00000000,0.37313315,0.87000191
-2.29014507,1.43006357,0.00048321,0.02959222,0.11452862,0.41000521,0.16831831,0.00000000,0.40162005,0.93575295
-2.28414207,1.54389004,0.00052161,0.03223243,0.12651925,0.44553990,0.18237055,0.00000000,0.43106640,1.00442918
-2.27813907,1.66121637,0.00055922,0.03495607,0.13918745,0.48195923,0.19731452,0.00000000,0.46111965,1.07528817
-2.27213607,1.78062482,0.00059544,0.03773277,0.15240803,0.51880467,0.21298991,0.00000000,0.49139026,1.14748605
-2.26613307,1.90057357,0.00062965,0.04052877,0.16603683,0.55559772,0.22920672,0.00000000,0.52145973,1.22009161
-2.26013007,2.01942489,0.00066126,0.04330754,0.17991227,0.59184777,0.24574721,0.00000000,0.55089027,1.29210463
-2.25412706,2.13547889,0.00068970,0.04603037,0.19385760,0.62706098,0.26236918,0.00000000,0.57923581,1.36247787
-2.24812406,2.24701174,0.00071443,0.04865722,0.20768401,0.66074997,0.27881054,0.00000000,0.60605406,1.43014193
-2.24212106,2.35231709,0.00073498,0.05114760,0.22119445,0.69244381,0.29479501,0.00000000,0.63091893,1.49403237
-2.23611806,2.44974909,0.00075098,0.05346158,0.23418808,0.72169804,0.31003886,0.00000000,0.65343313,1.55311779
-2.23011506,2.53776549,0.00076210,0.05556076,0.24646514,0.74810437,0.32425835,0.00000000,0.67324011,1.60642813
-2.22411206,2.61496895,0.00076814,0.05740938,0.25783214,0.77129953,0.33717767,0.00000000,0.69003500,1.65308181
-2.21810905,2.68014507,0.00076901,0.05897522,0.26810716,0.79097313,0.34853704,0.00000000,0.70357399,1.69231074
-2.21210605,2.73229543,0.00076471,0.06023060,0.27712493,0.80687407,0.35810058,0.00000000,0.71368169,1.72348218
-2.20610305,2.77066428,0.00075535,0.06115310,0.28474165,0.81881540,0.36566370,0.00000000,0.72025631,1.74611651
-2.20010005,2.79475793,0.00074115,0.06172630,0.29083916,0.82667738,0.37105960,0.00000000,0.72327202,1.75990024
-2.19409705,2.80435580,0.00072243,0.06194018,0.29532836,0.83040872,0.37416462,0.00000000,0.72277886,1.76469359
-2.18809405,2.79951288,0.00069958,0.06179145,0.29815174,0.83002593,0.37490222,0.00000000,0.71889978,1.76053260
-2.18209105,2.78055346,0.00067308,0.06128359,0.29928481,0.82561093,0.37324535,0.00000000,0.71182516,1.74762541
-2.17608804,2.74805653,0.00064344,0.06042678,0.29873644,0.81730697,0.36921719,0.00000000,0.70180502,1.72634321
-2.17008504,2.70283345,0.00061122,0.05923746,0.29654801,0.80531309,0.36289013,0.00000000,0.68913924,1.69720615
-2.16408204,2.64589901,0.00057702,0.05773790,0.29279157,0.78987739,0.35438315,0.00000000,0.67416630,1.66086490
-2.15807904,2.57843715,0.00054142,0.05595543,0.28756687,0.77128926,0.34385765,0.00000000,0.65725105,1.61807877
-2.15207604,2.50176293,0.00050499,0.05392168,0.28099758,0.74987104,0.33151200,0.00000000,0.63877201,1.56969137
-2.14607304,2.41728222,0.00046830,0.05167156,0.27322685,0.72596923,0.31757503,0.00000000,0.61910895,1.51660490
-2.14007004,2.32645106,0.00043184,0.04924233,0.26441231,0.69994572,0.30229877,0.00000000,0.59863108,1.45975421
-2.13406703,2.23073615,0.00039608,0.04667254,0.25472094,0.67216911,0.28595074,0.00000000,0.57768654,1.40008167
-2.12806403,2.13157814,0.00036143,0.04400105,0.24432381,0.64300664,0.26880619,0.00000000,0.55659366,1.33851403
-2.12206103,2.03035895,0.00032822,0.04126603,0.23339111,0.61281667,0.25114053,0.00000000,0.53563407,1.27594188
-2.11605803,1.92837434,0.00029674,0.03850413,0.22208758,0.58194218,0.23322229,0.00000000,0.51504821,1.21320276
-2.11005503,1.82681237,0.00026719,0.03574969,0.21056847,0.55070515,0.21530678,0.00000000,0.49503316,1.15106815
-2.10405203,1.72673830,0.00023973,0.03303412,0.19897629,0.51940214,0.19763077,0.00000000,0.47574274,1.09023467
-2.09804902,1.62908592,0.00021446,0.03038542,0.18743831,0.48830104,0.18040821,0.00000000,0.45728983,1.03131961
-2.09204602,1.53465515,0.00019141,0.02782782,0.17606496,0.45763885,0.16382706,0.00000000,0.43975061,0.97486045
-2.08604302,1.44411533,0.00017059,0.02538159,0.16494900,0.42762080,0.14804732,0.00000000,0.42317026,0.92131796
-2.08004002,1.35801327,0.00015198,0.02306303,0.15416549,0.39842026,0.13320016,0.00000000,0.40756988,0.87108232
-2.07403702,1.27678518,0.00013553,0.02088452,0.14377255,0.37017977,0.11938803,0.00000000,0.39295385,0.82448146
-2.06803402,1.20077121,0.00012118,0.01885472,0.13381254,0.34301271,0.10668569,0.00000000,0.37931744,0.78179067
-2.06203102,1.13023138,0.00010888,0.01697883,0.12431385,0.31700570,0.09514188,0.00000000,0.36665400,0.74324280
-2.05602801,1.06536168,0.00009859,0.01525896,0.11529285,0.29222138,0.08478165,0.00000000,0.35496121,0.70903786
-2.05002501,1.00630918,0.00009029,0.01369452,0.10675615,0.26870147,0.07560894,0.00000000,0.34424625,0.67935154
-2.04402201,0.95318521,0.00008403,0.01228260,0.09870270,0.24647002,0.06760941,0.00000000,0.33452932,0.65434170
-2.03801901,0.90607580,0.00007988,0.01101841,0.09112600,0.22553658,0.06075331,0.00000000,0.32584550,0.63415242
-2.03201601,0.86504880,0.00007801,0.00989567,0.08401591,0.20589921,0.05499824,0.00000000,0.31824484,0.61891526
-2.02601301,0.83015745,0.00007866,0.00890695,0.07736031,0.18754726,0.05029173,0.00000000,0.31179060,0.60874763
-2.02001001,0.80144046,0.00008216,0.00804403,0.07114645,0.17046383,0.04657355,0.00000000,0.30655595,0.60374836
-2.01400700,0.77891875,0.00008898,0.00729816,0.06536188,0.15462785,0.04377771,0.00000000,0.30261927,0.60399070
-2.00800400,0.76258937,0.00009970,0.00666030,0.05999509,0.14001576,0.04183415,0.00000000,0.30005843,0.60951348
-2.00200100,0.75241744,0.00011504,0.00612129,0.05503588,0.12660279,0.04067010,0.00000000,0.29894444,0.62031079
-1.99599800,0.74832676,0.00013590,0.00567203,0.05047541,0.11436394,0.04021114,0.00000000,0.29933481,0.63632128
-1.98999500,0.75019007,0.00016333,0.00530354,0.04630601,0.10327459,0.04038213,0.00000000,0.30126724,0.65741772
-1.98399200,0.75782003,0.00019858,0.00500705,0.04252094,0.09331090,0.04110782,0.00000000,0.30475388,0.68339775
-1.97798899,0.77096163,0.00024307,0.00477407,0.03911392,0.08444991,0.04231341,0.00000000,0.30977669,0.71397672
-1.97198599,0.78928696,0.00029842,0.00459642,0.03607875,0.07666962,0.04392510,0.00000000,0.31628404,0.74878324
-1.96598299,0.81239291,0.00036641,0.00446624,0.03340880,0.06994888,0.04587053,0.00000000,0.32418902,0.78735819
-1.95997999,0.83980239,0.00044901,0.00437606,0.03109668,0.06426725,0.04807926,0.00000000,0.33336941,0.82915742
-1.95397699,0.87096912,0.00054832,0.00431880,0.02913391,0.05960483,0.05048337,0.00000000,0.34366943,0.87355853
-1.94797399,0.90528621,0.00066654,0.00428784,0.02751073,0.05594217,0.05301805,0.00000000,0.35490320,0.91987153
