energy_ev,total_up,Au_p_up,Au_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-0.08104052,1.10085573,0.40901508,0.13471242,0.89473154,0.05410156,0.04841889,0.10646783,0.47237431,0.00000000
-0.07503752,1.06449701,0.39601303,0.13243610,0.89873857,0.05103949,0.04460859,0.10932558,0.45441912,0.00000000
-0.06903452,1.03193178,0.38374991,0.13077316,0.90644091,0.04810406,0.04090273,0.11289223,0.43786554,0.00000000
-0.06303152,1.00358031,0.37241624,0.12975691,0.91801696,0.04532405,0.03734515,0.11713687,0.42301625,0.00000000
-0.05702851,0.97984075,0.36219196,0.12941895,0.93357001,0.04272872,0.03397563,0.12202849,0.41015590,0.00000000
-0.05102551,0.96107348,0.35324112,0.12978703,0.95312224,0.04034684,0.03082926,0.12753545,0.39954271,0.00000000
-0.04502251,0.94758618,0.34570724,0.13088304,0.97661090,0.03820573,0.02793600,0.13362505,0.39140058,0.00000000
-0.03901951,0.93962040,0.33970946,0.13272112,1.00388642,0.03633034,0.02532044,0.14026301,0.38591178,0.00000000
-0.03301651,0.93734004,0.33533970,0.13530600,1.03471279,0.03474236,0.02300164,0.14741318,0.38321058,0.00000000
-0.02701351,0.94082235,0.33266075,0.13863171,1.06876985,0.03345941,0.02099321,0.15503726,0.38337812,0.00000000
-0.02101051,0.95005174,0.33170535,0.14268070,1.10565768,0.03249450,0.01930337,0.16309481,0.38643854,0.00000000
-0.01500750,0.96491666,0.33247631,0.14742345,1.14490282,0.03185543,0.01793521,0.17154337,0.39235666,0.00000000
-0.00900450,0.98520954,0.33494747,0.15281853,1.18596622,0.03154454,0.01688698,0.18033884,0.40103729,0.00000000
-0.00300150,1.01062997,0.33906549,0.15881326,1.22825286,0.03155849,0.01615241,0.18943597,0.41232617,0.00000000
0.00300150,1.04079084,0.34475230,0.16534478,1.27112297,0.03188833,0.01572104,0.19878918,0.42601261,0.00000000
0.00900450,1.07522729,0.35190818,0.17234168,1.31390456,0.03251961,0.01557860,0.20835342,0.44183385,0.00000000
0.01500750,1.11340819,0.36041516,0.17972594,1.35590734,0.03343275,0.01570735,0.21808527,0.45948087,0.00000000
0.02101051,1.15474977,0.37014081,0.18741532,1.39643759,0.03460348,0.01608646,0.22794402,0.47860574,0.00000000
0.02701351,1.19863085,0.38094213,0.19532586,1.43481404,0.03600342,0.01669237,0.23789286,0.49883021,0.00000000
0.03301651,1.24440920,0.39266950,0.20337465,1.47038417,0.03760076,0.01749912,0.24790003,0.51975524,0.00000000
0.03901951,1.29143844,0.40517046,0.21148245,1.50254075,0.03936102,0.01847879,0.25793974,0.54097142,0.00000000
0.04502251,1.33908476,0.41829336,0.21957626,1.53073798,0.04124785,0.01960183,0.26799306,0.56206958,0.00000000
0.05102551,1.38674292,0.43189051,0.22759158,1.55450685,0.04322385,0.02083757,0.27804831,0.58265169,0.00000000
0.05702851,1.43385072,0.44582101,0.23547431,1.57346898,0.04525142,0.02215462,0.28810126,0.60234121,0.00000000
0.06303152,1.47990139,0.45995292,0.24318204,1.58734827,0.04729357,0.02352141,0.29815476,0.62079283,0.00000000
0.06903452,1.52445335,0.47416479,0.25068481,1.59597991,0.04931463,0.02490674,0.30821796,0.63770113,0.00000000
0.07503752,1.56713683,0.48834654,0.25796512,1.59931594,0.05128100,0.02628028,0.31830499,0.65280770,0.00000000
0.08104052,1.60765710,0.50239954,0.26501730,1.59742708,0.05316166,0.02761323,0.32843312,0.66590661,0.00000000
0.08704352,1.64579409,0.51623607,0.27184603,1.59050029,0.05492874,0.02887877,0.33862051,0.67684787,0.00000000
0.09304652,1.68139840,0.52977797,0.27846437,1.57883209,0.05655782,0.03005271,0.34888359,0.68553880,0.00000000
0.09904952,1.71438412,0.54295488,0.28489113,1.56281753,0.05802818,0.03111389,0.35923413,0.69194325,0.00000000
0.10505253,1.74471866,0.55570185,0.29114778,1.54293526,0.05932296,0.03204461,0.36967630,0.69607876,0.00000000
0.11105553,1.77241036,0.56795682,0.29725519,1.51972905,0.06042911,0.03283096,0.38020377,0.69801173,0.00000000
0.11705853,1.79749457,0.57965794,0.30323020,1.49378669,0.06133732,0.03346304,0.39079708,0.69785102,0.00000000
0.12306153,1.82001914,0.59074100,0.30908242,1.46571697,0.06204176,0.03393500,0.40142149,0.69574018,0.00000000
0.12906453,1.84003010,0.60113719,0.31481124,1.43612609,0.06253988,0.03424504,0.41202547,0.69184877,0.00000000
0.13506753,1.85755871,0.61077146,0.32040354,1.40559430,0.06283199,0.03439521,0.42254001,0.68636323,0.00000000
0.14107054,1.87261044,0.61956149,0.32583193,1.37465420,0.06292096,0.03439112,0.43287879,0.67947785,0.00000000
0.14707354,1.88515683,0.62741757,0.33105400,1.34377168,0.06281181,0.03424156,0.44293936,0.67138604,0.00000000
0.15307654,1.89513066,0.63424335,0.33601233,1.31333035,0.06251132,0.03395799,0.45260530,0.66227268,0.00000000
0.15907954,1.90242476,0.63993751,0.34063559,1.28362039,0.06202776,0.03355402,0.46174927,0.65230750,0.00000000
0.16508254,1.90689458,0.64439635,0.34484046,1.25483225,0.06137048,0.03304477,0.47023683,0.64164015,0.00000000
0.17108554,1.90836432,0.64751710,0.34853445,1.22705536,0.06054974,0.03244631,0.47793095,0.63039671,0.00000000
0.17708854,1.90663613,0.64920174,0.35161937,1.20028197,0.05957645,0.03177507,0.48469675,0.61867810,0.00000000
0.18309155,1.90150182,0.64936128,0.35399535,1.17441557,0.05846202,0.03104725,0.49040652,0.60655998,0.00000000
0.18909455,1.89275619,0.64791998,0.35556511,1.14928350,0.05721826,0.03027837,0.49494446,0.59409428,0.00000000
0.19509755,1.88021114,0.64481946,0.35623830,1.12465273,0.05585727,0.02948282,0.49821106,0.58131190,0.00000000
0.20110055,1.86370952,0.64002227,0.35593563,1.10024800,0.05439139,0.02867354,0.50012677,0.56822645,0.00000000
0.20710355,1.84313787,0.63351477,0.35459259,1.07577112,0.05283315,0.02786176,0.50063478,0.55483860,0.00000000
0.21310655,1.81843712,0.62530908,0.35216254,1.05092041,0.05119525,0.02705683,0.49970285,0.54114075,0.00000000
0.21910955,1.78961073,0.61544393,0.34861900,1.02540919,0.04949044,0.02626616,0.49732388,0.52712165,0.00000000
0.22511256,1.75672963,0.60398447,0.34395708,0.99898240,0.04773154,0.02549521,0.49351552,0.51277073,0.00000000
0.23111556,1.71993390,0.59102084,0.33819391,0.97143059,0.04593127,0.02474755,0.48831860,0.49808181,0.00000000
0.23711856,1.67943112,0.57666584,0.33136820,0.94260068,0.04410217,0.02402500,0.48179473,0.48305615,0.00000000
0.24312156,1.63549172,0.56105165,0.32353881,0.91240323,0.04225651,0.02332780,0.47402313,0.46770460,0.00000000
0.24912456,1.58844172,0.54432591,0.31478269,0.88081607,0.04040610,0.02265477,0.46509697,0.45204894,0.00000000
0.25512756,1.53865355,0.52664746,0.30519211,0.84788443,0.03856220,0.02200359,0.45511955,0.43612246,0.00000000
0.26113057,1.48653577,0.50818187,0.29487157,0.81371798,0.03673542,0.02137099,0.44420046,0.41996978,0.00000000
0.26713357,1.43252233,0.48909721,0.28393437,0.77848520,0.03493557,0.02075303,0.43245208,0.40364622,0.00000000
0.27313657,1.37706229,0.46956018,0.27249928,0.74240571,0.03317163,0.02014530,0.41998661,0.38721680,0.00000000
0.27913957,1.32061059,0.44973290,0.26068729,0.70574133,0.03145176,0.01954317,0.40691372,0.37075505,0.00000000
0.28514257,1.26362056,0.42977047,0.24861874,0.66878640,0.02978327,0.01894203,0.39333912,0.35434192,0.00000000
0.29114557,1.20653844,0.40981942,0.23641088,0.63185819,0.02817274,0.01833748,0.37936388,0.33806477,0.00000000
0.29714857,1.14980009,0.39001705,0.22417595,0.59528784,0.02662612,0.01772549,0.36508462,0.32201676,0.00000000
0.30315158,1.09383009,0.37049163,0.21201989,0.55941230,0.02514891,0.01710263,0.35059441,0.30629646,0.00000000
0.30915458,1.03904270,0.35136334,0.20004151,0.52456768,0.02374631,0.01646614,0.33598426,0.29100794,0.00000000
0.31515758,0.98584453,0.33274582,0.18833230,0.49108405,0.02242351,0.01581410,0.32134503,0.27626113,0.00000000
0.32116058,0.93463834,0.31474808,0.17697655,0.45928181,0.02118584,0.01514546,0.30676949,0.26217242,0.00000000
0.32716358,0.88582731,0.29747653,0.16605193,0.42946949,0.02003897,0.01446013,0.29235439,0.24886543,0.00000000
0.33316658,0.83981910,0.28103695,0.15563016,0.40194279,0.01898914,0.01375896,0.27820222,0.23647172,0.00000000
0.33916958,0.79702914,0.26553619,0.14577785,0.37698451,0.01804325,0.01304373,0.26442260,0.22513140,0.00000000
0.34517259,0.75788249,0.25108331,0.13655725,0.35486505,0.01720891,0.01231709,0.25113296,0.21499331,0.00000000
0.35117559,0.72281372,0.23779013,0.12802686,0.33584308,0.01649453,0.01158245,0.23845856,0.20621488,0.00000000
0.35717859,0.69226449,0.22577090,0.12024182,0.32016605,0.01590917,0.01084391,0.22653172,0.19896121,0.00000000
0.36318159,0.66667869,0.21514131,0.11325400,0.30807011,0.01546243,0.01010603,0.21549016,0.19340362,0.00000000
0.36918459,0.64649481,0.20601654,0.10711172,0.29977924,0.01516423,0.00937378,0.20547467,0.18971736,0.00000000
0.37518759,0.63213606,0.19850861,0.10185920,0.29550335,0.01502452,0.00865226,0.19662598,0.18807856,0.00000000
0.38119060,0.62399807,0.19272304,0.09753561,0.29543515,0.01505292,0.00794661,0.18908115,0.18866040,0.00000000
0.38719360,0.62243499,0.18875501,0.09417387,0.29974591,0.01525830,0.00726178,0.18296941,0.19162864,0.00000000
0.39319660,0.62774422,0.18668511,0.09179933,0.30857998,0.01564838,0.00660243,0.17840790,0.19713645,0.00000000
0.39919960,0.64015065,0.18657506,0.09042816,0.32204834,0.01622921,0.00597272,0.17549715,0.20531888,0.00000000
0.40520260,0.65979096,0.18846333,0.09006587,0.34022137,0.01700474,0.00537628,0.17431683,0.21628688,0.00000000
0.41120560,0.68669879,0.19236121,0.09070580,0.36312111,0.01797638,0.00481604,0.17492171,0.23012131,0.00000000
0.41720860,0.72079149,0.19824925,0.09232779,0.39071338,0.01914261,0.00429424,0.17733804,0.24686698,0.00000000
0.42321161,0.76185929,0.20607441,0.09489715,0.42290018,0.02049860,0.00381235,0.18156060,0.26652702,0.00000000
0.42921461,0.80955732,0.21574806,0.09836389,0.45951267,0.02203597,0.00337110,0.18755045,0.28905777,0.00000000
0.43521761,0.86340124,0.22714503,0.10266242,0.50030538,0.02374265,0.00297049,0.19523346,0.31436448,0.00000000
0.44122061,0.92276686,0.24010359,0.10771168,0.54495180,0.02560277,0.00260985,0.20449986,0.34229808,0.00000000
0.44722361,0.98689407,0.25442678,0.11341578,0.59304193,0.02759674,0.00228792,0.21520464,0.37265306,0.00000000
0.45322661,1.05489518,0.26988479,0.11966506,0.64408205,0.02970143,0.00200289,0.22716901,0.40516696,0.00000000
0.45922961,1.12576781,0.28621848,0.12633781,0.69749695,0.03189049,0.00175255,0.24018276,0.43952133,0.00000000
0.46523262,1.19841196,0.30314409,0.13330226,0.75263490,0.03413476,0.00153437,0.25400769,0.47534453,0.00000000
0.47123562,1.27165104,0.32035883,0.14041914,0.80877538,0.03640280,0.00134558,0.26838181,0.51221623,0.00000000
0.47723862,1.34425632,0.33754730,0.14754451,0.86513959,0.03866159,0.00118328,0.28302441,0.54967379,0.00000000
0.48324162,1.41497402,0.35438859,0.15453288,0.92090358,0.04087720,0.00104452,0.29764181,0.58722039,0.00000000
0.48924462,1.48255432,0.37056378,0.16124047,0.97521382,0.04301560,0.00092640,0.31193366,0.62433466,0.00000000
0.49524762,1.54578135,0.38576354,0.16752859,1.02720475,0.04504350,0.00082614,0.32559962,0.66048183,0.00000000
0.50125063,1.60350318,0.39969577,0.17326691,1.07601794,0.04692916,0.00074107,0.33834627,0.69512586,0.00000000
0.50725363,1.65466065,0.41209280,0.17833657,1.12082219,0.04864321,0.00066878,0.34989402,0.72774229,0.00000000
0.51325663,1.69831423,0.42271802,0.18263307,1.16083399,0.05015944,0.00060705,0.35998384,0.75783146,0.00000000
0.51925963,1.73366774,0.43137171,0.18606866,1.19533758,0.05145542,0.00055394,0.36838353,0.78493140,0.00000000
0.52526263,1.76008815,0.43789571,0.18857440,1.22370395,0.05251312,0.00050775,0.37489350,0.80863015,0.00000000
0.53126563,1.77712074,0.44217702,0.19010158,1.24540791,0.05331932,0.00046704,0.37935160,0.82857681,0.00000000
0.53726863,1.78449889,0.44414986,0.19062255,1.26004270,0.05386590,0.00043063,0.38163710,0.84449097,0.00000000
0.54327164,1.78214833,0.44379646,0.19013097,1.26733145,0.05414997,0.00039754,0.38167345,0.85616999,0.00000000
0.54927464,1.77018554,0.44114623,0.18864134,1.26713495,0.05417382,0.00036703,0.37942988,0.86349386,0.00000000
0.55527764,1.74891038,0.43627364,0.18618801,1.25945545,0.05394469,0.00033853,0.37492169,0.86642741,0.00000000
0.56128064,1.71879343,0.42929462,0.18282357,1.24443617,0.05347439,0.00031163,0.36820922,0.86501961,0.00000000
0.56728364,1.68045825,0.42036191,0.17861666,1.22235664,0.05277882,0.00028606,0.35939557,0.85940008,0.00000000
0.57328664,1.63465962,0.40965928,0.17364954,1.19362379,0.05187725,0.00026164,0.34862309,0.84977297,0.00000000
0.57928964,1.58225843,0.39739513,0.16801516,1.15875943,0.05079164,0.00023830,0.33606887,0.83640835,0.00000000
0.58529265,1.52419426,0.38379544,0.16181411,1.11838427,0.04954581,0.00021600,0.32193926,0.81963162,0.00000000
0.59129565,1.46145688,0.36909665,0.15515154,1.07319941,0.04816462,0.00019476,0.30646378,0.79981140,0.00000000
0.59729865,1.39505757,0.35353850,0.14813401,1.02396587,0.04667315,0.00017463,0.28988853,0.77734641,0.00000000
0.60330165,1.32600152,0.33735729,0.14086661,0.97148305,0.04509593,0.00015566,0.27246937,0.75265204,0.00000000
0.60930465,1.25526229,0.32077972,0.13345024,0.91656696,0.04345623,0.00013789,0.25446522,0.72614722,0.00000000
0.61530765,1.18375911,0.30401745,0.12597932,0.86002909,0.04177547,0.00012137,0.23613150,0.69824205,0.00000000
0.62131066,1.11233786,0.28726279,0.11853993,0.80265662,0.04007276,0.00010614,0.21771422,0.66932688,0.00000000
0.62731366,1.04175620,0.27068537,0.11120831,0.74519479,0.03836460,0.00009220,0.19944460,0.63976319,0.00000000
0.63331666,0.97267312,0.25442998,0.10405004,0.68833187,0.03666463,0.00007955,0.18153463,0.60987655,0.00000000
0.63931966,0.90564311,0.23861564,0.09711955,0.63268726,0.03498369,0.00006816,0.16417351,0.57995196,0.00000000
0.64532266,0.84111465,0.22333565,0.09046020,0.57880286,0.03332985,0.00005801,0.14752512,0.55023144,0.00000000
0.65132566,0.77943288,0.20865879,0.08410476,0.52713791,0.03170869,0.00004903,0.13172650,0.52091401,0.00000000
0.65732866,0.72084584,0.19463124,0.07807627,0.47806712,0.03012360,0.00004115,0.11688733,0.49215765,0.00000000
0.66333167,0.66551365,0.18127933,0.07238919,0.43188197,0.02857620,0.00003430,0.10309030,0.46408300,0.00000000
0.66933467,0.61352004,0.16861264,0.06705080,0.38879472,0.02706678,0.00002841,0.09039237,0.43677851,0.00000000
0.67533767,0.56488529,0.15662754,0.06206264,0.34894479,0.02559475,0.00002338,0.07882666,0.41030645,0.00000000
0.68134067,0.51957997,0.14531075,0.05742212,0.31240694,0.02415913,0.00001914,0.06840491,0.38470945,0.00000000
0.68734367,0.47753870,0.13464285,0.05312394,0.27920072,0.02275896,0.00001561,0.05912034,0.36001714,0.00000000
0.69334667,0.43867324,0.12460155,0.04916159,0.24930061,0.02139365,0.00001271,0.05095072,0.33625241,0.00000000
0.69934967,0.40288449,0.11516467,0.04552847,0.22264645,0.02006330,0.00001039,0.04386158,0.31343703,0.00000000
0.70535268,0.37007280,0.10631257,0.04221899,0.19915352,0.01876890,0.00000860,0.03780924,0.29159644,0.00000000
0.71135568,0.34014645,0.09803021,0.03922927,0.17872198,0.01751247,0.00000732,0.03274383,0.27076342,0.00000000
0.71735868,0.31302805,0.09030862,0.03655772,0.16124531,0.01629710,0.00000652,0.02861183,0.25098058,0.00000000
0.72336168,0.28865887,0.08314589,0.03420522,0.14661752,0.01512695,0.00000624,0.02535843,0.23230181,0.00000000
0.72936468,0.26700111,0.07654770,0.03217518,0.13473895,0.01400710,0.00000652,0.02292936,0.21479256,0.00000000
0.73536768,0.24803832,0.07052746,0.03047326,0.12552057,0.01294348,0.00000746,0.02127228,0.19852923,0.00000000
0.74137069,0.23177414,0.06510607,0.02910698,0.11888686,0.01194263,0.00000922,0.02033781,0.18359766,0.00000000
0.74737369,0.21822979,0.06031147,0.02808510,0.11477723,0.01101148,0.00001200,0.02007996,0.17009114,0.00000000
0.75337669,0.20744035,0.05617795,0.02741690,0.11314617,0.01015719,0.00001611,0.02045636,0.15810785,0.00000000
0.75937969,0.19945037,0.05274533,0.02711142,0.11396220,0.00938687,0.00002197,0.02142794,0.14774806,0.00000000
0.76538269,0.19430906,0.05005808,0.02717660,0.11720592,0.00870742,0.00003013,0.02295845,0.13911123,0.00000000
0.77138569,0.19206516,0.04816439,0.02761847,0.12286729,0.00812530,0.00004131,0.02501372,0.13229302,0.00000000
0.77738869,0.19276206,0.04711518,0.02844035,0.13094230,0.00764642,0.00005645,0.02756076,0.12738237,0.00000000
0.78339170,0.19643302,0.04696315,0.02964216,0.14142933,0.00727596,0.00007673,0.03056686,0.12445869,0.00000000
0.78939470,0.20309694,0.04776181,0.03121984,0.15432546,0.00701827,0.00010366,0.03399858,0.12358915,0.00000000
0.79539770,0.21275466,0.04956445,0.03316488,0.16962269,0.00687682,0.00013911,0.03782104,0.12482607,0.00000000
0.80140070,0.22538603,0.05242312,0.03546408,0.18730455,0.00685408,0.00018541,0.04199714,0.12820444,0.00000000
0.80740370,0.24094759,0.05638757,0.03809937,0.20734302,0.00695150,0.00024538,0.04648719,0.13373950,0.00000000
0.81340670,0.25937122,0.06150411,0.04104797,0.22969606,0.00716946,0.00032244,0.05124870,0.14142443,0.00000000
0.81940970,0.28056351,0.06781449,0.04428260,0.25430573,0.00750727,0.00042068,0.05623645,0.15122812,0.00000000
0.82541271,0.30440600,0.07535466,0.04777196,0.28109712,0.00796309,0.00054492,0.06140294,0.16309313,0.00000000
0.83141571,0.33075620,0.08415359,0.05148138,0.30997798,0.00853396,0.00070080,0.06669907,0.17693380,0.00000000
0.83741871,0.35944942,0.09423208,0.05537355,0.34083914,0.00921580,0.00089480,0.07207506,0.19263477,0.00000000
0.84342171,0.39030120,0.10560164,0.05940950,0.37355574,0.01000334,0.00113431,0.07748164,0.21004986,0.00000000
0.84942471,0.42311038,0.11826342,0.06354950,0.40798902,0.01089020,0.00142760,0.08287138,0.22900150,0.00000000
0.85542771,0.45766261,0.13220735,0.06775420,0.44398869,0.01186889,0.00178383,0.08820007,0.24928098,0.00000000
0.86143072,0.49373413,0.14741135,0.07198559,0.48139570,0.01293085,0.00221295,0.09342810,0.27064944,0.00000000
0.86743372,0.53109575,0.16384079,0.07620802,0.52004516,0.01406649,0.00272559,0.09852178,0.29283988,0.00000000
0.87343672,0.56951666,0.18144816,0.08038910,0.55976921,0.01526534,0.00333289,0.10345440,0.31556018,0.00000000
0.87943972,0.60876805,0.20017287,0.08450042,0.60039972,0.01651609,0.00404625,0.10820706,0.33849728,0.00000000
0.88544272,0.64862619,0.21994130,0.08851813,0.64177033,0.01780680,0.00487704,0.11276917,0.36132238,0.00000000
0.89144572,0.68887484,0.24066697,0.09242321,0.68371794,0.01912499,0.00583623,0.11713849,0.38369715,0.00000000
0.89744872,0.72930687,0.26225077,0.09620163,0.72608321,0.02045786,0.00693396,0.12132073,0.40528084,0.00000000
0.90345173,0.76972482,0.28458133,0.09984409,0.76871011,0.02179248,0.00817908,0.12532878,0.42573801,0.00000000
0.90945473,0.80994046,0.30753534,0.10334560,0.81144433,0.02311598,0.00957860,0.12918137,0.44474677,0.00000000
0.91545773,0.84977340,0.33097786,0.10670480,0.85413070,0.02441572,0.01113719,0.13290147,0.46200701,0.00000000
0.92146073,0.88904859,0.35476267,0.10992303,0.89660967,0.02567953,0.01285661,0.13651429,0.47724857,0.00000000
0.92746373,0.92759322,0.37873248,0.11300333,0.93871308,0.02689581,0.01473522,0.14004508,0.49023878,0.00000000
0.93346673,0.96523299,0.40271929,0.11594922,0.98025953,0.02805377,0.01676750,0.14351682,0.50078923,0.00000000
0.93946973,1.00178821,0.42654472,0.11876354,1.02104974,0.02914346,0.01894367,0.14694797,0.50876137,0.00000000
0.94547274,1.03707017,0.45002061,0.12144732,1.06086237,0.03015595,0.02124945,0.15035029,0.51407071,0.00000000
0.95147574,1.07087811,0.47294989,0.12399872,1.09945077,0.03108336,0.02366592,0.15372708,0.51668945,0.00000000
0.95747874,1.10299724,0.49512787,0.12641228,1.13654117,0.03191895,0.02616956,0.15707173,0.51664754,0.00000000
0.96348174,1.13319830,0.51634417,0.12867831,1.17183278,0.03265715,0.02873251,0.16036687,0.51403189,0.00000000
0.96948474,1.16123892,0.53638524,0.13078265,1.20500011,0.03329355,0.03132300,0.16358410,0.50898401,0.00000000
0.97548774,1.18686710,0.55503774,0.13270685,1.23569789,0.03382500,0.03390595,0.16668438,0.50169611,0.00000000
0.98149075,1.20982682,0.57209268,0.13442859,1.26356859,0.03424958,0.03644386,0.16961906,0.49240583,0.00000000
0.98749375,1.22986594,0.58735036,0.13592256,1.28825258,0.03456665,0.03889775,0.17233163,0.48138982,0.00000000
0.99349675,1.24674592,0.60062602,0.13716157,1.30940052,0.03477686,0.04122840,0.17475993,0.46895649,0.00000000
0.99949975,1.26025319,0.61175603,0.13811804,1.32668778,0.03488227,0.04339750,0.17683890,0.45543813,0.00000000
1.00550275,1.27021156,0.62060435,0.13876552,1.33983000,0.03488631,0.04536908,0.17850363,0.44118276,0.00000000
1.01150575,1.27649490,0.62706903,0.13908045,1.34859911,0.03479387,0.04711076,0.17969263,0.42654579,0.00000000
1.01750875,1.27903948,0.63108831,0.13904381,1.35283900,0.03461134,0.04859504,0.18035098,0.41188192,0.00000000
1.02351176,1.27785496,0.63264604,0.13864265,1.35247968,0.03434660,0.04980046,0.18043345,0.39753730,0.00000000
1.02951476,1.27303329,0.63177600,0.13787145,1.34754917,0.03400902,0.05071257,0.17990713,0.38384214,0.00000000
1.03551776,1.26475475,0.62856471,0.13673307,1.33818205,0.03360937,0.05132469,0.17875366,0.37110391,0.00000000
1.04152076,1.25329047,0.62315253,0.13523936,1.32462406,0.03315973,0.05163838,0.17697076,0.35960111,0.00000000
1.04752376,1.23900097,0.61573284,0.13341125,1.30723210,0.03267327,0.05166365,0.17457311,0.34957777,0.00000000
1.05352676,1.22233048,0.60654897,0.13127848,1.28646922,0.03216403,0.05141883,0.17159238,0.34123862,0.00000000
1.05952976,1.20379704,0.59588922,0.12887865,1.26289473,0.03164660,0.05093011,0.16807663,0.33474502,0.00000000
1.06553277,1.18397863,0.58407975,0.12625604,1.23714949,0.03113579,0.05023080,0.16408885,0.33021164,0.00000000
1.07153577,1.16349594,0.57147580,0.12345992,1.20993690,0.03064614,0.04936029,0.15970500,0.32770405,0.00000000
1.07753877,1.14299242,0.55845150,0.12054262,1.18200040,0.03019158,0.04836279,0.15501147,0.32723718,0.00000000
1.08354177,1.12311264,0.54538866,0.11755743,1.15409850,0.02978494,0.04728586,0.15010221,0.32877477,0.00000000
1.08954477,1.10447997,0.53266523,0.11455644,1.12697839,0.02943750,0.04617883,0.14507568,0.33222994,0.00000000
1.09554777,1.08767483,0.52064369,0.11158846,1.10134941,0.02915867,0.04509119,0.14003178,0.33746696,0.00000000
1.10155078,1.07321451,0.50966021,0.10869711,1.07785775,0.02895561,0.04407091,0.13506890,0.34430424,0.00000000
1.10755378,1.06153576,0.50001484,0.10591931,1.05706346,0.02883299,0.04316296,0.13028133,0.35251862,0.00000000
1.11355678,1.05298093,0.49196338,0.10328400,1.03942105,0.02879291,0.04240784,0.12575702,0.36185104,0.00000000
1.11955978,1.04778847,0.48571115,0.10081150,1.02526437,0.02883478,0.04184043,0.12157593,0.37201333,0.00000000
1.12556278,1.04608823,0.48140899,0.09851323,1.01479678,0.02895551,0.04148899,0.11780884,0.38269618,0.00000000
1.13156578,1.04790166,0.47915162,0.09639198,1.00808674,0.02914961,0.04137450,0.11451681,0.39357803,0.00000000
1.13756878,1.05314692,0.47897829,0.09444265,1.00506915,0.02940960,0.04151027,0.11175110,0.40433458,0.00000000
1.14357179,1.06164850,0.48087570,0.09265331,1.00555216,0.02972633,0.04190188,0.10955362,0.41464860,0.00000000
1.14957479,1.07315057,0.48478281,0.09100673,1.00922918,0.03008946,0.04254735,0.10795769,0.42421974,0.00000000
1.15557779,1.08733348,0.49059741,0.08948197,1.01569519,0.03048803,0.04343768,0.10698908,0.43277380,0.00000000
1.16158079,1.10383217,0.49818378,0.08805616,1.02446669,0.03091091,0.04455751,0.10666716,0.44007123,0.00000000
1.16758379,1.12225557,0.50738120,0.08670625,1.03500410,0.03134734,0.04588611,0.10700604,0.44591423,0.00000000
1.17358679,1.14220587,0.51801277,0.08541068,1.04673553,0.03178743,0.04739835,0.10801559,0.45015243,0.00000000
1.17958979,1.16329657,0.52989400,0.08415073,1.05908085,0.03222253,0.04906589,0.10970222,0.45268652,0.00000000
1.18559280,1.18516835,0.54284090,0.08291164,1.07147479,0.03264555,0.05085827,0.11206938,0.45346996,0.00000000
1.19159580,1.20750218,0.55667705,0.08168341,1.08338816,0.03305118,0.05274410,0.11511765,0.45250851,0.00000000
1.19759880,1.23002881,0.57123947,0.08046109,1.09434626,0.03343604,0.05469199,0.11884454,0.44985765,0.00000000
1.20360180,1.25253462,0.58638312,0.07924481,1.10394377,0.03379862,0.05667148,0.12324392,0.44561809,0.00000000
1.20960480,1.27486346,0.60198376,0.07803929,1.11185564,0.03413919,0.05865376,0.12830515,0.43992959,0.00000000
1.21560780,1.29691491,0.61793941,0.07685317,1.11784374,0.03445964,0.06061215,0.13401207,0.43296334,0.00000000
1.22161081,1.31863906,0.63417022,0.07569800,1.12175919,0.03476317,0.06252244,0.14034182,0.42491352,0.00000000
1.22761381,1.34002853,0.65061709,0.07458702,1.12354055,0.03505394,0.06436301,0.14726369,0.41598829,0.00000000
1.23361681,1.36110838,0.66723919,0.07353390,1.12320833,0.03533677,0.06611477,0.15473813,0.40640073,0.00000000
1.23961981,1.38192460,0.68401049,0.07255148,1.12085631,0.03561668,0.06776093,0.16271594,0.39636031,0.00000000
1.24562281,1.40253204,0.70091579,0.07165056,1.11664032,0.03589860,0.06928674,0.17113777,0.38606508,0.00000000
1.25162581,1.42298255,0.71794619,0.07083885,1.11076528,0.03618696,0.07067903,0.17993406,0.37569512,0.00000000
1.25762881,1.44331394,0.73509455,0.07012021,1.10347130,0.03648545,0.07192589,0.18902530,0.36540745,0.00000000
1.26363182,1.46354047,0.75235093,0.06949406,1.09501956,0.03679674,0.07301624,0.19832283,0.35533255,0.00000000
1.26963482,1.48364520,0.76969823,0.06895519,1.08567877,0.03712232,0.07393957,0.20772996,0.34557254,0.00000000
1.27563782,1.50357460,0.78710832,0.06849380,1.07571271,0.03746242,0.07468573,0.21714344,0.33620106,0.00000000
1.28164082,1.52323546,0.80453851,0.06809588,1.06536961,0.03781589,0.07524484,0.22645531,0.32726472,0.00000000
1.28764382,1.54249417,0.82192868,0.06774382,1.05487348,0.03818028,0.07560742,0.23555481,0.31878582,0.00000000
1.29364682,1.56117827,0.83919908,0.06741725,1.04441786,0.03855188,0.07576452,0.24433050,0.31076621,0.00000000
1.29964982,1.57907993,0.85624873,0.06709403,1.03416204,0.03892580,0.07570810,0.25267231,0.30319184,0.00000000
1.30565283,1.59596120,0.87295471,0.06675132,1.02422967,0.03929618,0.07543144,0.26047352,0.29603782,0.00000000
