energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-3.23261631,1.37185478,0.00654608,0.00000000,0.00235460,0.07906971,0.56765632,0.00000000,0.33475548,0.75027947
-3.22661331,1.39659306,0.00646685,0.00000000,0.00253005,0.07872712,0.57078042,0.00000000,0.33967294,0.77505089
-3.22061031,1.42155835,0.00639517,0.00000000,0.00270252,0.07828326,0.57359484,0.00000000,0.34435632,0.80034606
-3.21460730,1.44551883,0.00632649,0.00000000,0.00286921,0.07769407,0.57569014,0.00000000,0.34854340,0.82534558
-3.20860430,1.46726201,0.00625639,0.00000000,0.00302727,0.07692077,0.57668016,0.00000000,0.35198409,0.84922203
-3.20260130,1.48563144,0.00618076,0.00000000,0.00317383,0.07593114,0.57621420,0.00000000,0.35444778,0.87116414
-3.19659830,1.49956100,0.00609594,0.00000000,0.00330614,0.07470048,0.57398764,0.00000000,0.35573005,0.89040056
-3.19059530,1.50810584,0.00599880,0.00000000,0.00342161,0.07321221,0.56975057,0.00000000,0.35565826,0.90622258
-3.18459230,1.51046885,0.00588683,0.00000000,0.00351791,0.07145820,0.56331425,0.00000000,0.35409607,0.91800483
-3.17858929,1.50602190,0.00575819,0.00000000,0.00359302,0.06943866,0.55455518,0.00000000,0.35094668,0.92522326
-3.17258629,1.49432113,0.00561173,0.00000000,0.00364532,0.06716180,0.54341680,0.00000000,0.34615469,0.92746979
-3.16658329,1.47511606,0.00544698,0.00000000,0.00367363,0.06464319,0.52990895,0.00000000,0.33970664,0.92446296
-3.16058029,1.44835215,0.00526414,0.00000000,0.00367725,0.06190487,0.51410507,0.00000000,0.33163019,0.91605443
-3.15457729,1.41416709,0.00506403,0.00000000,0.00365600,0.05897436,0.49613747,0.00000000,0.32199208,0.90223084
-3.14857429,1.37288104,0.00484801,0.00000000,0.00361021,0.05588349,0.47619096,0.00000000,0.31089488,0.88311128
-3.14257129,1.32498132,0.00461795,0.00000000,0.00354072,0.05266718,0.45449503,0.00000000,0.29847289,0.85894041
-3.13656828,1.27110246,0.00437606,0.00000000,0.00344884,0.04936222,0.43131516,0.00000000,0.28488712,0.83007757
-3.13056528,1.21200240,0.00412488,0.00000000,0.00333632,0.04600608,0.40694339,0.00000000,0.27031977,0.79698254
-3.12456228,1.14853580,0.00386716,0.00000000,0.00320530,0.04263582,0.38168869,0.00000000,0.25496830,0.76019847
-3.11855928,1.08162582,0.00360575,0.00000000,0.00305822,0.03928705,0.35586745,0.00000000,0.23903940,0.72033286
-3.11255628,1.01223520,0.00334354,0.00000000,0.00289774,0.03599313,0.32979437,0.00000000,0.22274302,0.67803730
-3.10655328,0.94133795,0.00308334,0.00000000,0.00272670,0.03278441,0.30377406,0.00000000,0.20628667,0.63398696
-3.10055028,0.86989259,0.00282787,0.00000000,0.00254797,0.02968770,0.27809368,0.00000000,0.18987022,0.58886052
-3.09454727,0.79881776,0.00257966,0.00000000,0.00236444,0.02672592,0.25301665,0.00000000,0.17368128,0.54332135
-3.08854427,0.72897108,0.00234099,0.00000000,0.00217888,0.02391783,0.22877767,0.00000000,0.15789137,0.49800061
-3.08254127,0.66113166,0.00211391,0.00000000,0.00199391,0.02127800,0.20557907,0.00000000,0.14265282,0.45348274
-3.07653827,0.59598669,0.00190014,0.00000000,0.00181194,0.01881685,0.18358857,0.00000000,0.12809660,0.41029371
-3.07053527,0.53412213,0.00170113,0.00000000,0.00163512,0.01654086,0.16293819,0.00000000,0.11433096,0.36889230
-3.06453227,0.47601761,0.00151802,0.00000000,0.00146528,0.01445281,0.14372454,0.00000000,0.10144094,0.32966440
-3.05852926,0.42204513,0.00135163,0.00000000,0.00130394,0.01255213,0.12601007,0.00000000,0.08948859,0.29292026
-3.05252626,0.37247121,0.00120253,0.00000000,0.00115231,0.01083534,0.10982524,0.00000000,0.07851390,0.25889448
-3.04652326,0.32746207,0.00107101,0.00000000,0.00101127,0.00929646,0.09517146,0.00000000,0.06853624,0.22774840
-3.04052026,0.28709116,0.00095711,0.00000000,0.00088137,0.00792747,0.08202446,0.00000000,0.05955632,0.19957449
-3.03451726,0.25134839,0.00086066,0.00000000,0.00076290,0.00671875,0.07033817,0.00000000,0.05155836,0.17440234
-3.02851426,0.22015059,0.00078131,0.00000000,0.00065588,0.00565954,0.06004856,0.00000000,0.04451255,0.15220566
-3.02251126,0.19335248,0.00071853,0.00000000,0.00056010,0.00473830,0.05107765,0.00000000,0.03837753,0.13291004
-3.01650825,0.17075760,0.00067164,0.00000000,0.00047518,0.00394312,0.04333727,0.00000000,0.03310283,0.11640089
-3.01050525,0.15212894,0.00063986,0.00000000,0.00040058,0.00326203,0.03673264,0.00000000,0.02863121,0.10253122
-3.00450225,0.13719873,0.00062226,0.00000000,0.00033563,0.00268328,0.03116556,0.00000000,0.02490089,0.09112909
-2.99849925,0.12567724,0.00061785,0.00000000,0.00027960,0.00219558,0.02653725,0.00000000,0.02184740,0.08200437
-2.99249625,0.11726051,0.00062553,0.00000000,0.00023170,0.00178828,0.02275074,0.00000000,0.01940529,0.07495474
-2.98649325,0.11163691,0.00064414,0.00000000,0.00019113,0.00145152,0.01971288,0.00000000,0.01750954,0.06977083
-2.98049025,0.10849250,0.00067244,0.00000000,0.00015709,0.00117633,0.01733586,0.00000000,0.01609670,0.06624054
-2.97448724,0.10751557,0.00070912,0.00000000,0.00012878,0.00095471,0.01553847,0.00000000,0.01510579,0.06415252
-2.96848424,0.10840018,0.00075282,0.00000000,0.00010548,0.00077963,0.01424690,0.00000000,0.01447898,0.06329898
-2.96248124,0.11084912,0.00080213,0.00000000,0.00008648,0.00064510,0.01339538,0.00000000,0.01416207,0.06347784
-2.95647824,0.11457644,0.00085558,0.00000000,0.00007115,0.00054611,0.01292646,0.00000000,0.01410488,0.06449447
-2.95047524,0.11930963,0.00091171,0.00000000,0.00005890,0.00047863,0.01279121,0.00000000,0.01426146,0.06616305
-2.94447224,0.12479171,0.00096901,0.00000000,0.00004923,0.00043955,0.01294921,0.00000000,0.01459026,0.06830771
-2.93846923,0.13078329,0.00102601,0.00000000,0.00004167,0.00042665,0.01336846,0.00000000,0.01505420,0.07076357
-2.93246623,0.13706460,0.00108125,0.00000000,0.00003582,0.00043855,0.01402516,0.00000000,0.01562082,0.07337764
-2.92646323,0.14343769,0.00113334,0.00000000,0.00003136,0.00047461,0.01490349,0.00000000,0.01626222,0.07600986
-2.92046023,0.14972848,0.00118097,0.00000000,0.00002797,0.00053492,0.01599527,0.00000000,0.01695518,0.07853396
-2.91445723,0.15578889,0.00122295,0.00000000,0.00002542,0.00062017,0.01729961,0.00000000,0.01768112,0.08083850
-2.90845423,0.16149869,0.00125821,0.00000000,0.00002351,0.00073164,0.01882241,0.00000000,0.01842612,0.08282772
-2.90245123,0.16676707,0.00128586,0.00000000,0.00002207,0.00087105,0.02057592,0.00000000,0.01918087,0.08442240
-2.89644822,0.17153383,0.00130520,0.00000000,0.00002096,0.00104055,0.02257805,0.00000000,0.01994058,0.08556056
-2.89044522,0.17576993,0.00131572,0.00000000,0.00002008,0.00124259,0.02485174,0.00000000,0.02070484,0.08619793
-2.88444222,0.17947739,0.00131714,0.00000000,0.00001934,0.00147985,0.02742411,0.00000000,0.02147744,0.08630818
-2.87843922,0.18268851,0.00130939,0.00000000,0.00001868,0.00175512,0.03032562,0.00000000,0.02226607,0.08588288
-2.87243622,0.18546426,0.00129263,0.00000000,0.00001805,0.00207126,0.03358905,0.00000000,0.02308198,0.08493108
-2.86643322,0.18789192,0.00126724,0.00000000,0.00001742,0.00243104,0.03724846,0.00000000,0.02393960,0.08347857
-2.86043022,0.19008210,0.00123379,0.00000000,0.00001677,0.00283710,0.04133816,0.00000000,0.02485603,0.08156682
-2.85442721,0.19216509,0.00119306,0.00000000,0.00001608,0.00329186,0.04589152,0.00000000,0.02585056,0.07925158
-2.84842421,0.19428684,0.00114597,0.00000000,0.00001536,0.00379737,0.05093999,0.00000000,0.02694413,0.07660129
-2.84242121,0.19660467,0.00109359,0.00000000,0.00001461,0.00435536,0.05651204,0.00000000,0.02815875,0.07369523
-2.83641821,0.19928285,0.00103709,0.00000000,0.00001384,0.00496706,0.06263229,0.00000000,0.02951704,0.07062155
-2.83041521,0.20248844,0.00097773,0.00000000,0.00001306,0.00563325,0.06932072,0.00000000,0.03104172,0.06747531
-2.82441221,0.20638728,0.00091682,0.00000000,0.00001229,0.00635417,0.07659211,0.00000000,0.03275518,0.06435652
-2.81840920,0.21114051,0.00085572,0.00000000,0.00001154,0.00712956,0.08445554,0.00000000,0.03467917,0.06136824
-2.81240620,0.21690174,0.00079576,0.00000000,0.00001085,0.00795864,0.09291422,0.00000000,0.03683448,0.05861495
-2.80640320,0.22381477,0.00073829,0.00000000,0.00001024,0.00884010,0.10196531,0.00000000,0.03924085,0.05620100
-2.80040020,0.23201207,0.00068465,0.00000000,0.00000973,0.00977221,0.11160002,0.00000000,0.04191682,0.05422945
-2.79439720,0.24161390,0.00063614,0.00000000,0.00000936,0.01075278,0.12180369,0.00000000,0.04487974,0.05280110
-2.78839420,0.25272809,0.00059404,0.00000000,0.00000917,0.01177923,0.13255599,0.00000000,0.04814580,0.05201378
-2.78239120,0.26545025,0.00055963,0.00000000,0.00000920,0.01284861,0.14383108,0.00000000,0.05173016,0.05196191
-2.77638819,0.27986439,0.00053417,0.00000000,0.00000948,0.01395766,0.15559772,0.00000000,0.05564696,0.05273631
-2.77038519,0.29604373,0.00051893,0.00000000,0.00001007,0.01510278,0.16781923,0.00000000,0.05990946,0.05442414
-2.76438219,0.31405153,0.00051523,0.00000000,0.00001103,0.01628005,0.18045343,0.00000000,0.06453004,0.05710896
-2.75837919,0.33394183,0.00052439,0.00000000,0.00001241,0.01748520,0.19345232,0.00000000,0.06952019,0.06087083
-2.75237619,0.35575991,0.00054782,0.00000000,0.00001429,0.01871357,0.20676163,0.00000000,0.07489036,0.06578646
-2.74637319,0.37954232,0.00058698,0.00000000,0.00001674,0.01996009,0.22032036,0.00000000,0.08064980,0.07192916
-2.74037019,0.40531650,0.00064341,0.00000000,0.00001985,0.02121914,0.23406017,0.00000000,0.08680624,0.07936873
-2.73436718,0.43309983,0.00071871,0.00000000,0.00002369,0.02248458,0.24790481,0.00000000,0.09336544,0.08817102
-2.72836418,0.46289813,0.00081454,0.00000000,0.00002837,0.02374961,0.26176968,0.00000000,0.10033072,0.09839731
-2.72236118,0.49470361,0.00093260,0.00000000,0.00003398,0.02500675,0.27556159,0.00000000,0.10770234,0.11010321
-2.71635818,0.52849237,0.00107458,0.00000000,0.00004061,0.02624782,0.28917884,0.00000000,0.11547687,0.12333725
-2.71035518,0.56422143,0.00124214,0.00000000,0.00004836,0.02746393,0.30251162,0.00000000,0.12364640,0.13813903
-2.70435218,0.60182546,0.00143682,0.00000000,0.00005731,0.02864552,0.31544297,0.00000000,0.13219786,0.15453694
-2.69834917,0.64121332,0.00165999,0.00000000,0.00006756,0.02978244,0.32785012,0.00000000,0.14111220,0.17254548
-2.69234617,0.68226443,0.00191275,0.00000000,0.00007915,0.03086410,0.33960640,0.00000000,0.15036365,0.19216221
-2.68634317,0.72482527,0.00219587,0.00000000,0.00009213,0.03187957,0.35058359,0.00000000,0.15991903,0.21336442
-2.68034017,0.76870606,0.00250967,0.00000000,0.00010654,0.03281788,0.36065465,0.00000000,0.16973708,0.23610568
-2.67433717,0.81367781,0.00285394,0.00000000,0.00012235,0.03366816,0.36969676,0.00000000,0.17976789,0.26031230
-2.66833417,0.85946990,0.00322786,0.00000000,0.00013955,0.03441997,0.37759447,0.00000000,0.18995252,0.28588002
-2.66233117,0.90576848,0.00362988,0.00000000,0.00015805,0.03506352,0.38424286,0.00000000,0.20022270,0.31267106
-2.65632816,0.95221580,0.00405772,0.00000000,0.00017775,0.03558994,0.38955063,0.00000000,0.21050081,0.34051177
-2.65032516,0.99841075,0.00450825,0.00000000,0.00019849,0.03599155,0.39344272,0.00000000,0.22070006,0.36919117
-2.64432216,1.04391087,0.00497754,0.00000000,0.00022009,0.03626205,0.39586263,0.00000000,0.23072497,0.39846057
-2.63831916,1.08823586,0.00546083,0.00000000,0.00024232,0.03639671,0.39677404,0.00000000,0.24047226,0.42803450
-2.63231616,1.13087304,0.00595256,0.00000000,0.00026492,0.03639251,0.39616195,0.00000000,0.24983198,0.45759315
-2.62631316,1.17128468,0.00644649,0.00000000,0.00028758,0.03624821,0.39403296,0.00000000,0.25868919,0.48678651
-2.62031016,1.20891727,0.00693578,0.00000000,0.00031001,0.03596444,0.39041509,0.00000000,0.26692597,0.51524016
-2.61430715,1.24321288,0.00741314,0.00000000,0.00033187,0.03554361,0.38535678,0.00000000,0.27442386,0.54256278
-2.60830415,1.27362217,0.00787103,0.00000000,0.00035283,0.03498992,0.37892553,0.00000000,0.28106675,0.56835522
-2.60230115,1.29961907,0.00830182,0.00000000,0.00037257,0.03430922,0.37120603,0.00000000,0.28674401,0.59222103
-2.59629815,1.32071663,0.00869804,0.00000000,0.00039079,0.03350892,0.36229800,0.00000000,0.29135400,0.61377803
-2.59029515,1.33648352,0.00905259,0.00000000,0.00040721,0.03259782,0.35231393,0.00000000,0.29480764,0.63267054
-2.58429215,1.34656057,0.00935901,0.00000000,0.00042162,0.03158596,0.34137674,0.00000000,0.29703208,0.64858194
-2.57828914,1.35067682,0.00961165,0.00000000,0.00043386,0.03048445,0.32961756,0.00000000,0.29797424,0.66124693
-2.57228614,1.34866417,0.00980592,0.00000000,0.00044383,0.02930528,0.31717368,0.00000000,0.29760404,0.67046296
-2.56628314,1.34046993,0.00993842,0.00000000,0.00045153,0.02806116,0.30418672,0.00000000,0.29591727,0.67610038
-2.56028014,1.32616676,0.01000712,0.00000000,0.00045704,0.02676540,0.29080113,0.00000000,0.29293782,0.67811068
-2.55427714,1.30595899,0.01001146,0.00000000,0.00046052,0.02543168,0.27716285,0.00000000,0.28871915,0.67653250
-2.54827414,1.28018527,0.00995235,0.00000000,0.00046224,0.02407395,0.26341828,0.00000000,0.28334500,0.67149492
-2.54227114,1.24931677,0.00983220,0.00000000,0.00046257,0.02270627,0.24971339,0.00000000,0.27692902,0.66321783
-2.53626813,1.21395101,0.00965488,0.00000000,0.00046195,0.02134265,0.23619293,0.00000000,0.26961349,0.65200922
-2.53026513,1.17480119,0.00942558,0.00000000,0.00046091,0.01999693,0.22299960,0.00000000,0.26156698,0.63825937
-2.52426213,1.13268130,0.00915067,0.00000000,0.00046006,0.01868260,0.21027324,0.00000000,0.25298103,0.62243206
-2.51825913,1.08848731,0.00883753,0.00000000,0.00046006,0.01741267,0.19814974,0.00000000,0.24406590,0.60505296
-2.51225613,1.04317502,0.00849429,0.00000000,0.00046159,0.01619949,0.18675988,0.00000000,0.23504552,0.58669570
-2.50625313,0.99773533,0.00812961,0.00000000,0.00046539,0.01505460,0.17622780,0.00000000,0.22615171,0.56796585
-2.50025013,0.95316768,0.00775242,0.00000000,0.00047216,0.01398859,0.16666928,0.00000000,0.21761803,0.54948354
-2.49424712,0.91045254,0.00737164,0.00000000,0.00048260,0.01301088,0.15818972,0.00000000,0.20967318,0.53186514
-2.48824412,0.87052396,0.00699594,0.00000000,0.00049734,0.01212964,0.15088195,0.00000000,0.20253442,0.51570466
-2.48224112,0.83424303,0.00663345,0.00000000,0.00051696,0.01135158,0.14482392,0.00000000,0.19640110,0.50155557
-2.47623812,0.80237319,0.00629162,0.00000000,0.00054191,0.01068188,0.14007626,0.00000000,0.19144846,0.48991350
-2.47023512,0.77555831,0.00597696,0.00000000,0.00057255,0.01012407,0.13668004,0.00000000,0.18782216,0.48120055
-2.46423212,0.75430414,0.00569491,0.00000000,0.00060909,0.00967996,0.13465461,0.00000000,0.18563340,0.47575165
-2.45822911,0.73896394,0.00544972,0.00000000,0.00065158,0.00934960,0.13399585,0.00000000,0.18495511,0.47380354
-2.45222611,0.72972874,0.00524438,0.00000000,0.00069988,0.00913131,0.13467486,0.00000000,0.18581920,0.47548676
-2.44622311,0.72662266,0.00508061,0.00000000,0.00075370,0.00902173,0.13663724,0.00000000,0.18821505,0.48082085
-2.44022011,0.72950351,0.00495882,0.00000000,0.00081255,0.00901586,0.13980310,0.00000000,0.19208939,0.48971331
-2.43421711,0.73806877,0.00487822,0.00000000,0.00087574,0.00910731,0.14406785,0.00000000,0.19734747,0.50196201
-2.42821411,0.75186684,0.00483688,0.00000000,0.00094244,0.00928839,0.14930386,0.00000000,0.20385572,0.51726149
-2.42221111,0.77031335,0.00483187,0.00000000,0.00101163,0.00955039,0.15536299,0.00000000,0.21144577,0.53521276
-2.41620810,0.79271203,0.00485942,0.00000000,0.00108216,0.00988386,0.16208001,0.00000000,0.21991971,0.55533642
-2.41020510,0.81827959,0.00491510,0.00000000,0.00115278,0.01027889,0.16927681,0.00000000,0.22905653,0.57708880
-2.40420210,0.84617386,0.00499401,0.00000000,0.00122213,0.01072543,0.17676731,0.00000000,0.23861951,0.59988060
-2.39819910,0.87552418,0.00509100,0.00000000,0.00128884,0.01121365,0.18436295,0.00000000,0.24836432,0.62309730
-2.39219610,0.90546300,0.00520089,0.00000000,0.00135151,0.01173425,0.19187859,0.00000000,0.25804758,0.64612086
-2.38619310,0.93515770,0.00531869,0.00000000,0.00140882,0.01227879,0.19913845,0.00000000,0.26743552,0.66835166
-2.38019010,0.96384122,0.00543976,0.00000000,0.00145949,0.01283997,0.20598215,0.00000000,0.27631252,0.68923006
-2.37418709,0.99084040,0.00556003,0.00000000,0.00150238,0.01341188,0.21227024,0.00000000,0.28448897,0.70825662
-2.36818409,1.01560085,0.00567615,0.00000000,0.00153653,0.01399020,0.21788931,0.00000000,0.29180840,0.72501011
-2.36218109,1.03770736,0.00578559,0.00000000,0.00156115,0.01457231,0.22275622,0.00000000,0.29815333,0.73916274
-2.35617809,1.05689877,0.00588676,0.00000000,0.00157569,0.01515739,0.22682128,0.00000000,0.30344976,0.75049175
-2.35017509,1.07307685,0.00597903,0.00000000,0.00157983,0.01574632,0.23007032,0.00000000,0.30766990,0.75888692
-2.34417209,1.08630857,0.00606275,0.00000000,0.00157354,0.01634167,0.23252544,0.00000000,0.31083322,0.76435383
-2.33816908,1.09682174,0.00613921,0.00000000,0.00155699,0.01694748,0.23424433,0.00000000,0.31300556,0.76701240
-2.33216608,1.10499407,0.00621056,0.00000000,0.00153065,0.01756907,0.23531835,0.00000000,0.31429651,0.76709112
-2.32616308,1.11133626,0.00627969,0.00000000,0.00149522,0.01821270,0.23586919,0.00000000,0.31485492,0.76491705
-2.32016008,1.11646977,0.00635009,0.00000000,0.00145160,0.01888531,0.23604445,0.00000000,0.31486301,0.76090199
-2.31415708,1.12110026,0.00642568,0.00000000,0.00140089,0.01959414,0.23601216,0.00000000,0.31452917,0.75552574
-2.30815408,1.12598801,0.00651062,0.00000000,0.00134436,0.02034643,0.23595455,0.00000000,0.31407970,0.74931689
-2.30215108,1.13191657,0.00660911,0.00000000,0.00128337,0.02114908,0.23606130,0.00000000,0.31375008,0.74283215
-2.29614807,1.13966118,0.00672520,0.00000000,0.00121938,0.02200834,0.23652255,0.00000000,0.31377587,0.73663518
-2.29014507,1.14995814,0.00686259,0.00000000,0.00115391,0.02292968,0.23752190,0.00000000,0.31438385,0.73127569
-2.28414207,1.16347676,0.00702450,0.00000000,0.00108847,0.02391750,0.23922974,0.00000000,0.31578355,0.72726973
-2.27813907,1.18079483,0.00721351,0.00000000,0.00102456,0.02497514,0.24179712,0.00000000,0.31815971,0.72508191
-2.27213607,1.20237859,0.00743145,0.00000000,0.00096360,0.02610483,0.24535041,0.00000000,0.32166573,0.72511027
-2.26613307,1.22856811,0.00767938,0.00000000,0.00090697,0.02730774,0.24998685,0.00000000,0.32641852,0.72767413
-2.26013007,1.25956815,0.00795749,0.00000000,0.00085593,0.02858409,0.25577125,0.00000000,0.33249474,0.73300536
-2.25412706,1.29544486,0.00826521,0.00000000,0.00081163,0.02993335,0.26273376,0.00000000,0.33992862,0.74124326
-2.24812406,1.33612808,0.00860118,0.00000000,0.00077511,0.03135438,0.27086892,0.00000000,0.34871130,0.75243288
-2.24212106,1.38141861,0.00896337,0.00000000,0.00074727,0.03284570,0.28013582,0.00000000,0.35879163,0.76652672
-2.23611806,1.43099996,0.00934920,0.00000000,0.00072888,0.03440563,0.29045939,0.00000000,0.37007840,0.78338957
-2.23011506,1.48445344,0.00975564,0.00000000,0.00072057,0.03603249,0.30173276,0.00000000,0.38244370,0.80280584
-2.22411206,1.54127572,0.01017936,0.00000000,0.00072286,0.03772468,0.31382037,0.00000000,0.39572730,0.82448919
-2.21810905,1.60089772,0.01061687,0.00000000,0.00073609,0.03948073,0.32656197,0.00000000,0.40974182,0.84809368
-2.21210605,1.66270365,0.01106462,0.00000000,0.00076052,0.04129926,0.33977707,0.00000000,0.42427841,0.87322600
-2.20610305,1.72604927,0.01151912,0.00000000,0.00079622,0.04317882,0.35326978,0.00000000,0.43911269,0.89945811
-2.20010005,1.79027839,0.01197705,0.00000000,0.00084315,0.04511772,0.36683385,0.00000000,0.45401079,0.92633997
-2.19409705,1.85473699,0.01243526,0.00000000,0.00090111,0.04711366,0.38025776,0.00000000,0.46873521,0.95341158
-2.18809405,1.91878427,0.01289084,0.00000000,0.00096975,0.04916341,0.39332959,0.00000000,0.48305033,0.98021423
-2.18209105,1.98180064,0.01334107,0.00000000,0.00104855,0.05126238,0.40584166,0.00000000,0.49672746,1.00630046
-2.17608804,2.04319236,0.01378343,0.00000000,0.00113682,0.05340415,0.41759475,0.00000000,0.50954923,1.03124251
-2.17008504,2.10239323,0.01421553,0.00000000,0.00123373,0.05558008,0.42840179,0.00000000,0.52131334,1.05463924
-2.16408204,2.15886373,0.01463499,0.00000000,0.00133823,0.05777888,0.43809100,0.00000000,0.53183556,1.07612134
-2.15807904,2.21208825,0.01503944,0.00000000,0.00144911,0.05998628,0.44650844,0.00000000,0.54095205,1.09535500
-2.15207604,2.26157111,0.01542637,0.00000000,0.00156502,0.06218485,0.45351995,0.00000000,0.54852090,1.11204407
-2.14607304,2.30683231,0.01579310,0.00000000,0.00168443,0.06435386,0.45901252,0.00000000,0.55442317,1.12593103
-2.14007004,2.34740378,0.01613669,0.00000000,0.00180567,0.06646935,0.46289509,0.00000000,0.55856327,1.13679690
-2.13406703,2.38282693,0.01645393,0.00000000,0.00192697,0.06850437,0.46509898,0.00000000,0.56086895,1.14446041
-2.12806403,2.41265220,0.01674137,0.00000000,0.00204649,0.07042936,0.46557782,0.00000000,0.56129096,1.14877677
-2.12206103,2.43644119,0.01699527,0.00000000,0.00216235,0.07221274,0.46430725,0.00000000,0.55980246,1.14963625
-2.11605803,2.45377151,0.01721175,0.00000000,0.00227265,0.07382162,0.46128437,0.00000000,0.55639824,1.14696288
-2.11005503,2.46424463,0.01738685,0.00000000,0.00237558,0.07522270,0.45652701,0.00000000,0.55109394,1.14071339
-2.10405203,2.46749646,0.01751664,0.00000000,0.00246940,0.07638323,0.45007297,0.00000000,0.54392527,1.13087662
-2.09804902,2.46321023,0.01759738,0.00000000,0.00255253,0.07727207,0.44197910,0.00000000,0.53494718,1.11747340
-2.09204602,2.45113116,0.01762569,0.00000000,0.00262361,0.07786077,0.43232042,0.00000000,0.52423319,1.10055695
-2.08604302,2.43108205,0.01759872,0.00000000,0.00268151,0.07812462,0.42118916,0.00000000,0.51187463,1.08021362
-2.08004002,2.40297889,0.01751427,0.00000000,0.00272537,0.07804367,0.40869376,0.00000000,0.49797996,1.05656390
-2.07403702,2.36684551,0.01737100,0.00000000,0.00275466,0.07760356,0.39495771,0.00000000,0.48267404,1.02976352
-2.06803402,2.32282640,0.01716850,0.00000000,0.00276920,0.07679626,0.38011839,0.00000000,0.46609719,1.00000427
-2.06203102,2.27119655,0.01690746,0.00000000,0.00276912,0.07562057,0.36432555,0.00000000,0.44840418,0.96751446
-2.05602801,2.21236778,0.01658968,0.00000000,0.00275494,0.07408243,0.34773977,0.00000000,0.42976294,0.93255863
-2.05002501,2.14689081,0.01621813,0.00000000,0.00272748,0.07219498,0.33053050,0.00000000,0.41035300,0.89543641
-2.04402201,2.07545270,0.01579695,0.00000000,0.00268792,0.06997830,0.31287399,0.00000000,0.39036358,0.85648029
-2.03801901,1.99886952,0.01533141,0.00000000,0.00263769,0.06745907,0.29495083,0.00000000,0.36999140,0.81605225
-2.03201601,1.91807428,0.01482781,0.00000000,0.00257846,0.06466985,0.27694344,0.00000000,0.34943818,0.77453921
-2.02601301,1.83410063,0.01429337,0.00000000,0.00251212,0.06164823,0.25903321,0.00000000,0.32890786,0.73234739
-2.02001001,1.74806262,0.01373613,0.00000000,0.00244068,0.05843587,0.24139768,0.00000000,0.30860363,0.68989561
-2.01400700,1.66113146,0.01316474,0.00000000,0.00236621,0.05507734,0.22420762,0.00000000,0.28872478,0.64760798
-2.00800400,1.57451006,0.01258828,0.00000000,0.00229081,0.05161897,0.20762423,0.00000000,0.26946361,0.60590588
-2.00200100,1.48940637,0.01201609,0.00000000,0.00221651,0.04810764,0.19179653,0.00000000,0.25100239,0.56519992
-1.99599800,1.40700641,0.01145759,0.00000000,0.00214523,0.04458964,0.17685892,0.00000000,0.23351043,0.52588190
-1.98999500,1.32844804,0.01092201,0.00000000,0.00207872,0.04110961,0.16292923,0.00000000,0.21714152,0.48831728
-1.98399200,1.25479642,0.01041830,0.00000000,0.00201849,0.03770954,0.15010714,0.00000000,0.20203171,0.45283834
-1.97798899,1.18702177,0.00995488,0.00000000,0.00196577,0.03442802,0.13847303,0.00000000,0.18829753,0.41973841
-1.97198599,1.12598031,0.00953950,0.00000000,0.00192150,0.03129958,0.12808745,0.00000000,0.17603467,0.38926727
-1.96598299,1.07239870,0.00917909,0.00000000,0.00188627,0.02835426,0.11899102,0.00000000,0.16531729,0.36162792
-1.95997999,1.02686236,0.00887967,0.00000000,0.00186031,0.02561733,0.11120484,0.00000000,0.15619771,0.33697481
-1.95397699,0.98980779,0.00864619,0.00000000,0.00184352,0.02310927,0.10473148,0.00000000,0.14870673,0.31541351
-1.94797399,0.96151884,0.00848249,0.00000000,0.00183544,0.02084581,0.09955622,0.00000000,0.14285435,0.29700171
-1.94197099,0.94212683,0.00839120,0.00000000,0.00183529,0.01883826,0.09564874,0.00000000,0.13863092,0.28175156
-1.93596798,0.93161406,0.00837375,0.00000000,0.00184202,0.01709382,0.09296507,0.00000000,0.13600866,0.26963304
-1.92996498,0.92982054,0.00843031,0.00000000,0.00185432,0.01561613,0.09144969,0.00000000,0.13494332,0.26057814
-1.92396198,0.93645327,0.00855977,0.00000000,0.00187067,0.01440580,0.09103775,0.00000000,0.13537618,0.25448578
-1.91795898,0.95109770,0.00875984,0.00000000,0.00188945,0.01346106,0.09165731,0.00000000,0.13723604,0.25122706
-1.91195598,0.97323093,0.00902696,0.00000000,0.00190895,0.01277836,0.09323155,0.00000000,0.14044122,0.25065057
-1.90595298,1.00223612,0.00935648,0.00000000,0.00192744,0.01235303,0.09568085,0.00000000,0.14490159,0.25258777
-1.89994997,1.03741771,0.00974260,0.00000000,0.00194327,0.01217990,0.09892478,0.00000000,0.15052048,0.25685800
-1.89394697,1.07801722,0.01017856,0.00000000,0.00195489,0.01225385,0.10288387,0.00000000,0.15719650,0.26327307
-1.88794397,1.12322920,0.01065668,0.00000000,0.00196093,0.01257032,0.10748126,0.00000000,0.16482522,0.27164133
-1.88194097,1.17221737,0.01116850,0.00000000,0.00196025,0.01312578,0.11264413,0.00000000,0.17330079,0.28177121
-1.87593797,1.22413044,0.01170489,0.00000000,0.00195197,0.01391807,0.11830504,0.00000000,0.18251741,0.29347403
-1.86993497,1.27811792,0.01225626,0.00000000,0.00193549,0.01494669,0.12440310,0.00000000,0.19237083,0.30656629
