energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-4.30115058,0.59043324,0.00018599,0.07284022,0.00671287,0.32148258,0.17601370,0.08285820
-4.29514757,0.55507758,0.00016890,0.07271636,0.00610636,0.29505627,0.16386366,0.08013553
-4.28914457,0.51968013,0.00015251,0.07211265,0.00552267,0.26941464,0.15188224,0.07714486
-4.28314157,0.48454704,0.00013696,0.07104599,0.00496736,0.24475979,0.14017183,0.07391730
-4.27713857,0.44996459,0.00012237,0.06954562,0.00444524,0.22125799,0.12882297,0.07048867
-4.27113557,0.41619827,0.00010886,0.06765270,0.00396043,0.19903990,0.11791434,0.06689900
-4.26513257,0.38349269,0.00009653,0.06541940,0.00351632,0.17820193,0.10751321,0.06319192
-4.25912956,0.35207224,0.00008548,0.06290788,0.00311573,0.15880857,0.09767612,0.05941407
-4.25312656,0.32214226,0.00007580,0.06018912,0.00276096,0.14089541,0.08844983,0.05561433
-4.24712356,0.29389072,0.00006758,0.05734148,0.00245398,0.12447271,0.07987252,0.05184315
-4.24112056,0.26749010,0.00006092,0.05444941,0.00219655,0.10952922,0.07197496,0.04815179
-4.23511756,0.24309954,0.00005593,0.05160200,0.00199039,0.09603616,0.06478183,0.04459169
-4.22911456,0.22086697,0.00005271,0.04889170,0.00183735,0.08395118,0.05831294,0.04121377
-4.22311156,0.20093135,0.00005142,0.04641303,0.00173959,0.07322210,0.05258442,0.03806789
-4.21710855,0.18342467,0.00005224,0.04426147,0.00169971,0.06379047,0.04760975,0.03520236
-4.21110555,0.16847381,0.00005537,0.04253242,0.00172084,0.05559471,0.04340069,0.03266352
-4.20510255,0.15620205,0.00006109,0.04132022,0.00180683,0.04857291,0.03996795,0.03049540
-4.19909955,0.14673016,0.00006970,0.04071723,0.00196223,0.04266514,0.03732172,0.02873940
-4.19309655,0.14017690,0.00008158,0.04081300,0.00219235,0.03781539,0.03547187,0.02743408
-4.18709355,0.13665893,0.00009714,0.04169325,0.00250327,0.03397300,0.03442801,0.02661487
-4.18109055,0.13628994,0.00011687,0.04343890,0.00290174,0.03109365,0.03419924,0.02631385
-4.17508754,0.13917884,0.00014132,0.04612489,0.00339508,0.02913994,0.03479360,0.02655940
-4.16908454,0.14542722,0.00017107,0.04981882,0.00399104,0.02808154,0.03621741,0.02737581
-4.16308154,0.15512579,0.00020676,0.05457949,0.00469755,0.02789497,0.03847426,0.02878285
-4.15707854,0.16834997,0.00024906,0.06045511,0.00552250,0.02856293,0.04156396,0.03079518
-4.15107554,0.18515481,0.00029865,0.06748151,0.00647340,0.03007340,0.04548132,0.03342177
-4.14507254,0.20556925,0.00035621,0.07568018,0.00755709,0.03241839,0.05021487,0.03666511
-4.13906953,0.22959008,0.00042241,0.08505627,0.00877933,0.03559244,0.05574567,0.04052056
-4.13306653,0.25717587,0.00049786,0.09559672,0.01014446,0.03959093,0.06204626,0.04497563
-4.12706353,0.28824124,0.00058312,0.10726865,0.01165499,0.04440830,0.06907980,0.05000930
-4.12106053,0.32265183,0.00067862,0.12001802,0.01331129,0.05003618,0.07679959,0.05559155
-4.11505753,0.36022044,0.00078468,0.13376886,0.01511126,0.05646158,0.08514904,0.06168304
-4.10905453,0.40070465,0.00090147,0.14842311,0.01705004,0.06366520,0.09406209,0.06823507
-4.10305153,0.44380649,0.00102896,0.16386124,0.01911985,0.07161996,0.10346428,0.07518987
-4.09704852,0.48917419,0.00116695,0.17994372,0.02130986,0.08028990,0.11327442,0.08248123
-4.09104552,0.53640657,0.00131499,0.19651334,0.02360623,0.08962939,0.12340691,0.09003554
-4.08504252,0.58505982,0.00147241,0.21339858,0.02599218,0.09958293,0.13377461,0.09777324
-4.07903952,0.63465699,0.00163832,0.23041771,0.02844822,0.11008542,0.14429234,0.10561067
-4.07303652,0.68469977,0.00181157,0.24738377,0.03095253,0.12106304,0.15488073,0.11346223
-4.06703352,0.73468234,0.00199082,0.26411014,0.03348134,0.13243472,0.16547038,0.12124286
-4.06103052,0.78410679,0.00217452,0.28041653,0.03600956,0.14411413,0.17600616,0.12887068
-4.05502751,0.83249956,0.00236094,0.29613517,0.03851131,0.15601224,0.18645132,0.13626976
-4.04902451,0.87942802,0.00254824,0.31111690,0.04096064,0.16804020,0.19679136,0.14337281
-4.04302151,0.92451660,0.00273446,0.32523685,0.04333222,0.18011253,0.20703723,0.15012367
-4.03701851,0.96746147,0.00291760,0.33839940,0.04560197,0.19215046,0.21722778,0.15647957
-4.03101551,1.00804302,0.00309566,0.35054225,0.04774780,0.20408515,0.22743116,0.16241283
-4.02501251,1.04613530,0.00326668,0.36163915,0.04975010,0.21586066,0.23774496,0.16791208
-4.01900950,1.08171191,0.00342879,0.37170124,0.05159222,0.22743654,0.24829504,0.17298280
-4.01300650,1.11484759,0.00358024,0.38077683,0.05326090,0.23878975,0.25923280,0.17764710
-4.00700350,1.14571535,0.00371946,0.38894951,0.05474640,0.24991574,0.27073102,0.18194280
-4.00100050,1.17457901,0.00384505,0.39633456,0.05604264,0.26082870,0.28297821,0.18592168
-3.99499750,1.20178110,0.00395584,0.40307394,0.05714712,0.27156078,0.29617153,0.18964712
-3.98899450,1.22772673,0.00405088,0.40932978,0.05806070,0.28216022,0.31050860,0.19319097
-3.98299150,1.25286374,0.00412943,0.41527684,0.05878728,0.29268853,0.32617836,0.19663006
-3.97698849,1.27766005,0.00419097,0.42109409,0.05933339,0.30321666,0.34335121,0.20004224
-3.97098549,1.30257918,0.00423521,0.42695587,0.05970769,0.31382043,0.36216904,0.20350225
-3.96498249,1.32805487,0.00426204,0.43302299,0.05992042,0.32457526,0.38273531,0.20707759
-3.95897949,1.35446606,0.00427151,0.43943417,0.05998283,0.33555059,0.40510571,0.21082459
-3.95297649,1.38211335,0.00426386,0.44629819,0.05990669,0.34680408,0.42927993,0.21478477
-3.94697349,1.41119812,0.00423943,0.45368717,0.05970373,0.35837603,0.45519479,0.21898186
-3.94097049,1.44180520,0.00419869,0.46163131,0.05938527,0.37028422,0.48271930,0.22341943
-3.93496748,1.47389018,0.00414222,0.47011524,0.05896179,0.38251945,0.51165190,0.22807939
-3.92896448,1.50727180,0.00407067,0.47907635,0.05844274,0.39504210,0.54172015,0.23292139
-3.92296148,1.54163020,0.00398481,0.48840503,0.05783631,0.40777984,0.57258316,0.23788315
-3.91695848,1.57651097,0.00388545,0.49794697,0.05714936,0.42062677,0.60383669,0.24288186
-3.91095548,1.61133513,0.00377349,0.50750739,0.05638744,0.43344400,0.63502102,0.24781637
-3.90495248,1.64541472,0.00364993,0.51685707,0.05555482,0.44606174,0.66563136,0.25257034
-3.89894947,1.67797342,0.00351581,0.52573989,0.05465462,0.45828293,0.69513054,0.25701607
-3.89294647,1.70817147,0.00337229,0.53388173,0.05368902,0.46988825,0.72296368,0.26101891
-3.88694347,1.73513397,0.00322059,0.54100018,0.05265940,0.48064237,0.74857411,0.26444211
-3.88094047,1.75798133,0.00306199,0.54681485,0.05156656,0.49030124,0.77142034,0.26715186
-3.87493747,1.77586083,0.00289787,0.55105777,0.05041096,0.49862006,0.79099306,0.26902228
-3.86893447,1.78797794,0.00272964,0.55348346,0.04919288,0.50536173,0.80683175,0.26994030
-3.86293147,1.79362620,0.00255875,0.55387833,0.04791265,0.51030537,0.81854019,0.26981012
-3.85692846,1.79221447,0.00238668,0.55206908,0.04657082,0.51325457,0.82580013,0.26855700
-3.85092546,1.78329046,0.00221489,0.54792961,0.04516832,0.51404507,0.82838275,0.26613053
-3.84492246,1.76655974,0.00204482,0.54138640,0.04370659,0.51255144,0.82615720,0.26250682
-3.83891946,1.74189942,0.00187785,0.53242204,0.04218771,0.50869261,0.81909609,0.25769001
-3.83291646,1.70936611,0.00171529,0.52107690,0.04061452,0.50243601,0.80727761,0.25171265
-3.82691346,1.66919787,0.00155831,0.50744877,0.03899067,0.49380000,0.79088419,0.24463521
-3.82091046,1.62181025,0.00140800,0.49169080,0.03732074,0.48285468,0.77019791,0.23654468
-3.81490745,1.56778663,0.00126528,0.47400756,0.03561021,0.46972096,0.74559279,0.22755230
-3.80890445,1.50786343,0.00113091,0.45464966,0.03386550,0.45456795,0.71752440,0.21779065
-3.80290145,1.44291079,0.00100551,0.43390709,0.03209399,0.43760876,0.68651721,0.20741007
-3.79689845,1.37390965,0.00088950,0.41210155,0.03030391,0.41909500,0.65315035,0.19657474
-3.79089545,1.30192615,0.00078318,0.38957823,0.02850428,0.39931010,0.61804226,0.18545841
-3.78489245,1.22808438,0.00068666,0.36669714,0.02670481,0.37856174,0.58183495,0.17424011
-3.77888944,1.15353852,0.00059993,0.34382455,0.02491574,0.35717377,0.54517844,0.16309988
-3.77288644,1.07944537,0.00052284,0.32132468,0.02314767,0.33547788,0.50871595,0.15221466
-3.76688344,1.00693810,0.00045513,0.29955196,0.02141136,0.31380524,0.47307032,0.14175461
-3.76088044,0.93710215,0.00039645,0.27884408,0.01971749,0.29247863,0.43883207,0.13187970
-3.75487744,0.87095387,0.00034636,0.25951595,0.01807651,0.27180505,0.40654931,0.12273694
-3.74887444,0.80942234,0.00030439,0.24185480,0.01649836,0.25206919,0.37671980,0.11445801
-3.74287144,0.75333479,0.00026999,0.22611630,0.01499231,0.23352795,0.34978510,0.10715759
-3.73686843,0.70340574,0.00024262,0.21252190,0.01356676,0.21640600,0.32612679,0.10093213
-3.73086543,0.66022990,0.00022170,0.20125723,0.01222909,0.20089257,0.30606473,0.09585922
-3.72486243,0.62427866,0.00020666,0.19247150,0.01098560,0.18713949,0.28985704,0.09199746
-3.71885943,0.59590003,0.00019693,0.18627792,0.00984136,0.17526034,0.27770153,0.08938678
-3.71285643,0.57532161,0.00019196,0.18275485,0.00880026,0.16533079,0.26973852,0.08804914
-3.70685343,0.56265629,0.00019121,0.18194765,0.00786500,0.15738999,0.26605438,0.08798962
-3.70085043,0.55791025,0.00019416,0.18387109,0.00703716,0.15144287,0.26668590,0.08919776
-3.69484742,0.56099271,0.00020033,0.18851216,0.00631728,0.14746317,0.27162488,0.09164911
-3.68884442,0.57172718,0.00020925,0.19583312,0.00570504,0.14539721,0.28082290,0.09530700
-3.68284142,0.58986351,0.00022048,0.20577471,0.00519937,0.14516801,0.29419595,0.10012438
-3.67683842,0.61509054,0.00023363,0.21825940,0.00479865,0.14667986,0.31162877,0.10604573
-3.67083542,0.64704876,0.00024832,0.23319447,0.00450088,0.14982294,0.33297874,0.11300899
-3.66483242,0.68534268,0.00026423,0.25047494,0.00430388,0.15447804,0.35807932,0.12094740
-3.65882941,0.72955247,0.00028106,0.26998625,0.00420549,0.16052103,0.38674271,0.12979135
-3.65282641,0.77924462,0.00029857,0.29160643,0.00420370,0.16782719,0.41876204,0.13946996
-3.64682341,0.83398127,0.00031655,0.31520798,0.00429682,0.17627506,0.45391273,0.14991260
-3.64082041,0.89332789,0.00033487,0.34065914,0.00448363,0.18574979,0.49195339,0.16105011
-3.63481741,0.95685932,0.00035342,0.36782473,0.00476349,0.19614601,0.53262595,0.17281582
-3.62881441,1.02416383,0.00037218,0.39656639,0.00513643,0.20736990,0.57565540,0.18514624
-3.62281141,1.09484528,0.00039118,0.42674236,0.00560318,0.21934063,0.62074911,0.19798152
-3.61680840,1.16852342,0.00041050,0.45820678,0.00616524,0.23199117,0.66759583,0.21126554
-3.61080540,1.24483240,0.00043029,0.49080867,0.00682485,0.24526819,0.71586468,0.22494583
-3.60480240,1.32341777,0.00045076,0.52439061,0.00758496,0.25913148,0.76520421,0.23897313
-3.59879940,1.40393230,0.00047217,0.55878729,0.00844918,0.27355260,0.81524171,0.25330080
-3.59279640,1.48603091,0.00049481,0.59382410,0.00942164,0.28851303,0.86558316,0.26788404
-3.58679340,1.56936518,0.00051903,0.62931597,0.01050686,0.30400188,0.91581383,0.28267902
-3.58079040,1.65357792,0.00054519,0.66506646,0.01170957,0.32001318,0.96549992,0.29764197
-3.57478739,1.73829815,0.00057367,0.70086749,0.01303448,0.33654299,1.01419122,0.31272822
-3.56878439,1.82313699,0.00060484,0.73649953,0.01448598,0.35358631,1.06142507,0.32789145
-3.56278139,1.90768469,0.00063907,0.77173271,0.01606789,0.37113400,1.10673162,0.34308289
-3.55677839,1.99150909,0.00067667,0.80632849,0.01778307,0.38916977,1.14964031,0.35825081
-3.55077539,2.07415566,0.00071792,0.84004222,0.01963310,0.40766733,1.18968750,0.37334005
-3.54477239,2.15514908,0.00076305,0.87262633,0.02161783,0.42658775,1.22642512,0.38829185
-3.53876938,2.23399625,0.00081217,0.90383399,0.02373505,0.44587714,1.25942996,0.40304369
-3.53276638,2.31019060,0.00086534,0.93342333,0.02598006,0.46546468,1.28831324,0.41752940
-3.52676338,2.38321732,0.00092248,0.96116166,0.02834534,0.48526105,1.31273018,0.43167921
-3.52076038,2.45255923,0.00098343,0.98682977,0.03082022,0.50515725,1.33238896,0.44542003
-3.51475738,2.51770290,0.00104789,1.01022591,0.03339066,0.52502401,1.34705871,0.45867561
-3.50875438,2.57814471,0.00111543,1.03116926,0.03603906,0.54471159,1.35657608,0.47136676
-3.50275138,2.63339655,0.00118552,1.04950278,0.03874421,0.56405026,1.36085005,0.48341162
-3.49674837,2.68299093,0.00125751,1.06509515,0.04148139,0.58285138,1.35986455,0.49472579
-3.49074537,2.72648553,0.00133062,1.07784194,0.04422252,0.60090910,1.35367896,0.50522262
-3.48474237,2.76346698,0.00140400,1.08766574,0.04693657,0.61800290,1.34242608,0.51481347
-3.47873937,2.79355417,0.00147671,1.09451547,0.04958997,0.63390079,1.32630793,0.52340808
-3.47273637,2.81640118,0.00154775,1.09836500,0.05214734,0.64836334,1.30558939,0.53091516
-3.46673337,2.83170011,0.00161607,1.09921108,0.05457215,0.66114840,1.28059000,0.53724314
-3.46073037,2.83918407,0.00168064,1.09707098,0.05682765,0.67201660,1.25167436,0.54230127
-3.45472736,2.83863060,0.00174040,1.09197993,0.05887776,0.68073737,1.21924158,0.54600099
-3.44872436,2.82986576,0.00179438,1.08398869,0.06068811,0.68709541,1.18371420,0.54825763
-3.44272136,2.81276891,0.00184163,1.07316136,0.06222700,0.69089745,1.14552729,0.54899256
-3.43671836,2.78727835,0.00188134,1.05957377,0.06346640,0.69197895,1.10511797,0.54813551
-3.43071536,2.75339756,0.00191279,1.04331238,0.06438280,0.69021060,1.06291596,0.54562724
-3.42471236,2.71120191,0.00193541,1.02447395,0.06495807,0.68550419,1.01933552,0.54142229
-3.41870935,2.66084538,0.00194879,1.00316587,0.06518006,0.67781770,0.97476886,0.53549182
-3.41270635,2.60256700,0.00195270,0.97950714,0.06504310,0.66715928,0.92958138,0.52782629
-3.40670335,2.53669638,0.00194708,0.95362987,0.06454829,0.65358980,0.88410869,0.51843796
-3.40070035,2.46365779,0.00193207,0.92568109,0.06370357,0.63722396,0.83865525,0.50736291
-3.39469735,2.38397242,0.00190801,0.89582477,0.06252360,0.61822968,0.79349468,0.49466260
-3.38869435,2.29825832,0.00187540,0.86424368,0.06102945,0.59682584,0.74887131,0.48042476
-3.38269135,2.20722758,0.00183493,0.83114101,0.05924804,0.57327834,0.70500276,0.46476348
-3.37668834,2.11168083,0.00178744,0.79674136,0.05721150,0.54789469,0.66208335,0.44781864
-3.37068534,2.01249867,0.00173394,0.76129113,0.05495630,0.52101724,0.62028773,0.42975439
-3.36468234,1.91063049,0.00167555,0.72505797,0.05252236,0.49301542,0.57977482,0.41075689
-3.35867934,1.80708069,0.00161347,0.68832933,0.04995200,0.46427720,0.54069140,0.39103140
-3.35267634,1.70289290,0.00154901,0.65141009,0.04728894,0.43520028,0.50317551,0.37079863
-3.34667334,1.59913266,0.00148351,0.61461917,0.04457726,0.40618316,0.46735918,0.35029069
-3.34067034,1.49686923,0.00141833,0.57828545,0.04186037,0.37761664,0.43337065,0.32974664
-3.33466733,1.39715717,0.00135485,0.54274288,0.03918011,0.34987600,0.40133589,0.30940789
-3.32866433,1.30101841,0.00129439,0.50832525,0.03657588,0.32331408,0.37137960,0.28951365
-3.32266133,1.20942558,0.00123822,0.47536062,0.03408391,0.29825561,0.34362559,0.27029648
-3.31665833,1.12328696,0.00118756,0.44416572,0.03173665,0.27499284,0.31819686,0.25197819
-3.31065533,1.04343387,0.00114350,0.41504069,0.02956225,0.25378262,0.29521531,0.23476632
-3.30465233,0.97061074,0.00110703,0.38826419,0.02758425,0.23484489,0.27480144,0.21885102
-3.29864932,0.90546813,0.00107900,0.36408918,0.02582133,0.21836263,0.25707398,0.20440277
-3.29264632,0.84855896,0.00106013,0.34273967,0.02428724,0.20448306,0.24214967,0.19157079
-3.28664332,0.80033778,0.00105098,0.32440826,0.02299079,0.19331992,0.23014330,0.18048212
-3.28064032,0.76116311,0.00105196,0.30925494,0.02193601,0.18495673,0.22116794,0.17124148
-3.27463732,0.73130234,0.00106335,0.29740675,0.02112240,0.17945068,0.21533544,0.16393186
-3.26863432,0.71093900,0.00108524,0.28895867,0.02054520,0.17683697,0.21275719,0.15861560
-3.26263132,0.70018171,0.00111764,0.28397527,0.02019583,0.17713318,0.21354491,0.15533600
-3.25662831,0.69907431,0.00116038,0.28249330,0.02006230,0.18034364,0.21781140,0.15411932
-3.25062531,0.70760642,0.00121321,0.28452476,0.02012970,0.18646330,0.22567119,0.15497697
-3.24462231,0.72572386,0.00127578,0.29006041,0.02038075,0.19548097,0.23724069,0.15790772
-3.23861931,0.75333818,0.00134767,0.29907344,0.02079631,0.20738171,0.25263780,0.16289994
-3.23261631,0.79033464,0.00142838,0.31152295,0.02135589,0.22214821,0.27198088,0.16993352
-3.22661331,0.83657830,0.00151737,0.32735723,0.02203820,0.23976093,0.29538669,0.17898148
-3.22061031,0.89191752,0.00161409,0.34651634,0.02282164,0.26019717,0.32296749,0.19001118
-3.21460730,0.95618492,0.00171795,0.36893416,0.02368474,0.28342878,0.35482716,0.20298500
-3.20860430,1.02919549,0.00182834,0.39453956,0.02460658,0.30941888,0.39105638,0.21786048
-3.20260130,1.11074221,0.00194466,0.42325673,0.02556710,0.33811751,0.43172713,0.23459001
-3.19659830,1.20058939,0.00206627,0.45500489,0.02654748,0.36945667,0.47688667,0.25312001
-3.19059530,1.29846446,0.00219254,0.48969713,0.02753027,0.40334483,0.52655141,0.27338988
-3.18459230,1.40404878,0.00232278,0.52723905,0.02849963,0.43966149,0.58070100,0.29533065
-3.17858929,1.51696870,0.00245628,0.56752700,0.02944140,0.47825206,0.63927319,0.31886369
-3.17258629,1.63678754,0.00259226,0.61044655,0.03034321,0.51892353,0.70215988,0.34389956
-3.16658329,1.76299981,0.00272989,0.65587142,0.03119443,0.56144141,0.76920483,0.37033731
-3.16058029,1.89502860,0.00286822,0.70366305,0.03198623,0.60552820,0.84020351,0.39806423
-3.15457729,2.03222687,0.00300626,0.75367139,0.03271153,0.65086389,0.91490529,0.42695646
-3.14857429,2.17388350,0.00314289,0.80573677,0.03336495,0.69708854,0.99301830,0.45688042
-3.14257129,2.31923424,0.00327691,0.85969336,0.03394279,0.74380712,1.07421691,0.48769510
-3.13656828,2.46747772,0.00340705,0.91537396,0.03444302,0.79059669,1.15815167,0.51925542
-3.13056528,2.61779603,0.00353197,0.97261614,0.03486527,0.83701542,1.24446133,0.55141628
-3.12456228,2.76937906,0.00365029,1.03126944,0.03521084,0.88261351,1.33278648,0.58403745
-3.11855928,2.92145146,0.00376063,1.09120334,0.03548269,0.92694515,1.42278389,0.61698876
-3.11255628,3.07330069,0.00386164,1.15231529,0.03568553,0.96958126,1.51414085,0.65015560
-3.10655328,3.22430433,0.00395205,1.21453848,0.03582580,1.01012204,1.60658835,0.68344414
-3.10055028,3.37395482,0.00403071,1.27784837,0.03591165,1.04820890,1.69991221,0.71678597
-3.09454727,3.52187958,0.00409661,1.34226762,0.03595297,1.08353481,1.79396102,0.75014181
-3.08854427,3.66785485,0.00414894,1.40786844,0.03596125,1.11585264,1.88865021,0.78350386
-3.08254127,3.81181146,0.00418713,1.47477198,0.03594943,1.14498081,1.98396130,0.81689642
-3.07653827,3.95383168,0.00421084,1.54314423,0.03593172,1.17080597,2.07993612,0.85037470
-3.07053527,4.09413612,0.00422003,1.61318818,0.03592323,1.19328245,2.17666574,0.88402141
-3.06453227,4.23306092,0.00421488,1.68513205,0.03593962,1.21242852,2.27427426,0.91794129
-3.05852926,4.37102555,0.00419590,1.75921392,0.03599659,1.22831961,2.37289823,0.95225358
-3.05252626,4.50849247,0.00416379,1.83566299,0.03610934,1.24107902,2.47266233,0.98708262
-3.04652326,4.64592042,0.00411950,1.91467830,0.03629197,1.25086657,2.57365276,1.02254697
-3.04052026,4.78371358,0.00406416,1.99640561,0.03655680,1.25786593,2.67588968,1.05874749
-3.03451726,4.92216923,0.00399907,2.08091362,0.03691381,1.26227145,2.77930035,1.09575487
-3.02851426,5.06142688,0.00392559,2.16817077,0.03736996,1.26427537,2.88369475,1.13359738
-3.02251126,5.20142169,0.00384516,2.25802381,0.03792864,1.26405592,2.98874523,1.17224936
-3.01650825,5.34184524,0.00375922,2.35017946,0.03858926,1.26176745,3.09397183,1.21162119
-3.01050525,5.48211613,0.00366917,2.44419054,0.03934692,1.25753273,3.19873444,1.25155135
-3.00450225,5.62136252,0.00357634,2.53944751,0.04019221,1.25143814,3.30223287,1.29180118
-2.99849925,5.75841838,0.00348193,2.63517636,0.04111122,1.24353174,3.40351522,1.33205276
-2.99249625,5.89183414,0.00338701,2.73044364,0.04208577,1.23382445,3.50149473,1.37191020
-2.98649325,6.01990211,0.00329250,2.82416864,0.04309377,1.22229394,3.59497464,1.41090467
-2.98049025,6.14069604,0.00319913,2.91514305,0.04410980,1.20889108,3.68268032,1.44850294
-2.97448724,6.25212349,0.00310746,3.00205741,0.04510586,1.19354835,3.76329725,1.48411951
-2.96848424,6.35198902,0.00301788,3.08353378,0.04605225,1.17618957,3.83551336,1.51713175
-2.96248124,6.43806584,0.00293061,3.15816350,0.04691855,1.15674048,3.89806384,1.54689767
-2.95647824,6.50817263,0.00284574,3.22454864,0.04767473,1.13513931,3.94977638,1.57277563
-2.95047524,6.56025260,0.00276319,3.28134560,0.04829219,1.11134685,3.98961481,1.59414528
-2.94447224,6.59245114,0.00268283,3.32730906,0.04874484,1.08535536,4.01671915,1.61042867
-2.93846923,6.60318893,0.00260439,3.36133459,0.04901011,1.05719593,4.03044031,1.62111100
-2.93246623,6.59122718,0.00252758,3.38249786,0.04906975,1.02694396,4.03036791,1.62575977
-2.92646323,6.55572239,0.00245205,3.39008913,0.04891063,0.99472243,4.01634999,1.62404177
-2.92046023,6.49626825,0.00237747,3.38364123,0.04852521,0.96070309,3.98850397,1.61573705
-2.91445723,6.41292298,0.00230350,3.36294991,0.04791185,0.92510539,3.94721835,1.60074923
-2.90845423,6.30622102,0.00222985,3.32808577,0.04707491,0.88819347,3.89314530,1.57911183
-2.90245123,6.17716873,0.00215628,3.27939701,0.04602462,0.85027135,3.82718462,1.55099020
-2.89644822,6.02722426,0.00208263,3.21750312,0.04477670,0.81167666,3.75045973,1.51667903
-2.89044522,5.85826271,0.00200881,3.14327964,0.04335184,0.77277323,3.66428701,1.47659553
-2.88444222,5.67252786,0.00193483,3.05783455,0.04177496,0.73394285,3.57013959,1.43126861
-2.87843922,5.47257254,0.00186078,2.96247752,0.04007436,0.69557655,3.46960721,1.38132449
-2.87243622,5.26119017,0.00178689,2.85868305,0.03828078,0.65806580,3.36435357,1.32746923
-2.86643322,5.04133979,0.00171343,2.74804907,0.03642641,0.62179367,3.25607279,1.27046918
-2.86043022,4.81606763,0.00164079,2.63225271,0.03454385,0.58712642,3.14644637,1.21112980
-2.85442721,4.58842794,0.00156943,2.51300476,0.03266517,0.55440554,3.03710195,1.15027387
-2.84842421,4.36140570,0.00149986,2.39200467,0.03082099,0.52394052,2.92957520,1.08871992
-2.84242121,4.13784385,0.00143262,2.27089758,0.02903963,0.49600223,2.82527560,1.02726146
-2.83641821,3.92037709,0.00136830,2.15123481,0.02734648,0.47081731,2.72545708,0.96664798
-2.83041521,3.71137428,0.00130744,2.03443908,0.02576340,0.44856332,2.63119391,0.90756808
-2.82441221,3.51289076,0.00125059,1.92177536,0.02430836,0.42936490,2.54336235,0.85063533
-2.81840920,3.32663172,0.00119823,1.81432809,0.02299517,0.41329093,2.46262816,0.79637716
-2.81240620,3.15392713,0.00115074,1.71298514,0.02183340,0.40035273,2.38943994,0.74522699
-2.80640320,2.99571848,0.00110845,1.61842866,0.02082844,0.39050337,2.32402827,0.69751970
-2.80040020,2.85255708,0.00107152,1.53113264,0.01998164,0.38363809,2.26641025,0.65349022
-2.79439720,2.72461332,0.00104002,1.45136684,0.01929067,0.37959599,2.21639922,0.61327533
-2.78839420,2.61169613,0.00101387,1.37920641,0.01874983,0.37816290,2.17361904,0.57691803
-2.78239120,2.51328129,0.00099285,1.31454659,0.01835054,0.37907552,2.13752261,0.54437453
-2.77638819,2.42854745,0.00097659,1.25712156,0.01808183,0.38202680,2.10741378,0.51552302
-2.77038519,2.35641827,0.00096462,1.20652635,0.01793085,0.38667251,2.08247234,0.49017409
-2.76438219,2.29560907,0.00095631,1.16224114,0.01788343,0.39263892,2.06178112,0.46808222
-2.75837919,2.24467641,0.00095097,1.12365669,0.01792453,0.39953136,2.04435460,0.44895779
-2.75237619,2.20206889,0.00094783,1.09010005,0.01803877,0.40694365,2.02916835,0.43247930
-2.74637319,2.16617766,0.00094605,1.06085980,0.01821082,0.41446791,2.01518836,0.41830536
-2.74037019,2.13538505,0.00094479,1.03520983,0.01842581,0.42170473,2.00139959,0.40608597
-2.73436718,2.10810999,0.00094322,1.01243122,0.01866961,0.42827310,1.98683300,0.39547297
-2.72836418,2.08284902,0.00094054,0.99183147,0.01892908,0.43382006,1.97059011,0.38612925
-2.72236118,2.05821187,0.00093600,0.97276083,0.01919221,0.43802944,1.95186472,0.37773665
-2.71635818,2.03295085,0.00092895,0.95462551,0.01944826,0.44062965,1.92996095,0.37000231
-2.71035518,2.00598348,0.00091887,0.93689740,0.01968778,0.44139996,1.90430723,0.36266353
-2.70435218,1.97640820,0.00090532,0.91912068,0.01990258,0.44017530,1.87446587,0.35549116
-2.69834917,1.94351306,0.00088802,0.90091517,0.02008567,0.43684920,1.84013816,0.34829140
-2.69234617,1.90677775,0.00086682,0.88197683,0.02023120,0.43137488,1.80116481,0.34090635
-2.68634317,1.86586951,0.00084171,0.86207576,0.02033431,0.42376456,1.75752212,0.33321334
-2.68034017,1.82063350,0.00081282,0.84105200,0.02039102,0.41408683,1.70931410,0.32512327
-2.67433717,1.77107873,0.00078038,0.81880980,0.02039815,0.40246256,1.65676118,0.31657811
-2.66833417,1.71736041,0.00074473,0.79531060,0.02035319,0.38905931,1.60018607,0.30754786
-2.66233117,1.65975990,0.00070632,0.77056547,0.02025426,0.37408469,1.53999749,0.29802714
-2.65632816,1.59866331,0.00066566,0.74462713,0.02010003,0.35777897,1.47667276,0.28803155
-2.65032516,1.53453971,0.00062328,0.71758234,0.01988974,0.34040718,1.41073971,0.27759417
-2.64432216,1.46792000,0.00057978,0.68954452,0.01962324,0.32225127,1.34275895,0.26676210
-2.63831916,1.39937719,0.00053573,0.66064728,0.01930098,0.30360242,1.27330706,0.25559335
-2.63231616,1.32950850,0.00049170,0.63103872,0.01892416,0.28475392,1.20296123,0.24415405
-2.62631316,1.25892003,0.00044824,0.60087665,0.01849473,0.26599484,1.13228584,0.23251609
-2.62031016,1.18821386,0.00040583,0.57032475,0.01801553,0.24760460,1.06182118,0.22075517
-2.61430715,1.11797777,0.00036491,0.53954962,0.01749034,0.22984858,0.99207460,0.20894919
-2.60830415,1.04877744,0.00032586,0.50871841,0.01692395,0.21297476,0.92351381,0.19717701
-2.60230115,0.98115076,0.00028897,0.47799717,0.01632215,0.19721142,0.85656251,0.18551745
