energy_ev,total_up,Sb_p_up,Sb_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-4.30115058,1.41612421,0.30894329,0.00407510,0.80016610,0.39391456,0.01436370,0.86223032
-4.29514757,1.40318067,0.31141740,0.00416102,0.78074862,0.39076698,0.01406674,0.85010766
-4.28914457,1.39214759,0.31334214,0.00424524,0.76261154,0.38951662,0.01373733,0.84016848
-4.28314157,1.38333939,0.31465559,0.00432710,0.74605347,0.39028528,0.01337960,0.83276763
-4.27713857,1.37708079,0.31531029,0.00440600,0.73135249,0.39318453,0.01299860,0.82825213
-4.27113557,1.37369750,0.31527432,0.00448137,0.71875982,0.39831240,0.01260013,0.82695138
-4.26513257,1.37350516,0.31453161,0.00455274,0.70849405,0.40574969,0.01219063,0.82916665
-4.25912956,1.37679714,0.31308171,0.00461965,0.70073595,0.41555585,0.01177699,0.83516041
-4.25312656,1.38383163,0.31093892,0.00468171,0.69562402,0.42776465,0.01136634,0.84514574
-4.24712356,1.39481877,0.30813096,0.00473856,0.69325100,0.44238000,0.01096586,0.85927632
-4.24112056,1.40990833,0.30469729,0.00478986,0.69366130,0.45937197,0.01058255,0.87763742
-4.23511756,1.42917863,0.30068720,0.00483529,0.69684945,0.47867344,0.01022308,0.90023839
-4.22911456,1.45262730,0.29615776,0.00487459,0.70275971,0.50017744,0.00989359,0.92700687
-4.22311156,1.48016436,0.29117175,0.00490748,0.71128660,0.52373561,0.00959952,0.95778527
-4.21710855,1.51160799,0.28579566,0.00493374,0.72227662,0.54915780,0.00934549,0.99232959
-4.21110555,1.54668332,0.28009782,0.00495319,0.73553090,0.57621305,0.00913518,1.03031085
-4.20510255,1.58502443,0.27414672,0.00496568,0.75080882,0.60463194,0.00897130,1.07131920
-4.19909955,1.62617947,0.26800952,0.00497111,0.76783251,0.63411042,0.00885550,1.11487063
-4.19309655,1.66961891,0.26175080,0.00496946,0.78629222,0.66431506,0.00878839,1.16041626
-4.18709355,1.71474666,0.25543154,0.00496077,0.80585238,0.69488948,0.00876956,1.20735387
-4.18109055,1.76091374,0.24910832,0.00494515,0.82615830,0.72546201,0.00879762,1.25504148
-4.17508754,1.80743407,0.24283274,0.00492281,0.84684342,0.75565409,0.00887028,1.30281256
-4.16908454,1.85360195,0.23665104,0.00489403,0.86753705,0.78508935,0.00898444,1.34999231
-4.16308154,1.89871065,0.23060395,0.00485918,0.88787233,0.81340296,0.00913632,1.39591473
-4.15707854,1.94207159,0.22472674,0.00481872,0.90749442,0.84025090,0.00932154,1.43993972
-4.15107554,1.98303337,0.21904945,0.00477320,0.92606862,0.86531883,0.00953532,1.48146981
-4.14507254,2.02100035,0.21359739,0.00472326,0.94328831,0.88833028,0.00977257,1.51996585
-4.13906953,2.05544977,0.20839180,0.00466963,0.95888246,0.90905372,0.01002805,1.55496122
-4.13306653,2.08594718,0.20345070,0.00461315,0.97262250,0.92730837,0.01029653,1.58607395
-4.12706353,2.11215952,0.19879003,0.00455471,0.98432821,0.94296836,0.01057291,1.61301635
-4.12106053,2.13386522,0.19442477,0.00449535,0.99387259,0.95596519,0.01085238,1.63560183
-4.11505753,2.15096114,0.19037033,0.00443620,1.00118528,0.96628827,0.01113050,1.65374847
-4.10905453,2.16346578,0.18664384,0.00437849,1.00625439,0.97398355,0.01140336,1.66747926
-4.10305153,2.17151873,0.18326551,0.00432357,1.00912670,0.97915018,0.01166764,1.67691892
-4.09704852,2.17537597,0.18025978,0.00427292,1.00990594,0.98193549,0.01192066,1.68228736
-4.09104552,2.17540136,0.17765626,0.00422813,1.00874922,0.98252815,0.01216047,1.68388986
-4.08504252,2.17205419,0.17549038,0.00419091,1.00586173,0.98115015,0.01238583,1.68210450
-4.07903952,2.16587324,0.17380355,0.00416304,1.00148955,0.97804749,0.01259621,1.67736697
-4.07303652,2.15745778,0.17264294,0.00414641,0.99591117,0.97348032,0.01279177,1.67015363
-4.06703352,2.14744610,0.17206058,0.00414295,0.98942759,0.96771260,0.01297324,1.66096311
-4.06103052,2.13649225,0.17211203,0.00415457,0.98235166,0.96100194,0.01314190,1.65029749
-4.05502751,2.12524192,0.17285438,0.00418318,0.97499676,0.95358983,0.01329938,1.63864343
-4.04902451,2.11430817,0.17434382,0.00423055,0.96766557,0.94569284,0.01344760,1.62645435
-4.04302151,2.10424806,0.17663270,0.00429833,0.96063896,0.93749499,0.01358856,1.61413402
-4.03701851,2.09554110,0.17976635,0.00438790,0.95416577,0.92914166,0.01372424,1.60202250
-4.03101551,2.08857020,0.18377964,0.00450034,0.94845371,0.92073531,0.01385641,1.59038473
-4.02501251,2.08360620,0.18869361,0.00463635,0.94366168,0.91233312,0.01398649,1.57940239
-4.01900950,2.08079622,0.19451220,0.00479618,0.93989394,0.90394661,0.01411546,1.56916921
-4.01300650,2.08015676,0.20121937,0.00497956,0.93719621,0.89554324,0.01424370,1.55968994
-4.00700350,2.08157144,0.20877674,0.00518563,0.93555394,0.88704995,0.01437097,1.55088291
-4.00100050,2.08479384,0.21712192,0.00541292,0.93489274,0.87835828,0.01449630,1.54258604
-3.99499750,2.08945512,0.22616769,0.00565934,0.93508089,0.86933100,0.01461807,1.53456596
-3.98899450,2.09507623,0.23580204,0.00592213,0.93593402,0.85980982,0.01473397,1.52652990
-3.98299150,2.10108436,0.24588932,0.00619792,0.93722148,0.84962385,0.01484107,1.51813963
-3.97698849,2.10683275,0.25627225,0.00648274,0.93867446,0.83859845,0.01493598,1.50902703
-3.97098549,2.11162344,0.26677501,0.00677212,0.93999538,0.82656409,0.01501489,1.49881050
-3.96498249,2.11473185,0.27720714,0.00706114,0.94086832,0.81336483,0.01507379,1.48711168
-3.95897949,2.11543245,0.28736826,0.00734454,0.94096999,0.79886615,0.01510861,1.47357159
-3.95297649,2.11302452,0.29705333,0.00761688,0.93998115,0.78296178,0.01511537,1.45786593
-3.94697349,2.10685715,0.30605834,0.00787263,0.93759783,0.76557937,0.01509041,1.43971872
-3.94097049,2.09635243,0.31418616,0.00810635,0.93354210,0.74668475,0.01503050,1.41891390
-3.93496748,2.08102639,0.32125235,0.00831284,0.92757211,0.72628478,0.01493303,1.39530470
-3.92896448,2.06050655,0.32709065,0.00848728,0.91949096,0.70442869,0.01479614,1.36882028
-3.92296148,2.03454591,0.33155805,0.00862537,0.90915423,0.68120795,0.01461880,1.33946973
-3.91695848,2.00303277,0.33453907,0.00872346,0.89647584,0.65675470,0.01440088,1.30734329
-3.91095548,1.96599614,0.33594924,0.00877868,0.88143215,0.63123902,0.01414325,1.27261092
-3.90495248,1.92360667,0.33573753,0.00878902,0.86406407,0.60486492,0.01384769,1.23551833
-3.89894947,1.87617322,0.33388781,0.00875335,0.84447720,0.57786560,0.01351694,1.19638081
-3.89294647,1.82413518,0.33041905,0.00867153,0.82283998,0.55049778,0.01315461,1.15557505
-3.88694347,1.76805097,0.32538457,0.00854435,0.79937987,0.52303568,0.01276508,1.11352946
-3.88094047,1.70858325,0.31887012,0.00837351,0.77437779,0.49576456,0.01235339,1.07071326
-3.87493747,1.64648134,0.31099112,0.00816159,0.74816089,0.46897427,0.01192513,1.02762474
-3.86893447,1.58256154,0.30188905,0.00791197,0.72109407,0.44295281,0.01148628,0.98477919
-3.86293147,1.51768613,0.29172712,0.00762866,0.69357037,0.41798016,0.01104305,0.94269686
-3.85692846,1.45274173,0.28068564,0.00731627,0.66600069,0.39432256,0.01060175,0.90189121
-3.85092546,1.38861769,0.26895688,0.00697981,0.63880318,0.37222731,0.01016863,0.86285790
-3.84492246,1.32618527,0.25674003,0.00662456,0.61239263,0.35191823,0.00974974,0.82606476
-3.83891946,1.26627822,0.24423611,0.00625597,0.58717026,0.33359191,0.00935080,0.79194295
-3.83291646,1.20967525,0.23164316,0.00587944,0.56351417,0.31741470,0.00897714,0.76087945
-3.82691346,1.15708482,0.21915182,0.00550029,0.54177094,0.30352058,0.00863352,0.73321113
-3.82091046,1.10913268,0.20694130,0.00512355,0.52224836,0.29200989,0.00832417,0.70922033
-3.81490745,1.06635221,0.19517607,0.00475392,0.50520982,0.28294891,0.00805264,0.68913199
-3.80890445,1.02917781,0.18400302,0.00439567,0.49087016,0.27637026,0.00782186,0.67311242
-3.80290145,0.99794131,0.17354933,0.00405260,0.47939334,0.27227403,0.00763407,0.66126950
-3.79689845,0.97287125,0.16392100,0.00372795,0.47089182,0.27062968,0.00749087,0.65365428
-3.79089545,0.95409491,0.15520195,0.00342444,0.46542758,0.27137852,0.00739324,0.65026391
-3.78489245,0.94164284,0.14745377,0.00314424,0.46301468,0.27443676,0.00734158,0.65104564
-3.77888944,0.93545567,0.14071600,0.00288898,0.46362335,0.27969896,0.00733576,0.65590191
-3.77288644,0.93539268,0.13500680,0.00265978,0.46718511,0.28704184,0.00737521,0.66469615
-3.76688344,0.94124198,0.13032422,0.00245732,0.47359901,0.29632829,0.00745897,0.67725926
-3.76088044,0.95273185,0.12664764,0.00228188,0.48273854,0.30741151,0.00758580,0.69339658
-3.75487744,0.96954273,0.12393971,0.00213334,0.49445891,0.32013907,0.00775420,0.71289507
-3.74887444,0.99131970,0.12214832,0.00201133,0.50860458,0.33435692,0.00796257,0.73553049
-3.74287144,1.01768487,0.12120895,0.00191521,0.52501664,0.34991314,0.00820920,0.76107452
-3.73686843,1.04824935,0.12104705,0.00184418,0.54353971,0.36666129,0.00849238,0.78930137
-3.73086543,1.08262451,0.12158053,0.00179727,0.56402827,0.38446339,0.00881044,0.81999381
-3.72486243,1.12043204,0.12272228,0.00177345,0.58635205,0.40319228,0.00916178,0.85294839
-3.71885943,1.16131269,0.12438269,0.00177161,0.61040031,0.42273340,0.00954489,0.88797955
-3.71285643,1.20493316,0.12647211,0.00179062,0.63608487,0.44298590,0.00995833,0.92492254
-3.70685343,1.25099118,0.12890313,0.00182933,0.66334170,0.46386295,0.01040074,0.96363495
-3.70085043,1.29921837,0.13159278,0.00188661,0.69213112,0.48529133,0.01087075,1.00399674
-3.69484742,1.34938106,0.13446445,0.00196133,0.72243639,0.50721029,0.01136694,1.04590874
-3.68884442,1.40127875,0.13744958,0.00205234,0.75426092,0.52956961,0.01188778,1.08928960
-3.68284142,1.45474062,0.14048897,0.00215852,0.78762412,0.55232712,0.01243149,1.13407134
-3.67683842,1.50961999,0.14353384,0.00227872,0.82255602,0.57544558,0.01299596,1.18019365
-3.67083542,1.56578727,0.14654642,0.00241176,0.85909082,0.59888914,0.01357865,1.22759710
-3.66483242,1.62312146,0.14950016,0.00255642,0.89725982,0.62261958,0.01417649,1.27621564
-3.65882941,1.68150095,0.15237959,0.00271143,0.93708379,0.64659245,0.01478581,1.32596880
-3.65282641,1.74079386,0.15517970,0.00287544,0.97856520,0.67075329,0.01540223,1.37675380
-3.64682341,1.80084852,0.15790498,0.00304702,1.02168073,0.69503420,0.01602069,1.42843823
-3.64082041,1.86148462,0.16056813,0.00322469,1.06637418,0.71935088,0.01663542,1.48085353
-3.63481741,1.92248557,0.16318845,0.00340685,1.11255029,0.74360038,0.01723997,1.53378969
-3.62881441,1.98359232,0.16579004,0.00359185,1.16006967,0.76765969,0.01782729,1.58699162
-3.62281141,2.04449925,0.16839977,0.00377797,1.20874511,0.79138528,0.01838985,1.64015730
-3.61680840,2.10485224,0.17104528,0.00396345,1.25833939,0.81461367,0.01891981,1.69293800
-3.61080540,2.16424920,0.17375290,0.00414648,1.30856484,0.83716308,0.01940919,1.74494069
-3.60480240,2.22224296,0.17654563,0.00432529,1.35908466,0.85883614,0.01985007,1.79573253
-3.59879940,2.27834665,0.17944143,0.00449809,1.40951601,0.87942354,0.02023484,1.84484740
-3.59279640,2.33204130,0.18245157,0.00466317,1.45943484,0.89870856,0.02055642,1.89179435
-3.58679340,2.38278537,0.18557938,0.00481887,1.50838236,0.91647229,0.02080851,1.93606754
-3.58079040,2.43002595,0.18881936,0.00496365,1.55587298,0.93249938,0.02098576,1.97715749
-3.57478739,2.47321123,0.19215660,0.00509609,1.60140361,0.94658408,0.02108399,2.01456325
-3.56878439,2.51180377,0.19556669,0.00521493,1.64446396,0.95853637,0.02110032,2.04780491
-3.56278139,2.54529409,0.19901593,0.00531904,1.68454773,0.96818796,0.02103328,2.07643635
-3.55677839,2.57321429,0.20246203,0.00540749,1.72116433,0.97539783,0.02088285,2.10005756
-3.55077539,2.59515114,0.20585515,0.00547954,1.75385090,0.98005741,0.02065049,2.11832624
-3.54477239,2.61075825,0.20913917,0.00553462,1.78218429,0.98209476,0.02033905,2.13096838
-3.53876938,2.61976707,0.21225333,0.00557236,1.80579268,0.98147812,0.01995271,2.13778750
-3.53276638,2.62199631,0.21513402,0.00559256,1.82436660,0.97821824,0.01949682,2.13867218
-3.52676338,2.61735963,0.21771669,0.00559524,1.83766894,0.97236977,0.01897775,2.13360179
-3.52076038,2.60587126,0.21993782,0.00558056,1.84554370,0.96403141,0.01840265,2.12265026
-3.51475738,2.58764944,0.22173683,0.00554888,1.84792313,0.95334502,0.01777926,2.10598762
-3.50875438,2.56291770,0.22305800,0.00550071,1.84483300,0.94049346,0.01711570,2.08387942
-3.50275138,2.53200365,0.22385211,0.00543670,1.83639580,0.92569753,0.01642023,2.05668392
-3.49674837,2.49533547,0.22407794,0.00535769,1.82283157,0.90921173,0.01570106,2.02484706
-3.49074537,2.45343611,0.22370349,0.00526460,1.80445625,0.89131929,0.01496614,1.98889539
-3.48474237,2.40691514,0.22270692,0.00515854,1.78167753,0.87232639,0.01422306,1.94942699
-3.47873937,2.35645865,0.22107718,0.00504069,1.75498810,0.85255578,0.01347886,1.90710061
-3.47273637,2.30281711,0.21881433,0.00491238,1.72495652,0.83234002,0.01273999,1.86262332
-3.46673337,2.24679171,0.21592952,0.00477500,1.69221574,0.81201448,0.01201221,1.81673684
-3.46073037,2.18921936,0.21244473,0.00463007,1.65744970,0.79191037,0.01130057,1.77020298
-3.45472736,2.13095668,0.20839218,0.00447915,1.62137825,0.77234784,0.01060943,1.72378857
-3.44872436,2.07286356,0.20381357,0.00432386,1.58474088,0.75362958,0.00994245,1.67825012
-3.44272136,2.01578648,0.19875910,0.00416588,1.54827973,0.73603489,0.00930265,1.63431882
-3.43671836,1.96054223,0.19328633,0.00400688,1.51272235,0.71981447,0.00869244,1.59268607
-3.43071536,1.90790235,0.18745898,0.00384856,1.47876484,0.70518611,0.00811374,1.55399006
-3.42471236,1.85857869,0.18134565,0.00369255,1.44705576,0.69233123,0.00756797,1.51880365
-3.41870935,1.81321048,0.17501851,0.00354049,1.41818130,0.68139254,0.00705621,1.48762390
-3.41270635,1.77235325,0.16855206,0.00339390,1.39265228,0.67247259,0.00657918,1.46086333
-3.40670335,1.73646973,0.16202189,0.00325424,1.37089314,0.66563343,0.00613740,1.43884334
-3.40070035,1.70592297,0.15550354,0.00312286,1.35323321,0.66089715,0.00573115,1.42178955
-3.39469735,1.68097174,0.14907148,0.00300095,1.33990063,0.65824729,0.00536061,1.40982935
-3.38869435,1.66176824,0.14279815,0.00288960,1.33101874,0.65763102,0.00502583,1.40299152
-3.38269135,1.64835804,0.13675311,0.00278972,1.32660521,0.65896189,0.00472682,1.40120780
-3.37668834,1.64068220,0.13100228,0.00270205,1.32657366,0.66212307,0.00446356,1.40431632
-3.37068534,1.63858137,0.12560736,0.00262719,1.33073777,0.66697100,0.00423600,1.41206684
-3.36468234,1.64180173,0.12062518,0.00256554,1.33881766,0.67333918,0.00404409,1.42412741
-3.35867934,1.65000261,0.11610725,0.00251734,1.35044839,0.68104217,0.00388778,1.44009255
-3.35267634,1.66276554,0.11209934,0.00248267,1.36519024,0.68987959,0.00376702,1.45949251
-3.34667334,1.67960460,0.10864105,0.00246147,1.38254066,0.69964013,0.00368178,1.48180373
-3.34067034,1.69997782,0.10576553,0.00245350,1.40194745,0.71010555,0.00363198,1.50646004
-3.33466733,1.72329949,0.10349917,0.00245844,1.42282314,0.72105459,0.00361752,1.53286473
-3.32866433,1.74895312,0.10186139,0.00247582,1.44455991,0.73226680,0.00363826,1.56040306
-3.32266133,1.77630500,0.10086447,0.00250509,1.46654514,0.74352637,0.00369398,1.58845530
-3.31665833,1.80471794,0.10051345,0.00254562,1.48817695,0.75462584,0.00378436,1.61640982
-3.31065533,1.83356508,0.10080616,0.00259673,1.50887955,0.76536974,0.00390897,1.64367627
-3.30465233,1.86224358,0.10173328,0.00265770,1.52811800,0.77557812,0.00406723,1.66969836
-3.29864932,1.89018772,0.10327864,0.00272779,1.54541206,0.78508996,0.00425839,1.69396619
-3.29264632,1.91688127,0.10541950,0.00280623,1.56034866,0.79376627,0.00448153,1.71602762
-3.28664332,1.94186877,0.10812713,0.00289229,1.57259274,0.80149294,0.00473551,1.73549847
-3.28064032,1.96476532,0.11136739,0.00298523,1.58189609,0.80818318,0.00501896,1.75207120
-3.27463732,1.98526469,0.11510154,0.00308434,1.58810389,0.81377934,0.00533031,1.76552179
-3.26863432,2.00314536,0.11928712,0.00318895,1.59115861,0.81825419,0.00566775,1.77571443
-3.26263132,2.01827422,0.12387897,0.00329838,1.59110123,0.82161141,0.00602926,1.78260387
-3.25662831,2.03060784,0.12883020,0.00341202,1.58806960,0.82388521,0.00641260,1.78623533
-3.25062531,2.04019102,0.13409331,0.00352922,1.58229377,0.82513909,0.00681536,1.78674163
-3.24462231,2.04715268,0.13962116,0.00364939,1.57408866,0.82546372,0.00723495,1.78433778
-3.23861931,2.05169908,0.14536794,0.00377188,1.56384386,0.82497380,0.00766864,1.77931301
-3.23261631,2.05410444,0.15128992,0.00389606,1.55201111,0.82380417,0.00811360,1.77202040
-3.22661331,2.05469933,0.15734607,0.00402125,1.53908959,0.82210506,0.00856695,1.76286441
-3.22061031,2.05385694,0.16349843,0.00414673,1.52560955,0.82003675,0.00902572,1.75228669
-3.21460730,2.05197772,0.16971220,0.00427170,1.51211459,0.81776375,0.00948695,1.74075055
-3.20860430,2.04947293,0.17595559,0.00439534,1.49914336,0.81544857,0.00994769,1.72872457
-3.20260130,2.04674737,0.18219932,0.00451672,1.48721094,0.81324557,0.01040498,1.71666597
-3.19659830,2.04418210,0.18841594,0.00463485,1.47679068,0.81129472,0.01085593,1.70500405
-3.19059530,2.04211756,0.19457884,0.00474868,1.46829697,0.80971585,0.01129766,1.69412454
-3.18459230,2.04083772,0.20066117,0.00485709,1.46206949,0.80860330,0.01172732,1.68435512
-3.17858929,2.04055590,0.20663454,0.00495890,1.45835960,0.80802133,0.01214208,1.67595270
-3.17258629,2.04140264,0.21246781,0.00505292,1.45731912,0.80800048,0.01253909,1.66909302
-3.16658329,2.04341634,0.21812589,0.00513793,1.45899218,0.80853481,0.01291552,1.66386271
-3.16058029,2.04653693,0.22356869,0.00521271,1.46331039,0.80958053,0.01326848,1.66025436
-3.15457729,2.05060309,0.22875042,0.00527609,1.47009158,0.81105565,0.01359504,1.65816477
-3.14857429,2.05535316,0.23361913,0.00532694,1.47904247,0.81284117,0.01389222,1.65739651
-3.14257129,2.06043000,0.23811670,0.00536425,1.48976519,0.81478345,0.01415700,1.65766289
-3.13656828,2.06538991,0.24217939,0.00538708,1.50176771,0.81669808,0.01438630,1.65859632
-3.13056528,2.06971531,0.24573875,0.00539466,1.51447808,0.81837492,0.01457710,1.65975998
-3.12456228,2.07283121,0.24872311,0.00538636,1.52726206,0.81958445,0.01472639,1.66066241
-3.11855928,2.07412489,0.25105953,0.00536175,1.53944383,0.82008518,0.01483130,1.66077485
-3.11255628,2.07296828,0.25267611,0.00532061,1.55032920,0.81963190,0.01488916,1.65955076
-3.10655328,2.06874250,0.25350465,0.00526292,1.55923045,0.81798472,0.01489759,1.65644688
-3.10055028,2.06086350,0.25348351,0.00518891,1.56549224,0.81491838,0.01485462,1.65094531
-3.09454727,2.04880804,0.25256047,0.00509905,1.56851744,0.81023176,0.01475878,1.64257573
-3.08854427,2.03213893,0.25069558,0.00499404,1.56779200,0.80375705,0.01460920,1.63093692
-3.08254127,2.01052843,0.24786376,0.00487484,1.56290779,0.79536835,0.01440574,1.61571678
-3.07653827,1.98377875,0.24405702,0.00474267,1.55358245,0.78498924,0.01414903,1.59670995
-3.07053527,1.95183877,0.23928616,0.00459895,1.53967528,0.77259899,0.01384058,1.57383209
-3.06453227,1.91481581,0.23358192,0.00444535,1.52119826,0.75823703,0.01348278,1.54713032
-3.05852926,1.87298196,0.22699539,0.00428373,1.49832171,0.74200550,0.01307896,1.51678884
-3.05252626,1.82677423,0.21959776,0.00411612,1.47137390,0.72406946,0.01263331,1.48312957
-3.04652326,1.77678835,0.21147929,0.00394471,1.44083457,0.70465483,0.01215087,1.44660727
-3.04052026,1.72376605,0.20274759,0.00377179,1.40732219,0.68404380,0.01163746,1.40779923
-3.03451726,1.66857613,0.19352528,0.00359971,1.37157545,0.66256801,0.01109948,1.36738966
-3.02851426,1.61218994,0.18394710,0.00343087,1.33442938,0.64059935,0.01054387,1.32614916
-3.02251126,1.55565189,0.17415659,0.00326760,1.29678707,0.61853901,0.00997787,1.28490995
-3.01650825,1.50004622,0.16430252,0.00311221,1.25958786,0.59680483,0.00940887,1.24453772
-3.01050525,1.44646119,0.15453517,0.00296682,1.22377349,0.57581762,0.00884421,1.20590118
-3.00450225,1.39595212,0.14500263,0.00283339,1.19025329,0.55598692,0.00829100,1.16984043
-2.99849925,1.34950477,0.13584728,0.00271365,1.15987005,0.53769663,0.00775593,1.13713558
-2.99249625,1.30800064,0.12720254,0.00260903,1.13336794,0.52129136,0.00724509,1.10847669
-2.98649325,1.27218549,0.11919008,0.00252064,1.11136384,0.50706388,0.00676388,1.08443664
-2.98049025,1.24264260,0.11191749,0.00244923,1.09432338,0.49524415,0.00631680,1.06544786
-2.97448724,1.21977180,0.10547651,0.00239517,1.08254274,0.48599069,0.00590747,1.05178408
-2.96848424,1.20377528,0.09994187,0.00235842,1.07613700,0.47938437,0.00553851,1.04354803
-2.96248124,1.19465078,0.09537075,0.00233856,1.07503570,0.47542506,0.00521155,1.04066559
-2.95647824,1.19219249,0.09180278,0.00233478,1.07898572,0.47403133,0.00492726,1.04288677
-2.95047524,1.19599970,0.08926058,0.00234591,1.08756156,0.47504310,0.00468542,1.04979358
-2.94447224,1.20549285,0.08775087,0.00237045,1.10018249,0.47822731,0.00448500,1.06081460
-2.93846923,1.21993635,0.08726582,0.00240664,1.11613592,0.48328627,0.00432429,1.07524558
-2.93246623,1.23846724,0.08778491,0.00245253,1.13460609,0.48986845,0.00420104,1.09227535
-2.92646323,1.26012850,0.08927683,0.00250603,1.15470671,0.49758113,0.00411264,1.11101595
-2.92046023,1.28390564,0.09170169,0.00256498,1.17551632,0.50600460,0.00405627,1.13053582
-2.91445723,1.30876499,0.09501310,0.00262728,1.19611473,0.51470714,0.00402910,1.14989449
-2.90845423,1.33369224,0.09916031,0.00269093,1.21561904,0.52326026,0.00402841,1.16817752
-2.90245123,1.35772943,0.10409020,0.00275412,1.23321770,0.53125359,0.00405180,1.18453007
-2.89644822,1.38000903,0.10974905,0.00281532,1.24820117,0.53830879,0.00409732,1.19818784
-2.89044522,1.39978361,0.11608400,0.00287332,1.25998781,0.54409194,0.00416351,1.20850390
-2.88444222,1.41644997,0.12304428,0.00292730,1.26814404,0.54832396,0.00424959,1.21497055
-2.87843922,1.42956678,0.13058205,0.00297686,1.27239796,0.55078868,0.00435540,1.21723518
-2.87243622,1.43886504,0.13865280,0.00302202,1.27264575,0.55133827,0.00448144,1.21510953
-2.86643322,1.44425102,0.14721546,0.00306324,1.26895104,0.54989586,0.00462886,1.20857218
-2.86043022,1.44580186,0.15623209,0.00310136,1.26153694,0.54645541,0.00479932,1.19776418
-2.85442721,1.44375387,0.16566719,0.00313762,1.25077168,0.54107883,0.00499490,1.18297816
-2.84842421,1.43848447,0.17548672,0.00317350,1.23714821,0.53389060,0.00521797,1.16464153
-2.84242121,1.43048852,0.18565689,0.00321074,1.22125909,0.52507022,0.00547095,1.14329460
-2.83641821,1.42035019,0.19614266,0.00325117,1.20376761,0.51484284,0.00575613,1.11956471
-2.83041521,1.40871192,0.20690624,0.00329665,1.18537675,0.50346862,0.00607546,1.09413757
-2.82441221,1.39624157,0.21790550,0.00334893,1.16679710,0.49123114,0.00643032,1.06772708
-2.81840920,1.38359957,0.22909246,0.00340956,1.14871547,0.47842563,0.00682125,1.04104504
-2.81240620,1.37140738,0.24041200,0.00347981,1.13176528,0.46534722,0.00724785,1.01477195
-2.80640320,1.36021858,0.25180084,0.00356052,1.11650010,0.45228000,0.00770853,0.98953017
-2.80040020,1.35049405,0.26318689,0.00365207,1.10337135,0.43948702,0.00820042,0.96586056
-2.79439720,1.34258192,0.27448910,0.00375431,1.09271108,0.42720175,0.00871928,0.94420334
-2.78839420,1.33670341,0.28561778,0.00386652,1.08472030,0.41562130,0.00925950,0.92488396
-2.78239120,1.33294479,0.29647565,0.00398742,1.07946327,0.40490136,0.00981412,0.90810431
-2.77638819,1.33125585,0.30695927,0.00411518,1.07686783,0.39515327,0.01037496,0.89393949
-2.77038519,1.33145466,0.31696131,0.00424745,1.07673149,0.38644291,0.01093279,0.88234004
-2.76438219,1.33323833,0.32637313,0.00438147,1.07873285,0.37879155,0.01147757,0.87313931
-2.75837919,1.33619910,0.33508798,0.00451414,1.08244778,0.37217841,0.01199871,0.86606540
-2.75237619,1.33984491,0.34300449,0.00464214,1.08736933,0.36654469,0.01248542,0.86075707
-2.74637319,1.34362337,0.35003032,0.00476206,1.09293051,0.36179889,0.01292708,0.85678262
-2.74037019,1.34694802,0.35608599,0.00487057,1.09852890,0.35782296,0.01331356,0.85366098
-2.73436718,1.34922558,0.36110841,0.00496448,1.10355185,0.35447919,0.01363564,0.85088381
-2.72836418,1.34988299,0.36505423,0.00504095,1.10740131,0.35161727,0.01388532,0.84793783
-2.72236118,1.34839298,0.36790266,0.00509760,1.10951726,0.34908144,0.01405615,0.84432628
-2.71635818,1.34429718,0.36965761,0.00513258,1.10939869,0.34671721,0.01414348,0.83958874
-2.71035518,1.33722572,0.37034913,0.00514467,1.10662164,0.34437766,0.01414468,0.83331852
-2.70435218,1.32691275,0.37003392,0.00513337,1.10085343,0.34192895,0.01405924,0.82517709
-2.69834917,1.31320717,0.36879494,0.00509889,1.09186298,0.33925488,0.01388884,0.81490507
-2.69234617,1.29607854,0.36674004,0.00504217,1.07952677,0.33626050,0.01363733,0.80232960
-2.68634317,1.27561792,0.36399976,0.00496484,1.06383072,0.33287470,0.01331064,0.78736798
-2.68034017,1.25203407,0.36072423,0.00486918,1.04486797,0.32905168,0.01291659,0.77002774
-2.67433717,1.22564529,0.35707937,0.00475803,1.02283319,0.32477144,0.01246465,0.75040334
-2.66833417,1.19686752,0.35324258,0.00463470,0.99801359,0.32003939,0.01196571,0.72866996
-2.66233117,1.16619946,0.34939802,0.00450282,0.97077762,0.31488504,0.01143174,0.70507477
-2.65632816,1.13420545,0.34573161,0.00436627,0.94156160,0.30936007,0.01087545,0.67992635
-2.65032516,1.10149701,0.34242616,0.00422900,0.91085533,0.30353578,0.01030995,0.65358268
-2.64432216,1.06871380,0.33965654,0.00409494,0.87918698,0.29750011,0.00974843,0.62643844
-2.63831916,1.03650478,0.33758529,0.00396785,0.84710812,0.29135439,0.00920382,0.59891207
-2.63231616,1.00551021,0.33635860,0.00385124,0.81517915,0.28520987,0.00868851,0.57143303
-2.62631316,0.97634510,0.33610295,0.00374824,0.78395574,0.27918418,0.00821412,0.54442980
-2.62031016,0.94958443,0.33692236,0.00366155,0.75397641,0.27339784,0.00779121,0.51831883
-2.61430715,0.92575048,0.33889640,0.00359338,0.72575145,0.26797081,0.00742920,0.49349470
-2.60830415,0.90530230,0.34207885,0.00354539,0.69975336,0.26301919,0.00713614,0.47032161
-2.60230115,0.88862753,0.34649707,0.00351870,0.67640867,0.25865219,0.00691870,0.44912632
