energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.39469735,4.11745779,0.06347365,0.44350696,0.03828177,0.00000000,0.16769669,2.05323409,1.40720140,0.11497082
-3.38869435,3.96909940,0.06219199,0.43299544,0.03644358,0.00000000,0.16262204,1.96985477,1.36837853,0.11093625
-3.38269135,3.81939020,0.06088851,0.42128748,0.03464121,0.00000000,0.15770191,1.88753402,1.32721903,0.10681786
-3.37668834,3.67063044,0.05958768,0.40859526,0.03289588,0.00000000,0.15301930,1.80749852,1.28444856,0.10267783
-3.37068534,3.52503300,0.05831572,0.39514908,0.03122731,0.00000000,0.14864565,1.73088248,1.24081222,0.09857714
-3.36468234,3.38468653,0.05710005,0.38119280,0.02965345,0.00000000,0.14463975,1.65871021,1.19706083,0.09457444
-3.35867934,3.25152242,0.05596865,0.36697877,0.02819039,0.00000000,0.14104713,1.59188211,1.15393719,0.09072500
-3.35267634,3.12728581,0.05494939,0.35276251,0.02685224,0.00000000,0.13789980,1.53116395,1.11216222,0.08707981
-3.34667334,3.01351045,0.05406928,0.33879704,0.02565102,0.00000000,0.13521644,1.47717927,1.07242144,0.08368468
-3.34067034,2.91149736,0.05335373,0.32532721,0.02459661,0.00000000,0.13300294,1.43040462,1.03535167,0.08057953
-3.33466733,2.82229717,0.05282579,0.31258405,0.02369669,0.00000000,0.13125311,1.39116726,1.00152835,0.07779776
-3.32866433,2.74669617,0.05250540,0.30077924,0.02295673,0.00000000,0.12994967,1.35964520,0.97145371,0.07536571
-3.32266133,2.68520624,0.05240864,0.29010005,0.02237991,0.00000000,0.12906536,1.33586927,0.94554604,0.07330227
-3.31665833,2.63805870,0.05254713,0.28070474,0.02196716,0.00000000,0.12856411,1.31972701,0.92413035,0.07161862
-3.31065533,2.60520269,0.05292742,0.27271873,0.02171710,0.00000000,0.12840226,1.31096850,0.90743095,0.07031803
-3.30465233,2.58630826,0.05355061,0.26623159,0.02162609,0.00000000,0.12852979,1.30921398,0.89556601,0.06939592
-3.29864932,2.58077477,0.05441206,0.26129510,0.02168826,0.00000000,0.12889153,1.31396336,0.88854472,0.06883998
-3.29264632,2.58774503,0.05550127,0.25792233,0.02189558,0.00000000,0.12942836,1.32460776,0.88626703,0.06863055
-3.28664332,2.60612540,0.05680203,0.25608798,0.02223801,0.00000000,0.13007841,1.34044312,0.88852646,0.06874108
-3.28064032,2.63461208,0.05829274,0.25572989,0.02270361,0.00000000,0.13077826,1.36068589,0.89501579,0.06913883
-3.27463732,2.67172348,0.05994692,0.25675168,0.02327884,0.00000000,0.13146409,1.38449082,0.90533584,0.06978578
-3.26863432,2.71583815,0.06173403,0.25902662,0.02394877,0.00000000,0.13207296,1.41097062,0.91900702,0.07063957
-3.26263132,2.76523777,0.06362035,0.26240231,0.02469743,0.00000000,0.13254403,1.43921722,0.93548350,0.07165475
-3.25662831,2.81815384,0.06557018,0.26670629,0.02550820,0.00000000,0.13281982,1.46832413,0.95416947,0.07278402
-3.25062531,2.87281690,0.06754705,0.27175223,0.02636417,0.00000000,0.13284753,1.49740942,0.97443701,0.07397958
-3.24462231,2.92750649,0.06951504,0.27734639,0.02724858,0.00000000,0.13258024,1.52563838,0.99564489,0.07519453
-3.23861931,2.98060011,0.07144017,0.28329432,0.02814526,0.00000000,0.13197811,1.55224536,1.01715769,0.07638425
-3.23261631,3.03061907,0.07329170,0.28940727,0.02903900,0.00000000,0.13100953,1.57655364,1.03836433,0.07750766
-3.22661331,3.07626952,0.07504334,0.29550820,0.02991595,0.00000000,0.12965195,1.59799269,1.05869542,0.07852840
-3.22061031,3.11647672,0.07667429,0.30143716,0.03076390,0.00000000,0.12789267,1.61611193,1.07763874,0.07941579
-3.21460730,3.15041115,0.07817008,0.30705570,0.03157259,0.00000000,0.12572925,1.63059049,1.09475211,0.08014565
-3.20860430,3.17750514,0.07952313,0.31225032,0.03233384,0.00000000,0.12316968,1.64124234,1.10967334,0.08070075
-3.20260130,3.19745963,0.08073299,0.31693469,0.03304165,0.00000000,0.12023219,1.64801660,1.12212686,0.08107107
-3.19659830,3.21024046,0.08180629,0.32105065,0.03369219,0.00000000,0.11694472,1.65099313,1.13192675,0.08125375
-3.19059530,3.21606486,0.08275630,0.32456803,0.03428374,0.00000000,0.11334409,1.65037346,1.13897644,0.08125275
-3.18459230,3.21537876,0.08360230,0.32748322,0.03481647,0.00000000,0.10947475,1.64646773,1.14326494,0.08107826
-3.17858929,3.20882636,0.08436845,0.32981686,0.03529226,0.00000000,0.10538744,1.63967810,1.14486024,0.08074587
-3.17258629,3.19721353,0.08508267,0.33161044,0.03571435,0.00000000,0.10113746,1.63047986,1.14390004,0.08027559
-3.16658329,3.18146703,0.08577511,0.33292241,0.03608707,0.00000000,0.09678292,1.61940077,1.14058071,0.07969067
-3.16058029,3.16259175,0.08647667,0.33382372,0.03641546,0.00000000,0.09238290,1.60700012,1.13514472,0.07901645
-3.15457729,3.14162792,0.08721736,0.33439322,0.03670493,0.00000000,0.08799566,1.59384813,1.12786762,0.07827912
-3.14857429,3.11961047,0.08802476,0.33471303,0.03696095,0.00000000,0.08367689,1.58050690,1.11904488,0.07750455
-3.14257129,3.09753229,0.08892260,0.33486422,0.03718880,0.00000000,0.07947828,1.56751365,1.10897936,0.07671726
-3.13656828,3.07631279,0.08992943,0.33492284,0.03739326,0.00000000,0.07544616,1.55536667,1.09796986,0.07593945
-3.13056528,3.05677293,0.09105768,0.33495667,0.03757853,0.00000000,0.07162061,1.54451470,1.08630129,0.07519033
-3.12456228,3.03961727,0.09231285,0.33502263,0.03774803,0.00000000,0.06803476,1.53534967,1.07423660,0.07448559
-3.11855928,3.02542319,0.09369311,0.33516498,0.03790444,0.00000000,0.06471447,1.52820273,1.06201077,0.07383706
-3.11255628,3.01463715,0.09518926,0.33541439,0.03804962,0.00000000,0.06167833,1.52334348,1.04982691,0.07325268
-3.10655328,3.00757713,0.09678494,0.33578782,0.03818474,0.00000000,0.05893793,1.52098171,1.03785442,0.07273658
-3.10055028,3.00444046,0.09845725,0.33628919,0.03831035,0.00000000,0.05649837,1.52127125,1.02622899,0.07228941
-3.09454727,3.00531569,0.10017761,0.33691062,0.03842653,0.00000000,0.05435900,1.52431508,1.01505434,0.07190874
-3.08854427,3.01019732,0.10191284,0.33763439,0.03853298,0.00000000,0.05251422,1.53017117,1.00440531,0.07158965
-3.08254127,3.01900191,0.10362652,0.33843517,0.03862926,0.00000000,0.05095444,1.53885827,0.99433203,0.07132533
-3.07653827,3.03158437,0.10528039,0.33928262,0.03871484,0.00000000,0.04966695,1.55036102,0.98486475,0.07110770
-3.07053527,3.04775321,0.10683586,0.34014411,0.03878926,0.00000000,0.04863678,1.56463413,0.97601908,0.07092809
-3.06453227,3.06728388,0.10825543,0.34098735,0.03885226,0.00000000,0.04784750,1.58160500,0.96780125,0.07077777
-3.05852926,3.08992960,0.10950420,0.34178300,0.03890378,0.00000000,0.04728182,1.60117496,0.96021306,0.07064846
-3.05252626,3.11542916,0.11055104,0.34250684,0.03894405,0.00000000,0.04692208,1.62321895,0.95325638,0.07053276
-3.04652326,3.14351173,0.11136973,0.34314173,0.03897358,0.00000000,0.04675058,1.64758392,0.94693682,0.07042442
-3.04052026,3.17389894,0.11193981,0.34367902,0.03899314,0.00000000,0.04674975,1.67408638,0.94126659,0.07031853
-3.03451726,3.20630439,0.11224720,0.34411953,0.03900374,0.00000000,0.04690215,1.70250940,0.93626628,0.07021159
-3.02851426,3.24043151,0.11228452,0.34447396,0.03900655,0.00000000,0.04719046,1.73259975,0.93196568,0.07010148
-3.02251126,3.27597027,0.11205117,0.34476280,0.03900286,0.00000000,0.04759724,1.76406560,0.92840347,0.06998730
-3.01650825,3.31259364,0.11155311,0.34501577,0.03899403,0.00000000,0.04810484,1.79657549,0.92562598,0.06986923
-3.01050525,3.34995436,0.11080247,0.34527070,0.03898140,0.00000000,0.04869512,1.82975871,0.92368502,0.06974827
-3.00450225,3.38768300,0.10981688,0.34557214,0.03896625,0.00000000,0.04934937,1.86320782,0.92263496,0.06962593
-2.99849925,3.42538744,0.10861868,0.34596959,0.03894977,0.00000000,0.05004822,1.89648317,0.92252930,0.06950403
-2.99249625,3.46265447,0.10723395,0.34651543,0.03893304,0.00000000,0.05077161,1.92911962,0.92341672,0.06938435
-2.98649325,3.49905347,0.10569157,0.34726284,0.03891697,0.00000000,0.05149893,1.96063536,0.92533713,0.06926846
-2.98049025,3.53414215,0.10402211,0.34826356,0.03890233,0.00000000,0.05220922,1.99054239,0.92831765,0.06915749
-2.97448724,3.56747418,0.10225689,0.34956573,0.03888973,0.00000000,0.05288154,2.01835826,0.93236894,0.06905198
-2.96848424,3.59860819,0.10042697,0.35121192,0.03887964,0.00000000,0.05349528,2.04361867,0.93748201,0.06895177
-2.96248124,3.62711772,0.09856232,0.35323730,0.03887233,0.00000000,0.05403074,2.06588998,0.94362566,0.06885596
-2.95647824,3.65260132,0.09669108,0.35566815,0.03886792,0.00000000,0.05446956,2.08478133,0.95074484,0.06876290
-2.95047524,3.67469238,0.09483901,0.35852064,0.03886632,0.00000000,0.05479527,2.09995535,0.95875984,0.06867021
-2.94447224,3.69306780,0.09302897,0.36180006,0.03886724,0.00000000,0.05499377,2.11113725,0.96756660,0.06857485
-2.93846923,3.70745520,0.09128072,0.36550037,0.03887010,0.00000000,0.05505375,2.11812148,0.97703793,0.06847322
-2.93246623,3.71763806,0.08961072,0.36960417,0.03887405,0.00000000,0.05496704,2.12077587,0.98702582,0.06836128
-2.92646323,3.72345858,0.08803216,0.37408300,0.03887787,0.00000000,0.05472886,2.11904291,0.99736461,0.06823463
-2.92046023,3.72481827,0.08655504,0.37889805,0.03887996,0.00000000,0.05433791,2.11293841,1.00787491,0.06808862
-2.91445723,3.72167616,0.08518636,0.38400108,0.03887828,0.00000000,0.05379637,2.10254734,1.01836824,0.06791852
-2.90845423,3.71404513,0.08393037,0.38933566,0.03887036,0.00000000,0.05310972,2.08801771,1.02865204,0.06771958
-2.90245123,3.70198664,0.08278884,0.39483855,0.03885326,0.00000000,0.05228652,2.06955245,1.03853491,0.06748712
-2.89644822,3.68560450,0.08176136,0.40044128,0.03882365,0.00000000,0.05133801,2.04740032,1.04783194,0.06721665
-2.89044522,3.66503817,0.08084561,0.40607179,0.03877780,0.00000000,0.05027761,2.02184618,1.05636986,0.06690393
-2.88444222,3.64045645,0.08003764,0.41165608,0.03871175,0.00000000,0.04912044,1.99320143,1.06399184,0.06654505
-2.87843922,3.61205199,0.07933204,0.41711996,0.03862139,0.00000000,0.04788275,1.96179523,1.07056184,0.06613653
-2.87243622,3.58003720,0.07872219,0.42239067,0.03850264,0.00000000,0.04658132,1.92796695,1.07596833,0.06567534
-2.86643322,3.54464204,0.07820039,0.42739848,0.03835162,0.00000000,0.04523297,1.89206034,1.08012733,0.06515904
-2.86043022,3.50611385,0.07775797,0.43207822,0.03816491,0.00000000,0.04385400,1.85441976,1.08298473,0.06458582
-2.85442721,3.46471936,0.07738546,0.43637071,0.03793970,0.00000000,0.04245980,1.81538839,1.08451776,0.06395462
-2.84842421,3.42074870,0.07707267,0.44022404,0.03767408,0.00000000,0.04106451,1.77530857,1.08473586,0.06326517
-2.84242121,3.37452109,0.07680885,0.44359477,0.03736719,0.00000000,0.03968075,1.73452401,1.08368063,0.06251814
-2.83641821,3.32639184,0.07658286,0.44644895,0.03701946,0.00000000,0.03831945,1.69338341,1.08142527,0.06171515
-2.83041521,3.27675992,0.07638345,0.44876304,0.03663268,0.00000000,0.03698986,1.65224518,1.07807328,0.06085892
-2.82441221,3.22607550,0.07619945,0.45052459,0.03621019,0.00000000,0.03569955,1.61148264,1.07375665,0.05995327
-2.81840920,3.17484669,0.07602019,0.45173283,0.03575684,0.00000000,0.03445454,1.57148911,1.06863356,0.05900321
-2.81240620,3.12364480,0.07583588,0.45239894,0.03527904,0.00000000,0.03325950,1.53268232,1.06288562,0.05801490
-2.80640320,3.07310737,0.07563804,0.45254626,0.03478460,0.00000000,0.03211801,1.49550767,1.05671478,0.05699570
-2.80040020,3.02393859,0.07541998,0.45221011,0.03428269,0.00000000,0.03103282,1.46043975,1.05033997,0.05595408
-2.79439720,2.97690653,0.07517731,0.45143757,0.03378355,0.00000000,0.03000614,1.42798182,1.04399343,0.05489961
-2.78839420,2.93283709,0.07490844,0.45028684,0.03329831,0.00000000,0.02903995,1.39866304,1.03791705,0.05384278
-2.78239120,2.89260455,0.07461497,0.44882659,0.03283864,0.00000000,0.02813624,1.37303330,1.03235847,0.05279495
-2.77638819,2.85711888,0.07430211,0.44713491,0.03241651,0.00000000,0.02729727,1.35165563,1.02756731,0.05176813
-2.77038519,2.82731012,0.07397897,0.44529824,0.03204380,0.00000000,0.02652571,1.33509645,1.02379147,0.05077485
-2.76438219,2.80411026,0.07365870,0.44341010,0.03173203,0.00000000,0.02582479,1.32391392,1.02127357,0.04982795
-2.75837919,2.78843327,0.07335854,0.44156968,0.03149201,0.00000000,0.02519837,1.31864458,1.02024766,0.04894040
-2.75237619,2.78115374,0.07309967,0.43988045,0.03133354,0.00000000,0.02465092,1.31978904,1.02093626,0.04812503
-2.74637319,2.78308502,0.07290691,0.43844859,0.03126522,0.00000000,0.02418746,1.32779686,1.02354773,0.04739443
-2.74037019,2.79495737,0.07280823,0.43738156,0.03129414,0.00000000,0.02381346,1.34305142,1.02827408,0.04676064
-2.73436718,2.81739688,0.07283416,0.43678654,0.03142579,0.00000000,0.02353463,1.36585514,1.03528909,0.04623502
-2.72836418,2.85090564,0.07301689,0.43676896,0.03166389,0.00000000,0.02335675,1.39641554,1.04474684,0.04582804
-2.72236118,2.89584377,0.07338940,0.43743102,0.03201031,0.00000000,0.02328540,1.43483273,1.05678049,0.04554907
-2.71635818,2.95241362,0.07398435,0.43887023,0.03246505,0.00000000,0.02332571,1.48108866,1.07150129,0.04540624
-2.71035518,3.02064659,0.07483294,0.44117786,0.03302622,0.00000000,0.02348208,1.53503851,1.08899760,0.04540623
-2.70435218,3.10039283,0.07596370,0.44443747,0.03369008,0.00000000,0.02375792,1.59640457,1.10933391,0.04555413
-2.69834917,3.19131398,0.07740129,0.44872324,0.03445110,0.00000000,0.02415542,1.66477294,1.13254968,0.04585323
-2.69234617,3.29287920,0.07916531,0.45409834,0.03530205,0.00000000,0.02467530,1.73959316,1.15865788,0.04630493
-2.68634317,3.40436457,0.08126922,0.46061311,0.03623409,0.00000000,0.02531665,1.82018106,1.18764315,0.04690849
-2.68034017,3.52485617,0.08371939,0.46830324,0.03723690,0.00000000,0.02607681,1.90572481,1.21945955,0.04766099
-2.67433717,3.65325674,0.08651425,0.47718785,0.03829883,0.00000000,0.02695123,1.99529442,1.25402793,0.04855711
-2.66833417,3.78829629,0.08964377,0.48726756,0.03940703,0.00000000,0.02793353,2.08785445,1.29123299,0.04958910
-2.66233117,3.92854661,0.09308908,0.49852272,0.04054763,0.00000000,0.02901543,2.18228003,1.33092018,0.05074671
-2.65632816,4.07243988,0.09682241,0.51091171,0.04170592,0.00000000,0.03018692,2.27737595,1.37289265,0.05201712
-2.65032516,4.21829132,0.10080731,0.52436957,0.04286657,0.00000000,0.03143634,2.37189855,1.41690856,0.05338507
-2.64432216,4.36432587,0.10499916,0.53880707,0.04401382,0.00000000,0.03275062,2.46458003,1.46267908,0.05483290
-2.63831916,4.50870866,0.10934593,0.55411032,0.04513174,0.00000000,0.03411547,2.55415485,1.50986731,0.05634075
-2.63231616,4.64957897,0.11378929,0.57014100,0.04620451,0.00000000,0.03551562,2.63938746,1.55808869,0.05788687
-2.62631316,4.78508717,0.11826586,0.58673744,0.04721665,0.00000000,0.03693520,2.71910076,1.60691298,0.05944790
-2.62031016,4.91343390,0.12270877,0.60371651,0.04815336,0.00000000,0.03835791,2.79220465,1.65586825,0.06099937
-2.61430715,5.03291070,0.12704926,0.62087649,0.04900077,0.00000000,0.03976745,2.85772363,1.70444699,0.06251614
-2.60830415,5.14194091,0.13121847,0.63800080,0.04974626,0.00000000,0.04114772,2.91482274,1.75211437,0.06397304
-2.60230115,5.23911980,0.13514921,0.65486259,0.05037873,0.00000000,0.04248317,2.96283086,1.79831874,0.06534540
-2.59629815,5.32325250,0.13877774,0.67123021,0.05088889,0.00000000,0.04375904,3.00126066,1.84250403,0.06660979
-2.59029515,5.39338849,0.14204545,0.68687320,0.05126945,0.00000000,0.04496161,3.02982426,1.88412383,0.06774457
-2.58429215,5.44885130,0.14490039,0.70156876,0.05151537,0.00000000,0.04607841,3.04844403,1.92265670,0.06873058
-2.57828914,5.48926211,0.14729863,0.71510847,0.05162396,0.00000000,0.04709841,3.05725794,1.95762204,0.06955173
-2.57228614,5.51455627,0.14920536,0.72730489,0.05159499,0.00000000,0.04801220,3.05661926,1.98859608,0.07019546
-2.56628314,5.52499180,0.15059578,0.73799792,0.05143076,0.00000000,0.04881204,3.04709023,2.01522706,0.07065319
-2.56028014,5.52114927,0.15145560,0.74706049,0.05113602,0.00000000,0.04949204,3.02943002,2.03724900,0.07092064
-2.55427714,5.50392273,0.15178140,0.75440343,0.05071788,0.00000000,0.05004814,3.00457700,2.05449340,0.07099799
-2.54827414,5.47450182,0.15158054,0.75997926,0.05018569,0.00000000,0.05047820,2.97362611,2.06689809,0.07088990
-2.54227114,5.43434525,0.15087092,0.76378470,0.04955076,0.00000000,0.05078198,2.93780174,2.07451280,0.07060548
-2.53626813,5.38514657,0.14968043,0.76586170,0.04882614,0.00000000,0.05096110,2.89842714,2.07750104,0.07015797
-2.53026513,5.32879301,0.14804615,0.76629708,0.04802628,0.00000000,0.05101903,2.85689120,2.07613794,0.06956443
-2.52426213,5.26731874,0.14601347,0.76522053,0.04716665,0.00000000,0.05096098,2.81461378,2.07080412,0.06884522
-2.51825913,5.20285406,0.14363490,0.76280128,0.04626341,0.00000000,0.05079380,2.77301055,2.06197552,0.06802342
-2.51225613,5.13757189,0.14096895,0.75924326,0.04533297,0.00000000,0.05052584,2.73345835,2.05020968,0.06712417
-2.50625313,5.07363345,0.13807875,0.75477922,0.04439162,0.00000000,0.05016680,2.69726231,2.03612874,0.06617392
-2.50025013,5.01313457,0.13503082,0.74966379,0.04345515,0.00000000,0.04972756,2.66562539,2.02039984,0.06519969
-2.49424712,4.95805429,0.13189366,0.74416582,0.04253850,0.00000000,0.04921993,2.63962126,2.00371368,0.06422832
-2.48824412,4.91020721,0.12873650,0.73856033,0.04165541,0.00000000,0.04865645,2.62017116,1.98676196,0.06328571
-2.48224112,4.87120080,0.12562800,0.73312027,0.04081820,0.00000000,0.04805016,2.60802525,1.97021459,0.06239613
-2.47623812,4.84239881,0.12263503,0.72810836,0.04003748,0.00000000,0.04741430,2.60374871,1.95469756,0.06158159
-2.47023512,4.82489157,0.11982157,0.72376940,0.03932202,0.00000000,0.04676210,2.60771290,1.94077225,0.06086126
-2.46423212,4.81947385,0.11724762,0.72032314,0.03867863,0.00000000,0.04610651,2.62009159,1.92891695,0.06025105
-2.45822911,4.82663061,0.11496819,0.71795804,0.03811214,0.00000000,0.04545998,2.64086210,1.91951127,0.05976319
-2.45222611,4.84653082,0.11303246,0.71682600,0.03762538,0.00000000,0.04483417,2.66981129,1.91282399,0.05940603
-2.44622311,4.87902931,0.11148292,0.71703826,0.03721927,0.00000000,0.04423985,2.70654614,1.90900469,0.05918385
-2.44022011,4.92367637,0.11035461,0.71866245,0.03689295,0.00000000,0.04368664,2.75050841,1.90807950,0.05909687
-2.43421711,4.97973466,0.10967455,0.72172090,0.03664393,0.00000000,0.04318290,2.80099315,1.90995101,0.05914125
-2.42821411,5.04620303,0.10946110,0.72619026,0.03646835,0.00000000,0.04273561,2.85717056,1.91440221,0.05930936
-2.42221111,5.12184627,0.10972355,0.73200221,0.03636117,0.00000000,0.04235033,2.91811063,1.92110438,0.05958991
-2.41620810,5.20523030,0.11046172,0.73904533,0.03631645,0.00000000,0.04203107,2.98281004,1.92962849,0.05996841
-2.41020510,5.29476169,0.11166577,0.74716808,0.03632762,0.00000000,0.04178034,3.05022077,1.93945973,0.06042750
-2.40420210,5.38873058,0.11331607,0.75618256,0.03638776,0.00000000,0.04159915,3.11927966,1.95001449,0.06094744
-2.39819910,5.48535601,0.11538321,0.76586923,0.03648984,0.00000000,0.04148700,3.18893836,1.96065938,0.06150663
-2.39219610,5.58283240,0.11782828,0.77598215,0.03662697,0.00000000,0.04144198,3.25819276,1.97073148,0.06208215
-2.38619310,5.67937622,0.12060322,0.78625495,0.03679264,0.00000000,0.04146083,3.32611120,1.97955919,0.06265032
-2.38019010,5.77327152,0.12365145,0.79640704,0.03698092,0.00000000,0.04153903,3.39186071,1.98648309,0.06318730
-2.37418709,5.86291319,0.12690865,0.80615026,0.03718656,0.00000000,0.04167090,3.45473029,1.99087610,0.06366963
-2.36818409,5.94684686,0.13030381,0.81519564,0.03740518,0.00000000,0.04184975,3.51415065,1.99216241,0.06407482
-2.36218109,6.02380425,0.13376050,0.82326024,0.03763332,0.00000000,0.04206804,3.56970942,1.98983465,0.06438186
-2.35617809,6.09273313,0.13719831,0.83007391,0.03786851,0.00000000,0.04231753,3.62116147,1.98346883,0.06457172
-2.35017509,6.15282082,0.14053454,0.83538591,0.03810925,0.00000000,0.04258950,3.66843357,1.97273676,0.06462779
-2.34417209,6.20351075,0.14368599,0.83897117,0.03835503,0.00000000,0.04287495,3.71162318,1.95741564,0.06453628
-2.33816908,6.24451141,0.14657091,0.84063618,0.03860625,0.00000000,0.04316485,3.75099120,1.93739469,0.06428654
-2.33216608,6.27579745,0.14911109,0.84022422,0.03886415,0.00000000,0.04345042,3.78694872,1.91267856,0.06387130
-2.32616308,6.29760298,0.15123383,0.83762005,0.03913070,0.00000000,0.04372336,3.82003806,1.88338784,0.06328687
-2.32016008,6.31040708,0.15287400,0.83275358,0.03940852,0.00000000,0.04397618,3.85090876,1.84975641,0.06253320
-2.31415708,6.31491214,0.15397592,0.82560276,0.03970068,0.00000000,0.04420245,3.88028912,1.81212593,0.06161393
-2.30815408,6.31201563,0.15449506,0.81619523,0.04001060,0.00000000,0.04439704,3.90895447,1.77093773,0.06053628
-2.30215108,6.30277625,0.15439951,0.80460890,0.04034185,0.00000000,0.04455638,3.93769318,1.72672216,0.05931090
-2.29614807,6.28837552,0.15367109,0.79097125,0.04069803,0.00000000,0.04467860,3.96727176,1.68008595,0.05795163
-2.29014507,6.27007608,0.15230615,0.77545721,0.04108259,0.00000000,0.04476370,3.99840036,1.63169762,0.05647518
-2.28414207,6.24917801,0.15031588,0.75828584,0.04149865,0.00000000,0.04481353,4.03170008,1.58227166,0.05490075
-2.27813907,6.22697462,0.14772621,0.73971563,0.04194884,0.00000000,0.04483182,4.06767326,1.53255151,0.05324955
-2.27213607,6.20470902,0.14457726,0.72003857,0.04243515,0.00000000,0.04482403,4.10667805,1.48329198,0.05154435
-2.26613307,6.18353297,0.14092231,0.69957317,0.04295881,0.00000000,0.04479713,4.14890812,1.43524147,0.04980886
-2.26013007,6.16446907,0.13682638,0.67865642,0.04352010,0.00000000,0.04475931,4.19437836,1.38912431,0.04806723
-2.25412706,6.14837759,0.13236434,0.65763520,0.04411829,0.00000000,0.04471963,4.24291703,1.34562380,0.04634344
-2.24812406,6.13592882,0.12761885,0.63685710,0.04475152,0.00000000,0.04468757,4.29416461,1.30536612,0.04466070
-2.24212106,6.12758166,0.12267792,0.61666108,0.04541670,0.00000000,0.04467255,4.34757935,1.26890580,0.04304093
-2.23611806,6.12356913,0.11763238,0.59736831,0.04610952,0.00000000,0.04468348,4.40244910,1.23671273,0.04150421
-2.23011506,6.12389100,0.11257328,0.57927340,0.04682441,0.00000000,0.04472823,4.45790901,1.20916137,0.04006828
-2.22411206,6.12831383,0.10758935,0.56263643,0.04755456,0.00000000,0.04481323,4.51296435,1.18652229,0.03874817
-2.21810905,6.13637821,0.10276455,0.54767594,0.04829198,0.00000000,0.04494306,4.56651746,1.16895617,0.03755586
-2.21210605,6.14741304,0.09817587,0.53456333,0.04902761,0.00000000,0.04512016,4.61739798,1.15651069,0.03649998
-2.20610305,6.16055633,0.09389143,0.52341862,0.04975146,0.00000000,0.04534465,4.66439517,1.14912020,0.03558574
-2.20010005,6.17478203,0.08996900,0.51430801,0.05045278,0.00000000,0.04561424,4.70629148,1.14660828,0.03481480
-2.19409705,6.18893201,0.08645478,0.50724312,0.05112030,0.00000000,0.04592429,4.74189608,1.14869320,0.03418535
-2.18809405,6.20175247,0.08338282,0.50218206,0.05174248,0.00000000,0.04626798,4.77007773,1.15499617,0.03369230
-2.18209105,6.21193359,0.08077471,0.49903221,0.05230779,0.00000000,0.04663660,4.78979575,1.16505211,0.03332746
-2.17608804,6.21815156,0.07863982,0.49765470,0.05280504,0.00000000,0.04701996,4.80012874,1.17832278,0.03307994
-2.17008504,6.21911164,0.07697586,0.49787033,0.05322370,0.00000000,0.04740687,4.80030000,1.19421188,0.03293650
-2.16408204,6.21359099,0.07576986,0.49946674,0.05355422,0.00000000,0.04778564,4.78969934,1.21208175,0.03288210
-2.15807904,6.20048018,0.07499939,0.50220659,0.05378841,0.00000000,0.04814467,4.76790078,1.23127118,0.03290037
-2.15207604,6.17882172,0.07463401,0.50583639,0.05391967,0.00000000,0.04847299,4.73467566,1.25111383,0.03297416
-2.14607304,6.14784466,0.07463688,0.51009567,0.05394334,0.00000000,0.04876076,4.69000097,1.27095669,0.03308610
-2.14007004,6.10699377,0.07496645,0.51472611,0.05385688,0.00000000,0.04899972,4.63406261,1.29017811,0.03321916
-2.13406703,6.05595225,0.07557808,0.51948038,0.05366008,0.00000000,0.04918358,4.56725358,1.30820463,0.03335712
-2.12806403,5.99465704,0.07642566,0.52413022,0.05335511,0.00000000,0.04930818,4.49016693,1.32452637,0.03348504
-2.12206103,5.92330595,0.07746304,0.52847365,0.05294660,0.00000000,0.04937171,4.40358364,1.33871009,0.03358968
-2.11605803,5.84235610,0.07864536,0.53234088,0.05244155,0.00000000,0.04937462,4.30845560,1.35040992,0.03365976
-2.11005503,5.75251357,0.07993002,0.53559882,0.05184917,0.00000000,0.04931955,4.20588407,1.35937493,0.03368621
-2.10405203,5.65471450,0.08127763,0.53815403,0.05118066,0.00000000,0.04921103,4.09709410,1.36545376,0.03366229
-2.09804902,5.55009805,0.08265251,0.53995407,0.05044889,0.00000000,0.04905519,3.98340556,1.36859574,0.03358365
-2.09204602,5.43997241,0.08402315,0.54098714,0.04966802,0.00000000,0.04885930,3.86620155,1.36884882,0.03344827
-2.08604302,5.32577486,0.08536235,0.54128026,0.04885305,0.00000000,0.04863135,3.74689520,1.36635420,0.03325629
-2.08004002,5.20902771,0.08664725,0.54089594,0.04801936,0.00000000,0.04837953,3.62689593,1.36133804,0.03300986
-2.07403702,5.09129178,0.08785916,0.53992758,0.04718218,0.00000000,0.04811180,3.50757616,1.35410056,0.03271287
-2.06803402,4.97411936,0.08898338,0.53849398,0.04635615,0.00000000,0.04783542,3.39023978,1.34500293,0.03237061
-2.06203102,4.85900874,0.09000885,0.53673296,0.04555481,0.00000000,0.04755663,3.27609342,1.33445267,0.03198949
-2.05602801,4.74736211,0.09092785,0.53479470,0.04479020,0.00000000,0.04728036,3.16622158,1.32288793,0.03157668
-2.05002501,4.64044872,0.09173567,0.53283490,0.04407253,0.00000000,0.04701005,3.06156647,1.31076155,0.03113981
-2.04402201,4.53937461,0.09243029,0.53100805,0.04340992,0.00000000,0.04674758,2.96291335,1.29852526,0.03068666
-2.03801901,4.44506023,0.09301214,0.52946134,0.04280823,0.00000000,0.04649331,2.87088167,1.28661488,0.03022486
-2.03201601,4.35822659,0.09348385,0.52832914,0.04227098,0.00000000,0.04624622,2.78592239,1.27543689,0.02976173
