energy_ev,total_up,Bi_p_up,Bi_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-4.30115058,0.37772162,0.21026932,0.00232215,0.00068289,0.06737539,0.10951780,0.11913236
-4.29514757,0.40412788,0.22780540,0.00264865,0.00077864,0.06460672,0.11258097,0.12954791
-4.28914457,0.43392436,0.24729707,0.00299959,0.00088146,0.06228421,0.11654189,0.14106870
-4.28314157,0.46698423,0.26865408,0.00337292,0.00099069,0.06044472,0.12140456,0.15363524
-4.27713857,0.50307739,0.29172734,0.00376583,0.00110546,0.05911201,0.12714732,0.16715333
-4.27113557,0.54187200,0.31630971,0.00417480,0.00122467,0.05829747,0.13372372,0.18149435
-4.26513257,0.58293992,0.34213898,0.00459557,0.00134700,0.05800141,0.14106448,0.19649673
-4.25912956,0.62576641,0.36890344,0.00502323,0.00147090,0.05821478,0.14908043,0.21196900
-4.25312656,0.66976388,0.39624970,0.00545231,0.00159467,0.05892128,0.15766648,0.22769408
-4.24712356,0.71428931,0.42379276,0.00587689,0.00171644,0.06009978,0.16670640,0.24343493
-4.24112056,0.75866505,0.45112807,0.00629078,0.00183424,0.06172691,0.17607822,0.25894141
-4.23511756,0.80220201,0.47784508,0.00668765,0.00194604,0.06377969,0.18566019,0.27395799
-4.22911456,0.84422463,0.50354176,0.00706127,0.00204984,0.06623812,0.19533682,0.28823219
-4.22311156,0.88409632,0.52783956,0.00740566,0.00214367,0.06908754,0.20500491,0.30152338
-4.21710855,0.92124442,0.55039810,0.00771536,0.00222570,0.07232063,0.21457910,0.31361145
-4.21110555,0.95518328,0.57092880,0.00798555,0.00229427,0.07593900,0.22399677,0.32430508
-4.20510255,0.98553447,0.58920677,0.00821228,0.00234798,0.07995415,0.23322190,0.33344920
-4.19909955,1.01204275,0.60508035,0.00839259,0.00238570,0.08438775,0.24224759,0.34093116
-4.19309655,1.03458698,0.61847762,0.00852463,0.00240662,0.08927118,0.25109715,0.34668536
-4.18709355,1.05318523,0.62940949,0.00860774,0.00241031,0.09464428,0.25982337,0.35069606
-4.18109055,1.06799346,0.63796899,0.00864244,0.00239669,0.10055331,0.26850617,0.35299815
-4.17508754,1.07929768,0.64432675,0.00863045,0.00236608,0.10704808,0.27724835,0.35367577
-4.16908454,1.08749976,0.64872271,0.00857457,0.00231913,0.11417853,0.28616977,0.35285887
-4.16308154,1.09309740,0.65145432,0.00847860,0.00225686,0.12199063,0.29540004,0.35071773
-4.15707854,1.09665906,0.65286183,0.00834715,0.00218061,0.13052197,0.30507006,0.34745575
-4.15107554,1.09879504,0.65331125,0.00818544,0.00209195,0.13979719,0.31530278,0.34330080
-4.14507254,1.10012611,0.65317581,0.00799912,0.00199272,0.14982335,0.32620366,0.33849545
-4.13906953,1.10125122,0.65281696,0.00779401,0.00188487,0.16058575,0.33785136,0.33328670
-4.13306653,1.10271589,0.65256571,0.00757587,0.00177051,0.17204426,0.35028905,0.32791551
-4.12706353,1.10498304,0.65270540,0.00735020,0.00165176,0.18413043,0.36351709,0.32260678
-4.12106053,1.10840770,0.65345673,0.00712203,0.00153078,0.19674576,0.37748726,0.31756012
-4.11505753,1.11321695,0.65496595,0.00689573,0.00140964,0.20976106,0.39209922,0.31294191
-4.10905453,1.11949624,0.65729671,0.00667492,0.00129039,0.22301735,0.40719935,0.30887904
-4.10305153,1.12718275,0.66042612,0.00646234,0.00117492,0.23632806,0.42258219,0.30545445
-4.09704852,1.13606626,0.66424517,0.00625982,0.00106502,0.24948276,0.43799456,0.30270485
-4.09104552,1.14579737,0.66856355,0.00606829,0.00096234,0.26225224,0.45314226,0.30062049
-4.08504252,1.15590284,0.67311852,0.00588781,0.00086843,0.27439477,0.46769911,0.29914710
-4.07903952,1.16580699,0.67758746,0.00571768,0.00078470,0.28566329,0.48131798,0.29818971
-4.07303652,1.17485838,0.68160340,0.00555652,0.00071247,0.29581339,0.49364326,0.29761822
-4.06703352,1.18236000,0.68477266,0.00540244,0.00065302,0.30461150,0.50432434,0.29727442
-4.06103052,1.18760180,0.68669375,0.00525318,0.00060760,0.31184308,0.51302927,0.29697997
-4.05502751,1.18989362,0.68697661,0.00510628,0.00057744,0.31732038,0.51945810,0.29654505
-4.04902451,1.18859702,0.68526103,0.00495927,0.00056385,0.32088939,0.52335517,0.29577725
-4.04302151,1.18315447,0.68123357,0.00480976,0.00056819,0.32243564,0.52451979,0.29449019
-4.03701851,1.17311447,0.67464211,0.00465564,0.00059191,0.32188861,0.52281470,0.29251162
-4.03101551,1.15815149,0.66530724,0.00449516,0.00063658,0.31922447,0.51817206,0.28969057
-4.02501251,1.13808005,0.65313031,0.00432700,0.00070387,0.31446704,0.51059665,0.28590328
-4.01900950,1.11286220,0.63809754,0.00415038,0.00079554,0.30768709,0.50016598,0.28105776
-4.01300650,1.08260859,0.62028041,0.00396500,0.00091345,0.29899967,0.48702771,0.27509680
-4.00700350,1.04757302,0.59983229,0.00377112,0.00105944,0.28856008,0.47139416,0.26799937
-4.00100050,1.00814134,0.57698169,0.00356948,0.00123535,0.27655830,0.45353451,0.25978052
-3.99499750,0.96481512,0.55202257,0.00336126,0.00144286,0.26321244,0.43376501,0.25048976
-3.98899450,0.91819146,0.52530243,0.00314801,0.00168350,0.24876131,0.41243765,0.24020827
-3.98299150,0.86893982,0.49720861,0.00293156,0.00195843,0.23345673,0.38992794,0.22904491
-3.97698849,0.81777725,0.46815382,0.00271394,0.00226843,0.21755567,0.36662237,0.21713148
-3.97098549,0.76544319,0.43856140,0.00249728,0.00261371,0.20131271,0.34290601,0.20461747
-3.96498249,0.71267500,0.40885109,0.00228375,0.00299385,0.18497314,0.31915095,0.19166445
-3.95897949,0.66018535,0.37942591,0.00207543,0.00340765,0.16876689,0.29570586,0.17844053
-3.95297649,0.60864224,0.35066065,0.00187429,0.00385307,0.15290344,0.27288718,0.16511502
-3.94697349,0.55865245,0.32289240,0.00168211,0.00432713,0.13756803,0.25097214,0.15185363
-3.94097049,0.51074879,0.29641341,0.00150044,0.00482589,0.12291907,0.23019378,0.13881418
-3.93496748,0.46538158,0.27146628,0.00133060,0.00534444,0.10908669,0.21073807,0.12614323
-3.92896448,0.42291413,0.24824180,0.00117364,0.00587690,0.09617267,0.19274310,0.11397345
-3.92296148,0.38362238,0.22687897,0.00103038,0.00641650,0.08425126,0.17630011,0.10242196
-3.91695848,0.34769810,0.20746733,0.00090139,0.00695571,0.07337100,0.16145635,0.09158948
-3.91095548,0.31525537,0.19005113,0.00078707,0.00748634,0.06355730,0.14821930,0.08156039
-3.90495248,0.28633967,0.17463506,0.00068763,0.00799979,0.05481550,0.13656210,0.07240344
-3.89894947,0.26093897,0.16119118,0.00060317,0.00848719,0.04713435,0.12642983,0.06417319
-3.89294647,0.23899617,0.14966658,0.00053372,0.00893971,0.04048961,0.11774625,0.05691189
-3.88694347,0.22042214,0.13999142,0.00047928,0.00934881,0.03484761,0.11042078,0.05065168
-3.88094047,0.20510874,0.13208694,0.00043986,0.00970647,0.03016873,0.10435523,0.04541698
-3.87493747,0.19294121,0.12587307,0.00041551,0.01000547,0.02641044,0.09945027,0.04122697
-3.86893447,0.18380934,0.12127522,0.00040636,0.01023963,0.02353008,0.09561116,0.03809783
-3.86293147,0.17761699,0.11823016,0.00041266,0.01040404,0.02148696,0.09275261,0.03604480
-3.85692846,0.17428955,0.11669057,0.00043476,0.01049518,0.02024412,0.09080269,0.03508375
-3.85092546,0.17377903,0.11662809,0.00047313,0.01051110,0.01976938,0.08970561,0.03523234
-3.84492246,0.17606661,0.11803495,0.00052835,0.01045145,0.02003589,0.08942328,0.03651052
-3.83891946,0.18116266,0.12092387,0.00060110,0.01031752,0.02102208,0.08993577,0.03894042
-3.83291646,0.18910404,0.12532642,0.00069209,0.01011216,0.02271112,0.09124055,0.04254553
-3.82691346,0.19994904,0.13128989,0.00080209,0.00983972,0.02508995,0.09335068,0.04734935
-3.82091046,0.21377005,0.13887270,0.00093181,0.00950587,0.02814785,0.09629203,0.05337324
-3.81490745,0.23064441,0.14813876,0.00108189,0.00911741,0.03187471,0.10009975,0.06063388
-3.80890445,0.25064370,0.15915082,0.00125282,0.00868204,0.03625914,0.10481405,0.06914026
-3.80290145,0.27382219,0.17196331,0.00144488,0.00820811,0.04128636,0.11047569,0.07889033
-3.79689845,0.30020486,0.18661484,0.00165810,0.00770436,0.04693617,0.11712116,0.08986765
-3.79089545,0.32977575,0.20312096,0.00189214,0.00717965,0.05318093,0.12477812,0.10203800
-3.78489245,0.36246715,0.22146734,0.00214631,0.00664270,0.05998379,0.13346102,0.11534636
-3.77888944,0.39815049,0.24160401,0.00241949,0.00610188,0.06729725,0.14316737,0.12971438
-3.77288644,0.43662934,0.26344077,0.00271011,0.00556501,0.07506212,0.15387484,0.14503852
-3.76688344,0.47763529,0.28684442,0.00301613,0.00503916,0.08320696,0.16553933,0.16118918
-3.76088044,0.52082699,0.31163781,0.00333509,0.00453057,0.09164811,0.17809416,0.17801085
-3.75487744,0.56579289,0.33760113,0.00366408,0.00404454,0.10029036,0.19145060,0.19532352
-3.74887444,0.61205766,0.36447539,0.00399987,0.00358541,0.10902826,0.20549968,0.21292536
-3.74287144,0.65909246,0.39196820,0.00433891,0.00315655,0.11774796,0.22011530,0.23059666
-3.73686843,0.70632878,0.41976170,0.00467748,0.00276038,0.12632980,0.23515854,0.24810515
-3.73086543,0.75317545,0.44752238,0.00501178,0.00239848,0.13465124,0.25048299,0.26521231
-3.72486243,0.79903830,0.47491245,0.00533807,0.00207164,0.14259027,0.26594098,0.28168076
-3.71885943,0.84334161,0.50160233,0.00565279,0.00178003,0.15002906,0.28139025,0.29728226
-3.71285643,0.88555057,0.52728367,0.00595272,0.00152327,0.15685770,0.29670085,0.31180615
-3.70685343,0.92519358,0.55168228,0.00623510,0.00130061,0.16297787,0.31176198,0.32506786
-3.70085043,0.96188354,0.57457048,0.00649776,0.00111105,0.16830626,0.32648813,0.33691708
-3.69484742,0.99533689,0.59577800,0.00673922,0.00095351,0.17277755,0.34082451,0.34724527
-3.68884442,1.02538957,0.61520113,0.00695877,0.00082691,0.17634684,0.35475118,0.35599220
-3.68284142,1.05200901,0.63280935,0.00715657,0.00073034,0.17899136,0.36828576,0.36315106
-3.67683842,1.07530147,0.64864931,0.00733359,0.00066315,0.18071133,0.38148449,0.36877209
-3.67083542,1.09551431,0.66284565,0.00749168,0.00062506,0.18153006,0.39444151,0.37296438
-3.66483242,1.11303299,0.67559887,0.00763348,0.00061620,0.18149305,0.40728641,0.37589581
-3.65882941,1.12837293,0.68717999,0.00776235,0.00063723,0.18066633,0.42018013,0.37779105
-3.65282641,1.14216642,0.69792252,0.00788227,0.00068933,0.17913400,0.43330941,0.37892772
-3.64682341,1.15514530,0.70821195,0.00799768,0.00077421,0.17699512,0.44688005,0.37963086
-3.64082041,1.16812003,0.71847326,0.00811336,0.00089416,0.17436010,0.46110934,0.38026578
-3.63481741,1.18195620,0.72915719,0.00823421,0.00105196,0.17134676,0.47621815,0.38122969
-3.62881441,1.19754926,0.74072568,0.00836515,0.00125084,0.16807625,0.49242285,0.38294230
-3.62281141,1.21579867,0.75363731,0.00851087,0.00149441,0.16466900,0.50992781,0.38583571
-3.61680840,1.23758238,0.76833321,0.00867572,0.00178651,0.16124089,0.52891842,0.39034387
-3.61080540,1.26373244,0.78522415,0.00886353,0.00213109,0.15789981,0.54955536,0.39689190
-3.60480240,1.29501257,0.80467902,0.00907752,0.00253204,0.15474269,0.57196996,0.40588562
-3.59879940,1.33209826,0.82701524,0.00932017,0.00299299,0.15185321,0.59626102,0.41770136
-3.59279640,1.37555975,0.85249113,0.00959316,0.00351710,0.14930008,0.62249291,0.43267643
-3.58679340,1.42584810,0.88130038,0.00989734,0.00410680,0.14713608,0.65069506,0.45110026
-3.58079040,1.48328452,0.91356852,0.01023269,0.00476361,0.14539769,0.68086248,0.47320652
-3.57478739,1.54805275,0.94935115,0.01059837,0.00548787,0.14410545,0.71295720,0.49916627
-3.56878439,1.62019440,0.98863394,0.01099273,0.00627852,0.14326475,0.74691029,0.52908221
-3.56278139,1.69960707,1.03133376,0.01141342,0.00713292,0.14286712,0.78262425,0.56298435
-3.55677839,1.78604500,1.07730104,0.01185744,0.00804666,0.14289190,0.81997535,0.60082690
-3.55077539,1.87912212,1.12632279,0.01232126,0.00901348,0.14330811,0.85881591,0.64248692
-3.54477239,1.97831728,1.17812635,0.01280093,0.01002519,0.14407647,0.89897617,0.68776441
-3.53876938,2.08298177,1.23238354,0.01329223,0.01107169,0.14515147,0.94026584,0.73638439
-3.53276638,2.19234901,1.28871531,0.01379076,0.01214108,0.14648345,0.98247519,0.78800066
-3.52676338,2.30554652,1.34669682,0.01429212,0.01321981,0.14802055,1.02537600,0.84220164
-3.52076038,2.42161028,1.40586312,0.01479201,0.01429291,0.14971058,1.06872238,0.89851809
-3.51475738,2.53950160,1.46571552,0.01528635,0.01534439,0.15150275,1.11225184,0.95643278
-3.50875438,2.65812636,1.52572882,0.01577146,0.01635755,0.15334920,1.15568686,1.01539189
-3.50275138,2.77635677,1.58535961,0.01624409,0.01731550,0.15520644,1.19873727,1.07481798
-3.49674837,2.89305527,1.64405562,0.01670156,0.01820162,0.15703667,1.24110371,1.13412422
-3.49074537,3.00710026,1.70126621,0.01714181,0.01900009,0.15880890,1.28248241,1.19272947
-3.48474237,3.11741315,1.75645405,0.01756346,0.01969644,0.16050002,1.32257135,1.25007371
-3.47873937,3.22298596,1.80910756,0.01796582,0.02027797,0.16209573,1.36107789,1.30563330
-3.47273637,3.32290866,1.85875413,0.01834886,0.02073430,0.16359131,1.39772771,1.35893553
-3.46673337,3.41639521,1.90497344,0.01871323,0.02105769,0.16499236,1.43227477,1.40957180
-3.46073037,3.50280728,1.94741067,0.01906008,0.02124335,0.16631521,1.46451200,1.45720888
-3.45472736,3.58167460,1.98578875,0.01939107,0.02128968,0.16758728,1.49428215,1.50159784
-3.44872436,3.65271086,2.01991928,0.01970812,0.02119833,0.16884707,1.52148828,1.54258004
-3.44272136,3.71582428,2.04971145,0.02001335,0.02097418,0.17014396,1.54610306,1.58009004
-3.43671836,3.77112214,2.07517825,0.02030882,0.02062521,0.17153763,1.56817651,1.61415516
-3.43071536,3.81890870,2.09643971,0.02059642,0.02016223,0.17309710,1.58784124,1.64489165
-3.42471236,3.85967624,2.11372246,0.02087762,0.01959858,0.17489943,1.60531473,1.67249764
-3.41870935,3.89408939,2.12735567,0.02115334,0.01894962,0.17702797,1.62089816,1.69724306
-3.41270635,3.92296282,2.13776297,0.02142382,0.01823230,0.17957026,1.63497140,1.71945701
-3.40670335,3.94723318,2.14545053,0.02168846,0.01746461,0.18261554,1.64798408,1.73951300
-3.40070035,3.96792595,2.15099166,0.02194576,0.01666499,0.18625193,1.66044264,1.75781275
-3.39469735,3.98611853,2.15500809,0.02219333,0.01585183,0.19056339,1.67289375,1.77476909
-3.38869435,4.00290069,2.15814876,0.02242786,0.01504290,0.19562647,1.68590451,1.79078883
-3.38269135,4.01933403,2.16106676,0.02264523,0.01425492,0.20150711,1.70004016,1.80625611
-3.37668834,4.03641182,2.16439529,0.02284065,0.01350313,0.20825735,1.71584003,1.82151697
-3.37068534,4.05502099,2.16872361,0.02300876,0.01280093,0.21591242,1.73379305,1.83686576
-3.36468234,4.07590753,2.17457395,0.02314393,0.01215971,0.22448800,1.75431361,1.85253383
-3.35867934,4.09964702,2.18238045,0.02324040,0.01158860,0.23397810,1.77771925,1.86868097
-3.35267634,4.12662119,2.19247092,0.02329257,0.01109448,0.24435344,1.80421116,1.88538986
-3.34667334,4.15700182,2.20505250,0.02329525,0.01068194,0.25556060,1.83385866,1.90266374
-3.34067034,4.19074250,2.22020163,0.02324385,0.01035341,0.26752191,1.86658861,1.92042723
-3.33466733,4.22757873,2.23785918,0.02313461,0.01010933,0.28013623,1.90218051,1.93853039
-3.32866433,4.26703644,2.25783071,0.02296477,0.00994830,0.29328059,1.94026759,1.95675554
-3.32266133,4.30844859,2.27979217,0.02273271,0.00986740,0.30681267,1.98034439,1.97482679
-3.31665833,4.35097915,2.30330076,0.02243800,0.00986242,0.32057410,2.02178030,1.99242155
-3.31065533,4.39365359,2.32781039,0.02208145,0.00992817,0.33439441,2.06383889,2.00918374
-3.30465233,4.43539437,2.35269134,0.02166509,0.01005872,0.34809553,2.10570202,2.02473793
-3.29864932,4.47506009,2.37725288,0.02119209,0.01024768,0.36149666,2.14649777,2.03870385
-3.29264632,4.51148640,2.40076819,0.02066668,0.01048843,0.37441936,2.18533086,2.05071063
-3.28664332,4.54352692,2.42250010,0.02009397,0.01077430,0.38669250,2.22131409,2.06041014
-3.28064032,4.57009243,2.44172670,0.01947977,0.01109873,0.39815704,2.25359932,2.06748881
-3.27463732,4.59018643,2.45776558,0.01883046,0.01145537,0.40867024,2.28140651,2.07167751
-3.26863432,4.60293574,2.46999558,0.01815273,0.01183818,0.41810927,2.30404932,2.07275901
-3.26263132,4.60761481,2.47787524,0.01745340,0.01224138,0.42637400,2.32095631,2.07057282
-3.25662831,4.60366280,2.48095716,0.01673927,0.01265951,0.43338873,2.33168654,2.06501724
-3.25062531,4.59069313,2.47889775,0.01601688,0.01308736,0.43910311,2.33593920,2.05604866
-3.24462231,4.56849513,2.47146230,0.01529241,0.01351991,0.44349181,2.33355687,2.04367827
-3.23861931,4.53702854,2.45852530,0.01457156,0.01395224,0.44655343,2.32452254,2.02796655
-3.23261631,4.49641124,2.44006634,0.01385941,0.01437946,0.44830838,2.30895095,2.00901589
-3.22661331,4.44690160,2.41616222,0.01316042,0.01479664,0.44879613,2.28707481,1.98696194
-3.22061031,4.38887672,2.38697591,0.01247831,0.01519875,0.44807187,2.25922714,1.96196430
-3.21460730,4.32280810,2.35274326,0.01181615,0.01558060,0.44620283,2.22582078,1.93419711
-3.20860430,4.24923639,2.31375848,0.01117630,0.01593684,0.44326458,2.18732643,1.90384027
-3.20260130,4.16874683,2.27035919,0.01056049,0.01626197,0.43933736,2.14425052,1.87107179
-3.19659830,4.08194686,2.22291212,0.00996989,0.01655039,0.43450274,2.09711418,1.83606167
-3.19059530,3.98944706,2.17180009,0.00940512,0.01679647,0.42884086,2.04643437,1.79896791
-3.18459230,3.89184644,2.11741106,0.00886645,0.01699467,0.42242821,1.99270810,1.75993463
-3.17858929,3.78972261,2.06012956,0.00835377,0.01713968,0.41533616,1.93640034,1.71909250
-3.17258629,3.68362709,2.00033087,0.00786678,0.01722653,0.40763030,1.87793604,1.67656136
-3.16658329,3.57408550,1.93837783,0.00740506,0.01725082,0.39937040,1.81769618,1.63245482
-3.16058029,3.46160230,1.87462030,0.00696816,0.01720883,0.39061111,1.75601783,1.58688644
-3.15457729,3.34666906,1.80939674,0.00655570,0.01709773,0.38140321,1.69319761,1.53997702
-3.14857429,3.22977541,1.74303753,0.00616745,0.01691568,0.37179513,1.62949795,1.49186255
-3.14257129,3.11142147,1.67586945,0.00580345,0.01666202,0.36183486,1.56515540,1.44270206
-3.13656828,2.99213048,1.60822064,0.00546404,0.01633729,0.35157179,1.50039005,1.39268502
-3.13056528,2.87246057,1.54042554,0.00514993,0.01594336,0.34105843,1.43541525,1.34203767
-3.12456228,2.75301457,1.47282911,0.00486228,0.01548342,0.33035189,1.37044683,1.29102776
-3.11855928,2.63444704,1.40578997,0.00460273,0.01496194,0.31951493,1.30571098,1.23996754
-3.11255628,2.51746786,1.33968211,0.00437344,0.01438465,0.30861654,1.24145039,1.18921459
-3.10655328,2.40284211,1.27489482,0.00417710,0.01375842,0.29773192,1.17792818,1.13917064
-3.10055028,2.29138612,1.21183100,0.00401696,0.01309110,0.28694206,1.11542941,1.09027805
-3.09454727,2.18395985,1.15090373,0.00389682,0.01239139,0.27633270,1.05426023,1.04301455
-3.08854427,2.08145604,1.09253140,0.00382098,0.01166863,0.26599296,0.99474475,0.99788607
-3.08254127,1.98478661,1.03713156,0.00379426,0.01093260,0.25601365,0.93721998,0.95541819
-3.07653827,1.89486701,0.98511399,0.00382188,0.01019328,0.24648536,0.88202931,0.91614648
-3.07053527,1.81259911,0.93687319,0.00390941,0.00946069,0.23749654,0.82951482,0.88060601
-3.06453227,1.73885340,0.89278076,0.00406263,0.00874467,0.22913163,0.78000916,0.84932047
-3.05852926,1.67445085,0.85317786,0.00428745,0.00805468,0.22146924,0.73382725,0.82279098
-3.05252626,1.62014513,0.81836814,0.00458963,0.00739963,0.21458071,0.69125834,0.80148496
-3.04652326,1.57660521,0.78861110,0.00497470,0.00678778,0.20852882,0.65255882,0.78582510
-3.04052026,1.54439881,0.76411626,0.00544766,0.00622659,0.20336679,0.61794580,0.77617861
-3.03451726,1.52397656,0.74503785,0.00601272,0.00572261,0.19913761,0.58759191,0.77284673
-3.02851426,1.51565694,0.73147022,0.00667309,0.00528147,0.19587350,0.56162106,0.77605456
-3.02251126,1.51961211,0.72344382,0.00743062,0.00490778,0.19359554,0.54010542,0.78594131
-3.01650825,1.53585445,0.72092163,0.00828559,0.00460512,0.19231341,0.52306326,0.80255104
-3.01050525,1.56422420,0.72379613,0.00923636,0.00437603,0.19202509,0.51045773,0.82582401
-3.00450225,1.60437825,0.73188666,0.01027921,0.00422199,0.19271658,0.50219632,0.85558894
-2.99849925,1.65578062,0.74493740,0.01140805,0.00414341,0.19436150,0.49813103,0.89155651
-2.99249625,1.71769524,0.76261598,0.01261433,0.00413964,0.19692055,0.49805895,0.93331450
-2.98649325,1.78918174,0.78451307,0.01388695,0.00420900,0.20034107,0.50172354,0.98032501
-2.98049025,1.86909518,0.81014309,0.01521223,0.00434872,0.20455640,0.50881638,1.03192445
-2.97448724,1.95609053,0.83894661,0.01657407,0.00455503,0.20948548,0.51897961,1.08732667
-2.96848424,2.04863286,0.87029446,0.01795412,0.00482310,0.21503257,0.53180926,1.14562979
-2.96248124,2.14501402,0.90349420,0.01933207,0.00514712,0.22108725,0.54685947,1.20582713
-2.95647824,2.24337618,0.93779896,0.02068612,0.00552033,0.22752495,0.56364796,1.26682239
-2.95047524,2.34174264,0.97241893,0.02199342,0.00593505,0.23420793,0.58166275,1.32744926
-2.94447224,2.43805564,1.00653541,0.02323070,0.00638279,0.24098697,0.60037026,1.38649505
-2.93846923,2.53022056,1.03931738,0.02437488,0.00685438,0.24770368,0.61922492,1.44272811
-2.93246623,2.61615557,1.06994020,0.02540378,0.00734005,0.25419355,0.63768000,1.49492818
-2.92646323,2.69384525,1.09760588,0.02629678,0.00782965,0.26028971,0.65519974,1.54191873
-2.92046023,2.76139623,1.12156443,0.02703549,0.00831285,0.26582715,0.67127224,1.58260022
-2.91445723,2.81709296,1.14113528,0.02760440,0.00877930,0.27064750,0.68542299,1.61598292
-2.90845423,2.85945107,1.15572815,0.02799138,0.00921895,0.27460403,0.69722835,1.64121792
-2.90245123,2.88726609,1.16486222,0.02818812,0.00962227,0.27756669,0.70632858,1.65762493
-2.89644822,2.89965529,1.16818284,0.02819047,0.00998047,0.27942697,0.71243981,1.66471565
-2.89044522,2.89609047,1.16547493,0.02799857,0.01028581,0.28010239,0.71536442,1.66221151
-2.88444222,2.87642014,1.15667232,0.02761693,0.01053179,0.27954026,0.71499929,1.65005484
-2.87843922,2.84087977,1.14186260,0.02705423,0.01071335,0.27772060,0.71134140,1.62841297
-2.87243622,2.79008948,1.12128698,0.02632309,0.01082702,0.27465806,0.70449051,1.59767481
-2.86643322,2.72503893,1.09533524,0.02543970,0.01087106,0.27040252,0.69464857,1.55844012
-2.86043022,2.64706002,1.06453567,0.02442324,0.01084548,0.26503858,0.68211582,1.51150176
-2.85442721,2.55778830,1.02954057,0.02329535,0.01075206,0.25868366,0.66728344,1.45782163
-2.84842421,2.45911460,0.99110766,0.02207942,0.01059426,0.25148489,0.65062317,1.39850135
-2.84242121,2.35312893,0.95007814,0.02079997,0.01037711,0.24361485,0.63267388,1.33474884
-2.83641821,2.24205853,0.90735227,0.01948186,0.01010701,0.23526628,0.61402571,1.26784215
-2.83041521,2.12820288,0.86386336,0.01814973,0.00979154,0.22664601,0.59530225,1.19909194
-2.82441221,2.01386761,0.82055104,0.01682730,0.00943914,0.21796829,0.57714122,1.12980407
-2.81840920,1.90130008,0.77833482,0.01553687,0.00905887,0.20944782,0.56017443,1.06124371
-2.81240620,1.79262852,0.73808874,0.01429883,0.00866006,0.20129269,0.54500763,0.99460200
-2.80640320,1.68980681,0.70061794,0.01313127,0.00825204,0.19369750,0.53220082,0.93096659
-2.80040020,1.59456650,0.66663783,0.01204976,0.00784380,0.18683700,0.52224987,0.87129674
-2.79439720,1.50837723,0.63675638,0.01106710,0.00744375,0.18086037,0.51556983,0.81640358
-2.78839420,1.43241664,0.61145995,0.01019327,0.00705944,0.17588639,0.51248065,0.76693611
-2.78239120,1.36755012,0.59110302,0.00943541,0.00669741,0.17199969,0.51319567,0.72337290
-2.77638819,1.31432064,0.57590191,0.00879790,0.00636299,0.16924819,0.51781339,0.68601957
-2.77038519,1.27294860,0.56593249,0.00828252,0.00606026,0.16764183,0.52631278,0.65501186
-2.76438219,1.24334111,0.56113198,0.00788856,0.00579195,0.16715257,0.53855220,0.63032375
-2.75837919,1.22511025,0.56130450,0.00761315,0.00555949,0.16771573,0.55427232,0.61178027
-2.75237619,1.21759918,0.56613024,0.00745142,0.00536305,0.16923263,0.57310271,0.59907426
-2.74637319,1.21991533,0.57517782,0.00739684,0.00520170,0.17157429,0.59457216,0.59178641
-2.74037019,1.23096923,0.58791965,0.00744146,0.00507351,0.17458624,0.61812237,0.58940777
-2.73436718,1.24951778,0.60374954,0.00757623,0.00497578,0.17809412,0.64312464,0.59136398
-2.72836418,1.27421065,0.62200233,0.00779129,0.00490523,0.18190999,0.66889917,0.59704031
-2.72236118,1.30363813,0.64197481,0.00807622,0.00485822,0.18583900,0.69473612,0.60580663
-2.71635818,1.33637911,0.66294738,0.00842036,0.00483103,0.18968622,0.71991805,0.61704156
-2.71035518,1.37104761,0.68420577,0.00881302,0.00482001,0.19326348,0.74374273,0.63015495
-2.70435218,1.40633633,0.70506224,0.00924377,0.00482188,0.19639578,0.76554564,0.64460791
-2.69834917,1.44105591,0.72487549,0.00970261,0.00483385,0.19892718,0.78472135,0.65992969
-2.69234617,1.47416845,0.74306873,0.01018023,0.00485385,0.20072591,0.80074293,0.67573088
-2.68634317,1.50481433,0.75914526,0.01066812,0.00488060,0.20168850,0.81317867,0.69171238
-2.68034017,1.53233125,0.77270098,0.01115871,0.00491374,0.20174279,0.82170551,0.70766987
-2.67433717,1.55626500,0.78343349,0.01164551,0.00495388,0.20084971,0.82611861,0.72349361
-2.66833417,1.57637151,0.79114746,0.01212308,0.00500259,0.19900387,0.82633667,0.73916363
-2.66233117,1.59261025,0.79575590,0.01258711,0.00506237,0.19623277,0.82240289,0.75474043
-2.65632816,1.60512934,0.79727764,0.01303430,0.00513656,0.19259493,0.81448135,0.77035179
-2.65032516,1.61424313,0.79583082,0.01346236,0.00522928,0.18817679,0.80284925,0.78617621
-2.64432216,1.62040331,0.79162293,0.01386981,0.00534519,0.18308879,0.78788509,0.80242379
-2.63831916,1.62416493,0.78493775,0.01425584,0.00548943,0.17746056,0.77005342,0.81931547
-2.63231616,1.62614894,0.77611984,0.01462017,0.00566730,0.17143563,0.74988681,0.83706183
-2.62631316,1.62700318,0.76555721,0.01496275,0.00588417,0.16516579,0.72796576,0.85584230
-2.62031016,1.62736344,0.75366300,0.01528365,0.00614516,0.15880530,0.70489734,0.87578613
-2.61430715,1.62781677,0.74085701,0.01558278,0.00645500,0.15250534,0.68129350,0.89695602
-2.60830415,1.62886853,0.72754776,0.01585978,0.00681776,0.14640869,0.65774984,0.91933534
-2.60230115,1.63091487,0.71411605,0.01611383,0.00723670,0.14064498,0.63482563,0.94281976
