energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-0.15907954,1.42338987,0.00280326,0.28873307,0.37928109,0.21149910,0.07317353,0.06985166,0.45350535,0.68816989
-0.15307654,1.47021701,0.00324431,0.29464371,0.39686801,0.21680454,0.07460048,0.07252580,0.47782362,0.71763853
-0.14707354,1.51844362,0.00376384,0.29942405,0.41559304,0.22158455,0.07566792,0.07534966,0.50333682,0.75047497
-0.14107054,1.56781367,0.00436452,0.30300604,0.43546044,0.22579826,0.07635819,0.07831097,0.52993016,0.78656396
-0.13506753,1.61805871,0.00504862,0.30535531,0.45648396,0.22942704,0.07666246,0.08139790,0.55745606,0.82570473
-0.12906453,1.66889139,0.00581789,0.30647140,0.47867858,0.23247346,0.07658094,0.08459849,0.58573136,0.86760664
-0.12306153,1.71999918,0.00667324,0.30638681,0.50205158,0.23495943,0.07612263,0.08790008,0.61453555,0.91188773
-0.11705853,1.77103878,0.00761461,0.30516478,0.52659361,0.23692368,0.07530486,0.09128871,0.64361031,0.95807632
-0.11105553,1.82163200,0.00864082,0.30289621,0.55227013,0.23841870,0.07415239,0.09474865,0.67266081,1.00561605
-0.10505253,1.87136373,0.00974939,0.29969555,0.57901386,0.23950729,0.07269635,0.09826201,0.70135867,1.05387444
-0.09904952,1.91978261,0.01093656,0.29569618,0.60671886,0.24025901,0.07097297,0.10180859,0.72934702,1.10215498
-0.09304652,1.96640493,0.01219727,0.29104539,0.63523672,0.24074663,0.06902211,0.10536587,0.75624751,1.14971251
-0.08704352,2.01072221,0.01352522,0.28589924,0.66437523,0.24104287,0.06688581,0.10890930,0.78166912,1.19577165
-0.08104052,2.05221240,0.01491308,0.28041765,0.69390003,0.24121762,0.06460678,0.11241280,0.80521883,1.23954780
-0.07503752,2.09035477,0.01635264,0.27475986,0.72353912,0.24133567,0.06222705,0.11584952,0.82651348,1.28026987
-0.06903452,2.12464780,0.01783517,0.26908053,0.75299044,0.24145530,0.05978672,0.11919285,0.84519261,1.31720414
-0.06303152,2.15462962,0.01935168,0.26352659,0.78193211,0.24162750,0.05732289,0.12241756,0.86093163,1.34967812
-0.05702851,2.17989981,0.02089334,0.25823492,0.81003498,0.24189601,0.05486893,0.12550110,0.87345466,1.37710353
-0.05102551,2.20014135,0.02245180,0.25333086,0.83697680,0.24229802,0.05245384,0.12842489,0.88254646,1.39899737
-0.04502251,2.21514154,0.02401960,0.24892756,0.86245733,0.24286544,0.05010205,0.13117556,0.88806271,1.41499994
-0.03901951,2.22481023,0.02559048,0.24512591,0.88621353,0.24362654,0.04783330,0.13374611,0.88993817,1.42488914
-0.03301651,2.22919422,0.02715962,0.24201501,0.90803375,0.24460776,0.04566283,0.13613671,0.88819195,1.42859012
-0.02701351,2.22848646,0.02872382,0.23967298,0.92777027,0.24583552,0.04360173,0.13835523,0.88292981,1.42617976
-0.02101051,2.22302919,0.03028160,0.23816778,0.94534918,0.24733779,0.04165741,0.14041740,0.87434292,1.41788574
-0.01500750,2.21331022,0.03183309,0.23755801,0.96077700,0.24914516,0.03983413,0.14234640,0.86270335,1.40408009
-0.00900450,2.19995229,0.03337993,0.23789343,0.97414347,0.25129142,0.03813360,0.14417213,0.84835612,1.38526739
-0.00300150,2.18369557,0.03492490,0.23921503,0.98562035,0.25381341,0.03655553,0.14592985,0.83170828,1.36206824
0.00300150,2.16537385,0.03647157,0.24155473,0.99545609,0.25675018,0.03509813,0.14765854,0.81321552,1.33519855
0.00900450,2.14588562,0.03802375,0.24493449,1.00396671,0.26014140,0.03375859,0.14939881,0.79336684,1.30544576
0.01500750,2.12616129,0.03958496,0.24936511,1.01152329,0.26402528,0.03253335,0.15119058,0.77266800,1.27364291
0.02101051,2.10712817,0.04115782,0.25484462,1.01853679,0.26843594,0.03141832,0.15307066,0.75162468,1.24064177
0.02701351,2.08967517,0.04274342,0.26135661,1.02544106,0.27340063,0.03040905,0.15507031,0.73072603,1.20728631
0.03301651,2.07461895,0.04434087,0.26886851,1.03267500,0.27893682,0.02950068,0.15721295,0.71042940,1.17438748
0.03901951,2.06267341,0.04594675,0.27733019,1.04066489,0.28504956,0.02868794,0.15951227,0.69114702,1.14270044
0.04502251,2.05442409,0.04755482,0.28667298,1.04980769,0.29172929,0.02796506,0.16197063,0.67323519,1.11290517
0.05102551,2.05030882,0.04915589,0.29680936,1.06045650,0.29895024,0.02732560,0.16457810,0.65698627,1.08559087
0.05702851,2.05060547,0.05073772,0.30763342,1.07290847,0.30666964,0.02676242,0.16731216,0.64262396,1.06124489
0.06303152,2.05542748,0.05228531,0.31902219,1.08739604,0.31482783,0.02626754,0.17013800,0.63030180,1.04024612
0.06903452,2.06472692,0.05378120,0.33083792,1.10408152,0.32334932,0.02583216,0.17300950,0.62010467,1.02286287
0.07503752,2.07830486,0.05520604,0.34293118,1.12305515,0.33214468,0.02544671,0.17587091,0.61205332,1.00925488
0.08104052,2.09582807,0.05653925,0.35514469,1.14433651,0.34111331,0.02510093,0.17865906,0.60611110,0.99947900
0.08704352,2.11685080,0.05775984,0.36731780,1.16787869,0.35014676,0.02478409,0.18130597,0.60219270,0.99349786
0.09304652,2.14084029,0.05884724,0.37929125,1.19357489,0.35913254,0.02448524,0.18374179,0.60017400,0.99119072
0.09904952,2.16720407,0.05978218,0.39091208,1.22126660,0.36795809,0.02419349,0.18589790,0.59990257,0.99236581
0.10505253,2.19531776,0.06054755,0.40203828,1.25075274,0.37651474,0.02389835,0.18770996,0.60120795,0.99677319
0.11105553,2.22455133,0.06112914,0.41254311,1.28179911,0.38470131,0.02359006,0.18912067,0.60391141,1.00411757
0.11705853,2.25429277,0.06151629,0.42231865,1.31414731,0.39242730,0.02325991,0.19008235,0.60783429,1.01407038
0.12306153,2.28396777,0.06170238,0.43127851,1.34752291,0.39961529,0.02290057,0.19055881,0.61280488,1.02628054
0.12906453,2.31305472,0.06168514,0.43935950,1.38164213,0.40620262,0.02250626,0.19052679,0.61866330,1.04038372
0.13506753,2.34109456,0.06146678,0.44652219,1.41621721,0.41214222,0.02207296,0.18997667,0.62526440,1.05600987
0.14107054,2.36769551,0.06105390,0.45275041,1.45096010,0.41740248,0.02159853,0.18891253,0.63247865,1.07278896
0.14707354,2.39253297,0.06045725,0.45804966,1.48558474,0.42196646,0.02108263,0.18735155,0.64019117,1.09035522
0.15307654,2.41534520,0.05969132,0.46244469,1.51980820,0.42583033,0.02052675,0.18532278,0.64829925,1.10834999
0.15907954,2.43592578,0.05877379,0.46597624,1.55335095,0.42900129,0.01993400,0.18286551,0.65670854,1.12642360
0.16508254,2.45411386,0.05772494,0.46869738,1.58593665,0.43149522,0.01930894,0.18002713,0.66532869,1.14423666
0.17108554,2.46978334,0.05656690,0.47066957,1.61729201,0.43333405,0.01865733,0.17686088,0.67406849,1.16146114
0.17708854,2.48283211,0.05532301,0.47195862,1.64714687,0.43454336,0.01798580,0.17342338,0.68283132,1.17778153
0.18309155,2.49317241,0.05401709,0.47263099,1.67523511,0.43515002,0.01730161,0.16977231,0.69151123,1.19289651
0.18909455,2.50072304,0.05267284,0.47275037,1.70129628,0.43518035,0.01661236,0.16596418,0.69998992,1.20652114
0.19509755,2.50540411,0.05131323,0.47237497,1.72507834,0.43465862,0.01592567,0.16205246,0.70813508,1.21838981
0.20110055,2.50713464,0.04996006,0.47155542,1.74634130,0.43360622,0.01524900,0.15808600,0.71580020,1.22825988
0.20710355,2.50583305,0.04863355,0.47033345,1.76486170,0.43204126,0.01458942,0.15410798,0.72282593,1.23591583
0.21310655,2.50142037,0.04735203,0.46874133,1.78043769,0.42997875,0.01395348,0.15015517,0.72904296,1.24117379
0.21910955,2.49382573,0.04613177,0.46680205,1.79289436,0.42743124,0.01334716,0.14625775,0.73427629,1.24388608
0.22511256,2.48299343,0.04498681,0.46453008,1.80208899,0.42440978,0.01277576,0.14243951,0.73835066,1.24394556
0.23111556,2.46889097,0.04392891,0.46193268,1.80791576,0.42092516,0.01224398,0.13871837,0.74109682,1.24128919
0.23711856,2.45151715,0.04296744,0.45901160,1.81030974,0.41698917,0.01175592,0.13510717,0.74235832,1.23590080
0.24312156,2.43090949,0.04210948,0.45576492,1.80924958,0.41261590,0.01131518,0.13161469,0.74199828,1.22781246
0.24912456,2.40715018,0.04135971,0.45218905,1.80475889,0.40782289,0.01092492,0.12824677,0.73990599,1.21710448
0.25512756,2.38037009,0.04072046,0.44828058,1.79690613,0.40263197,0.01058802,0.12500736,0.73600272,1.20390366
0.26113057,2.35075030,0.04019171,0.44403798,1.78580288,0.39706986,0.01030711,0.12189959,0.73024655,1.18838002
0.26713357,2.31852104,0.03977109,0.43946305,1.77160073,0.39116832,0.01008467,0.11892666,0.72263595,1.17074187
0.27313657,2.28395798,0.03945384,0.43456203,1.75448697,0.38496402,0.00992312,0.11609255,0.71321180,1.15122949
0.27913957,2.24737610,0.03923290,0.42934636,1.73467928,0.37849799,0.00982480,0.11340248,0.70205798,1.13010770
0.28514257,2.20912167,0.03909889,0.42383315,1.71241994,0.37181485,0.00979201,0.11086325,0.68930028,1.10765762
0.29114557,2.16956271,0.03904026,0.41804537,1.68796990,0.36496172,0.00982696,0.10848321,0.67510389,1.08416815
0.29714857,2.12907881,0.03904342,0.41201181,1.66160318,0.35798719,0.00993173,0.10627216,0.65966952,1.05992745
0.30315158,2.08805100,0.03909296,0.40576689,1.63360201,0.35094007,0.01010821,0.10424109,0.64322851,1.03521509
0.30915458,2.04685242,0.03917198,0.39935049,1.60425302,0.34386845,0.01035799,0.10240169,0.62603701,1.01029508
0.31515758,2.00584050,0.03926251,0.39280773,1.57384480,0.33681877,0.01068227,0.10076600,0.60836976,0.98541034
0.32116058,1.96535117,0.03934595,0.38618883,1.54266697,0.32983531,0.01108182,0.09934594,0.59051354,0.96077880
0.32716358,1.92569572,0.03940369,0.37954918,1.51101076,0.32295988,0.01155685,0.09815288,0.57276079,0.93659137
0.33316658,1.88716026,0.03941768,0.37294945,1.47917099,0.31623200,0.01210697,0.09719740,0.55540347,0.91301184
0.33916958,1.85000799,0.03937115,0.36645592,1.44744916,0.30968931,0.01273121,0.09648910,0.53872751,0.89017863
0.34517259,1.81448401,0.03924927,0.36014079,1.41615734,0.30336836,0.01342798,0.09603653,0.52300785,0.86820838
0.35117559,1.78082217,0.03903981,0.35408264,1.38562238,0.29730565,0.01419510,0.09584733,0.50850430,0.84720078
0.35717859,1.74925346,0.03873376,0.34836678,1.35618979,0.29153882,0.01502993,0.09592841,0.49545798,0.82724461
0.36318159,1.72001505,0.03832585,0.34308541,1.32822694,0.28610786,0.01592941,0.09628628,0.48408865,0.80842426
0.36918459,1.69335918,0.03781495,0.33833760,1.30212477,0.28105630,0.01689023,0.09692739,0.47459245,0.79082631
0.37518759,1.66956112,0.03720433,0.33422893,1.27829781,0.27643218,0.01790895,0.09785856,0.46714019,0.77454564
0.38119060,1.64892504,0.03650178,0.33087066,1.25718188,0.27228869,0.01898217,0.09908725,0.46187592,0.75969057
0.38719360,1.63178743,0.03571947,0.32837852,1.23922937,0.26868446,0.02010664,0.10062184,0.45891559,0.74638646
0.39319660,1.61851706,0.03487374,0.32687095,1.22490199,0.26568329,0.02127947,0.10247176,0.45834585,0.73477761
0.39919960,1.60951132,0.03398456,0.32646685,1.21466092,0.26335343,0.02249817,0.10464739,0.46022265,0.72502689
0.40520260,1.60518865,0.03307497,0.32728296,1.20895475,0.26176626,0.02376078,0.10715987,0.46456974,0.71731319
0.41120560,1.60597710,0.03217024,0.32943075,1.20820564,0.26099443,0.02506588,0.11002062,0.47137705,0.71182660
0.41720860,1.61229934,0.03129699,0.33301313,1.21279397,0.26110963,0.02641264,0.11324068,0.48059888,0.70876145
0.42321161,1.62455470,0.03048218,0.33812090,1.22304250,0.26217985,0.02780070,0.11682985,0.49215217,0.70830748
0.42921461,1.64309895,0.02975208,0.34482928,1.23920045,0.26426647,0.02923016,0.12079574,0.50591487,0.71063959
0.43521761,1.66822281,0.02913117,0.35319441,1.26142849,0.26742116,0.03070138,0.12514262,0.52172459,0.71590661
0.44122061,1.70013019,0.02864119,0.36325020,1.28978521,0.27168280,0.03221480,0.12987026,0.53937783,0.72421980
0.44722361,1.73891743,0.02830019,0.37500553,1.32421598,0.27707460,0.03377076,0.13497277,0.55862995,0.73564159
0.45322661,1.78455454,0.02812169,0.38844194,1.36454462,0.28360148,0.03536928,0.14043754,0.57919603,0.75017528
0.45922961,1.83686959,0.02811403,0.40351189,1.41046867,0.29124792,0.03700974,0.14624430,0.60075298,0.76775635
0.46523262,1.89553739,0.02827993,0.42013778,1.46155834,0.29997641,0.03869072,0.15236437,0.62294285,0.78824596
0.47123562,1.96007305,0.02861622,0.43821162,1.51725965,0.30972649,0.04040972,0.15876026,0.64537761,0.81142705
0.47723862,2.02983128,0.02911377,0.45759553,1.57690168,0.32041465,0.04216300,0.16538552,0.66764532,0.83700353
0.48324162,2.10401163,0.02975772,0.47812300,1.63970783,0.33193487,0.04394537,0.17218495,0.68931778,0.86460273
0.48924462,2.18166999,0.03052788,0.49960087,1.70481091,0.34416005,0.04575014,0.17909529,0.70995938,0.89378121
0.49524762,2.26173599,0.03139935,0.52181212,1.77127149,0.35694413,0.04756904,0.18604617,0.72913717,0.92403377
0.50125063,2.34303602,0.03234334,0.54451922,1.83809912,0.37012493,0.04939226,0.19296156,0.74643175,0.95480560
0.50725363,2.42432114,0.03332818,0.56746813,1.90427559,0.38352760,0.05120855,0.19976146,0.76144869,0.98550691
0.51325663,2.50429883,0.03432038,0.59039282,1.96877948,0.39696851,0.05300534,0.20636400,0.77383011,1.01552979
0.51925963,2.58166767,0.03528585,0.61302007,2.03061122,0.41025961,0.05476907,0.21268771,0.78326607,1.04426643
0.52526263,2.65515354,0.03619112,0.63507463,2.08881777,0.42321283,0.05648542,0.21865398,0.78950514,1.07112808
0.53126563,2.72354593,0.03700458,0.65628448,2.14251595,0.43564467,0.05813971,0.22418960,0.79236397,1.09556402
0.53726863,2.78573322,0.03769761,0.67638609,2.19091376,0.44738064,0.05971728,0.22922928,0.79173517,1.11707970
0.54327164,2.84073527,0.03824570,0.69512955,2.23332889,0.45825942,0.06120396,0.23371807,0.78759335,1.13525337
0.54927464,2.88773235,0.03862932,0.71228345,2.26920379,0.46813661,0.06258647,0.23761349,0.77999884,1.14975052
0.55527764,2.92608921,0.03883469,0.72763932,2.29811672,0.47688807,0.06385292,0.24088745,0.76909894,1.16033555
0.56128064,2.95537332,0.03885432,0.74101563,2.31978872,0.48441249,0.06499317,0.24352769,0.75512647,1.16688024
0.56728364,2.97536684,0.03868732,0.75226109,2.33408600,0.49063341,0.06599924,0.24553873,0.73839568,1.16936874
0.57328664,2.98607176,0.03833950,0.76125729,2.34101806,0.49550041,0.06686564,0.24694239,0.71929550,1.16789889
0.57928964,2.98770815,0.03782319,0.76792055,2.34073157,0.49898967,0.06758957,0.24777758,0.69828029,1.16267986
0.58529265,2.98070569,0.03715686,0.77220297,2.33350040,0.50110365,0.06817111,0.24809957,0.67585846,1.15402630
0.59129565,2.96568884,0.03636459,0.77409256,2.31971236,0.50187023,0.06861328,0.24797869,0.65257917,1.14234922
0.59729865,2.94345626,0.03547521,0.77361265,2.29985309,0.50134105,0.06892200,0.24749833,0.62901765,1.12814390
0.60330165,2.91495530,0.03452149,0.77082034,2.27448796,0.49958941,0.06910596,0.24675255,0.60575956,1.11197551
0.60930465,2.88125246,0.03353901,0.76580429,2.24424255,0.49670760,0.06917637,0.24584313,0.58338497,1.09446262
0.61530765,2.84350080,0.03256516,0.75868173,2.20978253,0.49280386,0.06914666,0.24487633,0.56245235,1.07625942
0.62131066,2.80290555,0.03163794,0.74959494,2.17179360,0.48799907,0.06903204,0.24395927,0.54348322,1.05803705
0.62731366,2.76068877,0.03079485,0.73870715,2.13096222,0.48242319,0.06884906,0.24319631,0.52694785,1.04046468
0.63331666,2.71805430,0.03007180,0.72619812,2.08795762,0.47621162,0.06861511,0.24268531,0.51325247,1.02419070
0.63931966,2.67615397,0.02950213,0.71225947,2.04341575,0.46950158,0.06834781,0.24251406,0.50272837,1.00982476
0.64532266,2.63605602,0.02911562,0.69708989,1.99792541,0.46242853,0.06806449,0.24275693,0.49562315,0.99792085
0.65132566,2.59871653,0.02893775,0.68089041,1.95201707,0.45512277,0.06778163,0.24347196,0.49209434,0.98896199
0.65732866,2.56495467,0.02898904,0.66385985,1.90615438,0.44770634,0.06751435,0.24469841,0.49220563,0.98334683
0.66333167,2.53543236,0.02928445,0.64619066,1.86072872,0.44029014,0.06727589,0.24645489,0.49592561,0.98137845
0.66933467,2.51063888,0.02983312,0.62806512,1.81605658,0.43297157,0.06707725,0.24873824,0.50312914,0.98325573
0.67533767,2.49088072,0.03063805,0.60965219,1.77237982,0.42583251,0.06692683,0.25152307,0.51360127,0.98906741
0.68134067,2.47627710,0.03169608,0.59110504,1.72986870,0.41893788,0.06683017,0.25476216,0.52704346,0.99878907
0.68734367,2.46676099,0.03299793,0.57255922,1.68862732,0.41233473,0.06678983,0.25838753,0.54308204,1.01228319
0.69334667,2.46208586,0.03452841,0.55413170,1.64870128,0.40605190,0.06680530,0.26231234,0.56127859,1.02930234
0.69934967,2.46183788,0.03626675,0.53592063,1.61008726,0.40010027,0.06687309,0.26643345,0.58114199,1.04949547
0.70535268,2.46545315,0.03818699,0.51800596,1.57274406,0.39447359,0.06698685,0.27063452,0.60214177,1.07241741
0.71135568,2.47223975,0.04025859,0.50045061,1.53660472,0.38914991,0.06713762,0.27478976,0.62372248,1.09754115
0.71735868,2.48140368,0.04244705,0.48330247,1.50158935,0.38409354,0.06731413,0.27876789,0.64531871,1.12427296
0.72336168,2.49207827,0.04471461,0.46659675,1.46761817,0.37925742,0.06750322,0.28243645,0.66637025,1.15196988
0.72936468,2.50335598,0.04702104,0.45035893,1.43462442,0.37458596,0.06769027,0.28566616,0.68633715,1.17995906
0.73536768,2.51432183,0.04932456,0.43460779,1.40256664,0.37001818,0.06785971,0.28833524,0.70471418,1.20755866
0.74137069,2.52408716,0.05158266,0.41935868,1.37143994,0.36549099,0.06799556,0.29033347,0.72104433,1.23409946
0.74737369,2.53182302,0.05375308,0.40462679,1.34128593,0.36094268,0.06808193,0.29156600,0.73493090,1.25894668
0.75337669,2.53679163,0.05579474,0.39043011,1.31220097,0.35631620,0.06810361,0.29195660,0.74604792,1.28152105
0.75937969,2.53837519,0.05766865,0.37679222,1.28434232,0.35156246,0.06804661,0.29145032,0.75414852,1.30131864
0.76538269,2.53610073,0.05933884,0.36374459,1.25793205,0.34664322,0.06789861,0.29001554,0.75907092,1.31792836
0.77138569,2.52966010,0.06077321,0.35132823,1.23325839,0.34153363,0.06764949,0.28764521,0.76074193,1.33104666
0.77738869,2.51892421,0.06194426,0.33959487,1.21067424,0.33622423,0.06729170,0.28435735,0.75917780,1.34048854
0.78339170,2.50395080,0.06282981,0.32860724,1.19059281,0.33072233,0.06682060,0.28019466,0.75448220,1.34619441
0.78939470,2.48498518,0.06341351,0.31843867,1.17348020,0.32505272,0.06623474,0.27522345,0.74684162,1.34823233
0.79539770,2.46245368,0.06368527,0.30917190,1.15984478,0.31925764,0.06553598,0.26953170,0.73651801,1.34679530
0.80140070,2.43694972,0.06364150,0.30089701,1.15022349,0.31339587,0.06472961,0.26322650,0.72383917,1.34219363
0.80740370,2.40921267,0.06328518,0.29370863,1.14516522,0.30754118,0.06382423,0.25643082,0.70918693,1.33484237
0.81340670,2.38010012,0.06262577,0.28770248,1.14521127,0.30177988,0.06283162,0.24927979,0.69298366,1.32524424
0.81940970,2.35055428,0.06167894,0.28297115,1.15087351,0.29620775,0.06176644,0.24191661,0.67567756,1.31396854
0.82541271,2.32156360,0.06046609,0.27959956,1.16261065,0.29092634,0.06064582,0.23448821,0.65772718,1.30162690
0.83141571,2.29412108,0.05901382,0.27765991,1.18080318,0.28603876,0.05948888,0.22714077,0.63958576,1.28884667
0.83741871,2.26918071,0.05735313,0.27720661,1.20572811,0.28164518,0.05831606,0.22001536,0.62168606,1.27624315
0.84342171,2.24761391,0.05551860,0.27827119,1.23753417,0.27783814,0.05714851,0.21324377,0.60442605,1.26439182
0.84942471,2.23016783,0.05354750,0.28085751,1.27621886,0.27469797,0.05600735,0.20694465,0.58815626,1.25380172
0.85542771,2.21742735,0.05147877,0.28493754,1.32160835,0.27228838,0.05491290,0.20122025,0.57316900,1.24489137
0.86143072,2.20978269,0.04935206,0.29044791,1.37334158,0.27065260,0.05388397,0.19615366,0.55969011,1.23796820
0.86743372,2.20740424,0.04720678,0.29728755,1.43085974,0.26981016,0.05293714,0.19180683,0.54787335,1.23321269
0.87343672,2.21022606,0.04508117,0.30531645,1.49340208,0.26975456,0.05208618,0.18821938,0.53779779,1.23066791
0.87943972,2.21793903,0.04301149,0.31435599,1.56000909,0.27045184,0.05134153,0.18540810,0.52946810,1.23023515
0.88544272,2.22999444,0.04103129,0.32419075,1.62953358,0.27184042,0.05070991,0.18336742,0.52281784,1.23167592
0.89144572,2.24561801,0.03917079,0.33457187,1.70065989,0.27383199,0.05019409,0.18207056,0.51771542,1.23462032
0.89744872,2.26383407,0.03745637,0.34522213,1.77193116,0.27631358,0.04979283,0.18147134,0.51397252,1.23858153
0.90345173,2.28349905,0.03591028,0.35584234,1.84178414,0.27915080,0.04950096,0.18150675,0.51135446,1.24297568
0.90945473,2.30334289,0.03455034,0.36611921,1.90859043,0.28219199,0.04930968,0.18209980,0.50959210,1.24714649
0.91545773,2.32201656,0.03338988,0.37573408,1.97070294,0.28527324,0.04920688,0.18316288,0.50839459,1.25039314
0.92146073,2.33814362,0.03243766,0.38437252,2.02650566,0.28822397,0.04917770,0.18460119,0.50746251,1.25200058
0.92746373,2.35037352,0.03169805,0.39173410,2.07446494,0.29087287,0.04920514,0.18631622,0.50650066,1.25127034
0.93346673,2.35743407,0.03117106,0.39754217,2.11317981,0.29305395,0.04927068,0.18820913,0.50523008,1.24755090
0.93946973,2.35818080,0.03085266,0.40155308,2.14142946,0.29461230,0.04935500,0.19018385,0.50339866,1.24026585
0.94547274,2.35164092,0.03073497,0.40356444,2.15821534,0.29540945,0.04943863,0.19214976,0.50079003,1.22893880
0.95147574,2.33704999,0.03080656,0.40342206,2.16279633,0.29532801,0.04950257,0.19402402,0.49723041,1.21321383
0.95747874,2.31387979,0.03105278,0.40102529,2.15471492,0.29427541,0.04952884,0.19573329,0.49259320,1.19287076
0.96348174,2.28185630,0.03145612,0.39633036,2.13381359,0.29218655,0.04950095,0.19721499,0.48680123,1.16783465
0.96948474,2.24096743,0.03199656,0.38935185,2.10024039,0.28902543,0.04940423,0.19841807,0.47982694,1.13817920
0.97548774,2.19146040,0.03265197,0.38016190,2.05444359,0.28478547,0.04922611,0.19930326,0.47169035,1.10412435
0.98149075,2.13382951,0.03339860,0.36888748,1.99715592,0.27948893,0.04895621,0.19984302,0.46245539,1.06602819
0.98749375,2.06879516,0.03421146,0.35570583,1.92936899,0.27318507,0.04858639,0.20002111,0.45222479,1.02437405
0.99349675,1.99727572,0.03506494,0.34083814,1.85229943,0.26594766,0.04811075,0.19983205,0.44113402,0.97975330
0.99949975,1.92035385,0.03593327,0.32454203,1.76734840,0.25787167,0.04752547,0.19928036,0.42934454,0.93284523
1.00550275,1.83923909,0.03679114,0.30710304,1.67605631,0.24906948,0.04682870,0.19837985,0.41703702,0.88439463
1.01150575,1.75522874,0.03761431,0.28882556,1.58005490,0.23966689,0.04602039,0.19715292,0.40440465,0.83518854
1.01750875,1.66966866,0.03838018,0.27002368,1.48101888,0.22979893,0.04510215,0.19562988,0.39164700,0.78603295
1.02351176,1.58391582,0.03906840,0.25101217,1.38061891,0.21960587,0.04407708,0.19384845,0.37896464,0.73773047
1.02951476,1.49930377,0.03966139,0.23209819,1.28047788,0.20922946,0.04294970,0.19185333,0.36655467,0.69105979
1.03551776,1.41711236,0.04014486,0.21357382,1.18213198,0.19880961,0.04172585,0.18969573,0.35460720,0.64675751
1.04152076,1.33854219,0.04050816,0.19570975,1.08699760,0.18848150,0.04041263,0.18743310,0.34330291,0.60550287
1.04752376,1.26469436,0.04074457,0.17875022,0.99634502,0.17837324,0.03901843,0.18512870,0.33281145,0.56790552
1.05352676,1.19655567,0.04085144,0.16290946,0.91127911,0.16860412,0.03755295,0.18285113,0.32329075,0.53449659
1.05952976,1.13498896,0.04083014,0.14836936,0.83272723,0.15928338,0.03602717,0.18067376,0.31488686,0.50572286
1.06553277,1.08072837,0.04068595,0.13527866,0.76143399,0.15050948,0.03445341,0.17867393,0.30773441,0.48194403
1.07153577,1.03437891,0.04042772,0.12375328,0.69796228,0.14236978,0.03284534,0.17693209,0.30195732,0.46343265
1.07753877,0.99641980,0.04006736,0.11387782,0.64269991,0.13494070,0.03121792,0.17553062,0.29766969,0.45037654
1.08354177,0.96721096,0.03961936,0.10570797,0.59587092,0.12828809,0.02958740,0.17455260,0.29497672,0.44288333
1.08954477,0.94700194,0.03910001,0.09927365,0.55755066,0.12246787,0.02797116,0.17408049,0.29397555,0.44098667
1.09554777,0.93594269,0.03852677,0.09458266,0.52768363,0.11752692,0.02638755,0.17419464,0.29475592,0.44465386
1.10155078,0.93409576,0.03791749,0.09162477,0.50610314,0.11350395,0.02485573,0.17497199,0.29740070,0.45379450
1.10755378,0.94144920,0.03728967,0.09037580,0.49255199,0.11043060,0.02339537,0.17648476,0.30198610,0.46826984
1.11355678,0.95792984,0.03665985,0.09080177,0.48670339,0.10833245,0.02202637,0.17879933,0.30858166,0.48790250
1.11955978,0.98341646,0.03604303,0.09286284,0.48818129,0.10723007,0.02076851,0.18197535,0.31725002,0.51248621
1.12556278,1.01775229,0.03545223,0.09651682,0.49657973,0.10714004,0.01964109,0.18606505,0.32804634,0.54179531
1.13156578,1.06075658,0.03489819,0.10172236,0.51148061,0.10807581,0.01866254,0.19111284,0.34101751,0.57559357
1.13756878,1.11223454,0.03438925,0.10844141,0.53246939,0.11004850,0.01785001,0.19715512,0.35620092,0.61364207
1.14357179,1.17198534,0.03393137,0.11664115,0.55914845,0.11306748,0.01721899,0.20422021,0.37362299,0.65570575
1.14957479,1.23980752,0.03352824,0.12629511,0.59114777,0.11714072,0.01678292,0.21232847,0.39329720,0.70155840
1.15557779,1.31550153,0.03318158,0.13738355,0.62813265,0.12227491,0.01655279,0.22149229,0.41522179,0.75098554
1.16158079,1.39886895,0.03289150,0.14989305,0.66980830,0.12847523,0.01653679,0.23171619,0.43937696,0.80378537
1.16758379,1.48970813,0.03265694,0.16381527,0.71592121,0.13574483,0.01674000,0.24299657,0.46572174,0.85976719
1.17358679,1.58780633,0.03247609,0.17914498,0.76625716,0.14408388,0.01716411,0.25532131,0.49419053,0.91874766
1.17958979,1.69292839,0.03234682,0.19587742,0.82063612,0.15348834,0.01780718,0.26866915,0.52468945,0.98054476
1.18559280,1.80480247,0.03226710,0.21400499,0.87890406,0.16394840,0.01866349,0.28300867,0.55709282,1.04496977
1.19159580,1.92310346,0.03223530,0.23351354,0.94092216,0.17544666,0.01972341,0.29829711,0.59123974,1.11181787
1.19759880,2.04743516,0.03225044,0.25437840,1.00655379,0.18795610,0.02097345,0.31447903,0.62693144,1.18085765
1.20360180,2.17731223,0.03231226,0.27656024,1.07565000,0.20143806,0.02239627,0.33148486,0.66392932,1.25182051
1.20960480,2.31214343,0.03242129,0.30000114,1.14803422,0.21584024,0.02397093,0.34922961,0.70195439,1.32439067
1.21560780,2.45121754,0.03257870,0.32462102,1.22348701,0.23109497,0.02567314,0.36761179,0.74068809,1.39819658
1.22161081,2.59369334,0.03278621,0.35031468,1.30173194,0.24711780,0.02747566,0.38651281,0.77977493,1.47280464
