energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-4.30115058,0.50263142,0.11865994,0.08186438,0.01024583,0.04549434,0.21649795,0.00000000
-4.29514757,0.50931596,0.12214723,0.08074196,0.00954804,0.04400174,0.22718702,0.00000000
-4.28914457,0.52247483,0.12709825,0.08074802,0.00900805,0.04320120,0.24038078,0.00000000
-4.28314157,0.54163747,0.13340661,0.08180314,0.00861461,0.04304941,0.25588523,0.00000000
-4.27713857,0.56621803,0.14093708,0.08381097,0.00835470,0.04349605,0.27344903,0.00000000
-4.27113557,0.59552762,0.14952827,0.08666057,0.00821386,0.04448532,0.29276758,0.00000000
-4.26513257,0.62878909,0.15899600,0.09022900,0.00817658,0.04595758,0.31348860,0.00000000
-4.25912956,0.66515407,0.16913736,0.09438413,0.00822664,0.04785097,0.33521934,0.00000000
-4.25312656,0.70372230,0.17973541,0.09898770,0.00834747,0.05010308,0.35753530,0.00000000
-4.24712356,0.74356297,0.19056452,0.10389846,0.00852250,0.05265261,0.37999031,0.00000000
-4.24112056,0.78373749,0.20139610,0.10897557,0.00873548,0.05544101,0.40212784,0.00000000
-4.23511756,0.82332345,0.21200472,0.11408191,0.00897079,0.05841399,0.42349314,0.00000000
-4.22911456,0.86143880,0.22217441,0.11908745,0.00921376,0.06152301,0.44364589,0.00000000
-4.22311156,0.89726568,0.23170478,0.12387242,0.00945089,0.06472651,0.46217303,0.00000000
-4.21710855,0.93007286,0.24041702,0.12833029,0.00967017,0.06799092,0.47870102,0.00000000
-4.21110555,0.95923609,0.24815924,0.13237033,0.00986125,0.07129142,0.49290734,0.00000000
-4.20510255,0.98425528,0.25481109,0.13591980,0.01001567,0.07461235,0.50453048,0.00000000
-4.19909955,1.00476789,0.26028745,0.13892543,0.01012694,0.07794727,0.51337819,0.00000000
-4.19309655,1.02055777,0.26454092,0.14135439,0.01019071,0.08129860,0.51933336,0.00000000
-4.18709355,1.03155914,0.26756307,0.14319451,0.01020480,0.08467692,0.52235755,0.00000000
-4.18109055,1.03785521,0.26938437,0.14445376,0.01016917,0.08809984,0.52249166,0.00000000
-4.17508754,1.03967184,0.27007281,0.14515909,0.01008594,0.09159059,0.51985401,0.00000000
-4.16908454,1.03736625,0.26973118,0.14535454,0.00995926,0.09517630,0.51463571,0.00000000
-4.16308154,1.03141137,0.26849337,0.14509885,0.00979519,0.09888617,0.50709364,0.00000000
-4.15707854,1.02237674,0.26651960,0.14446262,0.00960153,0.10274945,0.49754141,0.00000000
-4.15107554,1.01090671,0.26399103,0.14352507,0.00938763,0.10679353,0.48633864,0.00000000
-4.14507254,0.99769715,0.26110390,0.14237075,0.00916417,0.11104215,0.47387910,0.00000000
-4.13906953,0.98347162,0.25806350,0.14108620,0.00894292,0.11551381,0.46057834,0.00000000
-4.13306653,0.96895820,0.25507824,0.13975678,0.00873652,0.12022059,0.44686122,0.00000000
-4.12706353,0.95486785,0.25235399,0.13846373,0.00855820,0.12516727,0.43314984,0.00000000
-4.12106053,0.94187517,0.25008899,0.13728174,0.00842163,0.13035100,0.41985241,0.00000000
-4.11505753,0.93060212,0.24846934,0.13627694,0.00834062,0.13576138,0.40735338,0.00000000
-4.10905453,0.92160516,0.24766522,0.13550542,0.00832900,0.14138098,0.39600497,0.00000000
-4.10305153,0.91536581,0.24782789,0.13501233,0.00840037,0.14718624,0.38612037,0.00000000
-4.09704852,0.91228460,0.24908730,0.13483151,0.00856799,0.15314868,0.37796862,0.00000000
-4.09104552,0.91267808,0.25155036,0.13498553,0.00884461,0.15923630,0.37177101,0.00000000
-4.08504252,0.91677844,0.25529969,0.13548616,0.00924236,0.16541503,0.36769905,0.00000000
-4.07903952,0.92473500,0.26039268,0.13633511,0.00977260,0.17165012,0.36587357,0.00000000
-4.07303652,0.93661713,0.26686078,0.13752496,0.01044584,0.17790734,0.36636492,0.00000000
-4.06703352,0.95241789,0.27470890,0.13904010,0.01127163,0.18415387,0.36919398,0.00000000
-4.06103052,0.97205782,0.28391479,0.14085777,0.01225842,0.19035884,0.37433374,0.00000000
-4.05502751,0.99538850,0.29442844,0.14294889,0.01341350,0.19649338,0.38171126,0.00000000
-4.04902451,1.02219570,0.30617140,0.14527881,0.01474288,0.20253030,0.39121000,0.00000000
-4.04302151,1.05220188,0.31903626,0.14780791,0.01625116,0.20844329,0.40267234,0.00000000
-4.03701851,1.08506838,0.33288625,0.15049198,0.01794141,0.21420586,0.41590232,0.00000000
-4.03101551,1.12039726,0.34755522,0.15328255,0.01981507,0.21978993,0.43066867,0.00000000
-4.02501251,1.15773351,0.36284820,0.15612712,0.02187178,0.22516449,0.44670827,0.00000000
-4.01900950,1.19656771,0.37854263,0.15896941,0.02410924,0.23029416,0.46372993,0.00000000
-4.01300650,1.23633995,0.39439055,0.16174964,0.02652311,0.23513801,0.48141884,0.00000000
-4.00700350,1.27644516,0.41012182,0.16440500,0.02910677,0.23964880,0.49944158,0.00000000
-4.00100050,1.31624035,0.42544847,0.16687030,0.03185122,0.24377259,0.51745186,0.00000000
-3.99499750,1.35505377,0.44007024,0.16907890,0.03474490,0.24744898,0.53509677,0.00000000
-3.98899450,1.39219625,0.45368111,0.17096381,0.03777350,0.25061193,0.55202373,0.00000000
-3.98299150,1.42697430,0.46597681,0.17245918,0.04091986,0.25319127,0.56788768,0.00000000
-3.97698849,1.45870475,0.47666303,0.17350189,0.04416380,0.25511468,0.58235859,0.00000000
-3.97098549,1.48673046,0.48546388,0.17403333,0.04748203,0.25631024,0.59512879,0.00000000
-3.96498249,1.51043628,0.49213052,0.17400125,0.05084813,0.25670929,0.60592002,0.00000000
-3.95897949,1.52926483,0.49644923,0.17336160,0.05423251,0.25624949,0.61448982,0.00000000
-3.95297649,1.54273109,0.49824885,0.17208021,0.05760258,0.25487786,0.62063698,0.00000000
-3.94697349,1.55043526,0.49740691,0.17013423,0.06092288,0.25255371,0.62420583,0.00000000
-3.94097049,1.55207328,0.49385434,0.16751328,0.06415546,0.24925119,0.62508920,0.00000000
-3.93496748,1.54744442,0.48757837,0.16422012,0.06726028,0.24496125,0.62322989,0.00000000
-3.92896448,1.53645570,0.47862352,0.16027097,0.07019582,0.23969311,0.61862067,0.00000000
-3.92296148,1.51912297,0.46709056,0.15569524,0.07291979,0.23347485,0.61130280,0.00000000
-3.91695848,1.49556877,0.45313346,0.15053484,0.07538999,0.22635337,0.60136314,0.00000000
-3.91095548,1.46601697,0.43695454,0.14484303,0.07756528,0.21839353,0.58893024,0.00000000
-3.90495248,1.43078487,0.41879798,0.13868286,0.07940663,0.20967652,0.57416935,0.00000000
-3.89894947,1.39027292,0.39894208,0.13212534,0.08087820,0.20029773,0.55727682,0.00000000
-3.89294647,1.34495288,0.37769047,0.12524732,0.08194853,0.19036404,0.53847417,0.00000000
-3.88694347,1.29535488,0.35536296,0.11812929,0.08259153,0.17999076,0.51800198,0.00000000
-3.88094047,1.24205391,0.33228612,0.11085322,0.08278753,0.16929840,0.49611394,0.00000000
-3.87493747,1.18565650,0.30878429,0.10350033,0.08252410,0.15840937,0.47307128,0.00000000
-3.86893447,1.12678785,0.28517115,0.09614922,0.08179673,0.14744483,0.44913777,0.00000000
-3.86293147,1.06607986,0.26174231,0.08887408,0.08060924,0.13652175,0.42457530,0.00000000
-3.85692846,1.00416049,0.23876909,0.08174330,0.07897396,0.12575036,0.39964029,0.00000000
-3.85092546,0.94164444,0.21649374,0.07481840,0.07691161,0.11523206,0.37458081,0.00000000
-3.84492246,0.87912536,0.19512605,0.06815327,0.07445094,0.10505777,0.34963448,0.00000000
-3.83891946,0.81716967,0.17484150,0.06179380,0.07162801,0.09530691,0.32502707,0.00000000
-3.83291646,0.75631182,0.15578083,0.05577783,0.06848531,0.08604682,0.30097173,0.00000000
-3.82691346,0.69705101,0.13805088,0.05013540,0.06507063,0.07733274,0.27766878,0.00000000
-3.82091046,0.63984920,0.12172662,0.04488922,0.06143574,0.06920821,0.25530595,0.00000000
-3.81490745,0.58513030,0.10685410,0.04005544,0.05763502,0.06170588,0.23405899,0.00000000
-3.80890445,0.53328034,0.09345409,0.03564442,0.05372402,0.05484864,0.21409256,0.00000000
-3.80290145,0.48464853,0.08152621,0.03166179,0.04975800,0.04865094,0.19556127,0.00000000
-3.79689845,0.43954899,0.07105337,0.02810939,0.04579064,0.04312030,0.17861084,0.00000000
-3.79089545,0.39826302,0.06200620,0.02498633,0.04187277,0.03825891,0.16337923,0.00000000
-3.78489245,0.36104170,0.05434736,0.02228993,0.03805137,0.03406512,0.14999770,0.00000000
-3.77888944,0.32810868,0.04803554,0.02001667,0.03436873,0.03053501,0.13859170,0.00000000
-3.77288644,0.29966294,0.04302904,0.01816296,0.03086187,0.02766367,0.12928145,0.00000000
-3.76688344,0.27588128,0.03928876,0.01672580,0.02756215,0.02544639,0.12218219,0.00000000
-3.76088044,0.25692043,0.03678061,0.01570335,0.02449518,0.02387956,0.11740396,0.00000000
-3.75487744,0.24291848,0.03547719,0.01509525,0.02168093,0.02296139,0.11505079,0.00000000
-3.74887444,0.23399552,0.03535888,0.01490284,0.01913399,0.02269229,0.11521932,0.00000000
-3.74287144,0.23025328,0.03641413,0.01512919,0.01686407,0.02307494,0.11799669,0.00000000
-3.73686843,0.23177368,0.03863916,0.01577894,0.01487658,0.02411418,0.12345779,0.00000000
-3.73086543,0.23861621,0.04203702,0.01685801,0.01317329,0.02581651,0.13166176,0.00000000
-3.72486243,0.25081428,0.04661615,0.01837318,0.01175309,0.02818945,0.14264789,0.00000000
-3.71885943,0.26837047,0.05238837,0.02033149,0.01061268,0.03124059,0.15643109,0.00000000
-3.71285643,0.29125095,0.05936666,0.02273956,0.00974733,0.03497651,0.17299692,0.00000000
-3.70685343,0.31937947,0.06756263,0.02560285,0.00915149,0.03940162,0.19229661,0.00000000
-3.70085043,0.35263103,0.07698382,0.02892485,0.00881938,0.04451684,0.21424216,0.00000000
-3.69484742,0.39082593,0.08763120,0.03270629,0.00874544,0.05031840,0.23870205,0.00000000
-3.68884442,0.43372444,0.09949663,0.03694436,0.00892471,0.05679661,0.26549761,0.00000000
-3.68284142,0.48102281,0.11256084,0.04163201,0.00935304,0.06393481,0.29440062,0.00000000
-3.67683842,0.53235081,0.12679175,0.04675733,0.01002719,0.07170859,0.32513242,0.00000000
-3.67083542,0.58727155,0.14214335,0.05230316,0.01094480,0.08008512,0.35736461,0.00000000
-3.66483242,0.64528365,0.15855536,0.05824676,0.01210425,0.08902296,0.39072186,0.00000000
-3.65882941,0.70582614,0.17595350,0.06455977,0.01350437,0.09847206,0.42478667,0.00000000
-3.65282641,0.76828614,0.19425062,0.07120831,0.01514410,0.10837425,0.45910636,0.00000000
-3.64682341,0.83200924,0.21334854,0.07815336,0.01702201,0.11866397,0.49320194,0.00000000
-3.64082041,0.89631237,0.23314064,0.08535130,0.01913579,0.12926938,0.52657890,0.00000000
-3.63481741,0.96049869,0.25351495,0.09275464,0.02148164,0.14011377,0.55873948,0.00000000
-3.62881441,1.02387406,0.27435776,0.10031293,0.02405370,0.15111716,0.58919590,0.00000000
-3.62281141,1.08576431,0.29555746,0.10797380,0.02684340,0.16219805,0.61748427,0.00000000
-3.61680840,1.14553254,0.31700833,0.11568402,0.02983892,0.17327521,0.64317833,0.00000000
-3.61080540,1.20259571,0.33861415,0.12339064,0.03302463,0.18426946,0.66590262,0.00000000
-3.60480240,1.25643967,0.36029134,0.13104209,0.03638065,0.19510532,0.68534435,0.00000000
-3.59879940,1.30663173,0.38197130,0.13858915,0.03988256,0.20571237,0.70126331,0.00000000
-3.59279640,1.35283034,0.40360187,0.14598588,0.04350116,0.21602637,0.71349956,0.00000000
-3.58679340,1.39479115,0.42514757,0.15319030,0.04720255,0.22599003,0.72197821,0.00000000
-3.58079040,1.43236920,0.44658873,0.16016490,0.05094821,0.23555331,0.72671122,0.00000000
-3.57478739,1.46551704,0.46791916,0.16687695,0.05469550,0.24467339,0.72779591,0.00000000
-3.56878439,1.49427891,0.48914271,0.17329856,0.05839819,0.25331421,0.72541042,0.00000000
-3.56278139,1.51878122,0.51026863,0.17940650,0.06200729,0.26144564,0.71980608,0.00000000
-3.55677839,1.53921982,0.53130600,0.18518183,0.06547205,0.26904237,0.71129714,0.00000000
-3.55077539,1.55584475,0.55225748,0.19060934,0.06874114,0.27608263,0.70024842,0.00000000
-3.54477239,1.56894317,0.57311282,0.19567687,0.07176394,0.28254671,0.68706116,0.00000000
-3.53876938,1.57882149,0.59384237,0.20037447,0.07449187,0.28841558,0.67215805,0.00000000
-3.53276638,1.58578745,0.61439116,0.20469360,0.07687984,0.29366949,0.65596791,0.00000000
-3.52676338,1.59013323,0.63467382,0.20862619,0.07888760,0.29828693,0.63891070,0.00000000
-3.52076038,1.59212027,0.65457087,0.21216394,0.08048099,0.30224372,0.62138368,0.00000000
-3.51475738,1.59196666,0.67392662,0.21529751,0.08163306,0.30551261,0.60374907,0.00000000
-3.50875438,1.58983765,0.69254897,0.21801605,0.08232498,0.30806324,0.58632386,0.00000000
-3.50275138,1.58583972,0.71021132,0.22030677,0.08254671,0.30986256,0.56937211,0.00000000
-3.49674837,1.58001841,0.72665664,0.22215483,0.08229733,0.31087573,0.55309986,0.00000000
-3.49074537,1.57235997,0.74160350,0.22354336,0.08158511,0.31106740,0.53765290,0.00000000
-3.48474237,1.56279674,0.75475419,0.22445382,0.08042728,0.31040342,0.52311728,0.00000000
-3.47873937,1.55121581,0.76580422,0.22486655,0.07884946,0.30885278,0.50952239,0.00000000
-3.47273637,1.53747056,0.77445320,0.22476154,0.07688483,0.30638985,0.49684639,0.00000000
-3.46673337,1.52139441,0.78041632,0.22411942,0.07457310,0.30299657,0.48502353,0.00000000
-3.46073037,1.50281607,0.78343606,0.22292264,0.07195928,0.29866473,0.47395299,0.00000000
-3.45472736,1.48157557,0.78329352,0.22115668,0.06909231,0.29339802,0.46350880,0.00000000
-3.44872436,1.45754010,0.77981874,0.21881139,0.06602363,0.28721384,0.45355012,0.00000000
-3.44272136,1.43061906,0.77289965,0.21588234,0.06280581,0.28014472,0.44393165,0.00000000
-3.43671836,1.40077747,0.76248899,0.21237203,0.05949120,0.27223926,0.43451351,0.00000000
-3.43071536,1.36804711,0.74860908,0.20829101,0.05613062,0.26356254,0.42517022,0.00000000
-3.42471236,1.33253478,0.73135395,0.20365881,0.05277236,0.25419595,0.41579840,0.00000000
-3.41870935,1.29442749,0.71088887,0.19850455,0.04946119,0.24423639,0.40632289,0.00000000
-3.41270635,1.25399397,0.68744729,0.19286733,0.04623771,0.23379492,0.39670114,0.00000000
-3.40670335,1.21158270,0.66132526,0.18679618,0.04313780,0.22299481,0.38692563,0.00000000
-3.40070035,1.16761646,0.63287365,0.18034969,0.04019230,0.21196918,0.37702438,0.00000000
-3.39469735,1.12258348,0.60248850,0.17359529,0.03742689,0.20085819,0.36705967,0.00000000
-3.38869435,1.07702577,0.57060010,0.16660807,0.03486213,0.18980595,0.35712489,0.00000000
-3.38269135,1.03152502,0.53766104,0.15946942,0.03251354,0.17895736,0.34733999,0.00000000
-3.37668834,0.98668669,0.50413400,0.15226525,0.03039193,0.16845481,0.33784561,0.00000000
-3.37068534,0.94312306,0.47047976,0.14508407,0.02850364,0.15843503,0.32879631,0.00000000
-3.36468234,0.90143596,0.43714578,0.13801493,0.02685098,0.14902624,0.32035327,0.00000000
-3.35867934,0.86219982,0.40455603,0.13114526,0.02543258,0.14034558,0.31267673,0.00000000
-3.35267634,0.82594603,0.37310219,0.12455884,0.02424380,0.13249695,0.30591869,0.00000000
-3.34667334,0.79314906,0.34313673,0.11833379,0.02327714,0.12556951,0.30021608,0.00000000
-3.34067034,0.76421503,0.31496786,0.11254085,0.02252263,0.11963660,0.29568487,0.00000000
-3.33466733,0.73947322,0.28885646,0.10724192,0.02196825,0.11475536,0.29241530,0.00000000
-3.32866433,0.71917081,0.26501511,0.10248893,0.02160032,0.11096692,0.29046847,0.00000000
-3.32266133,0.70347104,0.24360889,0.09832310,0.02140392,0.10829712,0.28987449,0.00000000
-3.31665833,0.69245479,0.22475785,0.09477464,0.02136332,0.10675775,0.29063219,0.00000000
-3.31065533,0.68612541,0.20854094,0.09186275,0.02146240,0.10634822,0.29271041,0.00000000
-3.30465233,0.68441643,0.19500098,0.08959615,0.02168515,0.10705749,0.29605082,0.00000000
-3.29864932,0.68720169,0.18415035,0.08797380,0.02201616,0.10886627,0.30057197,0.00000000
-3.29264632,0.69430735,0.17597714,0.08698597,0.02244107,0.11174922,0.30617449,0.00000000
-3.28664332,0.70552487,0.17045120,0.08661551,0.02294708,0.11567714,0.31274701,0.00000000
-3.28064032,0.72062448,0.16753004,0.08683924,0.02352340,0.12061892,0.32017251,0.00000000
-3.27463732,0.73936807,0.16716392,0.08762935,0.02416167,0.12654321,0.32833478,0.00000000
-3.26863432,0.76152100,0.16930024,0.08895481,0.02485627,0.13341972,0.33712448,0.00000000
-3.26263132,0.78686197,0.17388674,0.09078255,0.02560455,0.14121996,0.34644463,0.00000000
-3.25662831,0.81519052,0.18087349,0.09307862,0.02640697,0.14991750,0.35621510,0.00000000
-3.25062531,0.84633155,0.19021360,0.09580893,0.02726701,0.15948762,0.36637588,0.00000000
-3.24462231,0.88013683,0.20186254,0.09893980,0.02819102,0.16990641,0.37688895,0.00000000
-3.23861931,0.91648323,0.21577627,0.10243829,0.02918783,0.18114931,0.38773863,0.00000000
-3.23261631,0.95526789,0.23190811,0.10627205,0.03026824,0.19318928,0.39893037,0.00000000
-3.22661331,0.99640060,0.25020473,0.11040915,0.03144434,0.20599447,0.41048819,0.00000000
-3.22061031,1.03979397,0.27060131,0.11481751,0.03272871,0.21952573,0.42245074,0.00000000
-3.21460730,1.08535182,0.29301624,0.11946424,0.03413354,0.23373403,0.43486628,0.00000000
-3.20860430,1.13295684,0.31734574,0.12431496,0.03566971,0.24855782,0.44778701,0.00000000
-3.20260130,1.18245804,0.34345853,0.12933293,0.03734579,0.26392077,0.46126284,0.00000000
-3.19659830,1.23365909,0.37119111,0.13447844,0.03916723,0.27972973,0.47533519,0.00000000
-3.19059530,1.28630822,0.40034385,0.13970820,0.04113551,0.29587334,0.49003101,0.00000000
-3.18459230,1.34009052,0.43067831,0.14497498,0.04324752,0.31222120,0.50535751,0.00000000
-3.17858929,1.39462326,0.46191591,0.15022750,0.04549514,0.32862396,0.52129774,0.00000000
-3.17258629,1.44945471,0.49373838,0.15541061,0.04786499,0.34491411,0.53780743,0.00000000
-3.16658329,1.50406678,0.52578994,0.16046579,0.05033851,0.36090781,0.55481319,0.00000000
-3.16058029,1.55788156,0.55768138,0.16533197,0.05289222,0.37640753,0.57221209,0.00000000
-3.15457729,1.61027159,0.58899605,0.16994662,0.05549831,0.39120561,0.58987283,0.00000000
-3.14857429,1.66057356,0.61929750,0.17424713,0.05812541,0.40508857,0.60763824,0.00000000
-3.14257129,1.70810491,0.64813875,0.17817236,0.06073958,0.41784205,0.62532909,0.00000000
-3.13656828,1.75218253,0.67507271,0.18166437,0.06330544,0.42925622,0.64274894,0.00000000
-3.13056528,1.79214273,0.69966347,0.18467013,0.06578741,0.43913149,0.65968979,0.00000000
-3.12456228,1.82736161,0.72149798,0.18714321,0.06815093,0.44728428,0.67593824,0.00000000
-3.11855928,1.85727475,0.74019769,0.18904539,0.07036366,0.45355248,0.69128184,0.00000000
-3.11255628,1.88139522,0.75542955,0.19034795,0.07239659,0.45780069,0.70551532,0.00000000
-3.10655328,1.89932928,0.76691602,0.19103275,0.07422494,0.45992460,0.71844639,0.00000000
-3.10055028,1.91078866,0.77444353,0.19109285,0.07582886,0.45985465,0.72990088,0.00000000
-3.09454727,1.91559910,0.77786904,0.19053285,0.07719389,0.45755863,0.73972708,0.00000000
-3.08854427,1.91370473,0.77712444,0.18936869,0.07831109,0.45304316,0.74779895,0.00000000
-3.08254127,1.90516808,0.77221851,0.18762704,0.07917696,0.44635391,0.75401834,0.00000000
-3.07653827,1.89016584,0.76323645,0.18534434,0.07979307,0.43757463,0.75831609,0.00000000
-3.07053527,1.86898080,0.75033691,0.18256546,0.08016543,0.42682504,0.76065208,0.00000000
-3.06453227,1.84199029,0.73374676,0.17934204,0.08030377,0.41425751,0.76101435,0.00000000
-3.05852926,1.80965204,0.71375385,0.17573068,0.08022055,0.40005298,0.75941749,0.00000000
-3.05252626,1.77248810,0.69069794,0.17179104,0.07993007,0.38441595,0.75590033,0.00000000
-3.04652326,1.73106779,0.66496052,0.16758388,0.07944744,0.36756904,0.75052340,0.00000000
-3.04052026,1.68599055,0.63695366,0.16316927,0.07878772,0.34974726,0.74336608,0.00000000
-3.03451726,1.63786949,0.60710858,0.15860497,0.07796512,0.33119213,0.73452380,0.00000000
-3.02851426,1.58731642,0.57586431,0.15394507,0.07699237,0.31214605,0.72410540,0.00000000
-3.02251126,1.53492897,0.54365687,0.14923892,0.07588031,0.29284699,0.71223079,0.00000000
-3.01650825,1.48128011,0.51090942,0.14453054,0.07463769,0.27352374,0.69902899,0.00000000
-3.01050525,1.42691047,0.47802364,0.13985823,0.07327111,0.25439186,0.68463652,0.00000000
-3.00450225,1.37232334,0.44537252,0.13525469,0.07178531,0.23565041,0.66919623,0.00000000
-2.99849925,1.31798227,0.41329481,0.13074735,0.07018342,0.21747949,0.65285651,0.00000000
-2.99249625,1.26431099,0.38209114,0.12635901,0.06846756,0.20003861,0.63577067,0.00000000
-2.98649325,1.21169521,0.35202175,0.12210866,0.06663933,0.18346591,0.61809653,0.00000000
-2.98049025,1.16048569,0.32330577,0.11801236,0.06470046,0.16787805,0.59999606,0.00000000
-2.97448724,1.11100215,0.29612197,0.11408426,0.06265342,0.15337077,0.58163488,0.00000000
-2.96848424,1.06353750,0.27061060,0.11033743,0.06050192,0.14002001,0.56318161,0.00000000
-2.96248124,1.01836170,0.24687635,0.10678466,0.05825140,0.12788334,0.54480693,0.00000000
-2.95647824,0.97572505,0.22499197,0.10343907,0.05590930,0.11700178,0.52668230,0.00000000
-2.95047524,0.93586045,0.20500244,0.10031444,0.05348530,0.10740169,0.50897829,0.00000000
-2.94447224,0.89898456,0.18692947,0.09742539,0.05099130,0.09909680,0.49186262,0.00000000
-2.93846923,0.86529768,0.17077608,0.09478728,0.04844132,0.09209015,0.47549784,0.00000000
-2.93246623,0.83498253,0.15653106,0.09241587,0.04585123,0.08637595,0.46003877,0.00000000
-2.92646323,0.80820204,0.14417323,0.09032681,0.04323844,0.08194129,0.44562990,0.00000000
-2.92046023,0.78509641,0.13367534,0.08853504,0.04062137,0.07876763,0.43240275,0.00000000
-2.91445723,0.76577976,0.12500751,0.08705403,0.03801902,0.07683212,0.42047331,0.00000000
-2.90845423,0.75033674,0.11814010,0.08589505,0.03545039,0.07610864,0.40993989,0.00000000
-2.90245123,0.73881938,0.11304603,0.08506642,0.03293396,0.07656866,0.40088119,0.00000000
-2.89644822,0.73124450,0.10970240,0.08457294,0.03048721,0.07818180,0.39335500,0.00000000
-2.89044522,0.72759189,0.10809148,0.08441533,0.02812619,0.08091625,0.38739736,0.00000000
-2.88444222,0.72780341,0.10820101,0.08458994,0.02586511,0.08473889,0.38302230,0.00000000
-2.87843922,0.73178308,0.11002379,0.08508855,0.02371610,0.08961526,0.38022222,0.00000000
-2.87243622,0.73939810,0.11355652,0.08589841,0.02168900,0.09550921,0.37896867,0.00000000
-2.86643322,0.75048062,0.11879808,0.08700241,0.01979126,0.10238243,0.37921370,0.00000000
-2.86043022,0.76483019,0.12574701,0.08837944,0.01802794,0.11019373,0.38089140,0.00000000
-2.85442721,0.78221648,0.13439856,0.09000476,0.01640174,0.11889804,0.38391972,0.00000000
-2.84842421,0.80238210,0.14474111,0.09185054,0.01491318,0.12844536,0.38820231,0.00000000
-2.84242121,0.82504528,0.15675234,0.09388640,0.01356072,0.13877945,0.39363023,0.00000000
-2.83641821,0.84990213,0.17039507,0.09607989,0.01234103,0.14983649,0.40008355,0.00000000
-2.83041521,0.87662833,0.18561314,0.09839695,0.01124925,0.16154367,0.40743258,0.00000000
-2.82441221,0.90488038,0.20232746,0.10080234,0.01027919,0.17381787,0.41553886,0.00000000
-2.81840920,0.93429617,0.22043248,0.10325991,0.00942363,0.18656454,0.42425576,0.00000000
-2.81240620,0.96449539,0.23979340,0.10573285,0.00867460,0.19967680,0.43342887,0.00000000
-2.80640320,0.99507980,0.26024433,0.10818385,0.00802357,0.21303502,0.44289626,0.00000000
-2.80040020,1.02563382,0.28158762,0.11057520,0.00746168,0.22650692,0.45248870,0.00000000
-2.79439720,1.05572591,0.30359474,0.11286892,0.00697997,0.23994834,0.46203008,0.00000000
-2.78839420,1.08491108,0.32600869,0.11502697,0.00656950,0.25320473,0.47133824,0.00000000
-2.78239120,1.11273497,0.34854818,0.11701138,0.00622154,0.26611351,0.48022629,0.00000000
-2.77638819,1.13873986,0.37091357,0.11878473,0.00592769,0.27850722,0.48850469,0.00000000
-2.77038519,1.16247274,0.39279445,0.12031058,0.00567995,0.29021752,0.49598417,0.00000000
-2.76438219,1.18349557,0.41387881,0.12155422,0.00547087,0.30107986,0.50247949,0.00000000
-2.75837919,1.20139757,0.43386337,0.12248348,0.00529357,0.31093887,0.50781415,0.00000000
-2.75237619,1.21580924,0.45246483,0.12306978,0.00514184,0.31965398,0.51182579,0.00000000
-2.74637319,1.22641755,0.46943149,0.12328929,0.00501017,0.32710542,0.51437223,0.00000000
-2.74037019,1.23298166,0.48455475,0.12312410,0.00489383,0.33319998,0.51533782,0.00000000
-2.73436718,1.23534839,0.49767988,0.12256351,0.00478884,0.33787646,0.51463986,0.00000000
-2.72836418,1.23346648,0.50871552,0.12160514,0.00469208,0.34111039,0.51223466,0.00000000
-2.72236118,1.22739863,0.51764128,0.12025599,0.00460123,0.34291779,0.50812289,0.00000000
-2.71635818,1.21733064,0.52451298,0.11853319,0.00451480,0.34335768,0.50235386,0.00000000
-2.71035518,1.20357658,0.52946501,0.11646450,0.00443215,0.34253310,0.49502842,0.00000000
-2.70435218,1.18657948,0.53270960,0.11408839,0.00435340,0.34059054,0.48630010,0.00000000
-2.69834917,1.16690705,0.53453271,0.11145381,0.00427945,0.33771758,0.47637445,0.00000000
-2.69234617,1.14524222,0.53528657,0.10861938,0.00421190,0.33413886,0.46550627,0.00000000
-2.68634317,1.12236848,0.53537897,0.10565228,0.00415298,0.33011036,0.45399490,0.00000000
-2.68034017,1.09915052,0.53525965,0.10262666,0.00410547,0.32591219,0.44217757,0.00000000
-2.67433717,1.07651058,0.53540419,0.09962167,0.00407259,0.32184016,0.43042104,0.00000000
-2.66833417,1.05540148,0.53629604,0.09671926,0.00405792,0.31819635,0.41911182,0.00000000
-2.66233117,1.03677719,0.53840737,0.09400173,0.00406526,0.31527916,0.40864533,0.00000000
-2.65632816,1.02156233,0.54217955,0.09154920,0.00409854,0.31337313,0.39941444,0.00000000
-2.65032516,1.01062167,0.54800418,0.08943702,0.00416169,0.31273901,0.39179783,0.00000000
-2.64432216,1.00473095,0.55620531,0.08773339,0.00425853,0.31360457,0.38614859,0.00000000
-2.63831916,1.00455025,0.56702398,0.08649708,0.00439267,0.31615634,0.38278359,0.00000000
-2.63231616,1.01060102,0.58060549,0.08577557,0.00456741,0.32053285,0.38197390,0.00000000
-2.62631316,1.02324771,0.59699034,0.08560344,0.00478568,0.32681953,0.38393676,0.00000000
-2.62031016,1.04268468,0.61610907,0.08600136,0.00504992,0.33504556,0.38882916,0.00000000
-2.61430715,1.06892902,0.63778147,0.08697539,0.00536208,0.34518273,0.39674346,0.00000000
-2.60830415,1.10181931,0.66172024,0.08851694,0.00572351,0.35714641,0.40770496,0.00000000
-2.60230115,1.14102048,0.68753897,0.09060309,0.00613500,0.37079851,0.42167154,0.00000000
