energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-4.30115058,2.53972890,0.00785792,0.01316734,0.31898097,1.94332603,0.01373109,0.50969067
-4.29514757,2.58459301,0.00766786,0.01416446,0.33735834,1.94937712,0.01401434,0.54078751
-4.28914457,2.63462753,0.00748640,0.01530525,0.35695146,1.95786344,0.01432407,0.57405975
-4.28314157,2.68911279,0.00731425,0.01657912,0.37752789,1.96847507,0.01465523,0.60919530
-4.27713857,2.74712558,0.00715139,0.01797299,0.39881485,1.98079879,0.01500116,0.64580068
-4.27113557,2.80755152,0.00699711,0.01947131,0.42050253,1.99432404,0.01535376,0.68340570
-4.26513257,2.86910729,0.00685007,0.02105610,0.44224919,2.00845452,0.01570371,0.72147156
-4.25912956,2.93037214,0.00670843,0.02270716,0.46368803,2.02252511,0.01604076,0.75940215
-4.25312656,2.98982778,0.00656992,0.02440233,0.48443568,2.03582346,0.01635415,0.79655848
-4.24712356,3.04590506,0.00643200,0.02611786,0.50410207,2.04761520,0.01663292,0.83227552
-4.24112056,3.09703527,0.00629202,0.02782894,0.52230135,2.05717158,0.01686642,0.86588113
-4.23511756,3.14170390,0.00614736,0.02951028,0.53866335,2.06379791,0.01704475,0.89671618
-4.22911456,3.17850418,0.00599559,0.03113672,0.55284524,2.06686149,0.01715914,0.92415508
-4.22311156,3.20618784,0.00583460,0.03268403,0.56454271,2.06581734,0.01720239,0.94762592
-4.21710855,3.22371081,0.00566270,0.03412957,0.57350030,2.06023047,0.01716921,0.96662937
-4.21110555,3.23027156,0.00547871,0.03545310,0.57952030,2.04979357,0.01705650,0.98075543
-4.20510255,3.22534046,0.00528206,0.03663751,0.58246980,2.03433918,0.01686358,0.98969752
-4.19909955,3.20867887,0.00507273,0.03766946,0.58228562,2.01384599,0.01659229,0.99326310
-4.19309655,3.18034746,0.00485134,0.03853999,0.57897678,1.98843903,0.01624707,0.99138055
-4.18709355,3.14070350,0.00461905,0.03924503,0.57262444,1.95838402,0.01583489,0.98410201
-4.18109055,3.09038785,0.00437753,0.03978581,0.56337945,1.92407655,0.01536515,0.97160212
-4.17508754,3.03030249,0.00412887,0.04016908,0.55145733,1.88602681,0.01484948,0.95417282
-4.16908454,2.96158024,0.00387549,0.04040729,0.53713133,1.84484100,0.01430149,0.93221451
-4.16308154,2.88554836,0.00362006,0.04051858,0.52072365,1.80120056,0.01373649,0.90622394
-4.15707854,2.80368794,0.00336535,0.04052667,0.50259534,1.75584061,0.01317111,0.87677963
-4.15107554,2.71759131,0.00311417,0.04046067,0.48313543,1.70952847,0.01262300,0.84452520
-4.14507254,2.62891931,0.00286926,0.04035469,0.46274973,1.66304371,0.01211045,0.81015159
-4.13906953,2.53936021,0.00263319,0.04024748,0.44184973,1.61716027,0.01165203,0.77437871
-4.13306653,2.45059192,0.00240834,0.04018194,0.42084225,1.57263147,0.01126622,0.73793729
-4.12706353,2.36424847,0.00219680,0.04020452,0.40012000,1.53017833,0.01097113,0.70155153
-4.12106053,2.28189170,0.00200038,0.04036465,0.38005354,1.49048111,0.01078420,0.66592308
-4.11505753,2.20498841,0.00182056,0.04071403,0.36098467,1.45417408,0.01072185,0.63171679
-4.10905453,2.13489290,0.00165851,0.04130591,0.34322151,1.42184309,0.01079929,0.59954852
-4.10305153,2.07283456,0.00151511,0.04219425,0.32703511,1.39402525,0.01103029,0.56997512
-4.09704852,2.01990985,0.00139098,0.04343291,0.31265762,1.37121016,0.01142691,0.54348679
-4.09104552,1.97707753,0.00128647,0.04507464,0.30028169,1.35384170,0.01199935,0.52050156
-4.08504252,1.94515639,0.00120176,0.04717002,0.29006100,1.34231964,0.01275574,0.50136197
-4.07903952,1.92482416,0.00113688,0.04976638,0.28211153,1.33700033,0.01370197,0.48633347
-4.07303652,1.91661668,0.00109171,0.05290651,0.27651332,1.33819574,0.01484151,0.47560461
-4.06703352,1.92092655,0.00106609,0.05662738,0.27331243,1.34617039,0.01617526,0.46928837
-4.06103052,1.93800037,0.00105977,0.06095876,0.27252286,1.36113584,0.01770140,0.46742467
-4.05502751,1.96793448,0.00107252,0.06592179,0.27412825,1.38324277,0.01941527,0.46998355
-4.04902451,2.01066881,0.00110405,0.07152759,0.27808314,1.41257072,0.02130925,0.47686891
-4.04302151,2.06597940,0.00115410,0.07777594,0.28431393,1.44911601,0.02337272,0.48792258
-4.03701851,2.13346981,0.00122239,0.08465404,0.29271934,1.49277844,0.02559203,0.50292855
-4.03101551,2.21256244,0.00130863,0.09213549,0.30317063,1.54334765,0.02795052,0.52161735
-4.02501251,2.30249063,0.00141251,0.10017954,0.31551162,1.60049005,0.03042864,0.54367042
-4.01900950,2.40229268,0.00153365,0.10873063,0.32955879,1.66373744,0.03300409,0.56872458
-4.01300650,2.51080912,0.00167162,0.11771836,0.34510157,1.73247837,0.03565208,0.59637663
-4.00700350,2.62668408,0.00182587,0.12705787,0.36190315,1.80595315,0.03834563,0.62618813
-4.00100050,2.74837202,0.00199573,0.13665075,0.37970190,1.88325365,0.04105597,0.65769040
-3.99499750,2.87415056,0.00218039,0.14638635,0.39821364,1.96332820,0.04375301,0.69038992
-3.98899450,3.00213977,0.00237884,0.15614370,0.41713482,2.04499241,0.04640582,0.72377415
-3.98299150,3.13032825,0.00258988,0.16579376,0.43614667,2.12694581,0.04898322,0.75731779
-3.97698849,3.25660571,0.00281208,0.17520213,0.45492022,2.20779428,0.05145432,0.79048953
-3.97098549,3.37880138,0.00304379,0.18423208,0.47312223,2.28607773,0.05378918,0.82275923
-3.96498249,3.49472746,0.00328313,0.19274776,0.49042172,2.36030230,0.05595933,0.85360551
-3.95897949,3.60222604,0.00352794,0.20061752,0.50649691,2.42897597,0.05793831,0.88252354
-3.95297649,3.69921812,0.00377587,0.20771721,0.52104233,2.49064632,0.05970220,0.90903299
-3.94697349,3.78375293,0.00402433,0.21393333,0.53377584,2.54393903,0.06123004,0.93268588
-3.94097049,3.85405563,0.00427053,0.21916590,0.54444511,2.58759552,0.06250414,0.95307413
-3.93496748,3.90857154,0.00451153,0.22333094,0.55283351,2.62050826,0.06351033,0.96983662
-3.92896448,3.94600530,0.00474425,0.22636248,0.55876496,2.64175224,0.06423819,0.98266552
-3.92296148,3.96535330,0.00496552,0.22821403,0.56210766,2.65061139,0.06468100,0.99131177
-3.91695848,3.96592809,0.00517216,0.22885945,0.56277654,2.64659875,0.06483584,0.99558936
-3.91095548,3.94737411,0.00536103,0.22829321,0.56073436,2.62946968,0.06470339,0.99537845
-3.90495248,3.90967389,0.00552908,0.22653006,0.55599142,2.59922770,0.06428783,0.99062711
-3.89894947,3.85314489,0.00567344,0.22360418,0.54860400,2.55612260,0.06359657,0.98135170
-3.89294647,3.77842717,0.00579149,0.21956771,0.53867160,2.50064123,0.06264005,0.96763583
-3.88694347,3.68646241,0.00588092,0.21448902,0.52633317,2.43349142,0.06143138,0.94962787
-3.88094047,3.57846553,0.00593982,0.20845053,0.51176256,2.35557972,0.05998614,0.92753726
-3.87493747,3.45588990,0.00596672,0.20154634,0.49516329,2.26798409,0.05832198,0.90162958
-3.86893447,3.32038767,0.00596066,0.19387969,0.47676299,2.17192273,0.05645840,0.87222051
-3.86293147,3.17376673,0.00592124,0.18556039,0.45680766,2.06872022,0.05441643,0.83966904
-3.85692846,3.01794588,0.00584861,0.17670230,0.43555595,1.95977245,0.05221838,0.80436986
-3.85092546,2.85490973,0.00574351,0.16742086,0.41327366,1.84651153,0.04988754,0.76674532
-3.84492246,2.68666478,0.00560729,0.15783086,0.39022856,1.73037196,0.04744795,0.72723712
-3.83891946,2.51519791,0.00544180,0.14804439,0.36668565,1.61275910,0.04492413,0.68629784
-3.83291646,2.34243846,0.00524946,0.13816902,0.34290301,1.49502089,0.04234085,0.64438274
-3.82691346,2.17022477,0.00503310,0.12830626,0.31912821,1.37842349,0.03972286,0.60194173
-3.82091046,2.00027582,0.00479595,0.11855034,0.29559525,1.26413143,0.03709466,0.55941198
-3.81490745,1.83416841,0.00454153,0.10898719,0.27252224,1.15319240,0.03448023,0.51721118
-3.80890445,1.67332015,0.00427357,0.09969376,0.25010959,1.04652700,0.03190280,0.47573156
-3.80290145,1.51897822,0.00399588,0.09073754,0.22853877,0.94492309,0.02938461,0.43533500
-3.79689845,1.37221372,0.00371231,0.08217635,0.20797165,0.84903470,0.02694669,0.39634911
-3.79089545,1.23392134,0.00342659,0.07405836,0.18855021,0.75938490,0.02460869,0.35906439
-3.78489245,1.10482374,0.00314230,0.06642226,0.17039679,0.67637231,0.02238866,0.32373266
-3.77888944,0.98548017,0.00286273,0.05929766,0.15361461,0.60028040,0.02030297,0.29056643
-3.77288644,0.87629854,0.00259088,0.05270560,0.13828863,0.53128924,0.01836617,0.25973954
-3.76688344,0.77755024,0.00232935,0.04665923,0.12448662,0.46948874,0.01659097,0.23138864
-3.76088044,0.68938685,0.00208037,0.04116453,0.11226037,0.41489287,0.01498821,0.20561555
-3.75487744,0.61185804,0.00184569,0.03622118,0.10164696,0.36745423,0.01356686,0.18249036
-3.74887444,0.54492967,0.00162667,0.03182343,0.09267006,0.32707826,0.01233409,0.16205502
-3.74287144,0.48850158,0.00142424,0.02796100,0.08534112,0.29363666,0.01129536,0.14432716
-3.73686843,0.44242405,0.00123892,0.02461996,0.07966044,0.26697944,0.01045447,0.12930414
-3.73086543,0.40651262,0.00107085,0.02178366,0.07561800,0.24694535,0.00981364,0.11696682
-3.72486243,0.38056043,0.00091989,0.01943350,0.07319407,0.23337024,0.00937362,0.10728317
-3.71885943,0.36434792,0.00078557,0.01754972,0.07235950,0.22609325,0.00913373,0.10021118
-3.71285643,0.35764939,0.00066721,0.01611202,0.07307582,0.22496066,0.00909188,0.09570132
-3.70685343,0.36023646,0.00056394,0.01510016,0.07529496,0.22982739,0.00924459,0.09369805
-3.70085043,0.37187831,0.00047478,0.01449439,0.07895878,0.24055630,0.00958694,0.09414066
-3.69484742,0.39233887,0.00039861,0.01427577,0.08399847,0.25701529,0.01011252,0.09696310
-3.68884442,0.42137139,0.00033431,0.01442643,0.09033376,0.27907269,0.01081334,0.10209314
-3.68284142,0.45871064,0.00028072,0.01492967,0.09787220,0.30659099,0.01167969,0.10945072
-3.67683842,0.50406349,0.00023670,0.01576995,0.10650854,0.33941961,0.01270006,0.11894581
-3.67083542,0.55709841,0.00020115,0.01693287,0.11612429,0.37738682,0.01386101,0.13047576
-3.66483242,0.61743467,0.00017302,0.01840500,0.12658760,0.42029163,0.01514710,0.14392261
-3.65882941,0.68463211,0.00015134,0.02017371,0.13775362,0.46789583,0.01654084,0.15915040
-3.65282641,0.75818203,0.00013521,0.02222691,0.14946525,0.51991688,0.01802268,0.17600281
-3.64682341,0.83750021,0.00012380,0.02455282,0.16155457,0.57602204,0.01957110,0.19430146
-3.64082041,0.92192249,0.00011640,0.02713970,0.17384474,0.63582414,0.02116278,0.21384491
-3.63481741,1.01070366,0.00011233,0.02997556,0.18615256,0.69887933,0.02277280,0.23440880
-3.62881441,1.10301983,0.00011103,0.03304794,0.19829153,0.76468713,0.02437501,0.25574712
-3.62281141,1.19797474,0.00011198,0.03634366,0.21007535,0.83269287,0.02594243,0.27759471
-3.61680840,1.29460984,0.00011476,0.03984855,0.22132189,0.90229256,0.02744774,0.29967108
-3.61080540,1.39191803,0.00011897,0.04354732,0.23185721,0.97284018,0.02886386,0.32168551
-3.60480240,1.48886067,0.00012432,0.04742330,0.24151985,1.04365712,0.03016453,0.34334317
-3.59879940,1.58438731,0.00013053,0.05145834,0.25016482,1.11404349,0.03132496,0.36435220
-3.59279640,1.67745736,0.00013739,0.05563265,0.25766754,1.18329089,0.03232248,0.38443142
-3.58679340,1.76706280,0.00014474,0.05992464,0.26392712,1.25069618,0.03313713,0.40331833
-3.58079040,1.85225110,0.00015245,0.06431091,0.26886924,1.31557568,0.03375222,0.42077708
-3.57478739,1.93214727,0.00016046,0.06876615,0.27244819,1.37727930,0.03415485,0.43660601
-3.56878439,2.00597417,0.00016872,0.07326315,0.27464811,1.43520388,0.03433623,0.45064439
-3.56278139,2.07307016,0.00017723,0.07777286,0.27548339,1.48880556,0.03429201,0.46277806
-3.55677839,2.13290333,0.00018603,0.08226457,0.27499810,1.53761026,0.03402234,0.47294355
-3.55077539,2.18508178,0.00019518,0.08670604,0.27326451,1.58122236,0.03353194,0.48113054
-3.54477239,2.22935954,0.00020476,0.09106392,0.27038080,1.61933096,0.03282984,0.48738250
-3.53876938,2.26563789,0.00021489,0.09530412,0.26646795,1.65171372,0.03192921,0.49179531
-3.53276638,2.29396215,0.00022570,0.09939235,0.26166598,1.67823819,0.03084683,0.49451405
-3.52676338,2.31451415,0.00023733,0.10329475,0.25612974,1.69886071,0.02960265,0.49572782
-3.52076038,2.32760072,0.00024991,0.10697864,0.25002422,1.71362294,0.02821911,0.49566305
-3.51475738,2.33363885,0.00026359,0.11041327,0.24351978,1.72264637,0.02672055,0.49457528
-3.50875438,2.33313802,0.00027849,0.11357064,0.23678727,1.72612497,0.02513243,0.49273995
-3.50275138,2.32668060,0.00029474,0.11642632,0.22999330,1.72431647,0.02348070,0.49044234
-3.49674837,2.31490088,0.00031245,0.11896017,0.22329576,1.71753244,0.02179106,0.48796731
-3.49074537,2.29846366,0.00033170,0.12115699,0.21683980,1.70612768,0.02008839,0.48558894
-3.48474237,2.27804306,0.00035259,0.12300701,0.21075422,1.69048915,0.01839619,0.48356067
-3.47873937,2.25430214,0.00037519,0.12450622,0.20514850,1.67102493,0.01673609,0.48210625
-3.47273637,2.22787416,0.00039959,0.12565638,0.20011049,1.64815333,0.01512756,0.48141175
-3.46673337,2.19934571,0.00042590,0.12646487,0.19570475,1.62229254,0.01358759,0.48161905
-3.46073037,2.16924244,0.00045427,0.12694426,0.19197161,1.59385107,0.01213066,0.48282091
-3.45472736,2.13801752,0.00048490,0.12711160,0.18892696,1.56321917,0.01076861,0.48505790
-3.44872436,2.10604330,0.00051810,0.12698750,0.18656265,1.53076143,0.00951082,0.48831720
-3.44272136,2.07360617,0.00055428,0.12659507,0.18484767,1.49681075,0.00836433,0.49253339
-3.43671836,2.04090484,0.00059401,0.12595868,0.18372980,1.46166379,0.00733409,0.49759118
-3.43071536,2.00805200,0.00063803,0.12510270,0.18313790,1.42557799,0.00642325,0.50332991
-3.42471236,1.97507927,0.00068731,0.12405030,0.18298463,1.38877032,0.00563352,0.50954982
-3.41870935,1.94194523,0.00074303,0.12282225,0.18316960,1.35141759,0.00496549,0.51601971
-3.41270635,1.90854628,0.00080667,0.12143602,0.18358285,1.31365849,0.00441901,0.52248578
-3.40670335,1.87472981,0.00087994,0.11990501,0.18410846,1.27559709,0.00399348,0.52868137
-3.40070035,1.84030927,0.00096488,0.11823813,0.18462837,1.23730765,0.00368816,0.53433711
-3.39469735,1.80508048,0.00106377,0.11643969,0.18502617,1.19884068,0.00350240,0.53919129
-3.38869435,1.76883842,0.00117915,0.11450959,0.18519069,1.16022964,0.00343583,0.54299975
-3.38269135,1.73139389,0.00131377,0.11244385,0.18501952,1.12149821,0.00348846,0.54554520
-3.37668834,1.69258905,0.00147056,0.11023538,0.18442208,1.08266763,0.00366070,0.54664538
-3.37068534,1.65231138,0.00165250,0.10787504,0.18332225,1.04376368,0.00395332,0.54615978
-3.36468234,1.61050504,0.00186258,0.10535282,0.18166057,1.00482299,0.00436735,0.54399464
-3.35867934,1.56717928,0.00210365,0.10265909,0.17939573,0.96589828,0.00490381,0.54010600
-3.35267634,1.52241332,0.00237833,0.09978590,0.17650551,0.92706221,0.00556356,0.53450067
-3.34667334,1.47635753,0.00268884,0.09672812,0.17298701,0.88840974,0.00634690,0.52723513
-3.34067034,1.42923076,0.00303688,0.09348456,0.16885622,0.85005871,0.00725325,0.51841236
-3.33466733,1.38131403,0.00342345,0.09005870,0.16414700,0.81214883,0.00828080,0.50817683
-3.32866433,1.33294098,0.00384874,0.08645934,0.15890947,0.77483899,0.00942613,0.49670786
-3.32266133,1.28448563,0.00431198,0.08270079,0.15320796,0.73830328,0.01068388,0.48421178
-3.31665833,1.23634825,0.00481133,0.07880293,0.14711857,0.70272597,0.01204645,0.47091324
-3.31065533,1.18894014,0.00534381,0.07479084,0.14072653,0.66829579,0.01350376,0.45704613
-3.30465233,1.14266843,0.00590523,0.07069428,0.13412343,0.63520008,0.01504314,0.44284464
-3.29864932,1.09792178,0.00649017,0.06654690,0.12740450,0.60361914,0.01664928,0.42853483
-3.29264632,1.05505789,0.00709208,0.06238533,0.12066607,0.57372128,0.01830434,0.41432724
-3.28664332,1.01439371,0.00770327,0.05824817,0.11400331,0.54565908,0.01998816,0.40041090
-3.28064032,0.97619900,0.00831515,0.05417493,0.10750831,0.51956694,0.02167863,0.38694889
-3.27463732,0.94069351,0.00891831,0.05020506,0.10126867,0.49556040,0.02335217,0.37407588
-3.26863432,0.90804820,0.00950284,0.04637698,0.09536653,0.47373715,0.02498434,0.36189744
-3.26263132,0.87839016,0.01005855,0.04272734,0.08987811,0.45417974,0.02655055,0.35049132
-3.25662831,0.85181103,0.01057526,0.03929037,0.08487370,0.43695984,0.02802686,0.33991039
-3.25062531,0.82837820,0.01104314,0.03609741,0.08041804,0.42214369,0.02939074,0.33018703
-3.24462231,0.80814801,0.01145300,0.03317671,0.07657108,0.40979829,0.03062199,0.32133865
-3.23861931,0.79117983,0.01179662,0.03055324,0.07338885,0.39999797,0.03170343,0.31337384
-3.23261631,0.77755003,0.01206703,0.02824878,0.07092448,0.39283047,0.03262170,0.30629881
-3.22661331,0.76736458,0.01225873,0.02628208,0.06922911,0.38840221,0.03336780,0.30012351
-3.22061031,0.76076914,0.01236792,0.02466904,0.06835267,0.38684199,0.03393758,0.29486708
-3.21460730,0.75795575,0.01239264,0.02342299,0.06834428,0.38830263,0.03433202,0.29056225
-3.20860430,0.75916505,0.01233279,0.02255490,0.06925225,0.39296011,0.03455725,0.28725816
-3.20260130,0.76468365,0.01219022,0.02207354,0.07112359,0.40100990,0.03462446,0.28502164
-3.19659830,0.77483624,0.01196858,0.02198559,0.07400298,0.41266033,0.03454955,0.28393648
-3.19059530,0.78997244,0.01167323,0.02229562,0.07793111,0.42812302,0.03435254,0.28410097
-3.18459230,0.81044874,0.01131103,0.02300590,0.08294257,0.44760064,0.03405690,0.28562355
-3.17858929,0.83660632,0.01089013,0.02411619,0.08906322,0.47127233,0.03368858,0.28861697
-3.17258629,0.86874554,0.01041961,0.02562333,0.09630728,0.49927748,0.03327509,0.29319115
-3.16658329,0.90709861,0.00990923,0.02752080,0.10467414,0.53169864,0.03284439,0.29944515
-3.16058029,0.95180171,0.00936910,0.02979822,0.11414523,0.56854435,0.03242380,0.30745874
-3.15457729,1.00286823,0.00880932,0.03244084,0.12468103,0.60973301,0.03203897,0.31728414
-3.14857429,1.06016485,0.00823973,0.03542906,0.13621851,0.65507872,0.03171287,0.32893822
-3.14257129,1.12339186,0.00766958,0.03873806,0.14866915,0.70428014,0.03146496,0.34239591
-3.13656828,1.19206942,0.00710732,0.04233758,0.16191779,0.75691321,0.03131044,0.35758509
-3.13056528,1.26553070,0.00656043,0.04619179,0.17582240,0.81242863,0.03125983,0.37438336
-3.12456228,1.34292298,0.00603522,0.05025946,0.19021498,0.87015449,0.03131857,0.39261696
-3.11855928,1.42321709,0.00553680,0.05449433,0.20490364,0.92930450,0.03148699,0.41206203
-3.11255628,1.50522539,0.00506902,0.05884568,0.21967578,0.98899182,0.03176047,0.43244821
-3.10655328,1.58762771,0.00463447,0.06325914,0.23430248,1.04824827,0.03212969,0.45346435
-3.10055028,1.66900453,0.00423458,0.06767771,0.24854386,1.10604827,0.03258125,0.47476638
-3.09454727,1.74787622,0.00386970,0.07204298,0.26215529,1.16133674,0.03309824,0.49598669
-3.08854427,1.82274656,0.00353922,0.07629637,0.27489416,1.21305993,0.03366109,0.51674485
-3.08254127,1.89214877,0.00324172,0.08038056,0.28652700,1.26019776,0.03424841,0.53665899
-3.07653827,1.95469202,0.00297514,0.08424083,0.29683666,1.30179636,0.03483782,0.55535746
-3.07053527,2.00910630,0.00273697,0.08782637,0.30562909,1.33699941,0.03540690,0.57249008
-3.06453227,2.05428368,0.00252436,0.09109153,0.31273962,1.36507672,0.03593395,0.58773868
-3.05852926,2.08931405,0.00233431,0.09399685,0.31803827,1.38544895,0.03639879,0.60082629
-3.05252626,2.11351393,0.00216381,0.09650988,0.32143400,1.39770720,0.03678334,0.61152476
-3.04652326,2.12644721,0.00200993,0.09860581,0.32287763,1.40162680,0.03707216,0.61966052
-3.04052026,2.12793705,0.00186996,0.10026788,0.32236329,1.39717466,0.03725282,0.62511830
-3.03451726,2.11806878,0.00174142,0.10148746,0.31992850,1.38451005,0.03731613,0.62784286
-3.02851426,2.09718408,0.00162219,0.10226401,0.31565278,1.36397896,0.03725625,0.62783883
-3.02251126,2.06586712,0.00151046,0.10260478,0.30965492,1.33610251,0.03707066,0.62516872
-3.01650825,2.02492373,0.00140479,0.10252436,0.30208916,1.30156012,0.03676007,0.61994957
-3.01050525,1.97535489,0.00130409,0.10204414,0.29314039,1.26116844,0.03632821,0.61234837
-3.00450225,1.91832619,0.00120758,0.10119163,0.28301871,1.21585726,0.03578156,0.60257677
-2.99849925,1.85513475,0.00111476,0.09999980,0.27195354,1.16664331,0.03512907,0.59088522
-2.99249625,1.78717518,0.00102541,0.09850633,0.26018760,1.11460351,0.03438183,0.57755701
-2.98649325,1.71590601,0.00093947,0.09675296,0.24797098,1.06084846,0.03355277,0.56290236
-2.98049025,1.64281771,0.00085707,0.09478478,0.23555550,1.00649727,0.03265635,0.54725279
-2.97448724,1.56940321,0.00077843,0.09264959,0.22318952,0.95265448,0.03170823,0.53095583
-2.96848424,1.49713155,0.00070384,0.09039723,0.21111337,0.90038959,0.03072502,0.51437006
-2.96248124,1.42742476,0.00063364,0.08807897,0.19955537,0.85071943,0.02972401,0.49786049
-2.95647824,1.36163803,0.00056814,0.08574680,0.18872853,0.80459356,0.02872288,0.48179417
-2.95047524,1.30104288,0.00050766,0.08345274,0.17882783,0.76288244,0.02773949,0.46653570
-2.94447224,1.24681266,0.00045244,0.08124804,0.17002806,0.72636814,0.02679155,0.45244278
-2.93846923,1.20001005,0.00040271,0.07918232,0.16248214,0.69573706,0.02589638,0.43986128
-2.93246623,1.16157568,0.00035859,0.07730262,0.15631970,0.67157433,0.02507058,0.42912004
-2.92646323,1.13231747,0.00032017,0.07565239,0.15164599,0.65435932,0.02432971,0.42052504
-2.92046023,1.11290019,0.00028745,0.07427039,0.14854089,0.64446175,0.02368790,0.41435311
-2.91445723,1.10383502,0.00026037,0.07318959,0.14705806,0.64213830,0.02315753,0.41084523
-2.90845423,1.10546903,0.00023884,0.07243606,0.14722416,0.64752921,0.02274880,0.41019950
-2.90245123,1.11797484,0.00022268,0.07202795,0.14903811,0.66065516,0.02246938,0.41256408
-2.89644822,1.14134089,0.00021169,0.07197459,0.15247049,0.68141420,0.02232408,0.41803046
-2.89044522,1.17536294,0.00020561,0.07227577,0.15746322,0.70957928,0.02231450,0.42662727
-2.88444222,1.21963759,0.00020417,0.07292126,0.16392936,0.74479657,0.02243883,0.43831521
-2.87843922,1.27355875,0.00020705,0.07389063,0.17175354,0.78658511,0.02269170,0.45298336
-2.87243622,1.33631790,0.00021391,0.07515341,0.18079274,0.83433834,0.02306410,0.47044727
-2.86643322,1.40690902,0.00022436,0.07666958,0.19087786,0.88732793,0.02354346,0.49044927
-2.86043022,1.48413890,0.00023803,0.07839043,0.20181594,0.94471060,0.02411387,0.51266103
-2.85442721,1.56664330,0.00025448,0.08025980,0.21339325,1.00553800,0.02475632,0.53668875
-2.84842421,1.65290924,0.00027328,0.08221561,0.22537920,1.06877015,0.02544923,0.56208090
-2.84242121,1.74130329,0.00029395,0.08419168,0.23753104,1.13329240,0.02616894,0.58833841
-2.83641821,1.83010552,0.00031603,0.08611973,0.24959932,1.19793578,0.02689037,0.61492715
-2.83041521,1.91754831,0.00033900,0.08793156,0.26133392,1.26150042,0.02758777,0.64129226
-2.82441221,2.00185901,0.00036236,0.08956126,0.27249061,1.32278148,0.02823546,0.66687402
-2.81840920,2.08130509,0.00038560,0.09094733,0.28283768,1.38059697,0.02880862,0.69112450
-2.81240620,2.15424017,0.00040821,0.09203471,0.29216267,1.43381639,0.02928408,0.71352451
-2.80640320,2.21914934,0.00042969,0.09277664,0.30027873,1.48138933,0.02964100,0.73360010
-2.80040020,2.27469182,0.00044956,0.09313612,0.30703044,1.52237302,0.02986156,0.75093785
-2.79439720,2.31973938,0.00046738,0.09308710,0.31229874,1.55595747,0.02993147,0.76519845
-2.78839420,2.35340872,0.00048274,0.09261527,0.31600487,1.58148755,0.02984038,0.77612775
-2.78239120,2.37508652,0.00049529,0.09171841,0.31811291,1.59848070,0.02958214,0.78356489
-2.77638819,2.38444588,0.00050473,0.09040630,0.31863102,1.60663976,0.02915493,0.78744710
-2.77038519,2.38145349,0.00051084,0.08870027,0.31761099,1.60586017,0.02856122,0.78781080
-2.76438219,2.36636698,0.00051346,0.08663229,0.31514640,1.59623123,0.02780753,0.78478901
-2.75837919,2.33972264,0.00051253,0.08424379,0.31136918,1.57803136,0.02690419,0.77860510
-2.75237619,2.30231382,0.00050804,0.08158415,0.30644474,1.55171742,0.02586481,0.76956310
-2.74637319,2.25516099,0.00050008,0.07870894,0.30056595,1.51790864,0.02470578,0.75803497
-2.74037019,2.19947461,0.00048880,0.07567812,0.29394612,1.47736567,0.02344564,0.74444540
-2.73436718,2.13661243,0.00047443,0.07255403,0.28681119,1.43096572,0.02210446,0.72925471
-2.72836418,2.06803290,0.00045725,0.06939946,0.27939165,1.37967476,0.02070313,0.71294071
-2.72236118,1.99524677,0.00043760,0.06627578,0.27191423,1.32451788,0.01926275,0.69598019
-2.71635818,1.91976866,0.00041584,0.06324112,0.26459402,1.26654903,0.01780397,0.67883093
-2.71035518,1.84307064,0.00039238,0.06034885,0.25762701,1.20682130,0.01634651,0.66191495
-2.70435218,1.76653963,0.00036764,0.05764618,0.25118367,1.14635882,0.01490863,0.64560373
-2.69834917,1.69144006,0.00034203,0.05517305,0.24540350,1.08613125,0.01350679,0.63020603
-2.69234617,1.61888324,0.00031596,0.05296131,0.24039099,1.02703176,0.01215534,0.61595874
-2.68634317,1.54980418,0.00028982,0.05103414,0.23621310,0.96985911,0.01086633,0.60302115
-2.68034017,1.48494666,0.00026397,0.04940586,0.23289817,0.91530420,0.00964948,0.59147278
-2.67433717,1.42485649,0.00023873,0.04808187,0.23043646,0.86394144,0.00851211,0.58131478
-2.66833417,1.36988301,0.00021440,0.04705904,0.22878219,0.81622477,0.00745926,0.57247470
-2.66233117,1.32018805,0.00019120,0.04632616,0.22785694,0.77248826,0.00649384,0.56481444
-2.65632816,1.27576180,0.00016935,0.04586472,0.22755421,0.73295089,0.00561685,0.55814070
-2.65032516,1.23644421,0.00014898,0.04564990,0.22774506,0.69772490,0.00482759,0.55221761
-2.64432216,1.20195086,0.00013020,0.04565156,0.22828435,0.66682721,0.00412398,0.54678076
-2.63831916,1.17190184,0.00011308,0.04583553,0.22901752,0.64019305,0.00350283,0.54155196
-2.63231616,1.14585227,0.00009765,0.04616480,0.22978742,0.61769125,0.00296016,0.53625409
-2.62631316,1.12332301,0.00008393,0.04660090,0.23044108,0.59914024,0.00249145,0.53062534
-2.62031016,1.10383029,0.00007189,0.04710512,0.23083607,0.58432425,0.00209197,0.52443222
-2.61430715,1.08691313,0.00006150,0.04763986,0.23084615,0.57300895,0.00175704,0.51748089
-2.60830415,1.07215758,0.00005272,0.04816973,0.23036615,0.56495600,0.00148224,0.50962624
-2.60230115,1.05921692,0.00004553,0.04866271,0.22931584,0.55993604,0.00126368,0.50077861
