energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Te_p_up,Te_d_up
-3.14257129,6.33608150,0.47833853,0.29032215,0.05293752,0.15486016,1.50988236,4.98230553,1.14761100,0.00000000
-3.13656828,6.35930774,0.46299804,0.28095947,0.05354583,0.15003109,1.54975196,5.01632186,1.15143377,0.00000000
-3.13056528,6.38685182,0.44808779,0.27214970,0.05405622,0.14553663,1.58792091,5.05418533,1.15506333,0.00000000
-3.12456228,6.41759894,0.43362446,0.26391692,0.05444713,0.14140211,1.62372093,5.09500165,1.15819533,0.00000000
-3.11855928,6.45019963,0.41960597,0.25625856,0.05469857,0.13764063,1.65647180,5.13769992,1.16049286,0.00000000
-3.11255628,6.48314624,0.40601800,0.24914915,0.05479304,0.13425478,1.68550349,5.18108980,1.16160285,0.00000000
-3.10655328,6.51485431,0.39284092,0.24254467,0.05471638,0.13123888,1.71017854,5.22392236,1.16117322,0.00000000
-3.10055028,6.54374488,0.38005641,0.23638737,0.05445855,0.12858142,1.72991357,5.26495124,1.15886996,0.00000000
-3.09454727,6.56832372,0.36765362,0.23061078,0.05401430,0.12626761,1.74419929,5.30299146,1.15439328,0.00000000
-3.08854427,6.58725411,0.35563451,0.22514458,0.05338375,0.12428195,1.75261809,5.33697322,1.14749236,0.00000000
-3.08254127,6.59942025,0.34401804,0.21991935,0.05257282,0.12261060,1.75485863,5.36598848,1.13797808,0.00000000
-3.07653827,6.60397894,0.33284312,0.21487070,0.05159357,0.12124348,1.75072695,5.38932872,1.12573312,0.00000000
-3.07053527,6.60039807,0.32217035,0.20994292,0.05046435,0.12017603,1.74015379,5.40651260,1.11071947,0.00000000
-3.06453227,6.58848065,0.31208229,0.20509193,0.04920989,0.11941044,1.72319786,5.41730287,1.09298291,0.00000000
-3.05852926,6.56837446,0.30268255,0.20028749,0.04786119,0.11895652,1.70004515,5.42171229,1.07265452,0.00000000
-3.05252626,6.54056717,0.29409370,0.19551459,0.04645538,0.11883193,1.67100435,5.41999873,1.04994940,0.00000000
-3.04652326,6.50586808,0.28645420,0.19077415,0.04503536,0.11906199,1.63649869,5.41265017,1.02516260,0.00000000
-3.04052026,6.46537746,0.27991455,0.18608300,0.04364945,0.11967893,1.59705454,5.40036041,0.99866272,0.00000000
-3.03451726,6.42044519,0.27463283,0.18147319,0.04235083,0.12072076,1.55328730,5.38399683,0.97088336,0.00000000
-3.02851426,6.37262063,0.27076989,0.17699070,0.04119700,0.12222970,1.50588510,5.36456163,0.94231289,0.00000000
-3.02251126,6.32359563,0.26848438,0.17269375,0.04024898,0.12425030,1.45559086,5.34314808,0.91348282,0.00000000
-3.01650825,6.27514310,0.26792777,0.16865068,0.03957060,0.12682732,1.40318352,5.32089372,0.88495533,0.00000000
-3.01050525,6.22905323,0.26923965,0.16493754,0.03922750,0.13000348,1.34945878,5.29893213,0.85731009,0.00000000
-3.00450225,6.18706965,0.27254322,0.16163553,0.03928613,0.13381708,1.29521021,5.27834515,0.83113103,0.00000000
-2.99849925,6.15082776,0.27794137,0.15882830,0.03981262,0.13829968,1.24121119,5.26011735,0.80699311,0.00000000
-2.99249625,6.12179707,0.28551311,0.15659929,0.04087142,0.14347386,1.18819814,5.24509432,0.78544952,0.00000000
-2.98649325,6.10122960,0.29531071,0.15502908,0.04252401,0.14935115,1.13685561,5.23394634,0.76701957,0.00000000
-2.98049025,6.09011578,0.30735730,0.15419290,0.04482729,0.15593025,1.08780351,5.22713879,0.75217744,0.00000000
-2.97448724,6.08914912,0.32164508,0.15415829,0.04783199,0.16319549,1.04158675,5.22491019,0.74134193,0.00000000
-2.96848424,6.09870079,0.33813414,0.15498297,0.05158098,0.17111575,0.99866751,5.22725875,0.73486750,0.00000000
-2.96248124,6.11880469,0.35675176,0.15671303,0.05610752,0.17964379,0.95942027,5.23393793,0.73303656,0.00000000
-2.95647824,6.14915330,0.37739228,0.15938124,0.06143353,0.18871597,0.92412953,5.24446106,0.73605324,0.00000000
-2.95047524,6.18910447,0.39991744,0.16300587,0.06756788,0.19825260,0.89299018,5.25811479,0.74403875,0.00000000
-2.94447224,6.23769861,0.42415724,0.16758968,0.07450488,0.20815870,0.86611044,5.27398110,0.75702826,0.00000000
-2.93846923,6.29368594,0.44991126,0.17311928,0.08222287,0.21832537,0.84351707,5.29096679,0.77496960,0.00000000
-2.93246623,6.35556267,0.47695047,0.17956489,0.09068316,0.22863161,0.82516264,5.30783958,0.79772364,0.00000000
-2.92646323,6.42161508,0.50501958,0.18688042,0.09982928,0.23894672,0.81093448,5.32326961,0.82506655,0.00000000
-2.92046023,6.48997022,0.53383982,0.19500395,0.10958667,0.24913310,0.80066503,5.33587468,0.85669386,0.00000000
-2.91445723,6.55865159,0.56311235,0.20385857,0.11986283,0.25904951,0.79414317,5.34426791,0.89222636,0.00000000
-2.90845423,6.62563816,0.59252206,0.21335362,0.13054807,0.26855464,0.79112605,5.34710613,0.93121770,0.00000000
-2.90245123,6.68892505,0.62174207,0.22338626,0.14151674,0.27751089,0.79135112,5.34313724,0.97316369,0.00000000
-2.89644822,6.74658382,0.65043850,0.23384340,0.15262912,0.28578832,0.79454778,5.33124509,1.01751298,0.00000000
-2.89044522,6.79682054,0.67827587,0.24460393,0.16373384,0.29326857,0.80044830,5.31049025,1.06367897,0.00000000
-2.88444222,6.83802985,0.70492267,0.25554114,0.17467081,0.29984861,0.80879763,5.28014519,1.11105257,0.00000000
-2.87843922,6.86884288,0.73005728,0.26652541,0.18527465,0.30544418,0.81936152,5.23972274,1.15901546,0.00000000
-2.87243622,6.88816755,0.75337387,0.27742685,0.19537845,0.30999276,0.83193283,5.18899655,1.20695332,0.00000000
-2.86643322,6.89521953,0.77458825,0.28811806,0.20481776,0.31345594,0.84633555,5.12801300,1.25426871,0.00000000
-2.86043022,6.88954267,0.79344341,0.29847670,0.21343480,0.31582100,0.86242642,5.05709372,1.30039302,0.00000000
-2.85442721,6.87101778,0.80971458,0.30838783,0.22108247,0.31710164,0.88009397,4.97682869,1.34479696,0.00000000
-2.84842421,6.83985938,0.82321364,0.31774604,0.22762835,0.31733774,0.89925506,4.88805993,1.38699934,0.00000000
-2.84242121,6.79660028,0.83379259,0.32645704,0.23295825,0.31659420,0.91984887,4.79185635,1.42657370,0.00000000
-2.83641821,6.74206432,0.84134614,0.33443891,0.23697934,0.31495869,0.94182878,4.68948041,1.46315252,0.00000000
-2.83041521,6.67732844,0.84581305,0.34162277,0.23962272,0.31253856,0.96515241,4.58234799,1.49642895,0.00000000
-2.82441221,6.60367544,0.84717643,0.34795298,0.24084523,0.30945689,0.98977037,4.47198288,1.52615620,0.00000000
-2.81840920,6.52253955,0.84546279,0.35338680,0.24063055,0.30584784,1.01561433,4.35996756,1.55214451,0.00000000
-2.81240620,6.43544715,0.84073994,0.35789367,0.23898950,0.30185157,1.04258522,4.24789252,1.57425629,0.00000000
-2.80640320,6.34395551,0.83311399,0.36145409,0.23595950,0.29760884,1.07054218,4.13730594,1.59239973,0.00000000
-2.80040020,6.24959231,0.82272536,0.36405828,0.23160331,0.29325559,1.09929321,4.02966604,1.60652151,0.00000000
-2.79439720,6.15379901,0.80974421,0.36570466,0.22600700,0.28891778,1.12858817,3.92629802,1.61659911,0.00000000
-2.78839420,6.05788078,0.79436540,0.36639840,0.21927732,0.28470661,1.15811483,3.82835747,1.62263350,0.00000000
-2.78239120,5.96296543,0.77680328,0.36615010,0.21153856,0.28071453,1.18749854,3.73680173,1.62464272,0.00000000
-2.77638819,5.86997340,0.75728652,0.36497469,0.20292901,0.27701198,1.21630589,3.65237040,1.62265695,0.00000000
-2.77038519,5.77960021,0.73605318,0.36289070,0.19359723,0.27364526,1.24405241,3.57557565,1.61671540,0.00000000
-2.76438219,5.69231197,0.71334631,0.35991998,0.18369811,0.27063542,1.27021439,3.50670257,1.60686548,0.00000000
-2.75837919,5.60835408,0.68941014,0.35608780,0.17338908,0.26797831,1.29424436,3.44581923,1.59316415,0.00000000
-2.75237619,5.52777234,0.66448702,0.35142352,0.16282645,0.26564573,1.31558967,3.39279571,1.57568162,0.00000000
-2.74637319,5.45044497,0.63881520,0.34596150,0.15216204,0.26358760,1.33371343,3.34733095,1.55450694,0.00000000
-2.74037019,5.37612368,0.61262737,0.33974249,0.14154012,0.26173508,1.34811687,3.30898582,1.52975519,0.00000000
-2.73436718,5.30448119,0.58615007,0.33281507,0.13109496,0.26000432,1.35836182,3.27722064,1.50157568,0.00000000
-2.72836418,5.23516255,0.55960366,0.32523733,0.12094868,0.25830087,1.36409236,3.25143525,1.47016063,0.00000000
-2.72236118,5.16783729,0.53320306,0.31707830,0.11120974,0.25652429,1.36505441,3.23100954,1.43575335,0.00000000
-2.71635818,5.10224956,0.50715873,0.30841931,0.10197193,0.25457296,1.36111206,3.21534269,1.39865557,0.00000000
-2.71035518,5.03826353,0.48167803,0.29935494,0.09331377,0.25234866,1.35225985,3.20388920,1.35923300,0.00000000
-2.70435218,4.97590190,0.45696668,0.28999341,0.08529847,0.24976096,1.33863006,3.19619029,1.31791862,0.00000000
-2.69834917,4.91537533,0.43323009,0.28045657,0.07797415,0.24673103,1.32049477,3.19189953,1.27521325,0.00000000
-2.69234617,4.85710172,0.41067453,0.27087909,0.07137453,0.24319485,1.29826210,3.19080164,1.23168318,0.00000000
-2.68634317,4.80171434,0.38950782,0.26140710,0.06551974,0.23910569,1.27246711,3.19282414,1.18795448,0.00000000
-2.68034017,4.75005862,0.36993962,0.25219613,0.06041744,0.23443587,1.24375729,3.19804163,1.14470437,0.00000000
-2.67433717,4.70317800,0.35218104,0.24340849,0.05606396,0.22917761,1.21287365,3.20667285,1.10264955,0.00000000
-2.66833417,4.66228945,0.33644355,0.23521013,0.05244559,0.22334319,1.18062791,3.21907096,1.06253204,0.00000000
-2.66233117,4.62875001,0.32293724,0.22776702,0.04953983,0.21696430,1.14787709,3.23570785,1.02510286,0.00000000
-2.65632816,4.60401587,0.31186816,0.22124139,0.04731664,0.21009078,1.11549634,3.25715326,0.99110430,0.00000000
-2.65032516,4.58959562,0.30343509,0.21578765,0.04573962,0.20278874,1.08435152,3.28404977,0.96125120,0.00000000
-2.64432216,4.58699976,0.29782538,0.21154844,0.04476713,0.19513827,1.05527233,3.31708486,0.93621212,0.00000000
-2.63831916,4.59768835,0.29521039,0.20865073,0.04435328,0.18723075,1.02902736,3.35696105,0.91659092,0.00000000
-2.63231616,4.62301866,0.29574017,0.20720226,0.04444892,0.17916596,1.00630187,3.40436546,0.90290936,0.00000000
-2.62631316,4.66419491,0.29953792,0.20728832,0.04500245,0.17104912,0.98767910,3.45993966,0.89559155,0.00000000
-2.62031016,4.72222162,0.30669414,0.20896909,0.04596060,0.16298783,0.97362570,3.52425114,0.89495040,0.00000000
-2.61430715,4.79786223,0.31726091,0.21227749,0.04726916,0.15508923,0.96448164,3.59776704,0.90117682,0.00000000
-2.60830415,4.89160435,0.33124630,0.21721778,0.04887362,0.14745717,0.96045483,3.68083122,0.91433195,0.00000000
-2.60230115,5.00363271,0.34860946,0.22376481,0.05071980,0.14018982,0.96162018,3.77364524,0.93434251,0.00000000
-2.59629815,5.13381075,0.36925639,0.23186403,0.05275441,0.13337741,0.96792307,3.87625385,0.96099971,0.00000000
-2.59029515,5.28167132,0.39303691,0.24143221,0.05492564,0.12710041,0.97918668,3.98853536,0.99396161,0.00000000
-2.58429215,5.44641694,0.41974299,0.25235894,0.05718366,0.12142804,0.99512269,4.11019720,1.03275900,0.00000000
-2.57828914,5.62692963,0.44910864,0.26450871,0.05948114,0.11641713,1.01534466,4.24077672,1.07680458,0.00000000
-2.57228614,5.82178991,0.48081160,0.27772374,0.06177369,0.11211137,1.03938342,4.37964711,1.12540541,0.00000000
-2.56628314,6.02930460,0.51447700,0.29182725,0.06402031,0.10854091,1.06670376,4.52602821,1.17777814,0.00000000
-2.56028014,6.24754247,0.54968290,0.30662725,0.06618373,0.10572226,1.09672171,4.67900195,1.23306675,0.00000000
-2.55427714,6.47437666,0.58596768,0.32192065,0.06823072,0.10365854,1.12882166,4.83753161,1.29036221,0.00000000
-2.54827414,6.70753256,0.62283928,0.33749758,0.07013232,0.10233990,1.16237293,5.00048450,1.34872360,0.00000000
-2.54227114,6.94463960,0.65978576,0.35314585,0.07186398,0.10174428,1.19674501,5.16665713,1.40719999,0.00000000
-2.53626813,7.18328531,0.69628711,0.36865530,0.07340558,0.10183823,1.23132127,5.33480216,1.46485247,0.00000000
-2.53026513,7.42106997,0.73182767,0.38382210,0.07474141,0.10257795,1.26551079,5.50365619,1.52077550,0.00000000
-2.52426213,7.65566002,0.76590881,0.39845260,0.07585999,0.10391043,1.29875801,5.67196758,1.57411711,0.00000000
-2.51825913,7.88483869,0.79806129,0.41236694,0.07675385,0.10577462,1.33055034,5.83852345,1.62409709,0.00000000
-2.51225613,8.10655228,0.82785682,0.42540203,0.07741921,0.10810269,1.36042356,6.00217513,1.67002278,0.00000000
-2.50625313,8.31895076,0.85491824,0.43741409,0.07785561,0.11082131,1.38796534,6.16186133,1.71130176,0.00000000
-2.50025013,8.52042173,0.87892809,0.44828050,0.07806547,0.11385296,1.41281688,6.31662857,1.74745138,0.00000000
-2.49424712,8.70961696,0.89963493,0.45790103,0.07805369,0.11711715,1.43467316,6.46564828,1.77810463,0.00000000
-2.48824412,8.88547096,0.91685742,0.46619858,0.07782720,0.12053177,1.45328204,6.60823036,1.80301252,0.00000000
-2.48224112,9.04721162,0.93048589,0.47311920,0.07739458,0.12401436,1.46844245,6.74383288,1.82204306,0.00000000
-2.47623812,9.19436291,0.94048149,0.47863173,0.07676573,0.12748330,1.48000229,6.87206782,1.83517696,0.00000000
-2.47023512,9.32673997,0.94687293,0.48272699,0.07595164,0.13085912,1.48785604,6.99270272,1.84250068,0.00000000
-2.46423212,9.44443737,0.94975128,0.48541663,0.07496424,0.13406568,1.49194261,7.10565831,1.84419724,0.00000000
-2.45822911,9.54781096,0.94926291,0.48673184,0.07381635,0.13703134,1.49224348,7.21100197,1.84053538,0.00000000
-2.45222611,9.63745418,0.94560124,0.48672183,0.07252184,0.13969008,1.48878144,7.30893724,1.83185768,0.00000000
-2.44622311,9.71416964,0.93899759,0.48545241,0.07109577,0.14198260,1.48161973,7.39978925,1.81856843,0.00000000
-2.44022011,9.77893677,0.92971174,0.48300452,0.06955475,0.14385723,1.47086185,7.48398633,1.80112163,0.00000000
-2.43421711,9.83287616,0.91802258,0.47947291,0.06791731,0.14527082,1.45665169,7.56203785,1.78000971,0.00000000
-2.42821411,9.87721153,0.90421937,0.47496496,0.06620441,0.14618942,1.43917394,7.63450861,1.75575349,0.00000000
-2.42221111,9.91322999,0.88859393,0.46959962,0.06443988,0.14658884,1.41865448,7.70199023,1.72889338,0.00000000
-2.41620810,9.94224128,0.87143389,0.46350647,0.06265093,0.14645498,1.39536053,7.76506997,1.69998229,0.00000000
-2.41020510,9.96553694,0.85301750,0.45682495,0.06086860,0.14578393,1.36960027,7.82429795,1.66957992,0.00000000
-2.40420210,9.98435026,0.83360969,0.44970351,0.05912804,0.14458191,1.34172164,7.88015365,1.63824861,0.00000000
-2.39819910,9.99981790,0.81345960,0.44229887,0.05746880,0.14286488,1.31211013,7.93301292,1.60655025,0.00000000
-2.39219610,10.01294438,0.79279941,0.43477504,0.05593481,0.14065799,1.28118536,7.98311700,1.57504408,0.00000000
-2.38619310,10.02457051,0.77184417,0.42730232,0.05457425,0.13799473,1.24939639,8.03054498,1.54428500,0.00000000
-2.38019010,10.03534697,0.75079250,0.42005594,0.05343913,0.13491598,1.21721564,8.07519139,1.51482182,0.00000000
-2.37418709,10.04571404,0.72982789,0.41321451,0.05258468,0.13146881,1.18513157,8.11675036,1.48719533,0.00000000
-2.36818409,10.05588858,0.70912017,0.40695802,0.05206843,0.12770515,1.15364017,8.15470792,1.46193550,0.00000000
-2.36218109,10.06585904,0.68882705,0.40146564,0.05194903,0.12368046,1.12323556,8.18834328,1.43955777,0.00000000
-2.35617809,10.07538875,0.66909541,0.39691295,0.05228488,0.11945231,1.09439981,8.21674005,1.42055803,0.00000000
-2.35017509,10.08402788,0.65006209,0.39346903,0.05313248,0.11507895,1.06759249,8.23880741,1.40540627,0.00000000
-2.34417209,10.09113331,0.63185423,0.39129307,0.05454456,0.11061805,1.04324014,8.25331097,1.39453878,0.00000000
-2.33816908,10.09589601,0.61458885,0.39053084,0.05656817,0.10612543,1.02172601,8.25891233,1.38834914,0.00000000
-2.33216608,10.09737425,0.59837190,0.39131093,0.05924258,0.10165409,1.00338052,8.25421592,1.38717804,0.00000000
-2.32616308,10.09453131,0.58329661,0.39374096,0.06259722,0.09725327,0.98847273,8.23782092,1.39130237,0.00000000
-2.32016008,10.08627558,0.56944149,0.39790382,0.06664968,0.09296784,0.97720298,8.20837599,1.40092397,0.00000000
-2.31415708,10.07150106,0.55686791,0.40385408,0.07140385,0.08883783,0.96969720,8.16463414,1.41615844,0.00000000
-2.30815408,10.04912612,0.54561755,0.41161479,0.07684830,0.08489818,0.96600287,8.10550484,1.43702478,0.00000000
-2.30215108,10.01812859,0.53571000,0.42117466,0.08295502,0.08117871,0.96608690,8.03010087,1.46343610,0.00000000
-2.29614807,9.97757556,0.52714044,0.43248593,0.08967857,0.07770422,0.96983549,7.93777747,1.49519235,0.00000000
-2.29014507,9.92664666,0.51987799,0.44546295,0.09695573,0.07449475,0.97705600,7.82816179,1.53197542,0.00000000
-2.28414207,9.86465006,0.51386444,0.45998164,0.10470572,0.07156596,0.98748078,7.70117145,1.57334708,0.00000000
-2.27813907,9.79103116,0.50901396,0.47587993,0.11283107,0.06892953,1.00077297,7.55702135,1.61875038,0.00000000
-2.27213607,9.70537421,0.50521350,0.49295929,0.12121906,0.06659363,1.01653398,7.39621881,1.66751458,0.00000000
-2.26613307,9.60739790,0.50232420,0.51098723,0.12974391,0.06456333,1.03431259,7.21954775,1.71886395,0.00000000
-2.26013007,9.49694624,0.50018371,0.52970104,0.13826942,0.06284099,1.05361532,7.02804310,1.77193025,0.00000000
-2.25412706,9.37397616,0.49860938,0.54881239,0.14665225,0.06142656,1.07391788,6.82295739,1.82576887,0.00000000
-2.24812406,9.23854384,0.49740230,0.56801305,0.15474561,0.06031783,1.09467727,6.60572149,1.87937819,0.00000000
-2.24212106,9.09079117,0.49635206,0.58698124,0.16240321,0.05951055,1.11534427,6.37790204,1.93172161,0.00000000
-2.23611806,8.93093406,0.49524202,0.60538878,0.16948337,0.05899840,1.13537587,6.14115770,1.98175159,0.00000000
-2.23011506,8.75925374,0.49385503,0.62290849,0.17585321,0.05877303,1.15424736,5.89719666,2.02843498,0.00000000
-2.22411206,8.57609176,0.49197927,0.63922195,0.18139250,0.05882386,1.17146363,5.64773719,2.07077864,0.00000000
-2.21810905,8.38184919,0.48941414,0.65402704,0.18599727,0.05913798,1.18656947,5.39447274,2.10785447,0.00000000
-2.21210605,8.17698973,0.48597586,0.66704524,0.18958290,0.05970000,1.19915853,5.13904283,2.13882297,0.00000000
-2.20610305,7.96204630,0.48150274,0.67802839,0.19208647,0.06049193,1.20888069,4.88301007,2.16295445,0.00000000
-2.20010005,7.73763004,0.47585972,0.68676459,0.19346846,0.06149315,1.21544781,4.62784365,2.17964711,0.00000000
-2.19409705,7.50444069,0.46894225,0.69308315,0.19371358,0.06268052,1.21863769,4.37490877,2.18844145,0.00000000
-2.18809405,7.26327681,0.46067924,0.69685848,0.19283076,0.06402856,1.21829629,4.12546151,2.18903038,0.00000000
-2.18209105,7.01504464,0.45103496,0.69801260,0.19085226,0.06550984,1.21433825,3.88064799,2.18126499,0.00000000
-2.17608804,6.76076424,0.44000998,0.69651646,0.18783205,0.06709555,1.20674590,3.64150705,2.16515575,0.00000000
-2.17008504,6.50157183,0.42764099,0.69238988,0.18384350,0.06875612,1.19556687,3.40897497,2.14086920,0.00000000
-2.16408204,6.23871740,0.41399950,0.68570025,0.17897643,0.07046216,1.18091056,3.18389144,2.10872063,0.00000000
-2.15807904,5.97355738,0.39918968,0.67656003,0.17333384,0.07218534,1.16294361,2.96700566,2.06916287,0.00000000
-2.15207604,5.70754174,0.38334523,0.66512306,0.16702832,0.07389941,1.14188475,2.75898190,2.02277197,0.00000000
-2.14607304,5.44219616,0.36662544,0.65158007,0.16017836,0.07558125,1.11799901,2.56040379,1.97023024,0.00000000
-2.14007004,5.17909937,0.34921072,0.63615329,0.15290473,0.07721186,1.09159158,2.37177729,1.91230730,0.00000000
-2.13406703,4.91985655,0.33129758,0.61909049,0.14532712,0.07877716,1.06300146,2.19353191,1.84983995,0.00000000
-2.12806403,4.66606978,0.31309345,0.60065862,0.13756101,0.08026879,1.03259493,2.02602055,1.78371131,0.00000000
-2.12206103,4.41930650,0.29481128,0.58113722,0.12971506,0.08168450,1.00075889,1.86951795,1.71482997,0.00000000
-2.11605803,4.18106716,0.27666435,0.56081174,0.12188890,0.08302837,0.96789418,1.72421832,1.64410977,0.00000000
-2.11005503,3.95275349,0.25886122,0.53996715,0.11417157,0.08431077,0.93440887,1.59023247,1.57245051,0.00000000
-2.10405203,3.73563826,0.24160124,0.51888171,0.10664034,0.08554790,0.90071151,1.46758492,1.50072025,0.00000000
-2.09804902,3.53083793,0.22507046,0.49782139,0.09936021,0.08676111,0.86720446,1.35621158,1.42973945,0.00000000
-2.09204602,3.33928914,0.20943829,0.47703486,0.09238375,0.08797596,0.83427733,1.25595830,1.36026734,0.00000000
-2.08604302,3.16172994,0.19485490,0.45674927,0.08575146,0.08922099,0.80230069,1.16658073,1.29299063,0.00000000
-2.08004002,2.99868663,0.18144935,0.43716695,0.07949240,0.09052644,0.77162010,1.08774594,1.22851491,0.00000000
-2.07403702,2.85046664,0.16932857,0.41846307,0.07362519,0.09192276,0.74255076,1.01903577,1.16735877,0.00000000
-2.06803402,2.71715798,0.15857710,0.40078428,0.06815912,0.09343930,0.71537290,0.95995235,1.10995067,0.00000000
-2.06203102,2.59863532,0.14925763,0.38424845,0.06309542,0.09510292,0.69032804,0.90992563,1.05662854,0.00000000
-2.05602801,2.49457258,0.14141211,0.36894537,0.05842865,0.09693692,0.66761648,0.86832288,1.00764210,0.00000000
-2.05002501,2.40446164,0.13506348,0.35493833,0.05414799,0.09896011,0.64739594,0.83446017,0.96315742,0.00000000
-2.04402201,2.32763665,0.13021788,0.34226657,0.05023858,0.10118628,0.62978156,0.80761542,0.92326382,0.00000000
-2.03801901,2.26330273,0.12686701,0.33094834,0.04668267,0.10362386,0.61484730,0.78704271,0.88798239,0.00000000
-2.03201601,2.21056823,0.12499075,0.32098443,0.04346078,0.10627608,0.60262845,0.77198755,0.85727577,0.00000000
-2.02601301,2.16847889,0.12455967,0.31236189,0.04055260,0.10914124,0.59312540,0.76170246,0.83105879,0.00000000
-2.02001001,2.13605257,0.12553736,0.30505777,0.03793778,0.11221343,0.58630811,0.75546256,0.80920921,0.00000000
-2.01400700,2.11231289,0.12788246,0.29904267,0.03559659,0.11548331,0.58212122,0.75258042,0.79157804,0.00000000
-2.00800400,2.09632027,0.13155015,0.29428371,0.03351035,0.11893903,0.58048928,0.75241977,0.77799899,0.00000000
-2.00200100,2.08719884,0.13649313,0.29074696,0.03166174,0.12256723,0.58132181,0.75440747,0.76829635,0.00000000
-1.99599800,2.08415814,0.14266192,0.28839898,0.03003496,0.12635388,0.58451784,0.75804346,0.76229098,0.00000000
-1.98999500,2.08650850,0.15000459,0.28720756,0.02861572,0.13028502,0.58996952,0.76290811,0.75980420,0.00000000
-1.98399200,2.09366970,0.15846580,0.28714141,0.02739115,0.13434727,0.59756475,0.76866697,0.76065928,0.00000000
-1.97798899,2.10517267,0.16798534,0.28816909,0.02634955,0.13852803,0.60718849,0.77507268,0.76468070,0.00000000
-1.97198599,2.12065461,0.17849626,0.29025710,0.02548015,0.14281549,0.61872285,0.78196413,0.77169130,0.00000000
-1.96598299,2.13984828,0.18992275,0.29336741,0.02477269,0.14719825,0.63204612,0.78926299,0.78150778,0.00000000
-1.95997999,2.16256644,0.20217796,0.29745462,0.02421711,0.15166478,0.64703079,0.79696810,0.79393502,0.00000000
-1.95397699,2.18868320,0.21516205,0.30246306,0.02380315,0.15620271,0.66354109,0.80514792,0.80875987,0.00000000
-1.94797399,2.21811352,0.22876059,0.30832404,0.02352001,0.16079799,0.68143023,0.81393167,0.82574511,0.00000000
-1.94197099,2.25079295,0.24284360,0.31495367,0.02335607,0.16543416,0.70053802,0.82349963,0.84462430,0.00000000
-1.93596798,2.28665901,0.25726551,0.32225137,0.02329871,0.17009165,0.72068906,0.83407316,0.86509822,0.00000000
-1.92996498,2.32563580,0.27186596,0.33009939,0.02333412,0.17474736,0.74169217,0.84590487,0.88683344,0.00000000
-1.92396198,2.36762294,0.28647175,0.33836344,0.02344737,0.17937456,0.76334102,0.85926936,0.90946350,0.00000000
-1.91795898,2.41248953,0.30089994,0.34689453,0.02362243,0.18394311,0.78541654,0.87445472,0.93259280,0.00000000
-1.91195598,2.46007349,0.31496195,0.35553198,0.02384243,0.18842009,0.80769084,0.89175500,0.95580347,0.00000000
-1.90595298,2.51018585,0.32846860,0.36410751,0.02408994,0.19277082,0.82993270,0.91146353,0.97866477,0.00000000
-1.89994997,2.56261938,0.34123596,0.37245027,0.02434733,0.19696020,0.85191434,0.93386711,1.00074472,0.00000000
-1.89394697,2.61716030,0.35309162,0.38039241,0.02459721,0.20095433,0.87341904,0.95924052,1.02162335,0.00000000
-1.88794397,2.67360162,0.36388121,0.38777501,0.02482296,0.20472225,0.89424917,0.98784132,1.04090678,0.00000000
-1.88194097,2.73175651,0.37347465,0.39445400,0.02500914,0.20823772,0.91423400,1.01990440,1.05824122,0.00000000
-1.87593797,2.79146991,0.38177201,0.40030557,0.02514200,0.21148092,0.93323668,1.05563600,1.07332613,0.00000000
-1.86993497,2.85262691,0.38870843,0.40523095,0.02520990,0.21443987,0.95115992,1.09520697,1.08592548,0.00000000
-1.86393197,2.91515671,0.39425790,0.40916004,0.02520362,0.21711147,0.96794984,1.13874516,1.09587660,0.00000000
-1.85792896,2.97903116,0.39843566,0.41205387,0.02511670,0.21950218,0.98359756,1.18632695,1.10309580,0.00000000
-1.85192596,3.04425779,0.40129899,0.41390552,0.02494550,0.22162806,0.99813848,1.23796820,1.10758054,0.00000000
-1.84592296,3.11086740,0.40294634,0.41473965,0.02468936,0.22351438,1.01164912,1.29361500,1.10940788,0.00000000
-1.83991996,3.17889719,0.40351483,0.41461058,0.02435045,0.22519461,1.02424171,1.35313489,1.10872939,0.00000000
-1.83391696,3.24837051,0.40317608,0.41359903,0.02393366,0.22670906,1.03605687,1.41630913,1.10576280,0.00000000
-1.82791396,3.31927514,0.40213073,0.41180785,0.02344634,0.22810298,1.04725490,1.48282693,1.10078098,0.00000000
-1.82191096,3.39154188,0.40060176,0.40935686,0.02289798,0.22942460,1.05800614,1.55228237,1.09409884,0.00000000
-1.81590795,3.46502558,0.39882692,0.40637735,0.02229980,0.23072286,1.06848117,1.62417472,1.08605915,0.00000000
-1.80990495,3.53949034,0.39705067,0.40300629,0.02166435,0.23204531,1.07884142,1.69791282,1.07701796,0.00000000
-1.80390195,3.61460061,0.39551595,0.39938082,0.02100509,0.23343603,1.08923081,1.77282366,1.06733049,0.00000000
-1.79789895,3.68991929,0.39445607,0.39563318,0.02033592,0.23493391,1.09976881,1.84816554,1.05733827,0.00000000
-1.79189595,3.76491340,0.39408711,0.39188637,0.01967083,0.23657125,1.11054542,1.92314521,1.04735811,0.00000000
-1.78589295,3.83896728,0.39460107,0.38825065,0.01902350,0.23837281,1.12161812,1.99693884,1.03767326,0.00000000
-1.77988994,3.91140261,0.39615999,0.38482103,0.01840697,0.24035523,1.13301087,2.06871556,1.02852710,0.00000000
