energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-3.38269135,8.48994253,0.03670205,0.59611616,0.28247106,0.75910372,1.64063637,5.73765771,0.02021724,1.33311735
-3.37668834,8.58832296,0.03661290,0.58901176,0.27690791,0.76814772,1.62287809,5.85169574,0.02027090,1.32560204
-3.37068534,8.65148676,0.03630524,0.57915915,0.27005518,0.77328599,1.59793067,5.94379969,0.02020901,1.31205222
-3.36468234,8.67998348,0.03578815,0.56666563,0.26202143,0.77455233,1.56606337,6.01406548,0.02003667,1.29266890
-3.35867934,8.67506261,0.03507510,0.55168932,0.25293405,0.77206476,1.52767275,6.06303226,0.01976214,1.26776565
-3.35267634,8.63862376,0.03418353,0.53443572,0.24293571,0.76602117,1.48327288,6.09165125,0.01939673,1.23775992
-3.34667334,8.57314789,0.03313437,0.51515289,0.23218037,0.75669262,1.43348178,6.10124300,0.01895447,1.20316114
-3.34067034,8.48161272,0.03195147,0.49412519,0.22082912,0.74441470,1.37900443,6.09344515,0.01845188,1.16455593
-3.33466733,8.36739568,0.03066083,0.47166600,0.20904601,0.72957716,1.32061325,6.07015278,0.01790749,1.12259121
-3.32866433,8.23416855,0.02928993,0.44810966,0.19699394,0.71261227,1.25912682,6.03345393,0.01734139,1.07795569
-3.32266133,8.08578767,0.02786686,0.42380291,0.18483087,0.69398237,1.19538761,5.98556280,0.01677472,1.03136066
-3.31665833,7.92618393,0.02641960,0.39909628,0.17270624,0.67416701,1.13023987,5.92875297,0.01622911,0.98352075
-3.31065533,7.75925631,0.02497522,0.37433560,0.16075802,0.65365010,1.06450837,5.86529304,0.01572610,0.93513537
-3.30465233,7.58877240,0.02355917,0.34985412,0.14911020,0.63290749,0.99897880,5.79738661,0.01528660,0.88687154
-3.29864932,7.41827867,0.02219469,0.32596526,0.13787086,0.61239532,0.93438054,5.72711827,0.01493030,0.83934860
-3.29264632,7.25102297,0.02090223,0.30295641,0.12713093,0.59253943,0.87137235,5.65640691,0.01467517,0.79312535
-3.28664332,7.08989063,0.01969905,0.28108375,0.11696348,0.57372596,0.81053126,5.58696727,0.01453693,0.74868979
-3.28064032,6.93735521,0.01859892,0.26056832,0.10742366,0.55629356,0.75234476,5.52028010,0.01452863,0.70645179
-3.27463732,6.79544430,0.01761193,0.24159328,0.09854914,0.54052696,0.69720660,5.45757130,0.01466031,0.66673853
-3.26863432,6.66572011,0.01674448,0.22430230,0.09036107,0.52665229,0.64541567,5.39979980,0.01493862,0.62979291
-3.26263132,6.54927423,0.01599931,0.20879915,0.08286541,0.51483396,0.59717794,5.34765394,0.01536665,0.59577443
-3.25662831,6.44673565,0.01537574,0.19514828,0.07605457,0.50517315,0.55261108,5.30155570,0.01594378,0.56476253
-3.25062531,6.35829094,0.01486988,0.18337629,0.06990932,0.49770787,0.51175116,5.26167235,0.01666562,0.53676190
-3.24462231,6.28371498,0.01447508,0.17347422,0.06440080,0.49241448,0.47456102,5.22793467,0.01752408,0.51170946
-3.23861931,6.22241121,0.01418231,0.16540041,0.05949259,0.48921066,0.44093997,5.20006110,0.01850749,0.48948257
-3.23261631,6.17345966,0.01398066,0.15908391,0.05514276,0.48795968,0.41073399,5.17758712,0.01960092,0.46990822
-3.22661331,6.13567153,0.01385785,0.15442828,0.05130580,0.48847585,0.38374639,5.15989892,0.02078649,0.45277259
-3.22061031,6.10764884,0.01380072,0.15131565,0.04793442,0.49053108,0.35974825,5.14627086,0.02204383,0.43783091
-3.21460730,6.08784779,0.01379576,0.14961094,0.04498119,0.49386241,0.33848849,5.13590566,0.02335067,0.42481720
-3.20860430,6.07464442,0.01382958,0.14916629,0.04239988,0.49818033,0.31970322,5.12797649,0.02468343,0.41345366
-3.20260130,6.06640118,0.01388933,0.14982545,0.04014667,0.50317764,0.30312434,5.12167013,0.02601795,0.40345947
-3.19659830,6.06153283,0.01396313,0.15142816,0.03818102,0.50853886,0.28848712,5.11622991,0.02733026,0.39455902
-3.19059530,6.05857029,0.01404035,0.15381457,0.03646643,0.51394974,0.27553687,5.11099749,0.02859732,0.38648924
-3.18459230,6.05622066,0.01411191,0.15682939,0.03497091,0.51910672,0.26403454,5.10545200,0.02979787,0.37900610
-3.17858929,6.05342193,0.01417050,0.16032603,0.03366730,0.52372614,0.25376147,5.09924541,0.03091312,0.37189021
-3.17258629,6.04939052,0.01421068,0.16417043,0.03253348,0.52755285,0.24452315,5.09223261,0.03192757,0.36495141
-3.16658329,6.04366029,0.01422900,0.16824455,0.03155243,0.53036795,0.23615222,5.08449501,0.03282955,0.35803251
-3.16058029,6.03611130,0.01422401,0.17244964,0.03071217,0.53199557,0.22851071,5.07635628,0.03361183,0.35101199
-3.15457729,6.02698711,0.01419627,0.17670888,0.03000572,0.53230821,0.22149156,5.06838933,0.03427197,0.34380582
-3.14857429,6.01689963,0.01414823,0.18096966,0.02943096,0.53123068,0.21501952,5.06141362,0.03481257,0.33636839
-3.14257129,6.00682079,0.01408422,0.18520516,0.02899050,0.52874242,0.20905148,5.05648230,0.03524137,0.32869249
-3.13656828,5.99806081,0.01401027,0.18941527,0.02869154,0.52487805,0.20357622,5.05485913,0.03557111,0.32080847
-3.13056528,5.99223334,0.01393400,0.19362680,0.02854570,0.51972620,0.19861363,5.05798549,0.03581925,0.31278263
-3.12456228,5.99120825,0.01386447,0.19789290,0.02856882,0.51342661,0.19421337,5.06743822,0.03600745,0.30471474
-3.11855928,5.99705334,0.01381201,0.20229165,0.02878084,0.50616564,0.19045307,5.08487954,0.03616095,0.29673491
-3.11255628,6.01196673,0.01378806,0.20692390,0.02920549,0.49817024,0.18743590,5.11200078,0.03630773,0.28899984
-3.10655328,6.03820231,0.01380498,0.21191026,0.02987002,0.48970066,0.18528768,5.15046176,0.03647757,0.28168835
-3.10055028,6.07799069,0.01387588,0.21738744,0.03080481,0.48104221,0.18415353,5.20182838,0.03670100,0.27499659
-3.09454727,6.13345858,0.01401440,0.22350386,0.03204293,0.47249612,0.18419391,5.26751065,0.03700821,0.26913271
-3.08854427,6.20654968,0.01423453,0.23041484,0.03361945,0.46437010,0.18558036,5.34870389,0.03742793,0.26431131
-3.08254127,6.29894980,0.01455037,0.23827723,0.03557075,0.45696868,0.18849072,5.44633556,0.03798629,0.26074772
-3.07653827,6.41201935,0.01497590,0.24724394,0.03793359,0.45058372,0.19310413,5.56101980,0.03870584,0.25865213
-3.07053527,6.54673540,0.01552473,0.25745829,0.04074407,0.44548548,0.19959576,5.69302197,0.03960461,0.25822390
-3.06453227,6.70364572,0.01620980,0.26904850,0.04403642,0.44191437,0.20813138,5.84223433,0.04069534,0.25964598
-3.05852926,6.88283614,0.01704316,0.28212240,0.04784166,0.44007371,0.21886200,6.00816413,0.04198489,0.26307971
-3.05252626,7.08391244,0.01803562,0.29676267,0.05218623,0.44012376,0.23191850,6.18993441,0.04347389,0.26865996
-3.04652326,7.30599700,0.01919645,0.31302260,0.05709048,0.44217708,0.24740664,6.38629739,0.04515659,0.27649088
-3.04052026,7.54774016,0.02053315,0.33092268,0.06256719,0.44629533,0.26540233,6.59565969,0.04702094,0.28664232
-3.03451726,7.80734525,0.02205111,0.35044806,0.06862017,0.45248773,0.28594751,6.81611816,0.04904899,0.29914686
-3.02851426,8.08260611,0.02375336,0.37154695,0.07524297,0.46071097,0.30904657,7.04550453,0.05121738,0.31399778
-3.02251126,8.37095515,0.02564035,0.39413004,0.08241774,0.47087066,0.33466360,7.28143695,0.05349819,0.33114776
-3.01650825,8.66951989,0.02770978,0.41807105,0.09011441,0.48282425,0.36272042,7.52137609,0.05585981,0.35050855
-3.01050525,8.97518560,0.02995641,0.44320820,0.09829014,0.49638517,0.39309559,7.76268333,0.05826806,0.37195144
-3.00450225,9.28466146,0.03237201,0.46934675,0.10688917,0.51132810,0.42562431,8.00267894,0.06068731,0.39530869
-2.99849925,9.59454804,0.03494534,0.49626233,0.11584308,0.52739518,0.46009935,8.23869788,0.06308169,0.42037575
-2.99249625,9.90140350,0.03766216,0.52370505,0.12507144,0.54430286,0.49627296,8.46814130,0.06541618,0.44691423
-2.98649325,10.20180670,0.04050538,0.55140428,0.13448301,0.56174917,0.53385963,8.68852233,0.06765776,0.47465564
-2.98049025,10.49241534,0.04345517,0.57907376,0.14397723,0.57942124,0.57253980,8.89750476,0.06977629,0.50330564
-2.97448724,10.77001770,0.04648923,0.60641706,0.15344617,0.59700268,0.61196427,9.09293399,0.07174528,0.53254885
-2.96848424,11.03157710,0.04958303,0.63313306,0.16277681,0.61418071,0.65175922,9.27285987,0.07354250,0.56205393
-2.96248124,11.27426831,0.05271016,0.65892140,0.17185352,0.63065275,0.69153181,9.43555142,0.07515027,0.59147892
-2.95647824,11.49550589,0.05584266,0.68348765,0.18056073,0.64613237,0.73087603,9.57950406,0.07655561,0.62047671
-2.95047524,11.69296451,0.05895136,0.70654817,0.18878562,0.66035439,0.76937885,9.70343987,0.07775011,0.64870036
-2.94447224,11.86459174,0.06200634,0.72783445,0.19642079,0.67307900,0.80662638,9.80630212,0.07872960,0.67580839
-2.93846923,12.00861413,0.06497724,0.74709694,0.20336674,0.68409502,0.84220992,9.88724501,0.07949367,0.70146973
-2.93246623,12.12353765,0.06783369,0.76410838,0.20953410,0.69322204,0.87573193,9.94562014,0.08004502,0.72536837
-2.92646323,12.20814349,0.07054567,0.77866639,0.21484551,0.70031173,0.90681163,9.98096090,0.08038873,0.74720760
-2.92046023,12.26148073,0.07308390,0.79059572,0.21923708,0.70524812,0.93509029,9.99296622,0.08053151,0.76671385
-2.91445723,12.28285695,0.07542015,0.79974981,0.22265949,0.70794730,0.96023610,9.98148483,0.08048092,0.78364006
-2.90845423,12.27182837,0.07752762,0.80601200,0.22507850,0.70835631,0.98194868,9.94650126,0.08024468,0.79776862
-2.90245123,12.22819041,0.07938125,0.80929633,0.22647507,0.70645163,0.99996307,9.88812453,0.07983007,0.80891388
-2.89644822,12.15196998,0.08095804,0.80954803,0.22684509,0.70223736,1.01405335,9.80658020,0.07924349,0.81692431
-2.89044522,12.04342014,0.08223738,0.80674370,0.22619862,0.69574319,1.02403581,9.70220655,0.07849010,0.82168421
-2.88444222,11.90301787,0.08320134,0.80089137,0.22455893,0.68702232,1.02977168,9.57545484,0.07757373,0.82311516
-2.87843922,11.73146499,0.08383497,0.79203029,0.22196125,0.67614956,1.03116948,9.42689393,0.07649690,0.82117713
-2.87243622,11.52969231,0.08412661,0.78023057,0.21845133,0.66321951,1.02818683,9.25721870,0.07526103,0.81586924
-2.86643322,11.29886652,0.08406815,0.76559265,0.21408401,0.64834507,1.02083187,9.06726180,0.07386672,0.80723026
-2.86043022,11.04039891,0.08365527,0.74824651,0.20892166,0.63165616,1.00916407,8.85800773,0.07231426,0.79533872
-2.85442721,10.75595490,0.08288769,0.72835069,0.20303273,0.61329884,0.99329450,8.63060820,0.07060408,0.78031266
-2.84842421,10.44746301,0.08176933,0.70609092,0.19649044,0.59343450,0.97338539,8.38639712,0.06873733,0.76230894
-2.84242121,10.11712155,0.08030840,0.68167846,0.18937147,0.57223942,0.94964896,8.12690403,0.06671639,0.74152211
-2.83641821,9.76740151,0.07851747,0.65534801,0.18175487,0.54990430,0.92234544,7.85386403,0.06454536,0.71818273
-2.83041521,9.40104385,0.07641342,0.62735520,0.17372111,0.52663388,0.89178021,7.56922281,0.06223049,0.69255511
-2.82441221,9.02104981,0.07401725,0.59797358,0.16535123,0.50264650,0.85830004,7.27513524,0.05978045,0.66493451
-2.81840920,8.63066276,0.07135392,0.56749131,0.15672605,0.47817344,0.82228846,6.97395626,0.05720650,0.63564374
-2.81240620,8.23334094,0.06845190,0.53620730,0.14792557,0.45345804,0.78416022,6.66822322,0.05452256,0.60502918
-2.80640320,7.83272048,0.06534281,0.50442713,0.13902830,0.42875448,0.74435500,6.36062910,0.05174508,0.57345628
-2.80040020,7.43256880,0.06206080,0.47245866,0.13011074,0.40432614,0.70333046,6.05398665,0.04889280,0.54130464
-2.79439720,7.03672913,0.05864196,0.44060753,0.12124677,0.38044363,0.66155476,5.75118391,0.04598644,0.50896272
-2.78839420,6.64905736,0.05512358,0.40917262,0.11250709,0.35738223,0.61949881,5.45513230,0.04304819,0.47682237
-2.78239120,6.27335283,0.05154346,0.37844164,0.10395867,0.33541901,0.57762836,5.16870862,0.04010122,0.44527324
-2.77638819,5.91328556,0.04793914,0.34868688,0.09566417,0.31482943,0.53639625,4.89469326,0.03716913,0.41469716
-2.77038519,5.57232214,0.04434713,0.32016141,0.08768139,0.29588360,0.49623508,4.63570676,0.03427534,0.38546282
-2.76438219,5.25365335,0.04080220,0.29309561,0.08006274,0.27884209,0.45755029,4.39414742,0.03144254,0.35792064
-2.75837919,4.96012617,0.03733675,0.26769432,0.07285475,0.26395156,0.42071420,4.17213274,0.02869215,0.33239803
-2.75237619,4.69418295,0.03398020,0.24413448,0.06609770,0.25144004,0.38606083,3.97144727,0.02604388,0.30919516
-2.74637319,4.45781033,0.03075858,0.22256348,0.05982527,0.24151212,0.35388183,3.79349938,0.02351532,0.28858114
-2.74037019,4.25249996,0.02769408,0.20309801,0.05406431,0.23434407,0.32442355,3.63928896,0.02112167,0.27079085
-2.73436718,4.07922264,0.02480490,0.18582358,0.04883478,0.23007895,0.29788520,3.50938781,0.01887553,0.25602222
-2.72836418,3.93841693,0.02210508,0.17079450,0.04414973,0.22882192,0.27441813,3.40393364,0.01678680,0.24443402
-2.72236118,3.82999257,0.01960456,0.15803446,0.04001544,0.23063584,0.25412623,3.32263814,0.01486272,0.23614416
-2.71635818,3.75334855,0.01730924,0.14753738,0.03643168,0.23553727,0.23706719,3.26480874,0.01310790,0.23122840
-2.71035518,3.70740469,0.01522126,0.13926870,0.03339202,0.24349308,0.22325463,3.22938322,0.01152451,0.22971945
-2.70435218,3.69064544,0.01333931,0.13316694,0.03088426,0.25441783,0.21266082,3.21497536,0.01011253,0.23160645
-2.69834917,3.70117373,0.01165894,0.12914539,0.02889094,0.26817207,0.20521996,3.21992964,0.00886993,0.23683477
-2.69234617,3.73677251,0.01017309,0.12709406,0.02738981,0.28456179,0.20083176,3.24238236,0.00779303,0.24530619
-2.68634317,3.79497126,0.00887244,0.12688175,0.02635441,0.30333906,0.19936514,3.28032614,0.00687678,0.25687938
-2.68034017,3.87311470,0.00774597,0.12835815,0.02575461,0.32420408,0.20066197,3.33167494,0.00611499,0.27137086
-2.67433717,3.96843083,0.00678135,0.13135611,0.02555713,0.34680880,0.20454077,3.39432645,0.00550065,0.28855633
-2.66833417,4.07809572,0.00596538,0.13569404,0.02572611,0.37076191,0.21080012,3.46621912,0.00502616,0.30817256
-2.66233117,4.19929266,0.00528443,0.14117840,0.02622355,0.39563549,0.21922185,3.54538119,0.00468347,0.32991984
-2.65632816,4.32926371,0.00472477,0.14760628,0.02700980,0.42097298,0.22957392,3.62996991,0.00446426,0.35346504
-2.65032516,4.46535222,0.00427285,0.15476820,0.02804400,0.44629847,0.24161295,3.71829945,0.00436004,0.37844540
-2.64432216,4.60503542,0.00391560,0.16245103,0.02928450,0.47112702,0.25508651,3.80885671,0.00436217,0.40447296
-2.63831916,4.74594682,0.00364059,0.17044100,0.03068926,0.49497577,0.26973506,3.90030530,0.00446194,0.43113971
-2.63231616,4.88588870,0.00343617,0.17852686,0.03221624,0.51737539,0.28529378,3.99147812,0.00465047,0.45802342
-2.62631316,5.02283566,0.00329160,0.18650314,0.03382380,0.53788165,0.30149418,4.08136025,0.00491873,0.48469403
-2.62031016,5.15493069,0.00319704,0.19417334,0.03547112,0.55608649,0.31806574,4.16906403,0.00525745,0.51072054
-2.61430715,5.28047545,0.00314361,0.20135312,0.03711861,0.57162838,0.33473756,4.25379892,0.00565709,0.53567828
-2.60830415,5.39791720,0.00312333,0.20787335,0.03872834,0.58420145,0.35124011,4.33483891,0.00610779,0.55915630
-2.60230115,5.50583439,0.00312912,0.21358294,0.04026449,0.59356308,0.36730729,4.41149064,0.00659935,0.58076487
-2.59629815,5.60292345,0.00315467,0.21835133,0.04169387,0.59953969,0.38267865,4.48306491,0.00712122,0.60014267
-2.59029515,5.68798880,0.00319442,0.22207065,0.04298634,0.60203046,0.39710198,4.54885440,0.00766254,0.61696373
-2.58429215,5.75993800,0.00324349,0.22465732,0.04411532,0.60100896,0.41033627,4.60811985,0.00821224,0.63094365
-2.57828914,5.81778321,0.00329754,0.22605331,0.04505826,0.59652259,0.42215493,4.66008616,0.00875916,0.64184517
-2.57228614,5.86064998,0.00335278,0.22622662,0.04579710,0.58868996,0.43234930,4.70394943,0.00929220,0.64948274
-2.56628314,5.88779327,0.00340588,0.22517142,0.04631866,0.57769639,0.44073240,4.73889491,0.00980054,0.65372606
-2.56028014,5.89862024,0.00345390,0.22290743,0.04661500,0.56378775,0.44714269,4.76412510,0.01027383,0.65450244
-2.55427714,5.89271856,0.00349431,0.21947892,0.04668375,0.54726300,0.45144782,4.77889644,0.01070249,0.65179793
-2.54827414,5.86988840,0.00352490,0.21495315,0.04652825,0.52846582,0.45354816,4.78256230,0.01107796,0.64565721
-2.54227114,5.83017582,0.00354384,0.20941838,0.04615776,0.50777563,0.45337993,4.77461933,0.01139293,0.63618213
-2.53626813,5.77390489,0.00354965,0.20298161,0.04558742,0.48559853,0.45091771,4.75475412,0.01164161,0.62352919
-2.53026513,5.70170588,0.00354121,0.19576595,0.04483817,0.46235844,0.44617630,4.72288663,0.01181996,0.60790569
-2.52426213,5.61453678,0.00351777,0.18790799,0.04393659,0.43848878,0.43921164,4.67920719,0.01192585,0.58956503
-2.51825913,5.51369573,0.00347899,0.17955492,0.04291457,0.41442507,0.43012069,4.62420415,0.01195921,0.56880102
-2.51225613,5.40082249,0.00342492,0.17086180,0.04180890,0.39059855,0.41904034,4.55867965,0.01192212,0.54594147
-2.50625313,5.27788765,0.00335605,0.16198882,0.04066077,0.36743107,0.40614508,4.48375190,0.01181886,0.52134134
-2.50025013,5.14716879,0.00327328,0.15309880,0.03951514,0.34533128,0.39164369,4.40084295,0.01165584,0.49537540
-2.49424712,5.01121416,0.00317797,0.14435480,0.03842003,0.32469209,0.37577489,4.31165220,0.01144158,0.46843091
-2.48824412,4.87279439,0.00307189,0.13591801,0.03742579,0.30588940,0.35880211,4.21811625,0.01118655,0.44090028
-2.48224112,4.73484442,0.00295722,0.12794590,0.03658419,0.28928193,0.34100755,4.12235714,0.01090298,0.41317403
-2.47623812,4.60039763,0.00283653,0.12059058,0.03594753,0.27521196,0.32268582,4.02662121,0.01060474,0.38563424
-2.47023512,4.47251513,0.00271274,0.11399748,0.03556768,0.26400681,0.30413722,3.93321176,0.01030702,0.35864857
-2.46423212,4.35421329,0.00258913,0.10830421,0.03549506,0.25598068,0.28566107,3.84441880,0.01002616,0.33256508
-2.45822911,4.24839265,0.00246923,0.10363959,0.03577764,0.25143682,0.26754926,3.76244931,0.00977938,0.30770796
-2.45222611,4.15777121,0.00235685,0.10012297,0.03645983,0.25066947,0.25008022,3.68936155,0.00958454,0.28437412
-2.44622311,4.08482490,0.00225600,0.09786357,0.03758149,0.25396562,0.23351356,3.62700627,0.00945991,0.26283081
-2.44022011,4.03173745,0.00217085,0.09695996,0.03917682,0.26160605,0.21808555,3.57697773,0.00942401,0.24331422
-2.43421711,4.00036141,0.00210573,0.09749961,0.04127342,0.27386569,0.20400538,3.54057617,0.00949531,0.22602892
-2.42821411,3.99219122,0.00206504,0.09955849,0.04389132,0.29101300,0.19145261,3.51878323,0.00969215,0.21114824
-2.42221111,4.00834882,0.00205324,0.10320061,0.04704206,0.31330830,0.18057544,3.51225089,0.01003252,0.19881523
-2.41620810,4.04958135,0.00207479,0.10847763,0.05072806,0.34100092,0.17149006,3.52130350,0.01053388,0.18914428
-2.41020510,4.11627023,0.00213416,0.11542835,0.05494193,0.37432522,0.16428087,3.54595231,0.01121301,0.18222311
-2.40420210,4.20844996,0.00223572,0.12407821,0.05966610,0.41349559,0.15900153,3.58592090,0.01208579,0.17811496
-2.39819910,4.32583510,0.00238372,0.13443876,0.06487264,0.45870030,0.15567664,3.64067972,0.01316703,0.17686084
-2.39219610,4.46785337,0.00258224,0.14650700,0.07052336,0.51009472,0.15430401,3.70948741,0.01447016,0.17848171
-2.38619310,4.63368273,0.00283508,0.16026482,0.07657014,0.56779384,0.15485729,3.79143674,0.01600700,0.18298027
-2.38019010,4.82229044,0.00314574,0.17567834,0.08295564,0.63186459,0.15728881,3.88550253,0.01778739,0.19034252
-2.37418709,5.03247232,0.00351727,0.19269732,0.08961429,0.70231816,0.16153262,3.99058948,0.01981883,0.20053872
-2.36818409,5.26289036,0.00395222,0.21125461,0.09647363,0.77910284,0.16750740,4.10557760,0.02210608,0.21352386
-2.36218109,5.51210759,0.00445250,0.23126568,0.10345599,0.86209760,0.17511933,4.22936360,0.02465073,0.22923767
-2.35617809,5.77861921,0.00501927,0.25262840,0.11048037,0.95110707,0.18426480,4.36089669,0.02745073,0.24760405
-2.35017509,6.06087935,0.00565287,0.27522289,0.11746468,1.04585805,0.19483288,4.49920772,0.03050002,0.26853017
-2.34417209,6.35732338,0.00635265,0.29891180,0.12432810,1.14599816,0.20670751,4.64343094,0.03378808,0.29190527
-2.33816908,6.66638575,0.00711694,0.32354084,0.13099354,1.25109685,0.21976955,4.79281812,0.03729969,0.31759940
-2.33216608,6.98651394,0.00794294,0.34893974,0.13739018,1.36064903,0.23389855,4.94674502,0.04101468,0.34546215
-2.32616308,7.31617901,0.00882667,0.37492376,0.14345592,1.47408153,0.24897443,5.10471064,0.04490788,0.37532178
-2.32016008,7.65388349,0.00976298,0.40129564,0.14913964,1.59076246,0.26487892,5.26632976,0.04894921,0.40698468
-2.31415708,7.99816748,0.01074553,0.42784820,0.15440324,1.71001330,0.28149709,5.43131971,0.05310394,0.44023566
-2.30815408,8.34761364,0.01176689,0.45436748,0.15922327,1.83112371,0.29871868,5.59948244,0.05733321,0.47483891
-2.30215108,8.70085189,0.01281863,0.48063648,0.16359216,1.95336853,0.31643956,5.77068281,0.06159474,0.51054000
-2.29614807,9.05656416,0.01389147,0.50643943,0.16751887,2.07602659,0.33456312,5.94482453,0.06584365,0.54706883
-2.29014507,9.41348973,0.01497547,0.53156647,0.17102904,2.19840078,0.35300168,6.12182473,0.07003365,0.58414362
-2.28414207,9.77043112,0.01606030,0.55581862,0.17416442,2.31983849,0.37167781,6.30158847,0.07411824,0.62147578
-2.27813907,10.12626056,0.01713546,0.57901298,0.17698181,2.43975183,0.39052562,6.48398407,0.07805205,0.65877570
-2.27213607,10.47992656,0.01819061,0.60098774,0.17955127,2.55763663,0.40949183,6.66882045,0.08179233,0.69575899
-2.26613307,10.83046020,0.01921585,0.62160696,0.18195382,2.67308945,0.42853648,6.85582702,0.08530032,0.73215317
-2.26013007,11.17698044,0.02020204,0.64076479,0.18427868,2.78582177,0.44763338,7.04463697,0.08854264,0.76770437
-2.25412706,11.51869767,0.02114108,0.65838888,0.18662006,2.89567056,0.46676992,7.23477430,0.09149252,0.80218378
-2.24812406,11.85491485,0.02202619,0.67444273,0.18907365,3.00260471,0.48594640,7.42564497,0.09413081,0.83539342
-2.24212106,12.18502549,0.02285212,0.68892692,0.19173296,3.10672676,0.50517458,7.61653218,0.09644682,0.86717100
-2.23611806,12.50850811,0.02361536,0.70187878,0.19468571,3.20826970,0.52447556,7.80659595,0.09843871,0.89739360
-2.23011506,12.82491670,0.02431420,0.71337081,0.19801019,3.30758883,0.54387699,7.99487659,0.10011375,0.92597986
-2.22411206,13.13386732,0.02494884,0.72350744,0.20177209,3.40514873,0.56340953,8.18030202,0.10148805,0.95289054
-2.21810905,13.43502110,0.02552135,0.73242056,0.20602158,3.50150578,0.58310282,8.36169853,0.10258607,0.97812747
-2.21210605,13.72806422,0.02603558,0.74026377,0.21079107,3.59728683,0.60298106,8.53780463,0.10343977,1.00173080
-2.20610305,14.01268582,0.02649699,0.74720569,0.21609353,3.69316464,0.62305835,8.70728757,0.10408752,1.02377469
-2.20010005,14.28855502,0.02691249,0.75342268,0.22192168,3.78983112,0.64333415,8.86876222,0.10457273,1.04436175
-2.19409705,14.55529840,0.02729013,0.75909125,0.22824783,3.88796925,0.66378903,9.02081202,0.10494238,1.06361624
-2.18809405,14.81247950,0.02763881,0.76438070,0.23502470,3.98822464,0.68438107,9.16201147,0.10524545,1.08167671
-2.18209105,15.05958169,0.02796796,0.76944628,0.24218701,4.09117792,0.70504310,9.29095022,0.10553134,1.09868808
-2.17608804,15.29599605,0.02828720,0.77442331,0.24965374,4.19731874,0.72568109,9.40625814,0.10584830,1.11479387
-2.17008504,15.52101523,0.02860598,0.77942266,0.25733127,4.30702238,0.74617384,9.50663147,0.10624210,1.13012869
-2.16408204,15.73383445,0.02893328,0.78452769,0.26511687,4.42052970,0.76637410,9.59085946,0.10675471,1.14481154
-2.15807904,15.93356005,0.02927727,0.78979298,0.27290274,4.53793118,0.78611118,9.65785145,0.10742329,1.15894008
-2.15207604,16.11922592,0.02964512,0.79524479,0.28058021,4.65915548,0.80519495,9.70666383,0.10827939,1.17258617
-2.14607304,16.28981753,0.03004268,0.80088330,0.28804404,4.78396291,0.82342122,9.73652653,0.10934835,1.18579286
-2.14007004,16.44430276,0.03047443,0.80668636,0.29519654,4.91194414,0.84057817,9.74686837,0.11064889,1.19857286
-2.13406703,16.58166868,0.03094328,0.81261453,0.30195132,5.04252426,0.85645362,9.73734072,0.11219299,1.21090862
-2.12806403,16.70096271,0.03145060,0.81861710,0.30823664,5.17497203,0.87084278,9.70783858,0.11398582,1.22275380
-2.12206103,16.80133645,0.03199620,0.82463868,0.31399798,5.30841437,0.88355611,9.65851833,0.11602589,1.23403615
-2.11605803,16.88209033,0.03257845,0.83062588,0.31919993,5.44185574,0.89442691,9.58981115,0.11830526,1.24466157
-2.11005503,16.94271704,0.03319442,0.83653370,0.32382718,5.57420197,0.90331826,9.50243134,0.12080982,1.25451912
-2.10405203,16.98294168,0.03384014,0.84233127,0.32788465,5.70428807,0.91012899,9.39737849,0.12351960,1.26348671
-2.09804902,17.00275655,0.03451083,0.84800650,0.33139673,5.83090921,0.91479838,9.27593294,0.12640914,1.27143727
-2.09204602,17.00244891,0.03520127,0.85356948,0.33440571,5.95285416,0.91730929,9.13964380,0.12944787,1.27824508
-2.08604302,16.98261995,0.03590619,0.85905437,0.33696945,6.06894004,0.91768978,8.99030917,0.13260049,1.28379201
-2.08004002,16.94419363,0.03662069,0.86451976,0.33915848,6.17804731,0.91601293,8.82994847,0.13582740,1.28797333
-2.07403702,16.88841449,0.03734067,0.87004741,0.34105263,6.27915369,0.91239502,8.66076707,0.13908524,1.29070307
-2.06803402,16.81683368,0.03806334,0.87573964,0.34273731,6.37136573,0.90699220,8.48511373,0.14232738,1.29191844
-2.06203102,16.73128325,0.03878763,0.88171536,0.34429971,6.45394655,0.89999574,8.30543176,0.14550468,1.29158340
-2.05602801,16.63383868,0.03951466,0.88810514,0.34582501,6.52633857,0.89162613,8.12420502,0.14856615,1.28969109
-2.05002501,16.52677071,0.04024809,0.89504546,0.34739277,6.58817999,0.88212631,7.94390040,0.15145995,1.28626503
-2.04402201,16.41248742,0.04099446,0.90267250,0.34907362,6.63931402,0.87175433,7.76690845,0.15413433,1.28135915
-2.03801901,16.29346844,0.04176341,0.91111586,0.35092640,6.67979035,0.86077572,7.59548412,0.15653881,1.27505658
-2.03201601,16.17219328,0.04256776,0.92049225,0.35299578,6.70985837,0.84945588,7.43168972,0.15862533,1.26746717
-2.02601301,16.05106627,0.04342351,0.93089966,0.35531048,6.72995250,0.83805272,7.27734212,0.16034954,1.25872400
-2.02001001,15.93234091,0.04434959,0.94241210,0.35788202,6.74066999,0.82680986,7.13396618,0.16167206,1.24897893
