energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-3.28664332,2.41522692,0.84316920,0.52888083,0.00456026,0.10941658,0.01449857,1.08433632,0.69282459,0.67456605
-3.28064032,2.49008825,0.87493335,0.54511915,0.00455318,0.11290028,0.01464447,1.12027740,0.71737954,0.69579423
-3.27463732,2.56237114,0.90792280,0.56142681,0.00452064,0.11631594,0.01477699,1.15461358,0.74113736,0.71581015
-3.26863432,2.63117263,0.94183692,0.57763741,0.00446335,0.11961642,0.01489849,1.18693891,0.76380438,0.73430289
-3.26263132,2.69561861,0.97635561,0.59357901,0.00438256,0.12275620,0.01501187,1.21686981,0.78509548,0.75097466
-3.25662831,2.75488533,1.01114461,0.60907785,0.00428005,0.12569251,0.01512039,1.24405469,0.80474124,0.76554906
-3.25062531,2.80821814,1.04585997,0.62396175,0.00415802,0.12838627,0.01522740,1.26818193,0.82249420,0.77777866
-3.24462231,2.85494688,1.08015146,0.63806298,0.00401901,0.13080277,0.01533605,1.28898620,0.83813399,0.78745166
-3.23861931,2.89449743,1.11366498,0.65122075,0.00386583,0.13291216,0.01544907,1.30625268,0.85147111,0.79439748
-3.23261631,2.92639932,1.14604408,0.66328304,0.00370145,0.13468963,0.01556843,1.31981925,0.86234942,0.79849094
-3.22661331,2.95028942,1.17693088,0.67410808,0.00352888,0.13611549,0.01569516,1.32957652,0.87064726,0.79965507
-3.22061031,2.96591194,1.20596666,0.68356529,0.00335108,0.13717500,0.01582910,1.33546608,0.87627727,0.79786236
-3.21460730,2.97311522,1.23279251,0.69153597,0.00317088,0.13785807,0.01596877,1.33747703,0.87918518,0.79313449
-3.20860430,2.97184595,1.25705045,0.69791369,0.00299088,0.13815892,0.01611133,1.33564123,0.87934776,0.78554069
-3.20260130,2.96214137,1.27838534,0.70260458,0.00281340,0.13807563,0.01625258,1.33002756,0.87677010,0.77519470
-3.19659830,2.94412033,1.29644796,0.70552765,0.00264044,0.13760977,0.01638704,1.32073579,0.87148262,0.76225066
-3.19059530,2.91797394,1.31089935,0.70661510,0.00247361,0.13676596,0.01650817,1.30789033,0.86353806,0.74689808
-3.18459230,2.88395632,1.32141669,0.70581281,0.00231419,0.13555158,0.01660859,1.29163425,0.85300855,0.72935617
-3.17858929,2.84237623,1.32770044,0.70308107,0.00216307,0.13397651,0.01668041,1.27212406,0.83998319,0.70986787
-3.17258629,2.79358985,1.32948275,0.69839537,0.00202081,0.13205299,0.01671558,1.24952535,0.82456604,0.68869364
-3.16658329,2.73799513,1.32653676,0.69174743,0.00188767,0.12979549,0.01670626,1.22400960,0.80687477,0.66610562
-3.16058029,2.67602764,1.31868629,0.68314630,0.00176364,0.12722070,0.01664524,1.19575212,0.78703984,0.64238208
-3.15457729,2.60815803,1.30581543,0.67261942,0.00164854,0.12434755,0.01652628,1.16493119,0.76520424,0.61780252
-3.14857429,2.53489073,1.28787754,0.66021363,0.00154201,0.12119719,0.01634447,1.13172821,0.74152362,0.59264349
-3.14257129,2.45676363,1.26490287,0.64599591,0.00144363,0.11779300,0.01609648,1.09632879,0.71616669,0.56717528
-3.13656828,2.37434829,1.23700442,0.63005382,0.00135292,0.11416054,0.01578081,1.05892434,0.68931558,0.54165942
-3.13056528,2.28825015,1.20438142,0.61249545,0.00126942,0.11032744,0.01539787,1.01971404,0.66116616,0.51634698
-3.12456228,2.19910822,1.16732013,0.59344886,0.00119275,0.10632320,0.01495007,0.97890676,0.63192796,0.49147766
-3.11855928,2.10759393,1.12619167,0.57306100,0.00112257,0.10217891,0.01444177,0.93672272,0.60182360,0.46727930
-3.11255628,2.01440852,1.08144679,0.55149594,0.00105868,0.09792688,0.01387916,0.89339459,0.57108761,0.44396797
-3.10655328,1.92027891,1.03360771,0.52893259,0.00100098,0.09360025,0.01327004,0.84916789,0.53996452,0.42174812
-3.10055028,1.82595176,0.98325717,0.50556191,0.00094950,0.08923244,0.01262361,0.80430041,0.50870626,0.40081280
-3.09454727,1.73218575,0.93102526,0.48158363,0.00090438,0.08485671,0.01195012,0.75906081,0.47756888,0.38134374
-3.08854427,1.63974219,0.87757432,0.45720274,0.00086586,0.08050567,0.01126057,0.71372621,0.44680871,0.36351102
-3.08254127,1.54937423,0.82358269,0.43262580,0.00083423,0.07621073,0.01056631,0.66857910,0.41667802,0.34747238
-3.07653827,1.46181505,0.76972789,0.40805719,0.00080987,0.07200179,0.00987874,0.62390345,0.38742046,0.33337192
-3.07053527,1.37776538,0.71666989,0.38369556,0.00079315,0.06790686,0.00920895,0.57998049,0.35926643,0.32133829
-3.06453227,1.29788106,0.66503525,0.35973055,0.00078443,0.06395185,0.00856741,0.53708426,0.33242858,0.31148237
-3.05852926,1.22276093,0.61540250,0.33633993,0.00078403,0.06016045,0.00796371,0.49547726,0.30709762,0.30389453
-3.05252626,1.15293577,0.56828954,0.31368722,0.00079219,0.05655411,0.00740636,0.45540628,0.28343873,0.29864154
-3.04652326,1.08885868,0.52414320,0.29191997,0.00080907,0.05315212,0.00690261,0.41709894,0.26158861,0.29576343
-3.04052026,1.03089736,0.48333148,0.27116862,0.00083468,0.04997177,0.00645833,0.38076072,0.24165333,0.29527039
-3.03451726,0.97932858,0.44613843,0.25154599,0.00086891,0.04702857,0.00607800,0.34657299,0.22370716,0.29714009
-3.02851426,0.93433525,0.41276191,0.23314746,0.00091150,0.04433651,0.00576468,0.31469187,0.20779223,0.30131539
-3.02251126,0.89600600,0.38331387,0.21605165,0.00096204,0.04190829,0.00552007,0.28524796,0.19391921,0.30770299
-3.01650825,0.86433745,0.35782329,0.20032156,0.00101998,0.03975562,0.00534461,0.25834701,0.18206883,0.31617295
-3.01050525,0.83923911,0.33624125,0.18600622,0.00108464,0.03788934,0.00523756,0.23407134,0.17219424,0.32655934
-3.00450225,0.82054057,0.31844789,0.17314246,0.00115525,0.03631961,0.00519722,0.21248187,0.16422406,0.33866218
-2.99849925,0.80800089,0.30426095,0.16175698,0.00123094,0.03505591,0.00522102,0.19362064,0.15806593,0.35225059
-2.99249625,0.80131960,0.29344534,0.15186836,0.00131084,0.03410702,0.00530573,0.17751359,0.15361055,0.36706716
-2.98649325,0.80014905,0.28572348,0.14348905,0.00139407,0.03348084,0.00544765,0.16417343,0.15073587,0.38283361
-2.98049025,0.80410745,0.28078595,0.13662712,0.00147983,0.03318418,0.00564275,0.15360238,0.14931134,0.39925725
-2.97448724,0.81279221,0.27830198,0.13128776,0.00156743,0.03322242,0.00588684,0.14579460,0.14920210,0.41603839
-2.96848424,0.82579279,0.27792967,0.12747433,0.00165635,0.03359909,0.00617570,0.14073816,0.15027287,0.43287813
-2.96248124,0.84270280,0.27932544,0.12518903,0.00174631,0.03431544,0.00650521,0.13841645,0.15239137,0.44948638
-2.95647824,0.86313054,0.28215256,0.12443296,0.00183731,0.03536989,0.00687144,0.13880889,0.15543125,0.46558971
-2.95047524,0.88670776,0.28608861,0.12520575,0.00192968,0.03675761,0.00727074,0.14189085,0.15927442,0.48093873
-2.94447224,0.91309603,0.29083163,0.12750459,0.00202413,0.03846995,0.00769974,0.14763293,0.16381257,0.49531463
-2.93846923,0.94199076,0.29610497,0.13132272,0.00212174,0.04049401,0.00815540,0.15599943,0.16894807,0.50853465
-2.93246623,0.97312232,0.30166085,0.13664751,0.00222404,0.04281227,0.00863501,0.16694625,0.17459404,0.52045614
-2.92646323,1.00625468,0.30728251,0.14345814,0.00233294,0.04540225,0.00913612,0.18041822,0.18067379,0.53097916
-2.92046023,1.04118141,0.31278524,0.15172304,0.00245075,0.04823635,0.00965651,0.19634609,0.18711959,0.54004743
-2.91445723,1.07771945,0.31801615,0.16139713,0.00258013,0.05128177,0.01019411,0.21464330,0.19387096,0.54764763
-2.90845423,1.11570109,0.32285313,0.17241919,0.00272401,0.05450060,0.01074693,0.23520283,0.20087252,0.55380710
-2.90245123,1.15496469,0.32720289,0.18470934,0.00288556,0.05785003,0.01131294,0.25789420,0.20807163,0.55859019
-2.89644822,1.19534477,0.33099846,0.19816703,0.00306802,0.06128283,0.01189000,0.28256098,0.21541596,0.56209323
-2.89044522,1.23666219,0.33419629,0.21266944,0.00327463,0.06474785,0.01247573,0.30901903,0.22285113,0.56443871
-2.88444222,1.27871510,0.33677312,0.22807079,0.00350844,0.06819082,0.01306746,0.33705554,0.23031860,0.56576871
-2.87843922,1.32127147,0.33872288,0.24420242,0.00377225,0.07155524,0.01366210,0.36642925,0.23775406,0.56623803
-2.87243622,1.36406365,0.34005369,0.26087387,0.00406835,0.07478344,0.01425613,0.39687182,0.24508625,0.56600746
-2.86643322,1.40678564,0.34078526,0.27787509,0.00439843,0.07781774,0.01484550,0.42809049,0.25223647,0.56523723
-2.86043022,1.44909339,0.34094655,0.29497965,0.00476339,0.08060174,0.01542566,0.45977220,0.25911884,0.56408134
-2.85442721,1.49060826,0.34057404,0.31194899,0.00516323,0.08308162,0.01599152,0.49158884,0.26564121,0.56268261
-2.84842421,1.53092378,0.33971040,0.32853763,0.00559691,0.08520748,0.01653750,0.52320381,0.27170680,0.56116894
-2.84242121,1.56961537,0.33840365,0.34449909,0.00606224,0.08693465,0.01705759,0.55427959,0.27721651,0.55965072
-2.83641821,1.60625272,0.33670684,0.35959239,0.00655585,0.08822494,0.01754544,0.58448602,0.28207167,0.55821955
-2.83041521,1.64041415,0.33467792,0.37358880,0.00707313,0.08904769,0.01799443,0.61350909,0.28617724,0.55694808
-2.82441221,1.67170236,0.33237994,0.38627862,0.00760830,0.08938078,0.01839788,0.64105981,0.28944521,0.55589102
-2.81840920,1.69976047,0.32988127,0.39747765,0.00815445,0.08921126,0.01874911,0.66688277,0.29179799,0.55508707
-2.81240620,1.72428773,0.32725582,0.40703297,0.00870364,0.08853591,0.01904168,0.69076405,0.29317171,0.55456154
-2.80640320,1.74505361,0.32458298,0.41482789,0.00924714,0.08736137,0.01926951,0.71253789,0.29351910,0.55432937
-2.80040020,1.76190971,0.32194727,0.42078570,0.00977556,0.08570408,0.01942712,0.73209200,0.29281190,0.55439835
-2.79439720,1.77479834,0.31943760,0.42487204,0.01027915,0.08358990,0.01950972,0.74937090,0.29104263,0.55477216
-2.78839420,1.78375741,0.31714593,0.42709577,0.01074808,0.08105345,0.01951346,0.76437722,0.28822557,0.55545295
-2.78239120,1.78892090,0.31516545,0.42750821,0.01117273,0.07813719,0.01943553,0.77717067,0.28439698,0.55644335
-2.77638819,1.79051485,0.31358828,0.42620090,0.01154400,0.07489030,0.01927428,0.78786464,0.27961444,0.55774750
-2.77038519,1.78884874,0.31250266,0.42330172,0.01185361,0.07136733,0.01902934,0.79662052,0.27395545,0.55937122
-2.76438219,1.78430269,0.31198990,0.41896981,0.01209441,0.06762684,0.01870167,0.80363980,0.26751525,0.56132101
-2.75837919,1.77731080,0.31212103,0.41338932,0.01226062,0.06372982,0.01829360,0.80915433,0.26040406,0.56360216
-2.75237619,1.76834158,0.31295364,0.40676233,0.01234804,0.05973828,0.01780881,0.81341515,0.25274389,0.56621594
-2.74637319,1.75787636,0.31452887,0.39930133,0.01235425,0.05571378,0.01725229,0.81668024,0.24466498,0.56915605
-2.74037019,1.74638685,0.31686889,0.39122152,0.01227867,0.05171610,0.01663025,0.81920206,0.23630220,0.57240472
-2.73436718,1.73431299,0.31997516,0.38273333,0.01212262,0.04780216,0.01594999,0.82121517,0.22779151,0.57592858
-2.72836418,1.72204245,0.32382749,0.37403557,0.01188932,0.04402501,0.01521979,0.82292490,0.21926663,0.57967494
-2.72236118,1.70989286,0.32838430,0.36530932,0.01158377,0.04043316,0.01444868,0.82449744,0.21085612,0.58356846
-2.71635818,1.69809803,0.33358398,0.35671311,0.01121265,0.03707012,0.01364629,0.82605211,0.20268105,0.58750888
-2.71035518,1.68679877,0.33934750,0.34837935,0.01078410,0.03397420,0.01282263,0.82765618,0.19485323,0.59137001
-2.70435218,1.67603927,0.34558228,0.34041228,0.01030748,0.03117850,0.01198788,0.82932264,0.18747410,0.59500006
-2.69834917,1.66576902,0.35218703,0.33288740,0.00979316,0.02871116,0.01115218,0.83101112,0.18063436,0.59822374
-2.69234617,1.65585061,0.35905760,0.32585242,0.00925218,0.02659577,0.01032546,0.83263191,0.17441416,0.60084598
-2.68634317,1.64607271,0.36609331,0.31932959,0.00869604,0.02485187,0.00951722,0.83405305,0.16888389,0.60265723
-2.68034017,1.63616786,0.37320363,0.31331916,0.00813635,0.02349555,0.00873643,0.83510997,0.16410539,0.60344025
-2.67433717,1.62583375,0.38031470,0.30780382,0.00758461,0.02254010,0.00799134,0.83561732,0.16013340,0.60297809
-2.66833417,1.61475700,0.38737527,0.30275377,0.00705196,0.02199649,0.00728943,0.83538227,0.15701718,0.60106274
-2.66233117,1.60263790,0.39436168,0.29813202,0.00654897,0.02187395,0.00663729,0.83421840,0.15480203,0.59750430
-2.65632816,1.58921445,0.40128151,0.29389970,0.00608549,0.02218022,0.00604059,0.83195958,0.15353050,0.59213987
-2.65032516,1.57428449,0.40817540,0.29002095,0.00567043,0.02292174,0.00550406,0.82847273,0.15324329,0.58484190
-2.64432216,1.55772407,0.41511701,0.28646711,0.00531172,0.02410362,0.00503149,0.82366891,0.15397949,0.57552541
-2.63831916,1.53950122,0.42221065,0.28321990,0.00501619,0.02572930,0.00462570,0.81751178,0.15577624,0.56415363
-2.63231616,1.51968391,0.42958687,0.28027352,0.00478949,0.02780014,0.00428863,0.81002300,0.15866756,0.55074181
-2.62631316,1.49844158,0.43739582,0.27763537,0.00463606,0.03031472,0.00402131,0.80128423,0.16268261,0.53535886
-2.62031016,1.47604019,0.44579868,0.27532549,0.00455912,0.03326794,0.00382392,0.79143533,0.16784317,0.51812677
-2.61430715,1.45283077,0.45495759,0.27337468,0.00456059,0.03665011,0.00369581,0.78066901,0.17416060,0.49921770
-2.60830415,1.42923215,0.46502447,0.27182148,0.00464113,0.04044588,0.00363554,0.76922210,0.18163240,0.47884897
-2.60230115,1.40570884,0.47612925,0.27070823,0.00480007,0.04463326,0.00364089,0.75736385,0.19023862,0.45727612
-2.59629815,1.38274526,0.48836826,0.27007634,0.00503545,0.04918263,0.00370889,0.74538214,0.19993828,0.43478444
-2.59029515,1.36081785,0.50179334,0.26996136,0.00534399,0.05405602,0.00383583,0.73356802,0.21066613,0.41167931
-2.58429215,1.34036678,0.51640233,0.27038787,0.00572110,0.05920656,0.00401726,0.72219995,0.22233000,0.38827588
-2.57828914,1.32176886,0.53213171,0.27136482,0.00616088,0.06457824,0.00424804,0.71152818,0.23480901,0.36488858
-2.57228614,1.30531325,0.54885166,0.27288145,0.00665617,0.07010609,0.00452232,0.70176057,0.24795283,0.34182093
-2.56628314,1.29118157,0.56636419,0.27490424,0.00719861,0.07571667,0.00483362,0.69305049,0.26158217,0.31935608
-2.56028014,1.27943347,0.58440446,0.27737503,0.00777870,0.08132910,0.00517485,0.68548751,0.27549074,0.29774858
-2.55427714,1.26999866,0.60264551,0.28021047,0.00838594,0.08685642,0.00553839,0.67909152,0.28944849,0.27721756
-2.54827414,1.26267575,0.62070619,0.28330302,0.00900898,0.09220736,0.00591619,0.67381052,0.30320635,0.25794164
-2.54227114,1.25713825,0.63816209,0.28652332,0.00963581,0.09728855,0.00629987,0.66952228,0.31650216,0.24005575
-2.53626813,1.25294715,0.65455912,0.28972395,0.01025398,0.10200685,0.00668089,0.66603974,0.32906775,0.22364976
-2.53026513,1.24956966,0.66942901,0.29274442,0.01085089,0.10627202,0.00705067,0.66311983,0.34063679,0.20876901
-2.52426213,1.24640287,0.68230610,0.29541706,0.01141404,0.10999935,0.00740081,0.66047527,0.35095313,0.19541646
-2.51825913,1.24280131,0.69274475,0.29757362,0.01193137,0.11311232,0.00772323,0.65778867,0.35977930,0.18355645
-2.51225613,1.23810669,0.70033630,0.29905210,0.01239153,0.11554506,0.00801043,0.65472808,0.36690475,0.17311955
-2.50625313,1.23167848,0.70472508,0.29970366,0.01278425,0.11724457,0.00825561,0.65096342,0.37215343,0.16400842
-2.50025013,1.22292363,0.70562247,0.29939903,0.01310056,0.11817255,0.00845291,0.64618255,0.37539038,0.15610427
-2.49424712,1.21132407,0.70281849,0.29803424,0.01333309,0.11830677,0.00859757,0.64010657,0.37652704,0.14927356
-2.48824412,1.19646047,0.69619036,0.29553537,0.01347629,0.11764187,0.00868602,0.63250328,0.37552490,0.14337472
-2.48224112,1.17803154,0.68570769,0.29186204,0.01352656,0.11618970,0.00871604,0.62319843,0.37239754,0.13826451
-2.47623812,1.15586763,0.67143409,0.28700946,0.01348236,0.11397896,0.00868682,0.61208409,0.36721069,0.13380392
-2.47023512,1.12993863,0.65352524,0.28100912,0.01334425,0.11105437,0.00859894,0.59912397,0.36008055,0.12986321
-2.46423212,1.10035558,0.63222358,0.27392789,0.01311485,0.10747527,0.00845443,0.58435550,0.35117039,0.12632614
-2.45822911,1.06736658,0.60784999,0.26586581,0.01279870,0.10331385,0.00825665,0.56788869,0.34068552,0.12309321
-2.45222611,1.03134716,0.58079290,0.25695256,0.01240214,0.09865297,0.00801022,0.54990208,0.32886707,0.12008386
-2.44622311,0.99278613,0.55149556,0.24734297,0.01193305,0.09358378,0.00772090,0.53063608,0.31598475,0.11723770
-2.44022011,0.95226762,0.52044187,0.23721165,0.01140058,0.08820319,0.00739543,0.51038411,0.30232899,0.11451481
-2.43421711,0.91045061,0.48814177,0.22674723,0.01081484,0.08261133,0.00704134,0.48948229,0.28820291,0.11189520
-2.42821411,0.86804695,0.45511665,0.21614626,0.01018659,0.07690912,0.00666678,0.46829812,0.27391437,0.10937760
-2.42221111,0.82579914,0.42188536,0.20560730,0.00952688,0.07119603,0.00628033,0.44721880,0.25976856,0.10697768
-2.41620810,0.78445889,0.38895165,0.19532531,0.00884677,0.06556807,0.00589077,0.42663995,0.24606135,0.10472600
-2.41020510,0.74476742,0.35679305,0.18548663,0.00815697,0.06011614,0.00550699,0.40695499,0.23307373,0.10266564
-2.40420210,0.70743843,0.32585188,0.17626475,0.00746762,0.05492476,0.00513772,0.38854584,0.22106745,0.10084987
-2.39819910,0.67314399,0.29652826,0.16781693,0.00678802,0.05007110,0.00479147,0.37177516,0.21028198,0.09933998
-2.39219610,0.64250409,0.26917532,0.16028187,0.00612647,0.04562445,0.00447635,0.35698045,0.20093282,0.09820318
-2.38619310,0.61607954,0.24409653,0.15377827,0.00549013,0.04164593,0.00419999,0.34446983,0.19321104,0.09751099
-2.38019010,0.59436833,0.22154477,0.14840438,0.00488495,0.03818858,0.00396945,0.33451974,0.18728394,0.09733780
-2.37418709,0.57780495,0.20172314,0.14423833,0.00431559,0.03529754,0.00379112,0.32737418,0.18329662,0.09775990
-2.36818409,0.56676212,0.18478684,0.14133918,0.00378550,0.03301042,0.00367069,0.32324521,0.18137417,0.09885474
-2.36218109,0.56155423,0.17084613,0.13974843,0.00329692,0.03135780,0.00361304,0.32231441,0.18162421,0.10070050
-2.35617809,0.56244169,0.15996959,0.13949183,0.00285098,0.03036358,0.00362226,0.32473482,0.18413941,0.10337568
-2.35017509,0.56963540,0.15218763,0.14058129,0.00244782,0.03004538,0.00370150,0.33063292,0.18899977,0.10695881
-2.34417209,0.58330051,0.14749584,0.14301673,0.00208672,0.03041479,0.00385299,0.34011028,0.19627430,0.11152797
-2.33816908,0.60355875,0.14585785,0.14678754,0.00176623,0.03147740,0.00407789,0.35324437,0.20602186,0.11716000
-2.33216608,0.63048886,0.14720770,0.15187376,0.00148432,0.03323273,0.00437630,0.37008836,0.21829101,0.12392939
-2.32616308,0.66412464,0.15145148,0.15824667,0.00123852,0.03567393,0.00474709,0.39066962,0.23311878,0.13190665
-2.32016008,0.70445054,0.15846831,0.16586885,0.00102607,0.03878740,0.00518791,0.41498694,0.25052822,0.14115606
-2.31415708,0.75139476,0.16811076,0.17469369,0.00084401,0.04255217,0.00569506,0.44300629,0.27052495,0.15173294
-2.30815408,0.80482037,0.18020483,0.18466436,0.00068930,0.04693933,0.00626347,0.47465567,0.29309271,0.16368025
-2.30215108,0.86451475,0.19454967,0.19571253,0.00055894,0.05191139,0.00688666,0.50981895,0.31818832,0.17702487
-2.29614807,0.93017832,0.21091735,0.20775670,0.00045000,0.05742174,0.00755674,0.54832947,0.34573609,0.19177339
-2.29014507,1.00141323,0.22905287,0.22070053,0.00035972,0.06341428,0.00826447,0.58996367,0.37562238,0.20790793
-2.28414207,1.07771328,0.24867470,0.23443138,0.00028549,0.06982318,0.00899932,0.63443543,0.40769038,0.22538193
-2.27813907,1.15845577,0.26947615,0.24881909,0.00022497,0.07657303,0.00974964,0.68139167,0.44173575,0.24411642
-2.27213607,1.24289656,0.29112751,0.26371531,0.00017601,0.08357926,0.01050282,0.73040967,0.47750341,0.26399688
-2.26613307,1.33016905,0.31327949,0.27895356,0.00013673,0.09074896,0.01124554,0.78099677,0.51468588,0.28487102
-2.26013007,1.41928783,0.33556754,0.29435007,0.00010545,0.09798205,0.01196408,0.83259268,0.55292345,0.30654777
-2.25412706,1.50915754,0.35761747,0.30970550,0.00008075,0.10517287,0.01264461,0.88457472,0.59180638,0.32879767
-2.24812406,1.59858702,0.37905188,0.32480764,0.00006139,0.11221210,0.01327360,0.93626607,0.63087934,0.35135484
-2.24212106,1.68630879,0.39949750,0.33943485,0.00004634,0.11898898,0.01383812,0.98694693,0.66964794,0.37392049
-2.23611806,1.77100339,0.41859301,0.35336046,0.00003473,0.12539373,0.01432629,1.03586848,0.70758737,0.39616823
-2.23011506,1.85132783,0.43599717,0.36635765,0.00002584,0.13132016,0.01472757,1.08226900,0.74415290,0.41775082
-2.22411206,1.92594731,0.45139677,0.37820485,0.00001909,0.13666829,0.01503315,1.12539178,0.77879184,0.43830837
-2.21810905,1.99356891,0.46451425,0.38869139,0.00001401,0.14134685,0.01523618,1.16450408,0.81095669,0.45747759
-2.21210605,2.05297590,0.47511442,0.39762301,0.00001020,0.14527572,0.01533200,1.19891640,0.84011875,0.47490188
-2.20610305,2.10306142,0.48301023,0.40482728,0.00000738,0.14838796,0.01531832,1.22800124,0.86578201,0.49024176
-2.20010005,2.14285985,0.48806704,0.41015836,0.00000529,0.15063161,0.01519524,1.25121061,0.88749641,0.50318525
-2.19409705,2.17157472,0.49020548,0.41350112,0.00000377,0.15197092,0.01496526,1.26809153,0.90487023,0.51345774
-2.18809405,2.18860196,0.48940259,0.41477441,0.00000267,0.15238721,0.01463317,1.27829885,0.91758095,0.52083091
-2.18209105,2.19354736,0.48569122,0.41393320,0.00000188,0.15187911,0.01420587,1.28160498,0.92538423,0.52513029
-2.17608804,2.18623767,0.47915785,0.41096977,0.00000131,0.15046236,0.01369213,1.27790598,0.92812064,0.52624112
-2.17008504,2.16672496,0.46993878,0.40591363,0.00000091,0.14816904,0.01310230,1.26722394,0.92571993,0.52411225
-2.16408204,2.13528393,0.45821509,0.39883045,0.00000062,0.14504637,0.01244790,1.24970561,0.91820268,0.51875788
-2.15807904,2.09240263,0.44420631,0.38981989,0.00000043,0.14115513,0.01174132,1.22561731,0.90567933,0.51025709
-2.15207604,2.03876698,0.42816346,0.37901263,0.00000029,0.13656769,0.01099537,1.19533648,0.88834665,0.49875118
-2.14607304,1.97523978,0.41036142,0.36656646,0.00000019,0.13136583,0.01022293,1.15934030,0.86648191,0.48443905
-2.14007004,1.90283527,0.39109116,0.35266198,0.00000013,0.12563844,0.00943657,1.11819183,0.84043494,0.46757062
-2.13406703,1.82269034,0.37065198,0.33749775,0.00000009,0.11947914,0.00864824,1.07252432,0.81061846,0.44843892
-2.12806403,1.73603349,0.34934420,0.32128528,0.00000006,0.11298389,0.00786900,1.02302429,0.77749710,0.42737093
-2.12206103,1.64415285,0.32746235,0.30424399,0.00000004,0.10624878,0.00710876,0.97041406,0.74157552,0.40471778
-2.11605803,1.54836434,0.30528909,0.28659625,0.00000003,0.09936799,0.00637615,0.91543429,0.70338599,0.38084461
-2.11005503,1.44998117,0.28309021,0.26856277,0.00000002,0.09243192,0.00567840,0.85882714,0.66347602,0.35612057
-2.10405203,1.35028553,0.26111040,0.25035834,0.00000002,0.08552569,0.00502132,0.80132065,0.62239625,0.33090936
-2.09804902,1.25050335,0.23957021,0.23218803,0.00000002,0.07872788,0.00440927,0.74361449,0.58068911,0.30556056
-2.09204602,1.15178266,0.21866397,0.21424407,0.00000003,0.07210961,0.00384528,0.68636774,0.53887843,0.28040215
-2.08604302,1.05517605,0.19855870,0.19670323,0.00000004,0.06573391,0.00333113,0.63018869,0.49746034,0.25573434
-2.08004002,0.96162739,0.17939394,0.17972482,0.00000005,0.05965539,0.00286750,0.57562688,0.45689555,0.23182488
-2.07403702,0.87196284,0.16128239,0.16344942,0.00000008,0.05392019,0.00245412,0.52316736,0.41760319,0.20890595
-2.06803402,0.78688609,0.14431125,0.14799805,0.00000011,0.04856613,0.00209002,0.47322718,0.37995621,0.18717251
-2.06203102,0.70697745,0.12854416,0.13347198,0.00000016,0.04362308,0.00177367,0.42615395,0.34427827,0.16678219
-2.05602801,0.63269655,0.11402361,0.11995300,0.00000022,0.03911350,0.00150321,0.38222627,0.31084217,0.14785646
-2.05002501,0.56438793,0.10077369,0.10750407,0.00000032,0.03505302,0.00127664,0.34165576,0.27986952,0.13048295
-2.04402201,0.50228931,0.08880317,0.09617038,0.00000044,0.03145114,0.00109205,0.30459054,0.25153172,0.11471882
-2.03801901,0.44654167,0.07810863,0.08598068,0.00000062,0.02831201,0.00094774,0.27111970,0.22595175,0.10059479
-2.03201601,0.39720078,0.06867773,0.07694872,0.00000086,0.02563506,0.00084245,0.24127868,0.20320693,0.08811978
-2.02601301,0.35424955,0.06049246,0.06907496,0.00000119,0.02341579,0.00077547,0.21505505,0.18333210,0.07728587
-2.02001001,0.31761071,0.05353230,0.06234819,0.00000163,0.02164632,0.00074680,0.19239466,0.16632335,0.06807335
-2.01400700,0.28715941,0.04777722,0.05674732,0.00000222,0.02031606,0.00075726,0.17320771,0.15214181,0.06045572
-2.00800400,0.26273529,0.04321055,0.05224297,0.00000300,0.01941211,0.00080860,0.15737476,0.14071764,0.05440454
-2.00200100,0.24415381,0.03982146,0.04879909,0.00000404,0.01891977,0.00090353,0.14475234,0.13195388,0.04989382
-1.99599800,0.23121644,0.03760727,0.04637439,0.00000540,0.01882279,0.00104584,0.13517818,0.12573021,0.04690399
-1.98999500,0.22371969,0.03657530,0.04492370,0.00000717,0.01910374,0.00124036,0.12847589,0.12190643,0.04542530
-1.98399200,0.22146274,0.03674428,0.04439911,0.00000946,0.01974412,0.00149302,0.12445910,0.12032587,0.04546053
-1.97798899,0.22425366,0.03814535,0.04475099,0.00001240,0.02072460,0.00181076,0.12293507,0.12081843,0.04702700
-1.97198599,0.23191412,0.04082250,0.04592888,0.00001615,0.02202508,0.00220150,0.12370771,0.12320354,0.05015781
-1.96598299,0.24428267,0.04483232,0.04788217,0.00002090,0.02362485,0.00267400,0.12658019,0.12729293,0.05490223
-1.95997999,0.26121651,0.05024329,0.05056066,0.00002687,0.02550261,0.00323771,0.13135698,0.13289329,0.06132532
-1.95397699,0.28259185,0.05713426,0.05391498,0.00003432,0.02763664,0.00390259,0.13784558,0.13980892,0.06950661
-1.94797399,0.30830289,0.06559228,0.05789687,0.00004355,0.03000479,0.00467883,0.14585790,0.14784424,0.07953799
-1.94197099,0.33825938,0.07570976,0.06245936,0.00005489,0.03258471,0.00557656,0.15521128,0.15680642,0.09152068
-1.93596798,0.37238303,0.08758093,0.06755673,0.00006873,0.03535382,0.00660553,0.16572933,0.16650787,0.10556142
-1.92996498,0.41060258,0.10129772,0.07314448,0.00008550,0.03828955,0.00777473,0.17724251,0.17676870,0.12176795
-1.92396198,0.45284789,0.11694508,0.07917909,0.00010565,0.04136939,0.00909193,0.18958843,0.18741915,0.14024372
