energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,Y_p_up,Y_d_up
0.20110055,1.94429417,0.00249996,0.06411853,0.00736496,0.17689201,0.50382557,0.83190260,0.76221675,0.60455042
0.20710355,1.97344595,0.00252762,0.06478077,0.00757233,0.18457539,0.52721283,0.83751226,0.79464392,0.60844521
0.21310655,2.00057354,0.00255477,0.06531501,0.00776954,0.19203461,0.55010021,0.84228941,0.82607675,0.61161986
0.21910955,2.02582819,0.00258230,0.06572932,0.00795610,0.19923862,0.57235471,0.84636983,0.85633747,0.61416368
0.22511256,2.04941322,0.00261111,0.06603373,0.00813175,0.20616672,0.59386237,0.84990658,0.88529351,0.61618457
0.23111556,2.07157486,0.00264212,0.06623987,0.00829644,0.21280929,0.61453215,0.85306366,0.91286258,0.61780458
0.23711856,2.09259353,0.00267625,0.06636064,0.00845034,0.21916837,0.63429941,0.85601001,0.93901660,0.61915594
0.24312156,2.11277580,0.00271437,0.06640994,0.00859387,0.22525764,0.65312870,0.85891411,0.96378408,0.62037749
0.24912456,2.13244704,0.00275729,0.06640239,0.00872763,0.23110220,0.67101580,0.86193937,0.98725071,0.62161180
0.25512756,2.15194482,0.00280580,0.06635313,0.00885246,0.23673779,0.68798870,0.86524022,1.00955786,0.62300264
0.26113057,2.17161267,0.00286062,0.06627755,0.00896938,0.24220964,0.70410737,0.86895899,1.03089885,0.62469302
0.26713357,2.19179397,0.00292238,0.06619116,0.00907961,0.24757083,0.71946218,0.87322350,1.05151279,0.62682340
0.27313657,2.21282567,0.00299168,0.06610934,0.00918452,0.25288025,0.73417088,0.87814511,1.07167609,0.62953013
0.27913957,2.23503144,0.00306903,0.06604715,0.00928561,0.25820027,0.74837413,0.88381714,1.09169170,0.63294378
0.28514257,2.25871392,0.00315486,0.06601910,0.00938448,0.26359396,0.76222951,0.89031361,1.11187622,0.63718724
0.29114557,2.28414600,0.00324952,0.06603887,0.00948275,0.26912218,0.77590438,0.89768787,1.13254550,0.64237357
0.29714857,2.31156093,0.00335327,0.06611900,0.00958203,0.27484054,0.78956753,0.90597128,1.15399891,0.64860332
0.30315158,2.34114155,0.00346624,0.06627056,0.00968386,0.28079631,0.80338015,0.91517172,1.17650320,0.65596145
0.30915458,2.37300883,0.00358844,0.06650278,0.00978958,0.28702544,0.81748641,0.92527204,1.20027640,0.66451382
0.31515758,2.40721032,0.00371971,0.06682267,0.00990035,0.29354990,0.83200408,0.93622837,1.22547280,0.67430339
0.32116058,2.44370915,0.00385973,0.06723466,0.01001702,0.30037535,0.84701576,0.94796861,1.25216953,0.68534634
0.32716358,2.48237428,0.00400796,0.06774027,0.01014005,0.30748931,0.86256115,0.96039111,1.28035582,0.69762834
0.33316658,2.52297308,0.00416366,0.06833779,0.01026953,0.31486002,0.87863085,0.97336398,1.30992538,0.71110125
0.33916958,2.56516686,0.00432582,0.06902217,0.01040506,0.32243604,0.89516216,0.98672499,1.34067280,0.72568065
0.34517259,2.60851031,0.00449322,0.06978490,0.01054578,0.33014657,0.91203726,1.00028260,1.37229413,0.74124440
0.35117559,2.65245552,0.00466436,0.07061408,0.01069036,0.33790270,0.92908396,1.01381817,1.40439212,0.75763264
0.35717859,2.69636095,0.00483754,0.07149466,0.01083701,0.34559950,0.94607919,1.02708951,1.43648608,0.77464940
0.36318159,2.73950560,0.00501083,0.07240881,0.01098354,0.35311885,0.96275519,1.03983594,1.46802613,0.79206598
0.36918459,2.78110843,0.00518214,0.07333648,0.01112745,0.36033309,0.97880832,1.05178478,1.49841142,0.80962624
0.37518759,2.82035231,0.00534923,0.07425604,0.01126597,0.36710922,0.99391001,1.06265925,1.52701167,0.82705368
0.38119060,2.85641218,0.00550983,0.07514512,0.01139624,0.37331358,1.00771958,1.07218751,1.55319110,0.84406017
0.38719360,2.88848603,0.00566165,0.07598154,0.01151539,0.37881682,1.01989825,1.08011250,1.57633381,0.86035609
0.39319660,2.91582764,0.00580248,0.07674419,0.01162067,0.38349890,1.03012374,1.08620239,1.59586929,0.87566151
0.39919960,2.93777962,0.00593028,0.07741408,0.01170964,0.38725402,1.03810475,1.09026089,1.61129709,0.88971785
0.40520260,2.95380501,0.00604321,0.07797521,0.01178022,0.38999509,1.04359459,1.09213716,1.62220924,0.90229960
0.41120560,2.96351600,0.00613977,0.07841542,0.01183089,0.39165769,1.04640326,1.09173475,1.62830951,0.91322545
0.41720860,2.96669819,0.00621882,0.07872712,0.01186072,0.39220323,1.04640749,1.08901893,1.62942842,0.92236829
0.42321161,2.96332887,0.00627963,0.07890777,0.01186948,0.39162122,1.04355794,1.08402214,1.62553320,0.92966348
0.42921461,2.95358837,0.00632195,0.07896025,0.01185771,0.38993039,1.03788348,1.07684715,1.61673229,0.93511495
0.43521761,2.93786352,0.00634599,0.07889291,0.01182667,0.38717880,1.02949211,1.06766749,1.60327401,0.93879871
0.44122061,2.91674274,0.00635245,0.07871942,0.01177842,0.38344269,1.01856852,1.05672524,1.58553937,0.94086337
0.44722361,2.89100274,0.00634249,0.07845836,0.01171566,0.37882424,1.00536833,1.04432595,1.56402943,0.94152779
0.45322661,2.86158710,0.00631768,0.07813256,0.01164177,0.37344824,0.99020940,1.03083090,1.53934762,0.94107550
0.45922961,2.82957762,0.00627998,0.07776826,0.01156059,0.36745791,0.97346040,1.01664698,1.51217788,0.93984632
0.46523262,2.79615927,0.00623160,0.07739406,0.01147640,0.36100986,0.95552741,1.00221447,1.48325960,0.93822536
0.47123562,2.76258047,0.00617497,0.07703974,0.01139368,0.35426858,0.93683900,0.98799322,1.45336046,0.93662978
0.47723862,2.73011013,0.00611262,0.07673502,0.01131704,0.34740065,0.91783056,0.97444786,1.42324838,0.93549403
0.48324162,2.69999339,0.00604709,0.07650824,0.01125101,0.34056877,0.89892852,0.96203257,1.39366378,0.93525391
0.48924462,2.67340787,0.00598081,0.07638513,0.01119989,0.33392620,0.88053534,0.95117607,1.36529342,0.93633045
0.49524762,2.65142222,0.00591604,0.07638764,0.01116762,0.32761142,0.86301561,0.94226738,1.33874684,0.93911405
0.50125063,2.63495884,0.00585472,0.07653286,0.01115765,0.32174364,0.84668419,0.93564304,1.31453638,0.94394969
0.50725363,2.62476200,0.00579849,0.07683219,0.01117283,0.31641908,0.83179651,0.93157613,1.29306151,0.95112375
0.51325663,2.62137282,0.00574855,0.07729073,0.01121529,0.31170824,0.81854170,0.93026756,1.27459808,0.96085301
0.51925963,2.62511165,0.00570566,0.07790684,0.01128644,0.30765431,0.80703838,0.93183993,1.25929266,0.97327624
0.52526263,2.63606870,0.00567015,0.07867208,0.01138685,0.30427265,0.79733353,0.93633395,1.24716216,0.98844862
0.53126563,2.65410261,0.00564185,0.07957132,0.01151632,0.30155147,0.78940407,0.94370768,1.23809837,1.00633918
0.53726863,2.67884702,0.00562022,0.08058317,0.01167383,0.29945341,0.78316111,0.95383829,1.23187715,1.02683123
0.54327164,2.70972433,0.00560427,0.08168065,0.01185761,0.29791824,0.77845644,0.96652615,1.22817156,1.04972562
0.54927464,2.74596585,0.00559275,0.08283204,0.01206515,0.29686613,0.77509097,0.98150111,1.22656828,1.07474663
0.55527764,2.78663723,0.00558411,0.08400196,0.01229330,0.29620168,0.77282452,0.99843050,1.22658628,1.10155012
0.56128064,2.83066794,0.00557663,0.08515254,0.01253835,0.29581826,0.77138662,1.01692837,1.22769708,1.12973346
0.56728364,2.87688353,0.00556851,0.08624466,0.01279607,0.29560253,0.77048773,1.03656587,1.22934539,1.15884692
0.57328664,2.92403949,0.00555794,0.08723931,0.01306184,0.29543903,0.76983046,1.05688205,1.23096960,1.18840597
0.57928964,2.97085538,0.00554317,0.08809884,0.01333073,0.29521453,0.76912041,1.07739506,1.23202099,1.21790414
0.58529265,3.01604843,0.00552259,0.08878819,0.01359758,0.29482210,0.76807628,1.09761314,1.23198129,1.24682592
0.59129565,3.05836567,0.00549481,0.08927600,0.01385712,0.29416469,0.76643890,1.11704556,1.23037794,1.27465957
0.59729865,3.09661406,0.00545869,0.08953562,0.01410407,0.29315827,0.76397924,1.13521298,1.22679670,1.30090948
0.60330165,3.12968802,0.00541338,0.08954592,0.01433319,0.29173436,0.76050503,1.15165742,1.22089148,1.32510798
0.60930465,3.15659444,0.00535838,0.08929193,0.01453943,0.28984202,0.75586618,1.16595162,1.21239139,1.34682640
0.61530765,3.17647480,0.00529350,0.08876527,0.01471801,0.28744931,0.74995894,1.17770788,1.20110494,1.36568543
0.62131066,3.18862457,0.00521892,0.08796443,0.01486452,0.28454423,0.74272891,1.18658630,1.18692185,1.38136483
0.62731366,3.19250998,0.00513515,0.08689478,0.01497503,0.28113529,0.73417303,1.19230252,1.16981262,1.39361221
0.63331666,3.18778206,0.00504302,0.08556850,0.01504617,0.27725164,0.72434061,1.19463484,1.14982619,1.40225126
0.63931966,3.17428830,0.00494368,0.08400424,0.01507526,0.27294294,0.71333356,1.19343076,1.12708619,1.40718901
0.64532266,3.15208151,0.00483856,0.08222669,0.01506040,0.26827894,0.70130583,1.18861271,1.10178597,1.40842228
0.65132566,3.12142597,0.00472934,0.08026603,0.01500054,0.26334881,0.68846211,1.18018302,1.07418281,1.40604296
0.65732866,3.08280053,0.00461797,0.07815718,0.01489558,0.25826027,0.67505583,1.16822775,1.04459160,1.40024201
0.66333167,3.03689827,0.00450655,0.07593908,0.01474640,0.25313847,0.66138636,1.15291930,1.01337809,1.39131185
0.66933467,2.98462223,0.00439739,0.07365378,0.01455494,0.24812456,0.64779524,1.13451739,0.98095185,1.37964674
0.67533767,2.92707690,0.00429293,0.07134558,0.01432419,0.24337395,0.63466158,1.11336841,0.94775903,1.36574080
0.68134067,2.86555479,0.00419573,0.06906001,0.01405818,0.23905420,0.62239615,1.08990260,0.91427498,1.35018336
0.68734367,2.80151785,0.00410840,0.06684289,0.01376195,0.23534240,0.61143440,1.06462914,0.88099651,1.33365126
0.69334667,2.73657345,0.00403360,0.06473935,0.01344146,0.23242211,0.60222814,1.03812886,0.84843395,1.31689784
0.69934967,2.67244489,0.00397397,0.06279283,0.01310347,0.23047976,0.59523580,1.01104460,0.81710285,1.30073854
0.70535268,2.61093654,0.00393207,0.06104415,0.01275544,0.22970046,0.59091153,0.98406922,0.78751529,1.28603316
0.71135568,2.55389427,0.00391034,0.05953061,0.01240535,0.23026332,0.58969307,0.95793144,0.76017091,1.27366481
0.71735868,2.50316166,0.00391106,0.05828515,0.01206147,0.23233639,0.59198866,0.93337982,0.73554759,1.26451617
0.72336168,2.46053325,0.00393620,0.05733566,0.01173220,0.23607114,0.59816334,0.91116513,0.71409202,1.25944348
0.72936468,2.42770599,0.00398744,0.05670430,0.01142585,0.24159690,0.60852503,0.89202166,0.69621031,1.25924907
0.73536768,2.40623048,0.00406606,0.05640710,0.01115036,0.24901517,0.62331082,0.87664802,0.68225882,1.26465341
0.74137069,2.39746371,0.00417287,0.05645356,0.01091318,0.25839426,0.64267409,0.86568793,0.67253560,1.27626767
0.74737369,2.40252492,0.00430817,0.05684654,0.01072096,0.26976442,0.66667301,0.85971175,0.66727262,1.29456807
0.75337669,2.42225660,0.00447168,0.05758231,0.01057946,0.28311359,0.69526105,0.85919923,0.66662925,1.31987308
0.75937969,2.45719212,0.00466250,0.05865075,0.01049332,0.29838428,0.72828000,0.86452425,0.67068718,1.35232479
0.76538269,2.50753160,0.00487912,0.06003577,0.01046600,0.31547160,0.76545615,0.87594203,0.67944716,1.39187528
0.77138569,2.57312732,0.00511941,0.06171592,0.01049966,0.33422273,0.80639992,0.89357928,0.69282772,1.43827921
0.77738869,2.65347957,0.00538060,0.06366517,0.01059510,0.35443798,0.85060939,0.91742777,0.71066604,1.49109301
0.78339170,2.74774338,0.00565941,0.06585379,0.01075181,0.37587351,0.89747773,0.94734152,0.73272114,1.54968133
0.78939470,2.85474653,0.00595204,0.06824936,0.01096795,0.39824573,0.94630475,0.98303785,0.75867927,1.61323067
0.79539770,2.97301812,0.00625431,0.07081790,0.01124048,0.42123738,0.99631208,1.02410231,0.78816142,1.68077007
0.80140070,3.10082724,0.00656174,0.07352495,0.01156523,0.44450498,1.04666189,1.06999736,0.82073286,1.75119827
0.80740370,3.23623024,0.00686972,0.07633672,0.01193705,0.46768770,1.09647848,1.12007466,0.85591425,1.82331641
0.81340670,3.37712523,0.00717360,0.07922117,0.01235000,0.49041707,1.14487195,1.17359049,0.89319411,1.89586506
0.81940970,3.52131163,0.00746888,0.08214894,0.01279751,0.51232738,1.19096334,1.22972401,0.93204219,1.96756424
0.82541271,3.66655289,0.00775134,0.08509430,0.01327259,0.53306630,1.23391009,1.28759771,0.97192319,2.03715471
0.83141571,3.81063973,0.00801714,0.08803579,0.01376803,0.55230526,1.27293099,1.34629945,1.01231046,2.10343882
0.83741871,3.95145198,0.00826303,0.09095679,0.01427661,0.56974930,1.30732963,1.40490540,1.05269921,2.16531926
0.84342171,4.08701629,0.00848640,0.09384589,0.01479128,0.58514577,1.33651533,1.46250323,1.09261858,2.22183398
0.84942471,4.21555802,0.00868536,0.09669704,0.01530535,0.59829175,1.36002086,1.51821476,1.13164238,2.27218581
0.85542771,4.33554521,0.00885884,0.09950951,0.01581269,0.60903967,1.37751614,1.57121745,1.16939801,2.31576553
0.86143072,4.44572319,0.00900660,0.10228769,0.01630781,0.61730104,1.38881740,1.62076401,1.20557327,2.35216745
0.86743372,4.54513884,0.00912918,0.10504070,0.01678604,0.62304809,1.39389158,1.66619956,1.23992094,2.38119682
0.87343672,4.63315372,0.00922795,0.10778181,0.01724359,0.62631328,1.39285561,1.70697590,1.27226094,2.40286906
0.87943972,4.70944605,0.00930496,0.11052782,0.01767762,0.62718668,1.38597095,1.74266233,1.30248007,2.41740081
0.88544272,4.77400175,0.00936289,0.11329825,0.01808630,0.62581145,1.37363336,1.77295294,1.33052951,2.42519348
0.89144572,4.82709534,0.00940493,0.11611446,0.01846877,0.62237763,1.35635870,1.79767007,1.35642018,2.42681025
0.89744872,4.86926186,0.00943461,0.11899874,0.01882514,0.61711445,1.33476502,1.81676391,1.38021621,2.42294766
0.90345173,4.90126134,0.00945569,0.12197338,0.01915646,0.61028163,1.30955210,1.83030851,1.40202694,2.41440337
0.90945473,4.92403757,0.00947198,0.12505970,0.01946458,0.60216000,1.28147888,1.83849423,1.42199780,2.40204148
0.91545773,4.93867310,0.00948721,0.12827717,0.01975207,0.59304188,1.25133996,1.84161716,1.44030051,2.38675733
0.92146073,4.94634257,0.00950488,0.13164251,0.02002215,0.58322160,1.21994192,1.84006597,1.45712308,2.36944316
0.92746373,4.94826621,0.00952812,0.13516894,0.02027844,0.57298652,1.18808023,1.83430652,1.47266002,2.35095623
0.93346673,4.94566563,0.00955960,0.13886551,0.02052491,0.56260890,1.15651765,1.82486521,1.48710320,2.33209068
0.93946973,4.93972330,0.00960145,0.14273654,0.02076565,0.55233896,1.12596473,1.81231136,1.50063385,2.31355424
0.94547274,4.93154739,0.00965517,0.14678124,0.02100476,0.54239913,1.09706291,1.79723945,1.51341580,2.29595041
0.95147574,4.92214280,0.00972165,0.15099346,0.02124616,0.53297994,1.07037066,1.78025177,1.52559045,2.27976664
0.95747874,4.91238922,0.00980113,0.15536163,0.02149345,0.52423722,1.04635287,1.76194208,1.53727351,2.26536852
0.96348174,4.90302648,0.00989325,0.15986889,0.02174980,0.51629097,1.02537367,1.74288070,1.54855347,2.25299982
0.96948474,4.89464710,0.00999706,0.16449335,0.02201782,0.50922555,1.00769260,1.72360145,1.55949203,2.24278777
0.97548774,4.88769555,0.01011113,0.16920860,0.02229947,0.50309112,0.99346397,1.70459075,1.57012609,2.23475289
0.98149075,4.88247365,0.01023363,0.17398427,0.02259599,0.49790623,0.98273919,1.68627906,1.58047123,2.22882244
0.98749375,4.87915097,0.01036238,0.17878684,0.02290791,0.49366119,0.97547180,1.66903469,1.59052634,2.22484636
0.99349675,4.87777918,0.01049499,0.18358047,0.02323497,0.49032214,0.97152459,1.65315998,1.60027911,2.22261474
0.99949975,4.87830921,0.01062894,0.18832798,0.02357619,0.48783543,0.97067874,1.63888978,1.60971195,2.22187563
1.00550275,4.88060991,0.01076167,0.19299181,0.02392991,0.48613222,0.97264420,1.62639203,1.61880800,2.22235234
1.01150575,4.88448718,0.01089067,0.19753505,0.02429384,0.48513291,0.97707111,1.61577023,1.62755682,2.22375933
1.01750875,4.88970257,0.01101354,0.20192241,0.02466518,0.48475147,0.98356182,1.60706751,1.63595950,2.22581612
1.02351176,4.89599060,0.01112808,0.20612115,0.02504071,0.48489923,0.99168309,1.60027210,1.64403280,2.22825870
1.02951476,4.90307425,0.01123230,0.21010194,0.02541692,0.48548823,1.00097829,1.59532390,1.65181216,2.23084832
1.03551776,4.91067818,0.01132445,0.21383952,0.02579013,0.48643399,1.01097928,1.59212186,1.65935338,2.23337748
1.04152076,4.91853974,0.01140310,0.21731336,0.02615669,0.48765762,1.02121771,1.59053197,1.66673294,2.23567349
1.04752376,4.92641754,0.01146706,0.22050806,0.02651304,0.48908734,1.03123576,1.59039551,1.67404687,2.23759966
1.05352676,4.93409803,0.01151547,0.22341364,0.02685590,0.49065938,1.04059606,1.59153750,1.68140827,2.23905465
1.05952976,4.94140007,0.01154772,0.22602565,0.02718238,0.49231832,1.04889068,1.59377494,1.68894359,2.23997042
1.06553277,4.94817790,0.01156350,0.22834512,0.02749011,0.49401697,1.05574927,1.59692463,1.69678775,2.24030906
1.07153577,4.95432259,0.01156274,0.23037834,0.02777731,0.49571584,1.06084612,1.60081046,1.70507843,2.24005913
1.07753877,4.95976232,0.01154566,0.23213649,0.02804288,0.49738225,1.06390608,1.60526973,1.71394963,2.23923163
1.08354177,4.96446129,0.01151271,0.23363513,0.02828646,0.49898923,1.06470935,1.61015842,1.72352478,2.23785596
1.08954477,4.96841737,0.01146456,0.23489352,0.02850840,0.50051425,1.06309489,1.61535502,1.73390968,2.23597595
1.09554777,4.97165843,0.01140213,0.23593389,0.02870975,0.50193780,1.05896256,1.62076291,1.74518551,2.23364605
1.10155078,4.97423696,0.01132656,0.23678049,0.02889223,0.50324205,1.05227357,1.62631089,1.75740210,2.23092749
1.10755378,4.97622303,0.01123918,0.23745867,0.02905810,0.50440944,1.04304955,1.63195193,1.77057180,2.22788450
1.11355678,4.97769535,0.01114151,0.23799383,0.02921003,0.50542142,1.03136990,1.63766004,1.78466416,2.22458033
1.11955978,4.97873044,0.01103524,0.23841028,0.02935095,0.50625732,1.01736747,1.64342533,1.79960163,2.22107294
1.12556278,4.97938999,0.01092215,0.23873019,0.02948384,0.50689334,1.00122275,1.64924750,1.81525649,2.21741035
1.13156578,4.97970686,0.01080413,0.23897249,0.02961154,0.50730186,0.98315655,1.65512795,1.83144925,2.21362558
1.13756878,4.97967005,0.01068309,0.23915185,0.02973652,0.50745086,0.96342143,1.66106107,1.84794855,2.20973134
1.14357179,4.97920957,0.01056090,0.23927771,0.02986065,0.50730372,0.94229217,1.66702505,1.86447289,2.20571451
1.14957479,4.97818195,0.01043932,0.23935355,0.02998502,0.50681921,0.92005560,1.67297288,1.88069400,2.20153081
1.15557779,4.97635753,0.01031995,0.23937624,0.03010976,0.50595185,0.89700010,1.67882423,1.89624208,2.19710001
1.16158079,4.97341060,0.01020414,0.23933568,0.03023389,0.50465252,0.87340547,1.68445862,1.91071278,2.19230203
1.16758379,4.96891347,0.01009295,0.23921469,0.03035525,0.50286934,0.84953322,1.68971072,1.92367573,2.18697446
1.17358679,4.96233545,0.00998705,0.23898917,0.03047048,0.50054883,0.82561813,1.69436816,1.93468457,2.18091187
1.17958979,4.95304754,0.00988673,0.23862859,0.03057507,0.49763736,0.80186119,1.69817217,1.94328814,2.17386731
1.18559280,4.94033332,0.00979185,0.23809678,0.03066345,0.49408268,0.77842435,1.70082147,1.94904260,2.16555630
1.19159580,4.92340624,0.00970183,0.23735306,0.03072918,0.48983569,0.75542732,1.70197933,1.95152395,2.15566337
1.19759880,4.90143306,0.00961569,0.23635359,0.03076522,0.48485228,0.73294657,1.70128367,1.95034085,2.14385125
1.20360180,4.87356282,0.00953207,0.23505303,0.03076420,0.47909516,0.71101653,1.69835991,1.94514698,2.12977241
1.20960480,4.83896041,0.00944930,0.23340631,0.03071879,0.47253568,0.68963281,1.69283599,1.93565284,2.11308264
1.21560780,4.79684325,0.00936551,0.23137059,0.03062203,0.46515553,0.66875737,1.68435899,1.92163635,2.09345616
1.22161081,4.74651959,0.00927870,0.22890720,0.03046776,0.45694829,0.64832516,1.67261243,1.90295199,2.07060150
1.22761381,4.68742649,0.00918684,0.22598359,0.03025094,0.44792072,0.62825199,1.65733346,1.87953822,2.04427748
1.23361681,4.61916565,0.00908802,0.22257505,0.02996801,0.43809383,0.60844296,1.63832898,1.85142269,2.01430846
1.23961981,4.54153514,0.00898052,0.21866636,0.02961717,0.42750353,0.58880117,1.61549000,1.81872532,1.98059787
1.24562281,4.45455536,0.00886294,0.21425300,0.02919857,0.41620102,0.56923612,1.58880318,1.78165891,1.94313955
1.25162581,4.35848775,0.00873427,0.20934207,0.02871448,0.40425277,0.54967135,1.55835926,1.74052732,1.90202587
1.25762881,4.25384509,0.00859397,0.20395288,0.02816936,0.39174015,0.53005094,1.52435756,1.69572125,1.85745242
1.26363182,4.14139266,0.00844200,0.19811695,0.02756975,0.37875860,0.51034466,1.48710655,1.64771175,1.80971867
1.26963482,4.02214016,0.00827884,0.19187771,0.02692420,0.36541657,0.49055140,1.44702030,1.59704146,1.75922466
1.27563782,3.89732447,0.00810546,0.18528969,0.02624305,0.35183401,0.47070093,1.40461095,1.54431410,1.70646365
1.28164082,3.76838397,0.00792331,0.17841740,0.02553808,0.33814069,0.45085389,1.36047757,1.49018224,1.65201111
1.28764382,3.63692564,0.00773424,0.17133376,0.02482222,0.32447413,0.43110022,1.31529198,1.43533377,1.59651054
1.29364682,3.50468624,0.00754042,0.16411839,0.02410911,0.31097751,0.41155613,1.26978205,1.38047751,1.54065664
1.29964982,3.37348937,0.00734425,0.15685559,0.02341270,0.29779730,0.39235993,1.22471337,1.32632827,1.48517682
1.30565283,3.24520022,0.00714823,0.14963228,0.02274678,0.28508090,0.37366702,1.18087001,1.27359177,1.43081164
1.31165583,3.12167991,0.00695489,0.14253591,0.02212461,0.27297430,0.35564435,1.13903517,1.22294994,1.37829525
1.31765883,3.00474115,0.00676666,0.13565245,0.02155852,0.26161970,0.33846467,1.09997244,1.17504681,1.32833651
1.32366183,2.89610690,0.00658579,0.12906442,0.02105954,0.25115336,0.32230099,1.06440845,1.13047561,1.28160159
1.32966483,2.79737338,0.00641428,0.12284927,0.02063718,0.24170352,0.30732123,1.03301726,1.08976725,1.23869871
1.33566783,2.70997845,0.00625377,0.11707787,0.02029919,0.23338855,0.29368367,1.00640706,1.05338049,1.20016533
1.34167084,2.63517597,0.00610561,0.11181336,0.02005146,0.22631532,0.28153292,0.98510936,1.02169417,1.16645829
1.34767384,2.57401647,0.00597071,0.10711025,0.01989794,0.22057778,0.27099685,0.96957070,0.99500145,1.13794688
1.35367684,2.52733410,0.00584965,0.10301377,0.01984069,0.21625582,0.26218417,0.96014698,0.97350637,1.11490875
1.35967984,2.49573935,0.00574266,0.09955956,0.01987994,0.21341424,0.25518289,0.95710002,0.95732257,1.09752865
1.36568284,2.47961695,0.00564966,0.09677352,0.02001424,0.21210199,0.25005932,0.96059633,0.94647415,1.08589937
1.37168584,2.47912823,0.00557029,0.09467188,0.02024068,0.21235157,0.24685773,0.97070754,0.94089853,1.08002482
1.37768884,2.49421674,0.00550401,0.09326138,0.02055504,0.21417844,0.24560026,0.98741220,0.94045114,1.07982447
1.38369185,2.52461653,0.00545013,0.09253964,0.02095204,0.21758064,0.24628717,1.01059869,0.94491155,1.08513894
1.38969485,2.56986205,0.00540786,0.09249546,0.02142560,0.22253841,0.24889715,1.04006874,0.95399087,1.09573617
1.39569785,2.62929909,0.00537638,0.09310924,0.02196901,0.22901382,0.25338768,1.07554148,0.96734004,1.11131796
1.40170085,2.70209616,0.00535485,0.09435341,0.02257515,0.23695053,0.25969533,1.11665781,0.98455871,1.13152644
1.40770385,2.78725628,0.00534248,0.09619278,0.02323664,0.24627360,0.26773599,1.16298491,1.00520440,1.15595051
1.41370685,2.88362897,0.00533850,0.09858496,0.02394596,0.25688934,0.27740505,1.21402122,1.02880165,1.18413206
1.41970985,2.98992281,0.00534223,0.10148078,0.02469558,0.26868544,0.28857761,1.26920160,1.05485103,1.21557215
1.42571286,3.10471897,0.00535301,0.10482468,0.02547799,0.28153129,0.30110877,1.32790332,1.08283767,1.24973708
1.43171586,3.22648615,0.00537024,0.10855524,0.02628574,0.29527864,0.31483419,1.38945268,1.11223938,1.28606479
1.43771886,3.35359759,0.00539335,0.11260581,0.02711147,0.30976269,0.32957095,1.45313284,1.14253415,1.32397152
1.44372186,3.48435057,0.00542177,0.11690514,0.02794788,0.32480363,0.34511893,1.51819282,1.17320701,1.36285903
1.44972486,3.61698890,0.00545494,0.12137836,0.02878777,0.34020879,0.36126271,1.58385796,1.20375638,1.40212255
1.45572786,3.74972837,0.00549227,0.12594799,0.02962400,0.35577529,0.37777414,1.64934174,1.23369981,1.44115933
1.46173087,3.88078520,0.00553316,0.13053515,0.03044951,0.37129333,0.39441561,1.71385904,1.26257917,1.47937789
1.46773387,4.00840692,0.00557698,0.13506101,0.03125739,0.38654999,0.41094390,1.77664034,1.28996539,1.51620773
1.47373687,4.13090510,0.00562310,0.13944832,0.03204087,0.40133344,0.42711468,1.83694676,1.31546270,1.55110926
1.47973987,4.24668858,0.00567089,0.14362306,0.03279347,0.41543756,0.44268736,1.89408521,1.33871244,1.58358352
1.48574287,4.35429616,0.00571972,0.14751615,0.03350901,0.42866663,0.45743029,1.94742309,1.35939631,1.61318142
1.49174587,4.45242708,0.00576905,0.15106516,0.03418182,0.44084000,0.47112602,1.99640191,1.37723915,1.63951184
1.49774887,4.53996788,0.00581835,0.15421587,0.03480677,0.45179657,0.48357629,2.04054893,1.39201107,1.66224832
1.50375188,4.61601398,0.00586725,0.15692376,0.03537945,0.46139872,0.49460674,2.07948632,1.40352894,1.68113382
1.50975488,4.67988491,0.00591543,0.15915510,0.03589625,0.46953564,0.50407086,2.11293715,1.41165712,1.69598334
1.51575788,4.73113191,0.00596274,0.16088791,0.03635446,0.47612580,0.51185320,2.14072772,1.41630747,1.70668406
1.52176088,4.76953759,0.00600912,0.16211240,0.03675233,0.48111839,0.51787143,2.16278605,1.41743847,1.71319315
1.52776388,4.79510723,0.00605464,0.16283106,0.03708911,0.48449377,0.52207742,2.17913648,1.41505367,1.71553321
1.53376688,4.80805241,0.00609948,0.16305831,0.03736501,0.48626280,0.52445712,2.18989059,1.40919935,1.71378574
1.53976988,4.80876757,0.00614387,0.16281976,0.03758116,0.48646509,0.52502925,2.19523492,1.39996169,1.70808293
1.54577289,4.79780119,0.00618808,0.16215100,0.03773950,0.48516638,0.52384304,2.19541622,1.38746339,1.69859845
1.55177589,4.77582302,0.00623238,0.16109610,0.03784268,0.48245506,0.52097506,2.19072503,1.37186014,1.68553780
1.55777889,4.74358967,0.00627699,0.15970582,0.03789386,0.47843823,0.51652532,2.18147879,1.35333699,1.66912883
1.56378189,4.70191049,0.00632204,0.15803556,0.03789656,0.47323730,0.51061302,2.16800537,1.33210486,1.64961311
1.56978489,4.65161592,0.00636753,0.15614334,0.03785447,0.46698362,0.50337199,2.15062816,1.30839744,1.62723874
1.57578789,4.59353020,0.00641333,0.15408761,0.03777128,0.45981419,0.49494631,2.12965374,1.28246847,1.60225486
1.58179090,4.52844996,0.00645913,0.15192524,0.03765049,0.45186788,0.48548611,2.10536276,1.25458957,1.57490836
1.58779390,4.45712975,0.00650447,0.14970969,0.03749532,0.44328206,0.47514393,2.07800480,1.22504860,1.54544269
