energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-3.01650825,5.31155296,0.65978651,2.66515403,0.02686978,0.19134131,0.50329507,1.30950076,0.07830947,1.02376679
-3.01050525,5.47662547,0.67823591,2.73344799,0.02725012,0.19716152,0.53339883,1.35064020,0.07649355,1.07220633
-3.00450225,5.63844966,0.69486306,2.79799736,0.02758770,0.20244621,0.56263880,1.39476362,0.07466344,1.11947651
-2.99849925,5.79364738,0.70927019,2.85717083,0.02787406,0.20706664,0.59051126,1.44123027,0.07281005,1.16463605
-2.99249625,5.93909590,0.72110440,2.90945980,0.02810189,0.21090524,0.61653065,1.48947314,0.07092631,1.20678324
-2.98649325,6.07201883,0.73006829,2.95351628,0.02826526,0.21385907,0.64024407,1.53902285,0.06900701,1.24508245
-2.98049025,6.19006845,0.73592873,2.98818731,0.02835971,0.21584279,0.66124523,1.58952816,0.06704856,1.27878948
-2.97448724,6.29139560,0.73852346,3.01254453,0.02838238,0.21679120,0.67918734,1.64077205,0.06504877,1.30727436
-2.96848424,6.37470374,0.73776504,3.02590740,0.02833203,0.21666107,0.69379418,1.69268212,0.06300670,1.33004090
-2.96248124,6.43928393,0.73364221,3.02785911,0.02820906,0.21543236,0.70486904,1.74533438,0.06092248,1.34674182
-2.95647824,6.48502855,0.72621850,3.01825424,0.02801542,0.21310857,0.71230078,1.79894951,0.05879721,1.35718881
-2.95047524,6.51242200,0.71562827,2.99721765,0.02775458,0.20971650,0.71606696,1.85388118,0.05663294,1.36135682
-2.94447224,6.52250797,0.70207032,2.96513454,0.02743129,0.20530508,0.71623360,1.91059606,0.05443258,1.35938244
-2.93846923,6.51683364,0.68579944,2.92263177,0.02705149,0.19994360,0.71295160,1.96964586,0.05220003,1.35155609
-2.93246623,6.49737254,0.66711638,2.87055137,0.02662204,0.19371932,0.70644997,2.03163196,0.04994011,1.33830843
-2.92646323,6.46642880,0.64635646,2.80991688,0.02615052,0.18673452,0.69702601,2.09716389,0.04765864,1.32019134
-2.92046023,6.42652667,0.62387775,2.74189430,0.02564493,0.17910317,0.68503300,2.16681306,0.04536246,1.29785442
-2.91445723,6.38028983,0.60004893,2.66774894,0.02511348,0.17094734,0.67086584,2.24106382,0.04305939,1.27201790
-2.90845423,6.33031607,0.57523762,2.58880015,0.02456427,0.16239353,0.65494533,2.32026427,0.04075817,1.24344320
-2.90245123,6.27905296,0.54979958,2.50637583,0.02400509,0.15356899,0.63770184,2.40457913,0.03846841,1.21290253
-2.89644822,6.22868065,0.52406910,2.42176859,0.02344318,0.14459824,0.61955905,2.49394761,0.03620040,1.18114884
-2.89044522,6.18100730,0.49835103,2.33619543,0.02288501,0.13559990,0.60091863,2.58804868,0.03396494,1.14888753
-2.88444222,6.13738256,0.47291461,2.25076243,0.02233611,0.12668388,0.58214644,2.68627631,0.03177317,1.11675132
-2.87843922,6.09863343,0.44798925,2.16643596,0.02180098,0.11794912,0.56356094,2.78772661,0.02963631,1.08527916
-2.87243622,6.06502594,0.42376223,2.08402127,0.02128299,0.10948186,0.54542422,2.89119848,0.02756549,1.05490039
-2.86643322,6.03625470,0.40037838,2.00414913,0.02078430,0.10135449,0.52793615,2.99520877,0.02557151,1.02592455
-2.86043022,6.01146098,0.37794138,1.92727072,0.02030593,0.09362496,0.51123165,3.09802202,0.02366471,0.99853741
-2.85442721,5.98927874,0.35651671,1.85366060,0.01984776,0.08633683,0.49538130,3.19769435,0.02185485,0.97280307
-2.84842421,5.96790622,0.33613570,1.78342707,0.01940863,0.07951974,0.48039494,3.29213009,0.02015101,0.94867193
-2.84242121,5.94519976,0.31680055,1.71652928,0.01898645,0.07319046,0.46622813,3.37914914,0.01856163,0.92599398
-2.83641821,5.91878521,0.29848999,1.65279960,0.01857833,0.06735420,0.45279099,3.45656235,0.01709453,0.90453661
-2.83041521,5.88618140,0.28116510,1.59197012,0.01818080,0.06200629,0.43995886,3.52225159,0.01575704,0.88400574
-2.82441221,5.84492970,0.26477519,1.53370173,0.01778991,0.05713400,0.42758415,3.57425111,0.01455615,0.86406939
-2.81840920,5.79272324,0.24926334,1.47761430,0.01740149,0.05271851,0.41550886,3.61082631,0.01349869,0.84438209
-2.81240620,5.72752982,0.23457146,1.42331638,0.01701132,0.04873685,0.40357705,3.63054628,0.01259157,0.82460921
-2.80640320,5.64770245,0.22064460,1.37043327,0.01661533,0.04516376,0.39164655,3.63234660,0.01184196,0.80444979
-2.80040020,5.55207264,0.20743456,1.31863212,0.01620978,0.04197339,0.37959965,3.61557958,0.01125752,0.78365686
-2.79439720,5.44002231,0.19490259,1.26764317,0.01579146,0.03914085,0.36735197,3.58004931,0.01084656,0.76205437
-2.78839420,5.31153127,0.18302123,1.21727645,0.01535786,0.03664337,0.35485949,3.52602996,0.01061812,0.73955003
-2.78239120,5.16719864,0.17177531,1.16743339,0.01490729,0.03446131,0.34212327,3.45426652,0.01058206,0.71614360
-2.77638819,5.00823779,0.16116219,1.11811329,0.01443907,0.03257873,0.32919189,3.36595796,0.01074898,0.69193038
-2.77038519,4.83644555,0.15119134,1.06941453,0.01395361,0.03098377,0.31616154,3.26272354,0.01113009,0.66709999
-2.76438219,4.65414789,0.14188326,1.02153098,0.01345254,0.02966860,0.30317393,3.14655407,0.01173698,0.64193068
-2.75837919,4.46412475,0.13326807,0.97474392,0.01293872,0.02862920,0.29041220,3.01975021,0.01258128,0.61677954
-2.75237619,4.26951822,0.12538361,0.92941019,0.01241637,0.02786483,0.27809504,2.88485075,0.01367420,0.59206931
-2.74637319,4.07372799,0.11827343,0.88594720,0.01189103,0.02737732,0.26646943,2.74455393,0.01502603,0.56827241
-2.74037019,3.88029903,0.11198452,0.84481572,0.01136959,0.02717019,0.25580224,2.60163510,0.01664555,0.54589300
-2.73436718,3.69280620,0.10656514,0.80650111,0.01086027,0.02724768,0.24637115,2.45886424,0.01853937,0.52544792
-2.72836418,3.51474015,0.10206254,0.77149394,0.01037253,0.02761369,0.23845506,2.31892627,0.02071129,0.50744722
-2.72236118,3.34939915,0.09852087,0.74027077,0.00991703,0.02827077,0.23232448,2.18434724,0.02316166,0.49237500
-2.71635818,3.19979014,0.09597920,0.71327568,0.00950549,0.02921909,0.22823209,2.05742878,0.02588677,0.48067142
-2.71035518,3.06854256,0.09446974,0.69090331,0.00915058,0.03045559,0.22640373,1.94019275,0.02887833,0.47271617
-2.70435218,2.95783702,0.09401624,0.67348392,0.00886570,0.03197322,0.22703002,1.83433754,0.03212312,0.46881415
-2.69834917,2.86935075,0.09463270,0.66127087,0.00866484,0.03376036,0.23025889,1.74120699,0.03560270,0.46918359
-2.69234617,2.80422069,0.09632226,0.65443074,0.00856228,0.03580048,0.23618902,1.66177197,0.03929339,0.47394690
-2.68634317,2.76302458,0.09907641,0.65303653,0.00857237,0.03807204,0.24486453,1.59662474,0.04316640,0.48312448
-2.68034017,2.74577971,0.10287447,0.65706373,0.00870916,0.04054861,0.25627083,1.54598519,0.04718815,0.49663155
-2.67433717,2.75195837,0.10768335,0.66638951,0.00898613,0.04319931,0.27033197,1.50971814,0.05132091,0.51427801
-2.66833417,2.78051880,0.11345763,0.68079476,0.00941573,0.04598938,0.28690933,1.48736018,0.05552347,0.53577133
-2.66233117,2.82994991,0.12013992,0.69996885,0.01000901,0.04888117,0.30580205,1.47815472,0.05975219,0.56072230
-2.65632816,2.89832765,0.12766150,0.72351689,0.01077519,0.05183517,0.32674892,1.48109350,0.06396203,0.58865347
-2.65032516,2.98338106,0.13594331,0.75096914,0.01172119,0.05481137,0.34943206,1.49496273,0.06810783,0.61901013
-2.64432216,3.08256560,0.14489721,0.78179226,0.01285119,0.05777062,0.37348226,1.51839241,0.07214552,0.65117347
-2.63831916,3.19314143,0.15442751,0.81540209,0.01416622,0.06067617,0.39848593,1.54990688,0.07603348,0.68447561
-2.63231616,3.31225436,0.16443277,0.85117740,0.01566374,0.06349525,0.42399365,1.58797521,0.07973377,0.71821624
-2.62631316,3.43701712,0.17480786,0.88847448,0.01733733,0.06620056,0.44953003,1.63105997,0.08321331,0.75168025
-2.62031016,3.56458899,0.18544624,0.92664202,0.01917644,0.06877174,0.47460486,1.67766311,0.08644493,0.78415607
-2.61430715,3.69225150,0.19624236,0.96503594,0.02116621,0.07119669,0.49872504,1.72636781,0.08940822,0.81495412
-2.60830415,3.81747863,0.20709418,1.00303388,0.02328751,0.07347263,0.52140713,1.77587550,0.09209021,0.84342491
-2.60230115,3.93799970,0.21790585,1.04004903,0.02551705,0.07560701,0.54218999,1.82503726,0.09448583,0.86897618
-2.59629815,4.05185356,0.22859021,1.07554287,0.02782766,0.07761804,0.56064722,1.87287905,0.09659809,0.89108874
-2.59029515,4.15743288,0.23907131,1.10903672,0.03018879,0.07953497,0.57639879,1.91862053,0.09843811,0.90933022
-2.58429215,4.25351761,0.24928671,1.14012166,0.03256710,0.08139789,0.58912159,1.96168719,0.10002487,0.92336658
-2.57828914,4.33929686,0.25918949,1.16846669,0.03492730,0.08325729,0.59855831,2.00171581,0.10138477,0.93297083
-2.57228614,4.41437878,0.26874989,1.19382488,0.03723303,0.08517314,0.60452449,2.03855339,0.10255104,0.93802863
-2.56628314,4.47878827,0.27795646,1.21603729,0.03944794,0.08721360,0.60691325,2.07224987,0.10356290,0.93854072
-2.56028014,4.53295265,0.28681671,1.23503456,0.04153683,0.08945341,0.60569762,2.10304494,0.10446471,0.93462194
-2.55427714,4.57767570,0.29535710,1.25083602,0.04346672,0.09197190,0.60093041,2.13134958,0.10530492,0.92649689
-2.54827414,4.61410082,0.30362232,1.26354633,0.04520809,0.09485071,0.59274143,2.15772288,0.10613490,0.91449245
-2.54227114,4.64366420,0.31167399,1.27334955,0.04673589,0.09817132,0.58133250,2.18284495,0.10700779,0.89902732
-2.53626813,4.66803950,0.31958850,1.28050094,0.04803049,0.10201230,0.56697009,2.20748671,0.10797721,0.88059894
-2.53026513,4.68907557,0.32745437,1.28531647,0.04907851,0.10644654,0.54997627,2.23247747,0.10909595,0.85976829
-2.52426213,4.70872903,0.33536895,1.28816050,0.04987338,0.11153847,0.53071811,2.25867138,0.11041463,0.83714305
-2.51825913,4.72899401,0.34343467,1.28943190,0.05041571,0.11734130,0.50959608,2.28691366,0.11198030,0.81335967
-2.51225613,4.75183116,0.35175500,1.28954912,0.05071337,0.12389444,0.48703193,2.31800792,0.11383516,0.78906496
-2.50625313,4.77909856,0.36043028,1.28893487,0.05078133,0.13122126,0.46345644,2.35268538,0.11601517,0.76489777
-2.50025013,4.81248686,0.36955359,1.28800079,0.05064126,0.13932716,0.43929760,2.39157741,0.11854882,0.74147141
-2.49424712,4.85346114,0.37920690,1.28713304,0.05032084,0.14819814,0.41496959,2.43519203,0.12145597,0.71935728
-2.48824412,4.90321163,0.38945769,1.28667912,0.04985287,0.15779992,0.39086292,2.48389553,0.12474683,0.69907016
-2.48224112,4.96261545,0.40035613,1.28693685,0.04927426,0.16807770,0.36733600,2.53789984,0.12842119,0.68105573
-2.47623812,5.03221067,0.41193316,1.28814580,0.04862480,0.17895660,0.34470838,2.59725612,0.13246776,0.66568048
-2.47023512,5.11218402,0.42419935,1.29048156,0.04794595,0.19034286,0.32325573,2.66185496,0.13686398,0.65322433
-2.46423212,5.20237264,0.43714482,1.29405336,0.04727951,0.20212568,0.30320668,2.73143306,0.14157598,0.64387611
-2.45822911,5.30227975,0.45073999,1.29890483,0.04666641,0.21417986,0.28474131,2.80558620,0.14655900,0.63773189
-2.45222611,5.41110367,0.46493735,1.30501800,0.04614548,0.22636906,0.26799133,2.88378790,0.15175815,0.63479623
-2.44622311,5.52777867,0.47967396,1.31232022,0.04575242,0.23854958,0.25304175,2.96541286,0.15710954,0.63498602
-2.44022011,5.65102585,0.49487452,1.32069368,0.04551889,0.25057473,0.23993368,3.04976415,0.16254179,0.63813691
-2.43421711,5.77941169,0.51045501,1.32998674,0.04547170,0.26229940,0.22866821,3.13610291,0.16797779,0.64401186
-2.42821411,5.91141153,0.52632639,1.34002667,0.04563236,0.27358490,0.21921094,3.22367909,0.17333683,0.65231157
-2.42221111,6.04547508,0.54239840,1.35063291,0.04601663,0.28430373,0.21149705,3.31176190,0.17853682,0.66268631
-2.41620810,6.18009114,0.55858301,1.36163008,0.04663444,0.29434423,0.20543654,3.39966867,0.18349674,0.67474888
-2.41020510,6.31384857,0.57479759,1.37286011,0.04748992,0.30361484,0.20091951,3.48679073,0.18813897,0.68808803
-2.40420210,6.44549127,0.59096733,1.38419291,0.04858159,0.31204787,0.19782120,3.57261548,0.19239170,0.70228215
-2.39819910,6.57396483,0.60702710,1.39553476,0.04990280,0.31960247,0.19600683,3.65674386,0.19619104,0.71691257
-2.39219610,6.69845360,0.62292257,1.40683449,0.05144227,0.32626693,0.19533589,3.73890276,0.19948299,0.73157639
-2.38619310,6.81840716,0.63861061,1.41808682,0.05318472,0.33205990,0.19566603,3.81895230,0.20222496,0.74589813
-2.38019010,6.93355589,0.65405913,1.42933311,0.05511172,0.33703070,0.19685640,3.89688833,0.20438697,0.75954028
-2.37418709,7.04391608,0.66924635,1.44065948,0.05720254,0.34125846,0.19877052,3.97284049,0.20595241,0.77221228
-2.36818409,7.14978535,0.68415990,1.45219277,0.05943509,0.34485032,0.20127869,4.04706675,0.20691833,0.78367787
-2.36218109,7.25172981,0.69879563,1.46409443,0.06178692,0.34793858,0.20425992,4.11994540,0.20729525,0.79376072
-2.35617809,7.35056450,0.71315659,1.47655312,0.06423622,0.35067685,0.20760359,4.19196535,0.20710658,0.80234833
-2.35017509,7.44732897,0.72725216,1.48977635,0.06676283,0.35323545,0.21121077,4.26371596,0.20638762,0.80939409
-2.34417209,7.54325960,0.74109749,1.50398166,0.06934916,0.35579612,0.21499531,4.33587710,0.20518428,0.81491780
-2.33816908,7.63976035,0.75471339,1.51938789,0.07198107,0.35854619,0.21888471,4.40921024,0.20355150,0.81900447
-2.33216608,7.73837319,0.76812652,1.53620679,0.07464860,0.36167246,0.22282079,4.48455092,0.20155153,0.82180168
-2.32616308,7.84074894,0.78136997,1.55463539,0.07734657,0.36535491,0.22676022,4.56280269,0.19925207,0.82351561
-2.32016008,7.94861891,0.79448391,1.57484913,0.08007490,0.36976056,0.23067478,4.64493214,0.19672447,0.82440574
-2.31415708,8.06376721,0.80751629,1.59699591,0.08283873,0.37503753,0.23455136,4.73196443,0.19404194,0.82477837
-2.30815408,8.18800301,0.82052324,1.62119097,0.08564826,0.38130961,0.23839171,4.82497833,0.19127785,0.82497910
-2.30215108,8.32313178,0.83356892,1.64751248,0.08851827,0.38867150,0.24221175,4.92509951,0.18850425,0.82538416
-2.29614807,8.47092435,0.84672465,1.67599762,0.09146727,0.39718478,0.24604048,5.03349070,0.18579052,0.82639094
-2.29014507,8.63308228,0.86006704,1.70663905,0.09451641,0.40687484,0.24991842,5.15133740,0.18320224,0.82840751
-2.28414207,8.81119854,0.87367501,1.73938145,0.09768803,0.41772886,0.25389554,5.27982777,0.18080026,0.83184134
-2.27813907,9.00671255,0.88762563,1.77411821,0.10100396,0.42969486,0.25802871,5.42012580,0.17863990,0.83708748
-2.27213607,9.22085924,0.90198891,1.81068816,0.10448366,0.44268192,0.26237863,5.57333716,0.17677038,0.84451622
-2.26613307,9.45461254,0.91682155,1.84887238,0.10814223,0.45656150,0.26700650,5.74046765,0.17523429,0.85446047
-2.26013007,9.70862435,0.93216008,1.88839147,0.11198839,0.47116994,0.27197030,5.92237488,0.17406725,0.86720343
-2.25412706,9.98316102,0.94801377,1.92890346,0.11602258,0.48631207,0.27732105,6.11971450,0.17329756,0.88296663
-2.24812406,10.27804006,0.96435764,1.97000282,0.12023530,0.50176572,0.28309905,6.33288280,0.17294598,0.90189904
-2.24212106,10.59257062,0.98112629,2.01122108,0.12460576,0.51728726,0.28933054,6.56195852,0.17302554,0.92406760
-2.23611806,10.92550183,0.99820898,2.05202952,0.12910096,0.53261780,0.29602466,6.80664672,0.17354142,0.94944985
-2.23011506,11.27498314,1.01544650,2.09184435,0.13367534,0.54749004,0.30317127,7.06622848,0.17449088,0.97792893
-2.22411206,11.63854116,1.03263035,2.13003487,0.13827104,0.56163558,0.31073953,7.33951998,0.17586335,1.00929168
-2.21810905,12.01307685,1.04950453,2.16593468,0.14281876,0.57479237,0.31867753,7.62484450,0.17764056,1.04323001
-2.21210605,12.39488640,1.06577014,2.19885610,0.14723928,0.58671232,0.32691305,7.92002085,0.17979693,1.07934591
-2.20610305,12.77970812,1.08109297,2.22810764,0.15144565,0.59716852,0.33535546,8.22237065,0.18230008,1.11716005
-2.20010005,13.16279622,1.09511372,2.25301404,0.15534582,0.60596224,0.34389873,8.52874660,0.18511154,1.15612410
-2.19409705,13.53902117,1.10746082,2.27293835,0.15884578,0.61292906,0.35242549,8.83558239,0.18818772,1.19563621
-2.18809405,13.90299448,1.11776504,2.28730520,0.16185297,0.61794428,0.36081187,9.13896413,0.19148104,1.23505940
-2.18209105,14.24921421,1.12567550,2.29562417,0.16427980,0.62092716,0.36893304,9.43472159,0.19494125,1.27374206
-2.17608804,14.57222606,1.13087619,2.29751227,0.16604719,0.62184395,0.37666906,9.71853659,0.19851695,1.31103981
-2.17008504,14.86679370,1.13310216,2.29271425,0.16708790,0.62070949,0.38391079,9.98606458,0.20215709,1.34633772
-2.16408204,15.12807069,1.13215456,2.28111956,0.16734939,0.61758736,0.39056549,10.23306453,0.20581261,1.37907195
-2.15807904,15.35176636,1.12791364,2.26277502,0.16679630,0.61258847,0.39656187,10.45553149,0.20943795,1.40874982
-2.15207604,15.53429743,1.12034910,2.23789219,0.16541218,0.60586817,0.40185421,10.64982595,0.21299243,1.43496726
-2.14607304,15.67291786,1.10952697,2.20684882,0.16320054,0.59762180,0.40642543,10.81279370,0.21644146,1.45742291
-2.14007004,15.76582016,1.09561275,2.17018397,0.16018508,0.58807908,0.41028880,10.94187068,0.21975744,1.47592815
-2.13406703,15.81220288,1.07887049,2.12858686,0.15640919,0.57749724,0.41348827,11.03516760,0.22292031,1.49041253
-2.12806403,15.81230050,1.05965780,2.08287960,0.15193466,0.56615324,0.41609739,11.09153013,0.22591781,1.50092448
-2.12206103,15.76737401,1.03841685,2.03399442,0.14683973,0.55433547,0.41821679,11.11057208,0.22874523,1.50762715
-2.11605803,15.67966240,1.01566200,1.98294636,0.14121656,0.54233504,0.41997045,11.09267987,0.23140493,1.51078981
-2.11005503,15.55229763,0.99196426,1.93080249,0.13516830,0.53043707,0.42150094,11.03898844,0.23390539,1.51077512
-2.10405203,15.38918702,0.96793357,1.87864900,0.12880582,0.51891241,0.42296374,10.95133032,0.23626007,1.50802303
-2.09804902,15.19486933,0.94419945,1.82755746,0.12224433,0.50800981,0.42452119,10.83216068,0.23848604,1.50303218
-2.09204602,14.97435141,0.92139102,1.77855194,0.11560007,0.49794922,0.42633609,10.68446258,0.24060240,1.49633954
-2.08604302,14.73293368,0.90011709,1.73257803,0.10898703,0.48891607,0.42856549,10.51163750,0.24262881,1.48849948
-2.08004002,14.47603259,0.88094721,1.69047531,0.10251410,0.48105698,0.43135475,10.31738677,0.24458394,1.48006309
-2.07403702,14.20900824,0.86439427,1.65295413,0.09628245,0.47447686,0.43483238,10.10558979,0.24648417,1.47155865
-2.06803402,13.93700486,0.85089940,1.62057757,0.09038349,0.46923759,0.43910556,9.88018460,0.24834242,1.46347407
-2.06203102,13.66481027,0.84081951,1.59374922,0.08489722,0.46535813,0.44425683,9.64505618,0.25016730,1.45624194
-2.05602801,13.39673974,0.83441787,1.57270682,0.07989113,0.46281614,0.45034174,9.40393671,0.25196261,1.45022767
-2.05002501,13.13654733,0.83185791,1.55752201,0.07541952,0.46155079,0.45738769,9.16032127,0.25372707,1.44572093
-2.04402201,12.88736686,0.83320024,1.54810563,0.07152337,0.46146677,0.46539397,8.91740123,0.25545444,1.44293071
-2.03801901,12.65168211,0.83840288,1.54421825,0.06823050,0.46243919,0.47433270,8.67801635,0.25713394,1.44198374
-2.03201601,12.43132507,0.84732450,1.54548509,0.06555612,0.46431911,0.48415085,8.44462542,0.25875083,1.44292621
-2.02601301,12.22749912,0.85973038,1.55141457,0.06350361,0.46693956,0.49477300,8.21929440,0.26028726,1.44572837
-2.02001001,12.04082329,0.87530079,1.56141944,0.06206549,0.47012167,0.50610474,8.00369993,0.26172318,1.45029168
-2.01400700,11.87139283,0.89364140,1.57483960,0.06122451,0.47368077,0.51803655,7.79914547,0.26303730,1.45645792
-2.00800400,11.71885102,0.91429532,1.59096559,0.06095481,0.47743224,0.53044797,7.60658713,0.26420802,1.46401980
-2.00200100,11.58246707,0.93675638,1.60906186,0.06122303,0.48119695,0.54321182,7.42666587,0.26521427,1.47273244
-1.99599800,11.46121539,0.96048321,1.62838887,0.06198942,0.48480602,0.55619847,7.25974291,0.26603614,1.48232526
-1.98999500,11.35385168,0.98491368,1.64822353,0.06320895,0.48810496,0.56927979,7.10593571,0.26665543,1.49251368
-1.98399200,11.25898261,1.00947945,1.66787711,0.06483217,0.49095706,0.58233282,6.96515194,0.26705589,1.50301026
-1.97798899,11.17512618,1.03362003,1.68671040,0.06680618,0.49324588,0.59524300,6.83711995,0.26722331,1.51353484
-1.97198599,11.10076122,1.05679623,1.70414575,0.06907539,0.49487704,0.60790680,6.72141446,0.26714538,1.52382333
-1.96598299,11.03436530,1.07850252,1.71967582,0.07158222,0.49577912,0.62023380,6.61747701,0.26681144,1.53363498
-1.95997999,10.97444105,1.09827803,1.73286906,0.07426782,0.49590387,0.63214805,6.52463155,0.26621204,1.54275786
-1.95397699,10.91953214,1.11571604,1.74337216,0.07707265,0.49522571,0.64358882,6.44209544,0.26533852,1.55101266
-1.94797399,10.86823020,1.13047157,1.75090958,0.07993713,0.49374067,0.65451057,6.36898734,0.26418256,1.55825454
-1.94197099,10.81917506,1.14226709,1.75528059,0.08280219,0.49146475,0.66488240,6.30433299,0.26273576,1.56437342
-1.93596798,10.77105050,1.15089611,1.75635431,0.08560993,0.48843196,0.67468682,6.24707060,0.26098935,1.56929270
-1.92996498,10.72257816,1.15622482,1.75406326,0.08830424,0.48469200,0.68391803,6.19605708,0.25893417,1.57296664
-1.92396198,10.67251204,1.15819155,1.74839581,0.09083145,0.48030780,0.69257987,6.15007671,0.25656070,1.57537682
-1.91795898,10.61963580,1.15680451,1.73938836,0.09314109,0.47535301,0.70068344,6.10785315,0.25385944,1.57652790
-1.91195598,10.56276494,1.15213770,1.72711756,0.09518659,0.46990954,0.70824473,6.06806572,0.25082151,1.57644306
-1.90595298,10.50075526,1.14432556,1.71169322,0.09692602,0.46406528,0.71528225,6.02937030,0.24743945,1.57515961
-1.89994997,10.43251856,1.13355644,1.69325226,0.09832296,0.45791212,0.72181501,5.99042505,0.24370827,1.57272497
-1.89394697,10.35704603,1.12006540,1.67195415,0.09934718,0.45154426,0.72786085,5.94992044,0.23962665,1.56919354
-1.88794397,10.27343902,1.10412666,1.64797794,0.09997545,0.44505708,0.73343552,5.90661292,0.23519827,1.56462460
-1.88194097,10.18094646,1.08604617,1.62152114,0.10019221,0.43854643,0.73855241,5.85936125,0.23043314,1.55908163
-1.87593797,10.07900750,1.06615444,1.59280032,0.09999022,0.43210839,0.74322317,5.80716399,0.22534898,1.55263302
-1.86993497,9.96729739,1.04480025,1.56205338,0.09937103,0.42583964,0.74745924,5.74919674,0.21997245,1.54535441
-1.86393197,9.84577450,1.02234508,1.52954311,0.09834539,0.41983820,0.75127431,5.68484734,0.21434019,1.53733245
-1.85792896,9.71472569,0.99915881,1.49556174,0.09693340,0.41420457,0.75468761,5.61374743,0.20849965,1.52866992
-1.85192596,9.57480737,0.97561635,1.46043598,0.09516456,0.40904319,0.75772789,5.53579861,0.20250959,1.51949184
-1.84592296,9.42707933,0.95209544,1.42453191,0.09307755,0.40446401,0.76043792,5.45119170,0.19644016,1.50995234
-1.83991996,9.27302878,0.92897532,1.38825937,0.09071974,0.40058405,0.76287933,5.36041784,0.19037268,1.50024160
-1.83391696,9.11458200,0.90663607,1.35207504,0.08814660,0.39752883,0.76513726,5.26427044,0.18439884,1.49059257
-1.82791396,8.95410160,0.88545835,1.31648376,0.08542071,0.39543335,0.76732478,5.16383715,0.17861957,1.48128672
-1.82191096,8.79436773,0.86582312,1.28203776,0.08261071,0.39444261,0.76958643,5.06048175,0.17314338,1.47265826
-1.81590795,8.63854228,0.84811111,1.24933309,0.07978986,0.39471143,0.77210074,4.95581591,0.16808435,1.46509633
-1.80990495,8.49011558,0.83270149,1.21900342,0.07703464,0.39640335,0.77508123,4.85166145,0.16355961,1.45904452
-1.80390195,8.35283610,0.81996955,1.19171069,0.07442301,0.39968862,0.77877565,4.75000373,0.15968664,1.45499731
-1.79789895,8.23062389,0.81028311,1.16813290,0.07203274,0.40474117,0.78346325,4.65293768,0.15658017,1.45349319
-1.79189595,8.12746972,0.80399740,1.14894911,0.06993952,0.41173445,0.78944987,4.56260765,0.15434891,1.45510413
-1.78589295,8.04732215,0.80144831,1.13482200,0.06821525,0.42083629,0.79706075,4.48114308,0.15309223,1.46042153
-1.77988994,7.99396549,0.80294421,1.12637844,0.06692618,0.43220276,0.80663126,4.41059167,0.15289672,1.47003880
-1.77388694,7.97089216,0.80875623,1.12418869,0.06613132,0.44597126,0.81849563,4.35285227,0.15383291,1.48453091
-1.76788394,7.98117346,0.81910746,1.12874484,0.06588084,0.46225291,0.83297393,4.30960941,0.15595215,1.50443159
-1.76188094,8.02733290,0.83416143,1.14043944,0.06621473,0.48112473,0.85035792,4.28227159,0.15928379,1.53020889
-1.75587794,8.11122662,0.85401026,1.15954496,0.06716166,0.50262163,0.87089610,4.27191539,0.16383276,1.56224012
-1.74987494,8.23393551,0.87866320,1.18619503,0.06873806,0.52672881,0.89477873,4.27923715,0.16957769,1.60078715
-1.74387194,8.39567331,0.90803609,1.22036835,0.07094745,0.55337480,0.92212346,4.30451410,0.17646957,1.64597340
-1.73786893,8.59571519,0.94194243,1.26187601,0.07378013,0.58242560,0.95296230,4.34757625,0.18443118,1.69776349
-1.73186593,8.83235032,0.98008671,1.31035296,0.07721301,0.61368025,0.98723069,4.40779041,0.19335725,1.75594696
-1.72586293,9.10286180,1.02206063,1.36525431,0.08120989,0.64686828,1.02475929,4.48405717,0.20311541,1.82012695
-1.71985993,9.40353628,1.06734264,1.42585686,0.08572191,0.68164922,1.06526914,4.57482140,0.21354799,1.88971480
-1.71385693,9.72970481,1.11530129,1.49126627,0.09068836,0.71761456,1.10837061,4.67809650,0.22447469,1.96393124
-1.70785393,10.07581515,1.16520252,1.56042987,0.09603766,0.75429220,1.15356649,4.79150194,0.23569601,2.04181466
-1.70185093,10.43553488,1.21622112,1.63215506,0.10168867,0.79115349,1.20025929,4.91231354,0.24699743,2.12223635
-1.69584792,10.80188312,1.26745599,1.70513298,0.10755213,0.82762280,1.24776271,5.03752518,0.25815419,2.20392262
-1.68984492,11.16738759,1.31794904,1.77796676,0.11353239,0.86308943,1.29531697,5.16392028,0.26893664,2.28548321
-1.68384192,11.52426256,1.36670720,1.84920380,0.11952917,0.89692156,1.34210743,5.28815108,0.27911588,2.36544491
-1.67783892,11.86460192,1.41272676,1.91737083,0.12543953,0.92848175,1.38728597,5.40682312,0.28846955,2.44228940
-1.67183592,12.18058130,1.45501916,1.98101080,0.13115990,0.95714364,1.42999414,5.51658239,0.29678763,2.51449364
-1.66583292,12.46466200,1.49263749,2.03872027,0.13658806,0.98230897,1.46938724,5.61420213,0.30387794,2.58057144
-1.65982991,12.70978959,1.52470240,2.08918604,0.14162528,1.00342462,1.50465826,5.69666646,0.30957128,2.63911442
-1.65382691,12.90957998,1.55042662,2.13121963,0.14617821,1.01999871,1.53506072,5.76124777,0.31372580,2.68883073
