energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.01650825,8.20533783,0.01078895,0.39107795,1.36441826,3.40141964,0.09136208,4.22773428,0.70682950,0.03782927
-3.01050525,8.10361573,0.00974289,0.37830370,1.34868045,3.37813959,0.08675888,4.18254565,0.68408142,0.03660382
-3.00450225,7.99416694,0.00880872,0.36587546,1.33040458,3.35434520,0.08263179,4.12921707,0.65913943,0.03540402
-2.99849925,7.87929042,0.00799038,0.35402929,1.31015868,3.33078400,0.07903791,4.06883723,0.63236107,0.03424702
-2.99249625,7.76126035,0.00728975,0.34297568,1.28852189,3.30813956,0.07602206,4.00258488,0.60412066,0.03314825
-2.98649325,7.64226768,0.00670679,0.33289409,1.26606512,3.28701228,0.07361597,3.93169864,0.57480105,0.03212112
-2.98049025,7.52436002,0.00623977,0.32392834,1.24333188,3.26790018,0.07183771,3.85744316,0.54478538,0.03117673
-2.97448724,7.40938232,0.00588547,0.31618328,1.22082011,3.25118055,0.07069140,3.78107311,0.51444903,0.03032366
-2.96848424,7.29892093,0.00563946,0.30972265,1.19896585,3.23709346,0.07016730,3.70379640,0.48415215,0.02956783
-2.96248124,7.19425382,0.00549627,0.30456849,1.17812944,3.22572801,0.07024208,3.62673836,0.45423285,0.02891237
-2.95647824,7.09630967,0.00544962,0.30070178,1.15858488,3.21701266,0.07087950,3.55090855,0.42500125,0.02835764
-2.95047524,7.00563824,0.00549260,0.29806461,1.14051281,3.21071040,0.07203128,3.47717180,0.39673460,0.02790131
-2.94447224,6.92239398,0.00561781,0.29656356,1.12399745,3.20641969,0.07363837,3.40622476,0.36967340,0.02753845
-2.93846923,6.84633433,0.00581751,0.29607415,1.10902750,3.20358175,0.07563241,3.33857920,0.34401879,0.02726178
-2.93246623,6.77683324,0.00608373,0.29644628,1.09550100,3.20149439,0.07793747,3.27455279,0.31993106,0.02706194
-2.92646323,6.71291000,0.00640830,0.29751024,1.08323386,3.19933231,0.08047190,3.21426758,0.29752927,0.02692782
-2.92046023,6.65327213,0.00678294,0.29908317,1.07197156,3.19617342,0.08315045,3.15765643,0.27689204,0.02684691
-2.91445723,6.59637105,0.00719931,0.30097552,1.06140340,3.19103020,0.08588637,3.10447671,0.25805927,0.02680578
-2.90845423,6.54046780,0.00764900,0.30299744,1.05117878,3.18288511,0.08859357,3.05433060,0.24103476,0.02679042
-2.90245123,6.48370628,0.00812355,0.30496476,1.04092442,3.17072837,0.09118877,3.00669100,0.22578960,0.02678673
-2.89644822,6.42419068,0.00861449,0.30670425,1.03026210,3.15359673,0.09359343,2.96093162,0.21226617,0.02678092
-2.89044522,6.36006380,0.00911337,0.30805819,1.01882580,3.13061142,0.09573565,2.91636000,0.20038260,0.02675988
-2.88444222,6.28958312,0.00961171,0.30888804,1.00627784,3.10101356,0.09755177,2.87225185,0.19003761,0.02671156
-2.87843922,6.21119148,0.01010116,0.30907717,0.99232314,3.06419578,0.09898765,2.82788544,0.18111548,0.02662526
-2.87243622,6.12357988,0.01057342,0.30853260,0.97672135,3.01972841,0.09999972,2.78257471,0.17349111,0.02649190
-2.86643322,6.02574032,0.01102044,0.30718590,0.95929628,2.96737953,0.10055568,2.73569984,0.16703508,0.02630421
-2.86043022,5.91700706,0.01143441,0.30499330,0.93994269,2.90712808,0.10063481,2.68673453,0.16161841,0.02605686
-2.85442721,5.79708564,0.01180792,0.30193504,0.91863004,2.83916983,0.10022801,2.63526910,0.15711719,0.02574657
-2.84842421,5.66606916,0.01213405,0.29801427,0.89540367,2.76391610,0.09933749,2.58102901,0.15341671,0.02537209
-2.84242121,5.52444210,0.01240651,0.29325545,0.87038322,2.68198582,0.09797616,2.52388844,0.15041524,0.02493423
-2.83641821,5.37307244,0.01261978,0.28770249,0.84375887,2.59419138,0.09616681,2.46387875,0.14802719,0.02443573
-2.83041521,5.21319272,0.01276922,0.28141676,0.81578545,2.50151917,0.09394106,2.40119186,0.14618566,0.02388120
-2.82441221,5.04637162,0.01285123,0.27447494,0.78677498,2.40510573,0.09133814,2.33617861,0.14484433,0.02327693
-2.81840920,4.87447684,0.01286332,0.26696691,0.75708796,2.30621050,0.08840357,2.26934228,0.14397855,0.02263073
-2.81240620,4.69963085,0.01280422,0.25899361,0.72712360,2.20618610,0.08518783,2.20132745,0.14358562,0.02195171
-2.80640320,4.52416051,0.01267393,0.25066495,0.69730954,2.10644705,0.08174486,2.13290450,0.14368425,0.02125007
-2.80040020,4.35054164,0.01247376,0.24209772,0.66809110,2.00843771,0.07813075,2.06494997,0.14431304,0.02053683
-2.79439720,4.18133966,0.01220630,0.23341340,0.63992046,1.91360002,0.07440237,1.99842325,0.14552817,0.01982356
-2.78839420,4.01914713,0.01187540,0.22473600,0.61324584,1.82334168,0.07061604,1.93433992,0.14740014,0.01912213
-2.78239120,3.86651913,0.01148605,0.21618977,0.58850086,1.73900501,0.06682641,1.87374228,0.15000974,0.01844438
-2.77638819,3.72590753,0.01104426,0.20789676,0.56609430,1.66183709,0.06308534,1.81766774,0.15344327,0.01780184
-2.77038519,3.59959529,0.01055692,0.19997437,0.54640018,1.59296126,0.05944089,1.76711582,0.15778717,0.01720543
-2.76438219,3.48963186,0.01003160,0.19253265,0.52974859,1.53335039,0.05593654,1.72301450,0.16312225,0.01666518
-2.75837919,3.39777147,0.00947634,0.18567172,0.51641706,1.48380239,0.05261038,1.68618722,0.16951759,0.01618989
-2.75237619,3.32541567,0.00889942,0.17947911,0.50662299,1.44491821,0.04949460,1.65732133,0.17702458,0.01578692
-2.74637319,3.27356212,0.00830917,0.17402725,0.50051700,1.41708305,0.04661495,1.63693940,0.18567110,0.01546192
-2.74037019,3.24276155,0.00771373,0.16937116,0.49817767,1.40045118,0.04399049,1.62537442,0.19545633,0.01521866
-2.73436718,3.23308481,0.00712084,0.16554656,0.49960767,1.39493528,0.04163342,1.62275016,0.20634628,0.01505883
-2.72836418,3.24410183,0.00653767,0.16256828,0.50473159,1.40020073,0.03954903,1.62896757,0.21827045,0.01498197
-2.72236118,3.27487418,0.00597069,0.16042942,0.51339558,1.41566565,0.03773586,1.64369826,0.23111973,0.01498543
-2.71635818,3.32396247,0.00542549,0.15910096,0.52536905,1.44050727,0.03618604,1.66638537,0.24474586,0.01506440
-2.71035518,3.38944923,0.00490677,0.15853219,0.54034828,1.47367489,0.03488568,1.69625241,0.25896241,0.01521200
-2.70435218,3.46897756,0.00441821,0.15865188,0.55796219,1.51390983,0.03381549,1.73231986,0.27354753,0.01541944
-2.69834917,3.55980501,0.00396256,0.15937005,0.57778003,1.55977214,0.03295153,1.77342908,0.28824835,0.01567630
-2.69234617,3.65887143,0.00354156,0.16058058,0.59932087,1.60967371,0.03226601,1.81827293,0.30278694,0.01597075
-2.68634317,3.76287881,0.00315606,0.16216428,0.62206468,1.66191724,0.03172828,1.86543187,0.31686768,0.01628994
-2.68034017,3.86838074,0.00280609,0.16399252,0.64546456,1.71473980,0.03130578,1.91341422,0.33018579,0.01662037
-2.67433717,3.97187816,0.00249092,0.16593121,0.66895985,1.76635990,0.03096512,1.96069906,0.34243669,0.01694827
-2.66833417,4.06991808,0.00220923,0.16784491,0.69198959,1.81502636,0.03067311,2.00577996,0.35332574,0.01726003
-2.66233117,4.15919144,0.00195917,0.16960105,0.71400595,1.85906731,0.03039774,2.04720787,0.36257817,0.01754258
-2.65632816,4.23662649,0.00173853,0.17107391,0.73448707,1.89693749,0.03010915,2.08363155,0.36994842,0.01778376
-2.65032516,4.29947399,0.00154484,0.17214842,0.75294897,1.92726209,0.02978047,2.11383387,0.37522884,0.01797268
-2.64432216,4.34538120,0.00137547,0.17272337,0.76895609,1.94887530,0.02938848,2.13676287,0.37825710,0.01809996
-2.63831916,4.37245188,0.00122775,0.17271418,0.78213018,1.96085222,0.02891422,2.15155640,0.37892210,0.01815798
-2.63231616,4.37929046,0.00109906,0.17205494,0.79215738,1.96253288,0.02834334,2.15755991,0.37716810,0.01814103
-2.62631316,4.36502908,0.00098688,0.17069979,0.79879318,1.95353752,0.02766630,2.15433690,0.37299688,0.01804539
-2.62031016,4.32933730,0.00088886,0.16862356,0.80186546,1.93377270,0.02687843,2.14167218,0.36646783,0.01786936
-2.61430715,4.27241474,0.00080289,0.16582167,0.80127546,1.90342831,0.02597974,2.11956847,0.35769609,0.01761319
-2.60830415,4.19496803,0.00072706,0.16230942,0.79699700,1.86296588,0.02497466,2.08823672,0.34684874,0.01727899
-2.60230115,4.09817380,0.00065976,0.15812066,0.78907398,1.81309893,0.02387156,2.04808142,0.33413933,0.01687058
-2.59629815,3.98363026,0.00059960,0.15330594,0.77761660,1.75476665,0.02268221,1.99968173,0.31982096,0.01639325
-2.59029515,3.85329981,0.00054545,0.14793033,0.76279636,1.68910227,0.02142118,1.94376954,0.30417834,0.01585361
-2.58429215,3.70944590,0.00049644,0.14207092,0.74484031,1.61739754,0.02010510,1.88120584,0.28751913,0.01525926
-2.57828914,3.55456672,0.00045188,0.13581424,0.72402475,1.54106521,0.01875204,1.81295613,0.27016493,0.01461862
-2.57228614,3.39132869,0.00041130,0.12925352,0.70066856,1.46160091,0.01738076,1.74006607,0.25244241,0.01394066
-2.56628314,3.22250195,0.00037440,0.12248616,0.67512650,1.38054594,0.01601014,1.66363803,0.23467471,0.01323466
-2.56028014,3.05089998,0.00034100,0.11561126,0.64778247,1.29945233,0.01465858,1.58480908,0.21717363,0.01251003
-2.55427714,2.87932477,0.00031108,0.10872739,0.61904307,1.21985109,0.01334355,1.50473086,0.20023272,0.01177612
-2.54827414,2.71051858,0.00028470,0.10193063,0.58933130,1.14322443,0.01208117,1.42455158,0.18412141,0.01104203
-2.54227114,2.54712280,0.00026201,0.09531293,0.55908055,1.07098238,0.01088598,1.34539996,0.16908038,0.01031656
-2.53626813,2.39164378,0.00024324,0.08896075,0.52872896,1.00444386,0.00977076,1.26837125,0.15531812,0.00960804
-2.53026513,2.24642543,0.00022869,0.08295401,0.49871390,0.94482217,0.00874644,1.19451495,0.14300863,0.00892430
-2.52426213,2.11362779,0.00021868,0.07736531,0.46946685,0.89321433,0.00782216,1.12482402,0.13229026,0.00827261
-2.51825913,1.99521065,0.00021363,0.07225950,0.44140831,0.85059394,0.00700538,1.06022527,0.12326548,0.00765966
-2.51225613,1.89292124,0.00021396,0.06769330,0.41494301,0.81780665,0.00630202,1.00157064,0.11600145,0.00709148
-2.50625313,1.80828492,0.00022016,0.06371528,0.39045516,0.79556778,0.00571669,0.94962922,0.11053130,0.00657354
-2.50025013,1.74259787,0.00023274,0.06036588,0.36830390,0.78446110,0.00525295,0.90507965,0.10685581,0.00611065
-2.49424712,1.69692109,0.00025226,0.05767755,0.34881884,0.78493842,0.00491353,0.86850301,0.10494557,0.00570698
-2.48824412,1.67207484,0.00027933,0.05567500,0.33229573,0.79731922,0.00470065,0.84037607,0.10474326,0.00536610
-2.48224112,1.66863340,0.00031457,0.05437546,0.31899235,0.82179025,0.00461620,0.82106489,0.10616613,0.00509090
-2.47623812,1.68691981,0.00035863,0.05378897,0.30912453,0.85840454,0.00466198,0.81081908,0.10910857,0.00488362
-2.47023512,1.72700078,0.00041217,0.05391865,0.30286255,0.90708014,0.00483991,0.80976664,0.11344468,0.00474584
-2.46423212,1.78868199,0.00047585,0.05476100,0.30032775,0.96759859,0.00515214,0.81790988,0.11903091,0.00467840
-2.45822911,1.87150448,0.00055034,0.05630616,0.30158963,1.03960338,0.00560116,0.83512243,0.12570873,0.00468140
-2.45222611,1.97474258,0.00063626,0.05853810,0.30666339,1.12259897,0.00618992,0.86114769,0.13330737,0.00475417
-2.44622311,2.09740426,0.00073416,0.06143486,0.31550807,1.21595075,0.00692183,0.89559899,0.14164665,0.00489523
-2.44022011,2.23823472,0.00084457,0.06496875,0.32802535,1.31888664,0.00780083,0.93796163,0.15053991,0.00510223
-2.43421711,2.39572388,0.00096786,0.06910648,0.34405910,1.43050075,0.00883133,0.98759704,0.15979708,0.00537197
-2.42821411,2.56811859,0.00110434,0.07380940,0.36339590,1.54975972,0.01001824,1.04374915,0.16922786,0.00570034
-2.42221111,2.75344010,0.00125414,0.07903366,0.38576636,1.67551219,0.01136696,1.10555320,0.17864494,0.00608236
-2.41620810,2.94950719,0.00141724,0.08473046,0.41084767,1.80650158,0.01288334,1.17204685,0.18786734,0.00651215
-2.41020510,3.15396506,0.00159343,0.09084628,0.43826717,1.94138252,0.01457365,1.24218369,0.19672368,0.00698300
-2.40420210,3.36432010,0.00178233,0.09732326,0.46760710,2.07874073,0.01644462,1.31484903,0.20505533,0.00748741
-2.39819910,3.57797990,0.00198333,0.10409956,0.49841056,2.21711621,0.01850338,1.38887776,0.21271941,0.00801720
-2.39219610,3.79229810,0.00219562,0.11110989,0.53018864,2.35502932,0.02075746,1.46307400,0.21959142,0.00856358
-2.38619310,4.00462303,0.00241820,0.11828611,0.56242856,2.49100912,0.02321474,1.53623228,0.22556755,0.00911731
-2.38019010,4.21234888,0.00264985,0.12555789,0.59460291,2.62362309,0.02588340,1.60715976,0.23056637,0.00966887
-2.37418709,4.41296817,0.00288919,0.13285357,0.62617956,2.75150744,0.02877182,1.67469906,0.23453012,0.01020861
-2.36818409,4.60412364,0.00313470,0.14010104,0.65663224,2.87339677,0.03188839,1.73775107,0.23742516,0.01072696
-2.36218109,4.78365803,0.00338470,0.14722871,0.68545142,2.98815212,0.03524135,1.79529731,0.23924194,0.01121461
-2.35617809,4.94965985,0.00363746,0.15416661,0.71215520,3.09478613,0.03883837,1.84642106,0.23999415,0.01166278
-2.35017509,5.10050338,0.00389117,0.16084744,0.73629989,3.19248423,0.04268626,1.89032669,0.23971731,0.01206333
-2.34417209,5.23488135,0.00414403,0.16720769,0.75748996,3.28062107,0.04679036,1.92635663,0.23846669,0.01240906
-2.33816908,5.35182871,0.00439427,0.17318865,0.77538698,3.35877098,0.05115398,1.95400540,0.23631474,0.01269378
-2.33216608,5.45073647,0.00464017,0.17873744,0.78971725,3.42671222,0.05577766,1.97293004,0.23334805,0.01291255
-2.32616308,5.53135487,0.00488014,0.18380778,0.80027778,3.48442440,0.06065844,1.98295683,0.22966402,0.01306175
-2.32016008,5.59378530,0.00511270,0.18836075,0.80694049,3.53207918,0.06578894,1.98408361,0.22536732,0.01313918
-2.31415708,5.63846137,0.00533653,0.19236523,0.80965427,3.57002428,0.07115658,1.97647791,0.22056629,0.01314410
-2.30815408,5.66611950,0.00555046,0.19579821,0.80844497,3.59876162,0.07674266,1.96047057,0.21536945,0.01307724
-2.30215108,5.67776024,0.00575349,0.19864483,0.80341318,3.61892017,0.08252170,1.93654507,0.20988209,0.01294076
-2.29614807,5.67460165,0.00594478,0.20089818,0.79472987,3.63122484,0.08846070,1.90532290,0.20420337,0.01273814
-2.29014507,5.65802691,0.00612360,0.20255892,0.78263012,3.63646258,0.09451877,1.86754532,0.19842363,0.01247412
-2.28414207,5.62952800,0.00628933,0.20363469,0.76740505,3.63544736,0.10064684,1.82405214,0.19262230,0.01215446
-2.27813907,5.59064811,0.00644144,0.20413933,0.74939231,3.62898536,0.10678781,1.77575807,0.18686636,0.01178586
-2.27213607,5.54292509,0.00657942,0.20409202,0.72896553,3.61784223,0.11287686,1.72362760,0.18120929,0.01137565
-2.26613307,5.48783828,0.00670274,0.20351631,0.70652301,3.60271360,0.11884226,1.66864913,0.17569072,0.01093168
-2.26013007,5.42676116,0.00681085,0.20243920,0.68247621,3.58420044,0.12460644,1.61180914,0.17033654,0.01046199
-2.25412706,5.36092143,0.00690314,0.20089017,0.65723839,3.56279016,0.13008748,1.55406748,0.16515961,0.00997467
-2.24812406,5.29137041,0.00697887,0.19890031,0.63121383,3.53884433,0.13520090,1.49633436,0.16016091,0.00947764
-2.24212106,5.21896244,0.00703726,0.19650157,0.60478801,3.51259340,0.13986173,1.43944982,0.15533110,0.00897842
-2.23611806,5.14434507,0.00707737,0.19372613,0.57831909,3.48413852,0.14398677,1.38416644,0.15065238,0.00848398
-2.23011506,5.06795991,0.00709824,0.19060589,0.55213095,3.45346021,0.14749708,1.33113553,0.14610062,0.00800062
-2.22411206,4.99005357,0.00709883,0.18717215,0.52650793,3.42043311,0.15032037,1.28089735,0.14164753,0.00753383
-2.21810905,4.91069761,0.00707810,0.18345536,0.50169143,3.38484598,0.15239338,1.23387537,0.13726298,0.00708821
-2.21210605,4.82981611,0.00703507,0.17948501,0.47787832,3.34642569,0.15366414,1.19037464,0.13291711,0.00666746
-2.20610305,4.74721893,0.00696888,0.17528963,0.45522108,3.30486376,0.15409387,1.15058410,0.12858243,0.00627435
-2.20010005,4.66263875,0.00687883,0.17089681,0.43382969,3.25984417,0.15365851,1.11458254,0.12423565,0.00591071
-2.19409705,4.57576969,0.00676448,0.16633322,0.41377472,3.21107069,0.15234986,1.08234778,0.11985918,0.00557752
-2.18809405,4.48630553,0.00662569,0.16162474,0.39509173,3.15829257,0.15017614,1.05376845,0.11544243,0.00527497
-2.18209105,4.39397557,0.00646270,0.15679638,0.37778639,3.10132721,0.14716207,1.02865799,0.11098266,0.00500250
-2.17608804,4.29857638,0.00627611,0.15187240,0.36184020,3.04007876,0.14334832,1.00677003,0.10648548,0.00475897
-2.17008504,4.19999819,0.00606698,0.14687617,0.34721637,2.97455198,0.13879050,0.98781458,0.10196511,0.00454272
-2.16408204,4.09824491,0.00583678,0.14183012,0.33386559,2.90486075,0.13355759,0.97147443,0.09744414,0.00435168
-2.15807904,3.99344714,0.00558739,0.13675567,0.32173150,2.83123111,0.12772998,0.95742109,0.09295309,0.00418352
-2.15207604,3.88586802,0.00532111,0.13167307,0.31075546,2.75399893,0.12139719,0.94532978,0.08852968,0.00403573
-2.14607304,3.77590219,0.00504055,0.12660138,0.30088062,2.67360252,0.11465525,0.93489304,0.08421787,0.00390569
-2.14007004,3.66406818,0.00474861,0.12155831,0.29205499,2.59057075,0.10760408,0.92583244,0.08006673,0.00379083
-2.13406703,3.55099519,0.00444839,0.11656034,0.28423366,2.50550760,0.10034474,0.91790827,0.07612918,0.00368864
-2.12806403,3.43740509,0.00414312,0.11162267,0.27737982,2.41907367,0.09297681,0.91092682,0.07246066,0.00359676
-2.12206103,3.32409084,0.00383606,0.10675945,0.27146500,2.33196597,0.08559599,0.90474527,0.06911780,0.00351303
-2.11605803,3.21189226,0.00353041,0.10198395,0.26646828,2.24489663,0.07829186,0.89927409,0.06615702,0.00343551
-2.11005503,3.10167052,0.00322924,0.09730884,0.26237483,2.15857157,0.07114609,0.89447687,0.06363324,0.00336251
-2.10405203,2.99428221,0.00293542,0.09274648,0.25917371,2.07366996,0.06423097,0.89036796,0.06159865,0.00329262
-2.09804902,2.89055390,0.00265152,0.08830929,0.25685535,1.99082516,0.05760838,0.88700776,0.06010147,0.00322464
-2.09204602,2.79125828,0.00237979,0.08401001,0.25540868,1.91060780,0.05132914,0.88449614,0.05918491,0.00315767
-2.08604302,2.69709221,0.00212213,0.07986197,0.25481816,1.83351144,0.04543283,0.88296411,0.05888616,0.00309098
-2.08004002,2.60865751,0.00188003,0.07587927,0.25506103,1.75994121,0.03994787,0.88256414,0.05923542,0.00302409
-2.07403702,2.52644472,0.00165459,0.07207679,0.25610469,1.69020561,0.03489210,0.88345949,0.06025513,0.00295665
-2.06803402,2.45082031,0.00144653,0.06847017,0.25790459,1.62451167,0.03027345,0.88581286,0.06195919,0.00288848
-2.06203102,2.38201736,0.00125619,0.06507554,0.26040267,1.56296340,0.02609098,0.88977487,0.06435230,0.00281949
-2.05602801,2.32012998,0.00108356,0.06190913,0.26352640,1.50556347,0.02233600,0.89547279,0.06742934,0.00274969
-2.05002501,2.26511147,0.00092834,0.05898680,0.26718859,1.45221791,0.01899328,0.90299986,0.07117493,0.00267912
-2.04402201,2.21677613,0.00078994,0.05632338,0.27128790,1.40274371,0.01604235,0.91240573,0.07556297,0.00260786
-2.03801901,2.17480481,0.00066759,0.05393198,0.27571006,1.35687879,0.01345872,0.92368844,0.08055647,0.00253600
-2.03201601,2.13875384,0.00056032,0.05182319,0.28032986,1.31429418,0.01121506,0.93678815,0.08610736,0.00246363
-2.02601301,2.10806734,0.00046705,0.05000440,0.28501368,1.27460774,0.00928235,0.95158317,0.09215664,0.00239083
-2.02001001,2.08209256,0.00038662,0.04847910,0.28962261,1.23739925,0.00763080,0.96788836,0.09863470,0.00231765
-2.01400700,2.06009787,0.00031782,0.04724628,0.29401591,1.20222606,0.00623072,0.98545624,0.10546187,0.00224415
-2.00800400,2.04129309,0.00025945,0.04630005,0.29805482,1.16863904,0.00505321,1.00398074,0.11254931,0.00217035
-2.00200100,2.02485169,0.00021032,0.04562942,0.30160637,1.13619813,0.00407072,1.02310377,0.11980028,0.00209631
-1.99599800,2.00993426,0.00016931,0.04521834,0.30454731,1.10448720,0.00325745,1.04242438,0.12711163,0.00202207
-1.98999500,1.99571272,0.00013535,0.04504595,0.30676774,1.07312759,0.00258966,1.06151024,0.13437575,0.00194772
-1.98399200,1.98139471,0.00010744,0.04508714,0.30817451,1.04179009,0.00204581,1.07991133,0.14148277,0.00187336
-1.97798899,1.96624731,0.00008469,0.04531332,0.30869414,1.01020492,0.00160669,1.09717506,0.14832313,0.00179919
-1.97198599,1.94961970,0.00006629,0.04569345,0.30827525,0.97816965,0.00125538,1.11286259,0.15479032,0.00172541
-1.96598299,1.93096384,0.00005153,0.04619520,0.30689032,0.94555477,0.00097720,1.12656547,0.16078382,0.00165234
-1.95997999,1.90985270,0.00003979,0.04678638,0.30453679,0.91230696,0.00075962,1.13792206,0.16621208,0.00158034
-1.95397699,1.88599538,0.00003052,0.04743628,0.30123746,0.87845015,0.00059209,1.14663290,0.17099542,0.00150986
-1.94797399,1.85924853,0.00002326,0.04811719,0.29704011,0.84408439,0.00046593,1.15247430,0.17506883,0.00144141
-1.94197099,1.82962381,0.00001763,0.04880579,0.29201639,0.80938295,0.00037412,1.15530944,0.17838433,0.00137557
-1.93596798,1.79729081,0.00001331,0.04948447,0.28626003,0.77458769,0.00031119,1.15509638,0.18091301,0.00131296
-1.92996498,1.76257537,0.00001003,0.05014242,0.27988438,0.74000321,0.00027304,1.15189229,0.18264642,0.00125422
-1.92396198,1.72595325,0.00000758,0.05077661,0.27301931,0.70598992,0.00025682,1.14585368,0.18359733,0.00120004
-1.91795898,1.68803905,0.00000579,0.05139234,0.26580766,0.67295656,0.00026080,1.13723227,0.18379980,0.00115108
-1.91195598,1.64957083,0.00000453,0.05200367,0.25840116,0.64135214,0.00028429,1.12636652,0.18330839,0.00110795
-1.90595298,1.61139060,0.00000370,0.05263334,0.25095620,0.61165788,0.00032753,1.11366907,0.18219669,0.00107125
-1.89994997,1.57442150,0.00000323,0.05331253,0.24362926,0.58437910,0.00039161,1.09961036,0.18055502,0.00104148
-1.89394697,1.53964209,0.00000307,0.05408019,0.23657236,0.56003726,0.00047845,1.08469928,0.17848753,0.00101903
-1.88794397,1.50805880,0.00000320,0.05498210,0.22992865,0.53916225,0.00059070,1.06946146,0.17610873,0.00100420
-1.88194097,1.48067729,0.00000362,0.05606973,0.22382814,0.52228490,0.00073171,1.05441632,0.17353954,0.00099712
-1.87593797,1.45847377,0.00000434,0.05739875,0.21838394,0.50992969,0.00090550,1.04005393,0.17090319,0.00099780
-1.86993497,1.44236726,0.00000540,0.05902751,0.21368897,0.50260756,0.00111665,1.02681281,0.16832095,0.00100608
-1.86393197,1.43319374,0.00000685,0.06101525,0.20981339,0.50080870,0.00137027,1.01505988,0.16590804,0.00102161
-1.85792896,1.43168309,0.00000875,0.06342038,0.20680274,0.50499539,0.00167190,1.00507348,0.16376973,0.00104391
-1.85192596,1.43843959,0.00001121,0.06629865,0.20467708,0.51559450,0.00202743,0.99703059,0.16199801,0.00107232
-1.84592296,1.45392663,0.00001434,0.06970138,0.20343095,0.53298995,0.00244295,0.99099881,0.16066873,0.00110604
-1.83991996,1.47845617,0.00001827,0.07367382,0.20303435,0.55751486,0.00292467,0.98693368,0.15983944,0.00114414
-1.83391696,1.51218308,0.00002317,0.07825358,0.20343460,0.58944365,0.00347867,0.98468154,0.15954806,0.00118558
-1.82791396,1.55510468,0.00002924,0.08346932,0.20455914,0.62898421,0.00411084,0.98398791,0.15981227,0.00122925
-1.82191096,1.60706524,0.00003668,0.08933959,0.20631905,0.67627036,0.00482660,0.98451092,0.16062969,0.00127397
-1.81590795,1.66776525,0.00004576,0.09587197,0.20861319,0.73135497,0.00563076,0.98583928,0.16197879,0.00131859
-1.80990495,1.73677509,0.00005674,0.10306254,0.21133287,0.79420416,0.00652731,0.98751387,0.16382053,0.00136193
-1.80390195,1.81355258,0.00006996,0.11089560,0.21436670,0.86469301,0.00751923,0.98905194,0.16610050,0.00140291
-1.79789895,1.89746378,0.00008574,0.11934382,0.21760557,0.94260337,0.00860834,0.98997262,0.16875153,0.00144051
-1.79189595,1.98780646,0.00010445,0.12836870,0.22094743,1.02762410,0.00979514,0.98982275,0.17169665,0.00147388
-1.78589295,2.08383550,0.00012651,0.13792153,0.22430177,1.11935430,0.01107874,0.98820151,0.17485224,0.00150229
-1.77988994,2.18478942,0.00015231,0.14794458,0.22759349,1.21730985,0.01245676,0.98478293,0.17813128,0.00152519
-1.77388694,2.28991751,0.00018231,0.15837282,0.23076612,1.32093341,0.01392538,0.97933516,0.18144652,0.00154226
-1.76788394,2.39850662,0.00021694,0.16913584,0.23378417,1.42960788,0.01547936,0.97173566,0.18471350,0.00155336
-1.76188094,2.50990696,0.00025666,0.18016018,0.23663464,1.54267329,0.01711221,0.96198176,0.18785346,0.00155858
-1.75587794,2.62355622,0.00030191,0.19137184,0.23932745,1.65944643,0.01881636,0.95019610,0.19079576,0.00155820
-1.74987494,2.73900106,0.00035312,0.20269883,0.24189504,1.77924275,0.02058343,0.93662693,0.19348011,0.00155272
-1.74387194,2.85591551,0.00041070,0.21407388,0.24439099,1.90139967,0.02240457,0.92164326,0.19585832,0.00154282
-1.73786893,2.97411519,0.00047502,0.22543693,0.24688779,2.02530000,0.02427086,0.90572523,0.19789564,0.00152934
-1.73186593,3.09356691,0.00054642,0.23673741,0.24947391,2.15039451,0.02617368,0.88945020,0.19957168,0.00151324
-1.72586293,3.21439282,0.00062518,0.24793615,0.25225027,2.27622224,0.02810524,0.87347506,0.20088087,0.00149558
-1.71985993,3.33686859,0.00071153,0.25900674,0.25532623,2.40242730,0.03005903,0.85851563,0.20183246,0.00147749
-1.71385693,3.46141516,0.00080564,0.26993629,0.25881530,2.52877095,0.03203029,0.84532390,0.20245011,0.00146012
-1.70785393,3.58858386,0.00090760,0.28072545,0.26283076,2.65513807,0.03401644,0.83466378,0.20277104,0.00144461
-1.70185093,3.71903485,0.00101743,0.29138764,0.26748120,2.78153715,0.03601754,0.82728642,0.20284481,0.00143204
-1.69584792,3.85350915,0.00113511,0.30194751,0.27286631,2.90809348,0.03803659,0.82390557,0.20273166,0.00142342
-1.68984492,3.99279483,0.00126050,0.31243864,0.27907288,3.03503552,0.04007982,0.82517388,0.20250061,0.00141963
-1.68384192,4.13768833,0.00139343,0.32290053,0.28617128,3.16267476,0.04215684,0.83166078,0.20222720,0.00142140
-1.67783892,4.28895193,0.00153365,0.33337503,0.29421237,3.29137985,0.04428067,0.84383240,0.20199103,0.00142931
-1.67183592,4.44726904,0.00168083,0.34390239,0.30322501,3.42154615,0.04646772,0.86203416,0.20187318,0.00144374
-1.66583292,4.61319899,0.00183460,0.35451711,0.31321423,3.55356209,0.04873748,0.88647639,0.20195345,0.00146485
-1.65982991,4.78713312,0.00199454,0.36524384,0.32416003,3.68777411,0.05111223,0.91722343,0.20230774,0.00149262
-1.65382691,4.96925425,0.00216015,0.37609346,0.33601693,3.82445173,0.05361650,0.95418644,0.20300538,0.00152679
