energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-3.46673337,2.80170150,0.77515987,0.34074361,0.00143832,1.28521041,0.03863999,0.46066349,2.18110661,0.59846140
-3.46073037,2.86320120,0.76846046,0.33339669,0.00145382,1.33264850,0.03836438,0.44862897,2.26494481,0.61984439
-3.45472736,2.92708990,0.76212323,0.32630100,0.00147127,1.38154462,0.03807818,0.43646946,2.35100004,0.64182383
-3.44872436,2.99332616,0.75644959,0.31968402,0.00149095,1.43161446,0.03779086,0.42449314,2.43874325,0.66427497
-3.44272136,3.06168410,0.75168490,0.31375673,0.00151297,1.48248075,0.03750945,0.41298217,2.52749346,0.68703085
-3.43671836,3.13173893,0.74800849,0.30870581,0.00153729,1.53367335,0.03723826,0.40218316,2.61641798,0.70988205
-3.43071536,3.20286226,0.74552706,0.30468689,0.00156371,1.58463382,0.03697880,0.39229953,2.70454027,0.73257860
-3.42471236,3.27422763,0.74427169,0.30181906,0.00159187,1.63472454,0.03672978,0.38348589,2.79075539,0.75483401
-3.41870935,3.34482597,0.74419824,0.30018074,0.00162124,1.68324198,0.03648726,0.37584456,2.87385267,0.77633118
-3.41270635,3.41349049,0.74519119,0.29980716,0.00165114,1.72943386,0.03624492,0.36942422,2.95254507,0.79673017
-3.40670335,3.47893003,0.74707055,0.30068930,0.00168078,1.77251954,0.03599442,0.36422088,3.02550416,0.81567740
-3.40070035,3.53976961,0.74960133,0.30277444,0.00170925,1.81171301,0.03572586,0.36018067,3.09139950,0.83281614
-3.39469735,3.59459648,0.75250525,0.30596827,0.00173558,1.84624747,0.03542831,0.35720461,3.14894113,0.84779766
-3.38869435,3.64200996,0.75547396,0.31013843,0.00175875,1.87540080,0.03509036,0.35515485,3.19692341,0.86029283
-3.38269135,3.68067318,0.75818326,0.31511939,0.00177775,1.89852080,0.03470071,0.35386218,3.23426870,0.87000363
-3.37668834,3.70936444,0.76030780,0.32071847,0.00179160,1.91504928,0.03424871,0.35313449,3.26006899,0.87667405
-3.37068534,3.72702655,0.76153556,0.32672290,0.00179939,1.92454408,0.03372496,0.35276581,3.27362402,0.88010013
-3.36468234,3.73281180,0.76158164,0.33290755,0.00180033,1.92669803,0.03312169,0.35254550,3.27447414,0.88013852
-3.35867934,3.72612109,0.76020096,0.33904322,0.00179376,1.92135420,0.03243327,0.35226741,3.26242652,0.87671338
-3.35267634,3.70663544,0.75719934,0.34490503,0.00177917,1.90851662,0.03165644,0.35173856,3.23757363,0.86982118
-3.34667334,3.67433855,0.75244272,0.35028080,0.00175626,1.88835607,0.03079059,0.35078704,3.20030286,0.85953327
-3.34067034,3.62952946,0.74586421,0.35497903,0.00172489,1.86121047,0.02983783,0.34926897,3.15129688,0.84599604
-3.33466733,3.57282460,0.73746871,0.35883605,0.00168516,1.82757981,0.02880301,0.34707414,3.09152414,0.82942855
-3.32866433,3.50514894,0.72733516,0.36172236,0.00163733,1.78811564,0.02769362,0.34413037,3.02221991,0.81011779
-3.32266133,3.42771630,0.71561615,0.36354762,0.00158189,1.74360531,0.02651954,0.34040621,2.94485799,0.78841156
-3.31665833,3.34199943,0.70253506,0.36426421,0.00151947,1.69495144,0.02529282,0.33591212,2.86111398,0.76470930
-3.31065533,3.24969064,0.68838073,0.36386920,0.00145087,1.64314730,0.02402725,0.33070004,2.77282120,0.73945110
-3.30465233,3.15265439,0.67349978,0.36240461,0.00137700,1.58924880,0.02273795,0.32486130,2.68192055,0.71310522
-3.29864932,3.05287319,0.65828690,0.35995595,0.00129888,1.53434406,0.02144093,0.31852314,2.59040608,0.68615473
-3.29264632,2.95238899,0.64317320,0.35664905,0.00121758,1.47952172,0.02015255,0.31184381,2.50026784,0.65908348
-3.28664332,2.85324177,0.62861308,0.35264539,0.00113422,1.42583887,0.01888907,0.30500653,2.41343423,0.63236218
-3.28064032,2.75740785,0.61506995,0.34813595,0.00104989,1.37428999,0.01766617,0.29821254,2.33171552,0.60643481
-3.27463732,2.66673985,0.60300111,0.34333413,0.00096566,1.32577782,0.01649849,0.29167336,2.25675073,0.58170612
-3.26863432,2.58291073,0.59284247,0.33846769,0.00088256,1.28108731,0.01539923,0.28560279,2.18995960,0.55853044
-3.26263132,2.50736377,0.58499345,0.33377033,0.00080152,1.24086362,0.01437982,0.28020871,2.13250127,0.53720235
-3.25662831,2.44127049,0.57980256,0.32947317,0.00072336,1.20559480,0.01344967,0.27568509,2.08524134,0.51794951
-3.25062531,2.38549796,0.57755432,0.32579649,0.00064880,1.17560004,0.01261591,0.27220449,2.04872826,0.50092777
-3.24462231,2.34058678,0.57845792,0.32294211,0.00057845,1.15102359,0.01188332,0.26991136,2.02317999,0.48621895
-3.23861931,2.30674042,0.58263812,0.32108677,0.00051277,1.13183482,0.01125428,0.26891635,2.00848148,0.47383110
-3.23261631,2.28382651,0.59012883,0.32037668,0.00045212,1.11783426,0.01072880,0.26929186,2.00419297,0.46370131
-3.22661331,2.27138975,0.60086977,0.32092359,0.00039673,1.10866527,0.01030459,0.27106905,2.00956893,0.45570097
-3.22061031,2.26867611,0.61470632,0.32280240,0.00034672,1.10383109,0.00997731,0.27423637,2.02358698,0.44964317
-3.21460730,2.27466728,0.63139284,0.32605049,0.00030211,1.10271638,0.00974072,0.27873976,2.04498581,0.44529187
-3.20860430,2.28812401,0.65059941,0.33066865,0.00026285,1.10461262,0.00958702,0.28448447,2.07231076,0.44237269
-3.20260130,2.30763675,0.67192179,0.33662356,0.00022881,1.10874612,0.00950715,0.29133844,2.10396557,0.44058459
-3.19659830,2.33168146,0.69489440,0.34385161,0.00019978,1.11430793,0.00949113,0.29913714,2.13826838,0.43961222
-3.19059530,2.35867854,0.71900583,0.35226389,0.00017555,1.12048415,0.00952844,0.30768971,2.17351004,0.43913838
-3.18459230,2.38705249,0.74371627,0.36175195,0.00015585,1.12648588,0.00960839,0.31678604,2.20801274,0.43885605
-3.17858929,2.41529000,0.76847621,0.37219404,0.00014039,1.13157732,0.00972051,0.32620467,2.24018682,0.43847971
-3.17258629,2.44199425,0.79274569,0.38346147,0.00012889,1.13510138,0.00985486,0.33572095,2.26858367,0.43775534
-3.16658329,2.46593317,0.81601306,0.39542473,0.00012105,1.13650155,0.01000235,0.34511528,2.29194293,0.43646896
-3.16058029,2.48607992,0.83781265,0.40795894,0.00011658,1.13533954,0.01015508,0.35418102,2.30923231,0.43445324
-3.15457729,2.50164394,0.85774031,0.42094852,0.00011520,1.13130787,0.01030649,0.36273160,2.31967843,0.43159207
-3.14857429,2.51209149,0.87546629,0.43429054,0.00011665,1.12423727,0.01045160,0.37060661,2.32278788,0.42782301
-3.14257129,2.51715494,0.89074456,0.44789682,0.00012066,1.11409846,0.01058709,0.37767654,2.31835757,0.42313742
-3.13656828,2.51683059,0.90341844,0.46169460,0.00012701,1.10099855,0.01071137,0.38384595,2.30647426,0.41757856
-3.13056528,2.51136532,0.91342200,0.47562560,0.00013544,1.08517230,0.01082452,0.38905491,2.28750334,0.41123755
-3.12456228,2.50123285,0.92077731,0.48964390,0.00014576,1.06696864,0.01092827,0.39327867,2.26206754,0.40424761
-3.11855928,2.48710084,0.92558761,0.50371249,0.00015775,1.04683312,0.01102580,0.39652559,2.23101650,0.39677673
-3.11255628,2.46979048,0.92802696,0.51779885,0.00017120,1.02528717,0.01112154,0.39883354,2.19538862,0.38901920
-3.10655328,2.45023055,0.92832670,0.53186996,0.00018593,1.00290506,0.01122093,0.40026482,2.15636692,0.38118628
-3.10055028,2.42940817,0.92675967,0.54588704,0.00020175,0.98028948,0.01133014,0.40090013,2.11523070,0.37349660
-3.09454727,2.40831855,0.92362296,0.55980029,0.00021847,0.95804694,0.01145570,0.40083178,2.07330517,0.36616639
-3.08854427,2.38791608,0.91922020,0.57354428,0.00023592,0.93676377,0.01160424,0.40015666,2.03191105,0.35940030
-3.08254127,2.36906903,0.91384428,0.58703411,0.00025391,0.91698396,0.01178208,0.39896926,1.99231623,0.35338291
-3.07653827,2.35251986,0.90776149,0.60016279,0.00027228,0.89918939,0.01199496,0.39735535,1.95569127,0.34827135
-3.07053527,2.33885272,0.90119790,0.61280003,0.00029086,0.88378336,0.01224774,0.39538644,1.92307045,0.34418931
-3.06453227,2.32846958,0.89432860,0.62479267,0.00030950,0.87107786,0.01254412,0.39311556,1.89531962,0.34122263
-3.05852926,2.32157568,0.88727045,0.63596668,0.00032804,0.86128496,0.01288647,0.39057438,1.87311181,0.33941651
-3.05252626,2.31817454,0.88007845,0.64613081,0.00034634,0.85451237,0.01327562,0.38777197,1.85691108,0.33877454
-3.04652326,2.31807260,0.87274592,0.65508170,0.00036426,0.85076326,0.01371080,0.38469516,1.84696485,0.33925929
-3.04052026,2.32089247,0.86520833,0.66261019,0.00038168,0.84993996,0.01418960,0.38131039,1.84330438,0.34079459
-3.03451726,2.32609399,0.85735031,0.66850855,0.00039849,0.85185125,0.01470798,0.37756697,1.84575276,0.34326913
-3.02851426,2.33300159,0.84901554,0.67257823,0.00041457,0.85622257,0.01526034,0.37340145,1.85393963,0.34654119
-3.02251126,2.34083619,0.84001852,0.67463769,0.00042983,0.86270868,0.01583966,0.36874277,1.86732143,0.35044440
-3.01650825,2.34875005,0.83015773,0.67453002,0.00044417,0.87090792,0.01643770,0.36351796,1.88520602,0.35479390
-3.01050525,2.35586259,0.81922931,0.67212975,0.00045751,0.88037752,0.01704513,0.35765782,1.90678023,0.35939302
-3.00450225,2.36129552,0.80704032,0.66734865,0.00046977,0.89064919,0.01765186,0.35110247,1.93113929,0.36403981
-2.99849925,2.36420576,0.79342112,0.66014020,0.00048087,0.90124434,0.01824720,0.34380627,1.95731669,0.36853342
-2.99249625,2.36381473,0.77823593,0.65050243,0.00049073,0.91168858,0.01882022,0.33574188,1.98431363,0.37267999
-2.98649325,2.35943317,0.76139142,0.63847911,0.00049928,0.92152478,0.01935991,0.32690329,2.01112706,0.37629794
-2.98049025,2.35048072,0.74284264,0.62415915,0.00050644,0.93032467,0.01985553,0.31730766,2.03677573,0.37922237
-2.97448724,2.33649997,0.72259639,0.60767446,0.00051214,0.93769854,0.02029679,0.30699596,2.06032366,0.38130872
-2.96848424,2.31716491,0.70071188,0.58919616,0.00051629,0.94330306,0.02067412,0.29603235,2.08090079,0.38243545
-2.96248124,2.29228422,0.67729888,0.56892957,0.00051884,0.94684718,0.02097885,0.28450249,2.09772058,0.38250592
-2.95647824,2.26179960,0.65251358,0.54710819,0.00051971,0.94809617,0.02120341,0.27251086,2.11009459,0.38144930
-2.95047524,2.22578009,0.62655256,0.52398695,0.00051884,0.94687390,0.02134151,0.26017730,2.11744395,0.37922082
-2.94447224,2.18441286,0.59964538,0.49983506,0.00051618,0.94306350,0.02138821,0.24763303,2.11930785,0.37580129
-2.93846923,2.13799142,0.57204608,0.47492885,0.00051170,0.93660664,0.02134009,0.23501632,2.11534907,0.37119601
-2.93246623,2.08690185,0.54402435,0.44954480,0.00050536,0.92750146,0.02119529,0.22246806,2.10535666,0.36543323
-2.92646323,2.03160786,0.51585658,0.42395311,0.00049719,0.91579935,0.02095353,0.21012743,2.08924569,0.35856218
-2.92046023,1.97263510,0.48781738,0.39841187,0.00048720,0.90160082,0.02061617,0.19812786,2.06705434,0.35065078
-2.91445723,1.91055545,0.46017184,0.37316224,0.00047545,0.88505037,0.02018612,0.18659338,2.03893806,0.34178317
-2.90845423,1.84597136,0.43316878,0.34842445,0.00046204,0.86633073,0.01966781,0.17563551,2.00516122,0.33205701
-2.90245123,1.77950087,0.40703540,0.32439486,0.00044708,0.84565632,0.01906710,0.16535075,1.96608611,0.32158066
-2.89644822,1.71176323,0.38197308,0.30124399,0.00043073,0.82326632,0.01839112,0.15581866,1.92215972,0.31047039
-2.89044522,1.64336566,0.35815476,0.27911558,0.00041319,0.79941728,0.01764813,0.14710062,1.87389843,0.29884748
-2.88444222,1.57489101,0.33572369,0.25812633,0.00039468,0.77437561,0.01684735,0.13923908,1.82187129,0.28683542
-2.87843922,1.50688695,0.31479343,0.23836666,0.00037547,0.74841007,0.01599871,0.13225754,1.76668220,0.27455722
-2.87243622,1.43985645,0.29544925,0.21990190,0.00035585,0.72178444,0.01511263,0.12616092,1.70895182,0.26213284
-2.86643322,1.37425008,0.27775044,0.20277420,0.00033613,0.69475070,0.01419982,0.12093646,1.64929979,0.24967689
-2.86043022,1.31046012,0.26173375,0.18700477,0.00031667,0.66754296,0.01327101,0.11655504,1.58832810,0.23729657
-2.85442721,1.24881682,0.24741748,0.17259653,0.00029783,0.64037228,0.01233673,0.11297287,1.52660629,0.22508996
-2.84842421,1.18958684,0.23480629,0.15953700,0.00027999,0.61342267,0.01140709,0.11013348,1.46465910,0.21314471
-2.84242121,1.13297413,0.22389638,0.14780130,0.00026356,0.58684845,0.01049159,0.10797003,1.40295727,0.20153715
-2.83641821,1.07912315,0.21468103,0.13735536,0.00024893,0.56077297,0.00959894,0.10640779,1.34191162,0.19033186
-2.83041521,1.02812447,0.20715616,0.12815913,0.00023652,0.53528885,0.00873692,0.10536683,1.28187089,0.17958164
-2.82441221,0.98002251,0.20132589,0.12016974,0.00022675,0.51045963,0.00791233,0.10476487,1.22312315,0.16932797
-2.81840920,0.93482518,0.19720787,0.11334475,0.00022002,0.48632270,0.00713086,0.10452008,1.16590063,0.15960188
-2.81240620,0.89251503,0.19483822,0.10764509,0.00021673,0.46289348,0.00639710,0.10455396,1.11038766,0.15042504
-2.80640320,0.85306137,0.19427588,0.10303805,0.00021728,0.44017028,0.00571458,0.10479411,1.05673091,0.14181127
-2.80040020,0.81643284,0.19560632,0.09949991,0.00022203,0.41813997,0.00508577,0.10517682,1.00505145,0.13376803
-2.79439720,0.78260976,0.19894432,0.09701835,0.00023133,0.39678376,0.00451218,0.10564941,0.95545781,0.12629815
-2.78839420,0.75159582,0.20443580,0.09559447,0.00024550,0.37608301,0.00399445,0.10617222,0.90805901,0.11940144
-2.78239120,0.72342819,0.21225858,0.09524450,0.00026482,0.35602462,0.00353248,0.10672019,0.86297705,0.11307613
-2.77638819,0.69818590,0.22262183,0.09600089,0.00028953,0.33660582,0.00312553,0.10728400,0.82035782,0.10732027
-2.77038519,0.67599569,0.23576437,0.09791299,0.00031980,0.31783800,0.00277236,0.10787059,0.78038001,0.10213266
-2.76438219,0.65703527,0.25195162,0.10104705,0.00035574,0.29974952,0.00247135,0.10850315,0.74326139,0.09751363
-2.75837919,0.64153359,0.27147120,0.10548564,0.00039739,0.28238730,0.00222064,0.10922050,0.70926213,0.09346539
-2.75237619,0.62976817,0.29462733,0.11132637,0.00044472,0.26581715,0.00201817,0.11007593,0.67868489,0.08999208
-2.74637319,0.62205941,0.32173399,0.11867998,0.00049756,0.25012299,0.00186184,0.11113539,0.65187185,0.08709949
-2.74037019,0.61876229,0.35310701,0.12766770,0.00055569,0.23540478,0.00174952,0.11247528,0.62919857,0.08479448
-2.73436718,0.62025543,0.38905522,0.13841804,0.00061877,0.22177551,0.00167912,0.11417972,0.61106497,0.08308427
-2.72836418,0.62692827,0.42987084,0.15106291,0.00068632,0.20935738,0.00164864,0.11633753,0.59788398,0.08197542
-2.72236118,0.63916656,0.47581934,0.16573335,0.00075778,0.19827726,0.00165612,0.11903892,0.59006803,0.08147286
-2.71635818,0.65733674,0.52712905,0.18255470,0.00083248,0.18866170,0.00169966,0.12237214,0.58801409,0.08157880
-2.71035518,0.68176991,0.58398074,0.20164161,0.00090964,0.18063181,0.00177741,0.12641998,0.59208773,0.08229178
-2.70435218,0.71274578,0.64649751,0.22309279,0.00098839,0.17429798,0.00188750,0.13125649,0.60260683,0.08360575
-2.69834917,0.75047725,0.71473534,0.24698585,0.00106779,0.16975491,0.00202801,0.13694386,0.61982544,0.08550934
-2.69234617,0.79509615,0.78867461,0.27337233,0.00114682,0.16707691,0.00219691,0.14352960,0.64391846,0.08798537
-2.68634317,0.84664074,0.86821287,0.30227307,0.00122444,0.16631376,0.00239199,0.15104415,0.67496766,0.09101047
-2.68034017,0.90504528,0.95315932,0.33367420,0.00129960,0.16748719,0.00261086,0.15949897,0.71294953,0.09455506
-2.67433717,0.97013225,1.04323120,0.36752388,0.00137123,0.17058817,0.00285086,0.16888516,0.75772552,0.09858347
-2.66833417,1.04160750,1.13805239,0.40373004,0.00143834,0.17557503,0.00310903,0.17917269,0.80903503,0.10305430
-2.66233117,1.11905866,1.23715448,0.44215920,0.00149995,0.18237244,0.00338213,0.19031020,0.86649158,0.10792100
-2.65632816,1.20195691,1.33998036,0.48263660,0.00155522,0.19087137,0.00366662,0.20222552,0.92958242,0.11313252
-2.65032516,1.28966230,1.44589057,0.52494761,0.00160340,0.20093005,0.00395865,0.21482668,0.99767170,0.11863423
-2.64432216,1.38143255,1.55417220,0.56884065,0.00164388,0.21237579,0.00425415,0.22800362,1.07000751,0.12436880
-2.63831916,1.47643527,1.66405034,0.61403145,0.00167622,0.22500773,0.00454885,0.24163034,1.14573243,0.13027715
-2.63231616,1.57376316,1.77470182,0.66020869,0.00170015,0.23860045,0.00483836,0.25556764,1.22389772,0.13629953
-2.62631316,1.67245208,1.88527084,0.70704085,0.00171559,0.25290826,0.00511827,0.26966615,1.30348071,0.14237637
-2.62031016,1.77150133,1.99488612,0.75418416,0.00172266,0.26767021,0.00538424,0.28376972,1.38340489,0.14844929
-2.61430715,1.86989560,2.10267902,0.80129137,0.00172169,0.28261549,0.00563210,0.29771906,1.46256238,0.15446187
-2.60830415,1.96662793,2.20780203,0.84802101,0.00171320,0.29746929,0.00585799,0.31135537,1.53983784,0.16036046
-2.60230115,2.06072302,2.30944705,0.89404703,0.00169793,0.31195871,0.00605845,0.32452411,1.61413331,0.16609473
-2.59629815,2.15126000,2.40686270,0.93906824,0.00167678,0.32581878,0.00623050,0.33707848,1.68439297,0.17161825
-2.59029515,2.23739410,2.49937025,0.98281735,0.00165087,0.33879821,0.00637178,0.34888284,1.74962726,0.17688887
-2.58429215,2.31837632,2.58637737,1.02506927,0.00162143,0.35066487,0.00648056,0.35981569,1.80893523,0.18186901
-2.57828914,2.39357055,2.66738930,1.06564831,0.00158986,0.36121067,0.00655587,0.36977227,1.86152470,0.18652584
-2.57228614,2.46246751,2.74201715,1.10443393,0.00155766,0.37025586,0.00659745,0.37866674,1.90672928,0.19083137
-2.56628314,2.52469506,2.80998276,1.14136493,0.00152641,0.37765248,0.00660578,0.38643372,1.94402188,0.19476249
-2.56028014,2.58002455,2.87112019,1.17644175,0.00149772,0.38328695,0.00658209,0.39302934,1.97302419,0.19830090
-2.55427714,2.62837296,2.92537364,1.20972673,0.00147325,0.38708175,0.00652826,0.39843168,1.99351193,0.20143302
-2.54827414,2.66980075,2.97279201,1.24134238,0.00145457,0.38899607,0.00644678,0.40264061,2.00541564,0.20414984
-2.54227114,2.70450548,3.01352002,1.27146747,0.00144324,0.38902553,0.00634064,0.40567703,2.00881725,0.20644677
-2.53626813,2.73281150,3.04778656,1.30033108,0.00144066,0.38720095,0.00621324,0.40758167,2.00394244,0.20832342
-2.53026513,2.75515581,3.07589031,1.32820472,0.00144808,0.38358623,0.00606825,0.40841326,1.99114926,0.20978342
-2.52426213,2.77207073,3.09818332,1.35539270,0.00146656,0.37827543,0.00590952,0.40824639,1.97091337,0.21083413
-2.51825913,2.78416381,3.11505302,1.38222095,0.00149691,0.37138922,0.00574089,0.40716894,1.94381065,0.21148636
-2.51225613,2.79209561,3.12690333,1.40902469,0.00153965,0.36307077,0.00556616,0.40527924,1.91049757,0.21175410
-2.50625313,2.79655615,3.13413547,1.43613524,0.00159501,0.35348117,0.00538888,0.40268306,1.87169024,0.21165408
-2.50025013,2.79824056,3.13712921,1.46386645,0.00166284,0.34279470,0.00521231,0.39949045,1.82814277,0.21120539
-2.49424712,2.79782502,3.13622530,1.49250118,0.00174268,0.33119392,0.00503935,0.39581263,1.78062564,0.21042898
-2.48824412,2.79594357,3.13170976,1.52227826,0.00183368,0.31886486,0.00487240,0.39175890,1.72990491,0.20934717
-2.48224112,2.79316671,3.12380078,1.55338054,0.00193462,0.30599233,0.00471340,0.38743378,1.67672282,0.20798305
-2.47623812,2.78998249,3.11263871,1.58592440,0.00204395,0.29275567,0.00456375,0.38293435,1.62178045,0.20635987
-2.47023512,2.78678084,3.09827995,1.61995117,0.00215979,0.27932486,0.00442434,0.37834806,1.56572295,0.20450047
-2.46423212,2.78384169,3.08069482,1.65542098,0.00227998,0.26585718,0.00429554,0.37375082,1.50912768,0.20242670
-2.45822911,2.78132734,3.05977005,1.69220909,0.00240211,0.25249457,0.00417723,0.36920565,1.45249570,0.20015881
-2.45222611,2.77927938,3.03531550,1.73010522,0.00252362,0.23936153,0.00406889,0.36476180,1.39624659,0.19771505
-2.44622311,2.77762028,3.00707546,1.76881575,0.00264183,0.22656386,0.00396961,0.36045446,1.34071675,0.19511128
-2.44022011,2.77615956,2.97474372,1.80796886,0.00275404,0.21418799,0.00387819,0.35630492,1.28616090,0.19236069
-2.43421711,2.77460425,2.93798212,1.84712246,0.00285761,0.20230103,0.00379320,0.35232122,1.23275672,0.18947372
-2.42821411,2.77257307,2.89644165,1.88577467,0.00295000,0.19095141,0.00371305,0.34849933,1.18061206,0.18645810
-2.42221111,2.76961392,2.84978514,1.92337636,0.00302889,0.18017006,0.00363610,0.34482460,1.12977426,0.18331899
-2.41620810,2.76522356,2.79771054,1.95934545,0.00309225,0.16997207,0.00356067,0.34127353,1.08024108,0.18005936
-2.41020510,2.75886889,2.73997351,1.99308231,0.00313837,0.16035861,0.00348519,0.33781571,1.03197258,0.17668035
-2.40420210,2.75000869,2.67640834,2.02398571,0.00316593,0.15131914,0.00340817,0.33441583,0.98490325,0.17318185
-2.39819910,2.73811501,2.60694597,2.05146884,0.00317405,0.14283373,0.00332833,0.33103566,0.93895390,0.16956306
-2.39219610,2.72269333,2.53162835,2.07497470,0.00316228,0.13487537,0.00324459,0.32763591,0.89404265,0.16582311
-2.38619310,2.70330062,2.45061825,2.09399051,0.00313065,0.12741217,0.00315610,0.32417787,0.85009462,0.16196162
-2.38019010,2.67956096,2.36420430,2.10806063,0.00307961,0.12040946,0.00306229,0.32062478,0.80704991,0.15797930
-2.37418709,2.65117792,2.27280081,2.11679771,0.00301006,0.11383156,0.00296285,0.31694287,0.76486965,0.15387840
-2.36818409,2.61794383,2.17694263,2.11989188,0.00292326,0.10764338,0.00285774,0.31310217,0.72354004,0.14966311
-2.36218109,2.57974566,2.07727546,2.11711783,0.00282082,0.10181164,0.00274717,0.30907685,0.68307436,0.14533982
-2.35617809,2.53656778,1.97454212,2.10833976,0.00270464,0.09630579,0.00263160,0.30484545,0.64351310,0.14091733
-2.35017509,2.48849188,1.86956571,2.09351450,0.00257680,0.09109874,0.00251170,0.30039077,0.60492253,0.13640689
-2.34417209,2.43569445,1.76323060,2.07269263,0.00243956,0.08616723,0.00238835,0.29569967,0.56739188,0.13182217
-2.33816908,2.37844237,1.65646225,2.04601820,0.00229525,0.08149200,0.00226256,0.29076277,0.53102958,0.12717916
-2.33216608,2.31708722,1.55020699,2.01372701,0.00214621,0.07705783,0.00213551,0.28557409,0.49595903,0.12249603
-2.32616308,2.25205871,1.44541264,1.97614397,0.00199473,0.07285341,0.00200847,0.28013090,0.46231401,0.11779291
-2.32016008,2.18385786,1.34301093,1.93367954,0.00184303,0.06887115,0.00188281,0.27443352,0.43023433,0.11309171
-2.31415708,2.11305028,1.24390226,1.88682569,0.00169316,0.06510691,0.00175994,0.26848537,0.39986183,0.10841594
-2.30815408,2.04025983,1.14894339,1.83615137,0.00154702,0.06155973,0.00164133,0.26229320,0.37133691,0.10379060
-2.30215108,1.96616277,1.05893827,1.78229769,0.00140631,0.05823153,0.00152848,0.25586749,0.34479581,0.09924203
-2.29614807,1.89148261,0.97463192,1.72597269,0.00127251,0.05512687,0.00142289,0.24922295,0.32036859,0.09479789
-2.29014507,1.81698518,0.89670737,1.66794583,0.00114690,0.05225263,0.00132609,0.24237921,0.29817767,0.09048718
-2.28414207,1.74347413,0.82578510,1.60904183,0.00103056,0.04961778,0.00123959,0.23536143,0.27833700,0.08634026
-2.27813907,1.67178608,0.76242446,1.55013391,0.00092435,0.04723303,0.00116493,0.22820101,0.26095151,0.08238888
-2.27213607,1.60278531,0.70712651,1.49213608,0.00082898,0.04511052,0.00110363,0.22093607,0.24611673,0.07866630
-2.26613307,1.53735752,0.66033758,1.43599422,0.00074500,0.04326339,0.00105721,0.21361175,0.23391831,0.07520727
-2.26013007,1.47640204,0.62245267,1.38267586,0.00067281,0.04170535,0.00102718,0.20628030,0.22443127,0.07204798
-2.25412706,1.42082243,0.59381824,1.33315833,0.00061272,0.04045008,0.00101502,0.19900071,0.21771875,0.06922596
-2.24812406,1.37151489,0.57473370,1.28841529,0.00056495,0.03951060,0.00102220,0.19183804,0.21383023,0.06677979
-2.24212106,1.32935455,0.56545112,1.24940143,0.00052964,0.03889853,0.00105014,0.18486233,0.21279903,0.06474872
-2.23611806,1.29517946,0.56617289,1.21703558,0.00050689,0.03862326,0.00110017,0.17814707,0.21463915,0.06317205
-2.23011506,1.26977257,0.57704718,1.19218234,0.00049675,0.03869113,0.00117352,0.17176732,0.21934158,0.06208842
-2.22411206,1.25384187,0.59816121,1.17563248,0.00049924,0.03910452,0.00127127,0.16579754,0.22687014,0.06153481
-2.21810905,1.24799943,0.62953268,1.16808270,0.00051430,0.03986103,0.00139434,0.16030910,0.23715707,0.06154547
-2.21210605,1.25273969,0.67109953,1.17011519,0.00054188,0.04095267,0.00154337,0.15536774,0.25009877,0.06215059
-2.20610305,1.26841811,0.72270890,1.18217774,0.00058182,0.04236523,0.00171873,0.15103098,0.26555187,0.06337493
-2.20010005,1.29523091,0.78410569,1.20456511,0.00063389,0.04407774,0.00192043,0.14734562,0.28332993,0.06523636
-2.19409705,1.33319691,0.85492168,1.23740254,0.00069777,0.04606223,0.00214807,0.14434546,0.30320134,0.06774432
-2.18809405,1.38214254,0.93466596,1.28063213,0.00077303,0.04828367,0.00240081,0.14204943,0.32488848,0.07089842
-2.18209105,1.44169080,1.02271759,1.33400291,0.00085906,0.05070017,0.00267726,0.14046013,0.34806845,0.07468709
-2.17608804,1.51125532,1.11832112,1.39706533,0.00095511,0.05326360,0.00297554,0.13956296,0.37237576,0.07908644
-2.17008504,1.59003988,1.22058581,1.46917078,0.00106026,0.05592031,0.00329319,0.13932583,0.39740684,0.08405944
-2.16408204,1.67704431,1.32848903,1.54947646,0.00117335,0.05861231,0.00362716,0.13969957,0.42272654,0.08955542
-2.15807904,1.77107668,1.44088427,1.63695599,0.00129308,0.06127862,0.00397388,0.14061903,0.44787651,0.09550997
-2.15207604,1.87077207,1.55651375,1.73041557,0.00141790,0.06385681,0.00432927,0.14200477,0.47238520,0.10184534
-2.14607304,1.97461765,1.67402582,1.82851569,0.00154612,0.06628474,0.00468880,0.14376538,0.49577924,0.10847140
-2.14007004,2.08098328,1.79199665,1.92979775,0.00167585,0.06850239,0.00504755,0.14580033,0.51759583,0.11528699
-2.13406703,2.18815716,1.90895574,2.03271495,0.00180511,0.07045363,0.00540037,0.14800323,0.53739555,0.12218197
-2.12806403,2.29438520,2.02341450,2.13566657,0.00193181,0.07208804,0.00574196,0.15026532,0.55477519,0.12903963
-2.12206103,2.39791298,2.13389708,2.23703457,0.00205381,0.07336248,0.00606705,0.15247915,0.56938008,0.13573961
-2.11605803,2.49702890,2.23897219,2.33522135,0.00216900,0.07424249,0.00637050,0.15454228,0.58091515,0.14216112
-2.11005503,2.59010692,2.33728507,2.42868734,0.00227537,0.07470345,0.00664750,0.15636076,0.58915458,0.14818649
-2.10405203,2.67564755,2.42758824,2.51598732,0.00237103,0.07473135,0.00689371,0.15785241,0.59394924,0.15370473
