energy_ev,total_up,Bi_p_up,Bi_d_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up
-4.30115058,2.67242232,0.41916991,0.00724956,2.50656804,0.90663166,0.01771347,1.80831164
-4.29514757,2.67742553,0.41469910,0.00724455,2.54120118,0.91385115,0.01599925,1.82489665
-4.28914457,2.68946789,0.41080399,0.00725230,2.58139092,0.92328994,0.01451454,1.84649264
-4.28314157,2.70705950,0.40743324,0.00726949,2.62582227,0.93437740,0.01324010,1.87190264
-4.27713857,2.72873546,0.40453972,0.00729295,2.67315771,0.94656415,0.01215592,1.89994941
-4.27113557,2.75309572,0.40208614,0.00731980,2.72206834,0.95933438,0.01124185,1.92950177
-4.26513257,2.77883921,0.40004992,0.00734752,2.77126226,0.97221566,0.01047828,1.95949695
-4.25912956,2.80479159,0.39842716,0.00737408,2.81950987,0.98478641,0.00984651,1.98895869
-4.25312656,2.82992644,0.39723540,0.00739797,2.86566577,0.99668086,0.00932922,2.01701114
-4.24712356,2.85337968,0.39651513,0.00741824,2.90868711,1.00759185,0.00891071,2.04288888
-4.24112056,2.87445764,0.39632983,0.00743450,2.94764860,1.01727155,0.00857708,2.06594311
-4.23511756,2.89263905,0.39676462,0.00744695,2.98175403,1.02553038,0.00831634,2.08564467
-4.22911456,2.90757167,0.39792349,0.00745628,3.01034477,1.03223448,0.00811838,2.10158420
-4.22311156,2.91906407,0.39992525,0.00746367,3.03290509,1.03730198,0.00797495,2.11346980
-4.21710855,2.92707336,0.40289836,0.00747066,3.04906477,1.04069843,0.00787952,2.12112276
-4.21110555,2.93168966,0.40697483,0.00747910,3.05859892,1.04243150,0.00782711,2.12447155
-4.20510255,2.93311789,0.41228351,0.00749100,3.06142524,1.04254541,0.00781406,2.12354443
-4.19909955,2.93165780,0.41894297,0.00750847,3.05759879,1.04111508,0.00783786,2.11846095
-4.19309655,2.92768272,0.42705442,0.00753358,3.04730439,1.03824031,0.00789684,2.10942244
-4.18709355,2.92161796,0.43669481,0.00756827,3.03084664,1.03404006,0.00798997,2.09670173
-4.18109055,2.91391924,0.44791070,0.00761421,3.00863807,1.02864692,0.00811657,2.08063224
-4.17508754,2.90505215,0.46071303,0.00767277,2.98118525,1.02220202,0.00827610,2.06159659
-4.16908454,2.89547296,0.47507312,0.00774489,2.94907355,1.01485026,0.00846793,2.04001499
-4.16308154,2.88561177,0.49092028,0.00783107,2.91295082,1.00673622,0.00869114,2.01633364
-4.15707854,2.87585824,0.50814111,0.00793134,2.87351057,0.99800053,0.00894436,1.99101334
-4.15107554,2.86655087,0.52658077,0.00804524,2.83147523,0.98877714,0.00922563,1.96451883
-4.14507254,2.85796997,0.54604620,0.00817185,2.78758007,0.97919126,0.00953230,1.93730903
-4.13906953,2.85033481,0.56631131,0.00830987,2.74255850,0.96935824,0.00986101,1.90982855
-4.13306653,2.84380511,0.58712407,0.00845766,2.69712923,0.95938326,0.01020760,1.88250080
-4.12706353,2.83848682,0.60821527,0.00861336,2.65198567,0.94936199,0.01056724,1.85572297
-4.12106053,2.83444184,0.62930865,0.00877502,2.60778807,0.93938195,0.01093442,1.82986280
-4.11505753,2.83170130,0.65013198,0.00894071,2.56515820,0.92952464,0.01130310,1.80525745
-4.10905453,2.83028139,0.67042867,0.00910869,2.52467684,0.91986814,0.01166688,1.78221407
-4.10305153,2.83020099,0.68996938,0.00927750,2.48688344,0.91049007,0.01201911,1.76101196
-4.09704852,2.83149957,0.70856292,0.00944615,2.45227765,0.90147050,0.01235317,1.74190591
-4.09104552,2.83425444,0.72606604,0.00961418,2.42132206,0.89289467,0.01266263,1.72513014
-4.08504252,2.83859551,0.74239146,0.00978176,2.39444528,0.88485515,0.01294149,1.71090246
-4.07903952,2.84471675,0.75751355,0.00994976,2.37204467,0.87745323,0.01318440,1.69942779
-4.07303652,2.85288264,0.77147139,0.01011974,2.35448791,0.87079913,0.01338684,1.69090078
-4.06703352,2.86342912,0.78436876,0.01029395,2.34211266,0.86501115,0.01354532,1.68550677
-4.06103052,2.87675811,0.79637099,0.01047524,2.33522390,0.86021334,0.01365751,1.68342080
-4.05502751,2.89332544,0.80769856,0.01066696,2.33408847,0.85653192,0.01372233,1.68480447
-4.04902451,2.91362235,0.81861770,0.01087281,2.33892692,0.85409048,0.01374003,1.68980050
-4.04302151,2.93815117,0.82942822,0.01109666,2.34990274,0.85300397,0.01371219,1.69852521
-4.03701851,2.96739618,0.84044915,0.01134230,2.36710951,0.85337214,0.01364164,1.71105910
-4.03101551,3.00179104,0.85200274,0.01161329,2.39055663,0.85527238,0.01353245,1.72743629
-4.02501251,3.04168450,0.86439751,0.01191263,2.42015462,0.85875264,0.01338972,1.74763313
-4.01900950,3.08730637,0.87791131,0.01224262,2.45570107,0.86382479,0.01321945,1.77155710
-4.01300650,3.13873562,0.89277507,0.01260458,2.49686822,0.87045885,0.01302835,1.79903654
-4.00700350,3.19587274,0.90915815,0.01299873,2.54319355,0.87857855,0.01282360,1.82981219
-4.00100050,3.25841809,0.92715603,0.01342399,2.59407414,0.88805851,0.01261263,1.86353124
-3.99499750,3.32585789,0.94678105,0.01387793,2.64876588,0.89872342,0.01240292,1.89974461
-3.98899450,3.39745899,0.96795662,0.01435671,2.70638804,0.91034933,0.01220174,1.93790785
-3.98299150,3.47227312,0.99051544,0.01485514,2.76593357,0.92266705,0.01201597,1.97738606
-3.97698849,3.54915103,1.01420171,0.01536671,2.82628511,0.93536780,0.01185194,2.01746289
-3.97098549,3.62676597,1.03867732,0.01588377,2.88623647,0.94811069,0.01171525,2.05735337
-3.96498249,3.70364594,1.06353196,0.01639773,2.94451875,0.96053190,0.01161069,2.09622036
-3.95897949,3.77821325,1.08829640,0.01689926,2.99983044,0.97225506,0.01154212,2.13319389
-3.95297649,3.84882988,1.11245863,0.01737863,3.05087004,0.98290257,0.01151244,2.16739269
-3.94697349,3.91384647,1.13548190,0.01782598,3.09637009,0.99210702,0.01152355,2.19794709
-3.94097049,3.97165300,1.15682402,0.01823163,3.13513102,0.99952264,0.01157636,2.22402222
-3.93496748,4.02072870,1.17595688,0.01858642,3.16605351,1.00483585,0.01167082,2.24484074
-3.92896448,4.05968930,1.19238543,0.01888196,3.18816798,1.00777476,0.01180597,2.25970393
-3.92296148,4.08732947,1.20566522,0.01911096,3.20065994,1.00811718,0.01197995,2.26801060
-3.91695848,4.10265888,1.21541789,0.01926743,3.20289042,1.00569674,0.01219013,2.26927281
-3.91095548,4.10493056,1.22134384,0.01934686,3.19441061,1.00040707,0.01243316,2.26312821
-3.90495248,4.09366076,1.22323184,0.01934636,3.17497048,0.99220388,0.01270506,2.24934836
-3.89894947,4.06863975,1.22096515,0.01926473,3.14452114,0.98110502,0.01300130,2.22784310
-3.89294647,4.02993380,1.21452418,0.01910248,3.10321142,0.96718867,0.01331695,2.19866091
-3.88694347,3.97787862,1.20398570,0.01886178,3.05137891,0.95058972,0.01364674,2.16198548
-3.88094047,3.91306522,1.18951894,0.01854639,2.98953630,0.93149486,0.01398525,2.11812883
-3.87493747,3.83631907,1.17137885,0.01816146,2.91835398,0.91013649,0.01432697,2.06752162
-3.86893447,3.74867404,1.14989709,0.01771342,2.83863974,0.88678584,0.01466653,2.01070083
-3.86293147,3.65134234,1.12547119,0.01720976,2.75131659,0.86174572,0.01499879,1.94829578
-3.85692846,3.54568190,1.09855256,0.01665873,2.65739977,0.83534303,0.01531904,1.88101279
-3.85092546,3.43316244,1.06963380,0.01606921,2.55797378,0.80792145,0.01562318,1.80961914
-3.84492246,3.31533139,1.03923578,0.01545039,2.45417005,0.77983439,0.01590783,1.73492673
-3.83891946,3.19378061,1.00789506,0.01481155,2.34714603,0.75143845,0.01617053,1.65777599
-3.83291646,3.07011467,0.97615188,0.01416187,2.23806590,0.72308736,0.01640984,1.57902019
-3.82691346,2.94592119,0.94453898,0.01351018,2.12808320,0.69512651,0.01662547,1.49951055
-3.82091046,2.82274355,0.91357143,0.01286481,2.01832535,0.66788797,0.01681829,1.42008225
-3.81490745,2.70205608,0.88373759,0.01223344,1.90988007,0.64168608,0.01699041,1.34154146
-3.80890445,2.58524178,0.85549102,0.01162296,1.80378331,0.61681333,0.01714510,1.26465347
-3.80290145,2.47357242,0.82924355,0.01103935,1.70100857,0.59353665,0.01728672,1.19013195
-3.79689845,2.36819091,0.80535916,0.01048767,1.60245727,0.57209388,0.01742059,1.11862932
-3.79089545,2.27009584,0.78414876,0.00997194,1.50894980,0.55269050,0.01755276,1.05072831
-3.78489245,2.18012803,0.76586572,0.00949518,1.42121720,0.53549648,0.01768976,0.98693462
-3.77888944,2.09895918,0.75070208,0.00905940,1.33989317,0.52064338,0.01783834,0.92767088
-3.77288644,2.02708264,0.73878547,0.00866561,1.26550652,0.50822163,0.01800513,0.87327176
-3.76688344,1.96480647,0.73017674,0.00831387,1.19847399,0.49827824,0.01819627,0.82398048
-3.76088044,1.91224908,0.72486836,0.00800338,1.13909379,0.49081487,0.01841713,0.77994674
-3.75487744,1.86933770,0.72278381,0.00773252,1.08754006,0.48578660,0.01867191,0.74122613
-3.74887444,1.83581009,0.72377795,0.00749898,1.04385853,0.48310140,0.01896339,0.70778112
-3.74287144,1.81121974,0.72763865,0.00729986,1.00796407,0.48262048,0.01929264,0.67948381
-3.73686843,1.79494490,0.73408978,0.00713175,0.97964025,0.48415973,0.01965885,0.65612036
-3.73086543,1.78620156,0.74279571,0.00699091,0.95854150,0.48749227,0.02005917,0.63739714
-3.72486243,1.78406057,0.75336744,0.00687337,0.94419821,0.49235220,0.02048869,0.62294867
-3.71885943,1.78746871,0.76537029,0.00677503,0.93602497,0.49843961,0.02094047,0.61234712
-3.71285643,1.79527355,0.77833330,0.00669186,0.93333213,0.50542675,0.02140568,0.60511340
-3.70685343,1.80625162,0.79176002,0.00661998,0.93534072,0.51296533,0.02187376,0.60072949
-3.70085043,1.81913939,0.80514067,0.00655578,0.94120037,0.52069473,0.02233280,0.59865178
-3.69484742,1.83266619,0.81796530,0.00649606,0.95001014,0.52825099,0.02276981,0.59832523
-3.68884442,1.84558816,0.82973755,0.00643811,0.96084150,0.53527628,0.02317119,0.59919779
-3.68284142,1.85672234,0.83998872,0.00637977,0.97276294,0.54142854,0.02352318,0.60073483
-3.67683842,1.86497964,0.84829155,0.00631954,0.98486536,0.54639099,0.02381232,0.60243303
-3.67083542,1.86939555,0.85427330,0.00625660,0.99628722,0.54988117,0.02402597,0.60383336
-3.66483242,1.86915760,0.85762750,0.00619083,1.00623876,0.55165912,0.02415273,0.60453274
-3.65882941,1.86362833,0.85812398,0.00612280,1.01402393,0.55153443,0.02418288,0.60419380
-3.65282641,1.85236303,0.85561675,0.00605378,1.01905955,0.54937182,0.02410879,0.60255262
-3.64682341,1.83512133,0.85004916,0.00598563,1.02089044,0.54509503,0.02392517,0.59942394
-3.64082041,1.81187215,0.84145634,0.00592082,1.01920021,0.53868884,0.02362934,0.59470378
-3.63481741,1.78279178,0.82996445,0.00586224,1.01381692,0.53019906,0.02322130,0.58836925
-3.62881441,1.74825500,0.81578696,0.00581315,1.00471360,0.51973056,0.02270384,0.58047559
-3.62281141,1.70881964,0.79921785,0.00577704,0.99200335,0.50744329,0.02208239,0.57115060
-3.61680840,1.66520498,0.78062201,0.00575749,0.97592947,0.49354657,0.02136495,0.56058653
-3.61080540,1.61826505,0.76042334,0.00575804,0.95685094,0.47829179,0.02056179,0.54903002
-3.60480240,1.56895773,0.73909078,0.00578200,0.93522402,0.46196379,0.01968517,0.53677018
-3.59879940,1.51831105,0.71712300,0.00583235,0.91158077,0.44487147,0.01874895,0.52412566
-3.59279640,1.46738801,0.69503243,0.00591159,0.88650561,0.42733783,0.01776822,0.51143102
-3.58679340,1.41725144,0.67332915,0.00602160,0.86061096,0.40969000,0.01675886,0.49902307
-3.58079040,1.36893035,0.65250546,0.00616357,0.83451303,0.39224957,0.01573711,0.48722779
-3.57478739,1.32338909,0.63302167,0.00633789,0.80880896,0.37532379,0.01471917,0.47634831
-3.56878439,1.28150062,0.61529385,0.00654410,0.78405625,0.35919778,0.01372080,0.46665450
-3.56278139,1.24402482,0.59968380,0.00678089,0.76075527,0.34412822,0.01275703,0.45837453
-3.55677839,1.21159259,0.58649184,0.00704609,0.73933561,0.33033862,0.01184187,0.45168874
-3.55077539,1.18469621,0.57595244,0.00733672,0.72014656,0.31801634,0.01098807,0.44672591
-3.54477239,1.16368601,0.56823285,0.00764909,0.70345203,0.30731136,0.01020701,0.44356208
-3.53876938,1.14877317,0.56343467,0.00797887,0.68942977,0.29833669,0.00950860,0.44222181
-3.53276638,1.14003808,0.56159803,0.00832127,0.67817471,0.29117041,0.00890125,0.44268164
-3.52676338,1.13744346,0.56270801,0.00867118,0.66970575,0.28585889,0.00839192,0.44487545
-3.52076038,1.14085131,0.56670291,0.00902333,0.66397555,0.28242105,0.00798615,0.44870136
-3.51475738,1.15004230,0.57348360,0.00937250,0.66088243,0.28085324,0.00768818,0.45402967
-3.50875438,1.16473646,0.58292357,0.00971367,0.66028349,0.28113442,0.00750105,0.46071133
-3.50275138,1.18461377,0.59487882,0.01004224,0.66200819,0.28323122,0.00742672,0.46858642
-3.49674837,1.20933347,0.60919697,0.01035414,0.66587145,0.28710260,0.00746616,0.47749217
-3.49074537,1.23855083,0.62572531,0.01064596,0.67168554,0.29270371,0.00761945,0.48727010
-3.48474237,1.27193057,0.64431690,0.01091509,0.67927015,0.29998886,0.00788579,0.49777177
-3.47873937,1.30915612,0.66483471,0.01115974,0.68846005,0.30891330,0.00826359,0.50886305
-3.47273637,1.34993445,0.68715348,0.01137898,0.69911021,0.31943371,0.00875041,0.52042657
-3.46673337,1.39399626,0.71115922,0.01157270,0.71109801,0.33150764,0.00934292,0.53236246
-3.46073037,1.44109186,0.73674653,0.01174160,0.72432290,0.34509164,0.01003684,0.54458728
-3.45472736,1.49098318,0.76381402,0.01188702,0.73870347,0.36013859,0.01082681,0.55703142
-3.44872436,1.54343290,0.79225823,0.01201087,0.75417259,0.37659430,0.01170633,0.56963528
-3.44272136,1.59819146,0.82196654,0.01211546,0.77067095,0.39439365,0.01266764,0.58234448
-3.43671836,1.65498350,0.85280982,0.01220331,0.78813973,0.41345684,0.01370159,0.59510469
-3.43071536,1.71349462,0.88463535,0.01227703,0.80651304,0.43368581,0.01479764,0.60785635
-3.42471236,1.77336007,0.91726071,0.01233909,0.82571082,0.45496137,0.01594380,0.62052992
-3.41870935,1.83415634,0.95046935,0.01239170,0.84563272,0.47714132,0.01712668,0.63304195
-3.41270635,1.89539668,0.98400817,0.01243669,0.86615366,0.50005974,0.01833160,0.64529246
-3.40670335,1.95653142,1.01758768,0.01247538,0.88712137,0.52352766,0.01954271,0.65716379
-3.40070035,2.01695336,1.05088497,0.01250854,0.90835621,0.54733530,0.02074330,0.66852128
-3.39469735,2.07600849,1.08354938,0.01253635,0.92965347,0.57125565,0.02191602,0.67921563
-3.38869435,2.13301163,1.11521086,0.01255843,0.95078798,0.59504949,0.02304330,0.68908713
-3.38269135,2.18726649,1.14549074,0.01257388,0.97152087,0.61847158,0.02410774,0.69797130
-3.37668834,2.23808903,1.17401416,0.01258140,0.99160815,0.64127761,0.02509258,0.70570595
-3.37068534,2.28483308,1.20042383,0.01257937,1.01081052,0.66323172,0.02598211,0.71213902
-3.36468234,2.32691655,1.22439402,0.01256601,1.02890394,0.68411410,0.02676220,0.71713686
-3.35867934,2.36384687,1.24564426,0.01253953,1.04569017,0.70372822,0.02742065,0.72059243
-3.35267634,2.39524402,1.26395169,0.01249827,1.06100676,0.72190729,0.02794765,0.72243287
-3.34667334,2.42085968,1.27916141,0.01244086,1.07473575,0.73851959,0.02833602,0.72262603
-3.34067034,2.44059118,1.29119414,0.01236632,1.08681055,0.75347236,0.02858151,0.72118535
-3.33466733,2.45448940,1.30005060,0.01227418,1.09722049,0.76671387,0.02868288,0.71817295
-3.32866433,2.46275973,1.30581235,0.01216453,1.10601271,0.77823371,0.02864192,0.71370041
-3.32266133,2.46575604,1.30863885,0.01203808,1.11329117,0.78806124,0.02846341,0.70792743
-3.31665833,2.46396762,1.30876099,0.01189611,1.11921278,0.79626209,0.02815489,0.70105797
-3.31065533,2.45799986,1.30647115,0.01174050,1.12398068,0.80293323,0.02772636,0.69333435
-3.30465233,2.44854927,1.30211057,0.01157356,1.12783497,0.80819663,0.02718992,0.68502931
-3.29864932,2.43637447,1.29605438,0.01139804,1.13104143,0.81219200,0.02655934,0.67643651
-3.29264632,2.42226427,1.28869537,0.01121690,1.13387844,0.81506903,0.02584953,0.66785980
-3.28664332,2.40700468,1.28042714,0.01103327,1.13662314,0.81697959,0.02507604,0.65960191
-3.28064032,2.39134648,1.27162759,0.01085023,1.13953710,0.81807024,0.02425456,0.65195292
-3.27463732,2.37597495,1.26264365,0.01067071,1.14285244,0.81847567,0.02340042,0.64517915
-3.26863432,2.36148331,1.25377787,0.01049736,1.14675904,0.81831318,0.02252813,0.63951304
-3.26263132,2.34835100,1.24527763,0.01033243,1.15139345,0.81767868,0.02165105,0.63514425
-3.25662831,2.33692803,1.23732747,0.01017768,1.15683007,0.81664426,0.02078103,0.63221270
-3.25062531,2.32742580,1.23004471,0.01003434,1.16307509,0.81525755,0.01992821,0.63080356
-3.24462231,2.31991479,1.22347862,0.00990307,1.17006360,0.81354264,0.01910091,0.63094455
-3.23861931,2.31432910,1.21761297,0.00978395,1.17765998,0.81150267,0.01830557,0.63260559
-3.23261631,2.31047733,1.21237180,0.00967652,1.18566168,0.80912362,0.01754682,0.63570076
-3.22661331,2.30805919,1.20762794,0.00957988,1.19380637,0.80637931,0.01682757,0.64009249
-3.22061031,2.30668676,1.20321374,0.00949272,1.20178213,0.80323694,0.01614921,0.64559774
-3.21460730,2.30590942,1.19893356,0.00941346,1.20924039,0.79966308,0.01551182,0.65199580
-3.20860430,2.30524097,1.19457715,0.00934035,1.21581104,0.79562963,0.01491445,0.65903746
-3.20260130,2.30418783,1.18993339,0.00927163,1.22111922,0.79111934,0.01435536,0.66645508
-3.19659830,2.30227681,1.18480369,0.00920564,1.22480287,0.78613078,0.01383231,0.67397305
-3.19059530,2.29908142,1.17901445,0.00914093,1.22653063,0.78068228,0.01334283,0.68131840
-3.18459230,2.29424538,1.17242802,0.00907641,1.22601894,0.77481484,0.01288440,0.68823085
-3.17858929,2.28750264,1.16495185,0.00901142,1.22304790,0.76859381,0.01245468,0.69447222
-3.17258629,2.27869302,1.15654532,0.00894582,1.21747492,0.76210926,0.01205168,0.69983457
-3.16658329,2.26777287,1.14722411,0.00888006,1.20924568,0.75547525,0.01167383,0.70414705
-3.16058029,2.25482074,1.13706211,0.00881516,1.19840177,0.74882781,0.01132007,0.70728096
-3.15457729,2.24003757,1.12619068,0.00875278,1.18508465,0.74232198,0.01098986,0.70915321
-3.14857429,2.22374187,1.11479545,0.00869513,1.16953567,0.73612801,0.01068321,0.70972779
-3.14257129,2.20635997,1.10311085,0.00864494,1.15209203,0.73042678,0.01040057,0.70901554
-3.13656828,2.18841188,1.09141258,0.00860537,1.13317895,0.72540483,0.01014283,0.70707210
-3.13056528,2.17049342,1.08000839,0.00857991,1.11329803,0.72124903,0.00991117,0.70399432
-3.12456228,2.15325527,1.06922746,0.00857222,1.09301260,0.71814112,0.00970698,0.69991529
-3.11855928,2.13737979,1.05940881,0.00858603,1.07293042,0.71625235,0.00953175,0.69499823
-3.11255628,2.12355650,1.05088931,0.00862495,1.05368452,0.71573819,0.00938694,0.68942952
-3.10655328,2.11245723,1.04399143,0.00869234,1.03591306,0.71673356,0.00927389,0.68341124
-3.10055028,2.10471169,1.03901154,0.00879110,1.02023906,0.71934833,0.00919373,0.67715341
-3.09454727,2.10088466,1.03620898,0.00892359,1.00725083,0.72366358,0.00914723,0.67086643
-3.08854427,2.10145544,1.03579637,0.00909144,0.99748407,0.72972850,0.00913481,0.66475385
-3.08254127,2.10680062,1.03793167,0.00929546,0.99140642,0.73755810,0.00915642,0.65900579
-3.07653827,2.11718071,1.04271218,0.00953555,0.98940499,0.74713192,0.00921155,0.65379335
-3.07053527,2.13273137,1.05017096,0.00981062,0.99177764,0.75839367,0.00929919,0.64926412
-3.06453227,2.15345949,1.06027566,0.01011864,0.99872819,0.77125206,0.00941784,0.64553890
-3.05852926,2.17924456,1.07293010,0.01045657,1.01036568,0.78558270,0.00956555,0.64270983
-3.05252626,2.20984510,1.08797830,0.01082048,1.02670778,0.80123108,0.00973997,0.64083989
-3.04652326,2.24491006,1.10521121,0.01120562,1.04768784,0.81801673,0.00993839,0.63996373
-3.04052026,2.28399454,1.12437545,0.01160654,1.07316525,0.83573828,0.01015786,0.64008970
-3.03451726,2.32657927,1.14518401,0.01201726,1.10293830,0.85417931,0.01039525,0.64120299
-3.02851426,2.37209265,1.16732822,0.01243145,1.13675882,0.87311479,0.01064738,0.64326959
-3.02251126,2.41993443,1.19049042,0.01284260,1.17434753,0.89231787,0.01091108,0.64624074
-3.01650825,2.46949959,1.21435671,0.01324428,1.21540925,0.91156651,0.01118333,0.65005777
-3.01050525,2.52020122,1.23862901,0.01363026,1.25964691,0.93064991,0.01146131,0.65465674
-3.00450225,2.57149103,1.26303582,0.01399477,1.30677345,0.94937408,0.01174250,0.65997279
-2.99849925,2.62287638,1.28734096,0.01433260,1.35652096,0.96756651,0.01202474,0.66594383
-2.99249625,2.67393280,1.31134988,0.01463932,1.40864633,0.98507948,0.01230623,0.67251328
-2.98649325,2.72431135,1.33491306,0.01491128,1.46293324,1.00179192,0.01258557,0.67963171
-2.98049025,2.77374045,1.35792641,0.01514579,1.51919020,1.01760964,0.01286174,0.68725740
-2.97448724,2.82202204,1.38032848,0.01534106,1.57724510,1.03246401,0.01313404,0.69535553
-2.96848424,2.86902271,1.40209497,0.01549623,1.63693651,1.04630918,0.01340207,0.70389633
-2.96248124,2.91466027,1.42323061,0.01561130,1.69810259,1.05911798,0.01366560,0.71285228
-2.95647824,2.95888702,1.44375924,0.01568706,1.76056847,1.07087693,0.01392451,0.72219444
-2.95047524,3.00167088,1.46371271,0.01572496,1.82413312,1.08158071,0.01417872,0.73188850
-2.94447224,3.04297602,1.48311937,0.01572701,1.88855689,1.09122648,0.01442804,0.74189067
-2.93846923,3.08274437,1.50199304,0.01569562,1.95355076,1.09980855,0.01467213,0.75214384
-2.93246623,3.12087956,1.52032329,0.01563347,2.01876836,1.10731382,0.01491042,0.76257446
-2.92646323,3.15723459,1.53806769,0.01554336,2.08380151,1.11371835,0.01514207,0.77309032
-2.92046023,3.19160428,1.55514671,0.01542812,2.14817997,1.11898540,0.01536592,0.78357961
-2.91445723,3.22372319,1.57144164,0.01529048,2.21137559,1.12306509,0.01558052,0.79391138
-2.90845423,3.25326932,1.58679577,0.01513301,2.27281099,1.12589576,0.01578415,0.80393755
-2.90245123,3.27987359,1.60101879,0.01495807,2.33187234,1.12740695,0.01597488,0.81349641
-2.89644822,3.30313451,1.61389422,0.01476780,2.38792567,1.12752393,0.01615063,0.82241747
-2.89044522,3.32263713,1.62518940,0.01456411,2.44033595,1.12617332,0.01630929,0.83052752
-2.88444222,3.33797533,1.63466752,0.01434873,2.48848769,1.12328959,0.01644882,0.83765756
-2.87843922,3.34877586,1.64210087,0.01412325,2.53180610,1.11882194,0.01656733,0.84365019
-2.87243622,3.35472273,1.64728459,0.01388918,2.56977759,1.11274100,0.01666324,0.84836720
-2.86643322,3.35558050,1.65005011,0.01364802,2.60196834,1.10504519,0.01673534,0.85169672
-2.86043022,3.35121497,1.65027746,0.01340135,2.62804016,1.09576593,0.01678290,0.85355974
-2.85442721,3.34161008,1.64790578,0.01315090,2.64776269,1.08497168,0.01680571,0.85391552
-2.84842421,3.32688013,1.64294145,0.01289859,2.66102149,1.07277037,0.01680415,0.85276560
-2.84242121,3.30727638,1.63546343,0.01264660,2.66782161,1.05931006,0.01677921,0.85015616
-2.83641821,3.28318802,1.62562549,0.01239740,2.66828684,1.04477783,0.01673245,0.84617862
-2.83041521,3.25513710,1.61365531,0.01215375,2.66265470,1.02939683,0.01666601,0.84096844
-2.82441221,3.22376798,1.59985046,0.01191872,2.65126771,1.01342176,0.01658251,0.83470206
-2.81840920,3.18983165,1.58457149,0.01169565,2.63456162,0.99713283,0.01648502,0.82759225
-2.81240620,3.15416575,1.56823246,0.01148808,2.61305137,0.98082855,0.01637692,0.81988191
-2.80640320,3.11767106,1.55128937,0.01129975,2.58731538,0.96481773,0.01626183,0.81183672
-2.80040020,3.08128563,1.53422688,0.01113446,2.55797924,0.94941083,0.01614348,0.80373685
-2.79439720,3.04595734,1.51754388,0.01099602,2.52569920,0.93491116,0.01602558,0.79586805
-2.78839420,3.01261602,1.50173856,0.01088813,2.49114627,0.92160626,0.01591174,0.78851258
-2.78239120,2.98214602,1.48729317,0.01081428,2.45499118,0.90975952,0.01580531,0.78194012
-2.77638819,2.95535995,1.47465932,0.01077764,2.41789058,0.89960261,0.01570933,0.77639907
-2.77038519,2.93297452,1.46424392,0.01078096,2.38047470,0.89132864,0.01562638,0.77210862
-2.76438219,2.91558879,1.45639630,0.01082643,2.34333626,0.88508645,0.01555855,0.76925157
-2.75837919,2.90366565,1.45139687,0.01091560,2.30702080,0.88097591,0.01550737,0.76796837
-2.75237619,2.89751665,1.44944746,0.01104929,2.27201820,0.87904458,0.01547373,0.76835236
-2.74637319,2.89729072,1.45066369,0.01122751,2.23875528,0.87928558,0.01545790,0.77044634
-2.74037019,2.90296683,1.45506958,0.01144937,2.20758950,0.88163676,0.01545948,0.77424073
-2.73436718,2.91435102,1.46259446,0.01171306,2.17880359,0.88598126,0.01547745,0.77967300
-2.72836418,2.93107779,1.47307250,0.01201581,2.15260138,0.89214938,0.01551015,0.78662873
-2.72236118,2.95261604,1.48624475,0.01235389,2.12910486,0.89992172,0.01555536,0.79494408
-2.71635818,2.97827964,1.50176392,0.01272267,2.10835289,0.90903369,0.01561031,0.80440965
-2.71035518,3.00724258,1.51920189,0.01311665,2.09030167,0.91918124,0.01567184,0.81477565
-2.70435218,3.03855864,1.53805977,0.01352953,2.07482757,0.93002776,0.01573636,0.82575835
-2.69834917,3.07118541,1.55778060,0.01395438,2.06173252,0.94121214,0.01580006,0.83704758
-2.69234617,3.10401217,1.57776429,0.01438378,2.05075226,0.95235780,0.01585896,0.84831522
-2.68634317,3.13589138,1.59738467,0.01480994,2.04156760,0.96308251,0.01590899,0.85922444
-2.68034017,3.16567284,1.61600811,0.01522500,2.03381872,0.97300896,0.01594619,0.86943956
-2.67433717,3.19223982,1.63301338,0.01562116,2.02712233,0.98177558,0.01596676,0.87863619
-2.66833417,3.21454611,1.64781195,0.01599096,2.02109111,0.98904756,0.01596717,0.88651148
-2.66233117,3.23165268,1.65986833,0.01632753,2.01535504,0.99452759,0.01594435,0.89279419
-2.65632816,3.24276282,1.66871945,0.01662476,2.00958353,0.99796599,0.01589571,0.89725415
-2.65032516,3.24725420,1.67399254,0.01687757,2.00350743,0.99916989,0.01581928,0.89971085
-2.64432216,3.24470651,1.67542061,0.01708210,1.99693975,0.99801096,0.01571380,0.90004092
-2.63831916,3.23492333,1.67285486,0.01723583,1.98979384,0.99443146,0.01557876,0.89818394
-2.63231616,3.21794704,1.66627341,0.01733774,1.98209776,0.98844812,0.01541445,0.89414651
-2.62631316,3.19406562,1.65578573,0.01738837,1.97400386,0.98015369,0.01522199,0.88800407
-2.62031016,3.16381084,1.64163247,0.01738983,1.96579240,0.96971589,0.01500333,0.87990057
-2.61430715,3.12794715,1.62418048,0.01734575,1.95786879,0.95737365,0.01476121,0.87004553
-2.60830415,3.08745159,1.60391308,0.01726122,1.95075377,0.94343069,0.01449910,0.85870873
-2.60230115,3.04348488,1.58141567,0.01714261,1.94506675,0.92824657,0.01422112,0.84621245
