energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Li_s_up,Li_s_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.78489245,4.89761670,-2.42824957,0.01519052,-0.04715047,0.24563402,-0.34754095,0.21822894,-0.24937203,0.97967701,-0.93017798,1.99885997,-0.53148009,0.01635742,-0.02947146,2.28856324,-1.22756377
-3.77888944,4.69918584,-2.53822257,0.01395524,-0.04634442,0.22485772,-0.36845457,0.20084498,-0.25573186,0.91468129,-0.96939106,1.92761402,-0.55874970,0.01665479,-0.02849376,2.20490222,-1.27821002
-3.77288644,4.51706602,-2.65544201,0.01289472,-0.04537385,0.20597653,-0.38966933,0.18528630,-0.26141878,0.85549346,-1.00866719,1.86148583,-0.58833846,0.01714435,-0.02764953,2.12836422,-1.33358878
-3.76688344,4.35255038,-2.77966345,0.01200965,-0.04424575,0.18910208,-0.41093752,0.17169566,-0.26634933,0.80245006,-1.04782064,1.80102853,-0.62017548,0.01783726,-0.02691368,2.05946182,-1.39384790
-3.76088044,4.20662981,-2.91069363,0.01129944,-0.04296942,0.17432361,-0.43203625,0.16018816,-0.27046114,0.75577137,-1.08670117,1.74669975,-0.65421333,0.01874459,-0.02626577,1.99856623,-1.45913505
-3.75487744,4.08001049,-3.04836632,0.01076242,-0.04155617,0.16171101,-0.45276997,0.15085272,-0.27371491,0.71557334,-1.12519006,1.69886370,-0.69042181,0.01987717,-0.02568972,1.94591564,-1.52957780
-3.74887444,3.97313408,-3.19251605,0.01039609,-0.04001904,0.15131769,-0.47297223,0.14375355,-0.27609560,0.68188087,-1.16319484,1.65779419,-0.72878085,0.02124527,-0.02517339,1.90162533,-1.60526321
-3.74287144,3.88619968,-3.34295084,0.01019726,-0.03837245,0.14318308,-0.49250641,0.13893118,-0.27761278,0.65464165,-1.20064309,1.62367852,-0.76927304,0.02285831,-0.02470810,1.86569893,-1.68621807
-3.73686843,3.81918661,-3.49942497,0.01016212,-0.03663198,0.13733447,-0.51126539,0.13640324,-0.27830008,0.63374014,-1.23747546,1.59662200,-0.81187589,0.02472450,-0.02428806,1.83804073,-1.77239059
-3.73086543,3.77187755,-3.66161327,0.01028628,-0.03481402,0.13378832,-0.52917018,0.13616458,-0.27821377,0.61901097,-1.27363817,1.57665299,-0.85655411,0.02685040,-0.02390985,1.81846852,-1.86363452
-3.72486243,3.74388139,-3.82908799,0.01056466,-0.03293551,0.13255071,-0.54616749,0.13818695,-0.27743039,0.61025134,-1.30907545,1.56372852,-0.90325230,0.02924047,-0.02357188,1.80672701,-1.95969645
-3.71885943,3.73465564,-4.00129944,0.01099142,-0.03101371,0.13361720,-0.56222633,0.14241813,-0.27604376,0.60723219,-1.34372224,1.55774023,-0.95188811,0.03189660,-0.02327383,1.80250129,-2.06020706
-3.71285643,3.74352796,-4.17756141,0.01155982,-0.02906588,0.13697189,-0.57733386,0.14878072,-0.27416115,0.60970770,-1.37749764,1.55852081,-1.00234640,0.03481764,-0.02301620,1.80543027,-2.16467674
-3.70685343,3.76971656,-4.35704224,0.01226201,-0.02710907,0.14258604,-0.59149068,0.15717069,-0.27189911,0.61742308,-1.41029933,1.56585065,-1.05447435,0.03799891,-0.02279986,1.81511966,-2.27249592
-3.70085043,3.81234932,-4.53876223,0.01308888,-0.02515985,0.15041627,-0.60470572,0.16745592,-0.26937888,0.63012061,-1.44199955,1.57946464,-1.10807799,0.04143184,-0.02262569,1.83115418,-2.38294038
-3.69484742,3.87048108,-4.72159757,0.01402988,-0.02323407,0.16040248,-0.61699117,0.17947495,-0.26672180,0.64754375,-1.47244276,1.59905907,-1.16291999,0.04510360,-0.02249425,1.85310857,-2.49518120
-3.68884442,3.94310914,-4.90429101,0.01507289,-0.02134660,0.17246591,-0.62835757,0.19303624,-0.26404475,0.66943962,-1.50144518,1.62429834,-1.21871918,0.04899688,-0.02240559,1.88055702,-2.60829921
-3.68284142,4.02918645,-5.08546894,0.01620412,-0.01951118,0.18650727,-0.63880939,0.20791809,-0.26145589,0.69555984,-1.52879643,1.65482127,-1.27515146,0.05308974,-0.02235901,1.91308065,-2.72130337
-3.67683842,4.12763251,-5.26366417,0.01740810,-0.01774015,0.20240541,-0.64834131,0.22386959,-0.25905096,0.72566002,-1.55426307,1.69024706,-1.33185238,0.05735568,-0.02235299,1.95027276,-2.83315228
-3.67083542,4.23734198,-5.43734380,0.01866776,-0.01604435,0.22001657,-0.65693540,0.24061259,-0.25691012,0.75949822,-1.57759401,1.73018050,-1.38842110,0.06176381,-0.02238514,1.99174163,-2.94277803
-3.66483242,4.35719103,-5.60494071,0.01996454,-0.01443297,0.23917447,-0.66455933,0.25784500,-0.25509558,0.79683261,-1.59852746,1.77421665,-1.44442576,0.06627922,-0.02245222,2.03711079,-3.04911137
-3.65882941,4.48604195,-5.76488765,0.02127865,-0.01291345,0.25969130,-0.67116564,0.27524538,-0.25365005,0.83741874,-1.61679903,1.82194474,-1.49940998,0.07086353,-0.02255017,2.08601711,-3.15110719
-3.65282641,4.62274645,-5.91565243,0.02258939,-0.01149144,0.28135976,-0.67669214,0.29247880,-0.25259599,0.88100690,-1.63215059,1.87295165,-1.55290032,0.07547564,-0.02267426,2.13810670,-3.24776925
-3.64682341,4.76614851,-6.05577265,0.02387559,-0.01017082,0.30395608,-0.68106337,0.30920385,-0.25193572,0.92733987,-1.64433941,1.92682492,-1.60441449,0.08007261,-0.02281919,2.19302944,-3.33817321
-3.64082041,4.91508744,-6.18388891,0.02511604,-0.00895373,0.32724417,-0.68419296,0.32508070,-0.25165229,0.97615144,-1.65314697,1.98315560,-1.65347004,0.08461072,-0.02297928,2.25043263,-3.42148716
-3.63481741,5.06840232,-6.29877498,0.02629008,-0.00784065,0.35098050,-0.68598683,0.33977976,-0.25171099,1.02716611,-1.65838720,2.04154126,-1.69959336,0.08904663,-0.02314866,2.30995452,-3.49698882
-3.62881441,5.22493834,-6.39936414,0.02737818,-0.00683055,0.37491993,-0.68634703,0.35299085,-0.25206147,1.08010020,-1.65991348,2.10158924,-1.74232867,0.09333861,-0.02332148,2.37121863,-3.56407917
-3.62281141,5.38355601,-6.48477083,0.02836249,-0.00592100,0.39882189,-0.68517598,0.36443223,-0.25264030,1.13466445,-1.65762432,2.16292052,-1.78124691,0.09744779,-0.02349207,2.43382954,-3.62229185
-3.61680840,5.54314342,-6.55430722,0.02922741,-0.00510840,0.42245697,-0.68238094,0.37385933,-0.25337380,1.19056833,-1.65146736,2.22517415,-1.81595426,0.10133941,-0.02365517,2.49737088,-3.67129867
-3.61080540,5.70263184,-6.60749444,0.02996018,-0.00438818,0.44561340,-0.67787853,0.38107259,-0.25418107,1.24752568,-1.64144166,2.28801246,-1.84610012,0.10498392,-0.02380613,2.56140610,-3.71091098
-3.60480240,5.86101415,-6.64406854,0.03055126,-0.00375496,0.46810324,-0.67159910,0.38592417,-0.25497710,1.30526173,-1.62759829,2.35112665,-1.87138443,0.10835798,-0.02394100,2.62548218,-3.74107749
-3.59879940,6.01736537,-6.66398154,0.03099479,-0.00320281,0.48976783,-0.66349074,0.38832296,-0.25567576,1.36352085,-1.61003933,2.41424274,-1.89156420,0.11144522,-0.02405677,2.68913644,-3.76187875
-3.59279640,6.17086414,-6.66739792,0.03128875,-0.00272545,0.51048233,-0.65352289,0.38823797,-0.25619267,1.42207459,-1.58891545,2.47712720,-1.90645910,0.11423678,-0.02415140,2.75190599,-3.77351898
-3.58679340,6.32081354,-6.65468725,0.03143518,-0.00231641,0.53015890,-0.64168929,0.38569953,-0.25644786,1.48072947,-1.56442242,2.53959202,-1.91595595,0.11673151,-0.02422398,2.81333955,-3.77631579
-3.58079040,6.46665929,-6.62641348,0.03144013,-0.00196927,0.54874845,-0.62801037,0.38079845,-0.25636809,1.53933353,-1.53679683,2.60149827,-1.92001209,0.11893587,-0.02427476,2.87301039,-3.77068841
-3.57478739,6.60800358,-6.58332167,0.03131352,-0.00167776,0.56624068,-0.61253489,0.37368307,-0.25588894,1.59778128,-1.50631127,2.66275775,-1.91865745,0.12086344,-0.02430516,2.93052982,-3.75714492
-3.56878439,6.74461244,-6.52632275,0.03106889,-0.00143598,0.58266231,-0.59534084,0.36455433,-0.25495646,1.65601610,-1.47326937,2.72333207,-1.91199534,0.12253417,-0.02431784,2.98555964,-3.73626919
-3.56278139,6.87641490,-6.45647675,0.03072297,-0.00123844,0.59807363,-0.57653562,0.35365900,-0.25352856,1.71402954,-1.43800092,2.78322855,-1.90020173,0.12397326,-0.02431666,3.03782278,-3.70870783
-3.55677839,7.00349285,-6.37497536,0.03029514,-0.00108023,0.61256326,-0.55625554,0.34128145,-0.25157602,1.77185729,-1.40085732,2.84249276,-1.88352316,0.12520976,-0.02430665,3.08711059,-3.67515763
-3.55077539,7.12606067,-6.28312380,0.02980687,-0.00095707,0.62624150,-0.53466460,0.32773429,-0.24908320,1.82957133,-1.36220750,2.90119760,-1.86227324,0.12627498,-0.02429403,3.13328631,-3.63635366
-3.54477239,7.24443469,-6.18232281,0.02928101,-0.00086540,0.63923239,-0.51195275,0.31334824,-0.24604846,1.88726849,-1.32243438,2.95942896,-1.83682768,0.12720071,-0.02428608,3.17628362,-3.59305842
-3.53876938,7.35899322,-6.07405070,0.02874104,-0.00080244,0.65166499,-0.48833357,0.29846167,-0.24248432,1.94505560,-1.28193205,3.01726859,-1.80761817,0.12801742,-0.02429121,3.21610025,-3.54605200
-3.53276638,7.47012874,-5.95984595,0.02821039,-0.00076624,0.66366406,-0.46404153,0.28341028,-0.23841738,2.00303188,-1.24110351,3.07477491,-1.77512497,0.12875242,-0.02431884,3.25278666,-3.49612337
-3.52676338,7.57819451,-5.84129055,0.02771163,-0.00075572,0.67534091,-0.43932901,0.26851724,-0.23388806,2.06126940,-1.20035903,3.13196274,-1.73986871,0.12942823,-0.02437941,3.28643014,-3.44406293
-3.52076038,7.68344867,-5.71999408,0.02726584,-0.00077070,0.68678461,-0.41446294,0.25408423,-0.22895019,2.11979256,-1.16011497,3.18878323,-1.70240138,0.13006105,-0.02448438,3.31713545,-3.39065613
-3.51475738,7.78599914,-5.59757895,0.02689193,-0.00081197,0.69805424,-0.38972151,0.24038363,-0.22367044,2.17855799,-1.12079310,3.24510535,-1.66329689,0.13065961,-0.02464615,3.34500296,-3.33667823
-3.50875438,7.88575311,-5.47566674,0.02660613,-0.00088131,0.70917241,-0.36539075,0.22765201,-0.21812768,2.23743597,-1.08282007,3.30070038,-1.62314154,0.13122433,-0.02487810,3.37010603,-3.28289001
-3.50275138,7.98237481,-5.35586567,0.02642147,-0.00098152,0.72012069,-0.34176120,0.21608532,-0.21241216,2.29619495,-1.04662721,3.35523065,-1.58252445,0.13174694,-0.02519457,3.39246912,-3.23003439
-3.49674837,8.07525493,-5.23975931,0.02634750,-0.00111645,0.73083697,-0.31912481,0.20583554,-0.20662471,2.35449011,-1.01265023,3.40824381,-1.54202848,0.13221052,-0.02561081,3.41204839,-3.17883381
-3.49074537,8.16349458,-5.12889640,0.02639001,-0.00129102,0.74121513,-0.29777196,0.19700906,-0.20087580,2.41185727,-0.98132898,3.45917339,-1.50222170,0.13259003,-0.02614292,3.42871635,-3.12998806
-3.48474237,8.24590588,-5.02478154,0.02655097,-0.00151127,0.75110699,-0.27798878,0.18966656,-0.19528441,2.46771286,-0.95310684,3.50734623,-1.46364953,0.13285328,-0.02680782,3.44225199,-3.08417257
-3.47873937,8.32103037,-4.92886660,0.02682849,-0.00178429,0.76032656,-0.26005466,0.18382437,-0.18997691,2.52136042,-0.92842982,3.55199690,-1.42682794,0.13296229,-0.02762307,3.45233740,-3.04203668
-3.47273637,8.38717517,-4.84254249,0.02721702,-0.00211826,0.76865640,-0.24423998,0.17945714,-0.18508563,2.57200381,-0.90774516,3.59228874,-1.39223746,0.13287506,-0.02860672,3.45856160,-3.00420190
-3.46673337,8.44246599,-4.76713077,0.02770750,-0.00252235,0.77585580,-0.23080399,0.17650149,-0.18074731,2.61876691,-0.89149915,3.62734071,-1.36031826,0.13254751,-0.02977708,3.46043162,-2.97125969
-3.46073037,8.48491476,-4.70387487,0.02828781,-0.00300665,0.78167042,-0.21999270,0.17486067,-0.17710125,2.66071902,-0.88013421,3.65625896,-1.33146611,0.13193570,-0.03115233,3.45739071,-2.94376864
-3.45472736,8.51249878,-4.65393029,0.02894308,-0.00358205,0.78584298,-0.21203681,0.17440977,-0.17428714,2.69690521,-0.87408482,3.67817143,-1.30602920,0.13099804,-0.03275020,3.44884271,-2.92225085
-3.44872436,8.52324760,-4.61835348,0.02965625,-0.00426005,0.78812447,-0.20714935,0.17500143,-0.17244262,2.72638009,-0.87377240,3.69226395,-1.28430574,0.12969743,-0.03458746,3.43418148,-2.90718721
-3.44272136,8.51533322,-4.59808901,0.03040858,-0.00505251,0.78828531,-0.20552315,0.17647172,-0.17170048,2.74824364,-0.87959877,3.69781578,-1.26654207,0.12800332,-0.03667933,3.41282383,-2.89901166
-3.43671836,8.48715906,-4.59395478,0.03118022,-0.00597141,0.78612613,-0.20732786,0.17864604,-0.17218547,2.76167743,-0.89193828,3.69423289,-1.25293136,0.12589343,-0.03903890,3.38424410,-2.89810413
-3.43071536,8.43744310,-4.60662522,0.03195078,-0.00702846,0.78148744,-0.21270663,0.18134494,-0.17401082,2.76597948,-0.91112842,3.68107713,-1.24361253,0.12335517,-0.04167642,3.34800857,-2.90478245
-3.42471236,8.36529110,-4.63661264,0.03269993,-0.00823472,0.77425803,-0.22177215,0.18438957,-0.17727457,2.76059621,-0.93745909,3.65808997,-1.23866948,0.12038661,-0.04459858,3.30380780,-2.91929314
-3.41870935,8.27025625,-4.68424682,0.03340792,-0.00960017,0.76438159,-0.23460242,0.18760675,-0.18205560,2.74514994,-0.97116052,3.62520956,-1.23813047,0.11699705,-0.04780782,3.25148502,-2.94180136
-3.41270635,8.15238246,-4.74965354,0.03405614,-0.01113318,0.75186134,-0.25123596,0.19083343,-0.18840968,2.71946071,-1.01239018,3.58258043,-1.24196756,0.11320704,-0.05130158,3.19105929,-2.97238036
-3.40670335,8.01222954,-4.83273272,0.03462753,-0.01284002,0.73676257,-0.27166692,0.19392070,-0.19636565,2.68356138,-1.06121896,3.53055563,-1.25009626,0.10904802,-0.05507168,3.12274196,-3.01100060
-3.40070035,7.85087934,-4.93313695,0.03510702,-0.01472433,0.71921303,-0.29584005,0.19673694,-0.20592171,2.63770553,-1.11761715,3.46969127,-1.26237525,0.10456147,-0.05910374,3.04694572,-3.05751924
-3.39469735,7.66992292,-5.05025164,0.03548184,-0.01678659,0.69940114,-0.32364592,0.19917045,-0.21704231,2.58236760,-1.18144073,3.40073424,-1.27860643,0.09979767,-0.06337677,2.96428592,-3.11167026
-3.38869435,7.47143003,-5.18317789,0.03574178,-0.01902360,0.67757228,-0.35491663,0.20113120,-0.22965557,2.51823565,-1.25241868,3.32460377,-1.29853526,0.09481422,-0.06786285,2.87557390,-3.17305582
-3.38269135,7.25790245,-5.33071943,0.03587936,-0.02142809,0.65402327,-0.38942240,0.20255194,-0.24365159,2.44619675,-1.33014204,3.24236813,-1.32185165,0.08967424,-0.07252711,2.78180291,-3.24113951
-3.37668834,7.03221385,-5.49137498,0.03588988,-0.02398831,0.62909530,-0.42686933,0.20338861,-0.25888165,2.36731597,-1.41405566,3.15521771,-1.34819143,0.08444452,-0.07732779,2.68412714,-3.31524187
-3.37068534,6.79753883,-5.66333723,0.03577147,-0.02668780,0.60316570,-0.46689871,0.20361996,-0.27515869,2.28280964,-1.50345311,3.06443573,-1.37713878,0.07919355,-0.08221665,2.58383494,-3.39453898
-3.36468234,6.55727442,-5.84449974,0.03552497,-0.02950528,0.57663875,-0.50908814,0.20324662,-0.29225896,2.19401407,-1.59747594,2.97136804,-1.40822951,0.07398960,-0.08713960,2.48231727,-3.47806441
-3.35867934,6.31495684,-6.03247271,0.03515383,-0.03241463,0.54993591,-0.55295487,0.20228953,-0.30992498,2.10235089,-1.69511753,2.87739309,-1.44095557,0.06889894,-0.09203749,2.38103265,-3.56471519
-3.35267634,6.07417676,-6.22460839,0.03466385,-0.03538514,0.52348581,-0.59796125,0.20078779,-0.32786988,2.00929018,-1.79523239,2.78389315,-1.47477077,0.06398419,-0.09684727,2.28146991,-3.65326200
-3.34667334,5.83849558,-6.41803642,0.03406297,-0.03838185,0.49771422,-0.64352264,0.19879620,-0.34578299,1.91631277,-1.89655093,2.69222747,-1.50909793,0.05930289,-0.10150323,2.18511016,-3.74236403
-3.34067034,5.61136518,-6.60970939,0.03336089,-0.04136609,0.47303434,-0.68901767,0.19638226,-0.36333654,1.82487282,-1.99770002,2.60370811,-1.54333726,0.05490635,-0.10593853,2.09338889,-3.83058828
-3.33466733,5.39605312,-6.79645778,0.03256882,-0.04429628,0.44983757,-0.73380050,0.19362303,-0.38019344,1.73636178,-2.09722900,2.51957866,-1.57687617,0.05083872,-0.11008680,2.00765975,-3.91643363
-3.32866433,5.19557504,-6.97505371,0.03169905,-0.04712873,0.42848513,-0.77721515,0.19060179,-0.39601571,1.65207494,-2.19364062,2.44099613,-1.60910031,0.04713636,-0.11388382,1.92916062,-3.99835892
-3.32266133,5.01263541,-7.14228186,0.03076462,-0.04981874,0.40930041,-0.81861114,0.18740465,-0.41047340,1.57318124,-2.28542635,2.36901596,-1.63940559,0.04382745,-0.11726929,1.85898324,-4.07481494
-3.31665833,4.84957785,-7.29501569,0.02977896,-0.05232172,0.39256253,-0.85736024,0.18411727,-0.42325371,1.50069724,-2.37110468,2.30458020,-1.66721099,0.04093182,-0.12018845,1.79804687,-4.14427922
-3.31065533,4.70834569,-7.43029664,0.02875553,-0.05459436,0.37850105,-0.89287345,0.18082171,-0.43406978,1.43546591,-2.44926138,2.24850875,-1.69197189,0.03846098,-0.12259375,1.74707686,-4.20529290
-3.30465233,4.59045351,-7.54541368,0.02770747,-0.05659595,0.36729184,-0.92461784,0.17759367,-0.44266911,1.37814061,-2.51859012,2.20149345,-1.71319331,0.03641839,-0.12444623,1.70658861,-4.25649845
-3.29864932,4.49697003,-7.63798013,0.02664738,-0.05828949,0.35905443,-0.95213234,0.17449998,-0.44884095,1.32917469,-2.57793178,2.16409522,-1.73044283,0.03479978,-0.12571675,1.67687729,-4.29667690
-3.29264632,4.42851273,-7.70600483,0.02558699,-0.05964289,0.35385063,-0.97504196,0.17159676,-0.45242258,1.28881685,-2.62631090,2.13674397,-1.74336260,0.03359367,-0.12638690,1.65801381,-4.32478314
-3.28664332,4.38525440,-7.74795461,0.02453703,-0.06062994,0.35168460,-0.99306975,0.16892797,-0.45330413,1.25711236,-2.66296757,2.11974151,-1.75167989,0.03278193,-0.12644968,1.64984711,-4.33997800
-3.28064032,4.36694153,-7.76280509,0.02350703,-0.06123122,0.35250424,-1.00604590,0.16652468,-0.45143174,1.23390988,-2.68738329,2.11326730,-1.75521574,0.03234046,-0.12590977,1.65201284,-4.34165554
-3.27463732,4.37292428,-7.75007755,0.02250525,-0.06143465,0.35620395,-1.01391366,0.16440484,-0.44680895,1.21887390,-2.69929946,2.11738724,-1.75389133,0.03223994,-0.12478345,1.66394841,-4.32946425
-3.26863432,4.40219730,-7.70985953,0.02153865,-0.06123597,0.36262857,-1.01673154,0.16257379,-0.43949623,1.21150197,-2.69872760,2.13206525,-1.74773145,0.03244653,-0.12309823,1.68491402,-4.30332118
-3.26263132,4.45345059,-7.64280792,0.02061288,-0.06063886,0.37157851,-1.01467185,0.16102523,-0.42960873,1.21114651,-2.68595057,2.15717753,-1.73686500,0.03292278,-0.12089206,1.71401917,-4.26341794
-3.25662831,4.52512868,-7.55013382,0.01973235,-0.05965484,0.38281574,-1.00801540,0.15974278,-0.41731230,1.21704022,-2.66151445,2.19252916,-1.72152216,0.03362849,-0.11821225,1.75025389,-4.21021815
-3.25062531,4.61549633,-7.43356897,0.01890039,-0.05830291,0.39607062,-0.99714246,0.15870188,-0.40281797,1.22832431,-2.62621142,2.23787243,-1.70202820,0.03452155,-0.11511415,1.79252375,-4.14444602
-3.24462231,4.72270836,-7.29531470,0.01811933,-0.05660892,0.41104924,-0.98252047,0.15787210,-0.38637510,1.24407851,-2.58105398,2.29292625,-1.67879399,0.03555895,-0.11165955,1.83968733,-4.06706630
-3.23861931,4.84488075,-7.13797498,0.01739071,-0.05460477,0.42744106,-0.96468868,0.15721953,-0.36826366,1.26335182,-2.52724151,2.35739561,-1.65230337,0.03669773,-0.10791493,1.89059489,-3.97925605
-3.23261631,4.98016000,-6.96447569,0.01671547,-0.05232741,0.44492659,-0.94424050,0.15670923,-0.34878563,1.28519286,-2.46612057,2.43099015,-1.62309782,0.03789590,-0.10394957,1.94412651,-3.88236925
-3.22661331,5.12678757,-6.77797310,0.01609415,-0.04981769,0.46318491,-0.92180401,0.15630763,-0.32825625,1.30867859,-2.39914023,2.51344061,-1.59175879,0.03911341,-0.09983369,1.99922825,-3.77789540
-3.22061031,5.28315616,-6.58175493,0.01552707,-0.04711918,0.48190065,-0.89802152,0.15598463,-0.30699512,1.33294055,-2.32780453,2.60451203,-1.55888839,0.04031306,-0.09563651,2.05494459,-3.66741365
-3.21460730,5.44785502,-6.37913777,0.01501448,-0.04427687,0.50077044,-0.87352883,0.15571533,-0.28531780,1.35718734,-2.25362372,2.70401267,-1.52508911,0.04146134,-0.09142450,2.11044561,-3.55254436
-3.20860430,5.61970184,-6.17336484,0.01455673,-0.04133600,0.51950841,-0.84893505,0.15548142,-0.26352787,1.38072283,-2.17806633,2.81179777,-1.49094335,0.04252921,-0.08725969,2.16504782,-3.43489979
-3.20260130,5.79775940,-5.96750795,0.01415436,-0.03834082,0.53785084,-0.82480364,0.15527188,-0.24191000,1.40295927,-2.10251397,2.92776751,-1.45699364,0.04349266,-0.08319825,2.21822726,-3.31603599
-3.19659830,5.98133615,-5.76437779,0.01380814,-0.03533358,0.55555971,-0.80163540,0.15508327,-0.22072408,1.42342508,-2.02822059,3.05185909,-1.42372434,0.04433327,-0.07928925,2.26962456,-3.19740797
-3.19059530,6.16997058,-5.56644585,0.01351907,-0.03235358,0.57242529,-0.77985414,0.15491935,-0.20020051,1.44176708,-1.95627782,3.18403283,-1.39154567,0.04503848,-0.07557380,2.31904151,-3.08032966
-3.18459230,6.36340056,-5.37578116,0.01328835,-0.02943640,0.58826766,-0.75979532,0.15479025,-0.18053688,1.45774758,-1.88758753,3.32425322,-1.36078079,0.04560171,-0.07208438,2.36642959,-2.96594062
-3.17858929,6.56151939,-5.19400437,0.01311731,-0.02661338,0.60293740,-0.74169829,0.15471110,-0.16189591,1.47123648,-1.82284276,3.47246569,-1.33165656,0.04602235,-0.06884458,2.41187102,-2.85518069
-3.17258629,6.76432171,-5.02226085,0.01300721,-0.02391114,0.61631541,-0.72570227,0.15470044,-0.14440472,1.48219938,-1.76251751,3.62857063,-1.30429858,0.04630541,-0.06586916,2.45555363,-2.74877353
-3.16658329,6.97184251,-4.86121385,0.01295914,-0.02135149,0.62831218,-0.71184614,0.15477818,-0.12815520,1.49068230,-1.70686555,3.79239634,-1.27873060,0.04646115,-0.06316435,2.49774105,-2.64721987
-3.16058029,7.18409353,-4.71105771,0.01297381,-0.01895131,0.63886647,-0.70007220,0.15496364,-0.11320558,1.49679433,-1.65592825,3.96367268,-1.25487870,0.04650441,-0.06072855,2.53874016,-2.55080043
-3.15457729,7.40100118,-4.57155057,0.01305136,-0.01672279,0.64794374,-0.69023349,0.15527350,-0.09958276,1.50068907,-1.60955069,4.14200751,-1.23257991,0.04645392,-0.05855320,2.57886766,-2.45958846
-3.14857429,7.62235025,-4.44206470,0.01319117,-0.01467363,0.65553426,-0.68210448,0.15571990,-0.08728544,1.50254614,-1.56740542,4.32686759,-1.21159509,0.04633135,-0.05662394,2.61841805,-2.37347103
-3.14257129,7.84773714,-4.32165233,0.01339174,-0.01280750,0.66165119,-0.67539462,0.15630887,-0.07628774,1.50255377,-1.52902238,4.51756564,-1.19162551,0.04616046,-0.05492192,2.65763484,-2.29217816
-3.13656828,8.07653583,-4.20912379,0.01365050,-0.01112448,0.66632854,-0.66976428,0.15703904,-0.06654323,1.50089333,-1.49382390,4.71325479,-1.17233237,0.04596608,-0.05342518,2.69668675,-2.21531816
-3.13056528,8.30787893,-4.10313433,0.01396379,-0.00962165,0.66961901,-0.66484221,0.15790082,-0.05798898,1.49772668,-1.46116288,4.91293117,-1.15335850,0.04577319,-0.05211021,2.73565044,-2.14241761
-3.12456228,8.54065505,-4.00227579,0.01432681,-0.00829363,0.67159187,-0.66024405,0.15887607,-0.05054975,1.49318672,-1.43036272,5.11544503,-1.13435106,0.04560601,-0.05095335,2.77450057,-2.07296395
-3.11855928,8.77352277,-3.90516878,0.01473368,-0.00713319,0.67233061,-0.65559092,0.15993815,-0.04414192,1.48737154,-1.40075705,5.31951992,-1.11498431,0.04548715,-0.04993227,2.81310777,-2.00644865
-3.11255628,9.00494016,-3.81055137,0.01517753,-0.00613182,0.67193051,-0.65052746,0.16105254,-0.03867722,1.48034213,-1.37172767,5.52377942,-1.09498134,0.04543691,-0.04902722,2.85124441,-1.94240889
-3.10655328,9.23320810,-3.71736006,0.01565065,-0.00528023,0.67049588,-0.64473852,0.16217779,-0.03406605,1.47212348,-1.34273920,5.72677989,-1.07413358,0.04547274,-0.04822215,2.88859760,-1.88046578
-3.10055028,9.45652449,-3.62479971,0.01614476,-0.00456887,0.66813707,-0.63796384,0.16326681,-0.03022039,1.46270871,-1.31336889,5.92704767,-1.05231730,0.04560871,-0.04750561,2.92478831,-1.82035736
-3.09454727,9.67304594,-3.53239908,0.01665127,-0.00398837,0.66496723,-0.63001018,0.16426847,-0.02705621,1.45206557,-1.28333053,6.12311884,-1.02950613,0.04585531,-0.04687132,2.95939521,-1.76196481
-3.08854427,9.88095323,-3.44004976,0.01716158,-0.00352983,0.66109869,-0.62076029,0.16512926,-0.02449543,1.44014476,-1.25249156,6.31357949,-1.00577901,0.04621923,-0.04631854,2.99198143,-1.70533062
-3.08254127,10.07851638,-3.34802674,0.01766740,-0.00318517,0.65663930,-0.61017859,0.16579515,-0.02246728,1.42688922,-1.22088285,6.49710432,-0.98132313,0.04670343,-0.04585209,3.02212240,-1.65066809
-3.07653827,10.26415592,-3.25698991,0.01816112,-0.00294730,0.65168864,-0.59831317,0.16621335,-0.02090932,1.41224377,-1.18870076,6.67249189,-0.95643171,0.04730718,-0.04548197,3.04943275,-1.59836159
-3.07053527,10.43649671,-3.16796651,0.01863613,-0.00281026,0.64633435,-0.58529424,0.16633396,-0.01976788,1.39616432,-1.15630162,6.83869481,-0.93149658,0.04802632,-0.04522287,3.07359051,-1.54895765
-3.06453227,10.59441177,-3.08231540,0.01908709,-0.00276927,0.64064882,-0.57132899,0.16611153,-0.01899813,1.37862615,-1.12418909,6.99484361,-0.90699597,0.04885356,-0.04509322,3.09435697,-1.50314740
-3.05852926,10.73705431,-3.00167493,0.01951022,-0.00282072,0.63468646,-0.55669322,0.16550643,-0.01856380,1.35963066,-1.09299477,7.14026362,-0.88347792,0.04977886,-0.04511411,3.11159105,-1.46174110
-3.05252626,10.86387664,-2.92789660,0.01990345,-0.00296212,0.62848166,-0.54172014,0.16448583,-0.01843651,1.33921048,-1.06345317,7.27448439,-0.86154006,0.05078982,-0.04530802,3.12525714,-1.42563586
-3.04652326,10.97463614,-2.86296753,0.02026659,-0.00319192,0.62204787,-0.52678678,0.16302467,-0.01859493,1.31743250,-1.03637205,7.39724199,-0.84180669,0.05187211,-0.04569732,3.13542625,-1.39577814
-3.04052026,11.06938870,-2.80892508,0.02060131,-0.00350939,0.61537774,-0.51229863,0.16110617,-0.01902362,1.29439899,-1.01259918,7.50847450,-0.82490402,0.05300993,-0.04630285,3.14227047,-1.37312242
