energy_ev,total_up,In_p_up,In_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-4.30115058,2.99306676,0.90981927,0.00100112,1.56632370,0.81181375,0.03202273,1.08401221
-4.29514757,2.99763398,0.93640773,0.00095033,1.54200619,0.82652207,0.03228083,1.06411802
-4.28914457,2.99727919,0.96041844,0.00089928,1.51426320,0.84051407,0.03246588,1.04262811
-4.28314157,2.99185311,0.98145099,0.00084857,1.48332498,0.85369621,0.03256816,1.01965197
-4.27713857,2.98119247,0.99913170,0.00079873,1.44943019,0.86597580,0.03257853,0.99527068
-4.27113557,2.96513787,1.01312751,0.00075019,1.41282785,0.87726653,0.03248875,0.96953955
-4.26513257,2.94355401,1.02315894,0.00070333,1.37378026,0.88749396,0.03229170,0.94249307
-4.25912956,2.91635034,1.02901167,0.00065841,1.33256581,0.89660058,0.03198173,0.91415176
-4.25312656,2.88350041,1.03054591,0.00061565,1.28948127,0.90454963,0.03155491,0.88453017
-4.24712356,2.84505795,1.02770304,0.00057517,1.24484283,0.91132755,0.03100927,0.85364544
-4.24112056,2.80116843,1.02050907,0.00053703,1.19898548,0.91694448,0.03034497,0.82152554
-4.23511756,2.75207487,1.00907478,0.00050125,1.15226041,0.92143282,0.02956440,0.78821677
-4.22911456,2.69811740,0.99359236,0.00046781,1.10503050,0.92484367,0.02867225,0.75378985
-4.22311156,2.63972634,0.97432878,0.00043663,1.05766375,0.92724148,0.02767542,0.71834430
-4.21710855,2.57740933,0.95161622,0.00040762,1.01052524,0.92869716,0.02658292,0.68201078
-4.21110555,2.51173329,0.92584011,0.00038069,0.96396797,0.92928008,0.02540561,0.64495135
-4.20510255,2.44330254,0.89742531,0.00035572,0.91832307,0.92904974,0.02415599,0.60735770
-4.19909955,2.37273449,0.86682128,0.00033258,0.87389023,0.92804753,0.02284777,0.56944750
-4.19309655,2.30063483,0.83448694,0.00031116,0.83092890,0.92628951,0.02149559,0.53145912
-4.18709355,2.22757379,0.80087604,0.00029134,0.78965081,0.92376071,0.02011454,0.49364525
-4.18109055,2.15406524,0.76642377,0.00027302,0.75021457,0.92041152,0.01871983,0.45626563
-4.17508754,2.08054995,0.73153510,0.00025609,0.71272252,0.91615673,0.01732633,0.41957949
-4.16908454,2.00738435,0.69657559,0.00024045,0.67722023,0.91087738,0.01594825,0.38383806
-4.16308154,1.93483525,0.66186477,0.00022605,0.64369868,0.90442551,0.01459880,0.34927756
-4.15707854,1.86308116,0.62767245,0.00021280,0.61209908,0.89663187,0.01328993,0.31611302
-4.15107554,1.79221982,0.59421779,0.00020066,0.58232000,0.88731600,0.01203215,0.28453316
-4.14507254,1.72228162,0.56167120,0.00018961,0.55422651,0.87629850,0.01083433,0.25469661
-4.13906953,1.65324795,0.53015857,0.00017965,0.52766086,0.86341471,0.00970366,0.22672943
-4.13306653,1.58507332,0.49976755,0.00017079,0.50245404,0.84852913,0.00864568,0.20072411
-4.12706353,1.51771004,0.47055537,0.00016311,0.47843770,0.83154992,0.00766424,0.17673989
-4.12106053,1.45113386,0.44255768,0.00015669,0.45545592,0.81244251,0.00676170,0.15480430
-4.11505753,1.38536933,0.41579783,0.00015170,0.43337610,0.79124194,0.00593900,0.13491587
-4.10905453,1.32051340,0.39029616,0.00014834,0.41209877,0.76806306,0.00519590,0.11704761
-4.10305153,1.25675636,0.36607878,0.00014688,0.39156571,0.74310818,0.00453114,0.10115123
-4.09704852,1.19439883,0.34318545,0.00014767,0.37176623,0.71667197,0.00394272,0.08716178
-4.09104552,1.13386448,0.32167619,0.00015113,0.35274151,0.68914318,0.00342807,0.07500249
-4.08504252,1.07570783,0.30163660,0.00015778,0.33458677,0.66100339,0.00298431,0.06458959
-4.07903952,1.02061699,0.28318139,0.00016823,0.31745148,0.63282271,0.00260845,0.05583695
-4.07303652,0.96941137,0.26645642,0.00018320,0.30153759,0.60525275,0.00229761,0.04866036
-4.06703352,0.92303441,0.25163902,0.00020348,0.28709603,0.57901697,0.00204914,0.04298127
-4.06103052,0.88254178,0.23893658,0.00023001,0.27442162,0.55489890,0.00186081,0.03872996
-4.05502751,0.84908511,0.22858376,0.00026380,0.26384649,0.53372843,0.00173089,0.03584790
-4.04902451,0.82389171,0.22083810,0.00030593,0.25573239,0.51636640,0.00165827,0.03428948
-4.04302151,0.80824051,0.21597431,0.00035760,0.25046189,0.50368791,0.00164245,0.03402275
-4.03701851,0.80343452,0.21427729,0.00042002,0.24842861,0.49656429,0.00168357,0.03502951
-4.03101551,0.81076986,0.21603400,0.00049446,0.25002666,0.49584418,0.00178238,0.03730444
-4.02501251,0.83150181,0.22152429,0.00058215,0.25563935,0.50233349,0.00194017,0.04085347
-4.01900950,0.86680789,0.23101079,0.00068431,0.26562720,0.51677467,0.00215864,0.04569143
-4.01300650,0.91774850,0.24472803,0.00080204,0.28031544,0.53982522,0.00243981,0.05183895
-4.00700350,0.98522545,0.26287107,0.00093631,0.29998106,0.57203575,0.00278582,0.05931879
-4.00100050,1.06993927,0.28558368,0.00108788,0.32483969,0.61382780,0.00319870,0.06815162
-3.99499750,1.17234603,0.31294663,0.00125727,0.35503246,0.66547206,0.00368024,0.07835151
-3.98899450,1.29261510,0.34496626,0.00144468,0.39061330,0.72706730,0.00423167,0.08992119
-3.98299150,1.43058931,0.38156390,0.00164992,0.43153700,0.79852095,0.00485346,0.10284722
-3.97698849,1.58574919,0.42256655,0.00187240,0.47764870,0.87953220,0.00554507,0.11709545
-3.97098549,1.75718351,0.46769948,0.00211106,0.52867514,0.96957849,0.00630476,0.13260676
-3.96498249,1.94356791,0.51658108,0.00236436,0.58421851,1.06790662,0.00712930,0.14929351
-3.95897949,2.14315399,0.56872080,0.00263022,0.64375335,1.17352934,0.00801390,0.16703673
-3.95297649,2.35377053,0.62352031,0.00290607,0.70662713,1.28522858,0.00895200,0.18568444
-3.94697349,2.57283863,0.68027851,0.00318884,0.77206496,1.40156603,0.00993527,0.20505105
-3.94097049,2.79740183,0.73820059,0.00347501,0.83917874,1.52090159,0.01095357,0.22491824
-3.93496748,3.02417178,0.79641103,0.00376064,0.90698100,1.64142010,0.01199501,0.24503721
-3.92896448,3.24958934,0.85397072,0.00404151,0.97440323,1.76116605,0.01304612,0.26513241
-3.92296148,3.46990002,0.90989760,0.00431315,1.04031855,1.87808573,0.01409208,0.28490666
-3.91695848,3.68124218,0.96319041,0.00457100,1.10356814,1.99007595,0.01511697,0.30404768
-3.91095548,3.87974515,1.01285484,0.00481050,1.16299062,2.09503768,0.01610418,0.32223563
-3.90495248,4.06163417,1.05793098,0.00502725,1.21745345,2.19093305,0.01703681,0.33915157
-3.89894947,4.22333817,1.09752128,0.00521713,1.26588514,2.27584335,0.01789812,0.35448655
-3.89294647,4.36159605,1.13081760,0.00537641,1.30730705,2.34802594,0.01867204,0.36795079
-3.88694347,4.47355711,1.15712644,0.00550193,1.34086339,2.40596753,0.01934365,0.37928274
-3.88094047,4.55687120,1.17589103,0.00559113,1.36584816,2.44843163,0.01989963,0.38825759
-3.87493747,4.60976445,1.18670946,0.00564221,1.38172781,2.47449785,0.02032874,0.39469478
-3.86893447,4.63109724,1.18934785,0.00565412,1.38815849,2.48359148,0.02062219,0.39846426
-3.86293147,4.62040160,1.18374805,0.00562668,1.38499727,2.47550172,0.02077392,0.39949115
-3.85692846,4.57789636,1.17002953,0.00556052,1.37230661,2.45038789,0.02078086,0.39775862
-3.85092546,4.50447933,1.14848529,0.00545708,1.35035202,2.40877328,0.02064301,0.39330883
-3.84492246,4.40169699,1.11957208,0.00531860,1.31959292,2.35152694,0.02036349,0.38624199
-3.83891946,4.27169319,1.08389550,0.00514799,1.28066731,2.27983430,0.01994842,0.37671339
-3.83291646,4.11713936,1.04219052,0.00494880,1.23437079,2.19515815,0.01940675,0.36492887
-3.82691346,3.94114959,0.99529855,0.00472504,1.18163111,2.09919168,0.01874998,0.35113861
-3.82091046,3.74718455,0.94414200,0.00448114,1.12347935,1.99380590,0.01799179,0.33562984
-3.81490745,3.53894856,0.88969754,0.00422175,1.06101903,1.88099368,0.01714763,0.31871864
-3.80890445,3.32028439,0.83296922,0.00395167,0.99539448,1.76281302,0.01623426,0.30074120
-3.80290145,3.09507002,0.77496246,0.00367568,0.92775993,1.64133160,0.01526928,0.28204510
-3.79689845,2.86712144,0.71665996,0.00339845,0.85925017,1.51857502,0.01427063,0.26298063
-3.79089545,2.64010484,0.65900035,0.00312447,0.79095428,1.39648035,0.01325618,0.24389288
-3.78489245,2.41746097,0.60286006,0.00285788,0.72389277,1.27685645,0.01224324,0.22511444
-3.77888944,2.20234336,0.54903895,0.00260251,0.65899907,1.16135197,0.01124825,0.20695925
-3.77288644,1.99757157,0.49824970,0.00236173,0.59710548,1.05143161,0.01028644,0.18971754
-3.76688344,1.80559945,0.45111099,0.00213849,0.53893361,0.94836053,0.00937157,0.17365186
-3.76088044,1.62849781,0.40814414,0.00193529,0.48508935,0.85319657,0.00851577,0.15899435
-3.75487744,1.46795021,0.36977286,0.00175414,0.43606160,0.76678958,0.00772941,0.14594505
-3.74887444,1.32525982,0.33632546,0.00159664,0.39222469,0.68978670,0.00702108,0.13467104
-3.74287144,1.20136543,0.30803903,0.00146393,0.35384335,0.62264252,0.00639752,0.12530645
-3.73686843,1.09686389,0.28506481,0.00135678,0.32107992,0.56563272,0.00586374,0.11795286
-3.73086543,1.01203690,0.26747436,0.00127558,0.29400280,0.51886996,0.00542305,0.11268022
-3.72486243,0.94687975,0.25526574,0.00122038,0.27259567,0.48232070,0.00507716,0.10952783
-3.71885943,0.90113007,0.24836946,0.00119094,0.25676675,0.45582214,0.00482630,0.10850539
-3.71285643,0.87429531,0.24665376,0.00118672,0.24635770,0.43909814,0.00466937,0.10959401
-3.70685343,0.86567752,0.24992917,0.00120693,0.24115182,0.43177372,0.00460400,0.11274702
-3.70085043,0.87439523,0.25795219,0.00125054,0.24088129,0.43338783,0.00462671,0.11789072
-3.69484742,0.89940208,0.27042822,0.00131629,0.24523344,0.44340404,0.00473296,0.12492498
-3.68884442,0.93950263,0.28701405,0.00140271,0.25385613,0.46121961,0.00491732,0.13372383
-3.68284142,0.99336607,0.30732005,0.00150811,0.26636230,0.48617295,0.00517349,0.14413615
-3.67683842,1.05953854,0.33091250,0.00163062,0.28233408,0.51755006,0.00549443,0.15598657
-3.67083542,1.13645539,0.35731643,0.00176817,0.30132656,0.55459047,0.00587241,0.16907683
-3.66483242,1.22245413,0.38601928,0.00191852,0.32287171,0.59649302,0.00629911,0.18318752
-3.65882941,1.31578934,0.41647568,0.00207928,0.34648251,0.64242223,0.00676575,0.19808048
-3.65282641,1.41464992,0.44811359,0.00224790,0.37165772,0.69151543,0.00726312,0.21350198
-3.64682341,1.51717956,0.48034184,0.00242176,0.39788722,0.74289104,0.00778176,0.22918642
-3.64082041,1.62150024,0.51255919,0.00259815,0.42465821,0.79565812,0.00831209,0.24486087
-3.63481741,1.72573878,0.54416454,0.00277434,0.45146205,0.84892709,0.00884452,0.26025018
-3.62881441,1.82805577,0.57456828,0.00294759,0.47780166,0.90182156,0.00936961,0.27508249
-3.62281141,1.92667616,0.60320418,0.00311526,0.50319943,0.95349084,0.00987828,0.28909505
-3.61680840,2.01992037,0.62954157,0.00327479,0.52720511,1.00312281,0.01036189,0.30204023
-3.61080540,2.10623469,0.65309709,0.00342378,0.54940358,1.04995657,0.01081247,0.31369113
-3.60480240,2.18421979,0.67344569,0.00356005,0.56942208,1.09329446,0.01122285,0.32384703
-3.59879940,2.25265598,0.69023019,0.00368164,0.58693656,1.13251294,0.01158675,0.33233801
-3.59279640,2.31052434,0.70316914,0.00378687,0.60167697,1.16707183,0.01189896,0.33902882
-3.58679340,2.35702262,0.71206241,0.00387439,0.61343106,1.19652176,0.01215538,0.34382175
-3.58079040,2.39157558,0.71679437,0.00394313,0.62204681,1.22050946,0.01235312,0.34665828
-3.57478739,2.41383935,0.71733457,0.00399236,0.62743315,1.23878094,0.01249053,0.34751967
-3.56878439,2.42370006,0.71373579,0.00402170,0.62955916,1.25118258,0.01256719,0.34642632
-3.56278139,2.42126703,0.70612980,0.00403106,0.62845178,1.25766035,0.01258392,0.34343604
-3.55677839,2.40686129,0.69472079,0.00402067,0.62419221,1.25825745,0.01254276,0.33864136
-3.55077539,2.38100040,0.67977726,0.00399104,0.61691130,1.25311072,0.01244692,0.33216605
-3.54477239,2.34438041,0.66162234,0.00394295,0.60678408,1.24244629,0.01230071,0.32416098
-3.53876938,2.29785630,0.64062338,0.00387740,0.59402378,1.22657476,0.01210950,0.31479962
-3.53276638,2.24242179,0.61718117,0.00379559,0.57887572,1.20588632,0.01187963,0.30427340
-3.52676338,2.17918955,0.59171915,0.00369890,0.56161109,1.18084610,0.01161838,0.29278705
-3.52076038,2.10937249,0.56467323,0.00358887,0.54252112,1.15198989,0.01133387,0.28055410
-3.51475738,2.03426667,0.53648245,0.00346714,0.52191151,1.11992031,0.01103502,0.26779285
-3.50875438,1.95523621,0.50758074,0.00333545,0.50009750,1.08530331,0.01073151,0.25472263
-3.50275138,1.87369996,0.47838994,0.00319563,0.47739940,1.04886500,0.01043366,0.24156065
-3.49674837,1.79111988,0.44931423,0.00304955,0.45413869,1.01138824,0.01015243,0.22851927
-3.49074537,1.70899065,0.42073579,0.00289912,0.43063453,0.97370892,0.00989926,0.21580376
-3.48474237,1.62882970,0.39301176,0.00274627,0.40720077,0.93671132,0.00968602,0.20361047
-3.47873937,1.55216718,0.36647215,0.00259296,0.38414304,0.90132225,0.00952487,0.19212518
-3.47273637,1.48053488,0.34141865,0.00244109,0.36175610,0.86850338,0.00942807,0.18152177
-3.46673337,1.41545345,0.31812399,0.00229259,0.34032116,0.83924158,0.00940782,0.17196084
-3.46073037,1.35841726,0.29683165,0.00214928,0.32010311,0.81453681,0.00947599,0.16358840
-3.45472736,1.31087637,0.27775573,0.00201295,0.30134766,0.79538735,0.00964388,0.15653437
-3.44872436,1.27421520,0.26108073,0.00188529,0.28427821,0.78277246,0.00992186,0.15091098
-3.44272136,1.24972806,0.24696111,0.00176787,0.26909271,0.77763227,0.01031908,0.14681097
-3.43671836,1.23859134,0.23552060,0.00166212,0.25596033,0.78084534,0.01084306,0.14430558
-3.43071536,1.24183324,0.22685111,0.00156930,0.24501812,0.79320419,0.01149936,0.14344251
-3.42471236,1.26030144,0.22101132,0.00149049,0.23636791,0.81538938,0.01229117,0.14424383
-3.41870935,1.29462983,0.21802504,0.00142653,0.23007336,0.84794283,0.01321895,0.14670395
-3.41270635,1.34520567,0.21787941,0.00137805,0.22615753,0.89124143,0.01428017,0.15078787
-3.40670335,1.41213839,0.22052317,0.00134540,0.22460103,0.94547177,0.01546901,0.15642987
-3.40070035,1.49523195,0.22586504,0.00132865,0.22534098,1.01060732,0.01677620,0.16353273
-3.39469735,1.59396213,0.23377262,0.00132760,0.22827090,1.08638922,0.01818895,0.17196766
-3.38869435,1.70746081,0.24407186,0.00134174,0.23324167,1.17231187,0.01969097,0.18157513
-3.38269135,1.83450860,0.25654737,0.00137027,0.24006361,1.26761466,0.02126262,0.19216666
-3.37668834,1.97353743,0.27094374,0.00141210,0.24850983,1.37128076,0.02288121,0.20352767
-3.37068534,2.12264423,0.28696798,0.00146587,0.25832075,1.48204408,0.02452142,0.21542134
-3.36468234,2.27961652,0.30429328,0.00152997,0.26920982,1.59840487,0.02615582,0.22759357
-3.35867934,2.44197022,0.32256402,0.00160258,0.28087034,1.71865445,0.02775552,0.23977877
-3.35267634,2.60699946,0.34140211,0.00168168,0.29298310,1.84090888,0.02929097,0.25170655
-3.34667334,2.77183765,0.36041451,0.00176515,0.30522488,1.96315125,0.03073272,0.26310890
-3.34067034,2.93352838,0.37920186,0.00185075,0.31727728,2.08328155,0.03205235,0.27372771
-3.33466733,3.08910411,0.39736797,0.00193624,0.32883585,2.19917273,0.03322330,0.28332240
-3.32866433,3.23567016,0.41452992,0.00201941,0.33961905,2.30873126,0.03422172,0.29167722
-3.32266133,3.37049103,0.43032842,0.00209814,0.34937675,2.40996006,0.03502732,0.29860802
-3.31665833,3.49107570,0.44443819,0.00217047,0.35789799,2.50102123,0.03562400,0.30396814
-3.31065533,3.59525844,0.45657781,0.00223465,0.36501771,2.58029619,0.03600048,0.30765319
-3.30465233,3.68127173,0.46651890,0.00228919,0.37062209,2.64644062,0.03615070,0.30960446
-3.29864932,3.74780791,0.47409405,0.00233291,0.37465239,2.69843161,0.03607409,0.30981085
-3.29264632,3.79406684,0.47920330,0.00236496,0.37710709,2.73560498,0.03577564,0.30830914
-3.28664332,3.81978700,0.48181883,0.00238487,0.37804219,2.75768073,0.03526582,0.30518264
-3.28064032,3.82525867,0.48198769,0.00239251,0.37756973,2.76477548,0.03456026,0.30055835
-3.27463732,3.81131806,0.47983236,0.00238816,0.37585458,2.75740101,0.03367938,0.29460255
-3.26863432,3.77932269,0.47554908,0.00237240,0.37310957,2.73644887,0.03264770,0.28751527
-3.26263132,3.73110861,0.46940400,0.00234618,0.36958927,2.70316152,0.03149322,0.27952375
-3.25662831,3.66893150,0.46172716,0.00231072,0.36558261,2.65909121,0.03024654,0.27087517
-3.25062531,3.59539379,0.45290454,0.00226745,0.36140466,2.60604841,0.02894007,0.26182913
-3.24462231,3.51336114,0.44336840,0.00221802,0.35738790,2.54604185,0.02760704,0.25264998
-3.23861931,3.42587149,0.43358607,0.00216417,0.35387341,2.48121284,0.02628072,0.24359958
-3.23261631,3.33604075,0.42404778,0.00210771,0.35120216,2.41376660,0.02499345,0.23493051
-3.22661331,3.24696854,0.41525363,0.00205045,0.34970686,2.34590343,0.02377592,0.22688023
-3.22061031,3.16164791,0.40770027,0.00199413,0.34970453,2.27975248,0.02265641,0.21966613
-3.21460730,3.08288218,0.40186750,0.00194038,0.35149005,2.21731059,0.02166015,0.21348185
-3.20860430,3.01321167,0.39820541,0.00189068,0.35533085,2.16038828,0.02080882,0.20849463
-3.20260130,2.95485270,0.39712216,0.00184630,0.36146276,2.11056483,0.02012014,0.20484400
-3.19659830,2.90965011,0.39897292,0.00180832,0.37008705,2.06915329,0.01960757,0.20264144
-3.19059530,2.87904440,0.40405016,0.00177756,0.38136867,2.03717650,0.01928016,0.20197107
-3.18459230,2.86405343,0.41257564,0.00175461,0.39543540,2.01535387,0.01914247,0.20289108
-3.17858929,2.86526818,0.42469421,0.00173986,0.41237792,2.00409887,0.01919463,0.20543578
-3.17258629,2.88286165,0.44046974,0.00173343,0.43225047,2.00352631,0.01943250,0.20961796
-3.16658329,2.91660921,0.45988313,0.00173529,0.45507202,2.01346826,0.01984791,0.21543141
-3.16058029,2.96591872,0.48283258,0.00174523,0.48082760,2.03349739,0.02042897,0.22285334
-3.15457729,3.02986836,0.50913612,0.00176289,0.50946970,2.06295601,0.02116050,0.23184652
-3.14857429,3.10725016,0.53853631,0.00178781,0.54091960,2.10098935,0.02202445,0.24236115
-3.14257129,3.19661730,0.57070707,0.00181946,0.57506845,2.14658160,0.02300041,0.25433606
-3.13656828,3.29633316,0.60526235,0.00185726,0.61177813,2.19859303,0.02406620,0.26769957
-3.13056528,3.40462077,0.64176662,0.00190062,0.65088190,2.25579720,0.02519839,0.28236979
-3.12456228,3.51961112,0.67974664,0.00194893,0.69218490,2.31691699,0.02637290,0.29825447
-3.11855928,3.63938943,0.71870442,0.00200165,0.73546454,2.38065874,0.02756560,0.31525058
-3.11255628,3.76203844,0.75813078,0.00205824,0.78047118,2.44574374,0.02875290,0.33324374
-3.10655328,3.88567837,0.79751925,0.00211823,0.82692896,2.51093673,0.02991229,0.35210758
-3.10055028,4.00850309,0.83637977,0.00218119,0.87453723,2.57507115,0.03102284,0.37170337
-3.09454727,4.12881238,0.87425178,0.00224674,0.92297262,2.63707098,0.03206576,0.39187987
-3.08854427,4.24504019,0.91071628,0.00231456,0.97189190,2.69596915,0.03302471,0.41247373
-3.08254127,4.35577891,0.94540646,0.00238439,1.02093571,2.75092263,0.03388629,0.43331039
-3.07653827,4.45979953,0.97801644,0.00245597,1.06973323,2.80122412,0.03464022,0.45420566
-3.07053527,4.55606776,1.00830803,0.00252909,1.11790758,2.84631053,0.03527961,0.47496784
-3.06453227,4.64375588,1.03611505,0.00260356,1.16508206,2.88576828,0.03580111,0.49540054
-3.05852926,4.72225029,1.06134531,0.00267919,1.21088676,2.91933529,0.03620490,0.51530590
-3.05252626,4.79115452,1.08397995,0.00275579,1.25496545,2.94689996,0.03649473,0.53448819
-3.04652326,4.85028758,1.10407053,0.00283315,1.29698241,2.96849678,0.03667776,0.55275761
-3.04052026,4.89967746,1.12173362,0.00291107,1.33662890,2.98429884,0.03676440,0.56993412
-3.03451726,4.93954974,1.13714353,0.00298929,1.37362878,2.99460727,0.03676802,0.58585106
-3.02851426,4.97031131,1.15052308,0.00306753,1.40774331,2.99983746,0.03670463,0.60035844
-3.02251126,4.99252945,1.16213309,0.00314547,1.43877448,3.00050265,0.03659245,0.61332571
-3.01650825,5.00690649,1.17226077,0.00322276,1.46656702,2.99719472,0.03645149,0.62464390
-3.01050525,5.01425065,1.18120751,0.00329899,1.49100884,2.99056286,0.03630295,0.63422705
-3.00450225,5.01544374,1.18927645,0.00337370,1.51202980,2.98129049,0.03616869,0.64201287
-2.99849925,5.01140652,1.19676030,0.00344639,1.52959911,2.97007097,0.03607061,0.64796270
-2.99249625,5.00306284,1.20392962,0.00351652,1.54372135,2.95758277,0.03602999,0.65206075
-2.98649325,4.99130355,1.21102214,0.00358349,1.55443135,2.94446487,0.03606682,0.65431269
-2.98049025,4.97695149,1.21823322,0.00364666,1.56178838,2.93129313,0.03619912,0.65474388
-2.97448724,4.96072872,1.22570780,0.00370536,1.56586984,2.91855835,0.03644231,0.65339711
-2.96848424,4.94322721,1.23353408,0.00375888,1.56676494,2.90664694,0.03680856,0.65033020
-2.96248124,4.92488425,1.24173906,0.00380650,1.56456864,2.89582481,0.03730625,0.64561355
-2.95647824,4.90596345,1.25028612,0.00384750,1.55937634,2.88622527,0.03793948,0.63932770
-2.95047524,4.88654243,1.25907467,0.00388113,1.55127952,2.87784135,0.03870770,0.63156112
-2.94447224,4.86650781,1.26794211,0.00390669,1.54036261,2.87052327,0.03960548,0.62240825
-2.93846923,4.84555807,1.27666791,0.00392351,1.52670144,2.86398112,0.04062241,0.61196796
-2.93246623,4.82321459,1.28497994,0.00393096,1.51036318,2.85779313,0.04174321,0.60034235
-2.92646323,4.79884077,1.29256294,0.00392849,1.49140799,2.85141938,0.04294800,0.58763599
-2.92046023,4.77166910,1.29906905,0.00391563,1.46989227,2.84422085,0.04421274,0.57395573
-2.91445723,4.74083544,1.30413011,0.00389203,1.44587341,2.83548339,0.04550994,0.55941079
-2.90845423,4.70541979,1.30737160,0.00385746,1.41941586,2.82444591,0.04680943,0.54411339
-2.90245123,4.66449225,1.30842774,0.00381185,1.39059822,2.81033217,0.04807939,0.52817970
-2.89644822,4.61716268,1.30695740,0.00375527,1.35952110,2.79238502,0.04928744,0.51173119
-2.89044522,4.56263246,1.30266029,0.00368800,1.32631526,2.76990200,0.05040184,0.49489610
-2.88444222,4.50024626,1.29529286,0.00361050,1.29114968,2.74227097,0.05139270,0.47781127
-2.87843922,4.42954189,1.28468327,0.00352342,1.25423916,2.70900449,0.05223324,0.46062391
-2.87243622,4.35029592,1.27074473,0.00342766,1.21585082,2.66977135,0.05290087,0.44349337
-2.86643322,4.26256312,1.25348670,0.00332431,1.17630924,2.62442398,0.05337826,0.42659281
-2.86043022,4.16670754,1.23302314,0.00321468,1.13599976,2.57302045,0.05365414,0.41011053
-2.85442721,4.06342362,1.20957748,0.00310029,1.09536953,2.51583980,0.05372397,0.39425086
-2.84842421,3.95374564,1.18348365,0.00298287,1.05492605,2.45338979,0.05359027,0.37923449
-2.84242121,3.83904471,1.15518315,0.00286432,1.01523302,2.38640650,0.05326274,0.36529807
-2.83641821,3.72101246,1.12521772,0.00274670,0.97690329,2.31584533,0.05275801,0.35269290
-2.83041521,3.60163159,1.09421794,0.00263219,0.94058904,2.24286342,0.05209923,0.34168274
-2.82441221,3.48313359,1.06288780,0.00252308,0.90696920,2.16879392,0.05131523,0.33254052
-2.81840920,3.36794483,1.03198578,0.00242170,0.87673446,2.09511273,0.05043958,0.32554389
-2.81240620,3.25862249,1.00230297,0.00233038,0.85057007,2.02339889,0.04950934,0.32096980
-2.80640320,3.15778250,0.97463900,0.00225140,0.82913715,1.95528986,0.04856375,0.31908799
-2.80040020,3.06802175,0.94977659,0.00218696,0.81305281,1.89243324,0.04764278,0.32015350
-2.79439720,2.99183745,0.92845574,0.00213907,0.80287001,1.83643679,0.04678567,0.32439859
-2.78839420,2.93154639,0.91134842,0.00210956,0.79905766,1.78881846,0.04602946,0.33202400
-2.78239120,2.88920725,0.89903477,0.00209996,0.80198182,1.75095827,0.04540770,0.34319015
-2.77638819,2.86654857,0.89198180,0.00211150,0.81188871,1.72405384,0.04494925,0.35800830
-2.77038519,2.86490535,0.89052522,0.00214501,0.82889039,1.70908117,0.04467726,0.37653238
-2.76438219,2.88516655,0.89485535,0.00220094,0.85295357,1.70676202,0.04460845,0.39875157
-2.75837919,2.92773557,0.90500745,0.00227927,0.88389237,1.71753918,0.04475259,0.42458425
-2.75237619,2.99250525,0.92085699,0.00237949,0.92136533,1.74156032,0.04511227,0.45387355
-2.74637319,3.07884854,0.94212009,0.00250062,0.96487717,1.77867105,0.04568299,0.48638492
-2.74037019,3.18562522,0.96835898,0.00264121,1.01378538,1.82841743,0.04645347,0.52180601
-2.73436718,3.31120471,0.99899258,0.00279930,1.06731162,1.89005757,0.04740618,0.55974892
-2.72836418,3.45350424,1.03331161,0.00297250,1.12455791,1.96258213,0.04851819,0.59975517
-2.72236118,3.61004124,1.07049788,0.00315802,1.18452690,2.04474270,0.04976212,0.64130316
-2.71635818,3.77799816,1.10964711,0.00335271,1.24614609,2.13508720,0.05110721,0.68381811
-2.71035518,3.95429772,1.14979441,0.00355312,1.30829477,2.23200089,0.05252057,0.72668426
-2.70435218,4.13568580,1.18994172,0.00375564,1.36983322,2.33375172,0.05396841,0.76925901
-2.69834917,4.31881955,1.22908609,0.00395650,1.42963281,2.43853829,0.05541727,0.81088835
-2.69234617,4.50035732,1.26624806,0.00415193,1.48660625,2.54453894,0.05683517,0.85092341
-2.68634317,4.67704777,1.30049900,0.00433823,1.53973656,2.64996038,0.05819278,0.88873714
-2.68034017,4.84581495,1.33098663,0.00451187,1.58810393,2.75308417,0.05946428,0.92374082
-2.67433717,5.00383663,1.35695781,0.00466958,1.63090938,2.85230976,0.06062824,0.95539955
-2.66833417,5.14861349,1.37777792,0.00480846,1.66749436,2.94619280,0.06166812,0.98324623
-2.66233117,5.27802678,1.39294611,0.00492601,1.69735555,3.03347754,0.06257277,1.00689347
-2.65632816,5.39038314,1.40210610,0.00502024,1.72015446,3.11312266,0.06333649,1.02604288
-2.65032516,5.48444503,1.40505222,0.00508967,1.73572150,3.18431975,0.06395909,1.04049161
-2.64432216,5.55944654,1.40173050,0.00513343,1.74405456,3.24650429,0.06444556,1.05013565
-2.63831916,5.61509425,1.39223504,0.00515118,1.74531218,3.29935894,0.06480565,1.05496999
-2.63231616,5.65155374,1.37679981,0.00514319,1.73980197,3.34280942,0.06505324,1.05508572
-2.62631316,5.66942272,1.35578642,0.00511026,1.72796475,3.37701323,0.06520558,1.05066409
-2.62031016,5.66969224,1.32966839,0.00505372,1.71035519,3.40234209,0.06528239,1.04196802
-2.61430715,5.65369774,1.29901266,0.00497533,1.68762005,3.41935865,0.06530490,1.02933142
-2.60830415,5.62306194,1.26445903,0.00487725,1.66047477,3.42878846,0.06529489,1.01314674
-2.60230115,5.57963209,1.22669858,0.00476197,1.62967949,3.43148840,0.06527367,0.99385144
