energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-3.62881441,2.94713896,-2.58587497,0.80082966,-0.71649847,0.99861488,-0.63986861,0.00084730,-0.00119643,0.62018371,-0.58013092,1.36287893,-1.22764565,0.00000000,-0.00000000,0.56513693,-0.57973128,0.36690935,-0.37542243
-3.62281141,2.90121038,-2.56982930,0.79455431,-0.70593795,0.97889984,-0.63439279,0.00084826,-0.00116942,0.60699350,-0.58949066,1.34806924,-1.20886746,0.00000000,-0.00000000,0.55775880,-0.57100409,0.36268699,-0.37405899
-3.61680840,2.84966350,-2.55420258,0.78623687,-0.69610598,0.95753785,-0.62972240,0.00084891,-0.00114047,0.59227913,-0.59751358,1.32991023,-1.19172605,0.00000000,-0.00000000,0.54855881,-0.56296795,0.35813940,-0.37257089
-3.61080540,2.79298827,-2.54000337,0.77588801,-0.68734616,0.93479241,-0.62617563,0.00084955,-0.00111050,0.57610989,-0.60427432,1.30858492,-1.17692109,0.00000000,-0.00000000,0.53756511,-0.55582041,0.35332671,-0.37108768
-3.60480240,2.73172896,-2.52821558,0.76355065,-0.67997677,0.91093027,-0.62404649,0.00085047,-0.00108042,0.55857623,-0.60988243,1.28432460,-1.16509715,0.00000000,-0.00000000,0.52483748,-0.54974654,0.34830763,-0.36973896
-3.59879940,2.66647123,-2.51976599,0.74929944,-0.67428088,0.88621439,-0.62359494,0.00085197,-0.00105114,0.53978986,-0.61447639,1.25740153,-1.15682358,0.00000000,-0.00000000,0.51046720,-0.54491375,0.34313782,-0.36865037
-3.59279640,2.59782763,-2.51549045,0.73323907,-0.67049677,0.86089734,-0.62503748,0.00085429,-0.00102351,0.51988292,-0.61821592,1.22812022,-1.15257564,0.00000000,-0.00000000,0.49457575,-0.54146619,0.33786808,-0.36793933
-3.58679340,2.52642211,-2.51610028,0.71550167,-0.66880882,0.83521554,-0.62853849,0.00085764,-0.00099829,0.49900610,-0.62127281,1.19680763,-1.15271736,0.00000000,-0.00000000,0.47731233,-0.53951876,0.33254273,-0.36771065
-3.58079040,2.45287426,-2.52215029,0.69624328,-0.66933950,0.80938451,-0.63420267,0.00086216,-0.00097611,0.47732598,-0.62382087,1.16380271,-1.15748701,0.00000000,-0.00000000,0.45885030,-0.53915105,0.32719799,-0.36805229
-3.57478739,2.37778397,-2.53401009,0.67563982,-0.67214263,0.78359538,-0.64206900,0.00086790,-0.00095751,0.45502145,-0.62602541,1.12944585,-1.16698584,0.00000000,-0.00000000,0.43938264,-0.54040175,0.32186067,-0.36903141
-3.56878439,2.30171753,-2.55184039,0.65388253,-0.67719850,0.75801289,-0.65210665,0.00087483,-0.00094286,0.43227961,-0.62803290,1.09406868,-1.18117073,0.00000000,-0.00000000,0.41911673,-0.54326360,0.31654722,-0.37069097
-3.56278139,2.22519585,-2.57557563,0.63117342,-0.68441113,0.73277487,-0.66421296,0.00088285,-0.00093239,0.40929110,-0.62996139,1.05798481,-1.19985121,0.00000000,-0.00000000,0.39826865,-0.54767961,0.31126320,-0.37304710
-3.55677839,2.14868560,-2.60491449,0.60772082,-0.69360785,0.70799344,-0.67821385,0.00089175,-0.00092619,0.38624543,-0.63189227,1.02148204,-1.22269120,0.00000000,-0.00000000,0.37705730,-0.55354064,0.30600330,-0.37608737
-3.55077539,2.07259392,-2.63931907,0.58373544,-0.70454173,0.68375768,-0.69386669,0.00090125,-0.00092420,0.36332622,-0.63386394,0.98481639,-1.24921568,0.00000000,-0.00000000,0.35569863,-0.56068483,0.30075207,-0.37977018
-3.54477239,1.99726699,-2.67802338,0.55942701,-0.71689655,0.66013774,-0.71086567,0.00091100,-0.00092625,0.34070687,-0.63586774,0.94820837,-1.27882219,0.00000000,-0.00000000,0.33440033,-0.56889905,0.29548518,-0.38402527
-3.53876938,1.92299272,-2.72005128,0.53500176,-0.73029465,0.63719023,-0.72884959,0.00092058,-0.00093204,0.31854669,-0.63784648,0.91184156,-1.31079687,0.00000000,-0.00000000,0.31335704,-0.57792242,0.29017135,-0.38875546
-3.53276638,1.85000723,-2.76424346,0.51066082,-0.74430727,0.61496442,-0.74741173,0.00092956,-0.00094118,0.29698775,-0.63969574,0.87586356,-1.34433469,0.00000000,-0.00000000,0.29274659,-0.58745208,0.28477490,-0.39383951
-3.52676338,1.77850495,-2.80929251,0.48659942,-0.75846720,0.59350904,-0.76611160,0.00093745,-0.00095320,0.27615260,-0.64126780,0.84038927,-1.37856297,0.00000000,-0.00000000,0.27272703,-0.59715096,0.27925869,-0.39913610
-3.52076038,1.70865139,-2.85378486,0.46300708,-0.77228328,0.57287924,-0.78448808,0.00094379,-0.00096760,0.25614286,-0.64237819,0.80550605,-1.41256750,0.00000000,-0.00000000,0.25343496,-0.60665727,0.27358745,-0.40448856
-3.51475738,1.64059805,-2.89624774,0.44006830,-0.78525620,0.55314317,-0.80207343,0.00094814,-0.00098384,0.23703877,-0.64281434,0.77128060,-1.44542019,0.00000000,-0.00000000,0.23498469,-0.61559555,0.26773121,-0.40973038
-3.50875438,1.57449802,-2.93519912,0.41796389,-0.79689505,0.53438797,-0.81840764,0.00095009,-0.00100137,0.21889955,-0.64234597,0.73776680,-1.47620714,0.00000000,-0.00000000,0.21746866,-0.62358861,0.26166870,-0.41469105
-3.50275138,1.51052152,-2.96919844,0.39687255,-0.80673384,0.51672449,-0.83305257,0.00094931,-0.00101965,0.20176466,-0.64073665,0.70501416,-1.50405607,0.00000000,-0.00000000,0.20095866,-0.63026997,0.25539050,-0.41920203
-3.49674837,1.44887011,-2.99689589,0.37697237,-0.81434745,0.50029069,-0.84560527,0.00094556,-0.00103817,0.18565562,-0.63775578,0.67307619,-1.52816198,0.00000000,-0.00000000,0.18550777,-0.63529618,0.24890173,-0.42310253
-3.49074537,1.38978843,-3.01707791,0.35844230,-0.81936614,0.48525320,-0.85571003,0.00093867,-0.00105645,0.17057835,-0.63319048,0.64201817,-1.54781002,0.00000000,-0.00000000,0.17115302,-0.63835852,0.24222407,-0.42624485
-3.48474237,1.33357284,-3.02870708,0.34146295,-0.82148815,0.47180705,-0.86306867,0.00092859,-0.00107406,0.15652587,-0.62685658,0.61192370,-1.56239484,0.00000000,-0.00000000,0.15791829,-0.63919343,0.23539705,-0.42849902
-3.47873937,1.28057595,-3.03095462,0.32621692,-0.82048983,0.46017340,-0.86744866,0.00091539,-0.00109064,0.14348112,-0.61860832,0.58289980,-1.57143555,0.00000000,-0.00000000,0.14581738,-0.63759134,0.22847839,-0.42975658
-3.47273637,1.23120683,-3.02322433,0.31288829,-0.81623281,0.45059530,-0.86868891,0.00089921,-0.00110584,0.13141973,-0.60834605,0.55507999,-1.57458606,0.00000000,-0.00000000,0.13485714,-0.63340339,0.22154337,-0.42993332
-3.46673337,1.18592665,-3.00516707,0.30166121,-0.80866799,0.44333174,-0.86670297,0.00088034,-0.00111940,0.12031265,-0.59602176,0.52862535,-1.57164035,0.00000000,-0.00000000,0.12504019,-0.62654577,0.21468329,-0.42897090
-3.46073037,1.14523981,-2.97668568,0.29271766,-0.79783628,0.43865013,-0.86147970,0.00085912,-0.00113107,0.11012852,-0.58164208,0.50372336,-1.56253294,0.00000000,-0.00000000,0.11636740,-0.61700165,0.20800294,-0.42683741
-3.45472736,1.10968101,-2.93793037,0.28623433,-0.78386598,0.43681752,-0.85308138,0.00083598,-0.00114068,0.10083555,-0.56526873,0.48058465,-1.54733461,0.00000000,-0.00000000,0.10883983,-0.60482050,0.20161732,-0.42352686
-3.44872436,1.07979882,-2.88928528,0.28237873,-0.76696705,0.43809112,-0.84163952,0.00081141,-0.00114805,0.09240306,-0.54701646,0.45943782,-1.52624391,0.00000000,-0.00000000,0.10246000,-0.59011504,0.19564762,-0.41905773
-3.44272136,1.05613662,-2.83134736,0.28130478,-0.74742272,0.44270835,-0.82734857,0.00078593,-0.00115305,0.08480254,-0.52704871,0.44052257,-1.49957513,0.00000000,-0.00000000,0.09723263,-0.57305599,0.19021671,-0.41347079
-3.43671836,1.03921172,-2.76489880,0.28314781,-0.72557860,0.45087702,-0.81045787,0.00076007,-0.00115556,0.07800818,-0.50557128,0.42408157,-1.46774335,0.00000000,-0.00000000,0.09316471,-0.55386494,0.18544441,-0.40682621
-3.43071536,1.02949387,-2.69087470,0.28801953,-0.70183001,0.46276601,-0.79126222,0.00073436,-0.00115546,0.07199706,-0.48282448,0.41035148,-1.43124744,0.00000000,-0.00000000,0.09026496,-0.53280573,0.18144266,-0.39920041
-3.42471236,1.02738402,-2.61032758,0.29600285,-0.67660814,0.47849694,-0.77009142,0.00070927,-0.00115267,0.06674890,-0.45907409,0.39955344,-1.39065193,0.00000000,-0.00000000,0.08854272,-0.51017484,0.17831082,-0.39068264
-3.41870935,1.03319444,-2.52439042,0.30714707,-0.65036545,0.49813701,-0.74729928,0.00068524,-0.00114709,0.06224561,-0.43460184,0.39188368,-1.34656836,0.00000000,-0.00000000,0.08800645,-0.48629119,0.17613141,-0.38137153
-3.41270635,1.04713108,-2.43423997,0.32146343,-0.62356116,0.52169356,-0.72325247,0.00066263,-0.00113864,0.05847045,-0.40969574,0.38750459,-1.29963709,0.00000000,-0.00000000,0.08866182,-0.46148588,0.17496641,-0.37137192
-3.40670335,1.06927890,-2.34106157,0.33892140,-0.59664723,0.54911021,-0.69831949,0.00064172,-0.00112724,0.05540721,-0.38464071,0.38653659,-1.25051002,0.00000000,-0.00000000,0.09050958,-0.43609223,0.17485435,-0.36079183
-3.40070035,1.09959087,-2.24601695,0.35944579,-0.57005543,0.58026502,-0.67286028,0.00062270,-0.00111283,0.05303921,-0.35971009,0.38905131,-1.19983489,0.00000000,-0.00000000,0.09354329,-0.41043664,0.17580822,-0.34973993
-3.39469735,1.13788098,-2.15021577,0.38291492,-0.54418595,0.61497040,-0.64721671,0.00060564,-0.00109537,0.05134835,-0.33515818,0.39506623,-1.14824144,0.00000000,-0.00000000,0.09774718,-0.38483037,0.17781439,-0.33832341
-3.38869435,1.18382160,-2.05469182,0.40915987,-0.51939787,0.65297491,-0.62170418,0.00059054,-0.00107486,0.05031420,-0.31121409,0.40454113,-1.09632975,0.00000000,-0.00000000,0.10309396,-0.35956271,0.18083257,-0.32664630
-3.38269135,1.23694513,-1.96038409,0.43796491,-0.49600176,0.69396657,-0.59660461,0.00057728,-0.00105130,0.04991328,-0.28807714,0.41737637,-1.04466099,0.00000000,-0.00000000,0.10954314,-0.33489549,0.18479678,-0.31480827
-3.37668834,1.29664994,-1.86812304,0.46906932,-0.47425456,0.73757773,-0.57216092,0.00056568,-0.00102475,0.05011836,-0.26591380,0.43341326,-0.99375025,0.00000000,-0.00000000,0.11703952,-0.31105915,0.18961723,-0.30290381
-3.37068534,1.36221025,-1.77862194,0.50217026,-0.45435674,0.78339106,-0.54857318,0.00055548,-0.00099532,0.05089813,-0.24485607,0.45243633,-0.94406180,0.00000000,-0.00000000,0.12551228,-0.28825027,0.19518322,-0.29102173
-3.36468234,1.43278956,-1.69247294,0.53692701,-0.43645169,0.83094641,-0.52599641,0.00054635,-0.00096315,0.05221694,-0.22500141,0.47417751,-0.89600625,0.00000000,-0.00000000,0.13487462,-0.26663045,0.20136666,-0.27924499
-3.35867934,1.50745720,-1.61014757,0.57296617,-0.42062720,0.87974841,-0.50454007,0.00053794,-0.00092842,0.05403482,-0.20641380,0.49832214,-0.84993945,0.00000000,-0.00000000,0.14502398,-0.24632654,0.20802632,-0.26765065
-3.35267634,1.58520728,-1.53200094,0.60988801,-0.40691880,0.92927432,-0.48426912,0.00052986,-0.00089138,0.05630776,-0.18912601,0.52451647,-0.80616304,0.00000000,-0.00000000,0.15584292,-0.22743188,0.21501244,-0.25630996
-3.34667334,1.66497954,-1.45827911,0.64727345,-0.39531454,0.97898219,-0.46520661,0.00052174,-0.00085231,0.05898807,-0.17314256,0.55237642,-0.76492602,0.00000000,-0.00000000,0.16720066,-0.21000840,0.22217160,-0.24528853
-3.34067034,1.74568135,-1.38912892,0.68469179,-0.38576104,1.02831890,-0.44733757,0.00051321,-0.00081151,0.06202510,-0.15844341,0.58149734,-0.72642730,0.00000000,-0.00000000,0.17895528,-0.19408948,0.22935166,-0.23464644
-3.33466733,1.82621026,-1.32460957,0.72170874,-0.37817027,1.07672811,-0.43061404,0.00050393,-0.00076935,0.06536596,-0.14498793,0.61146421,-0.69081884,0.00000000,-0.00000000,0.19095641,-0.17968309,0.23640650,-0.22443832
-3.32866433,1.90547632,-1.26470517,0.75789465,-0.37242679,1.12365802,-0.41496094,0.00049363,-0.00072618,0.06895646,-0.13271910,0.64186209,-0.65820908,0.00000000,-0.00000000,0.20304843,-0.16677525,0.24320038,-0.21471336
-3.32266133,1.98242374,-1.20933788,0.79283255,-0.36839495,1.16856883,-0.40028254,0.00048207,-0.00068240,0.07274207,-0.12156763,0.67228614,-0.62866646,0.00000000,-0.00000000,0.21507408,-0.15533349,0.24961189,-0.20551523
-3.31665833,2.05605112,-1.15838073,0.82612585,-0.36592588,1.21094003,-0.38646924,0.00046908,-0.00063839,0.07666897,-0.11145591,0.70235104,-0.60222289,0.00000000,-0.00000000,0.22687822,-0.14531023,0.25553704,-0.19688192
-3.31065533,2.12542984,-1.11166991,0.85740536,-0.36486374,1.25027739,-0.37340444,0.00045458,-0.00059452,0.08068500,-0.10230162,0.73169916,-0.57887699,0.00000000,-0.00000000,0.23831167,-0.13664587,0.26089174,-0.18884548
-3.30465233,2.18972007,-1.06901604,0.88633547,-0.36505128,1.28611981,-0.36097100,0.00043855,-0.00055117,0.08474061,-0.09402094,0.76000734,-0.55859692,0.00000000,-0.00000000,0.24923493,-0.12927159,0.26561323,-0.18143178
-3.29864932,2.24818421,-1.03021408,0.91261923,-0.36633420,1.31804599,-0.34905740,0.00042103,-0.00050867,0.08878964,-0.08653134,0.78699177,-0.54132302,0.00000000,-0.00000000,0.25952170,-0.12311181,0.26966072,-0.17466021
-3.29264632,2.30019719,-0.99505186,0.93600228,-0.36856466,1.34568087,-0.33756298,0.00040215,-0.00046733,0.09278993,-0.07975379,0.81241095,-0.52697003,0.00000000,-0.00000000,0.26906184,-0.11808620,0.27301499,-0.16854342
-3.28664332,2.34525377,-0.96331704,0.95627538,-0.37160348,1.36870193,-0.32640249,0.00038209,-0.00042744,0.09670376,-0.07361456,0.83606654,-0.51542908,0.00000000,-0.00000000,0.27776389,-0.11411141,0.27567721,-0.16308717
-3.28064032,2.38297257,-0.93480268,0.97327568,-0.37532148,1.38684507,-0.31550953,0.00036106,-0.00038922,0.10049801,-0.06804653,0.85780211,-0.50656962,0.00000000,-0.00000000,0.28555683,-0.11110244,0.27766689,-0.15829024
-3.27463732,2.41309695,-0.90931152,0.98688669,-0.37959995,1.39991016,-0.30483899,0.00033935,-0.00035287,0.10414410,-0.06299007,0.87750001,-0.50024131,0.00000000,-0.00000000,0.29239115,-0.10897377,0.27901917,-0.15414460
-3.26863432,2.43549291,-0.88665922,0.99703694,-0.38433038,1.40776599,-0.29436854,0.00031725,-0.00031855,0.10761772,-0.05839356,0.89507649,-0.49627614,0.00000000,-0.00000000,0.29823914,-0.10764031,0.27978164,-0.15063569
-3.26263132,2.45014433,-0.86667690,1.00369774,-0.38941388,1.41035432,-0.28409908,0.00029509,-0.00028637,0.11089827,-0.05421363,0.91047560,-0.49449089,0.00000000,-0.00000000,0.30309441,-0.10701827,0.28001073,-0.14774299
-3.25662831,2.45714576,-0.84921323,1.00687999,-0.39476040,1.40769310,-0.27405445,0.00027318,-0.00025639,0.11396817,-0.05041509,0.92366216,-0.49469011,0.00000000,-0.00000000,0.30697078,-0.10702603,0.27976807,-0.14544091
-3.25062531,2.45669338,-0.83413649,1.00663041,-0.40028800,1.39987831,-0.26428040,0.00025187,-0.00022867,0.11681203,-0.04697074,0.93461448,-0.49666973,0.00000000,-0.00000000,0.30990053,-0.10758500,0.27911679,-0.14369985
-3.24462231,2.44907454,-0.82133676,1.00302743,-0.40592249,1.38708448,-0.25484306,0.00023146,-0.00020322,0.11941573,-0.04386106,0.94331727,-0.50022134,0.00000000,-0.00000000,0.31193223,-0.10862064,0.27811816,-0.14248762
-3.23861931,2.43465632,-0.81072858,0.99617698,-0.41159749,1.36956354,-0.24582710,0.00021225,-0.00018001,0.12176555,-0.04107376,0.94975523,-0.50513721,0.00000000,-0.00000000,0.31312828,-0.11006358,0.27682856,-0.14177111
-3.23261631,2.41387380,-0.80225407,0.98620841,-0.41725504,1.34764199,-0.23733369,0.00019453,-0.00015901,0.12384734,-0.03860339,0.95390797,-0.51121583,0.00000000,-0.00000000,0.31356230,-0.11185084,0.27529710,-0.14151812
-3.22661331,2.38721824,-0.79588648,0.97327081,-0.42284678,1.32171617,-0.22947838,0.00017853,-0.00014018,0.12564581,-0.03645087,0.95574646,-0.51826799,0.00000000,-0.00000000,0.31331654,-0.11392724,0.27356385,-0.14169939
-3.22061031,2.35522578,-0.79163418,0.95752972,-0.42833570,1.29224576,-0.22238909,0.00016448,-0.00012344,0.12714417,-0.03462308,0.95523147,-0.52612293,0.00000000,-0.00000000,0.31247943,-0.11624680,0.27165882,-0.14229061
-3.21460730,2.31846682,-0.78954459,0.93916450,-0.43369811,1.25974546,-0.21620413,0.00015255,-0.00010872,0.12832384,-0.03313242,0.95231400,-0.53463451,0.00000000,-0.00000000,0.31114345,-0.11877406,0.26960170,-0.14327448
-3.20860430,2.27753624,-0.78970780,0.91836632,-0.43892586,1.22477502,-0.21107032,0.00014289,-0.00009597,0.12916463,-0.03199644,0.94693775,-0.54368670,0.00000000,-0.00000000,0.30940326,-0.12148545,0.26740229,-0.14464254
-3.20260130,2.23304460,-0.79225923,0.89533662,-0.44402834,1.18792782,-0.20714121,0.00013561,-0.00008510,0.12964513,-0.03123739,0.93904345,-0.55319832,0.00000000,-0.00000000,0.30735424,-0.12437023,0.26506164,-0.14639664
-3.19659830,2.18561012,-0.79738098,0.87028615,-0.44903411,1.14981815,-0.20457512,0.00013078,-0.00007604,0.12974340,-0.03088176,0.92857479,-0.56312634,0.00000000,-0.00000000,0.30509133,-0.12743123,0.26257361,-0.14855011
-3.19059530,2.13585140,-0.80530099,0.84343420,-0.45399166,1.11106766,-0.20353309,0.00012844,-0.00006875,0.12943799,-0.03095975,0.91548544,-0.57346748,0.00000000,-0.00000000,0.30270818,-0.13068505,0.25992692,-0.15112823
-3.18459230,2.08438057,-0.81628984,0.81500802,-0.45896931,1.07229122,-0.20417650,0.00012858,-0.00006316,0.12870906,-0.03150459,0.89974670,-0.58425787,0.00000000,-0.00000000,0.30029646,-0.13416173,0.25710731,-0.15416814
-3.17858929,2.03179662,-0.83065434,0.78524223,-0.46405371,1.03408252,-0.20666419,0.00013117,-0.00005922,0.12753970,-0.03255176,0.88135517,-0.59557029,0.00000000,-0.00000000,0.29794526,-0.13790372,0.25409987,-0.15771790
-3.17258629,1.97867863,-0.84872798,0.75437785,-0.46934702,0.99699999,-0.21114901,0.00013615,-0.00005690,0.12591727,-0.03413794,0.86033994,-0.60750915,0.00000000,-0.00000000,0.29574041,-0.14196426,0.25089110,-0.16183482
-3.16658329,1.92557874,-0.87085782,0.72266104,-0.47496271,0.96155323,-0.21777369,0.00014340,-0.00005617,0.12383470,-0.03629981,0.83676861,-0.62020312,0.00000000,-0.00000000,0.29376367,-0.14640490,0.24747080,-0.16658293
-3.16058029,1.87301464,-0.89738813,0.69034124,-0.48101984,0.92819060,-0.22666606,0.00015280,-0.00005699,0.12129162,-0.03907263,0.81075185,-0.63379557,0.00000000,-0.00000000,0.29209156,-0.15129249,0.24383351,-0.17202966
-3.15457729,1.82146164,-0.92864102,0.65766883,-0.48763633,0.89728810,-0.23793355,0.00016416,-0.00005935,0.11829530,-0.04248854,0.78244600,-0.64843320,0.00000000,-0.00000000,0.29079398,-0.15669540,0.23997953,-0.17824187
-3.14857429,1.77134442,-0.96489474,0.62489207,-0.49492117,0.86914021,-0.25165717,0.00017729,-0.00006322,0.11486128,-0.04657469,0.75205350,-0.66425339,0.00000000,-0.00000000,0.28993238,-0.16267934,0.23591532,-0.18528127
-3.14257129,1.72302874,-1.00636039,0.59225372,-0.50296630,0.84395276,-0.26788508,0.00019195,-0.00006857,0.11101367,-0.05135124,0.71982121,-0.68137080,0.00000000,-0.00000000,0.28955764,-0.16930284,0.23165353,-0.19319952
-3.13656828,1.67681345,-1.05315818,0.55998712,-0.51183826,0.82183835,-0.28662619,0.00020786,-0.00007537,0.10678505,-0.05682921,0.68603647,-0.69986390,0.00000000,-0.00000000,0.28970775,-0.17661248,0.22721239,-0.20203309
-3.13056528,1.63292344,-1.10529447,0.52831225,-0.52157048,0.80281438,-0.30784380,0.00022474,-0.00008358,0.10221601,-0.06300830,0.65102132,-0.71976239,0.00000000,-0.00000000,0.29040537,-0.18463831,0.22261492,-0.21179827
-3.12456228,1.59150396,-1.16264074,0.49743170,-0.53215641,0.78680397,-0.33145005,0.00024227,-0.00009314,0.09735436,-0.06987492,0.61512508,-0.74103591,0.00000000,-0.00000000,0.29165549,-0.19338949,0.21788768,-0.22248653
-3.11855928,1.55261702,-1.22491605,0.46752701,-0.54354421,0.77363975,-0.35730129,0.00026010,-0.00010398,0.09225397,-0.07740020,0.57871580,-0.76358516,0.00000000,-0.00000000,0.29344335,-0.20285050,0.21305952,-0.23406049
-3.11255628,1.51624038,-1.29167415,0.43875544,-0.55563336,0.76307059,-0.38519487,0.00027789,-0.00011600,0.08697340,-0.08553855,0.54217108,-0.78723576,0.00000000,-0.00000000,0.29573294,-0.21297810,0.20816033,-0.24645083
-3.10655328,1.48226970,-1.36229638,0.41124758,-0.56827344,0.75477108,-0.41486792,0.00029528,-0.00012908,0.08157436,-0.09422646,0.50586867,-0.81173557,0.00000000,-0.00000000,0.29846620,-0.22369935,0.20321985,-0.25955422
-3.10055028,1.45052399,-1.43599141,0.38510576,-0.58126556,0.74835355,-0.44599812,0.00031191,-0.00014309,0.07612002,-0.10338194,0.47017757,-0.83675566,0.00000000,-0.00000000,0.30156309,-0.23491068,0.19826686,-0.27323273
-3.09454727,1.42075472,-1.51180238,0.36040349,-0.59436618,0.74338222,-0.47820705,0.00032744,-0.00015787,0.07067341,-0.11290462,0.43544982,-0.86189521,0.00000000,-0.00000000,0.30492277,-0.24647830,0.19332865,-0.28731455
-3.08854427,1.39265834,-1.58862177,0.33718609,-0.60729366,0.73938912,-0.51106608,0.00034151,-0.00017321,0.06529577,-0.12267650,0.40201357,-0.88669026,0.00000000,-0.00000000,0.30842592,-0.25823998,0.18843096,-0.30159632
-3.08254127,1.36589201,-1.66521399,0.31547218,-0.61973698,0.73589127,-0.54410486,0.00035384,-0.00018890,0.06004520,-0.13256352,0.37016760,-0.91062599,0.00000000,-0.00000000,0.31193817,-0.27000811,0.18359830,-0.31584702
-3.07653827,1.34009184,-1.74024506,0.29525638,-0.63136657,0.73240826,-0.57682231,0.00036415,-0.00020470,0.05497540,-0.14241792,0.34017753,-0.93315220,0.00000000,-0.00000000,0.31531460,-0.28157415,0.17885472,-0.32981324
-3.07053527,1.31489303,-1.81231873,0.27651262,-0.64184655,0.72847994,-0.60869985,0.00037221,-0.00022037,0.05013470,-0.15208128,0.31227356,-0.95370120,0.00000000,-0.00000000,0.31840526,-0.29271411,0.17422489,-0.34322579
-3.06453227,1.28995075,-1.88001748,0.25919822,-0.65084799,0.72368318,-0.63921639,0.00037782,-0.00023564,0.04556545,-0.16138827,0.28664999,-0.97170749,0.00000000,-0.00000000,0.32106125,-0.30319515,0.16973544,-0.35580740
-3.05852926,1.26496091,-1.94194705,0.24325832,-0.65806249,0.71764730,-0.66786454,0.00038088,-0.00025023,0.04130355,-0.17017100,0.26346602,-0.98662821,0.00000000,-0.00000000,0.32314135,-0.31278272,0.16541636,-0.36728116
-3.05252626,1.23967953,-1.99678256,0.22863042,-0.66321537,0.71006732,-0.69416749,0.00038130,-0.00026386,0.03737840,-0.17826370,0.24284772,-0.99796350,0.00000000,-0.00000000,0.32451867,-0.32124829,0.16130240,-0.37737942
-3.04652326,1.21393959,-2.04331408,0.21524881,-0.66607789,0.70071475,-0.71769561,0.00037906,-0.00027629,0.03381297,-0.18550766,0.22489086,-1.00527581,0.00000000,-0.00000000,0.32508700,-0.32837703,0.15743427,-0.38585276
-3.04052026,1.18766448,-2.08048985,0.20304860,-0.66647782,0.68944514,-0.73808214,0.00037423,-0.00028725,0.03062422,-0.19175621,0.20966409,-1.00820721,0.00000000,-0.00000000,0.32476660,-0.33397532,0.15385943,-0.39247860
-3.03451726,1.16087699,-2.10745486,0.19196914,-0.66430783,0.67620239,-0.75503710,0.00036690,-0.00029653,0.02782350,-0.19687945,0.19721228,-1.00649392,0.00000000,-0.00000000,0.32350893,-0.33787768,0.15063244,-0.39706912
-3.02851426,1.13370324,-2.12358304,0.18195670,-0.65953126,0.66101947,-0.76835875,0.00035724,-0.00030392,0.02541722,-0.20076857,0.18755955,-0.99997743,0.00000000,-0.00000000,0.32130011,-0.33995276,0.14781473,-0.39947811
-3.02251126,1.10637129,-2.12850153,0.17296617,-0.65218503,0.64401565,-0.77794191,0.00034544,-0.00030927,0.02340742,-0.20333961,0.18071169,-0.98861157,0.00000000,-0.00000000,0.31816293,-0.34010818,0.14547366,-0.39960637
-3.01650825,1.07920407,-2.12210565,0.16496184,-0.64237940,0.62539031,-0.78378257,0.00033176,-0.00031246,0.02179242,-0.20453629,0.17665778,-0.97246540,0.00000000,-0.00000000,0.31415700,-0.33829398,0.14368092,-0.39740561
-3.01050525,1.05260703,-2.10456396,0.15791722,-0.63029469,0.60541375,-0.78597863,0.00031648,-0.00031343,0.02056738,-0.20433202,0.17537088,-0.95172172,0.00000000,-0.00000000,0.30937737,-0.33450455,0.14251020,-0.39288039
-3.00450225,1.02705096,-2.07631294,0.15181387,-0.61617505,0.58441534,-0.78472640,0.00029991,-0.00031214,0.01972471,-0.20273075,0.17680761,-0.92667129,0.00000000,-0.00000000,0.30395123,-0.32877887,0.14203432,-0.38608828
-2.99849925,1.00305070,-2.03804166,0.14663954,-0.60031962,0.56276967,-0.78031316,0.00028236,-0.00030863,0.01925449,-0.19976683,0.18090680,-0.89770318,0.00000000,-0.00000000,0.29803313,-0.32119919,0.14232182,-0.37713809
-2.99249625,0.98114072,-1.99066701,0.14238554,-0.58307140,0.54088120,-0.77310587,0.00026418,-0.00030298,0.01914455,-0.19550365,0.18758725,-0.86529166,0.00000000,-0.00000000,0.29179874,-0.31188813,0.14343316,-0.36618635
-2.98649325,0.96184891,-1.93530078,0.13904374,-0.56480452,0.51916831,-0.76353662,0.00024569,-0.00029529,0.01938065,-0.19003139,0.19674485,-0.82998036,0.00000000,-0.00000000,0.28543754,-0.30100443,0.14541682,-0.35343213
-2.98049025,0.94566972,-1.87321005,0.13660334,-0.54591034,0.49804722,-0.75208552,0.00022721,-0.00028573,0.01994630,-0.18346378,0.20824940,-0.79236441,0.00000000,-0.00000000,0.27914477,-0.28873743,0.14830537,-0.33911065
-2.97448724,0.93303799,-1.80577290,0.13504757,-0.52678314,0.47791662,-0.73926170,0.00020904,-0.00027449,0.02082265,-0.17593408,0.22194129,-0.75307137,0.00000000,-0.00000000,0.27311298,-0.27530081,0.15211187,-0.32348568
-2.96848424,0.92430492,-1.73443138,0.13435070,-0.50780604,0.45914362,-0.72558349,0.00019147,-0.00026181,0.02198822,-0.16759058,0.23762867,-0.71274193,0.00000000,-0.00000000,0.26752367,-0.26092553,0.15682670,-0.30684143
