energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.47873937,2.98785102,0.01384677,0.36542461,0.65639676,1.77077679,0.04267134,0.35415067,0.30707116,0.38439970
-3.47273637,3.01596915,0.01351604,0.35724679,0.65940732,1.79227489,0.04221855,0.35635245,0.30998750,0.39394074
-3.46673337,3.04443214,0.01326905,0.34944248,0.66232403,1.81305512,0.04179356,0.35814250,0.31223128,0.40439086
-3.46073037,3.07293521,0.01310376,0.34209703,0.66500568,1.83290912,0.04139989,0.35946482,0.31379520,0.41580733
-3.45472736,3.10116496,0.01301713,0.33528080,0.66730400,1.85164413,0.04103919,0.36026790,0.31468308,0.42823634
-3.44872436,3.12881282,0.01300527,0.32904916,0.66907059,1.86909161,0.04071152,0.36050726,0.31491038,0.44170862
-3.44272136,3.15558692,0.01306364,0.32344304,0.67016423,1.88511410,0.04041562,0.36014791,0.31450423,0.45623467
-3.43671836,3.18122164,0.01318724,0.31848978,0.67045786,1.89960997,0.04014937,0.35916635,0.31350296,0.47179977
-3.43071536,3.20548432,0.01337083,0.31420448,0.66984500,1.91251572,0.03991028,0.35755217,0.31195503,0.48835920
-3.42471236,3.22817918,0.01360917,0.31059159,0.66824524,1.92380576,0.03969599,0.35530915,0.30991754,0.50583377
-3.41870935,3.24914839,0.01389731,0.30764683,0.66560852,1.93348983,0.03950485,0.35245580,0.30745428,0.52410635
-3.41270635,3.26827080,0.01423083,0.30535933,0.66191800,1.94160849,0.03933646,0.34902539,0.30463337,0.54301946
-3.40670335,3.28545890,0.01460615,0.30371397,0.65719138,1.94822697,0.03919215,0.34506551,0.30152483,0.56237444
-3.40070035,3.30065474,0.01502077,0.30269381,0.65148069,1.95342821,0.03907547,0.34063719,0.29819810,0.58193246
-3.39469735,3.31382574,0.01547354,0.30228261,0.64487055,1.95730558,0.03899257,0.33581379,0.29471967,0.60141750
-3.38869435,3.32496107,0.01596489,0.30246738,0.63747510,1.95995606,0.03895244,0.33067955,0.29115108,0.62052150
-3.38269135,3.33406937,0.01649698,0.30324072,0.62943382,1.96147449,0.03896717,0.32532821,0.28754736,0.63891156
-3.37668834,3.34117831,0.01707388,0.30460302,0.62090638,1.96194923,0.03905189,0.31986145,0.28395600,0.65623910
-3.37068534,3.34633620,0.01770158,0.30656435,0.61206698,1.96145987,0.03922479,0.31438744,0.28041667,0.67215058
-3.36468234,3.34961571,0.01838807,0.30914584,0.60309832,1.96007679,0.03950682,0.30901947,0.27696142,0.68629957
-3.35867934,3.35111922,0.01914316,0.31238045,0.59418558,1.95786284,0.03992133,0.30387463,0.27361559,0.69835936
-3.35267634,3.35098542,0.01997833,0.31631313,0.58551063,1.95487670,0.04049352,0.29907254,0.27039916,0.70803575
-3.34667334,3.34939615,0.02090647,0.32100006,0.57724670,1.95117769,0.04124977,0.29473413,0.26732852,0.71507928
-3.34067034,3.34658268,0.02194143,0.32650707,0.56955365,1.94683133,0.04221681,0.29098028,0.26441840,0.71929621
-3.33466733,3.34283042,0.02309759,0.33290703,0.56257403,1.94191525,0.04342076,0.28793039,0.26168379,0.72055773
-3.32866433,3.33848097,0.02438927,0.34027648,0.55642994,1.93652459,0.04488609,0.28570064,0.25914173,0.71880677
-3.32266133,3.33393092,0.02583004,0.34869124,0.55122080,1.93077648,0.04663443,0.28440211,0.25681270,0.71406211
-3.31665833,3.32962660,0.02743204,0.35822144,0.54702192,1.92481301,0.04868348,0.28413845,0.25472152,0.70641934
-3.31065533,3.32605473,0.02920520,0.36892596,0.54388393,1.91880221,0.05104576,0.28500330,0.25289762,0.69604871
-3.30465233,3.32372877,0.03115650,0.38084658,0.54183300,1.91293695,0.05372755,0.28707745,0.25137467,0.68318984
-3.29864932,3.32317160,0.03328926,0.39400224,0.54087167,1.90743157,0.05672786,0.29042574,0.25018952,0.66814350
-3.29264632,3.32489522,0.03560240,0.40838354,0.54098046,1.90251637,0.06003762,0.29509396,0.24938056,0.65126089
-3.28664332,3.32937839,0.03808996,0.42394799,0.54211984,1.89843033,0.06363902,0.30110570,0.24898552,0.63293086
-3.28064032,3.33704369,0.04074062,0.44061630,0.54423280,1.89541240,0.06750523,0.30845957,0.24903903,0.61356577
-3.27463732,3.34823521,0.04353746,0.45826994,0.54724770,1.89369191,0.07160034,0.31712674,0.24956996,0.59358661
-3.26863432,3.36319844,0.04645789,0.47675033,0.55108152,1.89347879,0.07587969,0.32704917,0.25059878,0.57340807
-3.26263132,3.38206364,0.04947384,0.49585977,0.55564321,1.89495407,0.08029060,0.33813864,0.25213530,0.55342437
-3.25662831,3.40483393,0.05255212,0.51536431,0.56083723,1.89826146,0.08477341,0.35027670,0.25417675,0.53399632
-3.25062531,3.43137899,0.05565506,0.53499836,0.56656710,1.90350046,0.08926289,0.36331577,0.25670654,0.51544037
-3.24462231,3.46143500,0.05874135,0.55447119,0.57273890,1.91072133,0.09369003,0.37708124,0.25969377,0.49801987
-3.23861931,3.49461105,0.06176708,0.57347491,0.57926451,1.91992250,0.09798393,0.39137491,0.26309353,0.48193908
-3.23261631,3.53040177,0.06468695,0.59169376,0.58606468,1.93105026,0.10207408,0.40597930,0.26684805,0.46733994
-3.22661331,3.56820574,0.06745559,0.60881418,0.59307156,1.94400097,0.10589252,0.42066314,0.27088867,0.45430163
-3.22061031,3.60734865,0.07002895,0.62453539,0.60023084,1.95862549,0.10937616,0.43518748,0.27513847,0.44284293
-3.21460730,3.64711006,0.07236569,0.63857979,0.60750323,1.97473561,0.11246891,0.44931248,0.27951548,0.43292700
-3.20860430,3.68675234,0.07442853,0.65070288,0.61486522,1.99211204,0.11512358,0.46280445,0.28393622,0.42446827
-3.20260130,3.72555025,0.07618549,0.66070205,0.62230924,2.01051348,0.11730358,0.47544290,0.28831954,0.41734111
-3.19659830,3.76281959,0.07761091,0.66842388,0.62984294,2.02968619,0.11898408,0.48702730,0.29259024,0.41138962
-3.19059530,3.79794349,0.07868632,0.67376958,0.63748784,2.04937370,0.12015284,0.49738323,0.29668257,0.40643825
-3.18459230,3.83039500,0.07940100,0.67669829,0.64527730,2.06932585,0.12081049,0.50636762,0.30054324,0.40230258
-3.17858929,3.85975502,0.07975224,0.67722805,0.65325391,2.08930703,0.12097028,0.51387299,0.30413387,0.39879987
-3.17258629,3.88572482,0.07974538,0.67543444,0.66146652,2.10910311,0.12065736,0.51983026,0.30743271,0.39575901
-3.16658329,3.90813276,0.07939341,0.67144694,0.66996695,2.12852691,0.11990755,0.52421021,0.31043561,0.39302936
-3.16058029,3.92693540,0.07871642,0.66544324,0.67880669,2.14742208,0.11876574,0.52702353,0.31315627,0.39048845
-3.15457729,3.94221326,0.07774071,0.65764172,0.68803381,2.16566556,0.11728391,0.52831935,0.31562567,0.38804805
-3.14857429,3.95416196,0.07649773,0.64829266,0.69769008,2.18316861,0.11551896,0.52818247,0.31789101,0.38565883
-3.14257129,3.96307988,0.07502281,0.63766840,0.70780885,2.19987693,0.11353036,0.52672945,0.32001404,0.38331328
-3.13656828,3.96935327,0.07335389,0.62605324,0.71841348,2.21576998,0.11137785,0.52410375,0.32206909,0.38104718
-3.13056528,3.97344030,0.07153008,0.61373328,0.72951674,2.23086004,0.10911923,0.52047012,0.32414099,0.37893954
-3.12456228,3.97585511,0.06959037,0.60098694,0.74112106,2.24519130,0.10680829,0.51600869,0.32632284,0.37711127
-3.11855928,3.97715301,0.06757236,0.58807644,0.75321976,2.25883940,0.10449313,0.51090889,0.32871405,0.37572263
-3.11255628,3.97791781,0.06551118,0.57524068,0.76579914,2.27191142,0.10221478,0.50536359,0.33141855,0.37496973
-3.10655328,3.97875176,0.06343853,0.56268976,0.77884130,2.28454671,0.10000631,0.49956365,0.33454332,0.37508015
-3.10055028,3.98026845,0.06138205,0.55060134,0.79232761,2.29691819,0.09789228,0.49369316,0.33819720,0.37630790
-3.09454727,3.98308846,0.05936483,0.53911880,0.80624242,2.30923416,0.09588877,0.48792537,0.34249009,0.37892769
-3.08854427,3.98783740,0.05740521,0.52835131,0.82057681,2.32174004,0.09400370,0.48241966,0.34753220,0.38322876
-3.08254127,3.99514548,0.05551684,0.51837546,0.83533212,2.33471972,0.09223763,0.47731929,0.35343348,0.38950809
-3.07653827,4.00564748,0.05370894,0.50923829,0.85052285,2.34849568,0.09058481,0.47275006,0.36030284,0.39806324
-3.07053527,4.01998209,0.05198675,0.50096144,0.86617858,2.36342754,0.08903447,0.46881972,0.36824713,0.40918454
-3.06453227,4.03878910,0.05035210,0.49354585,0.88234483,2.37990816,0.08757229,0.46561803,0.37736967,0.42314693
-3.05852926,4.06270350,0.04880418,0.48697688,0.89908238,2.39835683,0.08618187,0.46321717,0.38776809,0.44020116
-3.05252626,4.09234534,0.04734024,0.48122925,0.91646517,2.41920929,0.08484620,0.46167253,0.39953148,0.46056462
-3.04652326,4.12830485,0.04595639,0.47627152,0.93457652,2.44290423,0.08354901,0.46102343,0.41273672,0.48441183
-3.04052026,4.17112236,0.04464834,0.47206986,0.95350390,2.46986647,0.08227591,0.46129382,0.42744413,0.51186470
-3.03451726,4.22126363,0.04341205,0.46859081,0.97333228,2.50048713,0.08101532,0.46249274,0.44369236,0.54298297
-3.02851426,4.27909102,0.04224428,0.46580297,0.99413642,2.53510160,0.07975912,0.46461444,0.46149291,0.57775497
-3.02251126,4.34483204,0.04114301,0.46367750,1.01597245,2.57396603,0.07850301,0.46763825,0.48082445,0.61608925
-3.01650825,4.41854696,0.04010779,0.46218764,1.03886917,2.61723383,0.07724655,0.47152809,0.50162735,0.65780755
-3.01050525,4.50009751,0.03913977,0.46130724,1.06281957,2.66493332,0.07599305,0.47623187,0.52379877,0.70263953
-3.00450225,4.58911922,0.03824185,0.46100864,1.08777316,2.71694821,0.07474905,0.48168076,0.54718874,0.75021987
-2.99849925,4.68499956,0.03741845,0.46126013,1.11362956,2.77300222,0.07352382,0.48778868,0.57159769,0.80008817
-2.99249625,4.78686440,0.03667538,0.46202331,1.14023398,2.83264942,0.07232858,0.49445203,0.59677582,0.85169220
-2.98649325,4.89357466,0.03601954,0.46325066,1.16737482,2.89527133,0.07117576,0.50155000,0.62242453,0.90439467
-2.98049025,5.00373484,0.03545858,0.46488365,1.19478401,2.96008166,0.07007818,0.50894553,0.64820025,0.95748381
-2.97448724,5.11571430,0.03500053,0.46685157,1.22214005,3.02613938,0.06904832,0.51648710,0.67372065,1.01018771
-2.96848424,5.22768156,0.03465352,0.46907131,1.24907394,3.09236988,0.06809768,0.52401144,0.69857332,1.06169231
-2.96248124,5.33765117,0.03442535,0.47144826,1.27517798,3.15759404,0.06723628,0.53134711,0.72232652,1.11116248
-2.95647824,5.44354168,0.03432330,0.47387826,1.30001712,3.22056419,0.06647224,0.53831896,0.74454190,1.15776577
-2.95047524,5.54324282,0.03435382,0.47625052,1.32314243,3.28000567,0.06581162,0.54475338,0.76478850,1.20069784
-2.94447224,5.63468902,0.03452234,0.47845152,1.34410636,3.33466220,0.06525835,0.55048399,0.78265757,1.23920873
-2.93846923,5.71593606,0.03483317,0.48036954,1.36247901,3.38334315,0.06481435,0.55535765,0.79777742,1.27262886
-2.93246623,5.78523736,0.03528936,0.48189952,1.37786470,3.42497033,0.06447969,0.55924045,0.80982778,1.30039355
-2.92646323,5.84111601,0.03589266,0.48294814,1.38991823,3.45862224,0.06425298,0.56202339,0.81855261,1.32206504
-2.92046023,5.88242911,0.03664350,0.48343858,1.39835984,3.48357346,0.06413163,0.56362732,0.82377108,1.33735078
-2.91445723,5.90842101,0.03754093,0.48331482,1.40298850,3.49932719,0.06411233,0.56400702,0.82538577,1.34611717
-2.90845423,5.91876265,0.03858264,0.48254508,1.40369247,3.50563943,0.06419135,0.56315399,0.82338787,1.34839795
-2.90245123,5.91357484,0.03976495,0.48112436,1.40045696,3.50253334,0.06436488,0.56109782,0.81785888,1.34439671
-2.89644822,5.89343429,0.04108277,0.47907567,1.39336835,3.49030326,0.06462930,0.55790606,0.80896877,1.33448323
-2.89044522,5.85936178,0.04252960,0.47645011,1.38261473,3.46950798,0.06498132,0.55368248,0.79697065,1.31918377
-2.88444222,5.81279303,0.04409749,0.47332566,1.36848272,3.44095371,0.06541808,0.54856383,0.78219209,1.29916560
-2.87843922,5.75553359,0.04577699,0.46980475,1.35135079,3.40566761,0.06593711,0.54271514,0.76502354,1.27521633
-2.87243622,5.68969976,0.04755717,0.46601078,1.33167923,3.36486299,0.06653623,0.53632397,0.74590442,1.24821896
-2.86643322,5.61764843,0.04942563,0.46208381,1.30999731,3.31989808,0.06721336,0.52959361,0.72530750,1.21912361
-2.86043022,5.54189889,0.05136847,0.45817553,1.28688808,3.27223024,0.06796629,0.52273587,0.70372229,1.18891714
-2.85442721,5.46505019,0.05337047,0.45444385,1.26297160,3.22336753,0.06879243,0.51596356,0.68163833,1.15859193
-2.84842421,5.38969751,0.05541514,0.45104742,1.23888716,3.17482008,0.06968850,0.50948317,0.65952896,1.12911496
-2.84242121,5.31835111,0.05748497,0.44814014,1.21527519,3.12805298,0.07065033,0.50348797,0.63783637,1.10139852
-2.83641821,5.25336075,0.05956165,0.44586603,1.19275962,3.08444271,0.07167257,0.49815198,0.61695862,1.07627351
-2.83041521,5.19684850,0.06162636,0.44435466,1.17193126,3.04523862,0.07274861,0.49362488,0.59723897,1.05446630
-2.82441221,5.15065177,0.06366018,0.44371716,1.15333264,3.01153061,0.07387039,0.49002812,0.57895796,1.03657981
-2.81840920,5.11627812,0.06564442,0.44404294,1.13744486,2.98422384,0.07502848,0.48745236,0.56232840,1.02307935
-2.81240620,5.09487261,0.06756102,0.44539727,1.12467659,2.96402080,0.07621207,0.48595612,0.54749339,1.01428344
-2.80640320,5.08719782,0.06939299,0.44781962,1.11535556,2.95141089,0.07740912,0.48556570,0.53452710,1.01035969
-2.80040020,5.09362601,0.07112476,0.45132271,1.10972241,2.94666689,0.07860657,0.48627622,0.52343824,1.01132551
-2.79439720,5.11414257,0.07274247,0.45589235,1.10792696,2.94984791,0.07979056,0.48805351,0.51417574,1.01705335
-2.78839420,5.14835939,0.07423431,0.46148784,1.11002682,2.96080781,0.08094674,0.49083681,0.50663626,1.02727996
-2.78239120,5.19553661,0.07559060,0.46804300,1.11598794,2.97920808,0.08206057,0.49454186,0.50067304,1.04161914
-2.77638819,5.25461119,0.07680395,0.47546760,1.12568717,3.00453415,0.08311764,0.49906433,0.49610558,1.05957721
-2.77038519,5.32423046,0.07786924,0.48364928,1.13891633,3.03611402,0.08410395,0.50428324,0.49272958,1.08057066
-2.76438219,5.40278943,0.07878345,0.49245580,1.15538775,3.07313840,0.08500624,0.51006432,0.49032685,1.10394512
-2.75837919,5.48847034,0.07954556,0.50173757,1.17474093,3.11468139,0.08581216,0.51626313,0.48867455,1.12899527
-2.75237619,5.57928354,0.08015619,0.51133051,1.19655036,3.15972121,0.08651057,0.52272780,0.48755361,1.15498477
-2.74637319,5.67310882,0.08061734,0.52105917,1.22033408,3.20716061,0.08709165,0.52930154,0.48675603,1.18116602
-2.74037019,5.76773681,0.08093203,0.53074001,1.24556314,3.25584661,0.08754705,0.53582473,0.48609079,1.20679903
-2.73436718,5.86090999,0.08110388,0.54018496,1.27167177,3.30458972,0.08786996,0.54213681,0.48538843,1.23116916
-2.72836418,5.95036336,0.08113685,0.54920514,1.29806816,3.35218263,0.08805515,0.54807799,0.48450420,1.25360344
-2.72236118,6.03386450,0.08103487,0.55761464,1.32414581,3.39741863,0.08809900,0.55349085,0.48331991,1.27348507
-2.71635818,6.10925311,0.08080163,0.56523443,1.34929538,3.43910993,0.08799946,0.55822205,0.48174449,1.29026609
-2.71035518,6.17447985,0.08044038,0.57189618,1.37291686,3.47610614,0.08775598,0.56212406,0.47971348,1.30347793
-2.70435218,6.22764426,0.07995390,0.57744599,1.39443192,3.50731298,0.08736949,0.56505715,0.47718768,1.31273980
-2.69834917,6.26703131,0.07934441,0.58174779,1.41329617,3.53171131,0.08684227,0.56689157,0.47415103,1.31776477
-2.69234617,6.29114611,0.07861371,0.58468647,1.42901112,3.54837612,0.08617782,0.56750996,0.47060795,1.31836361
-2.68634317,6.29874583,0.07776329,0.58617041,1.44113553,3.55649550,0.08538078,0.56680990,0.46658040,1.31444624
-2.68034017,6.28886818,0.07679452,0.58613350,1.44929575,3.55538883,0.08445677,0.56470656,0.46210472,1.30602097
-2.67433717,6.26085537,0.07570893,0.58453639,1.45319483,3.54452382,0.08341224,0.56113540,0.45722843,1.29319147
-2.66833417,6.21437250,0.07450840,0.58136705,1.45261993,3.52353160,0.08225430,0.55605459,0.45200719,1.27615167
-2.66233117,6.14941974,0.07319545,0.57664052,1.44744791,3.49221918,0.08099057,0.54944727,0.44650187,1.25517881
-2.65632816,6.06633725,0.07177346,0.57039787,1.43764869,3.45057870,0.07962902,0.54132328,0.44077599,1.23062481
-2.65032516,5.96580253,0.07024686,0.56270449,1.42328637,3.39879261,0.07817779,0.53172032,0.43489345,1.20290625
-2.64432216,5.84881978,0.06862131,0.55364774,1.40451786,3.33723447,0.07664506,0.52070451,0.42891667,1.17249340
-2.63831916,5.71670142,0.06690376,0.54333401,1.38158915,3.26646495,0.07503894,0.50837004,0.42290520,1.13989858
-2.63231616,5.57104216,0.06510256,0.53188555,1.35482934,3.18722291,0.07336733,0.49483811,0.41691475,1.10566431
-2.62631316,5.41368611,0.06322736,0.51943697,1.32464241,3.10041160,0.07163791,0.48025496,0.41099665,1.07035160
-2.62031016,5.24668824,0.06128915,0.50613169,1.29149730,3.00708037,0.06985808,0.46478917,0.40519781,1.03452888
-2.61430715,5.07227103,0.05930009,0.49211860,1.25591630,2.90840229,0.06803498,0.44862816,0.39956104,0.99876177
-2.60830415,4.89277798,0.05727341,0.47754881,1.21846244,2.80564850,0.06617556,0.43197407,0.39412577,0.96360414
-2.60230115,4.71062525,0.05522320,0.46257283,1.17972600,2.70016004,0.06428664,0.41503917,0.38892907,0.92959052
-2.59629815,4.52825304,0.05316429,0.44733813,1.14031081,2.59331812,0.06237509,0.39804088,0.38400687,0.89723016
-2.59029515,4.34807800,0.05111197,0.43198721,1.10082055,2.48651379,0.06044794,0.38119664,0.37939539,0.86700264
-2.58429215,4.17244810,0.04908186,0.41665611,1.06184555,2.38111814,0.05851251,0.36471869,0.37513253,0.83935496
-2.57828914,4.00360095,0.04708963,0.40147335,1.02395038,2.27845370,0.05657665,0.34880913,0.37125917,0.81470007
-2.57228614,3.84362660,0.04515083,0.38655931,0.98766257,2.17976812,0.05464880,0.33365513,0.36782037,0.79341654
-2.56628314,3.69443532,0.04328069,0.37202595,0.95346271,2.08621066,0.05273814,0.31942478,0.36486615,0.77584896
-2.56028014,3.55773095,0.04149387,0.35797676,0.92177612,1.99881221,0.05085471,0.30626336,0.36245194,0.76230889
-2.55427714,3.43498996,0.03980428,0.34450688,0.89296613,1.91846908,0.04900938,0.29429045,0.36063850,0.75307596
-2.54827414,3.32744616,0.03822491,0.33170331,0.86732929,1.84593089,0.04721385,0.28359767,0.35949135,0.74839863
-2.54227114,3.23608100,0.03676761,0.31964518,0.84509232,1.78179264,0.04548061,0.27424737,0.35907956,0.74849447
-2.53626813,3.16161909,0.03544293,0.30840394,0.82641085,1.72649087,0.04382274,0.26627212,0.35947405,0.75354962
-2.53026513,3.10452851,0.03425997,0.29804349,0.81136998,1.68030365,0.04225380,0.25967505,0.36074531,0.76371716
-2.52426213,3.06502555,0.03322623,0.28862029,0.79998648,1.64335427,0.04078753,0.25443106,0.36296071,0.77911446
-2.51825913,3.04308319,0.03234752,0.28018325,0.79221249,1.61561810,0.03943762,0.25048879,0.36618143,0.79981937
-2.51225613,3.03844293,0.03162787,0.27277373,0.78794061,1.59693221,0.03821736,0.24777327,0.37045919,0.82586539
-2.50625313,3.05062943,0.03106947,0.26642529,0.78701019,1.58700741,0.03713939,0.24618926,0.37583290,0.85723608
-2.50025013,3.07896738,0.03067268,0.26116357,0.78921458,1.58544198,0.03621528,0.24562504,0.38232541,0.89385889
-2.49424712,3.12260017,0.03043605,0.25700607,0.79430902,1.59173677,0.03545527,0.24595655,0.38994044,0.93559885
-2.48824412,3.18050988,0.03035640,0.25396201,0.80201913,1.60531117,0.03486793,0.24705186,0.39866005,0.98225253
-2.48224112,3.25153814,0.03042889,0.25203215,0.81204953,1.62551937,0.03445987,0.24877561,0.40844246,1.03354262
-2.47623812,3.33440758,0.03064716,0.25120870,0.82409243,1.65166657,0.03423546,0.25099347,0.41922070,1.08911374
-2.47023512,3.42774331,0.03100347,0.25147523,0.83783587,1.68302478,0.03419664,0.25357633,0.43090194,1.14852976
-2.46423212,3.53009434,0.03148888,0.25280665,0.85297151,1.71884774,0.03434271,0.25640421,0.44336765,1.21127311
-2.45822911,3.63995449,0.03209342,0.25516906,0.86920150,1.75838484,0.03467020,0.25936958,0.45647463,1.27674639
-2.45222611,3.75578280,0.03280625,0.25851979,0.88624458,1.80089372,0.03517277,0.26238027,0.47005695,1.34427645
-2.44622311,3.87602300,0.03361586,0.26280723,0.90384089,1.84565143,0.03584117,0.26536154,0.48392868,1.41312118
-2.44022011,3.99912228,0.03451020,0.26797079,0.92175579,1.89196415,0.03666332,0.26825760,0.49788741,1.48247894
-2.43421711,4.12354901,0.03547686,0.27394077,0.93978232,1.93917528,0.03762430,0.27103228,0.51171856,1.55150058
-2.42821411,4.24780973,0.03650323,0.28063829,0.95774257,1.98667217,0.03870657,0.27366909,0.52520017,1.61930376
-2.42221111,4.37046516,0.03757659,0.28797529,0.97548784,2.03389145,0.03989014,0.27617048,0.53810823,1.68498939
-2.41620810,4.49014561,0.03868430,0.29585460,0.99289783,2.08032314,0.04115288,0.27855661,0.55022239,1.74765947
-2.41020510,4.60556563,0.03981388,0.30417028,1.00987905,2.12551380,0.04247081,0.28086352,0.56133173,1.80643619
-2.40420210,4.71553820,0.04095314,0.31280813,1.02636248,2.16906874,0.04381858,0.28314092,0.57124062,1.86048129
-2.39819910,4.81898834,0.04209036,0.32164651,1.04230085,2.21065374,0.04516985,0.28544966,0.57977444,1.90901539
-2.39219610,4.91496626,0.04321439,0.33055764,1.05766579,2.24999623,0.04649789,0.28785908,0.58678491,1.95133649
-2.38619310,5.00265995,0.04431480,0.33940913,1.07244486,2.28688622,0.04777611,0.29044426,0.59215497,1.98683707
-2.38019010,5.08140711,0.04538206,0.34806615,1.08663891,2.32117702,0.04897862,0.29328340,0.59580302,2.01501918
-2.37418709,5.15070614,0.04640769,0.35639382,1.10025975,2.35278589,0.05008090,0.29645528,0.59768632,2.03550720
-2.36818409,5.21022606,0.04738443,0.36426010,1.11332836,2.38169458,0.05106035,0.30003704,0.59780353,2.04805756
-2.36218109,5.25981480,0.04830636,0.37153900,1.12587366,2.40794968,0.05189689,0.30410222,0.59619613,2.05256553
-2.35617809,5.29950563,0.04916905,0.37811386,1.13793185,2.43166274,0.05257349,0.30871914,0.59294884,2.04906856
-2.35017509,5.32952114,0.04996964,0.38388088,1.14954637,2.45300997,0.05307663,0.31394960,0.58818875,2.03774631
-2.34417209,5.35027442,0.05070692,0.38875239,1.16076820,2.47223133,0.05339669,0.31984787,0.58208336,2.01891748
-2.33816908,5.36236689,0.05138131,0.39266000,1.17165659,2.48962881,0.05352816,0.32646003,0.57483737,1.99303344
-2.33216608,5.36658242,0.05199477,0.39555722,1.18227985,2.50556361,0.05346989,0.33382346,0.56668838,1.96066907
-2.32616308,5.36387733,0.05255072,0.39742159,1.19271606,2.52045204,0.05322501,0.34196653,0.55790158,1.92251117
-2.32016008,5.35536608,0.05305383,0.39825601,1.20305353,2.53475987,0.05280087,0.35090834,0.54876341,1.87934467
-2.31415708,5.34230253,0.05350974,0.39808924,1.21339070,2.54899503,0.05220873,0.36065857,0.53957459,1.83203717
-2.30815408,5.32605664,0.05392474,0.39697551,1.22383530,2.56369844,0.05146344,0.37121718,0.53064247,1.78152226
-2.30215108,5.30808695,0.05430543,0.39499312,1.23450277,2.57943297,0.05058287,0.38257417,0.52227307,1.72878179
-2.29614807,5.28990912,0.05465828,0.39224214,1.24551356,2.59677053,0.04958735,0.39470915,0.51476292,1.67482776
-2.29014507,5.27306096,0.05498925,0.38884129,1.25698955,2.61627743,0.04849894,0.40759081,0.50839109,1.62068388
-2.28414207,5.25906484,0.05530339,0.38492397,1.26904945,2.63849825,0.04734077,0.42117639,0.50341145,1.56736722
-2.27813907,5.24938813,0.05560446,0.38063377,1.28180345,2.66393847,0.04613621,0.43541097,0.50004564,1.51587014
-2.27213607,5.24540296,0.05589461,0.37611962,1.29534713,2.69304644,0.04490821,0.45022686,0.49847680,1.46714282
-2.26613307,5.24834617,0.05617418,0.37153069,1.30975514,2.72619506,0.04367854,0.46554302,0.49884434,1.42207636
-2.26013007,5.25928102,0.05644156,0.36701138,1.32507473,2.76366402,0.04246722,0.48126465,0.50123997,1.38148688
-2.25412706,5.27906179,0.05669312,0.36269664,1.34131971,2.80562301,0.04129196,0.49728305,0.50570510,1.34610073
-2.24812406,5.30830271,0.05692338,0.35870769,1.35846511,2.85211698,0.04016780,0.51347573,0.51222970,1.31654098
-2.24212106,5.34735250,0.05712514,0.35514852,1.37644298,2.90305394,0.03910677,0.52970703,0.52075274,1.29331560
-2.23611806,5.39627584,0.05728983,0.35210310,1.39513965,2.95819616,0.03811784,0.54582920,0.53116422,1.27680749
-2.23011506,5.45484271,0.05740795,0.34963366,1.41439474,3.01715546,0.03720688,0.56168389,0.54330864,1.26726677
-2.22411206,5.52252659,0.05746952,0.34777977,1.43400226,3.07939317,0.03637683,0.57710436,0.55698994,1.26480562
-2.21810905,5.59851207,0.05746469,0.34655854,1.45371372,3.14422512,0.03562795,0.59191811,0.57197774,1.26939601
-2.21210605,5.68171206,0.05738426,0.34596563,1.47324347,3.21083206,0.03495824,0.60595003,0.58801456,1.28087062
-2.20610305,5.77079462,0.05722031,0.34597712,1.49227604,3.27827549,0.03436385,0.61902603,0.60482388,1.29892715
-2.20010005,5.86421889,0.05696669,0.34655209,1.51047531,3.34551870,0.03383963,0.63097697,0.62211877,1.32313610
-2.19409705,5.96027911,0.05661952,0.34763562,1.52749516,3.41145271,0.03337961,0.64164287,0.63961063,1.35295205
-2.18809405,6.05715560,0.05617761,0.34916227,1.54299117,3.47492636,0.03297759,0.65087719,0.65701792,1.38772832
-2.18209105,6.15297092,0.05564267,0.35105958,1.55663289,3.53477964,0.03262761,0.65855102,0.67407430,1.42673448
-2.17608804,6.24584930,0.05501950,0.35325169,1.56811609,3.58987928,0.03232440,0.66455716,0.69053609,1.46917641
-2.17008504,6.33397704,0.05431599,0.35566268,1.57717443,3.63915509,0.03206372,0.66881371,0.70618860,1.51421816
-2.16408204,6.41566160,0.05354297,0.35821962,1.58358997,3.68163593,0.03184268,0.67126722,0.72085112,1.56100475
-2.15807904,6.48938700,0.05271399,0.36085528,1.58720201,3.71648364,0.03165988,0.67189512,0.73438043,1.60868511
-2.15207604,6.55386303,0.05184490,0.36351022,1.58791372,3.74302355,0.03151551,0.67070745,0.74667257,1.65643423
-2.14607304,6.60806639,0.05095341,0.36613446,1.58569634,3.76077023,0.03141129,0.66774763,0.75766294,1.70347353
-2.14007004,6.65127177,0.05005846,0.36868851,1.58059059,3.76944727,0.03135040,0.66309229,0.76732475,1.74908875
-2.13406703,6.68307156,0.04917964,0.37114395,1.57270514,3.76900003,0.03133721,0.65685022,0.77566573,1.79264449
-2.12806403,6.70338331,0.04833654,0.37348346,1.56221232,3.75960076,0.03137707,0.64916027,0.78272368,1.83359505
-2.12206103,6.71244462,0.04754804,0.37570041,1.54934110,3.74164558,0.03147597,0.64018829,0.78856066,1.87149127
-2.11605803,6.71079577,0.04683173,0.37779813,1.53436771,3.71574340,0.03164017,0.63012331,0.79325651,1.90598313
