energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up
-3.22661331,9.69890634,1.39312103,7.04652544,0.03027927,0.23827110,0.03741336,0.09162741,1.99114856
-3.22061031,9.55917785,1.36525275,6.95338639,0.02974678,0.23358511,0.03633399,0.09295818,1.94913693
-3.21460730,9.46496299,1.34058993,6.89772439,0.02933705,0.22937323,0.03540524,0.09479989,1.91444460
-3.20860430,9.41641320,1.31911129,6.87971033,0.02904545,0.22564058,0.03465054,0.09712108,1.88695691
-3.20260130,9.41268134,1.30073124,6.89869579,0.02886576,0.22237990,0.03409362,0.09987576,1.86640810
-3.19659830,9.45188009,1.28529327,6.95318258,0.02879008,0.21957072,0.03375750,0.10300385,1.85237627
-3.19059530,9.53107170,1.27256618,7.04081688,0.02880879,0.21717891,0.03366353,0.10643208,1.84428369
-3.18459230,9.64629200,1.26224341,7.15841000,0.02891058,0.21515692,0.03383030,0.11007544,1.84140302
-3.17858929,9.79260998,1.25394587,7.30198676,0.02908250,0.21344445,0.03427273,0.11383913,1.84286958
-3.17258629,9.96422261,1.24722835,7.46686129,0.02931020,0.21196986,0.03500110,0.11762091,1.84769955
-3.16658329,10.15458313,1.24158933,7.64773877,0.02957812,0.21065196,0.03602020,0.12131388,1.85481360
-3.16058029,10.35655932,1.23648409,7.83884055,0.02986987,0.20940241,0.03732867,0.12480951,1.86306539
-3.15457729,10.56261692,1.23134051,8.03404895,0.03016855,0.20812847,0.03891840,0.12800086,1.87127375
-3.14857429,10.76502186,1.22557709,8.22706693,0.03045715,0.20673608,0.04077416,0.13078588,1.87825747
-3.14257129,10.95605440,1.21862229,8.41158735,0.03071903,0.20513308,0.04287344,0.13307061,1.88287121
-3.13656828,11.12822714,1.20993464,8.58146581,0.03093829,0.20323253,0.04518652,0.13477220,1.88404120
-3.13056528,11.27449916,1.19902240,8.73089089,0.03110019,0.20095588,0.04767673,0.13582154,1.88079915
-3.12456228,11.38847809,1.18546228,8.85454578,0.03119154,0.19823595,0.05030106,0.13616556,1.87231303
-3.11855928,11.46460302,1.16891607,8.94775557,0.03120096,0.19501949,0.05301092,0.13576890,1.85791341
-3.11255628,11.49830160,1.14914469,9.00661507,0.03111917,0.19126936,0.05575322,0.13461500,1.83711438
-3.10655328,11.48611605,1.12601897,9.02809304,0.03093915,0.18696601,0.05847161,0.13270660,1.80962825
-3.10055028,11.42579422,1.09952668,9.01010959,0.03065625,0.18210850,0.06110797,0.13006548,1.77537345
-3.09454727,11.31634325,1.06977565,8.95158477,0.03026820,0.17671471,0.06360392,0.12673166,1.73447559
-3.08854427,11.15804518,1.03699289,8.85245756,0.02977506,0.17082101,0.06590257,0.12276196,1.68726174
-3.08254127,10.95243513,1.00151975,8.71367549,0.02917914,0.16448123,0.06795019,0.11822804,1.63424836
-3.07653827,10.70224429,0.96380339,8.53715653,0.02848478,0.15776511,0.06969787,0.11321407,1.57612363
-3.07053527,10.41131111,0.92438513,8.32572540,0.02769818,0.15075626,0.07110307,0.10781398,1.51372494
-3.06453227,10.08446487,0.88388593,8.08302769,0.02682714,0.14354969,0.07213099,0.10212864,1.44801274
-3.05852926,9.72738682,0.84298982,7.81342523,0.02588081,0.13624909,0.07275573,0.09626288,1.38004164
-3.05252626,9.34645400,0.80242572,7.52187685,0.02486939,0.12896391,0.07296114,0.09032257,1.31093006
-3.04652326,8.94857123,0.76294833,7.21380862,0.02380388,0.12180638,0.07274137,0.08441182,1.24182938
-3.04052026,8.54099648,0.72531872,6.89497755,0.02269580,0.11488854,0.07210099,0.07863046,1.17389360
-3.03451726,8.13116442,0.69028492,6.57133256,0.02155695,0.10831936,0.07105487,0.07307174,1.10825032
-3.02851426,7.72651245,0.65856329,6.24887603,0.02039918,0.10220210,0.06962758,0.06782044,1.04597380
-3.02251126,7.33431290,0.63082071,5.93352909,0.01923423,0.09663181,0.06785254,0.06295133,0.98806052
-3.01650825,6.96151452,0.60765808,5.63100297,0.01807348,0.09169317,0.06577084,0.05852797,0.93540768
-3.01050525,6.61459559,0.58959538,5.34667859,0.01692790,0.08745863,0.06342977,0.05460197,0.88879493
-3.00450225,6.29943084,0.57705831,5.08549617,0.01580790,0.08398678,0.06088127,0.05121256,0.84886926
-2.99849925,6.02117366,0.57036696,4.85185609,0.01472325,0.08132115,0.05818015,0.04838645,0.81613334
-2.99249625,5.78415503,0.56972630,4.64953248,0.01368306,0.07948928,0.05538231,0.04613802,0.79093713
-2.98649325,5.59180031,0.57521901,4.48160040,0.01269578,0.07850207,0.05254304,0.04446977,0.77347278
-2.98049025,5.44656523,0.58680053,4.35037794,0.01176924,0.07835358,0.04971531,0.04337295,0.76377277
-2.97448724,5.34989223,0.60429674,4.25738417,0.01091068,0.07902104,0.04694828,0.04282834,0.76171132
-2.96848424,5.30218840,0.62740423,4.20331416,0.01012688,0.08046528,0.04428606,0.04280727,0.76700894
-2.96248124,5.30282640,0.65569359,4.18803233,0.00942426,0.08263147,0.04176661,0.04327263,0.77924025
-2.95647824,5.35016954,0.68861567,4.21058508,0.00880909,0.08545026,0.03942098,0.04418010,0.79784489
-2.95047524,5.44162200,0.72551116,4.26923385,0.00828761,0.08883921,0.03727291,0.04547938,0.82214171
-2.94447224,5.57370482,0.76562324,4.36150918,0.00786627,0.09270469,0.03533855,0.04711552,0.85134583
-2.93846923,5.74215775,0.80811358,4.48428611,0.00755189,0.09694400,0.03362667,0.04903032,0.88458862
-2.93246623,5.94206620,0.85208125,4.63388051,0.00735194,0.10144791,0.03213894,0.05116377,0.92094025
-2.92646323,6.16801161,0.89658433,4.80616544,0.00727462,0.10610344,0.03087062,0.05345543,0.95943430
-2.92046023,6.41424260,0.94066380,4.99670533,0.00732910,0.11079688,0.02981126,0.05584596,0.99909391
-2.91445723,6.67486289,0.98336890,5.20090533,0.00752562,0.11541693,0.02894574,0.05827847,1.03895886
-2.90845423,6.94403104,1.02378348,5.41417196,0.00787552,0.11985793,0.02825524,0.06069989,1.07811261
-2.90245123,7.21616581,1.06105211,5.63208003,0.00839126,0.12402299,0.02771841,0.06306223,1.11570846
-2.89644822,7.48615008,1.09440541,5.85054057,0.00908628,0.12782701,0.02731247,0.06532366,1.15099389
-2.89044522,7.74952571,1.12318316,6.06596324,0.00997485,0.13119937,0.02701428,0.06744942,1.18333203
-2.88444222,8.00267100,1.14685467,6.27540666,0.01107177,0.13408624,0.02680140,0.06941250,1.21221931
-2.87843922,8.24295304,1.16503514,6.47670991,0.01239194,0.13645236,0.02665296,0.07119410,1.23729855
-2.87243622,8.46884710,1.17749749,6.66859871,0.01394990,0.13828224,0.02655048,0.07278372,1.25836674
-2.86643322,8.68001650,1.18417895,6.85076034,0.01575921,0.13958069,0.02647844,0.07417902,1.27537707
-2.86043022,8.87734755,1.18518203,7.02388233,0.01783183,0.14037259,0.02642478,0.07538536,1.28843494
-2.85442721,9.06293592,1.18076988,7.18965145,0.02017734,0.14070203,0.02638113,0.07641498,1.29778816
-2.84842421,9.24002278,1.17135596,7.35071070,0.02280224,0.14063068,0.02634290,0.07728605,1.30381157
-2.84242121,9.41288111,1.15748860,7.51057418,0.02570918,0.14023555,0.02630921,0.07802133,1.30698673
-2.83641821,9.58665528,1.13983102,7.67350151,0.02889622,0.13960620,0.02628260,0.07864680,1.30787769
-2.83041521,9.76715868,1.11913764,7.84433521,0.03235625,0.13884160,0.02626868,0.07919011,1.30710384
-2.82441221,9.96063701,1.09622779,8.02830664,0.03607641,0.13804659,0.02627556,0.07967901,1.30531118
-2.81840920,10.17350595,1.07195794,8.23081753,0.04003770,0.13732835,0.02631332,0.08013986,1.30314337
-2.81240620,10.41207408,1.04719358,8.45720558,0.04421482,0.13679285,0.02639327,0.08059616,1.30121397
-2.80640320,10.68226234,1.02278206,8.71250378,0.04857616,0.13654152,0.02652735,0.08106741,1.30008112
-2.80040020,10.98933223,0.99952743,9.00120349,0.05308397,0.13666836,0.02672741,0.08156811,1.30022598
-2.79439720,11.33763453,0.97816837,9.32703165,0.05769491,0.13725742,0.02700461,0.08210706,1.30203582
-2.78839420,11.73038980,0.95935986,9.69275206,0.06236067,0.13838101,0.02736888,0.08268706,1.30579246
-2.78239120,12.16951063,0.94365933,10.09999994,0.06702895,0.14009848,0.02782847,0.08330490,1.31166665
-2.77638819,12.65547402,0.93151760,10.54915758,0.07164454,0.14245571,0.02838966,0.08395164,1.31971835
-2.77038519,13.18724989,0.92327471,11.03927741,0.07615066,0.14548528,0.02905658,0.08461333,1.32990271
-2.76438219,13.76228972,0.91916038,11.56805669,0.08049038,0.14920728,0.02983118,0.08527186,1.34208135
-2.75837919,14.37657614,0.91929893,12.13186603,0.08460812,0.15363051,0.03071335,0.08590615,1.35603808
-2.75237619,15.02473226,0.92371787,12.72583141,0.08845121,0.15875425,0.03170119,0.08649339,1.37149797
-2.74637319,15.70018623,0.93235950,13.34396711,0.09197143,0.16457009,0.03279137,0.08701049,1.38814883
-2.74037019,16.39538471,0.94509464,13.97935485,0.09512642,0.17106398,0.03397959,0.08743539,1.40566362
-2.73436718,17.10204614,0.96173759,14.62436204,0.09788102,0.17821806,0.03526112,0.08774845,1.42372262
-2.72836418,17.81144352,0.98206132,15.27089055,0.10020838,0.18601236,0.03663135,0.08793358,1.44203414
-2.72236118,18.51470451,1.00581209,15.91064582,0.10209082,0.19442601,0.03808630,0.08797931,1.46035269
-2.71635818,19.20311646,1.03272257,16.53541518,0.10352053,0.20343805,0.03962317,0.08787945,1.47849354
-2.71035518,19.86842313,1.06252297,17.13734373,0.10449984,0.21302755,0.04124065,0.08763367,1.49634317
-2.70435218,20.50310077,1.09494943,17.70919617,0.10504129,0.22317332,0.04293928,0.08724763,1.51386493
-2.69834917,21.10060173,1.12974966,18.24459344,0.10516737,0.23385286,0.04472153,0.08673285,1.53109988
-2.69234617,21.65555531,1.16668536,18.73821411,0.10490993,0.24504092,0.04659176,0.08610636,1.54816272
-2.68634317,22.16391759,1.20553177,19.18595192,0.10430930,0.25670766,0.04855605,0.08538997,1.56523325
-2.68034017,22.62306394,1.24607446,19.58502278,0.10341320,0.26881648,0.05062178,0.08460942,1.58254378
-2.67433717,23.03182080,1.28810385,19.93401690,0.10227538,0.28132180,0.05279709,0.08379321,1.60036323
-2.66833417,23.39043572,1.33140793,20.23289379,0.10095403,0.29416700,0.05509020,0.08297144,1.61897886
-2.66233117,23.70048771,1.37576395,20.48292100,0.09951014,0.30728250,0.05750860,0.08217449,1.63867649
-2.65632816,23.96474234,1.42092976,20.68655950,0.09800570,0.32058446,0.06005823,0.08143163,1.65972020
-2.65032516,24.18695895,1.46663545,20.84730137,0.09650181,0.33397394,0.06274259,0.08076979,1.68233264
-2.64432216,24.37165891,1.51257616,20.96946751,0.09505691,0.34733695,0.06556191,0.08021232,1.70667677
-2.63831916,24.52386635,1.55840660,21.05797492,0.09372498,0.36054522,0.06851244,0.07977792,1.73283991
-2.63231616,24.64883332,1.60373785,21.11808469,0.09255388,0.37345784,0.07158582,0.07947973,1.76082095
-2.62631316,24.75176251,1.64813686,21.15514217,0.09158385,0.38592382,0.07476870,0.07932471,1.79052117
-2.62031016,24.83754054,1.69112888,21.17432186,0.09084627,0.39778528,0.07804256,0.07931316,1.82173921
-2.61430715,24.91049412,1.73220303,21.18038847,0.09036258,0.40888145,0.08138382,0.07943855,1.85417036
-2.60830415,24.97418044,1.77082067,21.17748527,0.09014360,0.41905311,0.08476414,0.07968765,1.88741029
-2.60230115,25.03122136,1.80642666,21.16895911,0.09018911,0.42814729,0.08815107,0.08004086,1.92096303
-2.59629815,25.08318845,1.83846277,21.15722978,0.09048778,0.43602222,0.09150892,0.08047280,1.95425302
-2.59029515,25.13054400,1.86638291,21.14370894,0.09101753,0.44255202,0.09479982,0.08095319,1.98664065
-2.58429215,25.17263956,1.88966941,21.12877134,0.09174611,0.44763114,0.09798502,0.08144780,2.01744073
-2.57828914,25.20777122,1.90784972,21.11177857,0.09263214,0.45117826,0.10102620,0.08191970,2.04594333
-2.57228614,25.23328780,1.92051263,21.09115261,0.09362645,0.45313943,0.10388692,0.08233052,2.07143587
-2.56628314,25.24574536,1.92732339,21.06449414,0.09467363,0.45349037,0.10653398,0.08264176,2.09322598
-2.56028014,25.24109935,1.92803694,21.02873850,0.09571386,0.45223777,0.10893865,0.08281621,2.11066392
-2.55427714,25.21492373,1.92250856,20.98034005,0.09668493,0.44941958,0.11107778,0.08281917,2.12316385
-2.54827414,25.16264539,1.91070151,20.91547472,0.09752427,0.44510415,0.11293464,0.08261974,2.13022315
-2.54227114,25.07978134,1.89269120,20.83024981,0.09817110,0.43938846,0.11449940,0.08219177,2.13143882
-2.53626813,24.96216642,1.86866565,20.72090979,0.09856843,0.43239530,0.11576935,0.08151483,2.12652057
-2.53026513,24.80616015,1.83892220,20.58402785,0.09866499,0.42426963,0.11674875,0.08057479,2.11529991
-2.52426213,24.60882254,1.80386050,20.41667360,0.09841694,0.41517428,0.11744829,0.07936423,2.09773500
-2.51825913,24.36805085,1.76397217,20.21654934,0.09778924,0.40528508,0.11788426,0.07788260,2.07391102
-2.51225613,24.08267165,1.71982745,19.98208923,0.09675680,0.39478572,0.11807742,0.07613611,2.04403615
-2.50625313,23.75248512,1.67205943,19.71251788,0.09530519,0.38386250,0.11805164,0.07413736,2.00843341
-2.50025013,23.37826153,1.62134651,19.40786768,0.09343095,0.37269914,0.11783246,0.07190479,1.96752870
-2.49424712,22.96169239,1.56839387,19.06895618,0.09114157,0.36147190,0.11744550,0.06946191,1.92183568
-2.48824412,22.50530132,1.51391474,18.69732740,0.08845501,0.35034521,0.11691497,0.06683637,1.87193818
-2.48224112,22.01232199,1.45861214,18.29516275,0.08539892,0.33946787,0.11626228,0.06405898,1.81847108
-2.47623812,21.48655178,1.40316198,17.86516875,0.08200951,0.32897008,0.11550488,0.06116262,1.76210028
-2.47023512,20.93219120,1.34819814,17.41044967,0.07833017,0.31896133,0.11465540,0.05818117,1.70350305
-2.46423212,20.35367908,1.29430004,16.93437376,0.07440997,0.30952916,0.11372104,0.05514848,1.64334927
-2.45822911,19.75553364,1.24198331,16.44044146,0.07030189,0.30073893,0.11270345,0.05209744,1.58228457
-2.45222611,19.14220824,1.19169362,15.93216335,0.06606119,0.29263453,0.11159894,0.04905910,1.52091605
-2.44622311,18.51796946,1.14380406,15.41295449,0.06174366,0.28523987,0.11039903,0.04606206,1.45980096
-2.44022011,17.88680298,1.09861583,14.88605010,0.05740408,0.27856133,0.10909143,0.04313188,1.39943881
-2.43421711,17.25235092,1.05636214,14.35444601,0.05309473,0.27259069,0.10766122,0.04029079,1.34026699
-2.42821411,16.61788146,1.01721494,13.82086502,0.04886420,0.26730876,0.10609227,0.03755751,1.28265990
-2.42221111,15.98628989,0.98129397,13.28774878,0.04475637,0.26268924,0.10436885,0.03494721,1.22693127
-2.41620810,15.36012753,0.94867749,12.75727283,0.04080964,0.25870278,0.10247720,0.03247168,1.17333929
-2.41020510,14.74165374,0.91941409,12.23138093,0.03705650,0.25532104,0.10040707,0.03013958,1.12209399
-2.40420210,14.13290442,0.89353469,11.71183375,0.03352325,0.25252052,0.09815315,0.02795680,1.07336614
-2.39819910,13.53576983,0.87106412,11.20026616,0.03023001,0.25028591,0.09571624,0.02592687,1.02729707
-2.39219610,12.95207412,0.85203142,10.69824719,0.02719096,0.24861294,0.09310416,0.02405141,0.98400840
-2.38619310,12.38364919,0.83647827,10.20733659,0.02441469,0.24751040,0.09033232,0.02233061,0.94361123
-2.38019010,11.83239629,0.82446501,9.72913282,0.02190471,0.24700138,0.08742391,0.02076365,0.90621393
-2.37418709,11.30032966,0.81607370,9.26530784,0.01966010,0.24712342,0.08440976,0.01934909,0.87192809
-2.36818409,10.78959837,0.81140812,8.81762561,0.01767610,0.24792780,0.08132778,0.01808519,0.84087212
-2.36218109,10.30248387,0.81059048,8.38794208,0.01594486,0.24947769,0.07822216,0.01697018,0.81317234
-2.35617809,9.84137270,0.81375499,7.97818640,0.01445602,0.25184546,0.07514216,0.01600240,0.78896145
-2.35017509,9.40870568,0.82103870,7.59032403,0.01319738,0.25510902,0.07214081,0.01518039,0.76837446
-2.34417209,9.00690639,0.83256984,7.22630402,0.01215537,0.25934759,0.06927336,0.01450288,0.75154237
-2.33816908,8.63829327,0.84845454,6.88799371,0.01131558,0.26463682,0.06659564,0.01396873,0.73858406
-2.33216608,8.30498077,0.86876261,6.57710491,0.01066306,0.27104374,0.06416244,0.01357675,0.72959682
-2.32616308,8.00877562,0.89351312,6.29511641,0.01018268,0.27862158,0.06202591,0.01332553,0.72464635
-2.32016008,7.75107494,0.92266092,6.04319752,0.00985925,0.28740491,0.06023403,0.01321322,0.72375666
-2.31415708,7.53277227,0.95608476,5.82213768,0.00967772,0.29740527,0.05882930,0.01323726,0.72690081
-2.30815408,7.35417774,0.99357796,5.63228656,0.00962321,0.30860744,0.05784753,0.01339418,0.73399294
-2.30215108,7.21495749,1.03484236,5.47350841,0.00968104,0.32096687,0.05731693,0.01367932,0.74488241
-2.29614807,7.11409620,1.07948605,5.34515386,0.00983676,0.33440812,0.05725737,0.01408674,0.75935021
-2.29014507,7.04988572,1.12702522,5.24605088,0.01007611,0.34882461,0.05767995,0.01460898,0.77710832
-2.28414207,7.01994080,1.17689040,5.17451606,0.01038503,0.36407972,0.05858676,0.01523707,0.79780194
-2.27813907,7.02124191,1.22843679,5.12838585,0.01074966,0.38000922,0.05997094,0.01596047,0.82101474
-2.27213607,7.05020343,1.28095849,5.10506648,0.01115639,0.39642488,0.06181685,0.01676721,0.84627696
-2.26613307,7.10276415,1.33370606,5.10160044,0.01159190,0.41311927,0.06410062,0.01764394,0.87307599
-2.26013007,7.17449613,1.38590650,5.11474629,0.01204328,0.42987133,0.06679078,0.01857626,0.90086903
-2.25412706,7.26072684,1.43678506,5.14106826,0.01249813,0.44645270,0.06984904,0.01954894,0.92909733
-2.24812406,7.35666923,1.48558751,5.17703161,0.01294476,0.46263430,0.07323137,0.02054630,0.95720122
-2.24212106,7.45755393,1.53160230,5.21909945,0.01337233,0.47819309,0.07688904,0.02155265,0.98463550
-2.23611806,7.55875793,1.57418121,5.26382696,0.01377104,0.49291846,0.08076991,0.02255269,1.01088431
-2.23011506,7.65592459,1.61275797,5.30794921,0.01413234,0.50661824,0.08481974,0.02353204,1.03547505
-2.22411206,7.74507041,1.64686389,5.34845924,0.01444906,0.51912398,0.08898361,0.02447768,1.05799071
-2.21810905,7.82267480,1.67613999,5.38267365,0.01471558,0.53029522,0.09320733,0.02537844,1.07808025
-2.21210605,7.88575031,1.70034544,5.40828385,0.01492794,0.54002287,0.09743893,0.02622548,1.09546675
-2.20610305,7.93189166,1.71936193,5.42339175,0.01508388,0.54823138,0.10163013,0.02701266,1.10995304
-2.20010005,7.95930327,1.73319428,5.42652970,0.01518289,0.55487995,0.10573770,0.02773690,1.12142494
-2.19409705,7.96680568,1.74196746,5.41666492,0.01522609,0.55996257,0.10972480,0.02839850,1.12985209
-2.18809405,7.95382272,1.74592040,5.39318973,0.01521621,0.56350727,0.11356215,0.02900126,1.13528649
-2.18209105,7.92035126,1.74539721,5.35589918,0.01515733,0.56557442,0.11722910,0.02955265,1.13785918
-2.17608804,7.86691676,1.74083628,5.30495818,0.01505474,0.56625451,0.12071441,0.03006374,1.13777509
-2.17008504,7.79451741,1.73275786,5.24086055,0.01491464,0.56566531,0.12401682,0.03054913,1.13530661
-2.16408204,7.70456020,1.72175067,5.16438232,0.01474382,0.56394873,0.12714535,0.03102666,1.13078590
-2.15807904,7.59879198,1.70845781,5.07653191,0.01454939,0.56126734,0.13011922,0.03151709,1.12459639
-2.15207604,7.47922815,1.69356255,4.97849915,0.01433844,0.55780076,0.13296747,0.03204362,1.11716351
-2.14607304,7.34808157,1.67777383,4.87160533,0.01411772,0.55374189,0.13572820,0.03263128,1.10894484
-2.14007004,7.20769332,1.66181194,4.75725565,0.01389332,0.54929293,0.13844737,0.03330626,1.10041968
-2.13406703,7.06046693,1.64639398,4.63689550,0.01367049,0.54466138,0.14117728,0.03409512,1.09207819
-2.12806403,6.90880671,1.63221932,4.51197118,0.01345334,0.54005574,0.14397465,0.03502391,1.08440995
-2.12206103,6.75506095,1.61995480,4.38389559,0.01324479,0.53568106,0.14689840,0.03611725,1.07789203
-2.11605803,6.60146993,1.61021961,4.25401906,0.01304638,0.53173422,0.15000710,0.03739732,1.07297668
-2.11005503,6.45011893,1.60356993,4.12360511,0.01285833,0.52839904,0.15335622,0.03888293,1.07007854
-2.10405203,6.30289609,1.60048336,3.99381093,0.01267957,0.52584110,0.15699530,0.04058850,1.06956179
-2.09804902,6.16145514,1.60134346,3.86567216,0.01250783,0.52420256,0.16096499,0.04252312,1.07172730
-2.09204602,6.02718313,1.60642470,3.74009161,0.01233983,0.52359693,0.16529424,0.04468974,1.07680029
-2.08604302,5.90117349,1.61587859,3.61783149,0.01217148,0.52410413,0.16999773,0.04708443,1.08491892
-2.08004002,5.78420495,1.62972135,3.49950896,0.01199814,0.52576595,0.17507352,0.04969580,1.09612434
-2.07403702,5.67672700,1.64782424,3.38559461,0.01181489,0.52858223,0.18050128,0.05250467,1.11035273
-2.06803402,5.57885273,1.66990708,3.27641400,0.01161680,0.53250802,0.18624106,0.05548391,1.12743008
-2.06203102,5.49035989,1.69553587,3.17215196,0.01139922,0.53745195,0.19223274,0.05859860,1.14707010
-2.05602801,5.41070096,1.72412523,3.07285978,0.01115800,0.54327616,0.19839629,0.06180640,1.16887578
-2.05002501,5.33902265,1.75494607,2.97846522,0.01088975,0.54979776,0.20463285,0.06505828,1.19234501
-2.04402201,5.27419524,1.78713888,2.88878528,0.01059200,0.55679216,0.21082662,0.06829954,1.21688030
-2.03801901,5.21485130,1.81973262,2.80354145,0.01026333,0.56399816,0.21684771,0.07147102,1.24180270
-2.03201601,5.15943331,1.85166898,2.72237732,0.00990346,0.57112478,0.22255556,0.07451065,1.26636958
-2.02601301,5.10624875,1.88183137,2.64487795,0.00951327,0.57785965,0.22780323,0.07735515,1.28979577
-2.02001001,5.05353098,1.90907769,2.57059053,0.00909479,0.58387868,0.23244204,0.07994190,1.31127746
-2.01400700,4.99950376,1.93227588,2.49904545,0.00865114,0.58885667,0.23632663,0.08221085,1.33001784
-2.00800400,4.94244674,1.95034063,2.42977723,0.00818639,0.59247846,0.23932015,0.08410646,1.34525356
-2.00200100,4.88075926,1.96226989,2.36234419,0.00770547,0.59445005,0.24129928,0.08557955,1.35628081
-1.99599800,4.81301959,1.96717944,2.29634614,0.00721400,0.59450932,0.24215902,0.08658898,1.36247988
-1.98999500,4.73803708,1.96433411,2.23143936,0.00671814,0.59243580,0.24181688,0.08710313,1.36333716
-1.98399200,4.65489472,1.95317407,2.16734812,0.00622439,0.58805901,0.24021633,0.08710102,1.35846346
-1.97798899,4.56298043,1.93333504,2.10387236,0.00573953,0.58126502,0.23732936,0.08657314,1.34760786
-1.97198599,4.46200570,1.90466157,2.04089128,0.00527043,0.57200101,0.23315804,0.08552186,1.33066662
-1.96598299,4.35201111,1.86721265,1.97836292,0.00482397,0.56027753,0.22773498,0.08396138,1.30768650
-1.95997999,4.23335903,1.82125958,1.91631996,0.00440704,0.54616838,0.22112264,0.08191743,1.27886278
-1.95397699,4.10671413,1.76727635,1.85486232,0.00402642,0.52980833,0.21341172,0.07942639,1.24453189
-1.94797399,3.97301369,1.70592294,1.79414735,0.00368888,0.51138869,0.20471842,0.07653423,1.20515931
-1.94197099,3.83342939,1.63802265,1.73437832,0.00340117,0.49115098,0.19518105,0.07329511,1.16132341
-1.93596798,3.68932351,1.56453448,1.67579241,0.00317014,0.46937922,0.18495588,0.06976974,1.11369605
-1.92996498,3.54220182,1.48652215,1.61864903,0.00300278,0.44639115,0.17421265,0.06602364,1.06302110
-1.92396198,3.39366613,1.40512106,1.56321934,0.00290636,0.42252872,0.16312985,0.06212541,1.01009176
-1.91795898,3.24536896,1.32150482,1.50977779,0.00288850,0.39814855,0.15188996,0.05814487,0.95572793
-1.91195598,3.09897235,1.23685283,1.45859619,0.00295728,0.37361251,0.14067498,0.05415147,0.90075450
-1.90595298,2.95611253,1.15232013,1.40994046,0.00312127,0.34927907,0.12966223,0.05021277,0.84598138
-1.89994997,2.81837157,1.06901054,1.36407026,0.00338956,0.32549544,0.11902081,0.04639313,0.79218604
-1.89394697,2.68725623,0.98795415,1.32124100,0.00377173,0.30259096,0.10890857,0.04275270,0.74009900
-1.88794397,2.56418396,0.91008932,1.28170781,0.00427774,0.28087176,0.09946983,0.03934662,0.69039243
-1.88194097,2.45047506,0.83624973,1.24573065,0.00491778,0.26061674,0.09083373,0.03622454,0.64367201
-1.87593797,2.34734990,0.76715617,1.21357971,0.00570202,0.24207488,0.08311332,0.03343027,0.60047179
-1.86993497,2.25592943,0.70341289,1.18554015,0.00664031,0.22546365,0.07640516,0.03100177,0.56125181
-1.86393197,2.17723726,0.64550790,1.16191519,0.00774180,0.21096853,0.07078947,0.02897125,0.52639791
-1.85792896,2.11220149,0.59381658,1.14302672,0.00901449,0.19874325,0.06633068,0.02736543,0.49622332
-1.85192596,2.06165475,0.54860780,1.12921282,0.01046479,0.18891058,0.06307818,0.02620582,0.47097130
-1.84592296,2.02633100,0.51005179,1.12082176,0.01209693,0.18156358,0.06106726,0.02550909,0.45081852
-1.83991996,2.00685838,0.47822898,1.11820237,0.01391253,0.17676680,0.06032004,0.02528739,0.43587841
-1.83391696,2.00374763,0.45313915,1.12169084,0.01591004,0.17455766,0.06084632,0.02554863,0.42620441
-1.82791396,2.01737646,0.43471037,1.13159474,0.01808438,0.17494753,0.06264421,0.02629669,0.42179254
-1.82191096,2.04797037,0.42280728,1.14817466,0.02042649,0.17792267,0.06570067,0.02753146,0.42258341
-1.81590795,2.09558151,0.41723856,1.17162482,0.02292317,0.18344502,0.06999161,0.02924881,0.42846359
-1.80990495,2.16006691,0.41776344,1.20205368,0.02555697,0.19145273,0.07548186,0.03144048,0.43926639
-1.80390195,2.24106814,0.42409737,1.23946577,0.02830625,0.20186076,0.08212490,0.03409381,0.45477244
-1.79789895,2.33799451,0.43591704,1.28374625,0.03114542,0.21456149,0.08986238,0.03719140,0.47471031
-1.79189595,2.45001164,0.45286498,1.33464914,0.03404542,0.22942557,0.09862354,0.04071080,0.49875745
-1.78589295,2.57603727,0.47455405,1.39179041,0.03697435,0.24630321,0.10832463,0.04462410,0.52654200
-1.77988994,2.71474574,0.50057224,1.45464665,0.03989825,0.26502591,0.11886845,0.04889761,0.55764564
-1.77388694,2.86458216,0.53048786,1.52255982,0.04278210,0.28540887,0.13014401,0.05349163,0.59160787
-1.76788394,3.02378646,0.56385547,1.59474820,0.04559091,0.30725405,0.14202652,0.05836034,0.62793182
-1.76188094,3.19042736,0.60022256,1.67032327,0.04829084,0.33035393,0.15437774,0.06345177,0.66609171
-1.75587794,3.36244516,0.63913703,1.74831203,0.05085043,0.35449580,0.16704682,0.06870815,0.70554199
-1.74987494,3.53770199,0.68015522,1.82768376,0.05324172,0.37946664,0.17987162,0.07406627,0.74572777
-1.74387194,3.71403751,0.72285028,1.90738003,0.05544133,0.40505815,0.19268058,0.07945825,0.78609656
-1.73786893,3.88932763,0.76682056,1.98634673,0.05743138,0.43107190,0.20529517,0.08481246,0.82611060
-1.73186593,4.06154359,0.81169743,2.06356631,0.05920021,0.45732422,0.21753286,0.09005470,0.86525954
-1.72586293,4.22880855,0.85715225,2.13808906,0.06074285,0.48365051,0.22921058,0.09510961,0.90307288
-1.71985993,4.38944905,0.90290179,2.20906153,0.06206129,0.50990878,0.24014861,0.09990223,0.93913156
-1.71385693,4.54203879,0.94871183,2.27575112,0.06316436,0.53598202,0.25017470,0.10435974,0.97307826
