energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-3.28064032,4.79247590,0.00120200,1.24614190,2.57042140,1.07291630,0.59206768,2.48356638,0.01533425,0.12100710
-3.27463732,4.82522272,0.00119706,1.29024082,2.63222242,1.10584196,0.57904783,2.43383517,0.01511428,0.12034819
-3.26863432,4.85136819,0.00118719,1.33169497,2.68723053,1.13664350,0.56627869,2.38307045,0.01488536,0.11961117
-3.26263132,4.86998541,0.00117204,1.36972105,2.73414701,1.16467394,0.55388351,2.33194445,0.01464289,0.11877948
-3.25662831,4.88036251,0.00115145,1.40359473,2.77182721,1.18933988,0.54199809,2.28121524,0.01438273,0.11784167
-3.25062531,4.88202129,0.00112550,1.43267189,2.79931483,1.21011888,0.53076613,2.23170175,0.01410143,0.11679186
-3.24462231,4.87472811,0.00109442,1.45640771,2.81587009,1.22657465,0.52033404,2.18425627,0.01379639,0.11562987
-3.23861931,4.85849654,0.00105862,1.47437275,2.82099068,1.23836955,0.51084547,2.13973543,0.01346600,0.11436130
-3.23261631,4.83358226,0.00101863,1.48626561,2.81442503,1.24527409,0.50243579,2.09897081,0.01310969,0.11299728
-3.22661331,4.80047035,0.00097509,1.49192172,2.79617762,1.24717318,0.49522672,2.06274030,0.01272796,0.11155414
-3.22061031,4.75985598,0.00092874,1.49131789,2.76650638,1.24406889,0.48932149,2.03174143,0.01232235,0.11005285
-3.21460730,4.71261945,0.00088032,1.48457273,2.72591245,1.23607985,0.48480054,2.00656782,0.01189537,0.10851841
-3.20860430,4.65979685,0.00083063,1.47194272,2.67512308,1.22343719,0.48171827,1.98768963,0.01145040,0.10697903
-3.20260130,4.60254754,0.00078044,1.45381419,2.61506842,1.20647743,0.48010073,1.97543910,0.01099152,0.10546533
-3.19659830,4.54212006,0.00073045,1.43069158,2.54685320,1.18563236,0.47994455,1.97000160,0.01052337,0.10400942
-3.19059530,4.47981745,0.00068136,1.40318230,2.47172450,1.16141647,0.48121711,1.97141267,0.01005097,0.10264406
-3.18459230,4.41696347,0.00063373,1.37197876,2.39103679,1.13441226,0.48385801,1.97956106,0.00957955,0.10140174
-3.17858929,4.35487045,0.00058809,1.33783815,2.30621545,1.10525389,0.48778165,1.99419759,0.00911438,0.10031389
-3.17258629,4.29480980,0.00054483,1.30156073,2.21871988,1.07460971,0.49288089,2.01494920,0.00866061,0.09941013
-3.16658329,4.23798551,0.00050427,1.26396727,2.13000745,1.04316420,0.49903156,2.04133750,0.00822311,0.09871760
-3.16058029,4.18551113,0.00046662,1.22587633,2.04149913,1.01159987,0.50609758,2.07280054,0.00780639,0.09826035
-3.15457729,4.13839015,0.00043203,1.18808219,1.95454772,0.98057952,0.51393632,2.10871668,0.00741446,0.09805889
-3.14857429,4.09749985,0.00040055,1.15133410,1.87040946,0.95072952,0.52240401,2.14842928,0.00705078,0.09812980
-3.14257129,4.06357830,0.00037218,1.11631743,1.79021948,0.92262443,0.53136076,2.19127052,0.00671819,0.09848539
-3.13656828,4.03721422,0.00034685,1.08363725,1.71497157,0.89677350,0.54067498,2.23658347,0.00641890,0.09913353
-3.13056528,4.01883947,0.00032450,1.05380490,1.64550263,0.87360920,0.55022693,2.28374090,0.00615445,0.10007750
-3.12456228,4.00872381,0.00030501,1.02722787,1.58248177,0.85347831,0.55991113,2.33216025,0.00592574,0.10131591
-3.11855928,4.00697195,0.00028829,1.00420309,1.52640421,0.83663555,0.56963765,2.38131392,0.00573298,0.10284271
-3.11255628,4.01352266,0.00027426,0.98491397,1.47758995,0.82323998,0.57933213,2.43073499,0.00557580,0.10464732
-3.10655328,4.02815025,0.00026285,0.96943093,1.43618685,0.81335422,0.58893464,2.48001821,0.00545320,0.10671476
-3.10055028,4.05046853,0.00025404,0.95771544,1.40217792,0.80694637,0.59839759,2.52881705,0.00536365,0.10902588
-3.09454727,4.07993773,0.00024787,0.94962722,1.37539258,0.80389450,0.60768282,2.57683757,0.00530508,0.11155776
-3.08854427,4.11587465,0.00024441,0.94493423,1.35552125,0.80399363,0.61675824,2.62383012,0.00527497,0.11428416
-3.08254127,4.15746656,0.00024380,0.94332501,1.34213284,0.80696464,0.62559439,2.66958026,0.00527040,0.11717607
-3.07653827,4.20378898,0.00024625,0.94442276,1.33469464,0.81246507,0.63416113,2.71390000,0.00528811,0.12020239
-3.07053527,4.25382757,0.00025199,0.94780069,1.33259386,0.82010119,0.64242500,2.75662070,0.00532454,0.12333079
-3.06453227,4.30650399,0.00026136,0.95299791,1.33516024,0.82944100,0.65034738,2.79758847,0.00537599,0.12652856
-3.05852926,4.36070512,0.00027469,0.95953529,1.34168899,0.84002766,0.65788369,2.83666280,0.00543860,0.12976364
-3.05252626,4.41531518,0.00029239,0.96693079,1.35146328,0.85139298,0.66498385,2.87371879,0.00550853,0.13300566
-3.04652326,4.46924944,0.00031486,0.97471355,1.36377571,0.86307049,0.67159390,2.90865270,0.00558200,0.13622696
-3.04052026,4.52148811,0.00034255,0.98243654,1.37794797,0.87460759,0.67765871,2.94139044,0.00565539,0.13940364
-3.03451726,4.57110906,0.00037586,0.98968716,1.39334801,0.88557667,0.68312568,2.97189791,0.00572536,0.14251641
-3.02851426,4.61731730,0.00041522,0.99609573,1.40940437,0.89558462,0.68794890,3.00019212,0.00578889,0.14555138
-3.02251126,4.65946964,0.00046097,1.00134163,1.42561696,0.90428074,0.69209366,3.02635140,0.00584339,0.14850054
-3.01650825,4.69709280,0.00051340,1.00515707,1.44156428,0.91136274,0.69554071,3.05052335,0.00588672,0.15136202
-3.01050525,4.72989352,0.00057272,1.00732862,1.45690659,0.91658084,0.69828994,3.07292894,0.00591727,0.15413998
-3.00450225,4.75775973,0.00063903,1.00769660,1.47138533,0.91973998,0.70036297,3.09386151,0.00593398,0.15684421
-2.99849925,4.78075193,0.00071230,1.00615260,1.48481877,0.92070014,0.70180447,3.11367974,0.00593630,0.15948928
-2.99249625,4.79908517,0.00079235,1.00263552,1.49709429,0.91937497,0.70268186,3.13279415,0.00592421,0.16209342
-2.98649325,4.81310183,0.00087883,0.99712633,1.50815776,0.91572890,0.70308327,3.15164704,0.00589818,0.16467701
-2.98049025,4.82323660,0.00097124,0.98964213,1.51800075,0.90977302,0.70311378,3.17068679,0.00585907,0.16726090
-2.97448724,4.82997543,0.00106886,0.98022964,1.52664609,0.90155985,0.70289007,3.19033725,0.00580809,0.16986443
-2.96848424,4.83381054,0.00117082,0.96895874,1.53413283,0.89117744,0.70253375,3.21096437,0.00574673,0.17250349
-2.96248124,4.83519422,0.00127604,0.95591610,1.54050124,0.87874302,0.70216375,3.23284170,0.00567660,0.17518846
-2.95647824,4.83449403,0.00138329,0.94119940,1.54577883,0.86439647,0.70188818,3.25611726,0.00559940,0.17792246
-2.95047524,4.83195237,0.00149119,0.92491224,1.54996799,0.84829383,0.70179623,3.28078422,0.00551682,0.18069969
-2.94447224,4.82765277,0.00159823,0.90715985,1.55303607,0.83060122,0.70195073,3.30665747,0.00543042,0.18350427
-2.93846923,4.82149548,0.00170280,0.88804584,1.55490840,0.81148920,0.70238161,3.33335825,0.00534158,0.18630945
-2.93246623,4.81318387,0.00180326,0.86766988,1.55546449,0.79112792,0.70308107,3.36030845,0.00525147,0.18907740
-2.92646323,4.80222289,0.00189794,0.84612629,1.55453788,0.76968295,0.70400059,3.38673553,0.00516099,0.19175958
-2.92046023,4.78793011,0.00198521,0.82350364,1.55191930,0.74731213,0.70505007,3.41168852,0.00507073,0.19429766
-2.91445723,4.76945882,0.00206352,0.79988500,1.54736329,0.72416328,0.70609935,3.43406479,0.00498104,0.19662511
-2.90845423,4.74583243,0.00213145,0.77534899,1.54059765,0.70037282,0.70698196,3.45264668,0.00489196,0.19866920
-2.90245123,4.71598828,0.00218775,0.74997122,1.53133532,0.67606539,0.70750096,3.46614618,0.00480334,0.20035352
-2.89644822,4.67882863,0.00223138,0.72382616,1.51928807,0.65135411,0.70743669,3.47325586,0.00471482,0.20160085
-2.89044522,4.63327621,0.00226154,0.69698916,1.50418116,0.62634174,0.70655590,3.47270320,0.00462590,0.20233617
-2.88444222,4.57833132,0.00227772,0.66953851,1.48576835,0.60112221,0.70462195,3.46330566,0.00453603,0.20248979
-2.87843922,4.51312760,0.00227967,0.64155742,1.46384621,0.57578281,0.70140536,3.44402383,0.00444461,0.20200038
-2.87243622,4.43698328,0.00226747,0.61313570,1.43826739,0.55040642,0.69669437,3.41400966,0.00435110,0.20081779
-2.86643322,4.34944570,0.00224148,0.58437116,1.40895173,0.52507403,0.69030487,3.37264764,0.00425503,0.19890546
-2.86043022,4.25032647,0.00220234,0.55537047,1.37589503,0.49986713,0.68208922,3.31958670,0.00415604,0.19624239
-2.85442721,4.13972598,0.00215098,0.52624962,1.33917487,0.47486988,0.67194360,3.25476162,0.00405395,0.19282456
-2.84842421,4.01804587,0.00208854,0.49713371,1.29895326,0.45017100,0.65981358,3.17840282,0.00394872,0.18866567
-2.84242121,3.88598943,0.00201640,0.46815629,1.25547605,0.42586512,0.64569760,3.09103460,0.00384052,0.18379725
-2.83641821,3.74454978,0.00193610,0.43945809,1.20906912,0.40205372,0.62964835,2.99346200,0.00372968,0.17826811
-2.83041521,3.59498707,0.00184929,0.41118525,1.16013165,0.37884537,0.61177203,2.88674738,0.00361670,0.17214315
-2.82441221,3.43879581,0.00175771,0.38348712,1.10912671,0.35635535,0.59222562,2.77217814,0.00350226,0.16550162
-2.81840920,3.27766419,0.00166316,0.35651375,1.05656968,0.33470474,0.57121228,2.65122731,0.00338717,0.15843495
-2.81240620,3.11342757,0.00156742,0.33041306,1.00301509,0.31401888,0.54897526,2.52550923,0.00327234,0.15104409
-2.80640320,2.94801823,0.00147221,0.30532793,0.94904234,0.29442530,0.52579061,2.39673241,0.00315880,0.14343675
-2.80040020,2.78341386,0.00137920,0.28139326,0.89524106,0.27605132,0.50195899,2.26665167,0.00304762,0.13572441
-2.79439720,2.62158684,0.00128994,0.25873320,0.84219657,0.25902128,0.47779714,2.13702176,0.00293994,0.12801936
-2.78839420,2.46445635,0.00120583,0.23745850,0.79047609,0.24345362,0.45362914,2.00955421,0.00283691,0.12043181
-2.78239120,2.31384522,0.00112811,0.21766436,0.74061612,0.22945797,0.42977807,1.88587887,0.00273971,0.11306732
-2.77638819,2.17144258,0.00105787,0.19942857,0.69311146,0.21713229,0.40655813,1.76751142,0.00264951,0.10602438
-2.77038519,2.03877371,0.00099601,0.18281021,0.64840615,0.20656026,0.38426775,1.65582752,0.00256746,0.09939249
-2.76438219,1.91717735,0.00094322,0.16784893,0.60688658,0.19780904,0.36318362,1.55204405,0.00249469,0.09325060
-2.75837919,1.80779091,0.00090003,0.15456475,0.56887678,0.19092743,0.34355602,1.45720755,0.00243233,0.08766595
-2.75237619,1.71154332,0.00086680,0.14295843,0.53463604,0.18594465,0.32560534,1.37218927,0.00238145,0.08269346
-2.74637319,1.62915489,0.00084370,0.13301237,0.50435860,0.18286956,0.30951988,1.29768654,0.00234312,0.07837545
-2.74037019,1.56114361,0.00083075,0.12469197,0.47817536,0.18169059,0.29545491,1.23422931,0.00231837,0.07474184
-2.73436718,1.50783653,0.00082783,0.11794741,0.45615721,0.18237619,0.28353272,1.18219093,0.00230823,0.07181064
-2.72836418,1.46938517,0.00083471,0.11271570,0.43831978,0.18487578,0.27384370,1.14180199,0.00231369,0.06958874
-2.72236118,1.44578344,0.00085102,0.10892294,0.42462912,0.18912125,0.26644804,1.11316593,0.00233572,0.06807299
-2.71635818,1.43688682,0.00087635,0.10648664,0.41500799,0.19502870,0.26137800,1.09627510,0.00237530,0.06725130
-2.71035518,1.44243117,0.00091016,0.10531801,0.40934232,0.20250048,0.25864040,1.09102630,0.00243337,0.06710396
-2.70435218,1.46205013,0.00095191,0.10532413,0.40748747,0.21142735,0.25821915,1.09723443,0.00251083,0.06760485
-2.69834917,1.49528975,0.00100098,0.10640985,0.40927388,0.22169056,0.26007755,1.11464362,0.00260856,0.06872262
-2.69234617,1.54161957,0.00105675,0.10847941,0.41451194,0.23316378,0.26416021,1.14293499,0.00272739,0.07042179
-2.68634317,1.60043941,0.00111854,0.11143763,0.42299571,0.24571481,0.27039445,1.18173064,0.00286804,0.07266363
-2.68034017,1.67108174,0.00118570,0.11519076,0.43450545,0.25920681,0.27869108,1.23059377,0.00303115,0.07540685
-2.67433717,1.75280948,0.00125756,0.11964682,0.44880889,0.27349924,0.28894444,1.28902508,0.00321719,0.07860811
-2.66833417,1.84480980,0.00133342,0.12471566,0.46566129,0.28844827,0.30103197,1.35645580,0.00342645,0.08222229
-2.66233117,1.94618462,0.00141259,0.13030852,0.48480448,0.30390675,0.31481311,1.43223831,0.00365894,0.08620255
-2.65632816,2.05593909,0.00149436,0.13633748,0.50596511,0.31972394,0.33012788,1.51563509,0.00391442,0.09050027
-2.65032516,2.17296918,0.00157800,0.14271460,0.52885246,0.33574485,0.34679540,1.60580744,0.00419223,0.09506484
-2.64432216,2.29605023,0.00166276,0.14935107,0.55315613,0.35180956,0.36461235,1.70180517,0.00449135,0.09984338
-2.63831916,2.42382805,0.00174784,0.15615637,0.57854415,0.36775258,0.38335197,1.80255872,0.00481023,0.10478052
-2.63231616,2.55481419,0.00183242,0.16303759,0.60466178,0.38340245,0.40276357,1.90687510,0.00514685,0.10981817
-2.62631316,2.68738706,0.00191562,0.16989911,0.63113152,0.39858169,0.42257302,2.01343886,0.00549861,0.11489549
-2.62031016,2.81980011,0.00199653,0.17664256,0.65755457,0.41310745,0.44248433,2.12081909,0.00586234,0.11994898
-2.61430715,2.95019791,0.00207419,0.18316730,0.68351390,0.42679278,0.46218250,2.22748324,0.00623430,0.12491290
-2.60830415,3.07664089,0.00214761,0.18937131,0.70857933,0.43944868,0.48133769,2.33181804,0.00661021,0.12971987
-2.60230115,3.19713823,0.00221578,0.19515271,0.73231417,0.45088706,0.49961076,2.43215743,0.00698528,0.13430174
-2.59629815,3.30968873,0.00227766,0.20041157,0.75428374,0.46092446,0.51666000,2.52681690,0.00735428,0.13859083
-2.59029515,3.41232817,0.00233224,0.20505229,0.77406508,0.46938647,0.53214898,2.61413335,0.00771166,0.14252126
-2.58429215,3.50318160,0.00237855,0.20898611,0.79125775,0.47611274,0.54575500,2.69250899,0.00805165,0.14603062
-2.57828914,3.58051833,0.00241565,0.21213391,0.80549500,0.48096230,0.55717814,2.76045745,0.00836840,0.14906160
-2.57228614,3.64280739,0.00244271,0.21442897,0.81645493,0.48381900,0.56615019,2.81665030,0.00865615,0.15156383
-2.56628314,3.68877052,0.00245901,0.21581954,0.82387087,0.48459678,0.57244321,2.85996163,0.00890938,0.15349553
-2.56028014,3.71743030,0.00246397,0.21627123,0.82754053,0.48324442,0.57587725,2.88950859,0.00912301,0.15482510
-2.55427714,3.72815076,0.00245718,0.21576880,0.82733331,0.47974954,0.57632683,2.90468598,0.00929254,0.15553244
-2.54827414,3.72066836,0.00243840,0.21431743,0.82319532,0.47414158,0.57372581,2.90519281,0.00941421,0.15561004
-2.54227114,3.69511138,0.00240760,0.21194337,0.81515187,0.46649352,0.56807045,2.89104967,0.00948515,0.15506357
-2.53626813,3.65200672,0.00236498,0.20869372,0.80330707,0.45692216,0.55942032,2.86260563,0.00950351,0.15391214
-2.53026513,3.59227316,0.00231092,0.20463556,0.78784071,0.44558698,0.54789720,2.82053432,0.00946852,0.15218807
-2.52426213,3.51720144,0.00224603,0.19985427,0.76900240,0.43268735,0.53368182,2.76581900,0.00938055,0.14993623
-2.51825913,3.42842150,0.00217112,0.19445119,0.74710329,0.41845842,0.51700859,2.69972733,0.00924112,0.14721287
-2.51225613,3.32785834,0.00208717,0.18854069,0.72250575,0.40316551,0.49815866,2.62377658,0.00905290,0.14408414
-2.50625313,3.21767819,0.00199535,0.18224679,0.69561160,0.38709747,0.47745154,2.53969088,0.00881958,0.14062419
-2.50025013,3.10022713,0.00189692,0.17569944,0.66684925,0.37055905,0.45523558,2.44935212,0.00854586,0.13691302
-2.49424712,2.97796473,0.00179328,0.16903065,0.63666062,0.35386272,0.43187788,2.35474643,0.00823723,0.13303419
-2.48824412,2.85339511,0.00168588,0.16237062,0.60548822,0.33732013,0.40775391,2.25790845,0.00789984,0.12907236
-2.48224112,2.72899817,0.00157620,0.15584405,0.57376300,0.32123357,0.38323736,2.16086522,0.00754035,0.12511091
-2.47623812,2.60716344,0.00146575,0.14956667,0.54189345,0.30588781,0.35869047,2.06558199,0.00716567,0.12122959
-2.47023512,2.49012866,0.00135597,0.14364229,0.51025643,0.29154250,0.33445535,1.97391141,0.00678278,0.11750239
-2.46423212,2.37992521,0.00124829,0.13816021,0.47918974,0.27842545,0.31084641,1.88754802,0.00639857,0.11399570
-2.45822911,2.27833168,0.00114404,0.13319332,0.44898685,0.26672704,0.28814413,1.80798897,0.00601958,0.11076665
-2.45222611,2.18683696,0.00104445,0.12879676,0.41989371,0.25659586,0.26659039,1.73650222,0.00565186,0.10786202
-2.44622311,2.10661343,0.00095067,0.12500716,0.39210752,0.24813573,0.24638528,1.67410260,0.00530080,0.10531735
-2.44022011,2.03850051,0.00086372,0.12184251,0.36577740,0.24140421,0.22768541,1.62153621,0.00497102,0.10315662
-2.43421711,1.98299867,0.00078452,0.11930261,0.34100663,0.23641249,0.21060372,1.57927314,0.00466628,0.10139225
-2.42821411,1.94027344,0.00071388,0.11736998,0.31785628,0.23312682,0.19521051,1.54750826,0.00438936,0.10002552
-2.42221111,1.91016865,0.00065251,0.11601122,0.29634977,0.23147111,0.18153563,1.52616961,0.00414211,0.09904742
-2.41620810,1.89222836,0.00060103,0.11517884,0.27647822,0.23133088,0.16957162,1.51493391,0.00392538,0.09843978
-2.41020510,1.88572605,0.00056000,0.11481326,0.25820616,0.23255822,0.15927756,1.51324832,0.00373912,0.09817671
-2.40420210,1.88970026,0.00052992,0.11484508,0.24147733,0.23497754,0.15058347,1.52035765,0.00358238,0.09822631
-2.39819910,1.90299520,0.00051124,0.11519758,0.22622042,0.23839209,0.14339501,1.53533608,0.00345346,0.09855248
-2.39219610,1.92430526,0.00050438,0.11578914,0.21235444,0.24259080,0.13759839,1.55712246,0.00334997,0.09911692
-2.38619310,1.95222186,0.00050974,0.11653583,0.19979370,0.24735538,0.13306523,1.58455814,0.00326900,0.09988110
-2.38019010,1.98528150,0.00052767,0.11735384,0.18845212,0.25246740,0.12965728,1.61642623,0.00320723,0.10080824
-2.37418709,2.02201365,0.00055853,0.11816182,0.17824701,0.25771509,0.12723098,1.65149132,0.00316107,0.10186511
-2.36818409,2.06098707,0.00060263,0.11888312,0.16910213,0.26289966,0.12564155,1.68853852,0.00312684,0.10302374
-2.36218109,2.10085338,0.00066024,0.11944772,0.16095005,0.26784102,0.12474682,1.72641072,0.00310086,0.10426277
-2.35617809,2.14038666,0.00073156,0.11979394,0.15373393,0.27238265,0.12441052,1.76404313,0.00307963,0.10556856
-2.35017509,2.17851796,0.00081670,0.11986992,0.14740856,0.27639554,0.12450510,1.80049388,0.00305989,0.10693596
-2.34417209,2.21436371,0.00091566,0.11963469,0.14194089,0.27978100,0.12491411,1.83497006,0.00303879,0.10836859
-2.33816908,2.24724713,0.00102831,0.11905894,0.13730992,0.28247249,0.12553401,1.86684805,0.00301391,0.10987881
-2.33216608,2.27671220,0.00115431,0.11812544,0.13350615,0.28443617,0.12627553,1.89568780,0.00298336,0.11148716
-2.32616308,2.30252952,0.00129315,0.11682903,0.13053049,0.28567040,0.12706447,1.92124029,0.00294579,0.11322148
-2.32016008,2.32469414,0.00144406,0.11517641,0.12839277,0.28620419,0.12784212,1.94344820,0.00290044,0.11511561
-2.31415708,2.34341541,0.00160606,0.11318540,0.12710997,0.28609463,0.12856518,1.96243952,0.00284711,0.11720771
-2.30815408,2.35909931,0.00177787,0.11088405,0.12670402,0.28542348,0.12920526,1.97851461,0.00278615,0.11953846
-2.30215108,2.37232399,0.00195799,0.10830942,0.12719956,0.28429313,0.12974810,1.99212705,0.00271840,0.12214892
-2.29614807,2.38380965,0.00214465,0.10550613,0.12862140,0.28282198,0.13019238,2.00385917,0.00264518,0.12507841
-2.29014507,2.39438382,0.00233586,0.10252480,0.13099209,0.28113955,0.13054836,2.01439330,0.00256819,0.12836242
-2.28414207,2.40494372,0.00252946,0.09942030,0.13432947,0.27938139,0.13083629,2.02447987,0.00248945,0.13203055
-2.27813907,2.41641705,0.00272313,0.09625009,0.13864441,0.27768417,0.13108473,2.03490372,0.00241120,0.13610478
-2.27213607,2.42972299,0.00291448,0.09307247,0.14393877,0.27618086,0.13132879,2.04645011,0.00233589,0.14059802
-2.26613307,2.44573475,0.00310112,0.08994495,0.15020373,0.27499641,0.13160837,2.05987174,0.00226601,0.14551298
-2.26013007,2.46524540,0.00328072,0.08692275,0.15741855,0.27424388,0.13196646,2.07585807,0.00220411,0.15084163
-2.25412706,2.48893786,0.00345109,0.08405752,0.16554967,0.27402119,0.13244754,2.09500824,0.00215265,0.15656496
-2.24812406,2.51736032,0.00361028,0.08139617,0.17455042,0.27440861,0.13309615,2.11780834,0.00211402,0.16265337
-2.24212106,2.55090752,0.00375662,0.07897999,0.18436116,0.27546684,0.13395549,2.14461392,0.00209042,0.16906739
-2.23611806,2.58980838,0.00388882,0.07684400,0.19490984,0.27723589,0.13506630,2.17563795,0.00208384,0.17575882
-2.23011506,2.63411976,0.00400600,0.07501647,0.20611303,0.27973456,0.13646583,2.21094439,0.00209602,0.18267224
-2.22411206,2.68372622,0.00410771,0.07351873,0.21787722,0.28296053,0.13818693,2.25044721,0.00212843,0.18974666
-2.21810905,2.73834498,0.00419400,0.07236508,0.23010037,0.28689103,0.14025720,2.29391433,0.00218221,0.19691735
-2.21210605,2.79753546,0.00426537,0.07156288,0.24267363,0.29148387,0.14269831,2.34097580,0.00225815,0.20411757
-2.20610305,2.86071220,0.00432275,0.07111275,0.25548301,0.29667889,0.14552525,2.39113548,0.00235668,0.21128026
-2.20010005,2.92716049,0.00436748,0.07100890,0.26841107,0.30239961,0.14874566,2.44378534,0.00247785,0.21833953
-2.19409705,2.99605347,0.00440122,0.07123943,0.28133840,0.30855517,0.15235917,2.49822142,0.00262129,0.22523175
-2.18809405,3.06647010,0.00442588,0.07178668,0.29414488,0.31504223,0.15635669,2.55366074,0.00278620,0.23189643
-2.18209105,3.13741328,0.00444350,0.07262764,0.30671074,0.32174717,0.16071981,2.60925852,0.00297138,0.23827661
-2.17608804,3.20782763,0.00445621,0.07373429,0.31891735,0.32854816,0.16542018,2.66412522,0.00317515,0.24431894
-2.17008504,3.27661704,0.00446603,0.07507399,0.33064775,0.33531740,0.17041913,2.71734301,0.00339542,0.24997349
-2.16408204,3.34266164,0.00447484,0.07660986,0.34178708,0.34192336,0.17566735,2.76798189,0.00362966,0.25519322
-2.15807904,3.40483495,0.00448427,0.07830121,0.35222289,0.34823317,0.18110493,2.81511522,0.00387495,0.25993334
-2.15207604,3.46202114,0.00449555,0.08010401,0.36184548,0.35411500,0.18666168,2.85783524,0.00412800,0.26415070
-2.14607304,3.51313328,0.00450953,0.08197143,0.37054838,0.35944070,0.19225790,2.89526866,0.00438520,0.26780310
-2.14007004,3.55713275,0.00452658,0.08385455,0.37822899,0.36408843,0.19780559,2.92659275,0.00464271,0.27084895
-2.13406703,3.59305026,0.00454658,0.08570309,0.38478959,0.36794552,0.20321020,2.95105229,0.00489653,0.27324713
-2.12806403,3.62000871,0.00456893,0.08746638,0.39013867,0.37091141,0.20837285,2.96797739,0.00514257,0.27495724
-2.12206103,3.63724758,0.00459253,0.08909439,0.39419265,0.37290057,0.21319309,2.97680216,0.00537683,0.27594027
-2.11605803,3.64414869,0.00461591,0.09053892,0.39687797,0.37384553,0.21757203,2.97708409,0.00559546,0.27615968
-2.11005503,3.64026239,0.00463724,0.09175488,0.39813347,0.37369970,0.22141585,2.96852349,0.00579491,0.27558290
-2.10405203,3.62533339,0.00465444,0.09270162,0.39791299,0.37244002,0.22463949,2.95098235,0.00597207,0.27418313
-2.09804902,3.59932482,0.00466530,0.09334428,0.39618803,0.37006920,0.22717043,2.92450167,0.00612436,0.27194140
-2.09204602,3.56243914,0.00466755,0.09365511,0.39295032,0.36661756,0.22895227,2.88931619,0.00624988,0.26884869
-2.08604302,3.51513441,0.00465902,0.09361463,0.38821409,0.36214412,0.22994807,2.84586541,0.00634749,0.26490804
-2.08004002,3.45813449,0.00463773,0.09321265,0.38201790,0.35673708,0.23014315,2.79479983,0.00641688,0.26013640
-2.07403702,3.39243165,0.00460199,0.09244903,0.37442587,0.35051327,0.22954722,2.73698128,0.00645862,0.25456622
-2.06803402,3.31928077,0.00455051,0.09133416,0.36552809,0.34361681,0.22819573,2.67347673,0.00647418,0.24824643
-2.06203102,3.24018425,0.00448244,0.08988907,0.35544015,0.33621663,0.22615028,2.60554494,0.00646589,0.24124288
-2.05602801,3.15686728,0.00439742,0.08814521,0.34430178,0.32850308,0.22349798,2.53461578,0.00643692,0.23363809
-2.05002501,3.07124391,0.00429565,0.08614378,0.33227446,0.32068356,0.22034990,2.46226246,0.00639117,0.22553024
-2.04402201,2.98537426,0.00417783,0.08393479,0.31953818,0.31297721,0.21683845,2.39016715,0.00633316,0.21703144
-2.03801901,2.90141433,0.00404516,0.08157563,0.30628736,0.30560891,0.21311389,2.32008106,0.00626784,0.20826538
-2.03201601,2.82155984,0.00389933,0.07912945,0.29272616,0.29880266,0.20934008,2.25378008,0.00620047,0.19936429
-2.02601301,2.74798613,0.00374239,0.07666323,0.27906327,0.29277466,0.20568964,2.19301774,0.00613642,0.19046552
-2.02001001,2.68278635,0.00357671,0.07424566,0.26550646,0.28772616,0.20233866,2.13947698,0.00608091,0.18170776
-2.01400700,2.62791026,0.00340489,0.07194495,0.25225715,0.28383661,0.19946130,2.09472282,0.00603888,0.17322713
-2.00800400,2.58510623,0.00322963,0.06982664,0.23950517,0.28125705,0.19722437,2.06015755,0.00601476,0.16515329
-2.00200100,2.55586854,0.00305366,0.06795142,0.22742392,0.28010434,0.19578226,2.03698042,0.00601230,0.15760579
-1.99599800,2.54139239,0.00287961,0.06637320,0.21616623,0.28045626,0.19527233,2.02615327,0.00603440,0.15069072
-1.98999500,2.54253826,0.00270996,0.06513733,0.20586094,0.28234781,0.19581091,2.02837360,0.00608300,0.14449799
-1.98399200,2.55980714,0.00254691,0.06427921,0.19661042,0.28576890,0.19749022,2.04405596,0.00615901,0.13909911
-1.97798899,2.59332768,0.00239238,0.06382318,0.18848904,0.29066346,0.20037616,2.07332261,0.00626223,0.13454578
-1.97198599,2.64285579,0.00224787,0.06378190,0.18154266,0.29693031,0.20450710,2.11600349,0.00639138,0.13086921
-1.96598299,2.70778655,0.00211451,0.06415603,0.17578902,0.30442548,0.20989365,2.17164576,0.00654412,0.12808016
-1.95997999,2.78717815,0.00199303,0.06493449,0.17121907,0.31296619,0.21651946,2.23953219,0.00671718,0.12616980
-1.95397699,2.87978665,0.00188371,0.06609501,0.16779909,0.32233628,0.22434291,2.31870784,0.00690645,0.12511118
-1.94797399,2.98411037,0.00178648,0.06760512,0.16547343,0.33229289,0.23329953,2.40801377,0.00710718,0.12486131
-1.94197099,3.09844185,0.00170090,0.06942349,0.16416775,0.34257419,0.24330515,2.50612654,0.00731414,0.12536373
-1.93596798,3.22092552,0.00162622,0.07150155,0.16379267,0.35290780,0.25425951,2.61160176,0.00752187,0.12655142
-1.92996498,3.34961852,0.00156145,0.07378530,0.16424748,0.36301972,0.26605015,2.72292016,0.00772490,0.12834992
-1.92396198,3.48255244,0.00150542,0.07621730,0.16542402,0.37264322,0.27855647,2.83853404,0.00791795,0.13068047
-1.91795898,3.61779327,0.00145684,0.07873871,0.16721031,0.38152746,0.29165370,2.95691264,0.00809620,0.13346319
