energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up,Zr_p_up,Zr_d_up
0.14107054,1.62622365,0.00365560,0.02250732,0.00252976,0.17167434,0.04846297,0.00103500,0.05955650,1.42909230
0.14707354,1.62304247,0.00369555,0.02296868,0.00272861,0.17727929,0.04332329,0.00107772,0.06062713,1.42118511
0.15307654,1.62160986,0.00373759,0.02354558,0.00297175,0.18347343,0.03879995,0.00111923,0.06176314,1.41405254
0.15907954,1.62115379,0.00377823,0.02420403,0.00325991,0.19004056,0.03486513,0.00115864,0.06291726,1.40718467
0.16508254,1.62089222,0.00381418,0.02490943,0.00359373,0.19675914,0.03148897,0.00119511,0.06404315,1.40006564
0.17108554,1.62005983,0.00384239,0.02562761,0.00397369,0.20340844,0.02864115,0.00122785,0.06509699,1.39219279
0.17708854,1.61793374,0.00386016,0.02632577,0.00440017,0.20977463,0.02629229,0.00125613,0.06603909,1.38309491
0.18309155,1.61385739,0.00386520,0.02697348,0.00487340,0.21565652,0.02441520,0.00127933,0.06683532,1.37234907
0.18909455,1.60726183,0.00385564,0.02754353,0.00539351,0.22087102,0.02298605,0.00129697,0.06745851,1.35959554
0.19509755,1.59768386,0.00383010,0.02801269,0.00596050,0.22525794,0.02198536,0.00130870,0.06788960,1.34455024
0.20110055,1.58478058,0.00378771,0.02836237,0.00657428,0.22868404,0.02139879,0.00131434,0.06811861,1.32701448
0.20710355,1.56833974,0.00372807,0.02857917,0.00723470,0.23104623,0.02121790,0.00131385,0.06814548,1.30688157
0.21310655,1.54828581,0.00365125,0.02865520,0.00794164,0.23227380,0.02144067,0.00130738,0.06798048,1.28414031
0.21910955,1.52468169,0.00355779,0.02858829,0.00869506,0.23232955,0.02207181,0.00129527,0.06764454,1.25887519
0.22511256,1.49772607,0.00344864,0.02838201,0.00949514,0.23120994,0.02312303,0.00127801,0.06716919,1.23126354
0.23111556,1.46774663,0.00332508,0.02804554,0.01034238,0.22894406,0.02461293,0.00125623,0.06659631,1.20156969
0.23711856,1.43518965,0.00318874,0.02759333,0.01123777,0.22559169,0.02656677,0.00123074,0.06597758,1.17013667
0.24312156,1.40060638,0.00304147,0.02704469,0.01218294,0.22124041,0.02901597,0.00120243,0.06537375,1.13737560
0.24912456,1.36463684,0.00288531,0.02642316,0.01318035,0.21600196,0.03199732,0.00117233,0.06485372,1.10375356
0.25512756,1.32799182,0.00272240,0.02575588,0.01423348,0.21000798,0.03555197,0.00114150,0.06449350,1.06978011
0.26113057,1.29143363,0.00255496,0.02507282,0.01534701,0.20340533,0.03972409,0.00111107,0.06437503,1.03599330
0.26713357,1.25575660,0.00238520,0.02440602,0.01652699,0.19635116,0.04455931,0.00108216,0.06458504,1.00294547
0.27313657,1.22176783,0.00221526,0.02378883,0.01778105,0.18900798,0.05010295,0.00105590,0.06521392,0.97118941
0.27913957,1.19026904,0.00204720,0.02325515,0.01911854,0.18153886,0.05639802,0.00103333,0.06635468,0.94126541
0.28514257,1.16203998,0.00188293,0.02283883,0.02055068,0.17410295,0.06348310,0.00101544,0.06810207,0.91368948
0.29114557,1.13782417,0.00172421,0.02257305,0.02209071,0.16685145,0.07139027,0.00100311,0.07055195,0.88894310
0.29714857,1.11831718,0.00157259,0.02248998,0.02375402,0.15992423,0.08014293,0.00099709,0.07380087,0.86746489
0.30315158,1.10415795,0.00142946,0.02262045,0.02555829,0.15344701,0.08975394,0.00099799,0.07794599,0.84964429
0.30915458,1.09592329,0.00129602,0.02299387,0.02752357,0.14752942,0.10022391,0.00100626,0.08308523,0.83581741
0.31515758,1.09412575,0.00117327,0.02363825,0.02967245,0.14226365,0.11153995,0.00102220,0.08931782,0.82626519
0.32116058,1.09921475,0.00106205,0.02458047,0.03203015,0.13772399,0.12367480,0.00104592,0.09674503,0.82121381
0.32716358,1.11158078,0.00096308,0.02584658,0.03462466,0.13396694,0.13658660,0.00107740,0.10547115,0.82083727
0.33316658,1.13156243,0.00087695,0.02746230,0.03748683,0.13103211,0.15021929,0.00111643,0.11560453,0.82526204
0.33916958,1.15945574,0.00080417,0.02945355,0.04065047,0.12894348,0.16450354,0.00116270,0.12725874,0.83457344
0.34517259,1.19552518,0.00074517,0.03184709,0.04415242,0.12771134,0.17935843,0.00121578,0.14055340,0.84882354
0.35117559,1.24001557,0.00070040,0.03467109,0.04803246,0.12733437,0.19469364,0.00127511,0.15561492,0.86803996
0.35717859,1.29316397,0.00067028,0.03795566,0.05233323,0.12780203,0.21041214,0.00134012,0.17257654,0.89223529
0.36318159,1.35521061,0.00065525,0.04173327,0.05709997,0.12909700,0.22641315,0.00141016,0.19157787,0.92141634
0.36918459,1.42640770,0.00065581,0.04603902,0.06238005,0.13119758,0.24259540,0.00148459,0.21276347,0.95559269
0.37518759,1.50702513,0.00067252,0.05091059,0.06822230,0.13407987,0.25886018,0.00156278,0.23628053,0.99478378
0.38119060,1.59735212,0.00070599,0.05638807,0.07467612,0.13771967,0.27511423,0.00164416,0.26227534,1.03902396
0.38719360,1.69769374,0.00075690,0.06251325,0.08179027,0.14209397,0.29127223,0.00172821,0.29088870,1.08836484
0.39319660,1.80836195,0.00082600,0.06932881,0.08961140,0.14718197,0.30725851,0.00181449,0.32225006,1.14287438
0.39919960,1.92966046,0.00091405,0.07687692,0.09818226,0.15296548,0.32300805,0.00190266,0.35647066,1.20263243
0.40520260,2.06186367,0.00102186,0.08519767,0.10753970,0.15942881,0.33846659,0.00199248,0.39363567,1.26772249
0.41120560,2.20518980,0.00115019,0.09432704,0.11771237,0.16655804,0.35358978,0.00208378,0.43379573,1.33821966
0.41720860,2.35976917,0.00129979,0.10429468,0.12871832,0.17433976,0.36834134,0.00217649,0.47695810,1.41417519
0.42321161,2.52560877,0.00147126,0.11512142,0.14056257,0.18275932,0.38269057,0.00227059,0.52307791,1.49559811
0.42921461,2.70255458,0.00166511,0.12681669,0.15323458,0.19179867,0.39660904,0.00236608,0.57204991,1.58243467
0.43521761,2.89025380,0.00188161,0.13937591,0.16670604,0.20143400,0.41006696,0.00246302,0.62370121,1.67454671
0.44122061,3.08811881,0.00212081,0.15277797,0.18092886,0.21163323,0.42302938,0.00256139,0.67778563,1.77169014
0.44722361,3.29529553,0.00238243,0.16698295,0.19583356,0.22235354,0.43545251,0.00266115,0.73397995,1.87349476
0.45322661,3.51063806,0.00266585,0.18193020,0.21132829,0.23353918,0.44728051,0.00276218,0.79188262,1.97944694
0.45922961,3.73269209,0.00297005,0.19753687,0.22729844,0.24511960,0.45844307,0.00286423,0.85101519,2.08887636
0.46523262,3.95968871,0.00329356,0.21369706,0.24360701,0.25700814,0.46885388,0.00296692,0.91082675,2.20094808
0.47123562,4.18955028,0.00363443,0.23028165,0.26009582,0.26910141,0.47841042,0.00306972,0.97070143,2.31466107
0.47723862,4.41990919,0.00399023,0.24713893,0.27658754,0.28127937,0.48699493,0.00317191,1.02996889,2.42885376
0.48324162,4.64813993,0.00435803,0.26409601,0.29288854,0.29340631,0.49447682,0.00327265,1.08791766,2.54221723
0.48924462,4.87140423,0.00473437,0.28096108,0.30879257,0.30533260,0.50071630,0.00337090,1.14381081,2.65331596
0.49524762,5.08670830,0.00511539,0.29752652,0.32408506,0.31689727,0.50556916,0.00346549,1.19690376,2.76061597
0.50125063,5.29097061,0.00549674,0.31357270,0.33854805,0.32793141,0.50889248,0.00355512,1.24646321,2.86251951
0.50725363,5.48109803,0.00587376,0.32887259,0.35196553,0.33826209,0.51055093,0.00363841,1.29178684,2.95740527
0.51325663,5.65406783,0.00624146,0.34319677,0.36412895,0.34771691,0.51042335,0.00371392,1.33222282,3.04367279
0.51925963,5.80701232,0.00659470,0.35631899,0.37484285,0.35612874,0.50840929,0.00378020,1.36718842,3.11978931
0.52526263,5.93730312,0.00692823,0.36802189,0.38393022,0.36334075,0.50443504,0.00383582,1.39618696,3.18433744
0.53126563,6.04263163,0.00723685,0.37810279,0.39123755,0.36921121,0.49845893,0.00387944,1.41882234,3.23606145
0.53726863,6.12108247,0.00751554,0.38637928,0.39663926,0.37361818,0.49047553,0.00390985,1.43481070,3.27391062
0.54327164,6.17119694,0.00775956,0.39269453,0.40004139,0.37646361,0.48051849,0.00392599,1.44398849,3.29707748
0.54927464,6.19202382,0.00796461,0.39692194,0.40138437,0.37767686,0.46866199,0.00392701,1.44631684,3.30502959
0.55527764,6.18315528,0.00812695,0.39896913,0.40064484,0.37721745,0.45502050,0.00391229,1.44188186,3.29753327
0.56128064,6.14474651,0.00824351,0.39878095,0.39783627,0.37507680,0.43974709,0.00388149,1.43089101,3.27466824
0.56728364,6.07751792,0.00831197,0.39634152,0.39300857,0.37127913,0.42303019,0.00383451,1.41366552,3.23683249
0.57328664,5.98273983,0.00833089,0.39167512,0.38624661,0.36588114,0.40508902,0.00377159,1.39062937,3.18473701
0.57928964,5.86220005,0.00829971,0.38484590,0.37766759,0.35897084,0.38616796,0.00369320,1.36229510,3.11939048
0.58529265,5.71815553,0.00821878,0.37595643,0.36741762,0.35066529,0.36652998,0.00360014,1.32924716,3.04207434
0.59129565,5.55326992,0.00808940,0.36514512,0.35566740,0.34110746,0.34644953,0.00349344,1.29212338,2.95430930
0.59729865,5.37053933,0.00791374,0.35258263,0.34260736,0.33046233,0.32620517,0.00337437,1.25159536,2.85781427
0.60330165,5.17320911,0.00769482,0.33846732,0.32844227,0.31891238,0.30607220,0.00324443,1.20834861,2.75445946
0.60930465,4.96468492,0.00743638,0.32302000,0.31338569,0.30665264,0.28631558,0.00310526,1.16306301,2.64621524
0.61530765,4.74844125,0.00714283,0.30647816,0.29765441,0.29388551,0.26718342,0.00295866,1.11639462,2.53509881
0.62131066,4.52793106,0.00681906,0.28908985,0.28146298,0.28081552,0.24890122,0.00280651,1.06895926,2.42312064
0.62731366,4.30649964,0.00647034,0.27110748,0.26501875,0.26764427,0.23166709,0.00265073,1.02131863,2.31223267
0.63331666,4.08730592,0.00610218,0.25278172,0.24851729,0.25456579,0.21564796,0.00249326,0.97396931,2.20428014
0.63931966,3.87325393,0.00572014,0.23435581,0.23213862,0.24176236,0.20097705,0.00233601,0.92733500,2.10095888
0.64532266,3.66693659,0.00532972,0.21606034,0.21604420,0.22940103,0.18775243,0.00218080,0.88176220,2.00377948
0.65132566,3.47059350,0.00493622,0.19810878,0.20037466,0.21763096,0.17603683,0.00202940,0.83751929,1.91403944
0.65732866,3.28608375,0.00454462,0.18069379,0.18524857,0.20658160,0.16585855,0.00188342,0.79479890,1.83280426
0.66333167,3.11487396,0.00415948,0.16398448,0.17076192,0.19636169,0.15721350,0.00174437,0.75372324,1.76089765
0.66933467,2.95804123,0.00378483,0.14812458,0.15698850,0.18705924,0.15006816,0.00161358,0.71435202,1.69890094
0.67533767,2.81628986,0.00342417,0.13323164,0.14398099,0.17874218,0.14436336,0.00149225,0.67669243,1.64716121
0.68134067,2.68998025,0.00308039,0.11939700,0.13177264,0.17145978,0.14001878,0.00138143,0.64071055,1.60580722
0.68734367,2.57916769,0.00275576,0.10668672,0.12037944,0.16524460,0.13693797,0.00128200,0.60634358,1.57477199
0.69334667,2.48364858,0.00245197,0.09514318,0.10980269,0.16011483,0.13501368,0.00119474,0.57351229,1.55382040
0.69934967,2.40301131,0.00217011,0.08478724,0.10003172,0.15607688,0.13413331,0.00112026,0.54213304,1.54258021
0.70535268,2.33668875,0.00191076,0.07562091,0.09104674,0.15312798,0.13418443,0.00105909,0.51212878,1.54057459
0.71135568,2.28400966,0.00167400,0.06763019,0.08282152,0.15125864,0.13505987,0.00101162,0.48343863,1.54725423
0.71735868,2.24424630,0.00145952,0.06078822,0.07532603,0.15045483,0.13666259,0.00097819,0.45602562,1.56202744
0.72336168,2.21665603,0.00126662,0.05505821,0.06852873,0.15069972,0.13890975,0.00095901,0.42988235,1.58428640
0.72936468,2.20051495,0.00109434,0.05039639,0.06239850,0.15197485,0.14173618,0.00095424,0.40503440,1.61342850
0.73536768,2.19514241,0.00094151,0.04675465,0.05690625,0.15426074,0.14509681,0.00096395,0.38154147,1.64887163
0.74137069,2.19991557,0.00080679,0.04408276,0.05202602,0.15753688,0.14896813,0.00098813,0.35949629,1.69006300
0.74737369,2.21427404,0.00068875,0.04233028,0.04773577,0.16178101,0.15334859,0.00102667,0.33902160,1.73648137
0.75337669,2.23771496,0.00058594,0.04144795,0.04401760,0.16696803,0.15825780,0.00107939,0.32026515,1.78763292
0.75937969,2.26977977,0.00049687,0.04138861,0.04085778,0.17306831,0.16373462,0.00114598,0.30339339,1.84304182
0.76538269,2.31003402,0.00042011,0.04210769,0.03824622,0.18004577,0.16983419,0.00122604,0.28858379,1.90223630
0.77138569,2.35804222,0.00035429,0.04356315,0.03617585,0.18785582,0.17662388,0.00131899,0.27601645,1.96473193
0.77738869,2.41333985,0.00029813,0.04571522,0.03464161,0.19644328,0.18417848,0.00142414,0.26586516,2.03001360
0.78339170,2.47540482,0.00025043,0.04852560,0.03363936,0.20574048,0.19257462,0.00154065,0.25828829,2.09751795
0.78939470,2.54363046,0.00021010,0.05195656,0.03316461,0.21566577,0.20188483,0.00166748,0.25341987,2.16661789
0.79539770,2.61730239,0.00017616,0.05596986,0.03321124,0.22612246,0.21217122,0.00180344,0.25136115,2.23661091
0.80140070,2.69558079,0.00014774,0.06052547,0.03377022,0.23699846,0.22347940,0.00194717,0.25217292,2.30671225
0.80740370,2.77748983,0.00012406,0.06558053,0.03482840,0.24816659,0.23583258,0.00209713,0.25586879,2.37605407
0.81340670,2.86191501,0.00010444,0.07108824,0.03636741,0.25948563,0.24922641,0.00225163,0.26240973,2.44369108
0.81940970,2.94760925,0.00008828,0.07699707,0.03836277,0.27080223,0.26362460,0.00240884,0.27170013,2.50861291
0.82541271,3.03320761,0.00007507,0.08325021,0.04078321,0.28195347,0.27895584,0.00256681,0.28358538,2.56976272
0.83141571,3.11725037,0.00006438,0.08978539,0.04359026,0.29277022,0.29511196,0.00272350,0.29785134,2.62606166
0.83741871,3.19821363,0.00005581,0.09653511,0.04673815,0.30308092,0.31194769,0.00287681,0.31422559,2.67643779
0.84342171,3.27454620,0.00004905,0.10342729,0.05017406,0.31271598,0.32928207,0.00302460,0.33238079,2.71985838
0.84942471,3.34471135,0.00004382,0.11038641,0.05383866,0.32151238,0.34690153,0.00316477,0.35193986,2.75536398
0.85542771,3.40723164,0.00003990,0.11733501,0.05766706,0.32931839,0.36456466,0.00329528,0.37248326,2.78210252
0.86143072,3.46073490,0.00003708,0.12419565,0.06159005,0.33599832,0.38200850,0.00341418,0.39355789,2.79936194
0.86743372,3.50399963,0.00003521,0.13089311,0.06553561,0.34143697,0.39895611,0.00351971,0.41468775,2.80659960
0.87343672,3.53599764,0.00003417,0.13735693,0.06943072,0.34554372,0.41512533,0.00361027,0.43538585,2.80346726
0.87943972,3.55593236,0.00003388,0.14352392,0.07320330,0.34825611,0.43023813,0.00368453,0.45516703,2.78983023
0.88544272,3.56327102,0.00003427,0.14934077,0.07678429,0.34954265,0.44403036,0.00374141,0.47356140,2.76577985
0.89144572,3.55776934,0.00003532,0.15476640,0.08010974,0.34940489,0.45626134,0.00378016,0.49012779,2.73163879
0.89744872,3.53948750,0.00003703,0.15977405,0.08312279,0.34787859,0.46672289,0.00380036,0.50446668,2.68795867
0.90345173,3.50879664,0.00003946,0.16435288,0.08577548,0.34503383,0.47524737,0.00380196,0.51623220,2.63551012
0.90945473,3.46637523,0.00004267,0.16850899,0.08803037,0.34097424,0.48171420,0.00378524,0.52514260,2.57526555
0.91545773,3.41319528,0.00004681,0.17226567,0.08986168,0.33583513,0.48605470,0.00375087,0.53098875,2.50837529
0.92146073,3.35049852,0.00005204,0.17566300,0.09125609,0.32978062,0.48825478,0.00369985,0.53364032,2.43613764
0.92746373,3.27976320,0.00005860,0.17875644,0.09221310,0.32299992,0.48835540,0.00363352,0.53304936,2.35996418
0.93346673,3.20266245,0.00006679,0.18161476,0.09274481,0.31570267,0.48645074,0.00355351,0.52925107,2.28134120
0.93946973,3.12101560,0.00007696,0.18431711,0.09287531,0.30811362,0.48268409,0.00346167,0.52236182,2.20178874
0.94547274,3.03673399,0.00008956,0.18694944,0.09263952,0.30046670,0.47724162,0.00336011,0.51257444,2.12281843
0.95147574,2.95176334,0.00010513,0.18960039,0.09208171,0.29299872,0.47034447,0.00325104,0.50015113,2.04589168
0.95747874,2.86802471,0.00012431,0.19235682,0.09125364,0.28594286,0.46223933,0.00313678,0.48541425,1.97237950
0.96348174,2.78735638,0.00014783,0.19529931,0.09021245,0.27952221,0.45318816,0.00301966,0.46873546,1.90352542
0.96948474,2.71145887,0.00017656,0.19849761,0.08901847,0.27394348,0.44345744,0.00290198,0.45052382,1.84041266
0.97548774,2.64184534,0.00021151,0.20200657,0.08773300,0.26939129,0.43330765,0.00278596,0.43121325,1.78393679
0.98149075,2.57979943,0.00025381,0.20586265,0.08641616,0.26602310,0.42298331,0.00267366,0.41125006,1.73478481
0.98749375,2.52634219,0.00030474,0.21008113,0.08512496,0.26396497,0.41270423,0.00256695,0.39108089,1.69342135
0.99349675,2.48220950,0.00036572,0.21465439,0.08391167,0.26330845,0.40265834,0.00246747,0.37114164,1.66008261
0.99949975,2.44784080,0.00043833,0.21955123,0.08282249,0.26410857,0.39299636,0.00237661,0.35184777,1.63477803
1.00550275,2.42337943,0.00052426,0.22471737,0.08189668,0.26638310,0.38382860,0.00229548,0.33358605,1.61729976
1.01150575,2.40868434,0.00062533,0.23007709,0.08116609,0.27011309,0.37522389,0.00222493,0.31670803,1.60723939
1.01750875,2.40335238,0.00074345,0.23553595,0.08065502,0.27524450,0.36721065,0.00216551,0.30152533,1.60401120
1.02351176,2.40674974,0.00088059,0.24098449,0.08038056,0.28169110,0.35977993,0.00211754,0.28830639,1.60688083
1.02951476,2.41805077,0.00103874,0.24630269,0.08035318,0.28933820,0.35289006,0.00208109,0.27727484,1.61499820
1.03551776,2.43628203,0.00121983,0.25136498,0.08057757,0.29804715,0.34647271,0.00205602,0.26860899,1.62743303
1.04152076,2.46036910,0.00142572,0.25604548,0.08105364,0.30766041,0.34043973,0.00204200,0.26244231,1.64321150
1.04752376,2.48918380,0.00165808,0.26022329,0.08177763,0.31800679,0.33469056,0.00203857,0.25886459,1.66135227
1.05352676,2.52158931,0.00191835,0.26378743,0.08274320,0.32890670,0.32911953,0.00204515,0.25792340,1.68090046
1.05952976,2.55648112,0.00220763,0.26664129,0.08394238,0.34017718,0.32362278,0.00206105,0.25962587,1.70095804
1.06553277,2.59282194,0.00252661,0.26870628,0.08536652,0.35163635,0.31810441,0.00208555,0.26394028,1.72070951
1.07153577,2.62966926,0.00287551,0.26992453,0.08700693,0.36310729,0.31248150,0.00211787,0.27079770,1.73944192
1.07753877,2.66619486,0.00325396,0.27026059,0.08885542,0.37442107,0.30668786,0.00215720,0.28009344,1.75655884
1.08354177,2.70169586,0.00366101,0.26970194,0.09090458,0.38541892,0.30067636,0.00220275,0.29168844,1.77158794
1.08954477,2.73559796,0.00409501,0.26825851,0.09314796,0.39595363,0.29441996,0.00225368,0.30541076,1.78418248
1.09554777,2.76745147,0.00455367,0.26596115,0.09558001,0.40589007,0.28791127,0.00230919,0.32105727,1.79411733
1.10155078,2.79692162,0.00503398,0.26285926,0.09819599,0.41510517,0.28116105,0.00236845,0.33839580,1.80128018
1.10755378,2.82377470,0.00553228,0.25901774,0.10099182,0.42348739,0.27419578,0.00243066,0.35716778,1.80565923
1.11355678,2.84786168,0.00604432,0.25451350,0.10396387,0.43093588,0.26705450,0.00249501,0.37709184,1.80732837
1.11955978,2.86910124,0.00656533,0.24943169,0.10710888,0.43735960,0.25978529,0.00256071,0.39786811,1.80643113
1.12556278,2.88746361,0.00709010,0.24386199,0.11042380,0.44267662,0.25244168,0.00262696,0.41918346,1.80316458
1.13156578,2.90295665,0.00761317,0.23789504,0.11390583,0.44681362,0.24507911,0.00269301,0.44071772,1.79776423
1.13756878,2.91561506,0.00812892,0.23161927,0.11755245,0.44970589,0.23775185,0.00275815,0.46215041,1.79049053
1.14357179,2.92549322,0.00863175,0.22511824,0.12136150,0.45129779,0.23051042,0.00282169,0.48316811,1.78161776
1.14957479,2.93266158,0.00911626,0.21846859,0.12533126,0.45154370,0.22339960,0.00288305,0.50347193,1.77142536
1.15557779,2.93720637,0.00957736,0.21173862,0.12946055,0.45040945,0.21645720,0.00294170,0.52278478,1.76019172
1.16158079,2.93923161,0.01001044,0.20498749,0.13374862,0.44787400,0.20971347,0.00299723,0.54085812,1.74819010
1.16758379,2.93886258,0.01041151,0.19826509,0.13819502,0.44393137,0.20319115,0.00304934,0.55747763,1.73568632
1.17358679,2.93624945,0.01077726,0.19161228,0.14279919,0.43859249,0.19690606,0.00309784,0.57246767,1.72293736
1.17958979,2.93156986,0.01110513,0.18506170,0.14755994,0.43188686,0.19086803,0.00314267,0.58569403,1.71019053
1.18559280,2.92502957,0.01139338,0.17863871,0.15247462,0.42386374,0.18508224,0.00318388,0.59706485,1.69768232
1.19159580,2.91686032,0.01164103,0.17236262,0.15753817,0.41459284,0.17955050,0.00322163,0.60652972,1.68563664
1.19759880,2.90731441,0.01184786,0.16624792,0.16274204,0.40416415,0.17427276,0.00325615,0.61407685,1.67426201
1.20360180,2.89665624,0.01201432,0.16030552,0.16807297,0.39268711,0.16924833,0.00328775,0.61972854,1.66374766
1.20960480,2.88515098,0.01214144,0.15454383,0.17351187,0.38028892,0.16447708,0.00331673,0.62353528,1.65425869
1.21560780,2.87305145,0.01223071,0.14896985,0.17903273,0.36711204,0.15996031,0.00334341,0.62556882,1.64593048
1.22161081,2.86058411,0.01228401,0.14358990,0.18460188,0.35331115,0.15570146,0.00336805,0.62591470,1.63886318
1.22761381,2.84793564,0.01230341,0.13841039,0.19017749,0.33904951,0.15170648,0.00339084,0.62466472,1.63311656
1.23361681,2.83524152,0.01229110,0.13343841,0.19570950,0.32449511,0.14798410,0.00341185,0.62190989,1.62870623
1.23961981,2.82257787,0.01224932,0.12868217,0.20114012,0.30981669,0.14454578,0.00343106,0.61773429,1.62560171
1.24562281,2.80995762,0.01218021,0.12415147,0.20640480,0.29517989,0.14140564,0.00344827,0.61221030,1.62372698
1.25162581,2.79733199,0.01208581,0.11985819,0.21143369,0.28074378,0.13858019,0.00346318,0.60539542,1.62296388
1.25762881,2.78459737,0.01196802,0.11581670,0.21615367,0.26665779,0.13608804,0.00347536,0.59733089,1.62315847
1.26363182,2.77160757,0.01182858,0.11204441,0.22049076,0.25305937,0.13394956,0.00348430,0.58804222,1.62413019
1.26963482,2.75819084,0.01166910,0.10856232,0.22437271,0.24007226,0.13218650,0.00348941,0.57754141,1.62568358
1.27563782,2.74417052,0.01149109,0.10539557,0.22773192,0.22780550,0.13082166,0.00349010,0.56583068,1.62762159
1.28164082,2.72938784,0.01129600,0.10257397,0.23050817,0.21635305,0.12987844,0.00348584,0.55290748,1.62975999
1.28764382,2.71372519,0.01108528,0.10013253,0.23265124,0.20579408,0.12938047,0.00347618,0.53877022,1.63194152
1.29364682,2.69712801,0.01086042,0.09811174,0.23412319,0.19619359,0.12935112,0.00346084,0.52342435,1.63404892
1.29964982,2.67962350,0.01062296,0.09655775,0.23490011,0.18760346,0.12981306,0.00343973,0.50688828,1.63601572
1.30565283,2.66133453,0.01037459,0.09552221,0.23497325,0.18006350,0.13078770,0.00341305,0.48919874,1.63783392
1.31165583,2.64248739,0.01011705,0.09506185,0.23434955,0.17360257,0.13229469,0.00338128,0.47041516,1.63955769
1.31765883,2.62341259,0.00985221,0.09523759,0.23305133,0.16823958,0.13435129,0.00334521,0.45062270,1.64130280
1.32366183,2.60453825,0.00958200,0.09611340,0.23111539,0.16398405,0.13697187,0.00330599,0.42993382,1.64324144
1.32966483,2.58637617,0.00930834,0.09775456,0.22859144,0.16083654,0.14016733,0.00326505,0.40848818,1.64559277
1.33566783,2.56950134,0.00903313,0.10022572,0.22553994,0.15878855,0.14394469,0.00322416,0.38645098,1.64860942
1.34167084,2.55452584,0.00875813,0.10358850,0.22202960,0.15782211,0.14830667,0.00318531,0.36400976,1.65256097
1.34767384,2.54206871,0.00848495,0.10789881,0.21813461,0.15790908,0.15325143,0.00315071,0.34136988,1.65771510
1.35367684,2.53272341,0.00821491,0.11320402,0.21393176,0.15901019,0.15877241,0.00312270,0.31874897,1.66431777
1.35967984,2.52702477,0.00794905,0.11954001,0.20949761,0.16107404,0.16485824,0.00310366,0.29637074,1.67257347
1.36568284,2.52541730,0.00768806,0.12692824,0.20490593,0.16403607,0.17149279,0.00309594,0.27445828,1.68262674
1.37168584,2.52822652,0.00743227,0.13537297,0.20022541,0.16781776,0.17865515,0.00310175,0.25322751,1.69454619
1.37768884,2.53563488,0.00718164,0.14485877,0.19551784,0.17232613,0.18631975,0.00312310,0.23288075,1.70831172
1.38369185,2.54766339,0.00693579,0.15534838,0.19083669,0.17745370,0.19445626,0.00316167,0.21360106,1.72380587
1.38969485,2.56415987,0.00669405,0.16678114,0.18622630,0.18307899,0.20302944,0.00321876,0.19554721,1.74080963
1.39569785,2.58479411,0.00645551,0.17907202,0.18172142,0.18906761,0.21199887,0.00329520,0.17884984,1.75900289
1.40170085,2.60906018,0.00621911,0.19211129,0.17734727,0.19527401,0.22131838,0.00339127,0.16360854,1.77796959
1.40770385,2.63628551,0.00598369,0.20576504,0.17311992,0.20154391,0.23093538,0.00350672,0.14989020,1.79720713
1.41370685,2.66564607,0.00574813,0.21987642,0.16904699,0.20771715,0.24078994,0.00364067,0.13772841,1.81613950
1.41970985,2.69618711,0.00551138,0.23426768,0.16512852,0.21363126,0.25081387,0.00379165,0.12712403,1.83413363
1.42571286,2.72684812,0.00527260,0.24874303,0.16135798,0.21912517,0.26092961,0.00395758,0.11804663,1.85051794
1.43171586,2.75649137,0.00503114,0.26309223,0.15772330,0.22404328,0.27104942,0.00413581,0.11043688,1.86460248
1.43771886,2.78393264,0.00478669,0.27709471,0.15420793,0.22823955,0.28107464,0.00432317,0.10420962,1.87569970
1.44372186,2.80797331,0.00453921,0.29052443,0.15079180,0.23158146,0.29089541,0.00451606,0.09925748,1.88314505
1.44972486,2.82743273,0.00428902,0.30315497,0.14745224,0.23395366,0.30039091,0.00471049,0.09545494,1.88631687
1.45572786,2.84118013,0.00403675,0.31476496,0.14416483,0.23526127,0.30943029,0.00490222,0.09266266,1.88465475
1.46173087,2.84816516,0.00378332,0.32514366,0.14090420,0.23543247,0.31787428,0.00508686,0.09073195,1.87767607
1.46773387,2.84744654,0.00352993,0.33409639,0.13764471,0.23442048,0.32557772,0.00525998,0.08950922,1.86499018
1.47373687,2.83821819,0.00327795,0.34144974,0.13436126,0.23220476,0.33239282,0.00541725,0.08884040,1.84631017
1.47973987,2.81983238,0.00302893,0.34705636,0.13102998,0.22879142,0.33817327,0.00555458,0.08857514,1.82146188
1.48574287,2.79181950,0.00278447,0.35079923,0.12762903,0.22421275,0.34277889,0.00566821,0.08857070,1.79039023
1.49174587,2.75390408,0.00254620,0.35259505,0.12413941,0.21852606,0.34608094,0.00575485,0.08869560,1.75316287
1.49774887,2.70601680,0.00231571,0.35239697,0.12054580,0.21181181,0.34796747,0.00581180,0.08883272,1.70997115
1.50375188,2.64830228,0.00209447,0.35019621,0.11683750,0.20417109,0.34834892,0.00583700,0.08888212,1.66112867
1.50975488,2.58112236,0.00188381,0.34602278,0.11300922,0.19572267,0.34716324,0.00582913,0.08876321,1.60706745
1.51575788,2.50505496,0.00168488,0.33994511,0.10906204,0.18659970,0.34438066,0.00578765,0.08841651,1.54833194
1.52176088,2.42088835,0.00149863,0.33206863,0.10500407,0.17694623,0.34000747,0.00571281,0.08780483,1.48557117
1.52776388,2.32961100,0.00132577,0.32253346,0.10085115,0.16691361,0.33408897,0.00560567,0.08691397,1.41952913
