energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Na_s_up,Na_s_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.20260130,13.58661672,-13.58661439,0.04402069,-0.04402066,1.28887281,-1.28887120,0.11511598,-0.11511602,0.91713892,-0.91713857,10.98654563,-10.98654439,0.04888243,-0.04888240,2.99809686,-2.99809772
-3.19659830,13.65394648,-13.65394638,0.04411309,-0.04411307,1.33087075,-1.33086938,0.11264076,-0.11264081,0.92395874,-0.92395851,11.02534140,-11.02534200,0.04935676,-0.04935674,2.98651885,-2.98652014
-3.19059530,13.66128598,-13.66128817,0.04399160,-0.04399159,1.36604730,-1.36604622,0.10997386,-0.10997392,0.92738834,-0.92738824,11.01469110,-11.01469358,0.04962360,-0.04962359,2.96366603,-2.96366774
-3.18459230,13.60744703,-13.60745152,0.04364714,-0.04364714,1.39371714,-1.39371635,0.10707552,-0.10707559,0.92730886,-0.92730889,10.95392151,-10.95392586,0.04967723,-0.04967723,2.92966195,-2.92966406
-3.17858929,13.49237144,-13.49237819,0.04307752,-0.04307752,1.41334591,-1.41334544,0.10392184,-0.10392192,0.92371205,-0.92371221,10.84321977,-10.84322595,0.04951695,-0.04951696,2.88484703,-2.88484953
-3.17258629,13.31717707,-13.31718602,0.04228748,-0.04228749,1.42456979,-1.42456965,0.10050480,-0.10050489,0.91670566,-0.91670595,10.68365986,-10.68366782,0.04914732,-0.04914733,2.82978136,-2.82978422
-3.16658329,13.08417874,-13.08418978,0.04128864,-0.04128865,1.42721002,-1.42721022,0.09683182,-0.09683192,0.90651600,-0.90651641,10.47721098,-10.47722062,0.04857827,-0.04857829,2.76524397,-2.76524715
-3.16058029,12.79688117,-12.79689415,0.04009909,-0.04009912,1.42128171,-1.42128224,0.09292480,-0.09292490,0.89348753,-0.89348805,10.22672572,-10.22673692,0.04782506,-0.04782509,2.69222802,-2.69223150
-3.15457729,12.45994192,-12.45995666,0.03874299,-0.03874302,1.40699645,-1.40699730,0.08881886,-0.08881897,0.87807948,-0.87808010,9.93590685,-9.93591946,0.04690809,-0.04690813,2.61193144,-2.61193516
-3.14857429,12.07910331,-12.07911959,0.03724989,-0.03724993,1.38475850,-1.38475965,0.08456079,-0.08456091,0.86085913,-0.86085981,9.60925196,-9.60926580,0.04585258,-0.04585262,2.52574252,-2.52574643
-3.14257129,11.66109338,-11.66111095,0.03565403,-0.03565407,1.35515452,-1.35515595,0.08020733,-0.08020746,0.84249200,-0.84249275,9.25197610,-9.25199098,0.04468806,-0.04468811,2.43522034,-2.43522439
-3.13656828,11.21349728,-11.21351588,0.03399354,-0.03399359,1.31893736,-1.31893904,0.07582333,-0.07582346,0.82372906,-0.82372983,8.86991361,-8.86992931,0.04344779,-0.04344784,2.34206996,-2.34207410
-3.13056528,10.74460171,-10.74462103,0.03230961,-0.03230966,1.27700423,-1.27700612,0.07147992,-0.07148005,0.80539091,-0.80539169,8.46940100,-8.46941729,0.04216795,-0.04216800,2.24811252,-2.24811668
-3.12456228,10.26321604,-10.26323578,0.03064561,-0.03064566,1.23037039,-1.23037246,0.06725271,-0.06725283,0.78834957,-0.78835033,8.05714376,-8.05716041,0.04088683,-0.04088688,2.15525072,-2.15525484
-3.11855928,9.77847516,-9.77849501,0.02904631,-0.02904636,1.18013911,-1.18014131,0.06322008,-0.06322020,0.77350803,-0.77350874,7.64007070,-7.64008746,0.03964383,-0.03964388,2.06543038,-2.06543439
-3.11255628,9.29962949,-9.29964912,0.02755706,-0.02755711,1.12746922,-1.12747150,0.05946163,-0.05946174,0.76177814,-0.76177877,7.22517988,-7.22519651,0.03847847,-0.03847853,1.98059890,-1.98060274
-3.10655328,8.83582852,-8.83584763,0.02622300,-0.02622305,1.07354144,-1.07354377,0.05605674,-0.05605685,0.75405735,-0.75405788,6.81938084,-6.81939710,0.03742936,-0.03742941,1.90266179,-1.90266542
-3.10055028,8.39590445,-8.39592275,0.02508845,-0.02508850,1.01952481,-1.01952714,0.05308334,-0.05308343,0.75120501,-0.75120541,6.42933777,-6.42935344,0.03653307,-0.03653311,1.83343843,-1.83344177
-3.09454727,7.98816254,-7.98817977,0.02419620,-0.02419624,0.96654425,-0.96654655,0.05061670,-0.05061679,0.75401873,-0.75401898,6.06131842,-6.06133330,0.03582318,-0.03582322,1.77461837,-1.77462139
-3.08854427,7.62018452,-7.62020043,0.02358692,-0.02358695,0.91565074,-0.91565296,0.04872853,-0.04872860,0.76321165,-0.76321173,5.72105324,-5.72106713,0.03532927,-0.03532930,1.72771965,-1.72772230
-3.08254127,7.29865098,-7.29866535,0.02329862,-0.02329865,0.86779468,-0.86779679,0.04748597,-0.04748603,0.77939125,-0.77939114,5.41360888,-5.41362162,0.03507608,-0.03507611,1.69405034,-1.69405258
-3.07653827,7.02918795,-7.02920061,0.02336611,-0.02336613,0.82380363,-0.82380560,0.04695079,-0.04695084,0.80304040,-0.80304008,5.14327959,-5.14329105,0.03508277,-0.03508278,1.67467467,-1.67467647
-3.07053527,6.81624208,-6.81625290,0.02382045,-0.02382046,0.78436472,-0.78436653,0.04717851,-0.04717853,0.83450127,-0.83450074,4.91349957,-4.91350964,0.03536230,-0.03536231,1.67038491,-1.67038625
-3.06453227,6.66298772,-6.66299661,0.02468841,-0.02468841,0.75001241,-0.75001404,0.04821752,-0.04821753,0.87396280,-0.87396206,4.72677822,-4.72678683,0.03592105,-0.03592105,1.68167990,-1.68168078
-3.05852926,6.57126829,-6.57127521,0.02599193,-0.02599193,0.72112148,-0.72112292,0.05010822,-0.05010821,0.92145216,-0.92145121,4.58466001,-4.58466712,0.03675859,-0.03675858,1.70875113,-1.70875154
-3.05252626,6.54157318,-6.54157812,0.02774756,-0.02774755,0.69790547,-0.69790671,0.05288202,-0.05288199,0.97683059,-0.97682943,4.48770951,-4.48771511,0.03786760,-0.03786758,1.75147681,-1.75147677
-3.04652326,6.57305045,-6.57305345,0.02996585,-0.02996583,0.68042014,-0.68042118,0.05656031,-0.05656026,1.03979397,-1.03979262,4.43552156,-4.43552567,0.03923410,-0.03923408,1.80942427,-1.80942378
-3.04052026,6.66355435,-6.66355549,0.03265081,-0.03265078,0.66857158,-0.66857243,0.06115341,-0.06115334,1.10987822,-1.10987668,4.42675594,-4.42675862,0.04083779,-0.04083775,1.88186057,-1.88185967
-3.03451726,6.80972601,-6.80972540,0.03579929,-0.03579925,0.66212856,-0.66212922,0.06665943,-0.06665934,1.18646936,-1.18646766,4.45919518,-4.45919649,0.04265253,-0.04265249,1.96777127,-1.96777000
-3.02851426,7.00710434,-7.00710214,0.03940050,-0.03940045,0.66073815,-0.66073863,0.07306322,-0.07306311,1.26881819,-1.26881635,4.52982345,-4.52982352,0.04464714,-0.04464710,2.06588652,-2.06588491
-3.02251126,7.25026381,-7.25026018,0.04343555,-0.04343549,0.66394413,-0.66394445,0.08033533,-0.08033521,1.35605900,-1.35605705,4.63492440,-4.63492333,0.04678614,-0.04678609,2.17471380,-2.17471190
-3.01650825,7.53297451,-7.53296964,0.04787709,-0.04787703,0.67120731,-0.67120749,0.08843121,-0.08843107,1.44723178,-1.44722974,4.77019471,-4.77019264,0.04903074,-0.04903068,2.29257624,-2.29257409
-3.01050525,7.84837978,-7.84837390,0.05268917,-0.05268909,0.68192679,-0.68192685,0.09729047,-0.09729031,1.54130710,-1.54130499,4.93087024,-4.93086733,0.05133981,-0.05133975,2.41765513,-2.41765280
-3.00450225,8.18918581,-8.18917912,0.05782719,-0.05782711,0.69546165,-0.69546161,0.10683661,-0.10683644,1.63721280,-1.63721067,5.11186117,-5.11185758,0.05367094,-0.05367088,2.54803538,-2.54803292
-2.99849925,8.54785732,-8.54785004,0.06323817,-0.06323809,0.71115204,-0.71115191,0.11697702,-0.11697683,1.73386146,-1.73385933,5.30789202,-5.30788790,0.05598149,-0.05598143,2.68175213,-2.68174958
-2.99249625,8.91681351,-8.91680586,0.06886124,-0.06886115,0.72833914,-0.72833895,0.12760338,-0.12760318,1.83017751,-1.83017541,5.51364267,-5.51363818,0.05822958,-0.05822952,2.81683716,-2.81683459
-2.98649325,9.28861797,-9.28861017,0.07462834,-0.07462825,0.74638335,-0.74638312,0.13859267,-0.13859247,1.92512294,-1.92512089,5.72388598,-5.72388128,0.06037501,-0.06037495,2.95136347,-2.95136092
-2.98049025,9.65615688,-9.65614912,0.08046529,-0.08046520,0.76468024,-0.76467998,0.14980860,-0.14980839,2.01772056,-2.01771859,5.93361810,-5.93361333,0.06238017,-0.06238011,3.08348641,-3.08348394
-2.97448724,10.01279990,-10.01279236,0.08629311,-0.08629302,0.78267380,-0.78267355,0.16110357,-0.16110335,2.10707394,-2.10707208,6.13817723,-6.13817252,0.06421070,-0.06421065,3.21148033,-3.21147798
-2.96848424,10.35253909,-10.35253193,0.09202955,-0.09202946,0.79986689,-0.79986665,0.17232124,-0.17232102,2.19238317,-2.19238144,6.33334739,-6.33334287,0.06583617,-0.06583612,3.33376944,-3.33376723
-2.96248124,10.67010160,-10.67009496,0.09759087,-0.09759078,0.81582860,-0.81582837,0.18329948,-0.18329926,2.27295597,-2.27295437,6.51544392,-6.51543969,0.06723051,-0.06723046,3.44895212,-3.44895010
-2.95647824,10.96103345,-10.96102744,0.10289378,-0.10289370,0.83019865,-0.83019846,0.19387378,-0.19387356,2.34821378,-2.34821234,6.68137819,-6.68137433,0.06837237,-0.06837234,3.55581832,-3.55581652
-2.95047524,11.22175234,-11.22174705,0.10785753,-0.10785746,0.84268896,-0.84268881,0.20388095,-0.20388075,2.41769301,-2.41769172,6.82869972,-6.82869628,0.06924534,-0.06924531,3.65335970,-3.65335813
-2.94447224,11.44956910,-11.44956458,0.11240598,-0.11240591,0.85308255,-0.85308245,0.21316309,-0.21316290,2.48104134,-2.48104023,6.95561491,-6.95561195,0.06983799,-0.06983797,3.74077279,-3.74077148
-2.93846923,11.64267857,-11.64267487,0.11646965,-0.11646958,0.86123011,-0.86123006,0.22157149,-0.22157131,2.53801004,-2.53800910,7.06098238,-7.06097992,0.07014390,-0.07014389,3.81745576,-3.81745471
-2.93246623,11.80012200,-11.80011913,0.11998768,-0.11998762,0.86704475,-0.86704475,0.22897061,-0.22897044,2.58844269,-2.58844192,7.14428598,-7.14428402,0.07016148,-0.07016148,3.88299944,-3.88299866
-2.92646323,11.92172423,-11.92172218,0.12290959,-0.12290955,0.87049526,-0.87049532,0.23524173,-0.23524158,2.63226149,-2.63226090,7.20558751,-7.20558605,0.06989381,-0.06989382,3.93717373,-3.93717322
-2.92046023,12.00801005,-12.00800881,0.12519679,-0.12519675,0.87159847,-0.87159859,0.24028627,-0.24028614,2.66945223,-2.66945181,7.24546214,-7.24546117,0.06934834,-0.06934835,3.97991066,-3.97991042
-2.91445723,12.06010497,-12.06010449,0.12682371,-0.12682368,0.87041106,-0.87041124,0.24402862,-0.24402851,2.70004891,-2.70004866,7.26492001,-7.26491949,0.06853656,-0.06853658,4.01128530,-4.01128532
-2.90845423,12.07962583,-12.07962606,0.12777862,-0.12777860,0.86702144,-0.86702166,0.24641829,-0.24641821,2.72411940,-2.72411931,7.26531838,-7.26531827,0.06747367,-0.06747369,4.03149588,-4.03149616
-2.90245123,12.06856745,-12.06856834,0.12806403,-0.12806402,0.86154199,-0.86154227,0.24743143,-0.24743136,2.74175295,-2.74175302,7.24826878,-7.24826904,0.06617815,-0.06617818,4.04084446,-4.04084498
-2.89644822,12.02919088,-12.02919237,0.12769663,-0.12769663,0.85410215,-0.85410247,0.24707145,-0.24707141,2.75305063,-2.75305085,7.21554389,-7.21554447,0.06467136,-0.06467140,4.03971912,-4.03971987
-2.89044522,11.96391869,-11.96392072,0.12670682,-0.12670683,0.84484242,-0.84484278,0.24536895,-0.24536893,2.75811922,-2.75811958,7.16898851,-7.16898937,0.06297714,-0.06297718,4.02857859,-4.02857956
-2.88444222,11.87524184,-11.87524433,0.12513786,-0.12513787,0.83390973,-0.83391013,0.24238074,-0.24238074,2.75706899,-2.75706949,7.11043875,-7.11043985,0.06112131,-0.06112135,4.00794003,-4.00794119
-2.87843922,11.76564172,-11.76564462,0.12304453,-0.12304456,0.82145406,-0.82145449,0.23818809,-0.23818812,2.75001556,-2.75001620,7.04165284,-7.04165412,0.05913127,-0.05913131,3.97837011,-3.97837146
-2.87243622,11.63752990,-11.63753316,0.12049162,-0.12049165,0.80762638,-0.80762684,0.23289428,-0.23289432,2.73708546,-2.73708623,6.96425600,-6.96425745,0.05703552,-0.05703557,3.94047959,-3.94048111
-2.86643322,11.49320658,-11.49321014,0.11755195,-0.11755199,0.79257787,-0.79257835,0.22662147,-0.22662153,2.71842496,-2.71842585,6.87970125,-6.87970282,0.05486323,-0.05486329,3.89492086,-3.89492252
-2.86043022,11.33483771,-11.33484153,0.11430436,-0.11430440,0.77646016,-0.77646067,0.21950713,-0.21950721,2.69421141,-2.69421242,6.78924638,-6.78924806,0.05264378,-0.05264383,3.84238810,-3.84238990
-2.85442721,11.16444930,-11.16445334,0.11083139,-0.11083143,0.75942645,-0.75942697,0.21169999,-0.21170008,2.66466611,-2.66466722,6.69394705,-6.69394882,0.05040628,-0.05040634,3.78361914,-3.78362105
-2.84842421,10.98393649,-10.98394070,0.10721707,-0.10721711,0.74163315,-0.74163369,0.20335582,-0.20335592,2.63006740,-2.63006862,6.59466429,-6.59466614,0.04817920,-0.04817926,3.71939796,-3.71939996
-2.84242121,10.79508400,-10.79508837,0.10354455,-0.10354459,0.72324181,-0.72324236,0.19463310,-0.19463320,2.59076308,-2.59076439,6.49208438,-6.49208630,0.04598991,-0.04598997,3.65055707,-3.65055915
-2.83641821,10.59959401,-10.59959850,0.09989395,-0.09989399,0.70442096,-0.70442151,0.18568873,-0.18568884,2.54718062,-2.54718201,6.38674824,-6.38675023,0.04386430,-0.04386435,3.57797844,-3.57798057
-2.83041521,10.39911711,-10.39912169,0.09634026,-0.09634029,0.68534765,-0.68534821,0.17667399,-0.17667411,2.49983424,-2.49983570,6.27908700,-6.27908906,0.04182644,-0.04182648,3.50259214,-3.50259431
-2.82441221,10.19528222,-10.19528686,0.09295151,-0.09295155,0.66620831,-0.66620886,0.16773080,-0.16773091,2.44932792,-2.44932943,6.16946043,-6.16946256,0.03989823,-0.03989828,3.42537194,-3.42537411
-2.81840920,9.98972149,-9.98972616,0.08978719,-0.08978722,0.64719881,-0.64719936,0.15898837,-0.15898849,2.39635349,-2.39635504,6.05819472,-6.05819692,0.03809919,-0.03809924,3.34732708,-3.34732924
-2.81240620,9.78408689,-9.78409157,0.08689689,-0.08689691,0.62852354,-0.62852407,0.15056053,-0.15056064,2.34168356,-2.34168514,5.94561672,-5.94561899,0.03644619,-0.03644623,3.26949019,-3.26949232
-2.80640320,9.58005611,-9.58006077,0.08431936,-0.08431938,0.61039334,-0.61039386,0.14254348,-0.14254358,2.28615901,-2.28616060,5.83208200,-5.83208433,0.03495330,-0.03495333,3.19290107,-3.19290314
-2.80040020,9.37932625,-9.37933085,0.08208186,-0.08208187,0.59302243,-0.59302294,0.13501432,-0.13501442,2.23067133,-2.23067291,5.71799480,-5.71799719,0.03363168,-0.03363170,3.11858679,-3.11858878
-2.79439720,9.18359504,-9.18359957,0.08019983,-0.08019984,0.57662427,-0.57662475,0.12803018,-0.12803027,2.17614035,-2.17614191,5.60381896,-5.60382140,0.03248954,-0.03248956,3.04753868,-3.04754059
-2.78839420,8.99453042,-8.99453483,0.07867698,-0.07867698,0.56140647,-0.56140693,0.12162802,-0.12162810,2.12348821,-2.12348973,5.49007925,-5.49008173,0.03153213,-0.03153214,2.98068716,-2.98068896
-2.78239120,8.81373007,-8.81373434,0.07750562,-0.07750561,0.54756514,-0.54756557,0.11582505,-0.11582513,2.07361060,-2.07361207,5.37735379,-5.37735630,0.03076181,-0.03076182,2.91887535,-2.91887703
-2.77638819,8.64267379,-8.64267789,0.07666734,-0.07666733,0.53527870,-0.53527910,0.11061974,-0.11061982,2.02734654,-2.02734794,5.26625868,-5.26626119,0.03017814,-0.03017814,2.86283298,-2.86283453
-2.77038519,8.48267197,-8.48267587,0.07613399,-0.07613398,0.52470160,-0.52470197,0.10599338,-0.10599345,1.98544817,-1.98544949,5.15742648,-5.15742898,0.02977804,-0.02977804,2.81315173,-2.81315314
-2.76438219,8.33481383,-8.33481751,0.07586888,-0.07586886,0.51595822,-0.51595855,0.10191199,-0.10191205,1.94855194,-1.94855317,5.05148092,-5.05148338,0.02955600,-0.02955599,2.77026348,-2.77026475
-2.75837919,8.19991942,-8.19992286,0.07582817,-0.07582815,0.50913727,-0.50913757,0.09832869,-0.09832874,1.91715259,-1.91715373,4.94900997,-4.94901237,0.02950427,-0.02950426,2.73442273,-2.73442386
-2.75237619,8.07849894,-8.07850213,0.07596245,-0.07596242,0.50428707,-0.50428733,0.09518624,-0.09518629,1.89158134,-1.89158238,4.85053985,-4.85054218,0.02961318,-0.02961317,2.70569422,-2.70569521
-2.74637319,7.97072271,-7.97072565,0.07621839,-0.07621837,0.50141183,-0.50141206,0.09241980,-0.09241985,1.87198924,-1.87199018,4.75651203,-4.75651427,0.02987139,-0.02987137,2.68394675,-2.68394761
-2.74037019,7.87640437,-7.87640706,0.07654053,-0.07654050,0.50046941,-0.50046961,0.08995973,-0.08995977,1.85833683,-1.85833768,4.66726519,-4.66726733,0.03026623,-0.03026620,2.66885368,-2.66885441
-2.73436718,7.79499899,-7.79500144,0.07687294,-0.07687292,0.50137055,-0.50137071,0.08773429,-0.08773433,1.85039053,-1.85039128,4.58302337,-4.58302538,0.03078401,-0.03078398,2.65990039,-2.65990102
-2.72836418,7.72561683,-7.72561904,0.07716101,-0.07716099,0.50397972,-0.50397985,0.08567232,-0.08567237,1.84772618,-1.84772685,4.50389118,-4.50389307,0.03141038,-0.03141035,2.65639866,-2.65639920
-2.72236118,7.66705250,-7.66705450,0.07735294,-0.07735293,0.50811772,-0.50811782,0.08370564,-0.08370570,1.84973982,-1.84974041,4.42985628,-4.42985804,0.03213068,-0.03213064,2.65750747,-2.65750794
-2.71635818,7.61782827,-7.61783008,0.07740129,-0.07740128,0.51356586,-0.51356594,0.08177122,-0.08177127,1.85566516,-1.85566569,4.36079856,-4.36080019,0.03293023,-0.03293019,2.66225950,-2.66225991
-2.71035518,7.57624922,-7.57625087,0.07726418,-0.07726418,0.52007165,-0.52007171,0.07981293,-0.07981298,1.86459745,-1.86459793,4.29650515,-4.29650665,0.03379470,-0.03379466,2.66959222,-2.66959259
-2.70435218,7.54046747,-7.54046899,0.07690640,-0.07690640,0.52735585,-0.52735589,0.07778303,-0.07778309,1.87552249,-1.87552293,4.23668979,-4.23669117,0.03471035,-0.03471031,2.67838237,-2.67838271
-2.69834917,7.50855192,-7.50855333,0.07630013,-0.07630014,0.53512042,-0.53512045,0.07564320,-0.07564327,1.88734990,-1.88735033,4.18101493,-4.18101619,0.03566431,-0.03566427,2.68748228,-2.68748263
-2.69234617,7.47855978,-7.47856113,0.07542558,-0.07542560,0.54305733,-0.54305735,0.07336517,-0.07336524,1.89894930,-1.89894972,4.12911452,-4.12911567,0.03664476,-0.03664472,2.69575665,-2.69575701
-2.68634317,7.44860617,-7.44860747,0.07427116,-0.07427119,0.55085761,-0.55085762,0.07093091,-0.07093100,1.90918777,-1.90918819,4.08061589,-4.08061694,0.03764106,-0.03764102,2.70211803,-2.70211841
-2.68034017,7.41692808,-7.41692935,0.07283355,-0.07283358,0.55822038,-0.55822038,0.06833257,-0.06833265,1.91696735,-1.91696779,4.03515886,-4.03515981,0.03864385,-0.03864380,2.70555976,-2.70556019
-2.67433717,7.38193980,-7.38194108,0.07111737,-0.07111741,0.56486148,-0.56486148,0.06557186,-0.06557196,1.92126092,-1.92126139,3.99241078,-3.99241164,0.03964503,-0.03964498,2.70518499,-2.70518547
-2.66833417,7.34227724,-7.34227853,0.06913474,-0.06913479,0.57052134,-0.57052134,0.06265939,-0.06265949,1.92114512,-1.92114562,3.95207670,-3.95207749,0.04063772,-0.04063768,2.70023060,-2.70023114
-2.66233117,7.29682950,-7.29683083,0.06690456,-0.06690462,0.57497166,-0.57497167,0.05961355,-0.05961364,1.91582905,-1.91582959,3.91390410,-3.91390482,0.04161614,-0.04161609,2.69008543,-2.69008603
-2.65632816,7.24475708,-7.24475845,0.06445167,-0.06445173,0.57802088,-0.57802089,0.05645930,-0.05645940,1.90467770,-1.90467830,3.87768232,-3.87768299,0.04257540,-0.04257536,2.67430211,-2.67430277
-2.65032516,7.18549679,-7.18549821,0.06180584,-0.06180590,0.57951794,-0.57951796,0.05322692,-0.05322702,1.88722936,-1.88723001,3.84323742,-3.84323804,0.04351133,-0.04351129,2.65260249,-2.65260322
-2.64432216,7.11875449,-7.11875596,0.05900076,-0.05900083,0.57935454,-0.57935457,0.04995054,-0.04995065,1.86320637,-1.86320707,3.81042340,-3.81042397,0.04442022,-0.04442018,2.62487681,-2.62487759
-2.63831916,7.04448746,-7.04448898,0.05607297,-0.05607304,0.57746563,-0.57746566,0.04666688,-0.04666698,1.83251919,-1.83251994,3.77911128,-3.77911181,0.04529855,-0.04529851,2.59117699,-2.59117783
-2.63231616,6.96287892,-6.96288050,0.05306083,-0.05306090,0.57382835,-0.57382839,0.04341388,-0.04341399,1.79526376,-1.79526456,3.74917769,-3.74917819,0.04614282,-0.04614278,2.55170502,-2.55170591
-2.62631316,6.87430742,-6.87430905,0.05000352,-0.05000360,0.56845953,-0.56845958,0.04022960,-0.04022970,1.75171264,-1.75171349,3.72049464,-3.72049512,0.04694930,-0.04694926,2.50679717,-2.50679810
-2.62031016,6.77931420,-6.77931588,0.04694023,-0.04694031,0.56141197,-0.56141203,0.03715117,-0.03715127,1.70230057,-1.70230145,3.69292227,-3.69292274,0.04771393,-0.04771390,2.45690537,-2.45690634
-2.61430715,6.67857151,-6.67857322,0.04390939,-0.04390946,0.55276972,-0.55276979,0.03421401,-0.03421410,1.64760530,-1.64760622,3.66630577,-3.66630624,0.04843226,-0.04843223,2.40257680,-2.40257780
-2.60830415,6.57285442,-6.57285618,0.04094810,-0.04094817,0.54264284,-0.54264292,0.03145118,-0.03145127,1.58832492,-1.58832585,3.64047776,-3.64047824,0.04909944,-0.04909941,2.34443294,-2.34443396
-2.60230115,6.46301844,-6.46302025,0.03809175,-0.03809182,0.53116171,-0.53116181,0.02889302,-0.02889310,1.52525262,-1.52525357,3.61526662,-3.61526711,0.04971036,-0.04971033,2.28314922,-2.28315026
-2.59629815,6.34998420,-6.34998605,0.03537372,-0.03537379,0.51847148,-0.51847159,0.02656688,-0.02656696,1.45925033,-1.45925129,3.59051076,-3.59051128,0.05025982,-0.05025980,2.21943619,-2.21943724
-2.59029515,6.23473006,-6.23473195,0.03282534,-0.03282541,0.50472671,-0.50472683,0.02449715,-0.02449721,1.39122218,-1.39122314,3.56607844,-3.56607899,0.05074282,-0.05074280,2.15402291,-2.15402396
-2.58429215,6.11829231,-6.11829423,0.03047587,-0.03047593,0.49008657,-0.49008671,0.02270534,-0.02270539,1.32208903,-1.32208997,3.54189189,-3.54189248,0.05115489,-0.05115487,2.08764320,-2.08764426
-2.57828914,6.00177208,-6.00177402,0.02835266,-0.02835271,0.47471083,-0.47471098,0.02121033,-0.02121038,1.25276487,-1.25276579,3.51795425,-3.51795488,0.05149245,-0.05149243,2.02102486,-2.02102591
-2.57228614,5.88634708,-5.88634904,0.02648136,-0.02648141,0.45875655,-0.45875671,0.02002874,-0.02002878,1.18413593,-1.18413682,3.49437722,-3.49437789,0.05175323,-0.05175322,1.95488181,-1.95488284
-2.56628314,5.77328587,-5.77328783,0.02488617,-0.02488621,0.44237572,-0.44237590,0.01917522,-0.01917525,1.11704284,-1.11704369,3.47140718,-3.47140789,0.05193664,-0.05193663,1.88990899,-1.88991000
-2.56028014,5.66396179,-5.66396373,0.02359007,-0.02359009,0.42571375,-0.42571395,0.01866286,-0.01866288,1.05226633,-1.05226713,3.44944736,-3.44944809,0.05204409,-0.05204409,1.82677939,-1.82678038
-2.55427714,5.55986354,-5.55986543,0.02261497,-0.02261499,0.40890867,-0.40890888,0.01850347,-0.01850348,0.99051634,-0.99051709,3.42907360,-3.42907434,0.05207930,-0.05207930,1.76614259,-1.76614355
-2.54827414,5.46259951,-5.46260133,0.02198191,-0.02198192,0.39209093,-0.39209115,0.01870785,-0.01870785,0.93242450,-0.93242520,3.41104177,-3.41104250,0.05204840,-0.05204840,1.70862401,-1.70862492
-2.54227114,5.37389311,-5.37389482,0.02171095,-0.02171095,0.37538371,-0.37538395,0.01928587,-0.01928586,0.87853962,-0.87854025,3.39628485,-3.39628553,0.05196000,-0.05196000,1.65482413,-1.65482500
-2.53626813,5.29556696,-5.29556851,0.02182108,-0.02182107,0.35890343,-0.35890368,0.02024649,-0.02024647,0.82932571,-0.82932627,3.38589861,-3.38589922,0.05182513,-0.05182514,1.60531695,-1.60531775
-2.53026513,5.22951462,-5.22951597,0.02232989,-0.02232987,0.34276034,-0.34276060,0.02159757,-0.02159754,0.78516209,-0.78516258,3.38111540,-3.38111591,0.05165696,-0.05165696,1.56064688,-1.56064761
-2.52426213,5.17765925,-5.17766034,0.02325310,-0.02325307,0.32705897,-0.32705924,0.02334557,-0.02334552,0.74634494,-0.74634535,3.38326609,-3.38326645,0.05147043,-0.05147044,1.52132379,-1.52132444
-2.51825913,5.14189966,-5.14190044,0.02460393,-0.02460389,0.31189840,-0.31189867,0.02549504,-0.02549499,0.71308982,-0.71309014,3.39373115,-3.39373133,0.05128179,-0.05128180,1.48781589,-1.48781644
-2.51225613,5.12404531,-5.12404573,0.02639227,-0.02639222,0.29737214,-0.29737241,0.02804807,-0.02804801,0.68553461,-0.68553485,3.41388280,-3.41388276,0.05110793,-0.05110794,1.46054027,-1.46054071
-2.50625313,5.12574265,-5.12574267,0.02862383,-0.02862377,0.28356756,-0.28356783,0.03100348,-0.03100341,0.66374262,-0.66374277,3.44502037,-3.44502007,0.05096574,-0.05096575,1.43985153,-1.43985186
-2.50025013,5.14839613,-5.14839570,0.03129912,-0.03129904,0.27056504,-0.27056531,0.03435610,-0.03435602,0.64770538,-0.64770544,3.48830207,-3.48830148,0.05087134,-0.05087135,1.42602885,-1.42602905
-2.49424712,5.19308800,-5.19308710,0.03441241,-0.03441232,0.25843667,-0.25843693,0.03809587,-0.03809577,0.63734529,-0.63734526,3.54467662,-3.54467572,0.05083932,-0.05083933,1.41926207,-1.41926213
-2.48824412,5.26050140,-5.26049999,0.03795081,-0.03795070,0.24724465,-0.24724490,0.04220702,-0.04220692,0.63251788,-0.63251777,3.61481853,-3.61481729,0.05088205,-0.05088206,1.41963786,-1.41963778
-2.48224112,5.35085148,-5.35084956,0.04189326,-0.04189315,0.23703965,-0.23703988,0.04666737,-0.04666726,0.63301393,-0.63301372,3.69907073,-3.69906915,0.05100900,-0.05100900,1.42712666,-1.42712644
-2.47623812,5.46382943,-5.46382699,0.04620990,-0.04620978,0.22785904,-0.22785926,0.05144763,-0.05144750,0.63856160,-0.63856132,3.79739843,-3.79739651,0.05122615,-0.05122615,1.44157159,-1.44157123
-2.47023512,5.59856368,-5.59856075,0.05086145,-0.05086131,0.21972532,-0.21972553,0.05651098,-0.05651085,0.64882907,-0.64882870,3.90935745,-3.90935518,0.05153563,-0.05153563,1.46268021,-1.46267971
-2.46423212,5.75360218,-5.75359879,0.05579901,-0.05579887,0.21264485,-0.21264503,0.06181288,-0.06181275,0.66342767,-0.66342723,4.03407975,-4.03407718,0.05193542,-0.05193542,1.49002007,-1.49001945
-2.45822911,5.92691852,-5.92691471,0.06096418,-0.06096404,0.20660688,-0.20660704,0.06730114,-0.06730100,0.68191626,-0.68191575,4.17027840,-4.17027554,0.05241925,-0.05241924,1.52301883,-1.52301809
