energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.32866433,0.56347805,0.00070804,0.01275480,0.09239468,0.26255300,0.00301922,0.16642514,0.17186633,0.13410628
-3.32266133,0.54283985,0.00066697,0.01220065,0.08564005,0.24270653,0.00290379,0.15587971,0.17606678,0.13620720
-3.31665833,0.52681465,0.00063398,0.01163830,0.07957765,0.22583250,0.00282178,0.14548281,0.18186123,0.13925247
-3.31065533,0.51556869,0.00060910,0.01108004,0.07423981,0.21198134,0.00277297,0.13537955,0.18927387,0.14327120
-3.30465233,0.50916068,0.00059220,0.01053800,0.06964250,0.20114151,0.00275629,0.12570782,0.19829085,0.14826738
-3.29864932,0.50754645,0.00058295,0.01002397,0.06578673,0.19324617,0.00276992,0.11659680,0.20886004,0.15421916
-3.29264632,0.51058618,0.00058087,0.00954920,0.06266037,0.18818070,0.00281137,0.10816590,0.22089216,0.16107905
-3.28664332,0.51805442,0.00058534,0.00912430,0.06024013,0.18579098,0.00287754,0.10052412,0.23426330,0.16877517
-3.28064032,0.52965241,0.00059562,0.00875910,0.05849382,0.18589216,0.00296484,0.09376970,0.24881896,0.17721352
-3.27463732,0.54502265,0.00061087,0.00846263,0.05738268,0.18827757,0.00306932,0.08799016,0.26437962,0.18628133
-3.26863432,0.56376532,0.00063017,0.00824308,0.05686379,0.19272768,0.00318677,0.08326260,0.28074778,0.19585142
-3.26263132,0.58545625,0.00065258,0.00810786,0.05689250,0.19901887,0.00331289,0.07965414,0.29771634,0.20578745
-3.25662831,0.60966579,0.00067712,0.00806357,0.05742478,0.20693188,0.00344336,0.07722247,0.31507809,0.21594995
-3.25062531,0.63597826,0.00070280,0.00811611,0.05841945,0.21625963,0.00357405,0.07601637,0.33263609,0.22620288
-3.24462231,0.66401108,0.00072871,0.00827066,0.05984019,0.22681450,0.00370110,0.07607613,0.35021449,0.23642048
-3.23861931,0.69343305,0.00075394,0.00853174,0.06165736,0.23843456,0.00382107,0.07743380,0.36766943,0.24649422
-3.23261631,0.72398100,0.00077770,0.00890322,0.06384944,0.25098889,0.00393103,0.08011309,0.38489948,0.25633931
-3.22661331,0.75547392,0.00079929,0.00938829,0.06640415,0.26438159,0.00402871,0.08412901,0.40185511,0.26590067
-3.22061031,0.78782402,0.00081812,0.00998938,0.06931912,0.27855448,0.00411251,0.08948714,0.41854669,0.27515797
-3.21460730,0.82104399,0.00083376,0.01070810,0.07260211,0.29348817,0.00418162,0.09618257,0.43505054,0.28412940
-3.20860430,0.85524985,0.00084591,0.01154507,0.07627073,0.30920162,0.00423601,0.10419853,0.45151241,0.29287392
-3.20260130,0.89065905,0.00085442,0.01249979,0.08035170,0.32574988,0.00427645,0.11350479,0.46814818,0.30149188
-3.19659830,0.92758368,0.00085932,0.01357043,0.08487954,0.34322014,0.00430450,0.12405595,0.48524145,0.31012374
-3.19059530,0.96641856,0.00086077,0.01475367,0.08989486,0.36172608,0.00432240,0.13578975,0.50313769,0.31894695
-3.18459230,1.00762469,0.00085910,0.01604447,0.09544215,0.38140071,0.00433307,0.14862547,0.52223518,0.32817091
-3.17858929,1.05170823,0.00085475,0.01743592,0.10156721,0.40238778,0.00433993,0.16246275,0.54297257,0.33803019
-3.17258629,1.09919594,0.00084829,0.01891913,0.10831437,0.42483206,0.00434678,0.17718070,0.56581359,0.34877620
-3.16658329,1.15060767,0.00084039,0.02048309,0.11572340,0.44886890,0.00435768,0.19263780,0.59122918,0.36066746
-3.16058029,1.20642711,0.00083177,0.02211472,0.12382640,0.47461338,0.00437678,0.20867230,0.61967764,0.37395901
-3.15457729,1.26707189,0.00082323,0.02379887,0.13264475,0.50214948,0.00440811,0.22510362,0.65158350,0.38889115
-3.14857429,1.33286429,0.00081554,0.02551848,0.14218622,0.53151980,0.00445546,0.24173439,0.68731602,0.40567805
-3.14257129,1.40400378,0.00080948,0.02725476,0.15244236,0.56271617,0.00452221,0.25835345,0.72716799,0.42449663
-3.13656828,1.48054268,0.00080578,0.02898754,0.16338637,0.59567183,0.00461114,0.27473957,0.77133592,0.44547629
-3.13056528,1.56236618,0.00080511,0.03069559,0.17497147,0.63025531,0.00472437,0.29066585,0.81990256,0.46868971
-3.12456228,1.64917765,0.00080803,0.03235705,0.18712998,0.66626668,0.00486321,0.30590463,0.87282243,0.49414539
-3.11855928,1.74049019,0.00081500,0.03394993,0.19977306,0.70343613,0.00502808,0.32023278,0.92991141,0.52178216
-3.11255628,1.83562510,0.00082633,0.03545257,0.21279129,0.74142546,0.00521852,0.33343713,0.99084091,0.55146599
-3.10655328,1.93371756,0.00084222,0.03684418,0.22605602,0.77983219,0.00543316,0.34531979,1.05513720,0.58298936
-3.10055028,2.03372979,0.00086268,0.03810534,0.23942158,0.81819658,0.00566973,0.35570325,1.12218618,0.61607334
-3.09454727,2.13447141,0.00088761,0.03921841,0.25272817,0.85601118,0.00592516,0.36443488,1.19124373,0.65037235
-3.08854427,2.23462653,0.00091673,0.04016804,0.26580551,0.89273288,0.00619569,0.37139081,1.26145142,0.68548164
-3.08254127,2.33278677,0.00094967,0.04094144,0.27847702,0.92779691,0.00647695,0.37647894,1.33185732,0.72094715
-3.07653827,2.42748926,0.00098591,0.04152871,0.29056448,0.96063236,0.00676415,0.37964097,1.40144101,0.75627765
-3.07053527,2.51725809,0.00102483,0.04192304,0.30189286,0.99067878,0.00705226,0.38085346,1.46914223,0.79095853
-3.06453227,2.60064790,0.00106577,0.04212077,0.31229540,1.01740310,0.00733612,0.38012781,1.53389185,0.82446698
-3.05852926,2.67628776,0.00110798,0.04212148,0.32161840,1.04031628,0.00761068,0.37750923,1.59464398,0.85628770
-3.05252626,2.74292371,0.00115070,0.04192792,0.32972578,1.05898905,0.00787116,0.37307476,1.65040802,0.88592882
-3.04652326,2.79945813,0.00119320,0.04154583,0.33650314,1.07306604,0.00811318,0.36693049,1.70027908,0.91293709
-3.04052026,2.84498430,0.00123473,0.04098381,0.34186107,1.08227773,0.00833290,0.35920804,1.74346565,0.93691184
-3.03451726,2.87881462,0.00127463,0.04025300,0.34573764,1.08644977,0.00852716,0.35006053,1.77931309,0.95751706
-3.02851426,2.90050123,0.00131231,0.03936684,0.34809994,1.08550906,0.00869350,0.33965812,1.80732211,0.97449099
-3.02251126,2.90984811,0.00134724,0.03834073,0.34894458,1.07948658,0.00883028,0.32818340,1.82716123,0.98765292
-3.01650825,2.90691407,0.00137903,0.03719166,0.34829711,1.06851669,0.00893660,0.31582664,1.83867282,0.99690663
-3.01050525,2.89200656,0.00140737,0.03593789,0.34621043,1.05283285,0.00901236,0.30278126,1.84187256,1.00224070
-3.00450225,2.86566658,0.00143207,0.03459862,0.34276224,1.03276016,0.00905815,0.28923938,1.83694233,1.00372531
-2.99849925,2.82864543,0.00145304,0.03319365,0.33805166,1.00870488,0.00907520,0.27538783,1.82421709,1.00150602
-2.99249625,2.78187453,0.00147026,0.03174312,0.33219526,0.98114148,0.00906530,0.26140455,1.80416660,0.99579472
-2.98649325,2.72642983,0.00148383,0.03026721,0.32532249,0.95059780,0.00903065,0.24745547,1.77737290,0.98685842
-2.98049025,2.66349252,0.00149388,0.02878597,0.31757109,0.91763903,0.00897377,0.23369200,1.74450484,0.97500630
-2.97448724,2.59430807,0.00150058,0.02731914,0.30908231,0.88285116,0.00889740,0.22024910,1.70629111,0.96057595
-2.96848424,2.52014565,0.00150414,0.02588599,0.29999649,0.84682470,0.00880439,0.20724388,1.66349303,0.94391948
-2.96248124,2.44225976,0.00150476,0.02450529,0.29044906,0.81013937,0.00869762,0.19477492,1.61687861,0.92539018
-2.95647824,2.36185595,0.00150260,0.02319528,0.28056709,0.77335029,0.00857994,0.18292209,1.56719897,0.90533058
-2.95047524,2.28006204,0.00149781,0.02197360,0.27046669,0.73697637,0.00845410,0.17174694,1.51516822,0.88406233
-2.94447224,2.19790599,0.00149050,0.02085741,0.26025117,0.70149109,0.00832280,0.16129357,1.46144754,0.86187858
-2.93846923,2.11630105,0.00148069,0.01986339,0.25001010,0.66731602,0.00818861,0.15158999,1.40663392,0.83903897
-2.93246623,2.03603840,0.00146838,0.01900777,0.23981923,0.63481721,0.00805406,0.14264978,1.35125371,0.81576740
-2.92646323,1.95778704,0.00145350,0.01830644,0.22974116,0.60430410,0.00792163,0.13447407,1.29576080,0.79225258
-2.92046023,1.88210017,0.00143594,0.01777493,0.21982672,0.57603102,0.00779385,0.12705371,1.24053905,0.76865105
-2.91445723,1.80942703,0.00141555,0.01742839,0.21011677,0.55020069,0.00767327,0.12037149,1.18590814,0.74509230
-2.90845423,1.74012875,0.00139217,0.01728155,0.20064443,0.52696929,0.00756257,0.11440439,1.13213224,0.72168543
-2.90245123,1.67449683,0.00136564,0.01734854,0.19143742,0.50645259,0.00746456,0.10912573,1.07943026,0.69852675
-2.89644822,1.61277234,0.00133581,0.01764273,0.18252040,0.48873255,0.00738219,0.10450705,1.02798689,0.67570781
-2.89044522,1.55516453,0.00130257,0.01817644,0.17391707,0.47386376,0.00731852,0.10051981,0.97796343,0.65332298
-2.88444222,1.50186728,0.00126588,0.01896056,0.16565196,0.46187938,0.00727673,0.09713668,0.92950750,0.63147622
-2.87843922,1.45307225,0.00122574,0.02000413,0.15775184,0.45279599,0.00726000,0.09433249,0.88276111,0.61028643
-2.87243622,1.40897786,0.00118225,0.02131386,0.15024647,0.44661715,0.00727144,0.09208474,0.83786635,0.58989107
-2.86643322,1.36979367,0.00113559,0.02289363,0.14316897,0.44333546,0.00731400,0.09037373,0.79496881,0.57044777
-2.86043022,1.33573994,0.00108602,0.02474393,0.13655556,0.44293311,0.00739032,0.08918235,0.75421825,0.55213394
-2.85442721,1.30704289,0.00103389,0.02686137,0.13044486,0.44538100,0.00750259,0.08849548,0.71576708,0.53514428
-2.84842421,1.28392599,0.00097963,0.02923819,0.12487674,0.45063671,0.00765243,0.08829918,0.67976672,0.51968666
-2.84242121,1.26659841,0.00092373,0.03186194,0.11989100,0.45864159,0.00784074,0.08857974,0.64636250,0.50597641
-2.83641821,1.25524159,0.00086673,0.03471517,0.11552569,0.46931744,0.00806763,0.08932259,0.61568749,0.49422964
-2.83041521,1.24999520,0.00080919,0.03777536,0.11181554,0.48256317,0.00833230,0.09051128,0.58785613,0.48465594
-2.82441221,1.25094374,0.00075172,0.04101498,0.10879035,0.49825200,0.00863299,0.09212660,0.56295793,0.47745087
-2.81840920,1.25810469,0.00069488,0.04440175,0.10647358,0.51622950,0.00896698,0.09414582,0.54105208,0.47278887
-2.81240620,1.27141952,0.00063925,0.04789912,0.10488120,0.53631282,0.00933063,0.09654230,0.52216326,0.47081679
-2.80640320,1.29074796,0.00058533,0.05146692,0.10402086,0.55829155,0.00971941,0.09928533,0.50627892,0.47164845
-2.80040020,1.31586614,0.00053360,0.05506220,0.10389134,0.58193007,0.01012803,0.10234035,0.49334836,0.47536044
-2.79439720,1.34646880,0.00048446,0.05864027,0.10448247,0.60697166,0.01055059,0.10566952,0.48328347,0.48198933
-2.78839420,1.38217523,0.00043822,0.06215578,0.10577527,0.63314406,0.01098076,0.10923254,0.47596121,0.49153016
-2.78239120,1.42253869,0.00039513,0.06556398,0.10774250,0.66016639,0.01141194,0.11298774,0.47122739,0.50393635
-2.77638819,1.46705859,0.00035537,0.06882193,0.11034932,0.68775691,0.01183747,0.11689343,0.46890160,0.51912071
-2.77038519,1.51519454,0.00031900,0.07188968,0.11355422,0.71564144,0.01225086,0.12090922,0.46878286,0.53695743
-2.76438219,1.56638148,0.00028604,0.07473145,0.11730999,0.74356170,0.01264595,0.12499744,0.47065554,0.55728480
-2.75837919,1.62004479,0.00025644,0.07731658,0.12156475,0.77128336,0.01301709,0.12912445,0.47429528,0.57990848
-2.75237619,1.67561467,0.00023007,0.07962033,0.12626290,0.79860307,0.01335926,0.13326179,0.47947438,0.60460489
-2.74637319,1.73253885,0.00020676,0.08162452,0.13134601,0.82535433,0.01366821,0.13738704,0.48596662,0.63112492
-2.74037019,1.79029325,0.00018631,0.08331780,0.13675356,0.85141169,0.01394051,0.14148447,0.49355106,0.65919740
-2.73436718,1.84839009,0.00016848,0.08469581,0.14242363,0.87669319,0.01417354,0.14554527,0.50201495,0.68853265
-2.72836418,1.90638329,0.00015302,0.08576099,0.14829334,0.90116088,0.01436555,0.14956750,0.51115562,0.71882586
-2.72236118,1.96387151,0.00013967,0.08652221,0.15429927,0.92481943,0.01451551,0.15355568,0.52078148,0.74976045
-2.71635818,2.02049876,0.00012818,0.08699415,0.16037782,0.94771311,0.01462314,0.15752010,0.53071234,0.78101163
-2.71035518,2.07595342,0.00011830,0.08719657,0.16646551,0.96992117,0.01468872,0.16147585,0.54077923,0.81225001
-2.70435218,2.12996595,0.00010981,0.08715343,0.17249935,0.99155207,0.01471302,0.16544173,0.55082396,0.84314569
-2.69834917,2.18230598,0.00010250,0.08689190,0.17841727,1.01273689,0.01469721,0.16943897,0.56069873,0.87337278
-2.69234617,2.23277938,0.00009619,0.08644143,0.18415865,1.03362226,0.01464270,0.17348995,0.57026597,0.90261438
-2.68634317,2.28122567,0.00009073,0.08583280,0.18966503,1.05436314,0.01455108,0.17761694,0.57939853,0.93056809
-2.68034017,2.32751617,0.00008599,0.08509719,0.19488090,1.07511582,0.01442403,0.18184092,0.58798043,0.95695196
-2.67433717,2.37155295,0.00008189,0.08426546,0.19975471,1.09603132,0.01426330,0.18618043,0.59590807,0.98151065
-2.66833417,2.41326846,0.00007835,0.08336739,0.20423986,1.11724942,0.01407063,0.19065073,0.60309195,1.00402154
-2.66233117,2.45262577,0.00007533,0.08243118,0.20829578,1.13889334,0.01384782,0.19526292,0.60945860,1.02430051
-2.65632816,2.48961871,0.00007280,0.08148298,0.21188898,1.16106503,0.01359668,0.20002333,0.61495263,1.04220701
-2.65032516,2.52427161,0.00007076,0.08054653,0.21499392,1.18384117,0.01331911,0.20493298,0.61953861,1.05764790
-2.64432216,2.55663790,0.00006921,0.07964295,0.21759374,1.20726962,0.01301711,0.20998715,0.62320248,1.07057993
-2.63831916,2.58679710,0.00006817,0.07879054,0.21968067,1.23136619,0.01269286,0.21517501,0.62595220,1.08101020
-2.63231616,2.61484966,0.00006767,0.07800462,0.22125611,1.25611175,0.01234873,0.22047933,0.62781750,1.08899467
-2.62631316,2.64090936,0.00006772,0.07729743,0.22233027,1.28144943,0.01198732,0.22587610,0.62884841,1.09463437
-2.62031016,2.66509326,0.00006835,0.07667800,0.22292148,1.30728198,0.01161144,0.23133435,0.62911269,1.09806938
-2.61430715,2.68750932,0.00006958,0.07615200,0.22305500,1.33346925,0.01122415,0.23681582,0.62869189,1.09947084
-2.60830415,2.70824213,0.00007142,0.07572168,0.22276153,1.35982603,0.01082866,0.24227478,0.62767646,1.09903114
-2.60230115,2.72733757,0.00007385,0.07538564,0.22207542,1.38612031,0.01042833,0.24765793,0.62615994,1.09695285
-2.59629815,2.74478722,0.00007687,0.07513879,0.22103262,1.41207233,0.01002654,0.25290438,0.62423252,1.09343695
-2.59029515,2.76051375,0.00008044,0.07497223,0.21966860,1.43735471,0.00962663,0.25794590,0.62197450,1.08867098
-2.58429215,2.77435843,0.00008452,0.07487322,0.21801631,1.46159396,0.00923177,0.26270735,0.61944990,1.08281785
-2.57828914,2.78607192,0.00008905,0.07482528,0.21610425,1.48437374,0.00884487,0.26710750,0.61670078,1.07600595
-2.57228614,2.79530950,0.00009396,0.07480833,0.21395487,1.50524011,0.00846848,0.27106013,0.61374261,1.06832129
-2.56628314,2.80163150,0.00009915,0.07479906,0.21158342,1.52370892,0.00810471,0.27447554,0.61056106,1.05980208
-2.56028014,2.80450966,0.00010452,0.07477135,0.20899714,1.53927549,0.00775513,0.27726243,0.60711051,1.05043621
-2.55427714,2.80333949,0.00010996,0.07469688,0.20619518,1.55142637,0.00742076,0.27933013,0.60331443,1.04016191
-2.54827414,2.79745862,0.00011535,0.07454597,0.20316889,1.55965307,0.00710202,0.28059113,0.59906778,1.02887147
-2.54227114,2.78617043,0.00012057,0.07428838,0.19990281,1.56346725,0.00679880,0.28096382,0.59424113,1.01641802
-2.53626813,2.76877211,0.00012549,0.07389437,0.19637603,1.56241699,0.00651041,0.28037535,0.58868665,1.00262487
-2.53026513,2.74458587,0.00013000,0.07333570,0.19256403,1.55610323,0.00623575,0.27876445,0.58224535,0.98729701
-2.52426213,2.71299162,0.00013398,0.07258672,0.18844081,1.54419594,0.00597330,0.27608413,0.57475536,0.97023399
-2.51825913,2.67345952,0.00013731,0.07162538,0.18398112,1.52644896,0.00572129,0.27230407,0.56606076,0.95124360
-2.51225613,2.62558065,0.00013992,0.07043413,0.17916279,1.50271292,0.00547781,0.26741257,0.55602038,0.93015541
-2.50625313,2.56909394,0.00014172,0.06900076,0.17396893,1.47294539,0.00524088,0.26141796,0.54451621,0.90683350
-2.50025013,2.50390801,0.00014266,0.06731895,0.16838986,1.43721778,0.00500861,0.25434940,0.53146081,0.88118757
-2.49424712,2.43011647,0.00014270,0.06538866,0.16242470,1.39571836,0.00477928,0.24625690,0.51680345,0.85318197
-2.48824412,2.34800595,0.00014182,0.06321630,0.15608251,1.34875126,0.00455145,0.23721068,0.50053449,0.82284199
-2.48224112,2.25805622,0.00014003,0.06081460,0.14938291,1.29673134,0.00432399,0.22729976,0.48268796,0.79025731
-2.47623812,2.16093242,0.00013735,0.05820225,0.14235616,1.24017506,0.00409617,0.21662985,0.46334209,0.75558228
-2.47023512,2.05746976,0.00013385,0.05540333,0.13504275,1.17968764,0.00386767,0.20532071,0.44261783,0.71903325
-2.46423212,1.94865153,0.00012957,0.05244655,0.12749240,1.11594729,0.00363856,0.19350295,0.42067559,0.68088310
-2.45822911,1.83558147,0.00012461,0.04936427,0.11976275,1.04968682,0.00340932,0.18131452,0.39771020,0.64145336
-2.45222611,1.71945197,0.00011908,0.04619149,0.11191755,0.98167381,0.00318077,0.16889705,0.37394469,0.60110445
-2.44622311,1.60150979,0.00011308,0.04296473,0.10402477,0.91269002,0.00295406,0.15639208,0.34962293,0.56022457
-2.44022011,1.48302074,0.00010674,0.03972092,0.09615442,0.84351096,0.00273057,0.14393743,0.32500187,0.51921792
-2.43421711,1.36523525,0.00010018,0.03649631,0.08837645,0.77488646,0.00251187,0.13166395,0.30034342,0.47849287
-2.42821411,1.24935618,0.00009356,0.03332554,0.08075872,0.70752308,0.00229967,0.11969249,0.27590676,0.43845066
-2.42221111,1.13651024,0.00008701,0.03024072,0.07336508,0.64206892,0.00209575,0.10813151,0.25194111,0.39947519
-2.41620810,1.02772417,0.00008067,0.02727079,0.06625377,0.57910135,0.00190187,0.09707519,0.22867942,0.36192432
-2.41020510,0.92390636,0.00007470,0.02444097,0.05947614,0.51911801,0.00171982,0.08660218,0.20633322,0.32612304
-2.40420210,0.82583436,0.00006923,0.02177244,0.05307572,0.46253117,0.00155129,0.07677492,0.18508869,0.29235864
-2.39819910,0.73414840,0.00006441,0.01928215,0.04708759,0.40966550,0.00139792,0.06763961,0.16510412,0.26087809
-2.39219610,0.64935069,0.00006041,0.01698288,0.04153821,0.36075895,0.00126130,0.05922666,0.14650871,0.23188741
-2.38619310,0.57181003,0.00005737,0.01488342,0.03644557,0.31596650,0.00114291,0.05155166,0.12940263,0.20555300
-2.38019010,0.50177091,0.00005545,0.01298881,0.03181957,0.27536636,0.00104422,0.04461674,0.11385825,0.18200467
-2.37418709,0.43936633,0.00005482,0.01130083,0.02766276,0.23896798,0.00096666,0.03841215,0.09992225,0.16133992
-2.36818409,0.38463327,0.00005566,0.00981842,0.02397116,0.20672153,0.00091167,0.03291813,0.08761855,0.14362921
-2.36218109,0.33752966,0.00005816,0.00853820,0.02073530,0.17852805,0.00088071,0.02810683,0.07695171,0.12892183
-2.35617809,0.29795196,0.00006251,0.00745502,0.01794127,0.15424987,0.00087532,0.02394420,0.06791050,0.11725176
-2.35017509,0.26575218,0.00006892,0.00656246,0.01557177,0.13372080,0.00089708,0.02039185,0.06047165,0.10864329
-2.34417209,0.24075354,0.00007761,0.00585327,0.01360713,0.11675558,0.00094769,0.01740880,0.05460328,0.10311603
-2.33816908,0.22276401,0.00008880,0.00531980,0.01202626,0.10315826,0.00102889,0.01495290,0.05026798,0.10068881
-2.33216608,0.21158704,0.00010271,0.00495430,0.01080741,0.09272928,0.00114250,0.01298220,0.04742537,0.10138235
-2.32616308,0.20702916,0.00011958,0.00474919,0.00992882,0.08527101,0.00129035,0.01145591,0.04603405,0.10522053
-2.32016008,0.20890418,0.00013962,0.00469717,0.00936915,0.08059168,0.00147424,0.01033517,0.04605273,0.11222999
-2.31415708,0.21703391,0.00016304,0.00479128,0.00910784,0.07850776,0.00169585,0.00958355,0.04744079,0.12243815
-2.30815408,0.23124563,0.00018999,0.00502490,0.00912515,0.07884479,0.00195667,0.00916732,0.05015795,0.13586972
-2.30215108,0.25136650,0.00022062,0.00539163,0.00940219,0.08143683,0.00225789,0.00905547,0.05416338,0.15254175
-2.29614807,0.27721545,0.00025502,0.00588510,0.00992073,0.08612475,0.00260029,0.00921957,0.05941424,0.17245751
-2.29014507,0.30859315,0.00029322,0.00649879,0.01066294,0.09275364,0.00298412,0.00963348,0.06586371,0.19559943
-2.28414207,0.34527068,0.00033517,0.00722575,0.01161102,0.10116960,0.00340900,0.01027293,0.07345877,0.22192156
-2.27813907,0.38697769,0.00038076,0.00805837,0.01274685,0.11121611,0.00387379,0.01111509,0.08213783,0.25134180
-2.27213607,0.43339091,0.00042976,0.00898811,0.01405160,0.12273048,0.00437649,0.01213799,0.09182838,0.28373451
-2.26613307,0.48412374,0.00048188,0.01000528,0.01550535,0.13554057,0.00491419,0.01332012,0.10244485,0.31892379
-2.26013007,0.53871767,0.00053671,0.01109887,0.01708680,0.14946196,0.00548298,0.01463987,0.11388683,0.35667799
-2.25412706,0.59663641,0.00059374,0.01225641,0.01877306,0.16429600,0.00607795,0.01607525,0.12603787,0.39670584
-2.24812406,0.65726302,0.00065238,0.01346392,0.02053955,0.17982876,0.00669320,0.01760351,0.13876487,0.43865450
-2.24212106,0.71990083,0.00071195,0.01470595,0.02236001,0.19583119,0.00732188,0.01920101,0.15191825,0.48210996
-2.23611806,0.78377820,0.00077168,0.01596569,0.02420669,0.21206033,0.00795628,0.02084314,0.16533294,0.52659986
-2.23011506,0.84805734,0.00083075,0.01722515,0.02605063,0.22826181,0.00858798,0.02250442,0.17883022,0.57159892
-2.22411206,0.91184706,0.00088832,0.01846547,0.02786207,0.24417348,0.00920800,0.02415866,0.19222036,0.61653699
-2.21810905,0.97421915,0.00094351,0.01966725,0.02961105,0.25953006,0.00980702,0.02577929,0.20530603,0.66080945
-2.21210605,1.03422801,0.00099547,0.02081098,0.03126802,0.27406859,0.01037559,0.02733977,0.21788642,0.70378992
-2.20610305,1.09093270,0.00104339,0.02187751,0.03280461,0.28753459,0.01090438,0.02881410,0.22976180,0.74484468
-2.20010005,1.14342078,0.00108653,0.02284850,0.03419437,0.29968852,0.01138444,0.03017736,0.24073847,0.78334857
-2.19409705,1.19083294,0.00112424,0.02370699,0.03541356,0.31031231,0.01180748,0.03140633,0.25063395,0.81870161
-2.18809405,1.23238752,0.00115602,0.02443779,0.03644196,0.31921575,0.01216610,0.03248007,0.25928200,0.85034592
-2.18209105,1.26740385,0.00118152,0.02502803,0.03726359,0.32624226,0.01245400,0.03338049,0.26653751,0.87778220
-2.17608804,1.29532367,0.00120055,0.02546747,0.03786734,0.33127404,0.01266621,0.03409290,0.27228092,0.90058516
-2.17008504,1.31572948,0.00121314,0.02574889,0.03824753,0.33423613,0.01279925,0.03460647,0.27642201,0.91841739
-2.16408204,1.32835937,0.00121952,0.02586828,0.03840436,0.33509938,0.01285122,0.03491457,0.27890297,0.93104098
-2.15807904,1.33311764,0.00122016,0.02582504,0.03834421,0.33388216,0.01282190,0.03501503,0.27970058,0.93832661
-2.15207604,1.33008073,0.00121572,0.02562203,0.03807976,0.33065073,0.01271275,0.03491030,0.27882742,0.94025956
-2.14607304,1.31949844,0.00120712,0.02526548,0.03763006,0.32551835,0.01252690,0.03460745,0.27633212,0.93694264
-2.14007004,1.30179038,0.00119545,0.02476494,0.03702041,0.31864320,0.01226904,0.03411802,0.27229861,0.92859568
-2.13406703,1.27753776,0.00118203,0.02413299,0.03628208,0.31022509,0.01194534,0.03345784,0.26684452,0.91555175
-2.12806403,1.24747103,0.00116831,0.02338500,0.03545204,0.30050140,0.01156324,0.03264665,0.26011858,0.89825022
-2.12206103,1.21245380,0.00115593,0.02253879,0.03457243,0.28974218,0.01113133,0.03170768,0.25229749,0.87722687
-2.11605803,1.17346362,0.00114661,0.02161422,0.03369012,0.27824480,0.01065908,0.03066712,0.24358197,0.85310144
-2.11005503,1.13157039,0.00114215,0.02063279,0.03285606,0.26632821,0.01015665,0.02955354,0.23419255,0.82656294
-2.10405203,1.08791313,0.00114438,0.01961723,0.03212463,0.25432719,0.00963465,0.02839729,0.22436488,0.79835331
-2.09804902,1.04367562,0.00115512,0.01859106,0.03155300,0.24258650,0.00910395,0.02722983,0.21434499,0.76924996
-2.09204602,1.00006193,0.00117611,0.01757824,0.03120029,0.23145536,0.00857541,0.02608310,0.20438442,0.74004756
-2.08604302,0.95827208,0.00120898,0.01660270,0.03112681,0.22128207,0.00805972,0.02498889,0.19473550,0.71153975
-2.08004002,0.91947862,0.00125520,0.01568808,0.03139319,0.21240895,0.00756722,0.02397822,0.18564670,0.68450120
-2.07403702,0.88480441,0.00131599,0.01485733,0.03205939,0.20516761,0.00710770,0.02308078,0.17735827,0.65967055
-2.06803402,0.85530194,0.00139232,0.01413246,0.03318368,0.19987444,0.00669031,0.02232441,0.17009813,0.63773451
-2.06203102,0.83193452,0.00148482,0.01353421,0.03482149,0.19682627,0.00632338,0.02173464,0.16407806,0.61931356
-2.05602801,0.81555929,0.00159376,0.01308187,0.03702421,0.19629613,0.00601439,0.02133424,0.15949014,0.60494957
-2.05002501,0.80691231,0.00171900,0.01279293,0.03983775,0.19852902,0.00576981,0.02114288,0.15650361,0.59509542
-2.04402201,0.80659557,0.00185996,0.01268290,0.04330118,0.20373756,0.00559506,0.02117682,0.15526187,0.59010690
-2.03801901,0.81506616,0.00201560,0.01276504,0.04744514,0.21209755,0.00549447,0.02144866,0.15587990,0.59023690
-2.03201601,0.83262734,0.00218444,0.01305009,0.05229027,0.22374327,0.00547117,0.02196710,0.15844183,0.59563197
-2.02601301,0.85942173,0.00236451,0.01354598,0.05784564,0.23876279,0.00552709,0.02273681,0.16299894,0.60633123
-2.02001001,0.89542653,0.00255343,0.01425759,0.06410722,0.25719312,0.00566290,0.02375832,0.16956795,0.62226755
-2.01400700,0.94045103,0.00274841,0.01518645,0.07105646,0.27901547,0.00587797,0.02502790,0.17812963,0.64327091
-2.00800400,0.99413640,0.00294633,0.01633043,0.07865913,0.30415092,0.00617035,0.02653757,0.18862795,0.66907382
-2.00200100,1.05595805,0.00314378,0.01768358,0.08686443,0.33245652,0.00653672,0.02827506,0.20096979,0.69931877
-1.99599800,1.12523078,0.00333716,0.01923581,0.09560445,0.36372229,0.00697246,0.03022396,0.21502517,0.73356730
-1.98999500,1.20111691,0.00352276,0.02097282,0.10479416,0.39766945,0.00747159,0.03236374,0.23062836,0.77131072
-1.98399200,1.28263763,0.00369687,0.02287599,0.11433188,0.43395006,0.00802684,0.03466999,0.24757976,0.81198225
-1.97798899,1.36868773,0.00385591,0.02492244,0.12410039,0.47214850,0.00862971,0.03711464,0.26564865,0.85497021
-1.97198599,1.45805384,0.00399646,0.02708514,0.13396866,0.51178494,0.00927058,0.03966629,0.28457698,0.89963224
-1.96598299,1.54943601,0.00411546,0.02933322,0.14379417,0.55232113,0.00993880,0.04229062,0.30408412,0.94531000
