energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-2.95647824,1.59142694,0.19314939,0.49939123,0.02892868,0.09200424,0.02709379,0.51135641,0.47853662,0.49470353
-2.95047524,1.56210431,0.18776190,0.48867349,0.02863772,0.09297678,0.02766955,0.50405756,0.46393037,0.48491365
-2.94447224,1.53671351,0.18322139,0.47976874,0.02829046,0.09442696,0.02844298,0.49611739,0.44984086,0.47615586
-2.93846923,1.51553157,0.17960946,0.47266712,0.02788531,0.09638268,0.02938881,0.48764051,0.43650400,0.46856738
-2.93246623,1.49883499,0.17700234,0.46735767,0.02742354,0.09887185,0.03047870,0.47875239,0.42416508,0.46227626
-2.92646323,1.48689504,0.17546993,0.46383003,0.02690937,0.10192160,0.03168209,0.46959533,0.41307325,0.45739866
-2.92046023,1.47997219,0.17507466,0.46207559,0.02634992,0.10555738,0.03296703,0.46032417,0.40347558,0.45403644
-2.91445723,1.47830942,0.17587014,0.46208798,0.02575495,0.10980167,0.03430106,0.45110200,0.39561095,0.45227503
-2.90845423,1.48212451,0.17789969,0.46386284,0.02513647,0.11467257,0.03565204,0.44209591,0.38970365,0.45218163
-2.90245123,1.49160135,0.18119464,0.46739669,0.02450826,0.12018218,0.03698900,0.43347295,0.38595708,0.45380364
-2.89644822,1.50688024,0.18577246,0.47268511,0.02388526,0.12633483,0.03828287,0.42539635,0.38454746,0.45716725
-2.89044522,1.52804751,0.19163471,0.47971999,0.02328287,0.13312532,0.03950711,0.41802210,0.38561782,0.46227627
-2.88444222,1.55512463,0.19876501,0.48848626,0.02271628,0.14053708,0.04063822,0.41149593,0.38927238,0.46911109
-2.87843922,1.58805731,0.20712690,0.49895799,0.02219977,0.14854052,0.04165616,0.40595059,0.39557147,0.47762775
-2.87243622,1.62670493,0.21666193,0.51109425,0.02174598,0.15709159,0.04254455,0.40150357,0.40452721,0.48775724
-2.86643322,1.67083103,0.22728802,0.52483481,0.02136538,0.16613060,0.04329077,0.39825512,0.41610003,0.49940493
-2.86043022,1.72009537,0.23889817,0.54009616,0.02106571,0.17558156,0.04388590,0.39628663,0.43019635,0.51245042
-2.85442721,1.77404846,0.25135990,0.55676790,0.02085164,0.18535199,0.04432455,0.39565922,0.44666750,0.52674769
-2.84842421,1.83212901,0.26451533,0.57471008,0.02072446,0.19533344,0.04460456,0.39641274,0.46531001,0.54212591
-2.84242121,1.89366526,0.27818222,0.59375152,0.02068204,0.20540261,0.04472660,0.39856499,0.48586757,0.55839082
-2.83641821,1.95788056,0.29215604,0.61368958,0.02071886,0.21542329,0.04469379,0.40211133,0.50803448,0.57532702
-2.83041521,2.02390363,0.30621305,0.63429144,0.02082623,0.22524898,0.04451122,0.40702461,0.53146099,0.59270114
-2.82441221,2.09078390,0.32011451,0.65529711,0.02099264,0.23472632,0.04418549,0.41325558,0.55576014,0.61026603
-2.81840920,2.15751159,0.33361192,0.67642412,0.02120425,0.24369901,0.04372434,0.42073379,0.58051631,0.62776600
-2.81240620,2.22304250,0.34645320,0.69737399,0.02144547,0.25201239,0.04313627,0.42936900,0.60529507,0.64494294
-2.80640320,2.28632666,0.35838953,0.71784008,0.02169968,0.25951831,0.04243026,0.43905317,0.62965420,0.66154341
-2.80040020,2.34633994,0.36918273,0.73751681,0.02194993,0.26608020,0.04161559,0.44966305,0.65315551,0.67732627
-2.79439720,2.40211748,0.37861281,0.75610966,0.02217969,0.27157803,0.04070170,0.46106319,0.67537704,0.69207076
-2.78839420,2.45278735,0.38648535,0.77334568,0.02237367,0.27591307,0.03969817,0.47310957,0.69592508,0.70558446
-2.78239120,2.49760295,0.39263837,0.78898376,0.02251843,0.27901208,0.03861475,0.48565334,0.71444572,0.71771099
-2.77638819,2.53597231,0.39694834,0.80282444,0.02260312,0.28083074,0.03746140,0.49854491,0.73063519,0.72833678
-2.77038519,2.56748277,0.39933499,0.81471836,0.02261996,0.28135616,0.03624843,0.51163786,0.74424866,0.73739659
-2.76438219,2.59191941,0.39976462,0.82457305,0.02256466,0.28060824,0.03498658,0.52479260,0.75510699,0.74487741
-2.75837919,2.60927588,0.39825177,0.83235752,0.02243675,0.27863986,0.03368706,0.53787955,0.76310110,0.75082024
-2.75237619,2.61975676,0.39485902,0.83810430,0.02223965,0.27553566,0.03236165,0.55078163,0.76819374,0.75531965
-2.74637319,2.62377081,0.38969487,0.84190862,0.02198067,0.27140965,0.03102263,0.56339579,0.77041852,0.75852086
-2.74037019,2.62191497,0.38290994,0.84392476,0.02167081,0.26640156,0.02968270,0.57563354,0.76987613,0.76061433
-2.73436718,2.61494960,0.37469131,0.84435944,0.02132442,0.26067201,0.02835485,0.58742038,0.76672808,0.76182803
-2.72836418,2.60376568,0.36525556,0.84346264,0.02095871,0.25439695,0.02705207,0.59869421,0.76118813,0.76241756
-2.72236118,2.58934547,0.35484069,0.84151609,0.02059312,0.24776127,0.02578711,0.60940259,0.75351180,0.76265453
-2.71635818,2.57271824,0.34369717,0.83881995,0.02024867,0.24095210,0.02457213,0.61949939,0.74398458,0.76281376
-2.71035518,2.55491320,0.33207882,0.83567833,0.01994712,0.23415200,0.02341833,0.62894067,0.73290935,0.76315983
-2.70435218,2.53691178,0.32023363,0.83238430,0.01971015,0.22753231,0.02233557,0.63768044,0.72059358,0.76393363
-2.69834917,2.51960177,0.30839520,0.82920519,0.01955851,0.22124703,0.02133206,0.64566638,0.70733708,0.76533970
-2.69234617,2.50373539,0.29677498,0.82636882,0.01951121,0.21542742,0.02041403,0.65283613,0.69342066,0.76753480
-2.68634317,2.48989354,0.28555576,0.82405151,0.01958469,0.21017763,0.01958546,0.65911421,0.67909645,0.77061862
-2.68034017,2.47845805,0.27488663,0.82236838,0.01979211,0.20557141,0.01884796,0.66441018,0.66458009,0.77462687
-2.67433717,2.46959321,0.26487955,0.82136653,0.02014275,0.20165023,0.01820064,0.66861799,0.65004523,0.77952730
-2.66833417,2.46323773,0.25560775,0.82102148,0.02064147,0.19842264,0.01764019,0.67161691,0.63562041,0.78521892
-2.66233117,2.45910733,0.24710573,0.82123707,0.02128837,0.19586506,0.01716097,0.67327403,0.62138839,0.79153440
-2.65632816,2.45670801,0.23937106,0.82184886,0.02207860,0.19392379,0.01675522,0.67344816,0.60738788,0.79824562
-2.65032516,2.45535917,0.23236753,0.82263089,0.02300231,0.19251827,0.01641342,0.67199517,0.59361732,0.80507222
-2.64432216,2.45422557,0.22602967,0.82330554,0.02404480,0.19154524,0.01612460,0.66877437,0.58004048,0.81169258
-2.63831916,2.45235639,0.22026821,0.82355592,0.02518685,0.19088376,0.01587684,0.66365563,0.56659350,0.81775681
-2.63231616,2.44872949,0.21497621,0.82304028,0.02640518,0.19040075,0.01565770,0.65652688,0.55319280,0.82290117
-2.62631316,2.44229881,0.21003552,0.82140773,0.02767312,0.18995678,0.01545472,0.64730148,0.53974350,0.82676306
-2.62031016,2.43204241,0.20532336,0.81831441,0.02896139,0.18941197,0.01525588,0.63592506,0.52614781,0.82899610
-2.61430715,2.41700917,0.20071853,0.81343950,0.03023897,0.18863160,0.01505005,0.62238145,0.51231306,0.82928437
-2.60830415,2.39636173,0.19610711,0.80650023,0.03147409,0.18749127,0.01482737,0.60669724,0.49815880,0.82735529
-2.60230115,2.36941405,0.19138746,0.79726511,0.03263526,0.18588146,0.01457957,0.58894479,0.48362291,0.82299062
-2.59629815,2.33566180,0.18647420,0.78556502,0.03369228,0.18371124,0.01430025,0.56924344,0.46866625,0.81603498
-2.59029515,2.29480463,0.18130118,0.77130146,0.03461724,0.18091106,0.01398498,0.54775883,0.45327594,0.80640171
-2.58429215,2.24675945,0.17582341,0.75445179,0.03538550,0.17743454,0.01363143,0.52470041,0.43746705,0.79407593
-2.57828914,2.19166455,0.17001778,0.73507125,0.03597642,0.17325931,0.01323930,0.50031720,0.42128281,0.77911458
-2.57228614,2.12987475,0.16388283,0.71329178,0.03637412,0.16838677,0.01281025,0.47489203,0.40479348,0.76164386
-2.56628314,2.06194820,0.15743756,0.68931783,0.03656796,0.16284104,0.01234773,0.44873467,0.38809397,0.74185407
-2.56028014,1.98862574,0.15071939,0.66341935,0.03655283,0.15666702,0.01185671,0.42217394,0.37130046,0.71999242
-2.55427714,1.91080417,0.14378149,0.63592251,0.03632933,0.14992786,0.01134341,0.39554945,0.35454621,0.69635401
-2.54827414,1.82950481,0.13668970,0.60719857,0.03590358,0.14270187,0.01081497,0.36920317,0.33797697,0.67127175
-2.54227114,1.74583898,0.12951903,0.57765149,0.03528703,0.13507912,0.01027911,0.34347121,0.32174591,0.64510554
-2.53626813,1.66097187,0.12235014,0.54770479,0.03449590,0.12715780,0.00974379,0.31867612,0.30600864,0.61823114
-2.53026513,1.57608651,0.11526586,0.51778832,0.03355059,0.11904067,0.00921687,0.29512002,0.29091835,0.59102950
-2.52426213,1.49234904,0.10834783,0.48832542,0.03247489,0.11083151,0.00870579,0.27307865,0.27662116,0.56387655
-2.51825913,1.41087670,0.10167356,0.45972096,0.03129513,0.10263198,0.00821729,0.25279646,0.26325208,0.53713411
-2.51225613,1.33270929,0.09531380,0.43235066,0.03003930,0.09453871,0.00775723,0.23448293,0.25093133,0.51114191
-2.50625313,1.25878510,0.08933044,0.40655199,0.02873613,0.08664090,0.00733033,0.21830984,0.23976145,0.48621108
-2.50025013,1.18992157,0.08377493,0.38261689,0.02741420,0.07901840,0.00694013,0.20440972,0.22982496,0.46261906
-2.49424712,1.12680109,0.07868722,0.36078634,0.02610116,0.07174029,0.00658886,0.19287508,0.22118269,0.44060590
-2.48824412,1.06996185,0.07409518,0.34124703,0.02482307,0.06486395,0.00627744,0.18375857,0.21387279,0.42037204
-2.48224112,1.01979374,0.07001462,0.32412982,0.02360376,0.05843468,0.00600557,0.17707370,0.20791035,0.40207731
-2.47623812,0.97653871,0.06644964,0.30951005,0.02246452,0.05248567,0.00577176,0.17279624,0.20328768,0.38584109
-2.47023512,0.94029551,0.06339349,0.29740951,0.02142378,0.04703844,0.00557350,0.17086588,0.19997501,0.37174346
-2.46423212,0.91102802,0.06082968,0.28779985,0.02049706,0.04210356,0.00540740,0.17118842,0.19792190,0.35982713
-2.45822911,0.88857669,0.05873339,0.28060721,0.01969701,0.03768166,0.00526943,0.17363821,0.19705892,0.35010012
-2.45222611,0.87267266,0.05707313,0.27571783,0.01903367,0.03376459,0.00515508,0.17806080,0.19729994,0.34253888
-2.44622311,0.86295377,0.05581243,0.27298441,0.01851471,0.03033678,0.00505960,0.18427602,0.19854462,0.33709185
-2.44022011,0.85898200,0.05491171,0.27223298,0.01814594,0.02737657,0.00497825,0.19208125,0.20068141,0.33368337
-2.43421711,0.86026184,0.05433010,0.27326999,0.01793170,0.02485770,0.00490645,0.20125502,0.20359061,0.33221768
-2.42821411,0.86625902,0.05402723,0.27588955,0.01787544,0.02275061,0.00484003,0.21156102,0.20714780,0.33258317
-2.42221111,0.87641904,0.05396496,0.27988039,0.01798016,0.02102384,0.00477536,0.22275232,0.21122728,0.33465658
-2.41620810,0.89018515,0.05410891,0.28503259,0.01824890,0.01964522,0.00470953,0.23457601,0.21570555,0.33830724
-2.41020510,0.90701521,0.05442994,0.29114367,0.01868516,0.01858303,0.00464045,0.24677798,0.22046477,0.34340115
-2.40420210,0.92639708,0.05490531,0.29802411,0.01929320,0.01780698,0.00456691,0.25910795,0.22539600,0.34980488
-2.39819910,0.94786201,0.05551968,0.30550194,0.02007820,0.01728912,0.00448866,0.27132447,0.23040217,0.35738918
-2.39219610,0.97099580,0.05626594,0.31342645,0.02104642,0.01700453,0.00440638,0.28319980,0.23540066,0.36603216
-2.38619310,0.99544724,0.05714564,0.32167084,0.02220502,0.01693198,0.00432169,0.29452456,0.24032536,0.37562195
-2.38019010,1.02093377,0.05816936,0.33013375,0.02356194,0.01705432,0.00423708,0.30511181,0.24512819,0.38605881
-2.37418709,1.04724395,0.05935669,0.33873974,0.02512553,0.01735886,0.00415587,0.31480059,0.24977991,0.39725638
-2.36818409,1.07423688,0.06073603,0.34743854,0.02690405,0.01783751,0.00408204,0.32345859,0.25427021,0.40914230
-2.36218109,1.10183856,0.06234424,0.35620335,0.02890508,0.01848687,0.00402020,0.33098389,0.25860709,0.42165791
-2.35617809,1.13003526,0.06422598,0.36502814,0.03113489,0.01930817,0.00397543,0.33730575,0.26281552,0.43475715
-2.35017509,1.15886442,0.06643295,0.37392414,0.03359767,0.02030706,0.00395315,0.34238431,0.26693534,0.44840468
-2.34417209,1.18840329,0.06902299,0.38291575,0.03629479,0.02149337,0.00395901,0.34620924,0.27101870,0.46257326
-2.33816908,1.21875614,0.07205898,0.39203595,0.03922410,0.02288069,0.00399878,0.34879755,0.27512684,0.47724061
-2.33216608,1.25004041,0.07560775,0.40132161,0.04237922,0.02448595,0.00407821,0.35019045,0.27932668,0.49238583
-2.32616308,1.28237270,0.07973880,0.41080892,0.04574900,0.02632883,0.00420294,0.35044971,0.28368711,0.50798568
-2.32016008,1.31585527,0.08452306,0.42052901,0.04931713,0.02843119,0.00437840,0.34965349,0.28827532,0.52401081
-2.31415708,1.35056365,0.09003146,0.43050424,0.05306188,0.03081638,0.00460972,0.34789197,0.29315323,0.54042232
-2.30815408,1.38653619,0.09633355,0.44074521,0.05695610,0.03350851,0.00490170,0.34526306,0.29837429,0.55716877
-2.30215108,1.42376581,0.10349601,0.45124859,0.06096746,0.03653174,0.00525865,0.34186823,0.30398070,0.57418383
-2.29614807,1.46219452,0.11158106,0.46199606,0.06505885,0.03990945,0.00568444,0.33780881,0.31000115,0.59138482
-2.29014507,1.50171079,0.12064477,0.47295409,0.06918912,0.04366343,0.00618233,0.33318288,0.31644928,0.60867210
-2.28414207,1.54214986,0.13073535,0.48407481,0.07331397,0.04781308,0.00675502,0.32808271,0.32332275,0.62592948
-2.27813907,1.58329668,0.14189118,0.49529769,0.07738703,0.05237459,0.00740453,0.32259298,0.33060302,0.64302552
-2.27213607,1.62489140,0.15413886,0.50655191,0.08136108,0.05736010,0.00813216,0.31678974,0.33825573,0.65981572
-2.26613307,1.66663667,0.16749113,0.51775923,0.08518935,0.06277697,0.00893847,0.31073993,0.34623170,0.67614542
-2.26013007,1.70820641,0.18194468,0.52883715,0.08882684,0.06862702,0.00982322,0.30450158,0.35446829,0.69185333
-2.25412706,1.74925536,0.19747809,0.53970208,0.09223153,0.07490596,0.01078534,0.29812444,0.36289123,0.70677528
-2.24812406,1.78942885,0.21404976,0.55027239,0.09536560,0.08160284,0.01182293,0.29165097,0.37141662,0.72074825
-2.24212106,1.82837230,0.23159611,0.56047102,0.09819633,0.08869974,0.01293325,0.28511754,0.37995310,0.73361432
-2.23611806,1.86573995,0.25003010,0.57022765,0.10069682,0.09617158,0.01411276,0.27855573,0.38840399,0.74522439
-2.23011506,1.90120269,0.26924021,0.57948019,0.10284653,0.10398628,0.01535717,0.27199363,0.39666951,0.75544160
-2.22411206,1.93445462,0.28909011,0.58817577,0.10463139,0.11210506,0.01666157,0.26545700,0.40464884,0.76414430
-2.21810905,1.96521864,0.30941903,0.59627108,0.10604376,0.12048312,0.01802053,0.25897032,0.41224211,0.77122862
-2.21210605,1.99325093,0.33004305,0.60373221,0.10708202,0.12907065,0.01942833,0.25255765,0.41935233,0.77661059
-2.20610305,2.01834482,0.35075743,0.61053423,0.10775005,0.13781408,0.02087914,0.24624318,0.42588729,0.78022784
-2.20010005,2.04033411,0.37133997,0.61666051,0.10805641,0.14665770,0.02236728,0.24005178,0.43176137,0.78204118
-2.19409705,2.05909647,0.39155533,0.62210215,0.10801347,0.15554550,0.02388753,0.23400926,0.43689749,0.78203582
-2.18809405,2.07455679,0.41116050,0.62685746,0.10763654,0.16442318,0.02543539,0.22814251,0.44122902,0.78022265
-2.18209105,2.08669108,0.42991099,0.63093178,0.10694289,0.17324034,0.02700735,0.22247966,0.44470185,0.77663946
-2.17608804,2.09553064,0.44756774,0.63433772,0.10595098,0.18195260,0.02860124,0.21705008,0.44727649,0.77135226
-2.17008504,2.10116660,0.46390449,0.63709573,0.10467976,0.19052363,0.03021635,0.21188444,0.44893015,0.76445656
-2.16408204,2.10375449,0.47871517,0.63923503,0.10314817,0.19892696,0.03185369,0.20701471,0.44965885,0.75607875
-2.15807904,2.10351847,0.49182109,0.64079489,0.10137482,0.20714740,0.03351601,0.20247415,0.44947925,0.74637720
-2.15207604,2.10075469,0.50307761,0.64182588,0.09937792,0.21518197,0.03520786,0.19829727,0.44843031,0.73554324
-2.14607304,2.09583318,0.51237979,0.64239114,0.09717533,0.22304025,0.03693543,0.19451980,0.44657438,0.72380155
-2.14007004,2.08919770,0.51966684,0.64256735,0.09478483,0.23074412,0.03870638,0.19117846,0.44399777,0.71140991
-2.13406703,2.08136305,0.52492500,0.64244513,0.09222453,0.23832670,0.04052950,0.18831070,0.44081060,0.69865804
-2.12806403,2.07290925,0.52818876,0.64212886,0.08951327,0.24583073,0.04241430,0.18595432,0.43714572,0.68586538
-2.12206103,2.06447255,0.52954023,0.64173568,0.08667113,0.25330622,0.04437054,0.18414688,0.43315680,0.67337763
-2.11605803,2.05673306,0.52910663,0.64139355,0.08371982,0.26080761,0.04640765,0.18292501,0.42901549,0.66156195
-2.11005503,2.05039923,0.52705605,0.64123855,0.08068303,0.26839047,0.04853418,0.18232356,0.42490755,0.65080085
-2.10405203,2.04618962,0.52359164,0.64141126,0.07758664,0.27610803,0.05075720,0.18237468,0.42102828,0.64148484
-2.09804902,2.04481262,0.51894446,0.64205261,0.07445872,0.28400762,0.05308181,0.18310679,0.41757719,0.63400391
-2.09204602,2.04694479,0.51336537,0.64329917,0.07132942,0.29212725,0.05551064,0.18454352,0.41475217,0.62873811
-2.08604302,2.05320896,0.50711638,0.64527829,0.06823060,0.30049257,0.05804351,0.18670276,0.41274340,0.62604756
-2.08004002,2.06415293,0.50046167,0.64810330,0.06519537,0.30911434,0.06067716,0.18959568,0.41172719,0.62626214
-2.07403702,2.08022980,0.49365906,0.65186892,0.06225734,0.31798666,0.06340516,0.19322599,0.41186007,0.62967132
-2.06803402,2.10178078,0.48695186,0.65664734,0.05944990,0.32708591,0.06621793,0.19758919,0.41327331,0.63651444
-2.06203102,2.12902121,0.48056178,0.66248494,0.05680532,0.33637059,0.06910288,0.20267218,0.41606815,0.64697184
-2.05602801,2.16203041,0.47468301,0.66939987,0.05435383,0.34578204,0.07204471,0.20845288,0.42031190,0.66115723
-2.05002501,2.20074550,0.46947761,0.67738058,0.05212274,0.35524592,0.07502573,0.21490006,0.42603503,0.67911153
-2.04402201,2.24495947,0.46507238,0.68638522,0.05013552,0.36467450,0.07802635,0.22197333,0.43322938,0.70079845
-2.03801901,2.29432313,0.46155724,0.69634192,0.04841111,0.37396936,0.08102545,0.22962316,0.44184759,0.72610202
-2.03201601,2.34835090,0.45898491,0.70714981,0.04696317,0.38302466,0.08400088,0.23779100,0.45180356,0.75482614
-2.02601301,2.40642972,0.45737193,0.71868062,0.04579965,0.39173045,0.08692985,0.24640939,0.46297410,0.78669617
-2.02001001,2.46783069,0.45670070,0.73078077,0.04492238,0.39997604,0.08978926,0.25540212,0.47520154,0.82136261
-2.01400700,2.53172291,0.45692240,0.74327372,0.04432694,0.40765322,0.09255597,0.26468436,0.48829723,0.85840672
-2.00800400,2.59718887,0.45796058,0.75596260,0.04400267,0.41465911,0.09520696,0.27416283,0.50204584,0.89734801
-2.00200100,2.66324115,0.45971514,0.76863293,0.04393287,0.42089851,0.09771944,0.28373602,0.51621026,0.93765338
-1.99599800,2.72883992,0.46206659,0.78105549,0.04409516,0.42628582,0.10007085,0.29329449,0.53053698,0.97874782
-1.98999500,2.79291118,0.46488037,0.79298929,0.04446203,0.43074632,0.10223888,0.30272146,0.54476187,1.02002630
-1.98399200,2.85436566,0.46801111,0.80418480,0.04500151,0.43421702,0.10420140,0.31189351,0.55861618,1.06086689
-1.97798899,2.91211825,0.47130687,0.81438746,0.04567805,0.43664695,0.10593652,0.32068176,0.57183271,1.10064459
-1.97198599,2.96510821,0.47461305,0.82334159,0.04645340,0.43799717,0.10742262,0.32895340,0.58415199,1.13874589
-1.96598299,3.01232007,0.47777629,0.83079479,0.04728764,0.43824049,0.10863852,0.33657369,0.59532842,1.17458362
-1.95997999,3.05280531,0.48064806,0.83650290,0.04814031,0.43736110,0.10956376,0.34340844,0.60513629,1.20761191
-1.95397699,3.08570467,0.48308806,0.84023551,0.04897149,0.43535412,0.11017904,0.34932697,0.61337553,1.23734108
-1.94797399,3.11027079,0.48496755,0.84178190,0.04974292,0.43222537,0.11046669,0.35420549,0.61987711,1.26335192
-1.94197099,3.12589087,0.48617227,0.84095745,0.05041911,0.42799112,0.11041138,0.35793073,0.62450796,1.28530925
-1.93596798,3.13210859,0.48660530,0.83761002,0.05096835,0.42267817,0.11000080,0.36040383,0.62717533,1.30297431
-1.92996498,3.12864459,0.48618951,0.83162636,0.05136368,0.41632400,0.10922645,0.36154417,0.62783037,1.31621559
-1.92396198,3.11541450,0.48486962,0.82293798,0.05158361,0.40897710,0.10808436,0.36129304,0.62647078,1.32501777
-1.91795898,3.09254362,0.48261384,0.81152619,0.05161287,0.40069732,0.10657583,0.35961686,0.62314257,1.32948839
-1.91195598,3.06037701,0.47941487,0.79742604,0.05144282,0.39155618,0.10470793,0.35650990,0.61794050,1.32986170
-1.90595298,3.01948422,0.47529027,0.78072878,0.05107171,0.38163697,0.10249392,0.35199607,0.61100740,1.32649958
-1.89994997,2.97065763,0.47028199,0.76158250,0.05050477,0.37103463,0.09995340,0.34612991,0.60253208,1.31988899
-1.89394697,2.91490382,0.46445522,0.74019088,0.04975405,0.35985519,0.09711221,0.33899640,0.59274591,1.31063587
-1.88794397,2.85342755,0.45789624,0.71680994,0.04883799,0.34821472,0.09400210,0.33070973,0.58191807,1.29945518
-1.88194097,2.78760833,0.45070963,0.69174263,0.04778088,0.33623785,0.09066009,0.32141092,0.57034954,1.28715713
-1.87593797,2.71896977,0.44301461,0.66533171,0.04661206,0.32405568,0.08712761,0.31126431,0.55836589,1.27462961
-1.86993497,2.64914238,0.43494086,0.63795079,0.04536495,0.31180322,0.08344939,0.30045323,0.54630924,1.26281703
-1.86393197,2.57982082,0.42662378,0.60999419,0.04407598,0.29961639,0.07967225,0.28917476,0.53452932,1.25269598
-1.85792896,2.51271687,0.41819963,0.58186573,0.04278342,0.28762874,0.07584370,0.27763393,0.52337421,1.24524806
-1.85192596,2.44950949,0.40980044,0.55396718,0.04152607,0.27596794,0.07201058,0.26603765,0.51318077,1.24143074
-1.84592296,2.39179402,0.40154929,0.52668663,0.04034206,0.26475229,0.06821768,0.25458843,0.50426529,1.24214684
-1.83991996,2.34103204,0.39355579,0.50038740,0.03926755,0.25408738,0.06450645,0.24347839,0.49691450,1.24821373
-1.83391696,2.29850392,0.38591230,0.47539789,0.03833562,0.24406301,0.06091390,0.23288365,0.49137735,1.26033305
-1.82791396,2.26526590,0.37869088,0.45200282,0.03757513,0.23475068,0.05747165,0.22295930,0.48785779,1.27906227
-1.82191096,2.24211328,0.37194111,0.43043606,0.03700989,0.22620161,0.05420529,0.21383534,0.48650876,1.30478898
-1.81590795,2.22955136,0.36568889,0.41087547,0.03665788,0.21844551,0.05113395,0.20561352,0.48742774,1.33770910
-1.80990495,2.22777528,0.35993633,0.39343981,0.03653080,0.21149018,0.04827014,0.19836531,0.49065381,1.37781010
-1.80390195,2.23665964,0.35466255,0.37818773,0.03663372,0.20532179,0.04561988,0.19213100,0.49616649,1.42485996
-1.79789895,2.25575859,0.34982547,0.36511893,0.03696513,0.19990616,0.04318310,0.18692002,0.50388636,1.47840282
-1.79189595,2.28431646,0.34536441,0.35417725,0.03751708,0.19519059,0.04095418,0.18271223,0.51367746,1.53776172
-1.78589295,2.32128873,0.34120336,0.34525556,0.03827569,0.19110651,0.03892272,0.17946036,0.52535134,1.60204881
-1.77988994,2.36537281,0.33725483,0.33820214,0.03922181,0.18757260,0.03707445,0.17709325,0.53867272,1.67018295
-1.77388694,2.41504751,0.33342396,0.33282833,0.04033188,0.18449831,0.03539220,0.17551981,0.55336663,1.74091450
-1.76788394,2.46861999,0.32961288,0.32891693,0.04157896,0.18178768,0.03385686,0.17463352,0.56912658,1.81285670
-1.76188094,2.52427853,0.32572495,0.32623130,0.04293390,0.17934318,0.03244844,0.17431727,0.58562378,1.88452258
-1.75587794,2.58014919,0.32166896,0.32452441,0.04436647,0.17706955,0.03114693,0.17444829,0.60251682,1.95436646
-1.74987494,2.63435436,0.31736284,0.32354785,0.04584663,0.17487731,0.02993322,0.17490299,0.61946176,2.02082840
-1.74387194,2.68507114,0.31273701,0.32306026,0.04734560,0.17268601,0.02878976,0.17556155,0.63612192,2.08238018
-1.73786893,2.73058722,0.30773720,0.32283498,0.04883698,0.17042687,0.02770121,0.17631206,0.65217743,2.13757100
-1.73186593,2.76935247,0.30232655,0.32266666,0.05029752,0.16804497,0.02665482,0.17705398,0.66733379,2.18507123
-1.72586293,2.80002416,0.29648716,0.32237664,0.05170786,0.16550071,0.02564076,0.17770101,0.68132941,2.22371241
-1.71985993,2.82150435,0.29022091,0.32181699,0.05305289,0.16277065,0.02465228,0.17818305,0.69394178,2.25252218
-1.71385693,2.83296813,0.28354961,0.32087312,0.05432195,0.15984770,0.02368566,0.17844738,0.70499199,2.27075254
-1.70785393,2.83388198,0.27651459,0.31946493,0.05550869,0.15674065,0.02274018,0.17845900,0.71434757,2.27790064
-1.70185093,2.82401169,0.26917564,0.31754667,0.05661071,0.15347319,0.02181784,0.17820019,0.72192352,2.27372117
-1.69584792,2.80342007,0.26160953,0.31510541,0.05762899,0.15008243,0.02092312,0.17766929,0.72768171,2.25823026
-1.68984492,2.77245485,0.25390809,0.31215856,0.05856703,0.14661705,0.02006267,0.17687892,0.73162853,2.23170069
-1.68384192,2.73172782,0.24617597,0.30875038,0.05943000,0.14313522,0.01924491,0.17585377,0.73381130,2.19464912
-1.67783892,2.68208643,0.23852816,0.30494785,0.06022367,0.13970240,0.01847971,0.17462794,0.73431346,2.14781585
-1.67183592,2.62457952,0.23108743,0.30083616,0.06095343,0.13638905,0.01777800,0.17324226,0.73324901,2.09213842
-1.66583292,2.56041883,0.22398165,0.29651403,0.06162329,0.13326856,0.01715153,0.17174155,0.73075655,2.02872026
-1.65982991,2.49093824,0.21734121,0.29208901,0.06223511,0.13041527,0.01661251,0.17017199,0.72699314,1.95879583
-1.65382691,2.41755250,0.21129644,0.28767317,0.06278789,0.12790277,0.01617343,0.16857892,0.72212850,1.88369389
-1.64782391,2.34171711,0.20597521,0.28337918,0.06327737,0.12580255,0.01584689,0.16700486,0.71633967,1.80480024
-1.64182091,2.26489076,0.20150066,0.27931694,0.06369585,0.12418292,0.01564541,0.16548816,0.70980644,1.72352148
-1.63581791,2.18850151,0.19798904,0.27559090,0.06403232,0.12310821,0.01558135,0.16406206,0.70270760,1.64125091
-1.62981491,2.11391747,0.19554770,0.27229802,0.06427282,0.12263832,0.01566680,0.16275428,0.69521815,1.55933765
-1.62381191,2.04242232,0.19427319,0.26952632,0.06440105,0.12282838,0.01591352,0.16158710,0.68750730,1.47905965
-1.61780890,1.97519586,0.19424940,0.26735404,0.06439924,0.12372854,0.01633277,0.16057783,0.67973719,1.40160101
-1.61180590,1.91329917,0.19554576,0.26584914,0.06424910,0.12538385,0.01693522,0.15973956,0.67206221,1.32803395
-1.60580290,1.85766400,0.19821545,0.26506919,0.06393292,0.12783396,0.01773074,0.15908212,0.66462853,1.25930520
-1.59979990,1.80908562,0.20229362,0.26506129,0.06343470,0.13111275,0.01872814,0.15861313,0.65757367,1.19622661
-1.59379690,1.76821835,0.20779561,0.26586212,0.06274122,0.13524769,0.01993486,0.15833898,0.65102598,1.13946960
