energy_ev,total_up,As_p_up,As_d_up,Nb_p_up,Nb_d_up,S_s_up,S_p_up
-5.75987994,5.28803964,1.04324058,0.00000000,3.35943505,2.11530107,0.03107748,2.43361127
-5.75387694,5.19926674,1.03951648,0.00000000,3.35829095,2.04977860,0.03039640,2.36710509
-5.74787394,5.12192531,1.03758837,0.00000000,3.37029063,1.98693784,0.02978923,2.30596196
-5.74187094,5.05833652,1.03781142,0.00000000,3.39654233,1.92784693,0.02927049,2.25140517
-5.73586793,5.01052814,1.04050803,0.00000000,3.43784919,1.87348374,0.02885305,2.20449793
-5.72986493,4.98016769,1.04595491,0.00000000,3.49466677,1.82471108,0.02854776,2.16611302
-5.72386193,4.96850354,1.05437077,0.00000000,3.56706856,1.78225478,0.02836294,2.13690720
-5.71785893,4.97631645,1.06590511,0.00000000,3.65472101,1.74668551,0.02830408,2.11730165
-5.71185593,5.00388399,1.08062887,0.00000000,3.75687004,1.71840498,0.02837356,2.10746888
-5.70585293,5.05095974,1.09852744,0.00000000,3.87234016,1.69763703,0.02857051,2.10732708
-5.69984992,5.11676871,1.11949649,0.00000000,3.99954704,1.68442396,0.02889077,2.11654195
-5.69384692,5.20001974,1.14334102,0.00000000,4.13652403,1.67862830,0.02932700,2.13453635
-5.68784392,5.29893514,1.16977774,0.00000000,4.28096233,1.67994008,0.02986890,2.16050729
-5.68184092,5.41129692,1.19844098,0.00000000,4.43026409,1.68788908,0.03050353,2.19345014
-5.67583792,5.53450840,1.22889182,0.00000000,4.58160705,1.70186200,0.03121576,2.23218899
-5.66983492,5.66566914,1.26063024,0.00000000,4.73201885,1.72112355,0.03198882,2.27541236
-5.66383192,5.80166065,1.29310979,0.00000000,4.87845861,1.74484097,0.03280486,2.32171302
-5.65782891,5.93923972,1.32575421,0.00000000,5.01790283,1.77211079,0.03364560,2.36963054
-5.65182591,6.07513593,1.35797522,0.00000000,5.14743272,1.80198706,0.03449297,2.41769502
-5.64582291,6.20614942,1.38919071,0.00000000,5.26431948,1.83350981,0.03532969,2.46447062
-5.63981991,6.32924543,1.41884259,0.00000000,5.36610441,1.86573275,0.03613989,2.50859717
-5.63381691,6.44164173,1.44641342,0.00000000,5.45067057,1.89774931,0.03690957,2.54882852
-5.62781391,6.54088575,1.47144115,0.00000000,5.51630328,1.92871597,0.03762699,2.58406633
-5.62181091,6.62491859,1.49353143,0.00000000,5.56173706,1.95787234,0.03828297,2.61338814
-5.61580790,6.69212378,1.51236684,0.00000000,5.58618726,1.98455732,0.03887105,2.63606884
-5.60980490,6.74135927,1.52771298,0.00000000,5.58936512,2.00822102,0.03938751,2.65159511
-5.60380190,6.77197219,1.53942115,0.00000000,5.57147617,2.02843245,0.03983132,2.65967243
-5.59779890,6.78379659,1.54742782,0.00000000,5.53320221,2.04488286,0.04020390,2.66022489
-5.59179590,6.77713513,1.55175107,0.00000000,5.47566803,2.05738528,0.04050885,2.65338803
-5.58579290,6.75272655,1.55248446,0.00000000,5.40039483,2.06587054,0.04075161,2.63949556
-5.57978989,6.71170130,1.54978889,0.00000000,5.30924275,2.07038046,0.04093903,2.61906070
-5.57378689,6.65552812,1.54388297,0.00000000,5.20434531,2.07105889,0.04107894,2.59275346
-5.56778389,6.58595463,1.53503278,0.00000000,5.08803902,2.06814131,0.04117971,2.56137486
-5.56178089,6.50494500,1.52354134,0.00000000,4.96279145,2.06194364,0.04124988,2.52582953
-5.55577789,6.41461790,1.50973861,0.00000000,4.83113073,2.05285099,0.04129782,2.48709789
-5.54977489,6.31718714,1.49397248,0.00000000,4.69557972,2.04130672,0.04133138,2.44620901
-5.54377189,6.21490745,1.47660095,0.00000000,4.55859695,2.02780237,0.04135778,2.40421526
-5.53776888,6.11002703,1.45798586,0.00000000,4.42252665,2.01286844,0.04138339,2.36216942
-5.53176588,6.00474780,1.43848815,0.00000000,4.28955877,1.99706632,0.04141373,2.32110497
-5.52576288,5.90119382,1.41846455,0.00000000,4.16170000,1.98098108,0.04145352,2.28201962
-5.51975988,5.80138760,1.39826546,0.00000000,4.04075530,1.96521497,0.04150668,2.24586247
-5.51375688,5.70723345,1.37823373,0.00000000,3.92831953,1.95038131,0.04157657,2.21352419
-5.50775388,5.62050670,1.35870385,0.00000000,3.82577770,1.93709829,0.04166605,2.18583027
-5.50175088,5.54284713,1.34000124,0.00000000,3.73431222,1.92598241,0.04177773,2.16353643
-5.49574787,5.47575496,1.32244110,0.00000000,3.65491510,1.91764109,0.04191409,2.14732581
-5.48974487,5.42058777,1.30632651,0.00000000,3.58840297,1.91266425,0.04207764,2.13780706
-5.48374187,5.37855670,1.29194562,0.00000000,3.53543284,1.91161458,0.04227103,2.13551284
-5.47773887,5.35072075,1.27956756,0.00000000,3.49651673,1.91501654,0.04249709,2.14089807
-5.47173587,5.33797847,1.26943726,0.00000000,3.47203348,1.92334430,0.04275890,2.15433745
-5.46573287,5.34105648,1.26176919,0.00000000,3.46223671,1.93700866,0.04305970,2.17612206
-5.45972986,5.36049507,1.25674026,0.00000000,3.46725824,1.95634362,0.04340282,2.20645486
-5.45372686,5.39663149,1.25448237,0.00000000,3.48710678,1.98159304,0.04379159,2.24544520
-5.44772386,5.44958189,1.25507484,0.00000000,3.52166234,2.01289799,0.04422913,2.29310268
-5.44172086,5.51922333,1.25853749,0.00000000,3.57066724,2.05028557,0.04471818,2.34933070
-5.43571786,5.60517740,1.26482467,0.00000000,3.63371484,2.09365988,0.04526092,2.41392029
-5.42971486,5.70679720,1.27382082,0.00000000,3.71023763,2.14279570,0.04585872,2.48654488
-5.42371186,5.82315920,1.28533816,0.00000000,3.79949615,2.19733555,0.04651201,2.56675669
-5.41770885,5.95306156,1.29911653,0.00000000,3.90057068,2.25679056,0.04722005,2.65398525
-5.41170585,6.09503007,1.31482600,0.00000000,4.01235697,2.32054535,0.04798078,2.74753875
-5.40570285,6.24733243,1.33207208,0.00000000,4.13356746,2.38786715,0.04879074,2.84660854
-5.39969985,6.40800138,1.35040365,0.00000000,4.26273897,2.45791896,0.04964497,2.95027715
-5.39369685,6.57486634,1.36932334,0.00000000,4.39824741,2.52977651,0.05053699,3.05752975
-5.38769385,6.74559317,1.38830013,0.00000000,4.53832960,2.60244858,0.05145879,3.16726918
-5.38169085,6.91773080,1.40678370,0.00000000,4.68111191,2.67490005,0.05240093,3.27833398
-5.37568784,7.08876331,1.42421991,0.00000000,4.82464499,2.74607679,0.05335264,3.38951915
-5.36968484,7.25616582,1.44006699,0.00000000,4.96694326,2.81493172,0.05430196,3.49959895
-5.36368184,7.41746191,1.45381167,0.00000000,5.10602804,2.88045099,0.05523600,3.60735096
-5.35767884,7.57028086,1.46498457,0.00000000,5.23997226,2.94167944,0.05614113,3.71158068
-5.35167584,7.71241230,1.47317441,0.00000000,5.36694535,2.99774431,0.05700329,3.81114578
-5.34567284,7.84185658,1.47804027,0.00000000,5.48525629,3.04787658,0.05780830,3.90497933
-5.33966983,7.95686905,1.47932153,0.00000000,5.59339325,3.09142910,0.05854218,3.99211114
-5.33366683,8.05599693,1.47684509,0.00000000,5.69005841,3.12789099,0.05919149,4.07168675
-5.32766383,8.13810756,1.47052961,0.00000000,5.77419657,3.15689795,0.05974367,4.14298349
-5.32166083,8.20240767,1.46038660,0.00000000,5.84501680,3.17823828,0.06018737,4.20542332
-5.31565783,8.24845319,1.44651846,0.00000000,5.90200653,3.19185453,0.06051276,4.25858231
-5.30965483,8.27614990,1.42911347,0.00000000,5.94493781,3.19784103,0.06071179,4.30219659
-5.30365183,8.28574532,1.40843806,0.00000000,5.97386581,3.19643754,0.06077842,4.33616510
-5.29764882,8.27781272,1.38482669,0.00000000,5.98912006,3.18801942,0.06070882,4.36054896
-5.29164582,8.25322817,1.35866984,0.00000000,5.99128895,3.17308498,0.06050146,4.37556813
-5.28564282,8.21314175,1.33040044,0.00000000,5.98119834,3.15224055,0.06015719,4.38159531
-5.27963982,8.15894433,1.30047957,0.00000000,5.95988523,3.12618382,0.05967924,4.37914758
-5.27363682,8.09223086,1.26938174,0.00000000,5.92856744,3.09568624,0.05907314,4.36887597
-5.26763382,8.01476157,1.23758039,0.00000000,5.88861041,3.06157490,0.05834660,4.35155331
-5.26163082,7.92842205,1.20553422,0.00000000,5.84149202,3.02471459,0.05750933,4.32806043
-5.25562781,7.83518318,1.17367471,0.00000000,5.78876655,2.98599030,0.05657280,4.29937103
-5.24962481,7.73706173,1.14239531,0.00000000,5.73202843,2.94629066,0.05555000,4.26653526
-5.24362181,7.63608229,1.11204260,0.00000000,5.67287679,2.90649256,0.05445513,4.23066215
-5.23761881,7.53424117,1.08290967,0.00000000,5.61288144,2.86744701,0.05330331,4.19290099
-5.23161581,7.43347248,1.05523182,0.00000000,5.55355096,2.82996654,0.05211025,4.15442187
-5.22561281,7.33561711,1.02918472,0.00000000,5.49630333,2.79481401,0.05089198,4.11639538
-5.21960980,7.24239450,1.00488479,0.00000000,5.44243982,2.76269282,0.04966449,4.07997184
-5.21360680,7.15537781,0.98239191,0.00000000,5.39312231,2.73423857,0.04844356,4.04626035
-5.20760380,7.07597240,0.96171396,0.00000000,5.34935461,2.71001200,0.04724439,4.01630787
-5.20160080,7.00539794,0.94281312,0.00000000,5.31196778,2.69049316,0.04608152,3.99107891
-5.19559780,6.94467432,0.92561336,0.00000000,5.28160990,2.67607671,0.04496852,3.97143621
-5.18959480,6.89461133,0.91000898,0.00000000,5.25874008,2.66706836,0.04391795,3.95812294
-5.18359180,6.85580227,0.89587346,0.00000000,5.24362694,2.66368228,0.04294118,3.95174689
-5.17758879,6.82862144,0.88306853,0.00000000,5.23635118,2.66603958,0.04204830,3.95276718
-5.17158579,6.81322539,0.87145276,0.00000000,5.23681210,2.67416773,0.04124811,3.96148395
-5.16558279,6.80955791,0.86088953,0.00000000,5.24473779,2.68800107,0.04054805,3.97803137
-5.15957979,6.81735838,0.85125380,0.00000000,5.25969831,2.70738222,0.03995419,4.00237419
-5.15357679,6.83617334,0.84243765,0.00000000,5.28112164,2.73206469,0.03947123,4.03430827
-5.14757379,6.86537088,0.83435424,0.00000000,5.30831168,2.76171647,0.03910256,4.07346483
-5.14157079,6.90415755,0.82694011,0.00000000,5.34046776,2.79592486,0.03885024,4.11931863
-5.13556778,6.95159734,0.82015583,0.00000000,5.37670526,2.83420245,0.03871509,4.17119991
-5.12956478,7.00663246,0.81398497,0.00000000,5.41607668,2.87599428,0.03869674,4.22830963
-5.12356178,7.06810539,0.80843168,0.00000000,5.45759283,2.92068638,0.03879369,4.28973799
-5.11755878,7.13478203,0.80351689,0.00000000,5.50024374,2.96761534,0.03900341,4.35448543
-5.11155578,7.20537546,0.79927360,0.00000000,5.54301894,3.01607923,0.03932242,4.42148588
-5.10555278,7.27857001,0.79574146,0.00000000,5.58492684,3.06534948,0.03974641,4.48963147
-5.09954977,7.35304522,0.79296098,0.00000000,5.62501302,3.11468372,0.04027031,4.55779812
-5.09354677,7.42749943,0.79096777,0.00000000,5.66237716,3.16333925,0.04088847,4.62487132
-5.08754377,7.50067237,0.78978709,0.00000000,5.69618833,3.21058693,0.04159469,4.68977130
-5.08154077,7.57136641,0.78942903,0.00000000,5.72569848,3.25572506,0.04238242,4.75147688
-5.07553777,7.63846588,0.78988458,0.00000000,5.75025380,3.29809281,0.04324480,4.80904717
-5.06953477,7.70095381,0.79112270,0.00000000,5.76930359,3.33708279,0.04417477,4.86164055
-5.06353177,7.75792563,0.79308857,0.00000000,5.78240649,3.37215226,0.04516516,4.90853000
-5.05752876,7.80859919,0.79570313,0.00000000,5.78923357,3.40283241,0.04620869,4.94911445
-5.05152576,7.85232054,0.79886365,0.00000000,5.78956820,3.42873540,0.04729800,4.98292564
-5.04552276,7.88856529,0.80244559,0.00000000,5.78330255,3.44955873,0.04842563,5.00963003
-5.03951976,7.91693516,0.80630528,0.00000000,5.77043056,3.46508676,0.04958397,5.02902608
-5.03351676,7.93714997,0.81028346,0.00000000,5.75103781,3.47518916,0.05076513,5.04103659
-5.02751376,7.94903528,0.81420942,0.00000000,5.72528839,3.47981649,0.05196082,5.04569692
-5.02151076,7.95250637,0.81790553,0.00000000,5.69340947,3.47899313,0.05316223,5.04313944
-5.01550775,7.94754950,0.82119197,0.00000000,5.65567440,3.47280787,0.05435985,5.03357528
-5.00950475,7.93420159,0.82389149,0.00000000,5.61238504,3.46140293,0.05554330,5.01727422
-5.00350175,7.91252978,0.82583404,0.00000000,5.56385472,3.44496190,0.05670119,4.99454418
-4.99749875,7.88261236,0.82686116,0.00000000,5.51039254,3.42369757,0.05782105,4.96571130
-4.99149575,7.84452266,0.82683008,0.00000000,5.45229047,3.39784043,0.05888922,4.93110213
-4.98549275,7.79831722,0.82561741,0.00000000,5.38981394,3.36762853,0.05989091,4.89102880
-4.97948974,7.74402967,0.82312244,0.00000000,5.32319688,3.33329959,0.06081027,4.84577846
-4.97348674,7.68167100,0.81927004,0.00000000,5.25264159,3.29508576,0.06163059,4.79560741
-4.96748374,7.61123680,0.81401310,0.00000000,5.17832370,3.25321148,0.06233456,4.74074057
-4.96148074,7.53272136,0.80733462,0.00000000,5.10040196,3.20789453,0.06290468,4.68137613
-4.95547774,7.44613803,0.79924926,0.00000000,5.01903230,3.15935016,0.06332370,4.61769516
-4.94947474,7.35154462,0.78980447,0.00000000,4.93438516,3.10779778,0.06357516,4.54987532
-4.94347174,7.24907224,0.77908103,0.00000000,4.84666482,3.05346978,0.06364397,4.47810768
-4.93746873,7.13895550,0.76719300,0.00000000,4.75612929,2.99662147,0.06351701,4.40261529
-4.93146573,7.02156165,0.75428692,0.00000000,4.66310889,2.93754117,0.06318376,4.32367177
-4.92546273,6.89741619,0.74054020,0.00000000,4.56802207,2.87655946,0.06263681,4.24161861
-4.91945973,6.76722262,0.72615861,0.00000000,4.47138666,2.81405651,0.06187242,4.15687915
-4.91345673,6.63187398,0.71137275,0.00000000,4.37382535,2.75046647,0.06089083,4.06996824
-4.90745373,6.49245453,0.69643354,0.00000000,4.27606419,2.68627829,0.05969658,3.98149596
-4.90145073,6.35023041,0.68160665,0.00000000,4.17892369,2.62203219,0.05829861,3.89216494
-4.89544772,6.20662871,0.66716603,0.00000000,4.08330230,2.55831184,0.05671020,3.80276064
-4.88944472,6.06320524,0.65338655,0.00000000,3.99015273,2.49573202,0.05494877,3.71413485
-4.88344172,5.92160222,0.64053613,0.00000000,3.90045208,2.43492250,0.05303550,3.62718301
-4.87743872,5.78349754,0.62886747,0.00000000,3.81516727,2.37650860,0.05099485,3.54281626
-4.87143572,5.65054824,0.61860973,0.00000000,3.73521753,2.32108972,0.04885386,3.46192997
-4.86543272,5.52433116,0.60996069,0.00000000,3.66143614,2.26921685,0.04664150,3.38537031
-4.85942971,5.40628410,0.60307953,0.00000000,3.59453377,2.22137067,0.04438779,3.31390100
-4.85342671,5.29765096,0.59808084,0.00000000,3.53506565,2.17794144,0.04212306,3.24817227
-4.84742371,5.19943419,0.59503007,0.00000000,3.48340474,2.13921222,0.03987713,3.18869401
-4.84142071,5.11235751,0.59394082,0.00000000,3.43972282,2.10534646,0.03767852,3.13581490
-4.83541771,5.03684134,0.59477422,0.00000000,3.40398078,2.07638103,0.03555383,3.08970893
-4.82941471,4.97299256,0.59744044,0.00000000,3.37592918,2.05222523,0.03352716,3.05037030
-4.82341171,4.92060952,0.60180247,0.00000000,3.35511913,2.03266604,0.03161966,3.01761720
-4.81740870,4.87920214,0.60768196,0.00000000,3.34092332,2.01737956,0.02984923,2.99110436
-4.81140570,4.84802604,0.61486709,0.00000000,3.33256602,2.00594800,0.02823038,2.97034368
-4.80540270,4.82612887,0.62312190,0.00000000,3.32916065,1.99788140,0.02677414,2.95473188
-4.79939970,4.81240618,0.63219689,0.00000000,3.32975274,1.99264287,0.02548823,2.94358352
-4.79339670,4.80566351,0.64184025,0.00000000,3.33336592,1.98967598,0.02437718,2.93616744
-4.78739370,4.80468128,0.65180922,0.00000000,3.33904843,1.98843268,0.02344266,2.93174455
-4.78139070,4.80827853,0.66188102,0.00000000,3.34591742,1.98840029,0.02268377,2.92960477
-4.77538769,4.81537209,0.67186278,0.00000000,3.35319859,1.98912594,0.02209742,2.92910086
-4.76938469,4.82502766,0.68160003,0.00000000,3.36025900,1.99023716,0.02167872,2.92967748
-4.76338169,4.83650022,0.69098326,0.00000000,3.36663123,1.99145764,0.02142132,2.93089362
-4.75737869,4.84926154,0.69995227,0.00000000,3.37202763,1.99261717,0.02131774,2.93243744
-4.75137569,4.86301363,0.70849811,0.00000000,3.37634406,1.99365550,0.02135969,2.93413276
-4.74537269,4.87768763,0.71666256,0.00000000,3.37965303,1.99461999,0.02153823,2.93593701
-4.73936968,4.89342870,0.72453515,0.00000000,3.38218687,1.99565737,0.02184407,2.93793112
-4.73336668,4.91056816,0.73224798,0.00000000,3.38431205,1.99700019,0.02226759,2.94030200
-4.72736368,4.92958486,0.73996863,0.00000000,3.38649637,1.99894896,0.02279900,2.94331898
-4.72136068,4.95105844,0.74789150,0.00000000,3.38927090,2.00185095,0.02342835,2.94730576
-4.71535768,4.97561721,0.75622808,0.00000000,3.39318901,2.00607713,0.02414560,2.95260954
-4.70935468,5.00388418,0.76519668,0.00000000,3.39878493,2.01199824,0.02494055,2.95956927
-4.70335168,5.03642397,0.77501203,0.00000000,3.40653392,2.01996158,0.02580294,2.96848499
-4.69734867,5.07369399,0.78587537,0.00000000,3.41681654,2.03026956,0.02672238,2.97958973
-4.69134567,5.11600217,0.79796530,0.00000000,3.42988869,2.04316094,0.02768843,2.99302579
-4.68534267,5.16347377,0.81142993,0.00000000,3.44585898,2.05879580,0.02869061,3.00882645
-4.67933967,5.21602854,0.82638057,0.00000000,3.46467463,2.07724465,0.02971848,3.02690407
-4.67333667,5.27336939,0.84288709,0.00000000,3.48611641,2.09848205,0.03076172,3.04704514
-4.66733367,5.33498283,0.86097522,0.00000000,3.50980281,2.12238481,0.03181023,3.06891224
-4.66133067,5.40015073,0.88062560,0.00000000,3.53520307,2.14873461,0.03285426,3.09205291
-4.65532766,5.46797267,0.90177475,0.00000000,3.56165832,2.17722468,0.03388451,3.11591460
-4.64932466,5.53739725,0.92431753,0.00000000,3.58840963,2.20746995,0.03489228,3.13986485
-4.64332166,5.60726056,0.94811121,0.00000000,3.61463151,2.23902000,0.03586953,3.16321571
-4.63731866,5.67632965,0.97298052,0.00000000,3.63946913,2.27137403,0.03680900,3.18525079
-4.63131566,5.74334869,0.99872372,0.00000000,3.66207733,2.30399711,0.03770429,3.20525375
-4.62531266,5.80708534,1.02511914,0.00000000,3.68165962,2.33633682,0.03854985,3.22253666
-4.61930965,5.86637507,1.05193202,0.00000000,3.69750505,2.36783949,0.03934102,3.23646678
-4.61330665,5.92016126,1.07892126,0.00000000,3.70902133,2.39796556,0.04007395,3.24649058
-4.60730365,5.96752927,1.10584593,0.00000000,3.71576248,2.42620319,0.04074562,3.25215369
-4.60130065,6.00773286,1.13247112,0.00000000,3.71744965,2.45207992,0.04135365,3.25311601
-4.59529765,6.04021215,1.15857314,0.00000000,3.71398413,2.47517195,0.04189628,3.24916129
-4.58929465,6.06460225,1.18394385,0.00000000,3.70545186,2.49511088,0.04237218,3.24020077
-4.58329165,6.08073282,1.20839403,0.00000000,3.69211915,2.51158798,0.04278036,3.22627101
-4.57728864,6.08861866,1.23175575,0.00000000,3.67441988,2.52435602,0.04312003,3.20752591
-4.57128564,6.08844250,1.25388395,0.00000000,3.65293463,2.53322893,0.04339052,3.18422378
-4.56528264,6.08053113,1.27465704,0.00000000,3.62836284,2.53807974,0.04359117,3.15671008
-4.55927964,6.06532659,1.29397693,0.00000000,3.60148931,2.53883704,0.04372130,3.12539690
-4.55327664,6.04335429,1.31176846,0.00000000,3.57314660,2.53548064,0.04378020,3.09074046
-4.54727364,6.01519006,1.32797854,0.00000000,3.54417539,2.52803673,0.04376712,3.05321783
-4.54127064,5.98142817,1.34257511,0.00000000,3.51538457,2.51657316,0.04368144,3.01330423
-4.53526763,5.94265230,1.35554615,0.00000000,3.48751321,2.50119514,0.04352268,2.97145210
-4.52926463,5.89941105,1.36689892,0.00000000,3.46119625,2.48204176,0.04329073,2.92807318
-4.52326163,5.85219947,1.37665942,0.00000000,3.43693578,2.45928352,0.04298599,2.88352437
-4.51725863,5.80144749,1.38487240,0.00000000,3.41507926,2.43312106,0.04260962,2.83809828
-4.51125563,5.74751582,1.39160157,0.00000000,3.39580572,2.40378487,0.04216371,2.79201864
-4.50525263,5.69069915,1.39693029,0.00000000,3.37912082,2.37153610,0.04165152,2.74544081
-4.49924962,5.63123633,1.40096244,0.00000000,3.36486073,2.33666794,0.04107768,2.69845721
-4.49324662,5.56932628,1.40382324,0.00000000,3.35270462,2.29950736,0.04044832,2.65110704
-4.48724362,5.50514845,1.40566003,0.00000000,3.34219505,2.26041671,0.03977119,2.60338957
-4.48124062,5.43888596,1.40664248,0.00000000,3.33276499,2.21979467,0.03905573,2.55528012
-4.47523762,5.37074946,1.40696211,0.00000000,3.32376997,2.17807604,0.03831305,2.50674744
-4.46923462,5.30099986,1.40683089,0.00000000,3.31452357,2.13573004,0.03755582,2.45777141
-4.46323162,5.22996780,1.40647857,0.00000000,3.30433430,2.09325658,0.03679810,2.40835976
-4.45722861,5.15806823,1.40614871,0.00000000,3.29254180,2.05118039,0.03605507,2.35856280
-4.45122561,5.08580855,1.40609322,0.00000000,3.27855052,2.01004272,0.03534272,2.30848499
-4.44522261,5.01378935,1.40656551,0.00000000,3.26185916,1.97039080,0.03467741,2.25829278
-4.43921961,4.94269717,1.40781228,0.00000000,3.24208425,1.93276517,0.03407542,2.20821792
-4.43321661,4.87328921,1.41006423,0.00000000,3.21897699,1.89768526,0.03355243,2.15855625
-4.42721361,4.80637058,1.41352601,0.00000000,3.19243253,1.86563374,0.03312296,2.10966175
-4.42121061,4.74276509,1.41836581,0.00000000,3.16249146,1.83704026,0.03279990,2.06193628
-4.41520760,4.68328095,1.42470510,0.00000000,3.12933375,1.81226535,0.03259389,2.01581558
-4.40920460,4.62867339,1.43260901,0.00000000,3.09326573,1.79158522,0.03251291,1.97175226
-4.40320160,4.57960619,1.44207800,0.00000000,3.05470106,1.77517830,0.03256183,1.93019679
-4.39719860,4.53661431,1.45304126,0.00000000,3.01413702,1.76311425,0.03274208,1.89157753
-4.39119560,4.50006991,1.46535238,0.00000000,2.97212751,1.75534602,0.03305141,1.85628089
-4.38519260,4.47015372,1.47878761,0.00000000,2.92925444,1.75170577,0.03348378,1.82463284
-4.37918959,4.44683370,1.49304714,0.00000000,2.88609902,1.75190466,0.03402936,1.79688259
-4.37318659,4.42985218,1.50775942,0.00000000,2.84321449,1.75553705,0.03467467,1.77318952
-4.36718359,4.41872274,1.52248849,0.00000000,2.80110173,1.76208891,0.03540286,1.75361393
-4.36118059,4.41273696,1.53674440,0.00000000,2.76018876,1.77095034,0.03619409,1.73811207
-4.35517759,4.41098125,1.54999607,0.00000000,2.72081508,1.78143173,0.03702604,1.72653580
-4.34917459,4.41236289,1.56168647,0.00000000,2.68322127,1.79278308,0.03787452,1.71863673
-4.34317159,4.41564442,1.57124939,0.00000000,2.64754424,1.80421573,0.03871417,1.71407467
-4.33716858,4.41948471,1.57812712,0.00000000,2.61381785,1.81492567,0.03951914,1.71242990
-4.33116558,4.42248489,1.58178849,0.00000000,2.58197867,1.82411756,0.04026391,1.71321859
-4.32516258,4.42323715,1.58174649,0.00000000,2.55187610,1.83102855,0.04092400,1.71591059
-4.31915958,4.42037418,1.57757468,0.00000000,2.52328620,1.83495101,0.04147672,1.71994867
-4.31315658,4.41261714,1.56892191,0.00000000,2.49592812,1.83525335,0.04190182,1.72476830
-4.30715358,4.39882003,1.55552471,0.00000000,2.46948227,1.83139813,0.04218212,1.72981708
