energy_ev,total_up,Ge_p_up,Ge_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-4.30115058,8.61236743,0.44708142,0.00000000,0.06080063,6.71478661,6.36910299,2.26553671
-4.29514757,8.84999368,0.45082324,0.00000000,0.06093849,6.92265698,6.59557527,2.34930382
-4.28914457,9.08430939,0.45379389,0.00000000,0.06091419,7.12844452,6.81992660,2.43407477
-4.28314157,9.31193123,0.45593536,0.00000000,0.06072433,7.32928630,7.03902313,2.51868701
-4.27713857,9.52957524,0.45720548,0.00000000,0.06036863,7.52238198,7.24980866,2.60196484
-4.27113557,9.73411658,0.45757937,0.00000000,0.05985018,7.70504318,7.44935827,2.68273839
-4.26513257,9.92264789,0.45705016,0.00000000,0.05917559,7.87474281,7.63493118,2.75986393
-4.25912956,10.09253508,0.45562925,0.00000000,0.05835497,8.02916318,7.80402177,2.83224506
-4.25312656,10.24146902,0.45334577,0.00000000,0.05740181,8.16624177,7.95440743,2.89885435
-4.24712356,10.36751220,0.45024559,0.00000000,0.05633274,8.28421356,8.08419199,2.95875477
-4.24112056,10.46913882,0.44638973,0.00000000,0.05516721,8.38164860,8.19184354,3.01112035
-4.23511756,10.54526736,0.44185235,0.00000000,0.05392703,8.45748377,8.27622539,3.05525530
-4.22911456,10.59528441,0.43671845,0.00000000,0.05263588,8.51104746,8.33661916,3.09061094
-4.22311156,10.61905896,0.43108137,0.00000000,0.05131874,8.54207620,8.37273886,3.11679974
-4.21710855,10.61694599,0.42504017,0.00000000,0.05000134,8.55072224,8.38473540,3.13360571
-4.21110555,10.58977906,0.41869706,0.00000000,0.04870956,8.53755127,8.37319063,3.14099064
-4.20510255,10.53885115,0.41215495,0.00000000,0.04746883,8.50352989,8.33910083,3.13909566
-4.19909955,10.46588385,0.40551516,0.00000000,0.04630366,8.45000239,8.28384951,3.12823784
-4.19309655,10.37298498,0.39887542,0.00000000,0.04523705,8.37865718,8.20916991,3.10890162
-4.18709355,10.26259550,0.39232804,0.00000000,0.04429010,8.29148328,8.11709795,3.08172524
-4.18109055,10.13742663,0.38595851,0.00000000,0.04348162,8.19071790,8.00991683,3.04748240
-4.17508754,10.00038886,0.37984422,0.00000000,0.04282776,8.07878647,7.89009481,3.00705971
-4.16908454,9.85451508,0.37405361,0.00000000,0.04234179,7.95823701,7.76021815,2.96143073
-4.16308154,9.70287998,0.36864543,0.00000000,0.04203389,7.83167096,7.62292145,2.91162748
-4.15707854,9.54851881,0.36366832,0.00000000,0.04191099,7.70167305,7.48081793,2.85871053
-4.15107554,9.39434834,0.35916060,0.00000000,0.04197674,7.57074265,7.33643218,2.80373896
-4.14507254,9.24309308,0.35515028,0.00000000,0.04223148,7.44122949,7.19213797,2.74774123
-4.13906953,9.09721977,0.35165520,0.00000000,0.04267228,7.31527617,7.05010357,2.69168833
-4.13306653,8.95888257,0.34868350,0.00000000,0.04329310,7.19476965,6.91224658,2.63647022
-4.12706353,8.82988127,0.34623419,0.00000000,0.04408487,7.08130384,6.78020003,2.58287639
-4.12106053,8.71163403,0.34429796,0.00000000,0.04503577,6.97615429,6.65529071,2.53158142
-4.11505753,8.60516523,0.34285818,0.00000000,0.04613149,6.88026596,6.53853036,2.48313570
-4.10905453,8.51110873,0.34189207,0.00000000,0.04735551,6.79425388,6.43061923,2.43796166
-4.10305153,8.42972538,0.34137193,0.00000000,0.04868942,6.71841620,6.33196150,2.39635523
-4.09704852,8.36093345,0.34126658,0.00000000,0.05011334,6.65275812,6.24269066,2.35849206
-4.09104552,8.30434941,0.34154267,0.00000000,0.05160627,6.59702500,6.16270312,2.32443786
-4.08504252,8.25933655,0.34216605,0.00000000,0.05314648,6.55074222,6.09169747,2.29416194
-4.07903952,8.22505794,0.34310292,0.00000000,0.05471191,6.51325922,6.02921686,2.26755289
-4.07303652,8.20053077,0.34432086,0.00000000,0.05628054,6.48379500,5.97469169,2.24443544
-4.06703352,8.18467863,0.34578943,0.00000000,0.05783077,6.46148250,5.92748020,2.22458723
-4.06103052,8.17637904,0.34748060,0.00000000,0.05934170,6.44540938,5.88690456,2.20775474
-4.05502751,8.17450367,0.34936863,0.00000000,0.06079348,6.43465328,5.85228083,2.19366732
-4.04902451,8.17794964,0.35142964,0.00000000,0.06216750,6.42830995,5.82294131,2.18204884
-4.04302151,8.18566082,0.35364081,0.00000000,0.06344667,6.42551356,5.79824890,2.17262644
-4.03701851,8.19663889,0.35597920,0.00000000,0.06461553,6.42544865,5.77760330,2.16513620
-4.03101551,8.20994474,0.35842033,0.00000000,0.06566039,6.42735415,5.76043969,2.15932587
-4.02501251,8.22469125,0.36093666,0.00000000,0.06656940,6.43052043,5.74622119,2.15495478
-4.01900950,8.24002945,0.36349593,0.00000000,0.06733262,6.43428041,5.73442635,2.15179153
-4.01300650,8.25512998,0.36605974,0.00000000,0.06794197,6.43799663,5.72453388,2.14960990
-4.00700350,8.26916240,0.36858225,0.00000000,0.06839128,6.44104587,5.71600623,2.14818375
-4.00100050,8.28127471,0.37100933,0.00000000,0.06867613,6.44280339,5.70827421,2.14728153
-3.99499750,8.29057529,0.37327815,0.00000000,0.06879387,6.44262837,5.70072425,2.14666107
-3.98899450,8.29611944,0.37531728,0.00000000,0.06874347,6.43985210,5.69268977,2.14606529
-3.98299150,8.29690186,0.37704748,0.00000000,0.06852538,6.43377041,5.68344769,2.14521925
-3.97698849,8.29185626,0.37838306,0.00000000,0.06814145,6.42364079,5.67222071,2.14382889
-3.97098549,8.27986251,0.37923376,0.00000000,0.06759476,6.40868501,5.65818542,2.14158177
-3.96498249,8.25976130,0.37950727,0.00000000,0.06688947,6.38809710,5.64048587,2.13814965
-3.95897949,8.23037568,0.37911203,0.00000000,0.06603071,6.36105631,5.61825192,2.13319306
-3.95297649,8.19053842,0.37796042,0.00000000,0.06502440,6.32674451,5.59062125,2.12636743
-3.94697349,8.13912376,0.37597202,0.00000000,0.06387712,6.28436685,5.55676366,2.11733059
-3.94097049,8.07508184,0.37307684,0.00000000,0.06259605,6.23317473,5.51590637,2.10575121
-3.93496748,7.99747409,0.36921843,0.00000000,0.06118879,6.17248974,5.46735869,2.09131773
-3.92896448,7.90550760,0.36435654,0.00000000,0.05966335,6.10172726,5.41053489,2.07374734
-3.92296148,7.79856680,0.35846946,0.00000000,0.05802806,6.02041858,5.34497389,2.05279460
-3.91695848,7.67624089,0.35155566,0.00000000,0.05629154,5.92823034,5.27035501,2.02825927
-3.91095548,7.53834567,0.34363480,0.00000000,0.05446268,5.82498045,5.18650886,1.99999300
-3.90495248,7.38493870,0.33474813,0.00000000,0.05255066,5.71064971,5.09342318,1.96790464
-3.89894947,7.21632725,0.32495806,0.00000000,0.05056496,5.58538858,4.99124344,1.93196389
-3.89294647,7.03306859,0.31434712,0.00000000,0.04851535,5.44951895,4.88026831,1.89220324
-3.88694347,6.83596266,0.30301628,0.00000000,0.04641195,5.30353070,4.76094056,1.84871806
-3.88094047,6.62603743,0.29108265,0.00000000,0.04426522,5.14807331,4.63383373,1.80166497
-3.87493747,6.40452769,0.27867676,0.00000000,0.04208594,4.98394293,4.49963558,1.75125838
-3.86893447,6.17284789,0.26593945,0.00000000,0.03988519,4.81206532,4.35912884,1.69776559
-3.86293147,5.93256024,0.25301850,0.00000000,0.03767431,4.63347535,4.21317030,1.64150044
-3.85692846,5.68533927,0.24006508,0.00000000,0.03546480,4.44929392,4.06266899,1.58281578
-3.85092546,5.43293400,0.22723021,0.00000000,0.03326822,4.26070304,3.90856427,1.52209517
-3.84492246,5.17712915,0.21466121,0.00000000,0.03109605,4.06892000,3.75180456,1.45974393
-3.83891946,4.91970656,0.20249833,0.00000000,0.02895954,3.87517149,3.59332729,1.39617988
-3.83291646,4.66240829,0.19087157,0.00000000,0.02686952,3.68066856,3.43404079,1.33182419
-3.82691346,4.40690221,0.17989781,0.00000000,0.02483626,3.48658322,3.27480836,1.26709253
-3.82091046,4.15475134,0.16967830,0.00000000,0.02286927,3.29402728,3.11643494,1.20238678
-3.81490745,3.90738771,0.16029645,0.00000000,0.02097713,3.10403429,2.95965671,1.13808768
-3.80890445,3.66609119,0.15181620,0.00000000,0.01916736,2.91754467,2.80513349,1.07454853
-3.80290145,3.43197398,0.14428072,0.00000000,0.01744629,2.73539471,2.65344416,1.01209005
-3.79689845,3.20597071,0.13771167,0.00000000,0.01581898,2.55830927,2.50508495,0.95099671
-3.79089545,2.98883419,0.13210898,0.00000000,0.01428915,2.38689839,2.36047031,0.89151431
-3.78489245,2.78113665,0.12745112,0.00000000,0.01285919,2.22165744,2.21993625,0.83384902
-3.77888944,2.58327582,0.12369591,0.00000000,0.01153016,2.06297067,2.08374560,0.77816766
-3.77288644,2.39548550,0.12078187,0.00000000,0.01030186,1.91111748,1.95209497,0.72459919
-3.76688344,2.21784961,0.11863007,0.00000000,0.00917290,1.76628110,1.82512285,0.67323711
-3.76088044,2.05031910,0.11714641,0.00000000,0.00814085,1.62855886,1.70291832,0.62414273
-3.75487744,1.89273074,0.11622434,0.00000000,0.00720234,1.49797362,1.58553008,0.57734894
-3.74887444,1.74482692,0.11574798,0.00000000,0.00635321,1.37448551,1.47297515,0.53286432
-3.74287144,1.60627564,0.11559540,0.00000000,0.00558872,1.25800358,1.36524700,0.49067736
-3.73686843,1.47668991,0.11564217,0.00000000,0.00490363,1.14839681,1.26232262,0.45076049
-3.73086543,1.35564585,0.11576493,0.00000000,0.00429239,1.04550401,1.16416849,0.41307395
-3.72486243,1.24269908,0.11584488,0.00000000,0.00374932,0.94914235,1.07074504,0.37756905
-3.71885943,1.13739888,0.11577115,0.00000000,0.00326865,0.85911443,0.98200979,0.34419110
-3.71285643,1.03929991,0.11544380,0.00000000,0.00284473,0.77521364,0.89791898,0.31288156
-3.70685343,0.94797147,0.11477648,0.00000000,0.00247203,0.69722805,0.81842795,0.28357979
-3.70085043,0.86300418,0.11369852,0.00000000,0.00214530,0.62494288,0.74349041,0.25622406
-3.69484742,0.78401436,0.11215654,0.00000000,0.00185958,0.55814176,0.67305686,0.23075219
-3.68884442,0.71064627,0.11011529,0.00000000,0.00161025,0.49660704,0.60707235,0.20710174
-3.68284142,0.64257253,0.10755796,0.00000000,0.00139306,0.44011950,0.54547403,0.18520984
-3.67683842,0.57949307,0.10448580,0.00000000,0.00120413,0.38845760,0.48818856,0.16501290
-3.67083542,0.52113295,0.10091707,0.00000000,0.00103997,0.34139670,0.43512986,0.14644615
-3.66483242,0.46723939,0.09688553,0.00000000,0.00089746,0.29870833,0.38619715,0.12944318
-3.65882941,0.41757842,0.09243839,0.00000000,0.00077380,0.26015978,0.34127373,0.11393557
-3.65282641,0.37193134,0.08763396,0.00000000,0.00066654,0.22551403,0.30022626,0.09985264
-3.64682341,0.33009133,0.08253895,0.00000000,0.00057354,0.19453021,0.26290497,0.08712135
-3.64082041,0.29186029,0.07722577,0.00000000,0.00049291,0.16696447,0.22914443,0.07566640
-3.63481741,0.25704624,0.07176973,0.00000000,0.00042303,0.14257132,0.19876505,0.06541050
-3.62881441,0.22546111,0.06624637,0.00000000,0.00036247,0.12110533,0.17157516,0.05627485
-3.62281141,0.19691920,0.06072906,0.00000000,0.00031001,0.10232302,0.14737349,0.04817971
-3.61680840,0.17123621,0.05528680,0.00000000,0.00026459,0.08598503,0.12595196,0.04104507
-3.61080540,0.14822874,0.04998244,0.00000000,0.00022530,0.07185817,0.10709871,0.03479147
-3.60480240,0.12771435,0.04487129,0.00000000,0.00019134,0.05971752,0.09060099,0.02934069
-3.59879940,0.10951195,0.04000013,0.00000000,0.00016204,0.04934828,0.07624812,0.02461659
-3.59279640,0.09344254,0.03540666,0.00000000,0.00013680,0.04054740,0.06383416,0.02054576
-3.58679340,0.07933019,0.03111930,0.00000000,0.00011511,0.03312487,0.05316023,0.01705818
-3.58079040,0.06700310,0.02715742,0.00000000,0.00009650,0.02690472,0.04403660,0.01408773
-3.57478739,0.05629477,0.02353176,0.00000000,0.00008059,0.02172560,0.03628430,0.01157259
-3.56878439,0.04704507,0.02024520,0.00000000,0.00006702,0.01744105,0.02973633,0.00945552
-3.56278139,0.03910133,0.01729366,0.00000000,0.00005550,0.01391948,0.02423852,0.00768410
-3.55677839,0.03231920,0.01466713,0.00000000,0.00004575,0.01104374,0.01964997,0.00621068
-3.55077539,0.02656337,0.01235076,0.00000000,0.00003753,0.00871061,0.01584316,0.00499243
-3.54477239,0.02170817,0.01032595,0.00000000,0.00003064,0.00682996,0.01270379,0.00399118
-3.53876938,0.01763789,0.00857140,0.00000000,0.00002488,0.00532385,0.01013034,0.00317317
-3.53276638,0.01424691,0.00706411,0.00000000,0.00002010,0.00412546,0.00803344,0.00250887
-3.52676338,0.01143971,0.00578026,0.00000000,0.00001615,0.00317808,0.00633510,0.00197263
-3.52076038,0.00913067,0.00469593,0.00000000,0.00001291,0.00243394,0.00496786,0.00154236
-3.51475738,0.00724369,0.00378776,0.00000000,0.00001026,0.00185320,0.00387384,0.00119920
-3.50875438,0.00571176,0.00303346,0.00000000,0.00000810,0.00140289,0.00300377,0.00092716
-3.50275138,0.00447638,0.00241214,0.00000000,0.00000636,0.00105599,0.00231607,0.00071282
-3.49674837,0.00348696,0.00190459,0.00000000,0.00000497,0.00079053,0.00177595,0.00054498
-3.49074537,0.00270013,0.00149347,0.00000000,0.00000386,0.00058878,0.00135449,0.00041439
-3.48474237,0.00207908,0.00116329,0.00000000,0.00000298,0.00043659,0.00102790,0.00031344
-3.47873937,0.00159285,0.00090051,0.00000000,0.00000230,0.00032279,0.00077677,0.00023596
-3.47273637,0.00121574,0.00069340,0.00000000,0.00000177,0.00023861,0.00058540,0.00017697
-3.46673337,0.00092665,0.00053201,0.00000000,0.00000136,0.00017731,0.00044129,0.00013248
-3.46073037,0.00070856,0.00040803,0.00000000,0.00000106,0.00013379,0.00033459,0.00009938
-3.45472736,0.00054804,0.00031468,0.00000000,0.00000085,0.00010428,0.00025772,0.00007522
-3.44872436,0.00043481,0.00024655,0.00000000,0.00000071,0.00008615,0.00020506,0.00005817
-3.44272136,0.00036146,0.00019956,0.00000000,0.00000064,0.00007775,0.00017264,0.00004687
-3.43671836,0.00032316,0.00017080,0.00000000,0.00000063,0.00007826,0.00015799,0.00004043
-3.43071536,0.00031753,0.00015853,0.00000000,0.00000068,0.00008763,0.00015999,0.00003829
-3.42471236,0.00034459,0.00016208,0.00000000,0.00000080,0.00010661,0.00017883,0.00004027
-3.41870935,0.00040676,0.00018194,0.00000000,0.00000101,0.00013672,0.00021599,0.00004650
-3.41270635,0.00050906,0.00021972,0.00000000,0.00000131,0.00018033,0.00027433,0.00005746
-3.40670335,0.00065928,0.00027828,0.00000000,0.00000173,0.00024078,0.00035814,0.00007395
-3.40070035,0.00086840,0.00036184,0.00000000,0.00000230,0.00032249,0.00047339,0.00009718
-3.39469735,0.00115094,0.00047618,0.00000000,0.00000307,0.00043118,0.00062789,0.00012880
-3.38869435,0.00152559,0.00062881,0.00000000,0.00000407,0.00057404,0.00083156,0.00017091
-3.38269135,0.00201579,0.00082923,0.00000000,0.00000537,0.00076001,0.00109677,0.00022623
-3.37668834,0.00265046,0.00108925,0.00000000,0.00000705,0.00099999,0.00143866,0.00029809
-3.37068534,0.00346476,0.00142325,0.00000000,0.00000920,0.00130721,0.00187546,0.00039059
-3.36468234,0.00450097,0.00184859,0.00000000,0.00001192,0.00169746,0.00242895,0.00050872
-3.35867934,0.00580927,0.00238587,0.00000000,0.00001534,0.00218943,0.00312471,0.00065840
-3.35267634,0.00744861,0.00305937,0.00000000,0.00001961,0.00280497,0.00399254,0.00084666
-3.34667334,0.00948750,0.00389729,0.00000000,0.00002489,0.00356939,0.00506667,0.00108177
-3.34067034,0.01200463,0.00493207,0.00000000,0.00003139,0.00451162,0.00638600,0.00137327
-3.33466733,0.01508944,0.00620065,0.00000000,0.00003931,0.00566436,0.00799417,0.00173217
-3.32866433,0.01884239,0.00774452,0.00000000,0.00004890,0.00706415,0.00993949,0.00217097
-3.32266133,0.02337498,0.00960984,0.00000000,0.00006042,0.00875125,0.01227472,0.00270372
-3.31665833,0.02880946,0.01184727,0.00000000,0.00007415,0.01076942,0.01505665,0.00334611
-3.31065533,0.03527811,0.01451175,0.00000000,0.00009039,0.01316554,0.01834544,0.00411540
-3.30465233,0.04292209,0.01766206,0.00000000,0.00010946,0.01598903,0.02220375,0.00503041
-3.29864932,0.05188985,0.02136017,0.00000000,0.00013167,0.01929104,0.02669558,0.00611142
-3.29264632,0.06233503,0.02567047,0.00000000,0.00015735,0.02312346,0.03188491,0.00738004
-3.28664332,0.07441379,0.03065874,0.00000000,0.00018681,0.02753769,0.03783409,0.00885901
-3.28064032,0.08828183,0.03639095,0.00000000,0.00022034,0.03258327,0.04460203,0.01057195
-3.27463732,0.10409088,0.04293194,0.00000000,0.00025821,0.03830620,0.05224225,0.01254309
-3.26863432,0.12198489,0.05034389,0.00000000,0.00030065,0.04474725,0.06080085,0.01479695
-3.26263132,0.14209596,0.05868483,0.00000000,0.00034784,0.05194008,0.07031444,0.01735796
-3.25662831,0.16454029,0.06800697,0.00000000,0.00039989,0.05990931,0.08080818,0.02025008
-3.25062531,0.18941403,0.07835521,0.00000000,0.00045686,0.06866866,0.09229392,0.02349641
-3.24462231,0.21678945,0.08976561,0.00000000,0.00051870,0.07821910,0.10476868,0.02711879
-3.23861931,0.24671145,0.10226414,0.00000000,0.00058529,0.08854727,0.11821343,0.03113743
-3.23261631,0.27919470,0.11586557,0.00000000,0.00065641,0.09962404,0.13259232,0.03557054
-3.22661331,0.31422134,0.13057267,0.00000000,0.00073174,0.11140349,0.14785240,0.04043399
-3.22061031,0.35173969,0.14637582,0.00000000,0.00081087,0.12382226,0.16392396,0.04574105
-3.21460730,0.39166374,0.16325282,0.00000000,0.00089327,0.13679937,0.18072138,0.05150213
-3.20860430,0.43387373,0.18116926,0.00000000,0.00097834,0.15023656,0.19814459,0.05772456
-3.20260130,0.47821757,0.20007917,0.00000000,0.00106538,0.16401919,0.21608109,0.06441245
-3.19659830,0.52451334,0.21992597,0.00000000,0.00115364,0.17801769,0.23440842,0.07156647
-3.19059530,0.57255247,0.24064381,0.00000000,0.00124231,0.19208959,0.25299703,0.07918376
-3.18459230,0.62210366,0.26215909,0.00000000,0.00133051,0.20608199,0.27171344,0.08725770
-3.17858929,0.67291724,0.28439203,0.00000000,0.00141737,0.21983458,0.29042346,0.09577776
-3.17258629,0.72472974,0.30725841,0.00000000,0.00150202,0.23318299,0.30899543,0.10472922
-3.16658329,0.77726848,0.33067104,0.00000000,0.00158361,0.24596237,0.32730330,0.11409286
-3.16058029,0.83025585,0.35454121,0.00000000,0.00166132,0.25801121,0.34522931,0.12384455
-3.15457729,0.88341315,0.37877972,0.00000000,0.00173439,0.26917513,0.36266627,0.13395481
-3.14857429,0.93646365,0.40329755,0.00000000,0.00180216,0.27931059,0.37951921,0.14438824
-3.14257129,0.98913483,0.42800611,0.00000000,0.00186406,0.28828837,0.39570644,0.15510298
-3.13656828,1.04115970,0.45281698,0.00000000,0.00191961,0.29599666,0.41115982,0.16605005
-3.13056528,1.09227704,0.47764113,0.00000000,0.00196846,0.30234374,0.42582443,0.17717287
-3.12456228,1.14223079,0.50238778,0.00000000,0.00201038,0.30726004,0.43965749,0.18840671
-3.11855928,1.19076862,0.52696277,0.00000000,0.00204527,0.31069959,0.45262672,0.19967836
-3.11255628,1.23763985,0.55126674,0.00000000,0.00207312,0.31264075,0.46470826,0.21090602
-3.10655328,1.28259304,0.57519307,0.00000000,0.00209406,0.31308629,0.47588415,0.22199940
-3.10055028,1.32537348,0.59862597,0.00000000,0.00210832,0.31206274,0.48613975,0.23286020
-3.09454727,1.36572098,0.62143865,0.00000000,0.00211618,0.30961905,0.49546102,0.24338294
-3.08854427,1.40336818,0.64349189,0.00000000,0.00211802,0.30582470,0.50383203,0.25345619
-3.08254127,1.43803980,0.66463316,0.00000000,0.00211427,0.30076728,0.51123281,0.26296423
-3.07653827,1.46945297,0.68469650,0.00000000,0.00210538,0.29454964,0.51763755,0.27178908
-3.07053527,1.49731902,0.70350309,0.00000000,0.00209181,0.28728679,0.52301352,0.27981300
-3.06453227,1.52134662,0.72086296,0.00000000,0.00207401,0.27910258,0.52732060,0.28692117
-3.05852926,1.54124661,0.73657745,0.00000000,0.00205242,0.27012637,0.53051149,0.29300475
-3.05252626,1.55673819,0.75044289,0.00000000,0.00202741,0.26048982,0.53253275,0.29796393
-3.04652326,1.56755657,0.76225506,0.00000000,0.00199933,0.25032380,0.53332650,0.30171113
-3.04052026,1.57346164,0.77181452,0.00000000,0.00196845,0.23975570,0.53283280,0.30417406
-3.03451726,1.57424759,0.77893271,0.00000000,0.00193498,0.22890703,0.53099256,0.30529849
-3.02851426,1.56975282,0.78343843,0.00000000,0.00189908,0.21789158,0.52775093,0.30505079
-3.02251126,1.55986999,0.78518466,0.00000000,0.00186084,0.20681397,0.52306094,0.30341997
-3.01650825,1.54455561,0.78405526,0.00000000,0.00182030,0.19576875,0.51688725,0.30041910
-3.01050525,1.52383874,0.77997152,0.00000000,0.00177747,0.18484004,0.50920984,0.29608626
-3.00450225,1.49782836,0.77289798,0.00000000,0.00173233,0.17410155,0.50002752,0.29048472
-2.99849925,1.46671914,0.76284748,0.00000000,0.00168486,0.16361706,0.48936098,0.28370249
-2.99249625,1.43079499,0.74988508,0.00000000,0.00163504,0.15344134,0.47725525,0.27585117
-2.98649325,1.39043042,0.73413059,0.00000000,0.00158290,0.14362119,0.46378154,0.26706418
-2.98049025,1.34608934,0.71575967,0.00000000,0.00152850,0.13419683,0.44903824,0.25749440
-2.97448724,1.29832123,0.69500321,0.00000000,0.00147195,0.12520331,0.43315103,0.24731130
-2.96848424,1.24775472,0.67214511,0.00000000,0.00141345,0.11667202,0.41627208,0.23669765
-2.96248124,1.19508870,0.64751825,0.00000000,0.00135329,0.10863211,0.39857839,0.22584585
-2.95647824,1.14108096,0.62149899,0.00000000,0.00129181,0.10111182,0.38026914,0.21495408
-2.95047524,1.08653489,0.59450005,0.00000000,0.00122946,0.09413959,0.36156238,0.20422229
-2.94447224,1.03228435,0.56696220,0.00000000,0.00116677,0.08774502,0.34269087,0.19384813
-2.93846923,0.97917726,0.53934483,0.00000000,0.00110435,0.08195951,0.32389751,0.18402292
-2.93246623,0.92805819,0.51211576,0.00000000,0.00104285,0.07681666,0.30543027,0.17492781
-2.92646323,0.87975056,0.48574063,0.00000000,0.00098298,0.07235234,0.28753686,0.16673002
-2.92046023,0.83503883,0.46067206,0.00000000,0.00092549,0.06860451,0.27045946,0.15957943
-2.91445723,0.79465124,0.43733910,0.00000000,0.00087113,0.06561272,0.25442947,0.15360546
-2.90845423,0.75924344,0.41613704,0.00000000,0.00082064,0.06341744,0.23966256,0.14891433
-2.90245123,0.72938362,0.39741818,0.00000000,0.00077474,0.06205901,0.22635422,0.14558676
-2.89644822,0.70553943,0.38148355,0.00000000,0.00073408,0.06157658,0.21467580,0.14367610
-2.89044522,0.68806709,0.36857600,0.00000000,0.00069928,0.06200673,0.20477138,0.14320706
-2.88444222,0.67720308,0.35887482,0.00000000,0.00067083,0.06338209,0.19675528,0.14417497
-2.87843922,0.67305862,0.35249204,0.00000000,0.00064917,0.06572984,0.19071050,0.14654564
-2.87243622,0.67561722,0.34947052,0.00000000,0.00063458,0.06907024,0.18668808,0.15025591
-2.86643322,0.68473546,0.34978394,0.00000000,0.00062727,0.07341520,0.18470723,0.15521490
-2.86043022,0.70014707,0.35333869,0.00000000,0.00062730,0.07876692,0.18475649,0.16130589
-2.85442721,0.72147038,0.35997766,0.00000000,0.00063462,0.08511679,0.18679569,0.16838901
-2.84842421,0.74821912,0.36948586,0.00000000,0.00064905,0.09244443,0.19075870,0.17630454
-2.84242121,0.77981637,0.38159781,0.00000000,0.00067031,0.10071712,0.19655695,0.18487690
-2.83641821,0.81561143,0.39600638,0.00000000,0.00069802,0.10988954,0.20408364,0.19391923
-2.83041521,0.85489943,0.41237319,0.00000000,0.00073170,0.11990392,0.21321847,0.20323847
-2.82441221,0.89694302,0.43033992,0.00000000,0.00077083,0.13069067,0.22383285,0.21264081
-2.81840920,0.94099575,0.44954057,0.00000000,0.00081481,0.14216949,0.23579545,0.22193735
-2.81240620,0.98632653,0.46961417,0.00000000,0.00086304,0.15425098,0.24897793,0.23094988
-2.80640320,1.03224430,0.49021755,0.00000000,0.00091490,0.16683865,0.26326062,0.23951648
-2.80040020,1.07812216,0.51103779,0.00000000,0.00096981,0.17983152,0.27853819,0.24749680
-2.79439720,1.12342018,0.53180390,0.00000000,0.00102723,0.19312694,0.29472481,0.25477688
-2.78839420,1.16770586,0.55229733,0.00000000,0.00108671,0.20662377,0.31175884,0.26127312
-2.78239120,1.21067135,0.57236077,0.00000000,0.00114788,0.22022570,0.32960669,0.26693546
-2.77638819,1.25214676,0.59190486,0.00000000,0.00121051,0.23384461,0.34826575,0.27174941
-2.77038519,1.29210847,0.61091254,0.00000000,0.00127447,0.24740369,0.36776600,0.27573692
-2.76438219,1.33068219,0.62944055,0.00000000,0.00133981,0.26084037,0.38817033,0.27895594
-2.75837919,1.36813993,0.64761800,0.00000000,0.00140670,0.27410862,0.40957327,0.28149863
-2.75237619,1.40489087,0.66564180,0.00000000,0.00147548,0.28718071,0.43209795,0.28348831
-2.74637319,1.44146601,0.68376905,0.00000000,0.00154658,0.30004803,0.45589147,0.28507510
-2.74037019,1.47849673,0.70230634,0.00000000,0.00162060,0.31272106,0.48111844,0.28643043
-2.73436718,1.51668800,0.72159645,0.00000000,0.00169820,0.32522829,0.50795289,0.28774055
-2.72836418,1.55678677,0.74200260,0.00000000,0.00178010,0.33761410,0.53656876,0.28919937
-2.72236118,1.59954671,0.76389092,0.00000000,0.00186705,0.34993559,0.56712917,0.29100064
-2.71635818,1.64569045,0.78761180,0.00000000,0.00195978,0.36225853,0.59977483,0.29333005
-2.71035518,1.69587094,0.81348064,0.00000000,0.00205895,0.37465241,0.63461202,0.29635729
-2.70435218,1.75063322,0.84175899,0.00000000,0.00216510,0.38718502,0.67170073,0.30022856
-2.69834917,1.81037856,0.87263678,0.00000000,0.00227863,0.39991655,0.71104331,0.30505972
-2.69234617,1.87533231,0.90621643,0.00000000,0.00239973,0.41289367,0.75257441,0.31093040
-2.68634317,1.94551718,0.94249974,0.00000000,0.00252834,0.42614392,0.79615260,0.31787939
-2.68034017,2.02073336,0.98137802,0.00000000,0.00266416,0.43967052,0.84155428,0.32590133
-2.67433717,2.10054647,1.02262622,0.00000000,0.00280658,0.45344813,0.88847037,0.33494515
-2.66833417,2.18428440,1.06590144,0.00000000,0.00295472,0.46741978,0.93650604,0.34491402
-2.66233117,2.27104344,1.11074597,0.00000000,0.00310738,0.48149507,0.98518389,0.35566719
-2.65632816,2.35970388,1.15659501,0.00000000,0.00326313,0.49555005,1.03395048,0.36702338
-2.65032516,2.44895475,1.20278900,0.00000000,0.00342027,0.50942861,1.08218639,0.37876584
-2.64432216,2.53732713,1.24859001,0.00000000,0.00357691,0.52294569,1.12921945,0.39064878
-2.63831916,2.62323486,1.29320191,0.00000000,0.00373105,0.53589197,1.17434090,0.40240502
-2.63231616,2.70502124,1.33579345,0.00000000,0.00388060,0.54804005,1.21682380,0.41375457
-2.62631316,2.78101015,1.37552355,0.00000000,0.00402349,0.55915191,1.25594335,0.42441377
-2.62031016,2.84955943,1.41156769,0.00000000,0.00415773,0.56898718,1.29099801,0.43410471
-2.61430715,2.90911474,1.44314463,0.00000000,0.00428154,0.57731211,1.32133099,0.44256458
-2.60830415,2.95826150,1.46954213,0.00000000,0.00439337,0.58390856,1.34635105,0.44955451
-2.60230115,2.99577308,1.49014098,0.00000000,0.00449203,0.58858293,1.36555174,0.45486767
