energy_ev,total_up,Cd_p_up,Cd_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.27463732,0.72938786,0.09355534,0.02259003,0.35800103,0.00000000,0.00059218,0.02973412,0.00150802,0.71112118
-3.26863432,0.72055608,0.09058833,0.02208340,0.34578378,0.00000000,0.00076058,0.02809738,0.00126779,0.70667802
-3.26263132,0.71575283,0.08823944,0.02179794,0.33524916,0.00000000,0.00096999,0.02681337,0.00107270,0.70549036
-3.25662831,0.71509471,0.08656376,0.02173997,0.32653415,0.00000000,0.00122833,0.02589627,0.00091986,0.70764677
-3.25062531,0.71862116,0.08561059,0.02191525,0.31973689,0.00000000,0.00154454,0.02536168,0.00080683,0.71314600
-3.24462231,0.72629811,0.08542371,0.02232919,0.31491716,0.00000000,0.00192852,0.02522722,0.00073173,0.72189940
-3.23861931,0.73802377,0.08604177,0.02298696,0.31209791,0.00000000,0.00239111,0.02551309,0.00069340,0.73373612
-3.23261631,0.75363627,0.08749875,0.02389362,0.31126778,0.00000000,0.00294396,0.02624247,0.00069145,0.74841073
-3.22661331,0.77292275,0.08982441,0.02505419,0.31238450,0.00000000,0.00359944,0.02744180,0.00072630,0.76561299
-3.22061031,0.79562940,0.09304474,0.02647366,0.31537872,0.00000000,0.00437034,0.02914084,0.00079924,0.78497914
-3.21460730,0.82147193,0.09718222,0.02815703,0.32015836,0.00000000,0.00526970,0.03137252,0.00091243,0.80610445
-3.20860430,0.85014605,0.10225598,0.03010914,0.32661295,0.00000000,0.00631044,0.03417259,0.00106890,0.82855631
-3.20260130,0.88133734,0.10828172,0.03233459,0.33461793,0.00000000,0.00750499,0.03757900,0.00127247,0.85188736
-3.19659830,0.91473012,0.11527129,0.03483747,0.34403866,0.00000000,0.00886488,0.04163098,0.00152775,0.87564827
-3.19059530,0.95001498,0.12323213,0.03762106,0.35473389,0.00000000,0.01040027,0.04636790,0.00183996,0.89939960
-3.18459230,0.98689461,0.13216636,0.04068747,0.36655874,0.00000000,0.01211948,0.05182789,0.00221488,0.92272247
-3.17858929,1.02508780,0.14206965,0.04403721,0.37936691,0.00000000,0.01402848,0.05804624,0.00265861,0.94522765
-3.17258629,1.06433160,0.15292990,0.04766869,0.39301225,0.00000000,0.01613045,0.06505358,0.00317743,0.96656302
-3.16658329,1.10438162,0.16472581,0.05157776,0.40734967,0.00000000,0.01842535,0.07287400,0.00377754,0.98641912
-3.16058029,1.14501057,0.17742538,0.05575715,0.42223544,0.00000000,0.02090951,0.08152306,0.00446482,1.00453289
-3.15457729,1.18600553,0.19098445,0.06019600,0.43752696,0.00000000,0.02357537,0.09100583,0.00524447,1.02068962
-3.14857429,1.22716385,0.20534546,0.06487942,0.45308225,0.00000000,0.02641133,0.10131507,0.00612079,1.03472321
-3.14257129,1.26828851,0.22043635,0.06978808,0.46875912,0.00000000,0.02940161,0.11242948,0.00709678,1.04651496
-3.13656828,1.30918287,0.23616983,0.07489791,0.48441436,0.00000000,0.03252639,0.12431232,0.00817383,1.05599097
-3.13056528,1.34964549,0.25244305,0.08017993,0.49990299,0.00000000,0.03576196,0.13691031,0.00935142,1.06311860
-3.12456228,1.38946525,0.26913769,0.08560019,0.51507774,0.00000000,0.03908108,0.15015289,0.01062679,1.06790197
-3.11855928,1.42841710,0.28612060,0.09111982,0.52978883,0.00000000,0.04245346,0.16395203,0.01199470,1.07037695
-3.11255628,1.46625874,0.30324481,0.09669526,0.54388425,0.00000000,0.04584631,0.17820241,0.01344727,1.07060570
-3.10655328,1.50272839,0.32035114,0.10227866,0.55721039,0.00000000,0.04922501,0.19278221,0.01497377,1.06867121
-3.10055028,1.53754389,0.33727020,0.10781831,0.56961329,0.00000000,0.05255384,0.20755435,0.01656068,1.06467177
-3.09454727,1.57040322,0.35382476,0.11325937,0.58094030,0.00000000,0.05579671,0.22236826,0.01819168,1.05871579
-3.08854427,1.60098634,0.36983251,0.11854456,0.59104215,0.00000000,0.05891797,0.23706209,0.01984786,1.05091708
-3.08254127,1.62895860,0.38510899,0.12361508,0.59977548,0.00000000,0.06188308,0.25146536,0.02150797,1.04139069
-3.07653827,1.65397540,0.39947073,0.12841154,0.60700557,0.00000000,0.06465929,0.26540196,0.02314886,1.03024951
-3.07053527,1.67568819,0.41273847,0.13287497,0.61260926,0.00000000,0.06721624,0.27869339,0.02474590,1.01760169
-3.06453227,1.69375151,0.42474035,0.13694793,0.61647795,0.00000000,0.06952642,0.29116227,0.02627363,1.00354900
-3.05852926,1.70783107,0.43531510,0.14057557,0.61852052,0.00000000,0.07156557,0.30263591,0.02770638,0.98818609
-3.05252626,1.71761242,0.44431502,0.14370674,0.61866611,0.00000000,0.07331289,0.31294993,0.02901898,0.97160068
-3.04652326,1.72281010,0.45160880,0.14629503,0.61686647,0.00000000,0.07475130,0.32195178,0.03018752,0.95387464
-3.04052026,1.72317700,0.45708410,0.14829983,0.61309809,0.00000000,0.07586739,0.32950414,0.03119001,0.93508579
-3.03451726,1.71851346,0.46064985,0.14968726,0.60736363,0.00000000,0.07665149,0.33548806,0.03200714,0.91531030
-3.02851426,1.70867589,0.46223824,0.15043102,0.59969293,0.00000000,0.07709759,0.33980571,0.03262283,0.89462553
-3.02251126,1.69358450,0.46180628,0.15051312,0.59014321,0.00000000,0.07720319,0.34238282,0.03302482,0.87311302
-3.01650825,1.67322981,0.45933705,0.14992448,0.57879868,0.00000000,0.07696921,0.34317056,0.03320502,0.85086140
-3.01050525,1.64767751,0.45484046,0.14866531,0.56576941,0.00000000,0.07639987,0.34214691,0.03315984,0.82796901
-3.00450225,1.61707151,0.44835355,0.14674538,0.55118942,0.00000000,0.07550254,0.33931740,0.03289025,0.80454592
-2.99849925,1.58163473,0.43994031,0.14418400,0.53521418,0.00000000,0.07428762,0.33471530,0.03240179,0.78071518
-2.99249625,1.54166763,0.42969093,0.14100984,0.51801737,0.00000000,0.07276849,0.32840108,0.03170434,0.75661314
-2.98649325,1.49754419,0.41772055,0.13726047,0.49978720,0.00000000,0.07096134,0.32046124,0.03081184,0.73238863
-2.98049025,1.44970550,0.40416739,0.13298174,0.48072220,0.00000000,0.06888512,0.31100654,0.02974177,0.70820111
-2.97448724,1.39865100,0.38919044,0.12822684,0.46102672,0.00000000,0.06656141,0.30016959,0.02851462,0.68421767
-2.96848424,1.34492758,0.37296647,0.12305529,0.44090627,0.00000000,0.06401423,0.28810189,0.02715321,0.66060904
-2.96248124,1.28911690,0.35568676,0.11753164,0.42056287,0.00000000,0.06126986,0.27497051,0.02568202,0.63754482
-2.95647824,1.23182139,0.33755329,0.11172408,0.40019044,0.00000000,0.05835656,0.26095425,0.02412643,0.61518811
-2.95047524,1.17364939,0.31877473,0.10570298,0.37997066,0.00000000,0.05530423,0.24623968,0.02251201,0.59368983
-2.94447224,1.11520003,0.29956217,0.09953931,0.36006919,0.00000000,0.05214405,0.23101700,0.02086385,0.57318307
-2.93846923,1.05704845,0.28012487,0.09330311,0.34063248,0.00000000,0.04890793,0.21547590,0.01920594,0.55377778
-2.93246623,0.99973193,0.26066606,0.08706203,0.32178538,0.00000000,0.04562806,0.19980157,0.01756058,0.53555610
-2.92646323,0.94373751,0.24137894,0.08087993,0.30362945,0.00000000,0.04233631,0.18417098,0.01594801,0.51856862
-2.92046023,0.88949155,0.22244307,0.07481564,0.28624216,0.00000000,0.03906366,0.16874949,0.01438600,0.50283181
-2.91445723,0.83735164,0.20402126,0.06892194,0.26967689,0.00000000,0.03583963,0.15368797,0.01288966,0.48832675
-2.90845423,0.78760110,0.18625692,0.06324474,0.25396379,0.00000000,0.03269175,0.13912046,0.01147130,0.47499939
-2.90245123,0.74044636,0.16927223,0.05782250,0.23911134,0.00000000,0.02964499,0.12516240,0.01014041,0.46276213
-2.89644822,0.69601693,0.15316684,0.05268589,0.22510856,0.00000000,0.02672146,0.11190956,0.00890372,0.45149690
-2.89044522,0.65436825,0.13801742,0.04785778,0.21192777,0.00000000,0.02393996,0.09943750,0.00776539,0.44105948
-2.88444222,0.61548680,0.12387775,0.04335331,0.19952766,0.00000000,0.02131583,0.08780167,0.00672717,0.43128482
-2.87843922,0.57929739,0.11077962,0.03918039,0.18785661,0.00000000,0.01886080,0.07703811,0.00578869,0.42199332
-2.87243622,0.54567212,0.09873417,0.03534015,0.17685610,0.00000000,0.01658298,0.06716455,0.00494777,0.41299747
-2.86643322,0.51444048,0.08773377,0.03182776,0.16646394,0.00000000,0.01448698,0.05818199,0.00420070,0.40410891
-2.86043022,0.48540022,0.07775429,0.02863321,0.15661736,0.00000000,0.01257407,0.05007651,0.00354257,0.39514522
-2.85442721,0.45832837,0.06875757,0.02574223,0.14725568,0.00000000,0.01084250,0.04282137,0.00296758,0.38593650
-2.84842421,0.43299201,0.06069409,0.02313722,0.13832263,0.00000000,0.00928779,0.03637923,0.00246932,0.37633123
-2.84242121,0.40915831,0.05350564,0.02079815,0.12976812,0.00000000,0.00790318,0.03070433,0.00204101,0.36620123
-2.83641821,0.38660352,0.04712796,0.01870349,0.12154950,0.00000000,0.00668000,0.02574469,0.00167576,0.35544566
-2.83041521,0.36512063,0.04149317,0.01683097,0.11363232,0.00000000,0.00560810,0.02144420,0.00136673,0.34399375
-2.82441221,0.34452547,0.03653202,0.01515835,0.10599060,0.00000000,0.00467629,0.01774448,0.00110732,0.33180637
-2.81840920,0.32466116,0.03217584,0.01366398,0.09860662,0.00000000,0.00387274,0.01458660,0.00089127,0.31887630
-2.81240620,0.30540096,0.02835821,0.01232732,0.09147040,0.00000000,0.00318530,0.01191253,0.00071273,0.30522732
-2.80640320,0.28664940,0.02501629,0.01112932,0.08457878,0.00000000,0.00260187,0.00966636,0.00056637,0.29091219
-2.80040020,0.26834206,0.02209182,0.01005270,0.07793443,0.00000000,0.00211064,0.00779522,0.00044739,0.27600967
-2.79439720,0.25044403,0.01953185,0.00908206,0.07154454,0.00000000,0.00170029,0.00625013,0.00035151,0.26062078
-2.78839420,0.23294728,0.01728920,0.00820402,0.06541967,0.00000000,0.00136023,0.00498643,0.00027501,0.24486443
-2.78239120,0.21586730,0.01532268,0.00740714,0.05957246,0.00000000,0.00108063,0.00396423,0.00021469,0.22887268
-2.77638819,0.19923921,0.01359714,0.00668188,0.05401655,0.00000000,0.00085256,0.00314858,0.00016786,0.21278583
-2.77038519,0.18311356,0.01208337,0.00602050,0.04876557,0.00000000,0.00066802,0.00250961,0.00013231,0.19674760
-2.76438219,0.16755230,0.01075796,0.00541687,0.04383239,0.00000000,0.00051989,0.00202258,0.00010629,0.18090047
-2.75837919,0.15262482,0.00960307,0.00486635,0.03922852,0.00000000,0.00040198,0.00166789,0.00008847,0.16538143
-2.75237619,0.13840459,0.00860627,0.00436564,0.03496378,0.00000000,0.00030893,0.00143111,0.00007796,0.15031835
-2.74637319,0.12496639,0.00776041,0.00391260,0.03104620,0.00000000,0.00023619,0.00130302,0.00007426,0.13582682
-2.74037019,0.11238429,0.00706356,0.00350620,0.02748213,0.00000000,0.00017992,0.00127978,0.00007727,0.12200791
-2.73436718,0.10073048,0.00651915,0.00314639,0.02427659,0.00000000,0.00013695,0.00136306,0.00008733,0.10894648
-2.72836418,0.09007504,0.00613612,0.00283409,0.02143378,0.00000000,0.00010471,0.00156047,0.00010520,0.09671040
-2.72236118,0.08048654,0.00592937,0.00257121,0.01895777,0.00000000,0.00008112,0.00188590,0.00013212,0.08535035
-2.71635818,0.07203359,0.00592029,0.00236068,0.01685332,0.00000000,0.00006459,0.00236017,0.00016984,0.07490038
-2.71035518,0.06478712,0.00613750,0.00220656,0.01512676,0.00000000,0.00005390,0.00301169,0.00022067,0.06537901
-2.70435218,0.05882341,0.00661772,0.00211420,0.01378698,0.00000000,0.00004820,0.00387733,0.00028756,0.05679079
-2.69834917,0.05422765,0.00740681,0.00209038,0.01284637,0.00000000,0.00004697,0.00500333,0.00037416,0.04912826
-2.69234617,0.05109798,0.00856087,0.00214354,0.01232180,0.00000000,0.00004994,0.00644633,0.00048490,0.04237423
-2.68634317,0.04954971,0.01014751,0.00228403,0.01223544,0.00000000,0.00005714,0.00827446,0.00062505,0.03650409
-2.68034017,0.04971963,0.01224704,0.00252430,0.01261555,0.00000000,0.00006883,0.01056835,0.00080080,0.03148829
-2.67433717,0.05177012,0.01495368,0.00287920,0.01349701,0.00000000,0.00008549,0.01342220,0.00101933,0.02729469
-2.66833417,0.05589292,0.01837665,0.00336613,0.01492172,0.00000000,0.00010786,0.01694459,0.00128881,0.02389079
-2.66233117,0.06231220,0.02264105,0.00400529,0.01693865,0.00000000,0.00013691,0.02125914,0.00161847,0.02124578
-2.65632816,0.07128679,0.02788848,0.00481977,0.01960365,0.00000000,0.00017383,0.02650487,0.00201853,0.01933220
-2.65032516,0.08311126,0.03427721,0.00583563,0.02297886,0.00000000,0.00022008,0.03283607,0.00250017,0.01812738
-2.64432216,0.09811558,0.04198189,0.00708187,0.02713180,0.00000000,0.00027733,0.04042176,0.00307543,0.01761446
-2.63831916,0.11666319,0.05119259,0.00859025,0.03213397,0.00000000,0.00034752,0.04944442,0.00375700,0.01778295
-2.63231616,0.13914719,0.06211319,0.01039507,0.03805906,0.00000000,0.00043278,0.06009808,0.00455805,0.01862896
-2.62631316,0.16598457,0.07495880,0.01253269,0.04498082,0.00000000,0.00053551,0.07258557,0.00549190,0.02015496
-2.62031016,0.19760816,0.08995243,0.01504096,0.05297042,0.00000000,0.00065825,0.08711487,0.00657166,0.02236915
-2.61430715,0.23445645,0.10732049,0.01795841,0.06209352,0.00000000,0.00080373,0.10389463,0.00780981,0.02528441
-2.60830415,0.27696118,0.12728744,0.02132335,0.07240709,0.00000000,0.00097477,0.12312868,0.00921772,0.02891686
-2.60230115,0.32553273,0.15006928,0.02517269,0.08395593,0.00000000,0.00117423,0.14500972,0.01080507,0.03328419
-2.59629815,0.38054371,0.17586622,0.02954063,0.09676921,0.00000000,0.00140493,0.16971215,0.01257935,0.03840357
-2.59029515,0.44231090,0.20485440,0.03445726,0.11085700,0.00000000,0.00166955,0.19738428,0.01454520,0.04428943
-2.58429215,0.51107609,0.23717695,0.03994692,0.12620694,0.00000000,0.00197054,0.22814004,0.01670386,0.05095107
-2.57828914,0.58698633,0.27293463,0.04602662,0.14278132,0.00000000,0.00230996,0.26205046,0.01905261,0.05839022
-2.57228614,0.67007434,0.31217628,0.05270434,0.16051460,0.00000000,0.00268941,0.29913516,0.02158427,0.06659855
-2.56628314,0.76023981,0.35488944,0.05997741,0.17931159,0.00000000,0.00310984,0.33935427,0.02428681,0.07555544
-2.56028014,0.85723237,0.40099156,0.06783099,0.19904636,0.00000000,0.00357144,0.38260108,0.02714305,0.08522585
-2.55427714,0.96063731,0.45032220,0.07623677,0.21956213,0.00000000,0.00407354,0.42869582,0.03013055,0.09555859
-2.54827414,1.06986474,0.50263669,0.08515187,0.24067211,0.00000000,0.00461445,0.47738095,0.03322159,0.10648504
-2.54227114,1.18414325,0.55760169,0.09451813,0.26216131,0.00000000,0.00519140,0.52831840,0.03638345,0.11791836
-2.53626813,1.30251861,0.61479306,0.10426180,0.28378956,0.00000000,0.00580046,0.58108903,0.03957878,0.12975337
-2.53026513,1.42385835,0.67369644,0.11429369,0.30529540,0.00000000,0.00643653,0.63519453,0.04276622,0.14186702
-2.52426213,1.54686257,0.73371083,0.12450988,0.32640100,0.00000000,0.00709330,0.69006218,0.04590123,0.15411970
-2.51825913,1.67008118,0.79415536,0.13479294,0.34681789,0.00000000,0.00776339,0.74505230,0.04893703,0.16635714
-2.51225613,1.79193764,0.85427937,0.14501372,0.36625339,0.00000000,0.00843834,0.79946857,0.05182575,0.17841316
-2.50625313,1.91075873,0.91327563,0.15503371,0.38441739,0.00000000,0.00910884,0.85257109,0.05451965,0.19011293
-2.50025013,2.02480986,0.97029666,0.16470789,0.40102952,0.00000000,0.00976490,0.90359171,0.05697245,0.20127689
-2.49424712,2.13233489,1.02447359,0.17388801,0.41582621,0.00000000,0.01039605,0.95175157,0.05914057,0.21172513
-2.48824412,2.23159947,1.07493718,0.18242619,0.42856755,0.00000000,0.01099165,0.99628004,0.06098454,0.22128199
-2.48224112,2.32093618,1.12084029,0.19017880,0.43904361,0.00000000,0.01154115,1.03643467,0.06247006,0.22978086
-2.47623812,2.39879023,1.16138099,0.19701036,0.44708010,0.00000000,0.01203442,1.07152129,0.06356916,0.23706895
-2.47023512,2.46376376,1.19582553,0.20279746,0.45254307,0.00000000,0.01246203,1.10091369,0.06426103,0.24301175
-2.46423212,2.51465718,1.22353021,0.20743241,0.45534244,0.00000000,0.01281558,1.12407199,0.06453269,0.24749718
-2.45822911,2.55050572,1.24396127,0.21082655,0.45543447,0.00000000,0.01308797,1.14055902,0.06437940,0.25043901
-2.45222611,2.57060984,1.25671200,0.21291309,0.45282275,0.00000000,0.01327359,1.15005402,0.06380477,0.25177968
-2.44622311,2.57455799,1.26151619,0.21364928,0.44755804,0.00000000,0.01336858,1.15236310,0.06282067,0.25149216
-2.44022011,2.56224090,1.25825743,0.21301788,0.43973663,0.00000000,0.01337094,1.14742592,0.06144680,0.24958087
-2.43421711,2.53385658,1.24697378,0.21102788,0.42949761,0.00000000,0.01328055,1.13531838,0.05971009,0.24608166
-2.42821411,2.48990579,1.22785745,0.20771432,0.41701898,0.00000000,0.01309927,1.11625108,0.05764379,0.24106073
-2.42221111,2.43117823,1.20124971,0.20313732,0.40251277,0.00000000,0.01283079,1.09056366,0.05528650,0.23461265
-2.41620810,2.35872984,1.16763093,0.19738035,0.38621945,0.00000000,0.01248055,1.05871526,0.05268094,0.22685751
-2.41020510,2.27385229,1.12760639,0.19054776,0.36840176,0.00000000,0.01205555,1.02127135,0.04987280,0.21793735
-2.40420210,2.17803587,1.08188834,0.18276170,0.34933821,0.00000000,0.01156411,0.97888768,0.04690940,0.20801194
-2.39819910,2.07292727,1.03127512,0.17415856,0.32931647,0.00000000,0.01101561,0.93229186,0.04383846,0.19725429
-2.39219610,1.96028418,0.97662825,0.16488513,0.30862694,0.00000000,0.01042018,0.88226343,0.04070694,0.18584583
-2.38619310,1.84192827,0.91884828,0.15509454,0.28755654,0.00000000,0.00978839,0.82961306,0.03756000,0.17397166
-2.38019010,1.71969859,0.85885066,0.14494219,0.26638318,0.00000000,0.00913097,0.77516199,0.03444000,0.16181587
-2.37418709,1.59540711,0.79754223,0.13458189,0.24537072,0.00000000,0.00845846,0.71972216,0.03138583,0.14955733
-2.36818409,1.47079783,0.73579949,0.12416225,0.22476490,0.00000000,0.00778100,0.66407790,0.02843229,0.13736583
-2.36218109,1.34751096,0.67444919,0.11382343,0.20479002,0.00000000,0.00710805,0.60896988,0.02560972,0.12539887
-2.35617809,1.22705308,0.61425193,0.10369453,0.18564659,0.00000000,0.00644820,0.55508152,0.02294381,0.11379916
-2.35017509,1.11077400,0.55588920,0.09389144,0.16750992,0.00000000,0.00580904,0.50302843,0.02045558,0.10269275
-2.34417209,0.99985067,0.49995398,0.08451529,0.15052952,0.00000000,0.00519702,0.45335094,0.01816151,0.09218797
-2.33816908,0.89527813,0.44694512,0.07565164,0.13482943,0.00000000,0.00461746,0.40650972,0.01607380,0.08237497
-2.33216608,0.79786708,0.39726522,0.06737012,0.12050910,0.00000000,0.00407446,0.36288441,0.01420072,0.07332599
-2.32616308,0.70824762,0.35122187,0.05972466,0.10764498,0.00000000,0.00357102,0.32277494,0.01254710,0.06509612
-2.32016008,0.62687820,0.30903177,0.05275422,0.09629248,0.00000000,0.00310904,0.28640524,0.01111477,0.05772451
-2.31415708,0.55405884,0.27082732,0.04648389,0.08648821,0.00000000,0.00268948,0.25392887,0.00990305,0.05123601
-2.30815408,0.48994753,0.23666500,0.04092626,0.07825238,0.00000000,0.00231247,0.22543604,0.00890926,0.04564290
-2.30215108,0.43457866,0.20653514,0.03608299,0.07159117,0.00000000,0.00197745,0.20096164,0.00812914,0.04094685
-2.29614807,0.38788246,0.18037243,0.03194658,0.06649892,0.00000000,0.00168334,0.18049366,0.00755723,0.03714082
-2.29014507,0.34970442,0.15806662,0.02850200,0.06296018,0.00000000,0.00142871,0.16398162,0.00718721,0.03421093
-2.28414207,0.31982387,0.13947301,0.02572842,0.06095130,0.00000000,0.00121197,0.15134466,0.00701212,0.03213812
-2.27813907,0.29797097,0.12442232,0.02360072,0.06044171,0.00000000,0.00103149,0.14247886,0.00702449,0.03089966
-2.27213607,0.28384173,0.11272963,0.02209087,0.06139484,0.00000000,0.00088580,0.13726371,0.00721651,0.03047034
-2.26613307,0.27711067,0.10420217,0.02116918,0.06376860,0.00000000,0.00077376,0.13556749,0.00757995,0.03082349
-2.26013007,0.27744107,0.09864589,0.02080523,0.06751556,0.00000000,0.00069469,0.13725155,0.00810619,0.03193173
-2.25412706,0.28449282,0.09587075,0.02096868,0.07258292,0.00000000,0.00064849,0.14217353,0.00878612,0.03376740
-2.24812406,0.29792817,0.09569478,0.02162991,0.07891229,0.00000000,0.00063585,0.15018961,0.00961004,0.03630301
-2.24212106,0.31741562,0.09794701,0.02276038,0.08643943,0.00000000,0.00065830,0.16115598,0.01056762,0.03951130
-2.23611806,0.34263241,0.10246938,0.02433301,0.09509407,0.00000000,0.00071835,0.17492965,0.01164778,0.04336546
-2.23011506,0.37326606,0.10911796,0.02632229,0.10479993,0.00000000,0.00081961,0.19136892,0.01283870,0.04783910
-2.22411206,0.40901531,0.11776344,0.02870448,0.11547502,0.00000000,0.00096686,0.21033360,0.01412786,0.05290641
-2.21810905,0.44959099,0.12829128,0.03145765,0.12703228,0.00000000,0.00116616,0.23168528,0.01550212,0.05854224
-2.21210605,0.49471690,0.14060153,0.03456174,0.13938068,0.00000000,0.00142483,0.25528771,0.01694791,0.06472230
-2.20610305,0.54413127,0.15460865,0.03799866,0.15242666,0.00000000,0.00175158,0.28100747,0.01845149,0.07142350
-2.20010005,0.59758844,0.17024120,0.04175231,0.16607607,0.00000000,0.00215641,0.30871489,0.01999930,0.07862428
-2.19409705,0.65486120,0.18744163,0.04580872,0.18023630,0.00000000,0.00265063,0.33828533,0.02157831,0.08630507
-2.18809405,0.71574327,0.20616615,0.05015610,0.19481878,0.00000000,0.00324678,0.36960063,0.02317648,0.09444878
-2.18209105,0.78005185,0.22638458,0.05478492,0.20974146,0.00000000,0.00395845,0.40255068,0.02478319,0.10304122
-2.17608804,0.84762986,0.24808014,0.05968791,0.22493123,0.00000000,0.00480014,0.43703490,0.02638972,0.11207150
-2.17008504,0.91834748,0.27124916,0.06486007,0.24032613,0.00000000,0.00578698,0.47296347,0.02798963,0.12153230
-2.16408204,0.99210256,0.29590040,0.07029850,0.25587705,0.00000000,0.00693444,0.51025810,0.02957910,0.13141992
-2.15807904,1.06881947,0.32205402,0.07600218,0.27154891,0.00000000,0.00825794,0.54885209,0.03115721,0.14173409
-2.15207604,1.14844616,0.34973985,0.08197154,0.28732104,0.00000000,0.00977242,0.58868956,0.03272605,0.15247757
-2.14607304,1.23094905,0.37899509,0.08820796,0.30318669,0.00000000,0.01149187,0.62972371,0.03429070,0.16365534
-2.14007004,1.31630576,0.40986113,0.09471305,0.31915168,0.00000000,0.01342877,0.67191401,0.03585911,0.17527353
-2.13406703,1.40449562,0.44237948,0.10148779,0.33523209,0.00000000,0.01559352,0.71522237,0.03744171,0.18733812
-2.12806403,1.49548822,0.47658692,0.10853155,0.35145110,0.00000000,0.01799389,0.75960825,0.03905100,0.19985326
-2.12206103,1.58923032,0.51250979,0.11584102,0.36783504,0.00000000,0.02063443,0.80502308,0.04070091,0.21281950
-2.11605803,1.68563170,0.55015771,0.12340904,0.38440895,0.00000000,0.02351590,0.85140396,0.04240604,0.22623184
-2.11005503,1.78455053,0.58951674,0.13122343,0.40119167,0.00000000,0.02663478,0.89866718,0.04418090,0.24007784
-2.10405203,1.88577916,0.63054249,0.13926596,0.41819092,0.00000000,0.02998286,0.94670175,0.04603899,0.25433574
-2.09804902,1.98903094,0.67315330,0.14751129,0.43539855,0.00000000,0.03354688,0.99536338,0.04799191,0.26897282
-2.09204602,2.09392923,0.71722403,0.15592621,0.45278627,0.00000000,0.03730834,1.04446937,0.05004857,0.28394408
-2.08604302,2.19999912,0.76258074,0.16446906,0.47030212,0.00000000,0.04124345,1.09379471,0.05221437,0.29919130
-2.08004002,2.30666280,0.80899681,0.17308952,0.48786802,0.00000000,0.04532318,1.14306975,0.05449059,0.31464261
-2.07403702,2.41323910,0.85619069,0.18172862,0.50537851,0.00000000,0.04951352,1.19197986,0.05687390,0.33021260
-2.06803402,2.51894766,0.90382591,0.19031928,0.52270094,0.00000000,0.05377595,1.24016709,0.05935606,0.34580301
-2.06203102,2.62291798,0.95151326,0.19878712,0.53967707,0.00000000,0.05806794,1.28723415,0.06192383,0.36130403
-2.05602801,2.72420328,0.99881568,0.20705174,0.55612619,0.00000000,0.06234374,1.33275062,0.06455910,0.37659619
-2.05002501,2.82179902,1.04525569,0.21502826,0.57184966,0.00000000,0.06655523,1.37626130,0.06723928,0.39155271
-2.04402201,2.91466554,1.09032532,0.22262934,0.58663673,0.00000000,0.07065291,1.41729648,0.06993781,0.40604235
-2.03801901,3.00175403,1.13349843,0.22976730,0.60027137,0.00000000,0.07458692,1.45538389,0.07262494,0.41993256
-2.03201601,3.08203511,1.17424498,0.23635655,0.61253985,0.00000000,0.07830816,1.49006179,0.07526863,0.43309290
-2.02601301,3.15452877,1.21204677,0.24231604,0.62323881,0.00000000,0.08176939,1.52089279,0.07783559,0.44539847
-2.02001001,3.21833458,1.24641414,0.24757179,0.63218336,0.00000000,0.08492629,1.54747788,0.08029235,0.45673335
-2.01400700,3.27266087,1.27690290,0.25205926,0.63921483,0.00000000,0.08773846,1.56946993,0.08260640,0.46699382
-2.00800400,3.31685169,1.30313065,0.25572554,0.64420788,0.00000000,0.09017031,1.58658630,0.08474731,0.47609125
-2.00200100,3.35041040,1.32479195,0.25853126,0.64707660,0.00000000,0.09219180,1.59861984,0.08668777,0.48395457
-1.99599800,3.37301863,1.34167141,0.26045211,0.64777917,0.00000000,0.09377906,1.60544777,0.08840451,0.49053214
-1.98999500,3.38455007,1.35365407,0.26147988,0.64632106,0.00000000,0.09491482,1.60703815,0.08987904,0.49579312
-1.98399200,3.38507799,1.36073250,0.26162306,0.64275638,0.00000000,0.09558860,1.60345340,0.09109833,0.49972798
-1.97798899,3.37487638,1.36301016,0.26090678,0.63718741,0.00000000,0.09579680,1.59485085,0.09205510,0.50234848
-1.97198599,3.35441433,1.36070069,0.25937229,0.62976218,0.00000000,0.09554258,1.58148003,0.09274804,0.50368685
-1.96598299,3.32434391,1.35412307,0.25707583,0.62067037,0.00000000,0.09483553,1.56367685,0.09318173,0.50379431
-1.95997999,3.28548168,1.34369257,0.25408699,0.61013744,0.00000000,0.09369125,1.54185480,0.09336636,0.50273901
-1.95397699,3.23878472,1.32990794,0.25048663,0.59841737,0.00000000,0.09213083,1.51649338,0.09331720,0.50060333
-1.94797399,3.18532182,1.31333517,0.24636435,0.58578429,0.00000000,0.09018015,1.48812429,0.09305394,0.49748087
-1.94197099,3.12624101,1.29458832,0.24181569,0.57252328,0.00000000,0.08786920,1.45731565,0.09259981,0.49347298
-1.93596798,3.06273447,1.27430838,0.23693912,0.55892082,0.00000000,0.08523131,1.42465506,0.09198063,0.48868512
-1.92996498,2.99600226,1.25314079,0.23183297,0.54525520,0.00000000,0.08230242,1.39073191,0.09122372,0.48322318
-1.92396198,2.92721616,1.23171263,0.22659229,0.53178734,0.00000000,0.07912031,1.35611964,0.09035680,0.47718984
-1.91795898,2.85748487,1.21061029,0.22130596,0.51875241,0.00000000,0.07572390,1.32135868,0.08940690,0.47068110
-1.91195598,2.78782202,1.19035875,0.21605397,0.50635262,0.00000000,0.07215258,1.28694057,0.08839929,0.46378320
