energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
0.18909455,2.06327745,0.01369770,0.26613779,0.32873371,0.63511076,0.02940417,0.16311056,0.56304755,0.86577744
0.19509755,2.06651246,0.01345644,0.26865305,0.33285834,0.63662245,0.02910420,0.16075376,0.56412536,0.86829844
0.20110055,2.06429721,0.01321106,0.27022549,0.33726697,0.63672662,0.02873729,0.15781719,0.56340590,0.86855688
0.20710355,2.05690492,0.01296314,0.27089837,0.34208074,0.63544160,0.02830953,0.15434865,0.56089278,0.86669482
0.21310655,2.04480163,0.01271538,0.27074765,0.34744133,0.63285081,0.02783071,0.15041004,0.55666223,0.86291983
0.21910955,2.02862985,0.01247130,0.26987890,0.35350432,0.62909963,0.02731410,0.14607569,0.55086072,0.85749849
0.22511256,2.00918704,0.01223488,0.26842333,0.36043170,0.62439032,0.02677606,0.14143030,0.54370058,0.85074845
0.23111556,1.98739941,0.01201036,0.26653278,0.36838380,0.61897517,0.02623571,0.13656666,0.53545385,0.84302899
0.23711856,1.96429212,0.01180188,0.26437407,0.37751104,0.61314810,0.02571443,0.13158315,0.52644453,0.83473066
0.24312156,1.94095672,0.01161327,0.26212280,0.38794571,0.60723488,0.02523542,0.12658120,0.51703951,0.82626410
0.24912456,1.91851708,0.01144785,0.25995688,0.39979415,0.60158253,0.02482318,0.12166269,0.50763849,0.81804837
0.25512756,1.89809497,0.01130826,0.25805002,0.41312961,0.59654818,0.02450305,0.11692748,0.49866314,0.81049935
0.26113057,1.88077642,0.01119632,0.25656550,0.42798617,0.59248778,0.02430070,0.11247105,0.49054595,0.80401823
0.26713357,1.86758004,0.01111299,0.25565041,0.44435387,0.58974518,0.02424176,0.10838246,0.48371901,0.79898063
0.27313657,1.85942830,0.01105831,0.25543054,0.46217539,0.58864188,0.02435135,0.10474251,0.47860298,0.79572660
0.27913957,1.85712259,0.01103140,0.25600627,0.48134436,0.58946784,0.02465372,0.10162230,0.47559665,0.79455172
0.28514257,1.86132287,0.01103054,0.25744947,0.50170555,0.59247362,0.02517192,0.09908210,0.47506728,0.79569952
0.29114557,1.87253213,0.01105318,0.25980159,0.52305678,0.59786396,0.02592747,0.09717063,0.47734181,0.79935546
0.29714857,1.89108616,0.01109610,0.26307298,0.54515272,0.60579310,0.02694006,0.09592462,0.48269922,0.80564241
0.30315158,1.91714835,0.01115548,0.26724339,0.56771032,0.61636161,0.02822720,0.09536876,0.49136405,0.81461786
0.30915458,1.95070947,0.01122703,0.27226371,0.59041582,0.62961488,0.02980395,0.09551585,0.50350113,0.82627273
0.31515758,1.99159193,0.01130614,0.27805871,0.61293288,0.64554302,0.03168255,0.09636726,0.51921151,0.84053177
0.32116058,2.03945784,0.01138800,0.28453065,0.63491182,0.66408200,0.03387202,0.09791349,0.53852959,0.85725543
0.32716358,2.09382039,0.01146775,0.29156362,0.65599922,0.68511579,0.03637780,0.10013493,0.56142139,0.87624308
0.33316658,2.15405755,0.01154059,0.29902832,0.67584793,0.70847930,0.03920123,0.10300261,0.58778379,0.89723738
0.33916958,2.21942753,0.01160188,0.30678703,0.69412664,0.73396177,0.04233914,0.10647901,0.61744484,0.91992977
0.34517259,2.28908507,0.01164727,0.31469857,0.71052901,0.76131052,0.04578330,0.11051885,0.65016500,0.94396671
0.35117559,2.36209819,0.01167277,0.32262294,0.72478174,0.79023474,0.04951998,0.11506987,0.68563920,0.96895668
0.35717859,2.43746465,0.01167484,0.33042552,0.73665139,0.82040939,0.05352946,0.12007342,0.72349991,0.99447775
0.36318159,2.51412796,0.01165042,0.33798053,0.74594969,0.85147891,0.05778569,0.12546519,0.76332098,1.02008554
0.36918459,2.59099267,0.01159703,0.34517374,0.75253711,0.88306095,0.06225598,0.13117570,0.80462259,1.04532157
0.37518759,2.66693895,0.01151272,0.35190428,0.75632471,0.91475012,0.06690091,0.13713085,0.84687704,1.06972181
0.38119060,2.74083657,0.01139621,0.35808553,0.75727422,0.94612183,0.07167434,0.14325244,0.88951573,1.09282545
0.38719360,2.81155858,0.01124678,0.36364517,0.75539649,0.97673648,0.07652368,0.14945874,0.93193722,1.11418374
0.39319660,2.87799487,0.01106438,0.36852446,0.75074836,1.00614406,0.08139044,0.15566503,0.97351643,1.13336894
0.39919960,2.93906616,0.01084959,0.37267684,0.74342847,1.03388939,0.08621092,0.16178435,1.01361505,1.14998316
0.40520260,2.99373851,0.01060359,0.37606617,0.73357196,1.05951816,0.09091730,0.16772829,1.05159298,1.16366718
0.41120560,3.04103874,0.01032824,0.37866461,0.72134471,1.08258375,0.09543884,0.17340798,1.08682078,1.17410900
0.41720860,3.08007085,0.01002600,0.38045051,0.70693719,1.10265492,0.09970342,0.17873517,1.11869294,1.18105200
0.42321161,3.11003339,0.00969998,0.38140647,0.69055846,1.11932435,0.10363920,0.18362357,1.14664162,1.18430264
0.42921461,3.13023754,0.00935389,0.38151771,0.67243041,1.13221770,0.10717644,0.18799026,1.17015058,1.18373736
0.43521761,3.14012558,0.00899209,0.38077093,0.65278271,1.14100320,0.11024938,0.19175728,1.18876890,1.17930857
0.44122061,3.13928911,0.00861960,0.37915381,0.63184836,1.14540120,0.11279815,0.19485330,1.20212405,1.17104944
0.44722361,3.12748626,0.00824204,0.37665506,0.60986029,1.14519349,0.11477055,0.19721534,1.20993375,1.15907721
0.45322661,3.10465722,0.00786572,0.37326524,0.58704868,1.14023185,0.11612372,0.19879048,1.21201631,1.14359491
0.45922961,3.07093685,0.00749763,0.36897807,0.56363933,1.13044548,0.11682560,0.19953748,1.20829876,1.12489106
0.46523262,3.02666381,0.00714540,0.36379225,0.53985268,1.11584679,0.11685598,0.19942826,1.19882257,1.10333734
0.47123562,2.97238510,0.00681741,0.35771361,0.51590349,1.09653522,0.11620739,0.19844920,1.18374649,1.07938398
0.47723862,2.90885533,0.00652271,0.35075747,0.49200104,1.07269884,0.11488541,0.19660209,1.16334630,1.05355289
0.48324162,2.83703014,0.00627109,0.34295082,0.46834946,1.04461327,0.11290869,0.19390479,1.13801138,1.02642841
0.48924462,2.75805356,0.00607302,0.33433444,0.44514817,1.01263815,0.11030852,0.19039146,1.10823799,0.99864581
0.49524762,2.67323896,0.00593966,0.32496442,0.42259211,0.97721084,0.10712798,0.18611239,1.07461948,0.97087785
0.50125063,2.58404405,0.00588276,0.31491321,0.40087172,0.93883761,0.10342074,0.18113336,1.03783361,0.94381939
0.50725363,2.49204034,0.00591466,0.30426992,0.38017232,0.89808266,0.09924953,0.17553450,0.99862729,0.91817070
0.51325663,2.39887777,0.00604808,0.29313979,0.36067311,0.85555504,0.09468439,0.16940880,0.95779930,0.89461974
0.51925963,2.30624559,0.00629601,0.28164288,0.34254541,0.81189423,0.08980067,0.16286013,0.91618136,0.87382400
0.52526263,2.21583077,0.00667150,0.26991190,0.32595050,0.76775459,0.08467700,0.15600092,0.87461829,0.85639241
0.53126563,2.12927509,0.00718736,0.25808936,0.31103683,0.72378941,0.07939315,0.14894958,0.83394768,0.84286805
0.53726863,2.04813271,0.00785587,0.24632403,0.29793691,0.68063497,0.07402805,0.14182759,0.79497986,0.83371211
0.54327164,1.97382937,0.00868837,0.23476693,0.28676395,0.63889530,0.06865782,0.13475662,0.75847855,0.82928983
0.54927464,1.90762482,0.00969484,0.22356708,0.27760837,0.59912791,0.06335407,0.12785546,0.72514291,0.82985895
0.55527764,1.85057980,0.01088344,0.21286705,0.27053445,0.56183118,0.05818241,0.12123710,0.69559138,0.83556113
0.56128064,1.80352874,0.01225999,0.20279870,0.26557731,0.52743353,0.05320122,0.11500589,0.67034774,0.84641671
0.56728364,1.76705897,0.01382745,0.19347913,0.26274031,0.49628492,0.04846073,0.10925503,0.64982967,0.86232317
0.57328664,1.74149745,0.01558544,0.18500716,0.26199313,0.46865059,0.04400242,0.10406427,0.63434020,0.88305741
0.57928964,1.72690517,0.01752972,0.17746045,0.26327065,0.44470742,0.03985871,0.09949811,0.62406207,0.90828176
0.58529265,1.72307950,0.01965181,0.17089330,0.26647268,0.42454272,0.03605293,0.09560437,0.61905514,0.93755371
0.59129565,1.72956442,0.02193863,0.16533539,0.27146478,0.40815558,0.03259956,0.09241331,0.61925695,0.97033895
0.59729865,1.74566812,0.02437235,0.16079137,0.27808001,0.39546053,0.02950472,0.08993721,0.62448616,1.00602734
0.60330165,1.77048735,0.02693027,0.15724143,0.28612173,0.38629340,0.02676683,0.08817057,0.63444899,1.04395119
0.60930465,1.80293779,0.02958494,0.15464265,0.29536743,0.38041911,0.02437744,0.08709074,0.64874827,1.08340530
0.61530765,1.84178911,0.03230448,0.15293132,0.30557338,0.37754122,0.02232214,0.08665912,0.66689492,1.12366780
0.62131066,1.88570385,0.03505301,0.15202594,0.31648015,0.37731277,0.02058158,0.08682277,0.68832158,1.16402128
0.62731366,1.93327855,0.03779139,0.15183078,0.32781870,0.37934825,0.01913251,0.08751647,0.71239807,1.20377316
0.63331666,1.98308591,0.04047802,0.15224007,0.33931698,0.38323624,0.01794880,0.08866512,0.73844812,1.24227476
0.63931966,2.03371666,0.04306993,0.15314236,0.35070674,0.38855244,0.01700247,0.09018638,0.76576719,1.27893817
0.64532266,2.08381963,0.04552391,0.15442515,0.36173047,0.39487263,0.01626464,0.09199351,0.79364075,1.31325058
0.65132566,2.13213906,0.04779780,0.15597939,0.37214812,0.40178530,0.01570640,0.09399832,0.82136259,1.34478530
0.65732866,2.17754782,0.04985180,0.15770392,0.38174345,0.40890360,0.01529957,0.09611410,0.84825278,1.37320948
0.66333167,2.21907570,0.05164983,0.15950937,0.39032985,0.41587612,0.01501744,0.09825848,0.87367466,1.39828808
0.66933467,2.25593203,0.05316080,0.16132173,0.39775538,0.42239642,0.01483527,0.10035609,0.89705062,1.41988440
0.67533767,2.28752208,0.05435975,0.16308515,0.40390683,0.42821090,0.01473082,0.10234100,0.91787600,1.43795703
0.68134067,2.31345692,0.05522894,0.16476402,0.40871282,0.43312476,0.01468461,0.10415877,0.93573103,1.45255389
0.68734367,2.33355671,0.05575864,0.16634422,0.41214570,0.43700610,0.01468021,0.10576817,0.95029034,1.46380354
0.69334667,2.34784756,0.05594771,0.16783345,0.41422223,0.43978773,0.01470432,0.10714239,0.96132977,1.47190447
0.69934967,2.35655231,0.05580391,0.16926063,0.41500300,0.44146696,0.01474676,0.10826986,0.96873053,1.47711293
0.70535268,2.36007574,0.05534395,0.17067447,0.41459073,0.44210324,0.01480041,0.10915443,0.97248039,1.47972994
0.71135568,2.35898506,0.05459321,0.17214106,0.41312727,0.44181374,0.01486098,0.10981523,0.97267203,1.48008811
0.71735868,2.35398619,0.05358519,0.17374081,0.41078958,0.44076716,0.01492680,0.11028583,0.96949868,1.47853881
0.72336168,2.34589706,0.05236070,0.17556462,0.40778478,0.43917589,0.01499846,0.11061314,0.96324698,1.47544025
0.72936468,2.33561849,0.05096678,0.17770961,0.40434424,0.43728682,0.01507843,0.11085570,0.95428753,1.47114673
0.73536768,2.32410384,0.04945543,0.18027439,0.40071709,0.43537114,0.01517064,0.11108172,0.94306322,1.46599943
0.74137069,2.31232809,0.04788220,0.18335428,0.39716324,0.43371348,0.01528002,0.11136675,0.93007564,1.46031877
0.74737369,2.30125724,0.04630460,0.18703638,0.39394596,0.43260068,0.01541211,0.11179106,0.91587006,1.45439844
0.75337669,2.29181875,0.04478051,0.19139497,0.39132444,0.43231066,0.01557254,0.11243698,0.90101918,1.44850088
0.75937969,2.28487365,0.04336651,0.19648718,0.38954636,0.43310162,0.01576664,0.11338596,0.88610619,1.44285411
0.76538269,2.28119086,0.04211627,0.20234937,0.38884072,0.43520201,0.01599907,0.11471578,0.87170741,1.43764962
0.77138569,2.28142422,0.04107901,0.20899408,0.38941104,0.43880149,0.01627348,0.11649773,0.85837502,1.43304105
0.77738869,2.28609267,0.04029803,0.21640792,0.39142928,0.44404319,0.01659221,0.11879399,0.84662034,1.42914339
0.78339170,2.29556384,0.03980950,0.22455047,0.39503046,0.45101744,0.01695613,0.12165516,0.83689799,1.42603248
0.78939470,2.31004149,0.03964125,0.23335406,0.40030824,0.45975727,0.01736446,0.12511819,0.82959143,1.42374467
0.79539770,2.32955701,0.03981198,0.24272475,0.40731159,0.47023560,0.01781475,0.12920456,0.82500027,1.42227650
0.80140070,2.35396521,0.04033056,0.25254424,0.41604265,0.48236444,0.01830287,0.13391896,0.82332980,1.42158448
0.80740370,2.38294460,0.04119564,0.26267283,0.42645589,0.49599593,0.01882311,0.13924834,0.82468304,1.42158504
0.81340670,2.41600237,0.04239552,0.27295316,0.43845858,0.51092533,0.01936833,0.14516158,0.82905567,1.42215481
0.81940970,2.45248400,0.04390832,0.28321479,0.45191267,0.52689580,0.01993016,0.15160954,0.83633412,1.42313147
0.82541271,2.49158766,0.04570242,0.29327926,0.46663801,0.54360483,0.02049928,0.15852573,0.84629696,1.42431542
0.83141571,2.53238297,0.04773713,0.30296555,0.48241682,0.56071225,0.02106564,0.16582745,0.85861974,1.42547255
0.83741871,2.57383410,0.04996377,0.31209572,0.49899932,0.57784946,0.02161883,0.17341743,0.87288315,1.42633821
0.84342171,2.61482658,0.05232680,0.32050038,0.51611042,0.59462971,0.02214835,0.18118593,0.88858455,1.42662265
0.84942471,2.65419717,0.05476539,0.32802402,0.53345715,0.61065899,0.02264390,0.18901323,0.90515231,1.42601790
0.85542771,2.69076610,0.05721497,0.33452972,0.55073662,0.62554733,0.02309571,0.19677241,0.92196293,1.42420601
0.86143072,2.72337063,0.05960912,0.33990326,0.56764434,0.63892009,0.02349476,0.20433244,0.93836007,1.42086855
0.86743372,2.75089890,0.06188135,0.34405636,0.58388247,0.65042882,0.02383302,0.21156133,0.95367506,1.41569691
0.87343672,2.77232294,0.06396709,0.34692894,0.59916780,0.65976136,0.02410364,0.21832944,0.96724822,1.40840327
0.87943972,2.78672959,0.06580554,0.34849049,0.61323915,0.66665088,0.02430111,0.22451261,0.97845001,1.39873145
0.88544272,2.79334839,0.06734142,0.34874024,0.62586396,0.67088350,0.02442136,0.22999529,0.98670150,1.38646753
0.89144572,2.79157509,0.06852659,0.34770639,0.63684382,0.67230421,0.02446186,0.23467326,0.99149315,1.37144927
0.89744872,2.78099021,0.06932146,0.34544442,0.64601879,0.67082097,0.02442159,0.23845615,0.99240131,1.35357436
0.90345173,2.76137176,0.06969604,0.34203446,0.65327044,0.66640678,0.02430112,0.24126955,0.98910180,1.33280663
0.90945473,2.73270177,0.06963074,0.33757803,0.65852351,0.65909975,0.02410256,0.24305657,0.98138002,1.30918022
0.91545773,2.69516641,0.06911680,0.33219422,0.66174619,0.64900111,0.02382946,0.24377898,0.96913723,1.28280137
0.92146073,2.64914983,0.06815635,0.32601550,0.66294915,0.63627141,0.02348680,0.24341786,0.95239288,1.25384773
0.92746373,2.59522205,0.06676207,0.31918338,0.66218339,0.62112494,0.02308087,0.24197363,0.93128278,1.22256534
0.93346673,2.53412148,0.06495656,0.31184409,0.65953714,0.60382271,0.02261916,0.23946570,0.90605357,1.18926327
0.93946973,2.46673297,0.06277139,0.30414439,0.65513178,0.58466429,0.02211021,0.23593150,0.87705342,1.15430640
0.94547274,2.39406209,0.06024580,0.29622776,0.64911732,0.56397877,0.02156349,0.23142527,0.84471977,1.11810645
0.95147574,2.31720697,0.05742532,0.28823101,0.64166725,0.54211525,0.02098921,0.22601629,0.80956446,1.08111176
0.95747874,2.23732853,0.05436013,0.28028138,0.63297332,0.51943318,0.02039818,0.21978693,0.77215697,1.04379627
0.96348174,2.15562022,0.05110346,0.27249426,0.62324003,0.49629286,0.01980155,0.21283044,0.73310653,1.00664801
0.96948474,2.07327828,0.04770983,0.26497147,0.61267936,0.47304644,0.01921066,0.20524856,0.69304376,0.97015744
0.97548774,1.99147333,0.04423358,0.25780009,0.60150552,0.45002962,0.01863678,0.19714907,0.65260257,0.93480623
0.98149075,1.91132418,0.04072727,0.25105186,0.58993002,0.42755438,0.01809089,0.18864332,0.61240300,0.90105640
0.98749375,1.83387421,0.03724049,0.24478301,0.57815711,0.40590274,0.01758343,0.17984380,0.57303551,0.86934039
0.99349675,1.76007115,0.03381871,0.23903452,0.56637946,0.38532182,0.01712411,0.17086188,0.53504729,0.84005210
0.99949975,1.69075023,0.03050251,0.23383269,0.55477445,0.36602017,0.01672163,0.16180569,0.49893089,0.81353897
1.00550275,1.62662130,0.02732696,0.22918995,0.54350076,0.34816541,0.01638358,0.15277824,0.46511556,0.79009543
1.01150575,1.56825970,0.02432134,0.22510589,0.53269559,0.33188320,0.01611619,0.14387578,0.43396117,0.76995759
1.01750875,1.51610119,0.02150905,0.22156837,0.52247238,0.31725741,0.01592430,0.13518657,0.40575515,0.75329945
1.02351176,1.47044076,0.01890782,0.21855472,0.51291919,0.30433151,0.01581125,0.12678984,0.38071202,0.74023055
1.02951476,1.43143533,0.01653003,0.21603308,0.50409774,0.29311094,0.01577891,0.11875520,0.35897559,0.73079525
1.03551776,1.39911015,0.01438323,0.21396368,0.49604316,0.28356654,0.01582778,0.11114233,0.34062346,0.72497367
1.04152076,1.37336877,0.01247086,0.21230023,0.48876458,0.27563864,0.01595707,0.10400110,0.32567365,0.72268434
1.04752376,1.35400624,0.01079289,0.21099138,0.48224656,0.26924193,0.01616499,0.09737191,0.31409295,0.72378862
1.05352676,1.34072532,0.00934670,0.20998213,0.47645123,0.26427071,0.01644896,0.09128640,0.30580655,0.72809695
1.05952976,1.33315521,0.00812775,0.20921546,0.47132138,0.26060461,0.01680599,0.08576841,0.30070874,0.73537670
1.06553277,1.33087229,0.00713044,0.20863385,0.46678422,0.25811428,0.01723300,0.08083510,0.29867396,0.74536172
1.07153577,1.33342229,0.00634873,0.20818097,0.46275577,0.25666718,0.01772724,0.07649830,0.29956807,0.75776322
1.07753877,1.34034311,0.00577680,0.20780332,0.45914579,0.25613307,0.01828663,0.07276584,0.30325914,0.77228179
1.08354177,1.35118759,0.00540952,0.20745181,0.45586295,0.25638911,0.01891012,0.06964301,0.30962745,0.78862006
1.08954477,1.36554514,0.00524285,0.20708338,0.45282014,0.25732430,0.01959798,0.06713378,0.31857428,0.80649569
1.09554777,1.38306156,0.00527412,0.20666234,0.44993959,0.25884324,0.02035199,0.06524211,0.33002906,0.82565401
1.10155078,1.40345591,0.00550213,0.20616157,0.44715761,0.26086890,0.02117558,0.06397283,0.34395455,0.84587985
1.10755378,1.42653373,0.00592715,0.20556346,0.44442869,0.26334440,0.02207379,0.06333237,0.36034975,0.86700785
1.11355678,1.45219566,0.00655081,0.20486045,0.44172871,0.26623359,0.02305311,0.06332914,0.37925033,0.88893076
1.11955978,1.48044105,0.00737583,0.20405526,0.43905718,0.26952061,0.02412121,0.06397360,0.40072641,0.91160511
1.12556278,1.51136596,0.00840568,0.20316060,0.43643819,0.27320816,0.02528652,0.06527783,0.42487775,0.93505388
1.13156578,1.54515550,0.00964409,0.20219855,0.43392026,0.27731485,0.02655766,0.06725491,0.45182633,0.95936581
1.13756878,1.58207056,0.01109459,0.20119944,0.43157475,0.28187148,0.02794278,0.06991782,0.48170661,0.98469105
1.14357179,1.62242927,0.01275990,0.20020038,0.42949319,0.28691661,0.02944883,0.07327808,0.51465368,1.01123339
1.14957479,1.66658399,0.01464132,0.19924345,0.42778346,0.29249154,0.03108077,0.07734421,0.55078993,1.03923891
1.15557779,1.71489456,0.01673814,0.19837361,0.42656496,0.29863504,0.03284081,0.08211993,0.59021062,1.06898163
1.16158079,1.76769921,0.01904704,0.19763658,0.42596320,0.30537798,0.03472766,0.08760242,0.63296908,1.10074661
1.16758379,1.82528421,0.02156159,0.19707650,0.42610376,0.31273824,0.03673588,0.09378047,0.67906220,1.13481102
1.17358679,1.88785390,0.02427174,0.19673387,0.42710621,0.32071622,0.03885539,0.10063291,0.72841703,1.17142428
1.17958979,1.95550247,0.02716353,0.19664349,0.42907796,0.32929099,0.04107109,0.10812719,0.78087912,1.21078780
1.18559280,2.02818905,0.03021875,0.19683287,0.43210857,0.33841763,0.04336282,0.11621827,0.83620334,1.25303558
1.19159580,2.10571723,0.03341496,0.19732088,0.43626458,0.34802565,0.04570538,0.12484802,0.89404781,1.29821635
1.19759880,2.18772048,0.03672545,0.19811693,0.44158523,0.35801866,0.04806896,0.13394494,0.95397137,1.34627835
1.20360180,2.27365399,0.04011947,0.19922063,0.44807909,0.36827553,0.05041968,0.14342449,1.01543499,1.39705748
1.20960480,2.36279390,0.04356265,0.20062186,0.45572191,0.37865270,0.05272043,0.15318989,1.07780727,1.45026939
1.21560780,2.45424388,0.04701748,0.20230141,0.46445557,0.38898779,0.05493191,0.16313341,1.14037400,1.50550636
1.22161081,2.54694923,0.05044399,0.20423200,0.47418836,0.39910426,0.05701383,0.17313818,1.20235161,1.56223890
1.22761381,2.63971787,0.05380055,0.20637959,0.48479636,0.40881687,0.05892613,0.18308036,1.26290408,1.61982251
1.23361681,2.73124774,0.05704482,0.20870504,0.49612602,0.41793775,0.06063042,0.19283165,1.32116277,1.67750934
1.23961981,2.82015933,0.06013468,0.21116581,0.50799776,0.42628279,0.06209126,0.20226217,1.37624847,1.73446447
1.24562281,2.90503239,0.06302929,0.21371773,0.52021040,0.43367799,0.06327745,0.21124329,1.42729486,1.78978633
1.25162581,2.98444515,0.06569017,0.21631668,0.53254632,0.43996554,0.06416320,0.21965077,1.47347256,1.84253048
1.25762881,3.05701476,0.06808221,0.21892007,0.54477717,0.44500941,0.06472906,0.22736763,1.51401272,1.89173603
1.26363182,3.12143744,0.07017468,0.22148803,0.55666982,0.44870005,0.06496268,0.23428706,1.54822951,1.93645353
1.26963482,3.17652673,0.07194216,0.22398429,0.56799249,0.45095823,0.06485934,0.24031499,1.57554043,1.97577355
1.27563782,3.22124864,0.07336537,0.22637668,0.57852082,0.45173776,0.06442217,0.24537248,1.59548393,2.00885462
1.28164082,3.25475244,0.07443181,0.22863723,0.58804362,0.45102706,0.06366212,0.24939765,1.60773367,2.03494970
1.28764382,3.27639620,0.07513636,0.23074198,0.59636827,0.44884953,0.06259766,0.25234731,1.61210887,2.05343003
1.29364682,3.28576620,0.07548160,0.23267045,0.60332561,0.44526287,0.06125429,0.25419808,1.60858062,2.06380571
1.29964982,3.28268987,0.07547803,0.23440491,0.60877405,0.44035736,0.05966378,0.25494710,1.59727389,2.06574197
1.30565283,3.26724195,0.07514402,0.23592959,0.61260310,0.43425320,0.05786329,0.25461232,1.57846530,2.05907093
1.31165583,3.23974384,0.07450564,0.23722985,0.61473597,0.42709723,0.05589435,0.25323227,1.55257679,2.04379817
1.31765883,3.20075650,0.07359622,0.23829141,0.61513142,0.41905900,0.05380174,0.25086541,1.52016553,2.02010422
1.32366183,3.15106717,0.07245571,0.23909990,0.61378475,0.41032652,0.05163240,0.24758908,1.48191033,1.98834073
1.32966483,3.09167062,0.07112989,0.23964059,0.61072796,0.40110173,0.04943427,0.24349800,1.43859526,1.94902187
1.33566783,3.02374550,0.06966937,0.23989848,0.60602910,0.39159598,0.04725517,0.23870245,1.39109070,1.90281104
1.34167084,2.94862676,0.06812836,0.23985886,0.59979089,0.38202553,0.04514180,0.23332605,1.34033272,1.85050374
1.34767384,2.86777477,0.06656338,0.23950808,0.59214857,0.37260710,0.04313879,0.22750325,1.28730117,1.79300702
1.35367684,2.78274217,0.06503178,0.23883471,0.58326711,0.36355376,0.04128783,0.22137656,1.23299714,1.73131644
1.35967984,2.69513924,0.06359017,0.23783098,0.57333781,0.35507093,0.03962691,0.21509356,1.17842046,1.66649133
1.36568284,2.60659855,0.06229284,0.23649429,0.56257432,0.34735271,0.03818970,0.20880374,1.12454768,1.59962900
1.37168584,2.51873984,0.06119010,0.23482870,0.55120815,0.34057841,0.03700500,0.20265523,1.07231118,1.53183896
1.37768884,2.43313570,0.06032673,0.23284640,0.53948378,0.33490928,0.03609631,0.19679151,1.02257980,1.46421767
1.38369185,2.35127884,0.05974044,0.23056880,0.52765331,0.33048556,0.03548148,0.19134816,0.97614148,1.39782460
1.38969485,2.27455152,0.05946056,0.22802725,0.51597088,0.32742366,0.03517249,0.18644977,0.93368833,1.33366016
1.39569785,2.20419777,0.05950686,0.22526327,0.50468686,0.32581364,0.03517528,0.18220694,0.89580433,1.27264598
1.40170085,2.14129883,0.05988867,0.22232817,0.49404187,0.32571693,0.03548972,0.17871372,0.86295593,1.21560786
1.40770385,2.08675230,0.06060426,0.21928202,0.48426087,0.32716440,0.03610964,0.17604530,0.83548582,1.16326171
1.41370685,2.04125539,0.06164061,0.21619202,0.47554736,0.33015479,0.03702299,0.17425619,0.81360975,1.11620256
1.41970985,2.00529257,0.06297349,0.21313024,0.46807785,0.33465362,0.03821204,0.17337892,0.79741651,1.07489680
1.42571286,1.97912789,0.06456796,0.21017088,0.46199684,0.34059273,0.03965376,0.17342321,0.78687095,1.03967742
1.43171586,1.96280206,0.06637924,0.20738713,0.45741238,0.34787037,0.04132028,0.17437580,0.78181982,1.01074237
1.43771886,1.95613445,0.06835395,0.20484787,0.45439245,0.35635214,0.04317935,0.17620088,0.78200015,0.98815575
1.44372186,1.95872997,0.07043171,0.20261426,0.45296234,0.36587264,0.04519510,0.17884102,0.78704994,0.97185164
1.44972486,1.96999062,0.07254693,0.20073650,0.45310311,0.37623808,0.04732864,0.18221880,0.79652060,0.96164031
1.45572786,1.98913158,0.07463096,0.19925102,0.45475130,0.38722971,0.04953894,0.18623888,0.80989085,0.95721671
1.46173087,2.01520145,0.07661427,0.19817803,0.45780004,0.39860806,0.05178366,0.19079054,0.82658157,0.95817070
1.46773387,2.04710618,0.07842871,0.19751995,0.46210140,0.41011807,0.05401999,0.19575068,0.84597116,0.96399903
1.47373687,2.08363622,0.08000984,0.19726047,0.46747023,0.42149482,0.05620559,0.20098707,0.86741091,0.97411859
1.47973987,2.12349620,0.08129898,0.19736461,0.47368922,0.43246989,0.05829948,0.20636182,0.89024005,0.98788074
1.48574287,2.16533646,0.08224516,0.19777962,0.48051515,0.44277811,0.06026287,0.21173505,0.91380009,1.00458652
1.49174587,2.20778572,0.08280679,0.19843685,0.48768615,0.45216444,0.06205996,0.21696848,0.93744805,1.02350229
1.49774887,2.24948415,0.08295296,0.19925436,0.49492976,0.46039102,0.06365870,0.22192903,0.96056854,1.04387576
1.50375188,2.28911596,0.08266432,0.20014041,0.50197148,0.46724385,0.06503142,0.22649227,0.98258432,1.06495193
1.50975488,2.32544090,0.08193363,0.20099734,0.50854360,0.47253919,0.06615535,0.23054556,1.00296537,1.08598888
1.51575788,2.35732385,0.08076579,0.20172606,0.51439401,0.47612928,0.06701309,0.23399104,1.02123642,1.10627298
1.52176088,2.38376181,0.07917757,0.20223057,0.51929461,0.47790730,0.06759288,0.23674810,1.03698290,1.12513337
1.52776388,2.40390787,0.07719686,0.20242263,0.52304919,0.47781138,0.06788887,0.23875564,1.04985555,1.14195548
1.53376688,2.41709145,0.07486166,0.20222611,0.52550038,0.47582753,0.06790110,0.23997370,1.05957358,1.15619320
1.53976988,2.42283452,0.07221878,0.20158107,0.52653559,0.47199148,0.06763558,0.24038486,1.06592675,1.16737968
1.54577289,2.42086343,0.06932236,0.20044716,0.52609171,0.46638919,0.06710406,0.23999499,1.06877631,1.17513639
1.55177589,2.41111625,0.06623226,0.19880639,0.52415842,0.45915623,0.06632380,0.23883365,1.06805512,1.17918044
1.55777889,2.39374535,0.06301239,0.19666507,0.52078019,0.45047587,0.06531722,0.23695402,1.06376693,1.17932979
1.56378189,2.36911539,0.05972912,0.19405484,0.51605675,0.44057602,0.06411146,0.23443228,1.05598495,1.17550645
1.56978489,2.33779664,0.05644967,0.19103283,0.51014229,0.42972508,0.06273778,0.23136668,1.04484995,1.16773753
1.57578789,2.30055397,0.05324072,0.18768088,0.50324326,0.41822669,0.06123096,0.22787605,1.03056760,1.15615409
