energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
0.11105553,3.68600689,0.47189611,1.34739115,0.01361765,0.64261160,0.54905899,1.27293274,0.07955440,0.28656189
0.11705853,3.61940660,0.47589476,1.32796451,0.01409583,0.62647153,0.52868836,1.24173458,0.07816896,0.28654733
0.12306153,3.54878170,0.47962275,1.30678263,0.01462017,0.60922407,0.50835271,1.20942675,0.07680571,0.28633784
0.12906453,3.47584932,0.48314809,1.28447706,0.01519691,0.59121803,0.48852088,1.17661864,0.07548444,0.28603124
0.13506753,3.40230860,0.48652774,1.26167613,0.01583206,0.57280923,0.46963910,1.14390571,0.07422358,0.28572230
0.14107054,3.32979600,0.48980563,1.23898831,0.01653112,0.55435108,0.45211975,1.11185400,0.07303983,0.28550020
0.14707354,3.25984193,0.49301128,1.21698611,0.01729874,0.53618510,0.43633137,1.08098547,0.07194782,0.28544633
0.15307654,3.19383023,0.49615895,1.19619103,0.01813837,0.51863157,0.42259018,1.05176438,0.07095974,0.28563236
0.15907954,3.13296191,0.49924738,1.17706013,0.01905196,0.50198081,0.41115337,1.02458540,0.07008492,0.28611879
0.16508254,3.07822454,0.50226004,1.15997445,0.02003960,0.48648550,0.40221419,0.99976385,0.06932949,0.28695390
0.17108554,3.03036871,0.50516594,1.14523016,0.02109933,0.47235417,0.39589908,0.97752858,0.06869608,0.28817311
0.17708854,2.98989249,0.50792097,1.13303233,0.02222688,0.45974636,0.39226683,0.95801771,0.06818364,0.28979890
0.18309155,2.95703477,0.51046957,1.12349204,0.02341560,0.44876962,0.39130967,0.94127753,0.06778738,0.29184111
0.18909455,2.93177803,0.51274697,1.11662675,0.02465644,0.43947838,0.39295629,0.92726476,0.06749888,0.29429776
0.19509755,2.91386041,0.51468172,1.11236411,0.02593808,0.43187490,0.39707660,0.91585187,0.06730639,0.29715626
0.20110055,2.90279691,0.51619849,1.11054898,0.02724707,0.42591215,0.40348810,0.90683562,0.06719531,0.30039505
0.20710355,2.89790872,0.51722122,1.11095354,0.02856824,0.42149851,0.41196347,0.89994819,0.06714881,0.30398546
0.21310655,2.89835971,0.51767632,1.11328994,0.02988505,0.41850412,0.42223928,0.89487065,0.06714867,0.30789399
0.21910955,2.90319814,0.51749595,1.11722493,0.03118018,0.41676842,0.43402541,0.89124810,0.06717612,0.31208454
0.22511256,2.91140195,0.51662129,1.12239582,0.03243604,0.41610867,0.44701482,0.88870586,0.06721291,0.31652085
0.23111556,2.92192547,0.51500557,1.12842702,0.03363543,0.41632894,0.46089347,0.88686596,0.06724217,0.32116882
0.23711856,2.93374519,0.51261681,1.13494622,0.03476220,0.41722918,0.47534985,0.88536331,0.06724943,0.32599864
0.24312156,2.94590263,0.50944016,1.14159956,0.03580178,0.41861387,0.49008398,0.88386069,0.06722337,0.33098662
0.24912456,2.95754209,0.50547961,1.14806492,0.03674186,0.42029994,0.50481550,0.88206204,0.06715644,0.33611668
0.25512756,2.96794167,0.50075916,1.15406272,0.03757281,0.42212356,0.51929052,0.87972338,0.06704533,0.34138119
0.26113057,2.97653615,0.49532316,1.15936382,0.03828813,0.42394545,0.53328723,0.87666108,0.06689107,0.34678142
0.26713357,2.98293075,0.48923599,1.16379402,0.03888474,0.42565462,0.54661983,0.87275697,0.06669896,0.35232719
0.27313657,2.98690548,0.48258089,1.16723525,0.03936317,0.42717042,0.55914097,0.86796035,0.06647815,0.35803595
0.27913957,2.98841016,0.47545812,1.16962340,0.03972759,0.42844271,0.57074257,0.86228683,0.06624102,0.36393128
0.28514257,2.98755069,0.46798245,1.17094308,0.03998581,0.42945053,0.58135494,0.85581418,0.06600231,0.37004071
0.29114557,2.98456785,0.46028007,1.17121995,0.04014906,0.43019923,0.59094468,0.84867557,0.06577805,0.37639315
0.29714857,2.97981005,0.45248518,1.17051098,0.04023174,0.43071631,0.59951118,0.84105053,0.06558441,0.38301595
0.30315158,2.97370178,0.44473623,1.16889358,0.04025109,0.43104644,0.60708213,0.83315437,0.06543651,0.38993176
0.30915458,2.96670989,0.43717216,1.16645430,0.04022677,0.43124582,0.61370842,0.82522643,0.06534718,0.39715537
0.31515758,2.95930959,0.42992866,1.16327775,0.04018037,0.43137639,0.61945849,0.81751784,0.06532592,0.40469074
0.32116058,2.95195222,0.42313466,1.15943674,0.04013498,0.43150014,0.62441262,0.81027956,0.06537791,0.41252832
0.32716358,2.94503647,0.41690920,1.15498399,0.04011460,0.43167392,0.62865737,0.80375095,0.06550338,0.42064298
0.33316658,2.93888447,0.41135863,1.14994603,0.04014368,0.43194497,0.63228054,0.79814961,0.06569707,0.42899252
0.33916958,2.93372402,0.40657442,1.14431966,0.04024654,0.43234751,0.63536665,0.79366269,0.06594817,0.43751703
0.34517259,2.92967734,0.40263133,1.13807103,0.04044685,0.43290039,0.63799344,0.79044011,0.06624039,0.44613911
0.35117559,2.92675686,0.39958622,1.13113732,0.04076709,0.43360599,0.64022914,0.78858966,0.06655249,0.45476500
0.35717859,2.92486767,0.39747711,1.12343095,0.04122799,0.43445037,0.64213092,0.78817413,0.06685902,0.46328659
0.36318159,2.92381618,0.39632284,1.11484576,0.04184803,0.43540444,0.64374417,0.78921046,0.06713124,0.47158432
0.36918459,2.92332402,0.39612283,1.10526489,0.04264289,0.43642630,0.64510282,0.79167062,0.06733842,0.47953075
0.37518759,2.92304622,0.39685724,1.09456975,0.04362493,0.43746424,0.64623042,0.79548413,0.06744907,0.48699479
0.38119060,2.92259224,0.39848728,1.08264946,0.04480277,0.43846043,0.64714184,0.80054193,0.06743242,0.49384635
0.38719360,2.92154876,0.40095563,1.06941017,0.04618078,0.43935492,0.64784549,0.80670124,0.06725979,0.49996116
0.39319660,2.91950274,0.40418709,1.05478386,0.04775884,0.44008967,0.64834584,0.81379136,0.06690596,0.50522568
0.39919960,2.91606376,0.40808936,1.03873588,0.04953201,0.44061257,0.64864596,0.82161984,0.06635041,0.50954180
0.40520260,2.91088458,0.41255405,1.02127112,0.05149050,0.44088097,0.64875009,0.82997909,0.06557837,0.51283112
0.41120560,2.90367917,0.41745795,1.00243828,0.05361968,0.44086469,0.64866593,0.83865299,0.06458169,0.51503866
0.41720860,2.89423755,0.42266469,0.98233230,0.05590033,0.44054845,0.64840660,0.84742354,0.06335942,0.51613590
0.42321161,2.88243714,0.42802671,0.96109469,0.05830909,0.43993335,0.64799226,0.85607731,0.06191813,0.51612279
0.42921461,2.86825055,0.43338788,0.93891199,0.06081911,0.43903771,0.64745111,0.86441158,0.06027202,0.51502898
0.43521761,2.85174968,0.43858646,0.91601232,0.06340088,0.43789696,0.64682005,0.87224021,0.05844264,0.51291389
0.44122061,2.83310624,0.44345864,0.89266047,0.06602326,0.43656277,0.64614469,0.87939899,0.05645846,0.50986581
0.44722361,2.81258910,0.44784251,0.86915150,0.06865468,0.43510150,0.64547899,0.88575050,0.05435416,0.50599995
0.45322661,2.79055847,0.45158240,0.84580338,0.07126437,0.43359193,0.64488437,0.89118831,0.05216977,0.50145555
0.45922961,2.76745733,0.45453338,0.82294876,0.07382369,0.43212254,0.64442840,0.89564042,0.04994955,0.49639210
0.46523262,2.74380022,0.45656582,0.80092636,0.07630743,0.43078829,0.64418309,0.89907176,0.04774087,0.49098480
0.47123562,2.72015972,0.45756973,0.78007202,0.07869489,0.42968716,0.64422282,0.90148558,0.04559294,0.48541940
0.47723862,2.69715063,0.45745867,0.76070976,0.08097094,0.42891644,0.64462195,0.90292365,0.04355547,0.47988654
0.48324162,2.67541227,0.45617294,0.74314309,0.08312668,0.42856900,0.64545210,0.90346497,0.04167742,0.47457584
0.48924462,2.65558883,0.45368190,0.72764664,0.08515986,0.42872957,0.64677922,0.90322301,0.04000566,0.46966985
0.49524762,2.63830832,0.44998524,0.71445829,0.08707488,0.42947112,0.64866042,0.90234139,0.03858377,0.46533802
0.50125063,2.62416024,0.44511293,0.70377203,0.08888243,0.43085149,0.65114072,0.90098796,0.03745088,0.46173099
0.50725363,2.61367262,0.43912400,0.69573158,0.09059875,0.43291041,0.65424973,0.89934747,0.03664063,0.45897527
0.51325663,2.60728901,0.43210398,0.69042494,0.09224442,0.43566681,0.65799843,0.89761293,0.03618025,0.45716853
0.51925963,2.60534612,0.42416114,0.68788007,0.09384297,0.43911679,0.66237615,0.89597613,0.03608977,0.45637573
0.52526263,2.60805309,0.41542183,0.68806177,0.09541908,0.44323206,0.66734799,0.89461751,0.03638142,0.45662606
0.53126563,2.61547342,0.40602491,0.69086998,0.09699673,0.44795920,0.67285269,0.89369605,0.03705916,0.45791109
0.53726863,2.62751053,0.39611574,0.69613958,0.09859724,0.45321953,0.67880134,0.89333960,0.03811847,0.46018396
0.54327164,2.64389804,0.38584012,0.70364198,0.10023740,0.45890994,0.68507689,0.89363630,0.03954628,0.46335984
0.54927464,2.66419573,0.37533821,0.71308835,0.10192773,0.46490449,0.69153477,0.89462754,0.04132117,0.46731773
0.55527764,2.68779207,0.36473917,0.72413487,0.10367112,0.47105692,0.69800463,0.89630309,0.04341376,0.47190337
0.56128064,2.71391369,0.35415646,0.73638972,0.10546174,0.47720399,0.70429328,0.89859870,0.04578736,0.47693353
0.56728364,2.74164230,0.34368432,0.74942195,0.10728459,0.48316967,0.71018896,0.90139661,0.04839885,0.48220127
0.57328664,2.76993877,0.33339543,0.76277194,0.10911539,0.48876995,0.71546664,0.90452894,0.05119980,0.48748226
0.57928964,2.79767395,0.32333994,0.77596336,0.11092118,0.49381837,0.71989446,0.90778416,0.05413777,0.49254182
0.58529265,2.82366540,0.31354590,0.78851618,0.11266139,0.49813183,0.72324096,0.91091626,0.05715780,0.49714253
0.59129565,2.84671859,0.30402089,0.79996034,0.11428939,0.50153667,0.72528295,0.91365633,0.06020408,0.50105214
0.59729865,2.86567117,0.29475492,0.80984975,0.11575449,0.50387478,0.72581356,0.91572604,0.06322168,0.50405148
0.60330165,2.87943822,0.28572415,0.81777592,0.11700431,0.50500938,0.72465028,0.91685227,0.06615831,0.50594208
0.60930465,2.88705655,0.27689533,0.82338082,0.11798727,0.50483034,0.72164249,0.91678216,0.06896610,0.50655317
0.61530765,2.88772585,0.26823056,0.82636831,0.11865522,0.50325874,0.71667821,0.91529782,0.07160320,0.50574791
0.62131066,2.88084468,0.25969215,0.82651382,0.11896594,0.50025044,0.70968959,0.91222966,0.07403531,0.50342841
0.62731366,2.86603926,0.25124712,0.82367158,0.11888546,0.49579851,0.70065699,0.90746777,0.07623686,0.49953945
0.63331666,2.84318360,0.24287127,0.81777930,0.11839002,0.48993432,0.68961129,0.90097050,0.07819195,0.49407074
0.63931966,2.81240957,0.23455241,0.80885983,0.11746761,0.48272716,0.67663426,0.89276968,0.07989487,0.48705750
0.64532266,2.77410620,0.22629263,0.79701987,0.11611891,0.47428251,0.66185698,0.88297213,0.08135028,0.47857949
0.65132566,2.72890805,0.21810957,0.78244558,0.11435772,0.46473875,0.64545631,0.87175722,0.08257288,0.46875839
0.65732866,2.67767278,0.21003651,0.76539536,0.11221065,0.45426259,0.62764942,0.85937049,0.08358669,0.45775364
0.66333167,2.62144885,0.20212143,0.74619005,0.10971636,0.44304334,0.60868676,0.84611362,0.08442388,0.44575703
0.66933467,2.56143475,0.19442505,0.72520089,0.10692407,0.43128610,0.58884358,0.83233111,0.08512328,0.43298607
0.67533767,2.49893149,0.18701807,0.70283592,0.10389170,0.41920434,0.56841055,0.81839441,0.08572850,0.41967666
0.68134067,2.43529056,0.17997763,0.67952522,0.10068356,0.40701206,0.54768366,0.80468418,0.08628587,0.40607509
0.68734367,2.37185975,0.17338350,0.65570575,0.09736773,0.39491583,0.52695414,0.79157166,0.08684219,0.39242994
0.69334667,2.30992929,0.16731388,0.63180635,0.09401337,0.38310718,0.50649850,0.77940010,0.08744250,0.37898416
0.69934967,2.25068095,0.16184138,0.60823366,0.09068790,0.37175552,0.48656949,0.76846715,0.08812786,0.36596749
0.70535268,2.19514242,0.15702911,0.58535936,0.08745443,0.36100207,0.46738810,0.75900930,0.08893335,0.35358981
0.71135568,2.14414891,0.15292733,0.56350943,0.08436926,0.35095486,0.44913706,0.75118898,0.08988636,0.34203540
0.71735868,2.09831401,0.14957068,0.54295560,0.08147989,0.34168532,0.43195612,0.74508521,0.09100518,0.33145851
0.72336168,2.05801072,0.14697614,0.52390953,0.07882336,0.33322628,0.41593924,0.74068817,0.09229810,0.32198028
0.72936468,2.02336361,0.14514191,0.50651966,0.07642508,0.32557171,0.40113379,0.73789808,0.09376295,0.31368703
0.73536768,1.99425218,0.14404704,0.49087080,0.07429829,0.31867816,0.38754175,0.73652838,0.09538714,0.30663010
0.74137069,1.97032503,0.14365213,0.47698636,0.07244395,0.31246766,0.37512281,0.73631309,0.09714819,0.30082693
0.74737369,1.95102386,0.14390068,0.46483302,0.07085127,0.30683224,0.36379906,0.73691804,0.09901473,0.29626343
0.75337669,1.93561604,0.14472128,0.45432739,0.06949863,0.30163950,0.35346122,0.73795518,0.10094790,0.29289728
0.75937969,1.92323375,0.14603049,0.44534425,0.06835503,0.29673924,0.34397578,0.73899957,0.10290305,0.29066215
0.76538269,1.91291783,0.14773608,0.43772602,0.06738182,0.29197071,0.33519290,0.73960781,0.10483168,0.28947230
0.77138569,1.90366389,0.14974078,0.43129279,0.06653474,0.28717007,0.32695458,0.73933732,0.10668350,0.28922755
0.77738869,1.89446864,0.15194603,0.42585246,0.06576605,0.28217790,0.31910270,0.73776530,0.10840853,0.28981820
0.78339170,1.88437406,0.15425594,0.42121059,0.06502682,0.27684619,0.31148656,0.73450652,0.10995905,0.29112974
0.78939470,1.87250759,0.15658096,0.41717944,0.06426903,0.27104473,0.30396970,0.72922918,0.11129148,0.29304711
0.79539770,1.85811656,0.15884135,0.41358588,0.06344773,0.26466640,0.29643551,0.72166806,0.11236785,0.29545845
0.80140070,1.84059575,0.16097026,0.41027802,0.06252274,0.25763136,0.28879173,0.71163440,0.11315709,0.29825812
0.80740370,1.81950701,0.16291628,0.40713017,0.06146026,0.24988984,0.28097341,0.69902234,0.11363587,0.30134907
0.81340670,1.79459078,0.16464544,0.40404636,0.06023404,0.24142355,0.27294459,0.68381155,0.11378912,0.30464447
0.81940970,1.76576947,0.16614259,0.40096216,0.05882620,0.23224567,0.26469847,0.66606624,0.11361019,0.30806880
0.82541271,1.73314311,0.16741213,0.39784510,0.05722764,0.22239954,0.25625640,0.64593079,0.11310059,0.31155829
0.83141571,1.69697831,0.16847810,0.39469374,0.05543816,0.21195609,0.24766563,0.62362238,0.11226958,0.31506108
0.83741871,1.65769132,0.16938364,0.39153566,0.05346612,0.20101028,0.23899625,0.59942109,0.11113339,0.31853697
0.84342171,1.61582676,0.17018980,0.38842449,0.05132784,0.18967679,0.23033735,0.57365821,0.10971439,0.32195705
0.84942471,1.57203316,0.17097388,0.38543633,0.04904678,0.17808510,0.22179269,0.54670343,0.10804009,0.32530328
0.85542771,1.52703676,0.17182714,0.38266570,0.04665244,0.16637433,0.21347620,0.51895140,0.10614210,0.32856797
0.86143072,1.48161484,0.17285214,0.38022118,0.04417913,0.15468802,0.20550737,0.49080856,0.10405516,0.33175335
0.86743372,1.43656957,0.17415964,0.37822092,0.04166475,0.14316912,0.19800685,0.46268069,0.10181620,0.33487113
0.87343672,1.39270342,0.17586516,0.37678811,0.03914943,0.13195535,0.19109225,0.43496159,0.09946347,0.33794201
0.87943972,1.35079671,0.17808530,0.37604651,0.03667434,0.12117519,0.18487445,0.40802343,0.09703583,0.34099511
0.88544272,1.31158783,0.18093381,0.37611607,0.03428045,0.11094443,0.17945433,0.38220884,0.09457211,0.34406722
0.89144572,1.27575625,0.18451766,0.37710856,0.03200753,0.10136364,0.17492003,0.35782501,0.09211056,0.34720177
0.89744872,1.24390861,0.18893298,0.37912349,0.02989324,0.09251629,0.17134473,0.33513971,0.08968848,0.35044744
0.90345173,1.21656755,0.19426121,0.38224403,0.02797241,0.08446774,0.16878504,0.31437911,0.08734177,0.35385644
0.90945473,1.19416344,0.20056537,0.38653324,0.02627646,0.07726495,0.16727982,0.29572737,0.08510460,0.35748232
0.91545773,1.17702855,0.20788681,0.39203059,0.02483305,0.07093689,0.16684957,0.27932761,0.08300913,0.36137741
0.92146073,1.16539374,0.21624233,0.39874881,0.02366580,0.06549551,0.16749623,0.26528407,0.08108512,0.36559005
0.92746373,1.15938729,0.22562204,0.40667135,0.02279422,0.06093722,0.16920355,0.25366515,0.07935961,0.37016159
0.93346673,1.15903602,0.23598797,0.41575058,0.02223371,0.05724472,0.17193777,0.24450706,0.07785656,0.37512340
0.93946973,1.16426842,0.24727360,0.42590674,0.02199569,0.05438915,0.17564882,0.23781785,0.07659650,0.38049418
0.94547274,1.17491990,0.25938443,0.43702812,0.02208777,0.05233233,0.18027189,0.23358149,0.07559615,0.38627755
0.95147574,1.19074011,0.27219958,0.44897230,0.02251395,0.05102911,0.18572940,0.23176191,0.07486807,0.39246045
0.95747874,1.21140234,0.28557458,0.46156875,0.02327493,0.05042968,0.19193327,0.23230682,0.07442045,0.39901219
0.96348174,1.23651475,0.29934519,0.47462270,0.02436832,0.05048172,0.19878753,0.23515113,0.07425682,0.40588451
0.96948474,1.26563348,0.31333225,0.48792042,0.02578890,0.05113249,0.20619117,0.24021996,0.07437599,0.41301271
0.97548774,1.29827702,0.32734741,0.50123548,0.02752886,0.05233055,0.21404101,0.24743117,0.07477208,0.42031770
0.98149075,1.33394183,0.34119945,0.51433613,0.02957799,0.05402729,0.22223469,0.25669729,0.07543458,0.42770913
0.98749375,1.37211818,0.35470109,0.52699320,0.03192387,0.05617813,0.23067347,0.26792700,0.07634866,0.43508926
0.99349675,1.41230600,0.36767584,0.53898839,0.03455197,0.05874338,0.23926482,0.28102605,0.07749553,0.44235743
0.99949975,1.45402971,0.37996466,0.55012234,0.03744578,0.06168874,0.24792455,0.29589756,0.07885292,0.44941492
1.00550275,1.49685147,0.39143209,0.56022226,0.04058682,0.06498551,0.25657848,0.31244199,0.08039559,0.45616983
1.01150575,1.54038207,0.40197148,0.56914851,0.04395469,0.06861039,0.26516339,0.33055647,0.08209598,0.46254165
1.01750875,1.58428878,0.41150907,0.57679983,0.04752704,0.07254504,0.27362733,0.35013389,0.08392482,0.46846530
1.02351176,1.62829984,0.42000667,0.58311694,0.05127950,0.07677533,0.28192917,0.37106158,0.08585175,0.47389422
1.02951476,1.67220514,0.42746275,0.58808421,0.05518562,0.08129036,0.29003735,0.39321971,0.08784589,0.47880248
1.03551776,1.71585308,0.43391179,0.59172924,0.05921682,0.08608135,0.29792808,0.41647967,0.08987637,0.48318558
1.04152076,1.75914383,0.43942205,0.59412055,0.06334227,0.09114038,0.30558292,0.44070234,0.09191284,0.48705998
1.04752376,1.80201933,0.44409156,0.59536323,0.06752887,0.09645910,0.31298596,0.46573654,0.09392579,0.49046132
1.05352676,1.84445073,0.44804277,0.59559293,0.07174118,0.10202754,0.32012090,0.49141778,0.09588696,0.49344144
1.05952976,1.88642400,0.45141592,0.59496860,0.07594152,0.10783296,0.32696808,0.51756734,0.09776951,0.49606447
1.06553277,1.92792478,0.45436154,0.59366412,0.08009002,0.11385888,0.33350183,0.54399201,0.09954829,0.49840202
1.07153577,1.96892335,0.45703242,0.59185957,0.08414487,0.12008444,0.33968829,0.57048447,0.10120002,0.50052809
1.07753877,2.00936082,0.45957538,0.58973238,0.08806259,0.12648390,0.34548390,0.59682441,0.10270341,0.50251364
1.08354177,2.04913737,0.46212343,0.58744893,0.09179853,0.13302657,0.35083476,0.62278050,0.10403936,0.50442147
1.08954477,2.08810337,0.46478846,0.58515703,0.09530741,0.13967695,0.35567685,0.64811319,0.10519112,0.50630156
1.09554777,2.12605404,0.46765499,0.58297953,0.09854401,0.14639530,0.35993728,0.67257825,0.10614448,0.50818712
1.10155078,2.16272780,0.47077532,0.58100939,0.10146404,0.15313833,0.36353637,0.69593105,0.10688797,0.51009163
1.10755378,2.19780863,0.47416607,0.57930648,0.10402500,0.15986025,0.36639069,0.71793139,0.10741309,0.51200706
1.11355678,2.23093217,0.47780662,0.57789591,0.10618727,0.16651396,0.36841660,0.73834863,0.10771451,0.51390320
1.11955978,2.26169517,0.48163916,0.57676822,0.10791507,0.17305224,0.36953428,0.75696704,0.10779027,0.51572827
1.12556278,2.28966778,0.48557059,0.57588100,0.10917758,0.17942908,0.36967206,0.77359104,0.10764194,0.51741067
1.13156578,2.31440785,0.48947605,0.57516197,0.10994985,0.18560093,0.36877046,0.78805008,0.10727468,0.51886176
1.13756878,2.33547647,0.49320393,0.57451320,0.11021377,0.19152771,0.36678611,0.80020298,0.10669726,0.51997943
1.14357179,2.35245379,0.49658205,0.57381619,0.10995877,0.19717376,0.36369488,0.80994145,0.10592193,0.52065242
1.14957479,2.36495436,0.49942478,0.57293758,0.10918239,0.20250847,0.35949438,0.81719268,0.10496425,0.52076498
1.15557779,2.37264111,0.50154080,0.57173505,0.10789059,0.20750661,0.35420541,0.82192078,0.10384268,0.52020169
1.16158079,2.37523737,0.50274098,0.57006339,0.10609786,0.21214846,0.34787236,0.82412704,0.10257818,0.51885226
1.16758379,2.37253642,0.50284620,0.56778028,0.10382697,0.21641953,0.34056259,0.82384906,0.10119361,0.51661605
1.17358679,2.36440815,0.50169475,0.56475160,0.10110854,0.22031010,0.33236470,0.82115865,0.09971308,0.51340607
1.17958979,2.35080284,0.49914891,0.56085630,0.09798029,0.22381455,0.32338595,0.81615874,0.09816123,0.50915247
1.18559280,2.33175198,0.49510054,0.55599048,0.09448612,0.22693053,0.31374883,0.80897940,0.09656245,0.50380530
1.19159580,2.30736643,0.48947556,0.55007071,0.09067489,0.22965796,0.30358712,0.79977318,0.09494013,0.49733646
1.19759880,2.27783217,0.48223703,0.54303664,0.08659922,0.23199824,0.29304165,0.78871001,0.09331593,0.48974095
1.20360180,2.24340424,0.47338685,0.53485271,0.08231407,0.23395330,0.28225590,0.77597197,0.09170907,0.48103738
1.20960480,2.20439930,0.46296620,0.52550923,0.07787531,0.23552504,0.27137187,0.76174812,0.09013585,0.47126772
1.21560780,2.16118745,0.45105456,0.51502268,0.07333842,0.23671486,0.26052634,0.74622967,0.08860912,0.46049657
1.22161081,2.11418388,0.43776770,0.50343535,0.06875718,0.23752357,0.24984770,0.72960577,0.08713806,0.44880987
1.22761381,2.06384090,0.42325451,0.49081460,0.06418253,0.23795161,0.23945358,0.71206003,0.08572803,0.43631326
1.23361681,2.01064072,0.40769326,0.47725142,0.05966160,0.23799966,0.22944939,0.69376798,0.08438064,0.42313023
1.23961981,1.95508955,0.39128711,0.46285883,0.05523701,0.23766959,0.21992771,0.67489559,0.08309400,0.40940007
1.24562281,1.89771307,0.37425942,0.44776990,0.05094630,0.23696581,0.21096869,0.65559878,0.08186318,0.39527592
1.25162581,1.83905354,0.35684891,0.43213552,0.04682167,0.23589681,0.20264127,0.63602401,0.08068073,0.38092268
1.25762881,1.77966847,0.33930489,0.41612214,0.04288987,0.23447705,0.19500514,0.61630980,0.07953749,0.36651523
1.26363182,1.72013074,0.32188284,0.39990933,0.03917239,0.23272888,0.18811332,0.59658909,0.07842342,0.35223667
1.26963482,1.66102988,0.30484031,0.38368743,0.03568571,0.23068453,0.18201519,0.57699221,0.07732855,0.33827671
1.27563782,1.60297420,0.28843331,0.36765505,0.03244179,0.22838797,0.17675968,0.55765025,0.07624395,0.32483023
1.28164082,1.54659323,0.27291326,0.35201676,0.02944862,0.22589660,0.17239846,0.53869863,0.07516281,0.31209588
1.28764382,1.49253999,0.25852443,0.33698071,0.02671080,0.22328246,0.16898891,0.52028050,0.07408130,0.30027467
1.29364682,1.44149251,0.24550177,0.32275629,0.02423025,0.22063317,0.16659661,0.50254985,0.07299955,0.28956856
1.29964982,1.39415407,0.23406921,0.30955182,0.02200680,0.21805204,0.16529723,0.48567392,0.07192237,0.28017875
1.30565283,1.35125164,0.22443814,0.29757221,0.02003879,0.21565770,0.16517753,0.46983479,0.07085984,0.27230392
1.31165583,1.31353194,0.21680608,0.28701654,0.01832356,0.21358291,0.16633548,0.45522998,0.06982769,0.26613797
1.31765883,1.28175496,0.21135527,0.27807557,0.01685793,0.21197256,0.16887934,0.44207171,0.06884745,0.26186751
1.32366183,1.25668454,0.20825124,0.27092908,0.01563849,0.21098096,0.17292554,0.43058505,0.06794634,0.25966892
1.32966483,1.23907599,0.20764105,0.26574315,0.01466180,0.21076834,0.17859566,0.42100462,0.06715682,0.25970500
1.33566783,1.22966078,0.20965133,0.26266724,0.01392451,0.21149667,0.18601223,0.41357008,0.06651592,0.26212128
1.34167084,1.22912866,0.21438596,0.26183115,0.01342336,0.21332491,0.19529372,0.40852040,0.06606431,0.26704200
1.34767384,1.23810754,0.22192341,0.26334188,0.01315504,0.21640380,0.20654870,0.40608709,0.06584499,0.27456598
1.35367684,1.25714188,0.23231386,0.26728057,0.01311606,0.22087043,0.21986957,0.40648673,0.06590192,0.28476239
1.35967984,1.28667020,0.24557612,0.27369937,0.01330247,0.22684266,0.23532592,0.40991281,0.06627836,0.29766671
1.36568284,1.32700282,0.26169458,0.28261868,0.01370961,0.23441371,0.25295800,0.41652752,0.06701512,0.31327699
1.37168584,1.37830070,0.28061629,0.29402458,0.01433182,0.24364713,0.27277040,0.42645357,0.06814878,0.33155069
1.37768884,1.44055648,0.30224839,0.30786684,0.01516215,0.25457228,0.29472655,0.43976656,0.06970994,0.35240220
1.38369185,1.51357890,0.32645617,0.32405757,0.01619214,0.26718072,0.31874411,0.45648825,0.07172150,0.37570137
1.38969485,1.59698141,0.35306190,0.34247059,0.01741159,0.28142346,0.34469171,0.47658100,0.07419722,0.40127315
1.39569785,1.69017611,0.38184464,0.36294180,0.01880852,0.29720953,0.37238728,0.49994382,0.07714045,0.42889847
1.40170085,1.79237362,0.41254135,0.38527056,0.02036908,0.31440572,0.40159816,0.52641022,0.08054325,0.45831647
1.40770385,1.90258948,0.44484915,0.40922212,0.02207770,0.33283788,0.43204325,0.55574812,0.08438584,0.48922816
1.41370685,2.01965728,0.47842919,0.43453117,0.02391726,0.35229346,0.46339709,0.58766190,0.08863650,0.52130143
1.41970985,2.14224858,0.51291182,0.46090652,0.02586940,0.37252566,0.49529609,0.62179676,0.09325189,0.55417734
1.42571286,2.26889921,0.54790315,0.48803673,0.02791494,0.39325875,0.52734657,0.65774512,0.09817783,0.58747761
1.43171586,2.39804132,0.58299295,0.51559654,0.03003437,0.41419468,0.55913452,0.69505516,0.10335054,0.62081299
1.43771886,2.52804022,0.61776350,0.54325408,0.03220844,0.43502058,0.59023676,0.73324106,0.10869820,0.65379232
1.44372186,2.65723474,0.65179930,0.57067837,0.03441877,0.45541706,0.62023302,0.77179476,0.11414291,0.68603200
1.44972486,2.78397967,0.68469718,0.59754711,0.03664849,0.47506690,0.64871853,0.81019860,0.11960288,0.71716546
1.45572786,2.90668876,0.71607652,0.62355421,0.03888284,0.49366380,0.67531659,0.84793868,0.12499478,0.74685235
1.46173087,3.02387643,0.74558913,0.64841707,0.04110975,0.51092101,0.69969061,0.88451815,0.13023620,0.77478710
1.46773387,3.13419671,0.77292837,0.67188301,0.04332029,0.52657923,0.72155494,0.91947006,0.13524803,0.80070651
1.47373687,3.23647770,0.79783715,0.69373496,0.04550901,0.54041381,0.74068421,0.95236922,0.13995674,0.82439610
1.47973987,3.32975020,0.82011440,0.71379587,0.04767417,0.55224060,0.75692052,0.98284255,0.14429646,0.84569500
1.48574287,3.41326946,0.83961979,0.73193194,0.04981770,0.56192055,0.77017827,1.01057767,0.14821065,0.86449920
1.49174587,3.48652908,0.85627629,0.74805451,0.05194506,0.56936270,0.78044630,1.03532918,0.15165356,0.88076301
1.49774887,3.54926667,0.87007061,0.76212044,0.05406487,0.57452550,0.78778732,1.05692258,0.15459110,0.89449887
