energy_ev,total_up,Cd_p_up,Cd_d_up,Ga_p_up,Ga_d_up,Te_p_up,Te_d_up
-4.90145073,2.38417927,1.98502143,0.23372086,0.62416037,0.00000000,1.01867397,0.00000000
-4.89544772,2.33827188,1.94437661,0.22792354,0.62564496,0.00000000,0.99530867,0.00000000
-4.88944472,2.29562318,1.90669640,0.22263219,0.62593332,0.00000000,0.97421717,0.00000000
-4.88344172,2.25715224,1.87270216,0.21795450,0.62509211,0.00000000,0.95585938,0.00000000
-4.87743872,2.22360033,1.84296659,0.21397516,0.62320333,0.00000000,0.94059179,0.00000000
-4.87143572,2.19551644,1.81790473,0.21075430,0.62036231,0.00000000,0.92866008,0.00000000
-4.86543272,2.17324655,1.79776761,0.20832638,0.61667452,0.00000000,0.92019431,0.00000000
-4.85942971,2.15692670,1.78263860,0.20669971,0.61225133,0.00000000,0.91520680,0.00000000
-4.85342671,2.14648031,1.77243255,0.20585649,0.60720491,0.00000000,0.91359277,0.00000000
-4.84742371,2.14161974,1.76689783,0.20575348,0.60164256,0.00000000,0.91513382,0.00000000
-4.84142071,2.14185288,1.76562172,0.20632327,0.59566083,0.00000000,0.91950426,0.00000000
-4.83541771,2.14649472,1.76803942,0.20747613,0.58933982,0.00000000,0.92628041,0.00000000
-4.82941471,2.15468465,1.77344701,0.20910254,0.58273821,0.00000000,0.93495268,0.00000000
-4.82341171,2.16540919,1.78101860,0.21107625,0.57588921,0.00000000,0.94494046,0.00000000
-4.81740870,2.17753046,1.78982779,0.21325797,0.56879801,0.00000000,0.95560948,0.00000000
-4.81140570,2.18981980,1.79887322,0.21549947,0.56144078,0.00000000,0.96629133,0.00000000
-4.80540270,2.20099590,1.80710786,0.21764819,0.55376560,0.00000000,0.97630462,0.00000000
-4.79939970,2.20976645,1.81347127,0.21955206,0.54569516,0.00000000,0.98497713,0.00000000
-4.79339670,2.21487196,1.81692390,0.22106441,0.53713119,0.00000000,0.99166835,0.00000000
-4.78739370,2.21513001,1.81648224,0.22204892,0.52796044,0.00000000,0.99579134,0.00000000
-4.78139070,2.20947835,1.81125333,0.22238425,0.51806186,0.00000000,0.99683326,0.00000000
-4.77538769,2.19701470,1.80046712,0.22196823,0.50731447,0.00000000,0.99437358,0.00000000
-4.76938469,2.17703150,1.78350529,0.22072147,0.49560560,0.00000000,0.98809916,0.00000000
-4.76338169,2.14904395,1.75992492,0.21859013,0.48283882,0.00000000,0.97781547,0.00000000
-4.75737869,2.11280965,1.72947596,0.21554776,0.46894131,0.00000000,0.96345347,0.00000000
-4.75137569,2.06833906,1.69211134,0.21159613,0.45386995,0.00000000,0.94507161,0.00000000
-4.74537269,2.01589586,1.64798938,0.20676491,0.43761604,0.00000000,0.92285297,0.00000000
-4.73936968,1.95598728,1.59746809,0.20111040,0.42020830,0.00000000,0.89709745,0.00000000
-4.73336668,1.88934474,1.54109166,0.19471305,0.40171387,0.00000000,0.86820957,0.00000000
-4.72736368,1.81689563,1.47956984,0.18767426,0.38223759,0.00000000,0.83668214,0.00000000
-4.72136068,1.73972767,1.41375118,0.18011224,0.36191937,0.00000000,0.80307681,0.00000000
-4.71535768,1.65904763,1.34459139,0.17215745,0.34093001,0.00000000,0.76800223,0.00000000
-4.70935468,1.57613619,1.27311852,0.16394755,0.31946574,0.00000000,0.73209088,0.00000000
-4.70335168,1.49230140,1.20039651,0.15562232,0.29774184,0.00000000,0.69597571,0.00000000
-4.69734867,1.40883267,1.12748892,0.14731861,0.27598562,0.00000000,0.66026741,0.00000000
-4.69134567,1.32695751,1.05542447,0.13916569,0.25442934,0.00000000,0.62553359,0.00000000
-4.68534267,1.24780287,0.98516586,0.13128108,0.23330328,0.00000000,0.59228051,0.00000000
-4.67933967,1.17236268,0.91758321,0.12376704,0.21282942,0.00000000,0.56093814,0.00000000
-4.67333667,1.10147276,0.85343300,0.11670795,0.19321588,0.00000000,0.53184916,0.00000000
-4.66733367,1.03579391,0.79334322,0.11016849,0.17465247,0.00000000,0.50526214,0.00000000
-4.66133067,0.97580360,0.73780494,0.10419287,0.15730733,0.00000000,0.48132899,0.00000000
-4.65532766,0.92179600,0.68717039,0.09880484,0.14132483,0.00000000,0.46010674,0.00000000
-4.64932466,0.87389006,0.64165696,0.09400871,0.12682459,0.00000000,0.44156315,0.00000000
-4.64332166,0.83204466,0.60135672,0.08979100,0.11390160,0.00000000,0.42558589,0.00000000
-4.63731866,0.79607969,0.56625036,0.08612289,0.10262729,0.00000000,0.41199454,0.00000000
-4.63131566,0.76570177,0.53622474,0.08296305,0.09305131,0.00000000,0.40055487,0.00000000
-4.62531266,0.74053305,0.51109266,0.08026091,0.08520386,0.00000000,0.39099442,0.00000000
-4.61930965,0.72014155,0.49061394,0.07796005,0.07909836,0.00000000,0.38301887,0.00000000
-4.61330665,0.70407155,0.47451650,0.07600163,0.07473426,0.00000000,0.37632812,0.00000000
-4.60730365,0.69187251,0.46251644,0.07432772,0.07209977,0.00000000,0.37063164,0.00000000
-4.60130065,0.68312535,0.45433617,0.07288425,0.07117433,0.00000000,0.36566220,0.00000000
-4.59529765,0.67746485,0.44971991,0.07162369,0.07193090,0.00000000,0.36118763,0.00000000
-4.58929465,0.67459754,0.44844585,0.07050715,0.07433765,0.00000000,0.35702002,0.00000000
-4.58329165,0.67431435,0.45033468,0.06950596,0.07835933,0.00000000,0.35302222,0.00000000
-4.57728864,0.67649765,0.45525429,0.06860263,0.08395804,0.00000000,0.34911141,0.00000000
-4.57128564,0.68112288,0.46312071,0.06779128,0.09109368,0.00000000,0.34525981,0.00000000
-4.56528264,0.68825472,0.47389541,0.06707739,0.09972381,0.00000000,0.34149259,0.00000000
-4.55927964,0.69803824,0.48757940,0.06647704,0.10980325,0.00000000,0.33788333,0.00000000
-4.55327664,0.71068589,0.50420463,0.06601574,0.12128333,0.00000000,0.33454736,0.00000000
-4.54727364,0.72646070,0.52382328,0.06572673,0.13411083,0.00000000,0.33163338,0.00000000
-4.54127064,0.74565693,0.54649560,0.06564904,0.14822685,0.00000000,0.32931396,0.00000000
-4.53526763,0.76857887,0.57227700,0.06582533,0.16356546,0.00000000,0.32777537,0.00000000
-4.52926463,0.79551884,0.60120523,0.06629960,0.18005233,0.00000000,0.32720735,0.00000000
-4.52326163,0.82673539,0.63328810,0.06711485,0.19760335,0.00000000,0.32779321,0.00000000
-4.51725863,0.86243264,0.66849261,0.06831085,0.21612330,0.00000000,0.32970084,0.00000000
-4.51125563,0.90274140,0.70673582,0.06992207,0.23550464,0.00000000,0.33307499,0.00000000
-4.50525263,0.94770316,0.74787806,0.07197585,0.25562642,0.00000000,0.33803096,0.00000000
-4.49924962,0.99725725,0.79171860,0.07449079,0.27635348,0.00000000,0.34465017,0.00000000
-4.49324662,1.05123183,0.83799420,0.07747559,0.29753587,0.00000000,0.35297741,0.00000000
-4.48724362,1.10933899,0.88638026,0.08092821,0.31900875,0.00000000,0.36301994,0.00000000
-4.48124062,1.17117416,0.93649477,0.08483540,0.34059259,0.00000000,0.37474818,0.00000000
-4.47523762,1.23621967,0.98790462,0.08917265,0.36209406,0.00000000,0.38809792,0.00000000
-4.46923462,1.30385261,1.04013403,0.09390455,0.38330740,0.00000000,0.40297357,0.00000000
-4.46323162,1.37335637,1.09267453,0.09898541,0.40401649,0.00000000,0.41925226,0.00000000
-4.45722861,1.44393560,1.14499615,0.10436026,0.42399765,0.00000000,0.43678840,0.00000000
-4.45122561,1.51473388,1.19655914,0.10996613,0.44302310,0.00000000,0.45541824,0.00000000
-4.44522261,1.58485362,1.24682566,0.11573345,0.46086508,0.00000000,0.47496418,0.00000000
-4.43921961,1.65337726,1.29527096,0.12158773,0.47730066,0.00000000,0.49523851,0.00000000
-4.43321661,1.71938902,1.34139358,0.12745117,0.49211696,0.00000000,0.51604640,0.00000000
-4.42721361,1.78199662,1.38472406,0.13324445,0.50511674,0.00000000,0.53718791,0.00000000
-4.42121061,1.84035193,1.42483212,0.13888844,0.51612416,0.00000000,0.55845913,0.00000000
-4.41520760,1.89367013,1.46133189,0.14430579,0.52499041,0.00000000,0.57965246,0.00000000
-4.40920460,1.94124669,1.49388548,0.14942249,0.53159906,0.00000000,0.60055619,0.00000000
-4.40320160,1.98247171,1.52220475,0.15416922,0.53587080,0.00000000,0.62095361,0.00000000
-4.39719860,2.01684146,1.54605177,0.15848260,0.53776743,0.00000000,0.64062214,0.00000000
-4.39119560,2.04396676,1.56523817,0.16230625,0.53729472,0.00000000,0.65933254,0.00000000
-4.38519260,2.06357833,1.57962391,0.16559160,0.53450414,0.00000000,0.67684879,0.00000000
-4.37918959,2.07552929,1.58911584,0.16829868,0.52949326,0.00000000,0.69292893,0.00000000
-4.37318659,2.07979485,1.59366656,0.17039662,0.52240468,0.00000000,0.70732696,0.00000000
-4.36718359,2.07646973,1.59327395,0.17186406,0.51342373,0.00000000,0.71979618,0.00000000
-4.36118059,2.06576353,1.58798165,0.17268949,0.50277468,0.00000000,0.73009394,0.00000000
-4.35517759,2.04799453,1.57788068,0.17287136,0.49071593,0.00000000,0.73798773,0.00000000
-4.34917459,2.02358231,1.56311220,0.17241817,0.47753420,0.00000000,0.74326241,0.00000000
-4.34317159,1.99303939,1.54387138,0.17134843,0.46353795,0.00000000,0.74572846,0.00000000
-4.33716858,1.95696244,1.52041199,0.16969049,0.44905050,0.00000000,0.74523054,0.00000000
-4.33116558,1.91602293,1.49305142,0.16748230,0.43440285,0.00000000,0.74165620,0.00000000
-4.32516258,1.87095769,1.46217557,0.16477100,0.41992685,0.00000000,0.73494402,0.00000000
-4.31915958,1.82255915,1.42824305,0.16161239,0.40594867,0.00000000,0.72509069,0.00000000
-4.31315658,1.77166555,1.39178819,0.15807023,0.39278307,0.00000000,0.71215665,0.00000000
-4.30715358,1.71915078,1.35342220,0.15421542,0.38072849,0.00000000,0.69626972,0.00000000
