energy_ev,total_up,Bi_p_up,Bi_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-4.30115058,15.24783816,0.86918942,0.06183880,2.47178366,12.37344701,0.27667805,1.76795922
-4.29514757,15.14537400,0.86430628,0.06114881,2.47602661,12.28011046,0.27867681,1.76578042
-4.28914457,15.02819306,0.85776980,0.06037265,2.47941565,12.17467872,0.28045443,1.76205371
-4.28314157,14.89938273,0.84971897,0.05952359,2.48270328,12.05945171,0.28209477,1.75718027
-4.27713857,14.76209723,0.84030976,0.05861555,2.48662513,11.93677905,0.28368775,1.75155816
-4.27113557,14.61945337,0.82970928,0.05766264,2.49186841,11.80898842,0.28532545,1.74556623
-4.26513257,14.47442735,0.81808999,0.05667868,2.49904197,11.67831440,0.28709781,1.73954892
-4.25912956,14.32975711,0.80562400,0.05567678,2.50864939,11.54683093,0.28908823,1.73380271
-4.25312656,14.18785480,0.79247785,0.05466895,2.52106670,11.41639041,0.29136925,1.72856487
-4.24712356,14.05073362,0.77880793,0.05366577,2.53652583,11.28857226,0.29399845,1.72400509
-4.24112056,13.91995241,0.76475678,0.05267617,2.55510484,11.16464338,0.29701493,1.72022042
-4.23511756,13.79658077,0.75045039,0.05170720,2.57672533,11.04553236,0.30043658,1.71723365
-4.22911456,13.68118633,0.73599655,0.05076403,2.60115746,10.93181869,0.30425819,1.71499538
-4.22311156,13.57384484,0.72148443,0.04984987,2.62803214,10.82373757,0.30845072,1.71338947
-4.21710855,13.47417237,0.70698514,0.04896616,2.65685995,10.72119986,0.31296169,1.71224166
-4.21110555,13.38137806,0.69255332,0.04811263,2.68705568,10.62382644,0.31771684,1.71133089
-4.20510255,13.29433450,0.67822959,0.04728761,2.71796714,10.53099490,0.32262280,1.71040264
-4.19909955,13.21166217,0.66404367,0.04648828,2.74890682,10.44189640,0.32757094,1.70918379
-4.19309655,13.13182337,0.65001792,0.04571098,2.77918439,10.35559955,0.33244197,1.70739795
-4.18709355,13.05322074,0.63617106,0.04495156,2.80813855,10.27111808,0.33711124,1.70478074
-4.18109055,12.97429516,0.62252189,0.04420575,2.83516617,10.18747861,0.34145436,1.70109406
-4.17508754,12.89361790,0.60909273,0.04346944,2.85974730,10.10378513,0.34535286,1.69613873
-4.16908454,12.80997216,0.59591222,0.04273902,2.88146463,10.01927655,0.34869963,1.68976478
-4.16308154,12.72241978,0.58301761,0.04201165,2.90001632,9.93337444,0.35140380,1.68187907
-4.15707854,12.63034977,0.57045604,0.04128545,2.91522164,9.84571849,0.35339474,1.67244960
-4.15107554,12.53350616,0.55828500,0.04055969,2.92701920,9.75618770,0.35462511,1.66150659
-4.14507254,12.43199419,0.54657173,0.03983487,2.93545792,9.66490650,0.35507262,1.64914021
-4.13906953,12.32626471,0.53539175,0.03911276,2.94068161,9.57223553,0.35474049,1.63549509
-4.13306653,12.21707803,0.52482642,0.03839633,2.94290809,9.47874777,0.35365665,1.62076203
-4.12706353,12.10544982,0.51495983,0.03768970,2.94240428,9.38519168,0.35187156,1.60516737
-4.12106053,11.99258222,0.50587509,0.03699793,2.93945891,9.29244343,0.34945499,1.58896059
-4.11505753,11.87978452,0.49765025,0.03632688,2.93435471,9.20145128,0.34649186,1.57240084
-4.10905453,11.76838816,0.49035413,0.03568288,2.92734165,9.11317527,0.34307732,1.55574322
-4.10305153,11.65966091,0.48404216,0.03507253,2.91861317,9.02852581,0.33931147,1.53922538
-4.09704852,11.55472528,0.47875268,0.03450236,2.90828669,8.94830466,0.33529402,1.52305532
-4.09104552,11.45448579,0.47450368,0.03397860,2.89638976,8.87315174,0.33111907,1.50740093
-4.08504252,11.35956905,0.47129036,0.03350683,2.88285261,8.80350066,0.32687046,1.49238177
-4.07903952,11.27027990,0.46908350,0.03309179,2.86750749,8.73954548,0.32261777,1.47806354
-4.07303652,11.18657583,0.46782886,0.03273713,2.85009489,8.68122042,0.31841334,1.46445538
-4.06703352,11.10806079,0.46744752,0.03244527,2.83027611,8.62819355,0.31429035,1.45151018
-4.06103052,11.03399846,0.46783730,0.03221724,2.80765142,8.57987469,0.31026197,1.43912766
-4.05502751,10.96334397,0.46887505,0.03205269,2.78178265,8.53543688,0.30632186,1.42716010
-4.04902451,10.89479190,0.47041976,0.03194983,2.75221885,8.49385030,0.30244556,1.41542031
-4.04302151,10.82683803,0.47231644,0.03190557,2.71852338,8.45392659,0.29859310,1.40369129
-4.03701851,10.75785110,0.47440035,0.03191561,2.68030105,8.41437133,0.29471224,1.39173718
-4.03101551,10.68615101,0.47650167,0.03197467,2.63722361,8.37384186,0.29074254,1.37931481
-4.02501251,10.61008942,0.47845019,0.03207671,2.58905230,8.33100769,0.28661969,1.36618532
-4.01900950,10.52812876,0.48007993,0.03221521,2.53565631,8.28461060,0.28228013,1.35212533
-4.01300650,10.43891624,0.48123352,0.03238349,2.47702626,8.23352155,0.27766551,1.33693710
-4.00700350,10.34134938,0.48176612,0.03257505,2.41328223,8.17679224,0.27272700,1.32045738
-4.00100050,10.23463083,0.48154878,0.03278387,2.34467604,8.11369900,0.26742901,1.30256455
-3.99499750,10.11831016,0.48047125,0.03300476,2.27158798,8.04377741,0.26175235,1.28318394
-3.98899450,9.99231163,0.47844400,0.03323360,2.19451829,7.96684669,0.25569664,1.26229111
-3.98299150,9.85694719,0.47539958,0.03346762,2.11407421,7.88302295,0.24928181,1.23991317
-3.97698849,9.71291488,0.47129335,0.03370561,2.03095324,7.79272134,0.24254878,1.21612825
-3.97098549,9.56128319,0.46610346,0.03394800,1.94592368,7.69664730,0.23555923,1.19106305
-3.96498249,9.40346253,0.45983035,0.03419695,1.85980336,7.59577755,0.22839445,1.16488904
-3.95897949,9.24116521,0.45249572,0.03445637,1.77343767,7.49133183,0.22115349,1.13781709
-3.95297649,9.07635580,0.44414107,0.03473176,1.68767758,7.38473660,0.21395049,1.11009124
-3.94697349,8.91119370,0.43482599,0.03503012,1.60335869,7.27758214,0.20691144,1.08198148
-3.94097049,8.74797002,0.42462616,0.03535964,1.52128182,7.17157453,0.20017045,1.05377601
-3.93496748,8.58904071,0.41363123,0.03572946,1.44219563,7.06848420,0.19386564,1.02577328
-3.92896448,8.43675817,0.40194261,0.03614925,1.36678171,6.97009259,0.18813477,0.99827374
-3.92296148,8.29340315,0.38967120,0.03662889,1.29564238,6.87813866,0.18311087,0.97157192
-3.91695848,8.16111896,0.37693523,0.03717795,1.22929103,6.79426669,0.17891777,0.94594864
-3.91095548,8.04184979,0.36385801,0.03780535,1.16814537,6.71997704,0.17566599,0.92166385
-3.90495248,7.93728476,0.35056583,0.03851888,1.11252310,6.65658122,0.17344873,0.89895005
-3.89894947,7.84880945,0.33718599,0.03932479,1.06264017,6.60516270,0.17233846,0.87800655
-3.89294647,7.77746612,0.32384480,0.04022750,1.01861125,6.56654448,0.17238399,0.85899471
-3.88694347,7.72392403,0.31066590,0.04122925,0.98045234,6.54126473,0.17360809,0.84203423
-3.88094047,7.68846072,0.29776849,0.04232992,0.94808534,6.52956097,0.17600602,0.82720066
-3.87493747,7.67095505,0.28526596,0.04352688,0.92134426,6.53136368,0.17954467,0.81452415
-3.86893447,7.67089222,0.27326454,0.04481500,0.89998314,6.54629939,0.18416263,0.80398956
-3.86293147,7.68738094,0.26186223,0.04618668,0.88368526,6.57370321,0.18977111,0.79553793
-3.85692846,7.71918202,0.25114794,0.04763200,0.87207357,6.61264054,0.19625568,0.78906920
-3.85092546,7.76474768,0.24120096,0.04913901,0.86472218,6.66193692,0.20347883,0.78444626
-3.84492246,7.82226998,0.23209054,0.05069405,0.86116843,6.72021504,0.21128326,0.78150000
-3.83891946,7.88973668,0.22387592,0.05228211,0.86092561,6.78593736,0.21949587,0.78003539
-3.83291646,7.96499216,0.21660645,0.05388725,0.86349566,6.85745244,0.22793217,0.77983822
-3.82691346,8.04580114,0.21032204,0.05549309,0.86838177,6.93304321,0.23640113,0.78068227
-3.82091046,8.12991217,0.20505379,0.05708320,0.87510040,7.01097485,0.24471018,0.78233672
-3.81490745,8.21511857,0.20082468,0.05864152,0.88319233,7.08954037,0.25267025,0.78457331
-3.80890445,8.29931408,0.19765044,0.06015274,0.89223253,7.16710182,0.26010061,0.78717316
-3.80290145,8.38054088,0.19554036,0.06160257,0.90183836,7.24212554,0.26683343,0.78993282
-3.79689845,8.45702842,0.19449809,0.06297795,0.91167599,7.31320999,0.27271772,0.79266946
-3.79089545,8.52722147,0.19452229,0.06426722,0.92146486,7.37910549,0.27762277,0.79522480
-3.78489245,8.58979699,0.19560708,0.06546012,0.93098001,7.43872533,0.28144075,0.79746790
-3.77888944,8.64366978,0.19774230,0.06654778,0.94005238,7.49114858,0.28408851,0.79929657
-3.77288644,8.68798762,0.20091349,0.06752263,0.94856717,7.53561528,0.28550861,0.80063747
-3.76688344,8.72211719,0.20510165,0.06837823,0.95646047,7.57151516,0.28566944,0.80144497
-3.76088044,8.74562270,0.21028264,0.06910909,0.96371449,7.59837155,0.28456460,0.80169895
-3.75487744,8.75823925,0.21642644,0.06971050,0.97035159,7.61582213,0.28221161,0.80140159
-3.74887444,8.75984344,0.22349621,0.07017832,0.97642770,7.62359862,0.27864998,0.80057355
-3.74287144,8.75042341,0.23144718,0.07050884,0.98202528,7.62150700,0.27393882,0.79924960
-3.73686843,8.73005062,0.24022556,0.07069868,0.98724631,7.60941015,0.26815415,0.79747406
-3.73086543,8.69885519,0.24976744,0.07074474,0.99220556,7.58721413,0.26138600,0.79529625
-3.72486243,8.65700607,0.25999781,0.07064422,0.99702438,7.55485898,0.25373536,0.79276611
-3.71885943,8.60469706,0.27082981,0.07039468,1.00182514,7.51231458,0.24531130,0.78993024
-3.71285643,8.54213874,0.28216426,0.06999421,1.00672643,7.45958143,0.23622809,0.78682844
-3.70685343,8.46955627,0.29388949,0.06944156,1.01183891,7.39669589,0.22660259,0.78349087
-3.70085043,8.38719204,0.30588161,0.06873637,1.01726191,7.32373904,0.21655187,0.77993596
-3.69484742,8.29531233,0.31800524,0.06787939,1.02308044,7.24084788,0.20619112,0.77616888
-3.68884442,8.19421638,0.33011462,0.06687270,1.02936260,7.14822759,0.19563182,0.77218093
-3.68284142,8.08424651,0.34205530,0.06571984,1.03615718,7.04616358,0.18498020,0.76794938
-3.67683842,7.96579796,0.35366611,0.06442599,1.04349134,6.93503179,0.17433599,0.76343811
-3.67083542,7.83932708,0.36478171,0.06299804,1.05136827,6.81530646,0.16379138,0.75859875
-3.66483242,7.70535711,0.37523535,0.06144460,1.05976478,6.68756436,0.15343021,0.75337231
-3.65882941,7.56448083,0.38486203,0.05977596,1.06862894,6.55248518,0.14332736,0.74769135
-3.65282641,7.41735998,0.39350180,0.05800397,1.07787784,6.41084794,0.13354830,0.74148244
-3.64682341,7.26472158,0.40100319,0.05614187,1.08739565,6.26352360,0.12414884,0.73466895
-3.64082041,7.10735158,0.40722670,0.05420406,1.09703230,6.11146462,0.11517500,0.72717415
-3.63481741,6.94608672,0.41204813,0.05220588,1.10660298,5.95569207,0.10666302,0.71892436
-3.62881441,6.78180523,0.41536178,0.05016329,1.11588873,5.79728119,0.09863958,0.70985237
-3.62281141,6.61541747,0.41708337,0.04809262,1.12463846,5.63734656,0.09112211,0.69990068
-3.61680840,6.44785721,0.41715249,0.04601031,1.13257257,5.47702737,0.08411928,0.68902477
-3.61080540,6.28007426,0.41553465,0.04393263,1.13938820,5.31747399,0.07763166,0.67719622
-3.60480240,6.11302888,0.41222274,0.04187550,1.14476630,5.15983592,0.07165247,0.66440544
-3.59879940,5.94768819,0.40723789,0.03985427,1.14838033,5.00525184,0.06616851,0.65066408
-3.59279640,5.78502433,0.40062962,0.03788362,1.14990630,4.85484148,0.06116116,0.63600698
-3.58679340,5.62601424,0.39247539,0.03597741,1.14903408,4.70969931,0.05660751,0.62049345
-3.58079040,5.47164024,0.38287940,0.03414866,1.14547921,4.57088969,0.05248152,0.60420797
-3.57478739,5.32289087,0.37197074,0.03240950,1.13899497,4.43944283,0.04875521,0.58726011
-3.56878439,5.18076100,0.35990095,0.03077114,1.12938400,4.31635110,0.04539985,0.56978369
-3.56278139,5.04625061,0.34684096,0.02924391,1.11650889,4.20256500,0.04238709,0.55193519
-3.55677839,4.92036138,0.33297758,0.02783722,1.10030123,4.09898831,0.03969006,0.53389133
-3.55077539,4.80409061,0.31850961,0.02655964,1.08076854,4.00647198,0.03728434,0.51584604
-3.54477239,4.69842222,0.30364363,0.02541888,1.05799872,3.92580653,0.03514880,0.49800668
-3.53876938,4.60431469,0.28858964,0.02442181,1.03216170,3.85771289,0.03326632,0.48058979
-3.53276638,4.52268626,0.27355665,0.02357445,1.00350809,3.80283187,0.03162439,0.46381652
-3.52676338,4.45439789,0.25874832,0.02288196,0.97236492,3.76171272,0.03021547,0.44790769
-3.52076038,4.40023473,0.24435882,0.02234864,0.93912861,3.73480117,0.02903728,0.43307897
-3.51475738,4.36088709,0.23056895,0.02197788,0.90425539,3.72242781,0.02809293,0.41953602
-3.50875438,4.33693197,0.21754266,0.02177217,0.86824973,3.72479751,0.02739082,0.40747013
-3.50275138,4.32881632,0.20542410,0.02173303,0.83165134,3.74198076,0.02694455,0.39705420
-3.49674837,4.33684310,0.19433520,0.02186106,0.79502118,3.77390763,0.02677255,0.38843944
-3.49074537,4.36116114,0.18437389,0.02215585,0.75892733,3.82036503,0.02689773,0.38175288
-3.48474237,4.40175955,0.17561295,0.02261606,0.72393121,3.88099776,0.02734691,0.37709570
-3.47873937,4.45846720,0.16809964,0.02323936,0.69057484,3.95531361,0.02815021,0.37454256
-3.47273637,4.53095742,0.16185593,0.02402255,0.65936952,4.04269246,0.02934035,0.37414184
-3.46673337,4.61875770,0.15687950,0.02496153,0.63078643,4.14239916,0.03095181,0.37591689
-3.46073037,4.72126393,0.15314529,0.02605141,0.60524932,4.25359950,0.03301991,0.37986805
-3.45472736,4.83775820,0.15060773,0.02728656,0.58312951,4.37537861,0.03557990,0.38597545
-3.44872436,4.96742906,0.14920339,0.02866065,0.56474301,4.50676053,0.03866587,0.39420240
-3.44272136,5.10939272,0.14885416,0.03016678,0.55034979,4.64672792,0.04230969,0.40449910
-3.43671836,5.26271383,0.14947061,0.03179750,0.54015484,4.79424054,0.04653989,0.41680653
-3.43071536,5.42642406,0.15095561,0.03354487,0.53431061,4.94825119,0.05138057,0.43106027
-3.42471236,5.59953726,0.15320799,0.03540049,0.53292055,5.10771813,0.05685034,0.44719393
-3.41870935,5.78105977,0.15612607,0.03735553,0.53604312,5.27161281,0.06296128,0.46514205
-3.41270635,5.96999493,0.15961102,0.03940067,0.54369606,5.43892241,0.06971811,0.48484221
-3.40670335,6.16534148,0.16356982,0.04152606,0.55586021,5.60864694,0.07711741,0.50623619
-3.40070035,6.36608546,0.16791777,0.04372127,0.57248283,5.77979093,0.08514710,0.52927003
-3.39469735,6.57118638,0.17258039,0.04597513,0.59347988,5.95135039,0.09378604,0.55389293
-3.38869435,6.77955837,0.17749468,0.04827567,0.61873734,6.12229607,0.10300396,0.58005501
-3.38269135,6.99004793,0.18260970,0.05060991,0.64811122,6.29155440,0.11276153,0.60770397
-3.37668834,7.20141002,0.18788642,0.05296374,0.68142660,6.45798789,0.12301074,0.63678077
-3.37068534,7.41228468,0.19329684,0.05532180,0.71847560,6.62037690,0.13369546,0.66721460
-3.36468234,7.62117644,0.19882254,0.05766734,0.75901472,6.77740491,0.14475211,0.69891735
-3.35867934,7.82643900,0.20445263,0.05998216,0.80276170,6.92764914,0.15611064,0.73177793
-3.35267634,8.02626711,0.21018131,0.06224659,0.84939250,7.06957844,0.16769538,0.76565685
-3.34667334,8.21869781,0.21600510,0.06443953,0.89853858,7.20155976,0.17942612,0.80038135
-3.34067034,8.40162226,0.22192004,0.06653859,0.94978516,7.32187429,0.19121901,0.83574155
-3.33466733,8.57280904,0.22791888,0.06852030,1.00267068,7.42874348,0.20298753,0.87148795
-3.32866433,8.72993918,0.23398853,0.07036044,1.05668790,7.52036486,0.21464325,0.90733063
-3.32266133,8.87065226,0.24010792,0.07203442,1.11128694,7.59495663,0.22609653,0.94294028
-3.31665833,8.99260227,0.24624634,0.07351781,1.16588044,7.65080941,0.23725707,0.97795142
-3.31065533,9.09352134,0.25236246,0.07478690,1.21985085,7.68634310,0.24803437,1.01196768
-3.30465233,9.17128860,0.25840408,0.07581935,1.27255983,7.70016611,0.25833807,1.04456912
-3.29864932,9.22400111,0.26430853,0.07659484,1.32335958,7.69113395,0.26807831,1.07532146
-3.29264632,9.25004348,0.27000390,0.07709573,1.37160574,7.65840415,0.27716608,1.10378689
-3.28664332,9.24815255,0.27541086,0.07730780,1.41667131,7.60148430,0.28551369,1.12953593
-3.28064032,9.21747374,0.28044503,0.07722074,1.45796121,7.52027026,0.29303536,1.15216008
-3.27463732,9.15760577,0.28501981,0.07682877,1.49492675,7.41507219,0.29964802,1.17128435
-3.26863432,9.06863116,0.28904950,0.07613097,1.52707925,7.28662631,0.30527241,1.18657946
-3.26263132,8.95113049,0.29245239,0.07513157,1.55400241,7.13609129,0.30983428,1.19777277
-3.25662831,8.80617914,0.29515388,0.07384004,1.57536256,6.96502874,0.31326602,1.20465759
-3.25062531,8.63532611,0.29708931,0.07227104,1.59091639,6.77536843,0.31550833,1.20710030
-3.24462231,8.44055583,0.29820631,0.07044411,1.60051585,6.56935923,0.31651210,1.20504503
-3.23861931,8.22423415,0.29846675,0.06838335,1.60410970,6.34950809,0.31624034,1.19851546
-3.23261631,7.98904114,0.29784795,0.06611675,1.60174205,6.11850960,0.31467000,1.18761385
-3.22661331,7.73789374,0.29634334,0.06367556,1.59354759,5.87916949,0.31179371,1.17251732
-3.22061031,7.47386185,0.29396244,0.06109344,1.57974417,5.63432548,0.30762110,1.15347149
-3.21460730,7.20008199,0.29073019,0.05840564,1.56062287,5.38676932,0.30217987,1.13078210
-3.20860430,6.91967237,0.28668587,0.05564805,1.53653644,5.13917358,0.29551630,1.10480479
-3.20260130,6.63565361,0.28188147,0.05285637,1.50788659,4.89402633,0.28769520,1.07593385
-3.19659830,6.35087837,0.27637988,0.05006527,1.47511087,4.65357676,0.27879934,1.04459044
-3.19059530,6.06797305,0.27025290,0.04730762,1.43867006,4.41979364,0.26892828,1.01121085
-3.18459230,5.78929378,0.26357924,0.04461392,1.39903649,4.19433823,0.25819663,0.97623551
-3.17858929,5.51689796,0.25644267,0.04201174,1.35668404,3.97855205,0.24673188,0.94009910
-3.17258629,5.25253194,0.24893033,0.03952540,1.31208023,3.77345934,0.23467181,0.90322227
-3.16658329,4.99763426,0.24113144,0.03717582,1.26568066,3.57978320,0.22216169,0.86600516
-3.16058029,4.75335323,0.23313635,0.03498038,1.21792592,3.39797358,0.20935127,0.82882295
-3.15457729,4.52057666,0.22503590,0.03295310,1.16924097,3.22824494,0.19639187,0.79202331
-3.14857429,4.29997125,0.21692121,0.03110477,1.12003667,3.07062084,0.18343349,0.75592578
-3.14257129,4.09202854,0.20888380,0.02944331,1.07071309,2.92498264,0.17062226,0.72082267
-3.13656828,3.89711413,0.20101590,0.02797406,1.02166425,2.79111922,0.15809814,0.68698129
-3.13056528,3.71551722,0.19341098,0.02670028,0.97328348,2.66877522,0.14599306,0.65464706
-3.12456228,3.54749718,0.18616432,0.02562346,0.92596906,2.55769507,0.13442952,0.62404709
-3.11855928,3.39332487,0.17937354,0.02474382,0.88012934,2.45766098,0.12351957,0.59539382
-3.11255628,3.25331645,0.17313903,0.02406064,0.83618692,2.36852320,0.11336420,0.56888839
-3.10655328,3.12785813,0.16756414,0.02357261,0.79458129,2.29022169,0.10405317,0.54472340
-3.10055028,3.01742117,0.16275507,0.02327811,0.75576970,2.22279879,0.09566505,0.52308470
-3.09454727,2.92256661,0.15882045,0.02317541,0.72022583,2.16640286,0.08826748,0.50415228
-3.08854427,2.84394020,0.15587048,0.02326278,0.68843623,2.12128358,0.08191754,0.48809996
-3.08254127,2.78225815,0.15401573,0.02353865,0.66089452,2.08777984,0.07666214,0.47509394
-3.07653827,2.73828481,0.15336543,0.02400154,0.63809341,2.06630123,0.07253829,0.46529036
-3.07053527,2.71280372,0.15402554,0.02465002,0.62051474,2.05730465,0.06957330,0.45883191
-3.06453227,2.70658365,0.15609628,0.02548265,0.60861795,2.06126721,0.06778466,0.45584372
-3.05852926,2.72034097,0.15966956,0.02649778,0.60282732,2.07865703,0.06717981,0.45642874
-3.05252626,2.75470030,0.16482603,0.02769340,0.60351845,2.10990291,0.06775555,0.46066294
-3.04652326,2.81015473,0.17163211,0.02906686,0.61100450,2.15536422,0.06949736,0.46859040
-3.04052026,2.88702716,0.18013690,0.03061471,0.62552275,2.21530181,0.07237847,0.48021879
-3.03451726,2.98543411,0.19036921,0.03233236,0.64722199,2.28985100,0.07635890,0.49551528
-3.02851426,3.10525328,0.20233479,0.03421383,0.67615135,2.37899712,0.08138445,0.51440328
-3.02251126,3.24609582,0.21601378,0.03625152,0.71225110,2.48255441,0.08738592,0.53676013
-3.01650825,3.40728454,0.23135867,0.03843590,0.75534579,2.60014870,0.09427845,0.56241591
-3.01050525,3.58783899,0.24829284,0.04075534,0.80514037,2.73120452,0.10196130,0.59115360
-3.00450225,3.78646803,0.26670966,0.04319590,0.86121936,2.87493696,0.11031801,0.62271061
-2.99849925,4.00157084,0.28647250,0.04574119,0.92304950,3.03034876,0.11921718,0.65678177
-2.99249625,4.23124668,0.30741541,0.04837234,0.98998595,3.19623310,0.12851380,0.69302372
-2.98649325,4.47331371,0.32934489,0.05106804,1.06128188,3.37118221,0.13805118,0.73106069
-2.98049025,4.72533689,0.35204234,0.05380462,1.13610136,3.55360199,0.14766359,0.77049145
-2.97448724,4.98466457,0.37526757,0.05655632,1.21353523,3.74173275,0.15717939,0.81089727
-2.96848424,5.24847288,0.39876294,0.05929558,1.29261932,3.93367554,0.16642470,0.85185054
-2.96248124,5.51381709,0.42225825,0.06199351,1.37235452,4.12742387,0.17522739,0.89292382
-2.95647824,5.77768808,0.44547613,0.06462041,1.45172785,4.32089978,0.18342133,0.93369875
-2.95047524,6.03707238,0.46813775,0.06714633,1.52973381,4.51199352,0.19085069,0.97377470
-2.94447224,6.28901349,0.48996857,0.06954178,1.60539517,4.69860531,0.19737404,1.01277644
-2.93846923,6.53067235,0.51070411,0.07177837,1.67778226,4.87868810,0.20286820,1.05036070
-2.93246623,6.75938479,0.53009529,0.07382955,1.74603027,5.05028963,0.20723154,1.08622125
-2.92646323,6.97271367,0.54791323,0.07567123,1.80935369,5.21159243,0.21038662,1.12009219
-2.92046023,7.16849417,0.56395340,0.07728238,1.86705770,5.36095040,0.21228205,1.15174937
-2.91445723,7.34487055,0.57803890,0.07864560,1.91854607,5.49692072,0.21289352,1.18101006
-2.90845423,7.50032360,0.59002285,0.07974747,1.96332563,5.61829037,0.21222379,1.20773074
-2.90245123,7.63368837,0.59978982,0.08057886,2.00100751,5.72409641,0.21030191,1.23180343
-2.89644822,7.74416233,0.60725640,0.08113510,2.03130541,5.81364006,0.20718148,1.25315094
-2.89044522,7.83130464,0.61237085,0.08141595,2.05403161,5.88649444,0.20293816,1.27172124
-2.88444222,7.89502770,0.61511219,0.08142555,2.06909120,5.94250655,0.19766655,1.28748168
-2.87843922,7.93558233,0.61548862,0.08117213,2.07647527,5.98179391,0.19147661,1.30041338
-2.87243622,7.95353827,0.61353562,0.08066770,2.07625378,6.00473684,0.18448968,1.31050634
-2.86643322,7.94976143,0.60931378,0.07992762,2.06856874,6.01196695,0.17683451,1.31775567
-2.86043022,7.92538945,0.60290661,0.07897013,2.05362813,6.00435285,0.16864322,1.32215909
-2.85442721,7.88180659,0.59441836,0.07781588,2.03170094,5.98298338,0.16004756,1.32371613
-2.84842421,7.82061873,0.58397200,0.07648732,2.00311346,5.94914907,0.15117550,1.32242887
-2.84242121,7.74362871,0.57170731,0.07500830,1.96824676,5.90432175,0.14214831,1.31830411
-2.83641821,7.65281188,0.55777923,0.07340347,1.92753508,5.85013245,0.13307816,1.31135684
-2.83041521,7.55029127,0.54235624,0.07169790,1.88146480,5.78834708,0.12406632,1.30161459
-2.82441221,7.43831157,0.52561883,0.06991659,1.83057331,5.72083972,0.11520201,1.28912219
-2.81840920,7.31921092,0.50775784,0.06808414,1.77544741,5.64956293,0.10656176,1.27394651
-2.81240620,7.19538949,0.48897275,0.06622435,1.71672045,5.57651475,0.09820931,1.25618065
-2.80640320,7.06927420,0.46946958,0.06435994,1.65506785,5.50370212,0.09019600,1.23594721
-2.80040020,6.94327904,0.44945852,0.06251221,1.59120050,5.43310099,0.08256145,1.21340012
-2.79439720,6.81976108,0.42915110,0.06070084,1.52585589,5.36661341,0.07533462,1.18872501
-2.78839420,6.70097285,0.40875705,0.05894358,1.45978699,5.30602249,0.06853492,1.16213775
-2.78239120,6.58901217,0.38848070,0.05725606,1.39374892,5.25294666,0.06217357,1.13388133
-2.77638819,6.48577133,0.36851725,0.05565159,1.32848403,5.20879476,0.05625479,1.10422114
-2.77038519,6.39288766,0.34904877,0.05414099,1.26470580,5.17472393,0.05077715,1.07343897
-2.76438219,6.31169818,0.33024034,0.05273246,1.20308237,5.15160264,0.04573464,1.04182604
-2.75837919,6.24320077,0.31223640,0.05143147,1.14422057,5.13998070,0.04111772,1.00967555
-2.75237619,6.18802459,0.29515748,0.05024080,1.08865111,5.14006854,0.03691421,0.97727509
-2.74637319,6.14641169,0.27909761,0.04916050,1.03681598,5.15172728,0.03311000,0.94489950
-2.74037019,6.11821177,0.26412247,0.04818807,0.98905854,5.17447082,0.02968961,0.91280442
-2.73436718,6.10289077,0.25026848,0.04731858,0.94561703,5.20748044,0.02663664,0.88122097
-2.72836418,6.09955363,0.23754287,0.04654498,0.90662169,5.24963192,0.02393408,0.85035168
-2.72236118,6.10698040,0.22592481,0.04585836,0.87209574,5.29953404,0.02156454,0.82036792
-2.71635818,6.12367411,0.21536748,0.04524839,0.84196016,5.35557699,0.01951036,0.79140871
-2.71035518,6.14791810,0.20580111,0.04470366,0.81604178,5.41598844,0.01775374,0.76358084
-2.70435218,6.17783973,0.19713681,0.04421216,0.79408443,5.47889430,0.01627671,0.73696022
-2.69834917,6.21147715,0.18927091,0.04376170,0.77576231,5.54238135,0.01506122,0.71159408
-2.69234617,6.24684569,0.18208981,0.04334032,0.76069490,5.60455829,0.01408907,0.68750383
-2.68634317,6.28200026,0.17547492,0.04293663,0.74846269,5.66361241,0.01334196,0.66468823
-2.68034017,6.31509086,0.16930755,0.04254020,0.73862277,5.71785893,0.01280141,0.64312669
-2.67433717,6.34440874,0.16347356,0.04214170,0.73072373,5.76578112,0.01244887,0.62278237
-2.66833417,6.36842154,0.15786745,0.04173314,0.72431917,5.80605964,0.01226564,0.60360495
-2.66233117,6.38579658,0.15239594,0.04130791,0.71897941,5.83759061,0.01223296,0.58553301
-2.65632816,6.39541269,0.14698072,0.04086080,0.71430093,5.85949259,0.01233207,0.56849590
-2.65032516,6.39636146,0.14156041,0.04038793,0.70991371,5.87110371,0.01254428,0.55241531
-2.64432216,6.38793997,0.13609166,0.03988663,0.70548616,5.87197066,0.01285109,0.53720642
-2.63831916,6.36963739,0.13054954,0.03935525,0.70072807,5.86183196,0.01323439,0.52277896
-2.63231616,6.34111843,0.12492703,0.03879304,0.69539174,5.84059826,0.01367659,0.50903830
-2.62631316,6.30220646,0.11923403,0.03819994,0.68927173,5.80833239,0.01416092,0.49588665
-2.62031016,6.25286926,0.11349571,0.03757640,0.68220363,5.76523186,0.01467169,0.48322465
-2.61430715,6.19320961,0.10775058,0.03692333,0.67406214,5.71161603,0.01519457,0.47095343
-2.60830415,6.12346247,0.10204829,0.03624199,0.66475912,5.64791967,0.01571698,0.45897707
-2.60230115,6.04399972,0.09644723,0.03553399,0.65424155,5.57469360,0.01622843,0.44720567
