energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-0.09304652,8.61305669,0.95294864,5.40594826,0.01950163,0.20481859,0.04310874,0.94444384,1.58009418,2.17910260
-0.08704352,8.70032334,0.93498145,5.51104918,0.01915279,0.19834003,0.04300260,0.97016534,1.58775794,2.15117846
-0.08104052,8.76810921,0.91648890,5.60203269,0.01872381,0.19187481,0.04279372,0.99388994,1.59355306,2.11963407
-0.07503752,8.81599437,0.89757086,5.67846330,0.01822281,0.18545384,0.04248891,1.01534966,1.59722608,2.08454902
-0.06903452,8.84393180,0.87833238,5.74020183,0.01765918,0.17910518,0.04209736,1.03429387,1.59856940,2.04606653
-0.06303152,8.85223677,0.85888331,5.78739442,0.01704329,0.17285417,0.04163040,1.05049394,1.59742792,2.00439297
-0.05702851,8.84156181,0.83933724,5.82045020,0.01638618,0.16672363,0.04110114,1.06374765,1.59370303,1.95979489
-0.05102551,8.81285819,0.81980988,5.84000840,0.01569921,0.16073385,0.04052398,1.07388318,1.58735371,1.91259327
-0.04502251,8.76732567,0.80041676,5.84689643,0.01499382,0.15490265,0.03991407,1.08076251,1.57839499,1.86315555
-0.03901951,8.70635298,0.78127044,5.84208104,0.01428112,0.14924535,0.03928674,1.08428416,1.56689379,1.81188572
-0.03301651,8.63145214,0.76247731,5.82661480,0.01357166,0.14377470,0.03865690,1.08438519,1.55296265,1.75921299
-0.02701351,8.54418983,0.74413424,5.80158081,0.01287515,0.13850090,0.03803844,1.08104235,1.53675167,1.70557957
-0.02101051,8.44611964,0.72632510,5.76803844,0.01220022,0.13343153,0.03744366,1.07427242,1.51843933,1.65142829
-0.01500750,8.33871867,0.70911759,5.72697303,0.01155425,0.12857168,0.03688284,1.06413172,1.49822275,1.59719053
-0.00900450,8.22333196,0.69256040,5.67925219,0.01094329,0.12392399,0.03636380,1.05071491,1.47630812,1.54327534
-0.00300150,8.10112773,0.67668098,5.62559102,0.01037192,0.11948892,0.03589168,1.03415304,1.45290175,1.49006002
0.00300150,7.97306578,0.66148411,5.56652813,0.00984329,0.11526497,0.03546878,1.01461113,1.42820252,1.43788288
0.00900450,7.83988074,0.64695132,5.50241359,0.00935917,0.11124910,0.03509457,0.99228524,1.40239611,1.38703849
0.01500750,7.70208094,0.63304139,5.43340949,0.00891997,0.10743715,0.03476584,0.96739930,1.37565135,1.33777554
0.02101051,7.55996272,0.61969185,5.35950277,0.00852498,0.10382438,0.03447696,0.94020171,1.34811892,1.29029764
0.02701351,7.41363930,0.60682146,5.28052951,0.00817245,0.10040602,0.03422029,0.91096187,1.31993252,1.24476668
0.03301651,7.26308212,0.59433377,5.19620915,0.00785981,0.09717785,0.03398668,0.87996673,1.29121223,1.20130880
0.03901951,7.10817223,0.58212135,5.10618644,0.00758390,0.09413679,0.03376602,0.84751746,1.26206992,1.16002237
0.04502251,6.94875836,0.57007083,5.01007869,0.00734116,0.09128149,0.03354786,0.81392620,1.23261622,1.12098759
0.05102551,6.78471817,0.55806822,4.90752536,0.00712787,0.08861276,0.03332204,0.77951298,1.20296839,1.08427692
0.05702851,6.61601878,0.54600455,4.79823716,0.00694030,0.08613403,0.03307927,0.74460274,1.17325867,1.04996586
0.06303152,6.44277285,0.53378138,4.68204179,0.00677492,0.08385158,0.03281170,0.70952247,1.14364216,1.01814305
0.06903452,6.26528669,0.52131593,4.55892353,0.00662853,0.08177475,0.03251341,0.67459837,1.11430370,0.98891924
0.07503752,6.08409722,0.50854568,4.42905457,0.00649841,0.07991582,0.03218076,0.64015300,1.08546307,0.96243417
0.08104052,5.89999550,0.49543209,4.29281622,0.00638233,0.07828987,0.03181265,0.60650240,1.05737786,0.93886098
0.08704352,5.71403497,0.48196328,4.15080884,0.00627865,0.07691437,0.03141066,0.57395302,1.03034377,0.91840756
0.09304652,5.52752369,0.46815561,4.00384993,0.00618629,0.07580856,0.03097902,0.54279863,1.00469178,0.90131453
0.09904952,5.34200054,0.45405389,3.85296059,0.00610470,0.07499270,0.03052443,0.51331694,0.98078243,0.88784979
0.10505253,5.15919644,0.43973036,3.69934094,0.00603381,0.07448717,0.03005586,0.48576623,0.95899699,0.87829974
0.11105553,4.98098234,0.42528239,3.54433606,0.00597394,0.07431134,0.02958404,0.46038181,0.93972605,0.87295731
0.11705853,4.80930642,0.41082909,3.38939411,0.00592566,0.07448241,0.02912108,0.43737253,0.92335589,0.87210746
0.12306153,4.64612375,0.39650682,3.23601887,0.00588973,0.07501421,0.02867982,0.41691741,0.91025321,0.87601069
0.12906453,4.49332177,0.38246405,3.08571922,0.00586693,0.07591593,0.02827326,0.39916248,0.90074911,0.88488542
0.13506753,4.35264553,0.36885562,2.93995802,0.00585795,0.07719094,0.02791392,0.38421805,0.89512296,0.89889013
0.14107054,4.22562624,0.35583682,2.80010288,0.00586328,0.07883572,0.02761323,0.37215649,0.89358717,0.91810627
0.14707354,4.11351697,0.34355747,2.66738127,0.00588315,0.08083891,0.02738097,0.36301073,0.89627364,0.94252289
0.15307654,4.01723862,0.33215644,2.54284199,0.00591737,0.08318068,0.02722475,0.35677354,0.90322272,0.97202398
0.15907954,3.93733893,0.32175671,2.42732456,0.00596538,0.08583226,0.02714960,0.35339780,0.91437527,1.00637937
0.16508254,3.87396668,0.31246129,2.32143799,0.00602615,0.08875590,0.02715767,0.35279772,0.92956853,1.04523992
0.17108554,3.82686235,0.30435029,2.22554944,0.00609819,0.09190510,0.02724807,0.35485115,0.94853602,1.08813745
0.17708854,3.79536581,0.29747903,2.13978315,0.00617962,0.09522523,0.02741678,0.35940286,0.97091173,1.13448978
0.18309155,3.77844070,0.29187749,2.06402929,0.00626819,0.09865455,0.02765680,0.36626882,0.99623849,1.18361095
0.18909455,3.77471447,0.28755098,1.99796194,0.00636134,0.10212554,0.02795832,0.37524122,1.02398039,1.23472635
0.19509755,3.78253208,0.28448197,1.94106514,0.00645630,0.10556652,0.02830906,0.38609424,1.05353857,1.28699222
0.20110055,3.80002085,0.28263302,1.89266544,0.00655023,0.10890364,0.02869477,0.39859015,1.08427006,1.33951899
0.20710355,3.82516355,0.28195050,1.85196912,0.00664027,0.11206289,0.02909968,0.41248566,1.11550850,1.39139733
0.21310655,3.85587609,0.28236900,1.81810232,0.00672369,0.11497240,0.02950715,0.42753813,1.14658613,1.44172591
0.21910955,3.89008630,0.28381606,1.79015196,0.00679798,0.11756463,0.02990026,0.44351140,1.17685590,1.48963958
0.22511256,3.92581016,0.28621705,1.76720561,0.00686099,0.11977854,0.03026248,0.46018105,1.20571273,1.53433680
0.23111556,3.96122197,0.28949979,1.74838836,0.00691095,0.12156161,0.03057827,0.47733867,1.23261299,1.57510484
0.23711856,3.99471530,0.29359870,1.73289528,0.00694659,0.12287151,0.03083362,0.49479518,1.25709125,1.61134187
0.24312156,4.02495214,0.29845836,1.72001806,0.00696720,0.12367754,0.03101663,0.51238286,1.27877361,1.64257462
0.24912456,4.05089820,0.30403601,1.70916475,0.00697262,0.12396160,0.03111787,0.52995616,1.29738696,1.66847106
0.25512756,4.07184316,0.31030314,1.69987226,0.00696327,0.12371868,0.03113071,0.54739120,1.31276392,1.68884726
0.26113057,4.08740526,0.31724593,1.69181118,0.00694012,0.12295696,0.03105154,0.56458417,1.32484322,1.70366847
0.26713357,4.09752070,0.32486448,1.68478315,0.00690467,0.12169732,0.03087981,0.58144863,1.33366569,1.71304429
0.27313657,4.10241883,0.33317109,1.67871151,0.00685887,0.11997247,0.03061804,0.59791209,1.33936626,1.71721829
0.27913957,4.10258508,0.34218739,1.67362580,0.00680506,0.11782560,0.03027165,0.61391206,1.34216238,1.71655283
0.28514257,4.09871397,0.35194083,1.66964157,0.00674585,0.11530875,0.02984872,0.62939193,1.34233982,1.71150995
0.29114557,4.09165515,0.36246052,1.66693667,0.00668404,0.11248081,0.02935963,0.64429698,1.34023657,1.70262942
0.29714857,4.08235558,0.37377267,1.66572558,0.00662252,0.10940545,0.02881666,0.65857092,1.33622592,1.69050518
0.30315158,4.07180134,0.38589615,1.66623332,0.00656412,0.10614888,0.02823357,0.67215317,1.33069968,1.67576154
0.30915458,4.06096201,0.39883810,1.66867045,0.00651153,0.10277768,0.02762507,0.68497716,1.32405255,1.65903031
0.31515758,4.05074092,0.41259023,1.67321049,0.00646719,0.09935677,0.02700633,0.69696990,1.31666840,1.64093015
0.32116058,4.04193353,0.42712577,1.67997106,0.00643321,0.09594755,0.02639255,0.70805284,1.30890941,1.62204904
0.32716358,4.03519603,0.44239744,1.68899958,0.00641128,0.09260633,0.02579849,0.71814400,1.30110826,1.60293072
0.33316658,4.03102549,0.45833661,1.70026423,0.00640262,0.08938316,0.02523807,0.72716142,1.29356397,1.58406554
0.33916958,4.02975200,0.47485365,1.71365052,0.00640796,0.08632095,0.02472407,0.73502752,1.28654121,1.56588599
0.34517259,4.03154264,0.49183955,1.72896340,0.00642748,0.08345503,0.02426787,0.74167433,1.28027297,1.54876665
0.35117559,4.03641634,0.50916877,1.74593461,0.00646087,0.08081309,0.02387922,0.74704905,1.27496613,1.53302829
0.35717859,4.04426806,0.52670321,1.76423466,0.00650731,0.07841546,0.02356620,0.75111968,1.27080915,1.51894533
0.36318159,4.05490003,0.54429698,1.78348850,0.00656556,0.07627567,0.02333516,0.75388020,1.26798129,1.50675576
0.36918459,4.06805762,0.56180186,1.80329380,0.00663399,0.07440127,0.02319072,0.75535499,1.26666218,1.49667251
0.37518759,4.08346695,0.57907311,1.82324073,0.00671067,0.07279483,0.02313590,0.75560200,1.26704087,1.48889502
0.38119060,4.10087148,0.59597524,1.84293183,0.00679347,0.07145502,0.02317221,0.75471440,1.26932355,1.48361996
0.38719360,4.12006487,0.61238734,1.86200089,0.00688014,0.07037765,0.02329984,0.75282049,1.27373874,1.48105001
0.39319660,4.14091762,0.62820788,1.88012960,0.00696840,0.06955673,0.02351782,0.75008161,1.28053965,1.48139968
0.39919960,4.16339567,0.64335834,1.89706107,0.00705604,0.06898535,0.02382421,0.74668823,1.29000289,1.48489765
0.40520260,4.18756961,0.65778573,1.91260945,0.00714101,0.06865640,0.02421627,0.74285408,1.30242340,1.49178493
0.41120560,4.21361366,0.67146354,1.92666516,0.00722149,0.06856307,0.02469062,0.73880871,1.31810558,1.50230906
0.41720860,4.24179459,0.68439131,1.93919559,0.00729594,0.06869911,0.02524341,0.73478874,1.33735096,1.51671413
0.42321161,4.27245126,0.69659256,1.95024124,0.00736315,0.06905888,0.02587037,0.73102820,1.36044279,1.53522743
0.42921461,4.30596606,0.70811133,1.95990780,0.00742227,0.06963713,0.02656699,0.72774851,1.38762848,1.55804331
0.43521761,4.34273030,0.71900757,1.96835465,0.00747279,0.07042866,0.02732847,0.72514864,1.41910082,1.58530534
0.44122061,4.38310579,0.72935142,1.97578071,0.00751458,0.07142776,0.02814984,0.72339585,1.45497895,1.61708789
0.44722361,4.42738524,0.73921708,1.98240844,0.00754782,0.07262761,0.02902593,0.72261783,1.49529049,1.65337841
0.45322661,4.47575427,0.74867625,1.98846715,0.00757298,0.07401963,0.02995138,0.72289635,1.53995582,1.69406179
0.45922961,4.52825753,0.75779197,1.99417651,0.00759076,0.07559284,0.03092060,0.72426312,1.58877564,1.73890785
0.46523262,4.58477148,0.76661291,1.99973140,0.00760206,0.07733334,0.03192782,0.72669794,1.64142285,1.78756323
0.47123562,4.64498562,0.77516874,2.00528883,0.00760786,0.07922390,0.03296700,0.73012932,1.69743950,1.83954841
0.47723862,4.70839374,0.78346670,2.01095760,0.00760926,0.08124380,0.03403188,0.73443763,1.75623922,1.89426043
0.48324162,4.77429594,0.79148973,2.01679139,0.00760732,0.08336875,0.03511596,0.73946054,1.81711544,1.95098172
0.48924462,4.84181155,0.79919623,2.02278526,0.00760310,0.08557122,0.03621253,0.74500054,1.87925530,2.00889473
0.49524762,4.90990249,0.80652147,2.02887581,0.00759758,0.08782087,0.03731470,0.75083412,1.94175884,2.06710209
0.50125063,4.97740568,0.81338057,2.03494475,0.00759165,0.09008526,0.03841544,0.75672204,2.00366264,2.12465141
0.50725363,5.04307308,0.81967288,2.04082542,0.00758610,0.09233076,0.03950760,0.76242026,2.06396719,2.18056381
0.51325663,5.10561683,0.82528739,2.04631177,0.00758165,0.09452354,0.04058403,0.76769076,2.12166662,2.23386471
0.51925963,5.16375731,0.83010900,2.05116920,0.00757893,0.09663075,0.04163755,0.77231184,2.17577949,2.28361560
0.52526263,5.21627130,0.83402495,2.05514635,0.00757853,0.09862167,0.04266109,0.77608712,2.22537938,2.32894519
0.53126563,5.26203777,0.83693137,2.05798734,0.00758105,0.10046883,0.04364767,0.77885303,2.26962366,2.36907847
0.53726863,5.30007896,0.83873916,2.05944348,0.00758714,0.10214904,0.04459049,0.78048419,2.30777939,2.40336231
0.54327164,5.32959447,0.83937915,2.05928409,0.00759752,0.10364429,0.04548295,0.78089659,2.33924501,2.43128636
0.54927464,5.34998712,0.83880604,2.05730578,0.00761307,0.10494237,0.04631867,0.78004842,2.36356692,2.45249831
0.55527764,5.36087910,0.83700095,2.05333982,0.00763485,0.10603732,0.04709153,0.77793854,2.38045034,2.46681282
0.56128064,5.36211831,0.83397247,2.04725748,0.00766409,0.10692951,0.04779571,0.77460296,2.38976399,2.47421382
0.56728364,5.35377467,0.82975624,2.03897314,0.00770228,0.10762547,0.04842571,0.77010942,2.39153859,2.47485022
0.57328664,5.33612725,0.82441295,2.02844543,0.00775111,0.10813747,0.04897635,0.76455066,2.38595942,2.46902531
0.57928964,5.30964326,0.81802520,2.01567638,0.00781245,0.10848272,0.04944287,0.75803680,2.37335338,2.45718059
0.58529265,5.27495053,0.81069323,2.00070911,0.00788833,0.10868247,0.04982095,0.75068738,2.35417150,2.43987494
0.59129565,5.23280518,0.80252999,1.98362420,0.00798089,0.10876080,0.05010680,0.74262357,2.32896773,2.41776020
0.59729865,5.18405659,0.79365585,1.96453532,0.00809226,0.10874340,0.05029721,0.73396110,2.29837517,2.39155449
0.60330165,5.12961169,0.78419328,1.94358441,0.00822449,0.10865622,0.05038968,0.72480430,2.26308101,2.36201463
0.60930465,5.07040047,0.77426193,1.92093678,0.00837945,0.10852418,0.05038249,0.71524160,2.22380130,2.32990887
0.61530765,5.00734452,0.76397439,1.89677657,0.00855871,0.10836996,0.05027483,0.70534282,2.18125669,2.29599132
0.62131066,4.94133018,0.75343291,1.87130276,0.00876344,0.10821290,0.05006691,0.69515822,2.13615030,2.26097906
0.62731366,4.87318729,0.74272725,1.84472585,0.00899427,0.10806820,0.04976004,0.68471943,2.08914854,2.22553292
0.63331666,4.80367445,0.73193387,1.81726562,0.00925125,0.10794630,0.04935672,0.67404205,2.04086546,2.19024263
0.63931966,4.73347116,0.72111639,1.78914961,0.00953375,0.10785258,0.04886076,0.66312977,1.99185145,2.15561667
0.64532266,4.66317666,0.71032734,1.76061271,0.00984040,0.10778735,0.04827727,0.65197954,1.94258612,2.12207715
0.65132566,4.59331515,0.69961102,1.73189740,0.01016908,0.10774617,0.04761273,0.64058758,1.89347578,2.08995941
0.65732866,4.52434654,0.68900727,1.70325478,0.01051694,0.10772039,0.04687497,0.62895569,1.84485504,2.05951618
0.66333167,4.45668164,0.67855590,1.67494593,0.01088039,0.10769802,0.04607317,0.61709733,1.79699240,2.03092566
0.66933467,4.39070052,0.66830140,1.64724359,0.01125526,0.10766470,0.04521776,0.60504333,1.75009901,2.00430266
0.67533767,4.32677241,0.65829766,1.62043365,0.01163679,0.10760490,0.04432036,0.59284644,1.70434017,1.97971209
0.68134067,4.26527575,0.64861224,1.59481638,0.01201984,0.10750314,0.04339363,0.58058479,1.65984858,1.95718368
0.68734367,4.20661670,0.63932999,1.57070688,0.01239899,0.10734522,0.04245117,0.56836367,1.61673862,1.93672696
0.69334667,4.15124469,0.63055552,1.54843473,0.01276870,0.10711937,0.04150730,0.55631573,1.57512071,1.91834550
0.69934967,4.09966367,0.62241442,1.52834231,0.01312349,0.10681729,0.04057692,0.54459941,1.53511496,1.90204950
0.70535268,4.05243808,0.61505303,1.51078190,0.01345806,0.10643499,0.03967521,0.53339555,1.49686329,1.88786597
0.71135568,4.01019269,0.60863648,1.49611109,0.01376748,0.10597338,0.03881747,0.52290259,1.46053934,1.87584579
0.71735868,3.97360598,0.60334525,1.48468680,0.01404729,0.10543862,0.03801884,0.51333026,1.42635563,1.86606742
0.72336168,3.94339708,0.59937010,1.47685768,0.01429366,0.10484213,0.03729400,0.50489225,1.39456750,1.85863685
0.72936468,3.92030658,0.59690566,1.47295517,0.01450343,0.10420040,0.03665696,0.49779812,1.36547363,1.85368410
0.73536768,3.90507216,0.59614297,1.47328352,0.01467424,0.10353444,0.03612069,0.49224493,1.33941302,1.85135637
0.74137069,3.89840007,0.59726122,1.47810898,0.01480450,0.10286909,0.03569692,0.48840887,1.31675861,1.85180841
0.74737369,3.90093394,0.60041920,1.48764878,0.01489348,0.10223205,0.03539579,0.48643738,1.29790764,1.85519085
0.75337669,3.91322270,0.60574691,1.50206030,0.01494129,0.10165284,0.03522565,0.48644223,1.28326945,1.86163724
0.75937969,3.93568933,0.61333765,1.52143105,0.01494881,0.10116160,0.03519281,0.48849370,1.27325091,1.87125070
0.76538269,3.96860223,0.62324138,1.54577006,0.01491773,0.10078799,0.03530132,0.49261642,1.26824052,1.88409120
0.77138569,4.01205111,0.63545937,1.57500116,0.01485045,0.10055999,0.03555285,0.49878688,1.26859160,1.90016423
0.77738869,4.06592869,0.64994086,1.60895867,0.01475005,0.10050288,0.03594656,0.50693286,1.27460551,1.91941175
0.78339170,4.12991963,0.66658176,1.64738590,0.01462024,0.10063834,0.03647908,0.51693492,1.28651566,1.94170600
0.78939470,4.20349737,0.68522570,1.68993668,0.01446530,0.10098369,0.03714454,0.52862964,1.30447295,1.96684669
0.79539770,4.28592938,0.70566733,1.73617997,0.01429001,0.10155135,0.03793466,0.54181483,1.32853347,1.99456176
0.80140070,4.37629057,0.72765792,1.78560757,0.01409964,0.10234850,0.03883891,0.55625620,1.35864893,2.02451170
0.80740370,4.47348446,0.75091295,1.83764456,0.01389983,0.10337693,0.03984477,0.57169530,1.39466033,2.05629733
0.81340670,4.57627103,0.77512126,1.89166212,0.01369662,0.10463309,0.04093795,0.58785839,1.43629524,2.08947054
0.81940970,4.68329985,0.79995552,1.94699217,0.01349634,0.10610828,0.04210281,0.60446578,1.48316882,2.12354746
0.82541271,4.79314706,0.82508334,2.00294322,0.01330555,0.10778904,0.04332267,0.62124121,1.53478875,2.15802338
0.83141571,4.90435416,0.85017844,2.05881663,0.01313099,0.10965760,0.04458019,0.63792087,1.59056382,2.19238856
0.83741871,5.01546708,0.87493144,2.11392264,0.01297950,0.11169244,0.04585783,0.65426153,1.64981601,2.22614439
0.84342171,5.12507362,0.89905960,2.16759554,0.01285792,0.11386889,0.04713817,0.67004763,1.71179568,2.25881883
0.84942471,5.23183782,0.92231513,2.21920730,0.01277299,0.11615980,0.04840428,0.68509678,1.77569937,2.28998072
0.85542771,5.33452998,0.94449157,2.26817927,0.01273122,0.11853615,0.04964011,0.69926364,1.84068956,2.31925233
0.86143072,5.43205149,0.96542815,2.31399167,0.01273878,0.12096779,0.05083068,0.71244199,1.90591573,2.34631967
0.86743372,5.52345397,0.98501180,2.35619059,0.01280133,0.12342398,0.05196242,0.72456497,1.97053602,2.37094046
0.87343672,5.60795246,1.00317699,2.39439280,0.01292392,0.12587415,0.05302331,0.73560359,2.03373869,2.39294946
0.87943972,5.68493309,1.01990343,2.42828818,0.01311080,0.12828845,0.05400306,0.74556367,2.09476265,2.41226131
0.88544272,5.75395561,1.03521201,2.45764046,0.01336530,0.13063839,0.05489320,0.75448153,2.15291629,2.42887102
0.89144572,5.81475155,1.04915914,2.48228634,0.01368970,0.13289750,0.05568718,0.76241860,2.20759405,2.44285226
0.89744872,5.86721892,1.06183019,2.50213360,0.01408509,0.13504187,0.05638040,0.76945556,2.25828997,2.45435368
0.90345173,5.91141420,1.07333218,2.51715852,0.01455132,0.13705079,0.05697027,0.77568603,2.30460797,2.46359377
0.90945473,5.94754260,1.08378645,2.52740313,0.01508688,0.13890728,0.05745622,0.78121056,2.34626836,2.47085417
0.91545773,5.97594714,1.09332147,2.53297231,0.01568892,0.14059860,0.05783972,0.78613096,2.38311038,2.47647207
0.92146073,5.99709708,1.10206639,2.53403118,0.01635322,0.14211672,0.05812427,0.79054531,2.41509081,2.48083149
0.92746373,6.01157589,1.11014535,2.53080268,0.01707426,0.14345862,0.05831541,0.79454396,2.44227863,2.48435390
0.93346673,6.02006879,1.11767289,2.52356518,0.01784526,0.14462654,0.05842069,0.79820651,2.46484605,2.48748815
0.93946973,6.02334973,1.12475048,2.51265008,0.01865836,0.14562806,0.05844965,0.80159989,2.48305618,2.49069963
0.94547274,6.02226728,1.13146406,2.49843896,0.01950470,0.14647593,0.05841376,0.80477749,2.49724795,2.49445901
0.95147574,6.01772924,1.13788263,2.48135991,0.02037468,0.14718783,0.05832626,0.80777913,2.50781878,2.49923025
0.95747874,6.01068531,1.14405758,2.46188283,0.02125813,0.14778578,0.05820207,0.81063191,2.51520569,2.50545835
0.96348174,6.00210759,1.15002258,2.44051310,0.02214454,0.14829545,0.05805752,0.81335154,2.51986559,2.51355656
0.96948474,5.99296870,1.15579395,2.41778371,0.02302328,0.14874522,0.05791009,0.81594399,2.52225547,2.52389362
0.97548774,5.98421754,1.16137109,2.39424537,0.02388389,0.14916508,0.05777805,0.81840728,2.52281330,2.53678107
0.98149075,5.97675305,1.16673693,2.37045486,0.02471624,0.14958539,0.05768002,0.82073317,2.52194024,2.55246115
0.98749375,5.97139648,1.17185838,2.34696174,0.02551079,0.15003557,0.05763453,0.82290851,2.51998498,2.57109551
0.99349675,5.96886319,1.17668649,2.32429372,0.02625872,0.15054275,0.05765946,0.82491630,2.51723067,2.59275550
0.99949975,5.96973501,1.18115661,2.30294124,0.02695215,0.15113047,0.05777146,0.82673625,2.51388501,2.61741419
1.00550275,5.97443454,1.18518842,2.28334196,0.02758421,0.15181751,0.05798541,0.82834489,2.51007388,2.64494095
1.01150575,5.98320276,1.18868617,2.26586573,0.02814914,0.15261679,0.05831382,0.82971536,2.50583864,2.67509874
1.01750875,5.99608141,1.19153907,2.25080099,0.02864232,0.15353466,0.05876631,0.83081679,2.50113736,2.70754469
1.02351176,6.01290150,1.19362222,2.23834331,0.02906032,0.15457033,0.05934912,0.83161368,2.49584985,2.74183411
1.02951476,6.03327891,1.19479812,2.22858671,0.02940083,0.15571567,0.06006476,0.83206526,2.48978622,2.77742809
1.03551776,6.05661810,1.19491897,2.22151845,0.02966262,0.15695533,0.06091167,0.83212502,2.48269877,2.81370461
1.04152076,6.08212432,1.19382983,2.21701785,0.02984549,0.15826721,0.06188412,0.83174071,2.47429656,2.84997311
1.04752376,6.10882429,1.19137261,2.21485907,0.02995014,0.15962323,0.06297218,0.83085474,2.46426216,2.88549191
1.05352676,6.13559511,1.18739103,2.21471838,0.02997810,0.16099037,0.06416186,0.82940534,2.45226988,2.91948817
1.05952976,6.16120042,1.18173618,2.21618541,0.02993163,0.16233198,0.06543540,0.82732830,2.43800451,2.95117972
1.06553277,6.18433272,1.17427270,2.21877811,0.02981356,0.16360926,0.06677169,0.82455939,2.42118009,2.97979786
1.07153577,6.20366014,1.16488526,2.22196107,0.02962725,0.16478279,0.06814689,0.82103747,2.40155743,3.00461055
1.07753877,6.21787590,1.15348504,2.22516610,0.02937648,0.16581420,0.06953508,0.81670802,2.37896007,3.02494487
1.08354177,6.22574830,1.14001586,2.22781457,0.02906534,0.16666767,0.07090903,0.81152702,2.35328744,3.04020817
1.08954477,6.22616931,1.12445976,2.22934035,0.02869819,0.16731140,0.07224111,0.80546503,2.32452507,3.04990691
1.09554777,6.21819936,1.10684161,2.22921237,0.02827958,0.16771890,0.07350411,0.79851107,2.29275088,3.05366254
1.10155078,6.20110668,1.08723246,2.22695591,0.02781419,0.16786999,0.07467212,0.79067619,2.25813760,3.05122381
1.10755378,6.17439914,1.06575154,2.22217166,0.02730682,0.16775156,0.07572142,0.78199642,2.22095087,3.04247503
1.11355678,6.13784733,1.04256664,2.21455159,0.02676228,0.16735800,0.07663120,0.77253493,2.18154315,3.02743990
1.11955978,6.09149774,1.01789286,2.20389111,0.02618543,0.16669135,0.07738423,0.76238312,2.14034364,3.00628080
1.12556278,6.03567535,0.99198963,2.19009693,0.02558107,0.16576107,0.07796742,0.75166056,2.09784453,2.97929344
1.13156578,5.97097551,0.96515620,2.17319028,0.02495395,0.16458360,0.07837214,0.74051364,2.05458430,2.94689718
1.13756878,5.89824535,0.93772577,2.15330533,0.02430872,0.16318152,0.07859449,0.72911291,2.01112853,2.90962126
1.14357179,5.81855547,0.91005825,2.13068306,0.02364991,0.16158261,0.07863531,0.71764920,1.96804926,2.86808735
1.14957479,5.73316306,0.88253220,2.10566075,0.02298184,0.15981865,0.07850002,0.70632855,1.92590372,2.82298925
1.15557779,5.64346800,0.85553610,2.07865765,0.02230867,0.15792415,0.07819834,0.69536609,1.88521336,2.77507025
1.16158079,5.55096384,0.82945926,2.05015751,0.02163428,0.15593492,0.07774381,0.68497928,1.84644410,2.72509916
1.16758379,5.45718556,0.80468280,2.02068880,0.02096232,0.15388678,0.07715321,0.67538053,1.80998876,2.67384578
1.17358679,5.36365661,0.78157089,1.99080350,0.02029615,0.15181421,0.07644588,0.66676970,1.77615243,2.62205674
1.17958979,5.27183712,0.76046266,1.96105546,0.01963881,0.14974914,0.07564299,0.65932669,1.74514136,2.57043273
1.18559280,5.18307581,0.74166490,1.93197927,0.01899308,0.14771993,0.07476673,0.65320456,1.71705604,2.51960782
1.19159580,5.09856719,0.72544588,1.90407057,0.01836140,0.14575053,0.07383959,0.64852334,1.69188860,2.47013185
1.19759880,5.01931622,0.71203039,1.87776872,0.01774598,0.14385983,0.07288361,0.64536496,1.66952479,2.42245639
1.20360180,4.94611143,0.70159605,1.85344239,0.01714873,0.14206130,0.07191974,0.64376947,1.64975028,2.37692496
1.20960480,4.87950770,0.69427100,1.83137882,0.01657135,0.14036290,0.07096727,0.64373272,1.63226112,2.33376776
1.21560780,4.81981923,0.69013291,1.81177694,0.01601535,0.13876721,0.07004344,0.64520572,1.61667780,2.29310118
1.22161081,4.76712255,0.68920928,1.79474461,0.01548210,0.13727181,0.06916308,0.64809557,1.60256222,2.25493196
1.22761381,4.72126950,0.69147889,1.78029992,0.01497287,0.13586986,0.06833850,0.65226810,1.58943686,2.21916595
1.23361681,4.68190898,0.69687426,1.76837633,0.01448887,0.13455097,0.06757938,0.65755205,1.57680527,2.18562083
1.23961981,4.64851649,0.70528497,1.75883121,0.01403133,0.13330207,0.06689289,0.66374457,1.56417300,2.15404242
1.24562281,4.62042975,0.71656172,1.75145724,0.01360151,0.13210855,0.06628389,0.67061798,1.55106804,2.12412371
1.25162581,4.59688870,0.73052075,1.74599598,0.01320075,0.13095531,0.06575511,0.67792731,1.53705996,2.09552576
1.25762881,4.57707781,0.74694868,1.74215289,0.01283053,0.12982796,0.06530760,0.68541854,1.52177702,2.06789965
1.26363182,4.56016883,0.76560743,1.73961293,0.01249247,0.12871391,0.06494097,0.69283702,1.50492059,2.04090834
1.26963482,4.54536196,0.78623913,1.73805604,0.01218834,0.12760339,0.06465384,0.69993580,1.48627642,2.01424764
1.27563782,4.53192361,0.80857092,1.73717187,0.01192007,0.12649038,0.06444420,0.70648365,1.46572240,1.98766528
1.28164082,4.51921925,0.83231948,1.73667279,0.01168976,0.12537333,0.06430967,0.71227223,1.44323270,1.96097733
1.28764382,4.50673994,0.85719528,1.73630511,0.01149963,0.12425571,0.06424788,0.71712242,1.41887821,1.93408113
