energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-0.36318159,2.88215834,0.00730007,0.11306387,0.34447837,0.40228165,0.76843309,1.90247118,0.47355314,0.00000000
-0.35717859,2.89046811,0.00754091,0.11483414,0.34383994,0.40316022,0.77671330,1.90418062,0.47892491,0.00000000
-0.35117559,2.89265088,0.00779899,0.11618987,0.34201448,0.40320082,0.78238019,1.90214377,0.48280716,0.00000000
-0.34517259,2.88817173,0.00807981,0.11714566,0.33903698,0.40235192,0.78530125,1.89588712,0.48513497,0.00000000
-0.33916958,2.87661538,0.00838939,0.11772747,0.33497418,0.40057837,0.78538603,1.88500068,0.48587316,0.00000000
-0.33316658,2.85770868,0.00873402,0.11797212,0.32992277,0.39786308,0.78259116,1.86915834,0.48501842,0.00000000
-0.32716358,2.83133792,0.00912010,0.11792640,0.32400640,0.39420822,0.77692402,1.84813496,0.48260024,0.00000000
-0.32116058,2.79755953,0.00955379,0.11764575,0.31737159,0.38963583,0.76844475,1.82181926,0.47868075,0.00000000
-0.31515758,2.75660376,0.01004072,0.11719254,0.31018276,0.38418764,0.75726642,1.79022182,0.47335333,0.00000000
-0.30915458,2.70887065,0.01058569,0.11663392,0.30261647,0.37792409,0.74355317,1.75347791,0.46673991,0.00000000
-0.30315158,2.65491856,0.01119229,0.11603953,0.29485515,0.37092263,0.72751644,1.71184489,0.45898720,0.00000000
-0.29714857,2.59544548,0.01186259,0.11547886,0.28708058,0.36327508,0.70940928,1.66569458,0.45026183,0.00000000
-0.29114557,2.53126415,0.01259685,0.11501857,0.27946737,0.35508447,0.68951898,1.61550072,0.44074460,0.00000000
-0.28514257,2.46327211,0.01339323,0.11471982,0.27217676,0.34646125,0.66815838,1.56182254,0.43062419,0.00000000
-0.27913957,2.39241814,0.01424758,0.11463563,0.26535089,0.33751909,0.64565614,1.50528503,0.42009048,0.00000000
-0.27313657,2.31966700,0.01515337,0.11480856,0.25910800,0.32837065,0.62234652,1.44655730,0.40932785,0.00000000
-0.26713357,2.24596413,0.01610159,0.11526864,0.25353844,0.31912330,0.59855910,1.38632987,0.39850886,0.00000000
-0.26113057,2.17220232,0.01708083,0.11603181,0.24870207,0.30987522,0.57460897,1.32529225,0.38778846,0.00000000
-0.25512756,2.09919208,0.01807745,0.11709886,0.24462672,0.30071196,0.55078781,1.26411195,0.37729914,0.00000000
-0.24912456,2.02763713,0.01907583,0.11845493,0.24130816,0.29170379,0.52735633,1.20341585,0.36714726,0.00000000
-0.24312156,1.95811646,0.02005875,0.12006976,0.23871134,0.28290387,0.50453844,1.14377485,0.35741065,0.00000000
-0.23711856,1.89107359,0.02100779,0.12189846,0.23677289,0.27434734,0.48251728,1.08569235,0.34813772,0.00000000
-0.23111556,1.82681355,0.02190394,0.12388306,0.23540481,0.26605153,0.46143334,1.02959708,0.33934799,0.00000000
-0.22511256,1.76550754,0.02272808,0.12595458,0.23449912,0.25801704,0.44138471,0.97584022,0.33103405,0.00000000
-0.21910955,1.70720467,0.02346169,0.12803569,0.23393326,0.25022977,0.42242924,0.92469674,0.32316488,0.00000000
-0.21310655,1.65185000,0.02408737,0.13004376,0.23357605,0.24266372,0.40458853,0.87637060,0.31569015,0.00000000
-0.20710355,1.59930745,0.02458951,0.13189427,0.23329378,0.23528437,0.38785336,0.83100305,0.30854546,0.00000000
-0.20110055,1.54938624,0.02495480,0.13350432,0.23295634,0.22805243,0.37219019,0.78868354,0.30165803,0.00000000
-0.19509755,1.50186905,0.02517272,0.13479622,0.23244292,0.22092777,0.35754841,0.74946202,0.29495264,0.00000000
-0.18909455,1.45654022,0.02523595,0.13570090,0.23164714,0.21387321,0.34386772,0.71336203,0.28835745,0.00000000
-0.18309155,1.41321225,0.02514061,0.13616107,0.23048138,0.20685811,0.33108543,0.68039352,0.28180930,0.00000000
-0.17708854,1.37174929,0.02488643,0.13613388,0.22887998,0.19986135,0.31914304,0.65056462,0.27525839,0.00000000
-0.17108554,1.33208604,0.02447682,0.13559311,0.22680141,0.19287373,0.30799199,0.62389170,0.26867196,0.00000000
-0.16508254,1.29424143,0.02391874,0.13453069,0.22422912,0.18589964,0.29759818,0.60040706,0.26203681,0.00000000
-0.15907954,1.25832626,0.02322247,0.13295747,0.22117126,0.17895784,0.28794507,0.58016411,0.25536071,0.00000000
-0.15307654,1.22454479,0.02240136,0.13090337,0.21765913,0.17208144,0.27903540,0.56323964,0.24867246,0.00000000
-0.14707354,1.19319028,0.02147137,0.12841671,0.21374468,0.16531714,0.27089143,0.54973335,0.24202086,0.00000000
-0.14107054,1.16463509,0.02045059,0.12556291,0.20949713,0.15872368,0.26355376,0.53976482,0.23547259,0.00000000
-0.13506753,1.13931616,0.01935876,0.12242256,0.20499894,0.15236979,0.25707906,0.53346824,0.22910917,0.00000000
-0.12906453,1.11771683,0.01821669,0.11908896,0.20034136,0.14633161,0.25153673,0.53098538,0.22302329,0.00000000
-0.12306153,1.10034624,0.01704572,0.11566528,0.19561988,0.14068986,0.24700495,0.53245743,0.21731464,0.00000000
-0.11705853,1.08771747,0.01586722,0.11226142,0.19092980,0.13552691,0.24356623,0.53801614,0.21208566,0.00000000
-0.11105553,1.08032585,0.01470210,0.10899067,0.18636213,0.13092378,0.24130285,0.54777507,0.20743721,0.00000000
-0.10505253,1.07862820,0.01357038,0.10596643,0.18200011,0.12695737,0.24029241,0.56182128,0.20346463,0.00000000
-0.09904952,1.08302445,0.01249086,0.10329890,0.17791647,0.12369792,0.24060377,0.58020810,0.20025418,0.00000000
-0.09304652,1.09384197,0.01148084,0.10109202,0.17417145,0.12120682,0.24229351,0.60294937,0.19788013,0.00000000
-0.08704352,1.11132346,0.01055587,0.09944065,0.17081189,0.11953480,0.24540304,0.63001526,0.19640251,0.00000000
-0.08104052,1.13561854,0.00972967,0.09842811,0.16787109,0.11872061,0.24995652,0.66133007,0.19586563,0.00000000
-0.07503752,1.16677915,0.00901404,0.09812406,0.16536962,0.11879004,0.25595953,0.69677175,0.19629725,0.00000000
-0.06903452,1.20475849,0.00841885,0.09858275,0.16331676,0.11975542,0.26339848,0.73617337,0.19770850,0.00000000
-0.06303152,1.24941323,0.00795205,0.09984181,0.16171262,0.12161540,0.27224076,0.77932599,0.20009435,0.00000000
-0.05702851,1.30050847,0.00761975,0.10192132,0.16055061,0.12435512,0.28243538,0.82598298,0.20343453,0.00000000
-0.05102551,1.35772469,0.00742630,0.10482335,0.15982010,0.12794657,0.29391417,0.87586516,0.20769482,0.00000000
-0.04502251,1.42066630,0.00737436,0.10853192,0.15950905,0.13234920,0.30659326,0.92866659,0.21282857,0.00000000
-0.03901951,1.48887087,0.00746499,0.11301324,0.15960648,0.13751066,0.32037479,0.98406047,0.21877830,0.00000000
-0.03301651,1.56181871,0.00769774,0.11821641,0.16010446,0.14336765,0.33514865,1.04170490,0.22547730,0.00000000
-0.02701351,1.63894213,0.00807071,0.12407441,0.16099965,0.14984692,0.35079435,1.10124812,0.23285113,0.00000000
-0.02101051,1.71963420,0.00858058,0.13050547,0.16229416,0.15686634,0.36718270,1.16233293,0.24081908,0.00000000
-0.01500750,1.80325665,0.00922268,0.13741467,0.16399572,0.16433599,0.38417744,1.22460023,0.24929539,0.00000000
-0.00900450,1.88914699,0.00999104,0.14469594,0.16611721,0.17215950,0.40163681,1.28769153,0.25819038,0.00000000
-0.00300150,1.97662481,0.01087838,0.15223436,0.16867551,0.18023538,0.41941488,1.35125045,0.26741150,0.00000000
0.00300150,2.06499756,0.01187622,0.15990858,0.17168988,0.18845855,0.43736302,1.41492335,0.27686427,0.00000000
0.00900450,2.15356605,0.01297494,0.16759371,0.17517990,0.19672202,0.45533117,1.47835930,0.28645327,0.00000000
0.01500750,2.24163000,0.01416386,0.17516415,0.17916321,0.20491873,0.47316927,1.54120961,0.29608318,0.00000000
0.02101051,2.32849396,0.01543141,0.18249674,0.18365321,0.21294350,0.49072871,1.60312729,0.30565991,0.00000000
0.02701351,2.41347405,0.01676535,0.18947385,0.18865693,0.22069520,0.50786400,1.66376671,0.31509187,0.00000000
0.03301651,2.49590554,0.01815295,0.19598647,0.19417320,0.22807888,0.52443447,1.72278387,0.32429147,0.00000000
0.03901951,2.57515166,0.01958133,0.20193712,0.20019143,0.23500811,0.54030627,1.77983745,0.33317662,0.00000000
0.04502251,2.65061346,0.02103778,0.20724261,0.20669093,0.24140713,0.55535439,1.83459097,0.34167251,0.00000000
0.05102551,2.72174065,0.02251015,0.21183629,0.21364100,0.24721303,0.56946487,1.88671613,0.34971333,0.00000000
0.05702851,2.78804322,0.02398722,0.21566998,0.22100184,0.25237765,0.58253700,1.93589738,0.35724401,0.00000000
0.06303152,2.84910322,0.02545910,0.21871521,0.22872620,0.25686924,0.59448548,1.98183764,0.36422180,0.00000000
0.06903452,2.90458644,0.02691767,0.22096389,0.23676167,0.26067371,0.60524243,2.02426495,0.37061773,0.00000000
0.07503752,2.95425303,0.02835685,0.22242828,0.24505369,0.26379554,0.61475913,2.06293973,0.37641762,0.00000000
0.08104052,2.99796660,0.02977295,0.22314020,0.25354878,0.26625799,0.62300745,2.09766231,0.38162281,0.00000000
0.08704352,3.03570102,0.03116487,0.22314951,0.26219814,0.26810293,0.62998072,2.12828008,0.38625030,0.00000000
0.09304652,3.06754425,0.03253416,0.22252200,0.27096109,0.26938993,0.63569412,2.15469401,0.39033238,0.00000000
0.09904952,3.09369855,0.03388504,0.22133656,0.27980830,0.27019480,0.64018441,2.17686371,0.39391577,0.00000000
0.10505253,3.11447684,0.03522422,0.21968195,0.28872440,0.27060754,0.64350897,2.19481078,0.39706004,0.00000000
0.11105553,3.13029469,0.03656056,0.21765315,0.29770991,0.27072975,0.64574413,2.20861989,0.39983566,0.00000000
0.11705853,3.14165808,0.03790468,0.21534756,0.30678217,0.27067152,0.64698285,2.21843739,0.40232140,0.00000000
0.12306153,3.14914695,0.03926833,0.21286110,0.31597511,0.27054795,0.64733172,2.22446711,0.40460152,0.00000000
0.12906453,3.15339509,0.04066371,0.21028452,0.32533797,0.27047540,0.64690739,2.22696354,0.40676254,0.00000000
0.13506753,3.15506690,0.04210266,0.20770000,0.33493266,0.27056758,0.64583251,2.22622241,0.40888991,0.00000000
0.14107054,3.15483187,0.04359586,0.20517815,0.34483010,0.27093155,0.64423141,2.22256898,0.41106465,0.00000000
0.14707354,3.15333785,0.04515192,0.20277566,0.35510555,0.27166395,0.64222549,2.21634462,0.41336009,0.00000000
0.15307654,3.15118419,0.04677659,0.20053366,0.36583305,0.27284734,0.63992871,2.20789216,0.41583885,0.00000000
0.15907954,3.14889597,0.04847203,0.19847676,0.37707953,0.27454706,0.63744316,2.19754086,0.41855019,0.00000000
0.16508254,3.14690055,0.05023613,0.19661292,0.38889854,0.27680850,0.63485502,2.18559164,0.42152776,0.00000000
0.17108554,3.14550751,0.05206210,0.19493408,0.40132424,0.27965501,0.63223109,2.17230339,0.42478800,0.00000000
0.17708854,3.14489307,0.05393822,0.19341754,0.41436589,0.28308656,0.62961593,2.15788117,0.42832901,0.00000000
0.18309155,3.14508984,0.05584778,0.19202789,0.42800315,0.28707908,0.62702992,2.14246686,0.43213012,0.00000000
0.18909455,3.14598239,0.05776932,0.19071958,0.44218263,0.29158468,0.62446824,2.12613282,0.43615211,0.00000000
0.19509755,3.14730904,0.05967709,0.18943975,0.45681576,0.29653258,0.62190083,2.10887902,0.44033804,0.00000000
0.20110055,3.14867000,0.06154176,0.18813145,0.47177837,0.30183096,0.61927348,2.09063370,0.44461464,0.00000000
0.20710355,3.14954136,0.06333131,0.18673680,0.48691197,0.30736939,0.61650995,2.07125769,0.44889432,0.00000000
0.21310655,3.14929466,0.06501212,0.18520020,0.50202671,0.31302199,0.61351504,2.05055213,0.45307757,0.00000000
0.21910955,3.14722100,0.06655020,0.18347129,0.51690603,0.31865115,0.61017858,2.02826917,0.45705578,0.00000000
0.22511256,3.14255880,0.06791243,0.18150757,0.53131282,0.32411162,0.60638018,2.00412525,0.46071441,0.00000000
0.23111556,3.13452404,0.06906792,0.17927663,0.54499672,0.32925485,0.60199448,1.97781621,0.46393630,0.00000000
0.23711856,3.12234154,0.06998916,0.17675782,0.55770235,0.33393357,0.59689681,1.94903342,0.46660508,0.00000000
0.24312156,3.10527611,0.07065322,0.17394338,0.56917807,0.33800614,0.59096889,1.91748035,0.46860870,0.00000000
0.24912456,3.08266215,0.07104264,0.17083901,0.57918484,0.34134093,0.58410441,1.88288859,0.46984269,0.00000000
0.25512756,3.05393054,0.07114623,0.16746377,0.58750474,0.34382013,0.57621424,1.84503267,0.47021340,0.00000000
0.26113057,3.01863171,0.07095951,0.16384951,0.59394884,0.34534323,0.56723099,1.80374304,0.46964079,0.00000000
0.26713357,2.97645403,0.07048494,0.16003966,0.59836398,0.34582987,0.55711273,1.75891664,0.46806101,0.00000000
0.27313657,2.92723680,0.06973184,0.15608768,0.60063816,0.34522194,0.54584573,1.71052467,0.46542833,0.00000000
0.27913957,2.87097751,0.06871605,0.15205498,0.60070440,0.34348497,0.53344603,1.65861730,0.46171668,0.00000000
0.28514257,2.80783316,0.06745934,0.14800869,0.59854269,0.34060875,0.51995983,1.60332519,0.45692053,0.00000000
0.29114557,2.73811568,0.06598853,0.14401905,0.59418028,0.33660707,0.50546258,1.54485801,0.45105514,0.00000000
0.29714857,2.66228191,0.06433452,0.14015677,0.58769005,0.33151674,0.49005696,1.48349993,0.44415606,0.00000000
0.30315158,2.58091859,0.06253115,0.13649031,0.57918724,0.32539586,0.47386964,1.41960263,0.43627813,0.00000000
0.30915458,2.49472310,0.06061394,0.13308328,0.56882458,0.31832147,0.45704717,1.35357599,0.42749362,0.00000000
0.31515758,2.40448095,0.05861885,0.12999188,0.55678630,0.31038661,0.43975105,1.28587721,0.41788993,0.00000000
0.32116058,2.31104079,0.05658109,0.12726263,0.54328104,0.30169697,0.42215226,1.21699857,0.40756664,0.00000000
0.32716358,2.21528824,0.05453396,0.12493048,0.52853420,0.29236730,0.40442548,1.14745464,0.39663225,0.00000000
0.33316658,2.11811944,0.05250787,0.12301712,0.51278008,0.28251763,0.38674335,1.07776929,0.38520051,0.00000000
0.33916958,2.02041545,0.05052947,0.12152995,0.49625400,0.27226952,0.36927086,1.00846298,0.37338673,0.00000000
0.34517259,1.92301842,0.04862108,0.12046133,0.47918499,0.26174243,0.35216037,0.94004094,0.36130401,0.00000000
0.35117559,1.82671046,0.04680018,0.11978855,0.46178911,0.25105046,0.33554717,0.87298238,0.34905974,0.00000000
0.35717859,1.73219588,0.04507926,0.11947420,0.44426388,0.24029941,0.31954612,0.80773122,0.33675236,0.00000000
0.36318159,1.64008747,0.04346581,0.11946720,0.42678385,0.22958443,0.30424921,0.74468849,0.32446879,0.00000000
0.36918459,1.55089708,0.04196257,0.11970425,0.40949763,0.21898817,0.28972424,0.68420650,0.31228233,0.00000000
0.37518759,1.46503070,0.04056791,0.12011186,0.39252619,0.20857964,0.27601474,0.62658494,0.30025141,0.00000000
0.38119060,1.38278814,0.03927640,0.12060876,0.37596275,0.19841371,0.26314085,0.57206882,0.28841911,0.00000000
0.38719360,1.30436684,0.03807951,0.12110865,0.35987391,0.18853118,0.25110136,0.52084819,0.27681345,0.00000000
0.39319660,1.22986967,0.03696639,0.12152317,0.34430202,0.17895953,0.23987649,0.47305946,0.26544857,0.00000000
0.39919960,1.15931592,0.03592470,0.12176504,0.32926859,0.16971413,0.22943146,0.42878826,0.25432650,0.00000000
0.40520260,1.09265484,0.03494143,0.12175116,0.31477848,0.16079992,0.21972044,0.38807339,0.24343961,0.00000000
0.41120560,1.02978103,0.03400369,0.12140552,0.30082459,0.15221337,0.21069074,0.35091175,0.23277348,0.00000000
0.41720860,0.97055065,0.03309949,0.12066200,0.28739283,0.14394468,0.20228707,0.31726398,0.22231007,0.00000000
0.42321161,0.91479779,0.03221832,0.11946661,0.27446699,0.13598002,0.19445538,0.28706044,0.21203094,0.00000000
0.42921461,0.86235001,0.03135168,0.11777942,0.26203342,0.12830374,0.18714645,0.26020728,0.20192047,0.00000000
0.43521761,0.81304246,0.03049343,0.11557581,0.25008506,0.12090040,0.18031867,0.23659251,0.19196871,0.00000000
0.44122061,0.76672998,0.02964005,0.11284722,0.23862484,0.11375657,0.17394013,0.21609157,0.18217393,0.00000000
0.44722361,0.72329663,0.02879062,0.10960122,0.22766814,0.10686229,0.16798994,0.19857254,0.17254452,0.00000000
0.45322661,0.68266248,0.02794685,0.10586104,0.21724436,0.10021211,0.16245851,0.18390060,0.16310034,0.00000000
0.45922961,0.64478745,0.02711277,0.10166442,0.20739741,0.09380577,0.15734712,0.17194185,0.15387333,0.00000000
0.46523262,0.60967239,0.02629452,0.09706214,0.19818530,0.08764841,0.15266667,0.16256635,0.14490742,0.00000000
0.47123562,0.57735754,0.02549987,0.09211597,0.18967875,0.08175046,0.14843576,0.15565039,0.13625780,0.00000000
0.47723862,0.54791866,0.02473788,0.08689646,0.18195903,0.07612710,0.14467827,0.15107813,0.12798953,0.00000000
0.48324162,0.52146145,0.02401845,0.08148049,0.17511510,0.07079747,0.14142059,0.14874256,0.12017563,0.00000000
0.48924462,0.49811464,0.02335188,0.07594878,0.16924024,0.06578363,0.13868873,0.14854604,0.11289469,0.00000000
0.49524762,0.47802225,0.02274857,0.07038349,0.16442830,0.06110940,0.13650542,0.15040033,0.10622821,0.00000000
0.50125063,0.46133577,0.02221874,0.06486593,0.16076985,0.05679908,0.13488741,0.15422646,0.10025770,0.00000000
0.50725363,0.44820645,0.02177226,0.05947461,0.15834820,0.05287617,0.13384317,0.15995441,0.09506172,0.00000000
0.51325663,0.43877833,0.02141867,0.05428354,0.15723566,0.04936220,0.13337099,0.16752267,0.09071294,0.00000000
0.51925963,0.43318227,0.02116716,0.04936103,0.15748998,0.04627560,0.13345763,0.17687788,0.08727533,0.00000000
0.52526263,0.43153112,0.02102684,0.04476872,0.15915120,0.04363078,0.13407769,0.18797451,0.08480160,0.00000000
0.53126563,0.43391622,0.02100699,0.04056115,0.16223898,0.04143734,0.13519342,0.20077457,0.08333094,0.00000000
0.53726863,0.44040520,0.02111739,0.03678569,0.16675040,0.03969957,0.13675523,0.21524742,0.08288717,0.00000000
0.54327164,0.45104095,0.02136875,0.03348268,0.17265845,0.03841602,0.13870273,0.23136957,0.08347726,0.00000000
0.54927464,0.46584160,0.02177302,0.03068601,0.17991101,0.03757945,0.14096619,0.24912438,0.08509040,0.00000000
0.55527764,0.48480124,0.02234377,0.02842377,0.18843061,0.03717677,0.14346841,0.26850164,0.08769751,0.00000000
0.56128064,0.50789106,0.02309638,0.02671906,0.19811473,0.03718933,0.14612679,0.28949685,0.09125137,0.00000000
0.56728364,0.53506069,0.02404816,0.02559083,0.20883682,0.03759326,0.14885563,0.31211010,0.09568717,0.00000000
0.57328664,0.56623927,0.02521827,0.02505471,0.22044796,0.03835997,0.15156844,0.33634453,0.10092373,0.00000000
0.57928964,0.60133613,0.02662739,0.02512364,0.23277909,0.03945670,0.15418017,0.36220410,0.10686510,0.00000000
0.58529265,0.64024071,0.02829729,0.02580842,0.24564387,0.04084726,0.15660944,0.38969081,0.11340276,0.00000000
0.59129565,0.68282160,0.03025003,0.02711796,0.25884207,0.04249267,0.15878042,0.41880119,0.12041819,0.00000000
0.59729865,0.72892458,0.03250701,0.02905927,0.27216334,0.04435197,0.16062460,0.44952216,0.12778587,0.00000000
0.60330165,0.77836965,0.03508783,0.03163721,0.28539146,0.04638295,0.16208218,0.48182626,0.13537647,0.00000000
0.60930465,0.83094710,0.03800896,0.03485392,0.29830877,0.04854290,0.16310330,0.51566642,0.14306032,0.00000000
0.61530765,0.88641287,0.04128230,0.03870806,0.31070077,0.05078932,0.16364878,0.55097045,0.15071088,0.00000000
0.62131066,0.94448341,0.04491374,0.04319377,0.32236070,0.05308067,0.16369075,0.58763547,0.15820819,0.00000000
0.62731366,1.00483037,0.04890169,0.04829948,0.33309404,0.05537692,0.16321284,0.62552252,0.16544210,0.00000000
0.63331666,1.06707571,0.05323577,0.05400674,0.34272266,0.05764016,0.16221022,0.66445179,0.17231517,0.00000000
0.63931966,1.13078756,0.05789576,0.06028891,0.35108865,0.05983514,0.16068927,0.70419879,0.17874512,0.00000000
0.64532266,1.19547748,0.06285068,0.06711008,0.35805749,0.06192964,0.15866714,0.74449173,0.18466675,0.00000000
0.65132566,1.26059962,0.06805844,0.07442409,0.36352073,0.06389487,0.15617101,0.78501065,0.19003319,0.00000000
0.65732866,1.32555224,0.07346576,0.08217389,0.36739787,0.06570576,0.15323730,0.82538854,0.19481643,0.00000000
0.66333167,1.38968214,0.07900864,0.09029124,0.36963757,0.06734116,0.14991062,0.86521468,0.19900725,0.00000000
0.66933467,1.45229227,0.08461334,0.09869689,0.37021806,0.06878402,0.14624276,0.90404050,0.20261426,0.00000000
0.67533767,1.51265266,0.09019782,0.10730122,0.36914688,0.07002149,0.14229152,0.94138797,0.20566250,0.00000000
0.68134067,1.57001482,0.09567372,0.11600539,0.36646000,0.07104497,0.13811960,0.97676043,0.20819132,0.00000000
0.68734367,1.62362931,0.10094867,0.12470308,0.36222032,0.07185018,0.13379350,1.00965589,0.21025189,0.00000000
0.69334667,1.67276623,0.10592909,0.13328266,0.35651576,0.07243713,0.12938250,1.03958215,0.21190439,0.00000000
0.69934967,1.71673785,0.11052304,0.14162983,0.34945702,0.07281015,0.12495775,1.06607353,0.21321503,0.00000000
0.70535268,1.75492275,0.11464339,0.14963059,0.34117513,0.07297782,0.12059153,1.08870853,0.21425306,0.00000000
0.71135568,1.78679050,0.11821080,0.15717451,0.33181887,0.07295296,0.11635669,1.10712765,0.21508790,0.00000000
0.71735868,1.81192562,0.12115669,0.16415802,0.32155224,0.07275259,0.11232626,1.12105059,0.21578660,0.00000000
0.72336168,1.83004989,0.12342583,0.17048774,0.31055190,0.07239781,0.10857326,1.13029216,0.21641163,0.00000000
0.72936468,1.84104161,0.12497849,0.17608365,0.29900485,0.07191374,0.10517074,1.13477580,0.21701913,0.00000000
0.73536768,1.84495087,0.12579218,0.18088179,0.28710611,0.07132931,0.10219189,1.13454418,0.21765769,0.00000000
0.74137069,1.84200964,0.12586259,0.18483671,0.27505663,0.07067706,0.09971034,1.12976608,0.21836761,0.00000000
0.74737369,1.83263599,0.12520400,0.18792311,0.26306117,0.06999287,0.09780042,1.12073896,0.21918071,0.00000000
0.75337669,1.81743172,0.12384889,0.19013700,0.25132636,0.06931551,0.09653742,1.10788702,0.22012050,0.00000000
0.75937969,1.79717320,0.12184687,0.19149600,0.24005854,0.06868619,0.09599780,1.09175428,0.22120281,0.00000000
0.76538269,1.77279525,0.11926294,0.19203894,0.22946168,0.06814791,0.09625904,1.07299305,0.22243657,0.00000000
0.77138569,1.74536850,0.11617517,0.19182470,0.21973497,0.06774476,0.09739930,1.05234769,0.22382483,0.00000000
0.77738869,1.71607072,0.11267189,0.19093033,0.21107025,0.06752102,0.09949669,1.03063440,0.22536580,0.00000000
0.78339170,1.68615302,0.10884849,0.18944857,0.20364919,0.06752024,0.10262806,1.00871744,0.22705384,0.00000000
0.78939470,1.65690202,0.10480406,0.18748486,0.19764010,0.06778409,0.10686726,0.98748276,0.22888031,0.00000000
0.79539770,1.62959945,0.10063784,0.18515393,0.19319453,0.06835127,0.11228302,0.96780982,0.23083417,0.00000000
0.80140070,1.60548037,0.09644588,0.18257617,0.19044363,0.06925622,0.11893615,0.95054274,0.23290239,0.00000000
0.80740370,1.58569177,0.09231783,0.17987390,0.18949432,0.07052794,0.12687642,0.93646173,0.23507000,0.00000000
0.81340670,1.57125297,0.08833409,0.17716766,0.19042553,0.07218868,0.13613903,0.92625591,0.23731993,0.00000000
0.81940970,1.56301937,0.08456343,0.17457270,0.19328440,0.07425280,0.14674083,0.92049855,0.23963258,0.00000000
0.82541271,1.56165082,0.08106117,0.17219580,0.19808292,0.07672568,0.15867648,0.91962562,0.24198520,0.00000000
0.83141571,1.56758601,0.07786791,0.17013245,0.20479487,0.07960275,0.17191476,0.92391853,0.24435119,0.00000000
0.83741871,1.58102367,0.07500893,0.16846455,0.21335356,0.08286882,0.18639515,0.93349163,0.24669936,0.00000000
0.84342171,1.60191153,0.07249424,0.16725862,0.22365030,0.08649751,0.20202505,0.94828523,0.24899323,0.00000000
0.84942471,1.62994345,0.07031913,0.16656465,0.23553396,0.09045113,0.21867778,0.96806411,0.25119058,0.00000000
0.85542771,1.66456497,0.06846539,0.16641542,0.24881171,0.09468076,0.23619153,0.99242201,0.25324311,0.00000000
0.86143072,1.70498713,0.06690294,0.16682646,0.26325100,0.09912678,0.25436965,1.02079177,0.25509661,0.00000000
0.86743372,1.75020828,0.06559181,0.16779647,0.27858294,0.10371973,0.27298218,1.05246096,0.25669133,0.00000000
0.87343672,1.79904314,0.06448447,0.16930828,0.29450713,0.10838154,0.29176890,1.08659251,0.25796288,0.00000000
0.87943972,1.85015820,0.06352829,0.17133006,0.31069768,0.11302720,0.31044382,1.12224961,0.25884355,0.00000000
0.88544272,1.90211221,0.06266801,0.17381704,0.32681057,0.11756663,0.32870112,1.15842418,0.25926394,0.00000000
0.89144572,1.95340049,0.06184821,0.17671329,0.34249201,0.12190702,0.34622236,1.19406776,0.25915509,0.00000000
0.89744872,2.00250142,0.06101567,0.17995378,0.35738755,0.12595521,0.36268483,1.22812388,0.25845078,0.00000000
0.90345173,2.04792345,0.06012133,0.18346647,0.37115177,0.12962038,0.37777066,1.25956068,0.25709011,0.00000000
0.90945473,2.08825108,0.05912213,0.18717442,0.38345802,0.13281667,0.39117644,1.28740265,0.25502013,0.00000000
0.91545773,2.12218796,0.05798238,0.19099781,0.39400802,0.13546581,0.40262293,1.31076031,0.25219844,0.00000000
0.92146073,2.14859577,0.05667473,0.19485591,0.40254083,0.13749964,0.41186447,1.32885672,0.24859566,0.00000000
0.92746373,2.16652732,0.05518081,0.19866884,0.40884082,0.13886229,0.41869761,1.34105002,0.24419761,0.00000000
0.93346673,2.17525289,0.05349136,0.20235914,0.41274439,0.13951210,0.42296867,1.34685099,0.23900712,0.00000000
0.93946973,2.17427886,0.05160610,0.20585318,0.41414505,0.13942307,0.42457981,1.34593524,0.23304534,0.00000000
0.94547274,2.16335814,0.04953321,0.20908230,0.41299675,0.13858585,0.42349331,1.33814959,0.22635245,0.00000000
0.95147574,2.14249226,0.04728847,0.21198373,0.40931518,0.13700816,0.41973391,1.32351260,0.21898790,0.00000000
0.95747874,2.11192534,0.04489429,0.21450137,0.40317709,0.13471472,0.41338907,1.30220934,0.21102986,0.00000000
0.96348174,2.07213039,0.04237851,0.21658634,0.39471770,0.13174657,0.40460704,1.27458090,0.20257414,0.00000000
0.96948474,2.02378890,0.03977312,0.21819735,0.38412618,0.12815990,0.39359303,1.24110918,0.19373250,0.00000000
0.97548774,1.96776479,0.03711297,0.21930106,0.37163953,0.12402445,0.38060336,1.20239783,0.18463044,0.00000000
0.98149075,1.90507399,0.03443450,0.21987219,0.35753509,0.11942146,0.36593814,1.15915018,0.17540448,0.00000000
0.98749375,1.83685109,0.03177461,0.21989369,0.34212204,0.11444137,0.34993254,1.11214528,0.16619921,0.00000000
0.99349675,1.76431452,0.02916957,0.21935679,0.32573214,0.10918127,0.33294721,1.06221311,0.15716389,0.00000000
0.99949975,1.68873168,0.02665420,0.21826107,0.30871018,0.10374225,0.31535808,1.01020978,0.14844910,0.00000000
1.00550275,1.61138517,0.02426115,0.21661443,0.29140449,0.09822679,0.29754605,0.95699394,0.14020316,0.00000000
1.01150575,1.53354145,0.02202040,0.21443311,0.27415771,0.09273616,0.27988675,0.90340492,0.13256874,0.00000000
1.01750875,1.45642260,0.01995898,0.21174161,0.25729830,0.08736805,0.26274100,0.85024348,0.12567947,0.00000000
