energy_ev,total_up,P_s_up,P_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-2.59629815,3.96978353,0.00538332,0.22894511,0.68448018,3.52110010,0.07052404,0.30398552
-2.59029515,3.98824681,0.00532074,0.22687428,0.68845949,3.54040979,0.06949658,0.30593768
-2.58429215,3.99618410,0.00525161,0.22373568,0.68938860,3.55116677,0.06818823,0.30677916
-2.57828914,3.99402442,0.00517565,0.21959899,0.68728824,3.55370353,0.06663849,0.30655222
-2.57228614,3.98244062,0.00509274,0.21455658,0.68224976,3.54855200,0.06489185,0.30532556
-2.56628314,3.96231272,0.00500290,0.20871966,0.67443030,3.53641264,0.06299593,0.30319153
-2.56028014,3.93468416,0.00490640,0.20221379,0.66404549,3.51811793,0.06099948,0.30026237
-2.55427714,3.90071310,0.00480373,0.19517404,0.65136034,3.49459204,0.05895052,0.29666571
-2.54827414,3.86162123,0.00469562,0.18773992,0.63667848,3.46680851,0.05689443,0.29253942
-2.54227114,3.81864242,0.00458306,0.18005033,0.62033051,3.43574822,0.05487247,0.28802619
-2.53626813,3.77297362,0.00446724,0.17223890,0.60266195,3.40235925,0.05292034,0.28326803
-2.53026513,3.72573013,0.00434956,0.16442970,0.58402126,3.36752054,0.05106720,0.27840090
-2.52426213,3.67790694,0.00423155,0.15673365,0.56474861,3.33201075,0.04933502,0.27354991
-2.51825913,3.63034771,0.00411488,0.14924570,0.54516578,3.29648341,0.04773831,0.26882506
-2.51225613,3.58372233,0.00400125,0.14204283,0.52556745,3.26144912,0.04628410,0.26431794
-2.50625313,3.53851346,0.00389239,0.13518301,0.50621445,3.22726525,0.04497247,0.26009930
-2.50025013,3.49501228,0.00378996,0.12870494,0.48732878,3.19413303,0.04379713,0.25621772
-2.49424712,3.45332282,0.00369557,0.12262871,0.46909072,3.16210177,0.04274645,0.25269933
-2.48824412,3.41337422,0.00361065,0.11695714,0.45163786,3.13107940,0.04180451,0.24954844
-2.48224112,3.37493976,0.00353648,0.11167777,0.43506587,3.10084850,0.04095235,0.24674924
-2.47623812,3.33766112,0.00347413,0.10676528,0.41943086,3.07108665,0.04016918,0.24426809
-2.47023512,3.30107658,0.00342444,0.10218433,0.40475303,3.04138980,0.03943364,0.24205655
-2.46423212,3.26465138,0.00338800,0.09789241,0.39102116,3.01129746,0.03872487,0.24005472
-2.45822911,3.22780881,0.00336511,0.09384289,0.37819786,2.98031839,0.03802351,0.23819489
-2.45222611,3.18996055,0.00335582,0.08998777,0.36622500,2.94795569,0.03731248,0.23640515
-2.44622311,3.15053507,0.00335990,0.08628034,0.35502922,2.91373025,0.03657757,0.23461296
-2.44022011,3.10900313,0.00337683,0.08267737,0.34452716,2.87720188,0.03580782,0.23274836
-2.43421711,3.06489963,0.00340588,0.07914099,0.33463028,2.83798742,0.03499567,0.23074689
-2.42821411,3.01784149,0.00344605,0.07564009,0.32524911,2.79577559,0.03413693,0.22855204
-2.42221111,2.96754126,0.00349615,0.07215122,0.31629686,2.75033846,0.03323056,0.22611721
-2.41620810,2.91381682,0.00355482,0.06865907,0.30769243,2.70153957,0.03227838,0.22340718
-2.41020510,2.85659718,0.00362062,0.06515655,0.29936266,2.64933903,0.03128455,0.22039918
-2.40420210,2.79592502,0.00369200,0.06164441,0.29124418,2.59379583,0.03025519,0.21708343
-2.39819910,2.73195644,0.00376747,0.05813065,0.28328462,2.53506789,0.02919778,0.21346342
-2.39219610,2.66495838,0.00384559,0.05462961,0.27544352,2.47341015,0.02812069,0.20955582
-2.38619310,2.59530424,0.00392509,0.05116092,0.26769281,2.40917115,0.02703276,0.20539014
-2.38019010,2.52346819,0.00400492,0.04774834,0.26001719,2.34278847,0.02594288,0.20100821
-2.37418709,2.45001835,0.00408436,0.04441858,0.25241417,2.27478305,0.02485974,0.19646347
-2.36818409,2.37560898,0.00416306,0.04120014,0.24489406,2.20575277,0.02379156,0.19182011
-2.36218109,2.30097197,0.00424111,0.03812222,0.23747971,2.13636509,0.02274601,0.18715208
-2.35617809,2.22690724,0.00431908,0.03521373,0.23020620,2.06734884,0.02173015,0.18254195
-2.35017509,2.15427222,0.00439807,0.03250251,0.22312023,1.99948496,0.02075042,0.17807954
-2.34417209,2.08397012,0.00447969,0.03001458,0.21627932,1.93359615,0.01981273,0.17386051
-2.33816908,2.01693692,0.00456606,0.02777368,0.20975079,1.87053531,0.01892253,0.16998460
-2.33216608,1.95412698,0.00465976,0.02580091,0.20361038,1.81117265,0.01808491,0.16655370
-2.32616308,1.89649736,0.00476377,0.02411446,0.19794055,1.75638174,0.01730467,0.16366979
-2.32016008,1.84499104,0.00488135,0.02272960,0.19282862,1.70702447,0.01658643,0.16143259
-2.31415708,1.80051935,0.00501597,0.02165866,0.18836443,1.66393543,0.01593463,0.15993710
-2.30815408,1.76394402,0.00517113,0.02091115,0.18463795,1.62790591,0.01535354,0.15927109
-2.30215108,1.73605958,0.00535026,0.02049397,0.18173662,1.59966840,0.01484722,0.15951249
-2.29614807,1.71757669,0.00555653,0.02041162,0.17974276,1.57988185,0.01441950,0.16072695
-2.29014507,1.70910714,0.00579271,0.02066646,0.17873090,1.56911865,0.01407382,0.16296552
-2.28414207,1.71115132,0.00606102,0.02125900,0.17876537,1.56785369,0.01381320,0.16626266
-2.27813907,1.72408871,0.00636300,0.02218817,0.17989815,1.57645628,0.01364007,0.17063461
-2.27213607,1.74817186,0.00669938,0.02345156,0.18216701,1.59518525,0.01355625,0.17607827
-2.26613307,1.78352440,0.00707002,0.02504564,0.18559422,1.62418741,0.01356281,0.18257062
-2.26013007,1.83014286,0.00747382,0.02696598,0.19018571,1.66349959,0.01366003,0.19006874
-2.25412706,1.88790247,0.00790872,0.02920740,0.19593073,1.71305395,0.01384745,0.19851047
-2.24812406,1.95656628,0.00837166,0.03176402,0.20280214,1.77268626,0.01412380,0.20781566
-2.24212106,2.03579721,0.00885868,0.03462937,0.21075718,1.84214642,0.01448715,0.21788803
-2.23611806,2.12517199,0.00936496,0.03779635,0.21973868,1.92111070,0.01493494,0.22861752
-2.23011506,2.22419635,0.00988495,0.04125717,0.22967677,2.00919451,0.01546415,0.23988300
-2.22411206,2.33232015,0.01041247,0.04500324,0.24049079,2.10596518,0.01607140,0.25155541
-2.21810905,2.44895176,0.01094090,0.04902501,0.25209161,2.21095349,0.01675313,0.26350092
-2.21210605,2.57347060,0.01146333,0.05331179,0.26438397,2.32366349,0.01750574,0.27558432
-2.20610305,2.70523738,0.01197279,0.05785154,0.27726898,2.44357983,0.01832576,0.28767221
-2.20010005,2.84360136,0.01246238,0.06263063,0.29064671,2.57017226,0.01920993,0.29963615
-2.19409705,2.98790462,0.01292552,0.06763370,0.30441867,2.70289725,0.02015536,0.31135552
-2.18809405,3.13748335,0.01335609,0.07284344,0.31849035,2.84119686,0.02115958,0.32272007
-2.18209105,3.29166669,0.01374867,0.07824057,0.33277363,2.98449523,0.02222063,0.33363217
-2.17608804,3.44977361,0.01409864,0.08380377,0.34718922,3.13219352,0.02333707,0.34400872
-2.17008504,3.61110886,0.01440240,0.08950980,0.36166903,3.28366397,0.02450798,0.35378262
-2.16408204,3.77495877,0.01465743,0.09533372,0.37615841,3.43824420,0.02573300,0.36290401
-2.15807904,3.94058809,0.01486244,0.10124916,0.39061841,3.59523273,0.02701227,0.37134111
-2.15207604,4.10723867,0.01501742,0.10722876,0.40502785,3.75388651,0.02834641,0.37908082
-2.14607304,4.27413073,0.01512371,0.11324468,0.41938525,3.91342152,0.02973651,0.38612896
-2.14007004,4.44046743,0.01518401,0.11926914,0.43371048,4.07301676,0.03118406,0.39251029
-2.13406703,4.60544275,0.01520235,0.12527510,0.44804605,4.23182207,0.03269090,0.39826819
-2.12806403,4.76825291,0.01518404,0.13123678,0.46245782,4.38896978,0.03425918,0.40346405
-2.12206103,4.92811055,0.01513560,0.13713023,0.47703510,4.54358985,0.03589125,0.40817621
-2.11605803,5.08426137,0.01506463,0.14293380,0.49188994,4.69482773,0.03758961,0.41249860
-2.11005503,5.23600197,0.01497962,0.14862840,0.50715543,4.84186438,0.03935672,0.41653881
-2.10405203,5.38269794,0.01488981,0.15419769,0.52298289,4.98393699,0.04119490,0.42041572
-2.09804902,5.52380087,0.01480493,0.15962797,0.53953804,5.12035953,0.04310606,0.42425657
-2.09204602,5.65886317,0.01473495,0.16490789,0.55699588,5.25054170,0.04509149,0.42819355
-2.08604302,5.78754960,0.01468985,0.17002802,0.57553448,5.37400521,0.04715154,0.43235980
-2.08004002,5.90964445,0.01467928,0.17498015,0.59532786,5.49039642,0.04928529,0.43688510
-2.07403702,6.02505407,0.01471234,0.17975649,0.61653794,5.59949447,0.05149017,0.44189122
-2.06803402,6.13380405,0.01479722,0.18434873,0.63930605,5.70121446,0.05376162,0.44748702
-2.06203102,6.23603147,0.01494099,0.18874714,0.66374422,5.79560547,0.05609264,0.45376374
-2.05602801,6.33197234,0.01514935,0.19293966,0.68992658,5.88284357,0.05847354,0.46079036
-2.05002501,6.42194510,0.01542636,0.19691110,0.71788143,5.96322016,0.06089155,0.46860955
-2.04402201,6.50633113,0.01577431,0.20064253,0.74758433,6.03712652,0.06333066,0.47723420
-2.03801901,6.58555344,0.01619358,0.20411096,0.77895251,6.10503534,0.06577152,0.48664487
-2.03201601,6.66005485,0.01668256,0.20728924,0.81184115,6.16748046,0.06819143,0.49678834
-2.02601301,6.73027713,0.01723763,0.21014637,0.84604177,6.22503590,0.07056453,0.50757732
-2.02001001,6.79664216,0.01785320,0.21264812,0.88128286,6.27829551,0.07286218,0.51889151
-2.01400700,6.85953660,0.01852181,0.21475798,0.91723303,6.32785424,0.07505340,0.53057989
-2.00800400,6.91930069,0.01923427,0.21643844,0.95350661,6.37429220,0.07710558,0.54246440
-2.00200100,6.97622209,0.01997993,0.21765255,0.98967157,6.41816216,0.07898532,0.55434475
-1.99599800,7.03053509,0.02074687,0.21836564,1.02525969,6.45998125,0.08065933,0.56600420
-1.98999500,7.08242511,0.02152226,0.21854716,1.05977849,6.50022704,0.08209555,0.57721625
-1.98399200,7.13203831,0.02229270,0.21817259,1.09272464,6.53933803,0.08326418,0.58775174
-1.97798899,7.17949556,0.02304455,0.21722519,1.12359832,6.57771832,0.08413885,0.59738631
-1.97198599,7.22490975,0.02376437,0.21569767,1.15191800,6.61574568,0.08469768,0.60590772
-1.96598299,7.26840536,0.02443929,0.21359354,1.17723505,6.65378238,0.08492421,0.61312287
-1.95997999,7.31013856,0.02505739,0.21092816,1.19914766,6.69218741,0.08480832,0.61886415
-1.95397699,7.35031643,0.02560809,0.20772937,1.21731349,6.73132896,0.08434681,0.62299489
-1.94797399,7.38921359,0.02608250,0.20403770,1.23146053,6.77159565,0.08354385,0.62541370
-1.94197099,7.42718442,0.02647372,0.19990604,1.24139585,6.81340501,0.08241111,0.62605760
-1.93596798,7.46466960,0.02677711,0.19539893,1.24701166,6.85720797,0.08096768,0.62490366
-1.92996498,7.50219545,0.02699049,0.19059129,1.24828874,6.90348784,0.07923961,0.62196938
-1.92396198,7.54036529,0.02711428,0.18556675,1.24529688,6.95275307,0.07725929,0.61731150
-1.91795898,7.57984203,0.02715157,0.18041563,1.23819235,7.00552292,0.07506447,0.61102367
-1.91195598,7.62132223,0.02710807,0.17523253,1.22721258,7.06230586,0.07269713,0.60323279
-1.90595298,7.66550182,0.02699206,0.17011379,1.21266825,7.12357103,0.07020215,0.59409440
-1.89994997,7.71303468,0.02681420,0.16515468,1.19493295,7.18971354,0.06762586,0.58378723
-1.89394697,7.76448571,0.02658720,0.16044660,1.17443104,7.26101489,0.06501455,0.57250712
-1.88794397,7.82028047,0.02632558,0.15607438,1.15162399,7.33760043,0.06241295,0.56046069
-1.88194097,7.88065396,0.02604517,0.15211363,1.12699590,7.41939621,0.05986282,0.54785874
-1.87593797,7.94560157,0.02576269,0.14862837,1.10103851,7.50608774,0.05740166,0.53490991
-1.86993497,8.01483517,0.02549518,0.14566900,1.07423653,7.59708366,0.05506157,0.52181459
-1.86393197,8.08774747,0.02525950,0.14327068,1.04705365,7.69148711,0.05286841,0.50875941
-1.85792896,8.16338765,0.02507170,0.14145214,1.01991976,7.78807766,0.05084113,0.49591236
-1.85192596,8.24045069,0.02494650,0.14021504,0.99321988,7.88530602,0.04899149,0.48341879
-1.84592296,8.31728235,0.02489670,0.13954392,0.96728512,7.98130358,0.04732399,0.47139832
-1.83991996,8.39190113,0.02493271,0.13940664,0.94238592,8.07390789,0.04583609,0.45994272
-1.83391696,8.46203758,0.02506207,0.13975544,0.91872782,8.16070434,0.04451877,0.44911476
-1.82791396,8.52519020,0.02528910,0.14052851,0.89644982,8.23908366,0.04335723,0.43894817
-1.82191096,8.57869678,0.02561464,0.14165206,0.87562516,8.30631359,0.04233183,0.42944844
-1.81590795,8.61981841,0.02603585,0.14304281,0.85626470,8.35962245,0.04141919,0.42059459
-1.80990495,8.64583313,0.02654621,0.14461076,0.83832234,8.39629137,0.04059335,0.41234172
-1.80390195,8.65413528,0.02713555,0.14626231,0.82170244,8.41375139,0.03982694,0.40462434
-1.79789895,8.64233620,0.02779031,0.14790341,0.80626881,8.40968107,0.03909247,0.39736017
-1.79189595,8.60836173,0.02849383,0.14944271,0.79185483,8.38210031,0.03836336,0.39045450
-1.78589295,8.55054195,0.02922686,0.15079469,0.77827437,8.32945579,0.03761500,0.38380484
-1.77988994,8.46768910,0.02996807,0.15188252,0.76533292,8.25069399,0.03682564,0.37730570
-1.77388694,8.35915979,0.03069472,0.15264051,0.75283872,8.14531825,0.03597708,0.37085347
-1.76788394,8.22489873,0.03138339,0.15301627,0.74061322,8.01342699,0.03505513,0.36435116
-1.76188094,8.06546192,0.03201074,0.15297229,0.72850073,7.85573129,0.03405002,0.35771284
-1.75587794,7.88201816,0.03255433,0.15248694,0.71637670,7.67355087,0.03295641,0.35086777
-1.74987494,7.67632910,0.03299332,0.15155493,0.70415457,7.46878872,0.03177340,0.34376396
-1.74387194,7.45070861,0.03330928,0.15018711,0.69179079,7.24388554,0.03050426,0.33637111
-1.73786893,7.20796365,0.03348682,0.14840978,0.67928794,7.00175605,0.02915602,0.32868287
-1.73186593,6.95131925,0.03351415,0.14626333,0.66669592,6.74571026,0.02773905,0.32071827
-1.72586293,6.68433094,0.03338357,0.14380049,0.65411111,6.47936290,0.02626642,0.31252229
-1.71985993,6.41078850,0.03309174,0.14108415,0.64167357,6.20653524,0.02475328,0.30416557
-1.71385693,6.13461484,0.03263986,0.13818489,0.62956256,5.93115303,0.02321627,0.29574325
-1.70785393,5.85976407,0.03203370,0.13517828,0.61799035,5.65714473,0.02167277,0.28737289
-1.70185093,5.59012231,0.03128340,0.13214211,0.60719476,5.38834360,0.02014041,0.27919162
-1.69584792,5.32941464,0.03040322,0.12915372,0.59743058,5.12839704,0.01863641,0.27135254
-1.68984492,5.08112098,0.02941107,0.12628730,0.58896031,4.88068579,0.01717718,0.26402050
-1.68384192,4.84840303,0.02832797,0.12361155,0.58204442,4.64825508,0.01577783,0.25736733
-1.67783892,4.63404380,0.02717738,0.12118761,0.57693161,4.43375916,0.01445189,0.25156673
-1.67183592,4.44040074,0.02598449,0.11906735,0.57384936,4.23941977,0.01321106,0.24678892
-1.66583292,4.26937247,0.02477545,0.11729203,0.57299497,4.06699868,0.01206505,0.24319526
-1.65982991,4.12237916,0.02357654,0.11589148,0.57452762,3.91778385,0.01102153,0.24093294
-1.65382691,4.00035550,0.02241349,0.11488368,0.57856144,3.79258811,0.01008609,0.24012998
-1.64782391,3.90375549,0.02131064,0.11427472,0.58515991,3.69175917,0.00926234,0.24089064
-1.64182091,3.83256747,0.02029034,0.11405924,0.59433185,3.61519945,0.00855202,0.24329142
-1.63581791,3.78633816,0.01937230,0.11422114,0.60602878,3.56239404,0.00795520,0.24737778
-1.62981491,3.76420407,0.01857311,0.11473460,0.62014408,3.53244522,0.00747049,0.25316163
-1.62381191,3.76492901,0.01790584,0.11556535,0.63651366,3.52411203,0.00709527,0.26061983
-1.61780890,3.78694626,0.01737974,0.11667208,0.65491825,3.53585341,0.00682604,0.26969361
-1.61180590,3.82840428,0.01700007,0.11800788,0.67508714,3.56587380,0.00665868,0.28028905
-1.60580290,3.88721491,0.01676804,0.11952186,0.69670339,3.61217015,0.00658883,0.29227858
-1.59979990,3.96110322,0.01668085,0.12116058,0.71941022,3.67257941,0.00661218,0.30550356
-1.59379690,4.04765820,0.01673189,0.12286951,0.74281849,3.74482598,0.00672489,0.31977778
-1.58779390,4.14438360,0.01691094,0.12459439,0.76651516,3.82656845,0.00692390,0.33489193
-1.58179090,4.24874839,0.01720459,0.12628237,0.79007235,3.91544515,0.00720731,0.35061876
-1.57578789,4.35823599,0.01759661,0.12788312,0.81305702,4.00911809,0.00757467,0.36671897
-1.56978489,4.47039185,0.01806850,0.12934971,0.83504083,4.10531477,0.00802731,0.38294755
-1.56378189,4.58286848,0.01860000,0.13063933,0.85561006,4.20186734,0.00856863,0.39906028
-1.55777889,4.69346712,0.01916974,0.13171391,0.87437530,4.29674858,0.00920423,0.41482042
-1.55177589,4.80017534,0.01975580,0.13254059,0.89098065,4.38810407,0.00994211,0.43000510
-1.54577289,4.90119956,0.02033641,0.13309202,0.90511217,4.47427973,0.01079268,0.44441132
-1.53976988,4.99499164,0.02089050,0.13334655,0.91650531,4.55384438,0.01176875,0.45786131
-1.53376688,5.08026890,0.02139833,0.13328838,0.92495119,4.62560631,0.01288536,0.47020704
-1.52776388,5.15602668,0.02184203,0.13290750,0.93030129,4.68862374,0.01415952,0.48133365
-1.52176088,5.22154324,0.02220606,0.13219963,0.93247066,4.74220848,0.01560980,0.49116175
-1.51575788,5.27637667,0.02247763,0.13116603,0.93143934,4.78592289,0.01725590,0.49964855
-1.50975488,5.32035392,0.02264698,0.12981322,0.92725202,4.81957010,0.01911799,0.50678756
-1.50375188,5.35355256,0.02270762,0.12815267,0.92001593,4.84317790,0.02121607,0.51260720
-1.49774887,5.37627585,0.02265636,0.12620042,0.90989706,4.85697704,0.02356916,0.51716816
-1.49174587,5.38902235,0.02249336,0.12397657,0.89711484,4.86137473,0.02619455,0.52055984
-1.48574287,5.39245146,0.02222194,0.12150489,0.88193550,4.85692464,0.02910698,0.52289593
-1.47973987,5.38734628,0.02184835,0.11881223,0.86466442,4.84429461,0.03231787,0.52430940
-1.47373687,5.37457575,0.02138149,0.11592802,0.84563774,4.82423356,0.03583462,0.52494721
-1.46773387,5.35505744,0.02083246,0.11288378,0.82521355,4.79753905,0.03965998,0.52496494
-1.46173087,5.32972290,0.02021411,0.10971259,0.80376307,4.76502684,0.04379167,0.52452156
-1.45572786,5.29948685,0.01954057,0.10644867,0.78166200,4.72750371,0.04822204,0.52377467
-1.44972486,5.26522133,0.01882673,0.10312694,0.75928258,4.68574446,0.05293799,0.52287629
-1.44372186,5.22773575,0.01808772,0.09978271,0.73698621,4.64047403,0.05792117,0.52196943
-1.43771886,5.18776329,0.01733846,0.09645137,0.71511724,4.59235482,0.06314826,0.52118548
-1.43171586,5.14595356,0.01659321,0.09316818,0.69399765,4.54197960,0.06859155,0.52064244
-1.42571286,5.10287123,0.01586523,0.08996813,0.67392295,4.48986949,0.07421969,0.52044403
-1.41970985,5.05900005,0.01516643,0.08688577,0.65515903,4.43647660,0.07999858,0.52067945
-1.41370685,5.01475093,0.01450719,0.08395517,0.63794009,4.38219040,0.08589233,0.52142386
-1.40770385,4.97047320,0.01389620,0.08120986,0.62246729,4.32734678,0.09186432,0.52273925
-1.40170085,4.92646728,0.01334036,0.07868273,0.60890814,4.27223878,0.09787825,0.52467555
-1.39569785,4.88299771,0.01284479,0.07640595,0.59739633,4.21712756,0.10389907,0.52727189
-1.38969485,4.84030488,0.01241290,0.07441090,0.58803184,4.16225272,0.10989387,0.53055766
-1.38369185,4.79861444,0.01204647,0.07272790,0.58088125,4.10784074,0.11583249,0.53455340
-1.37768884,4.75814340,0.01174581,0.07138612,0.57597803,4.05411086,0.12168805,0.53927127
-1.37168584,4.71910217,0.01150991,0.07041317,0.57332276,4.00127772,0.12743713,0.54471508
-1.36568284,4.68169249,0.01133665,0.06983486,0.57288335,3.94955044,0.13305975,0.55087986
-1.35967984,4.64610107,0.01122296,0.06967476,0.57459514,3.89912830,0.13853915,0.55775100
-1.35367684,4.61248953,0.01116503,0.06995376,0.57836110,3.85019316,0.14386132,0.56530306
-1.34767384,4.58098150,0.01115844,0.07068967,0.58405216,3.80289930,0.14901433,0.57349836
-1.34167084,4.55164776,0.01119837,0.07189667,0.59150788,3.75736152,0.15398765,0.58228549
-1.33566783,4.52449080,0.01127970,0.07358492,0.60053754,3.71364253,0.15877127,0.59159796
-1.32966483,4.49943023,0.01139713,0.07576006,0.61092197,3.67174063,0.16335498,0.60135313
-1.32366183,4.47629025,0.01154530,0.07842282,0.62241602,3.63157896,0.16772758,0.61145165
-1.31765883,4.45479062,0.01171884,0.08156867,0.63475201,3.59299741,0.17187632,0.62177744
-1.31165583,4.43454208,0.01191247,0.08518748,0.64764401,3.55574791,0.17578645,0.63219837
-1.30565283,4.41504714,0.01212103,0.08926330,0.66079302,3.51949418,0.17944102,0.64256778
-1.29964982,4.39570650,0.01233954,0.09377415,0.67389301,3.48381601,0.18282084,0.65272663
-1.29364682,4.37583140,0.01256322,0.09869193,0.68663749,3.44821849,0.18590471,0.66250641
-1.28764382,4.35466132,0.01278755,0.10398231,0.69872669,3.41214581,0.18866983,0.67173261
-1.28164082,4.33138649,0.01300825,0.10960479,0.70987470,3.37499922,0.19109233,0.68022859
-1.27563782,4.30517400,0.01322137,0.11551274,0.71981671,3.33615828,0.19314798,0.68781977
-1.26963482,4.27519638,0.01342325,0.12165355,0.72831565,3.29500431,0.19481293,0.69433776
-1.26363182,4.24066099,0.01361058,0.12796887,0.73516818,3.25094489,0.19606444,0.69962441
-1.25762881,4.20083883,0.01378038,0.13439491,0.74020962,3.20343812,0.19688164,0.70353555
-1.25162581,4.15509115,0.01393008,0.14086285,0.74331768,3.15201524,0.19724614,0.70594413
-1.24562281,4.10289272,0.01405745,0.14729943,0.74441473,3.09630049,0.19714256,0.70674292
-1.23961981,4.04385034,0.01416072,0.15362758,0.74346850,3.03602717,0.19655892,0.70584634
-1.23361681,3.97771613,0.01423850,0.15976731,0.74049134,2.97104905,0.19548691,0.70319179
-1.22761381,3.90439488,0.01428986,0.16563668,0.73553786,2.90134676,0.19392201,0.69874012
-1.22161081,3.82394545,0.01431434,0.17115300,0.72870130,2.82702876,0.19186352,0.69247560
-1.21560780,3.73657655,0.01431195,0.17623417,0.72010866,2.74832721,0.18931451,0.68440534
-1.20960480,3.64263727,0.01428324,0.18080021,0.70991500,2.66558901,0.18628170,0.67455823
-1.20360180,3.54260329,0.01422924,0.18477481,0.69829704,2.57926271,0.18277533,0.66298368
-1.19759880,3.43705977,0.01415159,0.18808713,0.68544653,2.48988216,0.17880913,0.64975008
-1.19159580,3.32668185,0.01405244,0.19067350,0.67156355,2.39804778,0.17440014,0.63494326
-1.18559280,3.21221399,0.01393451,0.19247914,0.65685016,2.30440662,0.16956881,0.61866483
-1.17958979,3.09444912,0.01380109,0.19345982,0.64150462,2.20963209,0.16433893,0.60103069
-1.17358679,2.97420852,0.01365595,0.19358338,0.62571633,2.11440439,0.15873777,0.58216946
-1.16758379,2.85232318,0.01350335,0.19283090,0.60966178,2.01939247,0.15279610,0.56222105
-1.16158079,2.72961728,0.01334794,0.19119778,0.59350156,1.92523811,0.14654832,0.54133523
-1.15557779,2.60689400,0.01319464,0.18869432,0.57737841,1.83254263,0.14003246,0.51967019
-1.14957479,2.48492401,0.01304858,0.18534603,0.56141649,1.74185658,0.13329013,0.49739106
-1.14357179,2.36443662,0.01291491,0.18119350,0.54572156,1.65367246,0.12636640,0.47466834
-1.13756878,2.24611339,0.01279868,0.17629185,0.53038225,1.56842042,0.11930950,0.45167618
-1.13156578,2.13058402,0.01270467,0.17070989,0.51547198,1.48646670,0.11217040,0.42859061
-1.12556278,2.01842437,0.01263728,0.16452882,0.50105171,1.40811472,0.10500228,0.40558761
-1.11955978,1.91015610,0.01260031,0.15784066,0.48717297,1.33360813,0.09785983,0.38284109
-1.11355678,1.80624769,0.01259690,0.15074649,0.47388136,1.26313566,0.09079843,0.36052092
-1.10755378,1.70711670,0.01262943,0.14335442,0.46121999,1.19683727,0.08387330,0.33879086
-1.10155078,1.61313274,0.01269943,0.13577754,0.44923297,1.13481110,0.07713853,0.31780675
-1.09554777,1.52462112,0.01280760,0.12813179,0.43796858,1.07712093,0.07064623,0.29771478
-1.08954477,1.44186690,0.01295382,0.12053389,0.42748210,1.02380373,0.06444555,0.27865005
-1.08354177,1.36511914,0.01313721,0.11309938,0.41783810,0.97487700,0.05858196,0.26073543
-1.07753877,1.29459524,0.01335631,0.10594076,0.40911211,0.93034556,0.05309656,0.24408075
-1.07153577,1.23048516,0.01360914,0.09916592,0.40139158,0.89020770,0.04802550,0.22878238
-1.06553277,1.17295541,0.01389346,0.09287669,0.39477612,0.85446034,0.04339968,0.21492315
-1.05952976,1.12215256,0.01420692,0.08716769,0.38937688,0.82310308,0.03924453,0.20257258
-1.05352676,1.07820622,0.01454729,0.08212534,0.38531522,0.79614118,0.03558000,0.19178751
-1.04752376,1.04123137,0.01491262,0.07782717,0.38272062,0.77358722,0.03242073,0.18261282
-1.04152076,1.01132981,0.01530144,0.07434127,0.38172788,0.75546150,0.02977632,0.17508250
-1.03551776,0.98859078,0.01571289,0.07172595,0.38247381,0.74179128,0.02765181,0.16922076
-1.02951476,0.97309065,0.01614682,0.07002949,0.38509343,0.73260883,0.02604813,0.16504320
-1.02351176,0.96489188,0.01660384,0.06929014,0.38971599,0.72794859,0.02496276,0.16255813
-1.01750875,0.96404114,0.01708532,0.06953603,0.39646085,0.72784350,0.02439028,0.16176780
-1.01150575,0.97056697,0.01759335,0.07078535,0.40543357,0.73232083,0.02432307,0.16266963
-1.00550275,0.98447713,0.01813068,0.07304642,0.41672229,0.74139778,0.02475186,0.16525747
-0.99949975,1.00575586,0.01870053,0.07631790,0.43039476,0.75507715,0.02566632,0.16952274
-0.99349675,1.03436149,0.01930651,0.08058897,0.44649606,0.77334338,0.02705559,0.17545564
-0.98749375,1.07022441,0.01995238,0.08583959,0.46504728,0.79615925,0.02890862,0.18304624
-0.98149075,1.11324592,0.02064196,0.09204074,0.48604520,0.82346345,0.03121457,0.19228553
-0.97548774,1.16329776,0.02137890,0.09915468,0.50946298,0.85516926,0.03396297,0.20316641
-0.96948474,1.22022272,0.02216652,0.10713526,0.53525191,0.89116428,0.03714385,0.21568445
-0.96348174,1.28383584,0.02300773,0.11592822,0.56334406,0.93131136,0.04074765,0.22983854
-0.95747874,1.35392639,0.02390490,0.12547154,0.59365566,0.97545038,0.04476507,0.24563110
-0.95147574,1.43026002,0.02485972,0.13569580,0.62609085,1.02340094,0.04918673,0.26306799
-0.94547274,1.51258077,0.02587322,0.14652457,0.66054575,1.07496530,0.05400274,0.28215776
-0.93946973,1.60061257,0.02694566,0.15787488,0.69691220,1.12993141,0.05920206,0.30291040
-0.93346673,1.69405956,0.02807653,0.16965766,0.73508100,1.18807561,0.06477182,0.32533530
-0.92746373,1.79260491,0.02926446,0.18177826,0.77494434,1.24916441,0.07069645,0.34943844
-0.92146073,1.89590786,0.03050722,0.19413710,0.81639695,1.31295508,0.07695678,0.37521889
-0.91545773,2.00359856,0.03180164,0.20663028,0.85933601,1.37919489,0.08352907,0.40266451
-0.90945473,2.11527096,0.03314352,0.21915037,0.90365944,1.44761852,0.09038408,0.43174712
-0.90345173,2.23047379,0.03452755,0.23158728,0.94926284,1.51794392,0.09748611,0.46241728
-0.89744872,2.34870012,0.03594716,0.24382928,0.99603502,1.58986668,0.10479225,0.49459894
