energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Na_s_up,Se_s_up,Se_p_up
-0.00900450,2.34418803,1.22487786,0.36592238,0.00068505,0.97026434,0.32623923,0.04604554,0.57403397
-0.00300150,2.33812331,1.22470283,0.36528527,0.00075570,0.95731149,0.32811867,0.04518726,0.58141449
0.00300150,2.32231449,1.21825573,0.36314471,0.00084316,0.94012325,0.32817218,0.04424178,0.58740035
0.00900450,2.29711846,1.20574374,0.35955509,0.00095097,0.91894468,0.32635618,0.04322177,0.59200165
0.01500750,2.26311155,1.18751544,0.35460946,0.00108308,0.89409479,0.32267746,0.04214341,0.59526750
0.02101051,2.22108090,1.16405465,0.34843805,0.00124382,0.86596192,0.31719308,0.04102621,0.59728587
0.02701351,2.17200792,1.13596936,0.34120538,0.00143787,0.83499679,0.31000833,0.03989266,0.59818167
0.03301651,2.11704408,1.10397604,0.33310588,0.00167015,0.80170335,0.30127290,0.03876772,0.59811305
0.03901951,2.05747953,1.06887981,0.32435831,0.00194576,0.76662748,0.29117548,0.03767814,0.59726591
0.04502251,1.99470587,1.03155114,0.31519904,0.00226984,0.73034411,0.27993689,0.03665163,0.59584690
0.05102551,1.93017405,0.99289993,0.30587450,0.00264742,0.69344290,0.26780226,0.03571598,0.59407496
0.05702851,1.86534924,0.95384792,0.29663307,0.00308323,0.65651323,0.25503240,0.03489805,0.59217196
0.06303152,1.80166419,0.91530044,0.28771673,0.00358149,0.62012882,0.24189497,0.03422273,0.59035271
0.06903452,1.74047309,0.87811859,0.27935275,0.00414569,0.58483265,0.22865550,0.03371192,0.58881484
0.07503752,1.68300760,0.84309280,0.27174577,0.00477838,0.55112275,0.21556902,0.03338360,0.58772903
0.08104052,1.63033689,0.81091890,0.26507066,0.00548086,0.51943920,0.20287217,0.03325090,0.58723012
0.08704352,1.58333331,0.78217739,0.25946634,0.00625302,0.49015312,0.19077646,0.03332139,0.58740952
0.09304652,1.54264497,0.75731674,0.25503085,0.00709308,0.46355776,0.17946260,0.03359651,0.58830931
0.09904952,1.50867635,0.73664132,0.25181791,0.00799739,0.43986214,0.16907628,0.03407124,0.58991842
0.10505253,1.48157767,0.72030429,0.24983501,0.00896035,0.41918738,0.15972526,0.03473391,0.59217110
0.11105553,1.46124352,0.70830565,0.24904329,0.00997425,0.40156597,0.15147809,0.03556637,0.59494778
0.11705853,1.44732049,0.70049554,0.24935898,0.01102931,0.38694372,0.14436409,0.03654431,0.59807832
0.12306153,1.43922383,0.69658249,0.25065653,0.01211372,0.37518451,0.13837482,0.03763788,0.60134763
0.12906453,1.43616201,0.69614645,0.25277327,0.01321378,0.36607755,0.13346671,0.03881245,0.60450329
0.13506753,1.43716856,0.69865583,0.25551533,0.01431415,0.35934675,0.12956473,0.04002971,0.60726499
0.14107054,1.44113961,0.70348805,0.25866474,0.01539812,0.35466207,0.12656700,0.04124873,0.60933522
0.14707354,1.44687569,0.70995289,0.26198725,0.01644804,0.35165214,0.12434996,0.04242734,0.61041092
0.15307654,1.45312633,0.71731748,0.26524073,0.01744577,0.34991786,0.12277401,0.04352339,0.61019538
0.15907954,1.45863529,0.72483230,0.26818373,0.01837321,0.34904644,0.12168940,0.04449618,0.60841004
0.16508254,1.46218521,0.73175706,0.27058388,0.01921278,0.34862533,0.12094203,0.04530773,0.60480551
0.17108554,1.46263943,0.73738555,0.27222581,0.01994804,0.34825560,0.12037905,0.04592401,0.59917156
0.17708854,1.45897996,0.74106867,0.27291828,0.02056425,0.34756431,0.11985413,0.04631602,0.59134535
0.18309155,1.45033980,0.74223461,0.27250031,0.02104880,0.34621539,0.11923206,0.04646069,0.58121791
0.18909455,1.43602884,0.74040575,0.27084605,0.02139177,0.34391879,0.11839273,0.04634151,0.56873843
0.19509755,1.41555231,0.73521157,0.26786817,0.02158625,0.34043754,0.11723428,0.04594901,0.55391621
0.20110055,1.38862158,0.72639732,0.26351981,0.02162866,0.33559268,0.11567538,0.04528086,0.53682046
0.20710355,1.35515690,0.71382808,0.25779501,0.02151895,0.32926573,0.11365667,0.04434184,0.51757778
0.21310655,1.31528253,0.69748854,0.25072758,0.02126067,0.32139906,0.11114125,0.04314343,0.49636765
0.21910955,1.26931482,0.67747836,0.24238869,0.02086099,0.31199395,0.10811435,0.04170329,0.47341619
0.22511256,1.21774390,0.65400375,0.23288314,0.02033054,0.30110671,0.10458226,0.04004448,0.44898851
0.23111556,1.16121029,0.62736564,0.22234477,0.01968325,0.28884315,0.10057055,0.03819453,0.42337996
0.23711856,1.10047758,0.59794522,0.21093095,0.01893609,0.27535157,0.09612173,0.03618440,0.39690689
0.24312156,1.03640257,0.56618749,0.19881678,0.01810872,0.26081483,0.09129252,0.03404742,0.36989713
0.24912456,0.96990433,0.53258371,0.18618896,0.01722321,0.24544180,0.08615085,0.03181814,0.34268070
0.25512756,0.90193349,0.49765348,0.17323976,0.01630367,0.22945856,0.08077274,0.02953127,0.31558117
0.26113057,0.83344303,0.46192722,0.16016137,0.01537597,0.21309978,0.07523914,0.02722067,0.28890784
0.26713357,0.76536184,0.42592983,0.14714073,0.01446748,0.19660065,0.06963300,0.02491843,0.26294921
0.27313657,0.69857162,0.39016596,0.13435508,0.01360685,0.18018952,0.06403655,0.02265413,0.23796764
0.27913957,0.63388814,0.35510754,0.12196838,0.01282394,0.16408165,0.05852889,0.02045423,0.21419564
0.28514257,0.57204698,0.32118370,0.11012857,0.01214971,0.14847407,0.05318408,0.01834161,0.19183349
0.29114557,0.51369395,0.28877337,0.09896584,0.01161628,0.13354179,0.04806957,0.01633529,0.17104840
0.29714857,0.45938013,0.25820058,0.08859177,0.01125695,0.11943522,0.04324519,0.01445033,0.15197490
0.30315158,0.40956111,0.22973225,0.07909922,0.01110637,0.10627885,0.03876245,0.01269787,0.13471641
0.30915458,0.36459984,0.20357838,0.07056301,0.01120058,0.09417109,0.03466441,0.01108524,0.11934776
0.31515758,0.32477255,0.17989419,0.06304118,0.01157711,0.08318508,0.03098575,0.00961629,0.10591827
0.32116058,0.29027677,0.15878386,0.05657657,0.01227501,0.07337027,0.02775320,0.00829171,0.09445541
0.32716358,0.26124076,0.14030553,0.05119869,0.01333469,0.06475460,0.02498620,0.00710942,0.08496839
0.33316658,0.23773346,0.12447696,0.04692570,0.01479769,0.05734711,0.02269764,0.00606508,0.07745186
0.33916958,0.21977421,0.11128155,0.04376623,0.01670621,0.05114072,0.02089468,0.00515246,0.07188908
0.34517259,0.20734148,0.10067427,0.04172104,0.01910246,0.04611493,0.01957960,0.00436395,0.06825466
0.35117559,0.20038014,0.09258720,0.04078432,0.02202771,0.04223849,0.01875049,0.00369093,0.06651661
0.35717859,0.19880683,0.08693436,0.04094462,0.02552115,0.03947167,0.01840191,0.00312420,0.06663760
0.36318159,0.20251312,0.08361577,0.04218524,0.02961846,0.03776822,0.01852539,0.00265426,0.06857533
0.36918459,0.21136646,0.08252047,0.04448426,0.03435014,0.03707685,0.01910974,0.00227167,0.07228220
0.37518759,0.22520901,0.08352861,0.04781407,0.03973975,0.03734231,0.02014124,0.00196719,0.07770415
0.38119060,0.24385453,0.08651260,0.05214049,0.04580188,0.03850600,0.02160370,0.00173204,0.08477883
0.38719360,0.26708388,0.09133753,0.05742169,0.05254021,0.04050624,0.02347837,0.00155799,0.09343339
0.39319660,0.29463952,0.09786088,0.06360683,0.05994552,0.04327820,0.02574392,0.00143748,0.10358191
0.39919960,0.32621974,0.10593193,0.07063469,0.06799391,0.04675373,0.02837627,0.00136368,0.11512276
0.40520260,0.36147322,0.11539097,0.07843244,0.07664522,0.05086099,0.03134860,0.00133052,0.12793620
0.41120560,0.39999471,0.12606869,0.08691456,0.08584192,0.05552421,0.03463147,0.00133272,0.14188234
0.41720860,0.44132236,0.13778590,0.09598222,0.09550836,0.06066351,0.03819310,0.00136581,0.15679982
0.42321161,0.48493749,0.15035383,0.10552316,0.10555075,0.06619511,0.04199989,0.00142616,0.17250523
0.42921461,0.53026709,0.16357532,0.11541213,0.11585766,0.07203173,0.04601726,0.00151098,0.18879374
0.43521761,0.57668960,0.17724679,0.12551207,0.12630134,0.07808348,0.05021073,0.00161836,0.20544069
0.44122061,0.62354404,0.19116139,0.13567599,0.13673977,0.08425923,0.05454740,0.00174732,0.22220455
0.44722361,0.67014244,0.20511301,0.14574961,0.14701934,0.09046836,0.05899759,0.00189787,0.23883100
0.45322661,0.71578550,0.21890135,0.15557456,0.15697833,0.09662301,0.06353689,0.00207109,0.25505817
0.45922961,0.75978087,0.23233774,0.16499231,0.16645088,0.10264063,0.06814825,0.00226922,0.27062287
0.46523262,0.80146357,0.24525161,0.17384844,0.17527143,0.10844694,0.07282423,0.00249574,0.28526758
0.47123562,0.84021770,0.25749727,0.18199723,0.18327946,0.11397893,0.07756932,0.00275551,0.29874792
0.47723862,0.87549838,0.26896071,0.18930632,0.19032430,0.11918796,0.08240197,0.00305481,0.31084036
0.48324162,0.90685313,0.27956608,0.19566127,0.19626990,0.12404271,0.08735646,0.00340147,0.32134967
0.48924462,0.93394136,0.28928147,0.20096970,0.20099923,0.12853189,0.09248437,0.00380491,0.33011589
0.49524762,0.95655113,0.29812358,0.20516498,0.20441820,0.13266637,0.09785542,0.00427613,0.33702042
0.50125063,0.97461195,0.30616098,0.20820906,0.20645888,0.13648085,0.10355766,0.00482775,0.34199083
0.50725363,0.98820308,0.31351566,0.21009439,0.20708194,0.14003458,0.10969691,0.00547389,0.34500422
0.51325663,0.99755626,0.32036254,0.21084482,0.20627799,0.14341133,0.11639522,0.00623002,0.34608884
0.51925963,1.00305286,0.32692685,0.21051530,0.20406810,0.14671836,0.12378840,0.00711274,0.34532389
0.52526263,1.00521486,0.33347919,0.20919051,0.20050307,0.15008426,0.13202263,0.00813952,0.34283733
0.53126563,1.00469010,0.34032848,0.20698222,0.19566185,0.15365593,0.14125007,0.00932826,0.33880193
0.53726863,1.00223187,0.34781261,0.20402570,0.18964894,0.15759438,0.15162359,0.01069683,0.33342945
0.54327164,0.99867373,0.35628732,0.20047520,0.18259097,0.16206980,0.16329078,0.01226255,0.32696346
0.54927464,0.99490034,0.36611342,0.19649863,0.17463273,0.16725573,0.17638741,0.01404153,0.31967075
0.55527764,0.99181546,0.37764286,0.19227182,0.16593264,0.17332273,0.19103043,0.01604805,0.31183202
0.56128064,0.99030830,0.39120416,0.18797243,0.15665802,0.18043164,0.20731105,0.01829378,0.30373201
0.56728364,0.99121980,0.40708777,0.18377387,0.14698034,0.18872678,0.22528785,0.02078713,0.29564955
0.57328664,0.99531008,0.42553183,0.17983948,0.13707052,0.19832927,0.24498057,0.02353254,0.28784803
0.57928964,1.00322859,0.44670925,0.17631720,0.12709474,0.20933082,0.26636463,0.02652982,0.28056660
0.58529265,1.01548827,0.47071641,0.17333492,0.11721056,0.22178834,0.28936688,0.02977361,0.27401246
0.59129565,1.03244483,0.49756427,0.17099676,0.10756382,0.23571950,0.31386283,0.03325298,0.26835468
0.59729865,1.05428221,0.52717235,0.16938036,0.09828612,0.25109963,0.33967547,0.03695114,0.26371957
0.60330165,1.08100490,0.55936596,0.16853539,0.08949307,0.26786005,0.36657618,0.04084538,0.26018803
0.60930465,1.11243750,0.59387700,0.16848312,0.08128332,0.28588814,0.39428747,0.04490723,0.25779464
0.61530765,1.14823162,0.63034845,0.16921726,0.07373824,0.30502906,0.42248787,0.04910280,0.25652886
0.62131066,1.18787992,0.66834254,0.17070582,0.06692222,0.32508924,0.45081882,0.05339342,0.25633782
0.62731366,1.23073659,0.70735239,0.17289403,0.06088349,0.34584155,0.47889334,0.05773648,0.25713087
0.63331666,1.27604350,0.74681677,0.17570797,0.05565543,0.36703191,0.50630627,0.06208646,0.25878547
0.63931966,1.32296064,0.78613728,0.17905890,0.05125799,0.38838722,0.53264574,0.06639617,0.26115409
0.64532266,1.37059965,0.82469756,0.18284795,0.04769945,0.40962418,0.55750544,0.07061808,0.26407188
0.65132566,1.41805865,0.86188333,0.18697089,0.04497803,0.43045861,0.58049711,0.07470580,0.26736463
0.65732866,1.46445683,0.89710266,0.19132289,0.04308350,0.45061496,0.60126282,0.07861544,0.27085670
0.66333167,1.50896698,0.92980537,0.19580289,0.04199855,0.46983536,0.61948647,0.08230706,0.27437850
0.66933467,1.55084451,0.95950070,0.20031739,0.04169996,0.48788796,0.63490394,0.08574582,0.27777323
0.67533767,1.58945149,0.98577243,0.20478356,0.04215935,0.50457388,0.64731139,0.08890309,0.28090248
0.68134067,1.62427448,1.00829055,0.20913137,0.04334369,0.51973272,0.65657142,0.09175713,0.28365063
0.68734367,1.65493544,1.02681917,0.21330489,0.04521548,0.53324601,0.66261664,0.09429364,0.28592767
0.69334667,1.68119521,1.04122012,0.21726250,0.04773262,0.54503865,0.66545051,0.09650576,0.28767061
0.69934967,1.70294963,1.05145216,0.22097612,0.05084803,0.55507816,0.66514547,0.09839389,0.28884319
0.70535268,1.72021856,1.05756599,0.22442964,0.05450922,0.56337182,0.66183831,0.09996505,0.28943429
0.71135568,1.73312887,1.05969533,0.22761654,0.05865774,0.56996187,0.65572317,0.10123196,0.28945495
0.71735868,1.74189226,1.05804471,0.23053695,0.06322863,0.57491919,0.64704230,0.10221182,0.28893440
0.72336168,1.74677976,1.05287470,0.23319443,0.06815017,0.57833562,0.63607536,0.10292495,0.28791530
0.72936468,1.74809425,1.04448555,0.23559261,0.07334368,0.58031572,0.62312745,0.10339323,0.28644857
0.73536768,1.74614303,1.03320015,0.23773194,0.07872379,0.58096817,0.60851681,0.10363858,0.28458806
0.74137069,1.74121206,1.01934730,0.23960689,0.08419899,0.58039771,0.59256252,0.10368143,0.28238556
0.74737369,1.73354357,1.00324642,0.24120367,0.08967266,0.57869779,0.57557300,0.10353946,0.27988626
0.75337669,1.72331836,0.98519424,0.24249878,0.09504449,0.57594461,0.55783575,0.10322648,0.27712508
0.75937969,1.71064394,0.96545443,0.24345833,0.10021229,0.57219292,0.53960885,0.10275167,0.27412402
0.76538269,1.69554912,0.94425048,0.24403840,0.10507419,0.56747363,0.52111446,0.10211918,0.27089062
0.77138569,1.67798530,0.92176217,0.24418628,0.10953109,0.56179367,0.50253470,0.10132811,0.26741773
0.77738869,1.65783426,0.89812550,0.24384257,0.11348931,0.55513773,0.48400986,0.10037282,0.26368439
0.78339170,1.63492178,0.87343606,0.24294403,0.11686333,0.54747205,0.46563895,0.09924374,0.25965782
0.78939470,1.60903618,0.84775526,0.24142702,0.11957838,0.53874976,0.44748234,0.09792832,0.25529643
0.79539770,1.57995039,0.82111881,0.23923131,0.12157293,0.52891747,0.42956628,0.09641233,0.25055346
0.80140070,1.54744602,0.79354689,0.23630398,0.12280086,0.51792265,0.41188889,0.09468132,0.24538110
0.80740370,1.51133807,0.76505505,0.23260323,0.12323314,0.50572134,0.39442710,0.09272208,0.23973485
0.81340670,1.47149831,0.73566515,0.22810190,0.12285905,0.49228562,0.37714414,0.09052418,0.23357772
0.81940970,1.42787631,0.70541565,0.22279036,0.12168685,0.47761041,0.35999711,0.08808125,0.22688415
0.82541271,1.38051649,0.67437038,0.21667876,0.11974371,0.46171912,0.34294418,0.08539220,0.21964330
0.83141571,1.32957045,0.64262554,0.20979840,0.11707517,0.44466794,0.32595096,0.08246212,0.21186162
0.83741871,1.27530389,0.61031438,0.20220217,0.11374385,0.42654841,0.30899594,0.07930282,0.20356450
0.84342171,1.21809785,0.57760945,0.19396415,0.10982775,0.40748819,0.29207448,0.07593310,0.19479703
0.84942471,1.15844425,0.54472235,0.18517821,0.10541794,0.38765007,0.27520158,0.07237866,0.18562373
0.85542771,1.09693634,0.51190110,0.17595588,0.10061603,0.36722922,0.25841315,0.06867163,0.17612747
0.86143072,1.03425452,0.47942549,0.16642352,0.09553123,0.34644902,0.24176600,0.06484987,0.16640753
0.86743372,0.97114859,0.44760062,0.15671894,0.09027733,0.32555554,0.22533659,0.06095599,0.15657702
0.87343672,0.90841742,0.41674921,0.14698772,0.08496967,0.30481119,0.20921887,0.05703618,0.14675982
0.87943972,0.84688703,0.38720302,0.13737934,0.07972210,0.28448774,0.19352138,0.05313894,0.13708724
0.88544272,0.78738840,0.35929397,0.12804328,0.07464417,0.26485913,0.17836383,0.04931376,0.12769449
0.89144572,0.73073581,0.33334530,0.11912533,0.06983855,0.24619441,0.16387357,0.04560984,0.11871727
0.89744872,0.67770661,0.30966315,0.11076418,0.06539872,0.22875097,0.15018201,0.04207481,0.11028852
0.90345173,0.62902326,0.28852896,0.10308839,0.06140705,0.21276854,0.13742129,0.03875368,0.10253548
0.90945473,0.58533796,0.27019277,0.09621389,0.05793320,0.19846388,0.12572136,0.03568790,0.09557718
0.91545773,0.54722026,0.25486770,0.09024192,0.05503296,0.18602641,0.11520751,0.03291456,0.08952233
0.92146073,0.51514769,0.24272555,0.08525751,0.05274738,0.17561490,0.10599839,0.03046589,0.08446774
0.92746373,0.48949946,0.23389360,0.08132852,0.05110233,0.16735500,0.09820452,0.02836885,0.08049709
0.93346673,0.47055278,0.22845255,0.07850505,0.05010838,0.16133776,0.09192727,0.02664496,0.07768018
0.93946973,0.45848170,0.22643539,0.07681929,0.04976092,0.15761898,0.08725806,0.02531022,0.07607247
0.94547274,0.45335798,0.22782729,0.07628572,0.05004069,0.15621926,0.08427779,0.02437521,0.07571482
0.95147574,0.45515356,0.23256608,0.07690156,0.05091451,0.15712466,0.08305628,0.02384521,0.07663347
0.95747874,0.46374425,0.24054361,0.07864738,0.05233622,0.16028780,0.08365161,0.02372048,0.07884005
0.96348174,0.47891435,0.25160741,0.08148794,0.05424793,0.16562946,0.08610918,0.02399640,0.08233166
0.96948474,0.50036173,0.26556300,0.08537302,0.05658148,0.17304026,0.09046048,0.02466380,0.08709082
0.97548774,0.52770335,0.28217650,0.09023840,0.05926000,0.18238274,0.09672144,0.02570911,0.09308544
0.98149075,0.56048101,0.30117765,0.09600682,0.06219975,0.19349344,0.10489038,0.02711455,0.10026870
0.98749375,0.59816721,0.32226314,0.10258901,0.06531210,0.20618525,0.11494565,0.02885831,0.10857883
0.99349675,0.64017127,0.34510039,0.10988472,0.06850557,0.22024976,0.12684299,0.03091461,0.11793894
0.99949975,0.68584582,0.36933157,0.11778387,0.07168802,0.23545989,0.14051284,0.03325385,0.12825688
1.00550275,0.73449366,0.39457815,0.12616774,0.07476883,0.25157254,0.15585775,0.03584268,0.13942523
1.01150575,0.78537534,0.42044574,0.13491027,0.07766108,0.26833160,0.17275015,0.03864414,0.15132159
1.01750875,0.83771760,0.44652942,0.14387953,0.08028368,0.28547110,0.19103072,0.04161782,0.16380912
1.02351176,0.89072277,0.47241948,0.15293933,0.08256329,0.30271867,0.21050761,0.04472011,0.17673759
1.02951476,0.94357936,0.49770746,0.16195107,0.08443612,0.31979932,0.23095676,0.04790458,0.18994497
1.03551776,0.99547392,0.52199263,0.17077572,0.08584934,0.33643950,0.25212352,0.05112243,0.20325955
1.04152076,1.04560404,0.54488867,0.17927604,0.08676234,0.35237143,0.27372570,0.05432314,0.21650275
1.04752376,1.09319259,0.56603053,0.18731902,0.08714745,0.36733773,0.29545811,0.05745516,0.22949256
1.05352676,1.13750291,0.58508137,0.19477839,0.08699035,0.38109621,0.31699864,0.06046690,0.24204756
1.05952976,1.17785457,0.60173932,0.20153730,0.08629013,0.39342476,0.33801568,0.06330767,0.25399153
1.06553277,1.21363954,0.61574401,0.20749097,0.08505880,0.40412617,0.35817681,0.06592885,0.26515835
1.07153577,1.24433795,0.62688263,0.21254938,0.08332054,0.41303287,0.37715832,0.06828507,0.27539727
1.07753877,1.26953309,0.63499524,0.21663971,0.08111055,0.42001121,0.39465534,0.07033542,0.28457807
1.08354177,1.28892490,0.63997926,0.21970861,0.07847363,0.42496535,0.41039200,0.07204462,0.29259610
1.08954477,1.30234126,0.64179277,0.22172407,0.07546247,0.42784035,0.42413125,0.07338418,0.29937681
1.09554777,1.30974642,0.64045655,0.22267679,0.07213590,0.42862439,0.43568379,0.07433326,0.30487956
1.10155078,1.31124595,0.63605454,0.22258110,0.06855688,0.42735002,0.44491565,0.07487955,0.30910046
1.10755378,1.30708755,0.62873275,0.22147505,0.06479065,0.42409407,0.45175389,0.07501972,0.31207395
1.11355678,1.29765747,0.61869634,0.21941986,0.06090282,0.41897641,0.45619020,0.07475970,0.31387306
1.11955978,1.28347209,0.60620497,0.21649867,0.05695765,0.41215722,0.45828194,0.07411459,0.31460807
1.12556278,1.26516472,0.59156641,0.21281434,0.05301643,0.40383303,0.45815061,0.07310830,0.31442362
1.13156578,1.24346772,0.57512848,0.20848668,0.04913612,0.39423132,0.45597758,0.07177282,0.31349421
1.13756878,1.21919033,0.55726955,0.20364885,0.04536826,0.38360402,0.45199736,0.07014717,0.31201822
1.14357179,1.19319287,0.53838789,0.19844329,0.04175802,0.37222004,0.44648838,0.06827618,0.31021062
1.14957479,1.16635804,0.51889006,0.19301711,0.03834365,0.36035692,0.43976198,0.06620890,0.30829464
1.15557779,1.13956055,0.49917889,0.18751722,0.03515607,0.34829213,0.43214980,0.06399698,0.30649265
1.16158079,1.11363599,0.47964146,0.18208539,0.03221870,0.33629417,0.42399030,0.06169285,0.30501673
1.16758379,1.08935047,0.46063737,0.17685341,0.02954763,0.32461391,0.41561496,0.05934796,0.30405928
1.17358679,1.06737214,0.44248798,0.17193845,0.02715176,0.31347647,0.40733484,0.05701107,0.30378416
1.17958979,1.04824600,0.42546693,0.16743908,0.02503329,0.30307402,0.39942810,0.05472660,0.30431870
1.18559280,1.03237312,0.40979236,0.16343186,0.02318825,0.29355979,0.39212908,0.05253329,0.30574709
1.19159580,1.01999525,0.39562117,0.15996885,0.02160709,0.28504361,0.38561941,0.05046306,0.30810542
1.19759880,1.01118573,0.38304559,0.15707600,0.02027546,0.27758907,0.38002162,0.04854018,0.31137871
1.20360180,1.00584703,0.37209220,0.15475264,0.01917492,0.27121255,0.37539549,0.04678079,0.31550009
1.20960480,1.00371538,0.36272337,0.15297206,0.01828374,0.26588411,0.37173729,0.04519277,0.32035223
1.21560780,1.00437214,0.35484125,0.15168308,0.01757772,0.26153018,0.36898186,0.04377595,0.32577101
1.22161081,1.00726163,0.34829388,0.15081263,0.01703094,0.25803798,0.36700747,0.04252267,0.33155131
1.22761381,1.01171465,0.34288337,0.15026923,0.01661655,0.25526147,0.36564311,0.04141860,0.33745464
1.23361681,1.01697658,0.33837565,0.14994717,0.01630750,0.25302844,0.36467784,0.04044381,0.34321839
1.23961981,1.02223899,0.33451138,0.14973116,0.01607722,0.25114865,0.36387171,0.03957405,0.34856618
1.24562281,1.02667316,0.33101757,0.14950138,0.01590026,0.24942239,0.36296770,0.03878217,0.35321886
1.25162581,1.02946417,0.32761940,0.14913856,0.01575283,0.24764930,0.36170408,0.03803952,0.35690575
1.25762881,1.02984393,0.32405172,0.14852895,0.01561330,0.24563694,0.35982658,0.03731740,0.35937552
1.26363182,1.02712190,0.32006970,0.14756894,0.01546259,0.24320881,0.35709987,0.03658845,0.36040623
1.26963482,1.02071193,0.31545835,0.14616911,0.01528445,0.24021145,0.35331777,0.03582785,0.35981413
1.27563782,1.01015438,0.31004043,0.14425761,0.01506572,0.23652042,0.34831178,0.03501441,0.35746080
1.28164082,0.99513259,0.30368249,0.14178272,0.01479637,0.23204486,0.34195764,0.03413139,0.35325840
1.28764382,0.97548314,0.29629902,0.13871445,0.01446956,0.22673062,0.33417966,0.03316711,0.34717272
1.29364682,0.95119977,0.28785438,0.13504530,0.01408154,0.22056179,0.32495279,0.03211535,0.33922417
1.29964982,0.92243094,0.27836282,0.13078999,0.01363145,0.21356071,0.31430234,0.03097544,0.32948645
1.30565283,0.88947157,0.26788653,0.12598442,0.01312111,0.20578652,0.30230161,0.02975214,0.31808337
1.31165583,0.85274953,0.25653201,0.12068383,0.01255469,0.19733248,0.28906768,0.02845537,0.30518373
1.31765883,0.81280774,0.24444493,0.11496030,0.01193830,0.18832213,0.27475548,0.02709966,0.29099480
1.32366183,0.77028295,0.23180399,0.10889975,0.01127965,0.17890457,0.25955074,0.02570355,0.27575467
1.32966483,0.72588227,0.21881386,0.10259870,0.01058760,0.16924922,0.24366214,0.02428882,0.25972380
1.33566783,0.68035858,0.20569773,0.09616067,0.00987173,0.15954007,0.22731304,0.02287969,0.24317634
1.34167084,0.63448589,0.19268972,0.08969279,0.00914197,0.14996989,0.21073317,0.02150200,0.22639136
1.34767384,0.58903562,0.18002740,0.08330231,0.00840816,0.14073446,0.19415080,0.02018230,0.20964460
1.35367684,0.54475466,0.16794476,0.07709350,0.00767978,0.13202712,0.17778550,0.01894712,0.19320086
1.35967984,0.50234576,0.15666573,0.07116484,0.00696564,0.12403356,0.16184187,0.01782215,0.17730729
1.36568284,0.46245088,0.14639840,0.06560653,0.00627364,0.11692727,0.14650437,0.01683155,0.16218781
1.37168584,0.42563754,0.13733007,0.06049857,0.00561061,0.11086538,0.13193338,0.01599737,0.14803868
1.37768884,0.39238846,0.12962311,0.05590920,0.00498220,0.10598515,0.11826242,0.01533892,0.13502533
1.38369185,0.36309425,0.12341163,0.05189373,0.00439283,0.10240096,0.10559672,0.01487240,0.12328032
1.38969485,0.33804905,0.11879888,0.04849395,0.00384567,0.10020189,0.09401276,0.01461042,0.11290235
1.39569785,0.31744880,0.11585545,0.04573769,0.00334274,0.09944971,0.08355890,0.01456174,0.10395636
1.40170085,0.30139171,0.11461806,0.04363889,0.00288491,0.10017747,0.07425684,0.01473100,0.09647434
1.40770385,0.28988074,0.11508891,0.04219782,0.00247209,0.10238840,0.06610366,0.01511853,0.09045691
1.41370685,0.28282761,0.11723566,0.04140161,0.00210333,0.10605536,0.05907448,0.01572025,0.08587533
1.41970985,0.28005815,0.12099184,0.04122491,0.00177696,0.11112069,0.05312531,0.01652759,0.08267403
1.42571286,0.28131861,0.12625785,0.04163072,0.00149076,0.11749655,0.04819609,0.01752756,0.08077331
1.43171586,0.28628298,0.13290243,0.04257143,0.00124209,0.12506581,0.04421388,0.01870282,0.08007230
1.43771886,0.29456100,0.14076472,0.04398987,0.00102806,0.13368347,0.04109579,0.02003189,0.08045201
1.44372186,0.30570691,0.14965690,0.04582057,0.00084562,0.14317874,0.03875190,0.02148945,0.08177847
1.44972486,0.31922895,0.15936744,0.04799110,0.00069171,0.15335778,0.03708792,0.02304675,0.08390589
1.45572786,0.33459946,0.16966504,0.05042353,0.00056336,0.16400718,0.03600762,0.02467210,0.08667992
1.46173087,0.35126570,0.18030312,0.05303601,0.00045776,0.17489805,0.03541502,0.02633148,0.08994083
1.46773387,0.36866125,0.19102498,0.05574446,0.00037235,0.18579083,0.03521635,0.02798931,0.09352680
1.47373687,0.38621790,0.20156948,0.05846431,0.00030485,0.19644069,0.03532172,0.02960922,0.09727714
1.47973987,0.40337784,0.21167707,0.06111234,0.00025336,0.20660335,0.03564662,0.03115494,0.10103551
1.48574287,0.41960603,0.22109613,0.06360854,0.00021633,0.21604121,0.03611322,0.03259125,0.10465303
1.49174587,0.43440227,0.22958934,0.06587792,0.00019263,0.22452958,0.03665144,0.03388493,0.10799127
1.49774887,0.44731278,0.23693987,0.06785224,0.00018159,0.23186281,0.03719987,0.03500569,0.11092510
1.50375188,0.45794082,0.24295726,0.06947164,0.00018295,0.23786002,0.03770650,0.03592706,0.11334512
1.50975488,0.46595603,0.24748254,0.07068606,0.00019697,0.24237027,0.03812930,0.03662715,0.11515991
1.51575788,0.47110204,0.25039260,0.07145635,0.00022437,0.24527685,0.03843656,0.03708938,0.11629768
1.52176088,0.47320213,0.25160343,0.07175517,0.00026637,0.24650059,0.03860711,0.03730292,0.11670755
1.52776388,0.47216252,0.25107223,0.07156746,0.00032471,0.24600195,0.03863030,0.03726309,0.11636017
1.53376688,0.46797329,0.24879817,0.07089060,0.00040163,0.24378187,0.03850577,0.03697141,0.11524780
