energy_ev,total_up,Ag_p_up,Ag_d_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.37068534,5.67832750,0.81390888,1.58778297,0.73523831,0.30393203,0.14956938,0.58195179,0.35017333,1.75048138
-3.36468234,5.68111219,0.81460247,1.58773758,0.73601156,0.30359978,0.14824190,0.58111834,0.35218685,1.75462717
-3.35867934,5.66801311,0.81466620,1.58277598,0.73755831,0.30265470,0.14632003,0.57941783,0.35262950,1.75360026
-3.35267634,5.63857217,0.81387629,1.57291968,0.73965277,0.30105893,0.14381607,0.57670784,0.35146169,1.74728452
-3.34667334,5.59270639,0.81204595,1.55828835,0.74207843,0.29879388,0.14075725,0.57287165,0.34867579,1.73569290
-3.34067034,5.53071666,0.80903565,1.53909347,0.74463622,0.29586186,0.13718562,0.56782312,0.34429657,1.71897088
-3.33466733,5.45328276,0.80476116,1.51562907,0.74715177,0.29228686,0.13315746,0.56151042,0.33838070,1.69739465
-3.32866433,5.36144501,0.79919893,1.48826029,0.74948125,0.28811457,0.12874212,0.55391869,0.33101515,1.67136398
-3.32266133,5.25657370,0.79238865,1.45741007,0.75151569,0.28341162,0.12402037,0.54507132,0.32231463,1.64139035
-3.31665833,5.14032810,0.78443297,1.42354489,0.75318370,0.27826415,0.11908243,0.53503012,0.31241832,1.60808086
-3.31065533,5.01460727,0.77549460,1.38716009,0.75445245,0.27277563,0.11402557,0.52389415,0.30148591,1.57211897
-3.30465233,4.88149540,0.76579103,1.34876556,0.75532715,0.26706423,0.10895169,0.51179770,0.28969322,1.53424291
-3.29864932,4.74320441,0.75558740,1.30887247,0.75584915,0.26125982,0.10396463,0.49890720,0.27722759,1.49522311
-3.29264632,4.60201672,0.74518796,1.26798141,0.75609294,0.25550069,0.09916764,0.48541760,0.26428326,1.45583955
-3.28664332,4.46023049,0.73492669,1.22657258,0.75616240,0.24993024,0.09466096,0.47154821,0.25105679,1.41686034
-3.28064032,4.32010988,0.72515783,1.18509803,0.75618658,0.24469373,0.09053958,0.45753834,0.23774294,1.37902237
-3.27463732,4.18384187,0.71624662,1.14397628,0.75631544,0.23993525,0.08689130,0.44364279,0.22453079,1.34301482
-3.26863432,4.05350085,0.70856087,1.10358908,0.75671574,0.23579502,0.08379519,0.43012752,0.21160049,1.30946620
-3.26263132,3.93102172,0.70246377,1.06428019,0.75756752,0.23240704,0.08132041,0.41726553,0.19912048,1.27893512
-3.25662831,3.81818146,0.69830800,1.02635591,0.75906110,0.22989726,0.07952531,0.40533302,0.18724538,1.25190499
-3.25062531,3.71658858,0.69643146,0.99008689,0.76139503,0.22838212,0.07845708,0.39460600,0.17611433,1.22878238
-3.24462231,3.62767964,0.69715436,0.95571084,0.76477469,0.22796758,0.07815162,0.38535717,0.16584991,1.20989882
-3.23861931,3.55272146,0.70077770,0.92343566,0.76941162,0.22874852,0.07863371,0.37785324,0.15655755,1.19551523
-3.23261631,3.49281729,0.70758263,0.89344269,0.77552341,0.23080839,0.07991756,0.37235245,0.14832528,1.18582851
-3.22661331,3.44891554,0.71783046,0.86588957,0.78333384,0.23421920,0.08200739,0.36910234,0.14122383,1.18097930
-3.22061031,3.42181908,0.73176282,0.84091251,0.79307297,0.23904146,0.08489834,0.36833755,0.13530695,1.18106028
-3.21460730,3.41219373,0.74960142,0.81862789,0.80497684,0.24532425,0.08857729,0.37027764,0.13061196,1.18612398
-3.20860430,3.42057457,0.77154711,0.79913286,0.81928661,0.25310522,0.09302387,0.37512476,0.12716037,1.19618962
-3.20260130,3.44736902,0.79777779,0.78250523,0.83624647,0.26241033,0.09821142,0.38306103,0.12495862,1.21124819
-3.19659830,3.49285595,0.82844485,0.76880252,0.85610052,0.27325347,0.10410789,0.39424576,0.12399882,1.23126551
-3.19059530,3.55718071,0.86366812,0.75806053,0.87908805,0.28563578,0.11067670,0.40881220,0.12425957,1.25618295
-3.18459230,3.64034604,0.90352925,0.75029143,0.90543748,0.29954477,0.11787757,0.42686398,0.12570674,1.28591587
-3.17858929,3.74219947,0.94806370,0.74548177,0.93535880,0.31495314,0.12566710,0.44847125,0.12829428,1.32034990
-3.17258629,3.86241800,0.99725183,0.74359068,0.96903476,0.33181752,0.13399942,0.47366657,0.13196505,1.35933543
-3.16658329,4.00049121,1.05100935,0.74454821,1.00661118,0.35007700,0.14282656,0.50244066,0.13665165,1.40268099
-3.16058029,4.15570404,1.10917793,0.74825439,1.04818664,0.36965176,0.15209874,0.53473821,0.14227727,1.45014600
-3.15457729,4.32712088,1.17151662,0.75457875,1.09380220,0.39044176,0.16176456,0.57045387,0.14875657,1.50143378
-3.14857429,4.51357222,1.23769478,0.76336075,1.14343155,0.41232565,0.17177093,0.60942874,0.15599664,1.55618548
-3.14257129,4.71364544,1.30728733,0.77441079,1.19697226,0.43516008,0.18206301,0.65144749,0.16389786,1.61397576
-3.13656828,4.92568100,1.37977284,0.78751206,1.25423874,0.45877935,0.19258384,0.69623649,0.17235493,1.67431083
-3.13056528,5.14777510,1.45453519,0.80242302,1.31495731,0.48299576,0.20327397,0.74346304,0.18125783,1.73662929
-3.12456228,5.37778974,1.53086907,0.81888043,1.37876390,0.50760047,0.21407097,0.79273608,0.19049284,1.80030638
-3.11855928,5.61337059,1.60798958,0.83660273,1.44520477,0.53236510,0.22490878,0.84360845,0.19994354,1.86466149
-3.11255628,5.85197302,1.68504584,0.85529384,1.51374039,0.55704400,0.23571713,0.89558097,0.20949189,1.92896916
-3.10655328,6.09089613,1.76113855,0.87464706,1.58375263,0.58137731,0.24642096,0.94810834,0.21901926,1.99247322
-3.10055028,6.32732425,1.83534080,0.89434904,1.65455517,0.60509460,0.25693988,1.00060686,0.22840750,2.05440369
-3.09454727,6.55837539,1.90672170,0.91408378,1.72540688,0.62791922,0.26718790,1.05246415,0.23754009,2.11399581
-3.08854427,6.78115538,1.97437196,0.93353661,1.79552794,0.64957318,0.27707328,1.10305034,0.24630329,2.17051064
-3.08254127,6.99281662,2.03743043,0.95239813,1.86411816,0.66978246,0.28649875,1.15173094,0.25458734,2.22325625
-3.07653827,7.19061988,2.09511063,0.97036815,1.93037696,0.68828265,0.29536212,1.19788078,0.26228776,2.27160890
-3.07053527,7.37199768,2.14672628,0.98715968,1.99352444,0.70482483,0.30355725,1.24089883,0.26930674,2.31503325
-3.06453227,7.53461742,2.19171477,1.00250310,2.05282281,0.71918142,0.31097553,1.28022333,0.27555457,2.35310083
-3.05852926,7.67644259,2.22965771,1.01615039,2.10759759,0.73115199,0.31750781,1.31534689,0.28095118,2.38550628
-3.05252626,7.79579016,2.26029765,1.02787969,2.15725771,0.74056870,0.32304672,1.34583094,0.28542773,2.41208048
-3.04652326,7.89138251,2.28355049,1.03750004,2.20131405,0.74730137,0.32748942,1.37131899,0.28892823,2.43280032
-3.04052026,7.96239195,2.29951281,1.04485626,2.23939565,0.75126195,0.33074062,1.39154821,0.29141123,2.44779470
-3.03451726,8.00847629,2.30846409,1.04983397,2.27126298,0.75240814,0.33271578,1.40635883,0.29285130,2.45734646
-3.02851426,8.02980378,2.31086340,1.05236443,2.29681788,0.75074614,0.33334436,1.41570088,0.29324057,2.46189013
-3.02251126,8.02706603,2.30734075,1.05242921,2.31610948,0.74633235,0.33257294,1.41963786,0.29258995,2.46200551
-3.01650825,8.00147762,2.29868319,1.05006410,2.32933600,0.73927386,0.33036804,1.41834716,0.29093017,2.45840707
-3.01050525,7.95476154,2.28581593,1.04536222,2.33684194,0.72972769,0.32671859,1.41211688,0.28831234,2.45192917
-3.00450225,7.88911963,2.26977895,1.03847581,2.33911057,0.71789865,0.32163769,1.40133916,0.28480825,2.44350750
-2.99849925,7.80718795,2.25169960,1.02961651,2.33675174,0.70403585,0.31516376,1.38650001,0.28050997,2.43415671
-2.99249625,7.71197719,2.23276176,1.01905366,2.33048513,0.68842787,0.30736081,1.36816589,0.27552903,2.42494470
-2.98649325,7.60679888,2.21417239,1.00711052,2.32111911,0.67139659,0.29831789,1.34696735,0.26999488,2.41696385
-2.98049025,7.49517887,2.19712609,0.99415817,2.30952588,0.65328984,0.28814762,1.32358040,0.26405277,2.41129981
-2.97448724,7.38075979,2.18276869,0.98060710,2.29661338,0.63447307,0.27698395,1.29870592,0.25786096,2.40899829
-2.96848424,7.26719536,2.17216070,0.96689652,2.28329493,0.61532013,0.26497902,1.27304819,0.25158732,2.41103070
-2.96248124,7.15803943,2.16624178,0.95348163,2.27045749,0.59620359,0.25229949,1.24729310,0.24540544,2.41825952
-2.95647824,7.05663356,2.16579717,0.94081932,2.25892979,0.57748473,0.23912230,1.22208687,0.23949023,2.43140440
-2.95047524,6.96599703,2.17142727,0.92935256,2.24945150,0.55950367,0.22563007,1.19801630,0.23401323,2.45101015
-2.94447224,6.88872372,2.18352152,0.91949433,2.24264483,0.54256993,0.21200645,1.17559116,0.22913773,2.47741788
-2.93846923,6.82688978,2.20223760,0.91161161,2.23898964,0.52695378,0.19843136,1.15522952,0.22501386,2.51074054
-2.93246623,6.78197660,2.22748706,0.90601032,2.23880352,0.51287868,0.18507662,1.13724672,0.22177386,2.55084426
-2.92646323,6.75481233,2.25892821,0.90292171,2.24222761,0.50051523,0.17210185,1.12184817,0.21952769,2.59733649
-2.92046023,6.74553528,2.29596692,0.90249117,2.24921914,0.48997671,0.15965095,1.10912658,0.21835909,2.64956217
-2.91445723,6.75358121,2.33776587,0.90476987,2.25955110,0.48131660,0.14784919,1.09906345,0.21832244,2.70660865
-2.90845423,6.77769588,2.38326227,0.90970984,2.27281931,0.47452801,0.13680111,1.09153473,0.21944029,2.76731974
-2.90245123,6.81597269,2.43119396,0.91716269,2.28845653,0.46954518,0.12658900,1.08632042,0.22170199,2.83031917
-2.89644822,6.86591465,2.48013317,0.92688234,2.30575335,0.46624694,0.11727228,1.08311745,0.22506321,2.89404302
-2.89044522,6.92451818,2.52852713,0.93853142,2.32388460,0.46446198,0.10888754,1.08155520,0.22944658,2.95678036
-2.88444222,6.98837557,2.57474421,0.95169139,2.34194039,0.46397572,0.10144921,1.08121286,0.23474337,3.01672098
-2.87843922,7.05379192,2.61712390,0.96587574,2.35896013,0.46453849,0.09495086,1.08163775,0.24081621,3.07200852
-2.87243622,7.11691163,2.65402890,0.98054588,2.37396798,0.46587461,0.08936692,1.08236372,0.24750275,3.12079716
-2.86643322,7.17384912,2.68389732,0.99512883,2.38600816,0.46769213,0.08465484,1.08292871,0.25462006,3.16130960
-2.86043022,7.22081828,2.70529280,1.00903609,2.39417827,0.46969263,0.08075745,1.08289077,0.26196983,3.19189412
-2.85442721,7.25425545,2.71695071,1.02168273,2.39765942,0.47158086,0.07760556,1.08184185,0.26934386,3.21107828
-2.84842421,7.27093093,2.71781842,1.03250601,2.39574163,0.47307376,0.07512056,1.07941886,0.27653005,3.21761705
-2.84242121,7.26804484,2.70708815,1.04098268,2.38784368,0.47390859,0.07321713,1.07531185,0.28331827,3.21053345
-2.83641821,7.24330416,2.68422103,1.04664436,2.37352688,0.47384985,0.07180572,1.06926892,0.28950627,3.18914992
-2.83041521,7.19497862,2.64896157,1.04909036,2.35250226,0.47269486,0.07079506,1.06109840,0.29490513,3.15310923
-2.82441221,7.12193437,2.60134207,1.04799769,2.32463158,0.47027785,0.07009445,1.05066810,0.29934438,3.10238427
-2.81840920,7.02364539,2.54167715,1.04312797,2.28992251,0.46647260,0.06961579,1.03790241,0.30267628,3.03727638
-2.81240620,6.90018391,2.47054869,1.03433108,2.24851877,0.46119347,0.06927554,1.02277764,0.30477956,2.95840268
-2.80640320,6.75219153,2.38878239,1.02154585,2.20068619,0.45439519,0.06899630,1.00531607,0.30556209,2.86667318
-2.80040020,6.58083415,2.29741696,1.00479780,2.14679600,0.44607136,0.06870827,0.98557950,0.30496280,2.76325891
-2.79439720,6.38774368,2.19766767,0.98419441,2.08730626,0.43625191,0.06835039,0.96366273,0.30295263,2.64955287
-2.78839420,6.17495036,2.09088604,0.95991826,2.02274291,0.42499980,0.06787129,0.93968739,0.29953456,2.52712550
-2.78239120,5.94480913,1.97851724,0.93221856,1.95368119,0.41240705,0.06722993,0.91379665,0.29474281,2.39767686
-2.77638819,5.69992373,1.86205736,0.90140145,1.88072851,0.39859046,0.06639602,0.88615085,0.28864118,2.26298760
-2.77038519,5.44307149,1.74301190,0.86781969,1.80450941,0.38368713,0.06535018,0.85692439,0.28132081,2.12487063
-2.76438219,5.17713163,1.62285728,0.83186201,1.72565290,0.36784997,0.06408380,0.82630359,0.27289725,1.98512536
-2.75837919,4.90501915,1.50300643,0.79394263,1.64478248,0.35124337,0.06259872,0.79448556,0.26350703,1.84549610
-2.75237619,4.62962572,1.38477949,0.75449117,1.56250878,0.33403909,0.06090659,0.76167780,0.25330397,1.70763579
-2.74637319,4.35376855,1.26938034,0.71394321,1.47942452,0.31641252,0.05902802,0.72809823,0.24245512,1.57307591
-2.74037019,4.08014755,1.15787912,0.67273175,1.39610143,0.29853924,0.05699156,0.69397523,0.23113666,1.44320322
-2.73436718,3.81131061,1.05120096,0.63127955,1.31308870,0.28059202,0.05483243,0.65954761,0.21952967,1.31924323
-2.72836418,3.54962653,0.95012056,0.58999248,1.23091237,0.26273813,0.05259117,0.62506392,0.20781603,1.20225051
-2.72236118,3.29726479,0.85526222,0.54925385,1.15007526,0.24513707,0.05031215,0.59078112,0.19617448,1.09310517
-2.71635818,3.05618143,0.76710462,0.50941977,1.07105693,0.22793860,0.04804201,0.55696238,0.18477681,0.99251492
-2.71035518,2.82810982,0.68598959,0.47081537,0.99431332,0.21128105,0.04582815,0.52387394,0.17378445,0.90102192
-2.70435218,2.61455584,0.61213414,0.43373199,0.92027601,0.19529003,0.04371718,0.49178114,0.16334538,0.81901349
-2.69834917,2.41679645,0.54564475,0.39842514,0.84935070,0.18007725,0.04175352,0.46094369,0.15359138,0.74673564
-2.69234617,2.23588116,0.48653315,0.36511329,0.78191531,0.16573977,0.03997814,0.43161045,0.14463582,0.68430877
-2.68634317,2.07263608,0.43473280,0.33397745,0.71831743,0.15235937,0.03842740,0.40401391,0.13657189,0.63174433
-2.68034017,1.92767021,0.39011539,0.30516144,0.65887158,0.14000232,0.03713223,0.37836480,0.12947132,0.58896203
-2.67433717,1.80138392,0.35250670,0.27877286,0.60385646,0.12871936,0.03611745,0.35484692,0.12338368,0.55580667
-2.66833417,1.69397946,0.32170133,0.25488482,0.55351231,0.11854596,0.03540134,0.33361269,0.11833617,0.53206431
-2.66233117,1.60547367,0.29747588,0.23353819,0.50803877,0.10950292,0.03499556,0.31477955,0.11433400,0.51747709
-2.65632816,1.53571265,0.27960034,0.21474456,0.46759333,0.10159722,0.03490527,0.29842742,0.11136126,0.51175666
-2.65032516,1.48438835,0.26784732,0.19848964,0.43229054,0.09482317,0.03512946,0.28459740,0.10938234,0.51459574
-2.64432216,1.45105683,0.26199913,0.18473717,0.40220204,0.08916377,0.03566156,0.27329168,0.10834378,0.52567778
-2.63831916,1.43515765,0.26185262,0.17343303,0.37735726,0.08459229,0.03649020,0.26447473,0.10817655,0.54468449
-2.63231616,1.43603402,0.26722164,0.16450969,0.35774494,0.08107407,0.03760015,0.25807566,0.10879865,0.57130128
-2.62631316,1.45295287,0.27793736,0.15789055,0.34331503,0.07856827,0.03897326,0.25399149,0.11011798,0.60522038
-2.62031016,1.48512407,0.29384642,0.15349421,0.33398101,0.07702981,0.04058958,0.25209127,0.11203542,0.64614179
-2.61430715,1.53171799,0.31480713,0.15123834,0.32962225,0.07641108,0.04242828,0.25222082,0.11444788,0.69377184
-2.60830415,1.59188046,0.34068390,0.15104312,0.33008629,0.07666365,0.04446868,0.25420763,0.11725138,0.74781963
-2.60230115,1.66474446,0.37134017,0.15283392,0.33519079,0.07773970,0.04669104,0.25786597,0.12034391,0.80799135
-2.59629815,1.74943785,0.40663012,0.15654318,0.34472507,0.07959316,0.04907719,0.26300172,0.12362814,0.87398262
-2.59029515,1.84508669,0.44638959,0.16211133,0.35845112,0.08218057,0.05161098,0.26941689,0.12701365,0.94546920
-2.58429215,1.95081414,0.49042649,0.16948669,0.37610403,0.08546146,0.05427846,0.27691356,0.13041887,1.02209653
-2.57828914,2.06573492,0.53851128,0.17862428,0.39739195,0.08939849,0.05706786,0.28529721,0.13377247,1.10346837
-2.57228614,2.18894603,0.59036794,0.18948364,0.42199579,0.09395703,0.05996921,0.29437931,0.13701430,1.18913541
-2.56628314,2.31951434,0.64566586,0.20202573,0.44956862,0.09910448,0.06297388,0.30397931,0.14009584,1.27858435
-2.56028014,2.45646232,0.70401326,0.21620896,0.47973529,0.10480925,0.06607377,0.31392586,0.14298013,1.37122828
-2.55427714,2.59875317,0.76495253,0.23198474,0.51209234,0.11103944,0.06926045,0.32405758,0.14564139,1.46639927
-2.54827414,2.74527681,0.82795794,0.24929256,0.54620862,0.11776141,0.07252417,0.33422331,0.14806417,1.56334367
-2.54227114,2.89483838,0.89243598,0.26805515,0.58162675,0.12493822,0.07585283,0.34428217,0.15024230,1.66122116
-2.53626813,3.04615069,0.95772877,0.28817379,0.61786581,0.13252818,0.07923102,0.35410333,0.15217769,1.75910794
-2.53026513,3.19783199,1.02312049,0.30952426,0.65442528,0.14048344,0.08263918,0.36356590,0.15387903,1.85600454
-2.52426213,3.34841006,1.08784691,0.33195356,0.69079046,0.14874893,0.08605295,0.37255881,0.15536049,1.95084854
-2.51825913,3.49633355,1.15110791,0.35527787,0.72643927,0.15726153,0.08944278,0.38098098,0.15664057,2.04253207
-2.51225613,3.63999060,1.21208267,0.37928180,0.76085047,0.16594976,0.09277384,0.38874163,0.15774103,2.12992382
-2.50625313,3.77773478,1.26994709,0.40371919,0.79351302,0.17473382,0.09600623,0.39576092,0.15868610,2.21189501
-2.50025013,3.90791762,1.32389296,0.42831548,0.82393648,0.18352621,0.09909563,0.40197083,0.15950181,2.28734845
-2.49424712,4.02892666,1.37314818,0.45277169,0.85166193,0.19223283,0.10199414,0.40731616,0.16021558,2.35524960
-2.48824412,4.13922738,1.41699731,0.47676999,0.87627329,0.20075446,0.10465160,0.41175571,0.16085590,2.41465842
-2.48224112,4.23740737,1.45480164,0.49998049,0.89740834,0.20898881,0.10701696,0.41526351,0.16145218,2.46476052
-2.47623812,4.32222056,1.48601812,0.52206926,0.91476935,0.21683274,0.10904003,0.41782987,0.16203458,2.50489638
-2.47023512,4.39262942,1.51021626,0.54270708,0.92813262,0.22418485,0.11067319,0.41946241,0.16263386,2.53458705
-2.46423212,4.44784300,1.52709241,0.56157865,0.93735676,0.23094811,0.11187319,0.42018673,0.16328107,2.55355516
-2.45822911,4.48734900,1.53648080,0.57839185,0.94238927,0.23703258,0.11260285,0.42004690,0.16400714,2.56174015
-2.45222611,4.51093797,1.53836093,0.59288669,0.94327123,0.24235792,0.11283256,0.41910550,0.16484220,2.55930687
-2.44622311,4.51871874,1.53286097,0.60484350,0.94013991,0.24685582,0.11254166,0.41744343,0.16581470,2.54664699
-2.44022011,4.51112394,1.52025700,0.61409008,0.93322915,0.25047198,0.11171933,0.41515937,0.16695033,2.52437313
-2.43421711,4.48890538,1.50096820,0.62050743,0.92286754,0.25316776,0.11036526,0.41236885,0.16827067,2.49330566
-2.42821411,4.45311956,1.47554808,0.62403400,0.90947439,0.25492134,0.10848990,0.40920326,0.16979178,2.45445287
-2.42221111,4.40510369,1.44467206,0.62466806,0.89355363,0.25572838,0.10611428,0.40580845,0.17152267,2.40898504
-2.41620810,4.34644346,1.40912191,0.62246829,0.87568578,0.25560215,0.10326949,0.40234334,0.17346382,2.35820366
-2.41020510,4.27893369,1.36976746,0.61755255,0.85651818,0.25457313,0.09999578,0.39897830,0.17560587,2.30350678
-2.40420210,4.20453362,1.32754628,0.61009486,0.83675359,0.25268820,0.09634139,0.39589345,0.17792853,2.24635201
-2.39819910,4.12531836,1.28344181,0.60032082,0.81713752,0.25000925,0.09236110,0.39327684,0.18039985,2.18821835
-2.39219610,4.04342834,1.23846076,0.58850155,0.79844434,0.24661155,0.08811467,0.39132242,0.18297603,2.13056828
-2.38619310,3.96101827,1.19361016,0.57494655,0.78146243,0.24258174,0.08366512,0.39022789,0.18560165,2.07481133
-2.38019010,3.88020724,1.14987481,0.55999557,0.76697860,0.23801560,0.07907702,0.39019218,0.18821057,2.02227015
-2.37418709,3.80303116,1.10819548,0.54400993,0.75576181,0.23301568,0.07441484,0.39141264,0.19072744,1.97415001
-2.36818409,3.73139851,1.06944847,0.52736349,0.74854648,0.22768879,0.06974140,0.39408178,0.19306968,1.93151238
-2.36218109,3.66705034,1.03442676,0.51043352,0.74601557,0.22214358,0.06511644,0.39838356,0.19515017,1.89525304
-2.35617809,3.61152494,1.00382313,0.49359184,0.74878361,0.21648805,0.06059544,0.40448917,0.19688016,1.86608497
-2.35017509,3.56612745,0.97821555,0.47719631,0.75737991,0.21082726,0.05622862,0.41255230,0.19817271,1.84452602
-2.34417209,3.53190478,0.95805498,0.46158295,0.77223236,0.20526105,0.05206019,0.42270398,0.19894614,1.83089138
-2.33816908,3.50962563,0.94365584,0.44705886,0.79365202,0.19988209,0.04812782,0.43504713,0.19912755,1.82529047
-2.33216608,3.49976586,0.93518926,0.43389605,0.82181910,0.19477396,0.04446232,0.44965085,0.19865622,1.82762809
-2.32616308,3.50249897,0.93267918,0.42232623,0.85677069,0.19000961,0.04108750,0.46654486,0.19748663,1.83760954
-2.32016008,3.51769194,0.93600164,0.41253683,0.89839079,0.18564993,0.03802030,0.48571415,0.19559102,1.85474931
-2.31415708,3.54490636,0.94488707,0.40466799,0.94640325,0.18174267,0.03527092,0.50709429,0.19296134,1.87838311
-2.30815408,3.58340513,0.95892583,0.39881092,1.00036810,0.17832161,0.03284316,0.53056757,0.18961047,1.90768304
-2.30215108,3.63216484,0.97757704,0.39500729,1.05968186,0.17540601,0.03073486,0.55596041,0.18557268,1.94167566
-2.29614807,3.68989415,1.00018048,0.39324990,1.12358220,0.17300039,0.02893836,0.58304233,0.18090317,1.97926282
-2.29014507,3.75505828,1.02597174,0.39348450,1.19115740,0.17109471,0.02744103,0.61152656,0.17567688,2.01924504
-2.28414207,3.82590968,1.05410015,0.39561258,1.26136066,0.16966476,0.02622586,0.64107276,0.16998650,2.06034733
-2.27813907,3.90052484,1.08364943,0.39949532,1.33302944,0.16867304,0.02527201,0.67129175,0.16393967,2.10124703
-2.27213607,3.97684693,1.11366046,0.40495832,1.40490942,0.16806997,0.02455544,0.70175238,0.15765572,2.14060363
-2.26613307,4.05273360,1.14315584,0.41179710,1.47568281,0.16779535,0.02404952,0.73199043,0.15126187,2.17708976
-2.26013007,4.12600911,1.17116544,0.41978331,1.54400038,0.16778028,0.02372562,0.76151939,0.14488911,2.20942305
-2.25412706,4.19451962,1.19675236,0.42867115,1.60851609,0.16794929,0.02355381,0.78984271,0.13866793,2.23639799
-2.24812406,4.25619002,1.21903844,0.43820421,1.66792356,0.16822269,0.02350343,0.81646734,0.13272413,2.25691707
-2.24212106,4.30908067,1.23722853,0.44812222,1.72099290,0.16851915,0.02354371,0.84091787,0.12717470,2.27002016
-2.23611806,4.35144217,1.25063263,0.45816757,1.76660674,0.16875826,0.02364447,0.86275088,0.12212404,2.27491130
-2.23011506,4.38176605,1.25868517,0.46809154,1.80379402,0.16886325,0.02377664,0.88156890,0.11766072,2.27098177
-2.22411206,4.39882967,1.26096070,0.47765984,1.83176021,0.16876344,0.02391291,0.89703339,0.11385468,2.25782866
-2.21810905,4.40173331,1.25718534,0.48665753,1.84991274,0.16839663,0.02402823,0.90887626,0.11075510,2.23526801
-2.21210605,4.38992824,1.24724362,0.49489297,1.85788062,0.16771116,0.02410030,0.91690945,0.10838908,2.20334200
-2.20610305,4.36323430,1.23118041,0.50220104,1.85552731,0.16666768,0.02411000,0.92103207,0.10676091,2.16231969
-2.20010005,4.32184652,1.20919781,0.50844523,1.84295642,0.16524041,0.02404172,0.92123495,0.10585221,2.11269105
-2.19409705,4.26633044,1.18164728,0.51351894,1.82050987,0.16341807,0.02388360,0.91760237,0.10562275,2.05515463
-2.18809405,4.19760632,1.14901719,0.51734588,1.78875855,0.16120423,0.02362765,0.91031091,0.10601202,1.99059892
-2.18209105,4.11692304,1.11191638,0.51987970,1.74848601,0.15861717,0.02326977,0.89962539,0.10694139,1.92007825
-2.17608804,4.02582264,1.07105437,0.52110299,1.70066568,0.15568938,0.02280968,0.88589232,0.10831690,1.84478396
-2.17008504,3.92609710,1.02721901,0.52102574,1.64643251,0.15246645,0.02225072,0.86953091,0.11003245,1.76601187
-2.16408204,3.81973881,0.98125239,0.51968337,1.58705030,0.14900570,0.02159951,0.85102197,0.11197339,1.68512719
-2.15807904,3.70888667,0.93402596,0.51713458,1.52387578,0.14537439,0.02086562,0.83089537,0.11402036,1.60352811
-2.15207604,3.59576949,0.88641560,0.51345887,1.45832077,0.14164769,0.02006104,0.80971607,0.11605320,1.52260921
-2.14607304,3.48264848,0.83927769,0.50875409,1.39181380,0.13790643,0.01919973,0.78806953,0.11795484,1.44372586
-2.14007004,3.37176041,0.79342663,0.50313377,1.32576233,0.13423476,0.01829701,0.76654666,0.11961501,1.36816076
-2.13406703,3.26526284,0.74961474,0.49672450,1.26151683,0.13071763,0.01736900,0.74572879,0.12093374,1.29709333
-2.12806403,3.16518256,0.70851486,0.48966313,1.20033757,0.12743844,0.01643208,0.72617302,0.12182429,1.23157296
-2.12206103,3.07336831,0.67070611,0.48209394,1.14336518,0.12447658,0.01550234,0.70839826,0.12221573,1.17249653
-2.11605803,2.99144863,0.63666310,0.47416564,1.09159542,0.12190520,0.01459508,0.69287221,0.12205484,1.12059080
-2.11005503,2.92079538,0.60674860,0.46602824,1.04585881,0.11978911,0.01372436,0.67999963,0.12130732,1.07639973
-2.10405203,2.86249372,0.58120996,0.45782972,1.00680546,0.11818288,0.01290265,0.67011200,0.11995847,1.04027719
-2.09804902,2.81731893,0.56017888,0.44971266,0.97489513,0.11712926,0.01214050,0.66345899,0.11801299,1.01238481
-2.09204602,2.78572073,0.54367464,0.44181081,0.95039281,0.11665781,0.01144637,0.66020180,0.11549433,0.99269503
-2.08604302,2.76781560,0.53161051,0.43424565,0.93336959,0.11678404,0.01082643,0.66040868,0.11244331,0.98099921
-2.08004002,2.76338752,0.52380299,0.42712327,0.92370871,0.11750880,0.01028456,0.66405282,0.10891632,0.97692047
-2.07403702,2.77189771,0.51998365,0.42053150,0.92111659,0.11881822,0.00982234,0.67101281,0.10498306,0.97993108
-2.06803402,2.79250358,0.51981317,0.41453769,0.92513854,0.12068405,0.00943914,0.68107582,0.10072409,0.98937381
-2.06203102,2.82408703,0.52289711,0.40918718,0.93517861,0.12306454,0.00913229,0.69394353,0.09622812,1.00448691
-2.05602801,2.86529206,0.52880303,0.40450260,0.95052320,0.12590574,0.00889727,0.70924098,0.09158929,1.02443197
-2.05002501,2.91457096,0.53707838,0.40048431,0.97036771,0.12914337,0.00872800,0.72652810,0.08690460,1.04832407
-2.04402201,2.97023819,0.54726871,0.39711176,0.99384563,0.13270508,0.00861710,0.74531376,0.08227141,1.07526318
-2.03801901,3.03053061,0.55893534,0.39434599,1.02005901,0.13651303,0.00855625,0.76507202,0.07778528,1.10436595
-2.03201601,3.09367188,0.57167230,0.39213312,1.04810962,0.14048683,0.00853650,0.78526012,0.07353802,1.13479689
-2.02601301,3.15793884,0.58512141,0.39040866,1.07712953,0.14454663,0.00854864,0.80533748,0.06961616,1.16579746
-2.02001001,3.22172696,0.59898533,0.38910233,1.10631016,0.14861620,0.00858354,0.82478517,0.06609972,1.19671230
-2.01400700,3.28361185,0.61303763,0.38814330,1.13492854,0.15262592,0.00863249,0.84312481,0.06306126,1.22701106
-2.00800400,3.34240378,0.62712966,0.38746531,1.16236979,0.15651549,0.00868749,0.85993624,0.06056525,1.25630492
