energy_ev,total_up,Ag_p_up,Ag_d_up,Co_p_up,Co_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.44872436,12.98879148,0.51143666,9.30941121,0.31923101,2.04775191,0.02013628,0.24665954,0.04556327,1.44264579
-3.44272136,12.98278080,0.50602423,9.24856883,0.32204311,2.09053693,0.01976070,0.24412977,0.04707253,1.46177781
-3.43671836,12.97594720,0.50276572,9.18451113,0.32488932,2.13334589,0.01938216,0.24249221,0.04875632,1.48209982
-3.43071536,12.96894922,0.50173219,9.11829479,0.32776689,2.17585016,0.01899912,0.24177346,0.05059917,1.50352832
-3.42471236,12.96244115,0.50296836,9.05104006,0.33068614,2.21768406,0.01861032,0.24198445,0.05258228,1.52595867
-3.41870935,12.95703886,0.50648980,8.98389367,0.33367091,2.25844845,0.01821495,0.24311921,0.05468378,1.54926405
-3.41270635,12.95328779,0.51228057,8.91799105,0.33675859,2.29771617,0.01781266,0.24515426,0.05687919,1.57329542
-3.40670335,12.95163466,0.52029151,8.85441927,0.33999969,2.33503917,0.01740369,0.24804844,0.05914191,1.59788249
-3.40070035,12.95240424,0.53043930,8.79418237,0.34345686,2.36995723,0.01698883,0.25174339,0.06144387,1.62283580
-3.39469735,12.95578255,0.54260638,8.73817038,0.34720341,2.40200799,0.01656945,0.25616445,0.06375625,1.64794985
-3.38869435,12.96180712,0.55664198,8.68713350,0.35132137,2.43073811,0.01614749,0.26122222,0.06605024,1.67300725
-3.38269135,12.97036488,0.57236402,8.64166225,0.35589904,2.45571499,0.01572540,0.26681455,0.06829782,1.69778371
-3.37668834,12.98119760,0.58956217,8.60217427,0.36102819,2.47653890,0.01530611,0.27282898,0.07047253,1.72205359
-3.37068534,12.99391435,0.60800177,8.56890813,0.36680087,2.49285485,0.01489301,0.27914551,0.07255014,1.74559587
-3.36468234,13.00801018,0.62742866,8.54192378,0.37330603,2.50436384,0.01448986,0.28563960,0.07450931,1.76820017
-3.35867934,13.02288952,0.64757465,8.52110943,0.38062592,2.51083304,0.01410084,0.29218531,0.07633205,1.78967249
-3.35267634,13.03789296,0.66816348,8.50619388,0.38883250,2.51210439,0.01373048,0.29865848,0.07800409,1.80984045
-3.34667334,13.05232553,0.68891703,8.49676331,0.39798397,2.50810140,0.01338376,0.30493973,0.07951509,1.82855761
-3.34067034,13.06548494,0.70956159,8.49228138,0.40812146,2.49883360,0.01306608,0.31091730,0.08085871,1.84570685
-3.33466733,13.07668801,0.72983382,8.49211135,0.41926608,2.48439869,0.01278340,0.31648955,0.08203251,1.86120240
-3.32866433,13.08529417,0.74948636,8.49553912,0.43141656,2.46498216,0.01254229,0.32156711,0.08303775,1.87499059
-3.32266133,13.09072479,0.76829278,8.50179610,0.44454733,2.44085426,0.01235008,0.32607457,0.08387908,1.88704932
-3.31665833,13.09247807,0.78605177,8.51008111,0.45860746,2.41236478,0.01221492,0.32995168,0.08456419,1.89738623
-3.31065533,13.09013910,0.80259042,8.51958065,0.47352039,2.37993547,0.01214595,0.33315413,0.08510335,1.90603588
-3.30465233,13.08338542,0.81776662,8.52948720,0.48918446,2.34405073,0.01215340,0.33565381,0.08550903,1.91305607
-3.29864932,13.07198881,0.83147049,8.53901555,0.50547450,2.30524675,0.01224863,0.33743875,0.08579553,1.91852365
-3.29264632,13.05581389,0.84362491,8.54741699,0.52224420,2.26409966,0.01244418,0.33851257,0.08597863,1.92253011
-3.28664332,13.03481482,0.85418519,8.55399179,0.53932950,2.22121307,0.01275381,0.33889373,0.08607530,1.92517732
-3.28064032,13.00903081,0.86313804,8.55810014,0.55655269,2.17720550,0.01319235,0.33861449,0.08610355,1.92657361
-3.27463732,12.97858149,0.87049981,8.55917174,0.57372725,2.13269801,0.01377561,0.33771961,0.08608229,1.92683059
-3.26863432,12.94366257,0.87631427,8.55671443,0.59066326,2.08830251,0.01452016,0.33626501,0.08603126,1.92606076
-3.26263132,12.90454237,0.88064982,8.55032160,0.60717309,2.04461093,0.01544294,0.33431628,0.08597099,1.92437605
-3.25662831,12.86155896,0.88359646,8.53967866,0.62307730,2.00218547,0.01656093,0.33194704,0.08592277,1.92188729
-3.25062531,12.81511778,0.88526238,8.52456802,0.63821035,1.96155010,0.01789061,0.32923733,0.08590858,1.91870459
-3.24462231,12.76568897,0.88577037,8.50487241,0.65242609,1.92318329,0.01944736,0.32627185,0.08595100,1.91493844
-3.23861931,12.71380375,0.88525399,8.48057599,0.66560259,1.88751196,0.02124481,0.32313815,0.08607297,1.91070116
-3.23261631,12.66004879,0.88385370,8.45176275,0.67764621,1.85490660,0.02329408,0.31992475,0.08629754,1.90610878
-3.22661331,12.60505792,0.88171281,8.41861186,0.68849466,1.82567750,0.02560304,0.31671913,0.08664744,1.90128270
-3.22061031,12.54950025,0.87897340,8.38138955,0.69811900,1.80007187,0.02817548,0.31360575,0.08714455,1.89635108
-3.21460730,12.49406445,0.87577233,8.34043742,0.70652437,1.77827182,0.03101036,0.31066387,0.08780933,1.89144962
-3.20860430,12.43943906,0.87223729,8.29615725,0.71374939,1.76039322,0.03410109,0.30796549,0.08866015,1.88672155
-3.20260130,12.38628913,0.86848311,8.24899276,0.71986446,1.74648513,0.03743490,0.30557327,0.08971257,1.88231671
-3.19659830,12.33523000,0.86460836,8.19940872,0.72496866,1.73653006,0.04099236,0.30353853,0.09097867,1.87838960
-3.19059530,12.28679929,0.86069237,8.14786851,0.72918577,1.73044490,0.04474705,0.30189954,0.09246640,1.87509647
-3.18459230,12.24142849,0.85679297,8.09481102,0.73265929,1.72808265,0.04866549,0.30068001,0.09417909,1.87259150
-3.17858929,12.19941577,0.85294473,8.04062801,0.73554677,1.72923484,0.05270728,0.29988798,0.09611503,1.87102226
-3.17258629,12.16090165,0.84915819,7.98564319,0.73801376,1.73363496,0.05682553,0.29951520,0.09826723,1.87052464
-3.16658329,12.12584907,0.84541990,7.93009417,0.74022752,1.74096261,0.06096751,0.29953702,0.10062346,1.87121745
-3.16058029,12.09402918,0.84169342,7.87411800,0.74235073,1.75084861,0.06507570,0.29991288,0.10316635,1.87319703
-3.15457729,12.06501382,0.83792131,7.81774140,0.74453562,1.76288089,0.06908897,0.30058737,0.10587382,1.87653207
-3.14857429,12.03817544,0.83402799,7.76087573,0.74691849,1.77661112,0.07294408,0.30149198,0.10871956,1.88125894
-3.14257129,12.01269431,0.82992345,7.70331720,0.74961501,1.79156199,0.07657735,0.30254733,0.11167377,1.88737770
-3.13656828,11.98757301,0.82550765,7.64475185,0.75271633,1.80723493,0.07992643,0.30366590,0.11470391,1.89484902
-3.13056528,11.96165725,0.82067550,7.58476509,0.75628618,1.82311810,0.08293215,0.30475522,0.11777556,1.90359217
-3.12456228,11.93366220,0.81532213,7.52285494,0.76035902,1.83869450,0.08554039,0.30572124,0.12085326,1.91348418
-3.11855928,11.90220289,0.80934833,7.45844822,0.76493916,1.85345002,0.08770378,0.30647187,0.12390136,1.92436025
-3.11255628,11.86582760,0.80266591,7.39091878,0.77000105,1.86688123,0.08938330,0.30692051,0.12688472,1.93601542
-3.10655328,11.82305272,0.79520279,7.31960688,0.77549050,1.87850283,0.09054958,0.30698936,0.12976940,1.94820766
-3.10055028,11.77239829,0.78690765,7.24383887,0.78132686,1.88785479,0.09118393,0.30661249,0.13252318,1.96066216
-3.09454727,11.71242297,0.77775397,7.16294662,0.78740603,1.89450900,0.09127898,0.30573846,0.13511593,1.97307694
-3.08854427,11.64175816,0.76774334,7.07628613,0.79360426,1.89807556,0.09083897,0.30433241,0.13751989,1.98512976
-3.08254127,11.55914083,0.75690803,6.98325527,0.79978250,1.89820884,0.08987956,0.30237768,0.13970988,1.99648600
-3.07653827,11.46344498,0.74531271,6.88331041,0.80579128,1.89461328,0.08842733,0.29987669,0.14166336,2.00680773
-3.07053527,11.35371195,0.73305529,6.77598218,0.81147595,1.88704909,0.08651889,0.29685134,0.14336048,2.01576345
-3.06453227,11.22917957,0.72026707,6.66089051,0.81668209,1.87533793,0.08419958,0.29334279,0.14478410,2.02303858
-3.05852926,11.08931063,0.70711199,6.53775923,0.82126095,1.85936851,0.08152201,0.28941072,0.14591986,2.02834623
-3.05252626,10.93382025,0.69378528,6.40643032,0.82507485,1.83910218,0.07854436,0.28513217,0.14675620,2.03143799
-3.04652326,10.76270224,0.68051138,6.26687800,0.82800218,1.81457820,0.07532852,0.28059994,0.14728454,2.03211437
-3.04052026,10.57625359,0.66754123,6.11922227,0.82994204,1.78591873,0.07193829,0.27592076,0.14749941,2.03023443
-3.03451726,10.37509627,0.65514905,5.96374185,0.83081816,1.75333294,0.06843748,0.27121315,0.14739874,2.02572413
-3.02851426,10.16019492,0.64362839,5.80088561,0.83058205,1.71712011,0.06488827,0.26660518,0.14698411,2.01858301
-3.02251126,9.93286892,0.63328774,5.63128194,0.82921523,1.67767117,0.06134964,0.26223201,0.14626107,2.00888864
-3.01650825,9.69479692,0.62444546,5.45574493,0.82673026,1.63546831,0.05787605,0.25823343,0.14523944,1.99679857
-3.01050525,9.44801215,0.61742411,5.27527643,0.82317064,1.59108213,0.05451637,0.25475125,0.14393354,1.98254930
-3.00450225,9.19488663,0.61254412,5.09106276,0.81860951,1.54516605,0.05131316,0.25192660,0.14236240,1.96645224
-2.99849925,8.93810304,0.61011689,4.90446543,0.81314699,1.49844769,0.04830209,0.24989719,0.14054980,1.94888647
-2.99249625,8.68061326,0.61043723,4.71700480,0.80690637,1.45171701,0.04551180,0.24879447,0.13852425,1.93028835
-2.98649325,8.42558329,0.61377530,4.53033656,0.80002924,1.40581118,0.04296386,0.24874065,0.13631872,1.91113834
-2.98049025,8.17632498,0.62036808,4.34622079,0.79266965,1.36159648,0.04067306,0.24984574,0.13397033,1.89194523
-2.97448724,7.93621585,0.63041068,4.16648406,0.78498762,1.31994743,0.03864786,0.25220443,0.13151974,1.87322854
-2.96848424,7.70860911,0.64404756,3.99297552,0.77714225,1.28172378,0.03689093,0.25589307,0.12901045,1.85549954
-2.96248124,7.49673650,0.66136406,3.82751801,0.76928470,1.24774600,0.03539991,0.26096661,0.12648798,1.83924185
-2.95647824,7.30360771,0.68237856,3.67185613,0.76155148,1.21877022,0.03416808,0.26745578,0.12399883,1.82489226
-2.95047524,7.13191013,0.70703558,3.52760319,0.75405821,1.19546338,0.03318518,0.27536456,0.12158942,1.81282277
-2.94447224,6.98391333,0.73520030,3.39618912,0.74689437,1.17837983,0.03243820,0.28466797,0.11930494,1.80332460
-2.93846923,6.86138253,0.76665491,3.27881187,0.74011912,1.16794021,0.03191205,0.29531050,0.11718815,1.79659488
-2.93246623,6.76550537,0.80109707,3.17639445,0.73375855,1.16441367,0.03159029,0.30720517,0.11527824,1.79272676
-2.92646323,6.69683567,0.83814092,3.08954981,0.72780440,1.16790440,0.03145572,0.32023348,0.11360962,1.79170332
-2.92046023,6.65525741,0.87732087,3.01855530,0.72221451,1.17834303,0.03149092,0.33424622,0.11221097,1.79339580
-2.91445723,6.63997121,0.91809830,2.96333831,0.71691466,1.19548355,0.03167867,0.34906536,0.11110421,1.79756608
-2.90845423,6.64950481,0.95987119,2.92347385,0.71180217,1.21890618,0.03200236,0.36448699,0.11030379,1.80387350
-2.90245123,6.68174768,1.00198666,2.89819470,0.70675060,1.24802602,0.03244624,0.38028528,0.10981605,1.81188582
-2.89644822,6.73400917,1.04375606,2.88641365,0.70161575,1.28210752,0.03299564,0.39621748,0.10963886,1.82109375
-2.89044522,6.80309807,1.08447231,2.88675740,0.69624238,1.32028429,0.03363713,0.41202982,0.10976148,1.83092868
-2.88444222,6.88542082,1.12342877,2.89761055,0.69047147,1.36158343,0.03435862,0.42746397,0.11016470,1.84078271
-2.87843922,6.97709445,1.15993918,2.91716791,0.68414759,1.40495372,0.03514931,0.44226421,0.11082120,1.85003031
-2.87243622,7.07406968,1.19335768,2.94349303,0.67712616,1.44929639,0.03599973,0.45618459,0.11169626,1.85805062
-2.86643322,7.17225921,1.22309819,2.97458035,0.66928014,1.49349743,0.03690166,0.46899616,0.11274871,1.86424961
-2.86043022,7.26766583,1.24865226,3.00841832,0.66050589,1.53646018,0.03784795,0.48049371,0.11393212,1.86808114
-2.85442721,7.35650508,1.26960450,3.04305082,0.65072805,1.57713687,0.03883240,0.49050188,0.11519628,1.86906599
-2.84842421,7.43531753,1.28564491,3.07663433,0.63990307,1.61455799,0.03984954,0.49888018,0.11648878,1.86680837
-2.84242121,7.50106609,1.29657738,3.10748845,0.62802145,1.64785843,0.04089436,0.50552685,0.11775684,1.86100898
-2.83641821,7.55121478,1.30232401,3.13413799,0.61510853,1.67629944,0.04196209,0.51038122,0.11894908,1.85147440
-2.83041521,7.58378605,1.30292485,3.15534487,0.60122380,1.69928567,0.04304786,0.51342452,0.12001744,1.83812233
-2.82441221,7.59739508,1.29853313,3.17012915,0.58645892,1.71637696,0.04414642,0.51467903,0.12091891,1.82098265
-2.81840920,7.59126041,1.28940612,3.17777864,0.57093454,1.72729445,0.04525186,0.51420569,0.12161718,1.80019434
-2.81240620,7.56519145,1.27589206,3.17784729,0.55479599,1.73192125,0.04635730,0.51210020,0.12208406,1.77599849
-2.80640320,7.51955464,1.25841384,3.17014323,0.53820829,1.73029776,0.04745469,0.50848786,0.12230056,1.74872776
-2.80040020,7.45522078,1.23745017,3.15470757,0.52135045,1.72261227,0.04853462,0.50351744,0.12225774,1.71879299
-2.79439720,7.37349701,1.21351521,3.13178568,0.50440962,1.70918727,0.04958619,0.49735430,0.12195706,1.68666746
-2.78839420,7.27604736,1.18713777,3.10179298,0.48757501,1.69046261,0.05059701,0.49017323,0.12141035,1.65286958
-2.78239120,7.16480626,1.15884100,3.06527719,0.47103222,1.66697592,0.05155328,0.48215131,0.12063944,1.61794481
-2.77638819,7.04188940,1.12912361,3.02287942,0.45495783,1.63934160,0.05243994,0.47346115,0.11967529,1.58244765
-2.77038519,6.90950613,1.09844349,2.97529611,0.43951470,1.60822905,0.05324099,0.46426486,0.11855679,1.54692427
-2.76438219,6.76987733,1.06720455,2.92324365,0.42484809,1.57434103,0.05393986,0.45470897,0.11732926,1.51189654
-2.75837919,6.62516191,1.03574714,2.86742746,0.41108264,1.53839286,0.05451990,0.44492059,0.11604264,1.47784802
-2.75237619,6.47739461,1.00434250,2.80851651,0.39832032,1.50109322,0.05496493,0.43500485,0.11474955,1.44521233
-2.74637319,6.32843662,0.97319128,2.74712431,0.38663946,1.46312685,0.05525985,0.42504372,0.11350321,1.41436409
-2.74037019,6.17994012,0.94242590,2.68379649,0.37609462,1.42513968,0.05539128,0.41509615,0.11235533,1.38561267
-2.73436718,6.03332654,0.91211647,2.61900496,0.36671753,1.38772654,0.05534817,0.40519947,0.11135411,1.35919877
-2.72836418,5.88977795,0.88227961,2.55314818,0.35851866,1.35142151,0.05512240,0.39537175,0.11054234,1.33529355
-2.72236118,5.75024024,0.85288955,2.48655659,0.35148962,1.31669095,0.05470926,0.38561510,0.10995573,1.31400026
-2.71635818,5.61543605,0.82389066,2.41950218,0.34560596,1.28392909,0.05410788,0.37591938,0.10962150,1.29535790
-2.71035518,5.48588562,0.79521061,2.35221096,0.34083033,1.25345595,0.05332153,0.36626637,0.10955736,1.27934662
-2.70435218,5.36193286,0.76677333,2.28487689,0.33711584,1.22551743,0.05235773,0.35663381,0.10977075,1.26589442
-2.69834917,5.24377465,0.73851101,2.21767616,0.33440935,1.20028725,0.05122822,0.34699933,0.11025858,1.25488480
-2.69234617,5.13149112,0.71037454,2.15078051,0.33265460,1.17787048,0.04994882,0.33734387,0.11100727,1.24616478
-2.68634317,5.02507500,0.68234182,2.08436870,0.33179502,1.15830850,0.04853907,0.32765461,0.11199326,1.23955318
-2.68034017,4.92445871,0.65442366,2.01863538,0.33177601,1.14158486,0.04702176,0.31792705,0.11318383,1.23484865
-2.67433717,4.82953790,0.62666707,1.95379689,0.33254679,1.12763214,0.04542238,0.30816654,0.11453832,1.23183721
-2.66833417,4.74019090,0.59915592,1.89009378,0.33406142,1.11633928,0.04376837,0.29838885,0.11600956,1.23029922
-2.66233117,4.65629374,0.57200918,1.82779030,0.33627935,1.10755927,0.04208851,0.28862020,0.11754564,1.23001531
-2.65632816,4.57773082,0.54537701,1.76717090,0.33916512,1.10111703,0.04041206,0.27889661,0.11909177,1.23077153
-2.65032516,4.50440140,0.51943504,1.70853447,0.34268747,1.09681720,0.03876814,0.26926274,0.12059230,1.23236328
-2.64432216,4.43622272,0.49437741,1.65218692,0.34681788,1.09445166,0.03718500,0.25977038,0.12199268,1.23459820
-2.63831916,4.37313004,0.47040902,1.59843268,0.35152853,1.09380659,0.03568952,0.25047675,0.12324150,1.23729799
-2.63231616,4.31507458,0.44773748,1.54756597,0.35678989,1.09466891,0.03430668,0.24144264,0.12429227,1.24029899
-2.62631316,4.26201989,0.42656535,1.49986248,0.36256804,1.09683197,0.03305930,0.23273067,0.12510503,1.24345188
-2.62031016,4.21393730,0.40708295,1.45557196,0.36882197,1.10010025,0.03196782,0.22440361,0.12564774,1.24662034
-2.61430715,4.17080108,0.38946223,1.41491230,0.37550079,1.10429315,0.03105031,0.21652296,0.12589727,1.24967899
-2.60830415,4.13258357,0.37385185,1.37806528,0.38254141,1.10924765,0.03032248,0.20914777,0.12584008,1.25251064
-2.60230115,4.09925078,0.36037372,1.34517417,0.38986650,1.11481990,0.02979799,0.20233375,0.12547246,1.25500317
-2.59629815,4.07075855,0.34912093,1.31634321,0.39738312,1.12088581,0.02948865,0.19613264,0.12480039,1.25704629
-2.59029515,4.04704951,0.34015715,1.29163868,0.40498218,1.12734065,0.02940481,0.19059182,0.12383908,1.25852842
-2.58429215,4.02805063,0.33351728,1.27109136,0.41253868,1.13409782,0.02955566,0.18575416,0.12261202,1.25933392
-2.57828914,4.01367163,0.32920920,1.25469991,0.41991304,1.14108693,0.02994960,0.18165789,0.12114985,1.25934119
-2.57228614,4.00380379,0.32721624,1.24243480,0.42695339,1.14825131,0.03059443,0.17833669,0.11948888,1.25842157
-2.56628314,3.99831931,0.32750021,1.23424219,0.43349889,1.15554530,0.03149752,0.17581961,0.11766953,1.25643953
-2.56028014,3.99707079,0.33000466,1.23004748,0.43938398,1.16293118,0.03266579,0.17413101,0.11573458,1.25325419
-2.55427714,3.99989080,0.33465791,1.22975789,0.44444351,1.17037626,0.03410554,0.17329036,0.11372745,1.24872215
-2.54827414,4.00659128,0.34137587,1.23326401,0.44851838,1.17784998,0.03582214,0.17331184,0.11169050,1.24270181
-2.54227114,4.01696260,0.35006415,1.24043991,0.45146177,1.18532127,0.03781950,0.17420379,0.10966352,1.23505884
-2.53626813,4.03077226,0.36061958,1.25114194,0.45314533,1.19275620,0.04009946,0.17596794,0.10768229,1.22567272
-2.53026513,4.04776318,0.37293084,1.26520612,0.45346544,1.20011599,0.04266102,0.17859854,0.10577749,1.21444393
-2.52426213,4.06765173,0.38687846,1.28244459,0.45234887,1.20735538,0.04549954,0.18208137,0.10397387,1.20130154
-2.51825913,4.09012569,0.40233413,1.30264128,0.44975789,1.21442147,0.04860585,0.18639273,0.10228963,1.18621064
-2.51225613,4.11484256,0.41915952,1.32554751,0.44569434,1.22125292,0.05196555,0.19149854,0.10073618,1.16917933
-2.50625313,4.14142874,0.43720503,1.35087798,0.44020256,1.22777966,0.05555830,0.19735362,0.09931823,1.15026477
-2.50025013,4.16948005,0.45630855,1.37830787,0.43337100,1.23392313,0.05935737,0.20390129,0.09803403,1.12957784
-2.49424712,4.19856438,0.47629469,1.40747167,0.42533249,1.23959702,0.06332946,0.21107339,0.09687601,1.10728639
-2.48824412,4.22822702,0.49697474,1.43796430,0.41626289,1.24470864,0.06743480,0.21879085,0.09583155,1.08361649
-2.48224112,4.25799924,0.51814767,1.46934505,0.40637854,1.24916102,0.07162758,0.22696489,0.09488393,1.05885191
-2.47623812,4.28741045,0.53960238,1.50114458,0.39593227,1.25285568,0.07585682,0.23549880,0.09401349,1.03333159
-2.47023512,4.31600421,0.56112127,1.53287510,0.38520833,1.25569611,0.08006755,0.24429043,0.09319876,1.00744522
-2.46423212,4.34335765,0.58248518,1.56404357,0.37451629,1.25759203,0.08420231,0.25323532,0.09241768,0.98162724
-2.45822911,4.36910401,0.60347970,1.59416760,0.36418438,1.25846411,0.08820302,0.26223023,0.09164883,0.95634919
-2.45222611,4.39295711,0.62390235,1.62279322,0.35455210,1.25824926,0.09201294,0.27117712,0.09087257,0.93211093
-2.44622311,4.41473657,0.64357055,1.64951377,0.34596283,1.25690598,0.09557889,0.27998729,0.09007204,0.90943088
-2.44022011,4.43439193,0.66232977,1.67398877,0.33875623,1.25441963,0.09885331,0.28858531,0.08923404,0.88883559
-2.43421711,4.45202385,0.68006129,1.69596153,0.33326090,1.25080721,0.10179633,0.29691281,0.08834976,0.87084880
-2.42821411,4.46790035,0.69668908,1.71527434,0.32978735,1.24612114,0.10437756,0.30493148,0.08741519,0.85598046
-2.42221111,4.48246595,0.71218520,1.73187994,0.32862147,1.24045181,0.10657748,0.31262530,0.08643136,0.84471555
-2.41620810,4.49634201,0.72657305,1.74584810,0.33001853,1.23392829,0.10838845,0.32000166,0.08540430,0.83750322
-2.41020510,4.51031672,0.73992820,1.75736671,0.33419785,1.22671707,0.10981515,0.32709119,0.08434470,0.83474615
-2.40420210,4.52532393,0.75237633,1.76673649,0.34133808,1.21901852,0.11087439,0.33394623,0.08326735,0.83679028
-2.39819910,4.54241049,0.76408821,1.77435937,0.35157317,1.21106093,0.11159440,0.34063790,0.08219032,0.84391517
-2.39219610,4.56269265,0.77527168,1.78072058,0.36498900,1.20309230,0.11201346,0.34725184,0.08113391,0.85632489
-2.38619310,4.58730289,0.78616091,1.78636509,0.38162067,1.19537000,0.11217800,0.35388276,0.08011945,0.87413985
-2.38019010,4.61732917,0.79700344,1.79186946,0.40145037,1.18814879,0.11214028,0.36062814,0.07916801,0.89738944
-2.37418709,4.65374956,0.80804542,1.79781040,0.42440593,1.18166765,0.11195572,0.36758128,0.07829903,0.92600600
-2.36818409,4.69736554,0.81951609,1.80473173,0.45036001,1.17613624,0.11167997,0.37482422,0.07752896,0.95982015
-2.36218109,4.74873782,0.83161216,1.81311146,0.47912992,1.17172159,0.11136606,0.38242096,0.07687012,0.99855781
-2.35617809,4.80812857,0.84448319,1.82333106,0.51047816,1.16853592,0.11106153,0.39041130,0.07632957,1.04183917
-2.35017509,4.87545402,0.85821888,1.83564864,0.54411381,1.16662647,0.11080596,0.39880594,0.07590835,1.08918006
-2.34417209,4.95025081,0.87283904,1.85017783,0.57969465,1.16596793,0.11062882,0.40758307,0.07560095,1.13999561
-2.33816908,5.03165924,0.88828716,1.86687377,0.61683034,1.16645818,0.11054794,0.41668689,0.07539516,1.19360686
-2.33216608,5.11842542,0.90442815,1.88552728,0.65508657,1.16791788,0.11056854,0.42602811,0.07527229,1.24925012
-2.32616308,5.20892366,0.92105036,1.90576781,0.69399035,1.17009410,0.11068309,0.43548677,0.07520770,1.30608931
-2.32016008,5.30119912,0.93787243,1.92707538,0.73303650,1.17266803,0.11087168,0.44491710,0.07517174,1.36323128
-2.31415708,5.39302991,0.95455433,1.94880105,0.77169532,1.17526678,0.11110331,0.45415447,0.07513100,1.41974380
-2.30815408,5.48200639,0.97071256,1.97019513,0.80942149,1.17747870,0.11133760,0.46302395,0.07504978,1.47467614
-2.30215108,5.56562477,0.98593856,1.99044180,0.84566411,1.17887172,0.11152717,0.47135026,0.07489183,1.52708159
-2.29614807,5.64139092,0.99981964,2.00869846,0.87987780,1.17901398,0.11162038,0.47896845,0.07462205,1.57604167
-2.29014507,5.70692997,1.01196122,2.02413786,0.91153459,1.17749576,0.11156430,0.48573487,0.07420838,1.62069109
-2.28414207,5.76009647,1.02200933,2.03599080,0.94013642,1.17395187,0.11130778,0.49153766,0.07362342,1.66024290
-2.27813907,5.79908008,1.02967215,2.04358737,0.96522784,1.16808336,0.11080448,0.49630647,0.07284610,1.69401294
-2.27213607,5.82250170,1.03473936,2.04639444,0.98640863,1.15967754,0.11001566,0.50002039,0.07186286,1.72144259
-2.26613307,5.82949521,1.03709828,2.04404762,1.00334571,1.14862553,0.10891250,0.50271410,0.07066875,1.74211913
-2.26013007,5.81977089,1.03674589,2.03637589,1.01578409,1.13493634,0.10747809,0.50448139,0.06926796,1.75579270
-2.25412706,5.79365710,1.03379594,2.02341786,1.02355613,1.11874694,0.10570870,0.50547608,0.06767417,1.76238901
-2.24812406,5.75211800,1.02848070,2.00542849,1.02658884,1.10032765,0.10361445,0.50590999,0.06591032,1.76201724
-2.24212106,5.69674601,1.02114723,1.98287632,1.02490863,1.08008279,0.10121937,0.50604811,0.06400808,1.75497250
-2.23611806,5.62972903,1.01224814,1.95643095,1.01864329,1.05854616,0.09856072,0.50620096,0.06200702,1.74173242
-2.23011506,5.55379328,1.00232719,1.92694163,1.00802076,1.03637175,0.09568786,0.50671455,0.05995334,1.72294781
-2.22411206,5.47212399,0.99200044,1.89540780,0.99336478,1.01431972,0.09266042,0.50795820,0.05789845,1.69942742
-2.21810905,5.38826691,0.98193368,1.86294309,0.97508721,0.99323816,0.08954626,0.51031081,0.05589735,1.67211711
-2.21210605,5.30601448,0.97281721,1.83073430,0.95367732,0.97404128,0.08641897,0.51414616,0.05400687,1.64207387
-2.20610305,5.22928099,0.96533894,1.79999737,0.92968821,0.95768454,0.08335530,0.51981771,0.05228391,1.61043569
-2.20010005,5.16197175,0.96015727,1.77193211,0.90372096,0.94513774,0.08043251,0.52764381,0.05078366,1.57838803
-2.19409705,5.10785104,0.95787469,1.74767781,0.87640695,0.93735663,0.07772580,0.53789367,0.04955796,1.54712806
-2.18809405,5.07041406,0.95901336,1.72827150,0.84838902,0.93525411,0.07530592,0.55077490,0.04865378,1.51782796
-2.18209105,5.05276732,0.96399382,1.71461045,0.82030226,0.93967173,0.07323705,0.56642309,0.04811187,1.49159860
-2.17608804,5.05752213,0.97311753,1.70742060,0.79275515,0.95135242,0.07157500,0.58489387,0.04796565,1.46945476
-2.17008504,5.08670462,0.98655419,1.70723178,0.76631170,0.97091511,0.07036588,0.60615797,0.04824030,1.45228325
-2.16408204,5.14168558,1.00433415,1.71436068,0.74147545,0.99883208,0.06964500,0.63009933,0.04895216,1.44081512
-2.15807904,5.22313223,1.02634645,1.72890202,0.71867575,1.03540957,0.06943637,0.65651666,0.05010830,1.43560279
-2.15207604,5.33098341,1.05234232,1.75072791,0.69825704,1.08077239,0.06975244,0.68512833,0.05170639,1.43700308
-2.14607304,5.46444883,1.08194411,1.77949528,0.68047122,1.13485275,0.07059427,0.71558051,0.05373478,1.44516651
-2.14007004,5.62203197,1.11465924,1.81466078,0.66547353,1.19738397,0.07195198,0.74745846,0.05617278,1.46003344
-2.13406703,5.80157566,1.14989860,1.85550236,0.65332193,1.26789907,0.07380545,0.78030046,0.05899120,1.48133691
-2.12806403,6.00032854,1.18699862,1.90114644,0.64397983,1.34573467,0.07612525,0.81361418,0.06215302,1.50861207
-2.12206103,6.21502991,1.22524614,1.95059958,0.63732202,1.43004000,0.07887369,0.84689467,0.06561427,1.54121194
-2.11605803,6.44200991,1.26390508,2.00278337,0.63314341,1.51979110,0.08200602,0.87964359,0.06932501,1.57832863
-2.11005503,6.67730167,1.30224391,2.05657099,0.63117005,1.61380994,0.08547164,0.91138879,0.07323053,1.61901939
-2.10405203,6.91676156,1.33956276,2.11082440,0.63107203,1.71078811,0.08921539,0.94170362,0.07727254,1.66223650
-2.09804902,7.15619351,1.37521922,2.16443064,0.63247762,1.80931458,0.09317879,0.97022515,0.08139060,1.70685995
-2.09204602,7.39147329,1.40865167,2.21633612,0.63498806,1.90790698,0.09730137,0.99667047,0.08552345,1.75173174
-2.08604302,7.61866872,1.43939945,2.26557775,0.63819235,2.00504546,0.10152185,1.02085042,0.08961053,1.79569067
