energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up,Zr_p_up,Zr_d_up
-3.11855928,0.01190825,0.00002051,0.00000160,0.00000314,0.00017942,0.00064188,0.00203659,0.00184243,0.00750184
-3.11255628,0.00968169,0.00001662,0.00000229,0.00000255,0.00014695,0.00052389,0.00165465,0.00149586,0.00609992
-3.10655328,0.00783969,0.00001338,0.00000325,0.00000206,0.00012054,0.00042712,0.00133820,0.00120832,0.00494044
-3.10055028,0.00633746,0.00001070,0.00000459,0.00000166,0.00009961,0.00034941,0.00107945,0.00097263,0.00399528
-3.09454727,0.00513499,0.00000852,0.00000643,0.00000134,0.00008373,0.00028893,0.00087138,0.00078231,0.00323937
-3.08854427,0.00419788,0.00000675,0.00000895,0.00000108,0.00007258,0.00024424,0.00070788,0.00063165,0.00265117
-3.08254127,0.00349802,0.00000534,0.00001236,0.00000089,0.00006600,0.00021439,0.00058382,0.00051580,0.00221318
-3.07653827,0.00301417,0.00000424,0.00001695,0.00000075,0.00006400,0.00019894,0.00049520,0.00043082,0.00191231
-3.07053527,0.00273253,0.00000340,0.00002307,0.00000066,0.00006681,0.00019809,0.00043916,0.00037378,0.00174019
-3.06453227,0.00264723,0.00000278,0.00003119,0.00000062,0.00007488,0.00021272,0.00041403,0.00034271,0.00169357
-3.05852926,0.00276085,0.00000235,0.00004184,0.00000062,0.00008892,0.00024447,0.00041947,0.00033674,0.00177465
-3.05252626,0.00308506,0.00000209,0.00005574,0.00000067,0.00010996,0.00029588,0.00045645,0.00035605,0.00199147
-3.04652326,0.00364118,0.00000199,0.00007373,0.00000077,0.00013934,0.00037047,0.00052737,0.00040198,0.00235836
-3.04052026,0.00446089,0.00000204,0.00009681,0.00000093,0.00017881,0.00047287,0.00063610,0.00047703,0.00289636
-3.03451726,0.00558694,0.00000224,0.00012621,0.00000116,0.00023052,0.00060894,0.00078807,0.00058493,0.00363372
-3.02851426,0.00707386,0.00000258,0.00016336,0.00000147,0.00029710,0.00078594,0.00099037,0.00073068,0.00460642
-3.02251126,0.00898864,0.00000310,0.00020992,0.00000187,0.00038167,0.00101262,0.00125176,0.00092059,0.00585857
-3.01650825,0.01141125,0.00000379,0.00026782,0.00000238,0.00048791,0.00129938,0.00158277,0.00116235,0.00744282
-3.01050525,0.01443502,0.00000469,0.00033923,0.00000302,0.00062005,0.00165832,0.00199570,0.00146499,0.00942061
-3.00450225,0.01816666,0.00000583,0.00042660,0.00000382,0.00078293,0.00210338,0.00250460,0.00183890,0.01186223
-2.99849925,0.02272599,0.00000723,0.00053261,0.00000481,0.00098194,0.00265030,0.00312520,0.00229578,0.01484662
-2.99249625,0.02824501,0.00000893,0.00066019,0.00000601,0.00122303,0.00331664,0.00387478,0.00284851,0.01846086
-2.98649325,0.03486650,0.00001097,0.00081246,0.00000745,0.00151264,0.00412162,0.00477191,0.00351102,0.02279919
-2.98049025,0.04274179,0.00001340,0.00099266,0.00000919,0.00185762,0.00508593,0.00583617,0.00429803,0.02796166
-2.97448724,0.05202782,0.00001626,0.00120413,0.00001125,0.00226509,0.00623143,0.00708771,0.00522477,0.03405213
-2.96848424,0.06288326,0.00001960,0.00145016,0.00001367,0.00274231,0.00758071,0.00854670,0.00630655,0.04117582
-2.96248124,0.07546380,0.00002346,0.00173391,0.00001650,0.00329643,0.00915655,0.01023269,0.00755831,0.04943620
-2.95647824,0.08991656,0.00002788,0.00205831,0.00001977,0.00393430,0.01098124,0.01216390,0.00899406,0.05893129
-2.95047524,0.10637375,0.00003290,0.00242584,0.00002352,0.00466213,0.01307578,0.01435628,0.01062621,0.06974956
-2.94447224,0.12494567,0.00003854,0.00283847,0.00002778,0.00548523,0.01545896,0.01682270,0.01246493,0.08196525
-2.93846923,0.14571331,0.00004483,0.00329745,0.00003258,0.00640764,0.01814642,0.01957191,0.01451739,0.09563349
-2.93246623,0.16872071,0.00005178,0.00380314,0.00003794,0.00743182,0.02114957,0.02260761,0.01678704,0.11078527
-2.92646323,0.19396755,0.00005938,0.00435489,0.00004387,0.00855828,0.02447454,0.02592753,0.01927288,0.12742246
-2.92046023,0.22140227,0.00006760,0.00495088,0.00005036,0.00978526,0.02812118,0.02952255,0.02196882,0.14551320
-2.91445723,0.25091602,0.00007642,0.00558804,0.00005741,0.01110845,0.03208211,0.03337607,0.02486309,0.16498786
-2.90845423,0.28233810,0.00008576,0.00626194,0.00006497,0.01252077,0.03634198,0.03746346,0.02793788,0.18573587
-2.90245123,0.31543305,0.00009556,0.00696675,0.00007302,0.01401219,0.04087691,0.04175186,0.03116902,0.20760371
-2.89644822,0.34989994,0.00010573,0.00769528,0.00008148,0.01556971,0.04565422,0.04620019,0.03452601,0.23039423
-2.89044522,0.38537406,0.00011614,0.00843903,0.00009028,0.01717736,0.05063247,0.05075958,0.03797223,0.25386764
-2.88444222,0.42143133,0.00012667,0.00918830,0.00009934,0.01881639,0.05576197,0.05537409,0.04146537,0.27774419
-2.87843922,0.45759545,0.00013718,0.00993240,0.00010854,0.02046555,0.06098563,0.05998187,0.04495825,0.30170871
-2.87243622,0.49334785,0.00014751,0.01065986,0.00011777,0.02210153,0.06624029,0.06451662,0.04839975,0.32541693
-2.86643322,0.52814022,0.00015751,0.01135871,0.00012691,0.02369946,0.07145846,0.06890946,0.05173613,0.34850353
-2.86043022,0.56140932,0.00016700,0.01201682,0.00013583,0.02523355,0.07657056,0.07309104,0.05491247,0.37059171
-2.85442721,0.59259370,0.00017583,0.01262225,0.00014440,0.02667786,0.08150743,0.07699391,0.05787430,0.39130391
-2.84842421,0.62115159,0.00018386,0.01316363,0.00015250,0.02800706,0.08620321,0.08055505,0.06056937,0.41027350
-2.84242121,0.64657943,0.00019094,0.01363051,0.00016002,0.02919727,0.09059847,0.08371849,0.06294939,0.42715667
-2.83641821,0.66843024,0.00019695,0.01401374,0.00016685,0.03022687,0.09464336,0.08643788,0.06497184,0.44164435
-2.83041521,0.68633098,0.00020181,0.01430576,0.00017292,0.03107732,0.09830086,0.08867891,0.06660155,0.45347346
-2.82441221,0.69999822,0.00020546,0.01450093,0.00017818,0.03173385,0.10154986,0.09042152,0.06781216,0.46243696
-2.81840920,0.70925130,0.00020786,0.01459571,0.00018260,0.03218610,0.10438792,0.09166184,0.06858737,0.46839236
-2.81240620,0.71402244,0.00020902,0.01458880,0.00018619,0.03242859,0.10683373,0.09241363,0.06892175,0.47126811
-2.80640320,0.71436319,0.00020899,0.01448124,0.00018900,0.03246106,0.10892896,0.09270931,0.06882136,0.47106768
-2.80040020,0.71044690,0.00020783,0.01427639,0.00019110,0.03228861,0.11073958,0.09260044,0.06830380,0.46787098
-2.79439720,0.70256715,0.00020568,0.01397981,0.00019263,0.03192167,0.11235638,0.09215768,0.06739805,0.46183309
-2.78839420,0.69113190,0.00020268,0.01359912,0.00019373,0.03137582,0.11389475,0.09147012,0.06614376,0.45318034
-2.78239120,0.67665379,0.00019901,0.01314375,0.00019460,0.03067137,0.11549363,0.09064417,0.06459032,0.44220379
-2.77638819,0.65973686,0.00019488,0.01262463,0.00019547,0.02983285,0.11731363,0.08980180,0.06279548,0.42925046
-2.77038519,0.64106011,0.00019051,0.01205388,0.00019658,0.02888831,0.11953436,0.08907841,0.06082380,0.41471258
-2.76438219,0.62135873,0.00018613,0.01144443,0.00019823,0.02786858,0.12235097,0.08862023,0.05874487,0.39901543
-2.75837919,0.60140357,0.00018200,0.01080963,0.00020069,0.02680642,0.12597004,0.08858141,0.05663141,0.38260411
-2.75237619,0.58197963,0.00017836,0.01016289,0.00020428,0.02573561,0.13060492,0.08912083,0.05455734,0.36592989
-2.74637319,0.56386448,0.00017544,0.00951734,0.00020932,0.02469012,0.13647064,0.09039878,0.05259585,0.34943658
-2.74037019,0.54780727,0.00017345,0.00888550,0.00021611,0.02370327,0.14377857,0.09257354,0.05081765,0.33354752
-2.73436718,0.53450910,0.00017259,0.00827903,0.00022498,0.02280694,0.15273101,0.09579800,0.04928936,0.31865358
-2.72836418,0.52460544,0.00017303,0.00770848,0.00023624,0.02203094,0.16351598,0.10021644,0.04807215,0.30510258
-2.72236118,0.51865106,0.00017488,0.00718320,0.00025018,0.02140244,0.17630229,0.10596151,0.04722066,0.29319054
-2.71635818,0.51710815,0.00017822,0.00671121,0.00026712,0.02094562,0.19123522,0.11315155,0.04678230,0.28315495
-2.71035518,0.52033764,0.00018312,0.00629920,0.00028734,0.02068134,0.20843299,0.12188842,0.04679687,0.27517013
-2.70435218,0.52859429,0.00018954,0.00595257,0.00031117,0.02062711,0.22798417,0.13225579,0.04729649,0.26934501
-2.69834917,0.54202537,0.00019744,0.00567552,0.00033890,0.02079712,0.24994628,0.14431806,0.04830596,0.26572296
-2.69234617,0.56067308,0.00020671,0.00547121,0.00037091,0.02120243,0.27434553,0.15812004,0.04984340,0.26428396
-2.68634317,0.58448040,0.00021720,0.00534195,0.00040756,0.02185125,0.30117802,0.17368727,0.05192120,0.26494855
-2.68034017,0.61330020,0.00022873,0.00528942,0.00044930,0.02274944,0.33041217,0.19102716,0.05454716,0.26758365
-2.67433717,0.64690716,0.00024106,0.00531486,0.00049665,0.02390091,0.36199243,0.21013088,0.05772587,0.27200982
-2.66833417,0.68501199,0.00025394,0.00541936,0.00055020,0.02530824,0.39584406,0.23097588,0.06146016,0.27800959
-2.66233117,0.72727733,0.00026709,0.00560404,0.00061065,0.02697316,0.43187892,0.25352899,0.06575250,0.28533665
-2.65632816,0.77333462,0.00028020,0.00587028,0.00067883,0.02889716,0.47000162,0.27775005,0.07060648,0.29372542
-2.65032516,0.82280120,0.00029298,0.00621984,0.00075567,0.03108188,0.51011607,0.30359561,0.07602793,0.30290062
-2.64432216,0.87529680,0.00030513,0.00665504,0.00084224,0.03352955,0.55213170,0.33102272,0.08202594,0.31258663
-2.63831916,0.93045862,0.00031637,0.00717876,0.00093973,0.03624324,0.59596896,0.35999241,0.08861345,0.32251606
-2.63231616,0.98795422,0.00032645,0.00779444,0.00104945,0.03922690,0.64156376,0.39047254,0.09580744,0.33243749
-2.62631316,1.04749140,0.00033513,0.00850605,0.00117278,0.04248538,0.68887025,0.42243980,0.10362863,0.34212196
-2.62031016,1.10882468,0.00034223,0.00931788,0.00131119,0.04602409,0.73786160,0.45588050,0.11210065,0.35136801
-2.61430715,1.17175766,0.00034761,0.01023432,0.00146613,0.04984854,0.78852857,0.49079005,0.12124873,0.36000530
-2.60830415,1.23614121,0.00035118,0.01125960,0.00163903,0.05396375,0.84087554,0.52717072,0.13109773,0.36789662
-2.60230115,1.30186735,0.00035291,0.01239739,0.00183125,0.05837337,0.89491414,0.56502791,0.14166989,0.37493828
-2.59629815,1.36885909,0.00035283,0.01365043,0.00204394,0.06307873,0.95065446,0.60436461,0.15298199,0.38105921
-2.59029515,1.43705668,0.00035100,0.01502005,0.00227804,0.06807780,1.00809433,0.64517458,0.16504232,0.38621860
-2.58429215,1.50640107,0.00034756,0.01650576,0.00253418,0.07336402,1.06720698,0.68743412,0.17784755,0.39040263
-2.57828914,1.57681540,0.00034268,0.01810477,0.00281260,0.07892526,1.12792789,0.73109321,0.19137954,0.39362027
-2.57228614,1.64818583,0.00033659,0.01981163,0.00311309,0.08474279,1.19014150,0.77606626,0.20560242,0.39589869
-2.56628314,1.72034288,0.00032955,0.02161783,0.00343492,0.09079041,1.25366878,0.82222319,0.22046012,0.39727845
-2.56028014,1.79304465,0.00032184,0.02351162,0.00377685,0.09703381,1.31825649,0.86938149,0.23587443,0.39780873
-2.55427714,1.86596318,0.00031379,0.02547781,0.00413704,0.10343026,1.38356906,0.91729995,0.25174392,0.39754304
-2.54827414,1.93867525,0.00030571,0.02749779,0.00451310,0.10992863,1.44918407,0.96567463,0.26794383,0.39653549
-2.54227114,2.01065853,0.00029794,0.02954966,0.00490208,0.11646978,1.51459182,1.01413771,0.28432697,0.39483787
-2.53626813,2.08129382,0.00029083,0.03160855,0.00530056,0.12298737,1.57919972,1.06225971,0.30072585,0.39249762
-2.53026513,2.14987381,0.00028472,0.03364702,0.00570470,0.12940918,1.64234167,1.10955521,0.31695584,0.38955679
-2.52426213,2.21561839,0.00027992,0.03563574,0.00611035,0.13565867,1.70329236,1.15549229,0.33281956,0.38605188
-2.51825913,2.27769597,0.00027677,0.03754415,0.00651318,0.14165705,1.76128638,1.19950541,0.34811218,0.38201458
-2.51225613,2.33525024,0.00027558,0.03934137,0.00690880,0.14732559,1.81554128,1.24101152,0.36262752,0.37747310
-2.50625313,2.38743091,0.00027664,0.04099711,0.00729294,0.15258803,1.86528390,1.27942855,0.37616475,0.37245415
-2.50025013,2.43342720,0.00028024,0.04248260,0.00766157,0.15737326,1.90977859,1.31419576,0.38853531,0.36698507
-2.49424712,2.47250217,0.00028664,0.04377160,0.00801106,0.16161781,1.94835622,1.34479471,0.39956978,0.36109614
-2.48824412,2.50402612,0.00029610,0.04484131,0.00833833,0.16526826,1.98044233,1.37076995,0.40912441,0.35482262
-2.48224112,2.52750717,0.00030887,0.04567316,0.00864094,0.16828340,2.00558303,1.39174835,0.41708685,0.34820651
-2.47623812,2.54261723,0.00032518,0.04625354,0.00891718,0.17063588,2.02346719,1.40745579,0.42338091,0.34129776
-2.47023512,2.54921185,0.00034525,0.04657434,0.00916615,0.17231352,2.03394366,1.41773051,0.42797000,0.33415483
-2.46423212,2.54734265,0.00036927,0.04663324,0.00938773,0.17331996,2.03703250,1.42253215,0.43085904,0.32684457
-2.45822911,2.53726163,0.00039745,0.04643387,0.00958260,0.17367469,2.03292941,1.42194591,0.43209473,0.31944134
-2.45222611,2.51941686,0.00042994,0.04598572,0.00975216,0.17341251,2.02200315,1.41618164,0.43176425,0.31202554
-2.44622311,2.49443985,0.00046690,0.04530382,0.00989842,0.17258236,2.00478570,1.40556772,0.42999212,0.30468152
-2.44022011,2.46312504,0.00050846,0.04440823,0.01002391,0.17124560,1.98195580,1.39054007,0.42693579,0.29749511
-2.43421711,2.42640262,0.00055473,0.04332338,0.01013150,0.16947376,1.95431652,1.37162688,0.42277972,0.29055090
-2.42821411,2.38530604,0.00060578,0.04207725,0.01022426,0.16734604,1.92276788,1.34942971,0.41772864,0.28392949
-2.42221111,2.34093586,0.00066167,0.04070042,0.01030524,0.16494642,1.88827592,1.32460215,0.41199992,0.27770482
-2.41620810,2.29442187,0.00072242,0.03922516,0.01037737,0.16236078,1.85183965,1.29782692,0.40581578,0.27194192
-2.41020510,2.24688528,0.00078803,0.03768436,0.01044327,0.15967397,1.81445734,1.26979265,0.39939545,0.26669501
-2.40420210,2.19940285,0.00085844,0.03611063,0.01050511,0.15696705,1.77709385,1.24117143,0.39294767,0.26200628
-2.39819910,2.15297434,0.00093361,0.03453538,0.01056453,0.15431476,1.74065012,1.21259814,0.38666396,0.25790525
-2.39219610,2.10849487,0.00101341,0.03298802,0.01062252,0.15178344,1.70593630,1.18465233,0.38071277,0.25440883
-2.38619310,2.06673280,0.00109773,0.03149533,0.01067947,0.14942924,1.67364916,1.15784338,0.37523484,0.25152189
-2.38019010,2.02831380,0.00118639,0.03008088,0.01073506,0.14729689,1.64435472,1.13259931,0.37033980,0.24923853
-2.37418709,1.99371133,0.00127918,0.02876467,0.01078837,0.14541895,1.61847623,1.10925936,0.36610408,0.24754355
-2.36818409,1.96324299,0.00137587,0.02756291,0.01083792,0.14381546,1.59628764,1.08807038,0.36257016,0.24641432
-2.36218109,1.93707249,0.00147615,0.02648790,0.01088175,0.14249408,1.57791239,1.06918662,0.35974707,0.24582262
-2.35617809,1.91521628,0.00157967,0.02554807,0.01091753,0.14145062,1.56332697,1.05267270,0.35761195,0.24573637
-2.35017509,1.89755385,0.00168603,0.02474811,0.01094268,0.14066982,1.55236880,1.03850901,0.35611254,0.24612120
-2.34417209,1.88384084,0.00179471,0.02408919,0.01095452,0.14012652,1.54474758,1.02659913,0.35517049,0.24694150
-2.33816908,1.87372382,0.00190515,0.02356922,0.01095033,0.13978683,1.54005958,1.01677856,0.35468513,0.24816104
-2.33216608,1.86675604,0.00201665,0.02318319,0.01092752,0.13960963,1.53780388,1.00882429,0.35453768,0.24974310
-2.32616308,1.86241321,0.00212844,0.02292348,0.01088371,0.13954794,1.53740017,1.00246469,0.35459564,0.25165003
-2.32016008,1.86010918,0.00223961,0.02278026,0.01081681,0.13955047,1.53820730,0.99738939,0.35471717,0.25384240
-2.31415708,1.85921078,0.00234915,0.02274179,0.01072512,0.13956311,1.53954229,0.99325885,0.35475551,0.25627784
-2.30815408,1.85905220,0.00245590,0.02279476,0.01060733,0.13953035,1.54069921,0.98971359,0.35456315,0.25890964
-2.30215108,1.85894858,0.00255864,0.02292464,0.01046259,0.13939671,1.54096779,0.98638294,0.35399582,0.26168544
-2.29614807,1.85820937,0.00265604,0.02311598,0.01029051,0.13910815,1.53965152,0.98289339,0.35291621,0.26454605
-2.29014507,1.85615145,0.00274669,0.02335272,0.01009116,0.13861335,1.53608483,0.97887668,0.35119736,0.26742473
-2.28414207,1.85211241,0.00282916,0.02361849,0.00986509,0.13786499,1.52964954,0.97397763,0.34872576,0.27024699
-2.27813907,1.84546422,0.00290199,0.02389695,0.00961327,0.13682101,1.51978994,0.96786192,0.34540411,0.27293113
-2.27213607,1.83562722,0.00296379,0.02417207,0.00933710,0.13544569,1.50602670,0.96022377,0.34115368,0.27538958
-2.26613307,1.82208460,0.00301324,0.02442851,0.00903834,0.13371076,1.48796905,0.95079350,0.33591636,0.27753106
-2.26013007,1.80439691,0.00304912,0.02465192,0.00871914,0.13159633,1.46532507,0.93934493,0.32965617,0.27926363
-2.25412706,1.78221653,0.00307043,0.02482935,0.00838196,0.12909174,1.43790986,0.92570243,0.32236043,0.28049842
-2.24812406,1.75530129,0.00307635,0.02494957,0.00802956,0.12619618,1.40565111,0.90974738,0.31404035,0.28115398
-2.24212106,1.72352695,0.00306635,0.02500348,0.00766495,0.12291918,1.36859202,0.89142369,0.30473112,0.28116107
-2.23611806,1.68689762,0.00304016,0.02498443,0.00729137,0.11928089,1.32689122,0.87074221,0.29449148,0.28046765
-2.23011506,1.64555366,0.00299784,0.02488855,0.00691226,0.11531201,1.28081968,0.84778365,0.28340264,0.27904378
-2.22411206,1.59977644,0.00293977,0.02471506,0.00653119,0.11105364,1.23075449,0.82269965,0.27156673,0.27688624
-2.21810905,1.54998936,0.00286664,0.02446654,0.00615186,0.10655670,1.17716978,0.79571198,0.25910467,0.27402258
-2.21210605,1.49675491,0.00277949,0.02414902,0.00577803,0.10188122,1.12062488,0.76710957,0.24615355,0.27051436
-2.20610305,1.44076753,0.00267963,0.02377218,0.00541345,0.09709533,1.06175021,0.73724327,0.23286361,0.26645941
-2.20010005,1.38284232,0.00256863,0.02334931,0.00506188,0.09227405,1.00123129,0.70651867,0.21939493,0.26199288
-2.19409705,1.32389974,0.00244831,0.02289726,0.00472697,0.08749793,0.93979149,0.67538677,0.20591383,0.25728710
-2.18809405,1.26494674,0.00232065,0.02243626,0.00441223,0.08285151,0.87817408,0.64433301,0.19258920,0.25254999
-2.18209105,1.20705478,0.00218775,0.02198962,0.00412099,0.07842167,0.81712425,0.61386494,0.17958881,0.24802224
-2.17608804,1.15133545,0.00205180,0.02158339,0.00385630,0.07429597,0.75737170,0.58449878,0.16707573,0.24397306
-2.17008504,1.09891436,0.00191499,0.02124588,0.00362093,0.07056093,0.69961432,0.55674557,0.15520493,0.24069485
-2.16408204,1.05090407,0.00177947,0.02100708,0.00341730,0.06730029,0.64450346,0.53109710,0.14412024,0.23849664
-2.15807904,1.00837686,0.00164730,0.02089804,0.00324739,0.06459337,0.59263118,0.50801239,0.13395151,0.23769666
-2.15207604,0.97233807,0.00152041,0.02095011,0.00311277,0.06251345,0.54451977,0.48790480,0.12481234,0.23861419
-2.14607304,0.94370075,0.00140056,0.02119420,0.00301451,0.06112619,0.50061350,0.47113061,0.11679809,0.24156081
-2.14007004,0.92326213,0.00128928,0.02165994,0.00295316,0.06048824,0.46127293,0.45797903,0.10998438,0.24683137
-2.13406703,0.91168270,0.00118788,0.02237483,0.00292875,0.06064586,0.42677145,0.44866422,0.10442602,0.25469492
-2.12806403,0.90946817,0.00109742,0.02336336,0.00294075,0.06163372,0.39729395,0.44331942,0.10015630,0.26538578
-2.12206103,0.91695482,0.00101870,0.02464621,0.00298806,0.06347375,0.37293761,0.44199338,0.09718668,0.27909510
-2.11605803,0.93429854,0.00095223,0.02623938,0.00306905,0.06617427,0.35371420,0.44464915,0.09550683,0.29596310
-2.11005503,0.96146796,0.00089829,0.02815351,0.00318152,0.06972917,0.33955403,0.45116524,0.09508505,0.31607233
-2.10405203,0.99824164,0.00085686,0.03039318,0.00332278,0.07411739,0.33031094,0.46133914,0.09586890,0.33944211
-2.09804902,1.04420969,0.00082771,0.03295641,0.00348968,0.07930259,0.32576839,0.47489300,0.09778618,0.36602449
-2.09204602,1.09877977,0.00081036,0.03583425,0.00367859,0.08523313,0.32564624,0.49148126,0.10074624,0.39570190
-2.08604302,1.16118751,0.00080411,0.03901063,0.00388558,0.09184234,0.32960824,0.51070011,0.10464150,0.42828667
-2.08004002,1.23051122,0.00080808,0.04246230,0.00410637,0.09904919,0.33726988,0.53209831,0.10934930,0.46352257
-2.07403702,1.30569073,0.00082121,0.04615905,0.00433649,0.10675934,0.34820683,0.55518923,0.11473401,0.50108842
-2.06803402,1.38554996,0.00084230,0.05006415,0.00457135,0.11486649,0.36196349,0.57946355,0.12064947,0.54060382
-2.06203102,1.46882283,0.00087004,0.05413502,0.00480632,0.12325430,0.37806200,0.60440240,0.12694166,0.58163683
-2.05602801,1.55418187,0.00090303,0.05832407,0.00503683,0.13179853,0.39601123,0.62949053,0.13345160,0.62371351
-2.05002501,1.64026879,0.00093980,0.06257977,0.00525849,0.14036962,0.41531601,0.65422899,0.14001849,0.66632890
-2.04402201,1.72572614,0.00097887,0.06684786,0.00546717,0.14883551,0.43548619,0.67814719,0.14648304,0.70895927
-2.03801901,1.80922914,0.00101877,0.07107273,0.00565910,0.15706461,0.45604556,0.70081379,0.15269074,0.75107506
-2.03201601,1.88951664,0.00105805,0.07519880,0.00583095,0.16492897,0.47654039,0.72184634,0.15849527,0.79215400
-2.02601301,1.96542008,0.00109535,0.07917193,0.00597991,0.17230735,0.49654733,0.74091926,0.16376167,0.83169402
-2.02001001,2.03588955,0.00112940,0.08294082,0.00610372,0.17908814,0.51568060,0.75777012,0.16836942,0.86922519
-2.01400700,2.10001608,0.00115905,0.08645827,0.00620074,0.18517205,0.53359806,0.77220411,0.17221506,0.90432042
-2.00800400,2.15704913,0.00118332,0.08968227,0.00626995,0.19047447,0.55000610,0.78409665,0.17521444,0.93660426
-2.00200100,2.20640904,0.00120141,0.09257692,0.00631095,0.19492720,0.56466318,0.79339417,0.17730447,0.96575962
-1.99599800,2.24769383,0.00121267,0.09511305,0.00632395,0.19847981,0.57738177,0.80011322,0.17844421,0.99153202
-1.98999500,2.28068039,0.00121669,0.09726865,0.00630974,0.20110025,0.58802887,0.80433811,0.17861532,1.01373143
-1.98399200,2.30532027,0.00121323,0.09902892,0.00626959,0.20277492,0.59652483,0.80621715,0.17782187,1.03223154
-1.97798899,2.32173043,0.00120229,0.10038621,0.00620525,0.20350807,0.60284088,0.80595779,0.17608942,1.04696691
-1.97198599,2.33017975,0.00118403,0.10133955,0.00611880,0.20332069,0.60699527,0.80382102,0.17346355,1.05792806
-1.96598299,2.33107198,0.00115879,0.10189411,0.00601260,0.20224885,0.60904836,0.80011502,0.17000777,1.06515517
-1.95997999,2.32492634,0.00112709,0.10206049,0.00588921,0.20034172,0.60909698,0.79518842,0.16580093,1.06873069
-1.95397699,2.31235664,0.00108959,0.10185385,0.00575125,0.19765922,0.60726820,0.78942336,0.16093438,1.06877154
-1.94797399,2.29405002,0.00104703,0.10129307,0.00560138,0.19426959,0.60371303,0.78322835,0.15550878,1.06542141
-1.94197099,2.27074624,0.00100027,0.10039990,0.00544216,0.19024695,0.59860014,0.77703114,0.14963090,1.05884358
-1.93596798,2.24321830,0.00095020,0.09919824,0.00527602,0.18566883,0.59210996,0.77127158,0.14341040,1.04921481
-1.92996498,2.21225498,0.00089775,0.09771341,0.00510522,0.18061408,0.58442946,0.76639442,0.13695677,1.03672048
-1.92396198,2.17864573,0.00084385,0.09597166,0.00493174,0.17516086,0.57574754,0.76284211,0.13037654,1.02155119
-1.91795898,2.14316799,0.00078939,0.09399980,0.00475735,0.16938512,0.56625136,0.76104753,0.12377082,1.00390088
-1.91195598,2.10657690,0.00073523,0.09182498,0.00458351,0.16335933,0.55612335,0.76142648,0.11723329,0.98396631
-1.90595298,2.06959718,0.00068217,0.08947456,0.00441143,0.15715165,0.54553918,0.76437008,0.11084852,0.96194773
-1.89994997,2.03291666,0.00063092,0.08697614,0.00424207,0.15082538,0.53466623,0.77023695,0.10469091,0.93805035
-1.89394697,1.99718112,0.00058211,0.08435765,0.00407611,0.14443874,0.52366269,0.77934526,0.09882389,0.91248629
-1.88794397,1.96298976,0.00053631,0.08164741,0.00391407,0.13804486,0.51267698,0.79196474,0.09329966,0.88547657
-1.88194097,1.93089099,0.00049397,0.07887428,0.00375625,0.13169199,0.50184734,0.80830874,0.08815924,0.85725270
-1.87593797,1.90137797,0.00045550,0.07606761,0.00360281,0.12542375,0.49130150,0.82852669,0.08343283,0.82805758
-1.86993497,1.87488376,0.00042121,0.07325727,0.00345381,0.11927951,0.48115618,0.85269704,0.07914038,0.79814536
-1.86393197,1.85177582,0.00039137,0.07047341,0.00330922,0.11329462,0.47151646,0.88082111,0.07529241,0.76778014
-1.85792896,1.83235016,0.00036621,0.06774619,0.00316893,0.10750076,0.46247489,0.91281812,0.07189080,0.73723343
-1.85192596,1.81682502,0.00034590,0.06510536,0.00303283,0.10192601,0.45411040,0.94852163,0.06892982,0.70678028
-1.84592296,1.80533475,0.00033062,0.06257969,0.00290077,0.09659500,0.44648697,0.98767792,0.06639702,0.67669448
-1.83991996,1.79792409,0.00032053,0.06019635,0.00277262,0.09152883,0.43965232,1.02994624,0.06427414,0.64724283
-1.83391696,1.79454366,0.00031579,0.05798018,0.00264826,0.08674502,0.43363656,1.07490145,0.06253801,0.61867888
-1.82791396,1.79504683,0.00031658,0.05595295,0.00252760,0.08225727,0.42845101,1.12203898,0.06116133,0.59123657
-1.82191096,1.79918889,0.00032308,0.05413264,0.00241054,0.07807539,0.42408738,1.17078217,0.06011340,0.56512400
-1.81590795,1.80662863,0.00033551,0.05253276,0.00229707,0.07420503,0.42051736,1.22049207,0.05936082,0.54051779
-1.80990495,1.81693281,0.00035407,0.05116179,0.00218715,0.07064763,0.41769278,1.27047935,0.05886808,0.51755833
-1.80390195,1.82958374,0.00037899,0.05002275,0.00208083,0.06740035,0.41554641,1.32001820,0.05859816,0.49634620
-1.79789895,1.84398979,0.00041049,0.04911292,0.00197816,0.06445615,0.41399342,1.36836192,0.05851306,0.47693997
-1.79189595,1.85949903,0.00044877,0.04842383,0.00187923,0.06180395,0.41293359,1.41475970,0.05857434,0.45935544
-1.78589295,1.87541532,0.00049399,0.04794133,0.00178418,0.05942896,0.41225415,1.45847420,0.05874367,0.44356646
-1.77988994,1.89101676,0.00054626,0.04764600,0.00169318,0.05731308,0.41183325,1.49879940,0.05898335,0.42950725
-1.77388694,1.90557568,0.00060562,0.04751372,0.00160648,0.05543545,0.41154386,1.53507826,0.05925688,0.41707607
-1.76788394,1.91837964,0.00067199,0.04751638,0.00152432,0.05377307,0.41125815,1.56671955,0.05952955,0.40614009
-1.76188094,1.92875276,0.00074520,0.04762281,0.00144707,0.05230149,0.41085193,1.59321351,0.05976898,0.39654120
-1.75587794,1.93607639,0.00082492,0.04779983,0.00137510,0.05099554,0.41020925,1.61414565,0.05994575,0.38810261
