energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Na_s_up,Na_s_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-2.86043022,0.86762798,-0.86762832,0.00002357,-0.00002357,0.01924997,-0.01924995,0.02092184,-0.02092184,0.06910428,-0.06910423,0.80567345,-0.80567384,0.08542396,-0.08542391,0.00000000,-0.00000000
-2.85442721,0.88677974,-0.88678015,0.00002772,-0.00002772,0.01852653,-0.01852652,0.02128299,-0.02128300,0.06703249,-0.06703246,0.82728222,-0.82728267,0.08318255,-0.08318250,0.00000000,-0.00000000
-2.84842421,0.90936050,-0.90936098,0.00003287,-0.00003287,0.01780491,-0.01780489,0.02171977,-0.02171978,0.06536927,-0.06536924,0.85207079,-0.85207131,0.08117751,-0.08117747,0.00000000,-0.00000000
-2.84242121,0.93604885,-0.93604943,0.00003908,-0.00003908,0.01710232,-0.01710231,0.02225082,-0.02225083,0.06415626,-0.06415624,0.88067129,-0.88067191,0.07945673,-0.07945669,0.00000000,-0.00000000
-2.83641821,0.96754222,-0.96754291,0.00004649,-0.00004649,0.01643800,-0.01643799,0.02289355,-0.02289356,0.06344871,-0.06344871,0.91372312,-0.91372384,0.07807827,-0.07807824,0.00000000,-0.00000000
-2.83041521,1.00453608,-1.00453691,0.00005523,-0.00005523,0.01583259,-0.01583258,0.02366350,-0.02366352,0.06331341,-0.06331342,0.95185420,-0.95185504,0.07710802,-0.07710800,0.00000000,-0.00000000
-2.82441221,1.04770350,-1.04770447,0.00006544,-0.00006544,0.01530753,-0.01530752,0.02457381,-0.02457383,0.06382646,-0.06382648,0.99566251,-0.99566348,0.07661726,-0.07661726,0.00000000,-0.00000000
-2.81840920,1.09767520,-1.09767633,0.00007731,-0.00007731,0.01488445,-0.01488444,0.02563474,-0.02563476,0.06507090,-0.06507094,1.04569833,-1.04569945,0.07668034,-0.07668035,0.00000000,-0.00000000
-2.81240620,1.15502068,-1.15502199,0.00009103,-0.00009103,0.01458465,-0.01458465,0.02685319,-0.02685322,0.06713426,-0.06713432,1.10244745,-1.10244873,0.07737232,-0.07737234,0.00000000,-0.00000000
-2.80640320,1.22023065,-1.22023215,0.00010682,-0.00010682,0.01442854,-0.01442854,0.02823244,-0.02823247,0.07010597,-0.07010605,1.16631566,-1.16631711,0.07876682,-0.07876686,0.00000000,-0.00000000
-2.80040020,1.29370086,-1.29370256,0.00012491,-0.00012491,0.01443514,-0.01443514,0.02977187,-0.02977191,0.07407478,-0.07407488,1.23761468,-1.23761630,0.08093400,-0.08093406,0.00000000,-0.00000000
-2.79439720,1.37571765,-1.37571955,0.00014555,-0.00014555,0.01462166,-0.01462166,0.03146690,-0.03146694,0.07912608,-0.07912622,1.31654965,-1.31655146,0.08393862,-0.08393870,0.00000000,-0.00000000
-2.78839420,1.46644531,-1.46644742,0.00016901,-0.00016901,0.01500307,-0.01500308,0.03330896,-0.03330900,0.08533927,-0.08533943,1.40320845,-1.40321045,0.08783831,-0.08783841,0.00000000,-0.00000000
-2.78239120,1.56591528,-1.56591760,0.00019557,-0.00019557,0.01559175,-0.01559177,0.03528566,-0.03528570,0.09278499,-0.09278518,1.49755278,-1.49755495,0.09268194,-0.09268206,0.00000000,-0.00000000
-2.77638819,1.67401746,-1.67401998,0.00022553,-0.00022553,0.01639720,-0.01639722,0.03738104,-0.03738108,0.10152249,-0.10152271,1.59941126,-1.59941361,0.09850813,-0.09850828,0.00000000,-0.00000000
-2.77038519,1.79049364,-1.79049636,0.00025920,-0.00025921,0.01742569,-0.01742572,0.03957594,-0.03957599,0.11159694,-0.11159720,1.70847472,-1.70847724,0.10534388,-0.10534406,0.00000000,-0.00000000
-2.76438219,1.91493332,-1.91493623,0.00029691,-0.00029691,0.01868009,-0.01868012,0.04184854,-0.04184859,0.12303685,-0.12303714,1.82429368,-1.82429636,0.11320329,-0.11320349,0.00000000,-0.00000000
-2.75837919,2.04677196,-2.04677503,0.00033895,-0.00033895,0.02015965,-0.02015969,0.04417484,-0.04417489,0.13585158,-0.13585191,1.94627840,-1.94628121,0.12208642,-0.12208664,0.00000000,-0.00000000
-2.75237619,2.18529197,-2.18529520,0.00038564,-0.00038564,0.02185985,-0.02185989,0.04652940,-0.04652946,0.15002914,-0.15002949,2.07370140,-2.07370434,0.13197826,-0.13197851,0.00000000,-0.00000000
-2.74637319,2.32962661,-2.32962998,0.00043727,-0.00043727,0.02377231,-0.02377235,0.04888602,-0.04888607,0.16553410,-0.16553449,2.20570296,-2.20570600,0.14284789,-0.14284816,0.00000000,-0.00000000
-2.74037019,2.47876683,-2.47877030,0.00049410,-0.00049410,0.02588472,-0.02588477,0.05121839,-0.05121844,0.18230606,-0.18230647,2.34129934,-2.34130246,0.15464776,-0.15464805,0.00000000,-0.00000000
-2.73436718,2.63157130,-2.63157485,0.00055635,-0.00055635,0.02818090,-0.02818095,0.05350088,-0.05350093,0.20025839,-0.20025883,2.47939411,-2.47939729,0.16731321,-0.16731353,0.00000000,-0.00000000
-2.72836418,2.78677966,-2.78678326,0.00062418,-0.00062418,0.03064085,-0.03064091,0.05570914,-0.05570919,0.21927766,-0.21927812,2.61879236,-2.61879556,0.18076227,-0.18076260,0.00000000,-0.00000000
-2.72236118,2.94302885,-2.94303247,0.00069769,-0.00069769,0.03324092,-0.03324098,0.05782072,-0.05782076,0.23922361,-0.23922409,2.75821780,-2.75822100,0.19489570,-0.19489605,0.00000000,-0.00000000
-2.71635818,3.09887256,-3.09887616,0.00077687,-0.00077687,0.03595407,-0.03595413,0.05981552,-0.05981557,0.25992987,-0.25993038,2.89633257,-2.89633573,0.20959748,-0.20959784,0.00000000,-0.00000000
-2.71035518,3.25280338,-3.25280692,0.00086161,-0.00086162,0.03875018,-0.03875025,0.06167624,-0.06167628,0.28120548,-0.28120600,3.03175937,-3.03176245,0.22473555,-0.22473592,0.00000000,-0.00000000
-2.70435218,3.40327747,-3.40328092,0.00095170,-0.00095170,0.04159648,-0.04159655,0.06338857,-0.06338860,0.30283711,-0.30283763,3.16310555,-3.16310854,0.24016308,-0.24016345,0.00000000,-0.00000000
-2.69834917,3.54874121,-3.54874454,0.00104674,-0.00104674,0.04445805,-0.04445812,0.06494131,-0.06494134,0.32459219,-0.32459271,3.28898875,-3.28899160,0.25572012,-0.25572050,0.00000000,-0.00000000
-2.69234617,3.68765936,-3.68766253,0.00114623,-0.00114623,0.04729843,-0.04729849,0.06632640,-0.06632643,0.34622278,-0.34622329,3.40806327,-3.40806595,0.27123575,-0.27123612,0.00000000,-0.00000000
-2.68634317,3.81854403,-3.81854700,0.00124946,-0.00124947,0.05008024,-0.05008031,0.06753875,-0.06753877,0.36747015,-0.36747065,3.51904679,-3.51904928,0.28653057,-0.28653094,0.00000000,-0.00000000
-2.68034017,3.93998395,-3.93998670,0.00135560,-0.00135561,0.05276600,-0.05276606,0.06857603,-0.06857605,0.38807000,-0.38807049,3.62074667,-3.62074893,0.30141973,-0.30142009,0.00000000,-0.00000000
-2.67433717,4.05067320,-4.05067569,0.00146363,-0.00146363,0.05531882,-0.05531888,0.06943841,-0.06943843,0.40775821,-0.40775867,3.71208498,-3.71208700,0.31571623,-0.31571658,0.00000000,-0.00000000
-2.66833417,4.14943870,-4.14944091,0.00157237,-0.00157237,0.05770329,-0.05770335,0.07012820,-0.07012821,0.42627689,-0.42627732,3.79212191,-3.79212367,0.32923460,-0.32923492,0.00000000,-0.00000000
-2.66233117,4.23526586,-4.23526777,0.00168051,-0.00168052,0.05988629,-0.05988633,0.07064955,-0.07064956,0.44338060,-0.44338099,3.86007657,-3.86007805,0.34179469,-0.34179499,0.00000000,-0.00000000
-2.65632816,4.30732151,-4.30732310,0.00178663,-0.00178663,0.06183776,-0.06183781,0.07100817,-0.07100817,0.45884261,-0.45884296,3.91534478,-3.91534598,0.35322574,-0.35322601,0.00000000,-0.00000000
-2.65032516,4.36497351,-4.36497477,0.00188919,-0.00188919,0.06353157,-0.06353160,0.07121107,-0.07121107,0.47246082,-0.47246113,3.95751330,-3.95751419,0.36337032,-0.36337056,0.00000000,-0.00000000
-2.64432216,4.40780645,-4.40780738,0.00198663,-0.00198663,0.06494612,-0.06494615,0.07126648,-0.07126647,0.48406329,-0.48406355,3.98636987,-3.98637047,0.37208819,-0.37208839,0.00000000,-0.00000000
-2.63831916,4.43563281,-4.43563340,0.00207736,-0.00207736,0.06606506,-0.06606509,0.07118371,-0.07118370,0.49351306,-0.49351327,4.00190889,-4.00190919,0.37925993,-0.37926010,0.00000000,-0.00000000
-2.63231616,4.44849900,-4.44849926,0.00215983,-0.00215983,0.06687772,-0.06687773,0.07097325,-0.07097324,0.50071211,-0.50071227,4.00433228,-4.00433230,0.38479019,-0.38479031,0.00000000,-0.00000000
-2.62631316,4.44668607,-4.44668601,0.00223258,-0.00223258,0.06737948,-0.06737949,0.07064687,-0.07064686,0.50560430,-0.50560440,3.99404539,-3.99404513,0.38861032,-0.38861040,0.00000000,-0.00000000
-2.62031016,4.43070454,-4.43070417,0.00229428,-0.00229428,0.06757202,-0.06757202,0.07021779,-0.07021777,0.50817709,-0.50817713,3.97164783,-3.97164731,0.39068051,-0.39068056,0.00000000,-0.00000000
-2.61430715,4.40128337,-4.40128272,0.00234377,-0.00234377,0.06746324,-0.06746324,0.06970088,-0.06970085,0.50846202,-0.50846201,3.93791936,-3.93791861,0.39099106,-0.39099107,0.00000000,-0.00000000
-2.60830415,4.35935297,-4.35935206,0.00238013,-0.00238013,0.06706721,-0.06706720,0.06911286,-0.06911283,0.50653380,-0.50653375,3.89380086,-3.89379989,0.38956289,-0.38956286,0.00000000,-0.00000000
-2.60230115,4.30602247,-4.30602131,0.00240270,-0.00240270,0.06640373,-0.06640371,0.06847243,-0.06847240,0.50250809,-0.50250799,3.84037080,-3.84036965,0.38644715,-0.38644708,0.00000000,-0.00000000
-2.59629815,4.24255157,-4.24255020,0.00241109,-0.00241109,0.06549781,-0.06549779,0.06780030,-0.06780027,0.49653795,-0.49653781,3.77881772,-3.77881640,0.38172391,-0.38172380,0.00000000,-0.00000000
-2.59029515,4.17031769,-4.17031616,0.00240526,-0.00240526,0.06437898,-0.06437895,0.06711909,-0.06711906,0.48880911,-0.48880892,3.71040923,-3.71040778,0.37550005,-0.37549991,0.00000000,-0.00000000
-2.58429215,4.09077921,-4.09077753,0.00238546,-0.00238546,0.06308039,-0.06308036,0.06645305,-0.06645302,0.47953415,-0.47953393,3.63645851,-3.63645695,0.36790624,-0.36790607,0.00000000,-0.00000000
-2.57828914,4.00543576,-4.00543397,0.00235228,-0.00235228,0.06163782,-0.06163778,0.06582763,-0.06582760,0.46894592,-0.46894568,3.55828918,-3.55828755,0.35909324,-0.35909304,0.00000000,-0.00000000
-2.57228614,3.91578710,-3.91578524,0.00230660,-0.00230660,0.06008859,-0.06008855,0.06526881,-0.06526878,0.45729031,-0.45729005,3.47719972,-3.47719804,0.34922761,-0.34922739,0.00000000,-0.00000000
-2.56628314,3.82329180,-3.82328988,0.00224962,-0.00224962,0.05847040,-0.05847036,0.06480230,-0.06480228,0.44481865,-0.44481837,3.39442863,-3.39442693,0.33848697,-0.33848673,0.00000000,-0.00000000
-2.56028014,3.72932735,-3.72932541,0.00218278,-0.00218277,0.05682015,-0.05682011,0.06445257,-0.06445255,0.43178016,-0.43177987,3.31112168,-3.31111998,0.32705500,-0.32705475,0.00000000,-0.00000000
-2.55427714,3.63515344,-3.63515151,0.00210771,-0.00210771,0.05517284,-0.05517281,0.06424179,-0.06424177,0.41841468,-0.41841439,3.22830250,-3.22830082,0.31511640,-0.31511614,0.00000000,-0.00000000
-2.54827414,3.54187986,-3.54187794,0.00202627,-0.00202627,0.05356048,-0.05356044,0.06418869,-0.06418867,0.40494588,-0.40494559,3.14684786,-3.14684621,0.30285202,-0.30285175,0.00000000,-0.00000000
-2.54227114,3.45044052,-3.45043864,0.00194042,-0.00194041,0.05201115,-0.05201111,0.06430751,-0.06430750,0.39157544,-0.39157515,3.06746870,-3.06746708,0.29043431,-0.29043403,0.00000000,-0.00000000
-2.53626813,3.36157499,-3.36157315,0.00185218,-0.00185218,0.05054827,-0.05054824,0.06460697,-0.06460697,0.37847823,-0.37847794,2.99069792,-2.99069635,0.27802330,-0.27802303,0.00000000,-0.00000000
-2.53026513,3.27581839,-3.27581661,0.00176365,-0.00176364,0.04919000,-0.04918997,0.06508950,-0.06508950,0.36579884,-0.36579856,2.91688566,-2.91688414,0.26576334,-0.26576307,0.00000000,-0.00000000
-2.52426213,3.19350039,-3.19349866,0.00167688,-0.00167688,0.04794891,-0.04794888,0.06575058,-0.06575059,0.35364948,-0.35364922,2.84620235,-2.84620088,0.25378053,-0.25378026,0.00000000,-0.00000000
-2.51825913,3.11475351,-3.11475183,0.00159392,-0.00159392,0.04683187,-0.04683184,0.06657853,-0.06657853,0.34210945,-0.34210920,2.77864974,-2.77864831,0.24218119,-0.24218093,0.00000000,-0.00000000
-2.51225613,3.03953042,-3.03952879,0.00151672,-0.00151672,0.04584020,-0.04584018,0.06755450,-0.06755451,0.33122599,-0.33122575,2.71407943,-2.71407804,0.23105114,-0.23105089,0.00000000,-0.00000000
-2.50625313,2.96762972,-2.96762813,0.00144714,-0.00144714,0.04497010,-0.04497008,0.06865295,-0.06865296,0.32101667,-0.32101645,2.65221831,-2.65221694,0.22045598,-0.22045574,0.00000000,-0.00000000
-2.50025013,2.89872889,-2.89872733,0.00138693,-0.00138693,0.04421322,-0.04421321,0.06984241,-0.06984242,0.31147297,-0.31147276,2.59269972,-2.59269837,0.21044221,-0.21044199,0.00000000,-0.00000000
-2.49424712,2.83242300,-2.83242146,0.00133773,-0.00133773,0.04355751,-0.04355749,0.07108662,-0.07108664,0.30256498,-0.30256478,2.53509907,-2.53509773,0.20103910,-0.20103889,0.00000000,-0.00000000
-2.48824412,2.76826734,-2.76826581,0.00130106,-0.00130106,0.04298816,-0.04298815,0.07234604,-0.07234605,0.29424694,-0.29424674,2.47897218,-2.47897083,0.19226122,-0.19226102,0.00000000,-0.00000000
-2.48224112,2.70582173,-2.70582020,0.00127831,-0.00127831,0.04248875,-0.04248874,0.07357948,-0.07357949,0.28646323,-0.28646304,2.42389448,-2.42389312,0.18411138,-0.18411119,0.00000000,-0.00000000
-2.47623812,2.64469446,-2.64469293,0.00127078,-0.00127078,0.04204233,-0.04204232,0.07474604,-0.07474605,0.27915468,-0.27915450,2.36949931,-2.36949793,0.17658394,-0.17658376,0.00000000,-0.00000000
-2.47023512,2.58458349,-2.58458195,0.00127964,-0.00127964,0.04163258,-0.04163257,0.07580704,-0.07580705,0.27226466,-0.27226449,2.31551319,-2.31551179,0.16966809,-0.16966793,0.00000000,-0.00000000
-2.46423212,2.52531272,-2.52531117,0.00130598,-0.00130598,0.04124491,-0.04124490,0.07672792,-0.07672793,0.26574484,-0.26574467,2.26178640,-2.26178499,0.16335112,-0.16335097,0.00000000,-0.00000000
-2.45822911,2.46686154,-2.46685999,0.00135079,-0.00135079,0.04086741,-0.04086740,0.07748007,-0.07748008,0.25956010,-0.25955994,2.20831722,-2.20831579,0.15762133,-0.15762120,0.00000000,-0.00000000
-2.45222611,2.40938577,-2.40938422,0.00141494,-0.00141494,0.04049169,-0.04049168,0.07804235,-0.07804235,0.25369259,-0.25369244,2.15526836,-2.15526693,0.15247056,-0.15247044,0.00000000,-0.00000000
-2.44622311,2.35322898,-2.35322746,0.00149920,-0.00149920,0.04011345,-0.04011344,0.07840233,-0.07840233,0.24814454,-0.24814439,2.10297490,-2.10297347,0.14789605,-0.14789594,0.00000000,-0.00000000
-2.44022011,2.29892325,-2.29892176,0.00160421,-0.00160422,0.03973288,-0.03973287,0.07855713,-0.07855713,0.24293972,-0.24293958,2.05194275,-2.05194134,0.14390170,-0.14390161,0.00000000,-0.00000000
-2.43421711,2.24717906,-2.24717763,0.00173046,-0.00173046,0.03935476,-0.03935475,0.07851380,-0.07851379,0.23812362,-0.23812349,2.00283786,-2.00283650,0.14049860,-0.14049851,0.00000000,-0.00000000
-2.42821411,2.19886468,-2.19886334,0.00187824,-0.00187825,0.03898836,-0.03898835,0.07828916,-0.07828915,0.23376206,-0.23376194,1.95646619,-1.95646489,0.13770470,-0.13770464,0.00000000,-0.00000000
-2.42221111,2.15497563,-2.15497440,0.00204764,-0.00204765,0.03864699,-0.03864698,0.07790926,-0.07790925,0.22993864,-0.22993854,1.91374528,-1.91374408,0.13554394,-0.13554389,0.00000000,-0.00000000
-2.41620810,2.11659541,-2.11659432,0.00223848,-0.00223849,0.03834740,-0.03834739,0.07740825,-0.07740823,0.22675084,-0.22675074,1.87566851,-1.87566743,0.13404452,-0.13404448,0.00000000,-0.00000000
-2.41020510,2.08484925,-2.08484833,0.00245028,-0.00245029,0.03810891,-0.03810890,0.07682687,-0.07682685,0.22430513,-0.22430506,1.84326343,-1.84326249,0.13323672,-0.13323670,0.00000000,-0.00000000
-2.40420210,2.06085264,-2.06085192,0.00268222,-0.00268223,0.03795244,-0.03795244,0.07621060,-0.07621059,0.22271135,-0.22271130,1.81754597,-1.81754520,0.13315028,-0.13315028,0.00000000,-0.00000000
-2.39819910,2.04565690,-2.04565640,0.00293310,-0.00293310,0.03789936,-0.03789936,0.07560752,-0.07560751,0.22207646,-0.22207643,1.79947237,-1.79947180,0.13381139,-0.13381140,0.00000000,-0.00000000
-2.39219610,2.04019418,-2.04019392,0.00320131,-0.00320132,0.03797027,-0.03797027,0.07506593,-0.07506592,0.22249807,-0.22249806,1.78989091,-1.78989055,0.13523961,-0.13523964,0.00000000,-0.00000000
-2.38619310,2.04522419,-2.04522419,0.00348482,-0.00348482,0.03818383,-0.03818384,0.07463205,-0.07463205,0.22405808,-0.22405811,1.78949547,-1.78949534,0.13744483,-0.13744488,0.00000000,-0.00000000
-2.38019010,2.06128515,-2.06128542,0.00378116,-0.00378116,0.03855556,-0.03855557,0.07434765,-0.07434765,0.22681665,-0.22681670,1.79878298,-1.79878308,0.14042439,-0.14042446,0.00000000,-0.00000000
-2.37418709,2.08865106,-2.08865161,0.00408743,-0.00408744,0.03909680,-0.03909681,0.07424789,-0.07424789,0.23080672,-0.23080680,1.81801660,-1.81801695,0.14416054,-0.14416063,0.00000000,-0.00000000
-2.36818409,2.12729727,-2.12729809,0.00440034,-0.00440034,0.03981376,-0.03981378,0.07435946,-0.07435946,0.23602957,-0.23602969,1.84719634,-1.84719693,0.14861845,-0.14861855,0.00000000,-0.00000000
-2.36218109,2.17687618,-2.17687725,0.00471621,-0.00471622,0.04070682,-0.04070684,0.07469903,-0.07469904,0.24245141,-0.24245155,1.88603844,-1.88603927,0.15374475,-0.15374486,0.00000000,-0.00000000
-2.35617809,2.23670414,-2.23670546,0.00503108,-0.00503109,0.04177002,-0.04177004,0.07527218,-0.07527219,0.25000122,-0.25000139,1.93396472,-1.93396576,0.15946688,-0.15946702,0.00000000,-0.00000000
-2.35017509,2.30576068,-2.30576221,0.00534074,-0.00534074,0.04299081,-0.04299084,0.07607278,-0.07607280,0.25857010,-0.25857029,1.99010245,-1.99010367,0.16569317,-0.16569331,0.00000000,-0.00000000
-2.34417209,2.38270023,-2.38270194,0.00564083,-0.00564084,0.04435008,-0.04435011,0.07708294,-0.07708297,0.26801202,-0.26801223,2.05329512,-2.05329651,0.17231366,-0.17231381,0.00000000,-0.00000000
-2.33816908,2.46587645,-2.46587830,0.00592697,-0.00592697,0.04582244,-0.04582247,0.07827342,-0.07827344,0.27814611,-0.27814634,2.12212407,-2.12212559,0.17920186,-0.17920202,0.00000000,-0.00000000
-2.33216608,2.55337848,-2.55338042,0.00619481,-0.00619482,0.04737678,-0.04737682,0.07960456,-0.07960458,0.28876037,-0.28876060,2.19494025,-2.19494186,0.18621714,-0.18621730,0.00000000,-0.00000000
-2.32616308,2.64307808,-2.64308007,0.00644022,-0.00644023,0.04897709,-0.04897712,0.08102773,-0.08102776,0.29961669,-0.29961693,2.26990538,-2.26990703,0.19320793,-0.19320809,0.00000000,-0.00000000
-2.32016008,2.73268629,-2.73268826,0.00665937,-0.00665937,0.05058343,-0.05058347,0.08248713,-0.08248715,0.31045714,-0.31045738,2.34504104,-2.34504268,0.20001543,-0.20001558,0.00000000,-0.00000000
-2.31415708,2.81981744,-2.81981935,0.00684883,-0.00684883,0.05215318,-0.05215322,0.08392184,-0.08392187,0.32101108,-0.32101131,2.41828419,-2.41828579,0.20647787,-0.20647801,0.00000000,-0.00000000
-2.30815408,2.90205863,-2.90206041,0.00700574,-0.00700574,0.05364234,-0.05364237,0.08526829,-0.08526831,0.33100311,-0.33100333,2.48754710,-2.48754860,0.21243500,-0.21243513,0.00000000,-0.00000000
-2.30215108,2.97704193,-2.97704354,0.00712788,-0.00712788,0.05500693,-0.05500696,0.08646261,-0.08646263,0.34016136,-0.34016156,2.55077954,-2.55078090,0.21773286,-0.21773298,0.00000000,-0.00000000
-2.29614807,3.04251689,-3.04251827,0.00721379,-0.00721379,0.05620446,-0.05620448,0.08744321,-0.08744322,0.34822600,-0.34822617,2.60603111,-2.60603228,0.22222845,-0.22222855,0.00000000,-0.00000000
-2.29014507,3.09642046,-3.09642157,0.00726284,-0.00726284,0.05719530,-0.05719533,0.08815314,-0.08815314,0.35495743,-0.35495757,2.65151131,-2.65151225,0.22579423,-0.22579431,0.00000000,-0.00000000
-2.28414207,3.13694204,-3.13694284,0.00727529,-0.00727528,0.05794406,-0.05794408,0.08854230,-0.08854230,0.36014415,-0.36014425,2.68564516,-2.68564583,0.22832233,-0.22832238,0.00000000,-0.00000000
-2.27813907,3.16258086,-3.16258131,0.00725237,-0.00725237,0.05842072,-0.05842073,0.08856943,-0.08856942,0.36360965,-0.36360971,2.70712235,-2.70712273,0.22972817,-0.22972819,0.00000000,-0.00000000
-2.27213607,3.17219384,-3.17219393,0.00719631,-0.00719631,0.05860168,-0.05860168,0.08820365,-0.08820363,0.36521843,-0.36521845,2.71493802,-2.71493809,0.22995352,-0.22995352,0.00000000,-0.00000000
-2.26613307,3.16503209,-3.16503179,0.00711033,-0.00711033,0.05847050,-0.05847050,0.08742572,-0.08742569,0.36488065,-0.36488063,2.70842377,-2.70842351,0.22896878,-0.22896875,0.00000000,-0.00000000
-2.26013007,3.14076462,-3.14076394,0.00699869,-0.00699868,0.05801852,-0.05801851,0.08622875,-0.08622871,0.36255538,-0.36255531,2.68726767,-2.68726708,0.22677439,-0.22677433,0.00000000,-0.00000000
-2.25412706,3.09948871,-3.09948764,0.00686661,-0.00686661,0.05724508,-0.05724506,0.08461855,-0.08461850,0.35825231,-0.35825220,2.65152285,-2.65152193,0.22340146,-0.22340137,0.00000000,-0.00000000
-2.24812406,3.04172649,-3.04172505,0.00672031,-0.00672030,0.05615753,-0.05615751,0.08261346,-0.08261340,0.35203187,-0.35203172,2.60160420,-2.60160296,0.21891139,-0.21891128,0.00000000,-0.00000000
-2.24212106,2.96840821,-2.96840643,0.00656690,-0.00656689,0.05477100,-0.05477097,0.08024383,-0.08024377,0.34400381,-0.34400362,2.53827380,-2.53827227,0.21339477,-0.21339463,0.00000000,-0.00000000
-2.23611806,2.88084305,-2.88084095,0.00641436,-0.00641436,0.05310786,-0.05310782,0.07755107,-0.07755100,0.33432424,-0.33432401,2.46261557,-2.46261377,0.20696929,-0.20696914,0.00000000,-0.00000000
-2.23011506,2.78067867,-2.78067628,0.00627148,-0.00627148,0.05119701,-0.05119697,0.07458639,-0.07458631,0.32319134,-0.32319108,2.37600052,-2.37599848,0.19977709,-0.19977692,0.00000000,-0.00000000
-2.22411206,2.66985144,-2.66984882,0.00614772,-0.00614772,0.04907298,-0.04907293,0.07140928,-0.07140920,0.31083994,-0.31083965,2.28004398,-2.28004173,0.19198133,-0.19198114,0.00000000,-0.00000000
-2.21810905,2.55052930,-2.55052649,0.00605315,-0.00605315,0.04677480,-0.04677475,0.06808584,-0.06808576,0.29753509,-0.29753479,2.17655670,-2.17655429,0.18376232,-0.18376213,0.00000000,-0.00000000
-2.21210605,2.42504947,-2.42504653,0.00599833,-0.00599833,0.04434492,-0.04434486,0.06468693,-0.06468685,0.28356499,-0.28356467,2.06749171,-2.06748918,0.17531327,-0.17531307,0.00000000,-0.00000000
-2.20610305,2.29585344,-2.29585042,0.00599418,-0.00599418,0.04182791,-0.04182785,0.06128636,-0.06128627,0.26923337,-0.26923304,1.95488900,-1.95488639,0.16683571,-0.16683551,0.00000000,-0.00000000
-2.20010005,2.16542141,-2.16541837,0.00605183,-0.00605183,0.03926928,-0.03926922,0.05795903,-0.05795895,0.25485179,-0.25485146,1.84081995,-1.84081731,0.15853484,-0.15853464,0.00000000,-0.00000000
-2.19409705,2.03620849,-2.03620548,0.00618245,-0.00618246,0.03671426,-0.03671420,0.05477923,-0.05477915,0.24073189,-0.24073157,1.72733348,-1.72733086,0.15061483,-0.15061464,0.00000000,-0.00000000
-2.18809405,1.91058439,-1.91058145,0.00639707,-0.00639707,0.03420667,-0.03420662,0.05181899,-0.05181892,0.22717796,-0.22717766,1.61640547,-1.61640291,0.14327423,-0.14327406,0.00000000,-0.00000000
-2.18209105,1.79077842,-1.79077561,0.00670636,-0.00670636,0.03178793,-0.03178787,0.04914666,-0.04914660,0.21447990,-0.21447961,1.50989293,-1.50989047,0.13670155,-0.13670139,0.00000000,-0.00000000
-2.17608804,1.67883100,-1.67882836,0.00712040,-0.00712041,0.02949610,-0.02949605,0.04682561,-0.04682555,0.20290679,-0.20290653,1.40949392,-1.40949159,0.13107109,-0.13107095,0.00000000,-0.00000000
-2.17008504,1.57655254,-1.57655010,0.00764846,-0.00764847,0.02736523,-0.02736518,0.04491315,-0.04491311,0.19270122,-0.19270098,1.31671412,-1.31671196,0.12653908,-0.12653897,0.00000000,-0.00000000
-2.16408204,1.48549039,-1.48548820,0.00829868,-0.00829869,0.02542466,-0.02542462,0.04345969,-0.04345965,0.18407431,-0.18407411,1.23284040,-1.23283843,0.12324024,-0.12324016,0.00000000,-0.00000000
-2.15807904,1.40690404,-1.40690212,0.00907782,-0.00907783,0.02369869,-0.02369865,0.04250795,-0.04250793,0.17720169,-0.17720152,1.15892152,-1.15891977,0.12128472,-0.12128466,0.00000000,-0.00000000
-2.15207604,1.34174843,-1.34174680,0.00999096,-0.00999098,0.02220621,-0.02220618,0.04209249,-0.04209248,0.17222024,-0.17222012,1.09575597,-1.09575445,0.12075544,-0.12075541,0.00000000,-0.00000000
-2.14607304,1.29066530,-1.29066396,0.01104124,-0.01104126,0.02096066,-0.02096063,0.04223927,-0.04223927,0.16922582,-0.16922574,1.04388645,-1.04388518,0.12170605,-0.12170606,0.00000000,-0.00000000
-2.14007004,1.25398189,-1.25398086,0.01222952,-0.01222954,0.01996996,-0.01996994,0.04296542,-0.04296544,0.16827176,-0.16827172,1.00360070,-1.00359967,0.12415932,-0.12415936,0.00000000,-0.00000000
-2.13406703,1.23171664,-1.23171592,0.01355422,-0.01355425,0.01923671,-0.01923670,0.04427909,-0.04427911,0.16936831,-0.16936831,0.97493786,-0.97493709,0.12810612,-0.12810619,0.00000000,-0.00000000
-2.12806403,1.22359112,-1.22359070,0.01501106,-0.01501109,0.01875839,-0.01875838,0.04617941,-0.04617945,0.17248294,-0.17248299,0.95770000,-0.95769947,0.13350507,-0.13350517,0.00000000,-0.00000000
-2.12206103,1.22904763,-1.22904750,0.01659291,-0.01659294,0.01852771,-0.01852770,0.04865665,-0.04865670,0.17754145,-0.17754154,0.95146782,-0.95146753,0.14028283,-0.14028296,0.00000000,-0.00000000
-2.11605803,1.24727181,-1.24727195,0.01828973,-0.01828977,0.01853303,-0.01853303,0.05169235,-0.05169242,0.18442996,-0.18443008,0.95562023,-0.95562016,0.14833516,-0.14833532,0.00000000,-0.00000000
