energy_ev,total_up,Cu_p_up,Cu_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.16658329,3.80966826,0.18554041,2.28464258,0.92549070,1.13594512,0.00040094,0.03941284,0.00802615,0.11966419
-3.16058029,3.84261316,0.18693966,2.32838343,0.92300386,1.12800094,0.00044699,0.03885312,0.00811912,0.12073364
-3.15457729,3.88424666,0.18887203,2.37944326,0.92245339,1.12047925,0.00049850,0.03830649,0.00821453,0.12218392
-3.14857429,3.93550464,0.19140150,2.43795434,0.92431372,1.11397321,0.00055555,0.03778754,0.00831449,0.12408287
-3.14257129,3.99701866,0.19457386,2.50385223,0.92896180,1.10901311,0.00061808,0.03730842,0.00842063,0.12648567
-3.13656828,4.06908767,0.19841414,2.57687331,0.93666032,1.10604786,0.00068594,0.03687863,0.00853393,0.12943220
-3.13056528,4.15165894,0.20292451,2.65655704,0.94754471,1.10542940,0.00075882,0.03650480,0.00865466,0.13294486
-3.12456228,4.24431887,0.20808292,2.74225249,0.96161479,1.10740057,0.00083626,0.03619069,0.00878232,0.13702679
-3.11855928,4.34629367,0.21384253,2.83312874,0.97873117,1.11208705,0.00091765,0.03593713,0.00891564,0.14166070
-3.11255628,4.45646003,0.22013187,2.92818878,0.99861686,1.11949346,0.00100225,0.03574216,0.00905257,0.14680828
-3.10655328,4.57336555,0.22685599,3.02628646,1.02086391,1.12950392,0.00108917,0.03560122,0.00919035,0.15241035
-3.10055028,4.69525833,0.23389823,3.12614624,1.04494506,1.14188684,0.00117737,0.03550730,0.00932560,0.15838757
-3.09454727,4.82012526,0.24112295,3.22638538,1.07022979,1.15630397,0.00126572,0.03545131,0.00945443,0.16464205
-3.08854427,4.94573812,0.24837884,3.32553836,1.09600443,1.17232316,0.00135298,0.03542237,0.00957260,0.17105946
-3.08254127,5.06970654,0.25550294,3.42208339,1.12149539,1.18943434,0.00143788,0.03540821,0.00967563,0.17751189
-3.07653827,5.18953647,0.26232512,3.51447079,1.14589472,1.20706829,0.00151908,0.03539555,0.00975907,0.18386127
-3.07053527,5.30269310,0.26867290,3.60115291,1.16838701,1.22461720,0.00159526,0.03537052,0.00981858,0.18996322
-3.06453227,5.40666628,0.27437644,3.68061540,1.18817666,1.24145651,0.00166516,0.03531914,0.00985014,0.19567131
-3.05852926,5.49903695,0.27927364,3.75140920,1.20451432,1.25696701,0.00172757,0.03522768,0.00985023,0.20084143
-3.05252626,5.57754267,0.28321497,3.81218283,1.21672169,1.27055647,0.00178142,0.03508319,0.00981592,0.20533632
-3.04652326,5.64014008,0.28606806,3.86171406,1.22421359,1.28167990,0.00182578,0.03487382,0.00974503,0.20902994
-3.04052026,5.68506250,0.28772170,3.89894021,1.22651662,1.28985790,0.00185992,0.03458925,0.00963621,0.21181152
-3.03451726,5.71087052,0.28808929,3.92298599,1.22328359,1.29469216,0.00188333,0.03422104,0.00948896,0.21358921
-3.02851426,5.71649389,0.28711143,3.93318792,1.21430342,1.29587786,0.00189569,0.03376286,0.00930370,0.21429315
-3.02251126,5.70126307,0.28475769,3.92911432,1.19950609,1.29321238,0.00189698,0.03321078,0.00908174,0.21387782
-3.01650825,5.66492925,0.28102738,3.91057985,1.17896264,1.28660022,0.00188740,0.03256337,0.00882523,0.21232353
-3.01050525,5.60767215,0.27594947,3.87765398,1.15288041,1.27605406,0.00186740,0.03182179,0.00853713,0.20963716
-3.00450225,5.53009515,0.26958146,3.83066281,1.12159380,1.26169203,0.00183766,0.03098980,0.00822109,0.20585190
-2.99849925,5.43320830,0.26200743,3.77018399,1.08555108,1.24373163,0.00179908,0.03007362,0.00788136,0.20102622
-2.99249625,5.31839987,0.25333530,3.69703497,1.04529805,1.22248056,0.00175277,0.02908182,0.00752267,0.19524198
-2.98649325,5.18739794,0.24369340,3.61225485,1.00145919,1.19832527,0.00169998,0.02802502,0.00715011,0.18860186
-2.98049025,5.04222384,0.23322656,3.51708086,0.95471726,1.17171766,0.00164207,0.02691564,0.00676901,0.18122621
-2.97448724,4.88513970,0.22209188,3.41292024,0.90579228,1.14316097,0.00158052,0.02576755,0.00638482,0.17324946
-2.96848424,4.71859256,0.21045430,3.30131909,0.85542066,1.11319531,0.00151685,0.02459565,0.00600299,0.16481626
-2.96248124,4.54515750,0.19848224,3.18392935,0.80433539,1.08238382,0.00145259,0.02341555,0.00562891,0.15607753
-2.95647824,4.36748234,0.18634344,3.06247554,0.75324799,1.05129994,0.00138926,0.02224315,0.00526779,0.14718657
-2.95047524,4.18823609,0.17420109,2.93872245,0.70283274,1.02051643,0.00132833,0.02109433,0.00492462,0.13829540
-2.94447224,4.01006301,0.16221050,2.81444521,0.65371375,0.99059647,0.00127120,0.01998457,0.00460414,0.12955142
-2.93846923,3.83554352,0.15051626,2.69140249,0.60645506,0.96208719,0.00121919,0.01892877,0.00431079,0.12109455
-2.93246623,3.66716303,0.13925011,2.57131358,0.56155378,0.93551552,0.00117350,0.01794097,0.00404870,0.11305483
-2.92646323,3.50728849,0.12852935,2.45583973,0.51943648,0.91138633,0.00113525,0.01703426,0.00382170,0.10555064
-2.92046023,3.35815257,0.11845596,2.34656952,0.48045829,0.89018249,0.00110541,0.01622065,0.00363331,0.09868740
-2.91445723,3.22184442,0.10911621,2.24500812,0.44490462,0.87236643,0.00108486,0.01551109,0.00348677,0.09255684
-2.90845423,3.10030547,0.10058092,2.15256960,0.41299489,0.85838257,0.00107436,0.01491545,0.00338504,0.08723671
-2.90245123,2.99532880,0.09290595,2.07057154,0.38488794,0.84865996,0.00107454,0.01444261,0.00333079,0.08279088
-2.89644822,2.90855998,0.08613322,2.00023083,0.36068838,0.84361451,0.00108596,0.01410048,0.00332643,0.07926974
-2.89044522,2.84149757,0.08029174,1.94265976,0.34045357,0.84365003,0.00110902,0.01389616,0.00337407,0.07671078
-2.88444222,2.79549153,0.07539887,1.89886133,0.32420048,0.84915762,0.00114406,0.01383591,0.00347551,0.07513937
-2.87843922,2.77173796,0.07146154,1.86972299,0.31191226,0.86051293,0.00119128,0.01392529,0.00363221,0.07456943
-2.87243622,2.77126927,0.06847740,1.85600823,0.30354391,0.87807087,0.00125076,0.01416913,0.00384522,0.07500418
-2.86643322,2.79493910,0.06643583,1.85834561,0.29902699,0.90215786,0.00132245,0.01457147,0.00411516,0.07643671
-2.86043022,2.84340203,0.06531875,1.87721536,0.29827299,0.93306165,0.00140616,0.01513557,0.00444212,0.07885055
-2.85442721,2.91708873,0.06510126,1.91293376,0.30117562,0.97101900,0.00150153,0.01586366,0.00482558,0.08221994
-2.84842421,3.01617743,0.06575205,1.96563590,0.30761170,1.01620179,0.00160801,0.01675691,0.00526439,0.08651013
-2.84242121,3.14056363,0.06723364,2.03525777,0.31744112,1.06870232,0.00172489,0.01781508,0.00575664,0.09167755
-2.83641821,3.28982955,0.06950250,2.12151869,0.33050588,1.12851853,0.00185123,0.01903641,0.00629966,0.09766990
-2.83041521,3.46321590,0.07250904,2.22390536,0.34662851,1.19554006,0.00198587,0.02041728,0.00688991,0.10442625
-2.82441221,3.65959791,0.07619756,2.34165867,0.36561032,1.26953628,0.00212747,0.02195203,0.00752301,0.11187728
-2.81840920,3.87746801,0.08050629,2.47376476,0.38722956,1.35014689,0.00227442,0.02363269,0.00819370,0.11994552
-2.81240620,4.11492706,0.08536743,2.61895115,0.41123994,1.43687616,0.00242497,0.02544882,0.00889586,0.12854581
-2.80640320,4.36968588,0.09070738,2.77568918,0.43736986,1.52909139,0.00257714,0.02738735,0.00962256,0.13758592
-2.80040020,4.63907827,0.09644713,2.94220329,0.46532231,1.62602593,0.00272882,0.02943253,0.01036612,0.14696743
-2.79439720,4.92008623,0.10250285,3.11648777,0.49477589,1.72678722,0.00287780,0.03156593,0.01111822,0.15658674
-2.78839420,5.20937758,0.10878672,3.29633088,0.52538688,1.83036960,0.00302178,0.03376653,0.01186998,0.16633634
-2.78239120,5.50335553,0.11520797,3.47934644,0.55679244,1.93567176,0.00315847,0.03601092,0.01261215,0.17610624
-2.77638819,5.79821920,0.12167413,3.66301219,0.58861491,2.04151822,0.00328560,0.03827355,0.01333524,0.18578553
-2.77038519,6.09003352,0.12809248,3.84471417,0.62046704,2.14668417,0.00340102,0.04052716,0.01402971,0.19526404
-2.76438219,6.37480673,0.13437160,4.02179621,0.65195812,2.24992274,0.00350273,0.04274317,0.01468613,0.20443397
-2.75837919,6.64857294,0.14042302,4.19161305,0.68270066,2.34999359,0.00358895,0.04489227,0.01529538,0.21319162
-2.75237619,6.90747732,0.14616294,4.35158580,0.71231751,2.44569183,0.00365818,0.04694498,0.01584888,0.22143888
-2.74637319,7.14786127,0.15151380,4.49925801,0.74044903,2.53587623,0.00370923,0.04887233,0.01633868,0.22908475
-2.74037019,7.36634469,0.15640591,4.63235091,0.76676026,2.61949545,0.00374124,0.05064646,0.01675773,0.23604654
-2.73436718,7.55990289,0.16077877,4.74881586,0.79094762,2.69561168,0.00375377,0.05224138,0.01709996,0.24225101
-2.72836418,7.72593563,0.16458227,4.84688264,0.81274517,2.76342075,0.00374671,0.05363359,0.01736048,0.24763523
-2.72236118,7.86232621,0.16777757,4.92510193,0.83192995,2.82226816,0.00372038,0.05480267,0.01753563,0.25214719
-2.71635818,7.96748871,0.17033775,4.98238051,0.84832654,2.87166081,0.00367544,0.05573191,0.01762310,0.25574625
-2.71035518,8.04040210,0.17224809,5.01800816,0.86181050,2.91127409,0.00361293,0.05640875,0.01762199,0.25840340
-2.70435218,8.08063027,0.17350604,5.03167515,0.87231070,2.94095458,0.00353419,0.05682519,0.01753281,0.26010129
-2.69834917,8.08832740,0.17412087,5.02347967,0.87981053,2.96071848,0.00344080,0.05697805,0.01735748,0.26083411
-2.69234617,8.06422882,0.17411303,4.99392497,0.88434781,2.97074606,0.00333459,0.05686912,0.01709929,0.26060744
-2.68634317,8.00962764,0.17351322,4.94390599,0.88601363,2.97137284,0.00321754,0.05650519,0.01676280,0.25943785
-2.68034017,7.92633809,0.17236121,4.87468597,0.88494996,2.96307764,0.00309172,0.05589794,0.01635378,0.25735254
-2.67433717,7.81664682,0.17070453,4.78786366,0.88134616,2.94646834,0.00295925,0.05506365,0.01587904,0.25438883
-2.66833417,7.68325367,0.16859694,4.68533216,0.87543445,2.92226566,0.00282221,0.05402285,0.01534627,0.25059364
-2.66233117,7.52920385,0.16609692,4.56923074,0.86748442,2.89128544,0.00268263,0.05279984,0.01476388,0.24602287
-2.65632816,7.35781345,0.16326603,4.44189120,0.85779661,2.85441986,0.00254241,0.05142205,0.01414080,0.24074072
-2.65032516,7.17259068,0.16016741,4.30578060,0.84669540,2.81261775,0.00240329,0.04991939,0.01348627,0.23481892
-2.64432216,6.97715492,0.15686428,4.16344224,0.83452117,2.76686455,0.00226683,0.04832352,0.01280965,0.22833589
-2.63831916,6.77515598,0.15341860,4.01743688,0.82162206,2.71816178,0.00213437,0.04666705,0.01212024,0.22137573
-2.63231616,6.57019571,0.14988987,3.87028611,0.80834532,2.66750661,0.00200704,0.04498279,0.01142703,0.21402717
-2.62631316,6.36575408,0.14633412,3.72441959,0.79502869,2.61587142,0.00188573,0.04330297,0.01073859,0.20638227
-2.62031016,6.16512154,0.14280309,3.58212788,0.78199175,2.56418393,0.00177113,0.04165854,0.01006291,0.19853509
-2.61430715,5.97133930,0.13934362,3.44552188,0.76952780,2.51330805,0.00166371,0.04007848,0.00940725,0.19058023
-2.60830415,5.78714883,0.13599722,3.31650012,0.75789623,2.46402585,0.00156376,0.03858923,0.00877807,0.18261118
-2.60230115,5.61495146,0.13279983,3.19672421,0.74731596,2.41702132,0.00147139,0.03721421,0.00818098,0.17471868
-2.59629815,5.45677888,0.12978174,3.08760274,0.73795991,2.37286617,0.00138659,0.03597344,0.00762066,0.16698907
-2.59029515,5.31427450,0.12696766,2.99028334,0.72995100,2.33200848,0.00130923,0.03488322,0.00710093,0.15950257
-2.58429215,5.18868577,0.12437690,2.90565248,0.72335970,2.29476454,0.00123910,0.03395602,0.00662469,0.15233173
-2.57828914,5.08086685,0.12202358,2.83434190,0.71820346,2.26131460,0.00117593,0.03320037,0.00619407,0.14553995
-2.57228614,4.99129089,0.11991703,2.77674086,0.71444791,2.23170264,0.00111942,0.03262091,0.00581041,0.13918024
-2.56628314,4.92007087,0.11806206,2.73301279,0.71201001,2.20584079,0.00106925,0.03221848,0.00547440,0.13329423
-2.56028014,4.86698775,0.11645936,2.70311515,0.71076310,2.18351809,0.00102512,0.03199033,0.00518615,0.12791150
-2.55427714,4.83152454,0.11510581,2.68682119,0.71054348,2.16441378,0.00098671,0.03193034,0.00494530,0.12304919
-2.54827414,4.81290493,0.11399489,2.68374259,0.71115864,2.14811465,0.00095375,0.03202934,0.00475110,0.11871211
-2.54227114,4.81013485,0.11311694,2.69335177,0.71239652,2.13413584,0.00092599,0.03227539,0.00460253,0.11489314
-2.53626813,4.82204572,0.11245949,2.71500334,0.71403565,2.12194452,0.00090319,0.03265417,0.00449832,0.11157408
-2.53026513,4.84733804,0.11200755,2.74795411,0.71585571,2.11098532,0.00088515,0.03314931,0.00443709,0.10872685
-2.52426213,4.88462419,0.11174388,2.79138130,0.71764803,2.10070665,0.00087168,0.03374277,0.00441736,0.10631504
-2.51825913,4.93246951,0.11164935,2.84439904,0.71922575,2.09058676,0.00086258,0.03441523,0.00443757,0.10429582
-2.51225613,4.98943088,0.11170319,2.90607326,0.72043312,2.08015841,0.00085768,0.03514643,0.00449617,0.10262191
-2.50625313,5.05409221,0.11188339,2.97543535,0.72115366,2.06903125,0.00085676,0.03591557,0.00459155,0.10124395
-2.50025013,5.12509653,0.11216708,3.05149489,0.72131676,2.05691086,0.00085962,0.03670168,0.00472212,0.10011272
-2.49424712,5.20117434,0.11253096,3.13325199,0.72090275,2.04361377,0.00086602,0.03748401,0.00488624,0.09918152
-2.48824412,5.28116816,0.11295182,3.21970962,0.71994597,2.02907800,0.00087568,0.03824241,0.00508224,0.09840835
-2.48224112,5.36405324,0.11340705,3.30988616,0.71853597,2.01336865,0.00088830,0.03895769,0.00530841,0.09775799
-2.47623812,5.44895439,0.11387523,3.40282841,0.71681687,1.99667858,0.00090354,0.03961200,0.00556298,0.09720378
-2.47023512,5.53515894,0.11433666,3.49762509,0.71498477,1.97932422,0.00092104,0.04018918,0.00584411,0.09672908
-2.46423212,5.62212587,0.11477402,3.59342058,0.71328355,1.96173690,0.00094039,0.04067513,0.00614991,0.09632836
-2.45822911,5.70949101,0.11517289,3.68942863,0.71199914,1.94445018,0.00096118,0.04105805,0.00647842,0.09600788
-2.45222611,5.79706820,0.11552226,3.78494547,0.71145240,1.92808370,0.00098297,0.04132877,0.00682767,0.09578587
-2.44622311,5.88484629,0.11581500,3.87936177,0.71199107,1.91332439,0.00100534,0.04148089,0.00719568,0.09569230
-2.44022011,5.97298190,0.11604819,3.97217277,0.71398073,1.90090564,0.00102785,0.04151098,0.00758050,0.09576814
-2.43421711,6.06178751,0.11622337,4.06298574,0.71779520,1.89158520,0.00105010,0.04141857,0.00798025,0.09606422
-2.42821411,6.15171509,0.11634658,4.15152430,0.72380649,1.88612250,0.00107170,0.04120623,0.00839319,0.09663963
-2.42221111,6.24333493,0.11642834,4.23762887,0.73237451,1.88525599,0.00109231,0.04087933,0.00881774,0.09755981
-2.41620810,6.33730973,0.11648339,4.32125283,0.74383668,1.88968097,0.00111165,0.04044594,0.00925251,0.09889429
-2.41020510,6.43436435,0.11653031,4.40245418,0.75849762,1.90002850,0.00112949,0.03991649,0.00969637,0.10071426
-2.40420210,6.53525124,0.11659092,4.48138270,0.77661900,1.91684561,0.00114569,0.03930343,0.01014846,0.10308992
-2.39819910,6.64071250,0.11668962,4.55826267,0.79840979,1.94057719,0.00116015,0.03862074,0.01060816,0.10608780
-2.39219610,6.75143905,0.11685249,4.63337177,0.82401695,1.97154976,0.00117290,0.03788348,0.01107514,0.10976810
-2.38619310,6.86802828,0.11710633,4.70701670,0.85351677,2.00995734,0.00118403,0.03710725,0.01154929,0.11418211
-2.38019010,6.99094113,0.11747766,4.77950658,0.88690711,2.05584967,0.00119373,0.03630766,0.01203068,0.11936984
-2.37418709,7.12046054,0.11799159,4.85112499,0.92410068,2.10912295,0.00120230,0.03549976,0.01251949,0.12535794
-2.36818409,7.25665244,0.11867073,4.92210223,0.96491975,2.16951329,0.00121010,0.03469757,0.01301595,0.13215793
-2.36218109,7.39933154,0.11953415,4.99258867,1.00909239,2.23659327,0.00121762,0.03391364,0.01352023,0.13976490
-2.35617809,7.54803338,0.12059639,5.06263098,1.05625084,2.30977182,0.00122539,0.03315863,0.01403233,0.14815670
-2.35017509,7.70199461,0.12186661,5.13215217,1.10593201,2.38829774,0.00123407,0.03244104,0.01455202,0.15729355
-2.34417209,7.86014306,0.12334788,5.20093683,1.15758064,2.47126712,0.00124436,0.03176700,0.01507872,0.16711835
-2.33816908,8.02109882,0.12503671,5.26862252,1.21055523,2.55763502,0.00125704,0.03114020,0.01561142,0.17755745
-2.33216608,8.18318753,0.12692277,5.33469801,1.26413701,2.64623144,0.00127294,0.03056188,0.01614863,0.18852202
-2.32616308,8.34446622,0.12898887,5.39850889,1.31754189,2.73578169,0.00129295,0.03003096,0.01668839,0.19990987
-2.32016008,8.50276172,0.13121121,5.45927065,1.36993548,2.82493110,0.00131796,0.02954423,0.01722818,0.21160786
-2.31415708,8.65572110,0.13355986,5.51608899,1.42045080,2.91227354,0.00134892,0.02909669,0.01776504,0.22349459
-2.30815408,8.80087271,0.13599958,5.56798677,1.46820859,2.99638347,0.00138675,0.02868185,0.01829558,0.23544344
-2.30215108,8.93569624,0.13849073,5.61393657,1.51233929,3.07585058,0.00143239,0.02829218,0.01881609,0.24732581
-2.29614807,9.05769916,0.14099054,5.65289769,1.55200652,3.14931604,0.00148673,0.02791954,0.01932265,0.25901442
-2.29014507,9.16449676,0.14345440,5.68385596,1.58643077,3.21550924,0.00155066,0.02755557,0.01981126,0.27038658
-2.28414207,9.25389263,0.14583736,5.70586473,1.61491284,3.27328372,0.00162500,0.02719216,0.02027801,0.28132723
-2.27813907,9.32395610,0.14809561,5.71808511,1.63685579,3.32165071,0.00171050,0.02682177,0.02071921,0.29173180
-2.27213607,9.37309332,0.15018804,5.71982369,1.65178459,3.35980905,0.00180785,0.02643781,0.02113152,0.30150849
-2.26613307,9.40010869,0.15207765,5.71056607,1.65936255,3.38716997,0.00191768,0.02603487,0.02151212,0.31058022
-2.26013007,9.40425390,0.15373294,5.69000453,1.65940371,3.40337569,0.00204049,0.02560890,0.02185874,0.31888593
-2.25412706,9.38526221,0.15512902,5.65805872,1.65188066,3.40831067,0.00217672,0.02515730,0.02216980,0.32638127
-2.24812406,9.34336635,0.15624867,5.61488837,1.63692717,3.40210503,0.00232668,0.02467896,0.02244441,0.33303872
-2.24212106,9.27929929,0.15708298,5.56089759,1.61483558,3.38512977,0.00249059,0.02417420,0.02268234,0.33884708
-2.23611806,9.19427788,0.15763191,5.49673058,1.58604887,3.35798384,0.00266856,0.02364465,0.02288408,0.34381047
-2.23011506,9.08997008,0.15790443,5.42325923,1.55114783,3.32147358,0.00286061,0.02309307,0.02305065,0.34794681
-2.22411206,8.96844763,0.15791848,5.34156320,1.51083368,3.27658534,0.00306664,0.02252316,0.02318364,0.35128601
-2.21810905,8.83212630,0.15770065,5.25290362,1.46590697,3.22445261,0.00328648,0.02193929,0.02328500,0.35386788
-2.21210605,8.68369679,0.15728558,5.15869180,1.41724368,3.16631889,0.00351990,0.02134628,0.02335702,0.35573993
-2.20610305,8.52604917,0.15671519,5.06045432,1.36576945,3.10349804,0.00376658,0.02074917,0.02340214,0.35695521
-2.20010005,8.36219466,0.15603771,4.95979624,1.31243305,3.03733396,0.00402620,0.02015298,0.02342297,0.35757027
-2.19409705,8.19518767,0.15530652,4.85836391,1.25818018,2.96916096,0.00429845,0.01956253,0.02342212,0.35764334
-2.18809405,8.02805151,0.15457891,4.75780893,1.20392857,2.90026678,0.00458305,0.01898229,0.02340223,0.35723287
-2.18209105,7.86371018,0.15391473,4.65975437,1.15054529,2.83185936,0.00487984,0.01841627,0.02336596,0.35639639
-2.17608804,7.70492866,0.15337497,4.56576453,1.09882706,2.76503857,0.00518880,0.01786793,0.02331598,0.35518981
-2.17008504,7.55426297,0.15302033,4.47731870,1.04948399,2.70077379,0.00551015,0.01734020,0.02325510,0.35366707
-2.16408204,7.41402094,0.15290973,4.39578951,1.00312725,2.63988754,0.00584442,0.01683543,0.02318629,0.35188019
-2.15807904,7.28623401,0.15309894,4.32242600,0.96026073,2.58304555,0.00619252,0.01635542,0.02311284,0.34987957
-2.15207604,7.17263935,0.15363914,4.25834113,0.92127668,2.53075278,0.00655585,0.01590152,0.02303844,0.34771453
-2.14607304,7.07467177,0.15457560,4.20450349,0.88645509,2.48335504,0.00693636,0.01547463,0.02296732,0.34543400
-2.14007004,6.99346378,0.15594647,4.16173265,0.85596641,2.44104549,0.00733670,0.01507529,0.02290433,0.34308715
-2.13406703,6.92985256,0.15778166,4.13069744,0.82987719,2.40387499,0.00776023,0.01470375,0.02285505,0.34072404
-2.12806403,6.88439204,0.16010193,4.11191658,0.80815816,2.37176553,0.00821116,0.01435999,0.02282582,0.33839609
-2.12206103,6.85736860,0.16291806,4.10576099,0.79069397,2.34452569,0.00869455,0.01404377,0.02282373,0.33615626
-2.11605803,6.84881894,0.16623040,4.11245714,0.77729427,2.32186717,0.00921642,0.01375467,0.02285663,0.33405908
-2.11005503,6.85854894,0.17002854,4.13209110,0.76770553,2.30342181,0.00978370,0.01349205,0.02293303,0.33216026
-2.10405203,6.88615264,0.17429138,4.16461281,0.76162298,2.28875824,0.01040425,0.01325513,0.02306197,0.33051605
-2.09804902,6.93103060,0.17898741,4.20984048,0.75870262,2.27739779,0.01108678,0.01304291,0.02325288,0.32918238
-2.09204602,6.99240759,0.18407545,4.26746495,0.75857268,2.26882947,0.01184077,0.01285419,0.02351536,0.32821365
-2.08604302,7.06934925,0.18950560,4.33705403,0.76084445,2.26252367,0.01267634,0.01268757,0.02385898,0.32766143
-2.08004002,7.16077795,0.19522056,4.41805685,0.76512237,2.25794469,0.01360403,0.01254146,0.02429300,0.32757306
-2.07403702,7.26548805,0.20115725,4.50980839,0.77101315,2.25456219,0.01463461,0.01241406,0.02482616,0.32799018
-2.06803402,7.38216072,0.20724863,4.61153408,0.77813399,2.25186160,0.01577878,0.01230341,0.02546640,0.32894728
-2.06203102,7.50937847,0.21342571,4.72235471,0.78611981,2.24935363,0.01704686,0.01220742,0.02622060,0.33047050
-2.05602801,7.64563941,0.21961961,4.84129160,0.79462945,2.24658301,0.01844845,0.01212392,0.02709438,0.33257639
-2.05002501,7.78937135,0.22576367,4.96727192,0.80335089,2.24313647,0.01999201,0.01205076,0.02809187,0.33527107
-2.04402201,7.93894533,0.23179537,5.09913419,0.81200538,2.23864986,0.02168451,0.01198580,0.02921553,0.33854948
-2.03801901,8.09268848,0.23765807,5.23563384,0.82035062,2.23281444,0.02353098,0.01192708,0.03046598,0.34239501
-2.03201601,8.24889583,0.24330251,5.37544890,0.82818264,2.22538193,0.02553411,0.01187282,0.03184189,0.34677926
-2.02601301,8.40584086,0.24868776,5.51718555,0.83533678,2.21616833,0.02769381,0.01182153,0.03333989,0.35166213
-2.02001001,8.56178440,0.25378193,5.65938402,0.84168731,2.20505609,0.03000693,0.01177205,0.03495451,0.35699212
-2.01400700,8.71498206,0.25856220,5.80052467,0.84714605,2.19199437,0.03246685,0.01172359,0.03667816,0.36270684
-2.00800400,8.86369016,0.26301450,5.93903479,0.85165980,2.17699742,0.03506326,0.01167578,0.03850116,0.36873370
-2.00200100,9.00617059,0.26713267,6.07329646,0.85520678,2.16014066,0.03778196,0.01162863,0.04041178,0.37499084
-1.99599800,9.14069515,0.27091719,6.20165598,0.85779216,2.14155471,0.04060480,0.01158256,0.04239638,0.38138817
-1.98999500,9.26555018,0.27437363,6.32243542,0.85944283,2.12141738,0.04350962,0.01153833,0.04443948,0.38782867
-1.98399200,9.37904230,0.27751083,6.43394689,0.86020174,2.09994392,0.04647045,0.01149704,0.04652402,0.39420979
-1.97798899,9.47950631,0.28033896,6.53450984,0.86012184,2.07737575,0.04945775,0.01146002,0.04863152,0.40042506
-1.97198599,9.56531605,0.28286765,6.62247195,0.85926021,2.05396844,0.05243875,0.01142880,0.05074240,0.40636590
-1.96598299,9.63489902,0.28510421,6.69623343,0.85767237,2.02997918,0.05537802,0.01140499,0.05283622,0.41192350
-1.95997999,9.68675514,0.28705211,6.75427485,0.85540720,2.00565450,0.05823807,0.01139027,0.05489210,0.41699094
-1.95397699,9.71947989,0.28870985,6.79518784,0.85250269,1.98121880,0.06098014,0.01138627,0.05688903,0.42146537
-1.94797399,9.73179140,0.29007017,6.81770798,0.84898272,1.95686424,0.06356499,0.01139452,0.05880632,0.42525027
-1.94197099,9.72256085,0.29111985,6.82074879,0.84485496,1.93274245,0.06595392,0.01141639,0.06062393,0.42825768
-1.93596798,9.69084500,0.29183984,6.80343537,0.84011007,1.90895838,0.06810965,0.01145305,0.06232298,0.43041039
-1.92996498,9.63591927,0.29220597,6.76513627,0.83472211,1.88556668,0.06999740,0.01150545,0.06388606,0.43164395
-1.92396198,9.55730963,0.29219001,6.70549181,0.82865009,1.86257050,0.07158580,0.01157425,0.06529764,0.43190842
-1.91795898,9.45482118,0.29176107,6.62443722,0.82184064,1.83992283,0.07284784,0.01165985,0.06654440,0.43116980
-1.91195598,9.32856156,0.29088721,6.52221905,0.81423140,1.81753009,0.07376170,0.01176234,0.06761546,0.42941098
-1.90595298,9.17895718,0.28953721,6.39940335,0.80575514,1.79525771,0.07431144,0.01188153,0.06850263,0.42663222
-1.89994997,9.00676073,0.28768238,6.25687485,0.79634407,1.77293731,0.07448753,0.01201694,0.06920047,0.42285105
-1.89394697,8.81304869,0.28529821,6.09582629,0.78593435,1.75037496,0.07428720,0.01216781,0.06970636,0.41810164
-1.88794397,8.59920828,0.28236586,5.91773790,0.77447031,1.72736018,0.07371459,0.01233307,0.07002040,0.41243348
-1.88194097,8.36691368,0.27887345,5.72434734,0.76190823,1.70367508,0.07278064,0.01251141,0.07014528,0.40590960
-1.87593797,8.11809204,0.27481692,5.51761110,0.74821956,1.67910322,0.07150278,0.01270126,0.07008599,0.39860430
-1.86993497,7.85488054,0.27020067,5.29965852,0.73339327,1.65343794,0.06990445,0.01290079,0.06984953,0.39060044
-1.86393197,7.57957610,0.26503770,5.07274035,0.71743742,1.62648970,0.06801433,0.01310798,0.06944454,0.38198649
-1.85792896,7.29457993,0.25934958,4.83917384,0.70037975,1.59809244,0.06586551,0.01332062,0.06888081,0.37285349
-1.85192596,7.00233943,0.25316595,4.60128658,0.68226749,1.56810861,0.06349442,0.01353639,0.06816890,0.36329195
-1.84592296,6.70528996,0.24652393,4.36136149,0.66316634,1.53643307,0.06093979,0.01375289,0.06731966,0.35338897
-1.83991996,6.40579928,0.23946726,4.12158504,0.64315883,1.50299589,0.05824146,0.01396774,0.06634380,0.34322566
-1.83391696,6.10611695,0.23204537,3.88400087,0.62234215,1.46776399,0.05543927,0.01417868,0.06525156,0.33287498
-1.82791396,5.80833095,0.22431239,3.65047045,0.60082565,1.43074203,0.05257199,0.01438368,0.06405240,0.32240015
-1.82191096,5.51433321,0.21632620,3.42264220,0.57872820,1.39197248,0.04967630,0.01458107,0.06275477,0.31185361
-1.81590795,5.22579511,0.20814754,3.20192973,0.55617553,1.35153525,0.04678601,0.01476973,0.06136599,0.30127665
-1.80990495,4.94415354,0.19983920,2.98949982,0.53329772,1.30954679,0.04393129,0.01494917,0.05989226,0.29069969
-1.80390195,4.67060752,0.19146536,2.78626983,0.51022693,1.26615893,0.04113825,0.01511977,0.05833872,0.28014313
