energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-5.46573287,6.36681545,0.04908434,0.71638422,0.36294792,2.91588648,0.00000000,3.32599968,2.08980137
-5.45972986,6.41313072,0.04772879,0.72561242,0.36205606,2.92634875,0.00000000,3.32966820,2.12139124
-5.45372686,6.45283509,0.04635662,0.73399728,0.36004363,2.93295441,0.00000000,3.33083672,2.15291632
-5.44772386,6.48579093,0.04497883,0.74150317,0.35694089,2.93561708,0.00000000,3.32956463,2.18432803
-5.44172086,6.51202516,0.04360563,0.74811790,0.35279481,2.93433110,0.00000000,3.32595611,2.21560912
-5.43571786,6.53171855,0.04224618,0.75385066,0.34766789,2.92917268,0.00000000,3.32015098,2.24676415
-5.42971486,6.54518486,0.04090853,0.75872899,0.34163644,2.92029648,0.00000000,3.31231340,2.27780648
-5.42371186,6.55284103,0.03959948,0.76279480,0.33478843,2.90792763,0.00000000,3.30261883,2.30874228
-5.41770885,6.55516980,0.03832452,0.76609976,0.32722084,2.89234963,0.00000000,3.29123971,2.33955292
-5.41170585,6.55267726,0.03708784,0.76870013,0.31903686,2.87388879,0.00000000,3.27833070,2.37017680
-5.40570285,6.54584784,0.03589229,0.77065145,0.31034285,2.85289611,0.00000000,3.26401418,2.40049199
-5.39969985,6.53509985,0.03473949,0.77200337,0.30124537,2.82972784,0.00000000,3.24836711,2.43030128
-5.39369685,6.52074459,0.03362987,0.77279488,0.29184828,2.80472581,0.00000000,3.23141003,2.45932079
-5.38769385,6.50295190,0.03256277,0.77305032,0.28225013,2.77819888,0.00000000,3.21309920,2.48717334
-5.38169085,6.48172485,0.03153661,0.77277646,0.27254191,2.75040669,0.00000000,3.19332257,2.51338759
-5.37568784,6.45688544,0.03054898,0.77196073,0.26280528,2.72154674,0.00000000,3.17190016,2.53740341
-5.36968484,6.42807277,0.02959684,0.77057096,0.25311129,2.69174562,0.00000000,3.14858916,2.55858368
-5.36368184,6.39475426,0.02867668,0.76855649,0.24351968,2.66105502,0.00000000,3.12309374,2.57623225
-5.35767884,6.35624956,0.02778472,0.76585075,0.23407870,2.62945277,0.00000000,3.09507940,2.58961748
-5.35167584,6.31176603,0.02691705,0.76237522,0.22482547,2.59684877,0.00000000,3.06419115,2.59800024
-5.34567284,6.26044415,0.02606986,0.75804443,0.21578676,2.56309558,0.00000000,3.03007485,2.60066498
-5.33966983,6.20141014,0.02523962,0.75277195,0.20698020,2.52800302,0.00000000,2.99240064,2.59695235
-5.33366683,6.13383301,0.02442321,0.74647684,0.19841570,2.49135575,0.00000000,2.95088729,2.58629156
-5.32766383,6.05698279,0.02361808,0.73909044,0.19009710,2.45293302,0.00000000,2.90532617,2.56823075
-5.32166083,5.97028668,0.02282242,0.73056285,0.18202387,2.41252928,0.00000000,2.85560365,2.54246367
-5.31565783,5.87338000,0.02203520,0.72086910,0.17419279,2.36997450,0.00000000,2.80172081,2.50885117
-5.30965483,5.76614907,0.02125629,0.71001427,0.16659953,2.32515324,0.00000000,2.74380921,2.46743635
-5.30365183,5.64876384,0.02048644,0.69803770,0.15923997,2.27802111,0.00000000,2.68214206,2.41845242
-5.29764882,5.52169839,0.01972735,0.68501569,0.15211139,2.22861815,0.00000000,2.61714012,2.36232296
-5.29164582,5.38573848,0.01898156,0.67106276,0.14521329,2.17707813,0.00000000,2.54937183,2.29965446
-5.28564282,5.24197557,0.01825240,0.65633135,0.13854799,2.12363357,0.00000000,2.47954778,2.23122154
-5.27963982,5.09178800,0.01754388,0.64100990,0.13212087,2.06861614,0.00000000,2.40850952,2.15794558
-5.27363682,4.93681002,0.01686055,0.62531939,0.12594037,2.01245258,0.00000000,2.33721316,2.08086793
-5.26763382,4.77889047,0.01620730,0.60950851,0.12001779,1.95565629,0.00000000,2.26670830,2.00111889
-5.26163082,4.62004299,0.01558924,0.59384765,0.11436687,1.89881509,0.00000000,2.19811312,1.91988397
-5.25562781,4.46238998,0.01501146,0.57862188,0.10900311,1.84257582,0.00000000,2.13258653,1.83836890
-5.24962481,4.30810278,0.01447882,0.56412327,0.10394318,1.78762626,0.00000000,2.07129820,1.75776501
-5.24362181,4.15934053,0.01399584,0.55064277,0.09920408,1.73467538,0.00000000,2.01539762,1.67921617
-5.23761881,4.01818991,0.01356644,0.53846195,0.09480237,1.68443265,0.00000000,1.96598312,1.60378869
-5.23161581,3.88660809,0.01319386,0.52784495,0.09075342,1.63758718,0.00000000,1.92407178,1.53244495
-5.22561281,3.76637058,0.01288049,0.51903077,0.08707059,1.59478743,0.00000000,1.89057115,1.46602182
-5.21960980,3.65902561,0.01262781,0.51222626,0.08376466,1.55662230,0.00000000,1.86625363,1.40521390
-5.21360680,3.56585620,0.01243631,0.50760000,0.08084313,1.52360409,0.00000000,1.85173408,1.35056226
-5.20760380,3.48785064,0.01230546,0.50527713,0.07830978,1.49615392,0.00000000,1.84745147,1.30244827
-5.20160080,3.42568201,0.01223375,0.50533543,0.07616424,1.47458992,0.00000000,1.85365478,1.26109251
-5.19559780,3.37969670,0.01221871,0.50780264,0.07440167,1.45911852,0.00000000,1.87039370,1.22655826
-5.18959480,3.34991190,0.01225697,0.51265505,0.07301260,1.44982901,0.00000000,1.89751429,1.19875906
-5.18359180,3.33602149,0.01234437,0.51981749,0.07198282,1.44669137,0.00000000,1.93465961,1.17746973
-5.17758879,3.33740996,0.01247609,0.52916457,0.07129341,1.44955730,0.00000000,1.98127546,1.16234021
-5.17158579,3.35317324,0.01264676,0.54052323,0.07092092,1.45816441,0.00000000,2.03662079,1.15291151
-5.16558279,3.38214591,0.01285059,0.55367642,0.07083753,1.47214311,0.00000000,2.09978287,1.14863320
-5.15957979,3.42293343,0.01308157,0.56836792,0.07101155,1.49102619,0.00000000,2.16969640,1.14888181
-5.15357679,3.47394863,0.01333359,0.58430800,0.07140778,1.51426039,0.00000000,2.24516639,1.15297954
-5.14757379,3.53345119,0.01360057,0.60117997,0.07198823,1.54121983,0.00000000,2.32489404,1.16021299
-5.14157079,3.59958920,0.01387667,0.61864729,0.07271273,1.57122068,0.00000000,2.40750491,1.16985129
-5.13556778,3.67044160,0.01415637,0.63636114,0.07353983,1.60353675,0.00000000,2.49157881,1.18116345
-5.12956478,3.74406065,0.01443463,0.65396828,0.07442767,1.63741552,0.00000000,2.57568041,1.19343452
-5.12356178,3.81851342,0.01470704,0.67111888,0.07533498,1.67209410,0.00000000,2.65838991,1.20598046
-5.11755878,3.89192144,0.01496987,0.68747441,0.07622215,1.70681501,0.00000000,2.73833297,1.21816146
-5.11155578,3.96249787,0.01522024,0.70271504,0.07705233,1.74084107,0.00000000,2.81420912,1.22939354
-5.10555278,4.02858135,0.01545620,0.71654665,0.07779253,1.77346950,0.00000000,2.88481792,1.23915844
-5.09954977,4.08866624,0.01567681,0.72870724,0.07841475,1.80404469,0.00000000,2.94908233,1.24701158
-5.09354677,4.14142859,0.01588225,0.73897247,0.07889699,1.83196962,0.00000000,3.00606873,1.25258818
-5.08754377,4.18574770,0.01607390,0.74716031,0.07922430,1.85671583,0.00000000,3.05500311,1.25560749
-5.08154077,4.22072297,0.01625442,0.75313468,0.07938959,1.87783175,0.00000000,3.09528328,1.25587510
-5.07553777,4.24568595,0.01642782,0.75680799,0.07939439,1.89494937,0.00000000,3.12648675,1.25328346
-5.06953477,4.26020758,0.01659955,0.75814250,0.07924937,1.90778933,0.00000000,3.14837442,1.24781064
-5.06353177,4.26410070,0.01677651,0.75715047,0.07897474,1.91616433,0.00000000,3.16088992,1.23951750
-5.05752876,4.25741787,0.01696712,0.75389322,0.07860026,1.91998086,0.00000000,3.16415502,1.22854324
-5.05152576,4.24044470,0.01718132,0.74847890,0.07816517,1.91923944,0.00000000,3.15846116,1.21509972
-5.04552276,4.21368895,0.01743054,0.74105927,0.07771770,1.91403311,0.00000000,3.14425765,1.19946451
-5.03951976,4.17786560,0.01772763,0.73182544,0.07731437,1.90454448,0.00000000,3.12213679,1.18197287
-5.03351676,4.13387819,0.01808671,0.72100270,0.07701895,1.89104117,0.00000000,3.09281658,1.16300898
-5.02751376,4.08279681,0.01852303,0.70884462,0.07690112,1.87386981,0.00000000,3.05712133,1.14299639
-5.02151076,4.02583299,0.01905268,0.69562654,0.07703490,1.85344847,0.00000000,3.01596088,1.12238799
-5.01550775,3.96431207,0.01969225,0.68163866,0.07749675,1.83025782,0.00000000,2.97030889,1.10165571
-5.00950475,3.89964336,0.02045844,0.66717886,0.07836342,1.80483096,0.00000000,2.92118068,1.08127990
-5.00350175,3.83328868,0.02136755,0.65254551,0.07970969,1.77774206,0.00000000,2.86961121,1.06173884
-4.99749875,3.76672988,0.02243495,0.63803040,0.08160589,1.74959405,0.00000000,2.81663353,1.04349822
-4.99149575,3.70143578,0.02367442,0.62391202,0.08411535,1.72100552,0.00000000,2.76325828,1.02700103
-4.98549275,3.63882938,0.02509755,0.61044929,0.08729185,1.69259713,0.00000000,2.71045441,1.01265778
-4.97948974,3.58025597,0.02671302,0.59787603,0.09117716,1.66497774,0.00000000,2.65913154,1.00083736
-4.97348674,3.52695276,0.02852597,0.58639609,0.09579871,1.63873071,0.00000000,2.61012414,0.99185859
-4.96748374,3.48002091,0.03053733,0.57617946,0.10116754,1.61440056,0.00000000,2.56417778,0.98598275
-4.96148074,3.44040057,0.03274334,0.56735930,0.10727654,1.59248049,0.00000000,2.52193755,0.98340719
-4.95547774,3.40884969,0.03513501,0.56002995,0.11409924,1.57340109,0.00000000,2.48393881,0.98426026
-4.94947474,3.38592720,0.03769788,0.55424596,0.12158900,1.55752045,0.00000000,2.45060028,0.98859771
-4.94347174,3.37198113,0.04041183,0.55002217,0.12967887,1.54511620,0.00000000,2.42221957,0.99640081
-4.93746873,3.36714219,0.04325109,0.54733463,0.13828202,1.53637958,0.00000000,2.39897124,1.00757638
-4.93146573,3.37132308,0.04618456,0.54612255,0.14729292,1.53141182,0.00000000,2.38090724,1.02195881
-4.92546273,3.38422372,0.04917617,0.54629093,0.15658914,1.53022301,0.00000000,2.36795994,1.03931421
-4.91945973,3.40534248,0.05218557,0.54771400,0.16603380,1.53273343,0.00000000,2.35994752,1.05934679
-4.91345673,3.43399319,0.05516901,0.55023920,0.17547864,1.53877746,0.00000000,2.35658181,1.08170737
-4.90745373,3.46932754,0.05808029,0.55369162,0.18476760,1.54810983,0.00000000,2.35747834,1.10600390
-4.90145073,3.51036227,0.06087203,0.55787888,0.19374082,1.56041417,0.00000000,2.36216859,1.13181389
-4.89544772,3.55601048,0.06349683,0.56259610,0.20223887,1.57531344,0.00000000,2.37011410,1.15869823
-4.88944472,3.60511590,0.06590869,0.56763109,0.21010717,1.59238196,0.00000000,2.38072214,1.18621617
-4.88344172,3.65648909,0.06806429,0.57276946,0.21720034,1.61115870,0.00000000,2.39336271,1.21394076
-4.87743872,3.70894430,0.06992429,0.57779954,0.22338636,1.63116121,0.00000000,2.40738624,1.24147421
-4.87143572,3.76133551,0.07145453,0.58251711,0.22855041,1.65189977,0.00000000,2.42214167,1.26846261
-4.86543272,3.81259048,0.07262705,0.58672970,0.23259812,1.67289137,0.00000000,2.43699422,1.29460899
-4.85942971,3.86174127,0.07342100,0.59026046,0.23545835,1.69367275,0.00000000,2.45134229,1.31968441
-4.85342671,3.90795012,0.07382323,0.59295150,0.23708507,1.71381235,0.00000000,2.46463306,1.34353618
-4.84742371,3.95052954,0.07382870,0.59466654,0.23745862,1.73292060,0.00000000,2.47637598,1.36609267
-4.84142071,3.98895594,0.07344067,0.59529300,0.23658602,1.75065819,0.00000000,2.48615394,1.38736440
-4.83541771,4.02287614,0.07267050,0.59474337,0.23450060,1.76674232,0.00000000,2.49363153,1.40744115
-4.82941471,4.05210667,0.07153740,0.59295587,0.23126073,1.78095056,0.00000000,2.49856022,1.42648482
-4.82341171,4.07662597,0.07006774,0.58989449,0.22694796,1.79312250,0.00000000,2.50078038,1.44471857
-4.81740870,4.09656012,0.06829433,0.58554836,0.22166458,1.80315919,0.00000000,2.50022000,1.46241227
-4.81140570,4.11216291,0.06625548,0.57993059,0.21553061,1.81102070,0.00000000,2.49689055,1.47986518
-4.80540270,4.12379147,0.06399389,0.57307663,0.20868062,1.81672194,0.00000000,2.49088011,1.49738645
-4.79939970,4.13187886,0.06155553,0.56504224,0.20126020,1.82032725,0.00000000,2.48234435,1.51527458
-4.79339670,4.13690525,0.05898846,0.55590112,0.19342253,1.82194404,0.00000000,2.47149591,1.53379681
-4.78739370,4.13936922,0.05634165,0.54574248,0.18532495,1.82171599,0.00000000,2.45859283,1.55316975
-4.78139070,4.13976091,0.05366382,0.53466840,0.17712570,1.81981608,0.00000000,2.44392656,1.57354219
-4.77538769,4.13853837,0.05100242,0.52279132,0.16898102,1.81643990,0.00000000,2.42781034,1.59498133
-4.76938469,4.13610837,0.04840261,0.51023155,0.16104251,1.81179946,0.00000000,2.41056845,1.61746331
-4.76338169,4.13281263,0.04590647,0.49711499,0.15345489,1.80611767,0.00000000,2.39252666,1.64086860
-4.75737869,4.12891995,0.04355225,0.48357104,0.14635409,1.79962356,0.00000000,2.37400442,1.66498288
-4.75137569,4.12462440,0.04137379,0.46973070,0.13986582,1.79254845,0.00000000,2.35530884,1.68950348
-4.74537269,4.12004944,0.03940009,0.45572496,0.13410429,1.78512259,0.00000000,2.33673048,1.71405115
-4.73936968,4.11525708,0.03765498,0.44168335,0.12917131,1.77757262,0.00000000,2.31854105,1.73818668
-4.73336668,4.11026154,0.03615697,0.42773270,0.12515561,1.77011922,0.00000000,2.30099249,1.76143172
-4.72736368,4.10504573,0.03491911,0.41399602,0.12213222,1.76297508,0.00000000,2.28431755,1.78329249
-4.72136068,4.09957971,0.03394908,0.40059156,0.12016207,1.75634279,0.00000000,2.26873106,1.80328544
-4.71535768,4.09383930,0.03324929,0.38763186,0.11929151,1.75041267,0.00000000,2.25443197,1.82096326
-4.70935468,4.08782375,0.03281710,0.37522291,0.11955198,1.74536031,0.00000000,2.24160551,1.83593998
-4.70335168,4.08157126,0.03264508,0.36346341,0.12095966,1.74134391,0.00000000,2.23042527,1.84791375
-4.69734867,4.07517115,0.03272135,0.35244397,0.12351507,1.73850147,0.00000000,2.22105505,1.85668608
-4.69134567,4.06877232,0.03303004,0.34224644,0.12720290,1.73694791,0.00000000,2.21365021,1.86217657
-4.68534267,4.06258731,0.03355172,0.33294337,0.13199178,1.73677248,0.00000000,2.20835856,1.86443222
-4.67933967,4.05689212,0.03426391,0.32459746,0.13783429,1.73803649,0.00000000,2.20532071,1.86363109
-4.67333667,4.05202198,0.03514166,0.31726135,0.14466724,1.74077187,0.00000000,2.20467012,1.86007991
-4.66733367,4.04836352,0.03615816,0.31097741,0.15241214,1.74498062,0.00000000,2.20653266,1.85420607
-4.66133067,4.04634417,0.03728538,0.30577789,0.16097610,1.75063546,0.00000000,2.21102616,1.84654430
-4.65532766,4.04641954,0.03849471,0.30168520,0.17025306,1.75768177,0.00000000,2.21825978,1.83771887
-4.64932466,4.04905967,0.03975765,0.29871242,0.18012552,1.76604086,0.00000000,2.22833326,1.82842230
-4.64332166,4.05473500,0.04104649,0.29686401,0.19046653,1.77561448,0.00000000,2.24133628,1.81939160
-4.63731866,4.06390273,0.04233491,0.29613661,0.20114225,1.78629039,0.00000000,2.25734761,1.81138312
-4.63131566,4.07699419,0.04359864,0.29651996,0.21201468,1.79794869,0.00000000,2.27643407,1.80514736
-4.62531266,4.09440357,0.04481594,0.29799780,0.22294470,1.81046848,0.00000000,2.29864910,1.80140458
-4.61930965,4.11647809,0.04596812,0.30054867,0.23379526,1.82373440,0.00000000,2.32403077,1.80082217
-4.61330665,4.14350964,0.04703985,0.30414660,0.24443457,1.83764266,0.00000000,2.35259909,1.80399464
-4.60730365,4.17572774,0.04801946,0.30876155,0.25473919,1.85210592,0.00000000,2.38435233,1.81142653
-4.60130065,4.21329340,0.04889899,0.31435959,0.26459689,1.86705676,0.00000000,2.41926250,1.82351882
-4.59529765,4.25629362,0.04967428,0.32090277,0.27390910,1.88244928,0.00000000,2.45726987,1.84055878
-4.58929465,4.30473619,0.05034474,0.32834876,0.28259295,1.89825872,0.00000000,2.49827668,1.86271323
-4.58329165,4.35854452,0.05091316,0.33665015,0.29058270,1.91447903,0.00000000,2.54214040,1.89002511
-4.57728864,4.41755240,0.05138528,0.34575355,0.29783055,1.93111834,0.00000000,2.58866683,1.92241305
-4.57128564,4.48149881,0.05176935,0.35559870,0.30430682,1.94819283,0.00000000,2.63760367,1.95967346
-4.56528264,4.55002300,0.05207555,0.36611736,0.30999948,1.96571921,0.00000000,2.68863500,2.00148514
-4.55927964,4.62266021,0.05231544,0.37723257,0.31491307,1.98370638,0.00000000,2.74137747,2.04741569
-4.55327664,4.69883886,0.05250131,0.38885790,0.31906707,2.00214690,0.00000000,2.79537868,2.09692985
-4.54727364,4.77787957,0.05264553,0.40089726,0.32249386,2.02100888,0.00000000,2.85011835,2.14939938
-4.54127064,4.85899718,0.05276007,0.41324511,0.32523637,2.04022898,0.00000000,2.90501286,2.20411440
-4.53526763,4.94130606,0.05285588,0.42578714,0.32734542,2.05970704,0.00000000,2.95942322,2.26029622
-4.52926463,5.02382959,0.05294248,0.43840170,0.32887719,2.07930283,0.00000000,3.01266673,2.31711157
-4.52326163,5.10551416,0.05302763,0.45096170,0.32989052,2.09883538,0.00000000,3.06403215,2.37368823
-4.51725863,5.18524763,0.05311707,0.46333712,0.33044454,2.11808487,0.00000000,3.11279787,2.42913205
-4.51125563,5.26188232,0.05321439,0.47539799,0.33059651,2.13679723,0.00000000,3.15825264,2.48254515
-4.50525263,5.33426181,0.05332097,0.48701772,0.33039992,2.15469121,0.00000000,3.19971772,2.53304520
-4.49924962,5.40125078,0.05343608,0.49807660,0.32990308,2.17146743,0.00000000,3.23656969,2.57978542
-4.49324662,5.46176668,0.05355704,0.50846532,0.32914803,2.18681911,0.00000000,3.26826257,2.62197470
